('mara', 'zwf')	109.0	104	True	2094.0	('mara', 'zwf')		[(0, 0.015824714150991126, 0.85817478996688201), (10, -0.078246997131758311, 0.55233755804959606), (20, 0.056517159307693458, 0.67625716046472495), (30, 0.24468026574756979, 0.039735344619851863), (60, 0.13832690985346963, 0.4426715493024368), (90, 0.48800789768729824, 0.055145307576077267)]	['+']	mara	zwf	mara	0.0	zwf	0.0	mara	zwf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'poxb')	110.0	105	True	2731.0	('soxs', 'poxb')	0.0	[(0, 0.36923254666640842, 1.5391515647804548e-05), (10, 0.14944021019239848, 0.25444391940060929), (20, 0.15399700745469577, 0.25273477284020995), (30, 0.34726627903077201, 0.0030061183712189851), (60, 0.18121095570160906, 0.31286621756423133), (90, 0.15658323961054516, 0.56250977800306701)]	['+']	soxs	poxb	soxs	0.0	poxb	0.0	soxs	poxb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'nfsa')	111.0	106	False												soxr	nfsa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ygib')	112.0	107	True	2742.0	('soxs', 'ygib')		[(0, 0.04890115090739397, 0.58060267680181799), (10, 0.092936311233063562, 0.48002092684918207), (20, -0.027686516698411344, 0.8380121703269654), (30, -0.10572367780990717, 0.3802184503626912), (60, -0.14429536690173825, 0.42304016305081238), (90, -0.14588686263951667, 0.58981094700378656)]	['+']	soxs	ygib	soxs	0.0	ygib	0.0	soxs	ygib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'putp')	113.0	108	False												mara	putp	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'tolc')	114.0	109	True	2738.0	('soxs', 'tolc')		[(0, 0.19879728519374568, 0.02336415131863423), (10, 0.25377066378933505, 0.050405503498329951), (20, 0.2176563926484201, 0.1038585245073856), (30, 0.19378625372709715, 0.10538727969019539), (60, -0.43995673064220092, 0.010404955889413927), (90, -0.40851836135605007, 0.11618680781286592)]	['+']	soxs	tolc	soxs	0.0	tolc	0.0	soxs	tolc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'pgi')	115.0	110	False												mara	pgi	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ygic')	116.0	111	True	2091.0	('mara', 'ygic')	0.0	[(0, -0.38568537820145743, 5.8534886167172778e-06), (10, -0.48979869193772174, 7.1282787965739193e-05), (20, -0.45725482558159775, 0.0003491483245363652), (30, -0.31460915991695343, 0.0075376148111198811), (60, -0.19797595070457416, 0.2694156544023722), (90, 0.38860678170145607, 0.13687326475406911)]	['+']	mara	ygic	mara	0.0	ygic	0.0	mara	ygic	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ybao')	117.0	112	False												puta	ybao	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'aslb')	118.0	113	False												mara	aslb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'mara')	119.0	114	True	194.0	('soxs', 'mara')		[(0, 0.037735744553790446, 0.6699256203069599), (10, -0.083816131764618176, 0.52431932717602825), (20, -0.080460593418130277, 0.55186221678942804), (30, -0.01529069400669978, 0.89928699241397669), (60, -0.05705788576225309, 0.75246459127088883), (90, -0.029133744767139029, 0.91470673035114181)]	['+']	soxs	mara	soxs	0.0	mara	0.0	soxs	mara	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'rob')	120.0	115	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ompn')	121.0	116	False												mara	ompn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'mara')	122.0	117	False												puta	mara	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ygic')	123.0	118	True	2743.0	('soxs', 'ygic')		[(0, -0.1775080199124022, 0.043338782883237205), (10, -0.15014900321520555, 0.25217229152974308), (20, -0.15102484434139443, 0.26211837675272692), (30, -0.17481343541886971, 0.14480956934418623), (60, -0.26377964172489959, 0.13799845836948724), (90, -0.25124346220910243, 0.34792060713788198)]	['+']	soxs	ygic	soxs	0.0	ygic	0.0	soxs	ygic	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'pqia')	124.0	119	False												soxr	pqia	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ptsg')	125.0	120	False												rob	ptsg	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'inaa')	126.0	121	False												puta	inaa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'zwf')	127.0	122	False												puta	zwf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'soxs')	128.0	123	False												rob	soxs	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'inaa')	129.0	124	True	2074.0	('mara', 'inaa')		[(0, 0.032619819526674657, 0.71255327360007836), (10, -0.1411707100041788, 0.28197203011382166), (20, -0.032777865098912333, 0.80874148737575124), (30, 0.32170584782587658, 0.0062236098433625887), (60, 0.010766629526182958, 0.95258064650696228), (90, 0.23016698316603748, 0.39112104567110184)]	['+']	mara	inaa	mara	0.0	inaa	0.0	mara	inaa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'soda')	130.0	125	True	2085.0	('mara', 'soda')		[(0, 0.015331688928367074, 0.86254925298290397), (10, -0.15318791794545772, 0.24258910936752295), (20, -0.031887052292197418, 0.81384531176495634), (30, 0.24238282259831156, 0.041692172200947328), (60, 0.28040178384676662, 0.11397586375199276), (90, 0.22833361028523116, 0.39500995630683106)]	['+']	mara	soda	mara	0.0	soda	0.0	mara	soda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'rob')	131.0	126	False												soxr	rob	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'micf')	132.0	127	False												puta	micf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'rimk')	133.0	128	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ybjc')	134.0	129	False												soxr	ybjc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'puta')	135.0	130	True	148.0	('mara', 'puta')		[(0, 0.035631819227847722, 0.68733867003197524), (10, 0.45291088391470541, 0.00027946731559816673), (20, 0.35668453944456713, 0.0064602008450637301), (30, 0.16966714736266567, 0.15720235586440787), (60, -0.13416074394490965, 0.45666292194666214), (90, -0.46707285790358694, 0.068144683160748107)]	['+']	mara	puta	mara	0.0	puta	0.0	mara	puta	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ybao')	136.0	131	True	2087.0	('mara', 'ybao')		[(0, 0.088497432242934743, 0.31670754700594611), (10, -0.09291660530243466, 0.48011444920421553), (20, -0.041157623240537761, 0.76114473131414306), (30, 0.053511330309689645, 0.65761464828339422), (60, 0.067267414578735488, 0.70993466159687646), (90, 0.40848571703432512, 0.11621882088963627)]	['+']	mara	ybao	mara	0.0	ybao	0.0	mara	ybao	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'poxb')	137.0	132	True	2079.0	('mara', 'poxb')		[(0, -0.29997676167910964, 0.0005254464169845897), (10, -0.020201263922607918, 0.87823880863854198), (20, 0.050054222519893804, 0.71156074841933503), (30, -0.17886778078625337, 0.1355734930750235), (60, -0.47813457448786711, 0.0048875378803674508), (90, -0.78873401721982961, 0.00028217941117145948)]	['+']	mara	poxb	mara	0.0	poxb	0.0	mara	poxb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'pqib')	138.0	133	False												puta	pqib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'soxr')	139.0	134	False												rob	soxr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'fldb')	140.0	135	False												puta	fldb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'pgi')	141.0	136	False												puta	pgi	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'acna')	142.0	137	True	2717.0	('soxs', 'acna')		[(0, 0.36100355238304244, 2.4483053911892578e-05), (10, -0.051332200679384654, 0.69689876696286601), (20, -0.12258349730958788, 0.36365963952873892), (30, 0.2486163164341488, 0.036560198156789132), (60, 0.13919230585780173, 0.43979479826277434), (90, -0.017206717141056649, 0.94956915222549876)]	['+']	soxs	acna	soxs	0.0	acna	0.0	soxs	acna	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'rob')	143.0	138	True	149.0	('mara', 'rob')		[(0, 0.090951714452967264, 0.30341941615089851), (10, 0.17023196357691961, 0.1934680990234339), (20, 0.17056255838462764, 0.20461625517227844), (30, 0.09553651482299727, 0.42805093052320398), (60, -0.21648529616541728, 0.22625003658086248), (90, -0.17919406530342757, 0.50666430175391874)]	['-']	mara	rob	mara	0.0	rob	0.0	mara	rob	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ybjn')	144.0	139	False												puta	ybjn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'mara')	145.0	140	True	188.0	('rob', 'mara')		[(0, 0.090951714452967264, 0.30341941615089851), (10, 0.053942458863896994, 0.68228639363272248), (20, -0.050923452379572381, 0.70677547623707193), (30, 0.11754606213226014, 0.32893076399318322), (60, -0.18110004852446682, 0.31316748502220726), (90, -0.28078159559951588, 0.29215715026779343)]	['+']	rob	mara	rob	0.0	mara	0.0	rob	mara	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ydbk')	146.0	141	True	2741.0	('soxs', 'ydbk')		[(0, 0.17162240846534765, 0.050889673387659443), (10, 0.063347759352108346, 0.63062245748772461), (20, -0.041324652410810542, 0.76020425351604204), (30, 0.10897280551577454, 0.36566636179427225), (60, -0.39494222251470334, 0.022926961313253308), (90, -0.42011851686319118, 0.10519650806481082)]	['+']	soxs	ydbk	soxs	0.0	ydbk	0.0	soxs	ydbk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'nfo')	147.0	142	True	2077.0	('mara', 'nfo')		[(0, -0.14969651785690313, 0.089147709170455725), (10, -0.25777441438603105, 0.046761621069142813), (20, -0.29651271902094273, 0.025113334409414878), (30, -0.19610275526189583, 0.10120947217517517), (60, 0.077840778985392156, 0.66677830297763796), (90, -0.42479800752096164, 0.10097761817367393)]	['+']	mara	nfo	mara	0.0	nfo	0.0	mara	nfo	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'pqia')	148.0	143	False												rob	pqia	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'puta')	149.0	144	False												soxs	puta	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'puta')	150.0	145	False												soxr	puta	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'fldb')	151.0	146	False												mara	fldb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'riba')	152.0	147	True	2735.0	('soxs', 'riba')		[(0, 0.1883843554648692, 0.031839167452903779), (10, 0.22994819703588201, 0.077149384151918243), (20, 0.23735609920238449, 0.07543673745211682), (30, -0.0004194587058619745, 0.99723000177703081), (60, -0.42199181592291335, 0.014438529921415153), (90, -0.039895549084344034, 0.8833731812507517)]	['+']	soxs	riba	soxs	0.0	riba	0.0	soxs	riba	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'pqib')	153.0	148	True	2733.0	('soxs', 'pqib')		[(0, -0.038346668554533003, 0.66490149727790726), (10, 0.26252114194257026, 0.042724154991713302), (20, 0.25678803263079492, 0.053827147802780119), (30, 0.034464527689431583, 0.77538873929432228), (60, -0.41196046860080204, 0.017211761537046216), (90, -0.17654481664068628, 0.51307056403313078)]	['+']	soxs	pqib	soxs	0.0	pqib	0.0	soxs	pqib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'soxr')	154.0	149	False												mara	soxr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'mara')	155.0	150	False												soxr	mara	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'fumc')	156.0	151	False												puta	fumc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'aslb')	157.0	152	False												puta	aslb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'soxs')	158.0	153	True	192.0	('soxr', 'soxs')	20.0	[(0, 0.23193650797903395, 0.0079249139540795346), (10, 0.31515851561780472, 0.01417837375469409), (20, 0.62992658344958641, 1.5209471649527966e-07), (30, 0.050152696261435759, 0.67788230515550862), (60, 0.017778758398705873, 0.92177286558190019), (90, -0.17779140881961758, 0.51005146641399013)]	['+']	soxr	soxs	soxr	0.0	soxs	0.0	soxr	soxs	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'fpr')	159.0	154	False												puta	fpr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'soda')	160.0	155	False												puta	soda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'soxs')	161.0	156	False												puta	soxs	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'flda')	162.0	157	True	2720.0	('soxs', 'flda')		[(0, 0.22431094456892714, 0.010299230066438216), (10, 0.15205006818889197, 0.24614766223760026), (20, -0.0026753159735869213, 0.98424221847067572), (30, 0.12193210333858813, 0.31107579282205328), (60, -0.14892248960653912, 0.40816043518394918), (90, -0.021647642583013806, 0.9365752095182367)]	['+']	soxs	flda	soxs	0.0	flda	0.0	soxs	flda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'micf')	163.0	158	True	2726.0	('soxs', 'micf')		[(0, 0.12145965068191257, 0.16864208969299996), (10, 0.32796677999663132, 0.010522670888507198), (20, 0.15092319219865807, 0.26244339388844234), (30, 0.38003852875280864, 0.0010792747532189983), (60, -0.29926008553004768, 0.090673873798655422), (90, -0.52166428403012954, 0.038219489340365669)]	['+']	soxs	micf	soxs	0.0	micf	0.0	soxs	micf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'tolc')	164.0	159	True	2086.0	('mara', 'tolc')		[(0, 0.079382022961170862, 0.36930789010426479), (10, -0.2677995044205923, 0.038576109127520977), (20, -0.26863941137921937, 0.043325528177404947), (30, -0.091017599079764713, 0.45031870231342863), (60, 0.0071774876480240448, 0.96837842730788259), (90, 0.51436839563702363, 0.041502167203664432)]	['+']	mara	tolc	mara	0.0	tolc	0.0	mara	tolc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'soxr')	165.0	160	False												puta	soxr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'nfo')	166.0	161	False												puta	nfo	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'soxs')	167.0	162	False												mara	soxs	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ynce')	168.0	163	False												puta	ynce	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ompn')	169.0	164	False												puta	ompn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
