regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
('cpxr', 'tsr')	46.0	46	True	989.0	('cpxr', 'tsr')		[(0, 0.28184139876768866, 0.0011598804429301581), (10, 0.021439376720440911, 0.87083818273938685), (20, 0.047649112057990682, 0.72485852942534956), (30, 0.12313305716270363, 0.30629807040709511), (60, -0.30223378414592739, 0.087359366791447915), (90, -0.33463339364218458, 0.20520335801828593)]	['-']	cpxr	tsr	cpxr	27.0	tsr	27.0	cpxr	tsr	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('mpra', 'spy')	47.0	47	False												mpra	spy	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('cpxr', 'degp')	48.0	48	True	961.0	('cpxr', 'degp')		[(0, 0.28120722690891992, 0.0011913337116639638), (10, 0.3185496221653662, 0.013117605435885735), (20, 0.34953789950122938, 0.007695927289122371), (30, 0.25443609125348809, 0.032254929772843652), (60, 0.086262650573738248, 0.63313043803404623), (90, -0.23562819191798734, 0.37966002381559072)]	['+']	cpxr	degp	cpxr	27.0	degp	27.0	cpxr	degp	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('baer', 'ung')	49.0	49	False												baer	ung	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('mpra', 'psd')	50.0	50	False												mpra	psd	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('cpxr', 'envr')	51.0	51	False												cpxr	envr	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('cpxr', 'nmpc')	52.0	52	False												cpxr	nmpc	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('baer', 'yqja')	53.0	53	False												baer	yqja	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('cpxr', 'dsbc')	54.0	54	True	963.0	('cpxr', 'dsbc')	0.0	[(0, 0.37719828679106965, 9.7015352890825626e-06), (10, 0.01404945099110653, 0.91515192453354821), (20, -0.085146845930546181, 0.52885955863191936), (30, 0.1743546884638629, 0.14588361454842397), (60, -0.030603876350194417, 0.86574434616109175), (90, -0.55404641838870428, 0.025953475808224376)]	['+']	cpxr	dsbc	cpxr	27.0	dsbc	27.0	cpxr	dsbc	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('acrr', 'nmpc')	55.0	55	False												acrr	nmpc	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('marr', 'mota')	56.0	56	False												marr	mota	27	5	0	0	57	0.5166840087042962	0.7728110229912682
('fliz', 'flia')	0.0	0	False												fliz	flia	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flgn')	1.0	1	False												fliz	flgn	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flgm')	2.0	2	False												fliz	flgm	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'qsec')	3.0	3	True	2645.0	('qseb', 'qsec')	0.0	[(0, 0.68237528724627783, 3.9020076015309049e-19), (10, 0.49343490218192188, 6.1766350989654758e-05), (20, 0.48561047540448116, 0.00012865886235149542), (30, 0.58960059363406525, 6.3042015681095002e-08), (60, 0.46700263190947955, 0.0061457620468032426), (90, 0.2480800720181017, 0.35422589207058724)]	['+']	qseb	qsec	qseb	28.0	qsec	28.0	qseb	qsec	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flij')	4.0	4	False												qseb	flij	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('csgd', 'csge')	5.0	5	True	1006.0	('csgd', 'csge')	0.0	[(0, 0.82907500223475394, 4.0715580138450015e-34), (10, 0.74998751622193416, 5.330138124536433e-12), (20, 0.61111354134651463, 4.4440251921069438e-07), (30, 0.54218586074951503, 1.0414604417178664e-06), (60, 0.089496830119876775, 0.62039372779467772), (90, 0.041095213643067507, 0.87988950125576704)]	['+']	csgd	csge	csgd	28.0	csge	28.0	csgd	csge	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flie')	6.0	6	False												fliz	flie	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'fliz')	7.0	7	False												qseb	fliz	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'ecnb')	8.0	8	False												mlra	ecnb	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flih')	9.0	9	False												fliz	flih	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('csgd', 'csgf')	10.0	10	True	1007.0	('csgd', 'csgf')	0.0	[(0, 0.86280377907062455, 9.7955278829379099e-40), (10, 0.80455172793326712, 9.6288175980995684e-15), (20, 0.69436136841407814, 2.0953167377636305e-09), (30, 0.60994245933019842, 1.6396887739448005e-08), (60, 0.25381911462000384, 0.1540638780336091), (90, -0.19035701494017768, 0.48008791616591595)]	['+']	csgd	csgf	csgd	28.0	csgf	28.0	csgd	csgf	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'ompf')	11.0	11	False												fliz	ompf	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'yccj')	12.0	12	False												bola	yccj	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flhd')	13.0	13	True	108.0	('fliz', 'flhd')	0.0	[(0, 0.69706806321633463, 3.2179681262597074e-20), (10, 0.36984280430437028, 0.0036326253626212399), (20, 0.35568459845141165, 0.0066219170864565717), (30, 0.71145513214455058, 3.5602830449633752e-12), (60, 0.80765143379629456, 1.3409787981582773e-08), (90, 0.80321644043352214, 0.00017889927894619676)]	['-']	fliz	flhd	fliz	28.0	flhd	28.0	fliz	flhd	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'wrba')	14.0	14	False												bola	wrba	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flik')	15.0	15	False												fliz	flik	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flig')	16.0	16	False												fliz	flig	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'qseb')	17.0	17	False												fliz	qseb	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flif')	18.0	18	False												qseb	flif	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flik')	19.0	19	False												qseb	flik	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flij')	20.0	20	False												fliz	flij	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'ycct')	21.0	21	False												mlra	ycct	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flig')	22.0	22	False												qseb	flig	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flhc')	23.0	23	True	181.0	('qseb', 'flhc')		[(0, -0.016042792211290069, 0.85624121331931768), (10, 0.44338935593608036, 0.00038803470055468701), (20, 0.17477825718629525, 0.19348172519617887), (30, -0.21813771386169187, 0.067622912648137148), (60, -0.59116033296548276, 0.00029161667547978313), (90, -0.71433492033671886, 0.0018776997293633391)]	['+']	qseb	flhc	qseb	28.0	flhc	28.0	qseb	flhc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'pepd')	24.0	24	False												basr	pepd	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'yhbt')	25.0	25	False												basr	yhbt	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flif')	26.0	26	False												fliz	flif	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'ompc')	27.0	27	True	2438.0	('ompr', 'ompc')	0.0	[(0, 0.68869670040300623, 1.3579847104598519e-19), (10, 0.76422981503414877, 1.2089045567124552e-12), (20, 0.7245916359450576, 1.8676149873620314e-10), (30, 0.53248525106704714, 1.7556558929894974e-06), (60, 0.68415553472020474, 1.1335897652763696e-05), (90, 0.52768023169578882, 0.035663213397139425)]	['+']	ompr	ompc	ompr	28.0	ompc	28.0	ompr	ompc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flii')	28.0	28	False												fliz	flii	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'csga')	29.0	29	False												mlra	csga	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'flhc')	30.0	30	True	107.0	('fliz', 'flhc')	0.0	[(0, 0.56381545226467822, 2.8590448559296784e-12), (10, 0.34510514256982627, 0.0069245823198681054), (20, 0.42787189895930977, 0.00090014587728642979), (30, 0.63524685352395016, 2.6727992915876231e-09), (60, 0.84643870550389888, 5.4406429513059547e-10), (90, 0.8525992970694436, 2.7203820200873521e-05)]	['-']	fliz	flhc	fliz	28.0	flhc	28.0	fliz	flhc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'lrha')	31.0	31	False												bola	lrha	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flii')	32.0	32	False												qseb	flii	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'ompr')	33.0	33	False												basr	ompr	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flhd')	34.0	34	True	182.0	('qseb', 'flhd')	0.0	[(0, -0.51119980645169338, 5.1394885974884424e-10), (10, -0.24657441521220314, 0.05753584715530622), (20, -0.30992140591367373, 0.0189707437007057), (30, -0.57356487660495747, 1.7104072688855126e-07), (60, -0.55299331335819046, 0.00084510639202948871), (90, -0.66074624045773167, 0.0053286075188210746)]	['+']	qseb	flhd	qseb	28.0	flhd	28.0	qseb	flhd	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'dacc')	35.0	35	True	492.0	('bola', 'dacc')	0.0	[(0, 0.6059883824540464, 2.1854138851874505e-14), (10, 0.34206087175186578, 0.007471312043702898), (20, 0.27697073482893581, 0.037001090164513945), (30, 0.25523393451633747, 0.031699255341164675), (60, 0.44805721054744996, 0.0089253995209038345), (90, 0.31259712835371856, 0.23848055551359965)]	['+-']	bola	dacc	bola	28.0	dacc	28.0	bola	dacc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('rsta', 'csgf')	36.0	36	True	2697.0	('rsta', 'csgf')	0.0	[(0, -0.54577091263094857, 1.8784935156772389e-11), (10, -0.61713334052854141, 1.5097351620803143e-07), (20, -0.510545669696579, 4.9605814120856345e-05), (30, -0.51609765468708035, 4.0920643514052046e-06), (60, -0.46366459089202322, 0.0065732661249200486), (90, 0.48359626412449552, 0.057718154960937101)]	['-']	rsta	csgf	rsta	28.0	csgf	28.0	rsta	csgf	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'yhbt')	37.0	37	False												ompr	yhbt	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'mlra')	38.0	38	False												qseb	mlra	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('envy', 'csgg')	39.0	39	False												envy	csgg	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'ompc')	40.0	40	False												basr	ompc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'narj')	41.0	41	False												bola	narj	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('lrha', 'yjjq')	42.0	42	False												lrha	yjjq	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'basr')	43.0	43	False												ompr	basr	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'rsta')	44.0	44	False												fliz	rsta	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('rsta', 'csge')	45.0	45	True	2696.0	('rsta', 'csge')	0.0	[(0, -0.57021772099672763, 1.4259413169859023e-12), (10, -0.58447244981178148, 9.4326787270004357e-07), (20, -0.45468439612429179, 0.0003806114731521482), (30, -0.49946067740361777, 9.2471423515117916e-06), (60, -0.41564942184459408, 0.016144377706263303), (90, 0.3244143567293245, 0.22023988856363322)]	['-']	rsta	csge	rsta	28.0	csge	28.0	rsta	csge	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('rsta', 'dgka')	46.0	46	False												rsta	dgka	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'rplu')	47.0	47	False												bola	rplu	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'dacc')	48.0	48	False												ompr	dacc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'dgka')	49.0	49	False												qseb	dgka	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'ycct')	50.0	50	False												qseb	ycct	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'yfir')	51.0	51	False												qseb	yfir	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'mlra')	52.0	52	False												bola	mlra	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'cspi')	53.0	53	False												ompr	cspi	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'rpma')	54.0	54	True	2126.0	('mlra', 'rpma')	0.0	[(0, -0.62022629202648116, 3.566006427489038e-15), (10, -0.22552880692444782, 0.083168775200444092), (20, -0.12886108251277176, 0.33941750198789378), (30, -0.27695157366198347, 0.019379467131164684), (60, -0.39904903083312454, 0.021421599098342466), (90, -0.33449559794310652, 0.20540158567798553)]	['+']	mlra	rpma	mlra	28.0	rpma	28.0	mlra	rpma	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'ampc')	55.0	55	False												qseb	ampc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('qseb', 'flih')	56.0	56	False												qseb	flih	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'yhbs')	57.0	57	False												basr	yhbs	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'nari')	58.0	58	False												mlra	nari	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'dacc')	59.0	59	False												basr	dacc	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('csgd', 'yfib')	60.0	60	False												csgd	yfib	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'nlpa')	61.0	61	False												ompr	nlpa	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'yjjq')	62.0	62	False												basr	yjjq	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'ybhl')	63.0	63	False												ompr	ybhl	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('fliz', 'narg')	64.0	64	False												fliz	narg	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'narg')	65.0	65	False												bola	narg	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'bola')	66.0	66	False												mlra	bola	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'bola')	67.0	67	False												basr	bola	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('ompr', 'narh')	68.0	68	False												ompr	narh	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('lrha', 'ompr')	69.0	69	False												lrha	ompr	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'rpma')	70.0	70	False												basr	rpma	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'dgka')	71.0	71	True	478.0	('basr', 'dgka')	0.0	[(0, 0.47539415668000146, 1.0941779872074785e-08), (10, 0.41434600120968734, 0.00099732694969640896), (20, 0.47639192260063273, 0.00017970430252396967), (30, 0.3786799504504415, 0.0011285063728278524), (60, -0.015377266442787026, 0.93231349031722632), (90, -0.040301667852213799, 0.88219363433397746)]	['+']	basr	dgka	basr	28.0	dgka	28.0	basr	dgka	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'basr')	72.0	72	False												bola	basr	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'rpma')	73.0	73	False												bola	rpma	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('csgd', 'yccj')	74.0	74	True	1022.0	('csgd', 'yccj')	0.0	[(0, 0.64302887005851905, 1.6012122865052568e-16), (10, 0.64180844479009314, 3.2722515734224638e-08), (20, 0.43452031393914609, 0.00073189589101001207), (30, 0.087892364653156516, 0.46608671263439494), (60, 0.17061684086308002, 0.34246154029194698), (90, -0.54186802401148659, 0.030147469591887945)]	['+']	csgd	yccj	csgd	28.0	yccj	28.0	csgd	yccj	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'ybhl')	75.0	75	False												mlra	ybhl	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('mlra', 'rplu')	76.0	76	True	2125.0	('mlra', 'rplu')	0.0	[(0, -0.60009473913599765, 4.5091874875197683e-14), (10, -0.086035699745511798, 0.51335391182321366), (20, 0.0096532646048412534, 0.94318483359960614), (30, -0.25977779810076357, 0.028685448537488188), (60, -0.49317583923156633, 0.0035430988397611115), (90, -0.44924353472085693, 0.080867926617382235)]	['+']	mlra	rplu	mlra	28.0	rplu	28.0	mlra	rplu	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('bola', 'envy')	77.0	77	False												bola	envy	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('lrha', 'csgd')	78.0	78	False												lrha	csgd	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('envy', 'csga')	79.0	79	False												envy	csga	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'cspi')	80.0	80	True	477.0	('basr', 'cspi')	20.0	[(0, -0.26814359847022784, 0.0020391522877111915), (10, -0.45670368630422215, 0.00024455833807028138), (20, -0.56013754034046115, 5.8794266996728783e-06), (30, -0.41771739478598219, 0.00028954538679304317), (60, 0.1808792463160705, 0.31376781086616767), (90, 0.4602546280404799, 0.07282440673201912)]	['+']	basr	cspi	basr	28.0	cspi	28.0	basr	cspi	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('basr', 'ecnb')	81.0	81	False												basr	ecnb	28	5	0	0	82	0.15443328087760372	0.4844947735191637
('leuo', 'stpa')	0.0	0	False												leuo	stpa	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'leuo')	1.0	1	True	197.0	('stpa', 'leuo')	0.0	[(0, 0.52446435193437735, 1.5086537898713837e-10), (10, 0.40974156685394236, 0.0011496012084384482), (20, 0.48701426235602352, 0.0001221735769246963), (30, 0.26563772214928166, 0.025158265434249951), (60, 0.035427428749545638, 0.84482219669971337), (90, 0.13772682503951189, 0.61099465296969857)]	['-']	stpa	leuo	stpa	30.0	leuo	30.0	stpa	leuo	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'cadc')	2.0	2	False												stpa	cadc	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('leuo', 'cadc')	3.0	3	True	136.0	('leuo', 'cadc')		[(0, 0.063815756401530879, 0.47071274476954228), (10, 0.19981616871091271, 0.12584534522909718), (20, 0.25939565458978808, 0.051355044756993914), (30, 0.14420880150945187, 0.23020148003151628), (60, 0.063768526094880498, 0.72442083455840567), (90, -0.1948958164193364, 0.46947908665175264)]	['-']	leuo	cadc	leuo	30.0	cadc	30.0	leuo	cadc	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('cadc', 'dsra')	4.0	4	False												cadc	dsra	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'cada')	5.0	5	False												stpa	cada	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'cadb')	6.0	6	False												stpa	cadb	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'bglf')	7.0	7	True	2746.0	('stpa', 'bglf')	0.0	[(0, 0.62348676925487689, 2.3238595183108645e-15), (10, 0.50680330321354694, 3.5959093496346108e-05), (20, 0.48256954122050705, 0.00014380247343208266), (30, 0.55632954025482995, 4.7202541441862889e-07), (60, 0.21843307084540728, 0.22199798034725077), (90, 0.35314687419380159, 0.17968726103678698)]	['-']	stpa	bglf	stpa	30.0	bglf	30.0	stpa	bglf	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'bglb')	8.0	8	True	2745.0	('stpa', 'bglb')	0.0	[(0, 0.53670570972482823, 4.6397844885631255e-11), (10, 0.52369171158962247, 1.7563159359065282e-05), (20, 0.45118596414670642, 0.00042757424185574481), (30, 0.54604843563134531, 8.4206424920144642e-07), (60, 0.34458427959936316, 0.049556447785385198), (90, 0.30267477840608925, 0.25450559648600651)]	['-']	stpa	bglb	stpa	30.0	bglb	30.0	stpa	bglb	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('cadc', 'leuo')	9.0	9	False												cadc	leuo	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('cadc', 'stpa')	10.0	10	False												cadc	stpa	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('cadc', 'leuc')	11.0	11	False												cadc	leuc	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'bglg')	12.0	12	True	2747.0	('stpa', 'bglg')		[(0, 0.28179616871646779, 0.0011620983655365046), (10, 0.10509340340162851, 0.42420798427339002), (20, 0.18772533179513401, 0.16200416471540072), (30, 0.23151491811520314, 0.052060340240012784), (60, 0.033209286578916253, 0.85443134813135724), (90, 0.083065835423462811, 0.7597267897645299)]	['-']	stpa	bglg	stpa	30.0	bglg	30.0	stpa	bglg	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('cadc', 'leul')	13.0	13	False												cadc	leul	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'bglj')	14.0	14	False												stpa	bglj	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('stpa', 'leud')	15.0	15	False												stpa	leud	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('cadc', 'leua')	16.0	16	False												cadc	leua	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('leuo', 'bglb')	17.0	17	True	1920.0	('leuo', 'bglb')	0.0	[(0, 0.42589314953195134, 4.3784629361005395e-07), (10, 0.47516007762050794, 0.00012489695711790023), (20, 0.45056037266493293, 0.00043650626741962163), (30, 0.33693613422956714, 0.0040632966168457994), (60, 0.00049535643119428597, 0.9978170869814732), (90, -0.079583310347152547, 0.76954101875880987)]	['+']	leuo	bglb	leuo	30.0	bglb	30.0	leuo	bglb	30	5	0	0	18	0.3663299798780568	0.45267489711934156
('exur', 'uidr')	0.0	0	False												exur	uidr	34	5	0	0	16	0.40585333895108083	0.465625
('exur', 'uxur')	1.0	1	True	74.0	('exur', 'uxur')		[(0, 0.18429376699969505, 0.035817619290528215), (10, 0.18150732022706409, 0.16515736435272158), (20, -0.030600055005431299, 0.82123257632895119), (30, -0.0002196417560445167, 0.99854953984001737), (60, 0.12072227952385634, 0.50336106849183304), (90, 0.38057307444936522, 0.14589101258068915)]	['-']	exur	uxur	exur	34.0	uxur	34.0	exur	uxur	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'exur')	2.0	2	False												uxur	exur	34	5	0	0	16	0.40585333895108083	0.465625
('uidr', 'exur')	3.0	3	False												uidr	exur	34	5	0	0	16	0.40585333895108083	0.465625
('exur', 'uxac')	4.0	4	True	1146.0	('exur', 'uxac')	0.0	[(0, 0.6664361958844951, 4.9838921554350891e-18), (10, 0.70798358013706686, 2.5132390939501774e-10), (20, 0.53849875238232414, 1.5541494082725653e-05), (30, 0.31285810803806929, 0.0078970465296384837), (60, 0.32156228210079907, 0.068028633001825475), (90, 0.3614050394733086, 0.16901385518746034)]	['-']	exur	uxac	exur	34.0	uxac	34.0	exur	uxac	34	5	0	0	16	0.40585333895108083	0.465625
('uidr', 'uxur')	5.0	5	False												uidr	uxur	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'uidr')	6.0	6	False												uxur	uidr	34	5	0	0	16	0.40585333895108083	0.465625
('uidr', 'uxub')	7.0	7	False												uidr	uxub	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'uida')	8.0	8	True	2809.0	('uxur', 'uida')	0.0	[(0, 0.52422844928548296, 1.5426185454265707e-10), (10, 0.70997271806705164, 2.1265001349726977e-10), (20, 0.70853789283921242, 7.0039241058603087e-10), (30, 0.57461358985083899, 1.6049281847430847e-07), (60, 0.25966272099319149, 0.14448280452605311), (90, -0.40969238194487551, 0.11503957244721605)]	['-']	uxur	uida	uxur	34.0	uida	34.0	uxur	uida	34	5	0	0	16	0.40585333895108083	0.465625
('uidr', 'uxua')	9.0	9	False												uidr	uxua	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'uidb')	10.0	10	True	2810.0	('uxur', 'uidb')	10.0	[(0, 0.36587782357640153, 1.8626339006113574e-05), (10, 0.53164193733264231, 1.2367040435219524e-05), (20, 0.45389384710795944, 0.000390793628812286), (30, 0.37363734629741213, 0.0013294961173716134), (60, 0.051382922399220474, 0.77642676940010724), (90, -0.42313496824250807, 0.10246301970634783)]	['-']	uxur	uidb	uxur	34.0	uidb	34.0	uxur	uidb	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'uidc')	11.0	11	True	2811.0	('uxur', 'uidc')	0.0	[(0, 0.40159432322981237, 2.1843752118926861e-06), (10, 0.54754266206776525, 5.9672218315124849e-06), (20, 0.46184215653105776, 0.00029881267924092997), (30, 0.40090192394159074, 0.00053093988301597904), (60, 0.20976218495155524, 0.24134958308455634), (90, -0.3123531954156018, 0.23886674703792621)]	['-']	uxur	uidc	uxur	34.0	uidc	34.0	uxur	uidc	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'gntp')	12.0	12	True	2808.0	('uxur', 'gntp')	0.0	[(0, 0.45111312653340613, 7.1905094059384611e-08), (10, 0.5419864309594804, 7.7303566155686797e-06), (20, 0.47194171222866071, 0.00021045275649170635), (30, 0.22808133386324644, 0.055743874908468195), (60, -0.39434693948611133, 0.023152237974675041), (90, -0.25100772110338776, 0.34838828850791437)]	['-']	uxur	gntp	uxur	34.0	gntp	34.0	uxur	gntp	34	5	0	0	16	0.40585333895108083	0.465625
('exur', 'exut')	13.0	13	True	1143.0	('exur', 'exut')	0.0	[(0, 0.46292897802958272, 2.9295006144905646e-08), (10, 0.43257418846139112, 0.00055694345743703916), (20, 0.4237479912009392, 0.0010212809944227222), (30, 0.28764126957165037, 0.015001965436483623), (60, 0.24028616382945653, 0.17799732261370399), (90, 0.31573099059876258, 0.23355387434557648)]	['-']	exur	exut	exur	34.0	exut	34.0	exur	exut	34	5	0	0	16	0.40585333895108083	0.465625
('exur', 'uxaa')	14.0	14	True	1144.0	('exur', 'uxaa')	10.0	[(0, 0.41343397534574994, 1.0140595515318123e-06), (10, 0.66344235562499232, 7.6159217031103298e-09), (20, 0.3893429565700896, 0.0027585007776572282), (30, 0.27670040939929536, 0.019494228542266054), (60, 0.082313286856128584, 0.64882471197877922), (90, 0.13851930098092899, 0.60892428160924206)]	['-']	exur	uxaa	exur	34.0	uxaa	34.0	exur	uxaa	34	5	0	0	16	0.40585333895108083	0.465625
('uxur', 'uxab')	15.0	15	False												uxur	uxab	34	5	0	0	16	0.40585333895108083	0.465625
('creb', 'crea')	0.0	0	False												creb	crea	37	5	0	0	44	0.41888880423474917	0.5859090909090906
('malt', 'malf')	1.0	1	True	2059.0	('malt', 'malf')	0.0	[(0, 0.62520805100414323, 1.8499137174353286e-15), (10, 0.51379978832656525, 2.6846197382743729e-05), (20, 0.64245003691160318, 7.1529360196665738e-08), (30, 0.44497499340073848, 0.00010105129208595822), (60, 0.26639787544261451, 0.13398709556817046), (90, 0.19694978568346422, 0.4647163770422994)]	['+']	malt	malf	malt	37.0	malf	37.0	malt	malf	37	5	0	0	44	0.41888880423474917	0.5859090909090906
