"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
950	0.0756523	0.4556583	0.3092179	0.7470749	1.0224822	0.9334795	0.4469823	0.0441363	0.2421580	0.7171318	0.4559512	0.6951290	0.4232432	0.3825088	0.5062080	0.0159122	0.6167968	0.2618842	0.5130817	0.8741212	0.7829775	0.6123821	0.4610023	0.3396428	1.0411647	0.8847667	0.4520401	0.9854920	0.0662477	0.8853286	0.1206386	0.6638227	0.4567223	0.8120221	0.9089173	0.8110385	1.0392753	0.1193952	0.6618460	0.9191228	0.8480065	0.4301930	0.1026060	0.2050920	0.0379003	0.1815542	0.9326108	0.5657166	0.3609505	1.0042294	0.1233652	0.2010002	0.3548655	0.0024551	0.0846567	0.1340884	0.1280614	0.5687507	0.2486560	0.8920907	0.4612160	0.2635251	0.9523464	0.8321785	0.4887606	0.3232161	0.9738348	0.8572325	0.8127643	0.3505966	0.4739033	0.6271439	0.8754854	0.4278420	0.9400390	0.3898378	0.5034733	0.3060173	0.9631578	1.1114683	1.0201689	0.1205821	0.1493586	0.8029950	0.5458234	0.7736059	0.0409318	0.0814302	0.1639678	1.0061347	0.0378607	0.9041735	0.2276417	0.5333312	0.8836952	0.4225540	0.5220233	0.7349350	1.0307649	0.0215684
1000	0.0600023	0.4606094	0.3235120	0.7473020	0.9526763	0.9863779	0.4324995	0.0308552	0.1888564	0.6371725	0.5127482	0.7069295	0.4652089	0.3786691	0.5343221	0.0244347	0.6043572	0.2611911	0.4292745	0.9805373	0.7755231	0.5541442	0.4110014	0.3801927	1.0022071	0.9142094	0.4205505	1.0526456	0.0359949	1.0199953	0.1063312	0.8053105	0.5234359	0.8232941	0.8853263	0.8393659	0.9691975	0.1282556	0.5724703	0.8735107	0.8162361	0.4436118	0.0836871	0.1877486	0.0308098	0.1580860	0.8887173	0.5412283	0.3386159	1.0066387	0.1596871	0.2374492	0.3807879	0.0000070	0.0588743	0.1283994	0.0609975	0.5857442	0.3014342	0.8941912	0.5675296	0.2893877	0.9811083	0.7799716	0.5854729	0.3347147	0.9869625	0.8830667	0.8341579	0.4334218	0.5267998	0.6709485	0.9516911	0.4159734	0.9307986	0.4113909	0.5413975	0.2243584	0.9889861	0.9882078	1.0703643	0.1397344	0.1472663	0.9130880	0.5373478	0.8699205	0.0365020	0.0886508	0.1664384	1.0864527	0.0385353	0.9436924	0.2491087	0.5571104	0.9003262	0.4088935	0.5239668	0.6653872	1.1041493	0.0296468

0	0.0900759	0.4572933	0.2505315	0.6766303	0.8775158	0.9821165	0.4838091	0.0281004	0.2371908	0.7627270	0.4941542	0.6867014	0.5189249	0.3742609	0.5267258	0.0153341	0.7196119	0.2301399	0.4267066	0.9271803	0.7953530	0.6140140	0.4450798	0.3491845	1.0666322	0.8323027	0.3116342	1.0789702	0.0477693	1.0069418	0.1339479	0.8371891	0.4298116	0.7634874	0.8851417	0.7592373	1.0097909	0.1476569	0.5665588	0.8815486	0.8444218	0.4028500	0.0928907	0.2050954	0.0294332	0.1339373	0.9643997	0.5292919	0.2750610	1.0435370	0.1895235	0.2256046	0.2487142	0.0008864	0.1026187	0.1609062	0.1534804	0.6034327	0.4778664	0.9039939	0.6472396	0.2619237	0.9700164	0.8583238	0.5142027	0.3108159	0.9261591	0.9904846	0.8730587	0.4290671	0.3633771	0.7043548	0.8168470	0.3403630	1.0122572	0.5004716	0.5761236	0.3304826	1.0551811	1.0371428	0.9596286	0.1303348	0.1653823	0.7549219	0.5382335	0.6998856	0.0102184	0.1610517	0.1658566	1.0116333	0.0524790	1.0275945	0.3734865	0.5022527	0.8219531	0.4472486	0.5513220	0.6705688	0.9091686	0.0367435
50	0.0932745	0.4763217	0.3324854	0.5387193	1.0684011	0.9316797	0.4222728	0.0536194	0.3535845	0.4589323	0.4073456	0.7403579	0.4266360	0.1699882	0.6548706	0.0157682	0.7537049	0.4020086	0.4670918	0.8640456	0.7146708	0.6994646	0.5615353	0.1608463	0.9527258	0.9731928	0.3817473	0.5884527	0.0494231	0.5206349	0.1143511	0.7308637	0.4520296	0.8189629	0.8669377	0.8481971	0.9825004	0.1283857	0.5470227	0.8893101	0.7152480	0.1792638	0.4543081	0.1910335	0.0376367	0.1120164	1.0442055	0.6010818	0.4322762	0.9276233	0.0982546	0.1317817	0.2515216	0.0014436	0.0513273	0.0804163	0.1969080	0.5817375	0.6391147	0.9298514	0.5933963	0.2688595	0.9542551	0.8410307	0.4827241	0.3224063	0.9493500	0.8908904	0.8904019	0.5019673	0.3555441	0.4139026	0.8936365	0.1512017	0.8980151	0.1424116	0.5460260	0.3275754	0.9957726	1.0035978	0.7471211	0.0729062	0.1712966	0.6006781	0.5555271	0.6764841	0.0525520	0.1429721	0.1813175	0.7872749	0.0328901	0.9746207	0.3015189	0.5404673	0.8923650	0.4487164	0.6243573	0.7849911	0.7131835	0.0548326
100	0.0641725	0.4894956	0.3687383	0.4841863	0.9438487	0.9814165	0.4610825	0.0205857	0.4182438	0.3888203	0.3687074	0.7424898	0.3393470	0.0965299	0.5645994	0.0207126	0.5660439	0.6260591	0.4739307	0.9429590	0.5550370	0.8271858	0.5902485	0.0491701	0.9860743	0.9736841	0.7053154	0.4423535	0.0779654	0.4212660	0.1068566	0.6075190	0.4987356	0.6912038	0.9634456	0.7686650	1.0248186	0.1366367	0.5060257	0.8895799	0.6921026	0.2256750	0.6608286	0.2555214	0.0149567	0.1824616	0.9524650	0.5452203	0.5735719	0.8655835	0.1584197	0.0970740	0.2688417	0.0001564	0.0508626	0.1164760	0.1725044	0.5411131	0.7156429	0.8494837	0.5423240	0.2514207	0.9885037	0.8597967	0.4361443	0.2588831	0.9430562	0.9250244	0.8935953	0.5391399	0.4122019	0.3728599	0.9163909	0.1830089	0.9327275	0.0612469	0.5620643	0.2486730	1.0376577	1.0187222	0.6496878	0.0596983	0.2637438	0.5782634	0.5943362	0.5839752	0.0367700	0.1649688	0.1231495	0.6819025	0.0220123	0.9915575	0.2692503	0.4070621	0.9619385	0.4256841	0.5927227	0.6945425	0.5907866	0.0214761
150	0.0623869	0.4901905	0.3260232	0.4086158	0.8352801	0.9562185	0.5766839	0.0040293	0.4016175	0.3309249	0.4384895	0.7333706	0.3554224	0.0563062	0.4377630	0.0170381	0.4668913	0.7799214	0.4186200	0.9768400	0.2839608	0.8737236	0.5414725	0.0163023	1.0406724	0.9697394	0.7661744	0.3459335	0.0845375	0.3452486	0.1016957	0.5082338	0.4980828	0.5754343	0.8891588	0.7007663	1.1051956	0.1590845	0.3652755	0.7944471	0.7192686	0.3170868	0.6742057	0.2697090	0.0134827	0.2672226	1.0528952	0.5447819	0.6984228	0.8490517	0.3731999	0.0826172	0.2748135	0.0001308	0.0534343	0.2933211	0.2078933	0.5291762	0.6876797	0.8932822	0.4038185	0.1957662	0.9958311	0.9124980	0.4392231	0.2534140	0.9638289	0.9541267	0.8908193	0.5730871	0.5055226	0.3231806	0.9139930	0.1691037	0.9042031	0.0724783	0.6570612	0.1927874	0.9881400	0.9782570	0.5940239	0.0939165	0.2882961	0.5009124	0.6267815	0.6408754	0.1398633	0.2445624	0.1651617	0.6644889	0.0104207	0.9212795	0.1820132	0.2925519	0.9764667	0.4479079	0.6664214	0.7014603	0.4668756	0.0262580
200	0.0313666	0.4262828	0.3385183	0.3564079	0.8580108	0.9727322	0.6969538	0.0049541	0.4594153	0.2725028	0.4681953	0.7833911	0.3030260	0.0332118	0.4090144	0.0169805	0.4382014	0.8451025	0.5244606	0.9261711	0.1558662	0.7690150	0.4782236	0.0127641	0.9653925	1.0676867	0.8913093	0.3491109	0.0772910	0.4086125	0.0819255	0.4855251	0.6014462	0.5995742	0.8949294	0.7422073	1.0271015	0.1772017	0.3611112	0.8450915	0.7301257	0.3152509	0.6352146	0.2410827	0.0145524	0.3046579	0.9825994	0.5226927	0.7097560	0.7998905	0.4225619	0.0955043	0.2700730	0.0004792	0.0892932	0.4035703	0.1370451	0.4818470	0.6591444	0.9172079	0.3451694	0.2389525	0.9520375	0.9953024	0.4756631	0.2465093	0.9587502	0.9102053	0.8857433	0.5646336	0.5739338	0.2873375	0.8654582	0.1617157	0.9860749	0.1146457	0.6076643	0.1929308	0.9587401	1.0176643	0.6652636	0.1156231	0.4020831	0.5548561	0.6116938	0.7259174	0.1462986	0.2718571	0.1411405	0.7260203	0.0006344	0.9719224	0.1252984	0.2240983	0.9340032	0.5587547	0.6934656	0.7871772	0.4296872	0.0119481
250	0.0506848	0.4398169	0.3319083	0.3012844	0.8250317	0.9704576	0.6582420	0.0026624	0.3749961	0.2641321	0.4366249	0.8355774	0.2807816	0.0241819	0.3595421	0.0345362	0.4157588	0.7860790	0.4674295	1.0528856	0.1111180	0.7300793	0.3870044	0.0078643	0.9823231	1.0518528	1.0026116	0.3726426	0.0610976	0.3779102	0.0468316	0.4334296	0.5771883	0.5535070	0.8425121	0.6724463	0.9450406	0.1456519	0.3504542	0.8311545	0.6701677	0.3261657	0.6808082	0.1979163	0.0168861	0.3363411	1.0169394	0.4824052	0.7000035	0.9505559	0.4654787	0.0629026	0.2523748	0.0000000	0.0600094	0.4588905	0.0945431	0.4965391	0.6743944	0.8487979	0.2430973	0.2657318	0.9408007	1.0407323	0.4966093	0.1965315	0.9208799	0.9070956	0.8834145	0.6103904	0.4599807	0.2725458	0.8887700	0.1136212	0.9259681	0.1374517	0.5632075	0.2246720	0.9182271	0.9073790	0.5757065	0.1053581	0.4394897	0.4999090	0.5824188	0.7576208	0.1286323	0.2433106	0.1671518	0.7146791	0.0000000	1.0199498	0.1126237	0.2683554	0.9755301	0.5809532	0.7745341	0.7928063	0.3948667	0.0350799
300	0.0666817	0.5652790	0.3171438	0.2523170	0.8497210	0.8816205	0.7851173	0.0063117	0.4165815	0.2360023	0.4173609	0.8973573	0.2730471	0.0188702	0.3725652	0.0310995	0.3514213	0.8288862	0.4114179	0.9882321	0.0720340	0.6121972	0.3993388	0.0022592	1.0690220	1.0425748	0.9368740	0.3002045	0.0904973	0.3179618	0.0374383	0.4096543	0.5630300	0.5349450	0.8986291	0.5737032	0.9632003	0.1413162	0.3330346	0.9311204	0.6716040	0.4009756	0.6998855	0.1994258	0.0687342	0.3169495	1.0856964	0.4336689	0.8665350	0.8742205	0.5369463	0.0629927	0.2929149	0.0005439	0.0565107	0.4086889	0.2434840	0.5164395	0.6516515	0.8696074	0.2878346	0.3024424	0.8828307	1.0126710	0.5166261	0.2547813	0.9669181	0.8717994	0.8955059	0.5594375	0.5427973	0.2496412	0.8140919	0.0840635	0.9478069	0.1383580	0.5615232	0.2444456	1.0742258	0.9733331	0.5842116	0.0994454	0.4852789	0.5550641	0.5777142	0.7787453	0.1434318	0.2543388	0.1689534	0.6680612	0.0001753	1.0223318	0.1080081	0.2464488	0.9840419	0.5523571	0.9297290	0.7611159	0.4732875	0.0301854
350	0.0841597	0.5098944	0.3007214	0.1939585	0.8750715	0.9545393	0.7991416	0.0002189	0.3779491	0.2429761	0.4463302	0.9306823	0.2547725	0.0095167	0.4014409	0.0340714	0.3385907	0.8496690	0.4646656	0.9546073	0.0714810	0.5500502	0.3073420	0.0063407	1.0400739	0.9895494	0.9612759	0.3332872	0.1195137	0.3631275	0.0355138	0.3832829	0.4984934	0.5721914	0.8911449	0.4528111	1.0294175	0.1327294	0.3151321	0.8441558	0.7678733	0.4212850	0.6252826	0.1893158	0.0971552	0.2810407	1.0321555	0.4998498	0.9464349	0.8972423	0.6427847	0.0511644	0.3711177	0.0003550	0.0541279	0.4374750	0.3060329	0.4925862	0.7029090	1.0010165	0.2304638	0.3812808	0.9220907	1.0522372	0.4715488	0.2104855	0.8730699	0.9124384	0.9192491	0.5859563	0.4802163	0.2103437	0.8348019	0.0805152	0.9409195	0.0979727	0.5761340	0.2264630	1.0150141	1.0195709	0.5477743	0.1174582	0.4239619	0.5202002	0.5158439	0.7416993	0.1826231	0.2346730	0.1724601	0.7401763	0.0008938	0.9059711	0.0716379	0.2072151	1.0773693	0.6082407	0.9340902	0.8186741	0.5276876	0.0380744
400	0.0823869	0.4993398	0.2987410	0.1998193	0.9723129	0.9934726	0.7275033	0.0010171	0.4149075	0.2477830	0.4704019	0.7521491	0.3188947	0.0188054	0.3432407	0.0359441	0.3582023	0.9441032	0.4242425	1.0480610	0.1125148	0.4185909	0.3569085	0.0041855	1.0781327	0.9745364	0.9991188	0.3362886	0.1346594	0.3495396	0.0319177	0.3576576	0.6041857	0.4994867	0.8517075	0.4352249	0.9555749	0.1624800	0.2835662	0.9152296	0.8046349	0.2945240	0.6372462	0.2156540	0.1211492	0.3280799	1.0245880	0.5087064	0.9403919	0.8744083	0.8087768	0.0488948	0.4217063	0.0004386	0.0710491	0.5229494	0.2690210	0.4117383	0.6704375	0.9645325	0.2143758	0.4562711	0.9165520	1.0145008	0.5260041	0.2081982	0.8988509	0.9381495	0.9404577	0.5368388	0.3860051	0.2234250	0.9197302	0.0837731	0.9967701	0.1028728	0.6044524	0.2885206	1.0061717	1.1086348	0.5967845	0.1471132	0.4780143	0.4631457	0.5235561	0.7052112	0.1896437	0.2877599	0.1821213	0.6602172	0.0001548	0.9640274	0.0709781	0.1739521	0.9738321	0.6432883	0.8326527	0.8035661	0.5389899	0.0425825
450	0.0698446	0.4307313	0.2339367	0.1915503	0.9454915	0.9144432	0.6847516	0.0012429	0.4417960	0.2054662	0.4681670	0.7786010	0.2995847	0.0238536	0.3339090	0.0324320	0.3858045	0.8819503	0.4664557	1.0523237	0.0905810	0.4946598	0.3438300	0.0032334	1.0395313	0.9125420	0.9152224	0.3264289	0.1416929	0.3157632	0.0505962	0.3093900	0.5820508	0.5402381	0.6790932	0.4426705	1.0132562	0.1472986	0.3382014	0.8923669	0.7958694	0.2438459	0.5833973	0.1805169	0.0925397	0.3257719	0.9461791	0.5090546	0.9376999	0.8310608	0.8784396	0.0504662	0.3934306	0.0005723	0.0531139	0.5300409	0.2006255	0.3552283	0.6598445	0.8157710	0.1934502	0.4412763	0.9374790	0.9568676	0.4856744	0.1767098	0.8676087	0.9717886	0.8620492	0.5880111	0.3161400	0.2434017	0.8106459	0.1342681	0.9587745	0.0851589	0.6318910	0.3533224	0.9812360	1.0587301	0.5343572	0.2312578	0.4973640	0.4756498	0.4818137	0.7026691	0.1800768	0.3044050	0.1588340	0.6122393	0.0003653	0.9643333	0.0438420	0.1580089	0.9359321	0.6700339	0.8611603	0.8229787	0.5666548	0.0606078
500	0.0673143	0.3957633	0.2344126	0.1178586	0.9026658	0.9951785	0.7539303	0.0047850	0.4104070	0.2557094	0.4299549	0.7782110	0.2432287	0.0216991	0.2921662	0.0197781	0.3456571	0.8606262	0.4773378	1.0558922	0.0814901	0.4486250	0.3881434	0.0104963	1.0941366	1.0109359	0.9428812	0.3494472	0.1274391	0.3535948	0.0531544	0.3788727	0.6085726	0.5460829	0.7088185	0.3688528	0.9619963	0.1339727	0.3213463	0.9101687	0.7654599	0.3304537	0.5783405	0.2117720	0.1267694	0.3026523	0.9938115	0.4607894	1.0513249	0.9086139	0.9330774	0.0345707	0.3454360	0.0041679	0.0677622	0.5620825	0.2173913	0.3302287	0.7477605	0.7544247	0.1857995	0.4087542	0.9355746	0.9825522	0.4655208	0.1632751	0.9832200	0.8578782	0.9194269	0.6003889	0.2884316	0.1980061	0.8534022	0.1412787	0.8851969	0.0704879	0.5732399	0.4305288	1.0381508	0.9002192	0.6133094	0.2479779	0.4251813	0.3674655	0.4364301	0.7339810	0.1989863	0.4148815	0.1899827	0.6494728	0.0018144	0.9033280	0.0633709	0.2115778	0.9398208	0.6739454	0.9189368	0.7662238	0.5900772	0.0626017
550	0.0584792	0.4014631	0.1688346	0.3070495	0.8979371	1.0213512	0.7049833	0.0074294	0.4714421	0.4397772	0.4410769	0.7333736	0.3448874	0.1873165	0.2975906	0.0086145	0.3047072	0.6995870	0.4502826	1.0430057	0.2343147	0.5728683	0.3238171	0.2167974	1.0491712	0.9962463	0.9763273	0.6876623	0.1152863	0.6916116	0.0418725	0.4318157	0.5117120	0.6240257	0.7074871	0.3947607	1.0338297	0.1314195	0.3100586	0.9949948	0.7888577	0.5845471	0.2270542	0.2311259	0.1050074	0.2878798	1.0009950	0.4413085	0.8493615	0.9781259	0.7008576	0.0626377	0.2990065	0.0054780	0.1569223	0.6146676	0.2273412	0.3501468	0.5164575	0.8923151	0.2289712	0.3710857	0.9642755	0.9730723	0.5700709	0.1753372	0.9461437	0.9070629	0.9786298	0.4678659	0.4319583	0.2722411	0.9336994	0.3261449	0.9983742	0.2413401	0.5323585	0.4792309	0.9900077	1.0218682	0.9082541	0.2981011	0.3147030	0.5424099	0.4075684	0.7780220	0.2026396	0.3682032	0.2067306	0.8784285	0.0043778	0.9324224	0.0550616	0.1968448	1.0693612	0.6373349	0.8231905	0.7810426	0.8982248	0.0716936
600	0.0744434	0.4318454	0.1969628	0.3661202	0.8405072	0.8900257	0.6178226	0.0208815	0.3310942	0.5136133	0.4524473	0.7864976	0.3336502	0.2667358	0.4569181	0.0189448	0.2970079	0.5546607	0.4098571	0.9461853	0.5481499	0.5393484	0.3815107	0.3127516	0.9662863	0.9937998	0.8347694	0.9475347	0.1285635	0.8906216	0.0393944	0.4783720	0.5607051	0.7105187	0.7193093	0.5040364	0.9915964	0.1277536	0.3407301	0.8800393	0.9066670	0.6203533	0.1154106	0.2170431	0.0946174	0.2828167	1.0108305	0.4245650	0.8151763	0.9419105	0.4539863	0.0840608	0.2819565	0.0122017	0.2145269	0.6035895	0.1956309	0.4000417	0.5605756	0.8107527	0.3639985	0.2343841	0.9456982	0.9838568	0.5903927	0.1815738	0.9186464	0.9140576	0.9418321	0.4592963	0.3561876	0.4061220	0.9281850	0.2878104	0.9525305	0.4707869	0.4774471	0.5613497	0.9236815	1.0438130	0.9440403	0.2694970	0.2491308	0.6131805	0.4743656	0.7159260	0.2213987	0.4503028	0.1606023	0.9354735	0.0060998	0.8888474	0.0594403	0.3390893	0.8891382	0.4993187	0.9079793	0.7623536	0.9398122	0.0652831
650	0.0665305	0.4240969	0.2240638	0.5377659	0.8908213	0.8973288	0.5373247	0.0195051	0.2217480	0.6361877	0.5095923	0.7263597	0.4417205	0.3358436	0.5808509	0.0038046	0.4405613	0.4927722	0.4217750	0.8519291	0.7515031	0.4561189	0.3345839	0.3617713	0.9912928	0.9130649	0.5917364	0.9626803	0.1153637	0.8676352	0.0474177	0.5032199	0.5567752	0.7895778	0.8951597	0.6490841	1.0074215	0.0955909	0.3578631	0.9461331	0.9143681	0.5644052	0.1194030	0.1721854	0.1759001	0.2818427	1.0206023	0.4839878	0.6278760	1.0324433	0.3608582	0.1014333	0.2912394	0.0047494	0.1872791	0.4366276	0.1877262	0.4122531	0.4782121	0.9089030	0.4900572	0.2089297	0.8754913	1.0150628	0.5368510	0.2327881	0.9022353	0.8891413	0.9179783	0.4454655	0.3080782	0.5129928	0.9004216	0.2795369	0.9424340	0.4911482	0.4386535	0.6362678	0.9847366	0.9750607	0.9749667	0.1970279	0.2439763	0.6342525	0.4571725	0.7713232	0.1993983	0.3406981	0.1240052	1.0348181	0.0109158	1.0026546	0.0802390	0.4266406	0.8499718	0.4874501	0.7666867	0.7202271	0.9577345	0.0445999
700	0.0797090	0.4140817	0.2999043	0.4761403	0.9857662	0.9526831	0.4775049	0.0176785	0.1488710	0.6449812	0.5080392	0.7428370	0.4947885	0.3243474	0.4847235	0.0029709	0.5180681	0.5174804	0.4719443	0.8301805	0.8293130	0.3980492	0.3933506	0.3750052	0.9230454	0.8771025	0.5376588	0.9679584	0.1398909	0.9451742	0.0784767	0.5298658	0.4811810	0.9335049	0.8003288	0.7157363	0.9494730	0.1208820	0.4325680	0.9752381	0.9224352	0.5171328	0.1206932	0.2393892	0.1723525	0.2079924	1.1041986	0.5422776	0.5004650	1.0067298	0.2542154	0.1590973	0.2833828	0.0000318	0.2545899	0.3605411	0.1355695	0.4563755	0.4795561	0.8882249	0.4868743	0.2708568	0.9334231	0.9943328	0.4652371	0.2907548	0.8946412	0.9504811	0.9834904	0.4689388	0.3167370	0.6725427	0.9896325	0.3400135	0.9187816	0.5303483	0.5810403	0.4752036	1.0428254	1.0159330	1.0430281	0.2093318	0.2286405	0.7374017	0.4385724	0.7723678	0.1400554	0.1571711	0.0675708	1.0277680	0.0326203	0.9700962	0.0848677	0.4361528	0.8980701	0.4872415	0.6114861	0.7605738	0.9531613	0.0341100
750	0.0726132	0.4317264	0.3126038	0.5320418	0.8553067	0.9392757	0.4490695	0.0216219	0.1718965	0.6239778	0.4558625	0.7848709	0.5067556	0.3382992	0.5353737	0.0131071	0.5573957	0.3707072	0.4615233	0.8471483	0.8091269	0.5217801	0.4336821	0.3828024	0.9223802	0.9717508	0.5033014	0.9890964	0.0959200	1.0173100	0.0703119	0.5627541	0.5286255	0.8860720	0.8208355	0.7717951	0.9221570	0.1120189	0.5169403	0.9567554	0.9156618	0.4342931	0.1075422	0.3179456	0.0862198	0.1677416	1.0746626	0.5643968	0.4294109	1.0155210	0.2954928	0.1839580	0.2426754	0.0004849	0.3216587	0.2008656	0.0718725	0.4191200	0.4842635	0.9137481	0.5588399	0.3196844	1.0203053	0.9228505	0.4258039	0.2918419	0.9401825	0.9725841	0.9029363	0.4087885	0.3311077	0.5912939	0.9433146	0.3745773	0.9868125	0.4454324	0.5681462	0.3194989	0.9664890	0.9558779	0.9902997	0.2006408	0.1608514	0.8459755	0.4855907	0.7814581	0.1074950	0.0835029	0.0639562	1.0019942	0.0600622	1.0572760	0.1901600	0.4293206	0.8649568	0.5039771	0.6685514	0.8110569	0.9410373	0.0201690
800	0.0614159	0.4752687	0.3297978	0.6015913	1.0041204	0.9869761	0.3820358	0.0295553	0.1799833	0.6646797	0.5040331	0.7873400	0.5068899	0.3642730	0.4400877	0.0140187	0.5707923	0.3834002	0.4705158	0.8837982	0.7796717	0.5684647	0.5005028	0.4118134	1.0392287	0.8761366	0.4886558	1.0436792	0.0815470	1.0066324	0.0778789	0.5388784	0.5038078	0.7636726	0.8457394	0.7916757	0.9590586	0.1503539	0.5074279	1.0082518	0.8689475	0.4180447	0.1082315	0.2145209	0.0929762	0.1536051	0.9719976	0.5736749	0.4232805	0.9956888	0.2850423	0.2124058	0.2653671	0.0006264	0.2897726	0.1896928	0.0853891	0.4758996	0.4327412	0.9651942	0.5695300	0.3273186	0.9945374	0.8353506	0.4807916	0.2539940	0.9369701	0.8121777	0.9841315	0.3946916	0.3646218	0.5278343	0.8383510	0.3065082	0.9660102	0.4445005	0.5612400	0.2628690	1.0209161	0.8945664	0.9871882	0.1765767	0.1150620	0.9215632	0.4351203	0.7101271	0.0544632	0.0340537	0.0542485	0.9330769	0.0746406	1.0186178	0.1974105	0.4760013	0.8934533	0.4312197	0.6240406	0.7259929	0.9633839	0.0279930
850	0.0693999	0.4613730	0.3640541	0.5754547	1.0368974	1.0124896	0.4063661	0.0212102	0.1778515	0.6060407	0.4898836	0.7628392	0.4875662	0.3582422	0.5315411	0.0228958	0.6094613	0.3470019	0.4645336	0.9388141	0.8049080	0.6039950	0.4253787	0.3888928	0.9612222	0.8947138	0.4503163	1.0507263	0.1017916	0.9915477	0.0807614	0.6353969	0.4349042	0.8030010	0.9269826	0.7898015	0.9592489	0.1626180	0.4455978	0.9310914	0.9254336	0.4894574	0.1111871	0.2274104	0.0553099	0.1892577	0.9756968	0.5550164	0.4315396	0.9976020	0.2855187	0.2173330	0.3263315	0.0000000	0.1551947	0.1741913	0.1573535	0.4397270	0.4609233	0.9132421	0.6415916	0.2495071	0.9053760	0.8243604	0.5179255	0.3040046	1.0174254	0.8773247	0.9382319	0.3933927	0.4357382	0.5560508	0.8595132	0.3215889	0.8947828	0.3925398	0.6073228	0.3297459	0.9767907	0.9640609	0.9717041	0.1411604	0.1115817	0.9524333	0.5349562	0.7958709	0.0290557	0.0529314	0.1184662	1.0348637	0.0631483	0.9796538	0.1913277	0.4676946	0.8709173	0.4295521	0.5892103	0.8221044	0.9542218	0.0603388
900	0.0631486	0.4642483	0.2845996	0.5944414	0.9645061	1.0026860	0.4834103	0.0011005	0.1333064	0.5928333	0.4301746	0.7146230	0.5271909	0.3644395	0.5640358	0.0176721	0.6888377	0.3186435	0.4424556	1.0419370	0.7248968	0.5545040	0.3854166	0.3869317	0.9823533	0.8227961	0.3141241	1.0093212	0.0839538	0.9043877	0.0784734	0.7717168	0.4701746	0.7830605	0.9261564	0.8120985	0.9549871	0.0883024	0.4648081	0.9454936	0.8834662	0.4765905	0.0917341	0.2034426	0.0565963	0.1801368	0.9482638	0.6019812	0.4324434	0.9573539	0.2205987	0.2457101	0.3075750	0.0000527	0.1200573	0.1084308	0.1795460	0.4594864	0.3919968	0.8430555	0.6243391	0.2879976	0.8279047	0.8532963	0.5476490	0.2668495	0.9458245	0.8779376	0.9842804	0.4029122	0.5077776	0.5265497	0.9020691	0.3213191	0.9870442	0.3145192	0.6142871	0.2957953	0.9252827	0.9749454	1.0300743	0.1428114	0.1467706	0.9303959	0.5580588	0.7800000	0.0917696	0.1429727	0.1251937	1.0359643	0.0547308	0.9136030	0.2242648	0.4878676	0.9761843	0.4950327	0.6322827	0.7349199	0.9744973	0.0395428
950	0.0627901	0.4575793	0.2963451	0.6458486	1.0699942	0.9752297	0.4710327	0.0129463	0.1427671	0.6751837	0.4306223	0.6745641	0.4695650	0.3518503	0.5760072	0.0166521	0.6928448	0.2750694	0.4653167	0.8957080	0.7399684	0.4961198	0.4244511	0.3235718	0.9696397	0.8538907	0.3140917	0.9795822	0.0531586	0.9398956	0.1018417	0.7511537	0.4575990	0.7686746	0.8876417	0.8068278	0.9810427	0.1258898	0.4406709	0.9890274	0.8515302	0.3465942	0.0804206	0.1896401	0.0818871	0.1540932	0.9426321	0.6527575	0.3754709	0.9518906	0.1780933	0.2357225	0.2924312	0.0000925	0.0714604	0.2060436	0.1962192	0.5308837	0.4298568	0.9512193	0.6414714	0.2373084	0.9582710	0.7969102	0.4939629	0.2815121	0.9757389	0.8902687	0.9586065	0.4405197	0.4428289	0.6508531	0.9117482	0.3835728	0.8908354	0.4057225	0.5400880	0.3227153	0.9696124	0.9426739	0.9775901	0.1565161	0.1885712	0.8827143	0.5576343	0.8195432	0.0415230	0.1109556	0.0913811	1.0238592	0.0599350	0.9605701	0.1887832	0.4376554	0.8449243	0.4132451	0.5201139	0.5536393	1.0542957	0.0401538
