"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.7405516	0.7985318	0.9076554	0.2172128	0.5245109	0.6289467	0.0876628	0.0273280	0.9730399	0.0302508	0.3401042	0.5432204	0.0436243	0.9769677	0.9520710	0.2572786	0.6707674	0.0733944	0.0623048	0.8835641	0.4960103	0.9968265	0.0065662	0.1745946	0.9959053	0.7384040	0.3836672	0.0383159	0.3858262	0.4179080	0.7472241	0.5072374	0.6734415	0.4368001	0.1279149	0.6608459	0.5508328	0.6265808	0.2515908	0.6141365	0.5387460	0.4585295	0.1614882	0.1528653	0.2312088	0.1370231	0.5276558	0.0650986	0.5293923	0.0664265	0.9624062	0.6449137	0.3407449	0.9403409	0.9124717	0.4376281	0.5423699	0.0308016	0.4249896	0.3730744	0.0012180	0.1320899	0.5431828	0.5703764	0.4365141	0.4512470	0.3159225	0.3456861	0.3811544	0.7295840	0.9102918	0.7711007	0.0817789	0.0021834	0.9864609	0.9997235	0.8092052	0.6904800	0.2028966	0.8717106	0.6033082	0.5379876	0.4556886	0.4464820	0.0497820	0.6074589	0.5974040	0.0550735	0.3272444	0.5682118	0.3457937	0.2204146	0.4818578	1.0000000	0.7762291	0.9419115	0.3189412	0.5742241	0.6142514	0.0000021
400	0.7506055	0.7987609	0.9070004	0.2394253	0.5362846	0.6301304	0.0857650	0.0271869	0.9735296	0.0309197	0.3406691	0.5432498	0.0441120	0.9771524	0.9525489	0.2578667	0.6790747	0.0661225	0.0602367	0.8830273	0.4950415	0.9974765	0.0066300	0.1743723	0.9959218	0.7381441	0.3839661	0.0383100	0.3829389	0.4177850	0.7472380	0.5151659	0.6706144	0.3840928	0.1293670	0.6520592	0.5431261	0.6183441	0.2516173	0.6073805	0.5413666	0.4579942	0.1591712	0.1529312	0.2247900	0.1363787	0.5304131	0.0650317	0.5293509	0.0614972	0.9613831	0.6394763	0.3429868	0.9374294	0.9058315	0.4406610	0.5517818	0.0370820	0.4309888	0.3709496	0.0012145	0.1281743	0.5058028	0.5785146	0.4374088	0.4549675	0.3117915	0.3490371	0.3808452	0.7295831	0.9103332	0.7724486	0.0787053	0.0021633	0.9862321	0.9997827	0.8066480	0.6904112	0.2019443	0.8701566	0.5961986	0.5385367	0.4343034	0.4224915	0.0461655	0.6011566	0.5975129	0.0546095	0.3354116	0.5673384	0.3461319	0.2170552	0.4788428	1.0000000	0.7774971	0.9427820	0.3173140	0.5744527	0.6062543	0.0000010
450	0.7639776	0.7987526	0.9059419	0.2567360	0.5426841	0.6304888	0.0849932	0.0271348	0.9736986	0.0311926	0.3407937	0.5432661	0.0444896	0.9772710	0.9529024	0.2582614	0.6837079	0.0630900	0.0590708	0.8825225	0.4942896	0.9979556	0.0066794	0.1743371	0.9959261	0.7376487	0.3840845	0.0383087	0.3820031	0.4177533	0.7474539	0.5235950	0.6662988	0.3455653	0.1316087	0.6429611	0.5368105	0.6149713	0.2516373	0.6036776	0.5430397	0.4578146	0.1574517	0.1537949	0.2170548	0.1358813	0.5317838	0.0650006	0.5293388	0.0595645	0.9593318	0.6349251	0.3455280	0.9336566	0.9023587	0.4424682	0.5576434	0.0469386	0.4345297	0.3690378	0.0012239	0.1270069	0.4699304	0.5825292	0.4381527	0.4567406	0.3082127	0.3493883	0.3806281	0.7297397	0.9103513	0.7731284	0.0781848	0.0021437	0.9860286	0.9998331	0.8066304	0.6903466	0.2027790	0.8697975	0.5920721	0.5392533	0.4214550	0.4095020	0.0443177	0.6002681	0.5975922	0.0544564	0.3387398	0.5673150	0.3451519	0.2145354	0.4764600	1.0000000	0.7775002	0.9432595	0.3180393	0.5745552	0.6006252	0.0000005
500	0.7771401	0.7985574	0.9048580	0.2688178	0.5461503	0.6306226	0.0846692	0.0271154	0.9737456	0.0313033	0.3406161	0.5432749	0.0447484	0.9773659	0.9531452	0.2585173	0.6860340	0.0618645	0.0584487	0.8820922	0.4937199	0.9982896	0.0067005	0.1744621	0.9959250	0.7371940	0.3841314	0.0383088	0.3816960	0.4178164	0.7478440	0.5285169	0.6611712	0.3199581	0.1341376	0.6351302	0.5322661	0.6146016	0.2516491	0.6016210	0.5441607	0.4577717	0.1564978	0.1550810	0.2098122	0.1355809	0.5322378	0.0649861	0.5293356	0.0588341	0.9563291	0.6314348	0.3478874	0.9298555	0.9006233	0.4434645	0.5610179	0.0586723	0.4368188	0.3676507	0.0012306	0.1269982	0.4450616	0.5843390	0.4386856	0.4576254	0.3060247	0.3486862	0.3804687	0.7299021	0.9103524	0.7734233	0.0783480	0.0021268	0.9858982	0.9998660	0.8081076	0.6902940	0.2045242	0.8700546	0.5898665	0.5406424	0.4143942	0.4028979	0.0435524	0.6019758	0.5976432	0.0544309	0.3398528	0.5676739	0.3436432	0.2127717	0.4749733	1.0000000	0.7767570	0.9434982	0.3198892	0.5745997	0.5972307	0.0000003
550	0.5760386	0.7982667	0.9039470	0.2771284	0.5595241	0.6306878	0.0846136	0.0291545	0.6222691	0.1733752	0.3324938	0.9204391	0.0462861	0.6544642	0.9453025	0.2228098	0.8735809	0.0587376	0.0584659	0.8817462	0.4933026	0.9984324	0.0066857	0.1749940	0.8409799	0.7367699	0.1889674	0.0383093	0.3815577	0.4179711	0.7484772	0.5695398	0.6559528	0.2914772	0.2538356	0.4927602	0.5289022	0.6160188	0.2517254	0.4405826	0.4187358	0.7722712	0.1549872	0.7396318	0.4138770	0.1354545	0.5235081	0.0649859	0.5293346	0.0585630	0.9718329	0.6290806	0.7225788	0.9289265	0.8949733	0.6718386	0.5687197	0.0746773	0.7699837	0.3804347	0.0131907	0.1300036	0.4169430	0.5851061	0.4411394	0.4556640	0.2960989	0.2811740	0.1121016	0.7296977	0.9659960	0.7684838	0.0762312	0.0021138	0.9836349	0.9870050	0.8137270	0.6518450	0.1966290	0.9550025	0.5834710	0.5438867	0.4153503	0.2914520	0.1953115	0.6049265	0.2012486	0.0632852	0.4633530	0.8003732	0.3418784	0.2047165	0.4740976	1.0000000	0.8919809	0.8730858	0.3381286	0.5746187	0.4383464	0.0000402
600	0.5087770	0.7979602	0.9032091	0.2882549	0.5976541	0.6307208	0.0862062	0.0437535	0.4825764	0.2531023	0.3184395	0.9834310	0.0519529	0.6214300	0.9303300	0.2194991	0.9467802	0.0548204	0.0615481	0.8814815	0.4930405	0.9983420	0.0066039	0.1758426	0.8262388	0.7357284	0.1116523	0.0383104	0.3814514	0.4182327	0.7492655	0.6620839	0.6523684	0.2558654	0.3014138	0.4612790	0.5223193	0.6241486	0.2519737	0.4114794	0.2941286	0.9007695	0.1537167	0.8360364	0.4432499	0.1354831	0.4978174	0.0649953	0.5293294	0.0584618	0.9833997	0.6285481	0.8027280	0.9306398	0.8901821	0.6785050	0.5573221	0.1130796	0.7934519	0.4212437	0.0408537	0.1384254	0.3976334	0.5854195	0.4482415	0.4400622	0.2925780	0.1628457	0.0495024	0.7291199	0.9829581	0.7571854	0.0700245	0.0021058	0.9756749	0.9821711	0.8236424	0.6444723	0.1917222	0.9627442	0.5645935	0.5521355	0.4265321	0.2495430	0.2066837	0.6163043	0.0681986	0.0960518	0.4898489	0.8505974	0.3391867	0.1811174	0.4733053	1.0000000	0.9307477	0.8535743	0.3704092	0.5746244	0.3766870	0.0000223
650	0.4953795	0.7976734	0.9024112	0.3081085	0.6303037	0.6306811	0.0968445	0.0859998	0.4269914	0.3055064	0.3096416	0.9939718	0.0579886	0.6648327	0.9247488	0.2223107	0.9757623	0.0520807	0.0687869	0.8812965	0.4929298	0.9982384	0.0064754	0.1764470	0.8245140	0.7339077	0.0810236	0.0383126	0.3813341	0.4185560	0.7498050	0.7343281	0.6588171	0.2323549	0.3285743	0.4435608	0.5088678	0.6415283	0.2521436	0.4304650	0.2247398	0.9532591	0.1539573	0.8499134	0.4428325	0.1357588	0.4684337	0.0650323	0.5293113	0.0584242	0.9871762	0.6294632	0.8101873	0.9304351	0.8886074	0.6778283	0.4781214	0.1576790	0.7985782	0.4461926	0.0598514	0.1489031	0.3947939	0.5855487	0.4545463	0.3965086	0.3109907	0.1005941	0.0360879	0.7287461	0.9881100	0.7528888	0.0648497	0.0020992	0.9700914	0.9817507	0.8297542	0.6430372	0.1906025	0.9684587	0.5468057	0.5504225	0.4457286	0.2319010	0.2065703	0.6334359	0.0235070	0.1244772	0.4920389	0.8630282	0.3343585	0.1635101	0.4724645	1.0000000	0.9422447	0.8439716	0.3893994	0.5746041	0.3543812	0.0000120
700	0.5082320	0.7973834	0.9013260	0.3310765	0.6404120	0.6302297	0.1402105	0.1500423	0.4048569	0.3373181	0.3054443	0.9957496	0.0599583	0.6996854	0.9249429	0.2226953	0.9874174	0.0503735	0.0781344	0.8811861	0.4929060	0.9982487	0.0063539	0.1768563	0.8238294	0.7320988	0.0688898	0.0383154	0.3812263	0.4187984	0.7495617	0.7786422	0.6769772	0.2218083	0.3468543	0.4200322	0.4933938	0.6609047	0.2520465	0.4532621	0.1974756	0.9746657	0.1556235	0.8582213	0.4349625	0.1363099	0.4443727	0.0652165	0.5292906	0.0584217	0.9882621	0.6303708	0.8144702	0.9266464	0.8876913	0.6690726	0.3812631	0.1854329	0.7997799	0.4426619	0.0636220	0.1624459	0.3918803	0.5856039	0.4564620	0.3288405	0.3385993	0.0760015	0.0352643	0.7285505	0.9896503	0.7552589	0.0618617	0.0020865	0.9702267	0.9834193	0.8289277	0.6426774	0.1838661	0.9757191	0.5404198	0.5089318	0.4682669	0.2279023	0.2201649	0.6463942	0.0084659	0.1323857	0.4842019	0.8664311	0.3279590	0.1580793	0.4717629	1.0000000	0.9446838	0.8360943	0.3980737	0.5744722	0.3519178	0.0000069
750	0.5330191	0.7970465	0.9000441	0.3481634	0.6357050	0.6268351	0.2377659	0.2085025	0.3960452	0.3478820	0.3035973	0.9960276	0.0589022	0.7189374	0.9248581	0.2209224	0.9921860	0.0494266	0.0869778	0.8811308	0.4928930	0.9983485	0.0062597	0.1772069	0.8232174	0.7308662	0.0640830	0.0383182	0.3813141	0.4187618	0.7483306	0.8066729	0.6970097	0.2213308	0.3652828	0.3949554	0.4840460	0.6752263	0.2518115	0.4677548	0.1895252	0.9833423	0.1579899	0.8711463	0.4247266	0.1369681	0.4290929	0.0658429	0.5292782	0.0585167	0.9884436	0.6305272	0.8242457	0.9205533	0.8868819	0.6401600	0.3166084	0.1943125	0.7977866	0.4325967	0.0597994	0.1892959	0.3879814	0.5856185	0.4554163	0.2664465	0.3612905	0.0663859	0.0364270	0.7283663	0.9900887	0.7579182	0.0603798	0.0020618	0.9726093	0.9848373	0.8220791	0.6425824	0.1734336	0.9815230	0.5415339	0.4414258	0.4889544	0.2307481	0.2415717	0.6536196	0.0033766	0.1288562	0.4721940	0.8674022	0.3218804	0.1596346	0.4712940	1.0000000	0.9443894	0.8294890	0.4018715	0.5739959	0.3575534	0.0000046
800	0.5583215	0.7966578	0.8988760	0.3561148	0.6261701	0.6065180	0.3572996	0.2470016	0.3925335	0.3179565	0.3025824	0.9959824	0.0571574	0.7285056	0.9233787	0.2188638	0.9941697	0.0489597	0.0937910	0.8811027	0.4928547	0.9984511	0.0061899	0.1775604	0.8227326	0.7302271	0.0621788	0.0383243	0.3825151	0.4183517	0.7466243	0.8254803	0.7057269	0.2298957	0.3843548	0.3793542	0.4851447	0.6862474	0.2515965	0.4750935	0.1873204	0.9868048	0.1602821	0.8850317	0.4156904	0.1375602	0.4201879	0.0671413	0.5292701	0.0592400	0.9883865	0.6300378	0.8343244	0.9148556	0.8863577	0.5925984	0.2833496	0.1919078	0.7931295	0.4261596	0.0554431	0.2265371	0.3855315	0.5855526	0.4535866	0.2257793	0.3741476	0.0622727	0.0366154	0.7282046	0.9901982	0.7592527	0.0597832	0.0020329	0.9749146	0.9853856	0.8124791	0.6426015	0.1641013	0.9855264	0.5445244	0.3876903	0.5029673	0.2360045	0.2622125	0.6571255	0.0016351	0.1226649	0.4602990	0.8677460	0.3173388	0.1629087	0.4710353	1.0000000	0.9435060	0.8247222	0.4035101	0.5730024	0.3646116	0.0000046
850	0.5771402	0.7962651	0.8980617	0.3564465	0.6128667	0.5435365	0.4528982	0.2679225	0.3911178	0.2400701	0.3015817	0.9957876	0.0557765	0.7329307	0.9214242	0.2173135	0.9950016	0.0488644	0.0986931	0.8810803	0.4928028	0.9984331	0.0061393	0.1779063	0.8224182	0.7299294	0.0614244	0.0383475	0.3883828	0.4177120	0.7455146	0.8358076	0.6871941	0.2462081	0.3978021	0.3799442	0.4947099	0.6949832	0.2514519	0.4784044	0.1855435	0.9881418	0.1622134	0.8960943	0.4099210	0.1380473	0.4128108	0.0689271	0.5292613	0.0630949	0.9883353	0.6294316	0.8414956	0.9113235	0.8866886	0.5560116	0.2677550	0.1843255	0.7861308	0.4232641	0.0540810	0.2568703	0.3840211	0.5850769	0.4519923	0.2030481	0.3776431	0.0602284	0.0359564	0.7282546	0.9902165	0.7598086	0.0600707	0.0020285	0.9765992	0.9853627	0.8059366	0.6426723	0.1600400	0.9880887	0.5471095	0.3523143	0.5105273	0.2418591	0.2786240	0.6585892	0.0010272	0.1173226	0.4509368	0.8679807	0.3145154	0.1656253	0.4709269	1.0000000	0.9426263	0.8214734	0.4041822	0.5717395	0.3705437	0.0000103
900	0.5871480	0.7959327	0.8976594	0.3505149	0.5885254	0.4503244	0.5134259	0.2780967	0.3905306	0.1609893	0.3005753	0.9954873	0.0549123	0.7346178	0.9197332	0.2162727	0.9953192	0.0495123	0.1028279	0.8810584	0.4927934	0.9981078	0.0061056	0.1782037	0.8222308	0.7296239	0.0611255	0.0384075	0.4064784	0.4172310	0.7461281	0.8353759	0.6568731	0.2666240	0.3997589	0.3931037	0.5041273	0.7012001	0.2513706	0.4799141	0.1823797	0.9886222	0.1637451	0.9034020	0.4077742	0.1384364	0.4037883	0.0707554	0.5292523	0.0765394	0.9883923	0.6301562	0.8452791	0.9103499	0.8894482	0.5513161	0.2603572	0.1740824	0.7774861	0.4217135	0.0568424	0.2745360	0.3797144	0.5829238	0.4508605	0.1898431	0.3729753	0.0591219	0.0351181	0.7286590	0.9902138	0.7599747	0.0626289	0.0020753	0.9776910	0.9851502	0.8090027	0.6427576	0.1637641	0.9896053	0.5489284	0.3219625	0.5141714	0.2495239	0.2917144	0.6589100	0.0008127	0.1136202	0.4449043	0.8682073	0.3130956	0.1673930	0.4709202	1.0000000	0.9416726	0.8187400	0.4048290	0.5705778	0.3748851	0.0000294
950	0.5879796	0.7957042	0.8976330	0.3366931	0.5470790	0.3689277	0.5475998	0.2827406	0.3902987	0.1078142	0.2999354	0.9951369	0.0544250	0.7347269	0.9184670	0.2154680	0.9952730	0.0525221	0.1071565	0.8810517	0.4929252	0.9972535	0.0060874	0.1784189	0.8220657	0.7288466	0.0610072	0.0385165	0.4440245	0.4173045	0.7480588	0.8269830	0.6441412	0.2889143	0.3919406	0.4085602	0.5121089	0.7045975	0.2513365	0.4808838	0.1764757	0.9887653	0.1648804	0.9075882	0.4091429	0.1387288	0.3939917	0.0722828	0.5292563	0.1096601	0.9886239	0.6346882	0.8459952	0.9120250	0.8974719	0.5726079	0.2567114	0.1618474	0.7677282	0.4196838	0.0633336	0.2821047	0.3693775	0.5761220	0.4501311	0.1798698	0.3658833	0.0585276	0.0344405	0.7293489	0.9902057	0.7596899	0.0716485	0.0021748	0.9782940	0.9849336	0.8201539	0.6428366	0.1710523	0.9903990	0.5501304	0.2919797	0.5155709	0.2639095	0.3031757	0.6585371	0.0007622	0.1114360	0.4420662	0.8683616	0.3126785	0.1684554	0.4710036	1.0000000	0.9402140	0.8157840	0.4066691	0.5696733	0.3778310	0.0000771
1000	0.5782775	0.7955966	0.8979763	0.3121803	0.4936818	0.3155446	0.5657845	0.2847484	0.3902894	0.0777506	0.2999127	0.9947983	0.0541462	0.7337427	0.9174222	0.2145424	0.9945033	0.0624348	0.1115807	0.8810957	0.4933382	0.9955700	0.0060823	0.1785361	0.8217589	0.7268642	0.0609603	0.0386754	0.4979225	0.4178945	0.7497989	0.8183387	0.6448949	0.3179338	0.3803617	0.4251913	0.5245974	0.7054200	0.2513404	0.4819929	0.1671909	0.9887837	0.1656237	0.9095400	0.4145813	0.1389222	0.3863041	0.0733912	0.5293516	0.1695922	0.9890472	0.6429335	0.8436017	0.9171004	0.9126653	0.6015231	0.2552422	0.1474334	0.7556127	0.4162509	0.0720071	0.2824620	0.3593437	0.5603273	0.4496928	0.1687968	0.3636881	0.0581233	0.0339717	0.7301597	0.9901884	0.7587775	0.0954364	0.0023059	0.9784919	0.9848010	0.8326275	0.6429176	0.1764752	0.9905524	0.5511482	0.2676576	0.5160260	0.2921156	0.3127782	0.6578043	0.0009360	0.1104233	0.4413268	0.8683572	0.3129633	0.1691277	0.4712406	1.0000000	0.9375484	0.8127403	0.4105702	0.5690260	0.3796852	0.0001858

0	0.3922647	0.7969035	0.9021484	0.2424766	0.4868332	0.3803114	0.4928136	0.2509468	0.4007994	0.0885952	0.3028770	0.9950216	0.0531070	0.7248601	0.9076520	0.2080878	0.9855051	0.0766610	0.1115347	0.8861491	0.5000255	0.9908141	0.0061358	0.1775428	0.8203035	0.7246657	0.0609295	0.0386196	0.4889694	0.4183072	0.7488074	0.8156854	0.6625600	0.3682763	0.3142313	0.4974676	0.5516127	0.7003807	0.2515524	0.4877148	0.1435894	0.9886418	0.1650218	0.8922248	0.4676403	0.1391755	0.4015150	0.0710828	0.5296600	0.1656848	0.9897618	0.6591609	0.8187360	0.9488344	0.9293540	0.6015174	0.2791615	0.0709371	0.7349337	0.4211790	0.0736426	0.2910429	0.3731161	0.5384496	0.4479937	0.0983064	0.3979039	0.0591067	0.0327384	0.7306052	0.9900690	0.7549113	0.1236819	0.0023553	0.9773247	0.9847599	0.8381181	0.6433247	0.1740955	0.9881551	0.5568945	0.2863619	0.5337236	0.3329014	0.2875378	0.6579602	0.0015452	0.1146080	0.4399263	0.8680264	0.3174834	0.1721574	0.4738144	1.0000000	0.9361853	0.8145407	0.4183730	0.5695990	0.3811591	0.0002382
50	0.3993365	0.8384677	0.9183063	0.2362787	0.4383739	0.1884163	0.4996210	0.2018060	0.5645287	0.0371809	0.3031297	0.9871625	0.0531326	0.7252932	0.9325939	0.2087707	0.9850182	0.0762780	0.1250048	0.8599421	0.2772653	0.9888569	0.0110632	0.1119168	0.8201402	0.7234301	0.0766021	0.1070833	0.5319750	0.5477973	0.7489243	0.8523452	0.6678152	0.6389931	0.3404238	0.2428909	0.0628648	0.7026000	0.2516595	0.4871783	0.1709373	0.9900735	0.1654185	0.4840054	0.2942766	0.1000708	0.2776823	0.1859236	0.2391710	0.1599029	0.9923192	0.7343036	0.8175666	0.7742691	0.8804041	0.6336696	0.3303565	0.0595520	0.7352923	0.4198531	0.0600897	0.2960111	0.4610148	0.5384619	0.5831276	0.3046500	0.3894374	0.0595031	0.0307779	0.7226376	0.8135076	0.7348255	0.1239709	0.0548090	0.9774683	0.9826573	0.5577894	0.8021583	0.1749989	0.9896425	0.5313916	0.2742225	0.5242794	0.3464902	0.3285814	0.6972506	0.0016127	0.1143829	0.4109800	0.7785280	0.1948804	0.1719098	0.3073380	0.3189770	0.9388620	0.8037488	0.4277790	0.5664996	0.3813684	0.0002018
100	0.3951268	0.8523863	0.9234994	0.2120488	0.3462254	0.1546923	0.4305145	0.1231894	0.5900530	0.0234958	0.3054200	0.9446756	0.0531855	0.7206084	0.9373214	0.2096490	0.9842406	0.0904529	0.1535916	0.7621067	0.2238335	0.9757754	0.0536429	0.0852002	0.8196429	0.7192556	0.0828839	0.1305759	0.6316735	0.5857606	0.7486157	0.8660237	0.6749030	0.7363906	0.5239438	0.0941030	0.0215224	0.7072005	0.2518928	0.4857815	0.1801188	0.9930752	0.1662232	0.4089805	0.2671527	0.0856813	0.2356449	0.2379898	0.1586366	0.2835419	0.9914780	0.7669305	0.8107685	0.7597991	0.8920546	0.6845008	0.4243379	0.0465722	0.7258795	0.4159596	0.0639306	0.3178862	0.6587960	0.5253359	0.6053433	0.3981008	0.3745404	0.0594874	0.0276017	0.4750050	0.7597923	0.6950597	0.1539579	0.1082257	0.9773637	0.9815025	0.4696161	0.8361783	0.1759215	0.9909552	0.4842736	0.2858650	0.5015816	0.3901820	0.4061849	0.8035160	0.0030549	0.1139024	0.3582011	0.7428433	0.1575255	0.1710607	0.2606883	0.1236459	0.9497331	0.7822040	0.4405548	0.5569809	0.3810217	0.0003700
150	0.3682327	0.8575527	0.9241446	0.1688859	0.2884048	0.1723186	0.3118530	0.0877010	0.5805306	0.0392184	0.3096338	0.8794089	0.0532848	0.6983935	0.9384589	0.2090716	0.9739688	0.1367849	0.1720398	0.6467242	0.2134326	0.9548272	0.1667015	0.0741576	0.8180538	0.7090129	0.0855155	0.1385934	0.7006210	0.5968180	0.7480675	0.8718106	0.6786276	0.8519650	0.7552992	0.0666523	0.0181585	0.7125250	0.2522947	0.4845928	0.1872449	0.9953968	0.1672121	0.3933682	0.2709259	0.0761425	0.2232534	0.2604508	0.1395245	0.3893041	0.9902682	0.6943525	0.7969536	0.7671395	0.9102522	0.7192779	0.4733624	0.0456529	0.6339868	0.4107091	0.0715601	0.3425921	0.8062710	0.4851705	0.5969981	0.4452051	0.3652435	0.0584954	0.0258827	0.1116024	0.7433754	0.6680734	0.2322736	0.1962724	0.9768002	0.9814153	0.4470689	0.8433630	0.1837879	0.9878103	0.4603304	0.3487297	0.4884032	0.4562443	0.4505892	0.8787325	0.0144850	0.1128935	0.3255025	0.7272611	0.1389283	0.1707254	0.2495259	0.0676210	0.9617059	0.7692471	0.4474366	0.5488005	0.3806093	0.0015141
200	0.3127262	0.8594767	0.9226228	0.1271976	0.2749699	0.2109528	0.2202633	0.0773140	0.5705698	0.0596031	0.3195808	0.8248859	0.0533972	0.6572684	0.9381368	0.2077881	0.9390205	0.1792521	0.1810062	0.5703229	0.2151163	0.9415672	0.2860574	0.0696124	0.8147821	0.6996378	0.0866644	0.1411107	0.6837599	0.5999433	0.7475624	0.8717187	0.6805950	0.9245384	0.8754424	0.0617678	0.0179897	0.7180496	0.2530330	0.4834816	0.2012771	0.9969006	0.1680276	0.3847019	0.2845823	0.0673081	0.2192203	0.2698162	0.1408382	0.4139692	0.9902027	0.6408927	0.8026851	0.7766965	0.9181589	0.7454018	0.4957729	0.0455090	0.4989908	0.4121487	0.0757169	0.3557454	0.8836700	0.4470958	0.6059757	0.4735535	0.3589370	0.0599747	0.0247602	0.0388992	0.7382040	0.6522454	0.2881892	0.2686425	0.9753320	0.9814682	0.4441637	0.8448530	0.1974924	0.9825335	0.4592116	0.4386225	0.4924775	0.5093376	0.4651110	0.9100412	0.0337771	0.1127647	0.3109712	0.7210207	0.1272216	0.1712769	0.2487230	0.0515519	0.9703043	0.7644009	0.4547526	0.5472165	0.3806578	0.0022883
250	0.2429114	0.8600176	0.9207079	0.1008496	0.2903515	0.2397706	0.1731149	0.0762539	0.5655351	0.0581405	0.3352512	0.7913033	0.0535148	0.6112002	0.9373698	0.2076851	0.8890649	0.1968687	0.1853229	0.5367192	0.2194999	0.9317487	0.3610206	0.0678291	0.8115721	0.6995061	0.0871676	0.1417997	0.6208879	0.6007469	0.7471847	0.8632422	0.6815933	0.9539450	0.9169525	0.0608994	0.0180094	0.7226522	0.2539968	0.4815017	0.2201857	0.9978841	0.1686252	0.3695530	0.2983182	0.0596350	0.2175775	0.2737134	0.1427136	0.3787272	0.9907195	0.6162622	0.8375682	0.7805160	0.9152733	0.7654806	0.5115972	0.0431330	0.4297412	0.4252451	0.0771487	0.3552521	0.9160518	0.4204413	0.6129312	0.4996694	0.3523883	0.0644687	0.0256680	0.0279688	0.7364446	0.6410658	0.2979092	0.3049813	0.9726264	0.9815049	0.4432909	0.8451441	0.2088764	0.9806753	0.4672256	0.5051118	0.5066115	0.5378993	0.4641659	0.9201034	0.0455123	0.1169577	0.3069615	0.7187103	0.1200749	0.1722376	0.2496302	0.0469430	0.9748690	0.7632291	0.4653758	0.5505884	0.3808761	0.0024036
300	0.1815305	0.8599604	0.9185725	0.0909979	0.3141290	0.2528480	0.1538216	0.0774373	0.5641035	0.0474983	0.3371680	0.7735829	0.0536802	0.5735727	0.9374589	0.2093848	0.8543906	0.1907263	0.1875167	0.5289476	0.2242571	0.9159168	0.3986457	0.0672196	0.8103477	0.7004462	0.0873838	0.1419692	0.5698921	0.6008943	0.7469228	0.8468732	0.6820761	0.9655974	0.9293500	0.0607450	0.0180003	0.7246724	0.2548303	0.4782725	0.2382797	0.9985291	0.1690591	0.3417857	0.3072925	0.0546651	0.2165795	0.2753524	0.1390707	0.3294944	0.9910473	0.5901914	0.8652983	0.7773860	0.9070781	0.7793347	0.5235025	0.0401504	0.4224168	0.4477886	0.0781200	0.3469707	0.9283070	0.3975741	0.6127118	0.5286657	0.3458676	0.0706554	0.0307322	0.0256433	0.7358392	0.6328671	0.2747507	0.3205465	0.9689865	0.9815148	0.4397604	0.8451883	0.2137203	0.9830761	0.4738573	0.5326714	0.5189583	0.5417769	0.4575322	0.9221584	0.0450796	0.1265357	0.3094104	0.7179048	0.1159157	0.1729731	0.2503044	0.0456211	0.9772644	0.7630911	0.4775115	0.5549569	0.3807256	0.0025142
350	0.1410501	0.8596092	0.9151948	0.0926230	0.3335034	0.2576606	0.1472395	0.0784073	0.5646219	0.0394603	0.3312399	0.7649873	0.0539413	0.5483061	0.9387680	0.2117802	0.8502031	0.1717113	0.1885149	0.5334769	0.2298413	0.8974840	0.4154594	0.0671167	0.8098512	0.6948949	0.0874745	0.1420093	0.5429498	0.6008749	0.7467536	0.8300157	0.6823125	0.9695808	0.9328595	0.0607175	0.0179722	0.7237586	0.2553800	0.4742788	0.2521533	0.9989269	0.1693102	0.3137226	0.3115514	0.0523644	0.2158892	0.2760488	0.1339590	0.2934603	0.9912114	0.5605142	0.8833524	0.7716202	0.8972836	0.7877089	0.5265185	0.0377620	0.4407403	0.4729492	0.0787040	0.3383935	0.9329237	0.3776715	0.6106277	0.5575263	0.3400604	0.0760546	0.0385692	0.0249188	0.7356367	0.6294250	0.2424116	0.3299394	0.9650560	0.9815147	0.4346467	0.8451884	0.2138595	0.9864118	0.4751092	0.5365190	0.5227283	0.5273155	0.4504620	0.9211809	0.0369593	0.1389267	0.3159802	0.7176314	0.1136770	0.1731293	0.2506308	0.0452419	0.9790849	0.7630570	0.4866311	0.5581441	0.3803550	0.0028496
