Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.0951748	0.6398936	0.5604062	0.0232440	0.1754296	0.1033411	0.6360418	0.6114912	0.0725819	0.0083500	0.2365054	0.4920191	0.0667820	0.3201819	0.5590606	0.1443881	0.3037558	0.2368164	0.0266571	0.4404783	0.1497033	0.5171748	0.0022372	0.1525792	0.4169040	0.5445569	0.0571425	0.0453628	0.1507996	0.6123171	0.4834335	0.3396211	0.4783359	0.4149428	0.2240809	0.3720021	0.3994447	0.3581883	0.0573742	0.2701318	0.1194841	0.2275541	0.1379588	0.6332981	0.4399018	0.3333588	0.2710205	0.0705873	0.4842923	0.6077477	0.7158293	0.3283069	0.5955985	0.6917986	0.3997741	0.2351209	0.1216429	0.0073765	0.5111731	0.4326705	0.0721636	0.0365522	0.4846990	0.1956845	0.3147691	0.1184986	0.1853656	0.0667278	0.0536102	0.3424713	0.6302930	0.6601750	0.0580775	0.0595738	0.5668057	0.7419614	0.5425852	0.4943833	0.3328547	0.8478823	0.3633687	0.3052487	0.4199122	0.1672147	0.0035743	0.4204014	0.1129522	0.2274663	0.1346286	0.4340822	0.2442911	0.0611302	0.3572150	0.2120766	0.3562262	0.6823026	0.2711488	0.3913434	0.1692822	0.0033547
400	0.0335682	0.5257183	0.4744460	0.0317751	0.1415362	0.0544149	0.6922358	0.6141752	0.1018323	0.0090915	0.2024518	0.6615962	0.0671284	0.3343554	0.6878012	0.1196330	0.3484946	0.1637708	0.0056198	0.3218240	0.1636386	0.3863679	0.0007936	0.1932407	0.5488253	0.5341437	0.0377861	0.0099493	0.1062399	0.7187820	0.4889872	0.3159421	0.4330409	0.4794157	0.1326882	0.4362800	0.3725256	0.4652559	0.0400950	0.2398245	0.0884161	0.1973497	0.1162136	0.5654907	0.3704562	0.4021117	0.2968399	0.0503868	0.4411360	0.6131810	0.6439521	0.3296639	0.6666846	0.5585038	0.5460381	0.2760322	0.0967653	0.0015346	0.5425026	0.3498283	0.1920494	0.1233567	0.4292832	0.1723554	0.2415467	0.2395921	0.3041733	0.0444534	0.1585166	0.3441807	0.6660222	0.6559699	0.0735629	0.0280349	0.5638635	0.6630705	0.6225244	0.5074289	0.2492773	0.6216253	0.3781385	0.3585216	0.4465402	0.1971957	0.0000791	0.3719734	0.0814682	0.2219392	0.1356620	0.4837248	0.1951238	0.1285327	0.2909720	0.2717385	0.3652081	0.5448061	0.2565878	0.3883015	0.1340754	0.0000000
450	0.0236218	0.5354730	0.4717109	0.0120873	0.1381509	0.0707623	0.6976979	0.6910601	0.0968309	0.0106444	0.2249448	0.6451929	0.1030422	0.3154408	0.5594948	0.1086136	0.3747129	0.1808949	0.0086885	0.4161909	0.1568008	0.3532249	0.0005661	0.1334946	0.4344804	0.4738791	0.0300211	0.0451854	0.1227829	0.6664535	0.4860367	0.2996782	0.5189620	0.4072279	0.1771460	0.4318303	0.3306632	0.5874272	0.1077393	0.3673347	0.0942358	0.2413205	0.0864514	0.6171650	0.4708560	0.3045518	0.2749145	0.1287023	0.4224040	0.6263929	0.6200238	0.3652538	0.6393201	0.6313506	0.5692168	0.2263794	0.1104422	0.0083343	0.6560809	0.3655077	0.0888417	0.0835480	0.4475024	0.3482424	0.2340638	0.1638095	0.3356726	0.0682202	0.3304867	0.2450322	0.4833427	0.5982653	0.0224981	0.0598978	0.6775372	0.6567288	0.6405644	0.4396054	0.2671342	0.7095121	0.3140053	0.3830422	0.4653083	0.1784574	0.0044196	0.3281903	0.0667144	0.2984059	0.1681097	0.4074220	0.2252301	0.0873041	0.3613088	0.2780366	0.2728197	0.6548631	0.2173375	0.4271839	0.1675630	0.0020655
500	0.0335403	0.6113547	0.4485032	0.0074593	0.1356467	0.0843321	0.6207293	0.6769255	0.1176056	0.0041209	0.1612866	0.5304245	0.1183677	0.3554884	0.5948118	0.0829137	0.3957271	0.1867548	0.0123218	0.3453456	0.2565493	0.3086605	0.0022466	0.1483981	0.4512130	0.5632796	0.0670997	0.0274820	0.1114705	0.6352425	0.4579443	0.2687447	0.3472489	0.4787001	0.1596543	0.3730155	0.3358046	0.4613110	0.1236598	0.4598115	0.1192086	0.1352802	0.0862081	0.7058995	0.3602371	0.2632014	0.3636779	0.1248483	0.5454071	0.6059296	0.7511814	0.3612912	0.4942977	0.4979790	0.5491911	0.3479564	0.1824266	0.0090715	0.5143163	0.4703656	0.1288708	0.0496984	0.5478236	0.1680555	0.2712224	0.1453335	0.2617867	0.0808328	0.3043861	0.2003190	0.6099483	0.6927796	0.0562211	0.0567350	0.5445911	0.5957683	0.6737285	0.3682497	0.2371223	0.6193366	0.3148339	0.3758699	0.3605089	0.2310363	0.0024475	0.4132030	0.0424057	0.4096133	0.2217240	0.4445411	0.1917028	0.0706306	0.3395119	0.2246898	0.3032379	0.5983760	0.2412415	0.3503889	0.1128611	0.0055772
550	0.0347004	0.4716421	0.4108581	0.0101377	0.1317646	0.0437845	0.5570892	0.6354492	0.1249935	0.1115738	0.2193448	0.6210973	0.1177100	0.3401385	0.5516565	0.0977563	0.3290856	0.2295069	0.0547537	0.4982764	0.3753309	0.3638738	0.0014082	0.1245056	0.5679471	0.4378483	0.0406305	0.0224456	0.2105613	0.5460976	0.3780209	0.2236987	0.4554161	0.4537084	0.1659353	0.2834929	0.3858550	0.3485853	0.1191018	0.3211492	0.1848808	0.3295543	0.0775613	0.6091556	0.3954645	0.1621302	0.3330954	0.1189074	0.5959406	0.8395859	0.7995575	0.3984016	0.5936004	0.6019006	0.5442519	0.4370181	0.1379972	0.0061111	0.5181751	0.4428286	0.0625016	0.1079467	0.5437776	0.1852110	0.3315074	0.1414204	0.2626870	0.0780762	0.3589748	0.2015096	0.5426044	0.5190927	0.0412261	0.0391034	0.5984577	0.6827760	0.6698963	0.4207503	0.1699570	0.6520814	0.2600308	0.3940033	0.3697799	0.2112793	0.0385809	0.4363369	0.0657089	0.2561118	0.3573497	0.4791274	0.1649221	0.0995431	0.3572929	0.3536707	0.3784860	0.4852144	0.2823058	0.3834236	0.2067148	0.0002036
600	0.0537661	0.4476530	0.3929582	0.0361574	0.1132547	0.0570836	0.5369242	0.7522616	0.1890560	0.1936148	0.3243184	0.6824995	0.1368095	0.3986421	0.5372825	0.1889967	0.3424590	0.2165191	0.0421657	0.5532391	0.4759428	0.4361408	0.0007123	0.1616638	0.6464170	0.4848822	0.0277091	0.0159191	0.3903165	0.3880049	0.4589437	0.2902663	0.3613443	0.4082788	0.1998202	0.3327530	0.4165081	0.3641183	0.1061714	0.3745044	0.1104921	0.4368540	0.0691200	0.7013522	0.3350884	0.0836656	0.3161519	0.0903888	0.4871833	0.7189113	0.7327013	0.3423947	0.5026768	0.5831942	0.7091029	0.4861508	0.2069232	0.0178046	0.4922336	0.3557049	0.1451199	0.1691705	0.3838420	0.1841852	0.1940481	0.1821124	0.2907100	0.0573951	0.3454879	0.3576400	0.6657265	0.4331000	0.0475569	0.0395793	0.6782786	0.5958983	0.5457130	0.4092415	0.1939576	0.6274316	0.4304090	0.3809082	0.3500433	0.2325449	0.0714395	0.4084548	0.0860308	0.3246612	0.4190247	0.4287443	0.1978570	0.0933395	0.3590530	0.5584358	0.4577790	0.5470027	0.3823412	0.3364073	0.2367898	0.0056619
650	0.0123623	0.3806770	0.3751905	0.0179982	0.1058203	0.0330634	0.6168413	0.4932863	0.3547467	0.1872447	0.3668521	0.7736030	0.0576135	0.4078617	0.5424237	0.1292768	0.2630527	0.1624337	0.0292693	0.6759629	0.5028098	0.3994973	0.0040467	0.2373643	0.4546596	0.5030047	0.0350756	0.0258906	0.3757951	0.3168310	0.4983090	0.1581970	0.4109462	0.4584324	0.2326023	0.3621431	0.3795904	0.4372306	0.1639046	0.4116952	0.1193872	0.5191322	0.0730357	0.5650503	0.3390983	0.1364716	0.2673578	0.1041623	0.5255082	0.6196109	0.6927460	0.4059448	0.4415625	0.6605454	0.5950534	0.5019026	0.3339015	0.0108111	0.5619487	0.3115580	0.1287546	0.2056679	0.2963810	0.2705664	0.2007805	0.2116645	0.3328760	0.0941315	0.3122350	0.4452773	0.5769778	0.4231220	0.0523049	0.0327310	0.6766934	0.7736337	0.5956383	0.3897816	0.1831257	0.5874871	0.3553015	0.4606082	0.3920463	0.3232367	0.1336997	0.2771853	0.0721582	0.2299036	0.3992455	0.4676884	0.2084399	0.1049584	0.2946739	0.5323756	0.6049191	0.4867897	0.2849621	0.4149194	0.1656659	0.0209374
700	0.0165682	0.4174258	0.4279866	0.0240342	0.0838616	0.0547024	0.5819162	0.2574494	0.4051806	0.1709182	0.2969776	0.6104255	0.0312574	0.4469768	0.7194041	0.1319336	0.3245055	0.1118079	0.0284998	0.5761001	0.5887410	0.3131443	0.0138051	0.1479124	0.6060943	0.4912418	0.0410418	0.0222000	0.4046541	0.3118751	0.4646139	0.1851019	0.5812136	0.5045823	0.2157550	0.3921760	0.4369254	0.3851975	0.1518039	0.3410858	0.0825898	0.6973065	0.0590933	0.5931288	0.3979687	0.1503277	0.2113228	0.0771271	0.5245108	0.5914075	0.5531255	0.4608384	0.4427901	0.5825456	0.6661031	0.4922980	0.3964188	0.0043253	0.5838643	0.4251915	0.2068244	0.1336506	0.3833735	0.2476820	0.2346505	0.1275992	0.3033222	0.0774022	0.2974909	0.4476037	0.6749708	0.4715356	0.0669967	0.0086805	0.6244218	0.6263922	0.5620516	0.3681121	0.2270791	0.5344156	0.3559669	0.2713922	0.4964678	0.4392840	0.1737877	0.2652854	0.1775166	0.1695613	0.3226574	0.5549636	0.2400254	0.1197285	0.3340850	0.5675276	0.6098081	0.4329607	0.2971001	0.4077571	0.2138918	0.0582030
750	0.0345036	0.4599163	0.4556122	0.0089210	0.1175149	0.0390171	0.5548666	0.1320674	0.5025030	0.1608702	0.6107895	0.5613318	0.0237091	0.4310992	0.5855064	0.1349190	0.3483341	0.2168140	0.0615271	0.6207033	0.6109461	0.4427433	0.0042253	0.1208312	0.6113476	0.5328340	0.0831188	0.0483564	0.4758002	0.3408532	0.4790717	0.2478076	0.5716301	0.3630715	0.1397729	0.3877091	0.3023574	0.3304229	0.1587336	0.2870089	0.1087460	0.5935160	0.0950007	0.4960307	0.3139476	0.0876191	0.2007370	0.0763651	0.5167880	0.5542315	0.6064764	0.5882212	0.3945382	0.7364103	0.6156740	0.4627494	0.4144531	0.0054137	0.5676416	0.2965411	0.2622214	0.1634761	0.4484484	0.1517855	0.1871378	0.1283586	0.3231694	0.0728097	0.0889714	0.4732336	0.5799181	0.3809614	0.0969014	0.0052329	0.7479648	0.5541192	0.5187033	0.4180865	0.1923362	0.6978657	0.4315133	0.4781347	0.4472092	0.3891104	0.1693996	0.3130031	0.1023308	0.1074797	0.2852133	0.4353980	0.2145937	0.0984802	0.3468984	0.6365514	0.5483627	0.4696260	0.3868129	0.4306199	0.2035768	0.0570823
800	0.0193681	0.3866476	0.3826661	0.0051762	0.1058361	0.1122913	0.3340936	0.1319784	0.3964230	0.1271406	0.4150627	0.6071730	0.0637925	0.3672081	0.5724340	0.1134303	0.3895793	0.2565021	0.0747314	0.6670105	0.5006401	0.4224050	0.0064043	0.1969797	0.4350819	0.5617879	0.0278166	0.0266489	0.5627378	0.3340408	0.4383122	0.3011083	0.5662305	0.3301898	0.1688302	0.3673038	0.4199099	0.3339220	0.1388856	0.2961738	0.1706331	0.5884758	0.0888790	0.4874261	0.2952406	0.0808025	0.1835882	0.1185262	0.6131501	0.6500128	0.6884550	0.5023990	0.4939807	0.6724653	0.6379008	0.6309654	0.4397968	0.0020013	0.4780762	0.2523518	0.2604235	0.1893102	0.3747004	0.1897238	0.2718044	0.1196288	0.2992433	0.0676978	0.1219219	0.5173065	0.7454142	0.3822661	0.1169385	0.0129498	0.5197141	0.5999832	0.4243987	0.3578324	0.1664433	0.6049611	0.4282839	0.3700756	0.2323068	0.3666499	0.1221960	0.3113340	0.0951342	0.0891671	0.3838063	0.4535637	0.1909485	0.0942869	0.2576484	0.6591851	0.5985952	0.3136284	0.3908332	0.4049222	0.1662117	0.0326660
850	0.0354554	0.4827065	0.4503721	0.0150977	0.1401536	0.1203502	0.3216282	0.0683952	0.3582891	0.2192881	0.3589489	0.6116033	0.0398208	0.4187321	0.4514340	0.1376443	0.4155305	0.2468668	0.1325976	0.6269784	0.5552675	0.3672221	0.0020970	0.1588558	0.5119316	0.5592439	0.0826684	0.0216501	0.4869621	0.3058429	0.5354018	0.2632387	0.4884494	0.3977256	0.1898753	0.3183825	0.3930459	0.3609538	0.1256001	0.3318222	0.0816077	0.6898369	0.0839136	0.4827894	0.3286862	0.0494162	0.2400658	0.0493023	0.5381382	0.5982656	0.6309420	0.4674129	0.3281973	0.6488692	0.5603847	0.5492701	0.3685427	0.0018662	0.3742449	0.2357451	0.2498316	0.1156340	0.4038591	0.2076916	0.2717423	0.0917555	0.2459178	0.0714761	0.1088324	0.4567408	0.5848910	0.4214585	0.1478604	0.0178664	0.6761430	0.4790686	0.4278890	0.4282049	0.2072113	0.6733148	0.4505113	0.5324641	0.3509447	0.4186863	0.1253931	0.3020097	0.0409709	0.0917300	0.4116182	0.5158893	0.2338871	0.1024564	0.4158403	0.7362810	0.4784586	0.4207532	0.2569334	0.4013660	0.1823114	0.0192104
900	0.0359297	0.3887288	0.4233226	0.0372164	0.1757784	0.3384817	0.1966051	0.0461563	0.4108346	0.1738570	0.3647145	0.6564454	0.0258856	0.5386750	0.5097820	0.1287902	0.3359260	0.1405430	0.0878782	0.6683133	0.6181198	0.4411311	0.0055637	0.1197907	0.6384716	0.4932570	0.0389597	0.0548064	0.4728834	0.2745684	0.5471576	0.3078954	0.4478767	0.3328264	0.2129518	0.4423078	0.3645051	0.3767778	0.1757617	0.3927434	0.0762452	0.6311116	0.1293156	0.4779338	0.3495262	0.1352369	0.3144071	0.0479208	0.4434122	0.4046231	0.6429233	0.4810779	0.4657769	0.7121098	0.5744243	0.5006861	0.5416430	0.0029968	0.5819945	0.2412297	0.1402076	0.1417971	0.3338427	0.1489049	0.2929248	0.0895854	0.3005327	0.0581014	0.0638542	0.5370957	0.7392220	0.3763219	0.1202511	0.0268565	0.7491937	0.5514561	0.4408701	0.3439344	0.1700898	0.5630662	0.3680509	0.5868373	0.2979798	0.4379908	0.1587422	0.3525776	0.0924495	0.0976771	0.2826544	0.5995660	0.2225373	0.1419521	0.3486425	0.5926442	0.5683124	0.4439797	0.4594746	0.3592468	0.1724258	0.0142428
950	0.0215421	0.4669566	0.4517666	0.0276952	0.1622239	0.3034068	0.1403622	0.0395813	0.4937509	0.1580127	0.3174540	0.6356234	0.0443446	0.3830960	0.5761859	0.1186482	0.3944375	0.1479400	0.1107832	0.6442590	0.5748371	0.4435439	0.0015047	0.1381335	0.4894083	0.3728638	0.0229614	0.0474211	0.4231058	0.2586751	0.4208906	0.3758628	0.4784093	0.4400094	0.1715519	0.3451807	0.3651145	0.3917983	0.1569116	0.3869986	0.0850875	0.6168492	0.1011255	0.5152514	0.3359551	0.0831667	0.2762365	0.0579774	0.4553618	0.2593305	0.5671074	0.4843977	0.4684214	0.7840609	0.6075679	0.5089353	0.3176759	0.0015709	0.5452728	0.2296049	0.1387694	0.1350689	0.4200515	0.2611941	0.2191345	0.0938372	0.2608136	0.0836501	0.0462366	0.5039124	0.6813167	0.3931348	0.0858767	0.0018367	0.7068224	0.6042318	0.4715013	0.3968188	0.1894217	0.5332297	0.3774465	0.4155216	0.3867393	0.4114423	0.2372063	0.2355370	0.0714989	0.1229954	0.4070603	0.5277008	0.2156426	0.1388144	0.3107679	0.6305098	0.5038736	0.4840402	0.1977151	0.3422922	0.2793247	0.0059381
1000	0.0490598	0.6433066	0.4190320	0.0558752	0.2467465	0.4218827	0.0486835	0.0367877	0.4119528	0.1895914	0.2637096	0.6943609	0.0190273	0.4428829	0.5634971	0.1536679	0.4876503	0.1288896	0.0912851	0.6731526	0.4516965	0.4399639	0.0116924	0.1819752	0.3677518	0.5868454	0.0224034	0.0269269	0.2183730	0.2269748	0.3985268	0.4161201	0.4983286	0.4220944	0.1741984	0.3097378	0.3922564	0.4045640	0.1439467	0.3540415	0.0723451	0.7368764	0.1329729	0.6914938	0.3772985	0.1270609	0.2228417	0.0366443	0.3972456	0.1033277	0.5854204	0.5355155	0.5238224	0.7865805	0.4416413	0.4166088	0.3230134	0.0130213	0.4980407	0.3304476	0.1064817	0.1677695	0.3054049	0.2553001	0.2173547	0.0793776	0.3479260	0.0502019	0.0477659	0.4983234	0.6422524	0.4463863	0.1161662	0.0028651	0.5262319	0.6997369	0.4480796	0.4446012	0.1621094	0.6817803	0.4288827	0.4752168	0.4466014	0.2816878	0.2727658	0.3571204	0.0512535	0.0661340	0.3690998	0.6654187	0.1370789	0.1381518	0.3476110	0.6181769	0.4720512	0.4658687	0.2888849	0.3376098	0.2288492	0.0018673

0	0.3818735	0.5168800	0.6565508	0.1221181	0.2533795	0.2427056	0.3804380	0.2067872	0.3357491	0.0799420	0.2041180	0.7650014	0.0298138	0.5579653	0.6848439	0.1333770	0.6582627	0.1287131	0.0566632	0.6239626	0.4738138	0.7585382	0.0056436	0.1148422	0.4526337	0.4254063	0.0459272	0.0189889	0.4157818	0.3338034	0.4935055	0.6503670	0.4218871	0.3026952	0.2585005	0.3909469	0.4408473	0.3638564	0.2399679	0.3254775	0.0947631	0.6474249	0.1212598	0.5941988	0.3118796	0.1866018	0.3339406	0.0357945	0.3605172	0.1836116	0.6152850	0.4901513	0.5502737	0.6608544	0.6085873	0.4022314	0.1820532	0.0297836	0.4497711	0.2451685	0.0441681	0.1586989	0.2601645	0.3249117	0.2487518	0.0707594	0.2709640	0.0333485	0.0208863	0.4684944	0.6281692	0.4547978	0.0758363	0.0035250	0.4969975	0.6272466	0.5267663	0.4023039	0.1415664	0.6963033	0.3814938	0.2308243	0.3714308	0.2211666	0.1428787	0.4856723	0.0005706	0.0962905	0.2059215	0.5956489	0.1921187	0.1298785	0.4214519	0.7605606	0.7883924	0.6349710	0.2670176	0.3565806	0.2472157	0.0028959
50	0.1692959	0.4609907	0.5810277	0.0881469	0.1856107	0.1631394	0.4088538	0.1381011	0.3606532	0.0593391	0.2831026	0.6588880	0.2350196	0.4836529	0.4403676	0.1498461	0.5222709	0.0898635	0.0506457	0.5763436	0.2808958	0.6715886	0.0458806	0.1508005	0.5298686	0.4462905	0.0813017	0.0359570	0.3941489	0.2368062	0.5037794	0.5561062	0.4761808	0.4021457	0.1035523	0.3783301	0.3647183	0.4003451	0.1785103	0.2990351	0.0735063	0.5909218	0.0694084	0.6045833	0.2692171	0.0887397	0.2217457	0.0677979	0.3794326	0.3008277	0.6428330	0.2854830	0.4847163	0.6324671	0.6263238	0.3741378	0.1812135	0.0465198	0.4338079	0.3578283	0.0758753	0.1922896	0.2260294	0.3395326	0.3349435	0.0203942	0.3271032	0.0462505	0.0517542	0.4661954	0.5919569	0.5058547	0.1677572	0.0035752	0.6259107	0.6135934	0.4688722	0.4821372	0.1481162	0.5788890	0.4086252	0.1964811	0.4081399	0.2575737	0.1937505	0.4521374	0.0178384	0.0709547	0.2655380	0.5852730	0.2071141	0.1508986	0.3135768	0.5971307	0.5497697	0.5275203	0.2182598	0.2394170	0.3067039	0.0013510
100	0.1803257	0.5533194	0.5271802	0.0893287	0.2007604	0.1907912	0.3770352	0.1065444	0.3978255	0.0304996	0.3984364	0.6736157	0.3354442	0.3819733	0.4868675	0.1573705	0.5614478	0.1235036	0.0731066	0.5936116	0.2838952	0.5493272	0.0697256	0.1230193	0.6507663	0.4255467	0.0576126	0.0260931	0.5228691	0.2822744	0.4280537	0.4303410	0.4637742	0.4964538	0.0918107	0.4045451	0.3585309	0.5172495	0.0710051	0.3568082	0.0551748	0.7227976	0.0401499	0.5045760	0.3144878	0.1383659	0.4690162	0.0348987	0.3753051	0.2899747	0.6265754	0.2903053	0.4496127	0.6653764	0.6345005	0.4089225	0.2003018	0.0100036	0.4525039	0.3596968	0.0290504	0.1236635	0.1973251	0.2145240	0.5321273	0.0297701	0.4118774	0.1054394	0.2646422	0.4358876	0.6736089	0.4788990	0.2660444	0.0023665	0.6240018	0.6446322	0.5252438	0.4639621	0.1271018	0.5471190	0.3745877	0.2963436	0.3389153	0.2749552	0.1646629	0.6839320	0.0210730	0.1143507	0.5035982	0.5609673	0.1600937	0.1836003	0.3296413	0.6470650	0.5828633	0.4905770	0.2964303	0.1634387	0.2595902	0.0014818
150	0.0945486	0.6017842	0.5260710	0.0590279	0.2014529	0.3453372	0.2034898	0.0386647	0.4545054	0.0124520	0.2306537	0.6675777	0.3578929	0.4741121	0.6387304	0.1726275	0.4217590	0.1640059	0.0696979	0.5670120	0.3756452	0.7189262	0.1514762	0.1095491	0.5079259	0.4195147	0.0416461	0.0388980	0.5483708	0.2321002	0.4469651	0.4164075	0.3967837	0.3814929	0.0035069	0.2473678	0.1767976	0.4273611	0.0700827	0.4890877	0.0367786	0.5887307	0.0141584	0.6147084	0.4519418	0.0512680	0.3350565	0.0534182	0.3900487	0.1987400	0.6724552	0.1424044	0.3766267	0.5627610	0.5650081	0.3628677	0.2502915	0.0129733	0.5101462	0.3489750	0.0216593	0.0531937	0.1706139	0.2477820	0.5454458	0.0454979	0.2895510	0.0925397	0.4817663	0.5038512	0.6457383	0.5226858	0.3013631	0.0025636	0.5467651	0.6019509	0.5906494	0.5709636	0.1967505	0.7334443	0.3786863	0.3295560	0.5340623	0.3485377	0.0807884	0.5944027	0.0488724	0.2614756	0.4878164	0.4766915	0.1627158	0.2460027	0.3629549	0.7747442	0.5663035	0.6049981	0.2887639	0.0196210	0.2543503	0.0008174
200	0.0901954	0.5734304	0.4998462	0.1002138	0.2389371	0.3737151	0.1016820	0.0093909	0.4325076	0.0023164	0.1985664	0.7597125	0.4742427	0.4499678	0.6120512	0.2700610	0.4648927	0.1220323	0.0303316	0.6947940	0.3279329	0.5752052	0.0761300	0.1048330	0.4411479	0.4658003	0.0412269	0.0341076	0.3109463	0.2591966	0.5718561	0.5253332	0.4164184	0.2778239	0.0087110	0.1298667	0.1152339	0.4761975	0.1117448	0.5846589	0.0836238	0.6273047	0.0052879	0.6249887	0.5070063	0.0949779	0.4010650	0.0348792	0.3623533	0.1324757	0.5716483	0.3655971	0.3986184	0.5719961	0.5447158	0.3972368	0.1606744	0.0284858	0.5256203	0.3026825	0.0035460	0.0453840	0.1375960	0.2996422	0.5983438	0.0710141	0.4424339	0.1212229	0.4321535	0.4218854	0.5794948	0.4607873	0.2885034	0.0004756	0.6039483	0.6616560	0.5928126	0.4739532	0.2041268	0.5228129	0.4357735	0.4211719	0.4541959	0.4445933	0.0756618	0.5424315	0.0287985	0.3651314	0.4945813	0.5747088	0.2130493	0.3227256	0.3737465	0.6653965	0.8069053	0.5492815	0.3286579	0.0082979	0.2672158	0.0004086
250	0.0471623	0.5931447	0.6022856	0.0637703	0.2200857	0.4149212	0.0565172	0.0042198	0.5957579	0.0000000	0.1643719	0.6249227	0.4191491	0.2774070	0.6795843	0.2173631	0.6090316	0.0999399	0.0297481	0.7434174	0.3191537	0.5854789	0.1234169	0.1184661	0.4484500	0.4842242	0.0714016	0.0297391	0.3039236	0.3154240	0.5732154	0.3810651	0.4607221	0.2585944	0.0054777	0.0811453	0.1142496	0.5148248	0.0440553	0.6000896	0.0680688	0.5791421	0.0071460	0.5552295	0.5565828	0.0834937	0.4803854	0.0727910	0.3094229	0.0608090	0.6870994	0.1741120	0.5495524	0.6638343	0.5473543	0.3688289	0.1576172	0.0125927	0.5708459	0.4015475	0.0006841	0.0709388	0.1373036	0.2653711	0.6644430	0.0715883	0.3515161	0.1599359	0.3818431	0.4064817	0.6102893	0.5342685	0.2350468	0.0011124	0.6531829	0.7335371	0.5291253	0.5765757	0.1680518	0.6478103	0.4633576	0.4216523	0.3591019	0.4422819	0.1292124	0.6154590	0.0237578	0.3022824	0.5360423	0.4397065	0.1816998	0.2625464	0.3459002	0.5947436	0.6438668	0.5983996	0.2808573	0.0092857	0.3625317	0.0000010
300	0.0929387	0.4569648	0.7375381	0.1350896	0.2414391	0.3653093	0.0551030	0.0031283	0.6749889	0.0011880	0.2141102	0.6249034	0.5793129	0.4183173	0.7300779	0.2325637	0.6043161	0.0412349	0.0220266	0.7132167	0.3167908	0.5520450	0.0842989	0.1411903	0.7141554	0.3567566	0.0645926	0.0238782	0.2769282	0.2666702	0.4638200	0.3911763	0.3970631	0.2857762	0.0205854	0.0342396	0.0908869	0.4756342	0.0538127	0.4574912	0.0597605	0.6073549	0.0028869	0.5437525	0.7365123	0.0755690	0.4150353	0.0740035	0.3307867	0.0558047	0.6527400	0.2056876	0.5916594	0.5577019	0.5338334	0.4213911	0.1285544	0.0138872	0.5845400	0.4185877	0.0041056	0.0633453	0.1468327	0.2964243	0.6681994	0.1295810	0.3402367	0.1326422	0.4296463	0.1817361	0.5565630	0.6562656	0.1920364	0.0006685	0.6070212	0.7397645	0.5556085	0.4563467	0.1301936	0.5915582	0.4399590	0.4630039	0.4887702	0.4335064	0.0895962	0.6611842	0.0394573	0.3299755	0.6237023	0.5878892	0.1519300	0.2740530	0.2339450	0.6620835	0.6088770	0.6849054	0.2764645	0.0030732	0.3674206	0.0000000
350	0.0992869	0.4497922	0.5657618	0.1224286	0.2888640	0.4221128	0.0369672	0.0044140	0.5588933	0.0104809	0.1491548	0.6779417	0.5908420	0.3067630	0.6959773	0.2356401	0.6606684	0.0142130	0.0279954	0.5728134	0.3070070	0.5937189	0.1237206	0.1500699	0.6167396	0.3679160	0.0524194	0.0395963	0.2098783	0.3385157	0.5350505	0.5192216	0.4960038	0.2869826	0.0276967	0.0646426	0.1292483	0.4124692	0.0469963	0.3920744	0.0946014	0.6219126	0.0007548	0.5744064	0.6016651	0.0930116	0.4273596	0.0544175	0.3462811	0.0253548	0.6442430	0.1379858	0.5451415	0.6678553	0.4324281	0.4656754	0.0739391	0.0297044	0.4932990	0.4245887	0.0001656	0.0174048	0.1382943	0.2590377	0.6612952	0.0794517	0.4725651	0.1520378	0.5023683	0.1235499	0.6414614	0.4693125	0.1902606	0.0035230	0.5762710	0.6137938	0.6491633	0.5607469	0.1699039	0.7104576	0.3811089	0.4164176	0.3646198	0.3319263	0.0736122	0.6089654	0.0008860	0.4010158	0.6097379	0.4879186	0.1914132	0.2369488	0.2651791	0.6426407	0.6224468	0.5162533	0.3094397	0.0012478	0.3288338	0.0000878
