"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
200	0.8764552	0.3743878	0.7367698	0.0239018	0.4141469	0.0431012	1.0260273	0.6054216	0.7292043	0.1006032	0.6733112	0.9133117	0.6562931	0.0026880	0.0037042	0.0914264	0.0906230	1.0122990	0.0961534	0.6751735	0.1757230	0.4986141	0.5917684	0.2428945	0.8025084	1.0225198	0.4359942	0.3573520	0.5520973	1.0358013	0.4522029	0.0789350	0.9326880	0.0773693	0.9621379	0.3125023	0.4718176	1.0397313	0.3007094	1.0086548	0.6737043	0.6924897	0.7028023	0.2577981	0.6416283	0.0917694	0.6371040	0.5519829	0.8145792	1.0217568	0.6493669	0.0054131	0.7979856	0.6919659	0.7339046	0.1478337	0.3671555	0.3163089	0.9606137	0.3884701	0.9300361	0.1672211	0.0805670	0.4783712	0.3857028	0.0471800	0.1682230	0.2536504	0.7586037	0.4451478	0.0825521	0.9795254	0.0007523	0.9414286	0.9576389	0.3530421	0.0914856	0.2291999	0.1411711	0.3626537	0.4066133	0.8776228	0.3827835	0.0292301	0.7760674	0.3129447	0.9163970	0.7333814	0.9049790	0.9856908	0.5234811	0.5116021	0.6029848	0.0240964	0.0121617	0.4343910	0.1287392	0.9214987	0.9079820	0.2732497
250	0.8125696	0.3631804	0.7124050	0.0197745	0.4192811	0.0508330	1.1266781	0.5249411	0.7286440	0.0685314	0.7369889	0.9137752	0.6377123	0.0019418	0.0075353	0.0386285	0.1076034	1.0474532	0.0776287	0.6534027	0.1395420	0.4462966	0.7321070	0.4138470	0.7429051	0.9676404	0.5396974	0.3817762	0.6424772	0.9255280	0.4613990	0.0768156	0.9153454	0.1108600	0.9109477	0.3033337	0.4231445	1.0082434	0.3050011	0.8901966	0.5877389	0.7398088	0.6770170	0.2806412	0.6250407	0.0948410	0.5617896	0.5635103	0.7530573	0.9408472	0.6073462	0.0058206	0.8106867	0.6804677	0.7452503	0.1537056	0.3691359	0.3217967	0.9549044	0.3373259	0.9677654	0.1742788	0.0882116	0.4874871	0.3709672	0.0226171	0.1635388	0.1884743	0.8027519	0.4098000	0.0871256	1.0235246	0.0024859	0.9693779	0.9595057	0.2979690	0.1169185	0.2684830	0.1158270	0.2961217	0.4211139	0.8585028	0.3901018	0.0274532	0.8198911	0.3445985	0.9015364	0.7792864	0.9284782	0.9110994	0.4893658	0.4913399	0.6425925	0.0144658	0.0062443	0.3960491	0.1281886	0.8612079	0.9326669	0.2211828
300	0.7293494	0.3474161	0.7213106	0.0472188	0.4299981	0.0667877	1.1872288	0.5886463	0.7399335	0.0492975	0.7507576	0.9112874	0.6464965	0.0028930	0.0234816	0.0729140	0.1172083	1.0735193	0.1153147	0.6116842	0.1791862	0.4695058	0.6906344	0.6143291	0.8505313	1.0392829	0.5462222	0.3377888	0.6156301	0.9367938	0.4109854	0.0911611	0.9334347	0.1084863	1.0796495	0.2954298	0.3502664	1.0522276	0.3524783	1.0818214	0.5010894	0.8104019	0.7134519	0.2686947	0.6537133	0.0534286	0.5884908	0.5887757	0.7737792	0.9775420	0.6255371	0.0235462	0.8376785	0.6065094	0.7157659	0.1472397	0.3795224	0.2912352	0.9028406	0.3400389	0.9764491	0.1948576	0.0754337	0.4880734	0.3778770	0.0193306	0.1961852	0.2755731	0.8133201	0.4132111	0.0505363	1.1155789	0.0008742	0.9378629	0.9535645	0.2757634	0.1144196	0.2023925	0.1105580	0.3247914	0.4526274	0.8609618	0.3791264	0.0273156	0.7908051	0.3528154	0.8761174	0.7737666	0.8853582	0.9294495	0.4769962	0.4958012	0.7003935	0.0332932	0.0101033	0.3487182	0.1508478	0.8652757	0.9518365	0.2510489
350	0.7948636	0.3172290	0.8021260	0.0251685	0.4320151	0.0796982	1.0246302	0.6259624	0.7116634	0.0351509	0.7949988	0.8261931	0.6685378	0.0013949	0.0091794	0.0908104	0.1267249	0.9962085	0.0975617	0.5619375	0.1957794	0.5421408	0.6696141	0.7504676	0.7899500	1.0667156	0.5187556	0.3398131	0.6501610	0.9557416	0.4049757	0.0649944	0.9798813	0.1123382	1.1428236	0.2128263	0.4336511	0.9362376	0.3067188	1.0196882	0.6086154	0.8501299	0.8270557	0.2948432	0.7699075	0.0373602	0.6612254	0.5979094	0.8414142	0.9962866	0.6207236	0.0158617	0.8252705	0.6554308	0.6626997	0.1267938	0.3323229	0.2938384	0.8991723	0.3445491	0.9876260	0.2212652	0.1235093	0.4605745	0.3192373	0.0087332	0.2640102	0.2364916	0.7550595	0.4509131	0.0259629	0.9508787	0.0002004	0.8864728	0.9875014	0.2413407	0.1507870	0.1389997	0.1370344	0.2930911	0.5716345	0.8724566	0.3424714	0.0180074	0.7743182	0.3348132	0.8845706	0.8111685	0.8984226	0.9394094	0.5047480	0.4308939	0.6891692	0.0176976	0.0190547	0.3632930	0.1408270	0.8529030	0.9588670	0.2076592
400	0.7611971	0.2965082	0.7966554	0.0261470	0.3971171	0.0821678	1.0166097	0.5533254	0.7687622	0.0308422	0.7752796	0.8735727	0.6829518	0.0000251	0.0042491	0.0754383	0.1126598	1.0543262	0.0850425	0.6633997	0.2214957	0.4946575	0.6942758	0.8851505	0.7063321	0.9412521	0.5323304	0.3237615	0.6418686	0.9333304	0.4674478	0.0568794	0.8430929	0.1178055	1.0017013	0.2449417	0.4107384	0.9156557	0.3050872	1.0711410	0.5689781	0.7586948	0.8893043	0.3052328	0.7545039	0.0542872	0.6153469	0.5743253	0.9646738	1.0327298	0.5570052	0.0343605	0.8516673	0.6991059	0.6976460	0.1513648	0.4238913	0.2753276	0.8869473	0.3523870	0.9503824	0.2078106	0.1314907	0.4604715	0.2354087	0.0173669	0.1872556	0.2004517	0.8643408	0.4976091	0.0599077	0.8726402	0.0007634	0.9709383	0.9743596	0.4239719	0.1264525	0.1349160	0.1422661	0.3503983	0.5536945	0.9944580	0.3968197	0.0107697	0.7599997	0.3360820	0.8837497	0.8484501	0.8115129	0.9275582	0.4756704	0.4002472	0.7008873	0.0334783	0.0216812	0.3930940	0.1566562	0.9007274	0.9752879	0.2425975
450	0.6564896	0.3145429	0.6984045	0.0247085	0.3159051	0.0713335	0.9873315	0.5641962	0.8500458	0.0459990	0.7667018	0.9589390	0.6979238	0.0013104	0.0063744	0.0955598	0.1305243	1.0752766	0.1061002	0.6157888	0.2215598	0.5383280	0.6699302	0.8717761	0.7346350	0.8958902	0.5879063	0.4028996	0.6006204	0.8369718	0.4333355	0.0640468	0.9111507	0.1279907	1.0598529	0.2615730	0.3833973	0.8827574	0.2444519	1.0875496	0.7305776	0.7639086	0.8394749	0.2405482	0.7453712	0.0344795	0.6640642	0.6122439	0.9277327	1.0242848	0.5726746	0.0144963	0.8089077	0.7313777	0.7113250	0.1551160	0.4159058	0.3032839	0.7848023	0.3125338	1.0309529	0.2493006	0.1137980	0.4968855	0.1590388	0.0190700	0.1913370	0.2406564	0.7597908	0.4772859	0.0542932	0.9034350	0.0002186	0.9800115	1.0189715	0.4095366	0.0934619	0.2157653	0.1219274	0.4023980	0.5053073	0.9481493	0.4625665	0.0132250	0.7718922	0.2813075	0.8121624	0.8177199	0.7116210	0.8852600	0.4448968	0.4711686	0.6627731	0.0196428	0.0255961	0.3909490	0.1569726	0.9740536	0.8751180	0.2678778
500	0.6545418	0.3277296	0.7342803	0.0135685	0.3246499	0.0465148	1.0148484	0.6140512	0.8611896	0.0464525	0.8633073	0.9061217	0.5693583	0.0061248	0.0112527	0.0842253	0.1154883	1.0774180	0.1259360	0.5143164	0.2326339	0.5139350	0.7029834	0.8299551	0.7628418	0.8711988	0.6769692	0.4831285	0.5585721	0.9341834	0.4453541	0.0803412	0.9696248	0.1098312	1.0210091	0.3210491	0.4083897	0.9154589	0.2916717	0.9910787	0.8172739	0.7561724	0.7919435	0.2331622	0.7630875	0.0373925	0.5819444	0.4811942	0.8785241	1.1360569	0.5789691	0.0096414	0.8348480	0.7188211	0.6103843	0.1234531	0.5090468	0.3191527	0.8197848	0.3248959	1.0720213	0.2209600	0.1272108	0.5245079	0.2154632	0.0241516	0.1448452	0.2914628	0.8872138	0.4869122	0.0807582	0.8513356	0.0008120	0.9210887	1.0625184	0.3844992	0.0633199	0.2892307	0.1300925	0.4359927	0.6453972	0.8624256	0.4528268	0.0143270	0.8179389	0.2240135	0.9437465	0.7517517	0.7557403	0.9282269	0.4787117	0.4273227	0.6507089	0.0411414	0.0152108	0.3886725	0.1790392	0.9860889	0.9725802	0.2600874
550	0.6550915	0.3535917	0.7300702	0.1123418	0.3485362	0.0235144	1.0443960	0.5745409	0.6870715	0.0601214	0.8468197	0.9166526	0.6661599	0.0050599	0.0183458	0.0755586	0.1222599	1.0252309	0.1098644	0.6979922	0.2405070	0.4135669	0.7890440	0.8225253	0.8469169	0.9138143	0.7585766	0.3990175	0.4569505	0.9674427	0.3180623	0.0757940	0.9626006	0.0970102	1.1037162	0.3712788	0.3654316	0.8990204	0.3214658	0.9941888	0.6530452	0.7961154	0.7963490	0.3204224	0.7498331	0.3604729	0.4170500	0.5908011	0.8508506	1.0487544	0.5480901	0.0047980	0.9380734	0.7155473	0.6615647	0.1124325	0.3955007	0.2988773	0.7810106	0.4437155	1.0290972	0.1906672	0.1027760	0.5738786	0.2536128	0.0116592	0.1302792	0.2465549	0.8632051	0.4589241	0.0763432	0.8405246	0.0010741	0.9265158	0.9983389	0.3768270	0.0562163	0.4953228	0.1720815	0.4352575	0.5658904	0.9372470	0.5296891	0.0217989	0.7091153	0.2617219	0.7721840	0.8205345	0.7574550	0.9193815	0.4535596	0.4142507	0.7254784	0.0529491	0.0102543	0.3839571	0.2766825	0.8387865	0.8539961	0.2360279
600	0.7764163	0.3343716	0.6068300	0.1668703	0.4064489	0.0233461	0.9759773	0.5138298	0.8737529	0.1609677	0.8874456	0.9308543	0.6881185	0.0021802	0.0109322	0.0943233	0.1084431	1.0523538	0.1030892	0.6777681	0.2659473	0.3388593	0.9484459	0.8543203	0.8882211	0.8914181	0.6636094	0.3525029	0.5275695	1.1534095	0.1715825	0.0866894	0.9374561	0.1115025	1.0498328	0.3408560	0.3555954	0.9517523	0.3132695	0.9590167	0.6663434	0.7902473	0.7367238	0.3318566	0.8286847	0.6300815	0.3330945	0.6454847	0.8020843	1.0487190	0.5437516	0.0217846	1.0117330	0.6954459	0.6370858	0.1468585	0.4191514	0.3052810	0.7825009	0.4260696	0.8570396	0.2092233	0.0708144	0.5621789	0.4098303	0.0237270	0.1319437	0.3036703	0.9823357	0.4779099	0.0410315	0.8834318	0.0009260	0.9900100	0.9320642	0.4419425	0.1017715	0.2445011	0.1557380	0.4689265	0.5273632	0.8339011	0.3872686	0.0241669	0.7214237	0.2268010	0.8172740	0.8404939	0.8072021	0.9120334	0.4583956	0.4268422	0.7600924	0.0583797	0.0154987	0.4014661	0.4374027	0.9368763	0.6561797	0.2717321
650	0.6928959	0.4235316	0.5887728	0.0893521	0.3743261	0.0137969	1.0597837	0.5378347	0.9524813	0.3560636	0.8660399	0.7997976	0.7003420	0.0022424	0.0126416	0.0601988	0.1061738	1.0418762	0.0867109	0.6809082	0.2474227	0.3192480	0.9499281	0.7799057	0.8848177	0.9209234	0.5162072	0.2573883	0.5181247	1.1012607	0.0858533	0.0797624	0.9556053	0.1403875	0.9851023	0.4201824	0.3525161	0.9007810	0.4045296	0.9739864	0.6959737	0.7417009	0.7374718	0.2960734	0.7397084	0.7926381	0.3321717	0.5945919	0.8767667	1.1051485	0.5188299	0.0280998	1.0002985	0.6308751	0.6008032	0.1394538	0.4213105	0.3579901	0.8157391	0.4721293	0.9953602	0.2077049	0.0619063	0.5378502	0.4297049	0.1106237	0.1447320	0.3468073	1.0053232	0.5307409	0.0737885	0.9348161	0.0016732	0.8025541	0.8899672	0.3952370	0.1231879	0.1150381	0.1584907	0.4417463	0.4917865	0.9127428	0.3853000	0.0143405	0.6549522	0.2598493	0.9496411	0.8815973	0.9236973	0.9564574	0.4951530	0.4029176	0.8128943	0.0529651	0.0335928	0.4379861	0.6002297	0.9364396	0.5694681	0.2153930
700	0.8436464	0.4273308	0.5432739	0.0761622	0.4690721	0.0181077	1.0823901	0.5022237	0.8872675	0.4597727	0.7736165	0.7455105	0.6403377	0.0069872	0.0088797	0.0642765	0.0559660	1.0861426	0.0675108	0.7840874	0.1811044	0.3293907	0.9449859	0.7645238	0.8840845	0.9634073	0.3727952	0.2122508	0.5921578	0.9900255	0.0653852	0.0525555	0.9646804	0.1132893	0.9450933	0.5130794	0.3827712	0.8741399	0.3327064	1.0708895	0.6803782	0.7454567	0.7314773	0.2059953	0.7096637	0.9207354	0.2949367	0.5715478	0.9022393	1.0744878	0.5022492	0.0327793	1.1270375	0.6038875	0.5967071	0.1286713	0.4653753	0.3884398	0.8223062	0.4729576	1.0494484	0.2140426	0.0320329	0.5086532	0.4997882	0.0967367	0.1856063	0.3242939	0.9458334	0.5850970	0.0570015	0.9326299	0.0032442	0.9156959	0.9310256	0.3035700	0.0942496	0.0525974	0.1634259	0.3948083	0.4782754	0.9371929	0.3748751	0.0180837	0.7219248	0.3063001	1.0301660	0.8745326	0.8971243	0.9416415	0.4840256	0.3600632	0.8479056	0.0491181	0.0175118	0.4389315	0.6617016	0.8876767	0.5353851	0.2792444
750	0.8702885	0.4525220	0.5666256	0.0493284	0.5238667	0.0275103	1.0027046	0.4302979	0.8308701	0.4900293	0.8149061	0.6864763	0.5773246	0.0020366	0.0156665	0.0718146	0.0933515	1.0935606	0.0815806	0.7050853	0.1948632	0.2985089	1.0793752	0.5687410	0.8128563	0.9598479	0.3087208	0.1645322	0.6420612	0.9735237	0.0450076	0.0600988	0.9801466	0.1187089	0.9458355	0.5309307	0.3601395	0.9761745	0.3193649	0.9823944	0.7158493	0.8374428	0.6892497	0.2731309	0.6977138	0.9911341	0.3069015	0.5864556	0.9386978	0.9937528	0.4571013	0.0621654	1.1167597	0.5597507	0.6090490	0.1095512	0.3940652	0.3681136	0.8142627	0.4846467	1.0082928	0.2599587	0.0298067	0.4479643	0.4642989	0.1104377	0.1887458	0.2896451	0.9274362	0.6763444	0.0489673	1.0665231	0.0000000	0.9241632	0.9167612	0.3752797	0.1111985	0.0202731	0.1841943	0.3414528	0.3645324	0.9372638	0.3064827	0.0293863	0.7451635	0.2989564	0.9224331	0.9999105	0.9092247	0.9202484	0.4393155	0.3916223	0.9174051	0.0270495	0.0102830	0.3882292	0.5946881	0.9182093	0.5846323	0.2224369
800	0.8961246	0.5166104	0.5758912	0.0482397	0.5162315	0.0351745	0.9804734	0.3772593	0.7538781	0.5244170	0.7392488	0.8024587	0.5593962	0.0013940	0.0133793	0.0853683	0.0998971	1.0786350	0.0990166	0.6517131	0.2254160	0.3295021	1.0087097	0.4245682	0.7806238	0.9635979	0.1879802	0.1321078	0.6336521	0.9454633	0.0316189	0.0446425	0.9646807	0.1275923	0.9967614	0.5715984	0.3734616	0.9578291	0.2141023	1.0275325	0.7051203	0.9034879	0.6817353	0.2635523	0.6625325	0.9190862	0.3363837	0.6155466	0.8951820	0.9750030	0.4888326	0.0379332	0.9963475	0.5564412	0.6678780	0.1291508	0.4168856	0.3820018	0.9662156	0.3601192	1.0033091	0.3170026	0.0310710	0.4656606	0.4897329	0.1411943	0.1181887	0.2395940	0.9224778	0.5983317	0.0483366	1.0013616	0.0038733	0.8918082	1.0271493	0.4387493	0.0580638	0.0125859	0.1443898	0.3218441	0.3119718	0.9629769	0.3848511	0.0312103	0.7519874	0.2963923	0.9577783	0.9833948	0.8998076	0.9687309	0.4669989	0.3638424	0.9080083	0.0381181	0.0125173	0.4063271	0.5760371	0.9450349	0.5887380	0.2486538
850	0.9567217	0.5766648	0.6321990	0.0421347	0.4582297	0.0427794	0.9429829	0.3926004	0.7195741	0.5778361	0.8118574	0.7640974	0.4823398	0.0000000	0.0005222	0.1062059	0.0749774	1.0547927	0.0903321	0.6519564	0.1957332	0.3498598	0.9369336	0.2978946	0.8564653	0.9149498	0.1787547	0.1624841	0.5719410	0.9266275	0.0415070	0.0813694	0.9997379	0.1319146	0.9700596	0.5516425	0.4568956	1.0218291	0.2046883	1.0039675	0.6689203	0.8842428	0.7251632	0.2589961	0.6956786	1.0306698	0.3227323	0.5433341	0.9196330	0.9330379	0.5112034	0.0517317	0.8792012	0.5190747	0.7202857	0.1434477	0.4507280	0.3523336	0.8829556	0.4012556	0.9963223	0.2957807	0.0316953	0.5484850	0.5462840	0.1555195	0.0786077	0.2232012	0.9507298	0.5947282	0.0516739	1.1225115	0.0008068	0.8951104	0.9918166	0.3995451	0.0464417	0.0147179	0.1717881	0.3163563	0.2853515	0.8262979	0.3900627	0.0377757	0.8033631	0.2729129	0.8471861	0.9066573	0.9386763	0.9935718	0.4621902	0.4112940	0.8959767	0.0347919	0.0081821	0.4292370	0.6707556	0.9490594	0.5622924	0.2728578
900	0.9389000	0.5827267	0.4966530	0.0520868	0.3806489	0.0474794	0.8358810	0.4122757	0.7261153	0.5264964	0.7563627	0.6515547	0.4330320	0.0025041	0.0077193	0.0793387	0.0700044	0.9392985	0.1568976	0.6246571	0.2226685	0.3652061	0.9584526	0.2261196	0.7872963	0.8463682	0.1984990	0.1777293	0.5398496	0.9662201	0.0389810	0.0652366	0.9373476	0.1161016	1.0076034	0.5616869	0.4077696	0.9651813	0.2149097	1.0312893	0.7268466	0.7560558	0.7904020	0.3144740	0.6585279	1.0735118	0.2971351	0.5347675	0.9693300	0.9826885	0.5034205	0.0532196	0.8802925	0.5058597	0.7612632	0.1683417	0.4425699	0.3376051	0.9104268	0.4680487	0.9357332	0.3071207	0.0251826	0.4879893	0.4383252	0.1726994	0.0657468	0.1803410	0.9032668	0.5449571	0.0577366	1.0678465	0.0003105	0.9385523	0.8851893	0.3621485	0.0408483	0.0584270	0.1978031	0.3216483	0.3872974	0.9093146	0.4298551	0.0504047	0.7129525	0.2760342	0.8863614	0.8441750	0.9116449	0.9130696	0.3802107	0.4361928	0.8919053	0.0209256	0.0165580	0.3928058	0.6099529	1.0089449	0.5371558	0.2578758
950	0.9014071	0.5796972	0.4770266	0.0685152	0.3842612	0.0441039	0.8829425	0.3834780	0.7613538	0.5252815	0.7193444	0.7056260	0.4002696	0.0011907	0.0063066	0.1025886	0.0504286	1.0453975	0.1313980	0.6270892	0.1861262	0.3486761	1.0057676	0.1691346	0.8685441	0.9575878	0.2001198	0.1791737	0.4823373	1.0556624	0.0395747	0.0571985	0.9497298	0.1183452	0.9406850	0.4577428	0.3840913	1.0979239	0.2647531	1.0796010	0.6658912	0.7115991	0.7679505	0.2711789	0.6604674	1.0348430	0.2837179	0.4894872	0.9508550	0.8929190	0.5193752	0.0618714	0.8521803	0.6065030	0.5814561	0.1644333	0.4074307	0.3732727	0.9061227	0.5074502	0.8860021	0.3254385	0.0341516	0.4764585	0.5123914	0.2358747	0.0849741	0.2091803	0.7699095	0.5161082	0.0750444	1.1155077	0.0002492	0.8960974	0.8316972	0.3764824	0.0426984	0.0554877	0.2008821	0.3875067	0.4146659	0.9690591	0.3466854	0.0646516	0.8010575	0.2924047	0.9545879	0.7716989	0.7731129	0.8831450	0.4162533	0.3842392	0.8698676	0.0295757	0.0253358	0.3755291	0.6638468	0.9818470	0.5932992	0.2774512
1000	1.0525721	0.6053423	0.5686822	0.0532573	0.3922416	0.0471744	1.0390342	0.3598412	0.7874030	0.5185013	0.6900500	0.6730109	0.3897368	0.0027129	0.0099593	0.0701366	0.0422326	0.9849738	0.1108213	0.5339200	0.2144202	0.3609013	0.9255339	0.1377624	0.8056851	0.9559525	0.2067945	0.1864836	0.5318704	1.0171968	0.0252396	0.0533814	1.1358364	0.1320594	0.8991374	0.4952484	0.4147367	1.2599819	0.2375226	0.9538992	0.6767135	0.6630319	0.8390121	0.2716568	0.5300536	0.9718187	0.2295946	0.6049683	0.8515944	1.0746137	0.5408184	0.0381379	0.8345351	0.5746928	0.6348104	0.1170574	0.4196577	0.3999828	0.8697913	0.4822464	0.9314273	0.2609145	0.0289937	0.4942806	0.4480350	0.2419550	0.0698146	0.2408951	0.7764040	0.4492305	0.0486028	1.1037615	0.0000000	0.8737601	0.9117165	0.3302666	0.0574622	0.0479107	0.1865008	0.4096419	0.4685796	0.8430148	0.4345177	0.0686036	0.7605471	0.2837958	0.9622362	0.7535160	0.8252504	0.8784420	0.4331692	0.4092373	0.8985702	0.0232386	0.0315471	0.3766721	0.6402279	0.9553602	0.6126752	0.2388531

0	0.9610654	0.5434907	0.6275842	0.0225380	0.3279876	0.0470403	1.0320195	0.4640271	0.6362815	0.5350008	0.7678913	0.7257850	0.5324200	0.0013055	0.0172308	0.0750036	0.0815517	1.0563268	0.1373114	0.5984218	0.2008274	0.3665854	1.0269676	0.1653866	0.7938366	1.0818918	0.2563890	0.2145763	0.6649088	1.0214821	0.0270427	0.0710689	1.0393309	0.1297035	1.0422575	0.4658029	0.4204072	1.0050200	0.1917799	0.9929346	0.6670170	0.8265620	0.8391493	0.2489029	0.6415935	1.0467353	0.3174423	0.5557918	0.9193627	0.9760071	0.5063356	0.0223676	0.7470311	0.5304551	0.7288830	0.1302305	0.4761768	0.3366418	0.8202451	0.5162890	0.9701614	0.3555787	0.0280229	0.5319393	0.3928867	0.2089535	0.0855279	0.2483384	0.8647362	0.5056331	0.0327666	0.9760991	0.0005794	0.8938759	0.9111432	0.4343074	0.0586559	0.1393255	0.1635854	0.3707398	0.4395714	0.9001026	0.4300421	0.0220859	0.8305415	0.3275731	0.9340566	0.9714166	0.9447839	0.8876814	0.5114161	0.4376298	0.8097854	0.0209503	0.0130479	0.4098692	0.6547607	0.9321221	0.5343861	0.2470019
50	1.0067784	0.4511951	0.6357377	0.0254676	0.4890250	0.0303268	0.9695154	0.4587898	0.8146003	0.5391574	0.9021577	0.7343280	0.4960113	0.0358614	0.0151221	0.0479901	0.1997305	0.8183111	0.1341076	0.6706123	0.3835439	0.3731256	0.9455611	0.2016045	0.9278185	1.0417515	0.3037303	0.3120118	0.6237319	0.7252331	0.2202900	0.4347050	0.9875771	0.0625070	0.9523742	0.5304084	0.3758972	1.0188770	0.5096561	0.9456747	0.6338208	0.7384995	0.7179270	0.2645477	0.6701997	0.9696312	0.2232459	0.4826062	0.9688800	0.9884800	0.5706156	0.0372243	0.8897168	0.5815552	0.7037613	0.1512731	0.4082514	0.3396925	0.8469869	0.4434961	0.9448327	0.3064166	0.0519981	0.5021780	0.4582769	0.1011091	0.2241300	0.2348582	0.9730215	0.5640922	0.0356470	0.9976743	0.0584666	0.9837374	0.8993818	0.4079468	0.0548842	0.0849037	0.1604090	0.4399019	0.3825872	0.8635626	0.3602992	0.0265145	0.6316321	0.3130132	1.0350382	0.8197908	0.8963578	0.8207874	0.5669572	0.4017183	0.8655687	0.3665619	0.1208626	0.3487433	0.7548543	0.9137253	0.5019018	0.1839759
100	0.9487717	0.4883346	0.6080392	0.1599139	0.6917977	0.0316441	1.0076302	0.5100740	0.8599862	0.4145424	0.9854026	0.6842039	0.4564365	0.1141656	0.0202434	0.0688084	0.2381645	0.6923208	0.1237160	0.4057168	0.5602833	0.4015217	0.8598403	0.2097340	0.7878735	1.0992683	0.4313489	0.4580847	0.5579655	0.4183713	0.5702743	0.8575984	0.8119345	0.0869952	0.9208811	0.4237886	0.3688365	0.8474630	0.7814421	1.0597928	0.5328816	0.8929353	0.7035302	0.3567968	0.6923504	1.0778345	0.1116198	0.4560179	0.9129456	1.0081367	0.5083321	0.0495259	0.9491583	0.6825890	0.7165618	0.1696684	0.3776043	0.4517806	0.8623770	0.4933226	0.9800517	0.3243105	0.0453168	0.5695184	0.4923648	0.0660937	0.4531570	0.1886047	1.0051154	0.5127684	0.0321910	1.0446388	0.1125097	0.8994960	0.8429642	0.4001994	0.1498239	0.0459928	0.1383733	0.4755798	0.3354478	0.9086716	0.3115259	0.0243456	0.5162925	0.2684777	0.8333654	0.5680802	0.9071317	0.9796484	0.5759318	0.3251180	0.8526894	0.7182770	0.2155661	0.3966744	0.7247493	0.9235486	0.4708621	0.1350906
150	0.8625953	0.5131041	0.4933727	0.3061979	0.7802200	0.0443590	1.0816149	0.4375080	0.9439934	0.3203903	0.9477917	0.7119949	0.4207281	0.1599393	0.3515210	0.0575334	0.3724152	0.6110363	0.1014461	0.2512806	0.7373644	0.4327700	0.9777075	0.3573970	0.8298525	1.1058844	0.5824536	0.5128760	0.6276096	0.2496324	0.8665169	0.9013634	0.6879911	0.0591020	0.8903922	0.3141477	0.3667357	0.5328473	0.7466872	0.9512558	0.5353345	0.9288900	0.7553747	0.4670180	0.6485570	1.0095202	0.0549804	0.5402659	0.8838694	1.0327128	0.7190660	0.0564702	0.9596221	0.7197333	0.7311297	0.1326575	0.4125121	0.6341729	0.8975316	0.5304121	0.9480612	0.2183362	0.0349356	0.5581898	0.5515250	0.0462396	0.6045053	0.2016554	0.9749013	0.4959104	0.0856611	1.0158913	0.1397173	0.9723459	0.9838139	0.3013023	0.1531041	0.0086318	0.1331122	0.5073372	0.2628528	0.9012280	0.2564153	0.0126969	0.4689188	0.2794454	0.8795276	0.5008919	0.8127225	0.9783100	0.5967160	0.2438607	0.8231026	0.9027626	0.3077625	0.4342154	0.7154545	0.9230137	0.5660061	0.2310444
200	0.9770908	0.5903096	0.3803375	0.4329310	0.8110381	0.0291490	1.0342752	0.3892203	1.0206484	0.3033837	0.9359869	0.7160591	0.4077486	0.2698887	0.6911054	0.0639705	0.3931792	0.5445610	0.0829807	0.1346985	0.7574811	0.4125979	1.0431946	0.4929014	0.8504869	0.9920408	0.6408887	0.5271598	0.6744607	0.1280222	0.9699328	0.8371082	0.5378838	0.0904473	0.9649862	0.2625136	0.3465265	0.4027528	0.7473114	0.9500845	0.6117517	0.9315371	0.8227913	0.5599507	0.6756889	0.8914868	0.0492089	0.6174330	0.8662402	0.9690555	0.7018789	0.0657913	0.9355067	0.7372800	0.6083778	0.1123484	0.4206442	0.6339193	0.8403205	0.4994218	0.9691155	0.2117947	0.0649671	0.5709591	0.5655843	0.0011143	0.6337242	0.2166905	0.9930889	0.4216630	0.2384922	0.9795251	0.1521283	0.9814129	1.0094066	0.3534746	0.2798032	0.0076510	0.1876469	0.4380606	0.1890352	0.9225817	0.2682383	0.0230449	0.4505908	0.3214514	1.0358796	0.3649497	0.7561317	1.0227323	0.5414234	0.1642675	0.9948170	0.9259999	0.3408636	0.4382758	0.7523599	0.9876057	0.5954262	0.3136651
