"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
550	0.0729130	0.4567855	0.0533849	0.2388210	0.4722420	0.2094085	0.0424722	0.2517586	0.1476016	0.4606546	0.1992101	0.6169357	0.4006179	0.7119928	0.0071450	0.5857701	0.1706797	0.5702358	0.5531722	0.7178984	0.0586524	0.2119566	0.6417484	0.1043792	0.5874586	0.2808251	0.2702317	0.1021579	0.5608924	0.0206907	0.2435798	0.3908406	0.6627209	0.7063361	0.0761252	0.0069373	0.3833213	0.0450142	0.0972742	0.1085837	0.5185226	0.4867140	0.3933825	0.2983618	0.6410717	0.6271164	0.5958222	0.6175664	0.5543300	0.0973698	0.3814405	0.3185957	0.5241256	0.3343279	0.2302408	0.0848500	0.1141801	0.0226756	0.0000000	0.0624342	0.6157879	0.2663585	0.0950000	0.2839150	0.2733064	0.6467919	0.2192958	0.4688275	0.0013148	0.0461162	0.6435468	0.5644516	0.1324796	0.3527758	0.5073590	0.0040492	0.3887206	0.6551082	0.3287104	0.0001026	0.6033761	0.4640000	0.0224500	0.4247679	0.2986032	0.0297425	0.6340864	0.4873091	0.4950349	0.4732682	0.2225373	0.3684351	0.4410065	0.6593488	0.4069751	0.0748344	0.6554320	0.7474101	0.4648050	0.7344863
600	0.0834444	0.3237129	0.0202603	0.1404555	0.6444514	0.1145128	0.0180131	0.2190219	0.1750947	0.4755652	0.3503751	0.6988313	0.4253362	0.5626510	0.0283328	0.4864702	0.2047932	0.5236327	0.3224543	0.7624570	0.0399077	0.3200409	0.7148145	0.1807166	0.6243378	0.2395610	0.2768840	0.0444436	0.4818405	0.0098946	0.2878426	0.3579150	0.6109536	0.6381108	0.0621482	0.0117958	0.6990588	0.1173204	0.1087428	0.1473568	0.5096293	0.4332220	0.3697482	0.2654022	0.6546105	0.6227086	0.6140532	0.4459362	0.6513939	0.1086499	0.3528915	0.2900138	0.3088591	0.4109233	0.3624708	0.0591383	0.1256783	0.0384838	0.0001708	0.0687263	0.5001009	0.2258263	0.1036298	0.3407190	0.2316353	0.6770027	0.1870549	0.5739609	0.0386878	0.0598623	0.6857147	0.5295558	0.2121633	0.3194688	0.3673956	0.0010107	0.3932806	0.4844205	0.3957155	0.0035740	0.6401164	0.3864554	0.0153766	0.4492747	0.2785454	0.0558913	0.5494515	0.4793928	0.5595552	0.5937436	0.3370978	0.3843967	0.5188059	0.5581892	0.4015119	0.1315586	0.6395039	0.6353039	0.5777674	0.7368592
650	0.0967505	0.3584559	0.0113706	0.1242331	0.5794603	0.0451567	0.0090387	0.2842144	0.1863933	0.5249028	0.4431170	0.6527114	0.3843033	0.4357009	0.0241458	0.5280527	0.2656565	0.5810984	0.4169648	0.5814770	0.0466980	0.3668731	0.7827837	0.1001090	0.4231345	0.3640575	0.2779925	0.0396178	0.3437458	0.0028820	0.2778237	0.4445455	0.7846728	0.5814304	0.1041662	0.0270432	0.6769724	0.1173810	0.1436379	0.1415484	0.5204032	0.4845595	0.2893809	0.2419555	0.6761984	0.6328321	0.6323892	0.3857815	0.6336119	0.1427859	0.4548231	0.3615493	0.1183360	0.5883571	0.4391237	0.0488593	0.2434851	0.0343265	0.0000000	0.0602403	0.3550336	0.2588368	0.1093129	0.2345634	0.2610393	0.6470668	0.1563447	0.4546517	0.0756066	0.0500869	0.7472572	0.6312674	0.2572184	0.4260265	0.4217591	0.0026527	0.5584671	0.5883470	0.3776130	0.0003307	0.6877983	0.4661015	0.0263793	0.5674311	0.3329580	0.0752154	0.4890351	0.6818008	0.6081582	0.4211916	0.2959760	0.3152555	0.4693887	0.5739872	0.3395875	0.2395368	0.7081746	0.6923586	0.4265073	0.6077503
700	0.1300152	0.2799441	0.0119712	0.1801754	0.6406573	0.0537361	0.0023977	0.3599408	0.1468021	0.4718136	0.4011363	0.5985805	0.2839562	0.5458266	0.0206885	0.5155976	0.2909549	0.6071675	0.4917027	0.5432379	0.0312363	0.4466081	0.6662992	0.1640939	0.4313943	0.2431312	0.2864788	0.0331072	0.2403296	0.0074476	0.3245805	0.4104208	0.6829434	0.5928026	0.1354729	0.0088590	0.5452962	0.1907791	0.1395038	0.1087336	0.4947716	0.3635559	0.3263380	0.2471535	0.5026229	0.7553178	0.5676491	0.4931442	0.6274950	0.1652876	0.4567748	0.3866112	0.0662598	0.5452662	0.3947797	0.0815931	0.1956567	0.0505035	0.0004008	0.0520113	0.3165622	0.3195557	0.1631601	0.1812988	0.2283408	0.6820531	0.1889965	0.5456992	0.1347545	0.0915341	0.7645640	0.6266980	0.2674402	0.2522368	0.4022139	0.0020455	0.5200227	0.6088380	0.4069316	0.0000000	0.6366792	0.3980118	0.0235462	0.4889805	0.3241888	0.0590990	0.5153943	0.6334663	0.7009771	0.5821333	0.3401407	0.4143538	0.4194881	0.7564116	0.2718896	0.2946901	0.7184697	0.4543203	0.3128740	0.6470091
750	0.1173964	0.3727951	0.0305799	0.1636254	0.6233985	0.0929648	0.0009653	0.2859355	0.1337859	0.3461459	0.3645183	0.5874878	0.2416836	0.4301895	0.0186800	0.4982331	0.2634728	0.6589033	0.3796972	0.7547966	0.0460422	0.4956317	0.6375764	0.2397487	0.4163489	0.2313079	0.1973740	0.0178168	0.1572538	0.0099923	0.3288117	0.4056023	0.6051655	0.6461956	0.1520369	0.0149118	0.5976204	0.1759929	0.1317637	0.1436249	0.4644296	0.3347808	0.2579889	0.3176035	0.6624043	0.6776459	0.6448264	0.6123377	0.6459519	0.1304193	0.4448721	0.3759342	0.1093458	0.5315837	0.4390989	0.0457657	0.2321960	0.0588223	0.0000115	0.0236452	0.1682748	0.2140772	0.1084589	0.1392270	0.2536133	0.6161173	0.1534126	0.5379540	0.0958718	0.1181160	0.6631592	0.7461319	0.3384434	0.2924300	0.4088971	0.0255691	0.5429720	0.6698572	0.4371645	0.0000000	0.8404407	0.4926530	0.0133875	0.4610930	0.2965896	0.0576174	0.4327969	0.5102809	0.7063834	0.5828073	0.3840696	0.3853090	0.5211824	0.5474418	0.1933446	0.2533540	0.6449404	0.5794232	0.2832564	0.6934795
800	0.1070655	0.4349489	0.0196032	0.2574952	0.5972637	0.0468374	0.0000650	0.3823246	0.1992236	0.4535542	0.3580583	0.6635230	0.2965502	0.6541284	0.0322508	0.5595322	0.3042992	0.5656325	0.2805402	0.7191996	0.0462011	0.6270461	0.5997223	0.1714386	0.4370734	0.2393022	0.1986651	0.0230278	0.1004514	0.0101681	0.3459495	0.4185454	0.7793232	0.5466459	0.2236820	0.0079906	0.5649542	0.1562948	0.1856599	0.1318332	0.4341957	0.4346666	0.2547804	0.1787183	0.6054103	0.6459265	0.5816788	0.4848736	0.4920733	0.1075883	0.4362662	0.4029786	0.1195670	0.6128308	0.3945640	0.0719349	0.2763703	0.0683897	0.0010233	0.0323826	0.2284162	0.2313262	0.1582052	0.2669317	0.2222309	0.4567711	0.1679222	0.5967016	0.0641981	0.1038662	0.5688658	0.4769114	0.2133795	0.3978067	0.3919363	0.0733576	0.5331228	0.7576868	0.5150441	0.0003679	0.6092083	0.4060063	0.0095896	0.5639233	0.2692769	0.0443258	0.4527266	0.4882122	0.6557931	0.4960118	0.3759881	0.2994608	0.5327215	0.6034635	0.1809452	0.3503567	0.6915321	0.5560369	0.2729471	0.5245089
850	0.1028807	0.4694533	0.0223257	0.3100138	0.5704636	0.0608512	0.0050030	0.2839616	0.1625349	0.5121179	0.3554378	0.6359511	0.2687248	0.4352250	0.0204837	0.5851763	0.2733602	0.6106812	0.4224798	0.6922750	0.0486299	0.3962665	0.6003382	0.1575562	0.3465381	0.3150159	0.2290419	0.0188741	0.0558504	0.0038679	0.2401811	0.4203450	0.5444829	0.4549875	0.2310278	0.0024191	0.4402706	0.1393109	0.1338279	0.2061975	0.4337722	0.5131667	0.2769899	0.2516123	0.6215463	0.6701555	0.6845864	0.6245065	0.7323525	0.1401734	0.5185008	0.3595628	0.1510211	0.5103924	0.4272354	0.0686982	0.3404940	0.0545428	0.0002030	0.0575656	0.1635475	0.2986817	0.1774100	0.2185555	0.1876380	0.5203579	0.1309025	0.5384492	0.0668376	0.1548032	0.5204101	0.4941754	0.1433798	0.3716260	0.3494472	0.0867210	0.5282266	0.6034901	0.5660534	0.0004243	0.6808816	0.5507112	0.0183339	0.5912155	0.2893714	0.0138905	0.4432092	0.5285436	0.6419146	0.4641209	0.2928037	0.3092669	0.4125679	0.5897384	0.2124758	0.2388592	0.7619159	0.5641691	0.3141419	0.7113371
900	0.0770397	0.4163609	0.0200845	0.1669786	0.8189028	0.0529768	0.0056279	0.4299571	0.2249657	0.5471465	0.3207542	0.6641926	0.2639690	0.5179343	0.0167957	0.6040793	0.2793430	0.4668307	0.3872136	0.6873236	0.0663781	0.3816278	0.6765293	0.1739144	0.4565703	0.2891082	0.3207453	0.0601895	0.0512215	0.0109589	0.2460542	0.4059036	0.6879936	0.4231941	0.1924856	0.0036519	0.6505282	0.2150300	0.1704936	0.1740084	0.4095177	0.3357316	0.3483054	0.2259610	0.6552837	0.6127726	0.7585930	0.5339032	0.6766548	0.1477150	0.4995845	0.3880577	0.1477401	0.4520073	0.4028585	0.0167059	0.2692402	0.0759377	0.0007055	0.0265753	0.1134041	0.3164978	0.1874811	0.1634736	0.1819964	0.4177773	0.1238792	0.5108520	0.0456617	0.1477856	0.4896868	0.5566661	0.1722422	0.4327785	0.3670493	0.0411594	0.6796926	0.7617017	0.6043782	0.0015939	0.6630968	0.4422525	0.0080945	0.5436169	0.3472055	0.0697473	0.4288951	0.4682723	0.5777224	0.4150832	0.3665120	0.3729973	0.4104475	0.7519886	0.1411980	0.2460725	0.7053716	0.4546215	0.3052744	0.7300576
950	0.0682163	0.5093314	0.0469159	0.1130099	0.6712453	0.0702278	0.0127959	0.3722337	0.2274218	0.5847111	0.3269550	0.5565036	0.1955873	0.6131652	0.0168061	0.6916757	0.2388408	0.4636546	0.3079127	0.7053093	0.0922347	0.4754286	0.6155603	0.1454106	0.4147367	0.2309695	0.2089311	0.0329862	0.0684547	0.0073160	0.1884886	0.5220745	0.6052393	0.3069469	0.2874274	0.0097049	0.6065543	0.1492667	0.1246279	0.1959391	0.5004274	0.3200175	0.2441968	0.3611527	0.5193068	0.6430113	0.5980165	0.5006552	0.7576436	0.1978658	0.4652394	0.3208909	0.0596961	0.4851879	0.4712041	0.0460159	0.2718037	0.0236268	0.0020668	0.0380720	0.1065339	0.2883079	0.2181348	0.1737140	0.1127185	0.4516888	0.1302437	0.5107982	0.0702131	0.1340751	0.5330533	0.5171781	0.1228701	0.4690223	0.3846159	0.0767996	0.6053004	0.8472705	0.5725383	0.0002522	0.6346309	0.5707501	0.0150773	0.5474323	0.3839454	0.0279062	0.5249203	0.5186080	0.5348530	0.4961771	0.3829402	0.3107020	0.4707597	0.6862049	0.1463620	0.2420827	0.5613639	0.4210222	0.3270397	0.6854424
1000	0.0776923	0.3747860	0.0124678	0.1501456	0.5051032	0.0627856	0.0007870	0.3411625	0.1867420	0.5527793	0.3475569	0.6161362	0.1872840	0.5560952	0.0117726	0.5804737	0.3443156	0.5404777	0.3443140	0.6407651	0.0731834	0.4418807	0.6405130	0.2303275	0.4804924	0.2531976	0.2629219	0.0399813	0.0619784	0.0012321	0.1342016	0.5259037	0.6551277	0.4898572	0.2412570	0.0070456	0.5256102	0.1671087	0.1416575	0.1765705	0.4737114	0.4403349	0.2323695	0.3816466	0.5205353	0.6307571	0.8026647	0.5848531	0.8255080	0.1517713	0.5545210	0.3967419	0.0658672	0.3770166	0.4474213	0.0656480	0.3399810	0.0401006	0.0005145	0.0629612	0.0967085	0.2681762	0.1866700	0.2187472	0.1477145	0.5222544	0.1015951	0.5290288	0.0557375	0.1721844	0.4818583	0.6488424	0.0884527	0.4281060	0.4429494	0.0865390	0.5884973	0.5430188	0.4648649	0.0002036	0.7121966	0.4870277	0.0316970	0.5745206	0.2939500	0.0829628	0.4375990	0.6624787	0.6138553	0.4292896	0.4767797	0.3424159	0.3977360	0.5971906	0.0946950	0.2457939	0.6972401	0.4909207	0.1999381	0.6981330

0	0.0783828	0.4406725	0.0367338	0.2646735	0.5891991	0.0622640	0.0046526	0.3500168	0.1941247	0.4740626	0.3002380	0.6590471	0.2188364	0.4871746	0.0194300	0.5221292	0.3099491	0.4055751	0.4818002	0.8595002	0.1013780	0.3659614	0.7009329	0.2187062	0.5261589	0.2313389	0.2610990	0.0201645	0.0803579	0.0232506	0.1192354	0.3843744	0.7259008	0.3968349	0.2802769	0.0061067	0.6844922	0.1356472	0.1375332	0.1343505	0.4154865	0.4168047	0.1825361	0.2754524	0.5541139	0.6283919	0.5479483	0.5855691	0.6773350	0.1343816	0.5366960	0.3816298	0.0993358	0.5376796	0.3299391	0.0307905	0.3977780	0.0132858	0.0001510	0.0731946	0.1532377	0.2290715	0.1164813	0.1842959	0.2099248	0.5896529	0.0831733	0.5328435	0.0366037	0.1394644	0.4193984	0.4421123	0.1088809	0.5926067	0.3794782	0.0745401	0.6106412	0.6054149	0.6283499	0.0010877	0.8996801	0.4494569	0.0175111	0.4955344	0.3148352	0.0995366	0.4704572	0.5576886	0.6060171	0.3959371	0.3811699	0.3073454	0.4320023	0.6505480	0.0912263	0.1245356	0.6779912	0.4562395	0.2321087	0.5381079
50	0.0943729	0.4956034	0.0908037	0.2433439	0.3266557	0.1921294	0.0165359	0.4154172	0.1939997	0.4425950	0.3303474	0.4914063	0.2547892	0.5928272	0.0123824	0.4406025	0.2587340	0.4326237	0.4555029	0.6837872	0.0860792	0.2333259	0.6148177	0.1596757	0.3143147	0.2451191	0.3083196	0.0134523	0.0228241	0.0051872	0.0701404	0.3954732	0.6422334	0.3150542	0.2555118	0.0090247	0.5592856	0.1437428	0.4271554	0.1146222	0.4557766	0.5299098	0.2092765	0.3410510	0.6571717	0.6074258	0.6115178	0.5491679	0.5565473	0.0476927	0.5938991	0.4681410	0.1888941	0.4295896	0.4089860	0.0359621	0.4921078	0.0474404	0.0000000	0.3177923	0.0979988	0.2150293	0.1241998	0.2012796	0.1620365	0.5488836	0.1047744	0.6080998	0.0609767	0.1040850	0.4682680	0.5046711	0.0854774	0.4618822	0.4108236	0.2731341	0.6856100	0.6417979	0.5533403	0.0004088	0.8046492	0.6498191	0.0247478	0.6660672	0.2577640	0.0300570	0.5235455	0.5194778	0.6466603	0.3905804	0.3799783	0.4094300	0.4737430	0.7127495	0.0992984	0.1189214	0.5069580	0.4361084	0.2852197	0.7168877
100	0.1394423	0.4427030	0.0705068	0.4151656	0.2535398	0.2586103	0.0006745	0.5265335	0.1763167	0.4835202	0.4321319	0.3096869	0.2815672	0.5426078	0.0397734	0.5059165	0.2921259	0.4620401	0.6628950	0.6243736	0.0454443	0.3257557	0.6806604	0.1740062	0.2467287	0.2754219	0.2026711	0.0218064	0.0230561	0.0067839	0.0549072	0.4730158	0.5635585	0.2584473	0.2371787	0.0019522	0.5335716	0.2538465	0.5766664	0.1413581	0.4133563	0.4470046	0.1742631	0.3700367	0.6148197	0.5753816	0.6342836	0.5419803	0.7112535	0.0373547	0.6155094	0.4140639	0.1879312	0.4888439	0.3773416	0.0370610	0.5665441	0.0429136	0.0006246	0.3913462	0.0978472	0.3002041	0.1045723	0.2302732	0.2727609	0.3147238	0.1732581	0.5610093	0.0298295	0.1284727	0.5832370	0.6093706	0.1010564	0.4218974	0.3676297	0.3167720	0.6030851	0.6519920	0.5243049	0.0000212	0.6303778	0.5249844	0.0346561	0.6336296	0.2615077	0.0698745	0.5880967	0.5207720	0.6195882	0.5315492	0.3144814	0.3719781	0.5104737	0.6440012	0.1111425	0.1263961	0.5805094	0.4699882	0.3377642	0.7142267
150	0.1525794	0.3840113	0.1113621	0.3215354	0.1916121	0.2512704	0.0028043	0.4530990	0.1614601	0.6829141	0.4492820	0.3006114	0.3112329	0.6290195	0.0409654	0.5182338	0.2447220	0.4498374	0.5527487	0.6062902	0.0388355	0.3136654	0.7845957	0.2584989	0.1087248	0.2359673	0.2232715	0.0046838	0.0561647	0.0117859	0.0767100	0.6412820	0.5688367	0.1804127	0.2156199	0.0046860	0.5045892	0.3528724	0.5986419	0.0663442	0.4297607	0.4465032	0.1972976	0.3726675	0.6114259	0.5034337	0.6208111	0.5299720	0.6839998	0.0029428	0.6433583	0.6043840	0.2907620	0.4999171	0.3967394	0.0573319	0.5473704	0.0370958	0.0000000	0.4525193	0.1063794	0.3569061	0.1259889	0.1365054	0.4206350	0.3042897	0.2897271	0.5688776	0.0569684	0.1254987	0.4565007	0.6739888	0.0665149	0.3817803	0.3168270	0.4692034	0.4713276	0.7358715	0.5238075	0.0025598	0.4878379	0.5989712	0.0899269	0.5445252	0.2797675	0.0596121	0.7465778	0.4578643	0.6049942	0.5275849	0.2166753	0.2962200	0.4814983	0.6834689	0.0925301	0.0955373	0.7197503	0.4774899	0.2606859	0.6649496
200	0.2069582	0.2655161	0.2040766	0.4235342	0.1456165	0.3700583	0.0020975	0.5031196	0.2377960	0.5242422	0.5707854	0.2767213	0.4611793	0.5574928	0.0260227	0.5212640	0.3209835	0.4739264	0.4821866	0.4870634	0.0581827	0.3405908	0.6295245	0.2842100	0.0649024	0.2281570	0.2438651	0.0102044	0.0565658	0.0077034	0.0134494	0.5822983	0.4775504	0.1314925	0.2686987	0.0043197	0.4865033	0.3694206	0.5436917	0.1010583	0.3743991	0.5933618	0.2825775	0.3803086	0.6840446	0.6140913	0.6718721	0.6787127	0.6258563	0.0085102	0.6204955	0.5751608	0.3284360	0.5042302	0.5827023	0.0636391	0.4575222	0.0092139	0.0003255	0.3954586	0.1391949	0.4077503	0.1290979	0.1614101	0.3235990	0.3073945	0.2796532	0.5611818	0.0383432	0.1627780	0.3879012	0.5907968	0.0623465	0.3663580	0.3890368	0.4366212	0.5126243	0.6446687	0.5111479	0.0054906	0.4956461	0.6197109	0.0879343	0.6339004	0.3673764	0.0247795	0.7082903	0.5611679	0.5458929	0.6297225	0.1554307	0.3733051	0.3846896	0.5484308	0.0733128	0.1245272	0.6563591	0.4559399	0.2849330	0.6790443
250	0.3093662	0.2139855	0.2528413	0.4358105	0.1075871	0.3735099	0.0000000	0.6078915	0.1747960	0.5376457	0.5631139	0.2351269	0.4099832	0.6014742	0.0263316	0.5074515	0.3179191	0.4292899	0.6695515	0.2455526	0.0450695	0.3259864	0.6332241	0.2944033	0.0539542	0.2828963	0.2409778	0.0129572	0.0763654	0.0075307	0.0288117	0.7078669	0.6882079	0.1496075	0.2636083	0.0024911	0.4952283	0.3824973	0.6756088	0.1081233	0.4622349	0.5955350	0.2427240	0.3104463	0.6815952	0.7042909	0.6602323	0.5095785	0.5770228	0.0009530	0.4792316	0.6237647	0.3132728	0.5340113	0.4288381	0.0502990	0.5079844	0.0307843	0.0005904	0.4936744	0.1150603	0.3090646	0.1646860	0.1154388	0.5134136	0.3805797	0.3599050	0.3896007	0.1675910	0.1002987	0.4975713	0.6513753	0.0589289	0.2808889	0.2421889	0.4670740	0.4308885	0.5212464	0.4633359	0.0049382	0.3974595	0.5948334	0.1755034	0.6828691	0.4202957	0.0754817	0.6563037	0.5290238	0.6217518	0.6168622	0.1692916	0.3467206	0.4798791	0.5249924	0.0525109	0.0748818	0.5867572	0.4998832	0.4261683	0.5724716
300	0.3548684	0.1972554	0.3183839	0.4132506	0.1746105	0.3801362	0.0098123	0.6494711	0.1604350	0.4649994	0.5995607	0.2204337	0.3994476	0.4740609	0.0283319	0.4837074	0.2106962	0.4649827	0.6668180	0.2545936	0.0470646	0.4358785	0.6187558	0.2350639	0.0318476	0.2704854	0.2670483	0.0153751	0.0544581	0.0058669	0.0273405	0.7075960	0.6340883	0.1000628	0.2080127	0.0105473	0.4299580	0.3889694	0.5988869	0.0737571	0.5313478	0.6497305	0.2794614	0.2412949	0.6249295	0.6178812	0.7067431	0.6973514	0.4913665	0.0017612	0.5985335	0.6151069	0.2228229	0.5777417	0.4758198	0.0460713	0.4007622	0.0051915	0.0014476	0.4247004	0.0462428	0.3413010	0.1060419	0.1027172	0.6038994	0.3460417	0.2603110	0.4445452	0.2343853	0.1575071	0.5271443	0.5800169	0.0545863	0.2476030	0.2667286	0.4434583	0.4211060	0.5419822	0.5110244	0.0152126	0.4421051	0.7242486	0.0928840	0.6243598	0.4385762	0.0256084	0.8424937	0.5799415	0.5174360	0.6298060	0.1919505	0.2855695	0.5159603	0.4936381	0.0304281	0.0941643	0.5256374	0.4909785	0.4626593	0.6771844
350	0.3610090	0.2244400	0.4031853	0.4269508	0.1948460	0.4277919	0.0035002	0.6096755	0.2045950	0.5480238	0.5993830	0.1629476	0.5250878	0.4884885	0.0227644	0.5360136	0.1930783	0.4299297	0.5743863	0.1467156	0.0725099	0.3651015	0.6142751	0.3176696	0.0100709	0.3245211	0.3379030	0.0219361	0.0668585	0.0024220	0.0099962	0.8540317	0.5651548	0.1531057	0.2672860	0.0063895	0.3327684	0.4890358	0.6788948	0.0738302	0.4763489	0.5858551	0.2216068	0.3185718	0.6525198	0.5806044	0.6160254	0.4565900	0.4611566	0.0004879	0.4637760	0.5663362	0.2733354	0.4513054	0.5923673	0.0363666	0.4789362	0.0015507	0.0014032	0.3921136	0.0167458	0.4095920	0.1865170	0.0462477	0.6502924	0.3758725	0.3509996	0.4452958	0.2203152	0.1799152	0.5727427	0.5869518	0.0400225	0.2032173	0.1852948	0.5830052	0.5034953	0.6931579	0.3753090	0.0097989	0.5640389	0.6506267	0.1105015	0.6067801	0.3384037	0.0940475	0.7504535	0.4510653	0.5603007	0.6743038	0.2035598	0.3298489	0.4747031	0.6221787	0.0395725	0.1408053	0.5517874	0.5191770	0.5253214	0.6154939
400	0.3843933	0.1926823	0.2924095	0.4504567	0.1693457	0.4112609	0.0031225	0.6032629	0.1805222	0.4049547	0.5716560	0.2291880	0.4595963	0.4018901	0.0241842	0.6662865	0.2179519	0.4163154	0.6160595	0.0937549	0.0488553	0.3812614	0.6367922	0.2916454	0.0170634	0.3276349	0.3501435	0.0127409	0.0996885	0.0068676	0.0091321	0.6851039	0.6460367	0.1566734	0.3060796	0.0034631	0.3411651	0.4687062	0.7154228	0.0901321	0.4411696	0.6697604	0.2614164	0.2798894	0.6135086	0.6676431	0.6331132	0.5377521	0.3960468	0.0002090	0.5993891	0.6173871	0.2614245	0.4798884	0.5457027	0.0390173	0.5972591	0.0066218	0.0038000	0.4006659	0.0137085	0.4374637	0.1144955	0.0468346	0.5742334	0.3055832	0.3865676	0.3645211	0.1726983	0.1763567	0.5842086	0.6481535	0.0502889	0.1602720	0.2669929	0.6130829	0.4408191	0.5855967	0.3235810	0.0019558	0.4351659	0.5080645	0.1120331	0.5400927	0.3661708	0.1076087	0.6333090	0.4828967	0.4680361	0.5226425	0.2492419	0.4741966	0.5810336	0.5841673	0.0447557	0.1610898	0.7026426	0.3797785	0.4860116	0.5867745
450	0.4636012	0.1902245	0.3474392	0.4009776	0.1580168	0.4330622	0.0131440	0.5657557	0.2151144	0.4471160	0.5649729	0.2785099	0.4917486	0.4765423	0.0235910	0.6494195	0.2344974	0.5563379	0.7888025	0.0260779	0.0108815	0.3593528	0.6264119	0.2566527	0.0240847	0.2556853	0.4134674	0.0538354	0.0617290	0.0059301	0.0015426	0.7052991	0.5295107	0.1036339	0.2188170	0.0091709	0.4375498	0.4423131	0.6553239	0.0802929	0.3615308	0.7032215	0.2042055	0.2913094	0.6037561	0.7354615	0.6359336	0.5064038	0.4388856	0.0015013	0.6932616	0.7291052	0.2358944	0.3705299	0.4680735	0.0316788	0.4807790	0.0009358	0.0014823	0.3509540	0.0132614	0.3498491	0.0997571	0.0538881	0.5704965	0.2230518	0.3546323	0.3849134	0.2401324	0.2058308	0.6811496	0.6180378	0.0635744	0.1924709	0.3316677	0.5320673	0.5507701	0.6233697	0.3343548	0.0000465	0.4303164	0.6115064	0.1027040	0.6295905	0.4086100	0.0377551	0.7515996	0.2744421	0.4155547	0.7825114	0.1279315	0.3122518	0.5049857	0.4896711	0.0586612	0.2169959	0.5553801	0.3466694	0.4259032	0.6884948
500	0.3399265	0.2212972	0.3179181	0.5227309	0.1597600	0.4609283	0.0073261	0.6541237	0.2032757	0.4124184	0.5894273	0.2658382	0.3900080	0.4565130	0.0190928	0.6819000	0.2657521	0.5648576	0.5811316	0.0252503	0.0189949	0.4095099	0.7419148	0.3380841	0.0024156	0.3668615	0.3360320	0.0192595	0.0673202	0.0083825	0.0105591	0.7420808	0.6060902	0.1578924	0.2184469	0.0046657	0.3946575	0.4395889	0.6038580	0.1238511	0.4127692	0.6293167	0.2547181	0.3100825	0.5766969	0.7400587	0.5949230	0.5396696	0.3859111	0.0071971	0.5187565	0.7070517	0.3197997	0.3537060	0.5856054	0.0560727	0.5682276	0.0018940	0.0047446	0.2769711	0.0095755	0.5033373	0.1023510	0.0376186	0.5944691	0.3781994	0.4232497	0.3670198	0.2251604	0.2290808	0.5716072	0.6720981	0.0588238	0.1940693	0.3002036	0.5951265	0.4923003	0.5257081	0.3014223	0.0009260	0.4413382	0.6228097	0.0885216	0.4853903	0.2894467	0.1134990	0.6378782	0.2376844	0.4389372	0.7122397	0.2652071	0.4447205	0.4697776	0.5169126	0.0584374	0.1405234	0.7825441	0.3948768	0.4021860	0.7614949
550	0.3593369	0.1490841	0.3044352	0.3346252	0.3895352	0.2800561	0.0105258	0.4961729	0.2021361	0.4003251	0.7096570	0.4062580	0.4547038	0.3575691	0.0050027	0.7330807	0.2702547	0.5033796	0.4952636	0.0017126	0.0257075	0.5107862	0.6264632	0.3312539	0.0106925	0.3671723	0.4036782	0.0427006	0.0890597	0.0026973	0.0049027	0.6369925	0.6445222	0.3116850	0.1873151	0.0061290	0.3747293	0.4223326	0.4935250	0.0913773	0.3860029	0.4958717	0.1959652	0.3561427	0.6013634	0.6388575	0.5696503	0.5603113	0.3676420	0.3005320	0.6090006	0.6848377	0.3231470	0.5061292	0.5575765	0.0540824	0.4846449	0.0140432	0.0002585	0.1913919	0.0306766	0.2619988	0.1164670	0.0365913	0.5798408	0.4004334	0.4682673	0.2963026	0.1525722	0.1094892	0.6497701	0.7461112	0.0955616	0.2020853	0.3794979	0.5986140	0.4450551	0.5537037	0.3736401	0.0006829	0.5289616	0.7122928	0.1799327	0.6441822	0.3814068	0.1034647	0.5181040	0.2588709	0.3710752	0.5027525	0.2608303	0.3553024	0.4834331	0.4852033	0.0444979	0.1997439	0.7354008	0.2765565	0.3696206	0.6616042
