"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.6308771	0.5589099	0.9761448	0.5321937	0.2248414	0.5366995	0.0245072	0.5224324	0.7483745	0.9835190	0.9878334	0.4173547	0.1889555	0.1012090	0.6983763	0.8061781	0.7608926	0.6610428	0.4389864	0.0343854	0.9522839	0.0581324	0.1024174	0.0240119	0.6393601	0.3456887	0.6556629	0.2733653	0.7151982	0.9745328	0.4615814	0.2302086	0.5801105	0.4646806	0.5566036	0.5963934	0.0107779	0.1627713	0.1150396	0.6971003	0.6796761	0.4164325	0.9062882	0.7722474	0.3027540	0.3600656	0.1954791	0.9173555	0.6801936	1.0000000	0.7614037	0.9810679	0.0501927	0.4660329	0.3692354	0.2695734	0.8764289	0.7212751	0.9100817	0.9925163	0.9531097	0.5732927	0.3042127	0.0506587	0.2642916	0.8217177	0.0299407	0.0484503	0.3398488	0.5069349	0.7511976	0.4788710	0.0492533	0.3514661	0.5196914	0.5439418	0.0626938	0.8682736	0.2425141	0.4510643	0.3311808	0.6065429	0.9032425	0.8440352	0.8533792	0.7504902	0.3247109	0.5497014	0.7397522	0.2045802	0.9880740	0.2939176	0.0432595	0.1609985	0.5724710	0.3184363	0.2561585	0.7733239	0.3623283	0.7166442
750	0.6536403	0.5639487	0.9754808	0.5660073	0.2278955	0.4995698	0.0244801	0.5101436	0.6926763	0.9852652	0.9956073	0.4171875	0.1796404	0.0960737	0.6917606	0.7974749	0.7693179	0.6559137	0.4072670	0.0190357	0.9839350	0.0448267	0.0626402	0.0172604	0.6583250	0.3176597	0.6072720	0.3402964	0.7687043	0.9810201	0.3662129	0.2216455	0.5410324	0.4996922	0.5818903	0.6116887	0.0107133	0.1631825	0.1049251	0.7487667	0.6554523	0.4176666	0.9261632	0.7911634	0.3189690	0.3933422	0.1966163	0.9000598	0.6890256	1.0000000	0.8401717	0.9869140	0.0372750	0.4229765	0.4802292	0.3729086	0.9038938	0.6590549	0.9080187	0.9847692	0.9646855	0.5479476	0.3101176	0.0528832	0.2453887	0.8170958	0.0389942	0.0503464	0.3169012	0.5024964	0.7566420	0.5014552	0.0462305	0.3518184	0.5234395	0.5088555	0.0685913	0.8904592	0.2547246	0.4324938	0.3407763	0.5769970	0.8930013	0.8710085	0.8773842	0.7213538	0.3447871	0.6133791	0.7395922	0.1972324	0.9912605	0.2863957	0.0422233	0.2095871	0.5019752	0.3448064	0.2552578	0.8258143	0.3901961	0.7372735
800	0.6811756	0.5653520	0.9766249	0.5885806	0.2287491	0.4857339	0.0244727	0.5055713	0.6621593	0.9860425	0.9980217	0.4184328	0.1684078	0.0921188	0.6959664	0.7947039	0.7486353	0.6503393	0.3877897	0.0130840	0.9947234	0.0407160	0.0453329	0.0155352	0.6695374	0.3062451	0.5366866	0.3953314	0.8063780	0.9855593	0.2993348	0.2234834	0.4945678	0.5185379	0.6015309	0.6195168	0.0106930	0.1704518	0.0970025	0.7740750	0.6423529	0.4158329	0.9370331	0.7974441	0.3273418	0.4241065	0.1977840	0.8816239	0.7012550	1.0000000	0.8826457	0.9900409	0.0272473	0.3923697	0.5632192	0.4158487	0.9145916	0.6364323	0.8954486	0.9801069	0.9712539	0.4905789	0.3065006	0.0537392	0.2227583	0.8167297	0.0437769	0.0484088	0.2932073	0.5033285	0.7664396	0.5151863	0.0383945	0.3320347	0.5161071	0.4993582	0.0807581	0.9047604	0.2623626	0.4228727	0.3444550	0.5528604	0.8878331	0.9186849	0.9054562	0.7198874	0.3559881	0.6537826	0.7271428	0.1938174	0.9930730	0.2781110	0.0409738	0.2483282	0.4667465	0.3724948	0.2637290	0.8468668	0.4028287	0.7865293
850	0.7039629	0.5667808	0.9783851	0.5941203	0.2289803	0.4856721	0.0244708	0.5037979	0.6475486	0.9863550	0.9988669	0.4187082	0.1586097	0.0897963	0.7098056	0.7890102	0.7036153	0.6447692	0.3766415	0.0109099	0.9982841	0.0394969	0.0385528	0.0150890	0.6739517	0.3099804	0.4695515	0.4363905	0.8304514	0.9884246	0.2627076	0.2328753	0.4490689	0.5203467	0.6149671	0.6237180	0.0107380	0.1802695	0.0916732	0.7801931	0.6370568	0.4105294	0.9426373	0.7995548	0.3153096	0.4552259	0.1991259	0.8560107	0.7136151	1.0000000	0.9046792	0.9919579	0.0195592	0.3744832	0.6025624	0.4318366	0.9167450	0.6323439	0.8806658	0.9805489	0.9751052	0.4222552	0.2925838	0.0539425	0.1972928	0.8182802	0.0458399	0.0446441	0.2744186	0.5048933	0.7789910	0.5235179	0.0300387	0.2962294	0.5057858	0.5029382	0.0940677	0.9156584	0.2666401	0.4227532	0.3430861	0.5394911	0.8864610	0.9525160	0.9277516	0.7310004	0.3615821	0.6732072	0.7046349	0.1936181	0.9941597	0.2691225	0.0402414	0.2759557	0.4515346	0.3933827	0.2737345	0.8562359	0.4091743	0.8583258
900	0.7196190	0.5698942	0.9800517	0.5841478	0.2290418	0.4909346	0.0244703	0.5031104	0.6400119	0.9864506	0.9992081	0.4177597	0.1526827	0.0885785	0.7301439	0.7742575	0.6455479	0.6385721	0.3707578	0.0101440	0.9994438	0.0391446	0.0361793	0.0149738	0.6722593	0.3220611	0.4163238	0.4645472	0.8441628	0.9901197	0.2471414	0.2471695	0.4103812	0.5070096	0.6234963	0.6255670	0.0108445	0.1891260	0.0884363	0.7717542	0.6366835	0.4021845	0.9455621	0.8065410	0.2872563	0.4853850	0.2010320	0.8208790	0.7237477	1.0000000	0.9149433	0.9933174	0.0138201	0.3654775	0.6162610	0.4379900	0.9156993	0.6329627	0.8688578	0.9841338	0.9773700	0.3608878	0.2753579	0.0539958	0.1747583	0.8195597	0.0466004	0.0408327	0.2631320	0.5038328	0.7923072	0.5292793	0.0235601	0.2583139	0.4977943	0.5147862	0.1063659	0.9248050	0.2674306	0.4296275	0.3399075	0.5399967	0.8880606	0.9701813	0.9418895	0.7439499	0.3641955	0.6805815	0.6735602	0.1949318	0.9948715	0.2609043	0.0401142	0.2941306	0.4456881	0.4066000	0.2822685	0.8619016	0.4141182	0.9156424
950	0.7287101	0.5750145	0.9813160	0.5633106	0.2290581	0.4967902	0.0244701	0.5028818	0.6337128	0.9864545	0.9993617	0.4172500	0.1511565	0.0877025	0.7516718	0.7476944	0.5867734	0.6314362	0.3683903	0.0098805	0.9998194	0.0390444	0.0356002	0.0149487	0.6664158	0.3363331	0.3782677	0.4822647	0.8509016	0.9910771	0.2443214	0.2635670	0.3810070	0.4821945	0.6285419	0.6255870	0.0109875	0.1953736	0.0866561	0.7534291	0.6386515	0.3918968	0.9476908	0.8210483	0.2547411	0.5095495	0.2039813	0.7806995	0.7307520	1.0000000	0.9188822	0.9943471	0.0096377	0.3613437	0.6191360	0.4407943	0.9135890	0.6315739	0.8615024	0.9883652	0.9785441	0.3146937	0.2608554	0.0541094	0.1595663	0.8194226	0.0468415	0.0378610	0.2600293	0.4991019	0.8045470	0.5337322	0.0194683	0.2295812	0.4942338	0.5326227	0.1166296	0.9322844	0.2647757	0.4404360	0.3377713	0.5530614	0.8917316	0.9779270	0.9499035	0.7556066	0.3653618	0.6824600	0.6346401	0.1966943	0.9953676	0.2545006	0.0405169	0.3060663	0.4436365	0.4137082	0.2890581	0.8666145	0.4199658	0.9476434
1000	0.7327003	0.5817169	0.9820853	0.5373482	0.2290626	0.5013169	0.0244701	0.5028455	0.6252833	0.9864325	0.9994319	0.4189678	0.1531164	0.0866033	0.7700211	0.7101913	0.5362203	0.6238656	0.3684116	0.0097913	0.9999407	0.0390162	0.0357556	0.0149507	0.6587363	0.3491852	0.3529340	0.4924135	0.8537294	0.9915909	0.2483965	0.2793431	0.3612958	0.4508530	0.6311647	0.6242943	0.0111297	0.1987176	0.0858255	0.7310948	0.6405123	0.3811714	0.9499810	0.8400819	0.2267306	0.5239272	0.2082533	0.7426762	0.7347924	1.0000000	0.9198249	0.9951201	0.0067407	0.3591062	0.6183186	0.4424581	0.9112496	0.6261530	0.8578583	0.9918977	0.9788693	0.2839666	0.2513593	0.0542242	0.1528395	0.8177102	0.0469113	0.0359801	0.2646508	0.4917843	0.8144920	0.5371473	0.0173688	0.2131942	0.4953114	0.5529498	0.1242597	0.9377877	0.2599972	0.4526703	0.3377967	0.5737060	0.8963228	0.9807387	0.9542655	0.7660800	0.3658569	0.6823285	0.5891955	0.1985161	0.9957004	0.2503467	0.0413528	0.3149320	0.4429496	0.4163675	0.2944119	0.8711553	0.4274517	0.9617856

0	0.7258558	0.6235588	0.9827366	0.4650325	0.2290939	0.5031636	0.0244701	0.5029757	0.4486997	0.9863460	0.9993814	0.4743900	0.1821500	0.0712736	0.8267524	0.4372097	0.4063107	0.5922437	0.3838480	0.0097468	0.9999985	0.0390060	0.0389220	0.0150291	0.6261520	0.3837426	0.2998233	0.5267785	0.8850576	0.9920541	0.2759788	0.3057543	0.3532898	0.3267738	0.6246050	0.6122156	0.0111085	0.1904562	0.0879254	0.6533227	0.6203293	0.3393934	0.9589374	0.8740894	0.2192344	0.4874649	0.2586093	0.6102358	0.7421586	1.0000000	0.9194329	0.9970775	0.0029491	0.3289815	0.6024937	0.4451768	0.9081189	0.5559994	0.8604955	0.9987703	0.9743871	0.2280058	0.2599975	0.0472917	0.2231544	0.7756245	0.0472064	0.0377809	0.3497882	0.4809317	0.8259917	0.5354250	0.0196981	0.2261079	0.5760461	0.6182813	0.1304774	0.9363470	0.2546036	0.5228806	0.3580668	0.6037725	0.9171566	0.9694059	0.9600089	0.8286312	0.3661052	0.6829685	0.3079443	0.2111888	0.9956974	0.2507328	0.0503034	0.4473908	0.4470681	0.3952367	0.3178075	0.8960466	0.4924083	0.9650824
50	0.6501577	0.7722132	0.9829889	0.4645676	0.2290939	0.4991373	0.0244701	0.5030240	0.4477858	0.7188061	0.9997243	0.4744046	0.1821497	0.0524024	0.8867042	0.4977058	0.4061463	0.5921675	0.3838436	0.0097468	0.9999985	0.0390060	0.0389255	0.0150291	0.6261110	0.3837792	0.2997631	0.5267007	0.8839088	0.9920535	0.2082400	0.3063196	0.3529957	0.4890068	0.6176235	0.4821894	0.3044965	0.1135256	0.0626553	0.6442206	0.6349288	0.3393283	0.9589218	0.8727295	0.2573090	0.4921161	0.1832633	0.6740251	0.7421725	1.0000000	0.9103344	0.9970364	0.0028496	0.3256309	0.7455898	0.4454561	0.9261940	0.5584979	0.8657296	0.9987894	0.9744102	0.2808640	0.2969085	0.0472841	0.2227649	0.7763945	0.0475228	0.0380086	0.3462235	0.7526207	0.8260348	0.5332474	0.0185361	0.2260486	0.5760744	0.6168076	0.1305040	0.9346370	0.2544492	0.5563811	0.3496888	0.6127245	0.9155488	0.9695960	0.9606387	0.8293541	0.2845927	0.6830419	0.3644312	0.2149741	0.9955902	0.2507196	0.0374615	0.4268888	0.3766036	0.3801690	0.3689004	0.8949593	0.4924398	0.9679435
100	0.5843005	0.8980124	0.9841395	0.4614293	0.2290940	0.4790813	0.0244701	0.5032044	0.4495489	0.4323818	0.9999074	0.4743611	0.1821437	0.0295905	0.9483293	0.5806261	0.4060467	0.5921224	0.3838277	0.0097468	0.9999985	0.0390060	0.0389294	0.0150292	0.6259845	0.3838047	0.2998036	0.5254846	0.8756226	0.9920388	0.1234206	0.3091093	0.3484817	0.6435240	0.5685653	0.3081022	0.5946416	0.0448706	0.0336342	0.6018044	0.6635443	0.3392834	0.9584661	0.8428127	0.4463823	0.5308699	0.1010798	0.7409767	0.7420383	1.0000000	0.8545200	0.9969401	0.0024230	0.3052640	0.8867236	0.4475084	0.9550692	0.5702010	0.8902942	0.9989217	0.9739305	0.3317578	0.4196858	0.0472808	0.2207428	0.7806015	0.0488839	0.0392253	0.4883290	0.8884096	0.8263027	0.5225329	0.0131481	0.2259974	0.5768313	0.6064456	0.1304328	0.9252969	0.2515283	0.6439317	0.3067302	0.6473987	0.9017930	0.9751696	0.9635116	0.8349868	0.2074275	0.6850466	0.4646721	0.2707021	0.9950485	0.2506214	0.0211441	0.3937676	0.2930868	0.3151743	0.4274966	0.8891849	0.4924960	0.9804234
150	0.5553603	0.9491524	0.9854441	0.4542504	0.2290933	0.4535679	0.0244701	0.5032997	0.4609439	0.2808353	0.9999592	0.4739654	0.1821355	0.0158958	0.9793999	0.6386829	0.4061517	0.5921667	0.3837832	0.0097468	0.9999985	0.0390060	0.0389322	0.0150296	0.6257064	0.3837931	0.3004042	0.5201634	0.8575548	0.9919768	0.0691639	0.3145168	0.3330570	0.7105089	0.4620755	0.1863668	0.7377947	0.0153841	0.0203010	0.5497467	0.6919628	0.3393035	0.9550282	0.7649987	0.6240046	0.5965466	0.0547490	0.7831093	0.7414685	1.0000000	0.7874670	0.9970381	0.0019171	0.2688933	0.9552028	0.4523239	0.9710759	0.5839620	0.9227987	0.9991804	0.9719498	0.3566140	0.4862106	0.0472987	0.2175331	0.7865869	0.0504099	0.0411487	0.6518756	0.9308517	0.8281176	0.5097467	0.0074484	0.2228057	0.5786820	0.5871768	0.1299975	0.9137368	0.2380864	0.7166668	0.2438949	0.6876675	0.8822183	0.9866371	0.9671929	0.8464689	0.1712966	0.6950461	0.5620172	0.5067328	0.9947762	0.2495234	0.0106826	0.3764211	0.2420203	0.2358654	0.4589288	0.8815178	0.4925510	0.9916713
200	0.5432036	0.9663792	0.9862877	0.4434064	0.2290907	0.4340148	0.0244701	0.5031993	0.4766219	0.2142683	0.9999743	0.4725671	0.1821235	0.0091980	0.9923477	0.6726751	0.4071066	0.5925757	0.3837427	0.0097468	0.9999985	0.0390060	0.0389295	0.0150302	0.6254081	0.3836257	0.3026999	0.5087074	0.8339293	0.9918396	0.0399466	0.3234798	0.3127420	0.7304851	0.3340899	0.1348071	0.7975543	0.0049168	0.0226544	0.5091213	0.7127122	0.3395896	0.9456263	0.6821249	0.7308929	0.6525533	0.0322768	0.8106800	0.7401089	1.0000000	0.7250938	0.9972829	0.0014571	0.2313722	0.9829487	0.4583744	0.9773942	0.5945045	0.9490076	0.9994473	0.9689471	0.3695112	0.5109418	0.0473871	0.2144481	0.7917770	0.0513907	0.0434772	0.7328459	0.9450644	0.8326640	0.5005131	0.0038994	0.2125457	0.5802148	0.5652669	0.1289699	0.9118841	0.2134547	0.7634278	0.1973288	0.7227894	0.8704874	0.9944681	0.9703481	0.8602199	0.1570346	0.7202565	0.6386694	0.7435857	0.9952550	0.2468579	0.0051148	0.3644545	0.2138121	0.1821870	0.4716588	0.8754191	0.4925535	0.9971088
250	0.5354844	0.9716751	0.9866290	0.4293942	0.2290872	0.4217989	0.0244701	0.5029818	0.4905568	0.1873953	0.9999789	0.4696234	0.1820809	0.0062390	0.9972764	0.6913005	0.4102543	0.5939115	0.3837280	0.0097468	0.9999985	0.0390060	0.0389075	0.0150308	0.6253236	0.3830394	0.3079139	0.4922375	0.8109620	0.9916314	0.0254080	0.3350411	0.2975312	0.7306003	0.2287508	0.1188434	0.8208536	0.0015151	0.0306713	0.4831909	0.7255121	0.3405786	0.9304545	0.6222679	0.7873029	0.6886595	0.0217878	0.8305451	0.7374858	1.0000000	0.6421614	0.9975148	0.0010683	0.2041681	0.9932882	0.4631183	0.9793744	0.6015545	0.9664518	0.9996423	0.9658786	0.3807204	0.5225832	0.0476187	0.2122049	0.7952553	0.0518840	0.0457586	0.7643791	0.9504985	0.8385843	0.4951678	0.0020898	0.2012152	0.5809881	0.5452161	0.1273076	0.9207354	0.1869811	0.7903624	0.1748181	0.7517965	0.8660952	0.9979804	0.9726680	0.8729192	0.1518043	0.7612596	0.6928183	0.8725963	0.9960016	0.2437194	0.0024020	0.3527945	0.1976429	0.1556334	0.4761886	0.8714992	0.4923485	0.9990988
300	0.5279338	0.9731495	0.9866051	0.4137952	0.2290840	0.4141237	0.0244701	0.5027629	0.5006597	0.1770010	0.9999798	0.4652022	0.1819431	0.0050091	0.9990551	0.7019166	0.4170581	0.5967020	0.3837077	0.0097468	0.9999985	0.0390060	0.0388405	0.0150308	0.6257059	0.3817162	0.3164603	0.4740397	0.7923015	0.9913860	0.0185382	0.3460747	0.2903055	0.7229339	0.1595257	0.1156185	0.8296426	0.0004635	0.0368405	0.4683241	0.7330607	0.3427581	0.9129178	0.5864091	0.8154791	0.7089785	0.0167712	0.8467590	0.7333071	1.0000000	0.5683250	0.9976554	0.0007799	0.1886752	0.9968740	0.4659177	0.9798669	0.6062786	0.9775890	0.9997583	0.9632741	0.3944458	0.5291607	0.0480571	0.2108300	0.7970834	0.0521217	0.0477918	0.7741322	0.9533578	0.8436040	0.4924005	0.0012454	0.1940016	0.5817405	0.5285511	0.1251077	0.9335647	0.1658310	0.8041333	0.1663857	0.7753110	0.8650678	0.9993002	0.9742588	0.8829957	0.1499706	0.8092519	0.7295948	0.9273122	0.9966041	0.2401453	0.0011466	0.3412371	0.1879562	0.1442785	0.4780361	0.8689369	0.4916098	0.9997351
350	0.5200478	0.9733943	0.9863543	0.3993326	0.2290816	0.4084470	0.0244701	0.5026000	0.5073561	0.1730513	0.9999791	0.4599385	0.1816129	0.0045178	0.9996745	0.7094538	0.4281488	0.6009666	0.3836068	0.0097468	0.9999985	0.0390060	0.0387026	0.0150297	0.6267654	0.3794680	0.3276097	0.4571936	0.7782628	0.9911436	0.0154421	0.3540335	0.2891743	0.7136107	0.1199925	0.1154390	0.8329014	0.0001482	0.0402506	0.4601644	0.7381589	0.3463183	0.8968907	0.5669550	0.8291740	0.7193808	0.0141601	0.8618035	0.7277785	1.0000000	0.5282108	0.9976937	0.0005973	0.1815592	0.9979177	0.4673489	0.9799491	0.6097716	0.9845500	0.9998173	0.9612227	0.4108293	0.5328909	0.0487114	0.2099787	0.7976456	0.0522445	0.0498695	0.7747966	0.9552306	0.8466436	0.4910573	0.0008696	0.1909721	0.5830876	0.5150083	0.1225220	0.9449708	0.1514380	0.8095411	0.1637703	0.7937990	0.8651414	0.9997532	0.9753103	0.8902193	0.1493548	0.8531120	0.7550541	0.9467882	0.9969774	0.2337038	0.0005848	0.3307203	0.1820845	0.1397747	0.4790214	0.8668034	0.4899140	0.9999245
400	0.5124849	0.9731825	0.9859883	0.3882025	0.2290799	0.4035149	0.0244701	0.5024927	0.5118830	0.1715486	0.9999779	0.4545724	0.1809920	0.0043263	0.9998843	0.7168189	0.4428326	0.6061121	0.3833394	0.0097468	0.9999985	0.0390059	0.0384845	0.0150271	0.6285696	0.3763626	0.3399187	0.4431416	0.7673584	0.9909316	0.0141162	0.3582916	0.2913316	0.7061520	0.0993491	0.1152094	0.8340985	0.0000554	0.0418838	0.4554547	0.7426789	0.3509778	0.8844982	0.5569818	0.8357239	0.7241619	0.0125904	0.8764914	0.7215377	1.0000000	0.5115741	0.9976472	0.0005021	0.1792821	0.9979946	0.4680291	0.9799512	0.6127706	0.9886891	0.9998417	0.9596051	0.4280740	0.5348452	0.0495211	0.2091658	0.7973957	0.0523160	0.0522617	0.7718850	0.9563349	0.8478620	0.4904459	0.0007072	0.1905338	0.5850351	0.5036206	0.1197274	0.9530491	0.1426354	0.8098261	0.1629509	0.8077117	0.8654561	0.9999012	0.9760071	0.8950756	0.1491601	0.8864713	0.7738598	0.9526321	0.9971777	0.2230433	0.0003391	0.3217013	0.1784719	0.1380786	0.4794987	0.8645395	0.4869637	0.9999788
450	0.5058117	0.9727635	0.9855916	0.3810821	0.2290788	0.3989972	0.0244701	0.5024186	0.5154048	0.1709670	0.9999769	0.4495575	0.1800248	0.0042525	0.9999537	0.7253195	0.4594346	0.6113010	0.3828471	0.0097468	0.9999985	0.0390059	0.0382018	0.0150228	0.6309876	0.3726959	0.3519948	0.4317562	0.7579082	0.9907579	0.0135770	0.3596001	0.2947373	0.7020499	0.0890084	0.1144824	0.8345359	0.0000283	0.0426079	0.4521999	0.7474505	0.3561383	0.8759808	0.5520479	0.8388067	0.7259584	0.0114861	0.8903737	0.7153398	1.0000000	0.5059509	0.9975421	0.0004688	0.1794517	0.9977032	0.4683442	0.9799642	0.6156602	0.9909853	0.9998471	0.9582699	0.4442934	0.5357131	0.0503876	0.2079225	0.7967559	0.0523649	0.0549050	0.7680802	0.9568380	0.8479053	0.4902129	0.0006383	0.1914301	0.5871906	0.4935021	0.1169257	0.9580331	0.1377814	0.8072218	0.1623499	0.8176323	0.8657514	0.9999490	0.9764984	0.8983205	0.1491049	0.9086743	0.7888557	0.9540849	0.9972752	0.2107892	0.0002334	0.3139768	0.1761113	0.1375023	0.4795133	0.8619945	0.4827871	0.9999939
500	0.5001253	0.9722551	0.9852208	0.3774202	0.2290780	0.3949264	0.0244701	0.5023589	0.5186932	0.1707344	0.9999762	0.4449809	0.1787246	0.0042240	0.9999759	0.7350812	0.4761446	0.6158975	0.3821266	0.0097468	0.9999985	0.0390058	0.0378870	0.0150173	0.6337453	0.3688459	0.3630384	0.4221556	0.7488522	0.9906175	0.0133638	0.3590863	0.2983668	0.7012517	0.0837241	0.1135276	0.8346953	0.0000204	0.0429143	0.4493899	0.7525403	0.3611975	0.8705948	0.5496743	0.8402169	0.7262786	0.0106265	0.9026829	0.7097627	1.0000000	0.5047386	0.9974046	0.0004753	0.1807150	0.9972908	0.4684953	0.9800195	0.6185587	0.9921657	0.9998434	0.9571073	0.4585391	0.5359360	0.0512239	0.2059257	0.7960495	0.0524056	0.0574982	0.7647598	0.9569733	0.8473693	0.4901929	0.0006093	0.1929922	0.5891308	0.4842301	0.1143214	0.9608359	0.1354707	0.8032621	0.1614842	0.8242803	0.8659699	0.9999655	0.9768856	0.9006785	0.1490938	0.9221292	0.8014117	0.9544136	0.9973191	0.2000616	0.0001881	0.3070513	0.1743907	0.1374156	0.4791325	0.8592914	0.4777464	0.9999981
550	0.5624035	0.8146674	0.9846056	0.3763898	0.2290774	0.3961889	0.0244701	0.5021932	0.5230362	0.4377825	0.9997717	0.4407095	0.1771689	0.0118006	0.9069965	0.6963143	0.4917320	0.6196505	0.3812319	0.0097468	0.9999985	0.0390058	0.0375741	0.0150112	0.6365520	0.3651161	0.3729162	0.4135112	0.7410463	0.9905030	0.0882011	0.3571508	0.3018869	0.5422827	0.0850548	0.1728664	0.5411206	0.0368002	0.3204892	0.4559955	0.7459328	0.3657710	0.8673896	0.5485686	0.8408166	0.7258771	0.0766601	0.8671976	0.7050848	1.0000000	0.5151316	0.9972254	0.0005096	0.1838650	0.8580723	0.4684369	0.9802163	0.6205524	0.9927235	0.9998297	0.9560986	0.4215130	0.5357875	0.0519865	0.2031983	0.7956878	0.0524408	0.0597179	0.7559325	0.7113727	0.8466157	0.4904097	0.0006051	0.2068578	0.5867029	0.4792158	0.1120752	0.9624064	0.1341455	0.7882609	0.1623583	0.8261652	0.8638368	0.9999670	0.9770016	0.9034260	0.2306752	0.9308881	0.7601826	0.9297698	0.9973454	0.1926203	0.0080698	0.3008272	0.2404772	0.1406507	0.4350882	0.8575779	0.4723661	0.9999367
600	0.6152360	0.6803420	0.9825339	0.3787960	0.2290766	0.4138962	0.0244701	0.5017788	0.5312608	0.7237885	0.9996196	0.4366111	0.1754675	0.0261545	0.8093198	0.6416512	0.5057502	0.6226126	0.3802741	0.0097468	0.9999985	0.0390057	0.0372866	0.0150051	0.6393040	0.3616607	0.3817978	0.4067368	0.7427619	0.9904203	0.1816399	0.3522729	0.3054755	0.3935055	0.1194481	0.3141704	0.2507243	0.0685215	0.6453728	0.5101256	0.7191451	0.3697318	0.8655707	0.5481029	0.8400213	0.7180042	0.1448092	0.8036224	0.7015081	1.0000000	0.5749656	0.9969059	0.0006038	0.1965954	0.7254025	0.4676882	0.9809636	0.6179234	0.9919298	0.9997162	0.9560483	0.3855931	0.5346749	0.0526744	0.2005576	0.7964125	0.0523994	0.0616461	0.6712414	0.6794238	0.8457996	0.4922296	0.0008997	0.2476137	0.5721905	0.4932176	0.1103587	0.9636016	0.1329281	0.7568520	0.1783313	0.8130890	0.8620397	0.9998944	0.9756617	0.9034742	0.3079515	0.9366401	0.6865438	0.8340735	0.9973809	0.2033243	0.0205347	0.2990307	0.3235201	0.1618276	0.4295324	0.8604555	0.4671248	0.9946237
650	0.6510824	0.6251950	0.9794787	0.3860793	0.2290755	0.4365441	0.0244701	0.5016074	0.5396616	0.8751998	0.9994733	0.4329065	0.1737269	0.0431361	0.7582551	0.6088556	0.5181057	0.6249309	0.3793764	0.0097468	0.9999985	0.0390057	0.0370345	0.0149991	0.6420861	0.3585406	0.3890557	0.4063891	0.7608231	0.9904154	0.2404778	0.3452386	0.3122761	0.3347339	0.2149317	0.4812591	0.1074390	0.0803264	0.8200001	0.5944753	0.6825824	0.3730895	0.8646075	0.5483162	0.8337056	0.6774214	0.1825593	0.7427842	0.6993724	1.0000000	0.6582291	0.9965590	0.0008574	0.2246106	0.6613045	0.4662442	0.9828594	0.6106095	0.9834030	0.9993484	0.9585100	0.3721740	0.5254538	0.0532882	0.1987933	0.7974886	0.0521316	0.0631325	0.5413970	0.6701743	0.8447830	0.4967188	0.0022140	0.2670324	0.5568951	0.5241180	0.1094842	0.9647018	0.1356240	0.6994498	0.2277977	0.7803250	0.8713297	0.9991444	0.9723543	0.8885292	0.3442051	0.9285506	0.6132891	0.6455549	0.9973361	0.2345612	0.0314389	0.3156516	0.3768966	0.2178996	0.4702160	0.8655341	0.4623330	0.9657853
700	0.6750342	0.6061140	0.9767938	0.3975969	0.2290743	0.4561269	0.0244701	0.5017559	0.5446526	0.9417677	0.9992982	0.4303921	0.1720363	0.0578965	0.7372172	0.5956637	0.5279168	0.6265849	0.3785653	0.0097468	0.9999985	0.0390056	0.0368212	0.0149932	0.6448019	0.3559522	0.3922541	0.4167699	0.7908820	0.9905430	0.2706807	0.3369102	0.3264635	0.3216770	0.3441756	0.5707900	0.0476242	0.0835241	0.7656645	0.6677810	0.6506540	0.3757394	0.8643109	0.5498623	0.8219734	0.6145152	0.2039296	0.6941144	0.6988848	1.0000000	0.7247968	0.9962719	0.0013153	0.2596868	0.6366862	0.4640870	0.9845494	0.6010273	0.9591191	0.9984704	0.9630754	0.3657010	0.5093122	0.0537839	0.1979779	0.7982356	0.0514376	0.0636375	0.4822448	0.6663756	0.8426713	0.5022737	0.0044338	0.2607168	0.5464573	0.5585319	0.1096670	0.9643072	0.1485760	0.6101862	0.2899758	0.7365960	0.8822200	0.9961582	0.9680667	0.8590077	0.3585433	0.8953471	0.5433437	0.4074304	0.9971271	0.2540077	0.0391907	0.3493545	0.4074799	0.2922908	0.5113344	0.8697152	0.4581434	0.9295981
