Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
350	0.3618984	0.2348472	0.7554951	0.4037370	0.9959932	0.2377187	0.3385942	0.4379508	0.2749920	0.7113653	0.1667642	0.9608400	0.7292373	0.3338888	0.0001144	0.7133404	0.5619710	0.9547837	0.9887884	0.0536880	0.0177248	0.9406661	0.9895074	0.2074178	0.0022016	0.7825634	0.9895187	0.5556221	0.9202725	0.0186009	0.1046694	0.3629565	0.6491373	0.0791301	0.0784019	0.0215188	0.1339662	0.5535168	0.5443488	0.2524893	0.6838392	0.5226094	0.4581507	0.6266181	0.9318760	0.9385868	0.9695910	0.8971556	0.0637849	0.6788583	0.2554474	0.9363859	0.1574852	0.3663693	0.5431642	0.0783548	0.4138556	0.6515347	0.0483292	0.1776835	0.3970699	0.8350488	0.3971415	0.7733093	0.7368832	0.8474043	0.5203516	0.2491262	0.0873508	0.3263687	0.9714974	0.9975672	0.0582711	0.2396715	0.3651614	0.1075852	0.7168989	0.9157289	0.3254248	0.5875201	0.9993047	0.6018834	0.4797043	0.6649558	0.1560180	0.3140114	0.7369559	0.8684552	0.3674345	0.7678225	0.0141873	0.5496632	0.3963125	0.9198737	0.4623409	0.0844041	0.9990529	0.4305968	0.5941682	0.9750699
400	0.3680137	0.1800522	0.7585065	0.4038889	0.9960133	0.2314444	0.3386566	0.4483102	0.2790865	0.6985284	0.1619302	0.9634730	0.7187149	0.3864753	0.0000829	0.7117651	0.5762401	0.9590005	0.9943696	0.0196147	0.0122678	0.9491908	0.9911736	0.2019709	0.0013908	0.7851739	0.9907044	0.5616211	0.9202573	0.0183918	0.1046695	0.3453967	0.6505631	0.0795021	0.0743440	0.0238056	0.1307267	0.5674936	0.5471687	0.2506564	0.7195222	0.4858768	0.4587343	0.6156822	0.9283723	0.9352001	0.9699960	0.8964924	0.0551987	0.6797846	0.2656930	0.9257148	0.1475485	0.3650398	0.5742307	0.0765822	0.4479701	0.6911830	0.0469807	0.1823154	0.3995642	0.8143780	0.4214611	0.7676083	0.7509236	0.8446877	0.5594681	0.2243178	0.0910700	0.3120293	0.9327672	0.9979554	0.0262831	0.2272229	0.3675370	0.1120544	0.7027415	0.9169040	0.3229784	0.5937820	0.9991619	0.6078566	0.4842732	0.6609107	0.1787430	0.3263062	0.7368589	0.8597175	0.3743403	0.7716593	0.0140841	0.5498112	0.3878520	0.9214037	0.4643827	0.0998905	0.9990480	0.3308948	0.6133378	0.9755011
450	0.3712411	0.1526265	0.7597377	0.4016027	0.9960242	0.2302951	0.3387387	0.4584501	0.2824885	0.6892674	0.1584724	0.9651703	0.7110233	0.4190688	0.0000718	0.7105488	0.5852510	0.9610334	0.9963627	0.0080023	0.0092617	0.9539637	0.9920749	0.1989398	0.0010603	0.7859389	0.9914733	0.5655114	0.9188151	0.0181354	0.1046760	0.3382908	0.6524116	0.0796531	0.0725664	0.0248142	0.1285335	0.5758046	0.5484811	0.2455099	0.7469480	0.4748043	0.4590679	0.6066942	0.9266934	0.9366315	0.9700291	0.8931610	0.0533088	0.6800343	0.2823349	0.9127980	0.1369281	0.3661495	0.6126695	0.0726952	0.4962184	0.7213383	0.0457811	0.1852639	0.4060993	0.8025576	0.4295656	0.7678407	0.7524444	0.8407233	0.5763179	0.2067038	0.0929762	0.3018988	0.8677725	0.9983753	0.0159129	0.2262758	0.3691386	0.1067986	0.6957465	0.9182687	0.3301149	0.6130096	0.9990225	0.6111109	0.4925005	0.6602733	0.1904668	0.3295824	0.7361465	0.8345216	0.3780544	0.7741235	0.0140530	0.5498772	0.3842652	0.9232803	0.4652619	0.1158884	0.9990298	0.2771399	0.6234947	0.9797304
500	0.3728404	0.1414060	0.7598975	0.3998171	0.9960273	0.2327881	0.3388162	0.4675380	0.2851502	0.6828094	0.1561378	0.9662881	0.7067532	0.4350274	0.0000679	0.7095802	0.5906421	0.9619659	0.9970941	0.0041108	0.0076701	0.9566617	0.9925512	0.1973281	0.0009119	0.7861116	0.9919751	0.5680768	0.9173492	0.0178756	0.1046806	0.3361452	0.6536588	0.0797139	0.0718519	0.0251479	0.1271306	0.5805697	0.5491398	0.2403283	0.7624033	0.4713766	0.4591286	0.6013586	0.9264917	0.9386589	0.9698848	0.8896556	0.0529429	0.6801015	0.2979557	0.9027674	0.1278265	0.3679603	0.6436347	0.0693298	0.5406481	0.7396078	0.0449982	0.1864872	0.4117300	0.7976445	0.4310506	0.7692325	0.7514058	0.8366505	0.5830215	0.1959013	0.0940806	0.2955479	0.8064125	0.9986520	0.0126693	0.2309802	0.3699998	0.1010863	0.6907835	0.9195463	0.3405558	0.6459169	0.9989273	0.6128085	0.5033254	0.6617464	0.1944378	0.3293035	0.7359219	0.7969315	0.3796133	0.7757560	0.0140437	0.5498896	0.3830905	0.9248314	0.4655443	0.1275238	0.9990142	0.2519343	0.6277316	0.9835288
550	0.4273285	0.1273272	0.3430260	0.3988311	0.9958416	0.2132100	0.0754944	0.4750291	0.2857114	0.7185424	0.3013328	0.9659270	0.7046800	0.4419956	0.0232264	0.7117748	0.5940393	0.8320213	0.9976596	0.0028281	0.0071074	0.9560096	0.9925823	0.1970668	0.0239251	0.7841327	0.9349554	0.4468209	0.7147428	0.0173337	0.0415536	0.3484479	0.8033044	0.6710816	0.0792483	0.0298596	0.5306167	0.5035211	0.5472216	0.2366307	0.7698283	0.4713961	0.4614700	0.5738855	0.8710708	0.9184322	0.9325164	0.8976974	0.2973007	0.9138153	0.5105070	0.7611955	0.1853795	0.3789972	0.6796312	0.1249134	0.4708540	0.3703996	0.0218976	0.1008811	0.3926914	0.3813241	0.4320886	0.4875494	0.6652563	0.8986989	0.6125899	0.2060372	0.0992989	0.1575944	0.7728392	0.9785061	0.0136247	0.2352976	0.4286045	0.0973584	0.6891209	0.6580875	0.3476968	0.3020236	0.9983464	0.7280520	0.1519020	0.6624238	0.5432919	0.3176763	0.7335499	0.6752058	0.5199857	0.7744105	0.3474606	0.5480460	0.4225502	0.9218627	0.4619339	0.3289374	0.9989989	0.3569593	0.6440167	0.9856084
600	0.4509703	0.1306094	0.1890911	0.3895194	0.9955246	0.1641192	0.0172401	0.4779466	0.2797056	0.7550495	0.3630543	0.9635778	0.7070341	0.4438239	0.0298248	0.7206366	0.5871036	0.8224237	0.9979331	0.0024256	0.0083199	0.9496763	0.9924876	0.1997904	0.0345737	0.7518472	0.7251508	0.2259535	0.6811155	0.0144439	0.1541796	0.4155762	0.9217024	0.8820656	0.1044238	0.0228991	0.6344353	0.4683812	0.5150026	0.2343583	0.7721543	0.4835661	0.4757551	0.4890637	0.8550649	0.9218533	0.9262440	0.9144919	0.3171841	0.9767643	0.6097868	0.7033468	0.2097501	0.4348910	0.7225039	0.1412877	0.4386241	0.2877390	0.0078843	0.0860821	0.3701529	0.2780238	0.4174286	0.4497186	0.4757371	0.9074532	0.6250832	0.2527852	0.1134223	0.0941537	0.7867992	0.9740185	0.0288444	0.2352990	0.5363237	0.0915561	0.7211639	0.5534029	0.3407167	0.2026271	0.9973477	0.7613655	0.0954984	0.6614605	0.6015014	0.2866582	0.7119648	0.5390293	0.5509881	0.7680322	0.4532767	0.5448349	0.5270583	0.9132418	0.4506325	0.3691973	0.9989900	0.5454436	0.6666995	0.9864102
650	0.4605932	0.1590891	0.1265386	0.3669340	0.9954283	0.1322368	0.0043089	0.4726095	0.2736276	0.7607719	0.3926729	0.9610503	0.7202642	0.4404308	0.0317049	0.7326014	0.5724993	0.8401347	0.9970898	0.0031407	0.0122806	0.9413636	0.9927866	0.2058770	0.0448200	0.6725657	0.5787299	0.1236866	0.6733459	0.0107948	0.3288746	0.4913433	0.9651454	0.9563668	0.1316947	0.0158749	0.6727554	0.4453714	0.4450545	0.2319961	0.7684551	0.5021607	0.5013501	0.4163455	0.8534613	0.9349257	0.9265912	0.9242388	0.3086679	0.9936558	0.6620393	0.6598086	0.1130891	0.4929961	0.7458869	0.1468283	0.4228759	0.2352725	0.0028095	0.0794089	0.3661997	0.2704943	0.4193478	0.3697623	0.4584492	0.8821400	0.6315450	0.3121439	0.1301305	0.0717682	0.8333251	0.9714136	0.0445643	0.2299248	0.6174977	0.0668680	0.7816495	0.5076330	0.3207293	0.1590861	0.9967518	0.7668214	0.0788795	0.6621241	0.6138018	0.2490603	0.6846884	0.6721528	0.5864656	0.7614880	0.4869464	0.5432887	0.6079221	0.9040296	0.4403633	0.4174034	0.9990000	0.6455326	0.6772679	0.9861051
700	0.4619732	0.2133880	0.0933996	0.3398388	0.9955484	0.1154390	0.0013417	0.4630193	0.2713217	0.7502024	0.4087797	0.9590488	0.7450653	0.4331628	0.0322410	0.7442546	0.5544700	0.8553414	0.9949562	0.0191484	0.0187329	0.9328372	0.9926520	0.2132849	0.0587179	0.5920232	0.5133903	0.0857458	0.6691796	0.0085427	0.4432367	0.5431667	0.9801164	0.9799945	0.1483942	0.0116454	0.6941101	0.4186290	0.3756304	0.2278702	0.7611654	0.5143594	0.5275670	0.3762351	0.8586990	0.9469753	0.9276038	0.9285380	0.3026705	0.9980308	0.6901628	0.6142977	0.0656257	0.5289418	0.7428088	0.1474989	0.3866104	0.1863000	0.0010150	0.0741855	0.3667742	0.2932381	0.4231947	0.2080579	0.4773594	0.8409173	0.6362386	0.3747406	0.1468173	0.0722522	0.8987344	0.9657377	0.0524021	0.2234446	0.6514592	0.0330520	0.8305559	0.4857609	0.3026850	0.1015656	0.9966209	0.7598467	0.0560798	0.6649906	0.6186115	0.2136843	0.6704579	0.8009589	0.6106803	0.7561392	0.4976505	0.5429436	0.6470548	0.8960740	0.4338771	0.4468937	0.9990355	0.6993544	0.6878504	0.9834280
750	0.4539494	0.2699199	0.0721997	0.3161307	0.9957834	0.1063679	0.0005865	0.4553796	0.2721396	0.7343229	0.4196815	0.9578684	0.7745213	0.4256084	0.0323945	0.7534985	0.5341162	0.8650561	0.9920671	0.1391682	0.0262075	0.9229472	0.9919680	0.2193830	0.0807075	0.5417311	0.4834794	0.0710398	0.6673577	0.0075431	0.4982539	0.5720725	0.9852358	0.9841056	0.1561963	0.0094368	0.7123777	0.3854777	0.3273578	0.2220633	0.7544547	0.5203767	0.5473586	0.3579181	0.8650165	0.9546183	0.9282409	0.9304268	0.2994793	0.9987100	0.7016760	0.5736750	0.0617623	0.5484484	0.7183084	0.1463848	0.3460479	0.1530901	0.0003822	0.0706882	0.3653149	0.3198910	0.4253527	0.1575762	0.4974299	0.8092492	0.6381869	0.4425619	0.1619648	0.0821920	0.9502012	0.9568731	0.0621905	0.2217975	0.6603765	0.0146942	0.8578084	0.4758540	0.2903676	0.0494763	0.9968488	0.7476488	0.0372381	0.6699015	0.6178815	0.1866515	0.6654527	0.8485618	0.6135798	0.7509425	0.5010505	0.5429899	0.6627152	0.8898852	0.4299827	0.4507434	0.9990906	0.7327696	0.7028287	0.9768487
800	0.4346103	0.3095684	0.0586154	0.2985326	0.9960262	0.1018522	0.0003640	0.4526249	0.2746685	0.7187712	0.4291122	0.9573225	0.8009472	0.4201659	0.0324394	0.7601277	0.5132570	0.8706638	0.9879974	0.4339924	0.0336802	0.9097869	0.9910982	0.2233059	0.1143800	0.5159366	0.4653416	0.0638803	0.6697121	0.0072271	0.5200668	0.5865988	0.9869627	0.9816886	0.1593304	0.0083553	0.7322095	0.3506589	0.2981275	0.2163137	0.7497861	0.5255039	0.5599015	0.3507651	0.8698045	0.9589494	0.9285640	0.9313364	0.2991302	0.9971798	0.7022725	0.5449031	0.0755450	0.5588748	0.6900931	0.1451218	0.3137770	0.1344696	0.0001593	0.0685538	0.3626803	0.3404939	0.4274983	0.1429013	0.5094674	0.7995793	0.6297354	0.5096156	0.1724421	0.0932992	0.9769331	0.9478434	0.0874147	0.2261855	0.6599308	0.0077479	0.8701576	0.5454077	0.2815559	0.0217251	0.9972173	0.7350134	0.0273564	0.6765075	0.6098207	0.1686972	0.6637581	0.8672629	0.6088684	0.7451443	0.5021300	0.5430863	0.6688851	0.8849784	0.4277889	0.4451777	0.9991505	0.7551381	0.7160136	0.9697780
850	0.4084041	0.3323720	0.0503846	0.2868161	0.9962088	0.0996720	0.0002875	0.4545378	0.2778076	0.7056930	0.4381282	0.9570508	0.8203621	0.4175395	0.0324547	0.7648282	0.4938485	0.8733913	0.9650469	0.7128657	0.0407373	0.8923975	0.9903404	0.2254276	0.1596937	0.5022537	0.4502149	0.0589577	0.6753935	0.0071937	0.5266099	0.5934527	0.9875108	0.9784003	0.1599365	0.0078455	0.7536665	0.3193506	0.2799076	0.2119782	0.7460030	0.5362851	0.5670249	0.3487133	0.8728300	0.9613501	0.9287198	0.9316918	0.3738423	0.9906403	0.6971105	0.5278794	0.0929406	0.5691223	0.6694693	0.1442116	0.2924709	0.1247970	0.0000809	0.0673636	0.3616475	0.3543184	0.4237569	0.1730923	0.4917364	0.8097973	0.6007467	0.5653251	0.1783407	0.1042903	0.9886557	0.9407090	0.1389921	0.2331303	0.6571586	0.0052160	0.8746329	0.6981980	0.2751516	0.0096890	0.9975370	0.7244223	0.0231708	0.6837235	0.5989031	0.1578259	0.6628697	0.8759905	0.6134609	0.7388391	0.5024726	0.5431545	0.6719759	0.8811035	0.4269814	0.4361264	0.9992025	0.7718735	0.7214954	0.9654734
900	0.3823695	0.3459493	0.0456276	0.2795431	0.9963241	0.0982901	0.0002555	0.4595132	0.2808880	0.6953592	0.4464924	0.9567382	0.8321373	0.4193930	0.0324723	0.7682692	0.4771302	0.8722187	0.9043011	0.8708922	0.0469821	0.8713456	0.9898120	0.2263496	0.2130336	0.4934849	0.4359496	0.0547496	0.6824019	0.0072305	0.5272808	0.5965454	0.9876559	0.9762218	0.1590505	0.0076117	0.7748171	0.2939331	0.2668170	0.2093395	0.7406178	0.5583246	0.5706926	0.3488368	0.8745930	0.9626596	0.9287759	0.9313644	0.5064921	0.9697446	0.6892917	0.5194645	0.1100069	0.6035198	0.6571461	0.1435500	0.2804882	0.1199126	0.0000536	0.0668271	0.3633110	0.3650634	0.3877566	0.2200083	0.4405779	0.8314484	0.5509763	0.6057945	0.1947277	0.1299419	0.9935728	0.9350813	0.2087218	0.2397941	0.6546137	0.0041627	0.8757856	0.7904301	0.2710395	0.0047664	0.9977494	0.7164325	0.0218453	0.6908845	0.5899533	0.1519728	0.6620879	0.8808386	0.7015108	0.7325869	0.5025813	0.5431930	0.6734702	0.8784931	0.4272198	0.4160094	0.9992404	0.7914728	0.7228903	0.9638480
950	0.3599030	0.3567629	0.0429502	0.2750668	0.9963986	0.0969767	0.0002379	0.4658503	0.2835990	0.6873445	0.4537282	0.9560263	0.8362054	0.4318851	0.0325101	0.7707349	0.4635400	0.8660538	0.8508408	0.9437726	0.0519579	0.8483928	0.9895076	0.2265563	0.2693513	0.4866593	0.4228473	0.0510301	0.6891102	0.0072518	0.5264108	0.5978898	0.9876764	0.9754498	0.1574010	0.0075069	0.7937829	0.2742641	0.2560484	0.2082104	0.7315635	0.5892825	0.5722141	0.3498542	0.8755857	0.9634567	0.9287194	0.9295918	0.5698430	0.9181495	0.6799991	0.5167144	0.1268078	0.6446344	0.6502091	0.1425390	0.2753445	0.1174806	0.0000442	0.0667799	0.3669806	0.3772287	0.3523617	0.2332174	0.3933119	0.8554116	0.4921382	0.6335050	0.2292968	0.1685158	0.9956957	0.9294612	0.2709410	0.2462201	0.6529608	0.0036469	0.8761087	0.8311418	0.2699760	0.0027480	0.9978770	0.7105940	0.0219104	0.6981789	0.5834872	0.1493131	0.6613033	0.8837947	0.8197555	0.7269266	0.5026158	0.5432088	0.6730994	0.8776415	0.4280567	0.3905143	0.9992632	0.8067008	0.7232814	0.9640977
1000	0.3408016	0.3670663	0.0414441	0.2720877	0.9964580	0.0955709	0.0002253	0.4723156	0.2858565	0.6811779	0.4596132	0.9543875	0.8301409	0.4643265	0.0325634	0.7722933	0.4529020	0.8576586	0.8188403	0.9749274	0.0554274	0.8256036	0.9893709	0.2264234	0.3241679	0.4807902	0.4115839	0.0478799	0.6938635	0.0072393	0.5256920	0.5984541	0.9876707	0.9757448	0.1555724	0.0074609	0.8096644	0.2591011	0.2467258	0.2083629	0.7195883	0.6177220	0.5721541	0.3510991	0.8761927	0.9643246	0.9284445	0.9248020	0.6106577	0.8250563	0.6700890	0.5169620	0.1432670	0.6734546	0.6459947	0.1398902	0.2748798	0.1162746	0.0000411	0.0672392	0.3718610	0.3927346	0.3308674	0.2359445	0.3646401	0.8748274	0.4352260	0.6528012	0.2574847	0.1983424	0.9967101	0.9230695	0.3119603	0.2544936	0.6521837	0.0033708	0.8765346	0.8474274	0.2747848	0.0018672	0.9979594	0.7062275	0.0226249	0.7060589	0.5779698	0.1483755	0.6605483	0.8854776	0.8829811	0.7221298	0.5026267	0.5431992	0.6712346	0.8793624	0.4290757	0.3692757	0.9992705	0.8152767	0.7223184	0.9654072

0	0.0912196	0.6289059	0.0408069	0.2766497	0.9958714	0.1028982	0.0034446	0.4173410	0.2591385	0.8214127	0.4814781	0.8977893	0.2715880	0.7753368	0.0337171	0.7295981	0.4180134	0.6676838	0.6212837	0.9652796	0.1234195	0.6294963	0.9728485	0.2858493	0.6323384	0.3569702	0.3686851	0.0361948	0.0600739	0.0162084	0.1055346	0.5826924	0.9632968	0.4625560	0.3388817	0.0082159	0.8751843	0.1973459	0.2068121	0.1806504	0.6920154	0.6419056	0.3247406	0.5081611	0.8760907	0.9629553	0.9048998	0.7888445	0.9809168	0.1949820	0.8184836	0.5291436	0.1824410	0.7475933	0.6183471	0.0607362	0.6293737	0.0533320	0.0003302	0.0625870	0.0993277	0.3371669	0.2274782	0.2358043	0.2484039	0.8549328	0.1410289	0.7247843	0.0696575	0.1830375	0.6522759	0.7782689	0.1915580	0.6844752	0.5015696	0.1115020	0.8598046	0.9401804	0.8362082	0.0000721	0.9991014	0.6769366	0.0237005	0.8384555	0.4711885	0.0903706	0.6654491	0.7396131	0.9380632	0.6997704	0.5026292	0.5387208	0.6817273	0.9569576	0.1541202	0.2430041	0.9545049	0.6741747	0.4369342	0.9660232
50	0.0884292	0.8400098	0.0408239	0.2700314	0.2730040	0.4577448	0.0709364	0.4173554	0.2592157	0.8163985	0.2139937	0.9424496	0.2824239	0.7791298	0.0333162	0.8985065	0.3558488	0.8245649	0.8290441	0.9613933	0.1216447	0.5993656	0.9763368	0.2378141	0.3774130	0.3329334	0.1244896	0.0492567	0.4969908	0.0164349	0.0950307	0.5886333	0.9613016	0.3706685	0.3264777	0.0082204	0.5015938	0.1952011	0.1493643	0.1803289	0.6917734	0.6510273	0.5660737	0.5153137	0.9154422	0.9625544	0.9527098	0.7893196	0.8066563	0.2241150	0.8190197	0.5282679	0.4121271	0.5100646	0.3988277	0.0567232	0.4500393	0.0515811	0.0003631	0.0267738	0.1384430	0.3345787	0.2184730	0.2899261	0.2952339	0.8561589	0.1366785	0.7467828	0.0504869	0.1834459	0.8857510	0.8760309	0.0663117	0.6810418	0.4823731	0.1049220	0.7045830	0.9764358	0.8440360	0.0000550	0.9992172	0.6760625	0.0236994	0.8365331	0.4698664	0.0596266	0.9274659	0.7393464	0.9229683	0.7034888	0.5025203	0.5416896	0.6851056	0.7001986	0.3291543	0.0799428	0.9873739	0.8623058	0.4313055	0.9659467
100	0.0882056	0.8820401	0.0398749	0.2558549	0.1423027	0.4847824	0.0850496	0.4176191	0.2601441	0.7975073	0.1324445	0.9652918	0.4640125	0.7197049	0.0328414	0.9528060	0.3399589	0.8942223	0.8881134	0.9390663	0.1167322	0.5877034	0.9831372	0.2211588	0.3742610	0.3483192	0.1460275	0.0988608	0.5718555	0.0169391	0.0733376	0.5900250	0.9555423	0.3692684	0.2704264	0.0082722	0.4234407	0.1770740	0.0864728	0.1800727	0.6888817	0.6748062	0.6601708	0.5325268	0.9234826	0.9672833	0.9625271	0.7965578	0.7602016	0.3298281	0.8104431	0.5275664	0.5391887	0.3863910	0.3279256	0.0635748	0.3548202	0.0418133	0.0004810	0.0307596	0.3332492	0.3409009	0.1895502	0.4920480	0.3781723	0.8716791	0.1407698	0.7907333	0.0262155	0.1811934	0.9624656	0.9179347	0.0287905	0.6546663	0.4446798	0.0479019	0.6035221	0.9874342	0.8151242	0.0000311	0.9994333	0.6709211	0.0240422	0.8108421	0.4686074	0.0386442	0.9795268	0.7587636	0.8910976	0.7207944	0.5019275	0.5461300	0.6940903	0.6216723	0.4741629	0.0557295	0.9965924	0.9417574	0.4130039	0.9663531
150	0.0953113	0.8707727	0.0387146	0.2564240	0.1186823	0.4838384	0.0881488	0.4192083	0.2626351	0.7743209	0.1036810	0.9788183	0.5944955	0.6776412	0.0326315	0.9721225	0.3310927	0.9263644	0.9105497	0.8923048	0.1086510	0.5680124	0.9879215	0.2089888	0.4394585	0.3859114	0.1859302	0.1546154	0.6202898	0.0171026	0.0683588	0.5887711	0.9536311	0.4590121	0.2214688	0.0083870	0.4109988	0.1469718	0.0757872	0.1854013	0.6832772	0.6866687	0.6817356	0.5393614	0.9262441	0.9731465	0.9651261	0.8147867	0.7282670	0.4015475	0.7731924	0.5237674	0.6012679	0.3160551	0.3055543	0.0745179	0.2544869	0.0350952	0.0005498	0.0323741	0.5440529	0.3582855	0.1661864	0.5423215	0.4076529	0.9266539	0.1635859	0.8179986	0.0156819	0.1699540	0.9876708	0.9315535	0.0173027	0.5847278	0.4322107	0.0181212	0.5864369	0.9905060	0.7106070	0.0000191	0.9995673	0.6634370	0.0248125	0.7660188	0.4691601	0.0339553	0.9897520	0.7938023	0.8686363	0.7324688	0.5011607	0.5482339	0.7114630	0.5933999	0.5365660	0.0471800	0.9990771	0.9753217	0.4238158	0.9676476
200	0.1046595	0.8557669	0.0382265	0.2587548	0.1144163	0.4849815	0.0888284	0.4232654	0.2661098	0.7552224	0.0934627	0.9863901	0.6320192	0.6922644	0.0325506	0.9795503	0.3212945	0.9440043	0.9198912	0.8585947	0.0971976	0.5343945	0.9909016	0.1981462	0.4983475	0.4040766	0.2037011	0.1867129	0.6852291	0.0165202	0.0958324	0.5879382	0.9597971	0.5818446	0.1889535	0.0084540	0.4148943	0.1216165	0.0837440	0.1947011	0.6792107	0.6800626	0.6881521	0.5239165	0.9279806	0.9750655	0.9666319	0.8296608	0.7032534	0.3842043	0.7229489	0.5152981	0.6285916	0.2871456	0.2996760	0.0810002	0.1845362	0.0355675	0.0004670	0.0323872	0.7041759	0.3745359	0.1555162	0.5395318	0.4076760	0.9681616	0.1884997	0.8289146	0.0122092	0.1570290	0.9959472	0.9349269	0.0138778	0.5340872	0.4527925	0.0084323	0.5831112	0.9910551	0.6211199	0.0000148	0.9996227	0.6578938	0.0255622	0.7288519	0.4702148	0.0366051	0.9915017	0.8191529	0.8486617	0.7337425	0.5002741	0.5490124	0.7104952	0.5802149	0.5642095	0.0430638	0.9997454	0.9894931	0.4709828	0.9691143
250	0.1119712	0.8453616	0.0381796	0.2604340	0.1136475	0.4860306	0.0889748	0.4296763	0.2696388	0.7408074	0.0900797	0.9904084	0.6264722	0.7310472	0.0325204	0.9827123	0.3117262	0.9557045	0.9213124	0.8854362	0.0839475	0.4983991	0.9928683	0.1891267	0.5358202	0.4100014	0.2077705	0.1970003	0.7410164	0.0151640	0.1559861	0.5897089	0.9683581	0.6787581	0.1638899	0.0083759	0.4219148	0.1071646	0.0916609	0.2027001	0.6790141	0.6660668	0.6940664	0.4928982	0.9288155	0.9745711	0.9675502	0.8311520	0.7012849	0.3323371	0.6828140	0.5056737	0.6296257	0.2807409	0.2989889	0.0833440	0.1508570	0.0409038	0.0003454	0.0325103	0.8222761	0.3838247	0.1484300	0.5369192	0.4067452	0.9849710	0.2047710	0.8326531	0.0115896	0.1485944	0.9986639	0.9352457	0.0129328	0.5154021	0.4904140	0.0045926	0.5811837	0.9908712	0.5768358	0.0000137	0.9996371	0.6555834	0.0260362	0.7074849	0.4710171	0.0425014	0.9914315	0.8458222	0.8266094	0.7308269	0.4993630	0.5493391	0.6930281	0.5784834	0.5813792	0.0417518	0.9999263	0.9954720	0.5108693	0.9697246
300	0.1164288	0.8368274	0.0382874	0.2614344	0.1135098	0.4859102	0.0890025	0.4373068	0.2727659	0.7292817	0.0890843	0.9924584	0.6171804	0.7667852	0.0325105	0.9842525	0.3042830	0.9635278	0.9183597	0.9323124	0.0717997	0.4720281	0.9942230	0.1818327	0.5543595	0.4109540	0.2067098	0.1966677	0.7745326	0.0135264	0.2275497	0.5933904	0.9749005	0.7389534	0.1451599	0.0081942	0.4276312	0.1012706	0.0955100	0.2073602	0.6818005	0.6526452	0.7004515	0.4610057	0.9289230	0.9729866	0.9677132	0.8236206	0.7151096	0.2881484	0.6570643	0.4972010	0.6184151	0.2843145	0.2997125	0.0829470	0.1357344	0.0486396	0.0002586	0.0328797	0.8954504	0.3893915	0.1406935	0.5403574	0.4022495	0.9899009	0.2123171	0.8343120	0.0121476	0.1447791	0.9995550	0.9348562	0.0127192	0.5159678	0.5261290	0.0028511	0.5795070	0.9908336	0.5619452	0.0000139	0.9996351	0.6553995	0.0262042	0.6986541	0.4714804	0.0486612	0.9909549	0.8658712	0.8127706	0.7276469	0.4986523	0.5494894	0.6719921	0.5841058	0.5926033	0.0423054	0.9999762	0.9979982	0.5272568	0.9693399
350	0.1191807	0.8277521	0.0384088	0.2619316	0.1134852	0.4851874	0.0890035	0.4450137	0.2754626	0.7195771	0.0888452	0.9934696	0.6146338	0.7921282	0.0325092	0.9851001	0.2993918	0.9683718	0.9140039	0.9628290	0.0628683	0.4575884	0.9951736	0.1761375	0.5618336	0.4106144	0.2046071	0.1933425	0.7912334	0.0121211	0.2878636	0.5973148	0.9789249	0.7719694	0.1330797	0.0079971	0.4310934	0.0998018	0.0963795	0.2091742	0.6858429	0.6409180	0.7061885	0.4366099	0.9285971	0.9711013	0.9673369	0.8142830	0.7300357	0.2607522	0.6418380	0.4906132	0.6069607	0.2916032	0.3008039	0.0816585	0.1286495	0.0572138	0.0002089	0.0333469	0.9338148	0.3937853	0.1332089	0.5454193	0.3948440	0.9894269	0.2150371	0.8352687	0.0133113	0.1439120	0.9998471	0.9344753	0.0126962	0.5226649	0.5509921	0.0020547	0.5778292	0.9910415	0.5589661	0.0000145	0.9996278	0.6559815	0.0261648	0.6963567	0.4718012	0.0532533	0.9904242	0.8765659	0.8105271	0.7254245	0.4982010	0.5495239	0.6556863	0.5913306	0.5991685	0.0439288	0.9999904	0.9990719	0.5292942	0.9684561
