Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.9515331	0.3750914	1.0084074	0.5344858	0.1050164	0.2117905	0.6734699	0.0846387	0.8973650	0.2534487	0.9732593	0.9447054	0.4939956	0.6961103	0.0647166	0.0953903	0.9440691	0.0484558	0.3608618	0.2769065	0.2997872	0.7123551	0.2930489	0.3595239	0.0195087	1.0577377	0.1933776	0.1769096	0.8822600	0.6058960	0.1088502	0.0462899	0.2456894	0.3955300	1.1003373	0.0253393	0.7258556	0.6037070	0.2829509	0.3194813	0.0057253	0.9228540	0.1229995	0.2366525	0.6823624	0.9947084	0.0117108	0.7140244	0.1093112	1.0524540	0.5941064	0.8202644	0.9923767	0.8951242	0.9538564	0.6121549	1.0705570	0.6332997	0.8603955	0.8013711	0.7921277	0.0048802	0.0326579	0.9619746	0.2786767	0.1222417	0.5247440	0.7633120	0.5498393	0.0351809	0.0609425	0.8100258	1.1105346	0.9466924	0.7498931	0.0659987	0.8828200	0.2130827	0.5208123	0.5710463	0.2039218	0.5518912	0.7786854	0.3365773	0.0036167	1.0650491	0.9367680	0.0420163	1.0253513	0.6944111	0.7638555	0.5414922	0.6195901	0.5236310	0.1976860	0.3883133	0.4277474	1.0552679	0.9851305	0.4111138
400	0.9380938	0.4041217	1.0812992	0.5105759	0.1373931	0.1961395	0.7511246	0.0971760	0.9091618	0.2410002	0.9488174	0.9766356	0.4686438	0.6316536	0.0721473	0.1084489	0.8901908	0.0386342	0.3957538	0.2998762	0.3121322	0.6998775	0.2727339	0.3787883	0.0391653	1.0365554	0.1999107	0.2229691	0.8683983	0.6318444	0.1154216	0.0489151	0.2584354	0.3619857	1.0345592	0.0370151	0.7730367	0.6578538	0.2705670	0.3028908	0.0158579	0.9678251	0.1126621	0.2619643	0.7307474	1.0522576	0.0088135	0.7164068	0.1332851	1.0654063	0.5656067	0.8894154	1.0069040	0.8831703	0.9953797	0.5785109	0.9890731	0.5989533	0.7564640	0.8118712	0.7928153	0.0099958	0.0459600	1.0253847	0.3796438	0.1093059	0.5420731	0.6751451	0.4784028	0.0417289	0.0715297	0.8042967	1.0786406	0.9451561	0.7303888	0.0455939	0.8634156	0.2066985	0.5259771	0.5233562	0.2121709	0.6351960	0.7350184	0.3900407	0.0000000	1.0093561	0.9846623	0.0685686	0.9777319	0.6804188	0.8358217	0.5577452	0.6557064	0.5660005	0.1694073	0.3645168	0.3892993	1.0353644	0.9854563	0.4274772
450	0.9783887	0.4014874	0.9768442	0.6091819	0.1753988	0.2134997	0.7397871	0.1042857	0.8630381	0.2008387	0.8936699	0.8801041	0.4505863	0.6540091	0.0733219	0.1051413	0.9161104	0.0485434	0.3997262	0.2663687	0.3770724	0.6837117	0.1556796	0.4214456	0.0305321	0.9228043	0.2209990	0.1781093	0.8716346	0.7076480	0.1061242	0.0613639	0.2298612	0.4234763	0.9671289	0.0245344	0.7651090	0.6044255	0.2569298	0.3072831	0.0141002	0.9135196	0.1543430	0.2000693	0.6183375	0.9992715	0.0009968	0.7425510	0.0911673	1.0045850	0.5643037	0.8539246	0.9861735	0.8479339	0.9698960	0.6387205	1.0273076	0.6323317	0.7990875	0.7077502	0.7997087	0.0052026	0.0266925	0.9920603	0.4480782	0.1208853	0.5071079	0.5961190	0.4472555	0.0346895	0.0860247	0.8482654	1.0574539	0.9745914	0.6986642	0.0428610	0.8149974	0.2263669	0.5016679	0.5257128	0.2333438	0.4468608	0.8015368	0.3132991	0.0062721	0.9271358	0.9501973	0.0312347	0.9391238	0.7390638	0.7428344	0.5360253	0.7762670	0.4720575	0.1588230	0.3526357	0.3669719	0.9926285	0.9718803	0.4849374
500	1.0209259	0.3746942	0.9614456	0.6553770	0.1505697	0.1796722	0.6698536	0.1039450	0.8334384	0.2327442	0.8893650	0.8993437	0.4428455	0.6826784	0.0644896	0.0806958	0.9624698	0.0308498	0.3914227	0.2541386	0.3476936	0.7220568	0.1622564	0.4058534	0.0184893	0.9977387	0.1380144	0.1587195	0.8479145	0.7200034	0.1338350	0.0719702	0.1777849	0.4113635	0.9011792	0.0337177	0.6737677	0.6550301	0.2835788	0.3033401	0.0254740	0.8972175	0.1698961	0.1878407	0.6838737	1.0758360	0.0038679	0.7893509	0.1351974	1.0593764	0.5847245	0.8252945	0.9681798	0.9040416	1.0019084	0.6636379	0.9633465	0.6294195	0.8109089	0.7773362	0.8258356	0.0029421	0.0174794	0.9800462	0.3052271	0.1170947	0.4937110	0.6441961	0.4517620	0.0251231	0.1011407	0.8697063	0.9975368	0.9472650	0.6948214	0.0799197	0.8703646	0.1901773	0.5194032	0.5819964	0.1955326	0.4531266	0.8064860	0.3002995	0.0062833	1.0500069	0.9113060	0.0428368	1.0013151	0.7132851	0.7189165	0.5018397	0.7246611	0.5422518	0.1141489	0.3254980	0.4004403	0.9880630	0.9548798	0.4529787
550	0.9906936	0.9012903	0.8628184	0.7290114	0.1649986	0.1804510	0.7138489	0.5819061	0.8848300	0.2283248	0.8511594	0.4844972	0.4497295	0.3925929	0.0655158	0.1045276	0.9788915	0.0294902	0.3190406	0.2907813	0.3384761	0.6461107	0.1506153	0.4297156	0.0109858	0.9253065	0.1114984	0.1877978	0.7812297	0.5959555	0.0831099	0.1156548	0.1753771	0.3116912	0.9542073	0.0474554	0.6415696	0.7113129	0.1501912	0.3223880	0.0187757	0.9038038	0.2126141	0.2246167	0.6049046	1.0234400	0.1170352	0.7227744	0.1507600	1.1008286	0.6033899	0.9977977	0.9782250	0.9224386	0.7226325	0.5201116	0.9857506	0.6269315	0.8183158	0.7478863	0.8150533	0.0100985	0.0457420	0.9400739	0.5371195	0.1005766	0.4819149	0.7137034	0.3416250	0.0234923	0.0916705	0.9752952	1.1212276	0.7756482	0.7741099	0.1217029	0.8109318	0.1605364	0.4377517	0.5676257	0.1942138	0.5050517	0.8820850	0.2551495	0.0137208	0.9676714	0.9072429	0.4962947	1.0609637	0.6752427	0.8884719	0.5486069	0.6485720	0.2732624	0.4140286	0.3459442	0.4184010	0.9839047	0.9331453	0.5117992
600	0.9621528	0.5168826	0.8254248	0.7547305	0.1312035	0.3208799	0.7098413	0.8129454	0.8422742	0.2296395	0.8678781	0.4495734	0.5453162	0.3118152	0.0738797	0.0806133	0.9125389	0.0352419	0.3099050	0.2795026	0.3210407	0.5580122	0.1083979	0.4218684	0.0204723	0.9137375	0.0880068	0.1853673	0.8611077	0.5804713	0.0485791	0.1070405	0.1582965	0.2687319	0.9552710	0.0481065	0.6526875	0.7769753	0.1307263	0.2984010	0.0349483	0.9574935	0.1783234	0.2346384	0.5714362	0.9346228	0.1451956	0.7630227	0.1255862	1.0941146	0.6403537	0.8573322	1.0317982	0.9384495	0.6023538	0.4884634	1.0208497	0.6160245	0.7505320	0.7461156	0.8402499	0.0264183	0.0617545	1.0313665	0.4627236	0.0780236	0.4360732	0.7503679	0.3216959	0.0227551	0.0549268	0.8666759	1.0397460	0.5484548	0.6965100	0.0926840	0.7228592	0.1440808	0.5070874	0.5405319	0.3013862	0.5832779	0.9942129	0.2912776	0.0110452	1.0323654	1.0083179	0.7079111	1.0370322	0.6380266	0.8897534	0.5271438	0.6249067	0.1779884	0.4857389	0.3896698	0.4486365	0.9896922	0.8943170	0.4056378
650	0.8802614	0.2098223	0.8607255	0.6894098	0.1038771	0.4185921	0.6996069	0.8470054	0.7701074	0.2587621	0.8430858	0.3471963	0.4821809	0.2956665	0.0729193	0.0942565	0.9076917	0.0280887	0.2576014	0.2584833	0.3109991	0.5258742	0.1514473	0.4191005	0.0227873	0.9530404	0.0906499	0.1389668	0.8591212	0.5990055	0.0368203	0.1676400	0.2236913	0.2801094	1.0493516	0.0560379	0.6842739	0.8804641	0.1400246	0.2880688	0.0322310	0.9589733	0.1467354	0.2894910	0.4664659	0.8714269	0.1566525	0.7709552	0.1316698	1.0468926	0.6152632	0.9274761	0.9682255	0.8730170	0.5525894	0.4038850	0.9861658	0.5823688	0.8357885	0.8106106	0.7571113	0.0156767	0.1348028	0.9951774	0.4022245	0.0659703	0.4380507	0.8434219	0.3345554	0.0604316	0.0394890	0.8389503	0.9372801	0.4450672	0.6635066	0.0758031	0.7614744	0.1418807	0.7487129	0.5985669	0.2700908	0.5420948	0.9672077	0.1861483	0.0141894	0.9591756	1.0091385	0.8716994	0.9369131	0.6984182	0.9764370	0.4651301	0.6200990	0.1584124	0.5178234	0.4472275	0.3209066	0.9815368	0.9003952	0.2042508
700	0.9859853	0.1485411	0.8625921	0.4689327	0.0803893	0.5435431	0.7166154	0.9127169	0.7303652	0.3202647	0.7583453	0.5424667	0.5876254	0.3106227	0.0643755	0.0998889	0.9690907	0.0336336	0.3141399	0.2625364	0.3894422	0.4117818	0.2224289	0.3635240	0.0437443	0.9332606	0.1141774	0.1869638	0.8551913	0.5938365	0.0425667	0.0980578	0.1702059	0.2481229	1.0020075	0.0712480	0.7017805	0.8342024	0.1449340	0.3129978	0.0245575	0.9618330	0.0914418	0.2885085	0.3665968	1.0248962	0.1520686	0.7085313	0.0974051	1.0014506	0.5759875	0.9472603	1.0019128	0.9407703	0.4880049	0.3272870	1.0508537	0.5942392	0.8829701	0.8615605	0.6729722	0.0202650	0.1209994	0.9898412	0.4520184	0.0420221	0.4658430	0.6688007	0.2864000	0.0451334	0.0357829	0.8862301	0.9405010	0.3921182	0.7380306	0.0498762	0.7628824	0.1632714	0.8223042	0.5577914	0.3109588	0.4946517	0.9788513	0.2358940	0.0110669	0.9643449	1.0235203	0.8878816	0.9442210	0.6858811	1.0120787	0.3207021	0.6004955	0.1755111	0.5689148	0.3521359	0.3028980	1.0339311	0.7017586	0.2814934
750	0.9716130	0.1360728	0.8165251	0.4133836	0.0834350	0.5545928	0.6848643	0.9371712	0.6999319	0.3126938	0.7757031	0.5055402	0.5875711	0.3320355	0.0648456	0.0851639	0.9622708	0.0298959	0.2882344	0.2401247	0.3705424	0.4494784	0.2767541	0.3615716	0.0266275	0.9616705	0.1679289	0.1993753	0.7942287	0.6338439	0.0151866	0.0896649	0.1353116	0.2087728	0.8447261	0.0762717	0.6694011	0.8145873	0.1191509	0.3176277	0.0134930	1.0173596	0.0745755	0.4454193	0.3475486	0.9588277	0.1215549	0.6910341	0.0960583	1.0073469	0.6122919	1.0473319	0.9008512	0.8905396	0.4681055	0.3834113	1.0559565	0.4516669	0.7219825	0.8018932	0.6262629	0.0171002	0.1721855	1.0386882	0.5422210	0.0272979	0.4272542	0.7518470	0.2585350	0.0448084	0.0317675	0.8938330	0.9737773	0.4060437	0.7440336	0.0410413	0.7540127	0.1599679	0.9093016	0.6016610	0.3022633	0.5212554	1.0211760	0.3644690	0.0078041	0.9730409	0.9694555	0.8743442	0.9935323	0.6889858	0.9548830	0.2048752	0.6265103	0.1384964	0.5814771	0.4657698	0.3509567	1.0591538	0.7457652	0.1158340
800	0.9336657	0.1606823	0.8637858	0.4166572	0.0864692	0.6178460	0.7606986	0.8498603	0.8412514	0.3020095	0.7835958	0.5699072	0.5895884	0.2866633	0.0602701	0.1104297	0.9721655	0.0451653	0.2967057	0.2908992	0.2986576	0.4651773	0.2423520	0.3531748	0.0309702	0.9082675	0.1452145	0.2009277	0.8399442	0.6203401	0.0191162	0.1171621	0.1811174	0.1999237	0.9533751	0.0834088	0.6780997	0.9542595	0.1334970	0.3071524	0.0141892	0.9146774	0.0777884	0.5382303	0.3050591	0.9665935	0.1125829	0.6987043	0.1323679	1.0640717	0.5636154	1.0121163	0.9239140	0.9056769	0.4233965	0.3968594	0.9787004	0.5730578	0.7427480	0.8326357	0.5596503	0.0190314	0.1439722	0.8885649	0.6639164	0.0128171	0.4755940	0.8549187	0.2484957	0.0571789	0.0265125	0.8858766	0.9587841	0.4113401	0.7351888	0.0248960	0.8254945	0.1758285	0.8753456	0.5919635	0.3075740	0.4728076	1.0772679	0.3387682	0.0066845	1.0188226	1.1361221	0.9000692	0.9580400	0.6828139	0.9069030	0.1206211	0.6130239	0.1555135	0.5757783	0.4096848	0.3607607	0.9856464	0.7569120	0.1225158
850	0.9469109	0.2685798	0.8495471	0.3730071	0.1039062	0.6195179	0.7761961	0.7275980	0.9028321	0.3126104	0.8832461	0.6221493	0.6452982	0.2879489	0.0771929	0.1117101	0.8677083	0.0506806	0.2627937	0.2744194	0.2825171	0.5639975	0.2358507	0.3896190	0.0344696	0.9719574	0.1595221	0.2145675	0.7385958	0.6700043	0.0433183	0.1372465	0.1773835	0.1948670	0.9870488	0.0837617	0.6778006	0.8793788	0.1218936	0.3263978	0.0113923	0.9325402	0.0476376	0.5821227	0.3672729	0.9139256	0.1179997	0.7462607	0.1417608	0.9348600	0.5867418	0.8927113	0.9508758	0.9471999	0.3894669	0.4343817	0.9524959	0.5010377	0.6837177	0.8366414	0.6213844	0.0361072	0.1562961	0.8943590	0.6062364	0.0190574	0.4231324	0.7111100	0.1842459	0.0412267	0.0224022	0.9160858	0.9549475	0.3536290	0.7564849	0.0298905	0.8607946	0.1516585	0.8617464	0.6068254	0.2999119	0.6056367	0.9865536	0.2834792	0.0093423	1.0021739	0.9681024	0.9513126	1.0439954	0.6695065	0.9110912	0.0763808	0.6221096	0.1525151	0.5373685	0.4119219	0.3799073	0.9211440	0.8845545	0.2569611
900	0.8987142	0.2689767	0.8403534	0.3824446	0.1223743	0.6175127	0.7005719	0.6370275	0.8726686	0.3043068	0.8368083	0.6546641	0.6022389	0.2805755	0.0843351	0.0922884	0.9430166	0.0438992	0.2764164	0.3122154	0.2848295	0.5524379	0.2205701	0.3802984	0.0330661	0.8569882	0.1402725	0.2832166	0.8694893	0.5909911	0.0336093	0.1691010	0.1248206	0.1866726	0.8815838	0.0631956	0.7749037	0.9177390	0.1333186	0.3016287	0.0178490	0.8624446	0.0470880	0.5999707	0.3992959	1.0122918	0.1085252	0.7056763	0.1445493	0.9796064	0.6004690	0.9782564	0.9532362	0.9707637	0.3449984	0.5158788	0.9156225	0.5389626	0.7412781	0.8063971	0.6268282	0.0312383	0.1294855	0.9601012	0.4024585	0.0179136	0.3806626	0.5875114	0.2024914	0.0697052	0.0085639	0.9225580	0.9658791	0.3588742	0.7548020	0.0200104	0.8436119	0.1312340	0.9461276	0.6410297	0.3115931	0.6287525	0.9271075	0.3364659	0.0013894	1.0361707	0.9966835	0.9301001	1.0185899	0.6650822	0.9980225	0.0403062	0.6602470	0.1672909	0.5250072	0.3987332	0.3728172	0.9420827	0.8727498	0.3402106
950	0.9445081	0.2331738	0.7720560	0.5604167	0.1390831	0.6562740	0.7485115	0.6436130	0.8206544	0.2819921	0.8356413	0.7490726	0.6273704	0.2936670	0.0644140	0.0960171	0.9639441	0.0472132	0.2907872	0.2758993	0.2484478	0.5769289	0.2446186	0.3300161	0.0170753	0.8710665	0.1800495	0.2446985	0.8094082	0.5904823	0.0287162	0.1520135	0.1424508	0.2259798	1.0671827	0.1181431	0.7548969	0.9090803	0.0930612	0.3036189	0.0127297	0.9437950	0.0647212	0.5513568	0.2749600	1.0117343	0.1107432	0.7356695	0.1581760	1.1290558	0.5965980	0.9619880	0.9764355	0.8434219	0.3112589	0.4513741	0.9386566	0.5469949	0.6729328	0.8489644	0.6072715	0.0313788	0.1264519	0.8879532	0.3839126	0.0158359	0.3781259	0.4897626	0.1819197	0.0665354	0.0080279	0.8854582	0.9624856	0.3472051	0.7329523	0.0229123	0.7988474	0.1534272	0.9406710	0.5972807	0.3101362	0.5810821	0.9866591	0.3054797	0.0040030	0.9861578	0.9992299	0.8973121	1.0278579	0.6992379	0.9863349	0.0421512	0.6724716	0.2094740	0.5822836	0.3831092	0.3382246	0.9400953	0.9032178	0.4763686
1000	1.0591501	0.2607662	0.7588155	0.7267324	0.1104380	0.6481422	0.7366225	0.6769659	0.8787988	0.3078174	0.8106963	0.6580552	0.6493990	0.2666453	0.0826871	0.0832236	0.8904874	0.0438603	0.2648222	0.2406058	0.2690347	0.6282127	0.2450518	0.3362241	0.0402542	0.9087199	0.1712823	0.2276869	0.7676964	0.6062393	0.0303419	0.1755642	0.1321081	0.1833002	0.9348711	0.1491806	0.7210661	0.9417854	0.0862164	0.2985032	0.0327428	0.9504232	0.0571951	0.4745696	0.3798335	1.0154493	0.1332385	0.7158691	0.1317922	1.0757047	0.5725289	0.9295058	0.8821224	0.8674400	0.3797251	0.5006701	0.9619653	0.5548795	0.8080199	0.8103169	0.5783838	0.0216684	0.1299346	0.9066258	0.3568068	0.0255851	0.3874430	0.6255658	0.1927753	0.0369687	0.0037077	0.9855452	0.9676450	0.3021518	0.7507753	0.0323487	0.8037622	0.1417443	0.8698319	0.5482101	0.3059908	0.6227116	0.9310306	0.2671014	0.0069395	0.9659963	1.0272657	0.9552228	0.9835954	0.6949620	0.9678552	0.0517849	0.6284878	0.1612932	0.6063723	0.4724308	0.3852100	0.9482679	0.8236275	0.2786950

0	0.9332762	0.4344039	0.7554114	0.5732191	0.1039706	0.5671353	0.7822723	0.7362823	0.7850069	0.3403568	0.8698171	0.6595116	0.6011234	0.3356337	0.0742460	0.1104477	0.9964412	0.0345383	0.3308682	0.2131819	0.3256352	0.6435328	0.3006082	0.2674340	0.0362710	0.8890456	0.2303236	0.1889810	0.8755514	0.5611002	0.0547145	0.2318729	0.1333792	0.1508875	0.9270400	0.1032093	0.7116221	0.8906909	0.1409161	0.3716415	0.0104279	0.9837396	0.0361015	0.5653280	0.5039488	0.9238184	0.1037301	0.8007286	0.1302539	1.0549915	0.5217706	0.9672496	0.9574344	0.8423515	0.3405612	0.3528273	0.9919130	0.4942104	0.8087587	0.8885691	0.6293153	0.0229638	0.1413390	0.9861343	0.6094056	0.0442425	0.5265373	0.6832397	0.1935242	0.0438732	0.0069933	1.0014871	1.0036248	0.3816239	0.8284930	0.0285965	0.7976974	0.1662620	0.9089490	0.4865908	0.2934438	0.5309882	0.9115039	0.3127006	0.0009298	0.9563734	1.0284619	0.8305441	1.0066860	0.7318101	0.9339682	0.0451929	0.6809808	0.1741303	0.4908452	0.4105916	0.3906745	1.0902222	0.9950289	0.2442262
50	0.9578844	0.3189298	0.6800751	0.6546084	0.1527829	0.6045608	0.9108614	0.3740687	0.7184131	0.2982571	0.8856266	0.6225139	0.6257139	0.4563576	0.1414878	0.0757791	1.0221071	0.3756420	0.3269416	0.2101345	0.2699537	0.9463223	0.2990549	0.3404317	0.0287026	0.8640726	0.1887051	0.2208119	0.8114417	0.5650194	0.0553559	0.2483578	0.1428502	0.2091790	0.7088231	0.3850285	0.6628419	0.9178693	0.0788204	0.3179205	0.0254689	0.9854139	0.0849734	0.4829700	0.4028601	1.0017190	0.1015400	0.7712106	0.1379984	0.8873243	0.5971949	1.0062078	0.9144116	0.9654193	0.2338600	0.5177817	1.0274603	0.5076152	0.8636740	0.8370204	0.6858459	0.0139630	0.1211776	0.9590864	0.3825460	0.0430651	0.5224298	0.5872112	0.1803309	0.0462228	0.0118078	0.9297227	1.0905099	0.4124289	0.7726751	0.0229629	0.8548796	0.2066136	0.8862478	0.5777427	0.5529577	0.5948709	1.0994626	0.2573237	0.0072761	1.0246464	0.9558275	0.9333104	0.9668880	0.7034536	0.9649735	0.0470957	0.7201572	0.1191613	0.7469804	0.4520089	0.4242383	0.6573122	0.8495512	0.5473803
100	1.0757809	0.1673672	0.7608416	0.7927972	0.2236854	0.5018057	1.0475572	0.1589213	0.7809751	0.2706917	0.8607934	0.6414722	0.5626940	0.5243210	0.1446447	0.0751886	0.9286617	0.5627237	0.5337041	0.2277512	0.2314277	0.9842197	0.2878409	0.3386860	0.0356753	0.9914393	0.1881711	0.2264715	0.8167466	0.6004247	0.0697267	0.2043923	0.1353233	0.2167197	0.2968852	0.5269781	0.6482273	0.9274367	0.1342005	0.3901433	0.0479157	0.9861622	0.0513242	0.5035813	0.4769295	0.9567911	0.1327334	0.7563033	0.1545495	0.8884103	0.5694156	0.8676920	0.9565726	0.9197236	0.2924557	0.6860307	0.9930788	0.5183644	0.8600351	0.8479843	0.7161785	0.0069123	0.0784071	1.0406422	0.2719283	0.0544289	0.4629077	0.5822172	0.2191861	0.0594861	0.0158526	0.9252397	1.0570969	0.4385984	0.7991998	0.0240723	0.9504377	0.2219783	0.8583617	0.5821815	0.5061105	0.4984956	1.0188814	0.2286666	0.0093603	0.9622197	0.8784918	0.8626017	1.0024001	0.7203031	0.9806599	0.1142432	0.6752668	0.1274349	0.7886638	0.4511290	0.4047420	0.5734773	0.8194454	0.5393809
150	1.0449539	0.1554273	0.7193515	0.8705637	0.2017944	0.4020205	1.0520717	0.0839521	0.8547182	0.3206354	0.9078852	0.5621493	0.6156898	0.4830915	0.1668893	0.0825302	0.9072221	0.6092396	0.5595115	0.2362525	0.1935650	0.9423909	0.3108911	0.3664290	0.0210556	0.9084254	0.2096026	0.1927589	0.9092000	0.5646505	0.0775125	0.1722579	0.1303160	0.2563934	0.1060914	0.4871459	0.7691770	0.9612393	0.1200348	0.3494590	0.1560170	0.9311946	0.0758582	0.4272356	0.5245372	1.0065320	0.1336143	0.8029893	0.1114030	0.8725427	0.5850953	0.8746881	0.9917707	0.9463687	0.3701597	0.6307838	0.9976383	0.4596627	0.9429026	0.7995740	0.7269184	0.0053443	0.0668044	1.0125580	0.1696823	0.0823229	0.4538275	0.6631132	0.1957008	0.0606513	0.0250419	0.9256957	1.0743578	0.6020856	0.7677540	0.0254125	0.9754171	0.2593684	0.8669615	0.6392603	0.4794106	0.6122454	1.0937193	0.3475115	0.0099839	0.9643757	0.9906460	0.8023069	0.9196772	0.7227131	0.9926414	0.1606112	0.6901223	0.1207821	0.8056447	0.5174060	0.3740207	0.6214284	0.8821663	0.5637696
200	1.0888641	0.1131618	0.6839737	0.9585427	0.2417579	0.3261955	0.9384796	0.1354344	0.7461340	0.3922782	0.8419210	0.6181889	0.6001495	0.4908235	0.1760571	0.1093238	0.8590103	0.6156836	0.6094759	0.2782722	0.2061467	0.9056037	0.2516537	0.3703479	0.0431968	0.9745531	0.2424070	0.1846982	0.8647045	0.6057593	0.0524424	0.1098259	0.1865401	0.2461487	0.0715333	0.5698253	0.6536624	0.9235868	0.0922579	0.3476406	0.3825230	0.9069371	0.0587329	0.4093740	0.5910145	1.0057766	0.1373942	0.7082431	0.1045003	0.7285083	0.6389004	0.9696866	1.0772287	0.9236542	0.4612486	0.7161100	0.9831149	0.4896202	0.9578668	0.8448659	0.7650584	0.0124950	0.0381031	1.0171008	0.1866338	0.0712892	0.4545395	0.6533165	0.1984838	0.0477043	0.0241215	0.8607541	1.0373987	0.7992779	0.8239648	0.0345220	0.9709994	0.2260135	0.7722259	0.5784716	0.5066182	0.5984124	1.1297378	0.2935442	0.0212567	0.9645741	0.9801948	0.6454881	0.8337191	0.7119358	1.0151110	0.2602696	0.6740954	0.1147611	0.8075627	0.5489106	0.3695686	0.5359016	0.8222142	0.6265451
250	1.0235089	0.1025724	0.7284080	0.9507501	0.1807624	0.3090922	1.0296313	0.1011008	0.7702816	0.4013244	0.7531854	0.6152244	0.6308065	0.5870536	0.1950623	0.1000527	0.8697201	0.6208736	0.6147156	0.2366860	0.1950410	0.9715473	0.2227048	0.2655195	0.0311999	0.9222115	0.1804567	0.1814783	0.8561831	0.5567038	0.0474753	0.1140899	0.1748087	0.1872850	0.0495810	0.4863285	0.7840211	0.9846222	0.1156141	0.4477725	0.4775426	0.9269899	0.0509480	0.3311406	0.6248542	1.0447998	0.1541564	0.7424451	0.1205875	0.8199849	0.5990761	0.9290048	0.9872215	0.9476875	0.5201115	0.7025136	1.0298894	0.5419134	0.8415341	0.8441743	0.7477437	0.0034008	0.0212855	1.0128108	0.1516601	0.0898260	0.5015922	0.6045780	0.2177392	0.0452556	0.0237590	0.9217257	0.9661850	0.8187642	0.7170593	0.0291632	1.0063562	0.1980936	0.7451561	0.6452980	0.4461675	0.5211352	1.0766234	0.3275271	0.0218435	0.7909467	0.9684375	0.5540527	0.8575353	0.7273192	0.9568725	0.3578703	0.6800630	0.0836784	0.8515830	0.5772239	0.3792736	0.5804692	0.8951380	0.5758664
300	0.9453428	0.0900968	0.8260092	0.9997678	0.2611775	0.2701814	0.9971870	0.0958816	0.6692104	0.3841328	0.8497817	0.6391512	0.6290523	0.6399717	0.1789211	0.1321233	0.8582623	0.6753599	0.5217434	0.2558302	0.1817104	0.9851433	0.2719835	0.2900512	0.0399212	0.9174390	0.1687552	0.1915037	0.8679557	0.5361500	0.0341650	0.1133108	0.1345487	0.2542860	0.0759026	0.4349106	0.6950485	0.9196426	0.2066181	0.4631985	0.5160832	0.9680130	0.0495511	0.3070783	0.4928431	1.0511402	0.1756612	0.8498462	0.0997332	0.8237696	0.6115323	0.8496747	0.9255735	0.8879363	0.5261652	0.7711907	1.0608844	0.5185581	0.8395872	0.8690881	0.8605536	0.0000971	0.0289121	0.9933478	0.1764604	0.1170913	0.4827932	0.6439044	0.2036659	0.0480840	0.0218244	0.8572387	0.9449679	0.9015179	0.7795886	0.0321909	1.0017047	0.1692253	0.7585023	0.6782478	0.4520343	0.5058025	1.0695904	0.3595715	0.0298487	0.6691743	0.9674187	0.4670097	0.8605971	0.7969693	0.9301026	0.4540622	0.6503190	0.0805496	0.9188347	0.6473698	0.3882437	0.5840279	0.9946672	0.6820647
350	0.9222770	0.0738918	0.8226699	1.0270822	0.3160117	0.2695283	0.9853194	0.1093717	0.7772935	0.3459253	0.9331551	0.7316433	0.6143256	0.5686736	0.1508529	0.1272916	0.7867320	0.6312951	0.6598642	0.2687853	0.1986058	1.0137723	0.2567146	0.3700656	0.0402774	0.8810236	0.1412851	0.1906214	0.8042146	0.5222382	0.0250518	0.1543116	0.1535485	0.2665170	0.0723025	0.4194297	0.6568887	0.8500403	0.3427790	0.5642024	0.5337311	0.9163905	0.0744427	0.2640138	0.4272059	1.0244239	0.1474256	0.8817641	0.1253384	0.8871787	0.6264652	0.9048223	0.9041380	0.9124977	0.4839581	0.8055579	0.9913932	0.5988041	0.8425907	0.8269736	0.8310329	0.0023535	0.0294009	0.9007423	0.2034972	0.1447297	0.4361505	0.6958060	0.2130560	0.0677788	0.0151201	0.8466651	1.0074789	0.8798170	0.7564354	0.0258201	0.9896882	0.1824519	0.6369965	0.6683121	0.4225237	0.4450461	1.0996506	0.4022681	0.0163014	0.6557919	0.8637026	0.5055151	0.8656783	0.7641890	0.8468513	0.5038130	0.6861816	0.0830699	0.9201451	0.5596842	0.3165301	0.6249162	0.8859378	0.6346161
