Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.6091707	0.3364105	0.5436570	0.3359306	0.0540739	0.3335801	0.4855487	0.5090406	0.5798066	0.2430887	0.6056935	0.5226319	0.4851704	0.2348336	0.0373932	0.0852574	0.7487269	0.0225473	0.2293385	0.1219258	0.1787105	0.4295959	0.1546663	0.1436414	0.0250791	0.5734384	0.1334613	0.1299434	0.5321320	0.3668270	0.0635117	0.1697502	0.0933322	0.0996422	0.5535026	0.1346361	0.4784033	0.6255280	0.1159461	0.2436301	0.0121641	0.7868268	0.0191882	0.3909853	0.2836763	0.6491894	0.0814198	0.5411454	0.0577372	0.8028005	0.4137244	0.6960483	0.5934251	0.5614408	0.2625002	0.2756286	0.6745536	0.3712459	0.4544907	0.7110968	0.4095349	0.0223435	0.1152875	0.6394638	0.3292507	0.0204153	0.3712720	0.4584503	0.1494927	0.0460943	0.0101467	0.6440055	0.7152381	0.2838322	0.5175161	0.0236915	0.5472423	0.0722389	0.6000472	0.3342863	0.1903626	0.3384864	0.5928119	0.2326035	0.0010141	0.6960488	0.6598848	0.5450558	0.6879231	0.5435426	0.6502475	0.0192282	0.4729138	0.0819035	0.3605384	0.2318260	0.2264229	0.6983347	0.6813682	0.1703649
50	0.6974677	0.0284569	0.4591644	0.3170530	0.0565893	0.2852373	0.4699213	0.4503805	0.5643147	0.1098114	0.5711668	0.4354150	0.4156074	0.4302695	0.0522532	0.0565128	0.6655047	0.0540592	0.2058495	0.2665500	0.3376960	0.3930696	0.2212220	0.1922557	0.0040861	0.4556570	0.1067966	0.1416070	0.5966100	0.3905631	0.0186920	0.0822402	0.1425175	0.0302070	0.7570043	0.0751594	0.4525152	0.6014655	0.3600735	0.2040178	0.0061747	0.5721322	0.0814821	0.3122011	0.2976642	0.6140122	0.1081281	0.4658851	0.0702813	0.7097091	0.4919599	0.5485336	0.5998825	0.5848825	0.2496684	0.3575971	0.6077048	0.3671321	0.3719867	0.4428127	0.2890958	0.0028007	0.3019394	0.6461044	0.5505762	0.2538814	0.3076816	0.5880969	0.1494366	0.0438416	0.0021949	0.5952223	0.7648787	0.2310795	0.2307079	0.0422519	0.6741315	0.3590501	0.2203886	0.3909792	0.2068139	0.3657091	0.6667086	0.2612892	0.0081014	0.6922029	0.5294564	0.7198297	0.7263747	0.5070776	0.5968177	0.1425171	0.5153339	0.0819849	0.3983944	0.3012163	0.4391491	0.6537414	0.6360312	0.3760360
100	0.6793388	0.0166846	0.5779460	0.2990666	0.0416827	0.2451058	0.4494184	0.4492326	0.5333543	0.1129852	0.4738462	0.3621020	0.3936179	0.5112223	0.0471702	0.0907798	0.6069084	0.1254750	0.2370666	0.1653482	0.3834728	0.4040029	0.1987540	0.2355968	0.0240948	0.6714292	0.1616180	0.1777185	0.4856742	0.3594354	0.0470989	0.1006787	0.0702919	0.0269889	0.7517683	0.0269836	0.3882567	0.4397510	0.3598010	0.2156745	0.0020451	0.6020020	0.0314857	0.3310043	0.3455046	0.7018400	0.1106082	0.3837179	0.1127245	0.5885560	0.7254368	0.3993134	0.5488136	0.4869705	0.2548539	0.4662332	0.6507279	0.4287578	0.3829867	0.6151958	0.2567620	0.0093538	0.4189468	0.5833824	0.4025184	0.2251588	0.3439766	0.4797878	0.1358847	0.0093526	0.0023848	0.6238309	0.6736029	0.2839318	0.1868461	0.0289637	0.5912440	0.4123372	0.0732976	0.3972786	0.1974606	0.3795626	0.6749421	0.1525291	0.0047668	0.8213296	0.3679605	0.6345987	0.6573825	0.5409141	0.6039952	0.2627276	0.4845633	0.1399664	0.3430346	0.3477529	0.4265212	0.6689744	0.6433787	0.4018862
150	0.6699631	0.0008386	0.5561966	0.2683555	0.0519883	0.1699845	0.3887611	0.5415439	0.5695113	0.0783861	0.6711478	0.3532343	0.3799265	0.4201434	0.0438205	0.0704549	0.6899761	0.1523419	0.2306371	0.1974412	0.3654698	0.4340711	0.1657189	0.3008418	0.0096219	0.5524897	0.1147777	0.2062789	0.5349754	0.3850919	0.0206337	0.1168846	0.0557364	0.0451165	0.5725382	0.0182020	0.3912603	0.3268353	0.3389746	0.1965144	0.0075165	0.5975029	0.0189193	0.1952455	0.3536463	0.6790457	0.1039144	0.5417741	0.0890134	0.5500805	0.6100740	0.4487133	0.8187361	0.5881490	0.3511976	0.4728151	0.8159715	0.3587523	0.5429320	0.6217434	0.2758021	0.0043130	0.4387616	0.5681515	0.3856965	0.2170979	0.3580534	0.4824767	0.1931605	0.0040385	0.0029331	0.5705872	0.6823574	0.2863985	0.2334307	0.0243092	0.6896523	0.4293238	0.0295343	0.4256392	0.1541133	0.3743931	0.7831868	0.1070834	0.0109514	0.6423017	0.3976733	0.4337858	0.6089024	0.4152950	0.6667993	0.3051905	0.5284342	0.0846913	0.4184034	0.3033235	0.3846769	0.6091093	0.5326088	0.3469568
200	0.7803757	0.0043369	0.5555548	0.2411653	0.0923869	0.1431776	0.4720655	0.4974466	0.5671361	0.1111882	0.4835468	0.4580336	0.3407310	0.5407394	0.0429760	0.0785788	0.5765886	0.0935689	0.1812409	0.1912113	0.3980401	0.3748761	0.2346980	0.2286425	0.0039549	0.6446026	0.0838505	0.1724553	0.5228415	0.3816205	0.0230720	0.1610395	0.0859632	0.0428398	0.6114703	0.0119473	0.4054530	0.3357465	0.4125122	0.2036772	0.0029423	0.6592549	0.0732443	0.2510030	0.3188702	0.6993733	0.0841547	0.5089303	0.0568566	0.6304803	0.5607670	0.5447474	0.7409387	0.5158373	0.3294858	0.5125232	0.7267941	0.4531002	0.3668495	0.6121863	0.2398202	0.0148880	0.4100354	0.5813730	0.4887464	0.3881905	0.1744381	0.4789971	0.3856796	0.0071232	0.0013717	0.6152810	0.6148949	0.3390891	0.2151384	0.0730517	0.7518532	0.4740457	0.0174846	0.4188194	0.1887064	0.5306045	0.7094384	0.1241316	0.0117118	0.6308823	0.4140538	0.5573201	0.7193501	0.5446469	0.6670489	0.3851120	0.4526383	0.1542773	0.3810383	0.3200398	0.3643082	0.6840227	0.5156065	0.7274194
250	0.7761283	0.0030217	0.5260157	0.3147085	0.1056254	0.1137390	0.4046689	0.4448723	0.5941816	0.0576898	0.5409345	0.3757108	0.3223470	0.4985959	0.0497273	0.0688901	0.6698168	0.0916598	0.2471030	0.1498068	0.5080128	0.3439432	0.1499519	0.2502864	0.0015473	0.5973861	0.1233741	0.1571415	0.5753772	0.3356813	0.0300280	0.1047992	0.1074480	0.0527772	0.6274494	0.0147871	0.4060236	0.2323980	0.4463541	0.1506015	0.0063426	0.6078643	0.1068109	0.2501135	0.3497218	0.6536708	0.0746682	0.4550893	0.1026307	0.5310345	0.5976705	0.4302868	0.6431467	0.6235172	0.3619453	0.4801001	0.6137395	0.4853386	0.3958301	0.4715638	0.1684289	0.0195787	0.4897000	0.7089186	0.4592094	0.3397769	0.2417453	0.4149111	0.4445364	0.0345541	0.0014167	0.5654969	0.7546383	0.4149103	0.1940519	0.1319158	0.6393961	0.4843976	0.0038364	0.4569431	0.1444487	0.2938326	0.6795235	0.2158306	0.0224371	0.7331326	0.2934500	0.5456526	0.7471339	0.5553615	0.6802675	0.3161981	0.3852187	0.0996339	0.4110622	0.2205612	0.4740475	0.6406026	0.6468457	0.4920441
300	0.8028928	0.0052624	0.4483590	0.4985170	0.0651688	0.0994940	0.4766107	0.5757504	0.4919788	0.0435438	0.5731313	0.3199648	0.2958344	0.5388784	0.0950993	0.0988236	0.6602863	0.1247814	0.2812041	0.2353943	0.4045286	0.3688624	0.1748116	0.2366495	0.0018519	0.6087913	0.1477954	0.1220592	0.5610431	0.3707189	0.0324457	0.1191137	0.0821682	0.0561863	0.6298683	0.0117324	0.2916487	0.2641910	0.3167416	0.1973921	0.0231124	0.5934923	0.0596058	0.1691126	0.2856909	0.7074796	0.0792244	0.4487176	0.0674486	0.5755510	0.5086386	0.3845548	0.5259144	0.5777383	0.3363403	0.5026373	0.6261673	0.4131470	0.4701820	0.5414363	0.1649044	0.0190591	0.5189906	0.7719589	0.4811407	0.3192334	0.2309907	0.4654456	0.4869965	0.0080924	0.0003016	0.5216419	0.6036904	0.3215482	0.1912753	0.0618285	0.7422393	0.4956753	0.0042296	0.4027030	0.1230189	0.3836351	0.6239158	0.1297299	0.0342998	0.6873089	0.2611045	0.5604844	0.7076824	0.5401140	0.5699808	0.3867241	0.4239028	0.1626040	0.2874327	0.3304155	0.5165029	0.8063285	0.5582373	0.5268244
350	0.6802316	0.0053305	0.5769567	0.3860590	0.0612327	0.1813574	0.4446006	0.5660184	0.5094997	0.0436241	0.6561170	0.3259777	0.3678985	0.5390935	0.0632411	0.0612860	0.6294752	0.1289413	0.3022793	0.1969813	0.4273774	0.3019283	0.1402292	0.2052102	0.0056727	0.7317947	0.1263849	0.1480874	0.5680116	0.3816363	0.0253406	0.1700837	0.0794754	0.0397814	0.6654632	0.0174123	0.5106547	0.2020175	0.3208127	0.2156749	0.0178070	0.6537822	0.0904660	0.2190420	0.3237579	0.6548229	0.0513051	0.5581611	0.0593231	0.5658796	0.5715706	0.4997276	0.5320542	0.6452251	0.2924643	0.4637208	0.6504733	0.3756037	0.3603719	0.5682500	0.2005482	0.0098918	0.4834398	0.6562294	0.5490928	0.2809027	0.2515444	0.3761054	0.4907191	0.0029017	0.0001889	0.7826857	0.6426864	0.3409238	0.2087957	0.1253319	0.6952739	0.5131646	0.0048920	0.3102414	0.1766078	0.3577121	0.7866820	0.1232394	0.0202006	0.7154432	0.3280169	0.7117507	0.6652563	0.4576059	0.6046107	0.4214257	0.4482970	0.1399820	0.3706221	0.2236019	0.4046030	0.7580371	0.4267308	0.4337867
400	0.7002970	0.0169075	0.5597324	0.3088443	0.0754003	0.2120519	0.4991305	0.4762393	0.4922320	0.0426498	0.4489243	0.3352076	0.3676095	0.5074625	0.0444173	0.0574324	0.5676475	0.0744137	0.3075009	0.2373179	0.4251964	0.3583644	0.1546775	0.2403752	0.0025515	0.8049355	0.0760947	0.1321014	0.4920207	0.4004788	0.0308667	0.1624609	0.0900764	0.0374009	0.7094697	0.0177895	0.5042517	0.2616058	0.4052865	0.2877640	0.0017629	0.6898329	0.0562503	0.1812222	0.3960839	0.6471669	0.0981046	0.6165846	0.0929163	0.5579947	0.4783807	0.4466361	0.6056395	0.5064900	0.2439975	0.5321518	0.6538641	0.3584810	0.4997242	0.5094887	0.2260423	0.0279237	0.3897918	0.7616034	0.4282740	0.2671249	0.3535795	0.3844301	0.4070355	0.0062854	0.0002010	0.5519233	0.6722232	0.3580945	0.1254588	0.1069666	0.7881071	0.4208253	0.0112825	0.3597450	0.2142165	0.3205666	0.7217157	0.1536452	0.0199272	0.6829826	0.3940941	0.4926937	0.6514089	0.4807622	0.7718269	0.2670963	0.4734587	0.1219172	0.3788212	0.3289655	0.3949691	0.6250726	0.4173921	0.5413366
450	0.8225234	0.0040613	0.4877170	0.4166970	0.0588618	0.1789323	0.4371096	0.5577105	0.4930029	0.0446896	0.4937512	0.3827698	0.3434669	0.5544032	0.0492408	0.0660054	0.6974851	0.0821550	0.2781644	0.2536359	0.4742563	0.2896028	0.1862982	0.2344142	0.0001427	0.6317148	0.1294518	0.1437783	0.5212111	0.3550765	0.0268747	0.1219022	0.1050230	0.0428574	0.7454969	0.0155043	0.4467441	0.3324165	0.4166987	0.1710457	0.0039394	0.6858302	0.0517796	0.2389237	0.4719843	0.7109360	0.0572624	0.4941497	0.1688428	0.6712674	0.5681824	0.4587898	0.6739875	0.6882795	0.3581913	0.6426821	0.5518836	0.3986633	0.4722187	0.5677436	0.2395338	0.0161449	0.3973449	0.6069152	0.3512882	0.3155003	0.3499832	0.5268676	0.4437222	0.0022783	0.0004999	0.5543643	0.7427919	0.3292620	0.2032776	0.1362801	0.7577558	0.4980442	0.0100688	0.3291041	0.2391587	0.3644957	0.6188992	0.1336631	0.0067415	0.6576045	0.3479106	0.6154032	0.6067062	0.5150940	0.6757819	0.3657477	0.5026372	0.0923885	0.4529185	0.2088523	0.3853958	0.5669728	0.5424212	0.4909469
500	0.6456481	0.0043437	0.5901677	0.2434659	0.1112590	0.1726193	0.4073221	0.5704839	0.5827138	0.0800058	0.6698727	0.3682745	0.2757978	0.6255126	0.0357947	0.0452463	0.5193346	0.1083681	0.2474397	0.2027368	0.4001267	0.3128924	0.1094140	0.1668378	0.0047491	0.5964771	0.0668542	0.1750013	0.6112800	0.2759781	0.0369229	0.0762051	0.1606054	0.0314626	0.6590569	0.0058575	0.4622813	0.3066943	0.4144345	0.1246284	0.0134357	0.5250687	0.0267423	0.2236944	0.4170489	0.6928971	0.0952508	0.5720176	0.1008020	0.5853654	0.5701413	0.4960519	0.6902225	0.5955074	0.3726074	0.5092880	0.6814117	0.3813951	0.4006925	0.5186130	0.2020861	0.0310936	0.5183195	0.6184180	0.3923270	0.3192369	0.2360017	0.5389298	0.4285512	0.0050324	0.0012007	0.6386965	0.6606510	0.4038789	0.1749587	0.1230205	0.6377872	0.4614705	0.0194088	0.4680008	0.1412268	0.4215515	0.5757246	0.1571120	0.0141974	0.7207080	0.2910318	0.5925921	0.6210059	0.5174301	0.7790144	0.3614503	0.5191751	0.1719230	0.5369929	0.2623528	0.3562439	0.5716567	0.4658824	0.5887119
550	0.7046585	0.1874932	0.5433274	0.3795728	0.1198912	0.1509256	0.4814191	0.5120699	0.4547552	0.2035150	0.5880174	0.3721282	0.3676259	0.2740909	0.0418446	0.0536453	0.6694332	0.0494305	0.2913097	0.1945886	0.2678806	0.4024911	0.1860091	0.1789586	0.0047361	0.7203122	0.1573741	0.1802576	0.5018322	0.4151505	0.0257994	0.0705198	0.1129923	0.1690426	0.8762745	0.0140323	0.4618875	0.2731481	0.1710026	0.2071754	0.0089130	0.7572338	0.0648289	0.1816913	0.4549153	0.7300991	0.0642390	0.3856021	0.1218185	0.6009394	0.4647777	0.5619796	0.7811225	0.5042412	0.3319561	0.4596092	0.6769088	0.3101283	0.4610757	0.4904766	0.3622112	0.0233505	0.2513231	0.7499414	0.4146761	0.2034472	0.2639174	0.3633617	0.5705836	0.0214056	0.0004290	0.5979903	0.7776025	0.3894997	0.5108178	0.0858797	0.5588610	0.2913648	0.3306899	0.3629824	0.1585282	0.3702510	0.6743218	0.1416132	0.0151520	0.7153691	0.6244391	0.5494281	0.6872543	0.5147531	0.6597509	0.3654249	0.4066984	0.1048709	0.4964632	0.2521800	0.3177412	0.7795231	0.5646559	0.3538102
600	0.7057317	0.2388630	0.5902994	0.2743911	0.0575154	0.2296360	0.4382821	0.4379874	0.4260835	0.2282039	0.5679332	0.3975211	0.4006614	0.2130375	0.0608240	0.1293582	0.5641104	0.0385944	0.3001184	0.1911397	0.1954297	0.4422455	0.1682985	0.2309127	0.0202738	0.5733263	0.1088239	0.1535732	0.7105616	0.3825994	0.0342477	0.0720524	0.0782749	0.1380521	0.7347585	0.0399426	0.4704643	0.4795610	0.0947470	0.1856602	0.0112595	0.7147627	0.0654472	0.1572454	0.3914404	0.5723720	0.0816738	0.4927778	0.0790467	0.6153889	0.4775732	0.6169753	0.5725404	0.6649221	0.3517338	0.4616098	0.6999208	0.3498789	0.4827220	0.5218412	0.3659634	0.0213558	0.1806415	0.5279202	0.3922212	0.0650399	0.3514869	0.4857749	0.3654920	0.0233871	0.0010954	0.5433169	0.6610995	0.3729820	0.6203188	0.0591137	0.5989710	0.2040228	0.3005837	0.3544523	0.2475706	0.3858308	0.7466246	0.2388287	0.0234843	0.5927015	0.6525343	0.5317663	0.6843634	0.4220457	0.6486411	0.3800097	0.5014035	0.1318623	0.4694861	0.2608319	0.2504577	0.7347346	0.5237318	0.1574877
650	0.6815094	0.3591106	0.4987361	0.2906293	0.0285676	0.3684979	0.4631320	0.5336386	0.4588940	0.2164539	0.6824049	0.4219112	0.4723150	0.2171614	0.0377743	0.0817231	0.6833818	0.0558762	0.1889847	0.2016666	0.1542573	0.4934543	0.2249292	0.1976204	0.0440791	0.5950851	0.1461802	0.1391844	0.6006564	0.3962668	0.0361500	0.1203490	0.0760851	0.1336600	0.6113118	0.0771534	0.4703282	0.4955245	0.0689070	0.1414644	0.0064817	0.7264314	0.0743746	0.1802370	0.3736864	0.6857305	0.0425002	0.5634033	0.0905176	0.5746000	0.3816842	0.6597698	0.5731538	0.5749281	0.4042112	0.3317722	0.7812112	0.3812085	0.4416393	0.6576158	0.4346582	0.0164057	0.1314207	0.6472060	0.4283490	0.0587407	0.2857160	0.5818697	0.3570266	0.0301394	0.0011997	0.5229205	0.7205681	0.3735700	0.5417282	0.0539847	0.6685384	0.1900100	0.4226765	0.4131417	0.1973404	0.3799023	0.7730644	0.2152444	0.0050221	0.6354777	0.6493317	0.5392288	0.6731454	0.4529703	0.6807635	0.3097901	0.4534074	0.0987252	0.3706358	0.3064746	0.2306025	0.5973816	0.6202611	0.0990459
700	0.6293040	0.4195066	0.6054656	0.1941846	0.0337673	0.5599967	0.5838584	0.5048036	0.6379010	0.2291376	0.4866732	0.5233577	0.4245516	0.2001988	0.0284605	0.0461870	0.6635926	0.0360855	0.1698876	0.2171569	0.2627740	0.4699677	0.2696705	0.1557792	0.0134300	0.6256594	0.1412377	0.1405571	0.5757120	0.3961720	0.0223576	0.1077884	0.0713679	0.1165174	0.5929252	0.0480362	0.5582831	0.6291952	0.0521486	0.2109581	0.0065625	0.7137319	0.0617492	0.2202696	0.2136471	0.5295872	0.0495664	0.5041941	0.0393956	0.6348103	0.3805574	0.5730056	0.7151006	0.5889692	0.3161775	0.3083416	0.6991753	0.3830768	0.5186267	0.5307559	0.4577286	0.0139195	0.1007573	0.6673096	0.3660429	0.0614130	0.3283619	0.4219010	0.1951119	0.0132676	0.0058439	0.5965068	0.8323011	0.2785360	0.4755497	0.0269626	0.7140005	0.1115256	0.4472061	0.3558001	0.1946493	0.3796871	0.6473246	0.2354613	0.0012428	0.6752078	0.7441344	0.4988677	0.5023900	0.4406640	0.6556382	0.1255404	0.3830019	0.0997406	0.3624563	0.3397509	0.2746326	0.7798201	0.6356243	0.0992774
750	0.6238233	0.2978743	0.5580985	0.2583454	0.0544636	0.4075372	0.4339299	0.4939655	0.6415921	0.3025420	0.5018747	0.5366245	0.3290179	0.1402143	0.0260211	0.1289566	0.5616036	0.0652681	0.2067660	0.2036326	0.2601205	0.4279012	0.2287017	0.1658441	0.0478249	0.6408077	0.1784177	0.0951031	0.6664077	0.4077136	0.0405517	0.0665857	0.0641582	0.1353660	0.6934068	0.0885628	0.4955885	0.7017951	0.1277511	0.1715914	0.0024055	0.7513598	0.0634886	0.3061627	0.2104566	0.5918527	0.0759288	0.6060030	0.0702309	0.6297565	0.3958216	0.7804830	0.6657182	0.5204637	0.3921593	0.2621076	0.7929395	0.3318834	0.4984920	0.4921257	0.4830213	0.0193118	0.0689271	0.7814508	0.4787837	0.0332666	0.3057349	0.3500919	0.1439759	0.0265845	0.0031327	0.6358898	0.7722989	0.3304865	0.6211868	0.0388766	0.5825154	0.1260875	0.8431876	0.3332677	0.1765679	0.3876423	0.7558621	0.2623254	0.0015526	0.6344726	0.6292587	0.6447373	0.5382655	0.4511210	0.6691329	0.0416791	0.5308511	0.0750411	0.3313388	0.3035484	0.2527856	0.6993964	0.6754275	0.0780974
800	0.6955773	0.2427259	0.4283575	0.1639187	0.0424012	0.6418523	0.5291643	0.4311474	0.5533092	0.1879123	0.6110224	0.4891985	0.3483230	0.1422906	0.0511223	0.0656767	0.6359575	0.0133597	0.1678331	0.2025153	0.1986798	0.5802530	0.2132841	0.2450483	0.0259928	0.6136925	0.2198313	0.1085532	0.5300437	0.4850652	0.0294008	0.0777086	0.0911378	0.0866120	0.5134941	0.0921519	0.4190604	0.5069843	0.0826043	0.1659616	0.0020256	0.6644639	0.0446862	0.3621872	0.1618612	0.6708689	0.1063539	0.5590453	0.0548843	0.6853018	0.4046605	0.6521075	0.5532996	0.5543872	0.2072216	0.2579694	0.7673011	0.4189239	0.4158303	0.6155970	0.4841179	0.0148447	0.0827544	0.8118288	0.3882181	0.0445223	0.4049799	0.4811883	0.1635352	0.0413981	0.0025604	0.6185290	0.7410782	0.2805290	0.5487061	0.0123585	0.4938744	0.0847993	0.5767850	0.3315880	0.2246658	0.4302492	0.5737244	0.2376894	0.0026917	0.6718534	0.6687097	0.7036511	0.6660667	0.5058933	0.6580836	0.0358489	0.4319847	0.0771211	0.3465118	0.2296504	0.2358113	0.6708434	0.5163860	0.1520703
850	0.7042390	0.1359842	0.5173610	0.2495789	0.0544879	0.4259393	0.4642162	0.5639317	0.4932153	0.2182046	0.4113390	0.3821221	0.5955999	0.2829640	0.0282052	0.0801851	0.5811332	0.0564777	0.1352784	0.1959390	0.2094658	0.4881903	0.1706771	0.1820289	0.0123432	0.7667113	0.1755185	0.1843031	0.5583583	0.4980197	0.0232299	0.1711731	0.0835026	0.1227320	0.5001977	0.0808309	0.4608444	0.5254423	0.0553892	0.2024696	0.0068928	0.8270234	0.0436057	0.4268191	0.1862865	0.6339096	0.1086743	0.5421684	0.1039005	0.7229254	0.3384555	0.6327767	0.6799977	0.5914367	0.2181534	0.3290234	0.5970439	0.2810189	0.5648569	0.5263683	0.4831664	0.0123543	0.0846493	0.6005888	0.3714622	0.0246812	0.2701155	0.3654335	0.0969158	0.0532406	0.0023180	0.6126713	0.7576579	0.2233556	0.5840088	0.0207608	0.6255615	0.1210028	0.6473776	0.4060714	0.2120276	0.3564859	0.6753341	0.2616775	0.0053287	0.7750910	0.5797993	0.6318006	0.6788064	0.4259164	0.6156471	0.0171280	0.4850123	0.0637345	0.3174317	0.2932877	0.2497051	0.6451218	0.5654488	0.1638435
900	0.7196422	0.1101006	0.5419053	0.2908280	0.0548141	0.4997553	0.5347714	0.4626775	0.5477824	0.1978219	0.5691428	0.4382019	0.4508531	0.2930320	0.0233659	0.0915489	0.7001326	0.0244233	0.1734993	0.2381426	0.2793505	0.4114083	0.1844881	0.1501940	0.0394854	0.5736116	0.1432577	0.1813724	0.5485864	0.4337065	0.0364281	0.1393060	0.1261123	0.1564819	0.4664565	0.0998429	0.5507750	0.6346102	0.0938101	0.2827652	0.0084792	0.6610344	0.0485294	0.4603352	0.2021645	0.6378052	0.0609167	0.4509829	0.0827640	0.6186110	0.4127881	0.5753026	0.7383385	0.5267216	0.2348300	0.3324176	0.6869328	0.3995350	0.4700071	0.6199604	0.4021968	0.0032757	0.1483972	0.7462553	0.3577048	0.0195744	0.4013469	0.3262319	0.1490053	0.0211111	0.0128196	0.4605089	0.6658478	0.2912752	0.5170393	0.0105519	0.5854334	0.1598718	0.6273107	0.3806848	0.2217802	0.2952646	0.5697387	0.3061245	0.0100824	0.7867475	0.5898210	0.6282054	0.6671535	0.5508604	0.6337961	0.0196319	0.4754158	0.0829059	0.4636173	0.2782708	0.3009638	0.6494272	0.5831989	0.2091337
950	0.6909229	0.1522466	0.4662599	0.2883260	0.0406995	0.4511000	0.5247327	0.3912071	0.5101316	0.2087558	0.5383501	0.5260032	0.4478573	0.1893274	0.0423755	0.0717831	0.6013996	0.0511659	0.1892147	0.2382951	0.1627295	0.3701409	0.3092887	0.1778045	0.0206205	0.6532120	0.2190742	0.1221414	0.6450606	0.3530597	0.0209040	0.1345406	0.1039196	0.0763229	0.6173048	0.0861481	0.5464614	0.7201868	0.0882806	0.1414290	0.0092470	0.7510515	0.0186395	0.5119171	0.2094155	0.6988127	0.1240723	0.5570794	0.1273112	0.6681578	0.4092260	0.6487567	0.6674260	0.5696887	0.2430198	0.3089762	0.6358041	0.3595410	0.4727106	0.4828592	0.3875361	0.0085690	0.0656319	0.7254818	0.1802709	0.0384132	0.2931931	0.4788584	0.1485852	0.0140742	0.0056052	0.5639349	0.6491914	0.3028506	0.5192904	0.0356307	0.4543601	0.1249021	0.5963423	0.3985689	0.2275125	0.2836602	0.8263023	0.2353704	0.0149328	0.6153053	0.6877872	0.6464435	0.8764559	0.4241581	0.6864658	0.0274321	0.4628175	0.1217376	0.3571299	0.3364023	0.2973563	0.6533638	0.5585777	0.1358867
1000	0.7567176	0.1568840	0.6102527	0.3562587	0.0457613	0.4044437	0.3930642	0.5229150	0.5600089	0.2249787	0.5611184	0.3668997	0.3819419	0.2090821	0.0808690	0.0566345	0.5641212	0.0249940	0.2421833	0.1940427	0.1888208	0.4659639	0.2212609	0.2591847	0.0422970	0.6355803	0.1790845	0.1288024	0.6921140	0.3798783	0.0321883	0.0656327	0.0842045	0.1117174	0.8495892	0.0361305	0.5106575	0.7120804	0.0792592	0.1494285	0.0102936	0.6064095	0.0249493	0.3474299	0.3334536	0.6943078	0.0428762	0.5373833	0.0848858	0.6905303	0.3251320	0.5584928	0.6737656	0.5239929	0.2514895	0.2925121	0.7036982	0.3788240	0.6114445	0.5382318	0.4211832	0.0169720	0.0894724	0.6572252	0.1945381	0.0195769	0.3713658	0.4349646	0.1177872	0.0171895	0.0000740	0.5663917	0.6600515	0.2555644	0.5320201	0.0115242	0.5087798	0.1329780	0.5357487	0.4420126	0.1339089	0.4011965	0.6396088	0.2322966	0.0019802	0.6586692	0.7031724	0.5843112	0.8632901	0.4192598	0.6964914	0.0307865	0.4596078	0.1976688	0.3859664	0.3595242	0.3333615	0.5935572	0.5153820	0.1774526
0	0.5822681	0.3546032	0.5005572	0.4007348	0.0590428	0.3441664	0.5115278	0.5207831	0.4996641	0.3068625	0.5416843	0.4188963	0.4560301	0.2461705	0.0445622	0.0699722	0.6570324	0.0190932	0.1877342	0.1465342	0.2673290	0.3784672	0.1821851	0.1615340	0.0238841	0.5935240	0.1710448	0.1263354	0.5635294	0.3829556	0.0460070	0.1952793	0.1016042	0.0795011	0.6667704	0.0666075	0.4609737	0.7043025	0.0887425	0.2375120	0.0079150	0.7092164	0.0188316	0.4636904	0.3334784	0.5778747	0.0891643	0.6253227	0.0874018	0.6294668	0.3428280	0.5738175	0.7276016	0.5809219	0.2338742	0.2390629	0.6268481	0.2704995	0.5582633	0.5144260	0.3960101	0.0084394	0.0930800	0.6255391	0.4623569	0.0145573	0.3933354	0.3821207	0.1389176	0.0431784	0.0119570	0.5822234	0.6747279	0.2695989	0.5864399	0.0519840	0.5904843	0.1266131	0.6300992	0.3192916	0.1756811	0.3403211	0.5865010	0.2701507	0.0004802	0.6165581	0.6306523	0.6336049	0.7609973	0.4656585	0.6004490	0.0263863	0.4632992	0.1437268	0.3418171	0.2861426	0.2401128	0.7129410	0.6980451	0.1242765
