"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.1114712	0.2523802	0.2858699	0.8846447	0.2105987	0.4264315	0.5489349	0.6617149	0.4558065	0.7385471	0.9385788	0.9146503	0.5922885	0.8086331	0.1819882	1.0636435	0.5023355	0.6673240	0.2172787	0.0319909	0.0024191	0.5489033	1.0418193	0.9429299	0.5482598	0.3995054	0.6618553	0.5123847	1.0338129	0.5938808	0.8435811	0.0353453	0.5982649	0.3725822	0.6880799	0.6966037	0.4531701	0.4932136	0.7004386	0.0959360	0.1111789	0.9436998	0.7643766	1.0094188	0.9732174	0.3654669	0.0709834	1.0312680	0.3711552	0.6203518	0.9217933	0.6086327	0.0025290	0.6556767	0.0173154	0.1214245	0.4105710	0.9811303	0.1225610	0.5701069	0.7548628	0.8352980	0.7049269	0.0010139	0.9517262	0.4784603	1.0303668	0.5011888	0.9754145	0.2687153	0.1667893	0.1068828	0.8746177	1.0187624	0.4279323	0.2289376	0.7233159	0.0004447	0.0379885	1.0323043	0.9940107	0.7607988	0.2664178	0.1995299	0.7061068	0.8794840	0.7535534	0.1562848	0.2422141	0.4263889	0.3313786	0.4994874	0.5290786	0.6355948	0.9434192	0.4350963	0.4124904	0.8373396	0.1556708	0.0971508
450	0.0960726	0.1397490	0.3004979	0.7672400	0.2218252	0.3946884	0.5256773	0.6825080	0.5069796	0.6699922	0.8797572	0.9424523	0.6098230	0.9205941	0.1470685	1.0643372	0.5030381	0.7087421	0.2148820	0.0433048	0.0009738	0.5330824	0.9015107	0.8610858	0.5750708	0.4537541	0.6816962	0.5165160	1.0003257	0.5984578	0.9771718	0.0252177	0.5766796	0.3311931	0.6828135	0.6633354	0.5496846	0.4720466	0.7506483	0.0787042	0.1058140	1.0150745	0.8735464	0.9836478	1.0054920	0.3321512	0.0690111	1.1075410	0.4110082	0.6500753	0.9071366	0.7966407	0.0004425	0.6127435	0.0225606	0.1804740	0.3456336	1.1062282	0.0772124	0.6430755	0.7985872	0.9499877	0.6652460	0.0016388	0.9229382	0.5060077	0.9947983	0.4837978	0.9797742	0.2365927	0.1593690	0.0835918	0.8344385	1.0096023	0.3671539	0.3010014	0.7179118	0.0002589	0.0758638	1.0606425	1.0243150	0.7852657	0.2743736	0.2169261	0.6587002	0.9939755	0.8172049	0.1305524	0.2142463	0.3883363	0.3946103	0.5447250	0.5148086	0.6338553	1.0641915	0.4163811	0.4267309	0.8286856	0.1143559	0.0986193
500	0.1189450	0.1449159	0.2710327	0.9358688	0.1891676	0.4485268	0.6142590	0.5723166	0.4993991	0.8169979	0.8969030	0.9711488	0.6430564	0.9227023	0.1491947	1.0766346	0.5757813	0.6555545	0.2162632	0.0279240	0.0045345	0.5610979	0.9507260	0.9182302	0.5244201	0.4965577	0.7028862	0.4485389	1.0812846	0.6028414	1.0168709	0.0174039	0.5811998	0.3662069	0.6522201	0.6759156	0.6270163	0.5726762	0.8345596	0.0830653	0.1295629	1.0103084	0.8677130	0.9230597	1.0295180	0.3479019	0.0638449	1.0911594	0.4334334	0.6136324	0.9090059	0.8592759	0.0020578	0.5170359	0.0158418	0.1867493	0.4183248	1.0782561	0.0793480	0.7192990	0.8367072	0.9095445	0.6232441	0.0000000	1.0105443	0.4743406	0.9982156	0.5145064	1.0944405	0.2493578	0.1136321	0.1016894	0.8099652	0.9458110	0.3647954	0.2364427	0.7670324	0.0001388	0.0591886	0.9958916	0.9248050	0.7639551	0.2504700	0.2328002	0.7304612	0.9460625	0.7336920	0.1205209	0.2579822	0.3852564	0.3279297	0.5595575	0.5945500	0.5584531	0.9790910	0.4042889	0.3660142	0.9486829	0.1585837	0.1211790
550	0.1042303	0.2597252	0.2663132	0.9502713	0.2289025	0.4567903	0.5377199	0.6213386	0.5801639	0.7660829	0.8843414	0.9014780	0.5010913	1.0113156	0.1125150	1.1578167	0.5175005	0.7523974	0.2997304	0.0267231	0.0191308	0.5571817	0.9047864	0.8596371	0.5603935	0.4805991	0.6161835	0.4335251	1.0056797	0.5843712	1.0711650	0.2637567	0.6480704	0.3104989	0.6371363	0.7879794	0.5832784	0.5035848	0.7063679	0.0958722	0.3538640	0.9176399	0.8406782	1.0427568	1.0992336	0.4180955	0.6790753	1.1186423	0.5145858	0.6047836	0.8987073	0.8740134	0.0050000	0.5478849	0.0220100	0.1828502	0.4621146	0.9362622	0.0575799	0.6235678	0.7330896	0.7899596	0.7466520	0.0025406	0.9942958	0.5289443	1.0057952	0.6559574	0.9677794	0.2751155	0.1048416	0.2117799	0.7080876	0.9580898	0.3350045	0.3236850	0.7622495	0.0010792	0.0747385	0.9509772	0.8537315	0.7784190	0.1921731	0.2759428	0.7849814	0.9386678	0.7426714	0.2777441	0.3292237	0.3983326	0.4686218	0.3705114	0.6153177	0.5787279	1.1529866	0.3889428	0.6592396	0.8755016	0.1941967	0.1460432
600	0.1117054	0.4859395	0.2530054	0.8583092	0.3087949	0.4190327	0.7012513	0.6360386	0.6173425	0.6633452	1.0479333	0.9253074	0.5197551	0.9617445	0.1261221	1.1692599	0.5492625	0.7576241	0.4459422	0.0342582	0.0350782	0.5748765	0.9556693	0.7294103	0.5376731	0.4939081	0.5783421	0.4525215	0.9284322	0.5346269	0.9262610	0.3497990	0.5766207	0.1764939	0.6415202	0.8729607	0.5889995	0.5363297	0.5257329	0.1447040	0.3632528	0.9935839	0.9118750	0.9972685	0.9399494	0.5108247	0.9531304	1.1080905	0.4955901	0.5617725	0.8465871	0.9717886	0.0024441	0.5494175	0.0404925	0.1714923	0.3617166	0.8859592	0.0812750	0.6711664	0.6097954	0.6241905	0.6834977	0.0015609	1.0602799	0.5617569	0.8576152	0.6131076	0.9684973	0.2773945	0.1556956	0.3776974	0.5565243	0.9555013	0.3573713	0.3960876	0.7820519	0.0047792	0.0748670	0.9584568	0.9141244	0.7817932	0.2657187	0.2820859	0.7317146	1.0016136	0.5776308	0.4773155	0.4313532	0.4240713	0.5505793	0.2500079	0.5727562	0.5740225	0.9699761	0.2863619	0.7923619	0.9079995	0.2031787	0.2118611
650	0.1970094	0.6226883	0.1717145	0.8214457	0.3889313	0.4275492	0.5555729	0.6306449	0.6945268	0.7151543	1.1063624	0.8742390	0.6227935	0.8950837	0.2570821	1.0492365	0.5635900	0.6988210	0.4976757	0.0581236	0.0485428	0.5295505	0.9788768	0.7533527	0.5282991	0.4307816	0.6071991	0.4526859	0.9043805	0.5010678	0.8253403	0.2324856	0.5342750	0.1663893	0.7896538	0.8997489	0.5435276	0.6240242	0.4477168	0.1578367	0.3747610	0.9126700	0.7634946	1.0274951	0.8819862	0.4886729	1.1039105	0.9400367	0.6771557	0.5590203	0.8871777	0.8382770	0.0030585	0.5092946	0.0519298	0.1407877	0.3461537	0.9039462	0.0756555	0.7563637	0.6220812	0.6078591	0.6618465	0.0087185	1.0083139	0.4558239	0.8361633	0.5901837	0.9609302	0.1668779	0.2164003	0.4748810	0.5218876	1.0046343	0.3638183	0.3935957	0.8418530	0.0024952	0.0677428	1.0181815	0.9341266	0.7817242	0.2595235	0.2594184	0.8220969	0.9860132	0.5893868	0.6120825	0.4509903	0.3933812	0.5906207	0.1891588	0.4830503	0.5345434	0.9856689	0.2851256	0.7941403	0.9212761	0.1406003	0.1795998
700	0.2523614	0.6679428	0.1654246	1.0080160	0.4116995	0.4423067	0.4445275	0.5899713	0.5594631	0.7159656	1.0378273	0.8602606	0.7244205	0.8176532	0.3631538	1.0147177	0.5887852	0.6536663	0.4586516	0.0578427	0.0681505	0.5147800	1.0960269	0.7665661	0.5515139	0.4486058	0.5464861	0.4781403	0.9979942	0.5576081	0.8471687	0.2067720	0.4438597	0.2323293	0.8726178	0.8621668	0.5746410	0.7967194	0.4196480	0.2256158	0.2759005	0.8945692	0.7742784	0.9952193	0.5682756	0.5677453	1.0137084	0.9863171	0.5686894	0.5259001	0.9275045	0.6670242	0.0000000	0.4518352	0.0524959	0.1201436	0.3096822	0.9840660	0.1285125	0.6162874	0.5858461	0.5076860	0.6613587	0.0000064	0.9284496	0.4772580	0.9484163	0.5879384	0.9037943	0.1247512	0.2229578	0.4603496	0.4445452	1.0096487	0.3500178	0.4141789	0.7196552	0.0007957	0.1215997	0.9181103	0.8945779	0.7440384	0.2214144	0.2553159	0.7142603	0.9688737	0.5237573	0.7007459	0.4257511	0.3630837	0.4312804	0.1088316	0.6069339	0.4586996	0.9437515	0.2424430	0.7743062	0.8914647	0.1127750	0.1890891
750	0.3630688	0.6482023	0.1712378	0.9107728	0.4784945	0.4344260	0.3955571	0.6391552	0.5522621	0.7081595	1.0055408	0.8205976	0.9025285	0.6280536	0.4154437	0.9845151	0.5461124	0.7075209	0.4137360	0.0449374	0.0993352	0.5575900	0.9935785	0.7438495	0.5566290	0.4480627	0.5399074	0.4088956	1.0797925	0.5795891	0.9341947	0.1871896	0.4055933	0.2637135	0.9649166	0.8623211	0.5073994	0.9331244	0.4422787	0.2432224	0.2029846	1.0504749	0.7857430	0.9563825	0.3953555	0.6622650	1.0201738	1.1059302	0.6759440	0.5875182	0.9893203	0.6584087	0.0046790	0.4976843	0.0372407	0.1024016	0.2247439	0.9466407	0.1351015	0.5793182	0.6894148	0.4913326	0.7065156	0.0011699	0.9747177	0.5385365	0.8994091	0.5302726	1.0525289	0.1226992	0.1557586	0.4595261	0.4482084	0.9633226	0.3426011	0.3598575	0.6670543	0.0031403	0.1261143	0.9229757	0.8869043	0.7047393	0.2520812	0.1992263	0.7601125	0.9933839	0.4707770	0.7225611	0.5018098	0.3861147	0.4696440	0.0862300	0.6657805	0.4245665	0.8897631	0.2370077	0.8829687	0.8767351	0.1034582	0.1999958
800	0.3872647	0.7785235	0.1356287	0.9584329	0.5431742	0.4523367	0.3199707	0.6710371	0.4969698	0.7391015	1.0441955	0.8022106	0.8795676	0.6223185	0.5103413	0.9674557	0.5358070	0.7753975	0.4504321	0.0303657	0.1589199	0.5641599	0.9545095	0.8089474	0.5485864	0.4689203	0.4645371	0.4533531	1.0252557	0.5786093	0.9665968	0.1641489	0.3577475	0.3900117	0.9096218	0.8486254	0.4770920	0.8292260	0.5288399	0.2987253	0.3106143	0.9795016	0.8758173	1.0075913	0.3747690	0.6723770	1.0027569	1.1242020	0.7265608	0.6241121	0.9269171	0.6435964	0.0034984	0.3840387	0.0596846	0.0844577	0.1443948	0.9366857	0.1482064	0.4634116	0.6295496	0.5506692	0.7382268	0.0018270	0.9208720	0.5166938	1.0372126	0.4050789	1.1825479	0.0687422	0.1517710	0.4478755	0.4453961	0.9421087	0.3496586	0.3518563	0.7339155	0.0050624	0.1014425	0.9815644	0.8828814	0.7358001	0.3194316	0.2020299	0.7038002	1.0170136	0.3842889	0.7469403	0.4665061	0.4047637	0.5255760	0.0544278	0.7189120	0.4407986	0.9491571	0.1801481	0.8198094	0.9249040	0.0723711	0.1541504
850	0.3841806	0.8238710	0.1414581	0.9553035	0.6187600	0.4829419	0.2201219	0.6748072	0.4956752	0.8319038	1.1702807	0.8346781	0.9590852	0.5416546	0.5988415	0.9788656	0.5402962	0.7685912	0.5194931	0.0414069	0.1458899	0.6249771	1.0120468	0.7415391	0.5724458	0.4476443	0.4333695	0.4544520	0.8933884	0.6136967	0.9825454	0.1405885	0.3669429	0.4400286	0.9519822	0.8694797	0.4818280	0.7025292	0.6123642	0.2648067	0.2808744	0.9160705	0.8391474	1.0637685	0.2284571	0.6990530	0.9644867	0.9718645	0.8902441	0.6197793	0.8833192	0.6888754	0.0053704	0.3670019	0.0494190	0.0702124	0.1055816	1.0040805	0.2461383	0.3173530	0.7006721	0.5387340	0.7293877	0.0017559	0.9097920	0.6604142	0.9513702	0.3300115	1.0545331	0.0722791	0.1708456	0.4350458	0.4704935	0.9704914	0.3077591	0.4031363	0.8163819	0.0138218	0.1290272	0.8493024	0.9483464	0.7732878	0.2810485	0.2230809	0.7153394	1.0754762	0.3583049	0.7368576	0.4735738	0.3137939	0.5744662	0.0400917	0.6437140	0.5382943	0.9813195	0.2087165	0.8539250	0.9113174	0.0618616	0.1680547
900	0.4419487	0.8669471	0.1738826	0.9126175	0.8253710	0.5144226	0.2783540	0.6597643	0.3944569	0.8410835	1.1162341	0.8424336	1.0124059	0.4707533	0.6960443	0.9541085	0.5849721	0.7357216	0.5290848	0.0273269	0.1448996	0.6841078	1.1264094	0.7979242	0.5136758	0.4994692	0.4414231	0.4451387	0.9950569	0.5591431	0.9759009	0.1650320	0.3635802	0.4928612	0.9571866	0.8714024	0.4289534	0.7440365	0.5011859	0.3669855	0.2558050	0.9395178	0.8837466	1.0481774	0.2030718	0.5858419	0.9918579	0.9380003	0.7565092	0.5913825	0.9313776	0.6363432	0.0014024	0.4003366	0.0591369	0.0334609	0.1046632	0.9592179	0.3059609	0.2272588	0.6885918	0.5144665	0.7342514	0.0000750	0.9023173	0.6778395	0.9781727	0.2140078	1.0601836	0.0845244	0.1985681	0.4092469	0.4940857	1.0260704	0.3126203	0.4054451	0.8561857	0.0083391	0.1096096	0.9799531	0.8673024	0.7130904	0.2923402	0.2601228	0.7542311	1.0075895	0.4414268	0.7267152	0.4587210	0.3381534	0.6416703	0.0149422	0.7515873	0.5412025	0.9732963	0.1983439	0.9756113	0.8169871	0.0948547	0.1857355
950	0.4653413	0.8453692	0.1756596	0.8088186	0.8506496	0.3936993	0.2454849	0.6832346	0.4389100	1.0067580	0.8935231	0.9226919	1.0603179	0.3684888	0.7340900	0.9456500	0.5832052	0.7380794	0.5364457	0.0222385	0.2455417	0.6415813	1.0646401	0.7611320	0.5444553	0.5183734	0.3924859	0.4096027	1.0762921	0.5388518	1.0579916	0.1287649	0.3901272	0.6357763	0.9528660	0.8111365	0.3959024	0.7241888	0.5363200	0.3240844	0.2943829	1.0214034	0.8572348	0.9376085	0.2536929	0.6501919	1.0249264	1.0156139	0.7330668	0.5793068	0.9264999	0.6587676	0.0036036	0.4980814	0.0898435	0.0301008	0.0854082	0.9834639	0.3345893	0.2270490	0.7582877	0.5534848	0.7563847	0.0000065	0.7979132	0.6331664	1.0012211	0.2304935	1.0150090	0.0415029	0.2221582	0.3785266	0.5846451	1.0366167	0.3308221	0.3971749	0.8469571	0.0063922	0.1181152	0.9904295	0.8562342	0.7503225	0.2726451	0.2719918	0.7409905	1.0027040	0.3846122	0.6622585	0.3678591	0.3186579	0.7900108	0.0218405	0.7376063	0.5201737	1.0593126	0.2198407	0.8756110	0.7712003	0.1039485	0.2224467
1000	0.4715868	1.0306369	0.1929455	0.9158088	0.7971990	0.3177253	0.2597967	0.6539694	0.3990066	0.8993039	0.9384412	0.9758330	1.1243130	0.4161683	0.6780544	0.9870874	0.5313896	0.6965088	0.5531717	0.0722564	0.2505315	0.5449017	0.9329399	0.7776145	0.4281904	0.5641254	0.4770825	0.4014148	0.9218034	0.5976399	1.0070633	0.1267726	0.4589421	0.6867079	0.9172817	0.8037988	0.4129873	0.7274961	0.5473723	0.3229200	0.2696788	1.0184575	0.9295762	1.0109156	0.2551590	0.7271748	1.0580139	1.0860755	0.8719546	0.6069782	0.9154752	0.6908367	0.0005540	0.4496843	0.0650275	0.0226767	0.1003206	1.0483948	0.3297152	0.1960324	0.7599182	0.4507321	0.7068131	0.0024779	0.9126698	0.5631082	0.9756009	0.2427720	0.9821362	0.0274268	0.2137992	0.3643705	0.5975175	1.0176072	0.3746995	0.3373452	1.0255012	0.0082804	0.1337568	1.0758547	0.7936587	0.7644931	0.3117345	0.2773205	0.6489365	0.9539122	0.3940374	0.6620181	0.3590860	0.3469227	0.6492577	0.0250651	0.6973306	0.5165301	0.9634828	0.2254565	0.8577270	0.7689566	0.0758856	0.1970000

0	0.4412003	0.9112418	0.2023896	0.8284611	0.7968153	0.4482826	0.2533631	0.6424983	0.4561432	0.7411862	0.8786100	0.8700432	0.9673215	0.3646308	0.7381263	1.0950206	0.5856950	0.6766802	0.5084899	0.0306041	0.1083555	0.4676944	1.1498832	0.7731531	0.4834169	0.5038323	0.3712251	0.4521300	0.9552562	0.5798413	1.0042745	0.1301228	0.4343921	0.6201575	0.8568023	0.9543382	0.3359440	0.6562078	0.6520483	0.2903313	0.2713450	0.8234881	0.8828804	0.9862671	0.2586206	0.6360107	0.9749390	1.0469372	0.7201127	0.6552124	0.8331310	0.6392947	0.0047441	0.3630521	0.0480002	0.0336116	0.0648613	0.9756410	0.3807626	0.2215478	0.7509054	0.6107213	0.6908153	0.0000846	0.9409879	0.5406369	0.9292284	0.1632785	1.0218334	0.0312633	0.2549469	0.3058393	0.5185663	0.8812689	0.3963521	0.4790223	0.9469850	0.0090423	0.1645939	1.0374636	0.8833750	0.7479314	0.2785813	0.2115441	0.6793446	1.0548765	0.3915226	0.8180720	0.3631636	0.3493717	0.4885003	0.0184125	0.6528128	0.5267995	1.0237250	0.2663137	0.9488510	0.7588696	0.0846707	0.2255016
50	0.5723610	1.0052073	0.1960705	0.7546805	0.6135662	0.3476324	0.1805228	0.6926559	0.4323732	0.8110585	0.8969659	0.8338329	1.0299309	0.2367959	0.7922820	0.9751010	0.4967680	0.6350124	0.5322949	0.0366028	0.1305572	0.5246237	1.0043017	0.8078866	0.4315120	0.5222659	0.4502112	0.4472287	1.0648736	0.5989131	1.1345050	0.1492743	0.4496746	0.7044542	0.7848473	0.8870395	0.4615440	0.5848008	0.8082127	0.2136104	0.3433037	0.5804465	0.8825563	0.8891676	0.2401589	0.5841259	0.4166074	0.9305883	0.5152476	0.7924527	0.7323538	0.5736934	0.0011420	0.4177974	0.0971607	0.0147282	0.1031265	0.9112003	0.3821489	0.2366055	0.7213222	0.4712302	0.6883753	0.0901924	0.9273432	0.4901864	0.9069905	0.1666256	1.1069560	0.0496183	0.1323978	0.3035620	0.4706904	1.0735679	0.4488817	0.3164823	0.9682582	0.0158330	0.1309479	1.0266379	0.9410584	0.7435044	0.3581307	0.1553056	0.7800060	1.0096397	0.5714800	0.5849452	0.4317740	0.3866706	0.5407656	0.0119327	0.6305689	0.5148100	0.8531195	0.2776176	0.7452605	0.6827759	0.0433052	0.1567552
100	0.5873019	0.9082300	0.2246217	0.8909725	0.5742506	0.2609227	0.4156583	0.7862141	0.4402392	0.7117100	0.9415882	0.9133929	0.8960755	0.1753308	0.7891934	1.0593837	0.4516433	0.6493979	0.5257687	0.0174407	0.1226170	0.4886060	0.9009507	0.8155046	0.4849801	0.5337979	0.5572658	0.3925403	1.0838782	0.5270250	1.0067658	0.1277925	0.4921112	0.8015866	0.8394421	0.8890845	0.6320086	0.6187393	0.7280381	0.0728145	0.3948034	0.3825267	0.8640393	0.7578677	0.3570026	0.5651488	0.2687214	1.1374436	0.4097937	0.9150520	0.6815254	0.5726187	0.0012570	0.3184376	0.1316986	0.0280244	0.1059326	1.0160867	0.3177569	0.2152100	0.7129677	0.5816538	0.7572923	0.1385833	0.9445497	0.4547781	1.0459183	0.1750748	0.9319414	0.0435458	0.0693917	0.3672312	0.5111754	1.0377272	0.4648127	0.1860214	0.9300139	0.0101432	0.0791454	0.9848423	0.9166214	0.7158638	0.2704099	0.2282347	0.8165271	1.0295998	0.6631812	0.5971788	0.4819177	0.3717798	0.6086656	0.0088189	0.7240979	0.5348434	0.7926986	0.2692883	0.5382788	0.6435243	0.0172395	0.1170058
150	0.6094817	0.9243936	0.1616067	0.9082009	0.4689290	0.2492972	0.4915393	0.7260268	0.3732992	0.7472991	1.0101013	0.9595292	0.9889084	0.1462142	0.7780388	1.0147903	0.4461006	0.6462916	0.4155681	0.0394172	0.1032400	0.4667094	0.9920378	0.8356857	0.4752010	0.4780889	0.6211019	0.3637498	1.0187504	0.4517401	0.9205322	0.1544333	0.6168875	0.7785458	0.7393824	0.7869891	0.8079398	0.6753183	0.6076049	0.0236436	0.4795254	0.2592190	0.8593588	0.6649661	0.2780436	0.5430872	0.3000070	1.1342790	0.3425785	0.8913275	0.5709431	0.5517434	0.0027831	0.3946874	0.1615853	0.0400328	0.1683861	0.9713128	0.3316447	0.1581312	0.6340581	0.5944949	0.7994956	0.2195026	0.9505220	0.4296992	1.0022709	0.2613776	0.9388039	0.0608034	0.0428560	0.4284902	0.5143266	1.0032930	0.4859500	0.1945741	0.9245486	0.0034117	0.0793955	1.0040193	0.9614688	0.7317189	0.2092230	0.2445482	0.7131665	1.0529949	0.6459783	0.5765622	0.6845493	0.4256093	0.5566347	0.0039240	0.6336378	0.5291756	0.7188353	0.2004769	0.4530246	0.6719319	0.0076490	0.0794593
200	0.6070012	0.8096807	0.1549331	0.9356633	0.4903428	0.2645638	0.5613560	0.7274034	0.4500197	0.7357395	0.8625885	0.9684015	0.9789324	0.1428806	0.6972292	1.0500859	0.4432800	0.5939628	0.4051573	0.0155334	0.1436723	0.3909328	0.9436032	0.8022740	0.5414628	0.4994649	0.5477487	0.3489111	1.0336982	0.4157449	0.9863893	0.1615711	0.6688411	0.6612202	0.8455418	0.8301491	0.8835811	0.7866264	0.4852253	0.0037796	0.4650829	0.2346686	0.7550784	0.5890848	0.3187349	0.5038526	0.2093856	1.0650731	0.3236378	0.9039387	0.6617185	0.5010999	0.0008297	0.5388178	0.2150489	0.0517449	0.1872888	0.8874623	0.3528367	0.2173068	0.6402768	0.5524465	0.8364777	0.2069400	0.9292839	0.5059546	1.0293864	0.3881367	1.0592123	0.0828022	0.0132269	0.4011603	0.5342970	0.9706117	0.5153162	0.1776941	0.8691411	0.0002358	0.0611477	0.9560085	0.8521665	0.7378113	0.1874103	0.2776029	0.7027881	0.9974717	0.7112736	0.5887085	0.6434537	0.4083657	0.5934654	0.0030451	0.5378091	0.4935284	0.7371009	0.1424277	0.3819972	0.6628510	0.0061572	0.0605137
250	0.5321697	0.6849286	0.1720029	0.9826623	0.4621188	0.2602526	0.5719750	0.6381790	0.4203959	0.7967557	1.0414791	0.8611549	1.0609020	0.1427190	0.6404342	1.0638843	0.4738567	0.6663996	0.4287537	0.0177208	0.0990460	0.3871599	0.9483915	0.8204066	0.5527874	0.4969879	0.6241869	0.3312610	0.9829861	0.4262294	0.9389329	0.1864947	0.7258128	0.6400567	0.8693275	0.8185067	0.8631517	0.8691006	0.5072614	0.0025871	0.4210419	0.2347444	0.7047952	0.5612639	0.3729049	0.4297178	0.1679477	0.9732464	0.2735717	0.8326239	0.6411971	0.6388325	0.0010925	0.4985251	0.1981444	0.0690791	0.1449401	0.9224929	0.3687713	0.2481843	0.5922884	0.5413246	0.9317901	0.1757526	0.9994058	0.5671119	1.0937823	0.4457486	0.9376567	0.1384315	0.0094183	0.4658511	0.5991902	0.9798324	0.4652193	0.1825076	0.7550718	0.0027590	0.0700499	0.9901148	0.9007853	0.7031521	0.1480010	0.2141735	0.4868067	1.0503172	0.6674041	0.5478254	0.7445044	0.3783494	0.5372189	0.0010069	0.6602943	0.4980576	0.7031650	0.1466036	0.3893241	0.5759230	0.0013966	0.0630726
300	0.4531972	0.5288886	0.1561598	0.9460095	0.4295438	0.2775169	0.7244919	0.5755734	0.3845835	0.7927267	0.9013682	0.8908338	0.9881745	0.1827591	0.5186877	1.0311019	0.4475921	0.6453646	0.3956893	0.0158440	0.0774450	0.3466697	0.9656081	0.9276465	0.5531381	0.4535644	0.5665358	0.3583679	0.9976349	0.4032699	0.9963428	0.1854657	0.8693861	0.5959001	0.7894231	0.7930944	0.8802137	0.9079069	0.4683231	0.0009602	0.4227106	0.1655212	0.6809958	0.5392557	0.4413781	0.3929465	0.2034072	0.8738994	0.2127044	0.9596481	0.6816267	0.6525422	0.0002895	0.5502023	0.2282273	0.0988854	0.1310599	1.0044048	0.3326031	0.2574650	0.6094246	0.5103856	0.9062507	0.1439127	0.9712953	0.6233968	0.9308107	0.4903046	0.9942581	0.1356380	0.0183798	0.5175537	0.5740089	0.9677461	0.5409535	0.1437870	0.7242659	0.0059704	0.1116643	0.9409137	0.9369341	0.7063884	0.1928167	0.2614750	0.4567343	1.0225024	0.6789071	0.5923132	0.7058260	0.3703170	0.5131229	0.0031393	0.6405558	0.6232204	0.7451578	0.1301833	0.3449549	0.5485984	0.0054457	0.0562467
350	0.3569777	0.5025997	0.1907013	0.9199883	0.3493695	0.2451553	0.6711709	0.6362942	0.3599984	0.8286687	0.9788750	0.8913806	0.9396695	0.2454789	0.4563994	0.8922271	0.5509995	0.6940090	0.4276994	0.0202753	0.0642554	0.3214411	0.8838926	0.9635915	0.4636729	0.4117010	0.5431328	0.3630784	0.9665215	0.4032284	0.9835696	0.2362083	0.8830369	0.5286798	0.8595566	0.7676198	0.9282391	0.8254694	0.4015907	0.0012387	0.4007408	0.1574083	0.6513524	0.5613394	0.5936196	0.3250809	0.1797771	1.0260396	0.1997215	0.9459385	0.5408128	0.6747039	0.0000358	0.4797699	0.2190118	0.0953163	0.1487737	0.8565259	0.2980868	0.3506367	0.5619816	0.5354992	0.8602477	0.1732620	1.0380262	0.6989633	0.9167557	0.5479513	0.9869855	0.1459316	0.0100682	0.5785286	0.5257767	1.0139442	0.5104861	0.1636051	0.8247188	0.0062042	0.0913032	0.9307035	0.8715707	0.7336254	0.1829319	0.2664061	0.3233818	1.0280973	0.6261615	0.6129831	0.6487705	0.3471467	0.6056281	0.0128129	0.6870116	0.5675880	0.7128462	0.1284782	0.3606312	0.5111877	0.0091681	0.0323722
400	0.2823675	0.4642635	0.1923503	0.9009808	0.2668401	0.2242725	0.7038286	0.6619514	0.3515408	0.7998459	0.9981076	0.8980268	0.9374373	0.3419775	0.3300949	0.9071023	0.5353716	0.6799717	0.3731380	0.0201860	0.0365543	0.3884202	0.9353815	0.9114020	0.5004089	0.4496731	0.5523740	0.3815519	0.8841305	0.3925232	0.8849398	0.2425177	0.8531868	0.4272751	0.9594669	0.7832059	0.9532891	0.9452379	0.3322044	0.0020817	0.5372040	0.2003217	0.6127145	0.5556907	0.7204880	0.3750743	0.2298391	1.0365477	0.2295372	0.9718762	0.5223276	0.6280174	0.0006020	0.5629498	0.2037288	0.1100705	0.1859519	0.8758375	0.3289734	0.5541108	0.5120371	0.5875248	0.7284232	0.1934281	1.1265211	0.7150231	1.0019788	0.5984067	1.0913781	0.1516483	0.0133601	0.6164142	0.4715450	1.1033468	0.4291964	0.1467533	0.7953227	0.0045189	0.1274617	0.9961341	0.8913668	0.6837028	0.2143235	0.2184809	0.2992094	1.0568044	0.6707032	0.6238266	0.4807402	0.3574449	0.6113667	0.0098389	0.5937205	0.4838349	0.7198371	0.1412514	0.3479065	0.4892124	0.0042919	0.0447294
