Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.0943063	0.6122568	0.5506265	0.4408897	0.1730411	0.3082332	0.2043705	0.2389191	0.3318873	0.0352695	0.1215988	0.7445689	0.6347182	0.2002304	0.2696231	0.2126345	0.4128217	0.4877863	0.2764813	0.1508420	0.3255342	0.6388332	0.0385788	0.1498888	0.0415230	0.0066272	0.0005063	0.3686739	0.2105809	0.3348080	0.0832900	0.3597201	0.1701681	0.8412507	0.7596632	0.0198489	0.6239195	0.0005757	0.4974745	0.0827769	0.0634212	0.5599914	0.2800678	0.5735646	0.0210369	0.4473674	0.6606763	0.6517765	0.3317682	0.6697839	0.0191477	0.6914329	0.3856274	0.4918217	0.0434699	0.0600356	0.0292897	0.3784868	0.0861981	0.4795949	0.2384158	0.4394097	0.2568707	0.2712087	0.1851377	0.4311425	0.1157692	0.1471054	0.5056023	0.5557755	0.5852356	0.3174640	0.0102953	0.5512090	0.3318376	0.3457967	0.4751535	0.6149972	0.4450762	0.5704994	0.0050057	0.0796638	0.6037902	0.3842137	0.2749166	0.6117544	0.4882065	0.1597239	0.5611567	0.4523590	0.5323442	0.3979616	0.3756473	0.8013993	0.2887032	0.1053641	0.0044298	0.3870046	0.0260833	0.2582875
800	0.1280582	0.6413560	0.4865851	0.4005121	0.1566020	0.2507175	0.2373573	0.2132006	0.3816911	0.0400687	0.1062668	0.7464041	0.5240728	0.2064568	0.3618037	0.2000617	0.3707509	0.5844116	0.2399891	0.1836190	0.3287279	0.6652539	0.0814298	0.2461282	0.0229443	0.0050260	0.0033099	0.2999275	0.2807137	0.2713162	0.1205864	0.5744963	0.2019268	0.5292402	0.7099776	0.0503021	0.6992897	0.0003911	0.6302099	0.0736819	0.0405505	0.5678195	0.2248488	0.5926934	0.0646986	0.4979194	0.7642689	0.8239678	0.3689252	0.5887407	0.0385846	0.5907843	0.5977155	0.6166798	0.1270081	0.0743473	0.0227615	0.3186122	0.0494939	0.3944086	0.2909138	0.4295864	0.1688891	0.2201760	0.1619278	0.3716603	0.1128771	0.1003246	0.5557844	0.4898409	0.6313796	0.2622082	0.0080254	0.5914346	0.4151696	0.2910819	0.4976074	0.6541102	0.4411989	0.5199902	0.0152042	0.0700572	0.6724846	0.4664016	0.3204455	0.5949676	0.5209366	0.1338002	0.5865766	0.4174267	0.3919105	0.4693007	0.3215271	0.7487646	0.3017042	0.1157573	0.0047834	0.3521939	0.0157473	0.2844623
850	0.0937189	0.5730971	0.6168717	0.4999991	0.1682268	0.2460981	0.3183353	0.3174382	0.3753878	0.0400425	0.1031674	0.7333407	0.4035940	0.2670500	0.2790546	0.2867059	0.4597846	0.5501426	0.1952784	0.1190612	0.3251061	0.5048528	0.0805307	0.2327690	0.0867093	0.0118592	0.0004438	0.3750779	0.2411701	0.2331857	0.0638325	0.5514364	0.2580109	0.6497901	0.6930125	0.0208369	0.7084485	0.0010524	0.6382468	0.0568267	0.0533604	0.6391164	0.2711977	0.6892082	0.0561931	0.4135898	0.6829892	0.6762299	0.3628669	0.4863524	0.0201022	0.5767117	0.4892884	0.6174495	0.1843725	0.0511476	0.0267533	0.3502435	0.0634995	0.3692632	0.3448886	0.5237884	0.1698994	0.1937252	0.1782250	0.3485900	0.1308831	0.0763084	0.4886666	0.4181738	0.6607958	0.2932262	0.0048830	0.5504170	0.3906420	0.3639292	0.4963218	0.5790472	0.5495726	0.4884426	0.0118320	0.0852997	0.5849493	0.4142348	0.3615257	0.6226036	0.5561309	0.1080241	0.6755476	0.3738778	0.3468733	0.3611749	0.3843030	0.6406175	0.2518767	0.1141471	0.0156563	0.3851661	0.0205017	0.3082669
900	0.1022295	0.5460019	0.5973108	0.4649226	0.2096197	0.2958512	0.2456112	0.2947175	0.3686940	0.0306996	0.1007872	0.7248012	0.4424381	0.2757406	0.4065062	0.3087809	0.4008125	0.4551188	0.2054357	0.1033727	0.3989550	0.6091484	0.0533877	0.1650581	0.0540484	0.0108335	0.0002584	0.4877126	0.2326930	0.1817080	0.0752052	0.5534475	0.3310573	0.6916012	0.5952807	0.0108020	0.6768262	0.0034310	0.5499888	0.0280625	0.0479671	0.6936089	0.3204476	0.5512920	0.0413702	0.4829506	0.6057110	0.6350524	0.5268614	0.5381337	0.0563289	0.5446548	0.5409305	0.6420939	0.1645876	0.0592091	0.0441130	0.5611160	0.0324876	0.3469290	0.2679654	0.4333769	0.2628383	0.2834620	0.2013135	0.4473971	0.0936877	0.0887920	0.4540155	0.4930352	0.5778993	0.2169412	0.0004114	0.5093099	0.4185691	0.3250125	0.4885266	0.6638049	0.5237776	0.5807415	0.0046999	0.1185145	0.6458313	0.5723778	0.2091405	0.5857663	0.4507383	0.1233709	0.5341568	0.3854743	0.4916781	0.4115182	0.3926010	0.7016238	0.2587269	0.0907096	0.0039865	0.3578781	0.0320899	0.2976786
950	0.1217506	0.5368117	0.5714710	0.4653650	0.1810858	0.2853534	0.1740105	0.3324955	0.3500432	0.0379717	0.0904809	0.6550626	0.4441909	0.2860519	0.3403184	0.2308158	0.3076676	0.4892655	0.1826682	0.1195409	0.3719943	0.6234041	0.0692266	0.1492472	0.1020951	0.0142665	0.0001830	0.3447085	0.2248599	0.3182084	0.0766424	0.6552453	0.3079353	0.6661090	0.7219134	0.0104630	0.7741696	0.0039669	0.5841843	0.0213190	0.0259861	0.6683079	0.3129694	0.5787900	0.0234879	0.5119510	0.6363638	0.8083273	0.3297073	0.5630208	0.0416541	0.6073818	0.4797037	0.6350371	0.1131674	0.0396330	0.0403843	0.3778408	0.1029387	0.3852729	0.3065406	0.5127360	0.2408281	0.2845811	0.2145914	0.4008308	0.1326527	0.0719909	0.4997580	0.5025371	0.5999891	0.2771746	0.0073493	0.5189128	0.4602547	0.3614530	0.5030561	0.7320299	0.5075438	0.5141661	0.0003973	0.1081470	0.7806913	0.5056133	0.1260476	0.6257132	0.5216867	0.0770576	0.7186551	0.3045441	0.3385729	0.4816779	0.4016459	0.6447538	0.1801749	0.1159413	0.0113546	0.3706024	0.0165756	0.3068932
1000	0.1224493	0.6082408	0.5273581	0.3980457	0.2499395	0.2391648	0.1990577	0.2932203	0.2866661	0.0229446	0.1288801	0.7033157	0.6418312	0.2466563	0.5301557	0.2929377	0.3482597	0.3886660	0.2521489	0.1085945	0.3511061	0.6811930	0.0542089	0.1190077	0.0485365	0.0181912	0.0001432	0.4186489	0.2672210	0.2206968	0.0424097	0.5596382	0.4101732	0.6098720	0.7184062	0.0176823	0.7237297	0.0042658	0.5695884	0.0239013	0.0121803	0.7090464	0.3893761	0.5752550	0.0543409	0.4965386	0.7567681	0.7088143	0.3579240	0.5514643	0.0384372	0.5950939	0.4857853	0.5639358	0.1276494	0.0450410	0.0340746	0.3717182	0.0608199	0.3080007	0.4041243	0.4921539	0.1762661	0.2148652	0.1836305	0.3540385	0.0954964	0.0482387	0.5172839	0.4968891	0.4584442	0.2427616	0.0050584	0.5079241	0.4479842	0.3922320	0.4616953	0.6386652	0.5812459	0.4813050	0.0025189	0.1007996	0.5271485	0.4917764	0.1362162	0.5734892	0.4592781	0.0666386	0.6182654	0.4035715	0.2794573	0.4271820	0.4484742	0.7872622	0.2814274	0.0778239	0.0121886	0.3679697	0.0555791	0.3673300

0	0.1437746	0.6430178	0.5593491	0.5727243	0.2082139	0.3295020	0.2227810	0.2955239	0.3044190	0.0283939	0.1061003	0.7172785	0.5607554	0.2383450	0.5007080	0.3479278	0.3574524	0.6068591	0.2048831	0.1072533	0.2809139	0.6450481	0.0521676	0.1907290	0.0330039	0.0075580	0.0001110	0.3051576	0.2923983	0.1939521	0.0602800	0.6251177	0.4952892	0.8622988	0.7915986	0.0153225	0.6350492	0.0006811	0.5079406	0.0116725	0.0047886	0.6362785	0.4081077	0.6303054	0.0586799	0.4842884	0.5875545	0.7792008	0.3796580	0.5721386	0.0295266	0.6417153	0.5129724	0.6000223	0.1280075	0.0652500	0.0533900	0.3342390	0.1284002	0.3616956	0.3719406	0.5474140	0.2011946	0.3514740	0.1778215	0.4279125	0.1575880	0.0718576	0.5891072	0.3440298	0.4693054	0.3615516	0.0030849	0.4902268	0.4488160	0.4417744	0.5315107	0.6007925	0.5889812	0.6726608	0.0032725	0.2020996	0.6845432	0.3742448	0.1811855	0.7546974	0.5250332	0.0670129	0.6491443	0.3283731	0.3644246	0.4536861	0.5341077	0.8161881	0.2948927	0.0808524	0.0122260	0.4388111	0.0289098	0.2589297
50	0.1039271	0.5455630	0.3422770	0.4005476	0.1728257	0.2141150	0.1843706	0.3000941	0.2585579	0.0215628	0.0533383	0.6755324	0.4443812	0.2617915	0.4413976	0.2011560	0.4532837	0.6140599	0.2624231	0.1352261	0.3911467	0.6107644	0.0349663	0.2036610	0.0998970	0.1964973	0.0150149	0.3123519	0.2423813	0.1709850	0.1109028	0.5378691	0.3158013	0.6372788	0.7098271	0.0144845	0.5526917	0.0016046	0.6795049	0.1285468	0.0210060	0.6602520	0.4779577	0.4650158	0.0705135	0.4672742	0.7048153	0.7131788	0.5101370	0.3816385	0.0205025	0.7189135	0.5523793	0.5081972	0.1485462	0.0705178	0.0218789	0.2813643	0.1955868	0.2028239	0.3913806	0.3342958	0.1849409	0.2781727	0.2238471	0.4481217	0.1691189	0.1165523	0.5640371	0.3785249	0.4798807	0.2798961	0.0017708	0.6464549	0.4341392	0.3456597	0.5559006	0.7192804	0.4374591	0.5443868	0.0028535	0.0907241	0.7086615	0.4578727	0.1652116	0.7337514	0.4995469	0.0893437	0.5494660	0.4181282	0.3330373	0.3577253	0.3431233	0.6047622	0.1941884	0.1244062	0.0147772	0.4407462	0.0574107	0.1276509
100	0.0937943	0.5399356	0.5032782	0.4788868	0.1510996	0.0894283	0.1889292	0.3503985	0.2987939	0.0112788	0.0137100	0.4495402	0.4539980	0.2148850	0.3852221	0.1086600	0.4830267	0.5136515	0.1838759	0.1830132	0.3818030	0.6868687	0.0759904	0.1199575	0.3106395	0.3054438	0.0544685	0.3233001	0.3091217	0.1485732	0.0841916	0.5644731	0.3545642	0.5515215	0.6779248	0.0085588	0.6172781	0.0002164	0.5488401	0.2391586	0.0288233	0.5980111	0.3651043	0.3113922	0.0769548	0.4963984	0.6079389	0.5761561	0.5336807	0.3083248	0.0165085	0.7630948	0.6630844	0.5620291	0.1982204	0.0405421	0.0411163	0.3336285	0.2651819	0.2298655	0.4927091	0.3401108	0.2146308	0.2994233	0.2864218	0.4116580	0.1724757	0.1356996	0.5306302	0.3040513	0.6172579	0.3048561	0.0021004	0.6988876	0.5911002	0.2800467	0.5195130	0.7161937	0.4783581	0.4969781	0.0050238	0.0773540	0.5758698	0.4261296	0.1826854	0.7153677	0.5198209	0.0588318	0.5445415	0.3672008	0.2846681	0.2957129	0.4074234	0.6541021	0.1801978	0.0185486	0.0198964	0.4333336	0.0384958	0.0998728
150	0.1340184	0.6313962	0.5704869	0.3564144	0.2025892	0.1056743	0.1627867	0.1571295	0.2251085	0.0081974	0.0062842	0.2532849	0.4228247	0.2136030	0.3562820	0.0697757	0.5416034	0.5360221	0.2935593	0.1363602	0.5681919	0.7431062	0.0677833	0.0734667	0.4237449	0.5595940	0.1570924	0.2861412	0.3269608	0.1315308	0.1632219	0.7704174	0.3354126	0.6333530	0.6320158	0.0044523	0.7335570	0.0003351	0.5151066	0.4388199	0.0292985	0.6978436	0.2383286	0.2812873	0.1426504	0.4205436	0.5384306	0.6637223	0.4002753	0.2721873	0.0475904	0.5634371	0.6989669	0.5961944	0.2277643	0.0767118	0.0560561	0.3947508	0.2862361	0.2007644	0.4600457	0.2408142	0.1852653	0.2856995	0.3186238	0.4257057	0.1323007	0.1782407	0.5468799	0.1747814	0.5878475	0.4025049	0.0035095	0.5664615	0.5278146	0.1817149	0.3536230	0.7936801	0.4376722	0.3974916	0.0015829	0.0526948	0.4947348	0.4514250	0.1860613	0.6123691	0.5556937	0.0754930	0.3768225	0.4397629	0.1822041	0.2246598	0.3553732	0.6870648	0.2776802	0.0283087	0.0235428	0.5346465	0.0109380	0.0456776
200	0.1437301	0.6996007	0.5329536	0.4187044	0.1492877	0.0984779	0.3714342	0.1343158	0.2024664	0.0220969	0.0023339	0.1214905	0.5279717	0.1408615	0.3269449	0.0378451	0.5023081	0.3367148	0.2693069	0.1199724	0.5450788	0.5945822	0.1028494	0.0783076	0.5187610	0.5202208	0.1644298	0.3092875	0.3286745	0.0553895	0.0866958	0.6084689	0.5168128	0.7078057	0.7911563	0.0024885	0.6256022	0.0211128	0.5233023	0.4080843	0.0251111	0.6834028	0.2139676	0.2047891	0.2769691	0.4900205	0.7430478	0.5764153	0.5757248	0.2317037	0.0736185	0.7016062	0.5895973	0.5938707	0.4494269	0.0625367	0.0359920	0.4548640	0.2441699	0.2121272	0.2661219	0.4127659	0.2343760	0.2549953	0.3654743	0.3630232	0.1516932	0.2637461	0.5301257	0.2085734	0.5136565	0.4414958	0.0060276	0.6853204	0.4175562	0.1738671	0.3027136	0.6882651	0.3652625	0.3503062	0.0092026	0.1053089	0.4554689	0.4317154	0.1383265	0.3946716	0.4530992	0.0775672	0.3507349	0.4492920	0.1878607	0.1996872	0.3177468	0.7092739	0.2691235	0.0433743	0.0071356	0.5313129	0.0347727	0.0450079
250	0.1262265	0.5614327	0.5483613	0.4062335	0.0961318	0.1657295	0.4545292	0.1623207	0.3199488	0.0247939	0.0052678	0.0564796	0.6367406	0.0928316	0.3886737	0.0276240	0.4448204	0.4349626	0.2129169	0.0810657	0.5960961	0.6647119	0.0996742	0.0388937	0.7079298	0.5657011	0.1604348	0.2668928	0.4514981	0.0732376	0.0602676	0.6308550	0.5262873	0.5871727	0.6153934	0.0009439	0.8415776	0.1715867	0.5801696	0.3071813	0.0110557	0.5435791	0.1486560	0.1609107	0.2690666	0.4326694	0.7280978	0.5155628	0.6972042	0.1519374	0.1695323	0.5743198	0.6078289	0.5327852	0.4819415	0.0501728	0.0453712	0.4852251	0.2902090	0.3711118	0.2123896	0.4584108	0.3844886	0.3157561	0.4188085	0.3834735	0.0796198	0.2000144	0.5202588	0.1304110	0.5813032	0.4641885	0.0018953	0.7292428	0.4995229	0.0825709	0.3506395	0.7570548	0.4326042	0.3881229	0.0113250	0.1435707	0.3822939	0.3584162	0.1605536	0.4070357	0.3781127	0.0376390	0.3567827	0.6946276	0.1572381	0.2195781	0.3535412	0.8121839	0.2728290	0.0593979	0.0018866	0.5349543	0.0580708	0.0245456
300	0.1284075	0.7066406	0.7400985	0.4151220	0.1046174	0.2782917	0.4649488	0.1119234	0.3837005	0.0297822	0.0094699	0.0409339	0.7759037	0.0681912	0.3939739	0.0433546	0.4537276	0.3243886	0.1712490	0.0589865	0.6011844	0.5072049	0.0727968	0.0891000	0.6474275	0.4432209	0.1800702	0.2433419	0.3886898	0.0122994	0.0614469	0.6893516	0.6429228	0.6976222	0.5741707	0.0010955	0.7223586	0.3051371	0.6016644	0.3979543	0.0342314	0.6187577	0.2027383	0.1047645	0.3996534	0.4315511	0.6488593	0.5838857	0.5919946	0.1777685	0.0879289	0.6204292	0.5109108	0.4151420	0.5788379	0.0888990	0.0210200	0.4545690	0.1822138	0.5264531	0.1676383	0.3692014	0.2725530	0.3032536	0.3703699	0.4268375	0.0597833	0.1373091	0.4942937	0.0711581	0.7107138	0.3945084	0.0075477	0.6787070	0.5468361	0.1855494	0.2194541	0.7806007	0.4914520	0.3861816	0.0020378	0.1392461	0.2253563	0.2767039	0.1294152	0.4462998	0.4151642	0.0581106	0.3399941	0.6529945	0.1524388	0.2617101	0.3973162	0.7629739	0.3351472	0.0754354	0.0062753	0.5319693	0.0250011	0.0033217
350	0.1079703	0.7061402	0.6863869	0.4459828	0.0786295	0.2925032	0.6270063	0.0368704	0.4965482	0.0237795	0.0055019	0.0173395	0.6897257	0.0437075	0.4462337	0.0312505	0.4607894	0.3544115	0.1695566	0.0709845	0.5429488	0.6808835	0.0668303	0.1348142	0.5744765	0.5704955	0.2293861	0.1992323	0.4675898	0.0235552	0.1331904	0.7068513	0.5614269	0.7670921	0.6216716	0.0007720	0.5482953	0.2806340	0.5419719	0.4004484	0.0198974	0.5941541	0.2228071	0.0809634	0.3776248	0.4355028	0.6926905	0.6465971	0.7121112	0.2572215	0.1315893	0.4920818	0.4910146	0.5433282	0.6201020	0.0541867	0.0099730	0.5000336	0.3162198	0.5484163	0.0665989	0.3123093	0.2321148	0.3733278	0.4226219	0.4211470	0.0887703	0.1757513	0.5559421	0.0624858	0.6820158	0.4576844	0.0053649	0.7191360	0.5943814	0.1680973	0.1658946	0.6631497	0.5041008	0.4097829	0.0091275	0.1019933	0.0857450	0.1980023	0.1894811	0.4541007	0.3751120	0.0562892	0.3782413	0.7156732	0.0803593	0.2943458	0.4353674	0.7609435	0.3776838	0.1450759	0.0066558	0.6756130	0.0480910	0.0297541
400	0.0834140	0.5972102	0.6527210	0.4006836	0.0990031	0.3325525	0.4177469	0.0099123	0.4659471	0.0408505	0.0128406	0.0137941	0.6614540	0.0552894	0.4031916	0.0586737	0.4786287	0.3863666	0.1273320	0.1278165	0.4845647	0.6417022	0.0256284	0.0846031	0.7687187	0.5071099	0.1978381	0.2822517	0.5241561	0.0341280	0.0729686	0.6542325	0.3329453	0.6005787	0.6023746	0.0001771	0.5732854	0.3531930	0.6453020	0.4560326	0.0101404	0.7108197	0.2460596	0.0700190	0.4232335	0.3452305	0.7416147	0.6822958	0.6600926	0.1350060	0.1551689	0.5230691	0.6067223	0.6428970	0.6278636	0.0596138	0.0348232	0.5333097	0.1945779	0.6440167	0.0343437	0.2883554	0.2684352	0.3265037	0.3835447	0.5999570	0.0898078	0.1651757	0.5772449	0.0518093	0.8665733	0.4440901	0.0067815	0.7105468	0.6541511	0.1834351	0.1531401	0.6624662	0.4137690	0.4485611	0.0037836	0.2377604	0.0531813	0.2072313	0.2130735	0.4924324	0.3872973	0.0929145	0.3250566	0.5950397	0.0616217	0.2555708	0.3950648	0.6605124	0.3769459	0.1246211	0.0119448	0.6855786	0.0191822	0.0049329
450	0.0800717	0.5182994	0.6587437	0.3995110	0.0871375	0.2484287	0.5559149	0.0040913	0.3606279	0.0353603	0.0044403	0.0140080	0.6364157	0.0366464	0.3618382	0.0765102	0.4141584	0.3535655	0.0710239	0.0867843	0.5603790	0.6964022	0.0284303	0.0632565	0.5746969	0.6435776	0.1258293	0.1580781	0.4733832	0.0224218	0.2348001	0.5515877	0.3911247	0.5640093	0.6981383	0.0001138	0.6781311	0.2616114	0.6108478	0.4208028	0.0362428	0.6993199	0.1635956	0.1050557	0.3603000	0.3628830	0.7230488	0.6757029	0.5854431	0.1709207	0.1129537	0.5035035	0.4513684	0.4178743	0.5441942	0.0842020	0.0461356	0.5508475	0.2164833	0.5711154	0.0143517	0.2673598	0.2789245	0.2936249	0.4963918	0.5512752	0.0509787	0.1911636	0.4765473	0.0138276	0.6996182	0.4527748	0.0061539	0.6045372	0.7143099	0.1408933	0.1639146	0.7212224	0.5541043	0.3763105	0.0132379	0.1747461	0.0235865	0.1795179	0.2937699	0.4343703	0.3837312	0.0827091	0.3828158	0.7581511	0.0307733	0.3459519	0.3046318	0.7921274	0.4233089	0.2075192	0.0010653	0.6076481	0.0313370	0.0094835
500	0.0809089	0.6484830	0.5900083	0.3852995	0.0675290	0.2232517	0.5549524	0.0034516	0.4354111	0.0442324	0.0202011	0.0115987	0.6144700	0.0655594	0.3129820	0.0213818	0.4844426	0.4608170	0.1438927	0.1307747	0.5126042	0.7602162	0.0561601	0.0853598	0.7136967	0.6723380	0.1655786	0.1972532	0.4067106	0.0231741	0.1351657	0.5957357	0.3686218	0.7162499	0.7462454	0.0086697	0.6199805	0.3507539	0.6146625	0.4357692	0.0311114	0.5537085	0.2445071	0.0954794	0.4045124	0.4092305	0.7267041	0.7044958	0.6269221	0.1571573	0.0745353	0.3669706	0.4611082	0.4647882	0.5657577	0.0774650	0.0250892	0.4985948	0.1478293	0.5201269	0.0072795	0.2736703	0.3565246	0.2639492	0.3090467	0.4773182	0.0618011	0.1522622	0.5700893	0.0411092	0.7243831	0.5489901	0.0023698	0.7081342	0.6178207	0.2656984	0.1409603	0.8261610	0.5200006	0.3007516	0.0153597	0.2052862	0.0174721	0.1881194	0.3294954	0.4796509	0.3410497	0.0825148	0.3421455	0.5873540	0.0267238	0.4376015	0.4701955	0.7684523	0.3361275	0.2142515	0.0029906	0.5784099	0.0436533	0.0066962
550	0.0739154	0.6213926	0.6161069	0.4305031	0.1431900	0.3270587	0.5690331	0.0001169	0.4953351	0.0239559	0.0836881	0.0303867	0.7073868	0.0439521	0.3983749	0.1588414	0.3548393	0.4452089	0.1047475	0.0733241	0.6148639	0.6737544	0.0828097	0.0904587	0.5907965	0.5252789	0.0755598	0.3057498	0.3477130	0.0128744	0.1499352	0.6115933	0.3071182	0.5484699	0.6618325	0.0024699	0.6564011	0.3607383	0.6055705	0.2311471	0.0162291	0.6783514	0.2538931	0.2043410	0.4709998	0.4746963	0.7247377	0.6487890	0.6218929	0.3262128	0.0943302	0.5469535	0.3404629	0.4792592	0.5576680	0.0633283	0.0209662	0.5304616	0.1352048	0.6533280	0.0115042	0.3845047	0.2372853	0.3574536	0.3356057	0.4772964	0.0903550	0.1053444	0.6146193	0.0441254	0.6326951	0.5162805	0.0021557	0.5644720	0.5510912	0.2845852	0.1340716	0.6555129	0.5974923	0.4532077	0.0303377	0.2888608	0.0188955	0.1144983	0.2464754	0.4284242	0.2952875	0.0955735	0.4549058	0.7946306	0.0551630	0.3978669	0.4568823	0.6322992	0.3570895	0.2916307	0.0077254	0.4562983	0.0349163	0.0244354
600	0.0641123	0.5407799	0.6586630	0.4393646	0.1586248	0.3793706	0.5339598	0.0100819	0.5470246	0.0206037	0.0448308	0.0934120	0.6137623	0.0916883	0.4175519	0.1995436	0.4935368	0.3505333	0.0884156	0.0790103	0.4228929	0.6519390	0.0627865	0.0760420	0.6254576	0.6247515	0.0520973	0.2295959	0.4196778	0.0090337	0.1492138	0.5357605	0.3586544	0.6279451	0.7105134	0.0016574	0.5593909	0.2727735	0.4917998	0.1062842	0.0371406	0.7940202	0.2306087	0.2515699	0.3654556	0.3773225	0.7666322	0.5958102	0.6434868	0.4791160	0.1879849	0.5310253	0.2435332	0.4143615	0.4731584	0.0512663	0.0235028	0.4098649	0.0963408	0.5607883	0.0083344	0.4526312	0.2514860	0.3376522	0.2213428	0.5278972	0.0662760	0.0919791	0.6779841	0.1092230	0.7908832	0.3672038	0.0079450	0.6445660	0.5264676	0.4111866	0.2263354	0.8191109	0.6310542	0.6429360	0.0127689	0.2736890	0.0263797	0.0949330	0.2578014	0.4418678	0.2673062	0.0995194	0.6919206	0.7870396	0.0228854	0.4246168	0.4073946	0.7011360	0.2969176	0.2023487	0.0068146	0.2886369	0.0067043	0.1040473
650	0.0884742	0.4372544	0.6509195	0.4471086	0.2309774	0.4964524	0.6507672	0.0204198	0.4230803	0.0340199	0.0806582	0.1153527	0.7567872	0.0695792	0.3384528	0.2012094	0.5026104	0.3798079	0.1426901	0.0576548	0.3951582	0.7115785	0.0712274	0.0759480	0.6779616	0.5066511	0.0502760	0.3549630	0.3619780	0.0358047	0.0820554	0.6048493	0.3817329	0.6766409	0.6965403	0.0002267	0.7823873	0.2995212	0.6385535	0.0640772	0.0110442	0.8139572	0.2148171	0.3411324	0.3477338	0.4345193	0.7250680	0.6233522	0.6595380	0.4769718	0.1643045	0.5567911	0.2546155	0.5364746	0.6668906	0.0684321	0.0300118	0.4018195	0.0390544	0.6296724	0.0052205	0.4445387	0.2318400	0.3524313	0.2336624	0.4364261	0.0672961	0.0972689	0.6009611	0.1209924	0.6145699	0.4024085	0.0088565	0.6097561	0.5782804	0.5712653	0.1695074	0.7322518	0.5914285	0.7175740	0.0078787	0.2321164	0.0075173	0.1330509	0.1467780	0.4160189	0.3316350	0.0834794	0.6085861	0.6965820	0.0400634	0.4526005	0.3874113	0.6595703	0.2944882	0.1800721	0.0018923	0.4373956	0.0300528	0.1138127
700	0.0457303	0.4553268	0.4563005	0.4889627	0.2764201	0.6193303	0.5938869	0.0053236	0.4285215	0.0342846	0.0584840	0.0987450	0.7884666	0.0605393	0.3352757	0.2580989	0.4864583	0.4415112	0.1237302	0.1214379	0.3831325	0.7256695	0.0237604	0.0722005	0.6244532	0.5183444	0.0779932	0.3163755	0.4548371	0.0287266	0.0921827	0.5986905	0.4441648	0.7665487	0.6174345	0.0121063	0.6889168	0.3916697	0.5067441	0.0073527	0.0064199	0.6601106	0.2718044	0.3074635	0.4565313	0.4880667	0.7423788	0.6928175	0.4723657	0.4719543	0.0858452	0.4142683	0.3451403	0.4710044	0.6876943	0.0754728	0.0262488	0.5000299	0.0234183	0.6215325	0.0297867	0.4655406	0.2265002	0.3192074	0.1631331	0.4819588	0.0743744	0.0916725	0.6940806	0.1750878	0.6017672	0.4495993	0.0299338	0.4993812	0.4944414	0.4396334	0.2778486	0.7625363	0.5898750	0.8007738	0.0092318	0.1694604	0.0280858	0.1073683	0.0769312	0.3040886	0.4286451	0.0518823	0.6587291	0.7036237	0.0436426	0.5103655	0.3952049	0.7788773	0.2964906	0.2070111	0.0054668	0.4383623	0.0356373	0.0627045
750	0.0543987	0.3256452	0.5516377	0.4793483	0.2845905	0.5180500	0.7723597	0.0075886	0.4801658	0.0843700	0.0795788	0.0848499	0.6775526	0.0503612	0.4038702	0.3222199	0.4901908	0.3665153	0.1837039	0.0897192	0.3780490	0.6488104	0.0571074	0.0809081	0.6487068	0.5453822	0.0783448	0.2788027	0.3423927	0.0151105	0.0984147	0.5677361	0.3047659	0.7556307	0.6775154	0.0033068	0.7352601	0.3285093	0.5176254	0.0094496	0.0169256	0.6168921	0.4226397	0.2892995	0.5321231	0.3885455	0.5963581	0.6642898	0.3940509	0.5365819	0.0526588	0.4722854	0.2711618	0.4080872	0.6805975	0.0712467	0.0154203	0.3949008	0.0353756	0.6563524	0.0095990	0.5991392	0.2060408	0.3193499	0.2660881	0.4275941	0.0739306	0.0544328	0.7461662	0.2010292	0.5515012	0.2954089	0.0126498	0.4223584	0.5784864	0.4818989	0.3068246	0.7065200	0.5437503	0.7322085	0.0148259	0.2097530	0.0238285	0.1002961	0.1012943	0.3973332	0.4283565	0.0481871	0.7010689	0.6259883	0.0465669	0.5312856	0.4658550	0.7500407	0.2921916	0.1321521	0.0049814	0.6158360	0.0320362	0.0903335
