"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.1992033	0.0083730	0.1747746	0.9920882	0.6660838	0.4673565	0.6206659	0.6356313	0.1321805	0.9212124	0.7066527	0.0224440	0.2250672	0.0905667	0.5413794	0.1250708	0.5983371	0.4081994	0.4338821	0.7095259	0.8499840	0.4120471	1.0000000	0.9991321	0.0215535	0.6873790	0.4372933	0.4735933	0.2539158	0.6478029	0.9095419	0.0134075	0.9991208	0.1781158	0.5987321	0.0084960	0.7101262	0.3020713	0.9975868	0.2198595	0.3342651	0.5872706	0.3171762	0.9498362	0.5556704	0.2752907	0.2621287	0.0729998	0.2745679	0.7257981	0.9955772	0.6594116	0.3143386	0.2519257	0.9996182	0.5111155	0.1322756	0.2670831	0.3696311	0.1828579	0.1967951	0.0310477	0.1851437	0.6318466	0.5854832	0.9669615	0.3026048	0.1966743	0.4453658	0.2968311	0.9394534	0.0104721	0.9430016	0.1595197	0.5610264	0.8427125	0.4302559	0.8122551	0.3834222	0.6464251	0.3685727	0.2028289	0.6750479	0.1269911	1.0000000	0.6287451	0.8087516	0.7785742	0.8256792	0.6428713	0.9723264	0.9818355	0.4135737	0.9561884	0.4577372	0.2467438	0.8914212	0.9526246	0.2810906	0.3511322
300	0.1960154	0.0081347	0.1733293	0.9944870	0.6670848	0.4673447	0.6276572	0.6405272	0.1257741	0.9243389	0.7072350	0.0224440	0.2250672	0.0905667	0.5403033	0.1246257	0.5979772	0.3829740	0.4255508	0.7088892	0.8470837	0.4067833	1.0000000	0.9986198	0.0260049	0.6858222	0.4321741	0.4671371	0.2565946	0.6504399	0.9090857	0.0137005	0.9993187	0.1711611	0.5986415	0.0071017	0.7227998	0.2954476	0.9987815	0.1928535	0.3370762	0.5754039	0.3171810	0.9490827	0.5556719	0.2890456	0.3002530	0.0782125	0.2823989	0.7303748	0.9959782	0.6713990	0.3119383	0.2511718	0.9995776	0.5081916	0.1311305	0.2658968	0.3574436	0.1871708	0.2841678	0.0284725	0.1798635	0.6331421	0.5854684	0.9630569	0.2839038	0.1956253	0.4465948	0.2962918	0.9246972	0.0112215	0.9389534	0.1605914	0.5449503	0.8404557	0.4263056	0.8120625	0.3740454	0.6459559	0.3751064	0.2105779	0.6641925	0.1408208	1.0000000	0.6505362	0.7923084	0.7804608	0.8261338	0.6416294	0.9739907	0.9802219	0.4039345	0.9561869	0.4577255	0.2505958	0.8903734	0.9558494	0.2691789	0.3507631
350	0.1951078	0.0080355	0.1726845	0.9953777	0.6673547	0.4676029	0.6311903	0.6439757	0.1213415	0.9263484	0.7079351	0.0224440	0.2250672	0.0905667	0.5388941	0.1245228	0.5979182	0.3664413	0.4204399	0.7080140	0.8447446	0.4037365	1.0000000	0.9980373	0.0295571	0.6846866	0.4295846	0.4631241	0.2593925	0.6522468	0.9089102	0.0140828	0.9994582	0.1661193	0.5988764	0.0063364	0.7315573	0.2912196	0.9993605	0.1756448	0.3373746	0.5666213	0.3173329	0.9482545	0.5556745	0.3131804	0.3345074	0.0827451	0.2869365	0.7310015	0.9961180	0.6811154	0.3081182	0.2505771	0.9995458	0.5062004	0.1301512	0.2660040	0.3492966	0.1906325	0.3431294	0.0273606	0.1766313	0.6329923	0.5854101	0.9615719	0.2713846	0.1951905	0.4478683	0.2960392	0.9115056	0.0119970	0.9357277	0.1613711	0.5341234	0.8386672	0.4230697	0.8120118	0.3532033	0.6456778	0.3782242	0.2161633	0.6580837	0.1507250	1.0000000	0.6676366	0.7798060	0.7806792	0.8241461	0.6412349	0.9755677	0.9795138	0.3975627	0.9561873	0.4577081	0.2509194	0.8902517	0.9571764	0.2657913	0.3506169
400	0.1948473	0.0079941	0.1724344	0.9957121	0.6674174	0.4679819	0.6328829	0.6461762	0.1185007	0.9275540	0.7086482	0.0224440	0.2250672	0.0905667	0.5375377	0.1245697	0.5980957	0.3559816	0.4174084	0.7071504	0.8430540	0.4019439	1.0000000	0.9974701	0.0322428	0.6839542	0.4282927	0.4610047	0.2620032	0.6532626	0.9088411	0.0144999	0.9995511	0.1627824	0.5990040	0.0058854	0.7373073	0.2886450	0.9996209	0.1653127	0.3366408	0.5606037	0.3175646	0.9475241	0.5556784	0.3395842	0.3605273	0.0860991	0.2891516	0.7297864	0.9961296	0.6882731	0.3036624	0.2501582	0.9995239	0.5050182	0.1294128	0.2669670	0.3438655	0.1929713	0.3775858	0.0269151	0.1750984	0.6324155	0.5853721	0.9618400	0.2648028	0.1950182	0.4491918	0.2959256	0.9020300	0.0126482	0.9335421	0.1619168	0.5277592	0.8370409	0.4206268	0.8119989	0.3281078	0.6456779	0.3797721	0.2199855	0.6545812	0.1568454	1.0000000	0.6797270	0.7706503	0.7804496	0.8216200	0.6411288	0.9768356	0.9792771	0.3940114	0.9561887	0.4576870	0.2497796	0.8904313	0.9576183	0.2660202	0.3505582
450	0.1947719	0.0079770	0.1723801	0.9958408	0.6674266	0.4683973	0.6336409	0.6474824	0.1167519	0.9282579	0.7092931	0.0224440	0.2250672	0.0905667	0.5364216	0.1246791	0.5984095	0.3495253	0.4157139	0.7064271	0.8419047	0.4008911	1.0000000	0.9969749	0.0341752	0.6835046	0.4275451	0.4601072	0.2642162	0.6536869	0.9088124	0.0149052	0.9996104	0.1607062	0.5990295	0.0056081	0.7408775	0.2871125	0.9997390	0.1594085	0.3356469	0.5568426	0.3178126	0.9469556	0.5556826	0.3629248	0.3783136	0.0882584	0.2899284	0.7278915	0.9960821	0.6932093	0.2994093	0.2498898	0.9995108	0.5043555	0.1289140	0.2683473	0.3403041	0.1943950	0.3963318	0.0267425	0.1747666	0.6317961	0.5853595	0.9627017	0.2632039	0.1949773	0.4504854	0.2958753	0.8968336	0.0131727	0.9321965	0.1622833	0.5245974	0.8354399	0.4188173	0.8119958	0.3053306	0.6458330	0.3805902	0.2224890	0.6526011	0.1603704	1.0000000	0.6877296	0.7642903	0.7801400	0.8193614	0.6411132	0.9777593	0.9792336	0.3923395	0.9561902	0.4576656	0.2483016	0.8906589	0.9576687	0.2672890	0.3505334
500	0.1947500	0.0079700	0.1724195	0.9958923	0.6674247	0.4687916	0.6339373	0.6482140	0.1157001	0.9286637	0.7098257	0.0224440	0.2250672	0.0905667	0.5355872	0.1248039	0.5987670	0.3456492	0.4148270	0.7058786	0.8411527	0.4002873	1.0000000	0.9965775	0.0354972	0.6832327	0.4270075	0.4598913	0.2659524	0.6537474	0.9087989	0.0152659	0.9996473	0.1594444	0.5990026	0.0054351	0.7430007	0.2862105	0.9997947	0.1562231	0.3347153	0.5547042	0.3180358	0.9465471	0.5556866	0.3810648	0.3896140	0.0894553	0.2899082	0.7259393	0.9960124	0.6964509	0.2959411	0.2497334	0.9995042	0.5039950	0.1286108	0.2698081	0.3380436	0.1951984	0.4061070	0.0266738	0.1751728	0.6312712	0.5853635	0.9635113	0.2648139	0.1950040	0.4516575	0.2958521	0.8951482	0.0136058	0.9314181	0.1625194	0.5234689	0.8338530	0.4174590	0.8119952	0.2877877	0.6460218	0.3810545	0.2240406	0.6515203	0.1623558	1.0000000	0.6928133	0.7601103	0.7798587	0.8176302	0.6411213	0.9783897	0.9792502	0.3916743	0.9561916	0.4576473	0.2470313	0.8908488	0.9575670	0.2685023	0.3505219
550	0.1971952	0.0836634	0.3301665	0.9874689	0.2532583	0.7479500	0.6128836	0.6482726	0.1150927	0.9287093	0.7102251	0.0224440	0.2250672	0.0905667	0.5335031	0.2579023	0.5991245	0.3452076	0.4446504	0.7045895	0.8269070	0.4007289	1.0000000	0.9962889	0.0353872	0.6830774	0.4512985	0.4605174	0.2674597	0.6519126	0.9651597	0.0156931	0.9996683	0.1606352	0.5836895	0.0540334	0.6889223	0.4539836	0.9998220	0.1559718	0.3317094	0.5967264	0.3182261	0.9458447	0.0715972	0.4222257	0.6299300	0.0899755	0.2890412	0.6970314	0.9958267	0.7002435	0.2923130	0.2498613	0.9995482	0.5039359	0.1284868	0.2713494	0.3405156	0.0978296	0.2733208	0.0265245	0.1642612	0.5444194	0.4427715	0.9603542	0.2668268	0.2168103	0.4516380	0.2961112	0.6861752	0.0182682	0.9309653	0.1625455	0.4541602	0.8347679	0.4185631	0.9493068	0.2743478	0.2578927	0.3652922	0.2241145	0.7176964	0.1678101	1.0000000	0.8274986	0.7703398	0.7043954	0.5055103	0.8766215	0.9798765	0.9791000	0.3963444	0.9561933	0.4576339	0.2154669	0.9013485	0.9478967	0.5512283	0.3884538
600	0.2655150	0.1010869	0.3778677	0.9471031	0.1274928	0.8121805	0.5750936	0.6452339	0.1152184	0.9280204	0.7102296	0.0224440	0.2250672	0.0905667	0.5293419	0.2984930	0.5996600	0.3639184	0.5133975	0.7019844	0.8224304	0.4080596	1.0000000	0.9963508	0.0288501	0.6826849	0.4677630	0.4657028	0.2688823	0.6478917	0.9866605	0.0162733	0.9996636	0.1661803	0.5675957	0.0817148	0.6136023	0.5082262	0.9998247	0.1709434	0.3196108	0.6753282	0.3184815	0.9440040	0.0358847	0.4944489	0.7078777	0.0897327	0.2827959	0.6275500	0.9946694	0.7018208	0.2875542	0.2514851	0.9996060	0.5055230	0.1287065	0.2745297	0.3676888	0.0764077	0.1147542	0.0256344	0.1419460	0.4339320	0.4097779	0.9575911	0.2847440	0.2476255	0.4499492	0.2971497	0.6990463	0.0359569	0.9304498	0.1620332	0.4405003	0.8408589	0.4227979	0.9863017	0.2587549	0.1571249	0.2723621	0.2176098	0.8647119	0.1693371	1.0000000	0.8355927	0.7946447	0.3997303	0.3884260	0.9580473	0.9815209	0.9776741	0.4101985	0.9562008	0.4576257	0.1420934	0.9298566	0.9216777	0.6803041	0.4034923
650	0.6262649	0.1076192	0.3961550	0.8946491	0.0893102	0.8272935	0.5512931	0.6389697	0.1174112	0.9258565	0.7094057	0.0224440	0.2250672	0.0905667	0.5260888	0.3113450	0.6005135	0.4048061	0.5621136	0.6998658	0.8224596	0.4223380	1.0000000	0.9971067	0.0201447	0.6825319	0.4856592	0.4754471	0.2692366	0.6436061	0.9948601	0.0167456	0.9996216	0.1743821	0.5871431	0.1099951	0.5802297	0.5277575	0.9997483	0.2072213	0.3016494	0.7318741	0.3189937	0.9416954	0.0332619	0.5489859	0.7227871	0.0876296	0.2693750	0.5777245	0.9921960	0.6940159	0.2842041	0.2495645	0.9996510	0.5105560	0.1294184	0.2794512	0.4046102	0.1651151	0.0480043	0.0247037	0.1321593	0.3994014	0.4021872	0.9606182	0.3246197	0.2625664	0.4486103	0.2985636	0.7106659	0.0562733	0.9296230	0.1608313	0.4549538	0.8470458	0.4277838	0.9962683	0.2479485	0.1315977	0.1688679	0.2059013	0.9404637	0.1667377	1.0000000	0.8191828	0.8229875	0.2643029	0.3491391	0.9857795	0.9820235	0.9756869	0.4276430	0.9562111	0.4576242	0.0851555	0.9495106	0.8986517	0.7390178	0.4094526
700	0.8786971	0.1128225	0.4065091	0.8625015	0.0777306	0.8305485	0.5392841	0.6322297	0.1223602	0.9222079	0.7081926	0.0224440	0.2250672	0.0905667	0.5247860	0.3158055	0.6014850	0.4482764	0.5871577	0.6989462	0.8250421	0.4364240	1.0000000	0.9981131	0.0141377	0.6833183	0.4986634	0.4854129	0.2679932	0.6394215	0.9979854	0.0169419	0.9995374	0.1834362	0.6496400	0.1344321	0.5681410	0.5381534	0.9994640	0.2511993	0.2881293	0.7611857	0.3195897	0.9414367	0.0330756	0.5775498	0.7001404	0.0831396	0.2546040	0.5527260	0.9892965	0.6787088	0.2836980	0.2459690	0.9996960	0.5185313	0.1305485	0.2840706	0.4288328	0.2762096	0.0222239	0.0255618	0.1348967	0.3924769	0.4005111	0.9649609	0.3702684	0.2682807	0.4478631	0.3002292	0.7157559	0.0653121	0.9294322	0.1592463	0.4786479	0.8492277	0.4330786	0.9989527	0.2478705	0.1260325	0.1218265	0.1945018	0.9657701	0.1621075	1.0000000	0.7927024	0.8487381	0.2299381	0.3324181	0.9951805	0.9813580	0.9757767	0.4454200	0.9562162	0.4576335	0.0546229	0.9579352	0.8845815	0.7796521	0.4118117
750	0.9630585	0.1171785	0.4134843	0.8450605	0.0742442	0.8306949	0.5333797	0.6268453	0.1290009	0.9182365	0.7072125	0.0224440	0.2250672	0.0905667	0.5251594	0.3175239	0.6022744	0.4815777	0.6000165	0.6991058	0.8283637	0.4464228	1.0000000	0.9988719	0.0108821	0.6847207	0.5052048	0.4928888	0.2656243	0.6359267	0.9991763	0.0168270	0.9994134	0.1916313	0.7264890	0.1507123	0.5633928	0.5463687	0.9987822	0.2897993	0.2814159	0.7783911	0.3199099	0.9422471	0.0330625	0.5843900	0.6516467	0.0774232	0.2430785	0.5420430	0.9868833	0.6628037	0.2861394	0.2435011	0.9997388	0.5264601	0.1318412	0.2869284	0.4392974	0.3248625	0.0124274	0.0295429	0.1429165	0.3912350	0.4002092	0.9683674	0.4079996	0.2703667	0.4471127	0.3021578	0.7180447	0.0637744	0.9310740	0.1576417	0.5001498	0.8488861	0.4376704	0.9996749	0.2559971	0.1255609	0.1054232	0.1858636	0.9738318	0.1550203	1.0000000	0.7623739	0.8685151	0.2212783	0.3216371	0.9983650	0.9801058	0.9788944	0.4595696	0.9562170	0.4576545	0.0406955	0.9611145	0.8772440	0.8058298	0.4127425
800	0.9880937	0.1203626	0.4179405	0.8344828	0.0732400	0.8301612	0.5303218	0.6231808	0.1355746	0.9149673	0.7066218	0.0224440	0.2250672	0.0905667	0.5264550	0.3181529	0.6027036	0.5034593	0.6078114	0.6998881	0.8312560	0.4526161	1.0000000	0.9993072	0.0092782	0.6860903	0.5076303	0.4975572	0.2628223	0.6335258	0.9996311	0.0164854	0.9992617	0.1983219	0.7866118	0.1599787	0.5608593	0.5532654	0.9976203	0.3183504	0.2793562	0.7892205	0.3198973	0.9433631	0.0330573	0.5745954	0.5937710	0.0720445	0.2357357	0.5387438	0.9853328	0.6504584	0.2905173	0.2417605	0.9997723	0.5313864	0.1330371	0.2878862	0.4421574	0.3412705	0.0087047	0.0360134	0.1508050	0.3909944	0.4002048	0.9705722	0.4319929	0.2711359	0.4460163	0.3041449	0.7191182	0.0578871	0.9342653	0.1562765	0.5155746	0.8484216	0.4409594	0.9998683	0.2681126	0.1260626	0.0999822	0.1800536	0.9766305	0.1453206	1.0000000	0.7354629	0.8829600	0.2191114	0.3139456	0.9994436	0.9788683	0.9831020	0.4682521	0.9562165	0.4576807	0.0348585	0.9623101	0.8737152	0.8208389	0.4131087
850	0.9953780	0.1225330	0.4203880	0.8274264	0.0730166	0.8296472	0.5286472	0.6208992	0.1409548	0.9126796	0.7063160	0.0224440	0.2250672	0.0905667	0.5279757	0.3182476	0.6027651	0.5171057	0.6132321	0.7008481	0.8333834	0.4564262	1.0000000	0.9995266	0.0085010	0.6871011	0.5082978	0.5001411	0.2600883	0.6321788	0.9998068	0.0160429	0.9990995	0.2035944	0.8239495	0.1649989	0.5590785	0.5585907	0.9961594	0.3373035	0.2795822	0.7958986	0.3196694	0.9443890	0.0330502	0.5537854	0.5412419	0.0678801	0.2317408	0.5390915	0.9845646	0.6421838	0.2953876	0.2402501	0.9997940	0.5323763	0.1339821	0.2874974	0.4420894	0.3459658	0.0072638	0.0426821	0.1564239	0.3909356	0.4002443	0.9718576	0.4419847	0.2714262	0.4446442	0.3059253	0.7195622	0.0516540	0.9378052	0.1552574	0.5248827	0.8488191	0.4430372	0.9999191	0.2813784	0.1265260	0.0978657	0.1763772	0.9777475	0.1343463	1.0000000	0.7153743	0.8933062	0.2186116	0.3088259	0.9998089	0.9779231	0.9865569	0.4722924	0.9562156	0.4577046	0.0325335	0.9627988	0.8721162	0.8294869	0.4132535
900	0.9974943	0.1239952	0.4214154	0.8225531	0.0730473	0.8292879	0.5277252	0.6195462	0.1449013	0.9111903	0.7061687	0.0224440	0.2250672	0.0905667	0.5293222	0.3180717	0.6025622	0.5256837	0.6170998	0.7017183	0.8348401	0.4588959	1.0000000	0.9996321	0.0081057	0.6877496	0.5084821	0.5014378	0.2576764	0.6315913	0.9998767	0.0155980	0.9989414	0.2077101	0.8449202	0.1678298	0.5577370	0.5624004	0.9947275	0.3489054	0.2806652	0.7998069	0.3193615	0.9451914	0.0330423	0.5281058	0.5007229	0.0650806	0.2299600	0.5410345	0.9843328	0.6369724	0.2996769	0.2388382	0.9998058	0.5304221	0.1346394	0.2863887	0.4413051	0.3468741	0.0066806	0.0478793	0.1596321	0.3909175	0.4002748	0.9725509	0.4409353	0.2715409	0.4432093	0.3073517	0.7196544	0.0464240	0.9408068	0.1545665	0.5293758	0.8500281	0.4442749	0.9999316	0.2944425	0.1268316	0.0966517	0.1741321	0.9782485	0.1239413	1.0000000	0.7017896	0.9005218	0.2185315	0.3057247	0.9999327	0.9772900	0.9888285	0.4735228	0.9562146	0.4577224	0.0316117	0.9630356	0.8714582	0.8346449	0.4133123
950	0.9981061	0.1249912	0.4215743	0.8191620	0.0731546	0.8290582	0.5272519	0.6187669	0.1476483	0.9102291	0.7060989	0.0224440	0.2250672	0.0905667	0.5303627	0.3177867	0.6022263	0.5312366	0.6197813	0.7024018	0.8358173	0.4605669	1.0000000	0.9996832	0.0078859	0.6881484	0.5086448	0.5020108	0.2556726	0.6314475	0.9999064	0.0152038	0.9987969	0.2108895	0.8564152	0.1695644	0.5567541	0.5650246	0.9935713	0.3555241	0.2819474	0.8019782	0.3190631	0.9457708	0.0330347	0.5028602	0.4725973	0.0634191	0.2294787	0.5434467	0.9844038	0.6337242	0.3029388	0.2375425	0.9998109	0.5271559	0.1350481	0.2850155	0.4405571	0.3467281	0.0064266	0.0513255	0.1610279	0.3909126	0.4002910	0.9728950	0.4332112	0.2715907	0.4418786	0.3084107	0.7195563	0.0423218	0.9430067	0.1541283	0.5305567	0.8516559	0.4450151	0.9999340	0.3067190	0.1270424	0.0956475	0.1728025	0.9784820	0.1152561	1.0000000	0.6930130	0.9053987	0.2185454	0.3040233	0.9999746	0.9768909	0.9901735	0.4735019	0.9562136	0.4577341	0.0312030	0.9631764	0.8712526	0.8378123	0.4133380
1000	0.9982766	0.1256782	0.4212871	0.8167970	0.0732702	0.8289118	0.5270519	0.6183308	0.1495260	0.9095965	0.7060651	0.0224440	0.2250672	0.0905667	0.5311117	0.3174898	0.6018620	0.5349147	0.6215867	0.7028997	0.8364740	0.4617101	1.0000000	0.9997089	0.0077520	0.6883995	0.5088713	0.5021976	0.2540726	0.6315181	0.9999203	0.0148786	0.9986712	0.2133107	0.8628668	0.1707056	0.5560590	0.5668146	0.9927674	0.3590198	0.2831700	0.8031324	0.3188144	0.9461732	0.0330280	0.4813862	0.4545664	0.0625690	0.2296737	0.5457564	0.9846109	0.6316672	0.3051730	0.2363934	0.9998119	0.5238137	0.1352753	0.2836455	0.4400004	0.3463964	0.0063060	0.0534237	0.1612949	0.3909133	0.4002967	0.9730414	0.4229950	0.2716148	0.4407350	0.3091605	0.7193684	0.0391521	0.9445015	0.1538621	0.5297126	0.8533415	0.4454810	0.9999340	0.3178270	0.1272113	0.0946968	0.1720481	0.9785846	0.1085676	1.0000000	0.6874102	0.9086086	0.2185731	0.3032078	0.9999888	0.9766437	0.9909333	0.4731386	0.9562125	0.4577412	0.0309639	0.9632740	0.8712568	0.8397922	0.4133507

0	0.9982997	0.1272682	0.4186439	0.8112989	0.0735132	0.8286182	0.5275258	0.6180513	0.1534905	0.9082949	0.7060207	0.0224440	0.2250672	0.0905667	0.5327390	0.3164914	0.6005318	0.5423599	0.6252161	0.7039958	0.8378423	0.4640753	1.0000000	0.9997456	0.0074844	0.6889324	0.5105869	0.5012106	0.2492469	0.6325287	0.9999430	0.0138657	0.9982122	0.2201319	0.8738232	0.1732073	0.5545398	0.5706201	0.9920358	0.3591586	0.2881715	0.8039536	0.3181750	0.9470212	0.0330091	0.4401874	0.4381478	0.0633304	0.2329590	0.5537382	0.9858537	0.6276599	0.3074106	0.2314184	0.9997940	0.5133760	0.1352991	0.2778204	0.4388081	0.3456222	0.0061802	0.0565245	0.1570098	0.3909505	0.4002671	0.9730996	0.3953525	0.2716267	0.4368245	0.3107543	0.7180968	0.0294262	0.9474213	0.1534842	0.5176233	0.8601100	0.4466397	0.9999319	0.3537381	0.1280267	0.0897809	0.1717400	0.9785227	0.0920863	1.0000000	0.6769177	0.9143901	0.2186873	0.3043882	0.9999960	0.9762107	0.9919486	0.4733339	0.9562079	0.4577462	0.0298488	0.9635509	0.8719160	0.8430164	0.4133728
50	0.6941220	0.1272758	0.4185716	0.8107151	0.0735049	0.9185391	0.2112144	0.6041112	0.1915864	0.1922421	0.7060207	0.0224440	0.2250672	0.0280386	0.5333300	0.1944691	0.5996096	0.5429480	0.6374199	0.7194622	0.8523006	0.4645416	1.0000000	0.9997457	0.0074569	0.6887870	0.5098344	0.5274079	0.2453218	0.6330893	0.9999430	0.0137843	0.9961987	0.3715048	0.4033933	0.0633585	0.5494788	0.6458065	0.9933677	0.3807893	0.1676435	0.8049458	0.2717784	0.9472014	0.0330079	0.4401671	0.4370096	0.0634746	0.2389880	0.5539680	0.9863778	0.6278276	0.6429351	0.2429987	0.9998149	0.5272335	0.1354938	0.2961761	0.4443955	0.3387462	0.0065648	0.0484602	0.1446858	0.5334221	0.8315025	0.9729712	0.8101886	0.2763779	0.4365814	0.3099881	0.9475675	0.0295124	0.9420601	0.1536322	0.5185405	0.8558013	0.4464006	0.9999592	0.3928585	0.1280518	0.0414410	0.1515086	0.9793675	0.0911609	0.4440996	0.6654356	0.9458093	0.2076436	0.3061508	0.9999955	0.9933107	0.9891248	0.2609387	0.9562711	0.4577462	0.0169380	0.8620298	0.8810709	0.8873742	0.6319322
100	0.6113062	0.1273543	0.4184818	0.8089072	0.0734168	0.9403134	0.1100723	0.5619399	0.3520388	0.0693115	0.7060184	0.0224440	0.2250672	0.0086805	0.5399013	0.1564276	0.5966197	0.5488421	0.6607911	0.7281172	0.8887847	0.4683904	1.0000000	0.9997483	0.0072173	0.6876045	0.4992331	0.6138100	0.2364487	0.6275656	0.9999440	0.0129360	0.9850608	0.4365112	0.2255321	0.0269053	0.5411720	0.6702811	0.9958873	0.4678473	0.1571656	0.8171909	0.2621906	0.9492017	0.0329981	0.4388217	0.4207888	0.0651702	0.2545310	0.5571803	0.9882978	0.6233441	0.7666084	0.2540488	0.9998677	0.5469315	0.1377821	0.3913304	0.4467802	0.3288763	0.0098147	0.0272780	0.1059237	0.5398823	0.9313056	0.9732446	0.9029232	0.2844506	0.4338604	0.3070535	0.9327444	0.0291811	0.9103325	0.1547111	0.5306961	0.8430676	0.4454275	0.9999602	0.4720555	0.1284473	0.0271446	0.0900214	0.9810005	0.0767591	0.2763082	0.6124439	0.9626805	0.1908741	0.2036340	0.9999940	0.9981073	0.9698071	0.1848600	0.9563565	0.4577457	0.0126947	0.8360812	0.9052364	0.8980886	0.7187966
150	0.5887637	0.1275546	0.4181908	0.8065283	0.0732594	0.9476554	0.0777536	0.5197877	0.5124412	0.0482344	0.7060082	0.0224440	0.2250672	0.0026874	0.5533366	0.1437079	0.5926699	0.5600394	0.6747745	0.7373609	0.9161794	0.4744380	1.0000000	0.9997590	0.0068210	0.6834494	0.4608208	0.7031526	0.2254456	0.6127904	0.9999488	0.0113062	0.9581271	0.5186320	0.1589953	0.0149596	0.5366238	0.6794050	0.9973488	0.5610183	0.1648338	0.8439688	0.2597545	0.9531959	0.0329820	0.4305603	0.3831349	0.0689154	0.2679867	0.5663592	0.9911515	0.6050376	0.8349976	0.2568413	0.9999108	0.5585305	0.1437932	0.5308025	0.4295842	0.3225682	0.0259345	0.0152411	0.0696132	0.5374787	0.9543504	0.9734880	0.9238408	0.2901779	0.4275469	0.3030579	0.7281465	0.0261427	0.8539657	0.1571184	0.5639802	0.8326720	0.4420716	0.9999390	0.5293986	0.1295943	0.0280022	0.0512695	0.9823467	0.0523602	0.2256625	0.5034698	0.9758333	0.1827578	0.1358607	0.9999927	0.9994530	0.9127358	0.1465557	0.9563869	0.4577429	0.0111273	0.8333430	0.9265887	0.8988517	0.7533354
200	0.5826349	0.1278608	0.4171922	0.8037943	0.0731139	0.9517326	0.0674744	0.4916563	0.5938012	0.0446147	0.7059907	0.0224440	0.2250672	0.0008320	0.5669499	0.1386255	0.5882966	0.5709788	0.6800262	0.7457344	0.9300965	0.4793223	1.0000000	0.9997764	0.0064704	0.6743643	0.3911525	0.7594579	0.2094079	0.5978968	0.9999578	0.0095013	0.8948861	0.6177636	0.1402239	0.0111222	0.5346277	0.6842915	0.9981575	0.6153462	0.1749270	0.8689814	0.2583743	0.9571522	0.0329669	0.4120941	0.3444741	0.0727155	0.2767625	0.5811819	0.9947838	0.5991344	0.8858022	0.2572192	0.9999339	0.5668978	0.1524827	0.6265896	0.4087856	0.3154986	0.0656440	0.0114110	0.0481565	0.5336742	0.9596305	0.9723343	0.9266703	0.2943452	0.4175169	0.2992402	0.6114103	0.0196511	0.8134717	0.1602849	0.6066052	0.8287529	0.4295959	0.9999083	0.5717786	0.1313034	0.0360003	0.0356504	0.9840378	0.0382280	0.2103757	0.3936795	0.9840213	0.1795612	0.1060389	0.9999919	0.9998306	0.8351458	0.1153155	0.9563940	0.4577360	0.0103215	0.8360619	0.9398093	0.8962024	0.7670665
250	0.5809753	0.1282423	0.4153200	0.8009475	0.0730098	0.9541431	0.0643113	0.4762202	0.6282447	0.0439748	0.7059719	0.0224440	0.2250672	0.0002576	0.5767355	0.1359523	0.5839718	0.5785170	0.6811514	0.7516594	0.9365325	0.4820619	1.0000000	0.9997942	0.0062357	0.6642444	0.3293087	0.7873246	0.1925212	0.5884244	0.9999682	0.0077953	0.7799344	0.6881404	0.1354035	0.0099218	0.5336877	0.6876875	0.9986273	0.6335974	0.1848564	0.8810860	0.2571069	0.9599746	0.0329559	0.3872017	0.3079488	0.0739668	0.2828062	0.5988294	0.9970875	0.5957272	0.9179600	0.2570452	0.9999415	0.5729614	0.1613481	0.6712095	0.3948719	0.3095510	0.1104860	0.0103704	0.0363308	0.5305057	0.9608116	0.9691867	0.9230398	0.2974325	0.4015332	0.2962378	0.5853020	0.0121773	0.7988257	0.1632660	0.6398084	0.8278660	0.4033398	0.9998763	0.6041161	0.1330237	0.0455086	0.0303263	0.9868455	0.0335159	0.2057616	0.3255849	0.9885075	0.1781655	0.0938725	0.9999917	0.9999368	0.7777576	0.0859309	0.9563953	0.4577266	0.0097090	0.8387767	0.9468951	0.8911283	0.7725272
