"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.2463646	0.0745594	0.2953793	0.5019047	0.1079175	0.3491770	0.2435525	0.3027346	0.0368618	0.6703566	0.4420813	0.0113753	0.3268625	0.0301679	0.2751767	0.1620606	0.2957766	0.3716681	0.3251493	0.3567758	0.3915746	0.1653390	0.5132451	0.5185979	0.2999327	0.3129444	0.3129853	0.2654907	0.1687025	0.3275205	0.4576294	0.0253976	0.6141635	0.2789911	0.4000375	0.0482537	0.5921052	0.3775866	0.6821225	0.2168621	0.2918168	0.4946574	0.2049018	0.6454165	0.0310103	0.2528516	0.2589126	0.1667450	0.0429663	0.3000482	0.6934307	0.4042458	0.0299202	0.0209755	0.6998571	0.3448839	0.0909449	0.4285501	0.2354241	0.3037338	0.1726328	0.0838958	0.1349804	0.1608304	0.2525828	0.6174241	0.2771033	0.1208749	0.3895365	0.1568836	0.3584249	0.0082720	0.6974759	0.1296495	0.5716970	0.5761460	0.4410793	0.5834735	0.4283125	0.2906084	0.2302587	0.1812263	0.6230134	0.0500560	0.6172156	0.4320517	0.5331557	0.1568357	0.0496105	0.6915651	0.6477973	0.5803792	0.3174322	0.4995057	0.2389493	0.0195134	0.4873498	0.6250831	0.4101718	0.2448083
700	0.3986354	0.0940769	0.2304192	0.5368599	0.0344978	0.4396524	0.2129760	0.3390254	0.0581077	0.6562595	0.4896740	0.0197372	0.2447472	0.0528725	0.2062869	0.2062949	0.3270361	0.3032059	0.3074265	0.3318426	0.4615132	0.1688702	0.6006691	0.5784735	0.2318077	0.2230735	0.3364301	0.2943317	0.1721007	0.3451363	0.6366858	0.0283488	0.6057930	0.2413879	0.5362535	0.0383900	0.4578936	0.3209538	0.6312152	0.0953031	0.2715331	0.5224311	0.2150819	0.7369460	0.0096628	0.2574242	0.3848493	0.0654047	0.0385187	0.4757832	0.6792469	0.3942934	0.0491907	0.0395398	0.7226758	0.2412897	0.0828121	0.3040381	0.1753392	0.2433820	0.1165392	0.0268961	0.1793920	0.1758892	0.2292681	0.5813112	0.2002133	0.1383872	0.2605115	0.2610238	0.4824729	0.0224601	0.6210607	0.0830464	0.3769904	0.3892140	0.3411392	0.7630464	0.2833234	0.2003065	0.2314978	0.1273634	0.6737487	0.0763647	0.5921264	0.3424717	0.6178982	0.2224383	0.0939913	0.5616111	0.6839738	0.6937534	0.2440305	0.4895984	0.2330978	0.0207607	0.7457258	0.6131403	0.3304505	0.2811319
750	0.5002031	0.0509809	0.4191453	0.6626706	0.0492296	0.5491724	0.3012633	0.5054813	0.0551830	0.6077775	0.5756390	0.0227793	0.1796657	0.0461301	0.2773374	0.2196803	0.4213959	0.4034698	0.3669131	0.3786290	0.3860814	0.1788388	0.5834029	0.5500742	0.1232570	0.3020819	0.3182361	0.3048155	0.1714964	0.3087879	0.5981095	0.0442212	0.6859898	0.1479907	0.4534559	0.0692821	0.4037004	0.4349347	0.7406513	0.1454924	0.1760261	0.4813415	0.1667856	0.5121029	0.0068435	0.2872915	0.4050601	0.0534272	0.0761793	0.4052351	0.6755298	0.3728302	0.0896514	0.0712902	0.7827436	0.2528315	0.1103784	0.2467526	0.3321965	0.2546787	0.0745566	0.0117828	0.1703161	0.2373976	0.2770115	0.6095567	0.2295084	0.1395839	0.3215811	0.2013879	0.4111742	0.0242069	0.7661446	0.1362072	0.3047291	0.5384930	0.2761261	0.6727713	0.3258112	0.0945641	0.1554413	0.0689634	0.5934432	0.0841379	0.5795455	0.4493554	0.6314871	0.1417505	0.1030719	0.5515559	0.7581391	0.7031896	0.2376604	0.6883181	0.3216139	0.0924685	0.5989536	0.6561790	0.4830934	0.2745884
800	0.6178360	0.0981467	0.2891214	0.6140372	0.0326588	0.4433141	0.3135370	0.3909682	0.0691732	0.6237532	0.5963625	0.0218657	0.1666233	0.0783656	0.3756601	0.2117334	0.4711375	0.2983170	0.3406858	0.4134858	0.3876588	0.3356576	0.7414764	0.6001428	0.0347128	0.3143687	0.3483447	0.3851235	0.1469308	0.3676062	0.7998557	0.0339411	0.5956837	0.1415945	0.4701738	0.1003083	0.3197670	0.4320330	0.6536068	0.1375605	0.2334826	0.4879202	0.2173568	0.5479824	0.0193741	0.3389307	0.3715137	0.0283253	0.0839637	0.3842336	0.6656279	0.4851335	0.1578405	0.0582718	0.6492051	0.3068340	0.1042330	0.2248685	0.3216498	0.2951459	0.0351106	0.0088265	0.1763208	0.2191996	0.2376022	0.7706802	0.2231826	0.1733108	0.3918430	0.2138653	0.4888191	0.0283972	0.6419460	0.0921313	0.2890144	0.4609697	0.3043418	0.6784828	0.2019323	0.1011598	0.1032513	0.1241506	0.6568386	0.0746621	0.6576456	0.3876941	0.7235949	0.1859818	0.1240401	0.6847088	0.6668076	0.5734285	0.2090393	0.5419366	0.3155343	0.0130398	0.6148794	0.4836023	0.5425910	0.2991781
850	0.6554062	0.0961750	0.3410315	0.5210174	0.0538790	0.5543020	0.4061970	0.3335339	0.0677000	0.5310122	0.4519256	0.0151000	0.1437683	0.0636976	0.2363095	0.3304648	0.4188146	0.3116648	0.3808783	0.4786680	0.4078399	0.2147982	0.6254054	0.6478020	0.0236637	0.3970578	0.2431539	0.4541747	0.1507878	0.3731830	0.7222514	0.0366004	0.6575732	0.1160456	0.5949047	0.1490717	0.3773250	0.3682442	0.6580792	0.1861820	0.1458076	0.5552621	0.2200616	0.5377734	0.0161642	0.3886028	0.3812225	0.0280339	0.0845057	0.3067973	0.7049304	0.4474730	0.1681081	0.0691075	0.6081946	0.1927006	0.0378166	0.2355533	0.4093743	0.2394088	0.0228752	0.0178321	0.1892846	0.3087606	0.2786984	0.8140318	0.2635810	0.1836028	0.2433664	0.2452506	0.6073856	0.0259947	0.6768327	0.0867491	0.2955951	0.4919603	0.2601794	0.5830522	0.1650483	0.1129575	0.0829948	0.1583778	0.7021636	0.0765934	0.5885441	0.4990064	0.5180946	0.1970631	0.2228670	0.6922594	0.6216768	0.5965013	0.3088311	0.6539234	0.2825431	0.0272763	0.6141559	0.4676427	0.4645562	0.2758673
900	0.6057794	0.0958462	0.2851106	0.5397624	0.0341470	0.4914642	0.3249461	0.3668508	0.0385643	0.4185277	0.4957366	0.0133207	0.1293603	0.0884660	0.3088758	0.2099551	0.4018239	0.3200205	0.4415245	0.3826874	0.5103924	0.3899457	0.6095840	0.5693332	0.0120701	0.3472350	0.2257188	0.4401810	0.1549552	0.2974350	0.6541531	0.0282792	0.6507227	0.0638849	0.5883491	0.1416884	0.2527700	0.3495778	0.5848849	0.1425414	0.2008591	0.5626820	0.2092799	0.5177428	0.0161863	0.3343053	0.3362926	0.0288006	0.1137685	0.3665506	0.6660864	0.4115062	0.1524044	0.0871121	0.4933017	0.3797511	0.0972163	0.2039122	0.3504881	0.2575374	0.0120312	0.0134543	0.1556862	0.3201714	0.2172218	0.6360799	0.2756937	0.1664519	0.2523705	0.2257808	0.4783151	0.0264660	0.5552644	0.1223255	0.3822758	0.5096977	0.2038432	0.6793496	0.2085873	0.0867944	0.0444701	0.1037613	0.7381694	0.0779196	0.6614200	0.4766480	0.5368971	0.1309931	0.2065054	0.5867784	0.5483647	0.5880531	0.3140629	0.6721213	0.3135806	0.0317419	0.6073229	0.6343908	0.6277354	0.3263800
950	0.6993363	0.1055543	0.3475479	0.4690982	0.0537048	0.5926463	0.3457326	0.4889178	0.1027069	0.5311326	0.2911904	0.0227702	0.1429384	0.0900456	0.2429504	0.1573953	0.3746411	0.3092731	0.4352517	0.4937710	0.4722905	0.2811686	0.5560881	0.5680606	0.0051582	0.4167850	0.4069565	0.3307028	0.1708532	0.3325845	0.6052121	0.0222584	0.7277488	0.1194628	0.7615685	0.0927759	0.4562629	0.3060199	0.5919331	0.2568359	0.2082540	0.5356258	0.2195122	0.7763926	0.0452658	0.4036345	0.2466913	0.0271791	0.1106472	0.2907039	0.6624177	0.3412946	0.2191362	0.1758618	0.7092799	0.3838991	0.0592102	0.2243150	0.3131111	0.2319627	0.0195192	0.0258197	0.1220496	0.2311238	0.2556042	0.5412140	0.3093798	0.2531933	0.2996743	0.2209067	0.4719777	0.0374159	0.6183702	0.1402098	0.2824421	0.4312305	0.2633689	0.6409924	0.1263577	0.1222052	0.0816598	0.1312853	0.5630104	0.1210726	0.6202876	0.4455496	0.6109706	0.1503895	0.1529489	0.7673428	0.6208806	0.5927846	0.2210011	0.6328501	0.3090562	0.0310932	0.6840387	0.4539355	0.4990469	0.2949420
1000	0.6692444	0.0970692	0.2598817	0.4610464	0.0638858	0.4927620	0.4821483	0.4058888	0.0953963	0.5442080	0.4701986	0.0159767	0.1697348	0.0749959	0.3635600	0.2156274	0.3753151	0.2938021	0.3260614	0.5082077	0.6169058	0.2669238	0.7432413	0.6975588	0.0060274	0.4950044	0.3272476	0.3511861	0.1949537	0.4483226	0.5975145	0.0180695	0.7975999	0.1478196	0.5412528	0.1428545	0.3978300	0.3823564	0.5989213	0.2619944	0.1658259	0.5152908	0.1878081	0.5914001	0.0574864	0.3048520	0.3126945	0.0529167	0.1367216	0.2667189	0.6138121	0.3664405	0.1823158	0.1397475	0.5217454	0.3913435	0.1224657	0.2722589	0.3911618	0.2151050	0.0265315	0.0472646	0.1439600	0.2132963	0.2997882	0.5420616	0.2090628	0.1654825	0.2539039	0.2027590	0.4343694	0.0513587	0.5737065	0.0853576	0.4153298	0.4721537	0.2386489	0.5539684	0.1458926	0.0957262	0.0828025	0.1049486	0.6769042	0.1593318	0.6695209	0.4070673	0.5846549	0.1701313	0.2567042	0.6207189	0.5275698	0.6381671	0.2094670	0.7342265	0.2707720	0.0144337	0.5309436	0.6137076	0.7093113	0.3152136

0	0.6566868	0.1325829	0.2675920	0.5162273	0.0382681	0.4816838	0.2983381	0.4144411	0.1363537	0.5400285	0.4624816	0.0218141	0.0826140	0.0907963	0.3125032	0.2099577	0.3982271	0.3686955	0.4097489	0.4546353	0.4715281	0.2934872	0.6362222	0.6144071	0.0018682	0.3580990	0.3500999	0.3681533	0.2252853	0.4104864	0.6000500	0.0131594	0.7049239	0.1456451	0.5642097	0.1445157	0.3873566	0.3785455	0.5574708	0.2086067	0.1771187	0.5581007	0.1720568	0.4871775	0.0320938	0.3400084	0.3133403	0.0288170	0.1425077	0.3463064	0.5750530	0.4411395	0.2011271	0.1289953	0.7045336	0.3299250	0.0911934	0.1956433	0.2865669	0.2533060	0.0065154	0.0345569	0.0787561	0.2689837	0.2957295	0.6586206	0.2525556	0.1993051	0.3309718	0.2538265	0.4633270	0.0298128	0.5884665	0.1177549	0.3580026	0.6288823	0.2374071	0.7532841	0.1862364	0.0720968	0.0428580	0.1038212	0.6692628	0.0367734	0.6266234	0.4532692	0.5141974	0.1308449	0.1836161	0.6272466	0.5448430	0.6321821	0.3261663	0.5751774	0.2545441	0.0351794	0.5574022	0.6578674	0.5274109	0.2819068
50	0.5865204	0.0731901	0.2722017	0.5024613	0.0229126	0.5482008	0.2991809	0.4340691	0.0920931	0.5733871	0.4333951	0.0112242	0.1502579	0.0709377	0.4054651	0.2639389	0.2394064	0.3256755	0.4343056	0.4237412	0.5017614	0.3108499	0.5907482	0.4991680	0.0165997	0.4323514	0.2344129	0.2519129	0.1246801	0.3619983	0.7014414	0.0083447	0.5759846	0.1520453	0.4148598	0.0985210	0.4276097	0.3508878	0.6722966	0.2521368	0.1228074	0.5728615	0.1923825	0.5939750	0.0374599	0.3752829	0.3087687	0.0559125	0.1562283	0.3585456	0.5787130	0.4003034	0.1938657	0.2109729	0.6614248	0.2498938	0.0719581	0.1861111	0.3617309	0.3387789	0.0002288	0.0374341	0.1755760	0.3476460	0.2653408	0.5994891	0.3220613	0.2062983	0.2935043	0.1938288	0.5152297	0.0210537	0.5270868	0.0804932	0.4085827	0.4610870	0.1989592	0.5843590	0.2268914	0.2823238	0.0947377	0.1079154	0.6236845	0.0501722	0.6440648	0.3467556	0.5726399	0.1063212	0.3817446	0.5817177	0.5764336	0.4377691	0.3581110	0.6454179	0.4674354	0.0209496	0.5963421	0.5535111	0.4468198	0.4681616
100	0.6078521	0.0248649	0.3052391	0.5762362	0.0278839	0.4876126	0.4096158	0.3535538	0.1297083	0.5987373	0.4165196	0.0182663	0.1737406	0.0441751	0.5817245	0.1437154	0.1868169	0.3323246	0.4115385	0.5572854	0.5936880	0.5916981	0.6640768	0.4172216	0.0076493	0.5093994	0.2174915	0.2831203	0.1677913	0.4074572	0.7529167	0.0158314	0.6071924	0.1323470	0.4111584	0.0939057	0.3777666	0.3766738	0.7550113	0.2941959	0.1458420	0.4867046	0.2843528	0.5653796	0.0230491	0.2861955	0.3042998	0.0294107	0.1514123	0.4463645	0.4956369	0.3818116	0.1531079	0.1310000	0.5878824	0.2075579	0.0861614	0.1297398	0.2880880	0.4783814	0.0068136	0.0551282	0.1885761	0.2391321	0.2375875	0.6086207	0.2506399	0.1441439	0.2894911	0.1955705	0.3461028	0.0270057	0.6402208	0.1214981	0.2641294	0.5106177	0.1877631	0.5560109	0.1914951	0.3648700	0.1663446	0.1490409	0.6530134	0.0628439	0.6707391	0.2571517	0.6474089	0.1094334	0.4556749	0.6801998	0.5547431	0.5275515	0.4019314	0.5397325	0.4868569	0.0104770	0.4531837	0.5363108	0.3518297	0.5153662
150	0.6095618	0.0135331	0.2940307	0.5359420	0.0690997	0.4920812	0.3876229	0.3649000	0.1602711	0.5185897	0.3801810	0.0075763	0.1188826	0.0625395	0.5368623	0.1870414	0.0878256	0.3177312	0.4449562	0.5982230	0.4833613	0.5450117	0.6537731	0.3962141	0.0041661	0.4873214	0.1927750	0.2881315	0.1005017	0.4451762	0.7579122	0.0496124	0.7366813	0.1290486	0.3056033	0.1082965	0.2633661	0.5205914	0.4784525	0.2456023	0.1184885	0.4884392	0.2055351	0.6289811	0.0200517	0.3042664	0.2658427	0.0606290	0.2153725	0.5540459	0.6747791	0.4069112	0.1774688	0.0493052	0.7007671	0.1366096	0.1427004	0.1627094	0.2963570	0.4387866	0.0019338	0.0274583	0.2320476	0.1710844	0.2092085	0.6226961	0.3702715	0.1404144	0.2448677	0.1745196	0.5031997	0.0329474	0.5870659	0.0720352	0.1461562	0.5532270	0.2043537	0.6067221	0.2755013	0.5659718	0.3162973	0.1490505	0.6353608	0.0486222	0.6469575	0.2337955	0.7216266	0.1551877	0.5511274	0.6463629	0.5518228	0.4296402	0.3449572	0.6388621	0.5328784	0.0083906	0.5453677	0.6537989	0.2983787	0.4750182
200	0.7028393	0.0006381	0.2797282	0.6102953	0.0576375	0.4296100	0.3299000	0.3834612	0.1764631	0.5308763	0.3511278	0.0012313	0.1821219	0.0658664	0.5936052	0.1317727	0.0601903	0.3893858	0.5049790	0.5608037	0.6035931	0.4331595	0.6534687	0.3957856	0.0011097	0.4879195	0.1410052	0.3019385	0.1474365	0.4075337	0.5615864	0.0290163	0.7746345	0.2445716	0.2799564	0.1323774	0.3593249	0.5111476	0.5375014	0.2536265	0.1407132	0.5399398	0.1508003	0.5138971	0.0209951	0.3681637	0.3213378	0.0633645	0.2086240	0.4671868	0.7818629	0.3770301	0.1331437	0.0596485	0.5909539	0.1979670	0.0653770	0.1329587	0.3847046	0.3585754	0.0081710	0.0178800	0.1885459	0.2318791	0.3228272	0.5918609	0.2698469	0.1540011	0.2566962	0.1635240	0.3802471	0.0340433	0.5549890	0.1148566	0.1127064	0.5533449	0.2057949	0.6024189	0.2171695	0.6199746	0.3246154	0.1235317	0.6336431	0.0410171	0.6682324	0.2634836	0.5046354	0.1438908	0.4360214	0.7545111	0.5992341	0.3474500	0.4526114	0.6064618	0.5882577	0.0127384	0.5847107	0.5030111	0.3110312	0.4891108
250	0.6504247	0.0036430	0.2238714	0.5832347	0.0489566	0.4689589	0.4099716	0.3074053	0.1769763	0.5779691	0.3866663	0.0008665	0.1309301	0.0518029	0.6105096	0.1410936	0.0335414	0.3312907	0.3408982	0.5602904	0.5533983	0.5813845	0.5867258	0.3547809	0.0003916	0.4938783	0.1752889	0.3419469	0.1539441	0.4506505	0.7216703	0.0109302	0.6511168	0.1528888	0.3158854	0.1395135	0.3068679	0.5389398	0.6281535	0.2845374	0.1609360	0.4975930	0.2137386	0.5495164	0.0081475	0.3319329	0.3539136	0.0903010	0.2975290	0.7036715	0.6427685	0.4906601	0.2064674	0.0589241	0.6317923	0.1004616	0.0883213	0.1066524	0.3073871	0.3005983	0.0024325	0.0270865	0.2440512	0.2449192	0.2344210	0.4888652	0.2679414	0.1684837	0.2242521	0.1873451	0.4623973	0.0265683	0.7009223	0.1166812	0.1628219	0.4925253	0.2534729	0.7054172	0.2042447	0.6096766	0.3959645	0.1451543	0.7065418	0.1372132	0.5776392	0.2254486	0.5123120	0.1912755	0.4685421	0.6993805	0.6145562	0.3387779	0.4799577	0.7129787	0.5405222	0.0156502	0.4373884	0.5825124	0.2757795	0.5618753
300	0.6915023	0.0034703	0.3008641	0.6124729	0.0654453	0.3031964	0.3536453	0.4208231	0.2577592	0.5165681	0.4147653	0.0036683	0.1225964	0.0388796	0.6359540	0.1052953	0.0135247	0.3694892	0.3938171	0.6390489	0.5533948	0.5721811	0.5370435	0.4120183	0.0004952	0.4384819	0.2020551	0.3515610	0.1297241	0.4395485	0.6422145	0.0202527	0.6927871	0.1410125	0.3007608	0.1084092	0.4559706	0.5647230	0.6701881	0.2391582	0.1477341	0.4130773	0.2230890	0.6932516	0.0074017	0.2701907	0.3703465	0.0849885	0.2900197	0.7048801	0.5576057	0.3933911	0.1059330	0.0960538	0.5147079	0.1078561	0.0691579	0.1367734	0.2493024	0.4175078	0.0005210	0.0104848	0.2660192	0.2709383	0.2214345	0.6477434	0.3263341	0.1788995	0.1684489	0.1911405	0.4237197	0.0280324	0.5864115	0.1158948	0.1440587	0.5650908	0.3281729	0.6241697	0.2397713	0.6700065	0.4210241	0.1431200	0.5698310	0.0140309	0.8209563	0.2001108	0.5134897	0.1422766	0.4864331	0.7217904	0.5576201	0.3325830	0.3954517	0.5621241	0.5438109	0.0195138	0.5231810	0.5538049	0.2732766	0.5917413
350	0.5631231	0.0046890	0.4102934	0.6913783	0.0528351	0.3480356	0.3492630	0.4108222	0.2529012	0.5710986	0.3291545	0.0000033	0.1516120	0.0759893	0.5971903	0.1394620	0.0221389	0.4842235	0.4145786	0.6623136	0.5413331	0.5024637	0.6308154	0.2845457	0.0197417	0.4774541	0.1303212	0.3080318	0.1484914	0.4209160	0.7932597	0.0231835	0.5707077	0.1912387	0.3338658	0.1079906	0.4388717	0.6090742	0.5545535	0.2480124	0.1664681	0.4339083	0.1861578	0.7285156	0.0142455	0.2797345	0.3426843	0.1433408	0.1919101	0.7987472	0.7430204	0.4034209	0.1033998	0.0985837	0.5532572	0.0546182	0.1172954	0.1043881	0.1962966	0.3109685	0.0025702	0.0120788	0.3497288	0.2504706	0.2147648	0.7080905	0.2963086	0.1393350	0.2537110	0.1512154	0.5323395	0.0207141	0.6196219	0.1033689	0.1598623	0.4538167	0.2940842	0.6500261	0.2779298	0.5531882	0.4593292	0.1617348	0.6723814	0.0050739	0.6240605	0.2395629	0.6748297	0.2062254	0.4643028	0.5903055	0.6616101	0.2974098	0.3792562	0.6018972	0.5166756	0.0082754	0.5623963	0.6077504	0.1777137	0.4904801
400	0.7593205	0.0147553	0.3929528	0.5487637	0.0628537	0.2993365	0.2650166	0.3332452	0.2272065	0.5341733	0.3840401	0.0001839	0.2380960	0.0567652	0.6296675	0.1015915	0.0280755	0.3490166	0.4312582	0.6087210	0.6691921	0.4707455	0.6449508	0.4761601	0.0117771	0.4652306	0.1230940	0.3168525	0.1039729	0.5536295	0.6470888	0.0071956	0.6823869	0.1544898	0.2544049	0.0553806	0.5104084	0.6009362	0.5980402	0.3318136	0.1585286	0.4292110	0.2122446	0.5655096	0.0063895	0.3744303	0.3288807	0.1507788	0.2260029	0.6137736	0.6564910	0.4624063	0.1133935	0.1559484	0.6310158	0.0550895	0.1570187	0.1332818	0.2315197	0.4034303	0.0010055	0.0259059	0.2637339	0.2994100	0.2611428	0.6401014	0.2249557	0.1730317	0.3796078	0.1960429	0.4561178	0.0221215	0.6540369	0.1271505	0.1158703	0.4623655	0.2512821	0.7337068	0.3021215	0.6408417	0.4654409	0.0929609	0.7004741	0.0078298	0.5885918	0.2385253	0.5710732	0.1652687	0.4678616	0.6752641	0.6737338	0.3165575	0.3978544	0.6453410	0.5939082	0.0115935	0.4470504	0.5734928	0.2312226	0.6112386
450	0.6320346	0.0032830	0.2848631	0.6019093	0.0290714	0.3798822	0.3267716	0.4070068	0.2097944	0.4764742	0.3407339	0.0003837	0.1432859	0.0659867	0.5495595	0.1682375	0.0362400	0.3883688	0.4883080	0.5252786	0.5863090	0.5100276	0.6280853	0.4683176	0.0661194	0.5161345	0.0935032	0.2371736	0.0948870	0.5313163	0.8278871	0.0037409	0.6322230	0.2152333	0.2839801	0.0995983	0.4082589	0.5088493	0.5706872	0.2138567	0.1852132	0.5110222	0.2357727	0.5674188	0.0304622	0.3867649	0.2580619	0.1495865	0.1986220	0.6461292	0.6518428	0.3863188	0.1267214	0.1035357	0.6298221	0.0728502	0.1274950	0.1700842	0.1871066	0.3097976	0.0007413	0.0108112	0.2524694	0.2163549	0.2641392	0.5847900	0.3102244	0.1971762	0.2827709	0.1878057	0.4699583	0.0030344	0.6427027	0.0749028	0.1971575	0.5092442	0.2459104	0.5189734	0.2379433	0.6014047	0.4116587	0.1048097	0.7826739	0.0051142	0.6428597	0.2814952	0.5408749	0.1242145	0.3715036	0.6290600	0.6738875	0.3137594	0.3288665	0.5647613	0.6970433	0.0049134	0.4591291	0.5033495	0.1629780	0.5290671
500	0.5497829	0.0006986	0.3550848	0.6528414	0.0359067	0.3439235	0.2438310	0.2711386	0.2062052	0.4804547	0.3873822	0.0005834	0.1562512	0.0768275	0.5880144	0.1586683	0.0347898	0.4327031	0.3621030	0.6965268	0.6207043	0.3577903	0.5524629	0.3963116	0.0138312	0.3655869	0.1055833	0.2786972	0.1180306	0.4282432	0.5468892	0.0055821	0.5748134	0.1894629	0.2142801	0.0412395	0.4819011	0.7694233	0.5148481	0.2337445	0.2495636	0.4545301	0.2396960	0.6036859	0.0119003	0.2467162	0.3801873	0.1281891	0.2091694	0.6044986	0.5731328	0.3989112	0.1177713	0.0819209	0.5560473	0.0861343	0.0982449	0.1511656	0.1887999	0.3537775	0.0021390	0.0257731	0.1970071	0.2021170	0.2107207	0.6270051	0.2009856	0.1762065	0.2300562	0.1969175	0.3607079	0.0089222	0.5825410	0.0929147	0.1838774	0.5458390	0.2158151	0.7196363	0.2770323	0.6132148	0.3543953	0.1094266	0.5430651	0.0148647	0.6401719	0.2258664	0.5027176	0.1995618	0.4367996	0.5989777	0.5807973	0.3340472	0.3028790	0.6280452	0.6709291	0.0006173	0.5899865	0.5835833	0.1746927	0.6141185
550	0.6256906	0.0294275	0.2280078	0.6668921	0.0602873	0.4122869	0.2992000	0.3873625	0.2176389	0.5023085	0.3655818	0.0026541	0.1952940	0.0673041	0.4920560	0.1309848	0.1480066	0.3040968	0.4466101	0.5706013	0.4174746	0.3742920	0.6036316	0.4522313	0.0294926	0.4658279	0.2200103	0.3931898	0.1610982	0.4335252	0.7244589	0.0067384	0.6708855	0.1369154	0.3573505	0.1141096	0.3698154	0.5432882	0.6990348	0.1871838	0.2455909	0.4832496	0.1227603	0.5950762	0.0251427	0.3075141	0.3701375	0.0821229	0.1854453	0.6313366	0.6547572	0.4486644	0.1733983	0.0912439	0.6137057	0.1765702	0.0735001	0.1006966	0.2473817	0.2116399	0.0063669	0.0215879	0.2019461	0.2399444	0.3569018	0.6348812	0.2549491	0.1570655	0.2906971	0.1428866	0.3500244	0.0032168	0.6404369	0.1427467	0.1993995	0.4916453	0.2991582	0.6069578	0.2449079	0.5640346	0.3995664	0.0762947	0.7003883	0.0076408	0.6737730	0.2473774	0.6076932	0.2053352	0.2917162	0.6623822	0.7293193	0.4222990	0.2100461	0.6846138	0.4586274	0.0050222	0.4392708	0.6007144	0.1792330	0.4475663
600	0.6111043	0.0597587	0.2731165	0.5828322	0.0273089	0.4096621	0.3865504	0.3316689	0.1611645	0.5306639	0.5309390	0.0114808	0.2005881	0.0964049	0.3447612	0.1524453	0.2267512	0.4135968	0.5526014	0.4732157	0.4765110	0.4436026	0.6011051	0.5890819	0.0111300	0.5116848	0.2815954	0.2690520	0.0909407	0.3854697	0.6741109	0.0076341	0.6581756	0.1704084	0.3785840	0.1206254	0.4670656	0.5070692	0.4983046	0.1966475	0.2181932	0.4355957	0.2432312	0.6121779	0.0180382	0.4452069	0.4459570	0.0892826	0.2091034	0.6077992	0.7455152	0.4132009	0.0935020	0.1391226	0.7434547	0.1565057	0.0629294	0.0932512	0.2110204	0.2007637	0.0063469	0.0094126	0.1284885	0.2121168	0.2424731	0.5307043	0.2957674	0.1710384	0.2461276	0.2152108	0.3715071	0.0033448	0.5860554	0.1108730	0.1623147	0.5344772	0.2867761	0.6782411	0.2391001	0.2360606	0.2894248	0.0603250	0.6855710	0.0088605	0.6857159	0.3924470	0.6523639	0.2351553	0.2932908	0.6361990	0.7136894	0.4628093	0.1641461	0.6148386	0.4805583	0.0039537	0.5127049	0.6294314	0.3726163	0.3320486
650	0.5745800	0.1054407	0.2763486	0.5783037	0.0558650	0.4759960	0.3172263	0.3743730	0.1910136	0.5121369	0.3625555	0.0067926	0.1741432	0.0458312	0.3604437	0.2108135	0.3408688	0.4119375	0.4533812	0.4217735	0.6020134	0.3335585	0.6885020	0.6396421	0.0302972	0.3980377	0.4070703	0.2491946	0.1226005	0.5042896	0.5626781	0.0141394	0.5985506	0.1509999	0.5379040	0.1142539	0.3790509	0.3767638	0.5642166	0.2887801	0.2058771	0.4296281	0.2273461	0.6074409	0.0164300	0.3634163	0.3484185	0.0927328	0.1456047	0.5285161	0.6191759	0.3687035	0.1135588	0.1873400	0.5612471	0.1739423	0.1201897	0.1910595	0.1839984	0.2420851	0.0061789	0.0333780	0.1397228	0.2396089	0.1749288	0.6021203	0.2491051	0.1196137	0.2845427	0.1640265	0.3109254	0.0122438	0.5201720	0.1013906	0.2229697	0.5279776	0.3817376	0.6264557	0.2457445	0.1503719	0.3502476	0.0719748	0.5741659	0.0072449	0.6520802	0.3861108	0.6311429	0.1354749	0.2626568	0.5534470	0.5977825	0.5343346	0.1229857	0.6910537	0.2734051	0.0055208	0.5917437	0.5954410	0.4463504	0.3422530
