Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
900	0.1595366	0.7795713	0.6962814	0.7074565	0.3366889	0.4853516	0.3291824	0.4676229	0.4490944	0.0401711	0.1506051	0.9989634	0.7894267	0.3679660	0.5114719	0.4064127	0.5847621	0.7353703	0.2655363	0.1674975	0.4976259	0.9396564	0.0830120	0.3052289	0.0770282	0.0092145	0.0006016	0.4800378	0.3522207	0.2571666	0.1164775	0.8901435	0.5893293	0.9600643	0.9976408	0.0128832	1.0000000	0.0002101	0.8506621	0.0176306	0.0306869	0.9521984	0.6682612	0.8934280	0.0745928	0.6729845	0.9999874	0.9998171	0.6272950	0.7659117	0.0457722	0.8534387	0.7125111	0.8934237	0.2657969	0.0676398	0.0655026	0.5095001	0.1074683	0.4594254	0.4970610	0.6833378	0.2752379	0.4690340	0.2699882	0.5385631	0.1774983	0.1236801	0.8222743	0.7221913	0.8279850	0.3919208	0.0015157	0.8472806	0.6470982	0.6728163	0.6845718	0.9989403	0.7216113	0.8630552	0.0024054	0.2359386	0.9322667	0.6862679	0.1603208	0.9362792	0.6515942	0.0999887	0.9219713	0.5707525	0.4790075	0.6788859	0.5989779	0.9999978	0.3847080	0.1931231	0.0075711	0.6339571	0.0411503	0.4693901
950	0.1601295	0.7881864	0.6975066	0.7050402	0.3331322	0.4774439	0.3291683	0.4668411	0.4494675	0.0398709	0.1506497	0.9989634	0.7894267	0.3679660	0.5115963	0.4069427	0.5827047	0.7378522	0.2745414	0.1694240	0.4966638	0.9391998	0.0829834	0.3052289	0.0770282	0.0092145	0.0005983	0.4800336	0.3514612	0.2626477	0.1165928	0.8905372	0.5856251	0.9601767	0.9982002	0.0127363	1.0000000	0.0002098	0.8507639	0.0176697	0.0315046	0.9483893	0.6647256	0.8937810	0.0745825	0.6740872	0.9999874	0.9999291	0.6186743	0.7736124	0.0430686	0.8702110	0.7109951	0.8951289	0.2633663	0.0662493	0.0649441	0.5042122	0.1107839	0.4503506	0.4968009	0.6832761	0.2755776	0.4686456	0.2748773	0.5469291	0.1779857	0.1237685	0.8173989	0.7178403	0.8275549	0.3929272	0.0015519	0.8465258	0.6380504	0.6736602	0.6931758	0.9989009	0.7208270	0.8648660	0.0023232	0.2213031	0.9322610	0.6879918	0.1696702	0.9362759	0.6595710	0.1003308	0.9192404	0.5706462	0.4770204	0.6770347	0.5989791	0.9999978	0.3847080	0.1808433	0.0078510	0.6341049	0.0410049	0.4691109
1000	0.1608831	0.7961067	0.7034841	0.7036295	0.3297696	0.4725575	0.3291620	0.4663664	0.4497303	0.0397493	0.1506744	0.9989634	0.7894267	0.3679660	0.5116442	0.4072565	0.5815631	0.7392119	0.2804946	0.1705858	0.4961004	0.9389450	0.0829645	0.3052289	0.0770282	0.0092145	0.0005961	0.4800322	0.3509583	0.2663152	0.1166174	0.8899780	0.5828946	0.9602407	0.9984554	0.0127000	1.0000000	0.0002096	0.8508053	0.0177052	0.0320360	0.9458360	0.6630122	0.8938919	0.0745799	0.6760065	0.9999875	0.9999725	0.6126625	0.7783897	0.0416270	0.8790993	0.7127942	0.8954209	0.2602796	0.0656120	0.0647172	0.5008288	0.1123176	0.4466733	0.4965516	0.6831994	0.2757897	0.4669470	0.2772736	0.5529679	0.1782562	0.1237418	0.8138544	0.7152880	0.8272588	0.3966224	0.0015698	0.8460581	0.6301696	0.6737477	0.6991928	0.9988366	0.7205619	0.8644039	0.0023627	0.2114829	0.9322572	0.6901369	0.1759461	0.9362732	0.6640816	0.1009230	0.9181130	0.5705847	0.4763071	0.6755277	0.5989801	0.9999977	0.3847079	0.1732937	0.0080830	0.6332174	0.0409608	0.4689301

0	0.1640601	0.8138564	0.7248652	0.7017500	0.3243597	0.4687499	0.3291570	0.4657425	0.4501519	0.0396565	0.1507047	0.9989634	0.7894300	0.3679655	0.5116735	0.4076541	0.5800892	0.7409522	0.2901552	0.1722627	0.4953834	0.9386497	0.0829337	0.3052289	0.0770282	0.0092145	0.0005927	0.4800317	0.3501265	0.2687887	0.1165280	0.8902598	0.5875480	0.9603103	0.9986560	0.0126986	1.0000000	0.0002095	0.8508331	0.0177939	0.0328664	0.9416802	0.6632327	0.8939408	0.0745791	0.6796298	0.9999875	0.9999999	0.6024572	0.7855204	0.0428311	0.8847929	0.7165605	0.8957495	0.2551169	0.0652619	0.0649009	0.4925569	0.1163913	0.4499491	0.4958659	0.6830129	0.2760853	0.4677298	0.2803823	0.5639016	0.1785798	0.1236282	0.8072875	0.7132047	0.8267778	0.4100082	0.0015789	0.8454117	0.6104328	0.6741005	0.7096657	0.9987333	0.7204329	0.8572863	0.0024048	0.1952831	0.9322522	0.6969259	0.1862098	0.9362678	0.6692813	0.1020655	0.9184149	0.5705036	0.4759262	0.6723747	0.5989822	0.9999977	0.3847079	0.1622192	0.0085858	0.6298152	0.0410345	0.4686589
50	0.1640709	0.8140548	0.7249122	0.7015611	0.3241780	0.4622662	0.3291570	0.4656354	0.4504264	0.0396167	0.0804613	0.9987733	0.7896883	0.3655255	0.5121792	0.4076548	0.5800857	0.7409564	0.3852745	0.1537558	0.4953821	0.9386579	0.0826089	0.2778761	0.1232682	0.0092145	0.0005941	0.4800313	0.3501240	0.2672173	0.1165221	0.8928635	0.5876914	0.9603117	0.9988863	0.0080891	1.0000000	0.0001261	0.8506112	0.0745703	0.3188823	0.9434535	0.6601324	0.6823382	0.0745813	0.6795751	0.9999878	0.9999983	0.6025918	0.7806746	0.0419437	0.8928752	0.7169213	0.8957851	0.2551899	0.0652578	0.0634242	0.4915915	0.1165602	0.4498881	0.5295939	0.6833787	0.2812045	0.4678194	0.3340822	0.6257111	0.1784467	0.0970221	0.8298125	0.7130820	0.7567321	0.5007230	0.0015790	0.8658586	0.6203345	0.6741209	0.7095856	0.9987748	0.6929107	0.8536582	0.0024332	0.1603772	0.9308140	0.6975892	0.1852647	0.9361026	0.4521501	0.1020512	0.8568916	0.5711001	0.4750887	0.6723647	0.5990628	0.9999977	0.3857923	0.1380619	0.0089286	0.6298302	0.0402473	0.4686428
100	0.1640943	0.8170761	0.7259768	0.6805668	0.3214734	0.4354564	0.3291577	0.4647426	0.4522019	0.0393943	0.0320613	0.9973496	0.8029190	0.3313498	0.5179333	0.4076297	0.5800846	0.7409573	0.4758689	0.1306903	0.4954172	0.9390440	0.0798955	0.2082423	0.1652458	0.0092145	0.0006330	0.4800285	0.3501025	0.2673198	0.1161783	0.8949175	0.5886180	0.9603192	0.9991551	0.0054063	1.0000000	0.0000513	0.8473964	0.2163751	0.5386535	0.9529094	0.5992896	0.5536858	0.0746369	0.6789189	0.9999880	0.9999828	0.6061343	0.7538193	0.0381917	0.9038949	0.7174893	0.8958107	0.2560900	0.0653406	0.0600511	0.4876586	0.1171005	0.4509114	0.5673440	0.6840494	0.3027127	0.4679098	0.3993323	0.6796000	0.1774541	0.0626558	0.8375940	0.7121388	0.6688844	0.6338972	0.0015779	0.8866330	0.6608392	0.6741394	0.7071048	0.9989687	0.6621510	0.8322826	0.0029153	0.1194027	0.9058960	0.6955885	0.1775163	0.9329479	0.3670553	0.1018639	0.7814849	0.5799685	0.4622212	0.6725180	0.5998644	0.9999973	0.3994246	0.0775383	0.0108212	0.6300568	0.0407427	0.4680050
150	0.1642583	0.8285962	0.7322663	0.6059087	0.3132367	0.3704181	0.3291607	0.4631939	0.4550118	0.0388710	0.0160654	0.9947881	0.8580829	0.2592797	0.5272745	0.4073960	0.5801053	0.7409236	0.5114151	0.1163905	0.4957562	0.9404202	0.0769953	0.1616269	0.1842581	0.0092145	0.0008891	0.4800225	0.3499989	0.2964193	0.1147966	0.8957602	0.5866717	0.9603297	0.9993157	0.0046863	1.0000000	0.0000184	0.8383549	0.3010628	0.6203607	0.9647888	0.4908682	0.5127442	0.0748517	0.6806575	0.9999880	0.9999632	0.6181449	0.7164532	0.0348634	0.9120670	0.7215408	0.8958008	0.2522870	0.0662872	0.0581958	0.5004653	0.1179489	0.4637502	0.5836068	0.6795327	0.3258000	0.4681554	0.4525487	0.6987085	0.1764284	0.0387222	0.8270831	0.7078037	0.6135360	0.7377618	0.0015653	0.8969945	0.7022655	0.6741104	0.6982248	0.9991118	0.6446512	0.8084800	0.0037953	0.0949131	0.8321168	0.6714817	0.1647074	0.9197590	0.3610700	0.1023622	0.7362818	0.6048794	0.4240487	0.6735495	0.6009870	0.9999954	0.4256662	0.0359274	0.0134771	0.6296252	0.0420268	0.4659022
200	0.1649176	0.8533858	0.7483762	0.5343254	0.3006072	0.3108116	0.3291664	0.4620879	0.4575011	0.0382006	0.0115543	0.9922606	0.9274969	0.1873803	0.5347171	0.4067968	0.5802268	0.7407340	0.5184293	0.1093672	0.4966566	0.9421876	0.0754373	0.1399287	0.1916166	0.0092145	0.0016929	0.4800059	0.3498692	0.3367125	0.1131480	0.8951944	0.5716824	0.9603387	0.9994030	0.0045245	1.0000000	0.0000063	0.8257117	0.3394093	0.6460274	0.9727794	0.3992013	0.5006414	0.0752157	0.6904816	0.9999880	0.9999533	0.6366159	0.6860107	0.0339549	0.9175581	0.7357293	0.8952802	0.2352035	0.0695861	0.0628847	0.5424112	0.1184076	0.5030653	0.5770534	0.6729875	0.3414877	0.4663441	0.4982260	0.6991272	0.1757310	0.0246267	0.8119429	0.6936798	0.5847141	0.8048364	0.0015282	0.9013716	0.7308835	0.6735943	0.6837387	0.9989723	0.6366882	0.8026650	0.0046254	0.0828377	0.7386380	0.6056376	0.1528967	0.8939811	0.3652435	0.1061660	0.7147924	0.6477221	0.3798214	0.6757891	0.6017909	0.9999905	0.4497004	0.0196326	0.0154042	0.6260043	0.0429846	0.4634560
250	0.1663824	0.8833153	0.7710720	0.4933377	0.2905263	0.2877454	0.3291728	0.4618104	0.4591063	0.0376239	0.0103402	0.9904305	0.9711738	0.1365374	0.5391391	0.4060053	0.5805319	0.7402713	0.5164816	0.1065840	0.4978907	0.9435990	0.0747620	0.1311905	0.1943001	0.0092145	0.0030298	0.4799571	0.3498362	0.3619582	0.1120462	0.8918265	0.5451504	0.9603452	0.9994546	0.0045089	1.0000000	0.0000021	0.8148525	0.3552174	0.6535446	0.9756278	0.3415910	0.4969219	0.0756088	0.7047047	0.9999880	0.9999525	0.6551866	0.6673195	0.0352961	0.9209425	0.7514058	0.8932758	0.2130568	0.0753108	0.0697559	0.5820699	0.1171469	0.5579339	0.5582839	0.6684430	0.3501576	0.4592576	0.5294866	0.6933886	0.1751731	0.0170749	0.7984851	0.6616072	0.5710851	0.8443850	0.0014766	0.9032087	0.7496183	0.6718318	0.6683311	0.9985983	0.6338709	0.8131743	0.0055819	0.0773974	0.6663469	0.5087057	0.1445070	0.8660950	0.3662182	0.1136415	0.7061873	0.7050493	0.3510481	0.6787256	0.6022377	0.9999828	0.4650730	0.0144131	0.0163237	0.6194311	0.0434746	0.4617371
300	0.1683922	0.9077846	0.7913101	0.4747615	0.2849091	0.2851812	0.3291778	0.4620428	0.4599233	0.0372302	0.0100097	0.9893222	0.9898347	0.1065279	0.5414140	0.4052885	0.5810012	0.7395794	0.5135191	0.1058123	0.4990491	0.9444887	0.0744889	0.1279190	0.1952533	0.0092145	0.0044141	0.4798570	0.3499440	0.3728518	0.1114447	0.8855876	0.5200076	0.9603495	0.9994882	0.0045617	1.0000000	0.0000008	0.8082721	0.3613392	0.6556677	0.9748720	0.3113535	0.4956052	0.0759309	0.7166585	0.9999880	0.9999556	0.6694558	0.6578933	0.0374295	0.9225862	0.7598696	0.8895683	0.1965059	0.0816579	0.0737366	0.6071000	0.1134940	0.6069310	0.5398689	0.6661270	0.3544241	0.4487235	0.5446125	0.6875502	0.1746867	0.0132767	0.7885495	0.6129898	0.5650492	0.8661218	0.0014294	0.9040731	0.7624212	0.6685748	0.6558478	0.9982242	0.6330704	0.8296424	0.0069230	0.0750457	0.6238940	0.4156674	0.1392990	0.8461166	0.3647636	0.1214697	0.7033863	0.7651828	0.3379207	0.6816681	0.6024582	0.9999741	0.4731208	0.0128587	0.0166204	0.6125901	0.0437210	0.4608264
350	0.1703844	0.9233643	0.8047862	0.4675067	0.2822920	0.2887410	0.3291810	0.4624114	0.4602445	0.0369968	0.0099140	0.9887217	0.9963905	0.0906191	0.5424921	0.4047716	0.5815278	0.7388252	0.5115883	0.1057664	0.4999128	0.9449888	0.0743812	0.1267435	0.1955878	0.0092145	0.0054616	0.4797183	0.3501509	0.3767912	0.1111247	0.8785013	0.5039032	0.9603523	0.9995108	0.0046629	1.0000000	0.0000003	0.8050958	0.3634587	0.6562571	0.9726930	0.2976900	0.4950274	0.0761509	0.7241693	0.9999880	0.9999592	0.6784948	0.6539461	0.0391995	0.9230244	0.7617304	0.8852072	0.1872596	0.0869352	0.0749138	0.6205756	0.1084631	0.6410087	0.5270636	0.6651121	0.3563711	0.4393606	0.5488872	0.6834640	0.1742958	0.0114564	0.7821059	0.5616727	0.5625220	0.8769801	0.0013950	0.9045518	0.7712542	0.6645891	0.6474866	0.9979833	0.6328075	0.8447564	0.0084927	0.0740281	0.6025763	0.3472996	0.1363084	0.8350594	0.3630011	0.1270189	0.7027889	0.8156772	0.3339895	0.6841234	0.6025602	0.9999668	0.4768447	0.0124088	0.0166629	0.6073354	0.0438990	0.4604283
400	0.1719704	0.9315172	0.8122429	0.4651094	0.2812113	0.2925185	0.3291827	0.4627277	0.4603204	0.0368708	0.0098829	0.9884196	0.9985172	0.0827614	0.5429768	0.4044471	0.5820048	0.7381617	0.5106681	0.1058651	0.5004709	0.9452571	0.0743392	0.1263314	0.1957045	0.0092145	0.0061091	0.4795775	0.3503878	0.3781098	0.1109579	0.8727656	0.4962809	0.9603541	0.9995257	0.0047817	1.0000000	0.0000002	0.8037598	0.3639977	0.6564212	0.9706300	0.2924411	0.4947268	0.0762836	0.7281675	0.9999880	0.9999621	0.6833887	0.6526352	0.0403279	0.9228513	0.7607887	0.8814700	0.1828362	0.0905910	0.0749320	0.6270508	0.1036586	0.6614987	0.5196553	0.6647004	0.3572109	0.4333110	0.5483148	0.6811020	0.1740204	0.0106199	0.7784006	0.5204586	0.5615252	0.8815536	0.0013729	0.9048469	0.7771061	0.6610585	0.6426343	0.9978658	0.6326735	0.8558566	0.0098748	0.0735743	0.5928466	0.3043243	0.1346623	0.8298302	0.3617758	0.1300961	0.7028629	0.8513037	0.3342117	0.6859058	0.6026055	0.9999619	0.4784323	0.0122772	0.0166421	0.6039826	0.0440654	0.4602824
450	0.1730464	0.9349857	0.8158658	0.4645741	0.2808169	0.2950914	0.3291836	0.4629464	0.4603020	0.0368069	0.0098714	0.9882752	0.9992030	0.0790706	0.5431870	0.4042593	0.5823763	0.7376596	0.5103235	0.1059273	0.5008015	0.9453997	0.0743229	0.1261891	0.1957451	0.0092145	0.0064595	0.4794637	0.3506020	0.3785320	0.1108797	0.8692242	0.4937428	0.9603553	0.9995349	0.0048846	1.0000000	0.0000001	0.8032369	0.3639796	0.6564681	0.9692542	0.2908820	0.4945600	0.0763567	0.7301092	0.9999880	0.9999639	0.6856846	0.6523404	0.0409747	0.9224974	0.7595284	0.8789545	0.1808793	0.0928474	0.0747481	0.6297366	0.1000328	0.6727574	0.5158286	0.6645398	0.3575556	0.4301913	0.5465991	0.6799104	0.1738480	0.0102507	0.7765146	0.4933857	0.5611621	0.8827793	0.0013599	0.9050332	0.7807352	0.6586675	0.6401162	0.9978190	0.6326062	0.8630116	0.0108014	0.0733684	0.5886751	0.2797113	0.1337645	0.8275851	0.3611121	0.1315527	0.7030609	0.8734650	0.3356819	0.6870694	0.6026250	0.9999591	0.4790714	0.0122354	0.0166233	0.6020900	0.0442130	0.4602413
500	0.1736871	0.9360326	0.8174471	0.4646577	0.2806948	0.2965637	0.3291841	0.4630824	0.4602614	0.0367761	0.0098665	0.9882086	0.9994333	0.0774012	0.5432757	0.4041552	0.5826362	0.7373179	0.5102207	0.1059365	0.5009879	0.9454761	0.0743167	0.1261404	0.1957592	0.0092145	0.0066326	0.4793858	0.3507698	0.3786550	0.1108515	0.8675286	0.4934703	0.9603561	0.9995404	0.0049541	1.0000000	0.0000001	0.8030359	0.3638176	0.6564819	0.9685265	0.2907043	0.4944679	0.0763943	0.7310130	0.9999880	0.9999649	0.6866184	0.6523242	0.0413392	0.9221803	0.7587366	0.8775797	0.1800428	0.0941425	0.0746399	0.6305986	0.0977347	0.6785913	0.5139950	0.6644785	0.3576895	0.4288996	0.5452279	0.6793703	0.1737496	0.0100945	0.7756679	0.4782141	0.5610467	0.8824739	0.0013527	0.9051480	0.7828259	0.6573952	0.6389100	0.9978035	0.6325876	0.8672364	0.0112815	0.0732799	0.5869626	0.2664145	0.1332628	0.8266778	0.3608074	0.1321715	0.7032280	0.8860645	0.3370423	0.6877704	0.6026333	0.9999578	0.4793181	0.0122196	0.0166166	0.6011113	0.0443260	0.4602369
550	0.1740291	0.9360389	0.8180691	0.4638506	0.2806707	0.2985284	0.3291842	0.4638108	0.4594564	0.0367624	0.0800532	0.9887882	0.9995155	0.0766864	0.5433118	0.4040985	0.5828045	0.7371022	0.3995522	0.1245697	0.5010904	0.9455176	0.0743143	0.1268308	0.1495241	0.0092145	0.0067060	0.4793390	0.3508881	0.3848553	0.1108482	0.8636669	0.4934590	0.9603554	0.9993577	0.0098309	1.0000000	0.0000970	0.8030371	0.3636066	0.3674301	0.9673909	0.2909296	0.7055058	0.0764046	0.7315840	0.9999877	0.9999677	0.6867542	0.6574815	0.0421969	0.9147168	0.7582754	0.8769831	0.1793552	0.0948603	0.0761655	0.6323509	0.0964173	0.6815013	0.4740834	0.6644456	0.3544671	0.4285627	0.4965599	0.6076719	0.1737103	0.0305786	0.7357867	0.4710804	0.6310940	0.8082326	0.0013491	0.8850746	0.7812150	0.6568731	0.6385022	0.9976752	0.6598373	0.8771040	0.0109436	0.0958213	0.5863982	0.2623287	0.1335331	0.8264858	0.5821943	0.1325938	0.7647705	0.8927647	0.3381981	0.6881672	0.6026368	0.9999572	0.4793907	0.0264737	0.0159590	0.6005839	0.0452251	0.4602443
600	0.1742543	0.9353084	0.8182548	0.4603221	0.2807870	0.3063492	0.3291817	0.4662438	0.4562903	0.0367791	0.1284135	0.9914980	0.9995442	0.0770763	0.5433035	0.4040677	0.5829076	0.7369730	0.2983772	0.1477943	0.5011464	0.9455403	0.0743173	0.1351405	0.1075482	0.0092145	0.0065174	0.4793183	0.3509362	0.4081587	0.1108539	0.8605797	0.4861196	0.9603497	0.9991436	0.0127187	1.0000000	0.0001835	0.8051768	0.3599566	0.1459177	0.9614909	0.2913180	0.8338468	0.0762709	0.7343083	0.9999875	0.9999787	0.6827293	0.6855260	0.0448551	0.9058787	0.7599085	0.8767428	0.1743485	0.0953776	0.0803756	0.6384919	0.0953830	0.6830647	0.4296693	0.6641568	0.3376566	0.4281909	0.4412687	0.5461031	0.1738744	0.0554712	0.7212759	0.4705462	0.7190289	0.6876296	0.0013476	0.8646621	0.7625600	0.6564841	0.6415557	0.9967730	0.6912251	0.9052365	0.0089063	0.1208982	0.5896050	0.2668331	0.1323629	0.8309045	0.6667901	0.1359016	0.8398892	0.8958540	0.3411757	0.6883605	0.6026375	0.9999578	0.4787486	0.0866937	0.0134543	0.5993091	0.0449866	0.4602782
650	0.1744630	0.9330260	0.8180455	0.4696240	0.2812924	0.3243219	0.3291748	0.4683565	0.4530603	0.0368484	0.1443877	0.9945232	0.9995242	0.0822315	0.5431162	0.4040511	0.5829684	0.7368982	0.2655659	0.1621483	0.5011768	0.9455509	0.0743530	0.1629420	0.0885365	0.0092145	0.0054472	0.4793452	0.3508388	0.4284931	0.1108543	0.8566859	0.4662357	0.9603415	0.9990184	0.0135620	1.0000000	0.0002194	0.8145428	0.2818749	0.0649323	0.9510368	0.2941555	0.8748359	0.0759028	0.7404795	0.9999875	0.9999895	0.6693943	0.7234870	0.0467792	0.9002738	0.7651504	0.8758361	0.1641480	0.0960413	0.0820981	0.6330492	0.0938157	0.6846119	0.4047446	0.6625493	0.3153160	0.4255511	0.4026787	0.5262687	0.1742478	0.0706770	0.7438283	0.4760957	0.7745420	0.5988950	0.0013471	0.8545389	0.7262188	0.6547612	0.6523817	0.9951027	0.7117063	0.9316899	0.0075984	0.1443721	0.6115556	0.2657440	0.1272912	0.8516970	0.6640753	0.1447100	0.8858396	0.8949592	0.3524541	0.6882931	0.6026312	0.9999617	0.4744578	0.1407701	0.0114163	0.5961519	0.0437765	0.4603519
700	0.1745585	0.9254715	0.8169150	0.5396668	0.2836914	0.4033179	0.3291661	0.4695029	0.4509645	0.0369383	0.1488728	0.9966288	0.9993139	0.1012974	0.5422253	0.4040436	0.5830033	0.7368561	0.2663801	0.1689237	0.5011912	0.9455406	0.0745488	0.2066968	0.0811781	0.0092145	0.0037047	0.4794624	0.3505872	0.4388723	0.1108335	0.8494575	0.4430873	0.9603344	0.9989555	0.0138908	1.0000000	0.0002278	0.8297112	0.1522090	0.0408185	0.9408828	0.3156982	0.8871894	0.0754582	0.7470825	0.9999875	0.9999954	0.6499979	0.7535386	0.0472232	0.8967103	0.7701824	0.8733181	0.1546965	0.0968366	0.0792455	0.5778597	0.0911260	0.6868329	0.3931062	0.6584066	0.2973846	0.4200115	0.3741031	0.5294714	0.1746024	0.0792833	0.7700860	0.4895244	0.8035662	0.5502045	0.0013469	0.8504063	0.6846292	0.6504546	0.6684561	0.9935008	0.7253104	0.9472111	0.0077559	0.1631520	0.6726718	0.2615239	0.1317275	0.8849834	0.6565085	0.1553371	0.9092684	0.8846591	0.3833474	0.6877138	0.6025892	0.9999696	0.4623726	0.1683828	0.0104792	0.5920575	0.0427352	0.4604664
750	0.1742479	0.9001014	0.8104894	0.6214499	0.2957885	0.4873939	0.3291589	0.4700038	0.4498468	0.0370403	0.1500570	0.9978233	0.9981417	0.1418213	0.5396028	0.4040507	0.5830219	0.7368343	0.2752140	0.1710965	0.5011828	0.9454455	0.0752365	0.2478578	0.0784947	0.0092145	0.0022555	0.4796406	0.3502852	0.4414862	0.1107891	0.8400748	0.4255736	0.9603296	0.9989240	0.0142066	1.0000000	0.0002244	0.8429182	0.0745718	0.0345366	0.9354096	0.3771807	0.8911739	0.0750943	0.7517511	0.9999875	0.9999981	0.6315984	0.7712940	0.0453450	0.8941293	0.7725178	0.8696222	0.1489755	0.0975019	0.0715069	0.5339930	0.0877196	0.6893672	0.3881124	0.6530733	0.2861375	0.4130767	0.3513821	0.5401459	0.1749483	0.0857958	0.7854934	0.5245648	0.8173819	0.5268144	0.0013463	0.8488735	0.6482391	0.6441309	0.6839495	0.9925131	0.7350136	0.9511448	0.0087428	0.1740839	0.7585637	0.2655460	0.1464057	0.9110565	0.6597593	0.1634085	0.9199774	0.8549482	0.4266973	0.6862359	0.6024153	0.9999784	0.4432104	0.1737495	0.0101757	0.5884489	0.0422229	0.4607314
800	0.1729918	0.8602201	0.7880751	0.6675432	0.3167393	0.5160385	0.3291540	0.4701507	0.4493146	0.0372078	0.1503632	0.9984324	0.9927801	0.1976080	0.5347103	0.4041056	0.5830254	0.7368333	0.2821315	0.1711038	0.5011029	0.9450981	0.0766633	0.2759189	0.0775415	0.0092145	0.0013968	0.4798024	0.3500693	0.4346293	0.1107550	0.8314436	0.4167647	0.9603266	0.9989057	0.0145790	1.0000000	0.0002181	0.8502323	0.0397703	0.0330428	0.9352015	0.4674912	0.8926628	0.0748551	0.7538215	0.9999875	0.9999992	0.6182551	0.7794666	0.0416066	0.8921191	0.7715047	0.8659533	0.1472087	0.0977338	0.0641980	0.5220010	0.0844633	0.6912716	0.3862063	0.6504895	0.2800097	0.4070191	0.3311179	0.5501275	0.1754039	0.0924907	0.7913679	0.5835960	0.8235508	0.5150794	0.0013451	0.8483345	0.6219030	0.6377314	0.6954302	0.9922061	0.7415562	0.9434557	0.0098278	0.1798382	0.8326644	0.2912434	0.1608419	0.9249748	0.6738426	0.1670157	0.9235922	0.8020855	0.4619328	0.6838024	0.6019850	0.9999858	0.4230295	0.1706603	0.0100543	0.5861398	0.0420459	0.4614097
850	0.1706375	0.8238339	0.7514211	0.6881722	0.3333696	0.5177108	0.3291512	0.4700386	0.4490911	0.0375034	0.1504492	0.9987239	0.9760898	0.2533173	0.5285256	0.4042794	0.5829991	0.7368767	0.2854521	0.1704811	0.5008439	0.9443391	0.0785161	0.2915925	0.0772070	0.0092145	0.0009654	0.4799108	0.3500251	0.4105000	0.1108408	0.8261439	0.4196251	0.9603247	0.9988897	0.0149311	1.0000000	0.0002131	0.8529907	0.0258928	0.0326400	0.9375533	0.5520068	0.8933154	0.0747175	0.7524243	0.9999875	0.9999996	0.6103786	0.7820475	0.0370705	0.8908100	0.7674193	0.8633733	0.1506408	0.0969861	0.0611261	0.5253346	0.0819836	0.6909527	0.3864637	0.6528993	0.2769909	0.4034984	0.3088267	0.5567711	0.1759242	0.0994464	0.7925906	0.6422362	0.8261450	0.5054963	0.0013443	0.8481320	0.6066342	0.6334515	0.7024303	0.9925913	0.7446898	0.9255308	0.0104938	0.1837898	0.8806558	0.3489641	0.1701866	0.9312998	0.6920318	0.1642615	0.9232141	0.7382665	0.4832004	0.6809828	0.6013195	0.9999910	0.4069944	0.1671393	0.0098678	0.5858300	0.0419419	0.4626696
900	0.1677491	0.8001848	0.7169804	0.6968442	0.3409184	0.5097480	0.3291500	0.4696655	0.4490351	0.0379213	0.1504895	0.9988579	0.9435282	0.2977970	0.5226910	0.4046337	0.5829084	0.7370178	0.2863043	0.1699522	0.5003056	0.9432262	0.0802120	0.2992961	0.0770904	0.0092145	0.0007651	0.4799715	0.3501418	0.3693597	0.1112301	0.8266810	0.4395983	0.9603234	0.9988689	0.0151485	1.0000000	0.0002101	0.8533761	0.0206829	0.0324560	0.9401183	0.6117436	0.8936318	0.0746451	0.7456458	0.9999875	0.9999998	0.6065831	0.7821354	0.0330235	0.8905165	0.7605828	0.8628374	0.1623123	0.0944399	0.0605815	0.5309383	0.0807444	0.6853670	0.3901122	0.6589928	0.2756748	0.4030820	0.2849137	0.5602334	0.1764136	0.1060305	0.7928235	0.6843770	0.8271429	0.4906924	0.0013466	0.8479950	0.6006264	0.6335762	0.7059538	0.9937233	0.7439995	0.9024074	0.0103012	0.1874977	0.9072014	0.4293191	0.1751019	0.9340541	0.7027922	0.1531597	0.9212253	0.6805496	0.4939534	0.6783844	0.6005985	0.9999942	0.3964926	0.1652096	0.0095767	0.5886104	0.0418058	0.4643060
