Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
950	0.4222064	0.8088475	0.2192056	0.2878246	0.7680136	0.9693043	0.9711912	0.9884225	0.9663843	0.0231776	0.6709143	0.9437008	0.7800108	0.4466496	0.8505681	0.7657454	0.6758244	0.9991084	0.9682745	0.4805627	0.0464834	0.9999257	0.0762347	0.5732694	0.5314489	0.6487784	0.9902936	0.9956244	0.6528155	0.6775605	0.4718329	0.0677791	0.0714078	0.3466455	0.0168951	0.8248225	0.1029030	0.5422124	0.9855031	0.0276786	0.8891551	0.1619078	0.7485899	0.0041646	0.0930006	0.9350960	0.4634391	0.3683118	0.1864025	0.3765890	0.5499052	0.9936746	0.4841536	0.3601752	0.9618025	0.5355652	0.9233382	0.2235790	0.0103416	0.8685327	0.9758963	0.2831393	0.9804684	0.6786297	0.7703208	0.9595311	0.4115271	0.1872571	0.8085718	0.1358786	0.4289968	0.3915659	0.8916818	0.1584251	0.1607712	0.1712085	0.8578364	0.0005941	0.0184056	0.9089891	0.9319798	0.5216496	0.0023640	0.1523330	0.9494360	0.8768866	0.2271221	0.2147280	0.4441178	0.9372680	0.3664077	0.8253189	0.0704628	0.5721880	0.4559017	0.0854621	1.0000000	0.0139644	0.1460405	0.9697651
1000	0.4245844	0.8097294	0.2179881	0.2921753	0.7687815	0.9715341	0.9735915	0.9945949	0.9870765	0.0223817	0.6700832	0.9439068	0.7814543	0.4456558	0.8728628	0.7702347	0.6772664	0.9994759	0.9701431	0.4864561	0.0466846	0.9999406	0.0764993	0.5758377	0.5323514	0.6500364	0.9912225	0.9970619	0.6496812	0.6807586	0.4650854	0.0677671	0.0714072	0.3464428	0.0168939	0.8257462	0.1031168	0.5425652	0.9856484	0.0271957	0.8170058	0.2038065	0.7824905	0.0033248	0.0928925	0.9358477	0.4624161	0.3671558	0.1820108	0.3790030	0.5515141	0.9940786	0.4870683	0.3582790	0.9616790	0.5368324	0.9238158	0.2226126	0.0103599	0.8642350	0.9756353	0.2437111	0.9829191	0.6770200	0.7696554	0.9595944	0.4110579	0.2021197	0.8095336	0.1333722	0.4363691	0.3914763	0.8933081	0.1599203	0.1588369	0.1687681	0.8669819	0.0006137	0.0169246	0.9035373	0.9322335	0.5137141	0.0023385	0.1503658	0.9517995	0.8777180	0.2244143	0.2117462	0.4435612	0.9358757	0.3557525	0.8262605	0.0707657	0.5721878	0.4550801	0.0883419	1.0000000	0.0129670	0.1461748	0.9697925

0	0.4260815	0.8085027	0.2160190	0.2960335	0.7693707	0.9697285	0.9759881	0.9997272	0.9999586	0.0216117	0.6688260	0.9448055	0.7833108	0.4461421	0.8860420	0.7746155	0.6763328	0.9997117	0.9701820	0.4909607	0.0468947	0.9999563	0.0771239	0.5782613	0.5347444	0.6516063	0.9919563	0.9975484	0.6445151	0.6834519	0.5897851	0.0677579	0.0714069	0.3454216	0.0168901	0.8239775	0.1035683	0.5428800	0.9856827	0.0306405	0.6796158	0.1799099	0.7001021	0.0033131	0.0927565	0.9358665	0.4623352	0.3758568	0.1739552	0.3804681	0.5567191	0.9940778	0.4829398	0.3549975	0.9618501	0.5381912	0.9278534	0.2214306	0.0103136	0.8571648	0.9746011	0.2055782	0.9849484	0.6798929	0.7689296	0.9596632	0.4134878	0.1979409	0.8113203	0.1306273	0.4426856	0.3914678	0.8931400	0.1097058	0.1568842	0.1665386	0.8650809	0.0006330	0.0168870	0.9035227	0.9328887	0.5112456	0.0022983	0.1481761	0.9542743	0.8787356	0.2226054	0.2090930	0.4526728	0.9334592	0.3408241	0.8266014	0.0712015	0.5721880	0.4567987	0.0795212	1.0000000	0.0124632	0.1463727	0.9698363
50	0.4360143	0.6726515	0.2260189	0.3044376	0.8316437	0.9686631	0.9759881	0.9997272	0.9999639	0.0155510	0.6685983	0.9419949	0.7019215	0.4855913	0.8872228	0.8382160	0.5817739	0.9752486	0.8956309	0.4910283	0.0319907	0.9999565	0.0771261	0.5768151	0.5338992	0.6513307	0.9761698	0.9975141	0.6452289	0.6774942	0.5900855	0.4528251	0.0714100	0.3465078	0.0168903	0.7122632	0.4339785	0.5410715	0.9685977	0.0383960	0.5859879	0.1564681	0.6494802	0.0038607	0.0947296	0.7786063	0.4624036	0.3760016	0.1570668	0.5154188	0.4556188	0.7861669	0.4820113	0.3477424	0.9626713	0.5259780	0.9278785	0.2171973	0.0102954	0.8589445	0.9744323	0.2055471	0.9857725	0.6784497	0.7375573	0.9595125	0.5893623	0.1920770	0.8054999	0.1027907	0.4452877	0.4860365	0.7927283	0.3305781	0.1609665	0.1665578	0.8665425	0.0025982	0.0171038	0.9093605	0.9396335	0.5289072	0.0024216	0.1485553	0.9544073	0.8468839	0.2214525	0.2115567	0.4536507	0.9321773	0.3559991	0.8313517	0.1431293	0.5721782	0.4689241	0.0796240	1.0000000	0.1113479	0.1480922	0.9699794
100	0.5255475	0.5033242	0.2757065	0.3506613	0.9071830	0.9558085	0.9759881	0.9997272	0.9999789	0.0104241	0.6659056	0.9202557	0.5900962	0.5254039	0.8905141	0.9141294	0.4634887	0.9467286	0.8079992	0.4911192	0.0205514	0.9999572	0.0771642	0.5681598	0.5285899	0.6497616	0.9583178	0.9954754	0.6476464	0.6364407	0.6218217	0.7312036	0.0714345	0.3543789	0.0169028	0.4316759	0.6654678	0.5165335	0.9198328	0.1077709	0.4937030	0.1182199	0.5980784	0.0078356	0.1105266	0.5853419	0.4627329	0.3831862	0.1130003	0.6138934	0.3073221	0.6268910	0.4744218	0.3214288	0.9670236	0.4340006	0.9315995	0.2008924	0.0100687	0.8791717	0.9764936	0.2051542	0.9879794	0.6750347	0.7036560	0.9570012	0.7216261	0.1472690	0.7762086	0.1177685	0.4641134	0.5834196	0.6540213	0.5111474	0.2327084	0.1691586	0.8568995	0.0096077	0.0184750	0.9196215	0.9500560	0.5193718	0.0031357	0.1577474	0.9591235	0.8013580	0.2346659	0.2258402	0.4651596	0.9089092	0.4243768	0.8568140	0.2131197	0.5720971	0.5272871	0.0858247	1.0000000	0.2885641	0.1702442	0.9705659
150	0.6272786	0.3987879	0.3323783	0.4153047	0.9538465	0.9154638	0.9759881	0.9997272	0.9999901	0.0079933	0.6559239	0.8695617	0.5072590	0.5382446	0.8967353	0.9594584	0.3886333	0.9301595	0.7565616	0.4913168	0.0161416	0.9999600	0.0778157	0.5566551	0.5189378	0.6472347	0.9464176	0.9825680	0.6513860	0.5620250	0.6688896	0.8274868	0.0714960	0.3702662	0.0169781	0.2421075	0.7531014	0.4740339	0.8923245	0.2112014	0.4663532	0.0857067	0.5596561	0.0240410	0.1532119	0.4301339	0.4636262	0.3995169	0.0823638	0.6397097	0.2228653	0.5643682	0.4599780	0.3001627	0.9728968	0.3120556	0.9350231	0.1865613	0.0102130	0.9191153	0.9809212	0.2044217	0.9842181	0.7076462	0.6869279	0.9512165	0.7726504	0.0937022	0.7340573	0.2016351	0.5165962	0.6319951	0.5469445	0.5787246	0.4258100	0.1820418	0.8035550	0.0128978	0.0210415	0.9313451	0.9574959	0.5024736	0.0040734	0.1825390	0.9702411	0.7794224	0.3682903	0.2467315	0.4881032	0.9074562	0.4945421	0.8899773	0.2441625	0.5719201	0.6045844	0.1055864	1.0000000	0.4171172	0.2736195	0.9712269
200	0.6845432	0.3479062	0.3731570	0.4697656	0.9781580	0.8528663	0.9759881	0.9997272	0.9999958	0.0068134	0.6363502	0.7981361	0.4586252	0.5372137	0.9035670	0.9819067	0.3491188	0.9222004	0.7310768	0.4916419	0.0146667	0.9999645	0.0805833	0.5465806	0.5095682	0.6445486	0.9344685	0.9539588	0.6551622	0.4828490	0.7031558	0.8559083	0.0715885	0.3896610	0.0171453	0.1507116	0.7825360	0.4414023	0.8799787	0.2896013	0.4710053	0.0625648	0.5249866	0.0519825	0.2333558	0.3312890	0.4652244	0.4153749	0.0670683	0.6404631	0.1800229	0.5421358	0.4446307	0.2915685	0.9778288	0.2244421	0.9188362	0.1801179	0.0107263	0.9552356	0.9833099	0.2038043	0.9792144	0.7731096	0.6804728	0.9445593	0.7910450	0.0589027	0.6956617	0.2841921	0.6198841	0.6503934	0.4818069	0.6057300	0.5382137	0.2144210	0.7344205	0.0128956	0.0241573	0.9369824	0.9591468	0.4971595	0.0047713	0.2120305	0.9796681	0.7737896	0.5620687	0.2653045	0.5094200	0.9394218	0.5344796	0.9116309	0.2553901	0.5718619	0.6729081	0.1246470	1.0000000	0.4777603	0.4301468	0.9718456
250	0.7084320	0.3273788	0.4001651	0.5058165	0.9899345	0.7947116	0.9759881	0.9997272	0.9999983	0.0061965	0.6135919	0.7282688	0.4355733	0.5326843	0.9090176	0.9920858	0.3299123	0.9187104	0.7179737	0.4920086	0.0141999	0.9999684	0.0860692	0.5382260	0.5026946	0.6417478	0.9198844	0.9193119	0.6584234	0.4197008	0.7181382	0.8643459	0.0716839	0.4075591	0.0173630	0.1123243	0.7916475	0.4220096	0.8721065	0.3337575	0.4820475	0.0466286	0.4975722	0.0806654	0.3458269	0.2794331	0.4671534	0.4259654	0.0603636	0.6371204	0.1592545	0.5336610	0.4317918	0.2896880	0.9812055	0.1771370	0.8684358	0.1791005	0.0112723	0.9778286	0.9834981	0.2035222	0.9767663	0.8203153	0.6782813	0.9355383	0.7973873	0.0424641	0.6691123	0.3389005	0.7417096	0.6536210	0.4461638	0.6347472	0.5716611	0.2696360	0.6804528	0.0117913	0.0272745	0.9337776	0.9551317	0.5005343	0.0051933	0.2355594	0.9851357	0.7745638	0.6868188	0.2791080	0.5224288	0.9671618	0.5472058	0.9179395	0.2598657	0.5775192	0.7219015	0.1348289	1.0000000	0.5020278	0.5059028	0.9724611
300	0.7167955	0.3211481	0.4192062	0.5267141	0.9954310	0.7548956	0.9759881	0.9997272	0.9999993	0.0058550	0.5943163	0.6776791	0.4274584	0.5282808	0.9126351	0.9964731	0.3210056	0.9172589	0.7085702	0.4923255	0.0140560	0.9999702	0.0935282	0.5320243	0.4981185	0.6385932	0.9053130	0.8897937	0.6610660	0.3775351	0.7204410	0.8673071	0.0717576	0.4214327	0.0175734	0.0973598	0.7941505	0.4102486	0.8667789	0.3549448	0.4906554	0.0362203	0.4808451	0.1038460	0.4624867	0.2553100	0.4689035	0.4317614	0.0576503	0.6350709	0.1496330	0.5295181	0.4228728	0.2895292	0.9832985	0.1559329	0.7985560	0.1802398	0.0117898	0.9895896	0.9828819	0.2034713	0.9758856	0.8433934	0.6776106	0.9209965	0.7982248	0.0368099	0.6542658	0.3694567	0.8315926	0.6490463	0.4253372	0.6661280	0.5819788	0.3389537	0.6452166	0.0107015	0.0299965	0.9232838	0.9473511	0.5062726	0.0054321	0.2506214	0.9878333	0.7770140	0.7468586	0.2892554	0.5285532	0.9815567	0.5449497	0.9150239	0.2625313	0.6272022	0.7523161	0.1381899	1.0000000	0.5213036	0.5287164	0.9730315
350	0.7194730	0.3207866	0.4331978	0.5378929	0.9979441	0.7319200	0.9759881	0.9997272	0.9999998	0.0056591	0.5805215	0.6496891	0.4265122	0.5248658	0.9147731	0.9983041	0.3170365	0.9166755	0.6984207	0.4925544	0.0140122	0.9999695	0.1014167	0.5284219	0.4951645	0.6351665	0.8935583	0.8695509	0.6630379	0.3525038	0.7175638	0.8686035	0.0718041	0.4310064	0.0177476	0.0918002	0.7946275	0.4028482	0.8635934	0.3640912	0.4957977	0.0300379	0.4735062	0.1198241	0.5568813	0.2448292	0.4702024	0.4345651	0.0565963	0.6344797	0.1456624	0.5268510	0.4180452	0.2893621	0.9845255	0.1482838	0.7381930	0.1816782	0.0122994	0.9951267	0.9822543	0.2035076	0.9756110	0.8526939	0.6773979	0.9060058	0.7964491	0.0359244	0.6475457	0.3850204	0.8812058	0.6407270	0.4114855	0.6903668	0.5862397	0.4066531	0.6238905	0.0099062	0.0320585	0.9096920	0.9386734	0.5110132	0.0055664	0.2589868	0.9890532	0.7794952	0.7720555	0.2968180	0.5309942	0.9878293	0.5375352	0.9092903	0.2646050	0.7072856	0.7694557	0.1384806	1.0000000	0.5449588	0.5359908	0.9734776
400	0.7204553	0.3224191	0.4432585	0.5435697	0.9990795	0.7199459	0.9759881	0.9997272	0.9999999	0.0055450	0.5716280	0.6385241	0.4282930	0.5225004	0.9159408	0.9990519	0.3153616	0.9164462	0.6861740	0.4927003	0.0139989	0.9999671	0.1083179	0.5271530	0.4933127	0.6318476	0.8854434	0.8575395	0.6643303	0.3388372	0.7138403	0.8692339	0.0718293	0.4370340	0.0178798	0.0898098	0.7945544	0.3983585	0.8619032	0.3677002	0.4984992	0.0267981	0.4719883	0.1290731	0.6210801	0.2404265	0.4710385	0.4358101	0.0561768	0.6345716	0.1445199	0.5249698	0.4164288	0.2889923	0.9852172	0.1467352	0.6975446	0.1827688	0.0127957	0.9975816	0.9818290	0.2035551	0.9755335	0.8559125	0.6772684	0.8961572	0.7938665	0.0365688	0.6454096	0.3924867	0.9046243	0.6315370	0.4016307	0.7053884	0.5884101	0.4607877	0.6117058	0.0093835	0.0333889	0.8972522	0.9315593	0.5140061	0.0056445	0.2631403	0.9895768	0.7815276	0.7818421	0.3022605	0.5318544	0.9904357	0.5301546	0.9041561	0.2662041	0.7633682	0.7785624	0.1379500	1.0000000	0.5682641	0.5390175	0.9737679
450	0.7210459	0.3244130	0.4501383	0.5463519	0.9995889	0.7141079	0.9759881	0.9997272	1.0000000	0.0054786	0.5663670	0.6368418	0.4306443	0.5209995	0.9165428	0.9993529	0.3147145	0.9163571	0.6726370	0.4927849	0.0139949	0.9999638	0.1135347	0.5274599	0.4922009	0.6290115	0.8804325	0.8511219	0.6650425	0.3318518	0.7108988	0.8695371	0.0718416	0.4404966	0.0179733	0.0891221	0.7943880	0.3958276	0.8610933	0.3689821	0.4998148	0.0253833	0.4730730	0.1337671	0.6597359	0.2386017	0.4715243	0.4363302	0.0559914	0.6348266	0.1446373	0.5237050	0.4167852	0.2885789	0.9855912	0.1474642	0.6734384	0.1834490	0.0132515	0.9986287	0.9815868	0.2035903	0.9755151	0.8567839	0.6771261	0.8913895	0.7914727	0.0374008	0.6454356	0.3958956	0.9148042	0.6233540	0.3946241	0.7134907	0.5895912	0.4977543	0.6051388	0.0090580	0.0340997	0.8882914	0.9270411	0.5156148	0.0056917	0.2649881	0.9897982	0.7830298	0.7855532	0.3059190	0.5321264	0.9915347	0.5246187	0.9006097	0.2673230	0.7917417	0.7832479	0.1374718	1.0000000	0.5864798	0.5405072	0.9739235
500	0.7215621	0.3261577	0.4545967	0.5476818	0.9998164	0.7113950	0.9759881	0.9997272	1.0000000	0.0054405	0.5635072	0.6392347	0.4326919	0.5201178	0.9168381	0.9994729	0.3144983	0.9163223	0.6595498	0.4928304	0.0139937	0.9999605	0.1170558	0.5285493	0.4915676	0.6268421	0.8775887	0.8479669	0.6653478	0.3284864	0.7089863	0.8696748	0.0718470	0.4422754	0.0180349	0.0888949	0.7942521	0.3945126	0.8607433	0.3693641	0.5004225	0.0249645	0.4748034	0.1359409	0.6810613	0.2378505	0.4717863	0.4365402	0.0558970	0.6350417	0.1451513	0.5229265	0.4180479	0.2882483	0.9857813	0.1487178	0.6600699	0.1838297	0.0136402	0.9990634	0.9814620	0.2036118	0.9755136	0.8568590	0.6769753	0.8896189	0.7896398	0.0380251	0.6462493	0.3973701	0.9190412	0.6170159	0.3897896	0.7174657	0.5902317	0.5200876	0.6017975	0.0088645	0.0343899	0.8830755	0.9248770	0.5163864	0.0057204	0.2657063	0.9898965	0.7840605	0.7870638	0.3082024	0.5322058	0.9920168	0.5210357	0.8984921	0.2680321	0.8039566	0.7856197	0.1372198	1.0000000	0.5986569	0.5412545	0.9739867
550	0.6989788	0.4583071	0.4572460	0.5414280	0.9470608	0.7149441	0.9759881	0.9997272	0.9999639	0.0376606	0.5638735	0.6589817	0.5113393	0.4796923	0.9168981	0.9252074	0.4090996	0.9407713	0.7157260	0.4928528	0.0288446	0.9999576	0.1190917	0.5330307	0.4917694	0.6257315	0.8923562	0.8479033	0.6650928	0.3388310	0.6975696	0.4992724	0.0717866	0.4420917	0.0180721	0.0935186	0.4423552	0.3955025	0.8749855	0.3362086	0.6504973	0.0443837	0.5273179	0.1361755	0.6575193	0.4005767	0.4718928	0.4369547	0.0593562	0.4811099	0.1391644	0.7296517	0.4235149	0.2917699	0.9853316	0.1629870	0.6394948	0.1876921	0.0137527	0.9992345	0.9818516	0.2039293	0.9749326	0.8574221	0.7086390	0.8894815	0.6187626	0.0355108	0.6536105	0.4508800	0.9174989	0.5181281	0.4708400	0.5033548	0.5760877	0.5356248	0.5890760	0.0129469	0.0338116	0.8649362	0.9102254	0.4939586	0.0054912	0.2664600	0.9898827	0.7869077	0.7871830	0.3086213	0.5312334	0.9910172	0.5082355	0.8971946	0.1945815	0.8084781	0.7814798	0.1257647	1.0000000	0.5341844	0.5412904	0.9738093
600	0.5749259	0.6423881	0.4561044	0.5031229	0.8793186	0.7548891	0.9759881	0.9997271	0.9973855	0.0473153	0.5855219	0.7385546	0.6234770	0.4379820	0.9163508	0.8381483	0.5275496	0.9692447	0.7866664	0.4928557	0.0401113	0.9999549	0.1175507	0.5487207	0.4961489	0.6272879	0.9178629	0.8652152	0.6633966	0.4045688	0.6401431	0.2315920	0.0716081	0.4352216	0.0180571	0.1575574	0.1961442	0.4154078	0.9170135	0.2132277	0.8192108	0.0690431	0.5848462	0.1236269	0.4882778	0.6529442	0.4718030	0.4375075	0.0917947	0.3655763	0.1408461	0.8868005	0.4390347	0.3154076	0.9817963	0.2445936	0.6235489	0.2058467	0.0134335	0.9991102	0.9842694	0.2052078	0.9683603	0.8560883	0.7436528	0.8939344	0.4648289	0.0422521	0.6848110	0.4186256	0.8974435	0.4205320	0.5980873	0.2980578	0.5405688	0.5477322	0.5566187	0.0164540	0.0304968	0.8405338	0.8883181	0.5038149	0.0044517	0.2692302	0.9882093	0.7988909	0.7843698	0.3039619	0.5245173	0.9870234	0.4525701	0.8913429	0.1199123	0.8067603	0.7501250	0.0957831	1.0000000	0.4233123	0.5312425	0.9727874
650	0.4698630	0.7647234	0.4387169	0.4456279	0.8310142	0.8243147	0.9759881	0.9997263	0.9946659	0.0367890	0.6211927	0.8275765	0.7110634	0.4224575	0.9148902	0.7903463	0.6028624	0.9857349	0.8329985	0.4928263	0.0443443	0.9999511	0.1098682	0.5632696	0.5047583	0.6314095	0.9454231	0.9047688	0.6608916	0.4965287	0.5622474	0.1247491	0.0714895	0.4202688	0.0178982	0.3675604	0.1052380	0.4547177	0.9524061	0.1122859	0.9071666	0.0933182	0.6392983	0.0880715	0.3073416	0.8149606	0.4713311	0.4293729	0.1554084	0.3394536	0.2532997	0.9504723	0.4505478	0.3496127	0.9755081	0.3517322	0.6935683	0.2250997	0.0141322	0.9962525	0.9869564	0.2070386	0.9551591	0.8260995	0.7601821	0.9077721	0.3942455	0.0785490	0.7284447	0.3297164	0.8614944	0.3788301	0.7135111	0.1757493	0.5195022	0.5187530	0.5643749	0.0126156	0.0260900	0.8465692	0.8840197	0.5388207	0.0033832	0.2694506	0.9811098	0.8149913	0.7330170	0.2902821	0.5070386	0.9794792	0.3879123	0.8721999	0.0866558	0.7720563	0.6981763	0.0802983	1.0000000	0.3071349	0.3642651	0.9714951
700	0.4338232	0.8284164	0.3933354	0.3920876	0.8017251	0.8861933	0.9759880	0.9997253	0.9960479	0.0268178	0.6471568	0.8886098	0.7648257	0.4229476	0.9124034	0.7719206	0.6430530	0.9936472	0.8679720	0.4927507	0.0457329	0.9999475	0.0995711	0.5721096	0.5139777	0.6366781	0.9663406	0.9444465	0.6580941	0.5735361	0.5000439	0.0855691	0.0714382	0.4007975	0.0176241	0.6158947	0.0806933	0.4930157	0.9723934	0.0611044	0.9310684	0.1226144	0.6976978	0.0484490	0.1953074	0.8901534	0.4697150	0.4047314	0.2009543	0.3471587	0.4009674	0.9756987	0.4595702	0.3711228	0.9690503	0.4336014	0.7698608	0.2334788	0.0157310	0.9793585	0.9866713	0.2082551	0.9531602	0.7589233	0.7650235	0.9282925	0.3684033	0.1305210	0.7671654	0.2556420	0.8106386	0.3711769	0.7963306	0.1213122	0.3821647	0.4319930	0.6354885	0.0067217	0.0222515	0.8689715	0.8947467	0.5593923	0.0027267	0.2555768	0.9700589	0.8342122	0.5526199	0.2690905	0.4783101	0.9677341	0.3468341	0.8499099	0.0764182	0.6832563	0.6380652	0.0785969	1.0000000	0.1974067	0.2011574	0.9705857
750	0.4307375	0.8544101	0.3364341	0.3526782	0.7856140	0.9272612	0.9759879	0.9997250	0.9979207	0.0216762	0.6604981	0.9221370	0.7908615	0.4286727	0.9080993	0.7679460	0.6627589	0.9971378	0.8984674	0.4926143	0.0462126	0.9999462	0.0909865	0.5778820	0.5214771	0.6415853	0.9788965	0.9711518	0.6548658	0.6244473	0.4650943	0.0728949	0.0714186	0.3817115	0.0173525	0.7770738	0.0811330	0.5188196	0.9809168	0.0393142	0.9043220	0.1610127	0.7500015	0.0230384	0.1385996	0.9203025	0.4667382	0.3761399	0.2128396	0.3599139	0.4895867	0.9862411	0.4696778	0.3753663	0.9643289	0.4838014	0.8194217	0.2331211	0.0160023	0.9437902	0.9830124	0.2081060	0.9624460	0.7060059	0.7656737	0.9443708	0.3622642	0.1721355	0.7933674	0.2030312	0.7288733	0.3760752	0.8459193	0.1147564	0.2362996	0.3269376	0.7304685	0.0032254	0.0193413	0.8856769	0.9084677	0.5554309	0.0024224	0.2272472	0.9617134	0.8563408	0.4052608	0.2480597	0.4510301	0.9565316	0.3307386	0.8351837	0.0741507	0.6202621	0.5783027	0.0823863	1.0000000	0.1125118	0.1600179	0.9701070
800	0.4353132	0.8586420	0.2882064	0.3274398	0.7772728	0.9504812	0.9759879	0.9997254	0.9990523	0.0199311	0.6658245	0.9383079	0.7995101	0.4345057	0.9001674	0.7691145	0.6716985	0.9986178	0.9233125	0.4923696	0.0465122	0.9999472	0.0851580	0.5818160	0.5272142	0.6454095	0.9855912	0.9857047	0.6506045	0.6539986	0.4577811	0.0691712	0.0714113	0.3663960	0.0171511	0.8482361	0.0882826	0.5325230	0.9840688	0.0309718	0.8256360	0.2047147	0.7862564	0.0107583	0.1124189	0.9313833	0.4635067	0.3581671	0.2065817	0.3696009	0.5298291	0.9908568	0.4793344	0.3706538	0.9616989	0.5113722	0.8537431	0.2296585	0.0146632	0.9050021	0.9790812	0.2072247	0.9718994	0.6824172	0.7656674	0.9530962	0.3659005	0.1969113	0.8079222	0.1682704	0.6318179	0.3823579	0.8720344	0.1241674	0.1818364	0.2496369	0.8019650	0.0016550	0.0172760	0.8905962	0.9192116	0.5374235	0.0023141	0.1967791	0.9582020	0.8713183	0.3191744	0.2318083	0.4354471	0.9481545	0.3296730	0.8283878	0.0736844	0.5908094	0.5286827	0.0866084	1.0000000	0.0609608	0.1495419	0.9698978
850	0.4386626	0.8518054	0.2553898	0.3126677	0.7731258	0.9620953	0.9759879	0.9997259	0.9995946	0.0198238	0.6672839	0.9451872	0.7994519	0.4391883	0.8874341	0.7712060	0.6751889	0.9992380	0.9413216	0.4919273	0.0469443	0.9999491	0.0815883	0.5840011	0.5323632	0.6481738	0.9889495	0.9927212	0.6447374	0.6697437	0.4787620	0.0681356	0.0714085	0.3558884	0.0170257	0.8655967	0.0948663	0.5387705	0.9851691	0.0285607	0.7055768	0.2436434	0.8021701	0.0056234	0.1009244	0.9351430	0.4610714	0.3529382	0.1959948	0.3754756	0.5419556	0.9929441	0.4864245	0.3645390	0.9606429	0.5255479	0.8796149	0.2263283	0.0130046	0.8760570	0.9765581	0.2063422	0.9783234	0.6758873	0.7659561	0.9570505	0.3750408	0.2099660	0.8144760	0.1475838	0.5551908	0.3867060	0.8845423	0.1261172	0.1647125	0.2062384	0.8415584	0.0010262	0.0159201	0.8885044	0.9260665	0.5187278	0.0022867	0.1731143	0.9575560	0.8775414	0.2720703	0.2209834	0.4314371	0.9423626	0.3344121	0.8261747	0.0733223	0.5789799	0.4942404	0.0890563	1.0000000	0.0340737	0.1452700	0.9698223
900	0.4392011	0.8410198	0.2359164	0.3045406	0.7711226	0.9667790	0.9759879	0.9997264	0.9998265	0.0202634	0.6673313	0.9475061	0.7959890	0.4429832	0.8716517	0.7728007	0.6759468	0.9995010	0.9531940	0.4912231	0.0475614	0.9999503	0.0795550	0.5844554	0.5376864	0.6501641	0.9905743	0.9958139	0.6376829	0.6775190	0.5276878	0.0678551	0.0714074	0.3495988	0.0169562	0.8598131	0.0991476	0.5413532	0.9855334	0.0292498	0.5788821	0.2676825	0.7959019	0.0037094	0.0960424	0.9361367	0.4597267	0.3555983	0.1869995	0.3785174	0.5387115	0.9938998	0.4903415	0.3600476	0.9605042	0.5324821	0.8984643	0.2240703	0.0117783	0.8595292	0.9752716	0.2056807	0.9820740	0.6764564	0.7665544	0.9586799	0.3862465	0.2164859	0.8164334	0.1366024	0.5092365	0.3891395	0.8900292	0.1148391	0.1587703	0.1850441	0.8593792	0.0007856	0.0151625	0.8858620	0.9299321	0.5065152	0.0022793	0.1582823	0.9577609	0.8791234	0.2468953	0.2145221	0.4341807	0.9386276	0.3398179	0.8258422	0.0728172	0.5745736	0.4738023	0.0889539	1.0000000	0.0212540	0.1434852	0.9698038
950	0.4376480	0.8305346	0.2254420	0.3002657	0.7701760	0.9672834	0.9759880	0.9997268	0.9999178	0.0207426	0.6671271	0.9477490	0.7916176	0.4462946	0.8575603	0.7736640	0.6753725	0.9996165	0.9604947	0.4903223	0.0481313	0.9999505	0.0784697	0.5834572	0.5424720	0.6515596	0.9913367	0.9969986	0.6313049	0.6809644	0.5958345	0.0677797	0.0714071	0.3463373	0.0169206	0.8483541	0.1014957	0.5423440	0.9856310	0.0323065	0.4807434	0.2702317	0.7672590	0.0031840	0.0940320	0.9360012	0.4593161	0.3610566	0.1809570	0.3797615	0.5304874	0.9943087	0.4915227	0.3574481	0.9607934	0.5356905	0.9111029	0.2228024	0.0110499	0.8524990	0.9746519	0.2050716	0.9840103	0.6795955	0.7673243	0.9593152	0.3964962	0.2181565	0.8161227	0.1315713	0.4853564	0.3903687	0.8921412	0.0973577	0.1566556	0.1756672	0.8646300	0.0006926	0.0149363	0.8857393	0.9318983	0.5015071	0.0022686	0.1505885	0.9578519	0.8791216	0.2338642	0.2111070	0.4392147	0.9364273	0.3440727	0.8260052	0.0722265	0.5730041	0.4631842	0.0864081	1.0000000	0.0155508	0.1432622	0.9698055
