"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.9150495	0.0930510	0.9304007	0.9932979	0.0536143	0.4134645	0.9701561	0.8334246	0.1111299	0.1298824	1.0813356	0.7314944	0.2925315	0.8898008	0.9665067	0.3044836	0.3661414	0.2907417	0.9930561	0.4521094	0.5027739	0.0825180	0.5748584	0.2336861	0.2612705	0.0156394	1.0198676	0.6248623	0.5001631	0.4178766	0.9622236	0.5912105	0.1851885	0.8853286	0.9317640	0.3290973	0.3028987	0.6745603	0.2901134	0.4657419	1.0574020	0.8513542	0.8281436	0.3048756	0.9625825	0.9517480	0.2856217	0.9609443	0.6356546	0.9058805	0.7259070	0.3786745	0.1494535	0.1928245	1.0563884	1.0097056	0.1356222	0.3843682	0.0010322	0.1471397	0.8895192	0.4081797	0.0003323	0.5851340	1.0244713	0.4692554	0.8922285	0.5625239	1.0294211	0.2813604	0.1779139	0.5843748	0.5909348	0.6849690	0.2179218	0.6570759	0.1757471	0.1845189	0.0408112	0.6099652	0.2442274	0.6550022	0.6897658	0.4579560	0.0299927	0.6159582	0.0763507	0.4897051	0.7751241	0.4669619	0.4474121	0.1344933	0.9504092	0.5567550	0.0945251	0.9612760	0.0762690	0.5969024	0.2124065	0.2826863
700	0.8872774	0.1403882	0.8532739	0.9885766	0.0930603	0.3775676	1.0423738	0.7274411	0.0622290	0.1668893	0.9424560	0.7314921	0.3186740	0.9449224	0.9808973	0.3268170	0.3815695	0.2991776	0.9518552	0.4683059	0.4704546	0.0755073	0.6432224	0.1434858	0.2522992	0.0396853	1.0031690	0.6055852	0.4936701	0.4088603	1.0625034	0.5622767	0.1877127	0.9098250	1.0085113	0.3361476	0.2461558	0.6985762	0.4753304	0.6253777	1.1063857	0.8017185	0.9842798	0.3268371	1.0570250	0.8690734	0.2960357	0.9592076	0.5968502	0.9180585	0.7932567	0.4099460	0.1627798	0.2118210	0.9135479	1.1049664	0.1422666	0.3267338	0.0006461	0.1158339	0.8183850	0.4337459	0.0085536	0.5511014	1.0192443	0.4791317	0.8181881	0.6009318	0.8821375	0.3618549	0.1852181	0.4635898	0.5314924	0.6626863	0.1868837	0.7581738	0.1120033	0.2158410	0.0183855	0.5311208	0.1511013	0.8431177	0.7891342	0.4858223	0.0299402	0.5936461	0.0690732	0.4512058	0.8146461	0.4805798	0.3119021	0.1676347	0.9083413	0.5139671	0.0886017	0.9784216	0.0889338	0.5648475	0.1854042	0.3743273
750	0.9068556	0.1564329	0.8331598	1.0074525	0.0458282	0.3637488	0.9956474	0.6924864	0.0883507	0.1982071	0.9943273	0.7217190	0.4186576	0.8410019	0.9760371	0.2662965	0.3613167	0.2884977	0.9695023	0.4864400	0.4944072	0.0834916	0.6375969	0.1227514	0.2319179	0.0964665	1.1489848	0.6127654	0.4037019	0.4553460	1.1414214	0.5891268	0.1507768	0.8447936	0.9267129	0.3690336	0.2999466	0.7675406	0.5716854	0.7273179	1.1277560	0.8424456	0.9019731	0.2822782	0.9869626	0.9062575	0.3060049	1.0167280	0.6325596	0.9114804	0.7976244	0.4350332	0.1402910	0.1854384	1.0606034	1.0349820	0.1291923	0.3424460	0.0016476	0.0936333	0.8629479	0.4080202	0.0038450	0.6165399	1.0119380	0.4572842	0.8485667	0.6853271	0.9359498	0.3521771	0.2127151	0.4051416	0.5688824	0.6202573	0.1807546	0.9494286	0.0740768	0.1384463	0.0165920	0.4674079	0.0986169	0.8171567	0.7449494	0.4942395	0.0475362	0.5340734	0.0526755	0.5791224	0.7191451	0.4839749	0.1880663	0.1859709	0.8899735	0.4238580	0.0752639	0.8426270	0.0747493	0.6083486	0.1751333	0.2579656
800	0.9292764	0.1593949	0.9606939	0.9503861	0.0233983	0.3859635	1.0078042	0.7135940	0.1120991	0.1719073	1.0496279	0.9015266	0.5029663	0.9487705	1.0405588	0.2454190	0.3615976	0.2405036	0.8783703	0.5055511	0.5122049	0.1128809	0.5663507	0.0891310	0.2096391	0.2414909	1.0702357	0.6225943	0.4925869	0.4613395	1.0399136	0.5599774	0.1092221	0.9639298	0.8335522	0.3342824	0.3631620	0.8279600	0.7188063	0.6600950	1.1492543	0.7770969	0.9195919	0.2441586	0.9396914	0.8964390	0.3265662	0.8491932	0.7059623	0.9664310	0.8670783	0.4413570	0.1232747	0.2035858	1.0785946	0.9816773	0.1144959	0.3075488	0.0029202	0.0588166	0.7819301	0.4069412	0.0127088	0.6470822	0.9550801	0.4114904	0.8878408	0.6879636	0.8536001	0.3061921	0.2212442	0.4224784	0.5018286	0.6577811	0.2526527	0.8883578	0.0625350	0.1111749	0.0139320	0.4635567	0.1013978	0.7282958	0.6336729	0.4560168	0.0481780	0.5229221	0.0816226	0.5209214	0.7769645	0.4572616	0.1224560	0.1549963	0.8004587	0.4751122	0.0588570	0.9219847	0.0440747	0.6031427	0.1750973	0.3023065
850	1.0039824	0.1254600	0.9389961	0.9220749	0.0183136	0.3088397	0.8474613	0.7199863	0.1169309	0.1840279	1.0591186	0.8207416	0.5187581	0.9230754	0.9718938	0.2552067	0.3920737	0.2927552	0.8956916	0.4430623	0.4772301	0.1278076	0.5614168	0.0828683	0.2267045	0.3902494	0.8459854	0.5433477	0.5167214	0.4697700	0.9842168	0.6095699	0.1255041	0.9710783	0.8327185	0.3049985	0.2765516	0.8566454	0.6497893	0.7395598	1.0711607	0.8619364	0.8923531	0.2642654	0.9458334	1.0329444	0.3531034	0.8251762	0.6559300	0.9831194	0.6521412	0.4468424	0.0867922	0.1821926	1.0500147	1.0346789	0.1310379	0.3122520	0.0022544	0.0224587	0.8304510	0.4409619	0.0119120	0.6729758	0.9596756	0.4459544	0.7730575	0.7155309	0.8363091	0.2653395	0.1907694	0.4286974	0.6215473	0.6600219	0.2340836	0.8413588	0.0545983	0.1422746	0.0084438	0.5058238	0.0939404	0.7551635	0.6588381	0.4811560	0.0625839	0.5863624	0.0807312	0.4921783	0.7199193	0.5138375	0.0673289	0.1602637	0.8519189	0.4391157	0.0738621	0.9717815	0.0586516	0.5604472	0.1570837	0.2962903
900	1.0102474	0.1337897	0.8998085	1.0420145	0.0394860	0.3352124	0.8310869	0.8056178	0.1015266	0.2231551	0.8845140	0.7942357	0.5355938	0.8683399	0.9845357	0.2764564	0.3763570	0.2620591	0.9358159	0.4414524	0.5690814	0.1118841	0.6729972	0.0648774	0.2076675	0.3958464	0.9755276	0.6243550	0.5115887	0.5387702	0.9159183	0.6509833	0.1453248	0.8521919	0.8776948	0.4065239	0.2969413	0.8979437	0.7612090	0.6984362	1.1354486	0.7724919	0.8092351	0.2515589	1.0819914	0.9037121	0.3638037	0.8564551	0.7346633	0.9419127	0.6347771	0.4416651	0.0994857	0.2574709	1.1032609	0.9755544	0.1351726	0.3174369	0.0000736	0.0404143	0.9138842	0.4182551	0.0157233	0.7058078	0.9844995	0.4689319	0.7705820	0.6766222	0.7887034	0.2522519	0.2047829	0.5203991	0.5601076	0.7090994	0.1916900	0.8365716	0.0379328	0.1319125	0.0013534	0.5149843	0.0995043	0.6812563	0.6846510	0.4211775	0.0629509	0.5266482	0.0890977	0.4334799	0.7370089	0.4311349	0.0452111	0.1435478	0.7912220	0.5183484	0.0828475	0.8991697	0.0390427	0.6751481	0.1940036	0.2240993
950	0.9619704	0.1341114	0.8273551	0.9576586	0.0427676	0.3237288	0.9694205	0.8362372	0.1485302	0.2317304	0.8566092	0.7218791	0.5256013	0.9471826	1.0082241	0.2412238	0.4194092	0.2316468	0.9697568	0.4208938	0.4950330	0.1270488	0.6432519	0.0467164	0.2454683	0.6114659	0.9226077	0.6299973	0.5442051	0.4325416	0.8855305	0.5870791	0.1574984	0.9190337	0.8773624	0.4066971	0.2747275	0.9638566	0.8347380	0.6949785	0.9556960	0.8963858	0.8815290	0.2381400	1.0256580	0.9444112	0.3881188	0.8923668	0.9161896	0.9994318	0.6129999	0.4256758	0.1152894	0.2047740	1.1273932	1.0094276	0.1658343	0.2544891	0.0017941	0.0186936	0.8034881	0.3810380	0.0045341	0.6750677	0.9330740	0.4509159	0.6724974	0.5934028	0.7454334	0.2373146	0.1863945	0.5443503	0.5620265	0.7091175	0.1994286	0.8082420	0.0216825	0.1673134	0.0000000	0.5238916	0.1079352	0.6439755	0.6834428	0.4254091	0.0480655	0.5309637	0.0874477	0.5576016	0.7224695	0.4952266	0.0367177	0.1405983	0.8308076	0.5236925	0.1000006	0.8708320	0.0508755	0.6267340	0.2208536	0.2118749
1000	0.8731348	0.0975008	0.8513798	0.9945472	0.0471906	0.3136794	0.9514414	0.8206637	0.1443405	0.2592479	0.9777171	0.7677893	0.5591221	0.9954102	0.8655190	0.2196818	0.3847002	0.3439461	0.9068513	0.4731065	0.4658575	0.1107900	0.5940064	0.0507450	0.2749873	0.7447336	0.9189861	0.6355998	0.6382590	0.5093098	0.9375891	0.6509229	0.1599144	0.9447053	0.8482235	0.3930247	0.3004056	0.9260613	0.8018637	0.6498628	0.9906813	0.8391603	0.8887275	0.2370983	1.0356595	1.0266538	0.2992710	0.9954787	0.8149458	0.9911062	0.6303016	0.3611838	0.1155468	0.2304853	1.1530093	1.0629715	0.1586421	0.2405804	0.0016417	0.0239934	0.8944857	0.3715790	0.0075783	0.6652513	0.9343582	0.4175064	0.7503847	0.5982770	0.6312160	0.2698772	0.2245531	0.4943658	0.5536117	0.6943737	0.1688025	0.8900304	0.0267175	0.1324773	0.0001731	0.5231933	0.1273856	0.7291046	0.5890006	0.3290749	0.0494442	0.5243651	0.0943692	0.4480090	0.7734899	0.4080078	0.0189209	0.1877160	0.8689938	0.5268038	0.0835921	0.8954731	0.0463303	0.5736208	0.2526697	0.2294998

0	0.9837998	0.0288125	0.9983006	1.0219431	0.0435733	0.4065830	1.0707053	0.8385051	0.1330733	0.2517505	1.0099636	0.8564744	0.4799662	0.9299792	0.9120643	0.2966966	0.3495682	0.2356338	1.0143880	0.4697161	0.4263601	0.0963301	0.6009234	0.0855189	0.2438481	0.8711704	1.0286219	0.5685666	0.5571444	0.4726373	1.0502030	0.6465676	0.1823975	0.9690539	0.9324460	0.4132495	0.3314785	0.9330149	0.7656158	0.5862662	0.9852450	0.8772302	0.8278266	0.1978186	0.8688959	1.0483053	0.2802439	1.0402727	0.7702226	1.0612716	0.6462390	0.3790422	0.1846281	0.3026603	1.0575458	1.0641466	0.2049016	0.2251324	0.0085712	0.0358565	0.8473086	0.3965434	0.0055530	0.6110981	1.0208351	0.4124379	0.7821681	0.5529564	0.7920636	0.3813731	0.2027849	0.4075422	0.5256807	0.8298380	0.2193598	0.9043144	0.0317418	0.1121110	0.0020466	0.5141246	0.1009717	0.7080954	0.5973717	0.4025589	0.0718934	0.6117033	0.0522403	0.5223939	0.7607502	0.4963140	0.0617389	0.1865289	0.8137976	0.5818046	0.0993771	0.8955293	0.0411783	0.6261514	0.2823957	0.2503217
50	1.0048865	0.0153319	0.8960103	0.9804903	0.0627914	0.3669224	0.9406687	0.7733588	0.1393352	0.2067775	0.9694822	0.8482615	0.5819250	0.9144174	0.9773420	0.7341281	0.2607513	0.4528262	0.7390145	0.5250670	0.5457133	0.0704483	0.6459037	0.0720974	0.3651059	0.8783842	0.9837160	0.6921046	0.6375757	0.4966035	0.9677600	0.5962210	0.1313185	0.9582233	0.9370687	0.2707793	0.3822814	0.8032582	0.9074392	0.7251041	0.9341825	0.8347181	0.8410747	0.1296178	1.0412413	0.9978202	0.3130453	0.7817939	0.6727275	0.6247254	0.6939637	0.5870118	0.1295688	0.2286301	1.0116395	0.9241912	0.0901964	0.2016618	0.0002846	0.0203368	0.7234354	0.3305922	0.0150019	0.3875903	0.9876160	0.3291255	0.8690737	0.5289749	0.8200199	0.3023537	0.1176833	0.5514831	0.6066653	0.6591366	0.2009374	0.8405302	0.1462978	0.1113633	0.0034322	0.5556716	0.1125014	0.4501751	0.5167573	0.3895370	0.1074496	0.5152642	0.0586183	0.7027941	0.7676220	0.4353450	0.2186663	0.1587264	0.8751058	0.5333973	0.0716165	0.8050535	0.0310276	0.6259287	0.2182854	0.2199912
100	0.8867296	0.0133309	0.9381416	0.9761555	0.0701323	0.3640240	0.8391970	0.8249918	0.1954802	0.1761479	0.9696264	0.9223486	0.5161953	0.9504933	0.8179084	0.9168903	0.3087998	0.6805209	0.7115321	0.3713975	0.5078874	0.1099212	0.5996561	0.1173939	0.5192986	0.9224520	0.9790453	0.6935838	0.8602967	0.4681113	0.9316522	0.6462106	0.1529303	1.0147619	0.8130921	0.2190228	0.3101325	0.7852025	0.9179665	0.6747564	1.0072441	0.8086792	0.8985833	0.0975755	0.9908815	1.0735115	0.2769327	0.9910701	0.6910123	0.3583424	0.8340387	0.7374774	0.1186194	0.2458351	0.9976421	0.9439104	0.0735274	0.1895288	0.0017481	0.0298464	0.5406864	0.2645774	0.0111167	0.3477359	1.0097886	0.3635897	0.7818597	0.5920201	0.9425782	0.4465185	0.0244549	0.6634595	0.6362154	0.7118200	0.1634487	0.8594981	0.2825687	0.0773981	0.0052937	0.6509953	0.0908114	0.2953841	0.4239708	0.3587819	0.0918299	0.5156968	0.0406221	0.7225163	0.8317056	0.4703215	0.3974730	0.1737375	0.8660449	0.5022075	0.0674057	0.5835998	0.0467019	0.6546227	0.2544332	0.2071876
150	0.8951545	0.0094729	0.9198463	0.9481292	0.0405668	0.3371780	0.9214034	0.7864635	0.1220103	0.1703477	0.9763149	0.9625700	0.5453472	0.9891268	0.8551297	0.8801766	0.3585947	0.8525141	0.7056798	0.4815845	0.5498841	0.1766064	0.6608740	0.1896157	0.5386086	0.8277935	1.1190683	0.6961122	0.8950516	0.4311118	0.8869410	0.6760993	0.1734231	0.8795806	0.7245422	0.1945483	0.3109519	0.8369757	0.8428982	0.5638813	0.9023434	0.9125687	0.8842092	0.1150868	1.0320943	1.0138574	0.3082357	1.0183567	0.5289082	0.2675225	0.8003207	0.7835087	0.1465882	0.2389786	0.8621762	1.0425860	0.0784991	0.1988801	0.0031721	0.0690876	0.4728240	0.2161983	0.0136449	0.2671383	1.0660323	0.3197236	0.8767964	0.5173942	0.8573101	0.5354766	0.0084943	0.6066052	0.7296879	0.7171983	0.1562714	0.7517568	0.3771148	0.1401929	0.0000000	0.9004619	0.0752715	0.2481238	0.4663539	0.4427508	0.0919357	0.6103013	0.0379106	0.8610864	0.8474450	0.5108354	0.4532292	0.1536816	0.8343257	0.4773789	0.1059352	0.4430580	0.0401060	0.6163307	0.2147405	0.2407096
200	0.8800956	0.0114700	0.8041755	1.0423679	0.0480505	0.3370128	1.0744771	0.8905137	0.1076803	0.1931720	0.9942644	0.9921681	0.5860480	1.0404682	0.7677653	0.9151151	0.3439894	0.8956402	0.7250447	0.5361501	0.4376250	0.2031742	0.6322455	0.2970214	0.5348709	0.9006579	0.9718747	0.8775749	0.8588063	0.4632248	1.0618448	0.7305399	0.1740529	0.8388834	0.6101223	0.2192969	0.3279560	0.8572775	0.8560152	0.3133705	0.8959583	0.8461212	0.8797191	0.1066598	1.0355819	1.0027347	0.3123899	0.9685512	0.6212592	0.2601318	0.7933443	0.7248813	0.1375524	0.2325168	0.8581984	0.9806170	0.1119066	0.2231328	0.0086179	0.0874696	0.4754282	0.1374092	0.0192412	0.2487799	1.0849297	0.3539619	0.8756236	0.4659848	0.8750135	0.4787822	0.0024005	0.5979054	0.6664741	0.6688696	0.1323248	0.7670287	0.4006486	0.1413135	0.0050171	0.9687059	0.0576623	0.2367428	0.5044394	0.3894800	0.0713533	0.5647928	0.0276896	0.8372522	0.8414497	0.5124668	0.4970540	0.1371425	0.9068826	0.5130887	0.0798436	0.4335291	0.0258204	0.5770659	0.1701508	0.3068197
250	0.7429899	0.0322509	0.8277683	1.0630340	0.0391616	0.3707289	1.0539670	0.9245263	0.1184412	0.1989686	1.0200963	0.9562850	0.5299657	1.0097354	0.7988636	1.0470944	0.3191477	1.0020630	0.7285196	0.4795642	0.3280024	0.2717941	0.6793518	0.3452141	0.5749315	0.9644489	1.0139867	0.9747930	1.0055524	0.4876007	1.0765421	0.7746701	0.1926492	0.7943102	0.5691634	0.2172527	0.2700420	0.9412862	0.7268515	0.2885233	0.9626965	0.8909961	0.9225871	0.0902367	0.9689374	0.9753795	0.3224987	1.0247320	0.5074730	0.2323915	0.7279928	0.5963980	0.0974494	0.2022348	0.8865321	1.1217433	0.1052210	0.2546167	0.0036147	0.1263702	0.5374410	0.1206022	0.0460049	0.2729232	1.0530323	0.3384084	0.9721339	0.4085210	0.8321300	0.4827747	0.0019475	0.7127850	0.5924308	0.7087405	0.1505302	0.6624950	0.4190534	0.1574191	0.0145487	1.0220148	0.1240649	0.2507424	0.4684062	0.4162412	0.0912346	0.5922641	0.0196729	0.7546645	0.9581759	0.4503214	0.6511071	0.1512588	0.8658529	0.5267002	0.0831331	0.4310302	0.0205068	0.5314191	0.1806132	0.2440833
300	0.8203178	0.0442656	0.7476355	1.0554031	0.0469974	0.3523327	0.9687097	1.0722684	0.1450022	0.1592987	1.1474754	0.9904394	0.5868342	1.0301931	0.8656533	0.9735203	0.3251140	0.9185571	0.6722065	0.4414148	0.2955009	0.2601329	0.5429219	0.3436720	0.6370690	1.0622754	0.9906237	0.9108860	0.9740048	0.5064627	0.9845722	0.7224842	0.2203860	0.8007139	0.6619916	0.2517692	0.2815620	0.8586811	0.5204001	0.1930640	1.0024451	0.9556152	0.8979109	0.0735860	0.9555192	0.9950229	0.3350388	1.0860616	0.5268302	0.2754481	0.7148461	0.5374541	0.1176409	0.1885374	0.8337764	1.0958437	0.0910767	0.2462182	0.0017344	0.1343350	0.5397891	0.1042227	0.0509577	0.2922559	1.1002110	0.3296916	0.7695446	0.3299903	0.8165181	0.4235991	0.0000164	0.6933206	0.5826330	0.6840881	0.1358766	0.5951207	0.3849201	0.0948885	0.0090767	0.9589301	0.1447267	0.2215531	0.4029007	0.4023345	0.0658225	0.6468944	0.0098002	0.8625138	0.9760354	0.6111044	0.7402750	0.1402898	0.8665779	0.5325905	0.0817047	0.4667424	0.0315477	0.5940056	0.2148349	0.1870738
350	0.7991243	0.0251672	0.7607352	0.9850193	0.0544654	0.3690899	1.0699772	1.0642935	0.1050067	0.1491838	1.0520272	1.0028316	0.5371639	0.9533836	0.8382146	0.9937966	0.3150975	0.9703201	0.6911806	0.4318799	0.2945582	0.2253253	0.5765857	0.4071357	0.6537234	0.9922154	1.0442181	0.8873861	1.0339235	0.4456307	1.0405531	0.6881514	0.1372381	0.7438311	0.7159169	0.2236300	0.3051050	0.9494193	0.3880254	0.1859630	1.0142220	0.9474159	0.9764522	0.0933565	0.9254234	0.9919014	0.3333930	1.0694873	0.5112761	0.2288644	0.7630201	0.5726508	0.1035783	0.1909571	0.8239168	1.1508783	0.1011794	0.2753212	0.0008167	0.2455193	0.5273935	0.0669024	0.0488471	0.3163861	0.9777554	0.2761112	0.7766306	0.3440329	0.8168970	0.3652812	0.0001112	0.7445674	0.6230505	0.7196367	0.1345308	0.5079508	0.4179461	0.1303296	0.0035530	0.9678209	0.2053589	0.2087167	0.3550589	0.4189584	0.0780050	0.5900377	0.0137990	0.7492419	0.9448599	0.5497640	0.7406337	0.1999700	0.7916643	0.4685372	0.0785947	0.3681118	0.0237038	0.6599831	0.1677836	0.1215507
400	0.7219804	0.0193379	0.8439605	0.9938198	0.0405368	0.3693751	1.0317936	1.0797072	0.0971235	0.1852476	1.0058088	1.0201326	0.5131385	0.9168210	0.8636030	0.9803595	0.3090667	0.8846626	0.6548476	0.4232530	0.3034938	0.2457554	0.5402918	0.3842743	0.5305250	0.9434465	1.0586770	0.9238260	0.9462761	0.4933465	1.0677078	0.6908063	0.2005035	0.7655906	0.7281115	0.2359917	0.3751154	0.8384470	0.3231155	0.1696900	1.0274751	0.8774369	0.9492838	0.1383563	0.8274016	1.0254384	0.3115750	1.1462479	0.6001790	0.2060872	0.7013768	0.5228069	0.1288335	0.2046298	0.8449287	0.9569837	0.0975110	0.3262923	0.0001235	0.1830566	0.4696194	0.0661137	0.0539685	0.3076162	1.0076809	0.3078753	0.9182323	0.3760149	0.9225668	0.3535580	0.0034646	0.7726003	0.5894280	0.7628989	0.1220313	0.4517301	0.5471849	0.1043639	0.0016911	0.9141148	0.2840039	0.2881442	0.3554328	0.3619368	0.0701392	0.5688929	0.0095205	0.7414100	0.8873188	0.4631150	0.7107554	0.1652407	0.8295722	0.5105401	0.0623475	0.3515638	0.0132793	0.6465291	0.1903503	0.1834665
450	0.8164451	0.0160655	0.6941442	1.0103887	0.0418925	0.3609655	1.0712827	1.0858238	0.0904511	0.1893690	1.0257241	1.0009775	0.5508434	1.0080629	0.8453164	0.9700689	0.3315460	0.8615842	0.6765165	0.4204761	0.3231145	0.2580930	0.6569646	0.4179024	0.5709280	0.9302481	0.9114586	0.9195874	0.9942209	0.4355854	0.9636861	0.7051837	0.1846678	0.8261756	0.6001176	0.1638961	0.3913456	0.8090802	0.2562099	0.1832831	0.9730415	0.8973046	0.8838497	0.1277876	0.8780522	1.0083412	0.3024267	1.0332820	0.5052604	0.2084298	0.7994881	0.5159041	0.1412464	0.2252385	0.7943872	0.9287801	0.0942565	0.3562830	0.0001860	0.1788987	0.4647170	0.0702999	0.0462212	0.2937130	1.0166981	0.2087377	0.9383173	0.3529300	0.9456588	0.4599951	0.0002046	0.7530399	0.5847125	0.8371889	0.0957746	0.4523278	0.5711038	0.0906737	0.0037971	0.8785386	0.2911524	0.2773974	0.3696086	0.3812620	0.0487278	0.5063645	0.0081018	0.8155408	0.8919081	0.4722696	0.7284239	0.1079889	0.8094474	0.4643015	0.0500001	0.3504082	0.0309283	0.6649578	0.1638767	0.2064953
500	0.8426184	0.0193633	0.7265784	0.9864545	0.0316932	0.3889772	1.0256296	0.8714524	0.1193837	0.2108793	1.0492588	0.9438991	0.5525024	0.9529393	0.8742452	0.9706945	0.3474792	0.8667147	0.6739944	0.4239880	0.3221903	0.2616823	0.5673248	0.5019148	0.7065898	0.8605257	0.9136319	0.9498074	0.9371979	0.4428907	0.9283622	0.7524221	0.1771582	0.8637515	0.4663678	0.1416921	0.3355121	0.7575277	0.2864876	0.2179437	1.0750901	0.8036746	0.9193566	0.1674413	0.8663642	1.0481211	0.2487439	1.0395384	0.4988926	0.2489111	0.7081389	0.5337511	0.1326601	0.2222856	0.7969804	0.9412127	0.0638840	0.3436716	0.0006395	0.1510713	0.4082614	0.1275361	0.0590162	0.2907867	1.0493803	0.2731077	0.9557967	0.4030088	0.8808493	0.4492594	0.0000000	0.7998506	0.5544157	0.9259171	0.0916321	0.3750038	0.5398712	0.1113826	0.0082275	0.9380580	0.2488095	0.2763694	0.4141539	0.4251987	0.0502032	0.5655762	0.0087114	0.7514263	0.9263447	0.5566777	0.8445821	0.0680623	0.8141298	0.4431268	0.0575918	0.3711609	0.0116880	0.6823525	0.1557943	0.2132899
550	0.8494317	0.0416796	0.7725011	0.9319004	0.0546440	0.3612960	0.9898664	0.9825183	0.1353426	0.2536430	0.9912011	0.9319553	0.5815374	1.0342607	1.0135106	0.5837708	0.3483319	0.6439514	0.8585373	0.4341449	0.3413445	0.3083157	0.5907953	0.4795497	0.4815907	0.5436787	0.8651588	0.8582015	0.9019648	0.4078193	0.9958430	0.8013025	0.1814824	0.7392806	0.3152531	0.2158904	0.3341109	0.7477362	0.2731177	0.1493625	1.0144199	0.8028353	0.9429256	0.1662354	1.0072836	1.0437145	0.2586863	0.9748428	0.4913405	0.6508379	0.7523546	0.4327761	0.1576654	0.2310397	0.9178650	0.9769471	0.1092362	0.3693158	0.0037293	0.1384205	0.6074717	0.1324559	0.0704504	0.4081747	1.0666306	0.3484107	0.9083659	0.3506782	0.9461298	0.4168034	0.0941253	0.6533400	0.5905542	0.7781991	0.0981558	0.3399547	0.4545609	0.0711941	0.0251839	0.9870633	0.2578913	0.4476678	0.4180612	0.3434917	0.0536862	0.5059665	0.0163038	0.5678669	0.9107589	0.5443510	0.6772707	0.1414422	0.8361396	0.3272415	0.0832188	0.5133894	0.0332133	0.6855088	0.2093178	0.2255060
600	0.8687133	0.0939493	0.7383838	0.9950699	0.0660143	0.3372195	1.0111334	0.8305487	0.1540233	0.2617180	0.8781762	0.8730716	0.6070021	0.9142276	0.9559266	0.3437425	0.3136096	0.4263679	0.9968240	0.4120467	0.5110070	0.2714012	0.6148016	0.4939654	0.3802627	0.1884654	0.9335101	0.6939897	0.7018775	0.4587784	0.9636415	0.8371536	0.1727486	0.6404566	0.4453768	0.3337409	0.3547658	0.6624847	0.2523759	0.3846410	1.1018808	0.8723690	0.9035053	0.2323790	0.9763429	1.0105426	0.2976229	1.0309237	0.5163817	0.7571571	0.6926805	0.3493824	0.1525433	0.2545951	0.9219351	1.0273963	0.0715020	0.4118546	0.0004144	0.1414758	0.7287596	0.1634087	0.0584452	0.4924150	1.0685269	0.3471656	0.9040272	0.3946118	0.9719575	0.4245081	0.1522109	0.5392834	0.6137604	0.6881977	0.1238698	0.5197894	0.2634032	0.0898828	0.0269683	0.9835583	0.2441436	0.7604151	0.3674534	0.4256165	0.0627645	0.4886287	0.0119951	0.5029681	0.7679913	0.4276648	0.6192365	0.0914716	0.7688419	0.3429843	0.0878586	0.7293370	0.0400905	0.6079700	0.1588020	0.2111021
650	0.9033931	0.0966810	0.8579027	0.9700115	0.0885211	0.3392175	0.9554325	0.7821482	0.1975615	0.2398930	1.0117132	0.7539405	0.5379578	0.9997646	0.8626607	0.1672256	0.2645217	0.3372206	0.9069168	0.4419927	0.5797710	0.2334937	0.5635662	0.4447235	0.3928141	0.0624875	0.9458190	0.5893893	0.6048613	0.5295236	1.1033203	0.8616642	0.2728697	0.6415125	0.6670479	0.3516794	0.4026533	0.6872130	0.3867850	0.5863030	1.0543140	0.8647094	0.9483754	0.2400692	0.9245745	1.0033650	0.3113658	1.0809766	0.5060846	0.9499233	0.7291130	0.3393567	0.1821429	0.2898892	0.9115887	0.9723451	0.0494076	0.3951097	0.0006728	0.1295954	0.8314097	0.2750370	0.0299597	0.6456380	0.9734189	0.4157651	0.8493534	0.4455381	0.9390937	0.3850973	0.1946365	0.5219791	0.6373475	0.6104121	0.1749715	0.7129072	0.1382219	0.1324948	0.0455113	0.9857640	0.1801722	0.7569372	0.5016002	0.4384271	0.0716083	0.5786440	0.0084665	0.3869765	0.7377034	0.4540194	0.5412299	0.1093627	0.8460561	0.4329303	0.1107655	0.7997517	0.0486935	0.6827733	0.2105413	0.2280889
