Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
600	0.3032013	0.3915061	0.2974011	0.0675343	0.9236901	0.0395212	0.0276463	0.1706120	0.2700587	0.5930857	0.7889071	0.8959289	0.3757339	0.5886640	0.0340474	0.8132835	0.4177411	0.7708620	0.8829411	0.1606431	0.1809470	0.6461426	0.9167364	0.2653774	0.4342587	0.4112202	0.4303127	0.1178208	0.1734118	0.2452026	0.1668087	0.5834161	0.9716063	0.6658925	0.2797468	0.0081727	0.8188593	0.2412185	0.2593048	0.2854645	0.6358160	0.7352171	0.3810174	0.4878581	0.8688503	0.9545710	0.9223789	0.8326418	0.5438349	0.3585789	0.6380823	0.5927767	0.5107535	0.6352305	0.6621228	0.0981227	0.5879734	0.1429796	0.0001868	0.0625901	0.1137407	0.2097323	0.3039168	0.1913161	0.4110273	0.8654193	0.1369720	0.3438198	0.0460207	0.2527600	0.8692913	0.8707026	0.2187822	0.5536809	0.5482171	0.1827675	0.9040426	0.7050093	0.7222794	0.0210698	0.9981166	0.6974322	0.0010060	0.8076831	0.4941012	0.3200857	0.6826204	0.7586789	0.7798053	0.7091296	0.5204397	0.5504395	0.5120271	0.9554874	0.4104091	0.4807812	0.9959606	0.6599165	0.4468053	0.9878573
650	0.2908529	0.4348838	0.1522368	0.1209775	0.9785161	0.0676000	0.0183710	0.3424861	0.2988270	0.6367612	0.6815583	0.8950533	0.4137158	0.6038283	0.0331484	0.8172614	0.4239731	0.8158720	0.8254422	0.5606168	0.1351048	0.6321174	0.9658546	0.2703701	0.4318472	0.4174318	0.4096442	0.0728366	0.1402600	0.1431138	0.2166772	0.5857828	0.9758039	0.6729172	0.3030515	0.0080518	0.8356665	0.2412037	0.2505780	0.2353009	0.6519701	0.7028329	0.3678698	0.4622425	0.8708790	0.9603909	0.9156477	0.8377932	0.5726526	0.3741445	0.7127586	0.5701069	0.5020790	0.6658996	0.6542242	0.0992009	0.5820354	0.0606893	0.0001413	0.0618852	0.1177856	0.2717207	0.2887792	0.1953837	0.3958085	0.8862485	0.1489672	0.4068634	0.0481187	0.2206551	0.8191919	0.8754393	0.1890223	0.5122286	0.5677689	0.1655052	0.9018737	0.7202680	0.6720210	0.0109333	0.9981412	0.6956587	0.0022396	0.7701013	0.4998082	0.2355159	0.6703293	0.7684320	0.8467791	0.7099329	0.5165297	0.5442590	0.5948486	0.9504859	0.2600011	0.4403588	0.9949844	0.6705446	0.4567203	0.9831527
700	0.2622845	0.4765858	0.0833626	0.1749504	0.9930133	0.0865291	0.0096045	0.4498481	0.2999022	0.6780433	0.5930279	0.8991821	0.4308966	0.6172458	0.0328327	0.8128693	0.4296485	0.8300096	0.7465075	0.8132908	0.1148510	0.6682557	0.9752175	0.2754945	0.4407140	0.4205133	0.3960249	0.0529254	0.1265278	0.0715069	0.2406386	0.5882560	0.9774201	0.6318024	0.3176255	0.0079283	0.8413381	0.2381658	0.2397775	0.2153837	0.6640011	0.6907367	0.3511550	0.4505636	0.8736108	0.9658167	0.9145317	0.8385132	0.7378691	0.3793261	0.7464402	0.5498156	0.5028862	0.6909992	0.6396763	0.0981536	0.5074764	0.0310634	0.0001299	0.0613872	0.1049567	0.3394094	0.2774403	0.2106249	0.3528818	0.8586864	0.1647633	0.4833619	0.0524374	0.1940590	0.7826858	0.8747470	0.1849044	0.5076483	0.5727440	0.1428762	0.8942342	0.8057815	0.6413899	0.0052474	0.9982725	0.6932822	0.0088074	0.7594372	0.4989904	0.1673020	0.6610649	0.7776670	0.8901196	0.7099290	0.5102196	0.5416733	0.6611185	0.9454206	0.1768640	0.4162917	0.9938909	0.6771452	0.4692641	0.9776664
750	0.2286986	0.5044861	0.0536757	0.2160865	0.9959420	0.0945525	0.0051213	0.4912907	0.2924758	0.7175227	0.5363156	0.9044309	0.4287018	0.6310269	0.0328271	0.8026684	0.4318197	0.8172434	0.7101533	0.9269980	0.1126961	0.6944273	0.9759856	0.2788723	0.4602643	0.4207865	0.3886889	0.0447853	0.1179822	0.0364121	0.2324675	0.5900793	0.9766577	0.5819949	0.3250552	0.0078402	0.8446500	0.2325811	0.2307044	0.2078475	0.6709916	0.6845308	0.3417732	0.4538235	0.8763377	0.9690610	0.9143592	0.8369519	0.8574671	0.3694677	0.7616251	0.5356786	0.4566601	0.7137663	0.6257461	0.0960886	0.4769248	0.0280859	0.0001441	0.0610922	0.0959145	0.3762705	0.2672475	0.2168877	0.3001683	0.8305230	0.1804669	0.5534992	0.0626594	0.1771965	0.7587564	0.8697770	0.1848377	0.5166877	0.5632159	0.1285134	0.8851549	0.8780092	0.6277825	0.0024479	0.9984368	0.6905944	0.0200512	0.7664094	0.4947994	0.1289330	0.6575075	0.7841056	0.9288463	0.7093120	0.5060340	0.5408636	0.7016258	0.9423544	0.1356399	0.3800217	0.9929066	0.6796126	0.4786931	0.9738027
800	0.1994930	0.5218089	0.0420839	0.2420015	0.9963147	0.0969785	0.0032990	0.4950716	0.2835794	0.7510443	0.5050030	0.9084236	0.4109268	0.6489497	0.0329216	0.7904819	0.4310805	0.7928720	0.6939445	0.9718197	0.1181895	0.6974591	0.9753702	0.2804793	0.4860079	0.4186086	0.3847238	0.0414998	0.1105345	0.0216974	0.2068007	0.5908320	0.9745185	0.5428890	0.3286596	0.0078067	0.8484040	0.2259964	0.2244023	0.2048379	0.6748815	0.6791390	0.3357036	0.4650118	0.8783482	0.9704176	0.9140735	0.8331188	0.9103329	0.3463087	0.7703578	0.5277953	0.3250281	0.7272269	0.6159444	0.0935830	0.4882044	0.0380305	0.0001731	0.0609547	0.0942170	0.3895628	0.2600206	0.2173044	0.2631842	0.8176823	0.1901315	0.6071095	0.0798514	0.1689241	0.7390009	0.8630398	0.1877391	0.5281050	0.5479042	0.1212142	0.8782665	0.9197019	0.6307326	0.0011605	0.9985813	0.6879928	0.0300158	0.7800486	0.4903162	0.1111476	0.6577471	0.7867120	0.9470519	0.7082189	0.5040084	0.5406426	0.7223973	0.9419892	0.1171961	0.3436019	0.9918251	0.6797441	0.4811495	0.9715289
850	0.1774032	0.5356767	0.0383855	0.2563329	0.9962887	0.0974382	0.0026946	0.4828549	0.2758322	0.7764547	0.4894886	0.9103020	0.3830553	0.6703212	0.0330191	0.7789162	0.4289689	0.7678724	0.6828834	0.9879156	0.1238915	0.6856717	0.9748753	0.2810606	0.5127706	0.4138818	0.3820774	0.0400302	0.1025097	0.0161287	0.1789730	0.5905656	0.9720207	0.5173850	0.3305830	0.0078233	0.8527644	0.2198180	0.2203169	0.2031537	0.6774423	0.6734826	0.3308450	0.4773038	0.8794783	0.9704927	0.9134406	0.8271682	0.9345831	0.3169158	0.7779470	0.5242204	0.2224633	0.7333454	0.6104145	0.0907091	0.5149577	0.0492312	0.0002060	0.0609466	0.0948686	0.3893866	0.2549014	0.2173904	0.2440186	0.8179691	0.1916165	0.6434256	0.0996336	0.1667332	0.7189321	0.8559257	0.1939698	0.5422006	0.5339759	0.1177479	0.8740256	0.9401561	0.6489235	0.0005902	0.9986894	0.6857501	0.0353504	0.7934681	0.4864926	0.1045985	0.6594320	0.7854177	0.9526759	0.7068689	0.5031563	0.5405422	0.7300630	0.9438985	0.1110802	0.3145897	0.9903225	0.6788509	0.4767796	0.9702242
900	0.1608604	0.5503986	0.0378095	0.2636002	0.9962465	0.0975003	0.0026027	0.4665762	0.2699634	0.7941392	0.4825475	0.9102659	0.3529502	0.6919416	0.0331029	0.7690661	0.4266029	0.7466499	0.6723152	0.9925805	0.1268763	0.6697712	0.9746328	0.2813027	0.5369441	0.4066641	0.3798382	0.0391889	0.0936309	0.0143160	0.1566193	0.5896239	0.9698281	0.5020261	0.3319065	0.0078721	0.8571271	0.2147482	0.2175728	0.2014671	0.6795898	0.6677640	0.3271128	0.4871781	0.8798654	0.9696998	0.9124498	0.8201078	0.9490202	0.2883896	0.7860771	0.5228570	0.1783134	0.7361854	0.6080145	0.0874013	0.5434807	0.0563455	0.0002349	0.0610609	0.0944567	0.3827269	0.2505042	0.2189602	0.2357583	0.8246371	0.1868525	0.6665253	0.1132184	0.1683259	0.6989475	0.8483195	0.2007380	0.5606841	0.5240141	0.1160488	0.8714928	0.9488268	0.6786353	0.0003393	0.9987681	0.6839322	0.0363667	0.8044590	0.4832206	0.1029766	0.6612423	0.7807933	0.9532665	0.7055054	0.5028237	0.5404147	0.7288857	0.9469631	0.1120900	0.2930234	0.9880577	0.6776236	0.4684212	0.9694005
950	0.1474416	0.5665105	0.0382127	0.2671475	0.9962175	0.0976996	0.0027139	0.4516816	0.2658692	0.8056850	0.4798352	0.9089753	0.3271592	0.7111167	0.0331813	0.7611096	0.4245492	0.7298015	0.6620209	0.9924074	0.1272556	0.6566535	0.9745081	0.2815845	0.5569935	0.3977518	0.3777849	0.0385737	0.0848371	0.0139869	0.1411064	0.5884094	0.9681800	0.4926815	0.3330895	0.0079332	0.8609688	0.2108737	0.2155353	0.1992825	0.6816191	0.6624892	0.3247786	0.4939078	0.8797053	0.9683873	0.9112312	0.8131961	0.9591378	0.2646466	0.7943334	0.5224990	0.1650208	0.7380906	0.6074895	0.0836527	0.5678406	0.0595427	0.0002569	0.0612767	0.0930046	0.3739723	0.2462808	0.2217527	0.2322638	0.8324936	0.1788480	0.6813638	0.1163776	0.1716556	0.6818953	0.8395142	0.2050184	0.5826208	0.5176798	0.1150901	0.8697757	0.9513352	0.7133856	0.0002246	0.9988303	0.6824794	0.0348153	0.8130206	0.4803336	0.1025143	0.6626972	0.7740256	0.9518964	0.7042984	0.5026996	0.5402291	0.7222091	0.9500350	0.1172453	0.2775529	0.9847730	0.6764189	0.4594351	0.9687908
1000	0.1356822	0.5822674	0.0387520	0.2689769	0.9961878	0.0981532	0.0028850	0.4400068	0.2631671	0.8128375	0.4790405	0.9071181	0.3084863	0.7266721	0.0332599	0.7548150	0.4229747	0.7165925	0.6528128	0.9898827	0.1263148	0.6483710	0.9743883	0.2820230	0.5728900	0.3885477	0.3759563	0.0380748	0.0773159	0.0142137	0.1310338	0.5872247	0.9670291	0.4863929	0.3342476	0.0079920	0.8640772	0.2079762	0.2138810	0.1965804	0.6835259	0.6580050	0.3237480	0.4981163	0.8791913	0.9669331	0.9099736	0.8072723	0.9662924	0.2465526	0.8016704	0.5227202	0.1628445	0.7398514	0.6079217	0.0796194	0.5861724	0.0603214	0.0002727	0.0615461	0.0917799	0.3655864	0.2423242	0.2248703	0.2305715	0.8390601	0.1701586	0.6917096	0.1112832	0.1751613	0.6696531	0.8293190	0.2055820	0.6051567	0.5137385	0.1144246	0.8683710	0.9507693	0.7462738	0.0001668	0.9988848	0.6813080	0.0323088	0.8195878	0.4778537	0.1014884	0.6637287	0.7666336	0.9496597	0.7033157	0.5026546	0.5400002	0.7132160	0.9524602	0.1242825	0.2668801	0.9804851	0.6754281	0.4519662	0.9682806

0	0.0912779	0.6288424	0.0408026	0.2766383	0.9958720	0.1028901	0.0034451	0.4173333	0.2591354	0.8214228	0.4814625	0.8978019	0.2716452	0.7752250	0.0337158	0.7296554	0.4180324	0.6678112	0.6213346	0.9653091	0.1234285	0.6295301	0.9728506	0.2858389	0.6321321	0.3570519	0.3687122	0.0362009	0.0600951	0.0162081	0.1055850	0.5827009	0.9633024	0.4626044	0.3388711	0.0082155	0.8751549	0.1973836	0.2068440	0.1806872	0.6919922	0.6419513	0.3247347	0.5081467	0.8760949	0.9629599	0.9049070	0.7888647	0.9809005	0.1950583	0.8184762	0.5291334	0.1823643	0.7475798	0.6182975	0.0607997	0.6293374	0.0533435	0.0003302	0.0625850	0.0993143	0.3372273	0.2275085	0.2357737	0.2483313	0.8549195	0.1410722	0.7247148	0.0696919	0.1830281	0.6522802	0.7783666	0.1915257	0.6843089	0.5015907	0.1115120	0.8598286	0.9402076	0.8360933	0.0000722	0.9991010	0.6769532	0.0236955	0.8384111	0.4711978	0.0903932	0.6654498	0.7396663	0.9380791	0.6997802	0.5026292	0.5387227	0.6817804	0.9569548	0.1540459	0.2430400	0.9545433	0.6741662	0.4369452	0.9660322
50	0.0915605	0.6021910	0.0409400	0.2933732	0.9955335	0.2579616	0.0033719	0.4656608	0.1729784	0.8275809	0.4814869	0.8979388	0.2654154	0.8076941	0.0337173	0.7295550	0.4180127	0.6667867	0.6212562	0.9533804	0.1202419	0.6328895	0.9729727	0.2826468	0.6323329	0.6453099	0.3686886	0.0361949	0.0654528	0.0154429	0.1034472	0.5826785	0.9627718	0.4460936	0.2261674	0.0058958	0.8751922	0.1973472	0.2068203	0.1948435	0.5866119	0.6419045	0.2088108	0.6421767	0.9216007	0.9610094	0.9050011	0.7949709	0.9808418	0.1949284	0.8145644	0.6669041	0.1401227	0.8303377	0.6169358	0.2245601	0.6807656	0.0523717	0.0003448	0.0628101	0.1110478	0.3815550	0.2286063	0.3490851	0.2582922	0.8666267	0.1411319	0.7542529	0.0703949	0.1830504	0.7885552	0.7783684	0.3602358	0.6926222	0.5017410	0.1150680	0.8984154	0.9422580	0.8347930	0.0000727	0.9890388	0.6772695	0.0230395	0.8385498	0.3608197	0.0994450	0.8150288	0.7389664	0.9675920	0.7004856	0.5026292	0.5387207	0.7057704	0.9596379	0.1543431	0.2327903	0.9548140	0.6726261	0.4374805	0.9734495
100	0.1040140	0.4560087	0.0442493	0.3558707	0.9950804	0.3579927	0.0034859	0.4369680	0.1010829	0.8351218	0.4816129	0.8982193	0.2360440	0.8466498	0.0337184	0.7292410	0.4180050	0.6673512	0.6213357	0.7492905	0.0994249	0.6429311	0.9751730	0.2641455	0.6324924	0.8453045	0.3686698	0.0361901	0.0928477	0.0129790	0.1062930	0.5825285	0.9633990	0.5449327	0.1141652	0.0031598	0.8752219	0.1973183	0.2068015	0.2575209	0.4932847	0.6417260	0.1239248	0.7634827	0.9602804	0.9436227	0.9067283	0.8219799	0.9780882	0.1948251	0.7915413	0.7571044	0.1111681	0.8861039	0.6114844	0.3969820	0.7258922	0.0520625	0.0003186	0.0638996	0.1854953	0.4108652	0.2345964	0.4542867	0.2522479	0.9085549	0.1716152	0.7773499	0.0937026	0.1832004	0.9121451	0.7785559	0.5831350	0.7290306	0.5132834	0.1342373	0.8928925	0.9484404	0.8174059	0.0000990	0.9765768	0.6790299	0.0265397	0.8388645	0.2565850	0.1729773	0.9351401	0.7258819	0.9880123	0.7061555	0.5026294	0.5387866	0.7237826	0.9715146	0.1589318	0.2024834	0.9609714	0.6672595	0.4382900	0.9823299
150	0.1547477	0.3610949	0.0597188	0.4157592	0.9949308	0.3747343	0.0046336	0.3795379	0.0696278	0.8364734	0.4818208	0.8969538	0.1874539	0.8696929	0.0337168	0.7299589	0.4180079	0.6800940	0.6229271	0.3900595	0.0677411	0.6649881	0.9807510	0.2371327	0.6326191	0.9262588	0.3686549	0.0361863	0.1014860	0.0115328	0.1437855	0.5828696	0.9687943	0.6567410	0.0620544	0.0015230	0.8752455	0.1972953	0.2067865	0.3298565	0.4534622	0.6400362	0.0970922	0.8026180	0.9750514	0.8911951	0.9109101	0.8508173	0.9198903	0.1947432	0.7637151	0.7691778	0.1162504	0.9037669	0.6060723	0.4862539	0.7486900	0.0549822	0.0002232	0.0665111	0.2487053	0.4112726	0.2422875	0.4940698	0.2292559	0.9444145	0.2750128	0.7678565	0.1552562	0.1827158	0.9668942	0.7723460	0.7337035	0.7435443	0.5481407	0.1597479	0.8749926	0.9447750	0.7759528	0.0003107	0.9686221	0.6811060	0.0257454	0.8378645	0.2069195	0.3167383	0.9805433	0.6805688	0.9948801	0.7142407	0.5026294	0.5391562	0.7170490	0.9839397	0.1761852	0.1950365	0.9711773	0.6621472	0.4373013	0.9875220
200	0.2202464	0.3531281	0.0918595	0.4510792	0.9949466	0.3624693	0.0064887	0.3436049	0.0574662	0.8341947	0.4820058	0.8918991	0.1470304	0.8808829	0.0336957	0.7336949	0.4179004	0.7004446	0.6345455	0.1663256	0.0419685	0.6855907	0.9867140	0.2154926	0.6327197	0.9556024	0.3686430	0.0361832	0.0857905	0.0115978	0.2062047	0.5845823	0.9747075	0.7217173	0.0519375	0.0006977	0.8752642	0.1972771	0.2067746	0.3818951	0.4401334	0.6266705	0.0955325	0.8005892	0.9767074	0.8152469	0.9153906	0.8687380	0.7253899	0.1946782	0.7469098	0.7573462	0.1298543	0.9093386	0.5996878	0.5190696	0.7600591	0.0572839	0.0001510	0.0727192	0.2777228	0.4038104	0.2481534	0.4658285	0.2132910	0.9631003	0.3694648	0.7445662	0.1811766	0.1786486	0.9868097	0.7356287	0.8072279	0.7385207	0.5863763	0.1793348	0.8668352	0.9075894	0.7326243	0.0007836	0.9642929	0.6819521	0.0207156	0.8325286	0.1860732	0.4293268	0.9945939	0.6608179	0.9955426	0.7185256	0.5026288	0.5398593	0.6951988	0.9914356	0.2077254	0.2277115	0.9742582	0.6586198	0.4353775	0.9894258
250	0.2613452	0.3770839	0.1304958	0.4660579	0.9950137	0.3495853	0.0081967	0.3271413	0.0531086	0.8319265	0.4821250	0.8824328	0.1277679	0.8891575	0.0335739	0.7397910	0.4175284	0.7225064	0.6935190	0.0653640	0.0277667	0.6965101	0.9906178	0.2061529	0.6327996	0.9645611	0.3686335	0.0361808	0.0683959	0.0123103	0.2646485	0.5872584	0.9786636	0.7523403	0.0730120	0.0003111	0.8752791	0.1972626	0.2067651	0.4110311	0.4403716	0.5892487	0.1018494	0.7885739	0.9718434	0.7698601	0.9185473	0.8768171	0.5989009	0.1946266	0.7399648	0.7446725	0.1350174	0.9096083	0.5924376	0.5256974	0.7644919	0.0580094	0.0001122	0.0814253	0.2912856	0.3943712	0.2532937	0.4341431	0.2010809	0.9701941	0.4214020	0.7232827	0.1572351	0.1692133	0.9937213	0.6628322	0.8294857	0.7354143	0.6128593	0.1903874	0.8653668	0.8190270	0.6957820	0.0010887	0.9621791	0.6813518	0.0157465	0.8223290	0.1773519	0.4802243	0.9985555	0.6719042	0.9899061	0.7189111	0.5026266	0.5406157	0.6715922	0.9944346	0.2441589	0.2947540	0.9668722	0.6560657	0.4338470	0.9888123
300	0.2724428	0.3982901	0.1621541	0.4701566	0.9950758	0.3422291	0.0093449	0.3205571	0.0516597	0.8316384	0.4821902	0.8726575	0.1240978	0.8995818	0.0332578	0.7468327	0.4169011	0.7499944	0.8110263	0.0252975	0.0248261	0.7007203	0.9921617	0.2092941	0.6328631	0.9667684	0.3686260	0.0361789	0.0581832	0.0129975	0.3055829	0.5899598	0.9808037	0.7651602	0.1058408	0.0001365	0.8752909	0.1972511	0.2067576	0.4235540	0.4502567	0.5554055	0.1080792	0.7777738	0.9666597	0.7725874	0.9202102	0.8782481	0.5534310	0.1945857	0.7383914	0.7366344	0.1320380	0.9073353	0.5855465	0.5250000	0.7643944	0.0576243	0.0000936	0.0873093	0.3005783	0.3819622	0.2587804	0.4191018	0.1929235	0.9717326	0.4444245	0.7084042	0.1215972	0.1589795	0.9963873	0.5876595	0.8226444	0.7394528	0.6272866	0.1943301	0.8655624	0.7231483	0.6766315	0.0010769	0.9612713	0.6800411	0.0123742	0.8121812	0.1736650	0.4872217	0.9996156	0.6825099	0.9797717	0.7178317	0.5026226	0.5411913	0.6539437	0.9942009	0.2727261	0.3622604	0.9520994	0.6538821	0.4330032	0.9871422
350	0.2672964	0.4082337	0.1816746	0.4700919	0.9951156	0.3390643	0.0099659	0.3181036	0.0511216	0.8334542	0.4822242	0.8670929	0.1266285	0.9096100	0.0329088	0.7544868	0.4161694	0.7829683	0.9021654	0.0104369	0.0302682	0.7020038	0.9918694	0.2189222	0.6329136	0.9674535	0.3686201	0.0361774	0.0539893	0.0134520	0.3295710	0.5921059	0.9818292	0.7690231	0.1269186	0.0000594	0.8753003	0.1972420	0.2067516	0.4257784	0.4629367	0.5390049	0.1110482	0.7704842	0.9652484	0.7988138	0.9207328	0.8754812	0.5405172	0.1945532	0.7392498	0.7327517	0.1264215	0.9046825	0.5785629	0.5235285	0.7619188	0.0567522	0.0000853	0.0876105	0.3075369	0.3701184	0.2633218	0.4132925	0.1878264	0.9712135	0.4540543	0.6990938	0.0974550	0.1540854	0.9975409	0.5385040	0.8055393	0.7467574	0.6339921	0.1932354	0.8658404	0.6609054	0.6830090	0.0009337	0.9609361	0.6787943	0.0104561	0.8070457	0.1721538	0.4736284	0.9998911	0.6880235	0.9712292	0.7167540	0.5026178	0.5415275	0.6437926	0.9921863	0.2878317	0.4088357	0.9380467	0.6520907	0.4326427	0.9861169
400	0.2588403	0.4101770	0.1910835	0.4691072	0.9951332	0.3381700	0.0102715	0.3172121	0.0507614	0.8360103	0.4822405	0.8657108	0.1295345	0.9163045	0.0326783	0.7620904	0.4154920	0.8125305	0.9439322	0.0052279	0.0381462	0.7020796	0.9905628	0.2276530	0.6329537	0.9679742	0.3686153	0.0361762	0.0529458	0.0137154	0.3415230	0.5935688	0.9822594	0.7685476	0.1319341	0.0000257	0.8753077	0.1972347	0.2067469	0.4230814	0.4722324	0.5379884	0.1114166	0.7665177	0.9670145	0.8222158	0.9205240	0.8712239	0.5371683	0.1945273	0.7406254	0.7314529	0.1215530	0.9023888	0.5716336	0.5225921	0.7590208	0.0558634	0.0000820	0.0846123	0.3115386	0.3622444	0.2661177	0.4107619	0.1846814	0.9702523	0.4583367	0.6932499	0.0857382	0.1553364	0.9980469	0.5177016	0.7912594	0.7531251	0.6364878	0.1897421	0.8660981	0.6327334	0.7025301	0.0008019	0.9608319	0.6779814	0.0094757	0.8074128	0.1715880	0.4587046	0.9999622	0.6909824	0.9665977	0.7160780	0.5026137	0.5416619	0.6394741	0.9902246	0.2924062	0.4350712	0.9299754	0.6508231	0.4325392	0.9862108
450	0.2529307	0.4089284	0.1944961	0.4683357	0.9951349	0.3383002	0.0104351	0.3168665	0.0504205	0.8379830	0.4822463	0.8662515	0.1310198	0.9189089	0.0325602	0.7684601	0.4149580	0.8334228	0.9588357	0.0035992	0.0436636	0.7015565	0.9891864	0.2322265	0.6329855	0.9684174	0.3686116	0.0361752	0.0531165	0.0138709	0.3462643	0.5944591	0.9823975	0.7673736	0.1289368	0.0000111	0.8753137	0.1972289	0.2067431	0.4194486	0.4755266	0.5492162	0.1108691	0.7650554	0.9695237	0.8338830	0.9199944	0.8677452	0.5359829	0.1945068	0.7415676	0.7314329	0.1182616	0.9006766	0.5660277	0.5221776	0.7568948	0.0551801	0.0000811	0.0814961	0.3133500	0.3592584	0.2675614	0.4090696	0.1828784	0.9694683	0.4601593	0.6893144	0.0809998	0.1595592	0.9982478	0.5138705	0.7837725	0.7569526	0.6369753	0.1862652	0.8664906	0.6241469	0.7195426	0.0007239	0.9608034	0.6776127	0.0090124	0.8106075	0.1714068	0.4510207	0.9999810	0.6928149	0.9646964	0.7157662	0.5026110	0.5416600	0.6383992	0.9892779	0.2920166	0.4479285	0.9272547	0.6500308	0.4325423	0.9868999
500	0.2502871	0.4074651	0.1952027	0.4679757	0.9951281	0.3387338	0.0105409	0.3167023	0.0501377	0.8389698	0.4822476	0.8670572	0.1313583	0.9178753	0.0325074	0.7730144	0.4145849	0.8461136	0.9634854	0.0032198	0.0457991	0.7009055	0.9883375	0.2333077	0.6330108	0.9687026	0.3686086	0.0361745	0.0535092	0.0139633	0.3476318	0.5949504	0.9824223	0.7670851	0.1249251	0.0000048	0.8753184	0.1972244	0.2067401	0.4171462	0.4732037	0.5638252	0.1103717	0.7650866	0.9713079	0.8363221	0.9194905	0.8662239	0.5352285	0.1944905	0.7418960	0.7318198	0.1162570	0.8996106	0.5623893	0.5220879	0.7557525	0.0547324	0.0000809	0.0796472	0.3138181	0.3606004	0.2682912	0.4076673	0.1818827	0.9690161	0.4606370	0.6865710	0.0790827	0.1637227	0.9983096	0.5154346	0.7811193	0.7585375	0.6368607	0.1842771	0.8671127	0.6231778	0.7283599	0.0006915	0.9607933	0.6775273	0.0088075	0.8139362	0.1713614	0.4497323	0.9999865	0.6939310	0.9640278	0.7156794	0.5026094	0.5415903	0.6383721	0.9891825	0.2905667	0.4530212	0.9271786	0.6495720	0.4325709	0.9876163
550	0.2494364	0.4158337	0.1943839	0.4576133	0.9951257	0.1820450	0.0119951	0.2094661	0.1360540	0.8343335	0.4822484	0.8674889	0.1318209	0.8953057	0.0324858	0.7759143	0.4143485	0.8536727	0.9647558	0.0094356	0.0509138	0.6977246	0.9879462	0.2374910	0.6330310	0.6330959	0.3686062	0.0361739	0.0530900	0.0152913	0.3541742	0.5952047	0.9826970	0.8290406	0.2352873	0.0021444	0.8753221	0.1972207	0.2067377	0.4026318	0.5735405	0.5747874	0.2128877	0.6214137	0.8927774	0.8484844	0.9191120	0.8589256	0.5382329	0.1944776	0.7471911	0.5821431	0.1724799	0.8047419	0.5636418	0.3560705	0.7032869	0.0546041	0.0000771	0.0781495	0.3100143	0.3135513	0.2674675	0.2870167	0.1736294	0.9649299	0.4569782	0.6306799	0.0781384	0.1666434	0.8643093	0.5257743	0.6194304	0.7572048	0.6401069	0.1788141	0.7810077	0.6168195	0.7520512	0.0006823	0.9708484	0.6773256	0.0085435	0.8162187	0.2820370	0.4352388	0.8530294	0.6945209	0.9155644	0.7131460	0.5026080	0.5415114	0.6040352	0.9872569	0.2895625	0.4394722	0.9277738	0.6493962	0.4325933	0.9815370
600	0.2379151	0.5245922	0.1799453	0.4006505	0.9954172	0.0805277	0.0213750	0.1789405	0.2076266	0.8308568	0.4822408	0.8680691	0.1442270	0.8619051	0.0324783	0.7776945	0.4142056	0.8594120	0.9326247	0.1614367	0.0779461	0.6933644	0.9861319	0.2576606	0.6330469	0.4017228	0.3686043	0.0361734	0.0487194	0.0239567	0.3778738	0.5954425	0.9835977	0.7956011	0.3437008	0.0046641	0.8753251	0.1972178	0.2067358	0.3365305	0.6613215	0.5933850	0.3060993	0.4830078	0.8361098	0.8892880	0.9173965	0.8309351	0.5537657	0.1944673	0.7760114	0.4882288	0.2091868	0.7455716	0.5793418	0.1817134	0.6521197	0.0558765	0.0000694	0.0743886	0.2403610	0.2719567	0.2607822	0.1886765	0.1834452	0.9322889	0.3981532	0.5861676	0.0708927	0.1703427	0.7427345	0.5550717	0.4139277	0.7493245	0.6465840	0.1569787	0.8012475	0.5800887	0.8156516	0.0006069	0.9832999	0.6759530	0.0055106	0.8193177	0.3872848	0.3536494	0.7366783	0.6951946	0.8822720	0.7063994	0.5025926	0.5413996	0.5720144	0.9765282	0.2874487	0.4288428	0.9274343	0.6508189	0.4325820	0.9745574
