Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
950	0.0063045	0.4621612	0.0241169	0.4465272	0.3072714	0.2961860	0.0225771	0.4240844	0.6441242	0.0296548	0.2651156	0.5124280	0.0066798	0.7755333	0.0054767	0.5421749	0.6297385	0.2112297	0.0359186	0.3567767	0.0289838	0.0359001	0.0634150	0.3995959	0.7494735	0.1765238	0.4668186	0.3267241	0.6369532	0.4409022	0.4242237	0.1622249	0.7122411	0.0408526	0.2287718	0.0825054	0.6414707	0.2876204	0.1187789	0.6457013	0.1488212	0.3449429	0.5951292	0.1921219	0.4813112	0.4204711	0.4303904	0.7116316	0.4431811	0.1061047	0.2925565	0.0070703	0.6677047	0.6488008	0.1441758	0.0946383	0.0368069	0.3977294	0.2950741	0.1506568	0.2884884	0.4045643	0.0053732	0.1258297	0.1256484	0.2857195	0.6421914	0.6588488	0.6450050	0.2641041	0.4257788	0.0574033	0.1683963	0.3313955	0.3199938	0.4216874	0.6468299	0.2365034	0.4716235	0.5603430	0.2754830	0.3491818	0.1690995	0.3574096	0.2105089	0.1516111	0.2402861	0.6248695	0.4658546	0.2752877	0.4246712	0.1363549	0.1482989	0.5506137	0.5770073	0.3930806	0.3794815	0.0012103	0.4506849	0.4603860
1000	0.0052254	0.4841407	0.0302924	0.3473745	0.2797821	0.3027641	0.0162510	0.4068065	0.6050248	0.0109705	0.3116978	0.4865237	0.0202496	0.6943355	0.0121267	0.3866445	0.6008319	0.1939475	0.0798949	0.3466070	0.0077992	0.0257177	0.0612993	0.4054342	0.5290256	0.2191841	0.5149000	0.3212424	0.6639844	0.4657518	0.3629464	0.2322995	0.6380180	0.0580492	0.2490029	0.1124159	0.7355036	0.3196549	0.0837386	0.5418229	0.1589112	0.4206312	0.6953125	0.2238319	0.4672449	0.3140797	0.4308622	0.7374596	0.2690740	0.1224532	0.4109793	0.0117533	0.6313852	0.6014906	0.1646590	0.0481523	0.0689828	0.3926223	0.2879806	0.2791562	0.2095099	0.2801365	0.0119637	0.0779051	0.1096950	0.3373972	0.7615495	0.4578973	0.5714713	0.3015973	0.5362826	0.0414093	0.1608984	0.2665240	0.1932029	0.3311544	0.5242125	0.2793729	0.4651374	0.6180191	0.2940309	0.3244621	0.3087801	0.3218065	0.2458025	0.1373305	0.2783491	0.5271302	0.4732157	0.1738559	0.4613634	0.1826689	0.1681793	0.6741460	0.3902850	0.3771847	0.2778473	0.0115286	0.4126899	0.4165246
0	0.0093204	0.4701848	0.0288013	0.6569972	0.2758214	0.3514280	0.0098371	0.4440430	0.5999301	0.0158860	0.3015066	0.5281651	0.0203891	0.4975702	0.0141525	0.4604156	0.6502231	0.1126319	0.0742473	0.3646442	0.0004385	0.0283924	0.0945006	0.3252038	0.7193650	0.1792494	0.4228849	0.3854558	0.6119488	0.4175373	0.4623032	0.1980992	0.5962337	0.0495901	0.4497059	0.1031780	0.6238522	0.2933235	0.0849530	0.5941350	0.1493343	0.5147182	0.7678824	0.1792954	0.3699381	0.2591079	0.3943666	0.6814902	0.4855506	0.1667426	0.3300639	0.0252132	0.5742053	0.5875934	0.3509387	0.0770702	0.0630280	0.2891245	0.3369549	0.1288458	0.1770350	0.2811719	0.0616287	0.1211170	0.1384469	0.4107814	0.5741914	0.6156137	0.7040891	0.3664809	0.5278688	0.0977002	0.1641959	0.2351168	0.4004190	0.3446586	0.2911825	0.3354808	0.6427456	0.5998877	0.3066840	0.3637241	0.2184249	0.2735663	0.1736008	0.1682230	0.4549468	0.6639142	0.4669761	0.2576250	0.4555993	0.2192147	0.1235509	0.6505151	0.4774009	0.4665856	0.4220957	0.0034200	0.3562987	0.2926994
50	0.0105854	0.4502759	0.0303917	0.4327527	0.2060743	0.3544754	0.1658792	0.2515140	0.6836641	0.0047338	0.2200384	0.6425933	0.0095280	0.4611738	0.0111551	0.3879762	0.5639819	0.1815080	0.0664538	0.2983912	0.0031102	0.0255031	0.0218314	0.3726328	0.5633176	0.1989834	0.3268578	0.3264325	0.6047846	0.5082241	0.3500214	0.2008861	0.6503039	0.0635575	0.2552652	0.0929171	0.5433026	0.2744426	0.1091860	0.3970569	0.3137999	0.3223546	0.5503798	0.2474331	0.4382962	0.2141059	0.3299408	0.4858280	0.5206586	0.1487249	0.4579176	0.0128958	0.4148591	0.5764514	0.2422823	0.0775189	0.0280904	0.3136838	0.2935271	0.3221606	0.0957204	0.2805989	0.1324436	0.1352039	0.0738697	0.2241696	0.7031979	0.5284780	0.3465328	0.4185304	0.4463658	0.0426078	0.2223526	0.2397484	0.3430252	0.2775554	0.3168088	0.3534738	0.5594081	0.5890704	0.2649583	0.3459940	0.2406291	0.3653543	0.2437057	0.2015865	0.3877091	0.5617442	0.2241477	0.3035340	0.4795415	0.3010979	0.1117807	0.1640681	0.5038957	0.3748321	0.4608598	0.0220743	0.4158775	0.2649056
100	0.0067302	0.5578019	0.0321036	0.6344376	0.2889809	0.4677277	0.1049222	0.3490675	0.5987803	0.0072244	0.2243493	0.4825934	0.0503484	0.3920299	0.0118678	0.3159802	0.6299221	0.1409033	0.1077073	0.3490718	0.0078181	0.0305336	0.0211605	0.3291713	0.5337070	0.2159351	0.2352869	0.3329842	0.6220290	0.5738826	0.3082660	0.1223257	0.7389875	0.0452287	0.2561187	0.0817006	0.6241234	0.3578444	0.0579688	0.5181794	0.3629105	0.3344657	0.4235116	0.2249757	0.4770948	0.3047921	0.4675746	0.5327092	0.3747298	0.1909727	0.3248533	0.0065608	0.4913766	0.6710779	0.3009770	0.1096918	0.0164224	0.3082232	0.3625232	0.3376913	0.1041549	0.3103881	0.2156567	0.2096896	0.0879378	0.2089231	0.6307982	0.5594280	0.2730494	0.5635259	0.5140717	0.0481433	0.1437645	0.2358178	0.3846108	0.3513381	0.4535808	0.4419515	0.4377146	0.6645590	0.3831747	0.2680774	0.2669293	0.3727476	0.2453555	0.2480791	0.3715592	0.5747547	0.2040128	0.3634005	0.4390240	0.1757009	0.1677006	0.0579524	0.4405701	0.4890956	0.5085324	0.0054962	0.4739887	0.2664413
150	0.0082672	0.5286988	0.0342154	0.5697540	0.2077878	0.4561081	0.1621990	0.2831853	0.6862337	0.0101615	0.2085404	0.5609679	0.0499377	0.3424250	0.0136768	0.3754279	0.6741978	0.1189267	0.1012327	0.3753637	0.0027055	0.0419456	0.0241279	0.3580528	0.4789070	0.2563516	0.2816151	0.2999838	0.6346632	0.5471224	0.3421411	0.1799340	0.5910603	0.1320213	0.2172467	0.1191692	0.5998470	0.4143396	0.0849276	0.5496099	0.4392900	0.3013334	0.3106425	0.2470711	0.3646222	0.3126562	0.3590486	0.6115325	0.4342840	0.1833628	0.3428572	0.0229235	0.4864718	0.6685005	0.2128436	0.1338642	0.0290969	0.3836730	0.3689137	0.3861883	0.1311573	0.3458974	0.3420271	0.2108407	0.1006255	0.1713445	0.5939641	0.4892768	0.2246802	0.6811003	0.5871527	0.1280373	0.1800605	0.2986584	0.4337081	0.3567985	0.5021363	0.4001992	0.5502903	0.5489131	0.3255019	0.2588060	0.2300956	0.4254687	0.2855599	0.2630106	0.2631634	0.4884362	0.1480138	0.3888627	0.2846347	0.1615554	0.1413432	0.0739044	0.4728091	0.4453428	0.5292977	0.0007732	0.4538708	0.2721961
200	0.0014495	0.5251695	0.0605902	0.4837863	0.1867957	0.4647988	0.1187421	0.3101168	0.6056084	0.0046700	0.2356314	0.4851766	0.0940589	0.4026852	0.0106419	0.4571722	0.6011539	0.1788653	0.0512662	0.3270262	0.0021675	0.0326494	0.0304696	0.4035437	0.7032872	0.1952772	0.2959027	0.3209469	0.6155404	0.6363026	0.4472032	0.2802062	0.6985829	0.0913202	0.2558854	0.1055660	0.7640559	0.4453735	0.1190623	0.5751196	0.4586134	0.1736404	0.5200230	0.2773775	0.4003299	0.2851450	0.3533899	0.5843517	0.3606007	0.1336626	0.3522340	0.0250894	0.4954624	0.6687031	0.2114275	0.1487290	0.0414885	0.2587231	0.3311793	0.4994511	0.1630785	0.3237418	0.3177701	0.2562324	0.0598167	0.1648175	0.6423136	0.6272774	0.1719363	0.6285804	0.4467269	0.0582342	0.2033427	0.3554482	0.3883356	0.2745937	0.4259051	0.3891283	0.4351859	0.5184322	0.3510292	0.4344300	0.2373072	0.3170907	0.1966303	0.3002954	0.2440375	0.3631950	0.0932901	0.2783470	0.5279154	0.1691944	0.1821438	0.0921442	0.4523329	0.5354920	0.4009449	0.0010480	0.5985258	0.2403628
250	0.0016099	0.6196633	0.0429175	0.6297929	0.1833957	0.3947070	0.1508823	0.2598636	0.7457662	0.0143685	0.2248473	0.3935566	0.1142267	0.3422187	0.0217150	0.2993503	0.5618782	0.1164807	0.0970068	0.3489392	0.0028872	0.0244115	0.0198726	0.3726263	0.5552355	0.2092891	0.3603004	0.3762627	0.6465395	0.5975483	0.3358409	0.2139566	0.5664468	0.1742091	0.2408216	0.1173203	0.6632951	0.4396671	0.1076729	0.4969781	0.3941953	0.1654692	0.4779777	0.2588582	0.5340807	0.1633895	0.3207012	0.6223659	0.3179374	0.1265015	0.3862106	0.0173942	0.3698631	0.7703057	0.3770265	0.1361966	0.0760713	0.3429909	0.3314264	0.4081562	0.0909175	0.2848974	0.3202548	0.2723591	0.0527745	0.1875477	0.7142354	0.3948928	0.2029897	0.6426732	0.4667697	0.1142761	0.1479388	0.2625918	0.5159076	0.3123419	0.4955865	0.4123984	0.4281731	0.5057252	0.2990307	0.3049247	0.2118180	0.3309643	0.2629334	0.2173524	0.3360619	0.4275920	0.0419004	0.3287261	0.3973073	0.1760729	0.1159112	0.0660375	0.5270622	0.4394655	0.4794565	0.0117860	0.5230716	0.2891001
300	0.0075229	0.4814218	0.0798738	0.4358000	0.2012487	0.4124202	0.2173064	0.3305094	0.6894206	0.0298758	0.1888175	0.3543924	0.1447318	0.3996063	0.0083852	0.3354288	0.5218531	0.1489951	0.1384182	0.4756442	0.0005159	0.0434612	0.0337354	0.3945939	0.5103325	0.1932914	0.3364596	0.3890536	0.5527155	0.6134344	0.4182881	0.2413660	0.6750125	0.1551383	0.2862746	0.1342938	0.6672308	0.3628665	0.0644895	0.6286374	0.3980257	0.1368996	0.3338392	0.2423001	0.4393799	0.1945326	0.3217341	0.6160355	0.3685218	0.1588179	0.3638617	0.0434228	0.4656319	0.6476701	0.2013934	0.1643961	0.0550650	0.3775066	0.3188189	0.3864108	0.1308747	0.3085393	0.2642513	0.3002511	0.0478991	0.2130365	0.5308683	0.4203655	0.2439542	0.6310360	0.4085421	0.1083782	0.3011275	0.3399444	0.5239961	0.3056206	0.4243808	0.5248514	0.4737388	0.5385317	0.3426706	0.4270978	0.2352595	0.4171112	0.2094083	0.1822015	0.2003768	0.3238945	0.0506234	0.3080821	0.3377999	0.1418613	0.1215424	0.0730483	0.5324905	0.5749268	0.4133688	0.0023594	0.4864080	0.2607118
350	0.0057249	0.4528213	0.0917790	0.4270563	0.1301273	0.4079635	0.1150059	0.3223514	0.8121264	0.0079092	0.2171192	0.4193778	0.0614505	0.3532122	0.0137348	0.3687759	0.5078501	0.1616766	0.1075562	0.3776759	0.0007012	0.0590998	0.0270341	0.2963647	0.6608367	0.1835923	0.3102927	0.3485629	0.4854201	0.5150089	0.3402592	0.2795511	0.5955561	0.1046766	0.3104312	0.1027309	0.5769582	0.3393308	0.1170604	0.6110434	0.3499924	0.0924056	0.3930208	0.2838843	0.3762033	0.1924900	0.2743509	0.7883195	0.2798458	0.1573832	0.3397262	0.0436796	0.3732263	0.6202337	0.2515521	0.2045168	0.0431912	0.3661221	0.3371180	0.4003609	0.1157443	0.2927679	0.4061932	0.2944262	0.0145822	0.2210304	0.6718734	0.3269564	0.1710905	0.5431017	0.4361736	0.1352281	0.3195684	0.2939445	0.3022242	0.3372435	0.2834409	0.3970739	0.5960240	0.5215358	0.4171630	0.3286164	0.1966146	0.3522957	0.2075738	0.1945138	0.2299729	0.2753508	0.0318350	0.2213226	0.4070157	0.1894763	0.1935613	0.0602797	0.4224847	0.5473018	0.5090877	0.0019516	0.4121726	0.2438496
400	0.0013598	0.6306523	0.0324663	0.4721978	0.1235005	0.3689186	0.0650192	0.2660001	0.5876114	0.0073044	0.2161790	0.5256166	0.0596155	0.4183370	0.0288618	0.3866545	0.5869961	0.1560711	0.1139858	0.4205876	0.0010053	0.0590719	0.0370276	0.3180612	0.5625484	0.2047838	0.3413589	0.3721311	0.5764296	0.6169032	0.4155932	0.2471315	0.5049368	0.1197159	0.3551591	0.1278980	0.5228270	0.3792165	0.1121656	0.4576652	0.3770658	0.1184541	0.3215591	0.2596419	0.4237084	0.1137930	0.4378783	0.6539720	0.3566846	0.1931283	0.3947467	0.0457064	0.4889772	0.7156494	0.2745893	0.1371713	0.0894448	0.3795641	0.2991054	0.5454564	0.1131488	0.3614447	0.3780390	0.2113723	0.0291739	0.1815705	0.6822379	0.3941234	0.1997965	0.6422805	0.4176786	0.1676303	0.3346945	0.3210644	0.4057461	0.3149846	0.3505099	0.3899483	0.4834560	0.4303110	0.3726692	0.3187889	0.2067606	0.3157410	0.1421037	0.1937994	0.3535075	0.3165535	0.0455957	0.3032511	0.3481503	0.1024032	0.0716483	0.0688675	0.3688663	0.4536261	0.4486498	0.0000000	0.4589314	0.4118479
450	0.0022715	0.6552686	0.0490960	0.4638147	0.1843316	0.4394466	0.1042624	0.2947281	0.7180963	0.0039453	0.2199225	0.5161644	0.0397627	0.5186955	0.0064169	0.3530353	0.5041614	0.1974809	0.1003029	0.3889226	0.0023728	0.0656021	0.0382422	0.4144733	0.5412924	0.2137936	0.3792175	0.4820547	0.6502221	0.5222600	0.2569876	0.1736880	0.6837065	0.1000795	0.3824330	0.1448630	0.5411402	0.3595695	0.0983267	0.5138732	0.3403791	0.0714681	0.3727900	0.2658473	0.4066402	0.1208881	0.4325749	0.6249694	0.3869793	0.0933888	0.3166607	0.0301089	0.5864099	0.6922811	0.3016059	0.1620255	0.0258054	0.3460183	0.3565188	0.4260911	0.1088021	0.3542307	0.2658370	0.2460485	0.0893350	0.1331270	0.5230258	0.3476596	0.1942275	0.6353994	0.4488800	0.1491096	0.3125743	0.1898712	0.3482080	0.2699577	0.3578287	0.3539781	0.5517233	0.5420183	0.3516580	0.3362736	0.2515690	0.3956152	0.1832628	0.2053921	0.2712930	0.4462813	0.0970613	0.2227326	0.4324563	0.0526220	0.0919725	0.1112725	0.4265537	0.4233499	0.4067142	0.0013667	0.3892933	0.3887506
500	0.0011469	0.6286033	0.0364376	0.3646002	0.2130484	0.4352007	0.1074073	0.3924680	0.6062733	0.0007519	0.2715099	0.4842295	0.0394737	0.3866356	0.0226708	0.4142047	0.6437734	0.1834632	0.1074223	0.4564762	0.0075124	0.0652997	0.0419776	0.4088502	0.4301301	0.1719080	0.3103863	0.3878670	0.6698729	0.5551206	0.3830639	0.1708783	0.7023204	0.1247688	0.3526606	0.2215270	0.6164662	0.3265691	0.0914114	0.5504055	0.3084742	0.0407834	0.3817806	0.2159221	0.3445349	0.2082258	0.3513840	0.5486789	0.3632028	0.2142481	0.3420681	0.0548936	0.5437404	0.6919139	0.2818405	0.1077956	0.0497001	0.3466865	0.2534616	0.5285343	0.1322761	0.3079347	0.2887428	0.3326403	0.1046930	0.1580476	0.6105854	0.4738884	0.2078036	0.6809892	0.5050146	0.1590893	0.4291137	0.2093079	0.3302183	0.2713010	0.3076271	0.3729950	0.5547977	0.5776044	0.2690337	0.3278375	0.2838352	0.3751000	0.2370592	0.1779737	0.2773772	0.3314609	0.0876857	0.2542935	0.5204836	0.0951405	0.1342568	0.1084727	0.4178797	0.5216175	0.5006710	0.0007176	0.5055048	0.3379436
550	0.0028194	0.6040411	0.0256140	0.3868605	0.2395292	0.3811477	0.0216789	0.2958540	0.6395169	0.0488735	0.3482633	0.3244651	0.0162255	0.5621939	0.0142490	0.3399496	0.7481308	0.2321497	0.1287833	0.3768542	0.0037618	0.0067927	0.0242283	0.3689805	0.5270881	0.1784708	0.3989964	0.4432436	0.7450475	0.4184956	0.4026374	0.2376836	0.6007955	0.1008893	0.2213369	0.1098822	0.6364167	0.2823279	0.0791214	0.5890222	0.0872698	0.1549291	0.4875075	0.2059060	0.3671452	0.2817234	0.3812763	0.6727946	0.3797522	0.1692032	0.3034362	0.0245814	0.4906480	0.6072873	0.2576999	0.1009766	0.0972369	0.3254825	0.3484701	0.3191194	0.1487650	0.3663163	0.3009009	0.1963852	0.0897857	0.3229821	0.7073591	0.4287853	0.5650810	0.4877569	0.3969431	0.1087460	0.2838073	0.1488380	0.3363314	0.2249888	0.3558020	0.2869758	0.4550535	0.5074204	0.2612876	0.3505869	0.2001909	0.3324157	0.2589682	0.2036647	0.2918309	0.4085288	0.2641014	0.3126660	0.4400582	0.1031177	0.1325722	0.6622749	0.5564782	0.3873487	0.3937155	0.0047238	0.4958420	0.4689572
600	0.0010468	0.5271117	0.0297619	0.3422815	0.2041847	0.2756094	0.0285185	0.3371972	0.6280173	0.0137542	0.2902778	0.4137054	0.0079678	0.7141170	0.0143966	0.3578027	0.7455983	0.1524463	0.1378567	0.3388337	0.0003810	0.0158623	0.0401659	0.2812340	0.6971090	0.1510482	0.4269949	0.3714527	0.6772534	0.4065847	0.5202234	0.1776362	0.6626250	0.1082457	0.2299186	0.1022730	0.6225770	0.3177955	0.0868996	0.5635792	0.0297430	0.2495028	0.5907979	0.2307067	0.3433079	0.3523919	0.3836380	0.5828206	0.3894824	0.1637668	0.3370491	0.0556313	0.5028563	0.7641827	0.2499630	0.1761022	0.0349103	0.3708294	0.2517281	0.2847781	0.1770579	0.3520849	0.2659456	0.1184752	0.0703304	0.3538030	0.7682743	0.5351344	0.5205753	0.5251412	0.4883407	0.0851204	0.3972435	0.2301747	0.2614904	0.2860559	0.4788532	0.3575853	0.5264206	0.5837337	0.1730738	0.3053762	0.1662422	0.3183028	0.1902421	0.2355957	0.2607718	0.4500189	0.2974735	0.2613776	0.3851989	0.1790888	0.1046683	0.5227437	0.4972026	0.3832372	0.4016593	0.0037645	0.3811919	0.4706138
650	0.0047162	0.4992276	0.0443534	0.5050533	0.1654157	0.1597852	0.0150810	0.3127390	0.5952898	0.0196772	0.3133244	0.4007663	0.0084942	0.6102630	0.0054828	0.5088061	0.5150284	0.2034090	0.1120839	0.3009027	0.0006731	0.0094300	0.0674866	0.3402955	0.5986054	0.1292633	0.4191961	0.2708669	0.6536968	0.4463848	0.4260787	0.1887620	0.7068308	0.0694667	0.4172613	0.1083703	0.6636890	0.2786741	0.0879823	0.5832870	0.0345802	0.2828240	0.4785966	0.1947198	0.4853059	0.3970458	0.4044137	0.6441552	0.4709434	0.1481419	0.3485123	0.0293352	0.4172842	0.5584562	0.2471077	0.1185434	0.0751717	0.3915281	0.2153104	0.3028887	0.2688370	0.2543300	0.1233266	0.1333051	0.1495803	0.2904796	0.6247190	0.4871851	0.6901289	0.4521203	0.4733745	0.0735227	0.1983989	0.3071471	0.3000885	0.3072889	0.4253453	0.3722264	0.5561103	0.5241578	0.2084783	0.3672977	0.1845953	0.3764895	0.1848904	0.2066348	0.3319468	0.4865945	0.3125593	0.2547896	0.4407305	0.1858730	0.2121415	0.4810509	0.4697446	0.3979894	0.3638033	0.0000381	0.3039105	0.4701099
700	0.0020221	0.5630934	0.0293538	0.5621547	0.2813250	0.1407689	0.0053925	0.3105627	0.6242153	0.0422169	0.3730829	0.4763436	0.0207361	0.7340570	0.0052367	0.3920053	0.5333833	0.2042861	0.0943616	0.3289920	0.0063336	0.0540507	0.1100882	0.2789676	0.5742603	0.1988766	0.4356133	0.3733485	0.6312513	0.5124189	0.4001830	0.2065872	0.6885712	0.0358793	0.3873752	0.1571834	0.5232819	0.3470646	0.0774558	0.5439472	0.0522313	0.2855809	0.4961060	0.1789877	0.4410452	0.3465779	0.3966989	0.7283988	0.3029172	0.0893955	0.3978767	0.0192257	0.4588723	0.6309613	0.3221575	0.1130855	0.0237186	0.3665409	0.1912428	0.3425613	0.1804559	0.2598741	0.1325180	0.1327920	0.1293383	0.4317207	0.7264707	0.4701172	0.6416994	0.5344169	0.5799515	0.0708357	0.1114960	0.2895180	0.4227643	0.3329104	0.4304794	0.2224786	0.6020152	0.4976628	0.3355904	0.3680596	0.1573096	0.2846604	0.2330173	0.1679386	0.4200553	0.5402413	0.4115771	0.2773853	0.4876378	0.2044637	0.1492811	0.5238994	0.5503460	0.4875116	0.4003175	0.0038816	0.1989915	0.3586274
750	0.0060016	0.4155859	0.0194506	0.4626796	0.2036374	0.0475838	0.0411766	0.2447601	0.6031561	0.0267321	0.2755986	0.3974466	0.0109878	0.6916451	0.0092256	0.4455880	0.6493460	0.1492208	0.0414704	0.3013952	0.0066417	0.0380790	0.1070360	0.3170091	0.6981699	0.2011183	0.3895253	0.3062558	0.5050866	0.5225566	0.3534074	0.1975753	0.6020431	0.0400253	0.2864964	0.1167621	0.6537033	0.3250874	0.0740227	0.3547896	0.0865245	0.2650312	0.6412071	0.2131479	0.3403280	0.3588730	0.4295971	0.7377150	0.3068485	0.1027607	0.4112120	0.0328328	0.4518698	0.6057884	0.2765296	0.0897456	0.0057772	0.4513004	0.2077662	0.1823532	0.1463981	0.2500332	0.0484106	0.1683703	0.1251911	0.3358473	0.6360166	0.5749959	0.6554164	0.4094916	0.4369556	0.0852718	0.1574944	0.2708286	0.3157471	0.3449458	0.3981257	0.2037256	0.5006527	0.5189793	0.2587158	0.2950364	0.1383977	0.4131760	0.2810539	0.1514256	0.3626004	0.5038018	0.3809178	0.2439241	0.4090991	0.2613408	0.1946370	0.6506996	0.6322705	0.3535435	0.2873879	0.0004116	0.2065686	0.4005349
800	0.0004766	0.3830314	0.0293595	0.4466469	0.3039119	0.0908064	0.0102090	0.4252759	0.6454589	0.0272438	0.2448225	0.5857350	0.0059494	0.7793084	0.0161338	0.3564083	0.5443386	0.1357365	0.0977036	0.3553676	0.0017603	0.0361886	0.0677350	0.2610093	0.8092902	0.2493406	0.4863297	0.3333782	0.6476484	0.5225395	0.4869665	0.1128439	0.6384312	0.0597965	0.2525026	0.1211076	0.5746052	0.2983515	0.0784763	0.4606360	0.1037642	0.2543603	0.5432516	0.2586189	0.4664458	0.3014817	0.3592811	0.6953227	0.4623597	0.1037778	0.4135624	0.0063774	0.4094060	0.6273131	0.2581012	0.0822245	0.0249424	0.3186279	0.2675149	0.1945989	0.1946723	0.3096627	0.0397209	0.1020824	0.1824423	0.3252708	0.5697027	0.5032797	0.6641779	0.3695906	0.4566696	0.0723290	0.1635767	0.2599188	0.3418658	0.3832141	0.5284883	0.2831706	0.6740981	0.5158478	0.2578413	0.3373500	0.2236432	0.3973493	0.1816001	0.1338994	0.4430000	0.6290932	0.5101236	0.2621273	0.4778903	0.2616013	0.1729454	0.6772200	0.5098815	0.3670749	0.3630798	0.0023051	0.2100023	0.3584610
850	0.0011164	0.4883100	0.0155958	0.5700218	0.2544054	0.1472720	0.0079317	0.3641000	0.6405092	0.0339223	0.2696657	0.4216321	0.0040612	0.6688234	0.0039409	0.4185270	0.6026872	0.1197553	0.0724352	0.3703952	0.0039887	0.0263554	0.0964158	0.2911336	0.6560413	0.1671249	0.4256803	0.4131424	0.7165582	0.5474700	0.4081787	0.1880169	0.6956478	0.0587634	0.5371954	0.0777728	0.5599766	0.2642499	0.1174448	0.4418577	0.0893588	0.2858699	0.5890228	0.1725675	0.3316177	0.2356207	0.3766129	0.6616151	0.4010534	0.0691757	0.3096476	0.0352749	0.4909747	0.7305168	0.2581817	0.1034696	0.0382650	0.3856928	0.3004148	0.0682137	0.1695373	0.2673945	0.0746817	0.0957643	0.1537205	0.3444485	0.6264863	0.6860660	0.5459021	0.4292811	0.5395928	0.1126625	0.1890706	0.3286480	0.4329166	0.3372420	0.3971060	0.2816265	0.5787020	0.5241429	0.3320027	0.3698814	0.2400208	0.4040764	0.1450470	0.0838920	0.3717620	0.4880009	0.4636936	0.3146715	0.3636732	0.1809996	0.2051636	0.6833383	0.5172073	0.3075152	0.3456741	0.0050863	0.2188121	0.3439143
900	0.0011069	0.5374472	0.0158649	0.5904088	0.2638589	0.1773806	0.0196373	0.3361145	0.7077259	0.0402748	0.2013023	0.6446146	0.0093317	0.6146189	0.0177797	0.4622792	0.6975443	0.0924508	0.1025579	0.3557067	0.0017345	0.0180488	0.0699861	0.3667318	0.6212111	0.1734498	0.4073008	0.3960462	0.4858527	0.4831680	0.4236162	0.1608868	0.6845638	0.0251672	0.4254422	0.1199071	0.6067494	0.3439000	0.0598730	0.4611507	0.0679567	0.3343249	0.6361256	0.1385508	0.3443663	0.4374956	0.4603983	0.6663307	0.3582931	0.1410845	0.3575265	0.0264977	0.4692692	0.9032454	0.2401998	0.0814009	0.0274394	0.2593823	0.3064052	0.1003222	0.1817226	0.3172932	0.0178003	0.0794222	0.1269938	0.3695359	0.6037986	0.4297659	0.5475736	0.4614361	0.3888458	0.0709097	0.2300584	0.2173409	0.4101810	0.3459825	0.3901195	0.2692783	0.4969186	0.6130474	0.3563134	0.3008496	0.2622029	0.4344650	0.1817080	0.1513996	0.5473815	0.6480520	0.4308985	0.2198447	0.3571856	0.1587643	0.2288895	0.6325459	0.5924404	0.4237077	0.3609273	0.0034292	0.2156933	0.2976793
950	0.0024830	0.5088612	0.0416086	0.6239311	0.2251814	0.1510542	0.0198498	0.3239389	0.6780163	0.0227823	0.2145246	0.4311956	0.0191439	0.5970722	0.0097605	0.3874917	0.6162687	0.0748797	0.0894213	0.2733868	0.0048825	0.0492291	0.0667226	0.2892329	0.7281440	0.1786328	0.4355132	0.4597815	0.6382671	0.4523686	0.4598691	0.2216155	0.6981112	0.0262059	0.5497737	0.1285924	0.5684698	0.2872625	0.1623524	0.5287802	0.1450098	0.5165669	0.6527256	0.1315929	0.3761950	0.3529705	0.3453831	0.6733868	0.4134575	0.1116911	0.3674616	0.0167894	0.4418849	0.6694724	0.2090457	0.1127568	0.0255864	0.2467322	0.2959450	0.1206086	0.2053508	0.2933605	0.0256851	0.1022380	0.1078746	0.2892179	0.7473436	0.4480790	0.6206932	0.4033661	0.4274591	0.0978691	0.2371110	0.2169640	0.4891651	0.2754439	0.3666804	0.2722962	0.5366483	0.5448858	0.3941361	0.3245369	0.2321563	0.3881266	0.1734894	0.1468469	0.4181838	0.6319773	0.5157993	0.2514487	0.5496605	0.2600855	0.2134018	0.5787457	0.5494193	0.3783068	0.3776059	0.0107677	0.1967237	0.2273373
