Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
450	0.3493287	0.2368643	0.2266219	0.0921434	0.2176001	0.7087060	1.0581590	0.8293544	0.5537117	0.1108888	0.3395582	0.8209947	0.6963247	0.4464649	0.8587314	0.9847565	0.9223171	0.1894562	0.0019093	0.3900114	0.0354036	0.9328680	0.1430487	0.4099263	1.0006261	0.7090772	0.8634827	0.8350744	0.0015273	0.9885636	0.4976162	0.0565030	0.0764993	0.3493741	0.0168995	0.3139266	0.1510036	0.4408692	0.9683847	0.5217881	0.0203289	0.2499904	0.7839497	0.0231451	0.0571218	0.9330104	0.4798736	0.4317491	0.0992187	0.5832381	0.3154116	0.9952616	0.8135194	0.3384430	0.8877631	0.6129449	0.8943947	0.2240869	0.0044019	0.9716848	0.6231489	0.0050150	0.4138470	0.4792754	0.8950099	0.5776554	0.3618250	0.2549834	0.6734053	0.3227712	0.5416668	1.0106168	0.7802439	0.0626548	0.3622022	0.5464980	0.4857937	0.0115457	0.0173082	0.9190108	1.0261223	0.4464047	0.0206827	0.1745488	0.7639180	0.9111682	0.7600802	0.1276041	0.4714826	0.9522228	0.4041223	0.7733461	0.1525974	0.5970074	0.7064681	0.7037406	0.9536243	0.1576290	0.4814563	0.9719713
500	0.2940633	0.2363927	0.1925552	0.0775349	0.1915912	0.7725399	1.1012816	0.8570400	0.3584777	0.2018706	0.4142020	0.8429868	0.7709060	0.4678485	0.8683979	0.8946606	0.9238241	0.2179779	0.0004929	0.5026622	0.0396807	1.0172233	0.1381393	0.3163771	1.0229522	0.6386921	0.8980792	0.8107169	0.0088445	0.9702203	0.4492692	0.1012298	0.0743189	0.3132434	0.0155995	0.2712024	0.1331585	0.4833754	0.9483558	0.5612266	0.0377283	0.1944382	0.7646787	0.0190052	0.0898493	1.0291272	0.4656956	0.4876033	0.0644661	0.5609986	0.4477235	1.0460463	0.8758506	0.3414013	0.9802093	0.6036395	0.9677068	0.2328590	0.0069747	0.9966823	0.6133859	0.0032036	0.4931166	0.4507798	0.7861764	0.5775743	0.3384107	0.2475358	0.8022465	0.3330743	0.4653932	1.0060963	0.7508221	0.0846329	0.3208213	0.5561924	0.4879660	0.0018246	0.0204966	0.8733202	0.8893365	0.4292021	0.0101635	0.2225471	0.9149235	0.8824702	0.7145211	0.1270826	0.5598714	0.8891262	0.3410034	0.7996174	0.1281525	0.5733110	0.6186535	0.6585404	1.0338718	0.1409227	0.4599464	0.9252769
550	0.2502368	0.4459549	0.1619427	0.0596494	0.2052542	0.8080369	1.0873854	0.8882530	0.1560748	0.1667018	0.5088915	0.8691111	0.7851573	0.5220928	0.7859681	0.8768344	0.8297333	0.4900258	0.2399409	0.4214569	0.0152331	1.0856745	0.1522101	0.3767313	0.9681468	0.6839115	0.8603575	0.7608070	0.2006254	0.8282627	0.5764412	0.0701581	0.0665722	0.3194761	0.0118262	0.4508039	0.1304019	0.4775153	0.9734664	0.5607768	0.1768887	0.2382478	0.8541209	0.0304964	0.1068935	1.0259185	0.5296105	0.4958748	0.0809475	0.5200894	0.3435166	1.0735794	0.6711418	0.3510449	0.9810138	0.5909664	0.9123934	0.2074694	0.0093036	0.9689887	0.8473831	0.0060906	0.6429067	0.5445648	0.6915337	0.6554072	0.3651751	0.2647815	0.8606674	0.4018207	0.4488572	0.8627554	0.7942872	0.1040595	0.3603584	0.5819520	0.5140350	0.0015023	0.0124211	0.8520965	0.9587833	0.4333880	0.0186621	0.2245239	0.9034387	0.8964572	0.8286899	0.1450820	0.5602491	0.9105887	0.4567948	0.7492272	0.1776982	0.6821418	0.6283152	0.4839438	1.1096189	0.1627578	0.4012255	0.9264639
600	0.2500189	0.6242389	0.1395742	0.0504378	0.4670636	0.8553159	0.9695183	0.8563703	0.0934598	0.1588774	0.5518200	0.9451623	0.7457772	0.4696404	0.6687029	0.8282799	0.7221465	0.7434118	0.4972308	0.5370116	0.0339980	1.0122483	0.1146446	0.4723519	0.7142218	0.6456222	0.8693464	0.7991180	0.3357847	0.8518459	0.7486795	0.0871624	0.0788375	0.2772740	0.0277745	0.6615504	0.0688790	0.4843836	1.0786859	0.3987620	0.3606356	0.2503156	0.7635874	0.0277578	0.0860978	0.9606657	0.4754601	0.5456742	0.0806964	0.4708396	0.2905644	1.0200863	0.5554901	0.3140763	1.0226421	0.5784492	0.9201949	0.2322938	0.0134522	0.9178622	0.9679301	0.1484830	0.7550676	0.7416680	0.7534823	0.8997943	0.3711400	0.2600049	0.8027024	0.3026429	0.5278838	0.5925334	0.8345750	0.0704110	0.3287329	0.3902614	0.5053609	0.0000537	0.0130292	0.9425440	0.9918207	0.4549906	0.0197656	0.2195572	0.9031015	0.8543772	0.6606311	0.1612688	0.5415180	0.7764586	0.4525583	0.7305213	0.1037586	0.5987898	0.7241801	0.2502885	1.0529281	0.1292947	0.3466621	0.8509506
650	0.2900328	0.6577616	0.1848407	0.0631887	0.5925962	0.9001612	0.9673492	0.7781562	0.0493590	0.1492357	0.6350115	0.9160628	0.7423776	0.4635404	0.5076615	0.8646410	0.6865899	0.8460860	0.6821052	0.4980223	0.0368784	1.0553631	0.1005482	0.4954350	0.7170692	0.7309468	0.8212566	0.7993838	0.5139961	0.8907920	0.8755719	0.0894084	0.0854944	0.3218199	0.0234043	0.7621179	0.1725667	0.6159497	1.0850133	0.2025804	0.4449304	0.2143174	0.6257595	0.0178236	0.1141645	0.9004286	0.5151890	0.5210512	0.0675798	0.4647813	0.3289111	1.0532392	0.4318858	0.2962272	1.0119742	0.5158527	0.8655668	0.1983624	0.0097347	0.8685045	0.9978734	0.3307712	0.7830486	0.9242801	0.8082625	0.8899069	0.4315611	0.2616530	0.6981755	0.2406783	0.5249899	0.4859499	0.8367911	0.1042685	0.1842822	0.3339244	0.4490304	0.0002222	0.0339524	0.9787561	1.0093388	0.4750092	0.0106089	0.1779464	0.9034515	0.8172426	0.5378978	0.1972217	0.5297378	0.8953157	0.4108178	0.7796382	0.0787041	0.5937928	0.5850739	0.1473868	1.0614585	0.0768494	0.2434571	1.0056425
700	0.3723946	0.6757305	0.2031044	0.1091601	0.6606569	0.9553036	0.9569576	0.8277076	0.0315767	0.1133984	0.7512285	0.9920387	0.7750125	0.4988134	0.4790067	0.8211254	0.6915687	0.9485143	0.7467944	0.4343528	0.0394847	0.9476525	0.0755505	0.4796980	0.6204926	0.7272859	0.9783434	0.8927322	0.5521799	0.7413548	0.7738327	0.0727981	0.0628795	0.3453786	0.0134712	0.6408434	0.1686032	0.6021651	1.0102111	0.1064444	0.5026226	0.1988633	0.5950393	0.0364096	0.0616467	0.8672600	0.4232505	0.4594844	0.1411785	0.3379018	0.3951260	1.0243019	0.4647178	0.3948948	0.9429429	0.5048067	0.8967010	0.2294311	0.0161068	0.8330209	0.9347864	0.3743309	0.8406619	0.9461281	0.7681608	0.7968175	0.4891818	0.2733256	0.7966957	0.1725247	0.5594409	0.4222318	0.8260344	0.1075909	0.2006661	0.2576670	0.5012368	0.0002860	0.0483482	0.9383166	0.8728914	0.5240753	0.0073253	0.1654180	0.9804745	0.8033157	0.4855505	0.2374744	0.5368047	0.8530140	0.4349660	0.8723926	0.0597615	0.6072815	0.5840274	0.0783260	0.9168605	0.0490970	0.2076823	0.9400203
750	0.3705558	0.6603263	0.1955707	0.1357468	0.6592376	0.9570255	0.8886617	0.8446336	0.1539225	0.0753783	0.6323768	0.9452735	0.7476171	0.4808301	0.4769233	0.7779298	0.6927303	0.9753754	0.8260667	0.4234977	0.0589178	0.9926871	0.1141203	0.5733412	0.5157287	0.6015003	0.9782426	0.9968126	0.5781261	0.6387587	0.7263070	0.0695362	0.0894185	0.3743903	0.0168398	0.5537441	0.1281929	0.6022117	0.9723041	0.0655331	0.5526500	0.1305631	0.5603974	0.0240412	0.0827457	0.8650649	0.4554339	0.3845694	0.1978094	0.4048577	0.4445359	1.0137085	0.4967661	0.3612792	1.0438078	0.6530450	1.0425522	0.2328802	0.0107433	0.8491182	1.0236013	0.4908739	0.9566877	0.8121546	0.7941437	0.8274118	0.4135474	0.2449549	0.7788082	0.2280170	0.4678526	0.4277632	0.8073546	0.0880996	0.1990354	0.1997258	0.6930367	0.0000530	0.0199814	0.9466108	0.8707743	0.6193800	0.0046941	0.1838376	1.0347352	0.8550407	0.3699961	0.1681345	0.4591080	0.8733484	0.4417619	0.8797942	0.0691420	0.6240582	0.4383627	0.0853128	0.9579813	0.0628192	0.2020651	0.9532807
800	0.4008408	0.7791588	0.2375634	0.1742317	0.7234352	0.9905950	0.9459498	0.8735795	0.4800837	0.0576414	0.6628089	0.9839761	0.7598280	0.5166418	0.5514090	0.7409492	0.5680586	0.9728087	0.8804382	0.4566747	0.0562672	0.9935556	0.0896921	0.5136882	0.5330099	0.7285414	1.0427607	0.9738280	0.5621590	0.7713135	0.6621100	0.0630023	0.0894254	0.3370179	0.0097151	0.6462161	0.1408039	0.5582083	1.0612061	0.0725940	0.7857873	0.1169789	0.6573728	0.0176881	0.1066407	0.9861158	0.4702856	0.3327300	0.1684902	0.3646693	0.4447189	1.0005638	0.4505752	0.3487983	1.0095642	0.7032979	0.9760470	0.2291834	0.0077723	0.9118512	1.0385679	0.4980788	0.9841036	0.6614935	0.8298162	0.9926220	0.3732045	0.1714719	0.8173774	0.1654897	0.4287092	0.3887192	0.7621195	0.0653405	0.1716542	0.1507281	0.6894089	0.0031006	0.0215934	0.9633939	0.9714682	0.6348010	0.0008095	0.2031983	1.0476620	0.8530705	0.2752504	0.1858475	0.4719908	0.8462869	0.4069273	0.8890798	0.0893978	0.5186796	0.4433034	0.0656649	1.0208603	0.0595211	0.2273410	1.0632991
850	0.3752699	0.8349081	0.2051561	0.2055313	0.6920272	0.9941892	0.9392392	0.8794384	0.7372073	0.0495522	0.7163010	0.8978868	0.7743945	0.4757313	0.6385416	0.8395834	0.6713114	0.9476784	0.9765014	0.4496961	0.0500311	1.0204315	0.0646846	0.6281536	0.5171247	0.6525929	1.0536908	0.9472394	0.5440599	0.6709108	0.6177985	0.0774072	0.0956335	0.3170818	0.0106559	0.6750896	0.1408306	0.4942954	0.9630637	0.0310623	0.8557660	0.1383041	0.6174155	0.0167992	0.1065331	0.9615717	0.5075100	0.3972479	0.1655779	0.3723199	0.4133919	0.9476977	0.4209519	0.3659020	0.9047036	0.6359569	0.9451470	0.1908665	0.0042968	0.8727122	1.0364550	0.4211319	0.9474925	0.6287274	0.7472276	0.9931974	0.4337199	0.2242507	0.7722696	0.1673613	0.4636747	0.3880992	0.8220578	0.1129498	0.1719829	0.1347589	0.7628193	0.0006837	0.0222261	1.0316258	0.9842501	0.5136864	0.0013291	0.1936999	0.9396160	0.8211145	0.2317080	0.2084800	0.4309988	0.8646981	0.4607850	0.7688279	0.0942678	0.5223224	0.4112126	0.0652152	0.9003841	0.0408923	0.1437485	0.9801838
900	0.3860119	0.8389399	0.1769690	0.2260996	0.7135105	0.9715467	0.9812025	0.9447712	0.8884306	0.0326697	0.7269659	0.8887605	0.7667209	0.5254308	0.7922100	0.7418665	0.7107057	0.9865150	0.9159222	0.4580691	0.0316321	1.0645049	0.0839400	0.5632565	0.4815549	0.6379136	1.0292438	0.9248017	0.6148123	0.6033913	0.5368055	0.0678403	0.0729711	0.3350486	0.0091822	0.6921288	0.0865236	0.5211347	0.9682304	0.0264427	0.8813397	0.0866819	0.6043497	0.0110436	0.1315604	0.9819952	0.4903023	0.3994075	0.1798096	0.3937393	0.4456314	0.9291269	0.4574924	0.3795928	0.9977200	0.5328527	0.8797780	0.1908542	0.0043853	0.8460149	0.9911100	0.3916259	1.0527454	0.6490158	0.7294195	1.0756107	0.3510940	0.2647138	0.8398351	0.1144857	0.4093418	0.3470686	0.8207811	0.1166985	0.1576227	0.1320803	0.7606030	0.0019858	0.0174391	0.9117992	1.0029376	0.4787575	0.0005271	0.1661507	0.9079356	0.8756351	0.2449742	0.2619318	0.4454624	0.8754044	0.4076075	0.8598592	0.0725568	0.6135570	0.4437245	0.0724747	1.0157284	0.0305549	0.1872167	0.8940896
950	0.3969170	0.7832144	0.1816360	0.2565074	0.7186561	0.8727468	0.9777826	1.0263383	0.8971440	0.0150806	0.6619178	0.8819883	0.7289968	0.4848650	0.8765226	0.7662038	0.6860876	0.9766833	1.0041081	0.4579028	0.0249712	1.0362693	0.0729983	0.5702350	0.5434699	0.6183584	0.9796020	0.8786664	0.6590086	0.7361443	0.4117772	0.0775993	0.0781361	0.4082033	0.0049737	0.7857079	0.0861701	0.5890826	1.0383009	0.0091540	0.9320550	0.0916705	0.7416417	0.0109862	0.1081448	1.0381815	0.5011769	0.3438466	0.1780681	0.3692734	0.4246713	1.0129084	0.4144685	0.3592103	0.8946906	0.5358229	0.9231368	0.2069483	0.0090135	0.9181440	1.0768048	0.3065897	0.9599928	0.6364363	0.7171259	1.0374287	0.4133047	0.2680497	0.6856851	0.1116708	0.4782176	0.3708289	0.8360671	0.1278922	0.2028395	0.1393512	0.8273379	0.0084316	0.0224817	0.8886236	0.9728977	0.4946358	0.0006115	0.1941548	0.9092081	0.7534789	0.2683433	0.2027136	0.3909337	0.9762962	0.4200713	0.8283679	0.0793287	0.6483778	0.4165561	0.0742439	0.9547704	0.0305651	0.1553782	0.8965219
1000	0.4420598	0.8067436	0.2016135	0.2100492	0.7166229	0.9312052	0.9573225	1.0060661	0.9648150	0.0189554	0.6383542	0.8222653	0.7407588	0.4627968	0.7971019	0.7268206	0.6786999	1.0019791	1.0532945	0.4529297	0.0408618	1.0042951	0.0872107	0.5731604	0.5932805	0.6039565	1.0270602	0.9923273	0.6140939	0.6822708	0.4698512	0.0618833	0.0729078	0.3656116	0.0243237	0.8639087	0.1266522	0.5887348	1.0668007	0.0303726	0.8796833	0.1480975	0.8224292	0.0019077	0.1527324	0.9022260	0.4643507	0.3654665	0.1574889	0.3619624	0.4935332	0.9926248	0.4645741	0.3070078	0.9485770	0.4933648	0.8527663	0.2333714	0.0047963	0.9680912	0.9962284	0.2460440	0.9529776	0.6928819	0.7619382	0.9223077	0.4142293	0.2050322	0.7338242	0.1292767	0.4951183	0.3619264	0.9611174	0.1583963	0.2297917	0.2008870	0.8254328	0.0027352	0.0118003	0.8640245	0.9336964	0.5009308	0.0013489	0.1886212	0.8766201	0.8404791	0.2239515	0.1996031	0.3750595	0.9172788	0.4272375	0.8395999	0.0934749	0.6418814	0.4582476	0.0639131	0.9754341	0.0239302	0.2120302	0.9515515

0	0.4830237	0.8225740	0.2004092	0.3065379	0.8417933	0.9666667	1.0824702	1.1709331	1.0422280	0.0182568	0.7006440	1.0304232	0.8446714	0.4702443	0.9050569	0.8593267	0.6846574	1.0285845	1.0754949	0.5187722	0.0434105	1.0181207	0.0945660	0.6003905	0.5995097	0.5439936	0.9814110	1.0620328	0.6239707	0.6061490	0.6749440	0.0673558	0.0522862	0.2868248	0.0155775	0.8858169	0.1032380	0.5000987	0.9293273	0.0264697	0.6533522	0.2182937	0.6992224	0.0004930	0.0896037	0.9787631	0.5025206	0.3757805	0.1320211	0.4481985	0.5670169	1.0919162	0.5297466	0.3392956	1.0754539	0.5769851	1.0223376	0.2195754	0.0175375	0.7933433	1.0915401	0.1823588	1.0852430	0.6899623	0.7650973	0.9164368	0.4539660	0.2193320	0.8091296	0.1364221	0.4162617	0.4682533	0.9268414	0.0833107	0.1630281	0.2265877	0.9342377	0.0002404	0.0168634	0.8940850	1.0171952	0.5404779	0.0079797	0.1510925	1.0072787	0.8516832	0.2299206	0.2020029	0.4194840	0.9073540	0.3531559	0.8586604	0.0469904	0.5248325	0.5077880	0.0774138	1.0086127	0.0139554	0.1132796	1.1087736
50	0.4512089	0.6924025	0.1512137	0.2955797	0.8566901	0.9738551	0.9433043	1.0601688	0.9944964	0.0274439	0.6588314	0.9140369	0.5637604	0.5096678	0.9577124	0.8367506	0.5775274	1.0532185	0.9032866	0.4833460	0.0350292	1.0550859	0.0712313	0.4836832	0.5725679	0.5771361	0.9428365	0.8709878	0.6703763	0.6605546	0.6361874	0.4580682	0.0700405	0.3302884	0.0376589	0.7166892	0.5538157	0.5733064	0.9794722	0.0439279	0.6554530	0.0910377	0.5916868	0.0140885	0.0894930	0.7958462	0.3966976	0.4367826	0.1452863	0.5233482	0.4277083	0.7583419	0.5059558	0.3954605	0.9973452	0.4925651	1.0144588	0.1613578	0.0066579	0.8798028	0.9110527	0.2290224	1.0963968	0.7237669	0.8398460	0.9847052	0.7228944	0.1913253	0.7687587	0.1068900	0.4357479	0.5447372	0.7467302	0.3045207	0.1550609	0.1833003	0.8452317	0.0076270	0.0118388	0.9377286	0.9500324	0.5294527	0.0095239	0.1382845	0.9193054	0.7941497	0.2418969	0.2089021	0.4525121	0.8757238	0.3493109	0.7654282	0.0960667	0.6217934	0.4340359	0.0531785	1.0191272	0.0937347	0.1779593	0.9386111
100	0.5785746	0.5372338	0.2113990	0.3402084	0.9094158	0.9816857	0.9163914	0.9983578	0.9360850	0.0155606	0.5965734	0.9147807	0.4577167	0.5358699	0.9442821	0.9407006	0.4932918	0.9245484	0.7511531	0.4640541	0.0306819	0.9498687	0.1050310	0.4597759	0.6042279	0.6521624	0.9207499	0.9160027	0.5973046	0.5253069	0.5817035	0.7206083	0.0504390	0.4135239	0.0189118	0.4776231	0.6422224	0.5280444	0.8296846	0.1234127	0.5916211	0.0768250	0.5327110	0.0150231	0.0928803	0.5705309	0.4409460	0.3599557	0.1226543	0.6478661	0.3164115	0.6400181	0.6060770	0.3209121	0.9331840	0.3669007	0.9840968	0.1795034	0.0007435	0.9375444	0.9192832	0.2464486	1.1305606	0.7125339	0.7305698	1.0699024	0.6616957	0.1156372	0.7626681	0.1261291	0.4389405	0.6788910	0.6498514	0.5272662	0.2108771	0.1970804	0.9469215	0.0086379	0.0146619	0.9492638	0.8416794	0.5393696	0.0103784	0.1395126	0.9977953	0.7403992	0.2561490	0.1961475	0.4444839	0.8789385	0.4418404	0.8198046	0.1726341	0.6258733	0.4603700	0.0835483	1.1232468	0.2744639	0.2332214	0.9253296
150	0.6477156	0.3958144	0.3391491	0.4134668	0.8497481	0.8988608	0.9778067	0.9539218	0.9120908	0.0135876	0.6040961	0.8104288	0.3997401	0.5377671	0.9690092	1.0233333	0.3404401	0.9863591	0.7647180	0.4649738	0.0142242	0.9197929	0.0848704	0.4801091	0.4818835	0.5530930	0.9260351	0.9686298	0.5899693	0.5393120	0.5787340	0.8207263	0.0350621	0.3715072	0.0195492	0.2683525	0.7289708	0.4990555	0.8841822	0.1902649	0.5293710	0.0322335	0.4761058	0.0126337	0.1184972	0.4295341	0.4355902	0.3401764	0.0528860	0.7166592	0.2719138	0.5920942	0.5346480	0.3097763	0.9658869	0.2500210	0.8602764	0.1973079	0.0153562	0.9794238	0.9375057	0.2191561	0.9955633	0.6851684	0.7220605	0.9663966	0.6597923	0.0656035	0.7041085	0.2166907	0.5099027	0.6597296	0.5776768	0.6396774	0.3895737	0.2256364	0.8524754	0.0119627	0.0296016	0.9280310	0.8672725	0.4907201	0.0141032	0.1403789	1.0311474	0.8305454	0.3205004	0.2190986	0.4861994	0.9342208	0.5162021	0.8926098	0.2153898	0.6304977	0.5921145	0.1182078	1.0736573	0.3776470	0.2657301	0.8932557
200	0.7192981	0.3037578	0.3827225	0.3884008	0.8186420	0.8571716	0.9590786	1.0187880	0.9933479	0.0053812	0.6627339	0.6680731	0.4062631	0.5062343	0.8980665	1.0200477	0.3209158	0.9892707	0.6752796	0.4788875	0.0204257	0.8796376	0.0798233	0.5374366	0.4591644	0.5982029	0.9967656	0.9230551	0.7056567	0.4234628	0.6593738	0.8528738	0.0688714	0.3996644	0.0113708	0.1368838	0.7426545	0.4501944	0.9324922	0.2383872	0.5269717	0.0502216	0.6126565	0.0525577	0.2303094	0.3722044	0.4179115	0.3447081	0.0454219	0.6803572	0.2562251	0.5478439	0.4754980	0.2989324	0.9267673	0.2009418	0.9114190	0.1432953	0.0179371	0.9093488	0.9669455	0.2041225	0.8960114	0.7456986	0.7334053	0.9327171	0.8103961	0.0374474	0.6580179	0.2773592	0.5740530	0.6211169	0.5218568	0.5786269	0.4828991	0.2201241	0.7599761	0.0092356	0.0308322	0.8870397	0.9142083	0.4413811	0.0181484	0.1879040	0.8829536	0.7894155	0.4707938	0.2594489	0.5098256	0.9591087	0.5732763	0.8619243	0.2063262	0.5905693	0.7178113	0.1445649	1.0049147	0.4492658	0.4691168	0.9672741
250	0.6707233	0.3113503	0.4240377	0.4027550	1.0864960	0.8342423	1.0170210	0.9833336	1.0037200	0.0112891	0.6773307	0.6557332	0.4458013	0.5039658	0.9627125	0.9719561	0.3103138	0.9493400	0.7586610	0.4825878	0.0136182	0.9461308	0.0702936	0.4834073	0.4832898	0.6314884	0.9221446	0.9060029	0.6689875	0.3597894	0.6287477	0.8023784	0.0599581	0.4094001	0.0225867	0.1107788	0.7869880	0.3963347	0.8964350	0.3346733	0.5038593	0.0297693	0.5366027	0.0452947	0.2994665	0.3041527	0.4542913	0.4245847	0.0633502	0.6517414	0.2408089	0.5332195	0.4798728	0.2821948	1.0487099	0.1412445	0.9483282	0.1393648	0.0180086	0.8499590	0.9726915	0.1961699	0.9382923	0.7672981	0.6562113	0.9146173	0.7824461	0.0290248	0.6294590	0.3818532	0.7584460	0.6112632	0.5146224	0.6504264	0.5054193	0.2948380	0.7698543	0.0132393	0.0135247	0.9469274	1.0121135	0.4456422	0.0084912	0.2270469	1.0055720	0.7555310	0.6637346	0.2516040	0.5946242	1.0063983	0.5523844	0.9562588	0.2079728	0.6114112	0.7362201	0.1532504	0.9435889	0.4680378	0.4990232	0.8806067
300	0.6893201	0.2771318	0.4282266	0.5341083	1.0094632	0.8053082	0.9458451	0.9273776	1.0227797	0.0145941	0.6583605	0.7132129	0.4878116	0.5934428	0.9649587	0.9876165	0.3918865	0.9798202	0.7400081	0.4982217	0.0153117	0.9558969	0.0650392	0.5640795	0.4621888	0.6686998	0.8959800	0.9462374	0.6690456	0.3896585	0.6002557	0.7386891	0.0732512	0.4637376	0.0127676	0.0858221	0.8106346	0.4198045	0.9010131	0.3341581	0.4764579	0.0365936	0.5686117	0.1011171	0.4107769	0.2610754	0.5116190	0.4500143	0.0514856	0.6568641	0.1557337	0.4987798	0.4702657	0.3050681	0.9801291	0.1568394	0.8247893	0.1742699	0.0203946	0.9553605	1.0430587	0.1960079	1.0016831	0.8774429	0.6127240	0.8436659	0.7550340	0.0301344	0.6671702	0.3792116	0.8165861	0.6647960	0.3847665	0.6390131	0.6189798	0.3924994	0.5649935	0.0160442	0.0158511	0.8946801	0.9854288	0.4830709	0.0057148	0.2156321	0.9700813	0.7206006	0.7327931	0.2298018	0.5850004	1.0626537	0.5261286	0.9727848	0.2390826	0.5523391	0.7024804	0.1297161	0.9257921	0.4622851	0.5471863	0.9275489
350	0.7330176	0.2641046	0.4560175	0.6118975	0.9965585	0.7176214	1.0413731	0.9879738	0.8708108	0.0108368	0.5544090	0.6920576	0.4203908	0.5878588	1.0235398	1.0126828	0.3202928	0.9187789	0.7087979	0.4816223	0.0196755	0.9346424	0.0915079	0.5112074	0.4829179	0.6262364	0.8982281	0.9404065	0.6899465	0.3026819	0.6817032	0.8415279	0.0879671	0.4423624	0.0116719	0.0724659	0.8673911	0.4010832	0.8139673	0.3905140	0.3811198	0.0440016	0.5475174	0.1298262	0.5271552	0.2970928	0.4761488	0.4394811	0.0459699	0.6188188	0.1291811	0.4802356	0.4679665	0.2849404	0.9018272	0.1825705	0.6810082	0.1625375	0.0215150	0.9936564	0.9719348	0.1997980	0.9797967	0.8604740	0.6238936	0.8407190	0.8430026	0.0283155	0.6251232	0.3795054	0.8730129	0.6085778	0.3319246	0.5854276	0.5599670	0.4007457	0.5213432	0.0176953	0.0215228	0.8676515	0.9575060	0.4918860	0.0024865	0.1900561	0.9479320	0.7513756	0.7716371	0.3001629	0.5235140	1.0147892	0.5014652	1.0193518	0.2751969	0.6804803	0.7350379	0.1460665	0.9521770	0.5186823	0.5145606	0.8430200
400	0.7464859	0.2768621	0.4929544	0.5866483	0.9933891	0.7005164	1.0050603	1.0903967	0.9876962	0.0062995	0.5808318	0.5454140	0.3797144	0.5202122	0.9476672	1.0318094	0.2428873	0.9454304	0.6546495	0.4671054	0.0241708	0.8409787	0.1268337	0.5395364	0.4126404	0.6185917	0.8453871	0.8621365	0.6635510	0.2770337	0.7023752	0.8430346	0.0806137	0.4743303	0.0035147	0.0807407	0.7263670	0.4017383	0.8749250	0.3495844	0.4618711	0.0557412	0.4876895	0.1338950	0.5379089	0.2784380	0.5103430	0.4911058	0.0638574	0.5853568	0.1209573	0.4488850	0.4225417	0.2981132	0.9710598	0.1706458	0.6242183	0.1660816	0.0432144	1.0335596	0.9573891	0.2252351	1.0010645	0.7764015	0.6347781	0.8255216	0.7939611	0.0348335	0.6467298	0.3125960	0.8523241	0.5829340	0.3499519	0.6775177	0.5617015	0.4462011	0.6002470	0.0132175	0.0274785	0.7409638	0.9908282	0.5631881	0.0101147	0.2462262	0.9589641	0.6517505	0.7493074	0.3138471	0.5464732	1.0694953	0.5682240	0.9771132	0.2832543	0.8593232	0.7404401	0.1467347	1.0497836	0.4820297	0.4901727	0.9116459
450	0.7315328	0.3182969	0.4610232	0.5238089	0.9006317	0.6756937	1.0629270	1.0009316	1.0063033	0.0173416	0.5983800	0.5911460	0.4240710	0.4669138	0.9174973	1.0407822	0.3569633	0.9319846	0.6535241	0.3872637	0.0228182	0.9365080	0.0917592	0.4807498	0.4652092	0.6038457	0.8736061	0.9277221	0.6347719	0.2853222	0.7525412	0.8040648	0.0685377	0.4578273	0.0201632	0.0922936	0.8099505	0.3521366	0.7375811	0.3953319	0.4521216	0.0198249	0.4696234	0.1462079	0.6836162	0.2585438	0.5241594	0.4136184	0.0787812	0.5196859	0.1086035	0.4975942	0.4497853	0.2614221	0.9372366	0.1502921	0.5524166	0.1416768	0.0209149	1.1074060	1.0268304	0.2073090	1.0909403	0.8589570	0.6634507	0.9250791	0.8755945	0.0332809	0.6315122	0.3744933	0.8907685	0.6024912	0.3590651	0.7113858	0.5199283	0.5139526	0.6061786	0.0187400	0.0181304	0.7688332	0.9525427	0.6199267	0.0040152	0.2428250	0.9795333	0.8281666	0.8086500	0.3395430	0.5492759	1.0331499	0.5601511	0.9363725	0.2644689	0.8309380	0.8080555	0.1536210	1.0747141	0.6126108	0.5034176	1.0347270
