"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.9918100	0.1524001	0.8972179	0.9939921	0.0509794	0.3704555	0.9492601	0.8588881	0.1146413	0.2044215	0.9802945	0.7561582	0.4972973	0.9921260	0.9942594	0.0596969	0.2948353	0.2331860	0.9686753	0.3973273	0.4762831	0.1119046	0.6740159	0.5564554	0.3040982	0.0863549	0.9864000	0.5765872	0.6065084	0.4957337	0.9996780	0.6261811	0.1475609	0.9047419	0.8565969	0.3219811	0.3041327	0.7632760	0.6996589	0.7520797	0.9939223	0.8747816	0.9275333	0.3528549	0.9471910	0.9845970	0.3083221	0.9999497	0.5470670	0.9331728	0.6707587	0.3716632	0.1262612	0.2250736	0.9987757	0.9918817	0.1429738	0.5086319	0.0011714	0.1300281	0.7913275	0.4320307	0.0022460	0.6151484	0.9999926	0.5005408	0.8483679	0.4463973	0.9863972	0.2588659	0.2051504	0.3654798	0.5086587	0.6426867	0.1485093	0.8704257	0.0670053	0.2070451	0.0191622	0.8426503	0.1039045	0.6610229	0.7668050	0.4135860	0.0545200	0.5508369	0.0172529	0.4753883	0.7643114	0.4936007	0.6494848	0.1464210	0.7947335	0.5085471	0.0950497	0.8851024	0.1204279	0.6275043	0.2014330	0.2344780
650	0.9915383	0.1479449	0.8940072	0.9940426	0.0506149	0.3687668	0.9467704	0.8580198	0.1234644	0.2046810	0.9806298	0.7663588	0.4942354	0.9891238	0.9941687	0.1314171	0.3084853	0.2334080	0.9459839	0.4387876	0.4908020	0.1039886	0.6293178	0.3329758	0.2546999	0.2693630	0.9857550	0.5823618	0.5665448	0.4946153	0.9995374	0.6252916	0.1473910	0.9052662	0.8578099	0.3228446	0.3054873	0.8213353	0.7931475	0.7825478	0.9934978	0.8744446	0.9233648	0.3003374	0.9457918	0.9846348	0.3070534	0.9999354	0.5444579	0.9734026	0.6658623	0.4086808	0.1271921	0.2174497	0.9998433	0.9945376	0.1454998	0.4587583	0.0008972	0.1296617	0.8055192	0.4572562	0.0026323	0.6179863	0.9999884	0.4864139	0.8265257	0.5027758	0.9864528	0.2736644	0.2047118	0.3814490	0.5279542	0.6603859	0.1535321	0.8904129	0.0413332	0.1795704	0.0177576	0.8752294	0.0951318	0.6611563	0.7435889	0.4161022	0.0549531	0.5509824	0.0280654	0.4763995	0.7496501	0.4852290	0.5927338	0.1489758	0.8173289	0.5053798	0.0943745	0.8990501	0.0944311	0.6098759	0.2042412	0.2303007
700	0.9920120	0.1367798	0.8926212	0.9941313	0.0502057	0.3676680	0.9461156	0.8570137	0.1270040	0.2044220	0.9816001	0.7875392	0.4918545	0.9956009	0.9927217	0.1924965	0.3165276	0.2336129	0.9338641	0.4557335	0.4979666	0.1019837	0.5999628	0.1904904	0.2394222	0.5222371	0.9860406	0.5953103	0.5606333	0.4944346	0.9993966	0.6245809	0.1472329	0.9056844	0.8587360	0.3216788	0.3094921	0.8536682	0.8272400	0.7844171	0.9938812	0.8737173	0.9177229	0.2598369	0.9461880	0.9847521	0.3061284	0.9999273	0.5473305	0.9840288	0.6592456	0.4345964	0.1284838	0.2281132	0.9999634	0.9968410	0.1448665	0.3494512	0.0005705	0.1292400	0.8283427	0.4577203	0.0033496	0.6206387	0.9999873	0.4616037	0.8259384	0.5404987	0.9817878	0.2851533	0.2031885	0.4085705	0.5528449	0.6825301	0.1581025	0.8950340	0.0273712	0.1417376	0.0142312	0.8330353	0.0931483	0.6618490	0.7026019	0.4179497	0.0601340	0.5511883	0.0427424	0.4762898	0.7415043	0.4830137	0.4694289	0.1496011	0.8350946	0.5047256	0.0915262	0.9018560	0.0716293	0.6095567	0.2044544	0.2279533
750	0.9941690	0.0971835	0.8929960	0.9942382	0.0498639	0.3671554	0.9468225	0.8560843	0.1280202	0.2039322	0.9830977	0.8041973	0.4941933	0.9984677	0.9873585	0.2268952	0.3193564	0.2338187	0.9275443	0.4633998	0.4920937	0.1026963	0.5924356	0.1155694	0.2362772	0.6764189	0.9870522	0.6068906	0.5679456	0.4950545	0.9993015	0.6240891	0.1470966	0.9059751	0.8581206	0.3182061	0.3132142	0.8691140	0.8369890	0.7709420	0.9943579	0.8726563	0.9132439	0.2394024	0.9481930	0.9848783	0.3062431	0.9999247	0.5593379	0.9868368	0.6564364	0.4496972	0.1293370	0.2385047	0.9999678	0.9982132	0.1413514	0.2766351	0.0003572	0.1262693	0.8499047	0.4434546	0.0042194	0.6218117	0.9999875	0.4361875	0.8350892	0.5567761	0.9698617	0.2963582	0.2021728	0.4293512	0.5727178	0.7002156	0.1611856	0.8934578	0.0207767	0.1147199	0.0085874	0.6504786	0.0935413	0.6620532	0.6590276	0.4191073	0.0649298	0.5513423	0.0517677	0.4752047	0.7384522	0.4822342	0.2888120	0.1480843	0.8468457	0.5037329	0.0886088	0.9025535	0.0544981	0.6133409	0.2031950	0.2258856
800	0.9973213	0.0609351	0.8935160	0.9943373	0.0496413	0.3671068	0.9481017	0.8554619	0.1279971	0.2032696	0.9844190	0.8140550	0.4987932	0.9993062	0.9799050	0.2438659	0.3194445	0.2340100	0.9241824	0.4669545	0.4798410	0.1041205	0.5910500	0.0796665	0.2365751	0.7468835	0.9881401	0.6146013	0.5777144	0.4949600	0.9992562	0.6240954	0.1469932	0.9059805	0.8552935	0.3145879	0.3157642	0.8759784	0.8363117	0.7524061	0.9947144	0.8717821	0.9107636	0.2297534	0.9505773	0.9849398	0.3065829	0.9999278	0.5936045	0.9875803	0.6570055	0.4562922	0.1296201	0.2437030	0.9999566	0.9988902	0.1368020	0.2520832	0.0002536	0.1071159	0.8644341	0.4262641	0.0049645	0.6218543	0.9999876	0.4180685	0.8442234	0.5589723	0.9418384	0.3058387	0.2020799	0.4419256	0.5848995	0.7116229	0.1620940	0.8894077	0.0179315	0.1007703	0.0047952	0.4995403	0.0946262	0.6618035	0.6273335	0.4196997	0.0678994	0.5514263	0.0541571	0.4738105	0.7408649	0.4815689	0.1398396	0.1456077	0.8539085	0.5022331	0.0866081	0.9021624	0.0443098	0.6163578	0.2016447	0.2244288
850	0.9990618	0.0412782	0.8937718	0.9944110	0.0495403	0.3673317	0.9493486	0.8550299	0.1275490	0.2026229	0.9853630	0.8189325	0.5031308	0.9995653	0.9737296	0.2518859	0.3186857	0.2341628	0.9225166	0.4685452	0.4698037	0.1054975	0.5907685	0.0635401	0.2372131	0.7739318	0.9889680	0.6190058	0.5857705	0.4942677	0.9992462	0.6248380	0.1469484	0.9055614	0.8511425	0.3120057	0.3172993	0.8787019	0.8315775	0.7357346	0.9949394	0.8718389	0.9099128	0.2256380	0.9525353	0.9849444	0.3068011	0.9999376	0.6549968	0.9877783	0.6584639	0.4579563	0.1296047	0.2459662	0.9999442	0.9991967	0.1327113	0.2448004	0.0002092	0.0677414	0.8725927	0.4127718	0.0054979	0.6215558	0.9999874	0.4073654	0.8504737	0.5550301	0.8962375	0.3125305	0.2028709	0.4488874	0.5909644	0.7186129	0.1611625	0.8850209	0.0168658	0.0944375	0.0026048	0.4625809	0.0956604	0.6618074	0.6089425	0.4199459	0.0692619	0.5514667	0.0530558	0.4725380	0.7494200	0.4810887	0.0630610	0.1432270	0.8577955	0.5004627	0.0854512	0.9010154	0.0389695	0.6178786	0.2001237	0.2239087
900	0.9996626	0.0323754	0.8938705	0.9944537	0.0495325	0.3676496	0.9502770	0.8546867	0.1269841	0.2021124	0.9859381	0.8208531	0.5061771	0.9996653	0.9698530	0.2555572	0.3179494	0.2342809	0.9218217	0.4692179	0.4639966	0.1065897	0.5906442	0.0566919	0.2375088	0.7810340	0.9894990	0.6212612	0.5912762	0.4935079	0.9992557	0.6262208	0.1469906	0.9047639	0.8470141	0.3105267	0.3182038	0.8794662	0.8261235	0.7236195	0.9950682	0.8731676	0.9100213	0.2243760	0.9538669	0.9849260	0.3069036	0.9999514	0.7180827	0.9878314	0.6593542	0.4573597	0.1295117	0.2472009	0.9999349	0.9993253	0.1296594	0.2420122	0.0001932	0.0374101	0.8765846	0.4044071	0.0058437	0.6212879	0.9999871	0.4017925	0.8540788	0.5499104	0.8508997	0.3165467	0.2042003	0.4526324	0.5931586	0.7227701	0.1593834	0.8814666	0.0165578	0.0918371	0.0013666	0.4595507	0.0964103	0.6622222	0.5999459	0.4200290	0.0695951	0.5514845	0.0511115	0.4715551	0.7617435	0.4807898	0.0321034	0.1413926	0.8596917	0.4988395	0.0848689	0.8997083	0.0363877	0.6183682	0.1987755	0.2241225
950	0.9998423	0.0287973	0.8939163	0.9944690	0.0495784	0.3679420	0.9508546	0.8544280	0.1264706	0.2017697	0.9862260	0.8212366	0.5079171	0.9997139	0.9678218	0.2571658	0.3174761	0.2343801	0.9216303	0.4694737	0.4613306	0.1073537	0.5905464	0.0539187	0.2375663	0.7796840	0.9898050	0.6222869	0.5946559	0.4929443	0.9992727	0.6278873	0.1471269	0.9037869	0.8437572	0.3097858	0.3187850	0.8793661	0.8215421	0.7159782	0.9951361	0.8750966	0.9105457	0.2244531	0.9546692	0.9849061	0.3069487	0.9999635	0.7603033	0.9878458	0.6594158	0.4561044	0.1294287	0.2480963	0.9999293	0.9993719	0.1275977	0.2404302	0.0001929	0.0223887	0.8781919	0.4002205	0.0060462	0.6211243	0.9999868	0.3992883	0.8558917	0.5457085	0.8200343	0.3185643	0.2054488	0.4546389	0.5932429	0.7250310	0.1576594	0.8790953	0.0164993	0.0909914	0.0007630	0.4627676	0.0968833	0.6628059	0.5964601	0.4200495	0.0693947	0.5514914	0.0494273	0.4708722	0.7730949	0.4805905	0.0204548	0.1401268	0.8604322	0.4976322	0.0846302	0.8986788	0.0352524	0.6183525	0.1977260	0.2246622
1000	0.9998972	0.0276417	0.8939490	0.9944655	0.0496433	0.3681589	0.9511638	0.8542688	0.1260819	0.2015738	0.9863305	0.8209475	0.5087127	0.9997386	0.9669240	0.2578182	0.3172489	0.2344692	0.9216610	0.4695446	0.4604742	0.1078408	0.5904679	0.0528416	0.2375830	0.7754708	0.9899664	0.6226673	0.5966020	0.4926002	0.9992899	0.6294669	0.1473341	0.9028468	0.8415559	0.3094159	0.3192164	0.8789626	0.8183048	0.7116758	0.9951685	0.8767964	0.9111541	0.2250161	0.9551078	0.9848917	0.3069709	0.9999716	0.7825330	0.9878496	0.6589734	0.4549653	0.1293720	0.2487918	0.9999265	0.9993824	0.1262474	0.2393489	0.0002014	0.0159479	0.8785710	0.3987276	0.0061484	0.6210395	0.9999866	0.3984466	0.8566448	0.5428677	0.8032179	0.3193249	0.2063051	0.4557111	0.5923847	0.7260400	0.1564124	0.8777573	0.0164865	0.0909265	0.0004999	0.4662175	0.0971624	0.6633276	0.5958000	0.4200498	0.0689940	0.5514930	0.0482233	0.4704246	0.7810210	0.4804483	0.0159983	0.1392837	0.8605681	0.4968630	0.0845715	0.8980502	0.0348378	0.6181617	0.1970117	0.2252166

0	0.9999088	0.0288333	0.8940539	0.9943971	0.0498161	0.3684078	0.9512706	0.8543077	0.1256018	0.2014717	0.9862743	0.8191446	0.5086521	0.9997510	0.9669876	0.2577038	0.3173967	0.2347943	0.9222597	0.4693114	0.4621035	0.1088633	0.5902781	0.0533336	0.2388310	0.7621042	0.9900612	0.6223763	0.6000405	0.4919045	0.9993295	0.6338561	0.1485602	0.9001567	0.8370136	0.3081757	0.3208145	0.8776454	0.8144963	0.7087695	0.9951740	0.8795311	0.9131529	0.2270725	0.9553966	0.9848692	0.3070038	0.9999811	0.7974191	0.9878500	0.6577321	0.4540379	0.1292870	0.2502518	0.9999246	0.9993402	0.1225569	0.2371251	0.0002198	0.0121424	0.8769853	0.4015757	0.0061623	0.6208964	0.9999862	0.3998054	0.8561982	0.5391946	0.7914099	0.3182236	0.2072295	0.4562456	0.5885529	0.7243348	0.1553421	0.8774447	0.0163631	0.0921248	0.0003505	0.4755703	0.0977528	0.6645201	0.5997665	0.4200129	0.0677335	0.5514875	0.0458867	0.4692580	0.7900518	0.4801283	0.0136944	0.1369083	0.8595482	0.4953817	0.0847599	0.8978843	0.0351992	0.6175099	0.1958725	0.2266505
50	0.7696719	0.0109690	0.9185714	0.3633749	0.0498168	0.3684693	0.9537447	0.9049623	0.2510570	0.2356410	0.7802829	0.9468373	0.7270501	0.9997571	0.9663219	0.2197533	0.1434136	0.2326030	0.7499977	0.3901153	0.4803822	0.1092979	0.5902770	0.0797786	0.4252546	0.9000694	0.9933317	0.8746330	0.6277602	0.4845045	0.9985787	0.6338779	0.1485553	0.9001442	0.8345993	0.2857136	0.5130461	0.8787938	0.8623378	0.6025040	0.9951801	0.8696090	0.7055091	0.2265410	0.6999775	0.8131209	0.2266911	0.9999810	0.7914597	0.9871837	0.6422496	0.5790004	0.1423701	0.5855289	0.9999516	0.9993236	0.0917694	0.2441986	0.0002887	0.0127228	0.8819617	0.4052870	0.0110392	0.6261925	0.9999843	0.3946985	0.8483045	0.5397096	0.7879031	0.3328407	0.2071394	0.4441486	0.8031054	0.7072419	0.1627233	0.9345403	0.0183905	0.0912408	0.0003899	0.5192460	0.1416597	0.6701438	0.5842250	0.2566246	0.1277907	0.5515076	0.0452873	0.7781918	0.7773572	0.4798556	0.0149389	0.0844142	0.8651306	0.7283448	0.0922442	0.8913165	0.0370850	0.7344141	0.1940088	0.2296685
100	0.7552370	0.0048109	0.9513208	0.1777073	0.0498416	0.3691126	0.9594799	0.9004382	0.3093388	0.3072063	0.7501173	0.9837537	0.8183046	0.9997648	0.9694003	0.1542285	0.0926589	0.2283114	0.7532282	0.3594318	0.4771731	0.1136112	0.5902106	0.2124370	0.5576226	0.9322909	0.9970708	0.9499174	0.6867300	0.4778530	0.9949645	0.6354985	0.1485701	0.8991700	0.8076459	0.2451309	0.5877009	0.8810240	0.8333467	0.3714779	0.9953488	0.8313981	0.6138789	0.2257701	0.6548177	0.7665565	0.2024624	0.9999801	0.7055669	0.9851615	0.6163681	0.5579864	0.1755256	0.6825256	0.9999742	0.9992771	0.0442909	0.2569938	0.0037837	0.0277824	0.8811371	0.4260692	0.0517061	0.6391032	0.9999781	0.3210809	0.8321264	0.5444827	0.8073441	0.3788958	0.2067284	0.4210494	0.8968548	0.6561980	0.2046060	0.9046448	0.0377800	0.0886573	0.0010778	0.5919415	0.1855007	0.6833687	0.5556143	0.1844084	0.1693140	0.5515522	0.0375725	0.8055266	0.7349426	0.4782370	0.0438907	0.0487748	0.8823793	0.7498080	0.1035229	0.8739826	0.0432104	0.7731647	0.1866990	0.2397807
150	0.7543357	0.0027291	0.9799725	0.1230770	0.0499625	0.3703225	0.9630624	0.8788743	0.3666250	0.3519243	0.7484265	0.9944805	0.8562959	0.9997455	0.9752968	0.1178926	0.0776603	0.2272019	0.7597810	0.3474354	0.4540396	0.1221331	0.5899851	0.4076244	0.6438116	0.9188560	0.9984532	0.9723961	0.7300670	0.4705253	0.9888949	0.6445837	0.1488123	0.8934306	0.7450773	0.2220419	0.6168547	0.8795289	0.7339366	0.2313609	0.9960411	0.7845943	0.5747468	0.2292548	0.6483871	0.7547700	0.1951114	0.9999731	0.5883496	0.9830734	0.6060472	0.4924708	0.2036523	0.7044202	0.9999893	0.9991972	0.0204557	0.2654141	0.0142546	0.0842500	0.8811679	0.4523221	0.1477449	0.6489307	0.9999692	0.1969714	0.8209848	0.5550383	0.8602333	0.4236384	0.2051370	0.4066937	0.9292344	0.6086435	0.2357756	0.8691661	0.0956324	0.0867743	0.0022701	0.6921177	0.2256325	0.6957629	0.5440349	0.1505925	0.1853252	0.5515841	0.0268452	0.7716934	0.6787790	0.4745124	0.1945051	0.0299828	0.8992856	0.7382444	0.1067215	0.8543255	0.0499427	0.7824630	0.1750815	0.2565970
200	0.7542798	0.0021396	0.9922979	0.1070001	0.0501917	0.3713856	0.9637110	0.8589306	0.4132126	0.3683364	0.7506999	0.9975617	0.8729539	0.9996933	0.9791815	0.1025627	0.0727450	0.2296387	0.7643164	0.3426361	0.4395729	0.1310361	0.5913772	0.5702516	0.6887646	0.8721269	0.9988953	0.9790863	0.7541700	0.4658246	0.9831083	0.6658475	0.1499439	0.8784585	0.6713536	0.2130601	0.6287297	0.8713942	0.6299859	0.1714279	0.9971431	0.7477722	0.5599669	0.2396387	0.6480844	0.7520590	0.1928688	0.9999566	0.5393841	0.9816392	0.5985429	0.4771897	0.2193228	0.7043509	0.9999953	0.9990607	0.0106775	0.3025481	0.0195443	0.1131096	0.8798476	0.4730971	0.2315706	0.6535846	0.9999597	0.1387384	0.8143401	0.5663936	0.8825324	0.4503932	0.2020552	0.4001751	0.9369827	0.5795763	0.2410253	0.8537809	0.1711290	0.0877429	0.0027516	0.8810684	0.2871731	0.7051613	0.5418956	0.1335655	0.1899958	0.5515982	0.0195517	0.7426021	0.6214920	0.4692932	0.4087117	0.0211688	0.9088818	0.7206195	0.1058857	0.8360873	0.0557136	0.7805641	0.1636598	0.2753311
250	0.7542764	0.0021655	0.9962873	0.1022649	0.0504441	0.3718898	0.9625392	0.8462354	0.4401822	0.3720426	0.7519324	0.9984001	0.8808503	0.9996120	0.9809685	0.0964434	0.0707960	0.2336803	0.7677918	0.3405002	0.4393359	0.1376690	0.6013634	0.6753072	0.7100059	0.8223019	0.9990418	0.9810096	0.7652492	0.4635479	0.9807099	0.6962225	0.1529849	0.8533059	0.6134750	0.2104340	0.6346433	0.8580623	0.5642105	0.1481058	0.9980434	0.7247003	0.5560672	0.2565932	0.6484038	0.7515611	0.1921990	0.9999365	0.5204496	0.9808511	0.5930455	0.4827802	0.2261203	0.6984889	0.9999973	0.9988223	0.0068461	0.3950331	0.0242408	0.1205023	0.8750072	0.4913492	0.2746496	0.6547764	0.9999522	0.1203847	0.8077959	0.5742164	0.8871096	0.4609909	0.1988282	0.3985913	0.9376414	0.5636461	0.2379397	0.8488459	0.2392516	0.0926299	0.0030181	0.9500060	0.3547134	0.7112555	0.5378341	0.1247534	0.1909133	0.5515991	0.0156752	0.7258630	0.5761753	0.4630818	0.5389932	0.0171975	0.9115242	0.7075145	0.1050503	0.8238188	0.0614883	0.7752598	0.1558278	0.2900583
300	0.7542762	0.0024363	0.9974908	0.1008664	0.0506259	0.3718555	0.9606469	0.8398767	0.4521586	0.3723542	0.7518219	0.9985975	0.8845983	0.9994983	0.9817554	0.0938574	0.0698025	0.2375744	0.7704465	0.3391830	0.4468134	0.1413547	0.6230684	0.7359766	0.7200009	0.7890524	0.9990928	0.9814618	0.7686799	0.4625943	0.9815973	0.7272887	0.1588387	0.8225017	0.5785008	0.2098697	0.6392092	0.8436773	0.5311625	0.1392936	0.9985730	0.7125025	0.5563152	0.2786736	0.6486132	0.7515350	0.1920327	0.9999198	0.5112414	0.9804731	0.5907422	0.4889273	0.2284677	0.6930441	0.9999980	0.9984111	0.0053566	0.4765042	0.0302842	0.1205903	0.8663649	0.5103678	0.2915066	0.6544224	0.9999474	0.1184385	0.7981424	0.5781160	0.8880194	0.4617328	0.1964754	0.3994822	0.9371356	0.5530167	0.2349118	0.8473387	0.2934266	0.1020507	0.0032799	0.9691896	0.3949224	0.7146582	0.5333927	0.1202457	0.1908692	0.5515903	0.0138276	0.7170769	0.5466610	0.4561884	0.5979172	0.0154083	0.9100661	0.7007006	0.1050712	0.8199478	0.0688676	0.7696049	0.1518634	0.2992510
350	0.7542762	0.0027320	0.9978554	0.1004512	0.0506972	0.3714843	0.9586868	0.8373068	0.4565377	0.3725434	0.7508943	0.9986264	0.8862943	0.9993624	0.9821616	0.0924651	0.0691798	0.2405813	0.7722947	0.3378449	0.4553805	0.1425918	0.6481705	0.7694093	0.7253356	0.7715666	0.9991108	0.9814571	0.7682492	0.4622186	0.9835680	0.7522635	0.1676760	0.7934053	0.5606245	0.2096628	0.6440489	0.8317397	0.5162746	0.1360434	0.9988363	0.7070466	0.5575010	0.3003299	0.6487086	0.7515749	0.1920387	0.9999084	0.5063739	0.9803071	0.5911209	0.4917920	0.2289318	0.6896146	0.9999983	0.9977566	0.0047718	0.5201530	0.0376875	0.1198455	0.8551638	0.5293518	0.2957245	0.6534790	0.9999441	0.1232802	0.7847366	0.5795685	0.8886629	0.4580912	0.1950423	0.4011772	0.9367682	0.5433121	0.2339051	0.8468746	0.3314318	0.1156474	0.0034787	0.9770070	0.4130880	0.7163386	0.5328261	0.1179965	0.1907027	0.5515739	0.0130514	0.7120130	0.5294797	0.4496245	0.6239652	0.0145439	0.9070623	0.6978692	0.1056488	0.8223711	0.0788573	0.7644208	0.1505837	0.3041993
400	0.7542762	0.0029489	0.9979699	0.1003274	0.0506695	0.3709737	0.9569644	0.8365162	0.4581456	0.3732283	0.7497554	0.9986187	0.8870425	0.9992364	0.9824139	0.0912708	0.0687531	0.2427039	0.7735104	0.3360076	0.4621771	0.1424892	0.6685299	0.7878414	0.7290327	0.7633234	0.9991168	0.9813300	0.7664565	0.4620528	0.9852205	0.7691470	0.1785492	0.7711168	0.5521264	0.2093194	0.6492524	0.8235192	0.5099797	0.1349058	0.9989501	0.7050726	0.5583341	0.3167328	0.6487455	0.7516043	0.1921000	0.9999013	0.5039481	0.9802383	0.5929258	0.4923094	0.2287002	0.6878046	0.9999984	0.9968906	0.0045293	0.5388482	0.0453433	0.1209830	0.8440258	0.5455233	0.2947658	0.6521122	0.9999419	0.1301421	0.7699603	0.5800249	0.8890188	0.4537360	0.1942430	0.4027590	0.9365645	0.5335158	0.2343878	0.8467373	0.3546244	0.1306033	0.0035671	0.9814678	0.4204123	0.7171001	0.5354956	0.1169024	0.1905942	0.5515539	0.0128157	0.7082946	0.5201793	0.4445078	0.6361555	0.0140426	0.9040288	0.6967552	0.1063248	0.8272915	0.0905057	0.7600076	0.1506735	0.3066247
450	0.7542761	0.0030762	0.9980082	0.1002916	0.0505777	0.3704567	0.9555963	0.8363666	0.4591156	0.3741843	0.7487996	0.9986075	0.8874065	0.9991436	0.9825887	0.0898024	0.0684564	0.2441611	0.7743714	0.3334347	0.4667707	0.1420237	0.6823237	0.7985409	0.7322235	0.7595873	0.9991185	0.9811975	0.7646925	0.4619474	0.9862632	0.7793098	0.1897048	0.7564356	0.5476999	0.2088067	0.6542617	0.8185763	0.5074538	0.1345580	0.9989906	0.7045575	0.5585660	0.3273436	0.6487573	0.7516183	0.1921660	0.9998971	0.5028753	0.9802109	0.5950204	0.4919922	0.2282991	0.6869645	0.9999984	0.9959667	0.0044052	0.5460365	0.0518925	0.1248016	0.8350707	0.5576502	0.2923688	0.6503162	0.9999404	0.1363780	0.7567757	0.5803075	0.8887522	0.4502883	0.1938231	0.4039088	0.9363946	0.5242175	0.2354590	0.8467023	0.3670720	0.1435195	0.0035724	0.9841878	0.4231361	0.7174387	0.5388812	0.1163816	0.1905444	0.5515352	0.0128266	0.7049699	0.5154686	0.4411703	0.6422454	0.0136773	0.9015972	0.6961131	0.1068531	0.8320929	0.1015708	0.7565881	0.1512253	0.3077616
500	0.7542761	0.0031410	0.9980221	0.1002830	0.0504578	0.3700052	0.9545913	0.8363462	0.4600495	0.3750972	0.7481386	0.9985991	0.8876407	0.9990848	0.9827226	0.0878819	0.0682466	0.2451473	0.7751045	0.3302315	0.4695750	0.1416771	0.6910378	0.8053654	0.7351334	0.7579140	0.9991187	0.9810958	0.7634910	0.4618554	0.9868514	0.7851179	0.1994966	0.7474937	0.5446586	0.2082275	0.6585249	0.8158856	0.5065042	0.1344911	0.9989995	0.7044710	0.5583941	0.3337075	0.6487596	0.7516231	0.1922171	0.9998949	0.5024629	0.9802002	0.5967756	0.4916865	0.2279399	0.6866419	0.9999984	0.9951469	0.0043149	0.5488209	0.0567018	0.1308893	0.8288498	0.5661815	0.2901248	0.6482534	0.9999393	0.1410205	0.7466502	0.5806883	0.8878972	0.4479890	0.1936153	0.4046375	0.9362102	0.5161566	0.2365429	0.8466957	0.3730331	0.1528731	0.0035418	0.9858238	0.4240474	0.7176079	0.5414106	0.1161382	0.1905260	0.5515208	0.0129205	0.7018800	0.5132422	0.4392308	0.6454952	0.0133740	0.8998806	0.6954641	0.1071985	0.8357694	0.1104372	0.7541717	0.1517883	0.3083058
550	0.9845561	0.0364992	0.9772703	0.7311868	0.0503359	0.3695973	0.9517927	0.7669652	0.3605058	0.3238683	0.9518599	0.8303464	0.6544532	0.9988676	0.9846783	0.1040982	0.2348677	0.2494433	0.9562754	0.3984110	0.5114208	0.1407498	0.6931940	0.7864663	0.5693496	0.2165749	0.9987333	0.7156783	0.7568451	0.4685114	0.9887585	0.7885356	0.2071124	0.7419946	0.5429646	0.2118367	0.4846972	0.8011604	0.2822258	0.1776517	0.9989146	0.7231418	0.7659116	0.3393959	0.9158268	0.9248212	0.2725658	0.9998938	0.5029233	0.9813963	0.6057121	0.3657918	0.2078402	0.3398821	0.9999972	0.9946174	0.0052577	0.5437432	0.0402984	0.1360964	0.8131766	0.5458433	0.1679684	0.6436680	0.9999413	0.1967369	0.7531764	0.5706047	0.9031121	0.4445156	0.1943148	0.4184647	0.8121283	0.5340901	0.2361124	0.6173263	0.2725287	0.1598994	0.0054495	0.9846793	0.3791351	0.7094047	0.5869846	0.2762458	0.1506916	0.5514752	0.0154960	0.3726855	0.5518472	0.4357628	0.6469932	0.0238092	0.8907587	0.4622819	0.0987867	0.8582624	0.1125228	0.6219787	0.1529938	0.3062737
600	0.9986897	0.0913342	0.9302060	0.9168447	0.0502075	0.3687515	0.9455869	0.7863669	0.2871177	0.2508398	0.9821773	0.7704888	0.5526622	0.9961253	0.9885531	0.1420335	0.2870388	0.2563027	0.9574919	0.4129078	0.5655612	0.1361135	0.6740058	0.6912984	0.4601367	0.0774395	0.9969588	0.6325258	0.7311281	0.4701024	0.9925922	0.7899270	0.2125522	0.7396572	0.5542546	0.2270230	0.4179387	0.7622211	0.3205322	0.3459510	0.9978000	0.7726339	0.8584616	0.3457334	0.9636121	0.9728131	0.2967403	0.9998939	0.5087502	0.9840490	0.6425628	0.3450083	0.1700402	0.2589399	0.9999948	0.9944080	0.0112085	0.5299572	0.0100461	0.1389512	0.8051583	0.4985763	0.0597480	0.6289445	0.9999499	0.3628238	0.7726359	0.5500867	0.9398099	0.4041372	0.1976790	0.4572352	0.7934589	0.5759736	0.2071629	0.6274859	0.1712766	0.1674480	0.0130390	0.9775372	0.2545808	0.6966714	0.6713838	0.3474512	0.1417448	0.5513517	0.0186303	0.3422086	0.6201519	0.4322046	0.6428613	0.0390632	0.8635209	0.4288092	0.0907436	0.8923607	0.1052384	0.5784380	0.1582202	0.2961809
