Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
300	0.8522808	0.5109143	0.4060611	0.3943155	0.7594422	0.5308242	0.3071100	0.1362332	0.4938100	0.1351868	0.0911008	0.9963066	0.3289310	0.7737212	0.9914137	0.5031978	0.9960069	0.0374601	0.0195989	0.8846592	0.4998278	0.9912416	0.1731454	0.3569301	0.7762599	0.5357360	0.0792658	0.2879206	0.4645736	0.4198888	0.7553663	0.9496958	0.5893892	0.1656192	0.3981022	0.2846940	0.3523424	0.7092752	0.3205328	0.1332616	0.2102862	0.9819025	0.1667973	0.8796357	0.4185672	0.1897883	0.4285618	0.0735511	0.0842960	0.0510373	0.9978067	0.6633341	0.7811595	0.9345680	0.8934621	0.5810795	0.1176092	0.1886415	0.8464040	0.2871913	0.1269886	0.5815101	0.9863010	0.5772610	0.3755827	0.2651221	0.5412421	0.0780826	0.0994488	0.7801825	0.6516918	0.7077339	0.4401778	0.3247499	0.9690304	0.9976787	0.8714139	0.4713066	0.3619957	0.9918626	0.1482482	0.2281394	0.3960280	0.2394949	0.2065821	0.6448497	0.4996771	0.2875723	0.5105338	0.8763653	0.3221638	0.2692084	0.5018785	0.0175959	0.5939797	0.7826288	0.7197897	0.5700160	0.3518399	0.0042667
350	0.8737866	0.4855496	0.4014600	0.4363720	0.7987481	0.5810146	0.2762147	0.1301830	0.4944172	0.1726845	0.0816282	0.9966590	0.3135655	0.7831163	0.9938971	0.4966072	0.9970470	0.0356043	0.0176977	0.8845462	0.4988572	0.9928398	0.1743405	0.3691421	0.7405552	0.4642560	0.0817519	0.2885887	0.4323461	0.4211164	0.7588730	0.9472623	0.5787300	0.1940999	0.4930154	0.2042498	0.3164447	0.7078074	0.3186844	0.1408655	0.2376731	0.9769212	0.1668210	0.8804496	0.3981252	0.2046964	0.4481864	0.0722817	0.0821552	0.0359262	0.9983357	0.6573387	0.7988833	0.9256179	0.8543738	0.5704665	0.0984947	0.1941916	0.8548417	0.2707166	0.1237443	0.5807097	0.9914162	0.5853883	0.3897503	0.3065079	0.6276273	0.0816445	0.1102527	0.7777648	0.6474144	0.7103924	0.4379133	0.3243932	0.9660678	0.9983453	0.8890739	0.4717630	0.3711561	0.9911386	0.1545300	0.2477495	0.3823349	0.2295166	0.2026677	0.6373328	0.5012169	0.2817200	0.5143103	0.8733234	0.3322879	0.2825322	0.5044571	0.0147305	0.5933745	0.7772135	0.7218743	0.5706732	0.3587828	0.0044507
400	0.8911774	0.4713539	0.3992348	0.4716631	0.8291267	0.6131063	0.2575032	0.1271183	0.4942655	0.2054344	0.0769453	0.9968042	0.2834842	0.7901275	0.9943118	0.4847058	0.9976610	0.0348643	0.0161302	0.8842311	0.4977208	0.9940793	0.1748012	0.3761278	0.6976221	0.4023199	0.0831348	0.2887956	0.4083641	0.4225473	0.7609449	0.9450977	0.5927825	0.2425056	0.6060792	0.1547544	0.2992256	0.7082177	0.3156992	0.1384200	0.2635640	0.9712535	0.1667929	0.8828475	0.3809171	0.2158071	0.4636417	0.0712814	0.0813722	0.0263545	0.9987302	0.6414234	0.8076635	0.9157222	0.8065408	0.5638385	0.0900564	0.1862364	0.8417595	0.2648040	0.1205439	0.5912022	0.9921701	0.5926876	0.3972448	0.3402134	0.6932486	0.0837729	0.1081171	0.7692189	0.6415507	0.7073358	0.4358096	0.3230854	0.9651968	0.9984642	0.9032058	0.4716127	0.3782113	0.9905402	0.1568694	0.2605721	0.3637838	0.2039063	0.1958328	0.6334747	0.5017418	0.2601239	0.4993482	0.8720294	0.3377068	0.2445794	0.5056115	0.0137971	0.5918881	0.7710455	0.7228687	0.5712377	0.3692670	0.0045166
450	0.9046659	0.4637501	0.3980429	0.4996376	0.8514112	0.6314088	0.2471298	0.1258006	0.4936991	0.2295156	0.0746713	0.9967952	0.2506340	0.7955193	0.9941114	0.4800234	0.9979926	0.0346316	0.0148848	0.8837847	0.4967009	0.9949295	0.1749666	0.3803976	0.6571871	0.3575892	0.0838446	0.2888548	0.3929005	0.4236030	0.7605624	0.9452845	0.6181283	0.2827835	0.7027032	0.1295565	0.2923980	0.7097857	0.3139760	0.1288949	0.2858140	0.9657964	0.1668388	0.8858002	0.3675121	0.2231806	0.4729108	0.0705919	0.0810907	0.0209835	0.9990075	0.6233542	0.8134538	0.9066592	0.7604968	0.5604267	0.0864357	0.1656486	0.8109177	0.2644452	0.1194911	0.6121170	0.9923565	0.5980073	0.3956452	0.3716080	0.7352617	0.0860515	0.1019873	0.7570004	0.6339959	0.6980951	0.4347076	0.3217146	0.9656206	0.9982590	0.9105342	0.4709920	0.3826496	0.9904262	0.1550033	0.2670608	0.3432414	0.1734008	0.1888117	0.6315525	0.5019163	0.2322127	0.4756845	0.8728234	0.3383227	0.1901273	0.5060941	0.0134985	0.5896955	0.7642549	0.7207035	0.5716504	0.3822741	0.0045345
500	0.9147333	0.4597324	0.3973180	0.5207761	0.8673855	0.6411454	0.2419835	0.1254789	0.4929834	0.2451903	0.0735627	0.9966951	0.2216724	0.8001061	0.9939883	0.4865523	0.9981569	0.0345669	0.0140009	0.8833114	0.4959158	0.9954734	0.1750184	0.3833351	0.6260853	0.3290387	0.0841880	0.2888693	0.3837831	0.4238517	0.7585014	0.9476257	0.6399223	0.3027627	0.7668929	0.1182184	0.2897527	0.7115078	0.3143623	0.1166710	0.3035425	0.9612113	0.1669912	0.8886494	0.3575279	0.2276956	0.4768908	0.0701618	0.0809910	0.0181529	0.9991719	0.6083164	0.8175234	0.8998840	0.7248738	0.5587403	0.0848627	0.1408198	0.7758190	0.2652830	0.1204195	0.6371747	0.9930805	0.6013741	0.3895224	0.4007722	0.7603518	0.0892173	0.0980123	0.7457600	0.6256870	0.6863856	0.4343965	0.3206025	0.9662335	0.9978110	0.9111494	0.4703277	0.3851548	0.9907072	0.1511810	0.2694627	0.3242879	0.1460713	0.1838832	0.6305868	0.5019724	0.2056630	0.4510884	0.8751606	0.3352341	0.1447066	0.5063296	0.0134044	0.5872949	0.7579610	0.7162450	0.5719192	0.3954665	0.0045352
550	0.8758901	0.4706436	0.5387877	0.5361521	0.8761385	0.6409834	0.2403153	0.1280864	0.4636701	0.2551090	0.0772396	0.9965576	0.1971863	0.8037751	0.9940785	0.4668077	0.9982329	0.0345511	0.0301431	0.8828901	0.4953612	0.9959481	0.1258249	0.3799079	0.5808136	0.3208386	0.0821656	0.1941880	0.3788900	0.4233511	0.7561431	0.9103515	0.6542859	0.3444501	0.8027625	0.1134011	0.2883762	0.7125052	0.3017820	0.2198259	0.3168888	0.9577565	0.1672058	0.8911363	0.3502862	0.2299566	0.4773791	0.0698233	0.2277083	0.0349864	0.9992412	0.4916565	0.8402522	0.8956816	0.6933166	0.5581534	0.0839229	0.1742507	0.7751046	0.2652276	0.1205357	0.6408661	0.9449624	0.6024796	0.3936882	0.4211253	0.7745690	0.0930081	0.0979684	0.7308902	0.7521163	0.6865185	0.2970885	0.1784061	0.9664601	0.9972924	0.9006750	0.5468261	0.3857709	0.9910252	0.2248987	0.3697186	0.3615496	0.1325016	0.1838975	0.5871446	0.3173490	0.1521963	0.5803686	0.8756668	0.3331991	0.1176529	0.4945039	0.3701689	0.7201088	0.7534070	0.5299138	0.5720780	0.4064433	0.0043394
600	0.8281127	0.5380712	0.7051743	0.5448599	0.8567373	0.6250618	0.2488603	0.1452990	0.4297104	0.2630854	0.1080566	0.9964084	0.1610235	0.8034089	0.9922341	0.3693673	0.9982659	0.0345711	0.0492631	0.8825500	0.4948702	0.9968419	0.0672628	0.3472813	0.5716734	0.3526398	0.0747435	0.1051899	0.3777882	0.4224792	0.7541231	0.8670266	0.6639313	0.3730416	0.8207251	0.1116181	0.2924333	0.7119802	0.2810801	0.3416076	0.3247447	0.9557167	0.1674007	0.8939241	0.3449445	0.2244310	0.4759509	0.0692106	0.3851207	0.0491077	0.9992044	0.3946697	0.7363290	0.8879559	0.6637692	0.5621174	0.0837494	0.1453815	0.7639495	0.2711834	0.1004379	0.5564136	0.8239935	0.5996387	0.4169752	0.4135700	0.7599914	0.0941644	0.0923160	0.7049540	0.8684729	0.7241389	0.1722666	0.0651621	0.9684277	0.9970800	0.8488463	0.6103501	0.3821116	0.9908223	0.3408389	0.4106652	0.4022204	0.1530536	0.1986535	0.5423731	0.1390597	0.1019681	0.5930789	0.8712497	0.3427493	0.1145445	0.4594595	0.7235405	0.8383281	0.7518079	0.4132908	0.5721558	0.4136492	0.0030482
650	0.8011339	0.6266978	0.8027564	0.5398396	0.8021822	0.6057751	0.2835469	0.1767563	0.4096380	0.2624894	0.1620618	0.9962154	0.1192141	0.7983947	0.9844185	0.2929541	0.9982766	0.0347634	0.0607254	0.8822561	0.4942503	0.9977866	0.0322433	0.2972740	0.6123660	0.4541660	0.0682657	0.0637942	0.3801677	0.4215296	0.7521727	0.8437034	0.6699377	0.3801042	0.8277734	0.1149808	0.3157955	0.7101656	0.2665427	0.4071173	0.3210416	0.9566750	0.1674937	0.8984404	0.3406886	0.2060578	0.4732176	0.0686977	0.4686202	0.0565904	0.9989142	0.3678894	0.7635450	0.8739102	0.6900036	0.5667807	0.0905388	0.1065294	0.7302510	0.2924995	0.0671117	0.4459578	0.6700119	0.5944317	0.4337046	0.3974308	0.6860561	0.0904987	0.0788131	0.6926596	0.9263798	0.7506936	0.1127423	0.0214154	0.9727886	0.9965762	0.7959558	0.6341751	0.3675554	0.9902524	0.4344483	0.3976895	0.4273118	0.1839702	0.2244430	0.5222222	0.0542957	0.0788072	0.5640928	0.8683304	0.3618015	0.1246915	0.4435269	0.8942401	0.8882289	0.7612048	0.3919724	0.5720996	0.4112651	0.0017516
700	0.7856547	0.6972167	0.8504975	0.5163787	0.7396440	0.5777859	0.3446130	0.2108527	0.3995214	0.2401618	0.2135821	0.9959803	0.0893661	0.7902713	0.9697410	0.2528726	0.9982599	0.0356395	0.0672785	0.8819540	0.4935800	0.9984505	0.0148551	0.2526319	0.6877335	0.5669924	0.0644565	0.0475392	0.3848471	0.4205855	0.7503953	0.8341349	0.6733862	0.3814542	0.8211252	0.1320650	0.3601868	0.7082497	0.2585448	0.4349527	0.3018537	0.9616017	0.1674574	0.9045639	0.3388869	0.1835615	0.4655570	0.0687248	0.5053802	0.0621884	0.9979015	0.3994187	0.8026136	0.8623462	0.7567925	0.5629089	0.1131121	0.0862110	0.6893155	0.3239878	0.0452504	0.3681675	0.5616175	0.5895768	0.4420588	0.3827852	0.5852835	0.0841471	0.0659440	0.6965234	0.9573207	0.7616888	0.0863792	0.0075106	0.9767703	0.9951361	0.7733590	0.6405349	0.3256274	0.9897939	0.4879038	0.3690160	0.4489001	0.2074965	0.2488750	0.5214452	0.0205209	0.0734955	0.5301842	0.8673636	0.3781396	0.1374088	0.4473683	0.9623553	0.9114187	0.7811745	0.3951304	0.5717887	0.4000139	0.0009172
750	0.7703453	0.7419709	0.8724676	0.4797873	0.6863621	0.5292424	0.4137570	0.2388489	0.3946173	0.1959836	0.2500305	0.9957315	0.0726545	0.7800811	0.9529889	0.2344119	0.9981716	0.0378639	0.0727523	0.8816398	0.4930232	0.9987874	0.0071013	0.2214582	0.7509068	0.6445823	0.0625325	0.0415960	0.3928044	0.4197169	0.7491230	0.8310284	0.6737691	0.3872009	0.7875528	0.1715747	0.4106491	0.7070244	0.2546007	0.4474459	0.2725684	0.9686541	0.1673311	0.9105318	0.3423098	0.1654629	0.4441794	0.0693617	0.5202193	0.0699191	0.9959777	0.4798393	0.8249034	0.8598027	0.8190538	0.5565500	0.1490194	0.0787253	0.6559894	0.3541916	0.0385998	0.3266806	0.5027758	0.5856265	0.4466069	0.3645129	0.4995754	0.0768669	0.0549455	0.7078184	0.9741196	0.7666879	0.0750701	0.0034619	0.9791915	0.9927240	0.7744866	0.6418962	0.2671955	0.9896814	0.5137011	0.3398908	0.4661972	0.2234857	0.2694317	0.5353815	0.0080229	0.0750010	0.5005625	0.8673123	0.3836434	0.1473225	0.4571199	0.9871834	0.9244820	0.7995887	0.3992136	0.5712148	0.3893321	0.0004618
800	0.7489156	0.7671563	0.8828450	0.4389797	0.6413462	0.4627931	0.4733821	0.2583762	0.3921967	0.1469181	0.2719731	0.9954706	0.0642612	0.7689569	0.9395990	0.2261338	0.9979314	0.0416765	0.0807589	0.8813521	0.4926706	0.9988058	0.0041322	0.2024881	0.7875165	0.6873723	0.0616327	0.0395219	0.4078830	0.4190283	0.7484781	0.8299608	0.6714254	0.3996526	0.7168973	0.2307310	0.4526192	0.7065026	0.2527729	0.4558526	0.2419029	0.9753509	0.1671710	0.9147228	0.3517465	0.1537003	0.4049120	0.0704063	0.5259216	0.0855213	0.9937949	0.5676697	0.8350479	0.8660954	0.8597034	0.5601643	0.1853072	0.0755193	0.6391460	0.3765183	0.0425076	0.3068117	0.4732665	0.5812546	0.4492043	0.3376550	0.4369469	0.0698147	0.0464812	0.7182230	0.9826414	0.7680019	0.0720393	0.0023852	0.9802776	0.9900208	0.7857857	0.6422407	0.2214511	0.9898940	0.5261660	0.3119729	0.4784170	0.2377132	0.2934490	0.5591018	0.0035416	0.0788291	0.4782936	0.8675359	0.3799662	0.1538456	0.4652401	0.9957661	0.9313324	0.8087497	0.4017468	0.5705118	0.3827272	0.0002425
850	0.7197846	0.7804383	0.8883674	0.3987165	0.5970121	0.3956998	0.5167853	0.2707231	0.3909689	0.1075051	0.2841686	0.9951944	0.0600658	0.7583181	0.9309938	0.2219826	0.9974263	0.0478274	0.0938310	0.8811337	0.4925595	0.9984520	0.0034353	0.1918229	0.8055816	0.7082181	0.0612306	0.0388634	0.4345301	0.4185875	0.7483280	0.8289530	0.6691954	0.4172390	0.6222322	0.2947713	0.4838145	0.7063545	0.2519609	0.4633630	0.2146791	0.9804546	0.1670128	0.9166258	0.3657386	0.1468994	0.3610402	0.0715727	0.5280581	0.1164567	0.9920758	0.6269061	0.8388947	0.8777874	0.8863219	0.5766953	0.2128351	0.0711824	0.6432112	0.3903809	0.0515170	0.2959801	0.4578058	0.5738835	0.4504863	0.3021066	0.3936370	0.0640086	0.0410058	0.7247890	0.9867126	0.7659184	0.0767164	0.0022190	0.9805104	0.9878137	0.7991529	0.6424368	0.1956290	0.9902740	0.5333624	0.2862700	0.4874800	0.2575700	0.3249129	0.5855966	0.0019608	0.0840261	0.4633878	0.8677717	0.3707303	0.1582480	0.4702367	0.9986316	0.9335984	0.8075881	0.4043496	0.5698280	0.3797088	0.0001650
900	0.6833966	0.7872844	0.8918988	0.3586814	0.5491988	0.3419406	0.5452297	0.2780647	0.3903798	0.0812731	0.2909735	0.9949154	0.0577632	0.7491340	0.9258013	0.2192343	0.9963457	0.0595940	0.1107303	0.8810167	0.4927375	0.9975722	0.0037066	0.1860283	0.8137736	0.7169328	0.0610563	0.0387456	0.4733254	0.4183770	0.7483877	0.8277557	0.6685269	0.4368444	0.5305339	0.3525417	0.5091112	0.7062728	0.2516167	0.4701225	0.1916135	0.9838649	0.1668682	0.9165845	0.3825765	0.1432195	0.3310281	0.0726372	0.5289175	0.1676814	0.9910576	0.6566769	0.8387664	0.8920546	0.9081913	0.5992975	0.2304905	0.0644554	0.6639222	0.3977376	0.0620074	0.2872569	0.4505177	0.5602912	0.4508784	0.2615064	0.3693358	0.0599339	0.0378412	0.7283114	0.9885803	0.7615751	0.0926079	0.0023395	0.9802413	0.9863746	0.8116545	0.6426157	0.1834236	0.9905357	0.5387315	0.2662451	0.4952764	0.2896416	0.3542593	0.6088223	0.0015595	0.0900438	0.4538537	0.8679367	0.3594427	0.1616020	0.4732120	0.9995649	0.9324168	0.8000735	0.4081281	0.5692492	0.3789933	0.0001894
950	0.6395815	0.7908936	0.8946037	0.3172888	0.5001160	0.3048637	0.5626565	0.2821994	0.3902219	0.0659267	0.2953920	0.9946563	0.0563111	0.7416370	0.9222720	0.2166990	0.9935327	0.0811370	0.1266700	0.8810312	0.4933053	0.9959217	0.0042724	0.1828485	0.8169791	0.7187447	0.0609822	0.0388553	0.5184582	0.4183120	0.7484396	0.8266099	0.6690634	0.4563738	0.4572140	0.4022161	0.5307483	0.7061229	0.2514875	0.4758456	0.1723679	0.9859616	0.1667348	0.9151842	0.4015597	0.1412949	0.3204545	0.0734875	0.5295943	0.2349263	0.9906160	0.6686354	0.8346548	0.9077976	0.9282711	0.6200165	0.2413248	0.0564492	0.6864249	0.4008672	0.0723507	0.2781018	0.4499989	0.5386091	0.4507819	0.2202541	0.3625208	0.0574825	0.0360337	0.7301181	0.9893988	0.7566997	0.1234890	0.0025189	0.9796750	0.9855611	0.8228617	0.6427926	0.1791223	0.9901746	0.5438838	0.2544597	0.5030990	0.3338915	0.3709409	0.6261746	0.0023115	0.0960120	0.4477120	0.8680226	0.3489627	0.1643768	0.4754932	0.9998635	0.9287254	0.7920513	0.4131648	0.5688012	0.3794828	0.0003058
1000	0.5870109	0.7929489	0.8969441	0.2750967	0.4549817	0.2815493	0.5727728	0.2842741	0.3904644	0.0581921	0.2994271	0.9944370	0.0552916	0.7356752	0.9191457	0.2137712	0.9859919	0.1099143	0.1375759	0.8812204	0.4944277	0.9931905	0.0048274	0.1809993	0.8174719	0.7162645	0.0609512	0.0390484	0.5613181	0.4183009	0.7484113	0.8252659	0.6701481	0.4781769	0.4032918	0.4441161	0.5475033	0.7058928	0.2514619	0.4804319	0.1570886	0.9871820	0.1666069	0.9128846	0.4224470	0.1402948	0.3240613	0.0740989	0.5310448	0.3050740	0.9905295	0.6731501	0.8258334	0.9243092	0.9449363	0.6351493	0.2490617	0.0482944	0.6980637	0.4018535	0.0820706	0.2692901	0.4548155	0.5107814	0.4505278	0.1820172	0.3678687	0.0563337	0.0349041	0.7310236	0.9897120	0.7524016	0.1665097	0.0026725	0.9789523	0.9851177	0.8328398	0.6429642	0.1799476	0.9885676	0.5501958	0.2521083	0.5121374	0.3800672	0.3738508	0.6379024	0.0054637	0.1012284	0.4437132	0.8680515	0.3409513	0.1666977	0.4778158	0.9999576	0.9234721	0.7868850	0.4188622	0.5684765	0.3804645	0.0004979

0	0.3776922	0.7966989	0.9019470	0.2412282	0.4959689	0.3946628	0.4768374	0.2412104	0.4032205	0.0928540	0.3028279	0.9950810	0.0530799	0.7245830	0.9071994	0.2079861	0.9847457	0.0753515	0.1117977	0.8870829	0.5010722	0.9900949	0.0060603	0.1776665	0.8203037	0.7250238	0.0609295	0.0385987	0.4792078	0.4182279	0.7486564	0.8139399	0.6638789	0.3676741	0.3122576	0.4991452	0.5514322	0.6991374	0.2515967	0.4878634	0.1433397	0.9886214	0.1647022	0.8905460	0.4696916	0.1392359	0.4017716	0.0706346	0.5296407	0.1589215	0.9897316	0.6598945	0.8185795	0.9500554	0.9282905	0.5993982	0.2831042	0.0688085	0.7353999	0.4223857	0.0719945	0.2917803	0.3787311	0.5400934	0.4477955	0.0964003	0.3995084	0.0593052	0.0327068	0.7305248	0.9900632	0.7547081	0.1202036	0.0023497	0.9771846	0.9847368	0.8366979	0.6433373	0.1735011	0.9877098	0.5572556	0.2889900	0.5341483	0.3308240	0.2867971	0.6569167	0.0015009	0.1148095	0.4402883	0.8680353	0.3181622	0.1722271	0.4741381	1.0000000	0.9364688	0.8145002	0.4181529	0.5697416	0.3809525	0.0002199
50	0.4132680	0.7968594	0.9011911	0.3947413	0.4730100	0.2115113	0.6472410	0.2425736	0.4006137	0.0793031	0.4550852	0.9853379	0.0479327	0.8094105	0.8636901	0.1126477	0.9846894	0.0937531	0.1075254	0.8859232	0.4999815	0.9901293	0.0068068	0.1773850	0.9226198	0.7252906	0.2451916	0.2605842	0.5152840	0.4183470	0.7488777	0.8512076	0.6638157	0.3704206	0.2792299	0.4978170	0.5515576	0.6955301	0.3730686	0.5408047	0.1453973	0.7882338	0.1649986	0.8930096	0.4545103	0.1391399	0.5144658	0.2095932	0.3735137	0.2247548	0.9895478	0.6014944	0.8347880	0.9507765	0.9323077	0.4826494	0.3893035	0.0860309	0.7333111	0.4328923	0.1602366	0.4211217	0.3694211	0.5348435	0.4469897	0.0984825	0.2981685	0.0588322	0.0311192	0.7347079	0.9900697	0.7473501	0.1287673	0.0060087	0.9779542	0.9896896	0.8385275	0.6439451	0.1792490	0.9883425	0.5580524	0.2773410	0.5349132	0.3394029	0.2779496	0.5052632	0.0009996	0.1123566	0.4176646	0.6864145	0.3277148	0.1735815	0.4744264	1.0000000	0.9441213	0.6768432	0.4175468	0.5568746	0.2282704	0.0002924
100	0.5246324	0.7966715	0.8961710	0.5546285	0.3848754	0.0741283	0.7663226	0.2417444	0.3988315	0.1344837	0.6223850	0.8583216	0.0405689	0.9005652	0.5286457	0.0452604	0.9682678	0.2005893	0.0914872	0.8851543	0.4999079	0.9849916	0.0204495	0.1770896	0.9584719	0.7228718	0.4778234	0.4706446	0.6469164	0.4184489	0.7488612	0.8946985	0.6715408	0.3995570	0.2543701	0.4985388	0.5571245	0.6314509	0.5214150	0.6020285	0.1626813	0.5632717	0.1644153	0.8969026	0.3972221	0.1387269	0.6299339	0.3942226	0.2091816	0.5426771	0.9883555	0.5443438	0.8747467	0.9388603	0.9158354	0.5166691	0.5333122	0.0918510	0.7161964	0.4957965	0.2658361	0.5592566	0.3564151	0.4998480	0.4376578	0.1028742	0.2069884	0.0603631	0.0266420	0.7793391	0.9900736	0.6962906	0.1841649	0.0328847	0.9808712	0.9937839	0.8434737	0.6452532	0.2541875	0.9889949	0.5770916	0.2885015	0.5452596	0.3483735	0.2463930	0.3408928	0.0015211	0.1001481	0.3496084	0.5376901	0.3768219	0.1825772	0.4796364	1.0000000	0.9568935	0.5778740	0.4148012	0.5255598	0.1280576	0.0009247
150	0.6494228	0.7956249	0.8873318	0.6267063	0.2801619	0.0232800	0.8100696	0.2426091	0.3982105	0.2315850	0.7678390	0.6167320	0.0357846	0.9373770	0.1933805	0.0217213	0.8671719	0.3434036	0.0761848	0.8849919	0.5054437	0.9428973	0.0684078	0.1776055	0.9625960	0.7087296	0.6446785	0.5726687	0.7512319	0.4184504	0.7481526	0.9187755	0.6902956	0.4802053	0.2442890	0.5069494	0.5677037	0.5092155	0.6126200	0.6356425	0.2293171	0.4358312	0.1588131	0.9048191	0.3428163	0.1365553	0.6985283	0.5199195	0.1530330	0.8203560	0.9862784	0.4970887	0.8481989	0.9540302	0.9225746	0.6144136	0.6172171	0.0765419	0.6750227	0.5645619	0.3440903	0.6385836	0.3756621	0.4242328	0.4117555	0.1276644	0.1574302	0.0760932	0.0224446	0.8244883	0.9898141	0.6044896	0.2800932	0.0799228	0.9836602	0.9951711	0.8525879	0.6458631	0.3620013	0.9896655	0.6317544	0.4299750	0.5891909	0.2980583	0.2413752	0.2430144	0.0144383	0.0839192	0.2990097	0.4796836	0.4279568	0.1971602	0.4909004	1.0000000	0.9663821	0.5360891	0.4132246	0.4836740	0.0886364	0.0041503
200	0.7381438	0.7932251	0.8671735	0.6449224	0.2039157	0.0076026	0.8248222	0.2431699	0.4022283	0.2788218	0.8610509	0.4215526	0.0402007	0.9184133	0.0594720	0.0151184	0.6800318	0.4575213	0.0635225	0.8874027	0.5377939	0.8257714	0.1408485	0.1794484	0.9589810	0.7048134	0.7545363	0.6132698	0.7899551	0.4181923	0.7463518	0.9199093	0.7186664	0.5566387	0.2374382	0.5204154	0.5732876	0.4042672	0.6595873	0.6430492	0.3678124	0.3750303	0.1437184	0.9138272	0.3127808	0.1313745	0.7343002	0.5914672	0.1691849	0.9393481	0.9831914	0.4729286	0.6450101	0.9741138	0.9282451	0.6874032	0.6659609	0.0593503	0.6462454	0.6008698	0.4116591	0.6599186	0.4365995	0.3596345	0.3844458	0.2043478	0.1198450	0.1262822	0.0194825	0.8269153	0.9880990	0.5032868	0.3155143	0.1426184	0.9840582	0.9954848	0.8586599	0.6460179	0.4343940	0.9919939	0.6976403	0.5886547	0.6686078	0.2803665	0.2684098	0.1866956	0.0554064	0.0717440	0.2889716	0.4610179	0.4390338	0.2127660	0.5047576	1.0000000	0.9702213	0.4928133	0.4094903	0.4473060	0.0669771	0.0166115
250	0.7881972	0.7873018	0.8165785	0.6434238	0.1594611	0.0032082	0.8291758	0.2370336	0.4217262	0.2932883	0.9062261	0.3165031	0.0622506	0.8829056	0.0213275	0.0154968	0.4997649	0.5254844	0.0539869	0.8971955	0.6150146	0.6953845	0.2114879	0.1843945	0.9537603	0.7307553	0.8204271	0.6268824	0.7995166	0.4175091	0.7433930	0.8927923	0.7443954	0.6052420	0.2306790	0.5307079	0.5749503	0.3364371	0.6835575	0.6215974	0.5240490	0.3482009	0.1208134	0.9199121	0.2999394	0.1238677	0.7524542	0.6287231	0.1928710	0.9805657	0.9780783	0.4598992	0.5606198	0.9804109	0.9316817	0.7233924	0.7037712	0.0494105	0.6945978	0.6080361	0.4900000	0.6539038	0.5070571	0.3217035	0.3753863	0.3079491	0.1086568	0.2256980	0.0184478	0.8080813	0.9836969	0.4256741	0.2491205	0.1809550	0.9816042	0.9962174	0.8552276	0.6460454	0.4540400	0.9936919	0.7473524	0.6710808	0.7455777	0.3283850	0.3055274	0.1528163	0.1287269	0.0672675	0.3259748	0.4555881	0.3871342	0.2266432	0.5183799	1.0000000	0.9688336	0.4510191	0.3984951	0.4227834	0.0521806	0.0351993
300	0.8121814	0.7727716	0.7338048	0.6383050	0.1396142	0.0022092	0.8258931	0.2133502	0.4647327	0.2908868	0.9240440	0.2826367	0.0930013	0.8578812	0.0126937	0.0214950	0.3747742	0.5575046	0.0476837	0.9146989	0.7127229	0.5979161	0.2654489	0.1963620	0.9516572	0.7685353	0.8564771	0.6310215	0.8014261	0.4163182	0.7392578	0.8436522	0.7610606	0.6304502	0.2252372	0.5359729	0.5751951	0.2954886	0.7026586	0.5771076	0.6402166	0.3369649	0.0965402	0.9199254	0.2973098	0.1164231	0.7629622	0.6469062	0.2050613	0.9938913	0.9701872	0.4544036	0.5344400	0.9758995	0.9364378	0.7375802	0.7341076	0.0448740	0.8011530	0.6001702	0.5754183	0.6511106	0.5607148	0.3024087	0.3763404	0.3873602	0.1493508	0.3490928	0.0200288	0.7892007	0.9778411	0.3805382	0.1466776	0.1946542	0.9772146	0.9974624	0.8402668	0.6460491	0.4418650	0.9941488	0.7748821	0.7033865	0.7945748	0.4059669	0.3377331	0.1293932	0.2204447	0.0704734	0.4029575	0.4542262	0.3113250	0.2353101	0.5298443	1.0000000	0.9657565	0.4224735	0.3842079	0.4085386	0.0415602	0.0622138
