Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.5142342	0.0005494	0.7695464	0.5395764	0.5960381	0.6394549	0.1927229	0.1525744	0.0554107	0.0222397	0.8512826	0.6215004	0.0856614	0.6105470	0.3468211	0.5519026	0.0028190	0.2744067	0.0547379	0.1435905	0.5797892	0.0719982	0.3472073	0.0997130	0.1441570	0.6072288	0.0506637	0.4429601	0.0612883	0.0002160	0.5024865	0.5148077	0.0209640	0.0186002	0.5686338	0.1968424	0.4864402	0.5878987	0.0035791	0.6931870	0.2591246	0.4664740	0.2365683	0.7892374	0.5303830	0.3953824	0.6147740	0.3527814	0.2249511	0.0344137	0.6552841	0.4509643	0.3074112	0.2758114	0.6700691	0.5106769	0.4536714	0.6465436	0.3061818	0.4790990	0.0001740	0.3826753	0.3763341	0.1025464	0.2011089	0.3559347	0.0261448	0.6960522	0.4555266	0.4337254	0.5003486	0.1063508	0.6199786	0.1503354	0.5561977	0.6172021	0.3772017	0.0329153	0.7307150	0.0510906	0.0527941	0.0581306	0.0216946	0.5447623	0.2066188	0.6187390	0.1525547	0.2271934	0.3964646	0.0070412	0.4557763	0.3811217	0.6278345	0.4209212	0.3348908	0.1369824	0.3261353	0.1116538	0.2451939	0.2715531
550	0.4838986	0.1554253	0.6582299	0.5337832	0.6023855	0.6529076	0.1086927	0.3170674	0.0469079	0.0662184	0.6585457	0.5481143	0.1463949	0.5506488	0.3691038	0.4865425	0.0031862	0.4615497	0.0295820	0.2165057	0.6624221	0.0960219	0.3948857	0.1314071	0.1827510	0.6425239	0.0812698	0.5068961	0.1074780	0.0047470	0.6376743	0.4782774	0.0426941	0.0112505	0.3767040	0.1146995	0.4947826	0.6638770	0.0020897	0.6557684	0.2492168	0.5097529	0.1699177	0.5785057	0.4984573	0.3112529	0.4322823	0.4340746	0.1617668	0.0175993	0.4739966	0.5020004	0.4061620	0.3443157	0.6431787	0.3568730	0.3194709	0.6572883	0.3569984	0.5743152	0.0017327	0.3842183	0.4944734	0.0732757	0.2594445	0.4223316	0.0604712	0.5389196	0.6128620	0.4198230	0.3954071	0.1623543	0.6682763	0.1609087	0.4957989	0.5995121	0.4604015	0.0402716	0.5495092	0.0299811	0.0372671	0.0269727	0.0258369	0.6249261	0.2714875	0.5478203	0.2739635	0.3387938	0.4321101	0.0155267	0.5641200	0.4615631	0.7319903	0.2840162	0.2249334	0.1249929	0.4307038	0.0963633	0.3360219	0.3165871
600	0.4063018	0.2800030	0.6407730	0.5699824	0.6174379	0.6749382	0.1690608	0.4609560	0.0466658	0.1501961	0.7533033	0.8251124	0.0756355	0.7353723	0.3263926	0.2494776	0.0116046	0.5702267	0.0583041	0.3330496	0.6406451	0.1254705	0.3585279	0.1606738	0.2078002	0.7297895	0.0670818	0.4457156	0.0541247	0.0257250	0.7157819	0.3174877	0.0330492	0.0568445	0.2274794	0.1067237	0.4001287	0.7896267	0.0037117	0.6728274	0.2195997	0.4657739	0.1778878	0.7418803	0.4619794	0.4386634	0.3785587	0.3377870	0.1742335	0.0252700	0.3101381	0.3883034	0.2891775	0.3794444	0.5913541	0.4681904	0.4866383	0.6431913	0.5134061	0.5533877	0.0035441	0.3821560	0.4523042	0.0927117	0.3419330	0.4633180	0.0986556	0.5067930	0.4775682	0.3723589	0.4019618	0.0717587	0.4477652	0.3892441	0.4041896	0.4782508	0.3177988	0.0937280	0.7680831	0.0646704	0.0721779	0.0141852	0.0352558	0.5974400	0.2232563	0.5001802	0.2199757	0.4417923	0.3746728	0.0795740	0.4420627	0.4296441	0.6744809	0.4189054	0.0740854	0.1450417	0.5539271	0.1274614	0.4038523	0.4473244
650	0.3941228	0.2027089	0.6535602	0.7281788	0.5873277	0.5699768	0.2205377	0.3818814	0.0411715	0.3538178	0.6496130	0.7798100	0.1087723	0.6708336	0.1868972	0.1837504	0.0177842	0.6612929	0.0815247	0.4562900	0.6660236	0.1403981	0.4460687	0.1255160	0.1171496	0.6875868	0.0790462	0.4553203	0.0666169	0.0381109	0.6213596	0.3171595	0.0141342	0.1918632	0.0806599	0.1324304	0.3845477	0.6867356	0.0092842	0.4825081	0.2475740	0.5861339	0.1439626	0.6097713	0.5050472	0.2583117	0.3390231	0.3006652	0.2727551	0.0273384	0.2708746	0.4261991	0.2981375	0.2508028	0.5371529	0.3771604	0.3812100	0.6390820	0.3077668	0.5239043	0.0038402	0.4476108	0.5035751	0.1540819	0.3487752	0.4142790	0.0973913	0.5678651	0.5730863	0.4454321	0.3951222	0.1219504	0.4899948	0.3225976	0.3808856	0.6369536	0.3595675	0.0490882	0.5420362	0.0585963	0.0491732	0.0243937	0.0399811	0.6501622	0.1857248	0.4203990	0.2820344	0.5008025	0.3216515	0.1790134	0.3992734	0.3638857	0.6269336	0.3471291	0.0859126	0.1025522	0.6013603	0.1428431	0.3564028	0.3055674
700	0.3993594	0.3910648	0.5923344	0.5841938	0.5002389	0.5826033	0.2292846	0.2935531	0.0581002	0.5485802	0.5452074	0.6269613	0.0593060	0.5508397	0.1135615	0.2493128	0.0018332	0.5319806	0.1665603	0.4483343	0.7113732	0.1130585	0.3972458	0.1245956	0.1291295	0.6087427	0.0852112	0.4482494	0.0460171	0.0375997	0.6240575	0.3704514	0.0419243	0.3915953	0.0678915	0.1482893	0.4577064	0.7179475	0.0443022	0.5377892	0.2907199	0.6571424	0.2701334	0.7043012	0.4808297	0.1717169	0.2524349	0.3824465	0.2671168	0.0466087	0.2418276	0.4269531	0.1855082	0.4100725	0.6427210	0.4499734	0.3729277	0.5670719	0.3449992	0.6738904	0.0007803	0.3822169	0.5283035	0.1159847	0.2472218	0.4314288	0.1548652	0.4793667	0.7251878	0.4603720	0.4844995	0.0966945	0.5296412	0.3981801	0.3857127	0.5863462	0.4098799	0.0526187	0.5823159	0.1252806	0.0846265	0.0229838	0.0911018	0.5948168	0.1449599	0.3239462	0.2769078	0.4434430	0.3737351	0.1601725	0.3915763	0.3524247	0.5139758	0.5017090	0.0314024	0.1363474	0.5433756	0.1981175	0.2904334	0.3352805
750	0.2525083	0.2617829	0.5810961	0.5889633	0.6116562	0.4581616	0.2193335	0.3605055	0.0445494	0.5241413	0.5901145	0.7690711	0.0578889	0.7686122	0.0862763	0.2820044	0.0012178	0.5018243	0.2528660	0.4053594	0.6389052	0.1686395	0.3905172	0.2563330	0.0888006	0.5962965	0.0713965	0.4133627	0.1091974	0.0294673	0.5993087	0.3400709	0.0279533	0.4526179	0.0980808	0.1224512	0.4596278	0.6094231	0.0276775	0.6251181	0.2413196	0.5314541	0.2030570	0.6105330	0.3159329	0.1045688	0.2341686	0.4006453	0.3608558	0.0209352	0.2291424	0.3281627	0.2737051	0.5315200	0.6684505	0.4552604	0.4211103	0.5985920	0.2483560	0.8505305	0.0002952	0.4131065	0.5444751	0.1873173	0.1064279	0.5888064	0.1610247	0.5660591	0.8071057	0.3162330	0.5784953	0.0419811	0.6133675	0.2403515	0.4110511	0.5971618	0.3551084	0.0350275	0.6586213	0.1442206	0.0725389	0.0290373	0.1092240	0.5746224	0.0578041	0.3821336	0.3229617	0.4667479	0.3867373	0.2710029	0.4923328	0.3659053	0.5271642	0.5462762	0.0613747	0.1696501	0.5213578	0.2433677	0.3482520	0.4369815
800	0.3051073	0.3339214	0.7556331	0.5592775	0.5737169	0.4736020	0.2764353	0.4094203	0.0499182	0.3999572	0.7232238	0.6204113	0.0656759	0.6562355	0.1163654	0.2764376	0.0004569	0.5419572	0.2258850	0.4816232	0.4752821	0.1782378	0.3841219	0.2433925	0.1318031	0.5764331	0.0691152	0.4502502	0.1063071	0.0601737	0.4392681	0.2866229	0.0518466	0.5134829	0.0865231	0.0911724	0.3970671	0.6441249	0.0277334	0.6883148	0.3045248	0.5562384	0.2108346	0.5531054	0.1849028	0.0550719	0.1200310	0.3015217	0.2700868	0.0276069	0.2062317	0.3233417	0.3569475	0.5927969	0.6648104	0.4340771	0.4531558	0.6041578	0.2975186	0.6568019	0.0000000	0.5792221	0.5224600	0.1308827	0.0626799	0.5798443	0.2072359	0.4843820	0.5572981	0.2346388	0.3523910	0.0274329	0.5249579	0.2241490	0.3278123	0.6438466	0.4017196	0.0470183	0.5971721	0.1766193	0.1043615	0.0139459	0.2336686	0.5747764	0.0335838	0.2843713	0.3579106	0.4881613	0.2873957	0.2235800	0.3268945	0.3847232	0.4416310	0.5622819	0.0212586	0.1499210	0.7113359	0.2503818	0.3490102	0.4174142
850	0.3575790	0.3238065	0.6923731	0.6092579	0.5402788	0.4299344	0.2563666	0.4218463	0.0690671	0.3216976	0.6171227	0.6942904	0.0579460	0.5692972	0.1636561	0.3328412	0.0015757	0.4505449	0.2191170	0.5297823	0.4306931	0.1210313	0.3455454	0.1954686	0.1303211	0.4378132	0.0662685	0.3844418	0.1464658	0.0479141	0.7199337	0.2552837	0.0705338	0.6072916	0.0399539	0.1353068	0.3295244	0.5770125	0.0187913	0.5592108	0.3325887	0.6220862	0.1856314	0.6376926	0.1742914	0.0898484	0.1436799	0.2677725	0.3795412	0.0493356	0.2449416	0.5542561	0.3728075	0.6064001	0.5744769	0.3903859	0.4513501	0.6157538	0.3678143	0.6775790	0.0041962	0.4915680	0.4220849	0.1485331	0.0721557	0.6015510	0.1898149	0.4362863	0.5775628	0.2401080	0.3980443	0.0514044	0.5273153	0.3679732	0.4138090	0.6151406	0.3672804	0.0278799	0.6844950	0.1588463	0.0662519	0.0456193	0.2180521	0.6998454	0.0120052	0.2976591	0.3564294	0.4910467	0.3054552	0.1882974	0.2928981	0.4173510	0.5184186	0.5605975	0.0107265	0.1275369	0.8181966	0.3517960	0.2643900	0.4510264
900	0.3500621	0.3223263	0.5746467	0.5329659	0.6879455	0.4805499	0.2773140	0.4598649	0.0596732	0.4509871	0.7007871	0.6481417	0.0938798	0.7193874	0.1442702	0.2872576	0.0028368	0.3508072	0.2962026	0.4854465	0.4136713	0.0863095	0.3534888	0.1654508	0.1435405	0.6243480	0.0465443	0.3004772	0.1409664	0.0985020	0.6125637	0.2470435	0.0752926	0.6821370	0.0738769	0.1374152	0.3905104	0.6222210	0.0303619	0.6316629	0.2455718	0.6045762	0.1313648	0.6127104	0.2137230	0.0697402	0.1282873	0.2881259	0.3268922	0.0233623	0.2161620	0.4569149	0.3044990	0.6777717	0.7070080	0.4395993	0.3808405	0.6973263	0.3295858	0.7186325	0.0019650	0.5093967	0.4684892	0.0925938	0.0424347	0.5797328	0.2127799	0.4454428	0.5857905	0.1919676	0.2333193	0.1223559	0.5811986	0.3146545	0.3655346	0.5308428	0.4714573	0.0489012	0.6345283	0.1867566	0.0851871	0.0113858	0.3109865	0.7515214	0.0125276	0.3326649	0.2871720	0.4786807	0.3228844	0.2473323	0.3200442	0.4151287	0.5159033	0.4357284	0.0275386	0.1319786	0.6674510	0.3802404	0.3655666	0.4311371
950	0.3078789	0.1930921	0.6247863	0.5797776	0.6451662	0.5085707	0.2525125	0.4758678	0.0608268	0.4994602	0.6472081	0.6499360	0.0555050	0.6275534	0.1476214	0.2446618	0.0044379	0.3335562	0.2796911	0.5052572	0.3494800	0.0891756	0.4018788	0.1948946	0.1968783	0.6848252	0.0708254	0.3569897	0.1385060	0.0253840	0.5316576	0.2778109	0.0292955	0.6373637	0.0484652	0.1556161	0.3553079	0.6816888	0.0980821	0.6436023	0.2809366	0.5354646	0.1671729	0.6128479	0.1595627	0.0337069	0.2249702	0.2670628	0.3148383	0.0168091	0.2675182	0.5237963	0.2092500	0.6512886	0.6090607	0.3984454	0.5826733	0.7758570	0.4739614	0.5985185	0.0055817	0.3620803	0.5082258	0.0540432	0.0456003	0.5536463	0.1848443	0.4447472	0.5921606	0.1383855	0.3375056	0.0401735	0.5972874	0.2752330	0.3437051	0.5731664	0.4926865	0.0448883	0.4977152	0.1465350	0.0879305	0.0340385	0.3502389	0.7628308	0.0123253	0.2709852	0.3068944	0.5121306	0.3105063	0.1567311	0.3380849	0.3759487	0.5115147	0.4180369	0.0181104	0.1461321	0.7007036	0.4309769	0.3944556	0.4078109
1000	0.3627767	0.2402241	0.6926041	0.5406486	0.6104743	0.5066243	0.2524786	0.5800927	0.1048276	0.5076256	0.6476885	0.5869250	0.0599871	0.5516730	0.1323311	0.3022214	0.0030959	0.2197020	0.2924027	0.4918236	0.3262084	0.0761038	0.4904647	0.2118911	0.2023094	0.6793472	0.0948691	0.4050626	0.0968074	0.0486638	0.5343722	0.2363273	0.0608306	0.5213753	0.0793435	0.2285014	0.3207451	0.6580461	0.0356702	0.6742593	0.3754176	0.6942087	0.1952962	0.6372940	0.1902283	0.0168094	0.0755445	0.2296624	0.3117409	0.0362014	0.2366527	0.5223864	0.2716006	0.6850520	0.6176468	0.5282113	0.3703910	0.6165030	0.4428552	0.5709860	0.0090594	0.3555247	0.4956259	0.1138037	0.0555353	0.4872716	0.2089681	0.4117294	0.4850628	0.1555024	0.3443381	0.0273412	0.5833214	0.3037647	0.3489317	0.7633103	0.3436292	0.0544139	0.7219861	0.1078573	0.0774631	0.0168082	0.3587615	0.6794071	0.0041503	0.2840292	0.3463013	0.5834899	0.3472970	0.1555678	0.3676473	0.3435369	0.5195226	0.6399215	0.0175575	0.1156343	0.6930587	0.4503733	0.2677150	0.4827735

0	0.3137115	0.2186487	0.4725140	0.6739242	0.5427747	0.4754221	0.3155492	0.5632507	0.0651135	0.5156951	0.7530905	0.5591036	0.0734404	0.6005415	0.1157949	0.2054484	0.0156392	0.2181524	0.2879052	0.5694534	0.5311679	0.1696462	0.5512716	0.2921093	0.1810116	0.6444844	0.0735307	0.2361838	0.1524511	0.0623222	0.4850755	0.2935589	0.0423704	0.3888613	0.1036904	0.2735667	0.4677677	0.6536835	0.0875137	0.6575682	0.3896421	0.5650490	0.2911291	0.5939423	0.1788851	0.0310232	0.1027310	0.3102918	0.5325269	0.0481251	0.2767902	0.5109379	0.2536503	0.5420165	0.5179982	0.4523394	0.4074604	0.7382732	0.5388761	0.4858275	0.0453846	0.3446274	0.4754542	0.1088416	0.0346425	0.6893932	0.1524711	0.2177265	0.5855219	0.2303280	0.2094164	0.0477467	0.5975526	0.2542408	0.5053428	0.6629411	0.3359963	0.0313138	0.6523589	0.0316397	0.2161879	0.0275319	0.1270096	0.7362533	0.0072655	0.3180036	0.2559273	0.4310898	0.3420285	0.1145828	0.3523173	0.4133067	0.4361433	0.3229607	0.0173558	0.1685893	0.6848152	0.3453198	0.3809235	0.3388669
50	0.3672307	0.1740484	0.5812280	0.4883574	0.5441008	0.5001846	0.2946233	0.5629353	0.0649193	0.3857087	0.7021727	0.5732376	0.0802265	0.4858563	0.1439288	0.3742061	0.0205511	0.1998369	0.4358755	0.5981273	0.5089537	0.1799442	0.4164961	0.3149428	0.2397738	0.6634707	0.0393223	0.2634465	0.1946509	0.0227250	0.4748321	0.2110755	0.0599657	0.1851172	0.1527444	0.2085685	0.4106298	0.5695027	0.0394659	0.5107298	0.3490237	0.5841334	0.1800839	0.7095147	0.3392065	0.0220751	0.0793155	0.2379120	0.4160379	0.0754524	0.4018093	0.6485253	0.1513681	0.6715135	0.5966069	0.3450382	0.5189645	0.6843057	0.5800283	0.6965537	0.0126729	0.4132064	0.5171552	0.2267726	0.0269331	0.5820418	0.2766563	0.3173767	0.5872681	0.2015797	0.2509605	0.0206976	0.5465515	0.2808468	0.4575604	0.5659048	0.4030438	0.0570442	0.6790243	0.0271029	0.1463012	0.0189592	0.1302995	0.5750578	0.1614209	0.3608412	0.2411172	0.3866469	0.3590434	0.0946482	0.3794196	0.4001121	0.4892933	0.2678154	0.0735962	0.1461260	0.7439371	0.2897623	0.3393028	0.3569301
100	0.2627052	0.1015385	0.5324160	0.4905019	0.4673335	0.3956742	0.3543412	0.5052738	0.0797969	0.2107065	0.7931164	0.6370671	0.2178401	0.2715820	0.1171345	0.3180059	0.0544907	0.2731347	0.4361590	0.6738843	0.3385935	0.2791285	0.5277212	0.3183884	0.1799993	0.7096882	0.0438617	0.2428368	0.1959478	0.0406289	0.4280056	0.3250676	0.0788321	0.1051573	0.2716543	0.2657573	0.4473901	0.4652745	0.0604194	0.4476106	0.5505852	0.4761774	0.1882889	0.5746249	0.4012526	0.0018069	0.1096704	0.2070033	0.5171823	0.0673316	0.4177422	0.6313940	0.1959386	0.7159218	0.5279220	0.3577701	0.4504354	0.6842845	0.5301310	0.5356215	0.0018752	0.5981710	0.5016185	0.2879633	0.0735101	0.4048209	0.2308801	0.5217629	0.5642321	0.3009478	0.2255226	0.0127778	0.5080611	0.2420557	0.4130803	0.3841789	0.3933209	0.0426993	0.6171319	0.0284071	0.1398434	0.0298736	0.0829021	0.4693927	0.1846693	0.3634192	0.3232154	0.2843923	0.3844082	0.1129370	0.3931111	0.3622107	0.4756349	0.2920814	0.0948607	0.1481727	0.6731776	0.2769980	0.3462946	0.4621769
150	0.2210011	0.0415365	0.6220792	0.3159338	0.4718631	0.4329021	0.3234161	0.5432432	0.0572076	0.1708978	0.6835446	0.6989752	0.3732841	0.1650831	0.1624684	0.3965046	0.1445211	0.3367794	0.5004622	0.5845251	0.3882059	0.2056454	0.4951585	0.3245268	0.2650441	0.6965953	0.0445753	0.2407295	0.2266576	0.0045321	0.4900112	0.3041592	0.1136677	0.1511215	0.3272790	0.3604266	0.4755149	0.4580251	0.0298412	0.3417252	0.6246118	0.4710525	0.2284844	0.5678733	0.3811517	0.0202531	0.0467104	0.2634439	0.3473736	0.0627252	0.3912336	0.7160644	0.2449568	0.6385639	0.6657362	0.4185563	0.4354938	0.6285205	0.7078290	0.6550953	0.0068029	0.7862031	0.3947904	0.2952523	0.1501440	0.5724461	0.2554972	0.4962800	0.4659104	0.3147717	0.2775293	0.0006997	0.4315573	0.2590883	0.3942137	0.3891829	0.4131797	0.0596881	0.5870224	0.0704610	0.2149622	0.0130893	0.0966488	0.4444929	0.3026313	0.3849667	0.2878173	0.2234763	0.3838211	0.0763117	0.4518218	0.4209778	0.4538263	0.3436600	0.2214095	0.1667435	0.6504825	0.2228054	0.4082421	0.4569408
200	0.2889128	0.0569998	0.4632936	0.2352265	0.4440764	0.3365190	0.3202345	0.5133141	0.0433553	0.1688663	0.7042730	0.6669819	0.6759773	0.1174249	0.1840514	0.3214345	0.2031676	0.2891602	0.3986585	0.5585186	0.5351547	0.2548479	0.4678729	0.3473758	0.2628754	0.6161320	0.0541996	0.2061334	0.1537422	0.0116693	0.5412017	0.3454956	0.1435009	0.0758214	0.5113868	0.5083828	0.4439924	0.5349075	0.0112858	0.3413142	0.6269983	0.3921704	0.2331358	0.5500699	0.6145373	0.0213458	0.0694777	0.1859862	0.2839159	0.0887985	0.6026273	0.5757323	0.1968382	0.5312172	0.7177271	0.3495407	0.3405188	0.6672321	0.6463100	0.6978907	0.0069819	0.6195127	0.4319840	0.4258607	0.1664104	0.5385148	0.2758836	0.5209006	0.3939418	0.3367197	0.3499928	0.0006694	0.3797184	0.2337715	0.3266734	0.2464482	0.3754367	0.0159978	0.6523404	0.0738022	0.1936912	0.0843481	0.0572615	0.4905034	0.3247571	0.3424846	0.3794234	0.1582453	0.4490158	0.0298643	0.3775707	0.4007747	0.4873924	0.3008182	0.1602296	0.1379807	0.6482346	0.3118537	0.5455710	0.4724753
250	0.3219827	0.0392887	0.5934387	0.2557178	0.3495577	0.4230670	0.3347424	0.5061637	0.0452198	0.2126518	0.6873323	0.5993825	0.6199306	0.0802424	0.1562997	0.2433989	0.2115192	0.2709943	0.3828739	0.5009803	0.4366396	0.2228619	0.4563599	0.2597352	0.2142389	0.7161626	0.0773058	0.2116622	0.1954953	0.0096820	0.5919335	0.4232272	0.2133600	0.0114525	0.5302346	0.4897614	0.4167682	0.6018743	0.0464544	0.2804688	0.4766494	0.4042286	0.1800295	0.6575139	0.6289577	0.0206888	0.0648540	0.1815708	0.3869480	0.1811211	0.5021465	0.6083258	0.2146109	0.6035950	0.7590250	0.2475582	0.3853500	0.6351187	0.6261073	0.6784437	0.0157910	0.6045204	0.3786114	0.3760213	0.1752538	0.5076454	0.4143106	0.5361781	0.4591663	0.4035479	0.3909456	0.0014313	0.3891197	0.2830700	0.4756187	0.1944339	0.3095346	0.0530727	0.6412457	0.0505410	0.1670802	0.0597219	0.0731703	0.5125850	0.3000285	0.2799917	0.3420470	0.1206916	0.5353053	0.0130481	0.4789896	0.5055438	0.5285833	0.4213698	0.2652116	0.1245980	0.6490593	0.1958504	0.4859748	0.4237053
300	0.2740630	0.0529734	0.7680707	0.1650134	0.2656379	0.3676884	0.3152198	0.4742028	0.1027028	0.2989071	0.7143802	0.5615341	0.5605657	0.0873640	0.1396780	0.2677944	0.2110761	0.1622074	0.3953346	0.5020581	0.4130738	0.2899207	0.4390747	0.2386332	0.2256969	0.5243210	0.0486967	0.2766522	0.1234845	0.0021620	0.5630363	0.3398615	0.2578862	0.0138370	0.5366141	0.5034778	0.4075214	0.4437212	0.0876202	0.3749162	0.5808739	0.4326282	0.2067312	0.7866506	0.5006838	0.0145693	0.0953132	0.2503643	0.3745676	0.1558034	0.6268397	0.6369373	0.1586178	0.5817210	0.7656328	0.4411060	0.3307630	0.5752982	0.5672931	0.6614765	0.0114878	0.5612337	0.5689736	0.3375877	0.1638424	0.5601882	0.4548606	0.5745480	0.5324306	0.4783938	0.4791746	0.0002245	0.3617534	0.2353466	0.4108030	0.1996239	0.4701731	0.0648026	0.6161471	0.0350113	0.2394512	0.1457361	0.0597750	0.5634962	0.2300157	0.3347498	0.3731855	0.0640764	0.5351597	0.0677702	0.3736518	0.3320134	0.5290597	0.3062423	0.1926505	0.1111906	0.5718952	0.2772100	0.5106130	0.3556082
350	0.1885620	0.0517563	0.6296958	0.1775469	0.2710399	0.4327505	0.2972567	0.5077416	0.0612952	0.2760143	0.7865444	0.6705558	0.6001307	0.0692839	0.0867428	0.3261547	0.2872085	0.2485769	0.3307396	0.5319734	0.4397830	0.2993820	0.4260230	0.3891063	0.1735699	0.7325417	0.0425357	0.2443204	0.2191511	0.0017976	0.6332863	0.5051891	0.2685600	0.0175944	0.5462222	0.4741931	0.4709991	0.4067548	0.0698830	0.2547758	0.5484697	0.4230234	0.2009883	0.7081046	0.4846248	0.0088110	0.0698694	0.2122345	0.5199647	0.2438212	0.6771102	0.6590453	0.1804032	0.4426339	0.6224032	0.3985602	0.3650784	0.5595462	0.5746492	0.6250042	0.0266098	0.7047165	0.4290662	0.3345478	0.1198177	0.5526037	0.5388852	0.5389419	0.5350305	0.5820827	0.4600662	0.0000498	0.3333241	0.2462862	0.4175430	0.1553869	0.4146985	0.0420607	0.6721749	0.0336389	0.2472233	0.2020386	0.0538827	0.5355073	0.2284093	0.3627859	0.3528273	0.0945391	0.5694920	0.0115503	0.4376870	0.3543586	0.6401449	0.3635214	0.0998764	0.1207594	0.6636210	0.2883760	0.4501182	0.3933345
400	0.2635935	0.0717497	0.6076958	0.1475453	0.2331883	0.4982765	0.4098814	0.4939299	0.0385589	0.2114574	0.6863681	0.7379021	0.5311948	0.0732450	0.1171314	0.3170330	0.2641341	0.2509969	0.2385860	0.4142822	0.3759446	0.3638685	0.4073347	0.2809482	0.2035207	0.5483967	0.0407540	0.2783767	0.1338288	0.0017820	0.7115758	0.4787909	0.2607520	0.0207145	0.6297470	0.5179744	0.4426424	0.4166953	0.0408750	0.3664220	0.6324123	0.3520019	0.1932492	0.6435419	0.5006732	0.0199294	0.1268895	0.2467300	0.4765009	0.2688915	0.5786504	0.6355246	0.1677058	0.5955204	0.7319599	0.4144938	0.3560195	0.5381411	0.6940621	0.7306379	0.0488223	0.5679493	0.4084754	0.4425410	0.1068696	0.5166135	0.5234940	0.4228076	0.5360497	0.4658521	0.4660096	0.0010933	0.4228200	0.2567440	0.3774857	0.1364811	0.3647804	0.0509164	0.5406522	0.0263677	0.2520220	0.1701223	0.0175310	0.3878995	0.2017315	0.4255075	0.5108251	0.0739094	0.6263435	0.0118901	0.5039372	0.3202847	0.6135121	0.2476554	0.2023520	0.0660539	0.5060545	0.2151630	0.5390057	0.4556963
450	0.2184027	0.0557899	0.6089203	0.1523384	0.1880896	0.6943644	0.3620424	0.5960821	0.0726704	0.1680144	0.5991375	0.6365343	0.5353085	0.1136568	0.1096183	0.3016413	0.3022513	0.2850930	0.3239081	0.5598264	0.3978342	0.2751771	0.4977836	0.3221629	0.2140353	0.6331092	0.0961478	0.2729704	0.1099263	0.0019414	0.6091667	0.4592793	0.2599273	0.0168166	0.5406695	0.4714196	0.4735353	0.5609390	0.0393492	0.3461378	0.4634615	0.3938440	0.1820684	0.6606652	0.6750925	0.0358837	0.0701039	0.3083060	0.5089494	0.2735507	0.5764154	0.5904841	0.1114238	0.5935185	0.6297248	0.4601781	0.3977027	0.7553852	0.5866051	0.6790375	0.0324224	0.6576791	0.4010375	0.3432328	0.1652280	0.5393209	0.7629311	0.3806659	0.5769259	0.4265600	0.4020961	0.0000799	0.3290603	0.3609303	0.3742611	0.1337047	0.4986286	0.0723846	0.5699455	0.0445110	0.1905982	0.2483647	0.0435318	0.4009296	0.3430147	0.3938072	0.4572676	0.1175170	0.5310429	0.0275894	0.5533478	0.4311101	0.5776620	0.3025699	0.1302181	0.0975593	0.6951154	0.2905442	0.6078027	0.4617476
500	0.1902541	0.0412574	0.5879175	0.1978064	0.2196234	0.4693044	0.1758656	0.4824562	0.0664131	0.1700249	0.5625607	0.6084797	0.4614359	0.1072522	0.1174235	0.3531474	0.2562954	0.1933086	0.3583894	0.4160516	0.3920933	0.3349914	0.3660674	0.2861696	0.1990797	0.6016500	0.0725991	0.2637318	0.1453332	0.0031757	0.6811261	0.4094581	0.2878246	0.0234460	0.6049897	0.3984495	0.5058399	0.5145919	0.0333404	0.3007698	0.5216916	0.4317408	0.2533899	0.6759605	0.4929090	0.0377430	0.0909920	0.3005024	0.5520541	0.2529498	0.6460101	0.7307936	0.1606265	0.6958396	0.5438278	0.4374301	0.3424804	0.5659345	0.6848293	0.8087364	0.0411628	0.5302728	0.4353455	0.4235517	0.2032344	0.5386746	0.6724275	0.5611518	0.4700677	0.3840107	0.3832978	0.0001572	0.3775497	0.3781348	0.3489262	0.1450922	0.4117415	0.0423224	0.7930202	0.0588145	0.2419130	0.2627881	0.0396949	0.4620694	0.2873659	0.3156402	0.3786525	0.1140819	0.5293649	0.0096353	0.4729856	0.4451092	0.5210289	0.2683090	0.1580046	0.1092450	0.6883118	0.2380434	0.5573181	0.5339713
