"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.5459935	0.2664107	0.6537922	0.3583747	0.2442934	0.1243725	0.2284066	0.3133469	0.4633675	0.4013983	0.6638188	0.2153884	0.5686604	0.0511227	0.0619587	0.6107326	0.1851986	0.0386220	0.0741756	0.0966256	0.1540511	0.6641090	0.3868936	0.4552033	0.1158407	0.1241685	0.1764132	0.0205032	0.0369889	0.0158442	0.0779494	0.0058177	0.6143665	0.4060483	0.1763594	0.4205997	0.5927833	0.0456034	0.1156743	0.2284730	0.5193919	0.4051800	0.3224387	0.5242546	0.0223285	0.0565009	0.6953864	0.4509812	0.4499947	0.5391214	0.6071384	0.1010176	0.5080217	0.3512109	0.0008781	0.1714230	0.0099224	0.0968717	0.5377311	0.2521915	0.0317218	0.2982945	0.0146278	0.0120369	0.2417909	0.1082856	0.3283834	0.2428045	0.5764318	0.1567636	0.0110296	0.0141849	0.2822193	0.1968589	0.1062870	0.5262376	0.3423861	0.2972444	0.4719740	0.0038713	0.2659236	0.5022742	0.5055602	0.3786151	0.6050841	0.2063912	0.5670862	0.4066318	0.4132913	0.4184243	0.4490454	0.0123532	0.4910854	0.0724454	0.3782574	0.3801668	0.6748390	0.3131825	0.5388366	0.3282745
800	0.4501808	0.2383670	0.6031512	0.2256020	0.3081236	0.1865689	0.1409654	0.2559054	0.4451878	0.3947094	0.7222321	0.1927756	0.5068290	0.0581909	0.0651981	0.7400799	0.1296622	0.0237963	0.0642304	0.0638636	0.1425893	0.7900805	0.3321212	0.4140721	0.0688214	0.0573856	0.1916183	0.0215235	0.0202805	0.0360224	0.0523935	0.0026368	0.5493818	0.3604008	0.2979088	0.5477280	0.5592254	0.0526615	0.0731967	0.2229703	0.5354810	0.4353399	0.2323729	0.5363230	0.0104848	0.1259220	0.5681120	0.5107667	0.4069978	0.5049806	0.5868577	0.0648170	0.5732611	0.3341043	0.0012885	0.1564686	0.0002633	0.1235706	0.6537010	0.1949477	0.0554505	0.2905062	0.0507095	0.0207098	0.2709356	0.1464498	0.3309135	0.2492962	0.4727498	0.1937663	0.0022908	0.0049221	0.3292067	0.1792819	0.1193567	0.4990412	0.3538730	0.3273049	0.3728619	0.0049422	0.2308510	0.3878740	0.5400428	0.3794825	0.6951723	0.1936113	0.5586377	0.3786219	0.3556592	0.4480729	0.4801110	0.0468141	0.6427096	0.0606817	0.3849761	0.3519488	0.5669506	0.3667428	0.5282717	0.3108356
850	0.4951836	0.2496890	0.5817336	0.2360986	0.2675534	0.1396048	0.1308729	0.4652774	0.5083151	0.3334444	0.6514725	0.1832314	0.5870680	0.0528564	0.0770474	0.5565239	0.1248944	0.0313258	0.0837262	0.0579911	0.1774757	0.5938226	0.3644136	0.4198603	0.0983348	0.0545462	0.2527793	0.0164627	0.0558914	0.0284899	0.0218346	0.0123385	0.4220202	0.3228131	0.2406160	0.5820396	0.5704927	0.0235368	0.0829309	0.2889484	0.4981722	0.4644946	0.2397352	0.4730625	0.0241165	0.0679847	0.5543854	0.5239757	0.3855085	0.4311542	0.6631537	0.1117685	0.4860829	0.3491706	0.0004458	0.1988639	0.0003290	0.0801712	0.4843492	0.1396306	0.0428201	0.2813022	0.0342642	0.0057180	0.3262873	0.2167898	0.2739052	0.1529092	0.4991629	0.1275343	0.0068131	0.0168577	0.2729214	0.2521531	0.1049437	0.3572371	0.3688101	0.4223277	0.3924213	0.0014068	0.3048564	0.4224534	0.4990553	0.4400263	0.7182743	0.2383248	0.5914134	0.3439339	0.3225886	0.4260561	0.4605294	0.0246288	0.6904823	0.0264781	0.4331839	0.4464472	0.5470160	0.2729173	0.5947255	0.1865400
900	0.4852321	0.1940124	0.5612255	0.2492661	0.3004809	0.1085636	0.1610962	0.4402096	0.4853248	0.3350023	0.7231366	0.2245263	0.5204802	0.0190176	0.0610275	0.6758137	0.0994440	0.0722405	0.0794031	0.0184059	0.0936716	0.6541086	0.3075150	0.5506077	0.0655043	0.0598727	0.1527134	0.0045618	0.0455534	0.0448784	0.0239503	0.0179906	0.5039848	0.3528017	0.3882380	0.5151455	0.5815781	0.0440299	0.0869498	0.2103115	0.5951603	0.3823039	0.2043155	0.4737621	0.0393138	0.1046834	0.7010569	0.4712819	0.4797074	0.3707058	0.7208219	0.0862538	0.5007341	0.2873363	0.0000628	0.1237590	0.0009341	0.0910318	0.4946869	0.2129532	0.0620583	0.3348407	0.0704844	0.0100687	0.2718778	0.1913796	0.2659910	0.1530209	0.6531337	0.1039970	0.0041150	0.0523328	0.2573687	0.2634875	0.0871543	0.4222174	0.4390330	0.2925791	0.4387553	0.0043978	0.2529945	0.5484522	0.4814163	0.4298330	0.6455278	0.1716314	0.6526146	0.3650639	0.4874103	0.4712585	0.4035588	0.0284340	0.6610414	0.0530668	0.4190560	0.3786389	0.6610558	0.3127837	0.5360034	0.1761300
950	0.5231145	0.2198620	0.5734327	0.2022666	0.3529607	0.1201078	0.1014127	0.3758701	0.5573451	0.3726565	0.5389276	0.1697981	0.5306681	0.0648811	0.1021547	0.6099288	0.0984376	0.0284846	0.0876677	0.0560572	0.0826082	0.5866048	0.2471120	0.5369212	0.0846479	0.0844251	0.1701584	0.0041141	0.0487246	0.0592056	0.0270856	0.0161879	0.4696530	0.2727806	0.2908517	0.5898211	0.5886064	0.0296932	0.0959744	0.2124438	0.5843653	0.4445823	0.2682718	0.5715186	0.0193796	0.0728795	0.6931917	0.4513722	0.4253504	0.3234029	0.6457670	0.1168045	0.4695349	0.3084535	0.0011888	0.1239528	0.0045514	0.0705717	0.3843327	0.1735711	0.0367419	0.3702983	0.0368165	0.0020678	0.2500148	0.2894938	0.3086538	0.1091973	0.5556259	0.1201872	0.0119260	0.0739868	0.2742939	0.2519818	0.1063783	0.2923438	0.3952696	0.4701854	0.4442414	0.0065931	0.2626408	0.3571852	0.4612597	0.3607225	0.6117477	0.1842310	0.7421321	0.4128587	0.4509892	0.5040352	0.4352644	0.0350741	0.5583049	0.0328528	0.4665707	0.5092381	0.6577178	0.3861092	0.6129848	0.1310847
1000	0.4266871	0.2152325	0.4926441	0.3142039	0.2665238	0.1297081	0.0873019	0.2839782	0.5359689	0.2874991	0.7246507	0.1986657	0.4972621	0.0563250	0.1032445	0.5775997	0.0416838	0.0202595	0.0811462	0.0043838	0.1198650	0.7969942	0.3802974	0.5557664	0.0842714	0.0892562	0.1879307	0.0227939	0.0629003	0.0571471	0.0189922	0.0221541	0.5489416	0.1954356	0.3486014	0.5850304	0.5543813	0.0633689	0.0371591	0.2014573	0.6148782	0.4312939	0.2762583	0.5460949	0.0428146	0.0506826	0.6743850	0.4419134	0.3666250	0.2323310	0.5832849	0.1743869	0.4639145	0.2602591	0.0049935	0.2237642	0.0017131	0.0589997	0.4045228	0.1750146	0.0681483	0.2640606	0.0444741	0.0048491	0.1896967	0.2516200	0.2683695	0.1222804	0.6374045	0.1328830	0.0341808	0.0421060	0.3294320	0.2518898	0.1077388	0.3864534	0.4912772	0.4381613	0.4175275	0.0083904	0.3011374	0.6008272	0.4642517	0.3251529	0.6625463	0.1301327	0.6945018	0.2566524	0.4768039	0.4314353	0.3974099	0.0374053	0.6124556	0.0458077	0.4906638	0.4688955	0.6419058	0.4606647	0.5781167	0.2130821

0	0.3042549	0.2776301	0.7594562	0.2924638	0.3822399	0.1756964	0.1426431	0.2853017	0.4931045	0.3839486	0.6252934	0.1431424	0.5049686	0.0214892	0.0347331	0.8006530	0.0573370	0.0388303	0.0908405	0.0066275	0.1183258	0.7664384	0.3876229	0.5719885	0.0816160	0.0668391	0.0897096	0.0099419	0.0318288	0.0715218	0.0379716	0.0118660	0.6312983	0.0286371	0.3198601	0.6675727	0.6652624	0.0565358	0.1360388	0.2971621	0.4652102	0.3856927	0.2190221	0.5843584	0.0305231	0.1018953	0.5577086	0.3987601	0.4005281	0.2875075	0.6853031	0.2226703	0.5623854	0.3423181	0.0002974	0.2274401	0.0040429	0.0948023	0.5277624	0.1650794	0.0133978	0.2609896	0.0679959	0.0091848	0.2086021	0.2920359	0.6440227	0.0902005	0.5329641	0.1085570	0.0076419	0.0645554	0.3467257	0.1904982	0.2567396	0.3168540	0.2012101	0.3619292	0.4935868	0.0013704	0.3095302	0.4483970	0.4739917	0.5090513	0.5548812	0.1448030	0.7210757	0.4476927	0.5647288	0.4914396	0.3895695	0.0375646	0.6166258	0.0006788	0.4279552	0.5386451	0.6364353	0.3153406	0.5857628	0.1480316
50	0.3154027	0.2537831	0.6771215	0.2568583	0.1787798	0.1911983	0.1304590	0.2504036	0.3099430	0.3149245	0.6075963	0.1915496	0.5463198	0.0333212	0.0485428	0.7725223	0.0726658	0.1597864	0.1179313	0.0174847	0.2806544	0.4944691	0.2966474	0.6326439	0.0585243	0.0686666	0.1333931	0.1584653	0.1652365	0.0639992	0.0252558	0.0028628	0.3569159	0.0179233	0.4055846	0.6170753	0.5740587	0.0439612	0.0491547	0.2492627	0.4770013	0.4605969	0.2209013	0.6741697	0.0063951	0.0438801	0.6826332	0.3821402	0.3255732	0.2409648	0.5239123	0.2014436	0.5937398	0.3975862	0.0015062	0.2505195	0.0009755	0.0738583	0.5031041	0.4258065	0.0196430	0.2879799	0.0195617	0.0089492	0.3646227	0.3098854	0.6157526	0.0464276	0.4873921	0.1871194	0.0099365	0.0741547	0.2332208	0.2408971	0.1683939	0.2309491	0.2291248	0.2764430	0.5223992	0.0048211	0.2985712	0.4624366	0.4292680	0.6225027	0.6034545	0.1334907	0.5242074	0.3195088	0.5882057	0.4867052	0.4295792	0.0757812	0.6239699	0.0063601	0.4638721	0.5658970	0.6095416	0.3897392	0.5674251	0.1357792
100	0.4433668	0.1122055	0.5749235	0.2274508	0.1162860	0.1150365	0.1265359	0.1789773	0.3558727	0.3131732	0.8304765	0.2191196	0.4732876	0.0251846	0.0347283	0.6543150	0.0638459	0.3584266	0.2118154	0.0246143	0.4859632	0.4344230	0.2262657	0.6799491	0.0633369	0.0316682	0.1215861	0.3790413	0.3914046	0.1364874	0.0222803	0.0131441	0.2671023	0.0134176	0.3723577	0.5650818	0.5269202	0.0406074	0.0944095	0.2293817	0.4988976	0.4734014	0.1882265	0.6045215	0.0038312	0.0393859	0.6614115	0.4262379	0.3577565	0.2837432	0.7775205	0.1541552	0.6258867	0.3011433	0.0011690	0.3068872	0.0007603	0.1215289	0.4758505	0.5634795	0.0239946	0.1622647	0.0649647	0.0194316	0.2870824	0.2316045	0.6213166	0.0243390	0.2424239	0.3126478	0.0093455	0.1565081	0.3608844	0.3343322	0.1502907	0.3314446	0.2735881	0.1537538	0.4604322	0.0110642	0.3464365	0.4317826	0.3984133	0.5803021	0.5653498	0.1188327	0.5776036	0.3286300	0.5597781	0.4947509	0.4034908	0.0240383	0.6258119	0.0118893	0.2210679	0.5078374	0.6821658	0.3890521	0.4552135	0.1069556
150	0.3407875	0.0434384	0.4261117	0.2172470	0.0635976	0.1982865	0.0486972	0.1307184	0.3740754	0.3490042	0.5887090	0.2671664	0.5420819	0.0203996	0.0628059	0.4730077	0.0603055	0.5273038	0.2896047	0.0277888	0.5925168	0.5365879	0.2112058	0.7282893	0.0389235	0.0627463	0.1812160	0.4799698	0.4051902	0.2579951	0.0207624	0.0103141	0.1370617	0.0370738	0.3568346	0.7259115	0.6599246	0.0566975	0.0631235	0.2283727	0.5224267	0.5115274	0.1704116	0.5244463	0.0135113	0.0125284	0.7229190	0.3289129	0.2084016	0.2502941	0.5249360	0.2305216	0.5265492	0.3200592	0.0044445	0.2155682	0.0001541	0.1027445	0.4854672	0.5748153	0.0382805	0.2281161	0.0570453	0.0086818	0.3020843	0.2572947	0.6396940	0.0164740	0.2128348	0.4066743	0.0045950	0.0557831	0.4701688	0.2331906	0.1155868	0.3059897	0.3751697	0.0676574	0.4664446	0.0055860	0.5044135	0.4361213	0.4355229	0.5270329	0.5119813	0.0569713	0.4989052	0.3362760	0.5377709	0.4543688	0.3357152	0.0303872	0.3339724	0.0221747	0.1586406	0.5211511	0.4012022	0.4318336	0.5197512	0.0829373
200	0.3998789	0.1051961	0.5015819	0.2153710	0.1217313	0.1261680	0.0738277	0.1646151	0.4071087	0.3513554	0.5450152	0.2837656	0.5937997	0.0502288	0.0588303	0.4325785	0.0874181	0.7041911	0.4798647	0.0109473	0.6363043	0.4085541	0.2511627	0.7212578	0.0674565	0.1434098	0.2894486	0.5101482	0.4513738	0.3027222	0.0509560	0.0100911	0.1667678	0.0679014	0.2996036	0.6151742	0.4580004	0.0369038	0.0809133	0.2510621	0.5531262	0.5162325	0.2246472	0.4544637	0.0056810	0.0340282	0.8374848	0.2703060	0.1243247	0.2575471	0.6114940	0.1813587	0.6265283	0.4305313	0.0003605	0.2779590	0.0000929	0.1324646	0.4662222	0.4732363	0.0413694	0.2743670	0.1006635	0.0018915	0.3357045	0.3597728	0.5201732	0.0291480	0.1874329	0.2365547	0.0087271	0.0921170	0.5224264	0.2753040	0.1144924	0.1346178	0.3382464	0.0331322	0.4199358	0.0007486	0.5009522	0.5084333	0.2777970	0.5386751	0.5177876	0.0619377	0.4240623	0.3054209	0.3992334	0.4659285	0.3382910	0.0445939	0.3253624	0.0094020	0.0685842	0.5620168	0.3652086	0.3967592	0.4405051	0.1067934
250	0.4137124	0.1131285	0.5049728	0.2080001	0.0765856	0.1264202	0.0721521	0.1908799	0.3145559	0.2634893	0.6857620	0.2349183	0.4683891	0.0873626	0.0998330	0.3604264	0.0783095	0.5610159	0.5692724	0.0393089	0.5650089	0.4104647	0.2618202	0.4841489	0.1628598	0.2465452	0.3846910	0.4780282	0.4730569	0.3256454	0.0286739	0.0128008	0.1841349	0.0890402	0.3437414	0.5965531	0.4537794	0.0677024	0.0507671	0.2203787	0.6240411	0.5083176	0.3222000	0.6074672	0.0062232	0.0068310	0.6149310	0.2015640	0.1735156	0.2321283	0.5359242	0.1899363	0.5943138	0.3880548	0.0083597	0.3065783	0.0040884	0.1038808	0.5902829	0.5295808	0.0396025	0.2461053	0.0802932	0.0015204	0.4130119	0.1703266	0.5711107	0.0605928	0.1469723	0.2716810	0.0004651	0.0297728	0.4896507	0.1859870	0.0516614	0.2608011	0.4049243	0.0136188	0.4035397	0.0004645	0.4126523	0.4943270	0.2320372	0.5722918	0.5803871	0.0321319	0.2546285	0.3010921	0.5670454	0.5363383	0.3773415	0.2885705	0.4307880	0.0228894	0.0534647	0.5915873	0.2638603	0.5182863	0.3225725	0.1157117
300	0.5059464	0.1682659	0.5239648	0.2565192	0.0678863	0.1195258	0.0464583	0.1059685	0.3604919	0.3466032	0.7254756	0.1891542	0.4933773	0.1356225	0.2004016	0.3094489	0.0425232	0.5732722	0.6043809	0.0458710	0.5353267	0.4257746	0.2807990	0.4994870	0.2722925	0.3905977	0.3764059	0.5924180	0.4783363	0.3181502	0.0525464	0.0166670	0.2114514	0.1819537	0.2716931	0.5895196	0.4215165	0.0330677	0.0863340	0.1962320	0.5559588	0.3176677	0.2760398	0.5728914	0.0035934	0.0257107	0.6457508	0.0883515	0.2485893	0.2180962	0.6686455	0.2178724	0.5298756	0.2838708	0.0040557	0.2735859	0.0011023	0.1938224	0.4275547	0.5705212	0.1376120	0.3304767	0.0654703	0.0051547	0.3060383	0.1552220	0.6913951	0.0375714	0.2391550	0.1975131	0.0031389	0.0233482	0.5875577	0.2227226	0.0748718	0.2805815	0.4167410	0.0283270	0.5809121	0.0003950	0.3464458	0.5694508	0.2220238	0.5754325	0.7098809	0.0244914	0.2992166	0.3537534	0.4944520	0.4842194	0.4222723	0.3128941	0.2845657	0.0142684	0.0324938	0.4622224	0.2197238	0.4213010	0.3028416	0.0681224
350	0.4563713	0.1529449	0.4177643	0.2243526	0.0353185	0.0912886	0.1150438	0.1001521	0.4636564	0.2818228	0.5921117	0.1910114	0.4817973	0.1687302	0.1852579	0.2345546	0.0530153	0.6400021	0.6983628	0.0763059	0.5826191	0.3294928	0.3568984	0.5713563	0.4004615	0.3737077	0.5405252	0.5383230	0.5170093	0.3348367	0.0704614	0.0641689	0.2234062	0.2022578	0.3196144	0.4792651	0.4144669	0.0611110	0.0587916	0.3090894	0.4602264	0.3051077	0.3333479	0.6792817	0.0038002	0.0263279	0.5945568	0.1276942	0.2110086	0.2643621	0.5396431	0.2056976	0.4604387	0.4199479	0.0018451	0.3115763	0.0041112	0.2163729	0.4765093	0.6124405	0.2250820	0.3835292	0.0931649	0.0472451	0.2843419	0.1343118	0.7143484	0.0604451	0.3235390	0.1725729	0.0094541	0.0206916	0.5022423	0.1418114	0.0198046	0.3503631	0.2779750	0.0339156	0.6751431	0.0005123	0.5181228	0.5690096	0.2341655	0.5973665	0.6796853	0.0374362	0.2926081	0.4059958	0.4524259	0.4059397	0.3918969	0.4246302	0.3439107	0.0245569	0.0454732	0.5022495	0.2886795	0.5290112	0.3020638	0.0575167
400	0.4792008	0.1808550	0.4495380	0.2489189	0.0328680	0.0980482	0.0894401	0.0783452	0.2919719	0.2681077	0.6180858	0.2667578	0.4262171	0.1646410	0.1963830	0.2343122	0.0503268	0.6819074	0.6919105	0.1138480	0.5769953	0.3076578	0.2327385	0.5316651	0.4982344	0.4123953	0.3490929	0.5784340	0.5197679	0.2848121	0.0410896	0.1109670	0.1863681	0.2119719	0.2392760	0.5317003	0.3824655	0.0592441	0.0674187	0.2769000	0.5101288	0.3506211	0.3506406	0.6011306	0.0032279	0.0227341	0.5567819	0.0839076	0.1374205	0.1973143	0.4984556	0.1863485	0.4040666	0.4230741	0.0008309	0.2514617	0.0030868	0.1967520	0.5468662	0.5928365	0.2250304	0.3296458	0.0920174	0.0108221	0.2778721	0.1624933	0.5980605	0.0689533	0.1711829	0.1576086	0.0248467	0.0232461	0.5280328	0.1747686	0.0123653	0.3349736	0.3163145	0.0373531	0.5005026	0.0031856	0.3685177	0.4459605	0.1186564	0.5304052	0.7262058	0.0391430	0.3645749	0.2465827	0.4247109	0.3784904	0.4515398	0.4199740	0.3703607	0.0647665	0.0622189	0.4571158	0.2001219	0.5533940	0.2711448	0.1176979
450	0.4674264	0.2279102	0.3810242	0.4073841	0.0435359	0.1616897	0.0980665	0.0728874	0.3566773	0.3510758	0.5854598	0.2550589	0.4605569	0.1747017	0.2004634	0.1900919	0.0547984	0.6261068	0.5919579	0.1108285	0.6472212	0.1564571	0.2604329	0.5331075	0.4658941	0.4100305	0.4133202	0.5901702	0.5342930	0.3137619	0.0330715	0.0962927	0.1818262	0.2035804	0.2706255	0.3005043	0.2586468	0.0692013	0.1300710	0.2507565	0.5128233	0.4627019	0.3188338	0.4821135	0.0027254	0.0111693	0.5770241	0.1363750	0.1516097	0.2249533	0.6329451	0.2238315	0.5966418	0.3368474	0.0000182	0.1713158	0.0038501	0.1679573	0.4807419	0.5615698	0.2113334	0.3770443	0.0842312	0.0088886	0.2606262	0.1187815	0.6070459	0.0838554	0.2392809	0.2147070	0.0152412	0.0626542	0.4917094	0.1669914	0.0174345	0.3193746	0.2581079	0.0598211	0.5454417	0.0005384	0.3873386	0.4100784	0.1141328	0.4801190	0.7550022	0.0440039	0.4623680	0.3584799	0.4141523	0.3792335	0.4532984	0.4797569	0.3005201	0.0703080	0.0437414	0.5381305	0.1643264	0.5505997	0.1789830	0.1646404
500	0.4222077	0.1657028	0.5399579	0.3971758	0.0915327	0.1060827	0.0752547	0.0870826	0.4087746	0.3271543	0.6135036	0.2579032	0.4709834	0.1722270	0.2402645	0.1860390	0.1257586	0.7052934	0.5796826	0.1352416	0.6374538	0.1062379	0.3179897	0.5957940	0.4886224	0.3860539	0.4086976	0.6478869	0.4811177	0.3218582	0.0286674	0.1032315	0.1763021	0.1554437	0.4084734	0.1960156	0.2583123	0.0789564	0.1104271	0.2192336	0.4719830	0.3217494	0.3265459	0.5215533	0.0086158	0.0633212	0.4792134	0.1258747	0.1073437	0.2675021	0.5909981	0.2926640	0.5401755	0.3013333	0.0031706	0.2457788	0.0029363	0.2519141	0.5432460	0.7070128	0.1474730	0.3314143	0.1211714	0.0287453	0.3299249	0.0890023	0.6599235	0.0765181	0.2552102	0.2212938	0.0147174	0.0245083	0.6137586	0.1565469	0.0180665	0.3874035	0.2463988	0.0745417	0.5165609	0.0011641	0.4048583	0.5113525	0.0708391	0.4972788	0.6076402	0.0583597	0.4094964	0.3344790	0.4135220	0.3114505	0.3681755	0.4667979	0.5656607	0.1070098	0.0343021	0.4826185	0.2429451	0.4175132	0.2503322	0.0893350
550	0.5332109	0.1222419	0.5373624	0.3488384	0.0754863	0.0836487	0.0540363	0.0650381	0.3997939	0.3704722	0.7656953	0.2595385	0.4777105	0.1880327	0.1972320	0.2124544	0.0909533	0.6118390	0.6156414	0.1691739	0.4517918	0.0895182	0.2814177	0.4972664	0.4960645	0.4246713	0.5003345	0.5085713	0.5566207	0.3241957	0.1081327	0.1590713	0.3130347	0.3020832	0.3037658	0.1298513	0.2140700	0.0722300	0.1868530	0.2052539	0.4442000	0.2235842	0.3488617	0.6216871	0.0045197	0.0658637	0.5235790	0.0445506	0.1266138	0.2724610	0.5386570	0.3244341	0.5280504	0.2669705	0.0024492	0.2292149	0.0012092	0.2064544	0.5164855	0.3741282	0.1690940	0.2327919	0.1343207	0.0079937	0.2738513	0.0714364	0.6734287	0.0821257	0.4100578	0.1469538	0.0090936	0.0321864	0.5692475	0.1122823	0.0056603	0.3213628	0.3815242	0.1188378	0.4842803	0.0185509	0.3726383	0.4481042	0.1110175	0.5896132	0.6191984	0.0310709	0.3928480	0.4115624	0.3845116	0.3091646	0.5038662	0.4861470	0.4118796	0.0899110	0.0426520	0.5155908	0.1968228	0.4877427	0.1648676	0.0868475
600	0.5438603	0.1519217	0.5443643	0.3458404	0.1569840	0.2033595	0.0914065	0.0712416	0.6321404	0.3628502	0.7341809	0.2008470	0.5547937	0.1915150	0.2370159	0.2150643	0.1157165	0.6687413	0.5398359	0.1890795	0.4011713	0.1066674	0.3465159	0.5012737	0.4223029	0.3471528	0.3592541	0.3064517	0.3199502	0.3602581	0.1028782	0.1784776	0.4405712	0.4242820	0.1892866	0.1212825	0.2604562	0.0837870	0.1208660	0.2413075	0.3893200	0.1991470	0.3080046	0.6202698	0.0168564	0.0965535	0.4920215	0.0401659	0.0660732	0.2823625	0.6088101	0.3657371	0.6707797	0.3146041	0.0060521	0.0905132	0.0044283	0.2206069	0.5934180	0.4128024	0.1584953	0.3147780	0.1956432	0.0232827	0.3670765	0.0614772	0.5994293	0.1693754	0.4169016	0.1967303	0.0158288	0.0259077	0.4901585	0.1017786	0.0010065	0.3115845	0.3252245	0.2672665	0.5217062	0.0281791	0.3320492	0.5481573	0.1478057	0.6261471	0.7046855	0.0576311	0.3493010	0.3424068	0.3178185	0.2752580	0.5217804	0.4591292	0.3606996	0.0855340	0.0326393	0.4260146	0.1978326	0.4855945	0.1482388	0.1369075
650	0.5879799	0.1441649	0.4591007	0.3196121	0.3160682	0.1306198	0.1221219	0.0713017	0.5072153	0.4110622	0.5957051	0.1679303	0.3759291	0.1682368	0.2824997	0.2175834	0.1095722	0.6032569	0.3104793	0.1677619	0.3746459	0.1240617	0.2467221	0.5126261	0.5373408	0.4403343	0.2582472	0.2034279	0.4264409	0.3990063	0.1068152	0.1845056	0.4790530	0.3095737	0.1206746	0.1963645	0.3123529	0.1592483	0.1324072	0.3419430	0.4457575	0.1217278	0.2400112	0.4676848	0.0244155	0.1142155	0.3853004	0.0194103	0.0997949	0.2616289	0.5962353	0.4167318	0.6180001	0.3484499	0.0014386	0.0578605	0.0031826	0.2481053	0.5320323	0.3015004	0.1372726	0.2713030	0.2306817	0.0560780	0.2282312	0.0457279	0.5330379	0.1493086	0.3772273	0.2597448	0.0129794	0.0231407	0.3914084	0.1077323	0.0028070	0.3104747	0.2896580	0.3573544	0.3329455	0.0221669	0.2831950	0.4270416	0.2282817	0.5822831	0.6581535	0.0167715	0.4727507	0.3784874	0.4782096	0.3125814	0.4762398	0.2890046	0.3527042	0.1904305	0.0501041	0.4477043	0.3857733	0.5355006	0.2462683	0.1078754
700	0.5390436	0.1605537	0.3872092	0.3997957	0.2598979	0.1073024	0.1117627	0.0728674	0.6070640	0.4073761	0.6029720	0.1900540	0.3593980	0.1534189	0.1904631	0.2740178	0.1042177	0.4851986	0.2563949	0.1690934	0.3456916	0.1406344	0.2255286	0.5469745	0.4852079	0.2878800	0.1932454	0.1046658	0.4647028	0.4943053	0.1313496	0.1948372	0.6101849	0.3141988	0.1184645	0.1422213	0.4193558	0.1546903	0.1773634	0.2778673	0.3247052	0.0636166	0.1967801	0.5116531	0.0141275	0.1409357	0.4414010	0.1243497	0.3241656	0.2775520	0.6164192	0.4109352	0.6533535	0.3606796	0.0001150	0.0621194	0.0034542	0.3022539	0.5303454	0.2435773	0.1334858	0.3137804	0.2121582	0.1296627	0.2857951	0.0477163	0.4977329	0.3279862	0.4528310	0.4012000	0.0300546	0.0304404	0.5313664	0.0953889	0.0121464	0.3656111	0.2959144	0.3504015	0.4564483	0.0308824	0.1916306	0.4418565	0.4258726	0.5885102	0.6361607	0.0734574	0.3755056	0.4140708	0.3442695	0.3131800	0.4163391	0.4267751	0.5118845	0.1223235	0.0446170	0.3259219	0.4529533	0.4667388	0.2707588	0.1055879
750	0.5032672	0.1778810	0.4708695	0.3733773	0.3493802	0.0993639	0.0830423	0.0902183	0.5741457	0.4152347	0.6130535	0.1730676	0.5241986	0.1208537	0.1260796	0.2868856	0.1171184	0.5278963	0.1919705	0.1976435	0.3069197	0.1414814	0.2873971	0.5180298	0.4054803	0.1880713	0.1323660	0.1298671	0.5269940	0.5015861	0.0673302	0.2859573	0.6283762	0.3878381	0.0898745	0.1694431	0.3206259	0.2012753	0.2256727	0.1554767	0.5117133	0.1036540	0.2054539	0.4697345	0.0039198	0.1714778	0.4637508	0.2246914	0.3437154	0.3717725	0.6062406	0.3405025	0.5432732	0.1904392	0.0012704	0.0550960	0.0139986	0.2363990	0.4442608	0.1767066	0.1604793	0.2132396	0.2174967	0.1056506	0.3101881	0.0513325	0.4063094	0.3945841	0.4622241	0.2979420	0.0225206	0.0037265	0.5953657	0.1084021	0.0105996	0.2610973	0.2710348	0.5296893	0.4458776	0.0193220	0.1658899	0.3910091	0.5580486	0.5874534	0.5202029	0.0496355	0.3491073	0.3778509	0.2889118	0.2661164	0.4326733	0.3107965	0.5092493	0.1036191	0.1018417	0.4122836	0.5918620	0.3478326	0.2922194	0.1729187
