"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
800	0.8617907	0.1083287	0.8701554	0.7501274	0.4844472	0.1933014	0.1372737	0.0617228	0.9200932	0.7438488	1.0310056	0.1145753	0.9645134	0.1517847	0.1283456	0.2364542	0.1165039	0.8984364	0.2639735	0.3223032	0.4196128	0.4695270	0.5791367	0.7274692	0.4431610	0.2616288	0.2942016	0.4319322	0.8952879	0.6395141	0.1457290	0.1176608	0.8813453	0.5544580	0.2092861	1.0337168	0.8776474	0.7770143	0.3108899	0.3325590	0.7180121	0.3350485	0.6674873	1.0825748	0.0665133	0.3022155	0.6948691	0.0336852	0.1297459	0.4636597	1.0122017	0.5412992	0.9599619	0.1592043	0.0011744	0.0857154	0.2248224	0.4275038	0.7580060	0.2926571	0.0285464	0.5231741	0.5188147	0.0539606	0.4902080	0.3443408	0.4802284	0.7175040	0.6645164	0.5702430	0.0150857	0.0100255	0.8150450	0.3625228	0.0266320	0.6819871	0.7185841	0.6226726	0.6817868	0.0594485	0.4633231	0.6910392	0.6797876	0.6723532	0.7539182	0.0152365	0.6239340	0.7690022	0.5709476	0.4941196	0.8332023	0.5489952	0.7910131	0.1118818	0.0563232	0.5082055	0.7517637	0.4072763	0.3017450	0.2742075
850	0.8752171	0.1331775	0.9012400	0.7805330	0.5197543	0.1797070	0.0897158	0.0760789	0.9006717	0.7234334	1.0212236	0.1267594	0.9138880	0.1142895	0.1051738	0.2335044	0.1526469	0.9439739	0.2773638	0.2990920	0.3779174	0.7092989	0.5922526	0.7332371	0.4009381	0.2427789	0.3440021	0.4306506	0.8447245	0.6596656	0.1470950	0.0907431	0.8963499	0.6226567	0.1940026	0.9467932	0.9781353	0.6784894	0.2480951	0.3773284	0.7205753	0.2750993	0.6569883	1.0651351	0.0649392	0.2600248	0.8018370	0.0511258	0.1706328	0.5726046	1.1065966	0.5222743	0.9827208	0.1765007	0.0009936	0.0674049	0.1809184	0.3868097	0.6943298	0.2501359	0.0589520	0.4404830	0.4571167	0.0559973	0.5073932	0.3291613	0.4705016	0.8239472	0.5853334	0.3954801	0.0072077	0.0036195	0.7716121	0.4519444	0.0216652	0.7262076	0.7298849	0.6449079	0.7170142	0.0431165	0.4447021	0.6871402	0.7116427	0.7440462	0.7764935	0.0168297	0.5140784	0.8076823	0.5775609	0.5521775	0.8162634	0.6739534	0.8274557	0.0971824	0.0673827	0.4638804	0.7698162	0.4210926	0.4382637	0.2381953
900	0.9122320	0.0899939	0.9378214	0.7389941	0.5091785	0.1646047	0.1097527	0.0421933	0.9115574	0.5437638	1.0183919	0.1287219	0.8722640	0.0793126	0.1304562	0.2891474	0.1561203	0.9891724	0.2826818	0.2814002	0.3315280	0.8549459	0.6124920	0.6196603	0.3995061	0.3608005	0.2978008	0.3760497	0.8045557	0.5989631	0.1731938	0.0693255	0.9837799	0.6057668	0.1881761	0.8938665	0.9800483	0.5209877	0.2386371	0.3680194	0.6981991	0.2840626	0.6484857	1.0534248	0.0336738	0.2008438	0.8266708	0.0626632	0.1372290	0.5085686	1.1039719	0.4746558	1.0565153	0.2064853	0.0021279	0.0555219	0.1123336	0.3537288	0.6682664	0.2141266	0.0747398	0.3847017	0.4716077	0.0761940	0.4582813	0.3686777	0.4295114	0.7379941	0.6222913	0.3659565	0.0096385	0.0086661	0.8147066	0.4702479	0.0241615	0.7963958	0.7732175	0.6013263	0.7591024	0.0312576	0.4226685	0.6746511	0.7306181	0.6500651	0.7891544	0.0170015	0.5605916	0.9116940	0.5966015	0.5530202	0.8235759	0.7434249	0.7843229	0.1009642	0.0689369	0.4705349	0.7773581	0.4692590	0.4575984	0.3386975
950	0.8775060	0.0851322	0.9915340	0.6516108	0.5558256	0.1830247	0.0699812	0.0660819	0.9230040	0.5604568	1.1236334	0.1016083	0.8634365	0.0683151	0.0911138	0.2947286	0.1507685	0.9305548	0.3039280	0.2742614	0.2776101	0.9301102	0.6782086	0.7274211	0.3676019	0.2822923	0.2423595	0.3554661	0.8605569	0.6823506	0.1196014	0.0764865	1.0064999	0.5809519	0.1500199	0.9511492	0.8880737	0.3681719	0.1674141	0.3243197	0.7548851	0.2470108	0.5636912	1.1055782	0.0437655	0.2280894	0.7399768	0.0587125	0.1981072	0.4869755	1.0605508	0.4405836	0.9947109	0.3073367	0.0017637	0.0360535	0.0702197	0.4053474	0.6794310	0.1775765	0.0496438	0.4299495	0.4163940	0.0561941	0.4766644	0.3442158	0.3177846	0.7887942	0.6778862	0.2681498	0.0070676	0.0141924	0.7651599	0.4377035	0.0205078	0.8517231	0.7441392	0.5353683	0.6687565	0.0443903	0.4372941	0.6799925	0.8289805	0.6191415	0.7550141	0.0189303	0.6114661	0.8878206	0.5389333	0.5642645	0.8453613	0.6283083	0.8221828	0.1215145	0.0560411	0.4371085	0.8340734	0.3792687	0.5016596	0.3805343
1000	0.9462019	0.0778354	0.9441800	0.5494428	0.4799871	0.1512290	0.1080405	0.0639405	0.9471387	0.4675522	1.0154332	0.0786512	0.9377975	0.0838212	0.0967181	0.2422109	0.1540761	0.7751107	0.2745343	0.2473174	0.2842313	0.9129471	0.5241030	0.7670046	0.2910736	0.1942537	0.2653767	0.3840677	0.8306854	0.7313097	0.1062007	0.0497623	0.9434831	0.5615937	0.1849966	0.9504754	0.7944791	0.3206396	0.1841391	0.3414941	0.6802204	0.2286709	0.5014723	0.9274174	0.0676603	0.2562305	0.8308100	0.1415027	0.3255880	0.4810299	1.0007078	0.3571440	1.0297485	0.2571968	0.0025007	0.0465294	0.0342027	0.3813831	0.6442569	0.2469415	0.0566409	0.4032829	0.3035661	0.0534237	0.3665036	0.3606825	0.3450650	0.7742062	0.6389124	0.1749353	0.0191423	0.0052572	0.7923334	0.4086077	0.0203880	0.8637398	0.6362460	0.5771794	0.6014890	0.0482643	0.4060454	0.7763386	0.8046781	0.5425279	0.8006749	0.0127755	0.5878471	0.8344556	0.5030185	0.6064467	0.7957498	0.6947437	0.8045267	0.0814482	0.0775800	0.6011452	0.8838181	0.5203614	0.4390067	0.3396763

0	0.4504984	0.5105983	1.0087692	0.3775308	0.5223548	0.2290704	0.2094727	0.4651150	0.7175717	0.6549941	1.0083597	0.3082482	0.8213174	0.0362803	0.0596284	1.0646099	0.0754296	0.0633423	0.1484667	0.0125289	0.1570169	1.1080664	0.4756865	0.9214755	0.1437656	0.1323785	0.1623676	0.0258815	0.0665022	0.1021834	0.0571528	0.0183250	0.9884542	0.0407338	0.5475313	0.9918551	1.0217315	0.0980720	0.1677212	0.3548798	0.7034544	0.6632860	0.3954841	0.9143467	0.0363293	0.1361098	0.9157393	0.7276699	0.6558442	0.4262722	1.0112715	0.3481465	0.8160794	0.6177655	0.0007870	0.3370587	0.0068986	0.1511764	0.8140203	0.2603691	0.0233860	0.3871862	0.0611859	0.0181265	0.4388927	0.4471186	1.0509120	0.1697489	0.8124756	0.2050062	0.0047595	0.1322862	0.5063590	0.3168428	0.3921551	0.5031988	0.3472859	0.4976706	0.7203629	0.0053980	0.5412704	0.7160621	0.7221293	0.7768509	0.9141983	0.2984563	1.0299486	0.6441137	0.9048418	0.7526006	0.7084041	0.0742135	1.0179880	0.0009248	0.6966946	0.8095229	0.8899548	0.5124583	0.9013276	0.2226676
50	0.5599796	0.2884793	0.9220626	0.2113621	0.5258082	0.2066622	0.2401609	0.4225951	0.7622535	0.4822877	0.9541830	0.3046891	0.9127065	0.3366375	0.0700421	0.6698602	0.1076533	0.2418215	0.1504147	0.0240481	0.1606511	0.9168345	0.3109140	0.8721064	0.1135610	0.0696050	0.1733260	0.2740698	0.0719098	0.1300781	0.0640813	0.0380261	0.8830029	0.0658292	0.5968964	0.9627255	0.9806234	0.0992154	0.1037098	0.3467236	0.8248073	0.6328661	0.4000422	0.9356797	0.0154295	0.1377932	0.8246438	0.7535215	0.3721267	0.3852237	1.0685992	0.3292670	0.8660550	0.6415709	0.0029204	0.3574972	0.0045391	0.0705474	0.7448483	0.2605090	0.0204853	0.6997480	0.2310690	0.0201131	0.4970250	0.4019633	0.9294485	0.1766906	0.8759532	0.1250976	0.0415346	0.1802240	0.5377499	0.4961153	0.2079299	0.3609730	0.5162402	0.6511601	0.7751940	0.0034439	0.4736042	0.7611205	0.7119328	0.8005245	0.8776957	0.2899280	0.8468845	0.5512982	0.9202655	0.6412023	0.7463426	0.0391384	0.8264684	0.0108255	0.4504465	0.7914225	0.4655730	0.7301022	0.8491587	0.2034290
100	0.6330292	0.2303805	0.8184775	0.0617512	0.4738652	0.1812879	0.1313490	0.4336561	0.7995366	0.5022875	1.0125757	0.3101555	0.6767311	0.5924156	0.0688093	0.3033522	0.0378724	0.5886481	0.1661479	0.0128529	0.0965961	0.8940627	0.2705387	0.7931545	0.0910465	0.0959418	0.1802943	0.6127015	0.0727836	0.3013275	0.1489565	0.1496869	0.8779152	0.0938792	0.5582111	1.0390317	1.0457264	0.1107524	0.0851549	0.2787516	0.8431967	0.4114773	0.4840597	0.8803773	0.0089955	0.1305096	0.7875749	0.7461819	0.2056840	0.4676297	1.0258303	0.3944912	0.7803818	0.8721018	0.0065357	0.3382793	0.0019534	0.0531961	0.6668285	0.2798886	0.0363253	0.6342878	0.3129193	0.0043687	0.4716224	0.3869467	0.9783996	0.1635601	0.9202298	0.4228244	0.0537979	0.2419756	0.5552944	0.6347820	0.1289383	0.3617071	0.6320535	0.7621577	0.7198656	0.0106294	0.6054158	0.9085980	0.7511173	0.9035716	0.8481683	0.1839654	0.7719256	0.4104218	0.8126331	0.7318509	0.6540000	0.0397515	0.9308299	0.0063430	0.1870758	0.6823487	0.1687572	0.7655735	0.5792588	0.2252993
150	0.6264339	0.1923091	0.8198904	0.0481180	0.4915834	0.1742462	0.1669063	0.4274411	0.8076959	0.4742927	1.1942130	0.1879757	0.5019220	0.8601431	0.1033845	0.1583602	0.0517047	0.8510232	0.3670504	0.0238678	0.1036472	1.0201237	0.2378657	0.7420840	0.0897615	0.1155683	0.2910585	0.8412922	0.1191167	0.5041703	0.1985865	0.3324253	0.8631228	0.1531667	0.4563277	1.0695052	1.0618688	0.0920760	0.0858332	0.4290374	0.8277165	0.2166490	0.6274770	0.7984183	0.0213511	0.1001000	0.7572157	0.6338165	0.0987778	0.4768774	1.0556827	0.4542101	0.8214146	0.9115108	0.0065229	0.3523404	0.0008635	0.0437417	0.7755924	0.2813251	0.1493927	0.6259804	0.3300059	0.0179985	0.4591427	0.3460122	0.9301656	0.1189818	0.8263051	0.6565367	0.0743739	0.2910132	0.6407990	0.8175442	0.0652146	0.4815736	0.6842356	0.7557942	0.6592338	0.0432934	0.7722179	0.9823040	0.5971501	0.8967747	0.8207434	0.0961379	0.6652982	0.4190556	0.7934398	0.7040409	0.6375055	0.0484827	0.9182221	0.0057551	0.0621375	0.6168732	0.0770368	0.7828475	0.3740449	0.2595690
200	0.7001990	0.1288697	0.8343657	0.2489200	0.5313935	0.1934242	0.1605030	0.3829587	0.7990512	0.5600263	1.1244695	0.1289445	0.5316323	0.8773464	0.1546959	0.0690796	0.0346742	0.8586688	0.5878963	0.0183411	0.1124898	0.9459075	0.2653225	0.8446718	0.1348188	0.1886954	0.4853313	0.9153119	0.2732413	0.5264162	0.2542378	0.4175249	0.8447288	0.2259223	0.3332096	0.9929362	1.0659179	0.0666681	0.1664433	0.3663959	0.7088787	0.1757275	0.6989530	0.8278800	0.0262906	0.1106755	0.7264624	0.6797899	0.0729726	0.4102001	1.0763794	0.4373627	0.8482759	0.8306625	0.0000000	0.3229324	0.0012574	0.0426793	0.7703088	0.2910441	0.2112877	0.6142447	0.3743902	0.0674391	0.5201043	0.3220071	0.9363649	0.1085692	0.7202344	0.7830180	0.0807105	0.2590172	0.6308832	0.8415443	0.0530276	0.6636965	0.7860132	0.7588285	0.6764747	0.0953289	0.7239654	0.9216796	0.5156413	0.9103137	0.8485985	0.0576412	0.5502799	0.3776060	0.8167177	0.7160189	0.5923309	0.0979283	0.8595986	0.0131998	0.0110102	0.5229549	0.0362890	0.7678457	0.2681399	0.2967174
250	0.7265803	0.0729677	0.8953392	0.4047151	0.5552937	0.1803020	0.1548590	0.2779268	0.8618928	0.5636455	0.9955589	0.1088497	0.5067475	0.9213671	0.2137127	0.0414151	0.0904628	0.9190847	0.7133748	0.0471561	0.1729769	0.8873657	0.2941917	0.7339175	0.2292946	0.4614451	0.6250673	0.9352626	0.4742885	0.6690093	0.2763185	0.4826057	0.9266740	0.3167249	0.2285725	0.9126609	0.9900856	0.0968794	0.2360271	0.3820577	0.4898051	0.2359637	0.7153894	0.8664833	0.0346836	0.1235707	0.6744498	0.6101716	0.0292330	0.3652477	1.0677243	0.5744262	0.8857409	0.8260373	0.0011241	0.2293698	0.0007928	0.1191616	0.7962211	0.3836283	0.2194712	0.6729862	0.4820000	0.0565579	0.5094213	0.3068816	0.8750517	0.2034835	0.6868352	0.6090122	0.0922704	0.2093779	0.7466942	0.8158678	0.0346054	0.7372164	0.7666988	0.8217300	0.7235821	0.1155185	0.7740826	0.8773779	0.5872608	0.9164103	0.8476485	0.0295548	0.5586264	0.3844324	0.9770634	0.6440860	0.6575889	0.1271363	0.8451323	0.0092067	0.0014010	0.5084930	0.0148035	0.8478780	0.1749133	0.2096714
300	0.7653377	0.0429236	0.9034524	0.4672119	0.5169340	0.2312929	0.1016198	0.2000003	0.8940102	0.6675872	0.9628357	0.1137702	0.5317794	0.9991212	0.2513495	0.0116350	0.0956775	0.9295376	0.7127741	0.0827041	0.2554366	0.9445235	0.3451869	0.7145911	0.5190093	0.5215080	0.6434077	0.9452620	0.6164155	0.6804092	0.2799030	0.4402025	0.9593354	0.5285337	0.1642137	1.0116276	0.8216631	0.2576316	0.3466180	0.4818561	0.3431849	0.2766435	0.6714813	0.9268768	0.0149789	0.2465313	0.5869074	0.5531985	0.0254457	0.4057522	1.1474832	0.5303663	0.8749181	0.7973714	0.0003456	0.1776114	0.0075836	0.1799297	0.7503360	0.5052585	0.3358672	0.8220384	0.5180018	0.0644906	0.5176998	0.2957687	0.7083338	0.2951196	0.6519208	0.5441541	0.1010375	0.1828406	0.7846130	0.7735228	0.0181989	0.8270611	0.8615058	0.8588711	0.7487195	0.1599489	0.6976706	0.9771664	0.6366242	0.8767654	0.8738401	0.0101730	0.5322663	0.4108240	0.8678011	0.5707347	0.7664435	0.1261606	0.8025933	0.0237632	0.0002046	0.4381665	0.0048990	0.7997945	0.1064345	0.1960936
350	0.8408473	0.0436477	0.9459123	0.5461268	0.5267820	0.1816404	0.0814807	0.1402437	0.9941449	0.7597161	1.0094058	0.2226885	0.5370299	0.8548554	0.2852644	0.0079062	0.1362441	0.8720015	0.7459840	0.1852284	0.3313994	0.7947524	0.3557497	0.7888400	0.6696994	0.6561747	0.6693786	0.9682907	0.6882552	0.6187858	0.2787211	0.4332773	0.9490678	0.7433752	0.1994292	0.8892647	0.8233272	0.3411522	0.3538769	0.5213606	0.2058584	0.2865793	0.7414548	0.9428547	0.0264264	0.2656754	0.5816726	0.5727857	0.0146061	0.4557101	0.9903984	0.5350254	0.9046078	0.7357299	0.0037020	0.1061794	0.0348934	0.2259868	0.8347363	0.5221524	0.3832913	0.9451748	0.6295537	0.0740406	0.5069902	0.2515609	0.5404094	0.4912719	0.5839706	0.5921294	0.0572159	0.2038644	0.8300356	0.7986705	0.0112889	0.8395502	0.7714881	0.8513012	0.7487141	0.1586664	0.5606779	0.9220437	0.7063421	0.9553321	0.8269384	0.0018459	0.4399046	0.4862283	0.6834739	0.5615681	0.7232700	0.1567562	0.8386547	0.0504226	0.0003742	0.5288977	0.0033515	0.7803438	0.1328138	0.2833390
400	0.8118858	0.0294081	0.8547809	0.5297371	0.4152219	0.1885183	0.0822751	0.1026547	0.9682572	0.8390346	1.1034823	0.3446747	0.5523574	0.8186877	0.3720310	0.0077483	0.1457873	0.9406048	0.7403952	0.2048164	0.3567547	0.5382802	0.3333763	0.7981217	0.7107469	0.7016287	0.7421489	0.8589112	0.7731348	0.6903538	0.2670617	0.5208666	1.0789354	0.6762608	0.1729545	0.8505632	0.7020412	0.4554426	0.3700463	0.7177208	0.1595267	0.2723050	0.6854778	0.8490133	0.0424213	0.2226231	0.5422210	0.6015840	0.0312051	0.4539085	1.0373332	0.5498029	0.9318122	0.5452754	0.0029694	0.0569783	0.0731958	0.2553906	0.7931909	0.4617713	0.3688832	1.0499727	0.6771286	0.0762146	0.4778274	0.2169368	0.4143818	0.6666216	0.5748066	0.5558757	0.0923878	0.1789948	0.8349252	0.8122076	0.0070787	0.7702258	0.8560930	0.8018566	0.7661740	0.1589766	0.6205111	0.9110025	0.7724366	0.9645154	0.8182044	0.0053853	0.4703509	0.4303571	0.6290773	0.5361952	0.8061151	0.1589613	0.7678039	0.0917855	0.0075338	0.4098053	0.0040424	0.7807162	0.1556432	0.2159351
450	0.8625143	0.0415737	0.8236337	0.4730313	0.4596643	0.1810142	0.0679434	0.0733640	0.9323757	0.9536179	1.1169363	0.2954353	0.5728682	0.8013862	0.4182736	0.0023497	0.1171966	0.9192278	0.7907699	0.1825885	0.4120834	0.3290578	0.3028907	0.7553532	0.7633997	0.6309298	0.7690869	0.9571122	0.8217536	0.7385110	0.2339032	0.5668724	0.9392785	0.6952760	0.2047762	0.8428433	0.7151026	0.6009625	0.3582228	0.8411453	0.1068870	0.2470062	0.6249418	0.7319800	0.0347832	0.3059729	0.5495530	0.5682341	0.0788153	0.4958197	1.0193274	0.5382420	0.9744538	0.6364939	0.0001200	0.0600613	0.0612332	0.2615661	0.8445547	0.4212623	0.3431382	0.9356770	0.7554972	0.0860418	0.4472806	0.1836790	0.3048111	0.7717149	0.5741456	0.5461257	0.1155796	0.1926662	0.8870146	0.7005195	0.0032223	0.6576669	0.8679530	0.8434013	0.7980789	0.1141941	0.5638694	0.9618087	0.8809410	1.0153592	0.9233033	0.0053483	0.3987729	0.4438345	0.4537289	0.4789543	0.7970180	0.1323726	0.8218149	0.0856360	0.0011611	0.3448843	0.0024827	0.8242991	0.1640408	0.2206137
500	0.8588369	0.0417057	0.6952116	0.4876857	0.3987600	0.1743679	0.1204394	0.0825298	0.9762688	0.8929604	1.0097379	0.3535129	0.5610376	1.0038412	0.4115130	0.0050494	0.1160573	0.9755991	0.7885874	0.2350894	0.5111735	0.2704570	0.3425204	0.7696433	0.7839305	0.7070920	0.6862687	0.8162088	0.9065571	0.7800075	0.3059694	0.5234848	0.8687143	0.6830268	0.1652337	0.8511570	0.6989565	0.6971786	0.4077468	0.8516484	0.1088825	0.2246410	0.5905184	0.7003165	0.0274446	0.3373235	0.4816106	0.5388451	0.0700405	0.5501763	0.9713576	0.4070786	0.9534741	0.5839709	0.0042783	0.0702867	0.0750452	0.2030716	0.8458383	0.4843740	0.3692910	1.0340891	0.6722645	0.0815826	0.4951656	0.1974470	0.2453859	0.8033716	0.6817598	0.6762079	0.1232559	0.1764284	0.8589524	0.6950552	0.0112549	0.6206085	0.9029773	0.9113637	0.8137658	0.1356851	0.5347862	0.8995042	0.7738553	0.9934595	0.8741973	0.0167872	0.3626592	0.4494744	0.3660501	0.4665396	0.8157021	0.0920223	0.6843370	0.1320233	0.0002078	0.3617111	0.0003779	0.7881109	0.0995084	0.2923630
550	0.8071751	0.1641402	0.7151366	0.6759336	0.4283055	0.2414819	0.0838436	0.1027453	0.8711892	0.9020487	1.0050823	0.3045002	0.6067651	0.7790339	0.3904589	0.0864734	0.1420731	1.0637460	0.8056227	0.2136246	0.4616952	0.1918573	0.4205103	0.7036350	0.7671241	0.6699759	0.6931555	0.7048905	0.9534311	0.7331855	0.2771564	0.5671692	0.8839345	0.6481528	0.2081645	0.8838656	0.7445608	0.6360295	0.5675911	0.7762521	0.1458559	0.2221016	0.5695653	0.8747468	0.0339512	0.2984413	0.5463829	0.2509320	0.1484326	0.5225712	0.9402964	0.5604428	0.9047223	0.4460964	0.0030193	0.0478288	0.0667647	0.2442633	0.8621351	0.4526742	0.2711112	0.6857014	0.5262676	0.1015794	0.4768778	0.2090031	0.2311207	0.8081915	0.6860261	0.5841637	0.0930343	0.0884735	0.6884966	0.5656012	0.0055867	0.5866197	0.8667498	0.7276587	0.7687795	0.1751699	0.4293177	0.8960389	0.6976489	0.9513761	0.8425598	0.0198207	0.3562024	0.4887472	0.3204655	0.4762958	0.9263302	0.0518202	0.8708749	0.1385119	0.0085555	0.4165980	0.1204283	0.6750095	0.1195409	0.3059306
600	0.9033530	0.1713797	0.7888053	0.8874569	0.4996492	0.2333462	0.1027396	0.1146755	0.9310870	0.8611100	0.9808415	0.3506955	0.6017316	0.5291776	0.3431208	0.1190809	0.1601836	1.0020892	0.7793707	0.2818414	0.5064328	0.1952232	0.5188243	0.7614089	0.8170359	0.6973144	0.6093998	0.5845804	0.8382400	0.7038990	0.3046567	0.4955671	1.0186156	0.7168690	0.2174774	0.7879237	0.7883608	0.8961831	0.7776485	0.7391405	0.2598949	0.2297145	0.6587166	0.9092692	0.0464296	0.3295057	0.5843788	0.1349997	0.2017272	0.5467029	1.0479193	0.5857839	0.8281891	0.2804877	0.0046039	0.0401231	0.0853976	0.2351783	0.8311289	0.4514559	0.3052448	0.4873899	0.5209405	0.0759470	0.5403085	0.2338607	0.2764243	0.7752933	0.6334164	0.6749414	0.0355620	0.0576252	0.6966963	0.3754158	0.0177007	0.5336629	0.7418316	0.7481237	0.7742556	0.1123271	0.4423260	0.8418232	0.6943348	0.8001853	0.7808791	0.0786500	0.3248080	0.6743486	0.3119316	0.4545369	0.7944928	0.0815209	0.7847445	0.1516364	0.0243353	0.5418360	0.1829695	0.5532996	0.1743740	0.3156739
650	0.8679493	0.1988269	0.6936576	0.8045958	0.4813626	0.2322996	0.1510762	0.0726115	0.8431814	0.9769348	0.9900406	0.3392300	0.6752595	0.3426381	0.3350614	0.1774230	0.1643420	0.9738383	0.7167327	0.4243690	0.5060631	0.2170450	0.4688954	0.8458474	0.7621895	0.6477353	0.5370794	0.4521433	0.9106862	0.7535246	0.2292203	0.4682657	1.1421246	0.6283766	0.2117574	0.7648661	0.8057812	0.9782699	0.7616875	0.6988329	0.3910926	0.2192208	0.6667681	0.9457661	0.0304299	0.3938561	0.6088201	0.1022664	0.1657020	0.5609962	1.0134494	0.5653156	0.8866259	0.2204690	0.0022173	0.0390587	0.1427835	0.2450434	0.7861005	0.4336488	0.2668129	0.4481585	0.5255712	0.0921930	0.4536873	0.3068900	0.2998108	0.7040177	0.7331408	0.7193297	0.0235635	0.0196763	0.6367027	0.3001206	0.0218646	0.5072035	0.6913168	0.6557219	0.8164276	0.0792172	0.4350688	0.7633961	0.6246404	0.6861130	0.8118179	0.0484239	0.4069168	0.7692447	0.3044725	0.3962639	0.7684577	0.1194357	0.7527764	0.1081147	0.0551193	0.6054561	0.2627053	0.5290524	0.1489459	0.3357653
700	0.8575813	0.2435047	0.7594947	0.6892880	0.3713807	0.1911285	0.1633569	0.0727294	0.8893888	0.9777027	0.9073506	0.2936057	0.6345229	0.3081714	0.2365070	0.1513833	0.1798984	1.0333939	0.5608584	0.4640930	0.5123868	0.2603300	0.4823794	0.8475587	0.8463977	0.6075910	0.4762760	0.3629055	0.9342197	0.7803539	0.1795173	0.4717825	0.9912524	0.5910669	0.1730052	0.8259106	0.8061552	1.0194145	0.7189380	0.6013347	0.5112346	0.2131423	0.6930116	0.9870837	0.0470584	0.4385517	0.6256881	0.0665854	0.1853114	0.5072092	0.9788456	0.5068114	0.8334929	0.1673753	0.0004335	0.0646341	0.1929954	0.2373791	0.7610721	0.4025243	0.1664617	0.3742883	0.4549428	0.1001324	0.4253293	0.2732285	0.2663817	0.7762558	0.6286432	0.7058747	0.0161095	0.0062825	0.6677036	0.3067021	0.0195100	0.5591633	0.7048456	0.6937706	0.6871012	0.0698793	0.4131527	0.8225074	0.7076849	0.6977362	0.7923411	0.0600014	0.4607137	0.7223245	0.3692305	0.4372476	0.8210322	0.1541099	0.7100321	0.1248760	0.0371533	0.6261726	0.4329884	0.4860325	0.2054647	0.3003227
750	0.8080016	0.2397894	0.8848819	0.7385591	0.3705162	0.2021597	0.1893996	0.0745237	0.7625405	0.8360056	0.9520694	0.3334635	0.7528939	0.2537546	0.2008049	0.1557617	0.2093673	0.9796949	0.4131253	0.3635636	0.5409751	0.2064974	0.5410665	0.7992629	0.7235106	0.6328497	0.3582445	0.4486028	1.0216724	0.7465166	0.1410440	0.4544213	0.9221410	0.6158404	0.2002747	0.8397374	0.8180878	0.9419531	0.6051026	0.5371298	0.6118639	0.2027915	0.5872834	0.9180600	0.0487712	0.4142581	0.6511136	0.1105759	0.2360082	0.5676934	0.9538665	0.4770208	0.9190331	0.1620457	0.0009636	0.0484042	0.2272128	0.1987791	0.7586380	0.3592159	0.1534278	0.4029223	0.4028166	0.0858983	0.4210649	0.2794546	0.3069821	0.7284178	0.6276093	0.7419987	0.0158465	0.0149745	0.6101600	0.2661955	0.0165058	0.5839213	0.6823511	0.6090753	0.7754553	0.0954050	0.4123980	0.7917684	0.7033148	0.6947393	0.6748892	0.0851595	0.4508108	0.6719531	0.4105942	0.5186018	0.8532521	0.1560354	0.7900665	0.1276844	0.0647404	0.6102046	0.5906304	0.5236903	0.2558822	0.3163719
800	0.9111717	0.1367268	0.9327947	0.7379516	0.4436625	0.1601999	0.2034441	0.0900625	0.7849353	0.7818096	0.9989769	0.2967568	0.7090774	0.1887248	0.2068586	0.1685837	0.1481461	1.0119264	0.4218213	0.4344957	0.5194396	0.2983498	0.4917636	0.8011366	0.6675393	0.3996058	0.3068458	0.5745157	0.9871929	0.7210538	0.1938954	0.2967328	0.9987726	0.5004128	0.1983191	0.8066794	0.8406851	0.9965830	0.4754045	0.4769274	0.6149236	0.1755716	0.5895260	0.9826859	0.0394317	0.3674543	0.7266924	0.1185935	0.1508405	0.5215465	0.9702166	0.5079107	0.8703993	0.1607595	0.0009262	0.0699421	0.2194313	0.2176776	0.7569108	0.3201027	0.1316706	0.4999994	0.4622434	0.0715714	0.4051721	0.2906371	0.2917401	0.7322883	0.5893639	0.6798372	0.0140963	0.0139257	0.6350446	0.2886399	0.0149320	0.5557792	0.7161674	0.6278469	0.6787310	0.0755941	0.5405435	0.7747473	0.7397998	0.6870446	0.6693061	0.0424485	0.4958118	0.6658737	0.4813536	0.5145374	0.8117792	0.1784738	0.7395927	0.0773862	0.0702922	0.7115164	0.4804260	0.5045365	0.2234556	0.2974339
