Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.8052546	0.9498541	0.3938804	0.1190570	0.8628719	0.6323135	0.4226047	0.9580745	0.4567171	0.1482782	0.2229580	0.9275837	0.0679608	0.3472312	0.0268113	0.2965184	0.5178912	0.0967126	0.2899195	0.0850350	0.5058115	0.0240534	0.9942384	0.9212269	0.0175520	0.0452143	0.0281355	0.7500025	0.6122870	0.2269938	0.3472086	0.0054792	0.0205947	0.7424561	0.1736260	0.9675555	0.9803138	0.2991000	0.7278414	0.6298415	0.0511822	0.7127036	0.8955332	0.3774774	0.7798160	0.2607816	0.5589683	0.0839256	0.9522758	0.0364410	0.5236421	0.3296661	0.5801769	0.6767604	0.7238871	0.0464500	0.5438469	0.8037775	0.5534148	1.0422891	0.2935275	0.9910297	0.3399294	0.5020346	0.6230324	0.1392207	0.9255881	0.3851908	0.1497611	0.6322116	0.0064761	0.6515462	1.0250276	0.7025924	0.5747187	0.9465859	0.2062697	0.6226834	0.5669987	1.0267647	0.4621934	0.8116332	0.8787377	0.3246255	0.4418261	0.2204978	0.8508726	0.1895258	0.0746489	0.9926420	0.8677707	0.4638935	0.9436563	0.9286344	0.5616427	0.8526009	0.5946257	0.4174009	0.9963758	0.2400001
800	0.7779964	0.9427118	0.4740893	0.0976340	0.8967466	0.6225529	0.4008751	0.9894329	0.4733095	0.1641949	0.2391712	0.8792666	0.0632810	0.3470590	0.0303827	0.3310283	0.5029718	0.0816495	0.2965121	0.0718581	0.5405859	0.0262102	1.0024561	0.8818690	0.0187399	0.0273817	0.0239595	0.8528004	0.6374889	0.1980892	0.3403941	0.0055412	0.0142785	0.8083806	0.1690236	0.9856940	1.0022497	0.4268913	0.7093964	0.6829886	0.0483748	0.7664746	0.9631585	0.3561290	0.8800445	0.2567456	0.5870326	0.0711814	1.0657208	0.0490688	0.5384617	0.3157746	0.4917914	0.7586284	0.7580851	0.0325435	0.5763081	0.9178925	0.5545186	1.0065344	0.2861865	0.9546340	0.4038247	0.5400513	0.6198374	0.1141851	0.8679437	0.3930428	0.1814564	0.5987305	0.0069486	0.6916618	1.0245469	0.7178538	0.6094589	0.9910928	0.1690915	0.6991408	0.5897369	0.9662486	0.4746526	0.8639606	0.8769885	0.3057579	0.4981213	0.2147760	0.8514551	0.2634507	0.0555033	1.0005590	0.8201807	0.4486655	0.9467387	0.9289894	0.5884301	0.8591707	0.3896507	0.5247853	1.0108324	0.1769320
850	0.7832507	0.8427778	0.5591216	0.0885966	1.0031263	0.5616198	0.4364602	1.0977625	0.5144563	0.1591369	0.2112224	0.8684607	0.0537914	0.2879160	0.0358937	0.2942546	0.4867143	0.0673840	0.3042792	0.0593326	0.5149281	0.0320077	0.9737655	1.0003844	0.0099538	0.0555894	0.0248589	0.7489395	0.6020769	0.2038906	0.3196360	0.0069146	0.0264154	0.8754826	0.1850999	1.0504778	1.0060553	0.5559894	0.6087244	0.6756486	0.0540885	0.7581367	0.9830654	0.3549963	0.7325970	0.2959399	0.5274903	0.0905280	1.0231221	0.0590816	0.4522391	0.3075855	0.4788742	0.7162268	0.8216498	0.0226152	0.5412857	0.9442880	0.6274447	0.9873335	0.3142751	0.9420476	0.4007205	0.5066243	0.6255949	0.0985263	0.8784552	0.3961076	0.2003978	0.6338140	0.0091825	0.7614952	1.0467157	0.6851211	0.5119607	0.9937294	0.1880083	0.7891984	0.4878515	0.9130064	0.4503698	0.8625485	0.8352079	0.2669618	0.4478656	0.2354070	0.9192848	0.2488224	0.0568657	1.0215944	0.8984304	0.4979606	0.9721681	0.9103439	0.5781980	0.8285249	0.2792498	0.4793661	1.0000826	0.1822466
900	0.7796470	0.9332142	0.5645502	0.1042987	1.0183081	0.6006229	0.4257914	0.9274946	0.5694504	0.1908010	0.1937865	0.8779794	0.0466337	0.2683134	0.0219976	0.3562285	0.4546397	0.0358042	0.3190815	0.0901781	0.5424106	0.0180254	0.9638905	1.0338528	0.0075982	0.0782439	0.0244091	0.6963149	0.6819116	0.2280716	0.3795631	0.0048060	0.0221342	0.8141100	0.1432054	1.0688050	1.0552044	0.5892801	0.6618826	0.7135719	0.0239841	0.7595717	1.0166225	0.3373148	0.7188651	0.2868492	0.6803126	0.0996305	0.9347757	0.0588503	0.5795923	0.3658740	0.5237233	0.7281157	0.7598223	0.0258166	0.5548401	0.9671761	0.5597904	0.9880658	0.3175609	0.9129971	0.4159894	0.5261454	0.6457790	0.0724261	0.9460550	0.4114672	0.1796861	0.6886012	0.0042338	0.7782638	0.9700989	0.6279661	0.4822359	0.9419939	0.1813044	0.7603964	0.5705988	1.0316907	0.4924686	0.7998030	0.8664057	0.3186337	0.3421178	0.2186060	0.9124863	0.2537714	0.0652267	1.0265711	0.9312566	0.5029770	1.0233236	0.8683513	0.5281872	0.8300171	0.2493489	0.5105709	1.0502454	0.2561902
950	0.8114966	0.9981903	0.6910045	0.0980314	0.9867643	0.5832573	0.4256714	0.9988534	0.5932865	0.1873831	0.2272285	0.9133200	0.0620736	0.3081544	0.0078949	0.3542752	0.4462764	0.0453834	0.3052513	0.0757186	0.5545391	0.0168359	0.9521448	0.9677136	0.0028086	0.0724624	0.0274466	0.8030282	0.6384614	0.2210845	0.3533984	0.0040870	0.0194207	0.8050962	0.1310681	1.0118191	0.9868174	0.6207470	0.6464574	0.6801366	0.0162363	0.9156416	0.9172610	0.3520522	0.7474404	0.2805049	0.6196619	0.1128503	0.9340076	0.0392326	0.5320088	0.3285856	0.5257320	0.7543050	0.8562828	0.0508114	0.5379537	0.9408728	0.4907640	0.9579484	0.3376571	0.8731739	0.4555751	0.5061893	0.6258175	0.0561303	0.9514320	0.3725853	0.1666735	0.6160887	0.0060304	0.7081874	1.0135271	0.6313693	0.4821803	0.9512491	0.1969771	0.7402269	0.4784797	0.9726879	0.4612935	0.8124981	0.9576508	0.2518169	0.3667848	0.2060526	0.9431048	0.3023443	0.0567667	1.0858963	0.9005002	0.5112326	1.0123527	0.9997182	0.4424504	0.8324098	0.2867958	0.4694579	0.9309835	0.2892026
1000	0.8902854	0.9095798	0.6045966	0.1408228	1.0276536	0.6146046	0.4150809	1.0706015	0.6542024	0.1658351	0.2078857	0.8668684	0.0357715	0.3025724	0.0054455	0.2771554	0.4568149	0.0494668	0.2939782	0.0913308	0.5793922	0.0320111	0.9635063	0.9809186	0.0117334	0.0688091	0.0227416	0.8551447	0.6420306	0.2459667	0.3430508	0.0060864	0.0275454	0.8754448	0.1271964	1.0339967	0.9773433	0.6025122	0.7063827	0.7637208	0.0117074	0.8810513	1.0219385	0.3537339	0.8757797	0.2984232	0.5774921	0.0642784	1.0282505	0.0560284	0.5931438	0.3451539	0.4791951	0.8111759	0.7591228	0.0443916	0.4692950	0.9896259	0.5516201	0.9863845	0.3193908	0.8994323	0.4627968	0.5303544	0.5149232	0.0704183	0.9218503	0.3474789	0.1646105	0.6028569	0.0121771	0.7506973	1.0791255	0.6431522	0.5485921	0.9039488	0.2068440	0.6978933	0.4804331	1.0869488	0.5143799	0.7809139	0.9112974	0.3101561	0.3899690	0.1839206	0.9148951	0.2191549	0.0505245	1.0364548	0.8549963	0.5273913	0.9585310	0.9732071	0.6437004	0.8464825	0.2092419	0.4509397	1.0403037	0.3053547

0	0.8227022	0.9800817	0.8279006	0.0253964	0.9295642	0.5393846	0.4674991	0.9618094	0.5236676	0.1220168	0.1538100	0.8787102	0.0709598	0.4574865	0.0102147	0.2990306	0.4679696	0.0646864	0.3407587	0.1044964	0.5614444	0.0227595	1.0636582	0.9937591	0.0108286	0.0381707	0.0414906	0.8105891	0.5710759	0.1946733	0.3659971	0.0127789	0.0229757	0.7689150	0.1945420	1.0196501	1.0460346	0.7327726	0.6425986	0.6634172	0.0338677	0.8579132	0.9487812	0.3143563	0.8063347	0.2899800	0.5576692	0.1152276	1.0229231	0.0292187	0.5735695	0.2973998	0.5147782	0.7807834	0.7965767	0.0315337	0.6168788	1.0265955	0.5943312	1.0204019	0.3870059	0.8989384	0.3944612	0.4555642	0.5877198	0.0842012	0.8797070	0.3860710	0.2023556	0.7277456	0.0002792	0.7098808	0.9230387	0.6672667	0.5572939	0.8860703	0.2500481	0.7414107	0.5134397	0.9505969	0.4263772	0.8385742	0.8876758	0.3451740	0.3512349	0.1439956	1.1004216	0.2478073	0.0900985	0.9849757	0.8181456	0.4260856	0.9782504	0.8580187	0.5596220	0.8345364	0.1764913	0.4610651	0.9608260	0.2151329
50	0.8522439	1.0392300	0.8757232	0.0357642	0.2644576	0.5967268	0.3689356	1.0372908	0.2553281	0.1230324	0.0579324	0.8885141	0.0147084	0.5475970	0.0253783	0.5960400	0.2097129	0.4152628	0.3108816	0.1180821	0.1877720	0.0087010	0.9890527	0.9780503	0.0092966	0.2875083	0.0433818	0.8485629	0.8374205	0.1915414	0.3869161	0.0011396	0.0176567	0.7652571	0.1971370	0.8988329	0.9374642	0.7786918	0.6490485	0.6679376	0.0151491	0.7877690	0.9244561	0.3277789	0.7879772	0.2885924	0.6375834	0.1063023	0.6675511	0.0163407	0.3551168	0.2724592	0.5719412	0.8969933	0.7410180	0.0302697	0.4698200	0.9721786	0.5725842	1.0118364	0.3206119	0.9532548	0.3895046	0.5418086	0.2203642	0.0259265	0.9321891	0.3783898	0.2145774	0.6898836	0.0037889	0.6600908	0.7369692	0.6830053	0.4850384	0.9620884	0.1851839	0.8854161	0.7921103	1.0371826	0.5138675	0.9959733	0.9750574	0.5915603	0.4083416	0.1983375	1.0306744	0.3948688	0.0978881	0.9947506	0.7608615	0.5213327	0.8455110	0.8298983	0.5323528	0.8142482	0.1215881	0.5357440	0.9958370	0.2089173
100	0.8537269	0.8988295	0.7655364	0.0384632	0.1049599	0.5723261	0.5043920	1.1254848	0.2027924	0.1151391	0.0153970	0.8912567	0.0217785	0.4365033	0.0658456	0.5946027	0.1076644	0.4798569	0.3362775	0.0754669	0.1134625	0.0045297	0.9669527	0.9023656	0.0081511	0.3274863	0.0115419	0.8446293	0.8921307	0.2251318	0.4283897	0.0034033	0.0128205	0.6979809	0.2052820	0.9863929	1.0771320	0.9061042	0.6518455	0.7372892	0.0117985	0.8046538	0.8289625	0.3446046	0.8207939	0.2566436	0.6489323	0.1027185	0.5962608	0.0006957	0.2944729	0.2572114	0.5822478	0.8282121	0.7971898	0.0257375	0.5564268	0.9601308	0.5238720	0.9458434	0.3408608	0.9900272	0.3718949	0.5153826	0.0848566	0.0105966	0.9837715	0.6510788	0.2641304	0.5453920	0.0015703	0.6710716	0.6217014	0.6879208	0.4616942	0.9477126	0.3058057	0.9326853	0.8425291	1.0434873	0.7193357	1.0676084	1.0204843	0.6615631	0.4474248	0.0767722	0.9772833	0.6499123	0.0729872	0.9212259	0.6850734	0.5913563	1.0372659	0.7950793	0.4256524	0.8096444	0.1075146	0.5513187	0.9919794	0.1199653
150	0.8607358	1.0691889	0.8122180	0.0445653	0.0521923	0.6048749	0.6326037	1.0506727	0.1747331	0.0591307	0.0110868	0.8626572	0.0133801	0.3627843	0.1037895	0.5911108	0.0756270	0.4129876	0.3380192	0.0624046	0.0552350	0.0019576	0.9957907	0.9204619	0.0112112	0.3611526	0.0201901	0.8619566	0.9462931	0.2108207	0.4815760	0.0040650	0.0085137	0.7510912	0.1691807	0.9215487	0.9941559	0.8783827	0.6703225	0.7581118	0.0043611	0.8202418	0.8795858	0.3462813	0.7711660	0.2527795	0.5694116	0.0845153	0.6572697	0.0000000	0.2977542	0.2743424	0.5266254	0.7618062	0.7406272	0.0184101	0.5024938	0.9197759	0.5560912	0.9909454	0.3711822	0.9103942	0.2357942	0.4673714	0.0564969	0.0148546	0.9343206	0.7993742	0.2435942	0.4136059	0.0026905	0.7327530	0.6182443	0.7273684	0.3478772	0.9052037	0.3187583	0.9364987	0.7903333	0.8851524	0.8593573	0.9793153	1.0732414	0.7347965	0.4865570	0.0378152	1.0300347	0.7187829	0.0624443	1.0067686	0.6806491	0.5398994	0.9196300	0.8225918	0.3259696	0.8283847	0.1988874	0.4585655	0.9773940	0.0893230
200	0.7853893	1.0232793	0.8063639	0.0606560	0.0541945	0.6014475	0.8472826	1.0129124	0.1812581	0.0745906	0.0077109	0.7773239	0.0222417	0.2829006	0.1492899	0.5577700	0.0670671	0.5165911	0.3725106	0.0290798	0.0343822	0.0008047	1.0714264	0.9701261	0.0137684	0.5167268	0.0145252	0.8866007	0.9753641	0.1840454	0.5284586	0.0022070	0.0244389	0.7548450	0.1728482	0.9526015	1.0353866	0.9278950	0.5880262	0.7384863	0.0002282	0.7295538	0.8950786	0.3131321	0.7649968	0.2326063	0.6240460	0.0962855	0.6738905	0.0000138	0.2508015	0.2260738	0.5419838	0.7751226	0.7748496	0.0234006	0.5526779	0.9682784	0.6286882	1.0833893	0.3497612	0.8648707	0.0964740	0.5208573	0.0319314	0.0135099	0.9335366	0.7243434	0.2775238	0.2788508	0.0062259	0.7805170	0.5845462	0.7602490	0.2093023	0.8717080	0.3951704	0.9628346	0.7528239	0.9043761	0.8346620	0.9525285	0.9323796	0.7087807	0.5314555	0.0418143	0.9576755	0.7005513	0.0588438	0.9121278	0.6811871	0.5173682	0.9264188	0.8356509	0.2874346	0.8543686	0.3387522	0.4772519	0.9739929	0.0933158
250	0.8447355	1.0170304	0.7443040	0.1130700	0.0719827	0.6782529	0.7485184	1.0047065	0.2013159	0.0757791	0.0112867	0.8203658	0.0208752	0.2533591	0.1542216	0.5617327	0.0713607	0.4356330	0.3739025	0.0440244	0.0276237	0.0006762	1.0951117	0.9656619	0.0091853	0.4994961	0.0179219	0.9102805	0.9297292	0.1989411	0.5581352	0.0071953	0.0262373	0.8745272	0.1363720	0.9299526	1.1346998	0.9393602	0.5594862	0.7574707	0.0018478	0.8547028	0.9743414	0.2984315	0.6303060	0.2410791	0.5816450	0.0606726	0.5447256	0.0007728	0.3162781	0.1932485	0.5043663	0.7034834	0.8410571	0.0194914	0.5348613	0.9025516	0.5777736	0.9102202	0.3397807	0.9069229	0.0556161	0.3902227	0.0263149	0.0194942	0.9508106	0.7889740	0.2773046	0.2653815	0.0251275	0.7822708	0.5745087	0.6939297	0.2171747	0.9032249	0.3535108	0.9627512	0.8077936	0.9677150	0.8298387	1.0056147	1.0164924	0.7739681	0.4744849	0.0331182	1.0345983	0.7058417	0.0465048	1.0069147	0.7321137	0.5665255	0.9622539	0.8038541	0.2321770	0.8442203	0.2822525	0.4955768	1.0142371	0.1213627
300	0.8373495	0.9062948	0.6454462	0.1526616	0.0654941	0.6225518	0.8491383	0.9936520	0.1961004	0.0816785	0.0169125	0.8220699	0.0335211	0.2605613	0.1381619	0.5869771	0.0526461	0.5645680	0.3416708	0.0310022	0.0422723	0.0009676	1.1181425	1.0055121	0.0136043	0.4509546	0.0139813	0.8163737	0.9015925	0.2267880	0.4895553	0.0030338	0.0252560	0.8440360	0.1312042	0.9753441	0.9305376	0.9298007	0.6645859	0.8475471	0.0032720	0.9129624	0.9781713	0.3314329	0.5960354	0.2739769	0.5809603	0.0904636	0.6607478	0.0000186	0.2071370	0.1658085	0.5196591	0.6297862	0.8611004	0.0189847	0.5719362	0.8787026	0.5952185	1.0030174	0.3370978	0.9138379	0.0818073	0.4434380	0.0458437	0.0184574	0.9667031	0.7711336	0.2815545	0.2360193	0.0329891	0.7845953	0.5604391	0.6714107	0.2291230	0.8910802	0.2959888	1.0157533	0.8407968	0.9650478	0.8286051	1.0474184	0.9276619	0.7043121	0.5038281	0.0201669	0.9333165	0.6555940	0.0700273	0.9833432	0.7758332	0.5315195	0.8712939	0.7811845	0.2363537	0.8870746	0.3757706	0.4392314	1.0622393	0.1250046
350	0.7649286	1.0507629	0.5748379	0.2272626	0.0795020	0.5896245	0.8318959	0.9136567	0.2122594	0.0492855	0.0101211	0.7757666	0.0476327	0.2449995	0.1705949	0.6094839	0.0646338	0.4360599	0.3386422	0.0512380	0.0284467	0.0015178	1.0280137	0.9802626	0.0161035	0.4475161	0.0220300	0.9494295	0.9629910	0.2167785	0.5129493	0.0031710	0.0203202	0.8358797	0.1453685	0.8844052	0.9701194	0.8949140	0.5822484	0.7787278	0.0067290	0.8540143	0.8882090	0.3067708	0.6292928	0.2647167	0.6178510	0.0738901	0.6123055	0.0000008	0.2659389	0.1663691	0.4324814	0.7069647	0.8598000	0.0248426	0.5773013	0.8723015	0.6157398	0.9461891	0.3270092	0.8461149	0.0577150	0.4496137	0.0413073	0.0216150	0.9063447	0.7978268	0.2550389	0.3009076	0.0521236	0.7360781	0.5581948	0.6367752	0.2356282	0.8287006	0.3678741	0.9967746	0.8782376	0.9721009	0.8371959	1.0489921	0.9467718	0.7421772	0.4782156	0.0163593	0.9919968	0.6204898	0.0779859	1.0398015	0.7114830	0.5528052	0.8633368	0.8536328	0.2235235	0.8350762	0.4000908	0.4805166	1.0222460	0.0669059
400	0.7521797	0.9419284	0.4637466	0.2470623	0.0452491	0.5403308	0.7843701	1.0293587	0.1945129	0.0607506	0.0067559	0.8198930	0.0287669	0.2626225	0.1649956	0.5109983	0.0445046	0.5327094	0.2815040	0.0561777	0.0381146	0.0002413	1.0128272	0.9284677	0.0129289	0.3577019	0.0289525	0.9160137	0.9035552	0.2194146	0.4623170	0.0046467	0.0323191	0.8293143	0.1558909	0.9070454	1.0904018	0.9277066	0.5543802	0.7335028	0.0029042	0.8582440	0.9441373	0.3167646	0.5732658	0.2622049	0.6499185	0.0768520	0.6723057	0.0001284	0.2999468	0.1817729	0.5068734	0.7244490	0.8153787	0.0187725	0.5880586	0.7856536	0.6119836	1.0204786	0.3174270	0.8910264	0.0666841	0.4549002	0.0311767	0.0146647	0.8831319	0.8414860	0.2705777	0.3144098	0.0671136	0.8044303	0.5076650	0.6315485	0.2057744	0.7830047	0.4006695	0.9770315	0.9453845	0.9822391	0.8021531	0.9067991	0.8974344	0.7895855	0.5184798	0.0139704	1.0303790	0.5546513	0.0858210	0.9779288	0.7450156	0.5268647	0.9171502	0.8503825	0.2365135	0.8770711	0.4140193	0.5504089	0.9022017	0.1027732
450	0.8524756	0.9119541	0.4058434	0.2364988	0.0475491	0.6201402	0.7166360	1.0280921	0.2427005	0.0796672	0.0063950	0.8299248	0.0334303	0.1931533	0.1156773	0.5363011	0.0542651	0.5380306	0.3292996	0.0265327	0.0264753	0.0005964	1.0148818	0.9922878	0.0130904	0.3774927	0.0170043	0.9311919	0.9456727	0.2017187	0.5167932	0.0033297	0.0213858	0.8284484	0.1484839	0.9437939	1.0082582	0.8851662	0.6601185	0.7385159	0.0032190	0.8440572	0.9131252	0.3146530	0.6523852	0.2517440	0.5881026	0.0604663	0.5615147	0.0009183	0.2696711	0.1634921	0.5484464	0.6872463	0.8180079	0.0129599	0.5786879	0.8448927	0.5822127	0.9627264	0.3328543	0.8292072	0.0522580	0.4743307	0.0572548	0.0232040	0.9278838	0.8361886	0.3132974	0.2871395	0.0718874	0.7978671	0.5111580	0.6858164	0.2118892	0.7979642	0.4082838	0.9887426	0.8487238	1.0639330	0.6706291	1.0055247	0.9821306	0.7801238	0.5218322	0.0200568	0.9618904	0.4742247	0.0716677	0.9540609	0.7389287	0.5651893	1.0334499	0.8965112	0.1955674	0.8999283	0.3654250	0.6592075	0.9851106	0.0917685
500	0.7711537	0.9949971	0.3711860	0.3085218	0.0466262	0.5683096	0.8704704	1.0660746	0.2053052	0.0770562	0.0140960	0.8643297	0.0316928	0.2329287	0.1135188	0.6149818	0.0640216	0.5711909	0.3224228	0.0283117	0.0360050	0.0006884	0.9575456	0.9357264	0.0071982	0.3518301	0.0125578	0.9467222	0.9584023	0.2002116	0.5923720	0.0016586	0.0174865	0.8665188	0.1519291	1.0166132	0.9851776	0.8801363	0.5964642	0.7277063	0.0050601	0.6976008	0.9239968	0.3199724	0.5395163	0.2557710	0.5585543	0.0600818	0.5620365	0.0009460	0.2616402	0.2041384	0.5195034	0.7067010	0.8389902	0.0279687	0.6017425	0.7873753	0.5761732	0.8293593	0.2954268	0.8033481	0.0541461	0.5367170	0.0467090	0.0227101	0.9139174	0.8586456	0.2560494	0.2811653	0.0712398	0.8189307	0.5312276	0.6052048	0.1824822	0.7951856	0.3796424	0.9473082	0.8181952	1.0568552	0.7390062	0.9738474	1.0917630	0.7543390	0.5200828	0.0148262	0.9263825	0.4610307	0.0678824	0.8965289	0.6410673	0.5087009	0.9812666	0.9506560	0.2078600	0.8710570	0.5060563	0.6194745	0.9614472	0.1169544
550	0.8112427	0.9040291	0.3797530	0.3353688	0.7551507	0.6167141	0.9096017	1.0964196	0.7430321	0.0758363	0.1974013	0.8459715	0.0393065	0.2435516	0.1159140	0.3582112	0.3023244	0.0878141	0.2856109	0.0297790	0.3450548	0.0047398	0.9940213	0.9783264	0.0086533	0.1997613	0.0188285	0.9009521	0.7976374	0.1619306	0.5389764	0.0045353	0.0226031	0.8649213	0.1537021	1.0350268	1.0504623	0.9563612	0.5711334	0.6481542	0.0461713	0.7472723	0.8769333	0.3238446	0.6165430	0.2974895	0.6230503	0.0925247	1.0170750	0.0389770	0.3879509	0.1908833	0.4422176	0.6966235	0.7770906	0.0169937	0.6624405	0.8420783	0.5732431	0.9662027	0.3347901	0.7740195	0.2224568	0.4750818	0.6224889	0.0387787	0.9756415	0.8380800	0.2552723	0.3612172	0.0314554	0.7477090	0.8768316	0.6590911	0.3753705	0.8220445	0.5641939	0.7133924	0.5806442	0.9446864	0.7622534	0.9386892	0.8229442	0.5085528	0.4608288	0.0301105	0.9796276	0.3081606	0.0652788	0.9743282	0.8791215	0.5468120	0.9144852	0.8696128	0.3073270	0.8717168	0.4448215	0.4804514	0.9370383	0.1306328
600	0.8209681	0.9747468	0.3658189	0.3857146	0.9540430	0.5803628	0.6628605	1.0645405	0.8931551	0.1029341	0.2452188	0.8668962	0.0376382	0.2305537	0.0478634	0.3140699	0.4328959	0.0145265	0.3146664	0.0384172	0.4973941	0.0129532	0.9577393	0.9358338	0.0172261	0.3953918	0.0267560	0.8846458	0.6439091	0.2034986	0.5523087	0.0020013	0.0170149	0.8144678	0.1079931	1.0399056	0.9939140	0.8619056	0.6233601	0.4636254	0.0456600	0.7822816	0.9427843	0.3188333	0.6749420	0.2782138	0.5774793	0.0997996	1.1075666	0.0532988	0.3998739	0.2013926	0.5411984	0.6691222	0.7724299	0.0234145	0.6170936	0.8581968	0.5771457	0.9238933	0.3581308	0.9125868	0.3116941	0.4683189	0.7639480	0.0248046	0.9443039	0.6777524	0.2565510	0.6100075	0.0115769	0.7480860	0.8863812	0.5707534	0.4663081	0.8553015	0.5120494	0.5844328	0.4823736	0.8498926	0.8509564	0.8615101	0.8907529	0.3893146	0.3794584	0.1269607	1.1255143	0.3149441	0.0632745	1.0259482	0.8280421	0.5204122	0.8774343	0.9070619	0.3472326	0.8988473	0.4211519	0.5186278	1.0292376	0.2399910
650	0.8042538	1.0469508	0.3196360	0.2838505	0.9661842	0.6187949	0.4701039	1.0328937	0.8955925	0.1582680	0.2601395	0.9423646	0.0401126	0.2857732	0.0367227	0.2470935	0.3989016	0.0043578	0.2831867	0.0418360	0.4988037	0.0208373	0.9686200	0.9818282	0.0135929	0.1924564	0.0323120	0.8073535	0.6177089	0.2056637	0.5146249	0.0063104	0.0215238	0.8600033	0.1240913	1.0146647	0.9246889	0.6438739	0.6289432	0.5285107	0.0275992	0.8244482	0.8167601	0.3327229	0.7362510	0.2853524	0.6141420	0.0715649	1.0322922	0.0538473	0.5193854	0.2488494	0.4799441	0.6488522	0.8002387	0.0196727	0.5627108	0.8748393	0.5755535	0.9772133	0.3192173	0.9242738	0.3878810	0.4908717	0.7567674	0.0333720	0.9581997	0.5545715	0.2387922	0.6584949	0.0184666	0.7100887	0.8466552	0.6675880	0.5356822	0.9270820	0.4211178	0.5351017	0.4121834	0.8922318	0.8826380	0.8371041	0.9061716	0.3839620	0.4367818	0.1117213	0.9976337	0.3488001	0.0435968	0.9219719	0.7342568	0.5816833	0.8318425	0.9348289	0.2720956	0.7621199	0.4595379	0.5388924	1.0330540	0.2639250
700	0.9436780	0.8910464	0.3139577	0.1452770	0.9899405	0.5952036	0.4027647	1.0165493	0.6776612	0.2018922	0.2053950	0.9189473	0.0513387	0.3192348	0.0210384	0.2667201	0.4119957	0.0263951	0.3411688	0.0626938	0.4899474	0.0275725	1.0092684	0.9100210	0.0179027	0.0909291	0.0207538	0.8833521	0.5467707	0.2090954	0.4351296	0.0000000	0.0173321	0.8535537	0.1406876	1.0587970	0.9844821	0.6735958	0.6479872	0.6151278	0.0272294	0.7356184	0.9515830	0.3299966	0.8248820	0.2798208	0.6356523	0.0557669	0.9887949	0.0566050	0.4841054	0.2745634	0.4992618	0.6348564	0.7748803	0.0192686	0.5368696	0.9075175	0.5227418	0.9459990	0.3334824	0.9373649	0.4995242	0.4640746	0.6937726	0.0433222	0.9489718	0.4567825	0.2406126	0.6752343	0.0156839	0.7624169	0.9017801	0.7497074	0.5475810	0.9104956	0.3388126	0.4588184	0.4376967	1.0133371	0.7350198	0.8547394	0.8565401	0.3643394	0.3682715	0.1624137	0.9146809	0.2771547	0.0581455	0.9565340	0.8185904	0.5545231	0.8719419	0.8515181	0.4339387	0.8135607	0.4089781	0.5509780	1.0639568	0.3224655
750	0.9376344	0.9703057	0.4070583	0.1053584	1.0132702	0.5887476	0.3949213	1.0684921	0.4312109	0.2038546	0.1642528	0.8850443	0.0792575	0.3977703	0.0137140	0.2875857	0.4697549	0.0608020	0.3118515	0.0601398	0.4724997	0.0208842	0.9307263	0.9556794	0.0120443	0.1288043	0.0320012	0.7123268	0.5029682	0.2035581	0.3620820	0.0002313	0.0171754	0.7889432	0.1363896	0.9133235	0.9230168	0.6055506	0.6203526	0.7177749	0.0215490	0.7955423	0.8556837	0.3468794	0.8756409	0.3556392	0.6123550	0.0698044	0.9945479	0.0599534	0.5445037	0.2685902	0.5168862	0.7579694	0.7550618	0.0306436	0.5381451	0.9022709	0.5245976	0.8676464	0.2882294	0.9336451	0.4048254	0.4556910	0.6876409	0.0226773	0.9289576	0.3920837	0.2230459	0.7068326	0.0144503	0.8231127	0.9387472	0.6412416	0.5318732	0.9238588	0.3478146	0.6216408	0.4747606	1.0135922	0.6817497	0.8136121	0.9433840	0.3421562	0.2954323	0.1745302	0.8551510	0.2020303	0.0713701	0.9219514	0.9885031	0.5222531	0.8204936	0.8244644	0.4794145	0.8620141	0.2996878	0.5347084	1.0176718	0.3178374
