"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
900	0.4079737	0.3392343	0.9514265	0.8922942	0.9500006	0.7999666	0.3922628	0.6926095	0.0823492	0.6995344	1.0000000	0.9845957	0.1093799	0.9784913	0.1917596	0.4643750	0.0050529	0.5679711	0.4389960	0.7552827	0.7262471	0.2218029	0.6225228	0.3875273	0.2398172	0.9947748	0.0863685	0.4555819	0.2159121	0.0853067	0.8033626	0.4273850	0.0727522	0.5313226	0.1968768	0.3153401	0.6002422	0.9991037	0.0573094	0.9602797	0.4871875	0.8748991	0.2979502	0.9981178	0.2778728	0.0229399	0.1095640	0.3905881	0.5520499	0.0436825	0.3507168	0.8042649	0.3735609	0.9149170	0.9162409	0.6529890	0.6470166	0.9995854	0.6210953	0.9999875	0.0028291	0.6666454	0.8217389	0.1921058	0.0962556	0.8956746	0.3222596	0.6187666	0.8805383	0.2651309	0.3739942	0.0671380	0.8311254	0.4366406	0.5882544	0.9419707	0.5758332	0.0699768	0.9998293	0.2299050	0.1830660	0.0329702	0.3060421	0.9977480	0.0144645	0.4975367	0.4244142	0.7646559	0.4815998	0.2816154	0.5368391	0.6014839	0.7229693	0.6137508	0.0181345	0.2717201	0.9818832	0.4409789	0.4835839	0.6308590
950	0.4068718	0.3210981	0.9440840	0.8969195	0.9601181	0.7915475	0.4083392	0.7213213	0.0823492	0.6995336	1.0000000	0.9845946	0.1087242	0.9778829	0.1917599	0.4643759	0.0059514	0.5272509	0.4563165	0.7683423	0.7264869	0.2276579	0.6328807	0.3898756	0.2481489	0.9949060	0.0855919	0.4596404	0.2173969	0.0885691	0.7941961	0.4266295	0.0774610	0.5353593	0.1876770	0.3121924	0.5988149	0.9980783	0.0668790	0.9585843	0.4884283	0.8782649	0.2959145	0.9981829	0.2778555	0.0220256	0.1044227	0.3855081	0.5639419	0.0446505	0.3523928	0.8216024	0.3780444	0.9157063	0.9186661	0.6520815	0.6594910	0.9996097	0.6805855	0.9999867	0.0040414	0.6355835	0.8121094	0.1760655	0.0876376	0.8983265	0.3186249	0.6035397	0.8776208	0.2656075	0.3671569	0.0671308	0.8329437	0.4366520	0.5932236	0.9423763	0.5757542	0.0696270	0.9998125	0.1981923	0.1779093	0.0327218	0.2629584	0.9977957	0.0075849	0.4981045	0.4228476	0.7652674	0.4812129	0.2636931	0.5366736	0.6019124	0.7124878	0.6287685	0.0182913	0.2644457	0.9788020	0.4215157	0.4859114	0.6369999
1000	0.4069640	0.3077754	0.9383706	0.8971693	0.9614411	0.7834553	0.4234808	0.7447044	0.0823492	0.6995320	1.0000000	0.9845943	0.1085752	0.9767467	0.1917604	0.4643769	0.0069615	0.4963081	0.4708365	0.7789914	0.7167614	0.2355733	0.6405768	0.3912741	0.2572962	0.9950386	0.0851007	0.4593685	0.2200866	0.0903353	0.7890293	0.4269889	0.0808013	0.5497831	0.1810335	0.3116501	0.6002208	0.9965436	0.0745870	0.9574902	0.4899406	0.8806343	0.2944614	0.9982399	0.2778252	0.0210133	0.1002675	0.3825736	0.5743555	0.0467967	0.3557669	0.8370318	0.3803643	0.9162263	0.9201050	0.6513015	0.6749272	0.9996219	0.7340789	0.9999865	0.0054031	0.6111630	0.8073653	0.1659427	0.0818691	0.8987635	0.3157048	0.5861548	0.8746255	0.2661570	0.3626337	0.0671206	0.8348680	0.4366450	0.5976739	0.9423962	0.5758486	0.0698403	0.9997993	0.1615099	0.1750745	0.0325843	0.2465449	0.9978453	0.0045058	0.4986802	0.4188516	0.7653935	0.4809939	0.2488031	0.5352599	0.6020736	0.7068846	0.6358328	0.0185038	0.2601317	0.9781233	0.4170428	0.4884796	0.6423829

0	0.4060190	0.2651381	0.9257125	0.8220229	0.8915071	0.7412294	0.4869005	0.8276273	0.0823492	0.6995173	1.0000000	0.9845963	0.1100400	0.9699986	0.1917655	0.4643837	0.0148736	0.3908596	0.5250518	0.8150349	0.7297381	0.2703842	0.6609375	0.4046503	0.2885108	0.9951928	0.0855720	0.4286181	0.2404751	0.0930656	0.7749718	0.4279379	0.0964013	0.4776838	0.2016380	0.3283324	0.6239830	0.9771809	0.1060999	0.9511697	0.4874716	0.8715960	0.3007052	0.9988921	0.2777182	0.0190394	0.0947950	0.3806038	0.6200493	0.0609229	0.3858952	0.8884516	0.3714655	0.9183811	0.9142084	0.6489920	0.8049524	0.9995103	0.8973599	0.9999857	0.0149286	0.5480641	0.7932699	0.1792268	0.0663756	0.8909015	0.3051586	0.4469226	0.8687771	0.2656935	0.3567610	0.0670934	0.8340135	0.4366850	0.6279403	0.9408706	0.5782637	0.0748492	0.9997756	0.0540020	0.2296437	0.0324961	0.1947258	0.9980109	0.0023545	0.4986218	0.3854807	0.7634417	0.4810224	0.1962875	0.5359425	0.6021733	0.7013068	0.5943570	0.0191339	0.2745574	0.9678292	0.3961250	0.5031895	0.6616983
50	0.3478411	0.2650503	0.9257084	0.8226573	0.8841250	0.5867488	0.4869041	0.8276314	0.0823492	0.6995150	1.0000000	0.9845960	0.1100410	0.9698949	0.1917662	0.4643854	0.0148744	0.3908586	0.5248937	0.8116335	0.7065117	0.2026853	0.6609513	0.4045346	0.2885212	0.8643164	0.0571089	0.3283551	0.2345598	0.0957715	0.8254379	0.5962595	0.1033530	0.6715904	0.1896661	0.2410890	0.6185219	0.6641268	0.0897109	0.9551756	0.4872572	0.8632926	0.3038938	0.9984685	0.2777157	0.0189759	0.0911815	0.3482341	0.6229133	0.1862980	0.3863153	0.8888849	0.3693660	0.9223626	0.9092225	0.7753273	0.8113555	0.9996061	0.8973445	0.9999864	0.0098701	0.6225323	0.7979949	0.1791455	0.0654642	0.8960057	0.3056982	0.4469062	0.8669492	0.2666237	0.3309445	0.0663959	0.8333211	0.4366865	0.6280862	0.9409836	0.5873970	0.0748511	0.9997707	0.0543637	0.2468061	0.0324797	0.2166143	0.7351597	0.0023655	0.5249588	0.3748835	0.7635578	0.4810191	0.1718209	0.5840235	0.6021738	0.7209231	0.5991954	0.0197609	0.2832908	0.9717791	0.4079006	0.5030844	0.6561703
100	0.2997403	0.2647854	0.9257969	0.8218206	0.8352445	0.3948488	0.4869064	0.8276172	0.0823492	0.6995120	1.0000000	0.9845960	0.1101037	0.9673919	0.1917672	0.4643857	0.0148763	0.3911318	0.5223763	0.8009412	0.6313632	0.1248455	0.6610183	0.4023015	0.2885679	0.6979637	0.0290185	0.2577443	0.2050806	0.1110242	0.8957559	0.7914061	0.1492954	0.8310212	0.1368690	0.1576388	0.5964302	0.4426390	0.0705189	0.9599893	0.4824751	0.8147061	0.3244081	0.9940538	0.2777048	0.0180305	0.0743705	0.3054689	0.6525760	0.3108864	0.3894142	0.8912402	0.3658109	0.9176743	0.8793903	0.8973830	0.7979407	0.9997548	0.8974650	0.9999892	0.0060617	0.7083409	0.8197313	0.1819986	0.0618731	0.9137121	0.3101210	0.4469277	0.8530896	0.2712766	0.2989950	0.0749885	0.8298384	0.4367199	0.6287283	0.9415505	0.6662399	0.0748531	0.9997324	0.0557035	0.2788043	0.0324104	0.3441513	0.5502628	0.0024633	0.5505541	0.3294758	0.7644313	0.4810015	0.1617075	0.6319930	0.6021768	0.8046722	0.5681998	0.0255019	0.3225665	0.9826491	0.4719307	0.5022034	0.6312136
150	0.2904844	0.2651087	0.9264898	0.8162810	0.7592280	0.2749741	0.4868982	0.8273760	0.0823492	0.6995104	1.0000000	0.9845961	0.1106464	0.9574953	0.1917678	0.4643850	0.0148764	0.3928923	0.5163648	0.7924902	0.5734963	0.0802288	0.6610943	0.3967352	0.2886777	0.5910548	0.0155277	0.2479449	0.1679826	0.1334767	0.9367743	0.9040932	0.2295519	0.9047550	0.0839658	0.1145503	0.5771138	0.3669289	0.0685221	0.9632641	0.4654606	0.7601090	0.3543308	0.9880214	0.2776739	0.0160450	0.0548418	0.2782547	0.7080440	0.3964213	0.3958305	0.8775441	0.3640129	0.9001622	0.8388473	0.9569099	0.7762820	0.9998700	0.8977703	0.9999919	0.0046546	0.7568812	0.8546254	0.1959146	0.0588876	0.9303698	0.3201491	0.4473909	0.8248911	0.2774005	0.2779941	0.0900251	0.8253814	0.4368432	0.6294614	0.9422343	0.7834464	0.0748576	0.9996481	0.0552737	0.3018867	0.0326949	0.5301666	0.4870814	0.0026920	0.5628866	0.2842469	0.7655762	0.4809886	0.1779278	0.6540673	0.6021819	0.8875343	0.5386195	0.0385710	0.3625287	0.9904930	0.5508206	0.5005905	0.6037572
200	0.3402855	0.2665445	0.9281197	0.8055837	0.6844383	0.2129998	0.4868185	0.8263783	0.0823492	0.6995107	1.0000000	0.9845963	0.1124148	0.9400127	0.1917677	0.4643843	0.0148473	0.3970345	0.5095193	0.7878194	0.5445283	0.0590206	0.6610740	0.3908910	0.2888140	0.5338459	0.0101548	0.2677021	0.1385511	0.1494840	0.9522063	0.9581035	0.3041270	0.9365791	0.0519078	0.0919417	0.5676790	0.3443510	0.0798926	0.9657190	0.4429684	0.7507030	0.3724558	0.9850205	0.2776164	0.0143042	0.0411484	0.2661878	0.7639296	0.4776529	0.4034693	0.8348180	0.3634638	0.8773661	0.8102030	0.9799433	0.7620844	0.9999344	0.8974201	0.9999936	0.0041727	0.7788429	0.8883218	0.2206660	0.0578617	0.9393119	0.3330454	0.4494094	0.7923416	0.2822127	0.2655264	0.1040180	0.8218782	0.4370335	0.6301297	0.9427235	0.8413312	0.0748670	0.9995437	0.0522842	0.3122768	0.0359781	0.6806850	0.4676734	0.0027989	0.5679582	0.2577856	0.7655408	0.4810379	0.2093117	0.6622826	0.6021870	0.9388897	0.5255683	0.0514268	0.3817491	0.9944284	0.6070289	0.4990276	0.5850445
250	0.4666113	0.2687650	0.9304076	0.7915292	0.6195412	0.1838390	0.4865295	0.8242716	0.0823492	0.6995118	1.0000000	0.9845963	0.1157479	0.9207490	0.1917674	0.4643839	0.0147595	0.4028308	0.5039884	0.7853163	0.5321633	0.0497936	0.6608330	0.3869518	0.2888846	0.5057438	0.0081623	0.2953373	0.1199327	0.1478894	0.9549776	0.9818771	0.3514381	0.9491826	0.0360773	0.0784678	0.5642511	0.3370113	0.0924954	0.9677366	0.4304808	0.7760261	0.3730221	0.9843477	0.2775379	0.0133198	0.0338648	0.2636083	0.8085591	0.5511337	0.4100974	0.7940149	0.3634741	0.8567286	0.7972502	0.9838093	0.7554082	0.9999645	0.8958458	0.9999945	0.0039510	0.7875219	0.9108129	0.2489532	0.0581117	0.9428381	0.3444967	0.4539214	0.7662492	0.2849555	0.2581443	0.1137533	0.8211936	0.4372008	0.6307255	0.9429743	0.8300803	0.0748802	0.9994624	0.0488051	0.3137178	0.0469448	0.7671634	0.4600475	0.0027279	0.5700304	0.2456629	0.7638916	0.4812323	0.2418508	0.6651658	0.6021894	0.9652316	0.5256952	0.0576539	0.3816764	0.9961388	0.6378675	0.4978553	0.5745102
300	0.5957413	0.2711111	0.9328718	0.7762070	0.5673602	0.1709465	0.4858990	0.8213055	0.0823492	0.6995127	1.0000000	0.9845963	0.1201205	0.9050644	0.1917671	0.4643839	0.0146171	0.4088172	0.5001796	0.7836940	0.5273686	0.0459653	0.6604247	0.3850241	0.2887944	0.4926004	0.0074215	0.3193563	0.1098593	0.1355882	0.9534793	0.9918582	0.3753778	0.9540747	0.0289909	0.0700207	0.5632990	0.3337117	0.0967651	0.9692854	0.4325978	0.8069054	0.3630809	0.9846405	0.2774588	0.0128806	0.0309542	0.2653613	0.8392919	0.6044469	0.4148936	0.7723262	0.3636907	0.8414853	0.7946627	0.9782493	0.7527313	0.9999774	0.8938800	0.9999948	0.0037854	0.7906379	0.9226900	0.2745190	0.0588097	0.9439636	0.3521593	0.4606366	0.7509217	0.2860533	0.2537077	0.1194759	0.8263700	0.4372843	0.6308548	0.9430231	0.7811485	0.0748905	0.9994294	0.0464377	0.3096226	0.0644254	0.8076264	0.4547733	0.0026376	0.5709997	0.2403308	0.7611985	0.4816306	0.2679262	0.6661765	0.6021871	0.9775269	0.5342309	0.0582941	0.3708879	0.9968182	0.6518416	0.4970227	0.5687836
350	0.6767963	0.2731278	0.9351952	0.7614868	0.5292637	0.1655551	0.4849147	0.8180961	0.0823492	0.6995130	1.0000000	0.9845962	0.1245215	0.8946246	0.1917669	0.4643840	0.0144458	0.4139546	0.4976392	0.7823436	0.5257226	0.0444032	0.6600314	0.3844850	0.2885488	0.4866429	0.0071243	0.3358817	0.1051233	0.1247769	0.9514735	0.9959272	0.3858039	0.9561885	0.0259746	0.0649696	0.5631729	0.3324020	0.0931920	0.9703205	0.4431751	0.8294510	0.3506468	0.9851254	0.2774007	0.0127157	0.0304256	0.2682078	0.8578337	0.6367668	0.4180429	0.7648058	0.3639525	0.8315573	0.7966585	0.9702778	0.7513416	0.9999825	0.8926455	0.9999949	0.0036379	0.7917130	0.9284209	0.2943749	0.0595037	0.9442883	0.3561890	0.4682264	0.7448941	0.2861882	0.2510778	0.1225034	0.8361493	0.4372816	0.6300990	0.9429189	0.7258082	0.0748889	0.9994367	0.0456262	0.3030014	0.0820179	0.8240212	0.4505309	0.0025847	0.5715373	0.2376602	0.7583134	0.4822164	0.2866802	0.6665360	0.6021820	0.9829676	0.5457793	0.0565924	0.3572797	0.9970620	0.6568509	0.4964116	0.5654084
400	0.7170518	0.2746829	0.9372465	0.7489252	0.5040801	0.1634666	0.4836996	0.8151799	0.0823492	0.6995131	1.0000000	0.9845962	0.1281366	0.8886003	0.1917669	0.4643839	0.0142702	0.4179316	0.4958235	0.7810972	0.5253165	0.0437580	0.6597791	0.3847226	0.2882495	0.4839998	0.0069894	0.3454892	0.1032238	0.1184876	0.9500689	0.9975533	0.3897095	0.9572937	0.0247225	0.0622365	0.5632568	0.3325652	0.0872387	0.9708995	0.4550433	0.8427579	0.3400600	0.9855025	0.2773704	0.0126709	0.0309115	0.2706183	0.8677091	0.6539797	0.4200267	0.7636750	0.3641852	0.8255965	0.7996493	0.9637271	0.7500236	0.9999843	0.8920464	0.9999949	0.0035130	0.7921230	0.9312746	0.3081513	0.0600564	0.9443986	0.3578602	0.4753311	0.7445295	0.2859061	0.2495148	0.1239988	0.8456733	0.4372236	0.6284760	0.9427221	0.6814326	0.0748712	0.9994609	0.0461598	0.2962955	0.0953714	0.8299139	0.4478141	0.0025679	0.5718594	0.2362158	0.7558456	0.4828950	0.2993894	0.6666658	0.6021770	0.9852973	0.5557214	0.0545528	0.3455550	0.9971348	0.6578629	0.4959464	0.5631705
450	0.7349304	0.2758426	0.9389796	0.7394294	0.4888927	0.1627831	0.4824329	0.8128039	0.0823492	0.6995132	1.0000000	0.9845961	0.1306683	0.8854968	0.1917669	0.4643837	0.0141046	0.4209028	0.4943850	0.7799731	0.5253740	0.0434857	0.6596932	0.3852937	0.2880045	0.4828449	0.0069214	0.3503219	0.1026237	0.1154163	0.9493055	0.9981933	0.3907943	0.9579738	0.0242083	0.0609363	0.5633518	0.3333224	0.0823394	0.9711406	0.4645202	0.8497466	0.3325473	0.9857198	0.2773617	0.0126742	0.0316276	0.2721390	0.8722981	0.6622344	0.4212643	0.7644858	0.3643606	0.8222212	0.8021001	0.9595438	0.7486101	0.9999848	0.8914961	0.9999950	0.0034156	0.7923357	0.9328185	0.3169156	0.0604762	0.9444412	0.3583873	0.4812217	0.7465583	0.2855372	0.2484984	0.1247041	0.8521188	0.4371452	0.6263854	0.9424966	0.6521263	0.0748416	0.9994848	0.0475594	0.2908348	0.1037766	0.8318459	0.4465712	0.0025779	0.5720517	0.2354482	0.7540289	0.4835462	0.3073894	0.6667131	0.6021733	0.9862736	0.5620484	0.0529005	0.3373195	0.9971478	0.6574552	0.4955874	0.5615812
500	0.7424561	0.2767260	0.9403762	0.7331013	0.4805145	0.1626747	0.4812625	0.8109688	0.0823492	0.6995135	1.0000000	0.9845961	0.1322264	0.8840659	0.1917668	0.4643835	0.0139550	0.4231595	0.4931719	0.7790173	0.5255861	0.0433740	0.6597361	0.3859151	0.2878707	0.4823459	0.0068856	0.3524212	0.1025244	0.1140415	0.9489660	0.9984417	0.3907685	0.9584344	0.0239981	0.0604134	0.5634093	0.3340439	0.0792082	0.9711691	0.4708654	0.8531053	0.3278019	0.9858152	0.2773644	0.0126925	0.0322114	0.2728419	0.8740365	0.6657789	0.4220334	0.7654810	0.3644766	0.8204072	0.8036745	0.9572950	0.7472827	0.9999848	0.8907445	0.9999950	0.0033433	0.7924881	0.9336934	0.3221169	0.0608047	0.9444399	0.3585241	0.4857883	0.7489374	0.2852366	0.2477486	0.1250262	0.8554405	0.4370707	0.6242900	0.9422921	0.6352322	0.0748097	0.9995019	0.0493015	0.2869111	0.1083506	0.8325037	0.4462493	0.0026040	0.5721607	0.2350402	0.7528315	0.4840820	0.3119957	0.6667305	0.6021710	0.9866765	0.5650253	0.0517543	0.3323147	0.9971450	0.6567626	0.4953091	0.5604481
550	0.8024672	0.2774444	0.9414517	0.7284792	0.4812048	0.3209542	0.4802653	0.8095620	0.0823492	0.6995139	1.0000000	0.9845961	0.1330813	0.8836993	0.1917666	0.4643833	0.0138222	0.4249425	0.4921499	0.7784625	0.5297911	0.1111609	0.6595270	0.3864436	0.2878048	0.6137575	0.0360198	0.5086949	0.1029854	0.1092613	0.9382270	0.8581992	0.3749038	0.8714564	0.0241238	0.1163476	0.5636570	0.6525303	0.0858341	0.9676692	0.4751187	0.8685276	0.3198404	0.9856395	0.2773726	0.0127174	0.0346831	0.3065860	0.8724025	0.5413592	0.4217017	0.7768334	0.3644930	0.8110717	0.8126589	0.8341140	0.7270418	0.9999762	0.8903192	0.9999950	0.0073284	0.7175316	0.9219356	0.3250078	0.0611791	0.9417787	0.3569362	0.4892603	0.7548773	0.2841885	0.2720930	0.1264590	0.8577160	0.4370090	0.6224846	0.9419407	0.6448137	0.0747839	0.9995245	0.0500428	0.2643201	0.1100612	0.8249131	0.7092304	0.0026117	0.5462375	0.2422718	0.7520555	0.4844722	0.3343906	0.6155579	0.6021714	0.9859033	0.5672683	0.0488955	0.3159340	0.9969912	0.6501311	0.4950782	0.5607656
600	0.8430951	0.2781170	0.9422354	0.7283656	0.5106168	0.5179961	0.4794545	0.8084615	0.0823492	0.6995144	1.0000000	0.9845961	0.1332937	0.8881816	0.1917665	0.4643832	0.0136938	0.4263754	0.4915240	0.7793755	0.5472367	0.1888464	0.6579199	0.3868400	0.2873843	0.7811889	0.0619618	0.6255550	0.1054583	0.0908880	0.9344656	0.7073466	0.2909558	0.8033826	0.0272278	0.1696734	0.5680687	0.8790915	0.0812500	0.9634729	0.4822532	0.8938617	0.3003313	0.9853554	0.2774058	0.0128910	0.0475151	0.3509900	0.8567436	0.4096660	0.4178051	0.8341611	0.3642080	0.8251917	0.8515709	0.7301466	0.7034335	0.9999318	0.8915820	0.9999945	0.0102800	0.6370106	0.8745769	0.3254100	0.0626537	0.9301285	0.3476821	0.4918649	0.7794415	0.2797196	0.3019501	0.1126978	0.8629857	0.4369274	0.6208755	0.9405969	0.6529867	0.0747625	0.9995968	0.0487915	0.2097350	0.1012577	0.7531696	0.8946773	0.0025590	0.5260206	0.2942107	0.7510568	0.4847365	0.2947679	0.5615422	0.6021769	0.9773826	0.6388427	0.0413271	0.2613236	0.9960431	0.6207829	0.4948242	0.5676060
650	0.8357689	0.2786896	0.9425234	0.7368809	0.5665653	0.6417904	0.4788083	0.8075993	0.0823492	0.6995147	1.0000000	0.9845960	0.1319148	0.9033058	0.1917664	0.4643831	0.0135034	0.4273626	0.4918198	0.7818988	0.5652394	0.2325184	0.6561557	0.3869790	0.2862646	0.8885244	0.0724190	0.6639847	0.1101300	0.0716639	0.9282574	0.6163540	0.1980681	0.7778450	0.0361048	0.1961161	0.5810559	0.9595541	0.0678243	0.9608896	0.4917116	0.9042789	0.2829440	0.9866748	0.2774758	0.0136339	0.0678371	0.3802325	0.8216335	0.3050161	0.4124204	0.8815297	0.3637140	0.8542814	0.8937776	0.6818841	0.6889757	0.9998312	0.8927277	0.9999939	0.0112976	0.5958681	0.8344814	0.3209699	0.0652472	0.9144982	0.3343451	0.4936023	0.8131964	0.2738700	0.3201342	0.0944230	0.8687892	0.4367921	0.6190788	0.9389836	0.6308700	0.0747179	0.9996916	0.0488065	0.1582518	0.0780977	0.6344974	0.9589825	0.0025429	0.5216857	0.3666154	0.7502323	0.4848685	0.2505055	0.5328151	0.6021781	0.9555407	0.7071927	0.0335523	0.2112354	0.9945002	0.5870540	0.4945572	0.5807601
700	0.7844962	0.2789646	0.9419980	0.7535416	0.6383185	0.7062424	0.4783010	0.8070159	0.0823492	0.6995150	1.0000000	0.9845960	0.1281490	0.9242575	0.1917663	0.4643829	0.0132026	0.4275776	0.4933109	0.7854593	0.5757185	0.2522923	0.6549785	0.3866983	0.2848579	0.9455633	0.0757607	0.6674765	0.1164841	0.0594389	0.9148311	0.5518174	0.1406848	0.7693734	0.0473509	0.2087879	0.5968144	0.9859737	0.0553846	0.9595573	0.4990498	0.9072805	0.2725050	0.9887207	0.2775496	0.0152998	0.0870760	0.3953591	0.7686510	0.2116284	0.4073659	0.8989551	0.3632452	0.8794349	0.9211813	0.6619308	0.6770084	0.9997082	0.8919313	0.9999934	0.0115768	0.5785099	0.8137265	0.3095907	0.0674131	0.9027313	0.3224321	0.4946000	0.8417541	0.2691777	0.3297280	0.0813762	0.8718466	0.4366332	0.6171009	0.9383409	0.6058258	0.0746203	0.9997707	0.0505167	0.1283437	0.0570002	0.5436186	0.9795137	0.0027594	0.5199890	0.4192812	0.7509661	0.4847580	0.2264596	0.5200040	0.6021740	0.9219007	0.7446375	0.0273704	0.1835083	0.9930300	0.5647265	0.4943377	0.5970172
750	0.7059043	0.2787919	0.9405506	0.7747885	0.7161059	0.7364962	0.4779298	0.8068513	0.0823492	0.6995154	1.0000000	0.9845959	0.1230638	0.9429448	0.1917661	0.4643826	0.0128653	0.4267193	0.4958928	0.7898146	0.5800725	0.2601195	0.6542762	0.3859965	0.2836418	0.9733328	0.0768173	0.6570557	0.1240394	0.0540809	0.8936697	0.5031254	0.1122841	0.7653988	0.0568972	0.2164998	0.6087897	0.9948096	0.0492672	0.9589824	0.5032860	0.9079359	0.2675663	0.9903448	0.2776097	0.0176143	0.1005227	0.4013180	0.7081289	0.1417160	0.4026623	0.8972170	0.3629495	0.8959499	0.9351562	0.6540993	0.6652730	0.9996130	0.8888343	0.9999930	0.0116644	0.5708915	0.8048633	0.2901612	0.0685172	0.8963086	0.3139706	0.4948801	0.8608021	0.2663130	0.3357930	0.0740012	0.8709392	0.4364946	0.6152479	0.9386595	0.5885903	0.0744778	0.9998230	0.0528562	0.1158522	0.0443251	0.4948288	0.9870068	0.0035121	0.5168993	0.4466146	0.7532690	0.4843156	0.2158480	0.5149073	0.6021690	0.8799206	0.7607521	0.0230407	0.1726534	0.9919646	0.5539645	0.4942157	0.6136059
800	0.6312918	0.2781286	0.9383479	0.7963305	0.7859649	0.7492491	0.4777238	0.8072481	0.0823492	0.6995160	1.0000000	0.9845959	0.1183203	0.9559539	0.1917659	0.4643822	0.0126068	0.4246957	0.4993602	0.7946626	0.5813998	0.2628226	0.6538273	0.3850515	0.2827656	0.9861976	0.0773496	0.6406308	0.1329751	0.0537117	0.8669984	0.4700447	0.0994848	0.7617652	0.0639648	0.2234343	0.6157005	0.9977108	0.0496471	0.9588569	0.5053194	0.9077818	0.2659132	0.9914410	0.2776587	0.0198108	0.1077917	0.4021824	0.6579391	0.0990278	0.3979375	0.8895514	0.3629810	0.9055232	0.9410719	0.6511675	0.6558488	0.9995633	0.8846925	0.9999928	0.0117539	0.5664588	0.8008116	0.2642452	0.0687768	0.8935350	0.3087637	0.4942451	0.8716831	0.2649610	0.3416965	0.0702632	0.8667323	0.4363976	0.6137694	0.9393801	0.5796169	0.0743234	0.9998514	0.0549470	0.1133897	0.0379216	0.4728604	0.9906069	0.0044737	0.5134933	0.4570048	0.7561933	0.4836274	0.2112869	0.5131943	0.6021654	0.8345311	0.7657251	0.0203019	0.1711494	0.9913107	0.5499561	0.4942220	0.6282123
850	0.5758794	0.2770082	0.9357199	0.8145556	0.8380118	0.7535211	0.4777283	0.8082701	0.0823492	0.6995168	1.0000000	0.9845959	0.1147772	0.9637328	0.1917657	0.4643819	0.0124904	0.4216043	0.5034175	0.7993648	0.5816534	0.2635427	0.6535056	0.3841386	0.2821729	0.9919634	0.0778659	0.6206343	0.1435892	0.0564713	0.8399473	0.4499871	0.0940937	0.7575510	0.0697891	0.2314590	0.6190108	0.9984616	0.0542874	0.9589878	0.5061144	0.9072413	0.2660487	0.9922622	0.2776996	0.0213095	0.1105100	0.4008322	0.6261398	0.0763672	0.3932125	0.8828941	0.3636671	0.9107238	0.9428077	0.6501242	0.6503889	0.9995492	0.8814217	0.9999926	0.0119089	0.5630762	0.7975342	0.2370444	0.0685395	0.8926430	0.3058998	0.4924870	0.8770186	0.2645818	0.3483276	0.0684758	0.8613675	0.4363414	0.6127630	0.9401097	0.5758710	0.0741855	0.9998625	0.0564274	0.1163505	0.0349326	0.4627878	0.9928629	0.0046914	0.5107853	0.4583948	0.7588800	0.4828859	0.2090037	0.5128553	0.6021634	0.7925609	0.7649050	0.0187221	0.1744642	0.9909552	0.5486983	0.4943769	0.6395420
900	0.5371061	0.2755306	0.9330336	0.8277011	0.8713971	0.7538548	0.4779797	0.8098851	0.0823492	0.6995174	1.0000000	0.9845958	0.1124823	0.9679231	0.1917654	0.4643818	0.0125224	0.4176993	0.5076174	0.8033435	0.5817896	0.2635702	0.6532792	0.3835414	0.2817683	0.9944726	0.0784792	0.5979120	0.1555454	0.0607419	0.8172163	0.4387596	0.0921051	0.7524513	0.0759415	0.2411731	0.6203659	0.9982736	0.0608363	0.9592295	0.5062636	0.9064028	0.2672052	0.9930173	0.2777308	0.0220192	0.1106577	0.3990422	0.6096740	0.0654062	0.3889511	0.8787907	0.3653162	0.9134428	0.9424241	0.6497481	0.6494396	0.9995528	0.8800428	0.9999924	0.0121440	0.5602611	0.7941393	0.2139719	0.0680533	0.8925607	0.3044805	0.4895309	0.8790832	0.2646905	0.3548240	0.0676515	0.8566686	0.4363165	0.6122324	0.9406979	0.5746539	0.0740762	0.9998624	0.0573123	0.1226513	0.0335855	0.4568697	0.9944763	0.0041731	0.5088647	0.4553647	0.7609298	0.4822453	0.2074176	0.5130533	0.6021626	0.7591250	0.7602413	0.0178931	0.1805408	0.9907729	0.5479261	0.4946966	0.6474594
