"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.0647182	0.3547662	0.3075571	0.5956476	0.4714416	0.9988942	0.5067349	0.0282334	0.8048762	0.6287494	0.7050574	0.7050663	0.7199857	0.6600191	0.5537042	0.0161554	0.4653942	0.2451220	0.0558236	0.2992944	0.8868971	0.8354400	0.6161431	0.6177891	0.1230483	0.4348981	0.0326112	0.9887143	0.0907631	0.4210572	0.7088677	0.6105883	0.5583672	0.9087801	0.9036842	0.7924516	0.9989656	0.1349126	0.5151236	0.8818768	0.7402178	0.2530240	0.6936870	0.2681077	0.0129361	0.2910161	0.9999998	0.7475763	0.3699345	0.3681451	0.0000219	0.1017768	0.1687736	0.0000046	0.1178843	0.1598213	0.1906775	0.6360765	0.5594716	0.4230212	0.7806323	0.0918136	0.1372013	0.3746296	0.6510010	0.2829867	0.9687687	0.9655094	0.9239525	0.6893311	0.0685828	0.5451841	0.9398835	0.3945297	0.5974733	0.8666743	0.7675223	0.1071726	0.9595335	0.3741221	0.9914695	0.3123169	0.1529955	0.9920826	0.3012653	0.6729584	0.1499884	0.0554545	0.0332218	0.9871379	0.2363453	0.4499903	0.3872370	0.3427592	0.9711961	0.4068435	0.7387653	0.8695311	0.9995827	0.2492336
550	0.0650630	0.3563666	0.3068037	0.6062191	0.4746645	0.9988970	0.4987038	0.0293605	0.7238104	0.6161548	0.6616896	0.7043234	0.7179390	0.6093258	0.5536816	0.0162448	0.6926356	0.2462657	0.0570080	0.3435017	0.8908739	0.8566464	0.6281443	0.6690285	0.3874147	0.4649750	0.2106426	0.9885796	0.0870924	0.4242100	0.5130521	0.6049614	0.5551504	0.9127987	0.8995875	0.7845277	0.9989577	0.1366709	0.4999385	0.8688856	0.7263762	0.2367742	0.5095995	0.2753275	0.0106802	0.2831494	0.9999997	0.7295739	0.3740364	0.5848097	0.0195769	0.1557819	0.1697676	0.0000036	0.0998282	0.1595934	0.1648472	0.5814136	0.5620877	0.5774891	0.7808157	0.1934047	0.1399672	0.3999832	0.6469138	0.3024102	0.9701378	0.9496723	0.9246701	0.6093154	0.1183448	0.5395885	0.9409940	0.3919128	0.7706653	0.7493427	0.7716563	0.1000022	0.9596579	0.5651831	0.9916520	0.2546409	0.1596497	0.9889492	0.3276443	0.6623813	0.1479259	0.0533393	0.0307534	0.9887779	0.2479329	0.6979350	0.3875691	0.3439013	0.9697771	0.4035635	0.7535703	0.8584349	0.9968608	0.2506891
600	0.0652954	0.3567657	0.3050516	0.6331818	0.5308591	0.9987022	0.4905301	0.0351558	0.5676689	0.6071871	0.5460595	0.7008895	0.6746185	0.4893219	0.5536917	0.0144560	0.7760482	0.2515188	0.0907299	0.3891452	0.8957938	0.8712408	0.6474844	0.6322945	0.6896341	0.5915545	0.3381589	0.9895357	0.0728220	0.4839032	0.3199447	0.6167030	0.5468016	0.9069344	0.8950108	0.7757857	0.9989232	0.1391971	0.4869936	0.8579125	0.7128650	0.1972378	0.3049156	0.2814711	0.0089014	0.2525214	0.9999996	0.5757506	0.3734897	0.8048258	0.0353840	0.1791250	0.1769622	0.0000034	0.0824371	0.1489371	0.1478481	0.5385938	0.5641201	0.7251655	0.7428586	0.2756924	0.2186382	0.4906062	0.6173052	0.3326592	0.9698704	0.9334923	0.9262444	0.5218824	0.1549273	0.5142211	0.9414371	0.3893611	0.9377467	0.6410418	0.7640444	0.0976313	0.9657304	0.7804213	0.9915791	0.1861807	0.1652846	0.9656595	0.3545529	0.6531507	0.1487736	0.0531939	0.0346011	0.9900196	0.2644024	0.8820086	0.3876017	0.3793146	0.9509182	0.4014245	0.7601702	0.8242911	0.9700243	0.2183975
650	0.0654623	0.3613463	0.3003422	0.6503000	0.6498264	0.9979028	0.4730119	0.0405637	0.4090543	0.5988496	0.4696609	0.6950209	0.6055018	0.4077864	0.5538960	0.0128199	0.7368002	0.2587902	0.1842266	0.4491201	0.8938926	0.8843688	0.6646653	0.5406341	0.8613308	0.7166483	0.3836558	0.9918068	0.0625640	0.6325983	0.2193251	0.6491166	0.5272484	0.8957913	0.8917027	0.7725892	0.9988605	0.1432989	0.4768740	0.8475151	0.6964557	0.1833818	0.1930967	0.2891000	0.0068753	0.2088969	0.9999987	0.5007825	0.3656190	0.9174714	0.0441987	0.1873881	0.1872483	0.0000045	0.0769270	0.1251893	0.1384289	0.5402979	0.5622149	0.7962716	0.6801841	0.3056448	0.3426750	0.5888987	0.5798212	0.3390246	0.9685465	0.9261986	0.9289973	0.4667849	0.1725105	0.5147250	0.9408494	0.3999194	0.9647874	0.5950937	0.7335762	0.1019311	0.9761795	0.9002960	0.9908462	0.1408330	0.1697992	0.9293458	0.3708240	0.6435106	0.1308562	0.0559960	0.0487958	0.9909454	0.2564135	0.9451195	0.3859935	0.4485629	0.9272962	0.4006301	0.7470727	0.7771054	0.9250116	0.1619062
700	0.0658022	0.3703893	0.2909446	0.6648434	0.7831809	0.9968829	0.4540862	0.0396253	0.2956359	0.5903813	0.4326803	0.6909724	0.5498333	0.3635305	0.5542719	0.0119218	0.6956663	0.2598464	0.2861823	0.5511190	0.8816210	0.8942898	0.6580750	0.4623889	0.9420913	0.7960073	0.3967297	0.9939245	0.0599672	0.7764023	0.1673144	0.6890046	0.5056641	0.8801124	0.8898372	0.7735464	0.9987562	0.1486128	0.4684870	0.8367384	0.6854346	0.2219628	0.1433726	0.2940932	0.0050114	0.1757778	0.9999974	0.5022855	0.3548182	0.9666334	0.0500869	0.1931671	0.1951531	0.0000082	0.0792332	0.1074439	0.1322019	0.5641368	0.5470922	0.8280126	0.6242308	0.3114940	0.4763121	0.6718986	0.5503959	0.3270040	0.9664258	0.9250614	0.9299957	0.4348130	0.1980625	0.5507189	0.9378249	0.4134998	0.9534067	0.5532360	0.6890089	0.1245230	0.9840859	0.9556701	0.9893882	0.1121642	0.1740651	0.8978517	0.3910925	0.6325219	0.0970979	0.0642744	0.0634305	0.9917019	0.2158782	0.9607520	0.3788225	0.4890011	0.9000986	0.4011318	0.7103968	0.7375998	0.8870528	0.1119505
750	0.0664558	0.3811642	0.2815783	0.6795080	0.8820681	0.9966899	0.4430223	0.0349826	0.2289226	0.5856091	0.4160911	0.6902240	0.5161519	0.3419055	0.5546293	0.0113899	0.6746426	0.2562629	0.3601534	0.6673772	0.8622263	0.8941627	0.6190553	0.4125229	0.9768171	0.8374804	0.3993706	0.9951418	0.0613179	0.8673743	0.1382369	0.7253641	0.4906092	0.8606311	0.8892365	0.7771964	0.9986103	0.1537973	0.4612901	0.8284588	0.6905701	0.2896108	0.1234154	0.2891315	0.0039700	0.1564069	0.9999969	0.5280689	0.3447653	0.9867921	0.0536422	0.1983467	0.1996404	0.0000159	0.0838662	0.1004332	0.1208296	0.5852552	0.5164383	0.8432192	0.5849369	0.3076922	0.6411649	0.7317832	0.5307623	0.3126740	0.9634177	0.9266277	0.9266127	0.4176746	0.2342931	0.5820025	0.9300143	0.4192094	0.9385297	0.4991363	0.6454872	0.1680349	0.9884204	0.9801220	0.9876374	0.0935985	0.1780524	0.8711881	0.4212841	0.6240044	0.0670717	0.0786425	0.0741723	0.9923539	0.1633543	0.9622140	0.3645996	0.5036625	0.8697220	0.4024352	0.6677011	0.7155218	0.8639110	0.0785433
800	0.0674218	0.3929156	0.2768154	0.6928314	0.9389690	0.9972920	0.4404924	0.0305519	0.1941657	0.5898081	0.4104375	0.6915242	0.4988179	0.3327487	0.5548541	0.0109752	0.6666786	0.2517792	0.4041281	0.7647850	0.8414492	0.8768783	0.5657000	0.3848291	0.9909833	0.8565720	0.3993611	0.9955728	0.0629154	0.9156232	0.1220952	0.7531788	0.4821606	0.8404527	0.8895772	0.7819935	0.9984451	0.1578439	0.4567261	0.8279247	0.7148245	0.3463350	0.1145921	0.2712171	0.0041711	0.1458864	0.9999971	0.5539594	0.3362745	0.9948263	0.0566458	0.2023070	0.2021035	0.0000271	0.0881020	0.1016341	0.1030663	0.5957565	0.4813439	0.8512757	0.5614408	0.2996724	0.7809552	0.7708507	0.5187718	0.3030100	0.9600316	0.9286665	0.9199209	0.4092520	0.2697115	0.5956969	0.9187121	0.4151486	0.9286245	0.4544277	0.6111034	0.2156542	0.9904892	0.9910516	0.9860911	0.0820627	0.1799146	0.8477467	0.4545840	0.6247290	0.0476593	0.0945759	0.0818408	0.9928047	0.1186951	0.9604911	0.3474084	0.5082138	0.8437779	0.4042790	0.6323712	0.7088118	0.8533523	0.0590411
850	0.0686576	0.4042694	0.2762272	0.7032978	0.9672169	0.9980511	0.4426559	0.0277404	0.1787030	0.6042261	0.4117088	0.6935064	0.4911986	0.3302097	0.5549504	0.0106781	0.6643480	0.2483198	0.4274647	0.8323515	0.8236881	0.8408003	0.5201140	0.3706305	0.9965657	0.8642441	0.3990586	0.9956179	0.0632626	0.9397837	0.1138949	0.7716554	0.4777355	0.8230395	0.8904591	0.7863103	0.9982928	0.1602254	0.4574234	0.8373089	0.7479103	0.3801425	0.1083826	0.2459335	0.0060117	0.1399410	0.9999976	0.5731585	0.3294444	0.9979841	0.0620217	0.2049135	0.2037459	0.0000388	0.0913131	0.1074008	0.0851841	0.5992611	0.4523510	0.8561939	0.5499132	0.2901214	0.8663134	0.7949883	0.5123398	0.2978478	0.9569824	0.9301671	0.9124044	0.4055329	0.2976440	0.5979726	0.9078539	0.4064835	0.9246507	0.4290406	0.5877455	0.2521223	0.9914093	0.9959488	0.9849996	0.0762999	0.1774626	0.8297117	0.4834695	0.6378965	0.0364506	0.1064748	0.0880483	0.9929121	0.0882438	0.9587245	0.3319924	0.5096031	0.8282102	0.4067193	0.6063556	0.7088249	0.8522587	0.0484922
900	0.0700617	0.4140336	0.2775004	0.7105115	0.9799597	0.9986145	0.4458656	0.0264518	0.1746627	0.6238561	0.4167052	0.6955548	0.4887687	0.3309605	0.5549752	0.0105259	0.6638705	0.2462489	0.4389571	0.8740551	0.8106605	0.7936475	0.4899480	0.3637251	0.9987124	0.8666539	0.3989189	0.9956025	0.0626024	0.9521273	0.1103197	0.7821852	0.4753495	0.8102062	0.8914783	0.7892843	0.9981821	0.1608476	0.4649643	0.8529377	0.7779483	0.3970191	0.1025396	0.2224475	0.0095960	0.1362159	0.9999981	0.5850035	0.3242812	0.9992167	0.0721973	0.2065020	0.2050752	0.0000485	0.0931570	0.1142465	0.0724465	0.5995274	0.4326591	0.8598336	0.5464792	0.2809835	0.9102456	0.8094367	0.5098769	0.2954610	0.9546434	0.9308432	0.9056998	0.4041990	0.3176715	0.5960372	0.8997849	0.3979235	0.9253542	0.4163907	0.5740240	0.2734335	0.9917951	0.9981175	0.9843627	0.0756759	0.1707800	0.8188205	0.5050844	0.6590140	0.0296708	0.1127200	0.0939877	0.9925747	0.0699989	0.9575211	0.3204715	0.5100692	0.8226994	0.4097752	0.5869726	0.7084367	0.8588716	0.0430586
950	0.0714911	0.4218036	0.2791951	0.7148838	0.9851011	0.9989370	0.4482481	0.0261949	0.1771920	0.6421378	0.4225976	0.6974421	0.4888528	0.3330909	0.5549809	0.0104939	0.6638362	0.2452389	0.4443102	0.8979119	0.8020916	0.7477971	0.4728158	0.3604917	0.9995230	0.8669303	0.3988679	0.9956570	0.0616250	0.9587804	0.1092031	0.7870019	0.4739381	0.8019582	0.8923504	0.7909124	0.9981287	0.1600923	0.4781162	0.8692359	0.7998222	0.4045938	0.0974734	0.2062942	0.0142591	0.1336572	0.9999984	0.5905249	0.3206883	0.9996960	0.0873326	0.2074519	0.2062598	0.0000550	0.0932908	0.1197604	0.0681045	0.5982183	0.4208678	0.8628562	0.5477675	0.2735162	0.9309249	0.8178480	0.5099905	0.2945367	0.9530026	0.9307591	0.9003272	0.4040008	0.3313831	0.5937076	0.8946725	0.3911808	0.9285338	0.4073413	0.5671929	0.2829865	0.9919428	0.9990636	0.9840616	0.0793786	0.1624215	0.8141943	0.5199293	0.6805583	0.0249408	0.1148503	0.1003139	0.9917743	0.0599260	0.9567932	0.3127758	0.5102575	0.8237332	0.4131863	0.5713983	0.7053914	0.8715098	0.0403592
1000	0.0728172	0.4276759	0.2808673	0.7171530	0.9866019	0.9990807	0.4493608	0.0265173	0.1829691	0.6556530	0.4276695	0.6990266	0.4899652	0.3355536	0.5549926	0.0105352	0.6638729	0.2448330	0.4466901	0.9108592	0.7968861	0.7117929	0.4640146	0.3590207	0.9998248	0.8665318	0.3987999	0.9957745	0.0607626	0.9624726	0.1092655	0.7883576	0.4730173	0.7973178	0.8929591	0.7915657	0.9981293	0.1586066	0.4934000	0.8827009	0.8137173	0.4077029	0.0937567	0.1978245	0.0188632	0.1318491	0.9999986	0.5913616	0.3184024	0.9998821	0.1046988	0.2080324	0.2073570	0.0000587	0.0918495	0.1230282	0.0741050	0.5960403	0.4144148	0.8653278	0.5511597	0.2681746	0.9401415	0.8226007	0.5114413	0.2943268	0.9518606	0.9301287	0.8962226	0.4042751	0.3404933	0.5922454	0.8917577	0.3863643	0.9322061	0.3971129	0.5645489	0.2857107	0.9919894	0.9994697	0.9839662	0.0859602	0.1549874	0.8136828	0.5296375	0.6979065	0.0213396	0.1147973	0.1071190	0.9906186	0.0546664	0.9563594	0.3079685	0.5103478	0.8279999	0.4164800	0.5581048	0.7005620	0.8871858	0.0390596

0	0.0775026	0.4421717	0.2882492	0.7174238	0.9773761	0.9986062	0.4432541	0.0303148	0.2167458	0.6736899	0.4360025	0.7014531	0.4966043	0.3450999	0.5551055	0.0111733	0.6645574	0.2443236	0.4482153	0.9242772	0.7905294	0.6579837	0.4567946	0.3578689	0.9999994	0.8649099	0.3981046	0.9962756	0.0592025	0.9643113	0.1132231	0.7849787	0.4712322	0.7952016	0.8927271	0.7884165	0.9984114	0.1525135	0.5348330	0.9072774	0.8300389	0.4090271	0.0894637	0.1970378	0.0283063	0.1285167	0.9999985	0.5758141	0.3149016	1.0000000	0.1523706	0.2090608	0.2107032	0.0000596	0.0781265	0.1175940	0.1385715	0.5878901	0.4091067	0.8698800	0.5672304	0.2621206	0.9458638	0.8283260	0.5191431	0.2957441	0.9491129	0.9240017	0.8870483	0.4059881	0.3595895	0.5935234	0.8891349	0.3784876	0.9401453	0.3105019	0.5693121	0.2734291	0.9919643	0.9996796	0.9843668	0.1168711	0.1423157	0.8341632	0.5447555	0.7293695	0.0150672	0.1064269	0.1354158	0.9856325	0.0496488	0.9556020	0.3014942	0.5104500	0.8579725	0.4244323	0.5223544	0.6848274	0.9354099	0.0380324
50	0.1564868	0.5889517	0.2882316	0.7169078	0.7060594	0.9985422	0.4427345	0.0390769	0.2325994	0.6691682	0.6157041	0.7549272	0.3779226	0.2705542	0.5468824	0.0115657	0.3978406	0.2459482	0.4482157	0.6986022	0.7905294	0.6579854	0.4567595	0.3578689	0.9999994	0.8877265	0.4323696	0.8186632	0.0633579	0.9614203	0.2286094	0.7756337	0.4706689	0.6715863	0.9170550	0.6572431	0.9984113	0.1525145	0.5347019	0.9073296	0.8300598	0.4109859	0.0907552	0.2715768	0.0283058	0.1285346	0.9999985	0.5767136	0.3158010	0.9950505	0.1060820	0.2153440	0.1620954	0.0000836	0.0649813	0.2024672	0.1522997	0.5868651	0.4111207	0.8716275	0.5622562	0.2521562	0.9441087	0.8268895	0.5137939	0.4524931	0.9499991	0.9297115	0.8882750	0.4084195	0.3839973	0.4674827	0.8870809	0.2557672	0.9539995	0.3175550	0.5698502	0.2747070	0.9920412	0.9996698	0.9830581	0.1012860	0.2280116	0.8322502	0.5467807	0.7229063	0.1123936	0.0611220	0.1421534	0.9854647	0.0423841	0.9555911	0.3512064	0.6948406	0.8620399	0.4244231	0.4609800	0.6217393	0.6389452	0.0379026
100	0.2561082	0.7341384	0.2883200	0.7064500	0.4488244	0.9935952	0.4291586	0.0969206	0.3155389	0.6372174	0.7847895	0.8207021	0.3190794	0.2632473	0.5011592	0.0149884	0.1920520	0.2832934	0.4482161	0.4188165	0.7905294	0.6576061	0.4543170	0.3578689	0.9999994	0.9182155	0.5938541	0.6419137	0.0942790	0.9207895	0.3252507	0.7293963	0.4696427	0.5677528	0.9320052	0.5041958	0.9984112	0.1524978	0.5294619	0.9085589	0.8319118	0.4461609	0.0983550	0.3182577	0.0283649	0.1291372	0.9999985	0.5782398	0.3326732	0.9900254	0.0752198	0.2131755	0.1057551	0.0007101	0.0548094	0.3042493	0.2156145	0.5791417	0.4281053	0.8781390	0.5448275	0.2102719	0.9310973	0.8240374	0.5125607	0.5716282	0.9556018	0.9146746	0.8965627	0.4224498	0.4241325	0.3851079	0.8764467	0.1596835	0.9728350	0.2889046	0.5709204	0.2800149	0.9924182	0.9990650	0.9772590	0.0833008	0.2786849	0.8148976	0.5484385	0.6896997	0.2195698	0.0440639	0.1873367	0.9842072	0.0346651	0.9554738	0.4101930	0.8168750	0.8752581	0.4241179	0.4220381	0.6042566	0.3319551	0.0367623
150	0.3265354	0.8007825	0.2899638	0.6732940	0.3233371	0.9361025	0.3806743	0.1780105	0.4195448	0.5789789	0.8622507	0.8620479	0.3153879	0.3135041	0.4348107	0.0219507	0.1076860	0.3734531	0.4482117	0.2445955	0.7905294	0.6521738	0.4411446	0.3578689	0.9999992	0.9437305	0.7643318	0.5491469	0.1521287	0.8294366	0.3625632	0.6649348	0.4707692	0.5332212	0.9236594	0.4132425	0.9984121	0.1523249	0.5075836	0.9135733	0.8433735	0.5135984	0.1081705	0.3313655	0.0292846	0.1334905	0.9999985	0.5701146	0.3912780	0.9874527	0.0699367	0.1916812	0.0755645	0.0042139	0.0497040	0.3565188	0.2574196	0.5616879	0.4657186	0.8843335	0.5387668	0.1946198	0.9115487	0.8290769	0.5233376	0.6054276	0.9640436	0.8896644	0.9117928	0.4423943	0.4739011	0.3585096	0.8637978	0.1157872	0.9728255	0.2101330	0.5710179	0.2890785	0.9929254	0.9956278	0.9710948	0.0716586	0.3054998	0.7886873	0.5352501	0.6483084	0.2787299	0.0469344	0.2555786	0.9816205	0.0303037	0.9553596	0.4322065	0.8588593	0.8975973	0.4229106	0.4383962	0.6263861	0.1743582	0.0351631
200	0.3646277	0.8237000	0.2936301	0.6288385	0.2629460	0.8164315	0.3165770	0.2107636	0.4996243	0.5256943	0.8909069	0.8809217	0.3330528	0.3615166	0.3785239	0.0292260	0.0735603	0.4549106	0.4481835	0.1546725	0.7905294	0.6328753	0.4242868	0.3578689	0.9999987	0.9616524	0.8681349	0.4988547	0.2092383	0.7323720	0.3759707	0.6005253	0.4748559	0.5263075	0.9042072	0.3662748	0.9984182	0.1516476	0.4713886	0.9232735	0.8615789	0.5031008	0.1145869	0.3298418	0.0330686	0.1454490	0.9999984	0.5487637	0.4730799	0.9863299	0.0738874	0.1566162	0.0638719	0.0104273	0.0482360	0.3766840	0.2663053	0.5381112	0.5094317	0.8865556	0.5402258	0.2398211	0.8955011	0.8407553	0.5455385	0.6002002	0.9682513	0.8750688	0.9290705	0.4589252	0.5153012	0.3343993	0.8559653	0.0954868	0.9671865	0.1682394	0.5803429	0.3035859	0.9933775	0.9907426	0.9686638	0.0598235	0.3342915	0.7905481	0.5108700	0.6221444	0.3027773	0.0522325	0.3039162	0.9781449	0.0278394	0.9555807	0.4180610	0.8745654	0.9201746	0.4237712	0.4813921	0.6583767	0.1069288	0.0357120
250	0.3795893	0.8303775	0.2979465	0.5955706	0.2290622	0.7398005	0.2713373	0.1935238	0.5492455	0.4939348	0.8990251	0.8859766	0.3500739	0.3910876	0.3384218	0.0351348	0.0591782	0.5033634	0.4481226	0.1122332	0.7905294	0.6074673	0.4235661	0.3578690	0.9999981	0.9724672	0.9211378	0.4631629	0.2491494	0.6551043	0.3830364	0.5471258	0.4814540	0.5264067	0.8845777	0.3417642	0.9984382	0.1501464	0.4366560	0.9345946	0.8685192	0.4390745	0.1170509	0.3265882	0.0390174	0.1632037	0.9999981	0.5236783	0.5434388	0.9858696	0.0811279	0.1277879	0.0606995	0.0158684	0.0511468	0.3894025	0.2723303	0.5134039	0.5437146	0.8856655	0.5312817	0.3109595	0.8842921	0.8532311	0.5713526	0.5829962	0.9620058	0.8730719	0.9438752	0.4694939	0.5384182	0.3002132	0.8527236	0.0891243	0.9634630	0.2012227	0.6114776	0.3205663	0.9937049	0.9850113	0.9693831	0.0495062	0.3603202	0.8176506	0.4856863	0.6091093	0.3121797	0.0579098	0.3205936	0.9742064	0.0266649	0.9563164	0.3889298	0.8789165	0.9363632	0.4300016	0.5253982	0.6833703	0.0813117	0.0395090
300	0.3818623	0.8325450	0.3028525	0.5804862	0.2083002	0.7360959	0.2555667	0.1654441	0.5759256	0.4773289	0.8993854	0.8849173	0.3607110	0.4062918	0.3082620	0.0397684	0.0529322	0.5279872	0.4480395	0.0932302	0.7905295	0.5988906	0.4389312	0.3578691	0.9999976	0.9784147	0.9484686	0.4346965	0.2723428	0.5998208	0.3882661	0.5083605	0.4894983	0.5274703	0.8692772	0.3279496	0.9984803	0.1479141	0.4124237	0.9436062	0.8572161	0.3902886	0.1176060	0.3301111	0.0417772	0.1812498	0.9999975	0.5034156	0.5916683	0.9856861	0.0879935	0.1100665	0.0604123	0.0189985	0.0553137	0.4032440	0.2820220	0.4901920	0.5652802	0.8840184	0.5120003	0.3750167	0.8757075	0.8628413	0.5947091	0.5649863	0.9490896	0.8780383	0.9542194	0.4753962	0.5487068	0.2628041	0.8518129	0.0902760	0.9630276	0.3155297	0.6515395	0.3351751	0.9939127	0.9780239	0.9710750	0.0460477	0.3753845	0.8451213	0.4653319	0.5967956	0.3196784	0.0603636	0.3174884	0.9705215	0.0263023	0.9575184	0.3615527	0.8752737	0.9462176	0.4386160	0.5586416	0.6982382	0.0729613	0.0456882
350	0.3786610	0.8339681	0.3090034	0.5773749	0.1958500	0.7748106	0.2607793	0.1463773	0.5880198	0.4672747	0.8978763	0.8822272	0.3662728	0.4136307	0.2842789	0.0438124	0.0501012	0.5399742	0.4479424	0.0850111	0.7905295	0.6146281	0.4578838	0.3578692	0.9999972	0.9815509	0.9635854	0.4134656	0.2847159	0.5612921	0.3920621	0.4820283	0.4974790	0.5282622	0.8586179	0.3196656	0.9985433	0.1454202	0.3980131	0.9488028	0.8357988	0.3650050	0.1183653	0.3387402	0.0390262	0.1958622	0.9999968	0.4894863	0.6215001	0.9856139	0.0917117	0.1003299	0.0607079	0.0203252	0.0583389	0.4173098	0.2869095	0.4709935	0.5775601	0.8828077	0.4895565	0.4219912	0.8677642	0.8685743	0.6141290	0.5489943	0.9410331	0.8855536	0.9604180	0.4785055	0.5538201	0.2282863	0.8517401	0.0934485	0.9648316	0.4427713	0.6866504	0.3452184	0.9940346	0.9717660	0.9725281	0.0488695	0.3801092	0.8641217	0.4506332	0.5820255	0.3316323	0.0571328	0.3077707	0.9685272	0.0262281	0.9589793	0.3417152	0.8688167	0.9520321	0.4451706	0.5832283	0.7065618	0.0703305	0.0529952
400	0.3740763	0.8355713	0.3162533	0.5784451	0.1890055	0.8185119	0.2738107	0.1377360	0.5917719	0.4603180	0.8968116	0.8797697	0.3690144	0.4173827	0.2659966	0.0480231	0.0487316	0.5458812	0.4478332	0.0815425	0.7905296	0.6429883	0.4723243	0.3578693	0.9999970	0.9831911	0.9723092	0.3991340	0.2912524	0.5340179	0.3944793	0.4644709	0.5041775	0.5287223	0.8515437	0.3144303	0.9986165	0.1431569	0.3898211	0.9508516	0.8144350	0.3541465	0.1200688	0.3469275	0.0335057	0.2061922	0.9999961	0.4803719	0.6390266	0.9855858	0.0914263	0.0951456	0.0609098	0.0207029	0.0597658	0.4286343	0.2821803	0.4573989	0.5844293	0.8822027	0.4691930	0.4528852	0.8593965	0.8711118	0.6299720	0.5353163	0.9421761	0.8933822	0.9636859	0.4801460	0.5582583	0.1995425	0.8518790	0.0961218	0.9674333	0.5311908	0.7129769	0.3508356	0.9941030	0.9680744	0.9734768	0.0534486	0.3788132	0.8764979	0.4403417	0.5684735	0.3503093	0.0500045	0.2983023	0.9690858	0.0262026	0.9604332	0.3291328	0.8633264	0.9557635	0.4480681	0.6042006	0.7118323	0.0684753	0.0603889
450	0.3700189	0.8374262	0.3236438	0.5792836	0.1857576	0.8485403	0.2856879	0.1354476	0.5914151	0.4557296	0.8964450	0.8780139	0.3704594	0.4197174	0.2531921	0.0528502	0.0480216	0.5488933	0.4477170	0.0801053	0.7905297	0.6704184	0.4808462	0.3578694	0.9999969	0.9840558	0.9773698	0.3901450	0.2948719	0.5137309	0.3958603	0.4527605	0.5091334	0.5289710	0.8468982	0.3107676	0.9986869	0.1413996	0.3850692	0.9511227	0.7981277	0.3502520	0.1222378	0.3518841	0.0282327	0.2129142	0.9999955	0.4745435	0.6489369	0.9855748	0.0879271	0.0923796	0.0609386	0.0206876	0.0600138	0.4356570	0.2644493	0.4491377	0.5884642	0.8821159	0.4532043	0.4718948	0.8504113	0.8717287	0.6425797	0.5241393	0.9485260	0.9003343	0.9651904	0.4810576	0.5634219	0.1778129	0.8520331	0.0978180	0.9698509	0.5812015	0.7314661	0.3531288	0.9941402	0.9666746	0.9740277	0.0564342	0.3749985	0.8854910	0.4329727	0.5588198	0.3735193	0.0424022	0.2912111	0.9714365	0.0261713	0.9616764	0.3217572	0.8597375	0.9584968	0.4482226	0.6224978	0.7156177	0.0659732	0.0670467
500	0.3670874	0.8393605	0.3301594	0.5786252	0.1846058	0.8633185	0.2932394	0.1359553	0.5895488	0.4531050	0.8964024	0.8768816	0.3713924	0.4215598	0.2448799	0.0582447	0.0476349	0.5504831	0.4476048	0.0795183	0.7905297	0.6905500	0.4850312	0.3578695	0.9999969	0.9845170	0.9802801	0.3847203	0.2970086	0.4975345	0.3966169	0.4449689	0.5124869	0.5291044	0.8437536	0.3078459	0.9987453	0.1401864	0.3822496	0.9507218	0.7874647	0.3492409	0.1241356	0.3538349	0.0244389	0.2170536	0.9999950	0.4709622	0.6543136	0.9855706	0.0830455	0.0908943	0.0608650	0.0205715	0.0596129	0.4388483	0.2367852	0.4447650	0.5911255	0.8824913	0.4418748	0.4832282	0.8413007	0.8715321	0.6521834	0.5156132	0.9553968	0.9058220	0.9657571	0.4816205	0.5690138	0.1628268	0.8521579	0.0987563	0.9716821	0.6072852	0.7440995	0.3534024	0.9941601	0.9664934	0.9743397	0.0571660	0.3708406	0.8928038	0.4274597	0.5530714	0.3965486	0.0364312	0.2865868	0.9742243	0.0261361	0.9626240	0.3176459	0.8576907	0.9606603	0.4471739	0.6370127	0.7183873	0.0630634	0.0724656
