"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.4587815	0.5244598	0.4694823	0.5138537	0.0421007	0.4591488	0.6612704	0.0370729	0.7835515	0.1792253	0.4766652	0.6229916	0.5410419	0.2864612	0.0322287	0.0715743	0.6034579	0.0070541	0.1715426	0.1284826	0.1319241	0.5415722	0.4487904	0.0871914	0.0000000	0.6667935	0.2222357	0.2276738	0.2665839	0.1255353	0.0242605	0.1314243	0.1024652	0.0984918	0.2193310	0.3124158	0.3182492	0.3367469	0.1233669	0.2370133	0.0579573	0.6612323	0.0459929	0.2080226	0.2743148	0.6221802	0.0035445	0.6784863	0.2641398	0.6084074	0.5846629	0.6575241	0.7070407	0.4115703	0.1892786	0.5058637	0.6376072	0.5321083	0.6395288	0.4591353	0.4504539	0.0180615	0.2835570	0.5738828	0.2267517	0.0932265	0.2666882	0.5355192	0.3613925	0.0177498	0.0087010	0.6886725	0.6263487	0.6892176	0.2959505	0.0015394	0.7233560	0.2798280	0.5933096	0.4775974	0.1925020	0.4331396	0.6714384	0.2657171	0.0200924	0.0695872	0.4772718	0.2536784	0.6111594	0.5627918	0.6241219	0.3777393	0.6637028	0.1373589	0.2919126	0.3093929	0.2768830	0.7255250	0.7877861	0.2477639
300	0.2850321	0.5368390	0.5611706	0.4787044	0.0557152	0.3415369	0.6426169	0.0309972	0.6616052	0.2485404	0.5711967	0.5905261	0.5462494	0.2532132	0.0567418	0.0771072	0.5544278	0.0200603	0.2133028	0.1651326	0.0964878	0.5460381	0.5345059	0.1035276	0.0016536	0.7784295	0.2255031	0.2400175	0.2219471	0.1618970	0.0391423	0.0739297	0.0686302	0.0934915	0.1085069	0.3308090	0.3636668	0.2963771	0.1024255	0.3216162	0.1432599	0.6696850	0.0456134	0.1911442	0.3735079	0.7908442	0.0042470	0.8195309	0.1614721	0.6292336	0.6554207	0.6673697	0.6051009	0.4920557	0.1682772	0.4787271	0.7246161	0.4144163	0.5799818	0.4635481	0.3881722	0.0085521	0.1986434	0.5581241	0.1408311	0.1286272	0.3426426	0.5463076	0.3920867	0.0403435	0.0064059	0.4766827	0.5732398	0.6156304	0.3205915	0.0051783	0.6525889	0.1938223	0.6010132	0.4946120	0.2059783	0.4207818	0.7285602	0.2895512	0.0192380	0.0598091	0.3521388	0.2630461	0.5938054	0.5731815	0.5161671	0.5493481	0.6178177	0.1405637	0.2138417	0.3408663	0.2036356	0.6808743	0.6660032	0.2084632
350	0.2708276	0.8311052	0.5571035	0.5424509	0.0637622	0.2935021	0.6472234	0.0197467	0.5856479	0.2473154	0.5618433	0.5334328	0.4945812	0.2531685	0.0413285	0.0607017	0.5758222	0.0024516	0.2470390	0.1847497	0.1539478	0.6112543	0.4807497	0.0981955	0.0000899	0.5761880	0.2874819	0.3472540	0.2680606	0.1762276	0.0453614	0.1003010	0.0992309	0.1096984	0.0380655	0.3461959	0.3018685	0.2944848	0.1238773	0.2900634	0.3333099	0.6663982	0.0755669	0.1891250	0.3567057	0.6238534	0.0006088	0.6420581	0.2699585	0.6018958	0.5220967	0.6612914	0.6620945	0.4190407	0.1368733	0.5484470	0.8026151	0.4005473	0.5589699	0.5471729	0.5446723	0.0020111	0.1817018	0.5724829	0.0717525	0.1411131	0.2337971	0.4322466	0.4504499	0.0573571	0.0053507	0.5476283	0.6247684	0.5741169	0.2994718	0.0011474	0.7499789	0.2507044	0.4607639	0.4914330	0.1459768	0.3970479	0.7357481	0.3016618	0.0331875	0.0496164	0.4166024	0.2782041	0.6620697	0.5254587	0.4757623	0.5707701	0.6665942	0.1563997	0.3063391	0.3211412	0.3154126	0.5644508	0.7023593	0.2672785
400	0.3574153	0.6429392	0.5059145	0.5078808	0.0585948	0.2833952	0.5165997	0.0081708	0.6264426	0.2919069	0.5719006	0.6804442	0.5847166	0.2084129	0.0699492	0.0916625	0.6027288	0.0399100	0.2217941	0.1192857	0.1417427	0.5286284	0.4926804	0.1331762	0.0017104	0.6224139	0.2648078	0.2181297	0.2721843	0.1703035	0.0462782	0.0731089	0.0995672	0.0942529	0.0138210	0.2744723	0.2973316	0.3854727	0.1340451	0.2942773	0.3223210	0.6135028	0.0639630	0.2280197	0.2330916	0.6942607	0.0008857	0.5758337	0.3912067	0.5857253	0.6587362	0.6016325	0.7037165	0.4014513	0.2811466	0.4712993	0.7607366	0.2873418	0.6826732	0.5540622	0.4693954	0.0032147	0.2605137	0.5369785	0.0410213	0.1401243	0.3427587	0.4834259	0.3694889	0.0449462	0.0029192	0.5438931	0.5298411	0.4955459	0.2371951	0.0021310	0.6245436	0.1987802	0.3700779	0.4972037	0.0929682	0.4861860	0.7831336	0.4823835	0.0224295	0.0148435	0.4387229	0.2366379	0.5892279	0.6807971	0.4316459	0.5405249	0.7988897	0.1373301	0.4935227	0.2693884	0.3182090	0.7271546	0.5729302	0.3073152
450	0.3395991	0.6846224	0.5976395	0.5553924	0.0904728	0.4452114	0.5319175	0.0234909	0.6850808	0.2180800	0.5499634	0.6009668	0.5568412	0.2298790	0.0423069	0.0703287	0.5674207	0.0180640	0.2568129	0.1158416	0.1353006	0.5654033	0.4874653	0.0949128	0.0006797	0.7125066	0.2970379	0.2299035	0.2813069	0.1125416	0.0177186	0.0814159	0.0593946	0.0692712	0.0139649	0.4070757	0.4155883	0.3118223	0.2505603	0.3212888	0.3420841	0.6091268	0.0623806	0.3417940	0.3492462	0.7367482	0.0003621	0.5890281	0.3108329	0.7810412	0.7283686	0.7195272	0.6596092	0.4040004	0.2936773	0.4637230	0.7064727	0.3806175	0.6252775	0.4837349	0.3902659	0.0074768	0.1851720	0.5062431	0.0111054	0.1268748	0.2334451	0.5015476	0.4269773	0.0317051	0.0078529	0.4895402	0.6262892	0.6500907	0.2330096	0.0046481	0.6345717	0.1964283	0.2741840	0.4085984	0.1563156	0.5660603	0.6758197	0.2945454	0.0173127	0.0142994	0.3698389	0.2882305	0.7166175	0.5882738	0.3751740	0.7063205	0.6499105	0.1119032	0.5851130	0.3028436	0.2759509	0.7003013	0.5992456	0.4073644
500	0.3103913	0.6846841	0.5480099	0.5144852	0.0514037	0.3589476	0.6788422	0.0241144	0.6778921	0.2890352	0.4653506	0.5831344	0.5637669	0.1809184	0.0206376	0.1021603	0.5946642	0.0171133	0.2946117	0.1205218	0.1323992	0.4756037	0.3934691	0.1109056	0.0029327	0.6237720	0.3598949	0.2330289	0.2863232	0.2057215	0.0308550	0.0535317	0.1124098	0.0588975	0.0071423	0.4238842	0.3995157	0.2454217	0.2170776	0.3496920	0.5115318	0.6252062	0.0456574	0.2680790	0.2801670	0.5817031	0.0022931	0.6983419	0.2879132	0.6263456	0.5400610	0.6656889	0.6293761	0.4155877	0.2246800	0.4158042	0.6790140	0.3374133	0.4703938	0.4154074	0.5529762	0.0046722	0.1899254	0.5721421	0.0123500	0.1593392	0.3079372	0.3758426	0.3944921	0.0515292	0.0021067	0.4886206	0.7716733	0.5421322	0.3077502	0.0074688	0.7173508	0.2627391	0.2911129	0.5335989	0.1289109	0.5433545	0.6434367	0.3039052	0.0090950	0.0078871	0.4552245	0.2087333	0.7323655	0.7076064	0.3779389	0.4979356	0.7726508	0.1654791	0.5175426	0.3537292	0.2671857	0.7627755	0.6291336	0.2896036
550	0.4368491	0.7424031	0.4689659	0.5295654	0.0889247	0.3877013	0.5376542	0.1648738	0.6431561	0.2600566	0.5384474	0.6167217	0.5390299	0.2215929	0.0347445	0.0585347	0.5004765	0.0193316	0.2382479	0.1888878	0.1656762	0.4794318	0.4307873	0.0864747	0.0031452	0.5633186	0.3180542	0.2430177	0.3375960	0.2280040	0.0120328	0.0834448	0.1027769	0.0726964	0.0493746	0.3337342	0.4453013	0.2773600	0.3232700	0.4813450	0.3771419	0.7006364	0.0457383	0.2900611	0.3706842	0.5935823	0.0130367	0.5277830	0.2549134	0.7142140	0.5936742	0.5296455	0.7175880	0.4644935	0.2666483	0.4433928	0.7062955	0.4197576	0.5352758	0.5282244	0.4572360	0.0125244	0.1554077	0.5635698	0.0081898	0.2215121	0.3356259	0.5817586	0.4213445	0.0553802	0.0012340	0.4650252	0.6793230	0.5734425	0.2284721	0.0026445	0.7507585	0.3239513	0.4289779	0.5172342	0.1915198	0.4974368	0.7302964	0.4263685	0.0346427	0.1582913	0.5308487	0.2486911	0.6266202	0.6285951	0.4094333	0.4107459	0.5532018	0.1002464	0.4997974	0.3401622	0.3757061	0.6819390	0.6669846	0.2061240
600	0.3674995	0.7180469	0.5705048	0.4271719	0.0444765	0.2665206	0.5447954	0.3651735	0.7010585	0.1747356	0.5608440	0.5269890	0.4700010	0.1974925	0.0471167	0.0848541	0.5638153	0.0308731	0.2166699	0.1464711	0.0987092	0.5089567	0.5152800	0.1247815	0.0147528	0.6212844	0.3583487	0.1668789	0.3768185	0.3203101	0.0236128	0.1330560	0.0957098	0.0875689	0.0345397	0.3201358	0.6198316	0.4173004	0.2951073	0.4258810	0.3780270	0.6358378	0.0636948	0.2888001	0.2736910	0.6555471	0.0357241	0.4604444	0.1895960	0.6504233	0.5668496	0.5952754	0.7449504	0.3427176	0.2685662	0.3797114	0.6278541	0.4197924	0.6586453	0.4092101	0.5554474	0.0124599	0.1790613	0.7269417	0.0125129	0.1961156	0.3610409	0.5411896	0.3533071	0.0467344	0.0030204	0.4571536	0.7195205	0.3860117	0.3366160	0.0072851	0.7098594	0.2443369	0.3995763	0.5541820	0.2341155	0.4517881	0.6359444	0.5097190	0.0235938	0.2820432	0.6433895	0.2816497	0.6742340	0.4441157	0.3697298	0.3208722	0.5148598	0.1148170	0.5463858	0.2844679	0.2573661	0.8316305	0.7395918	0.1382081
650	0.6521153	0.6855303	0.4225619	0.3374376	0.0432458	0.3706310	0.5489396	0.4730022	0.5175692	0.1692614	0.6437808	0.5227087	0.4952053	0.2208004	0.0516218	0.0682576	0.6355700	0.0077423	0.2325965	0.1733434	0.1615628	0.5073098	0.4190894	0.1782751	0.0228509	0.7002797	0.3709708	0.2103583	0.4198929	0.3701661	0.0170173	0.0798814	0.1098545	0.0618124	0.0540954	0.2524027	0.4860082	0.2596480	0.3494766	0.4127370	0.3390185	0.5351613	0.0663935	0.2550576	0.2556324	0.7420814	0.0460508	0.3849674	0.1875837	0.5978864	0.4304092	0.5827836	0.6919087	0.4404210	0.3165251	0.4273381	0.7193686	0.3389796	0.4863648	0.4417061	0.4249266	0.0054433	0.1748290	0.5453000	0.0118947	0.1910085	0.3768390	0.6262985	0.4167231	0.0627421	0.0022250	0.5073397	0.5727987	0.2469687	0.3237511	0.0006625	0.6534690	0.2497223	0.4860974	0.5307333	0.1938722	0.4090632	0.6926041	0.3772898	0.0128848	0.2719041	0.7057974	0.4472943	0.7838800	0.4714522	0.4955417	0.2236104	0.5071707	0.0894065	0.4932098	0.4122506	0.3876916	0.6631460	0.6134001	0.1659502
700	0.5513207	0.3543434	0.5459202	0.3699034	0.1079545	0.4150165	0.4986748	0.4949694	0.6852350	0.1349832	0.6499680	0.6199467	0.4669390	0.1699716	0.0810041	0.0723098	0.5018959	0.0099464	0.2029922	0.1676038	0.1575514	0.5423220	0.4033199	0.2355169	0.0058502	0.6188070	0.2792420	0.1764417	0.6608340	0.3951479	0.0162540	0.1116990	0.0908899	0.0958827	0.0455972	0.2442809	0.4726434	0.3095960	0.3345337	0.4499479	0.4534778	0.5318288	0.0733586	0.2920909	0.2221982	0.7360811	0.0934079	0.4949388	0.1998227	0.7374851	0.4173794	0.7095988	0.6512838	0.4298073	0.2112994	0.4017297	0.8242703	0.3250121	0.5140269	0.6202604	0.4542277	0.0072598	0.1142265	0.6931411	0.0314939	0.2238458	0.4707176	0.5130600	0.4273914	0.0523652	0.0041182	0.4742659	0.6965707	0.1964103	0.4170455	0.0352385	0.5558824	0.2202845	0.6379876	0.5011155	0.2954736	0.4411670	0.6980113	0.3546699	0.0149694	0.4356312	0.7871441	0.4552355	0.6577339	0.4674913	0.6212310	0.1863825	0.5782005	0.1559926	0.5693295	0.3393119	0.2547106	0.6159057	0.6025141	0.2546746
750	0.7270961	0.3154808	0.5371161	0.3707567	0.0787074	0.4154076	0.3697641	0.6280946	0.5387315	0.1368773	0.6176527	0.4365923	0.3704753	0.2164160	0.0577413	0.0904001	0.5711804	0.0085516	0.1391170	0.1892945	0.1965246	0.5767814	0.3252302	0.1988001	0.0163242	0.7389368	0.2725248	0.1156846	0.5780897	0.3231910	0.0127478	0.0823830	0.1464217	0.0641780	0.1242499	0.1736446	0.5961870	0.2949663	0.3974427	0.3405585	0.4989322	0.5763199	0.0565772	0.3072981	0.1862959	0.8554733	0.0398808	0.6420660	0.1101257	0.7441764	0.3689476	0.5757909	0.5656937	0.4804068	0.2520019	0.3078831	0.6862793	0.3655300	0.4293919	0.6485337	0.4913657	0.0080486	0.1095288	0.7503281	0.0267847	0.1689719	0.4848327	0.3088710	0.4349657	0.0447667	0.0027804	0.6294436	0.5579609	0.2068708	0.5929639	0.0162993	0.5530940	0.2501799	0.6093258	0.4375677	0.2813849	0.4204720	0.6438594	0.2628714	0.0075733	0.4110526	0.7395896	0.5815918	0.6425776	0.4627652	0.6414253	0.2033598	0.5212064	0.2018227	0.7044343	0.3042782	0.2205955	0.7231492	0.7179039	0.2411022
800	0.5886005	0.3740416	0.5881342	0.4213018	0.0756884	0.5515593	0.4474294	0.4331697	0.6090544	0.1719776	0.7238873	0.5076304	0.4111434	0.1302254	0.0657627	0.0750872	0.6451126	0.0240485	0.1798359	0.1935583	0.2752920	0.5499475	0.2129725	0.2593907	0.0190170	0.6377158	0.2378288	0.1143586	0.5568403	0.3412209	0.0151182	0.1222521	0.0992396	0.0803830	0.1154890	0.2206947	0.5889457	0.4084091	0.3585470	0.4027421	0.4086179	0.5748457	0.0338342	0.3169007	0.2056539	0.5841169	0.0652277	0.6348552	0.0851176	0.6822138	0.3025464	0.6399218	0.7062912	0.5579696	0.2136083	0.2007472	0.6452319	0.3647927	0.6693441	0.5796588	0.4834965	0.0106021	0.1270951	0.8185472	0.0216056	0.1550833	0.5099383	0.3738291	0.3472904	0.0185098	0.0037284	0.5765182	0.6397679	0.2762800	0.4855598	0.0117486	0.7551093	0.2292021	0.7234179	0.5838779	0.2050259	0.4082404	0.6577345	0.3297051	0.0092444	0.3354341	0.6775306	0.6889478	0.5295153	0.4294622	0.6552663	0.1615984	0.4259466	0.1387346	0.5870994	0.3251404	0.2110125	0.6003414	0.6292564	0.1988117
850	0.6591897	0.2620218	0.6441551	0.4667413	0.0734686	0.4637348	0.4590986	0.4359845	0.6807918	0.1445427	0.5592684	0.4261887	0.3232387	0.1814078	0.0488776	0.0626446	0.6492797	0.0269682	0.1906882	0.1952186	0.1904905	0.4389191	0.1577688	0.2083139	0.0306620	0.8890879	0.1792686	0.1445912	0.5504305	0.3318480	0.0227655	0.1261540	0.1143502	0.0934712	0.1105955	0.1665549	0.5463483	0.2433592	0.3616923	0.3754061	0.2887619	0.6663219	0.0404950	0.4038632	0.2339665	0.6419005	0.0933336	0.5206128	0.0519740	0.7261720	0.3716828	0.5609469	0.7386456	0.6585744	0.1626393	0.2266177	0.6682031	0.4745188	0.5984760	0.5034497	0.4949329	0.0135931	0.1139450	0.5902218	0.0349663	0.1357297	0.4023226	0.3281292	0.5054850	0.0393868	0.0025700	0.5288828	0.6850254	0.1890430	0.5826643	0.0102811	0.6861501	0.1529727	0.6296172	0.5638663	0.3440062	0.3854763	0.6677142	0.3038454	0.0044128	0.4429396	0.5664254	0.6336797	0.6915245	0.3416498	0.6780203	0.0804829	0.4744479	0.1562789	0.3650554	0.2650963	0.2296877	0.6054525	0.6529673	0.1182008
900	0.6596473	0.2818980	0.6062203	0.4153747	0.0807214	0.4192515	0.4197790	0.5474566	0.5521317	0.0940145	0.5485507	0.4151021	0.3871543	0.1678826	0.0402720	0.0745730	0.6490337	0.0308548	0.1697825	0.1829952	0.1796042	0.3571890	0.1525534	0.3233001	0.0153376	0.6391343	0.1408318	0.1563580	0.5287742	0.4218780	0.0491833	0.0759746	0.1218635	0.1862351	0.2501752	0.1259161	0.5933847	0.3021866	0.3091484	0.4296669	0.1687891	0.7503940	0.0578997	0.4073474	0.1225519	0.8239122	0.0842649	0.4071230	0.0683320	0.8390985	0.3670901	0.7789868	0.6647452	0.6717321	0.2226616	0.2748893	0.7646015	0.4275406	0.5958307	0.6044107	0.5681895	0.0121328	0.1246615	0.4690994	0.1081949	0.1488097	0.4171421	0.5601371	0.4259708	0.0119426	0.0033793	0.4929381	0.6716002	0.2199599	0.6203317	0.0151857	0.5833316	0.1411669	0.7490172	0.5716434	0.2237140	0.2805036	0.6365889	0.2420963	0.0094560	0.3749305	0.5942689	0.6206365	0.5924934	0.4858065	0.6541697	0.0979688	0.4558364	0.0942543	0.3794241	0.2776886	0.3583528	0.6750354	0.5774446	0.1694858
950	0.6570860	0.1999017	0.5821446	0.4329266	0.0559868	0.4065752	0.4061478	0.4328417	0.4980676	0.1889752	0.5816091	0.4072951	0.3252381	0.1620851	0.0575366	0.0785142	0.6573358	0.0175208	0.1688655	0.1167109	0.2060608	0.3653111	0.1333878	0.1994805	0.0120937	0.5652429	0.1273445	0.1349819	0.5591180	0.4151066	0.0140875	0.1256582	0.0902081	0.1533317	0.3120594	0.0832706	0.4940866	0.3205602	0.2179961	0.3061927	0.1240151	0.8152529	0.0519965	0.3845401	0.1617116	0.6803443	0.0821698	0.5235381	0.0919737	0.8028285	0.3775806	0.6354179	0.6696136	0.4686227	0.2156795	0.2071183	0.5946555	0.4461037	0.5942919	0.5932371	0.4274308	0.0129089	0.1064040	0.4808161	0.0695179	0.0793740	0.2999613	0.5501119	0.3944498	0.0209848	0.0210260	0.5586368	0.6182042	0.2776834	0.5669936	0.0173039	0.6349181	0.1308733	0.5888292	0.5057745	0.1620957	0.2811861	0.6090885	0.2202247	0.0149744	0.3937647	0.6229646	0.6097737	0.6053077	0.4350210	0.6879071	0.0850581	0.4938362	0.0844860	0.4258042	0.2086076	0.2829246	0.7684231	0.5847307	0.0817436
1000	0.7441598	0.1262957	0.6103960	0.3989021	0.0316682	0.3984440	0.5451568	0.4576399	0.5805719	0.1090532	0.5280659	0.4035395	0.3677548	0.2605042	0.0366655	0.0995995	0.5794270	0.0202327	0.1318245	0.1604117	0.3060816	0.4108618	0.0807274	0.2335564	0.0054860	0.5996599	0.0916363	0.1536507	0.4586997	0.4137095	0.0178917	0.1211791	0.0926711	0.1330593	0.3805190	0.0806199	0.3922225	0.3840333	0.2671808	0.3415513	0.0731338	0.7646656	0.0284981	0.3567514	0.2166368	0.6514898	0.0768497	0.6102003	0.1353682	0.7515491	0.3830566	0.6908192	0.6283530	0.6296788	0.2196045	0.3195254	0.6632641	0.2139842	0.6141528	0.5707738	0.3519092	0.0129638	0.0882671	0.6345008	0.0883428	0.0904322	0.3261070	0.5057059	0.4142938	0.0366130	0.0126770	0.5721205	0.7418162	0.2162632	0.4990065	0.0110751	0.5540598	0.1090216	0.5757255	0.5318535	0.1575049	0.4259115	0.5476277	0.1815814	0.0042730	0.6059905	0.5841034	0.5518937	0.5426692	0.4882509	0.6942562	0.0732950	0.4004163	0.0909943	0.3558382	0.2702800	0.2477592	0.6930978	0.5884798	0.1425088

0	0.7034483	0.2365162	0.5231743	0.3005690	0.0746885	0.3650517	0.4966691	0.4190371	0.5954146	0.2197218	0.6026954	0.5743517	0.4253200	0.3104051	0.0402352	0.0625837	0.7250291	0.0365332	0.1922484	0.1394731	0.1850218	0.4322522	0.2130527	0.2047902	0.0220217	0.6304692	0.1223646	0.1071369	0.6330730	0.4396355	0.0817033	0.1590884	0.0950751	0.0837449	0.6760634	0.0683257	0.4749421	0.6420730	0.1447970	0.2492838	0.0082295	0.6085697	0.0261449	0.2538581	0.2894615	0.6578697	0.0397128	0.5512029	0.0765597	0.6730509	0.3774204	0.6784830	0.6386579	0.6114186	0.2231296	0.2369477	0.7027839	0.3061838	0.6942992	0.4950681	0.4564626	0.0074395	0.1025452	0.6105844	0.4123613	0.0278153	0.3524485	0.5178615	0.0738632	0.0227142	0.0073706	0.6478287	0.6866199	0.2335009	0.6617345	0.0048981	0.5810338	0.1639904	0.7164447	0.3155246	0.2010102	0.3144707	0.6372589	0.1741173	0.0022426	0.6276988	0.8112420	0.6244674	0.8620985	0.5092297	0.5813149	0.0443789	0.4197919	0.1019765	0.4018434	0.2761565	0.2054843	0.7398214	0.6974995	0.1105988
50	0.6875669	0.3105264	0.4582253	0.5444324	0.0590125	0.2996725	0.5222571	0.4641733	0.6290562	0.1978876	0.6152534	0.3269183	0.5221002	0.1715388	0.0667040	0.1158281	0.7450622	0.2542695	0.1796521	0.2412333	0.1621034	0.3874280	0.2230198	0.2310767	0.0191778	0.5339541	0.1071368	0.0863774	0.4699710	0.2824589	0.0432321	0.2856483	0.0865018	0.1162652	0.5791022	0.1196218	0.4462144	0.7148930	0.1890691	0.2293422	0.0088972	0.6335705	0.0353839	0.2176873	0.2530505	0.7721246	0.0901811	0.5327232	0.0997076	0.8723161	0.4507074	0.6199065	0.6639328	0.6561065	0.2033040	0.2305164	0.7110727	0.4118142	0.5353937	0.4132592	0.5128196	0.1439593	0.0593548	0.6568080	0.4503316	0.0239001	0.3081276	0.5021768	0.1598613	0.0005997	0.0027865	0.7570525	0.6414483	0.2510021	0.5377435	0.0097607	0.6962875	0.1912007	0.6615214	0.3396732	0.2317819	0.3163281	0.5454835	0.2022667	0.0097619	0.6039337	0.5273477	0.4732879	0.6674142	0.4159742	0.5414961	0.0884131	0.3958102	0.3168414	0.3072116	0.3135348	0.3790314	0.6543997	0.5049538	0.1819341
100	0.5815954	0.1278600	0.7265272	0.2790733	0.0595990	0.4834791	0.4237202	0.2782726	0.5328887	0.2212292	0.5214703	0.3599142	0.5141843	0.1509921	0.0530492	0.0676096	0.6657136	0.3464528	0.2719217	0.1605521	0.1441914	0.4488108	0.2585260	0.0670049	0.0236823	0.5552097	0.1133818	0.0439560	0.6035329	0.2464313	0.0427115	0.1464907	0.1430341	0.0705423	0.4988201	0.1207106	0.4945876	0.4037168	0.3783593	0.3080390	0.0094092	0.5891424	0.0186157	0.1530517	0.1979807	0.6317535	0.1328087	0.4838725	0.1065643	0.6624567	0.3224961	0.6161171	0.6036858	0.5542565	0.2562555	0.2502564	0.6059620	0.4420856	0.4557476	0.5549843	0.4964557	0.2290670	0.0861422	0.6737419	0.3612407	0.0207493	0.2712093	0.4409096	0.1120965	0.0245226	0.0096389	0.5379951	0.6447094	0.4038456	0.3816670	0.0004478	0.5248229	0.2711143	0.6263755	0.3923596	0.2047480	0.3967943	0.6102945	0.3403988	0.0069143	0.5648538	0.2434595	0.1669648	0.5909430	0.5229965	0.4647397	0.0657127	0.5551823	0.4146558	0.3958311	0.2454704	0.3767316	0.7363199	0.4954763	0.2470462
150	0.6525656	0.1174062	0.6292665	0.2643159	0.0838389	0.5283999	0.5268875	0.2180312	0.5687441	0.2621814	0.6151037	0.5067184	0.5331922	0.1700118	0.0532742	0.0603510	0.6769327	0.3262929	0.3330214	0.1543068	0.1175166	0.4161652	0.4238673	0.0476885	0.0378499	0.7076454	0.1452113	0.0355488	0.5791366	0.2301068	0.0816670	0.1632287	0.0540594	0.0270774	0.5239220	0.1068536	0.5183651	0.3766664	0.3200063	0.3440425	0.0231853	0.6363071	0.0149377	0.1789627	0.2699291	0.8596527	0.1547448	0.4352066	0.0696156	0.7139263	0.3697680	0.5361481	0.7513787	0.4378771	0.2621787	0.2237270	0.8507880	0.3648824	0.5145920	0.4592067	0.5882950	0.2525993	0.1022284	0.6554186	0.3524657	0.0343377	0.3069985	0.4066742	0.3019956	0.0186766	0.0020745	0.6024840	0.6715011	0.3410483	0.3030794	0.0013804	0.6199836	0.3287267	0.7053782	0.4079793	0.2049406	0.3310130	0.7591872	0.3834679	0.0068227	0.5839001	0.2279960	0.0951377	0.4986726	0.5086005	0.3945544	0.0268089	0.4358323	0.3731781	0.4764454	0.3167484	0.2756261	0.7017356	0.4403680	0.2868428
200	0.8060645	0.0817762	0.7318643	0.3323085	0.0790025	0.5297091	0.5497525	0.1572398	0.6637813	0.2053567	0.6616014	0.4859104	0.7376113	0.1268632	0.0758101	0.0715717	0.7268883	0.4365109	0.5078840	0.1473577	0.1512743	0.3752972	0.5924985	0.0371906	0.0296818	0.6855737	0.2056317	0.0246736	0.5463447	0.1321482	0.0541745	0.1367819	0.0711036	0.0682347	0.3654829	0.1341037	0.6123966	0.3239568	0.4645461	0.3859430	0.0343122	0.6826502	0.0033255	0.2012358	0.1916114	0.7161937	0.1235857	0.5515623	0.0984619	0.7010895	0.3413526	0.7369205	0.6404819	0.4307374	0.1692879	0.2446283	0.7896436	0.4327936	0.5733645	0.5033110	0.5341791	0.2386416	0.1338317	0.6127728	0.2990560	0.0512890	0.3604596	0.3809943	0.3853219	0.0237787	0.0000021	0.5585988	0.7099734	0.4291849	0.2203709	0.0114867	0.7089830	0.4427833	0.6557090	0.4835152	0.2577724	0.3219939	0.7759429	0.4848876	0.0231565	0.6886835	0.0908811	0.0406873	0.4819155	0.5119487	0.2990631	0.0990777	0.3692229	0.3852215	0.3856276	0.3697535	0.4545339	0.6872507	0.4238882	0.3948311
250	0.7626032	0.0703365	0.5298487	0.3978207	0.0722951	0.5055644	0.4417209	0.2087959	0.7280341	0.2073315	0.5494251	0.6871249	0.5042302	0.2324110	0.0460640	0.0286811	0.6719409	0.4709832	0.3569988	0.0968207	0.1189894	0.4861381	0.6325488	0.0512935	0.0334611	0.6140517	0.2914670	0.0283794	0.4027105	0.1716765	0.0320472	0.1889251	0.1177773	0.0696693	0.2785604	0.2182745	0.4708630	0.2906772	0.5825550	0.3402050	0.0414268	0.5809042	0.0036745	0.1262320	0.1999162	0.7005760	0.1776537	0.6169514	0.0926525	0.7245033	0.4949191	0.6296400	0.6212008	0.2932804	0.2231053	0.2455353	0.8198582	0.4174318	0.5201987	0.4448440	0.5159111	0.2608914	0.0996236	0.6838324	0.1818901	0.0704848	0.4851054	0.4069793	0.3327950	0.0106293	0.0002406	0.6045130	0.5086849	0.4686875	0.2329195	0.0000000	0.7740767	0.5143157	0.6788267	0.4303344	0.2199659	0.3322976	0.7239129	0.5658936	0.0383012	0.7493128	0.0776927	0.0483854	0.6365079	0.4183370	0.3636072	0.1517433	0.4369755	0.4429439	0.4821583	0.3251012	0.4448132	0.5595323	0.5079195	0.4062941
