Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3746430	0.5991820	0.9647521	0.8893772	0.7853412	0.3058660	0.4115480	0.0382178	0.0818633	0.4150187	1.1483078	0.9233072	0.1248574	0.8789229	0.1181004	0.3606087	0.0002394	0.9604011	0.0541882	0.2808519	0.9653536	0.2205409	0.6585036	0.3139079	0.2117874	0.8588692	0.0986663	0.3806891	0.2080162	0.1107593	0.7957685	0.5960022	0.2231747	0.5168642	0.1636398	0.3674445	0.5451470	0.9382298	0.1093713	0.5968488	0.5007264	0.8768443	0.2139069	0.9197995	0.3946140	0.0898340	0.3218359	0.2137894	0.6867748	0.2037592	0.3924498	0.3162044	0.2594337	0.8708828	0.9706012	0.6080880	0.8540470	1.0703909	0.3733014	0.9469985	0.0001388	0.6341571	0.8484826	0.7027412	0.5727989	0.3248379	0.4447811	0.5409510	0.7711069	0.5018493	0.6409597	0.0718222	0.9088982	0.4388442	0.7731783	0.8951264	0.1747016	0.0721737	1.1286972	0.2830800	0.2453413	0.0466491	0.1810414	1.0548021	0.0009651	0.5034139	0.3124168	0.8848275	0.5087830	0.4703953	0.8346182	0.6759682	0.9674396	0.4709783	0.4200282	0.9307229	0.9855944	0.4145897	0.3820343	0.4328565
500	0.3721929	0.5678685	0.9767421	0.9056311	0.9169737	0.2986874	0.4744040	0.0258272	0.0973597	0.4067771	1.0710232	0.9251580	0.1758521	0.9029153	0.1110822	0.3430683	0.0017496	1.0231056	0.0604096	0.3177093	0.9646487	0.2379825	0.6061053	0.2986076	0.1810790	0.9665234	0.1282345	0.3905102	0.2290326	0.0867281	0.8458355	0.6091443	0.1620172	0.6528448	0.2133747	0.3985304	0.5624161	1.1137433	0.0844393	0.5653838	0.5230456	0.8207315	0.2184712	0.9390896	0.4479589	0.1400321	0.2724834	0.1912722	0.6736908	0.1615954	0.3418507	0.2896432	0.2827370	0.9517989	0.9785801	0.6991018	0.8175739	1.0011131	0.4720323	1.0135570	0.0000000	0.6647828	0.7909009	0.7368281	0.5538572	0.2671457	0.5605699	0.5925515	0.6855017	0.5378372	0.6671948	0.0721533	0.8975472	0.4273956	0.7421421	0.8899451	0.0984580	0.0823942	1.0687911	0.2713019	0.2000473	0.0201822	0.2084030	0.9814747	0.0007988	0.4920165	0.3669112	0.7665513	0.4877925	0.5240392	0.8505785	0.6601832	0.9232375	0.5325958	0.3589417	0.9100829	1.0099579	0.4624993	0.4130494	0.4178916
550	0.4125266	0.6364132	0.9945458	0.9247136	1.0244265	0.7882792	0.2838941	0.3994617	0.0699151	0.7294296	0.9934385	0.9046800	0.1056533	0.9563243	0.1069908	0.3288795	0.0049108	1.0128005	0.0567198	0.4550663	0.8993328	0.2447522	0.5320845	0.2957255	0.1983539	0.9976840	0.1237608	0.3436114	0.2299572	0.0976691	0.7731070	0.4643014	0.1727577	0.4996824	0.2455881	0.3673262	0.5015566	1.0147987	0.0785703	0.8473796	0.3999275	0.8308898	0.3007688	0.9944383	0.4271872	0.0708087	0.0976795	0.3397743	0.4703180	0.1612567	0.3444168	0.5283366	0.2901901	0.9057911	0.9389924	0.6397761	0.7092321	1.0677977	0.3843627	1.0539904	0.0014221	0.7700988	0.8267843	0.3210765	0.5321423	0.5787073	0.4986306	0.5633888	0.6734319	0.4709003	0.6080906	0.0752982	0.7027689	0.4348802	0.6196891	0.7935092	0.4059197	0.0698978	1.0566922	0.2881270	0.2041580	0.0372479	0.3860242	1.0913692	0.0007724	0.5451846	0.3221376	0.8157699	0.5127768	0.4540304	0.6379898	0.5893719	0.8544326	0.5011174	0.1095039	0.4244208	1.0955238	0.4258497	0.3055995	0.5178275
600	0.4095642	0.5815162	0.9579140	0.9335145	0.9854379	0.8949208	0.2696670	0.5713473	0.0653597	0.8674804	1.0606478	1.0196107	0.1000821	0.9907759	0.1404968	0.4427684	0.0040560	0.9635856	0.1365660	0.5940216	1.0037043	0.2526925	0.5663073	0.3090264	0.2669775	0.9926955	0.0796220	0.3617818	0.2456056	0.1070495	0.7998276	0.4915466	0.1016483	0.4961442	0.2170884	0.3312571	0.5884689	0.8388927	0.0935461	1.0048884	0.4382786	0.8577546	0.3216392	0.9802955	0.3203294	0.0399443	0.0826616	0.4272042	0.4048607	0.1228711	0.3465187	0.5576622	0.3185813	0.8975510	0.8994484	0.6436629	0.7315454	0.9927959	0.4021696	1.0041222	0.0002590	0.8048424	0.8943196	0.2098628	0.4425942	0.7670515	0.4259548	0.6479576	0.7017315	0.3661929	0.6707422	0.0576946	0.6716027	0.4439457	0.5404112	0.8902023	0.5878544	0.0801662	1.0338107	0.2159282	0.1883488	0.0255997	0.2749224	0.9763891	0.0018679	0.5225207	0.2630412	0.7618814	0.4886353	0.3995642	0.5387027	0.6200709	0.7485978	0.4981999	0.0507730	0.2943356	1.1159871	0.3917689	0.3492565	0.4896177
650	0.4201098	0.5602903	0.9394701	0.8802719	1.0617422	0.8393366	0.3539871	0.5748109	0.0874406	0.8191676	0.9017752	1.0044004	0.1454403	0.9452867	0.1558850	0.4893600	0.0023070	0.8585250	0.2669679	0.7190735	0.9606631	0.1967441	0.4895661	0.3009972	0.2227767	0.9399725	0.0909476	0.3921882	0.2289491	0.0751227	0.8969802	0.4419728	0.0539534	0.4519764	0.2168066	0.3612925	0.6178565	0.9238347	0.0395303	1.1041652	0.4984241	0.8711581	0.3468020	1.0363851	0.2577833	0.0229305	0.1116658	0.4353580	0.3953191	0.0859778	0.2827608	0.6521593	0.3489433	0.8995302	0.9023299	0.6726301	0.7407268	0.9028405	0.3514538	1.0307395	0.0003643	0.8582841	0.8261918	0.1795278	0.2718461	0.9264625	0.4251615	0.5713319	0.7733576	0.3324076	0.5851653	0.0722310	0.8116016	0.4035369	0.5822739	0.8531765	0.6238038	0.0638718	0.9893555	0.1480341	0.2064190	0.0361575	0.2271620	0.9981054	0.0030921	0.5288935	0.3674412	0.7069579	0.4775676	0.4035295	0.6008090	0.6265210	0.6725469	0.4934592	0.0308294	0.3335852	1.0210772	0.3763259	0.4287979	0.6158228
700	0.3599621	0.4980992	0.9793169	0.8810034	0.8665788	0.7896878	0.3532655	0.5820247	0.0809925	0.8041975	1.0507543	0.9184215	0.1176014	1.0338243	0.1501215	0.6017509	0.0000000	0.8636282	0.3997528	0.7424096	0.8313346	0.1396471	0.5145920	0.3341369	0.1403624	0.9554632	0.1003299	0.4448770	0.2648630	0.0945687	0.7693142	0.4384320	0.0527722	0.4650837	0.1798966	0.3268209	0.5604475	0.9872212	0.0766018	1.0550437	0.4967359	0.7848526	0.3222851	0.9270495	0.2343306	0.0283517	0.1310735	0.4225049	0.4903019	0.0601635	0.2816803	0.5533290	0.3400764	0.9472889	0.9182727	0.6834550	0.7210082	1.0017601	0.3947564	1.0361700	0.0007635	0.9077182	0.9525847	0.2562680	0.1480628	0.9124809	0.3855889	0.6456405	0.8619064	0.2786215	0.5547103	0.0836757	0.7394589	0.4036976	0.6343666	0.8322623	0.6291780	0.0610819	1.0612656	0.1050514	0.2351044	0.0370428	0.2182151	1.0669116	0.0037049	0.4601260	0.4677962	0.7011372	0.4362875	0.3963707	0.5532736	0.6290554	0.7219163	0.5857480	0.0199686	0.2743575	0.9713446	0.3509155	0.4539858	0.6392413
750	0.3755690	0.4001008	0.9455698	0.8865039	0.8242856	0.7945347	0.3402463	0.5624403	0.0616738	0.5981346	1.0044941	1.0022493	0.1437947	1.0065462	0.1841858	0.5443650	0.0021105	0.7172221	0.4618202	0.7348751	0.7561094	0.1357694	0.4812268	0.3818231	0.1171411	1.0241606	0.0865484	0.4336485	0.2314088	0.0919742	0.7986810	0.4251958	0.0526911	0.4099660	0.1831476	0.3851688	0.5379481	1.0739229	0.0682999	1.0082321	0.4738460	0.9056331	0.2957882	0.9442081	0.2379534	0.0271869	0.1524245	0.4448791	0.5766527	0.0501382	0.3508850	0.6074471	0.3545798	0.8254083	0.8450600	0.6202366	0.6811402	0.9919979	0.3602902	0.9718464	0.0006474	0.8256098	0.9601509	0.2399461	0.1184631	0.9353280	0.3533579	0.6079020	0.8439394	0.2772098	0.4235412	0.0754870	0.7814849	0.4275014	0.6217432	0.9542481	0.5605830	0.0609840	0.9847204	0.1795761	0.2115153	0.0243742	0.1924089	0.9981077	0.0034818	0.4606681	0.5174057	0.7891029	0.4628388	0.3942086	0.5217297	0.6209161	0.7086598	0.7390385	0.0263038	0.3249641	0.9440582	0.3545141	0.4477854	0.6725806
800	0.4397415	0.3744261	0.9967140	0.9196868	0.9483569	0.8145647	0.3588770	0.6861031	0.0817945	0.6504296	1.0073929	1.0032403	0.1575749	1.0131563	0.2458667	0.4941155	0.0001751	0.5889434	0.5122393	0.7353294	0.7743540	0.1122002	0.5492424	0.4193750	0.1288728	1.0063511	0.0778320	0.4714020	0.2802627	0.1034546	0.7286467	0.3869770	0.0963491	0.4854593	0.2116027	0.3556623	0.5339295	1.0069979	0.0549784	1.0551426	0.4182914	0.7632239	0.2557110	0.9837426	0.3434124	0.0563737	0.1641836	0.3714142	0.5518253	0.0450026	0.3180931	0.5533232	0.3931480	0.8802957	0.8867150	0.6095863	0.6955301	0.9490226	0.4567405	0.9516358	0.0002933	0.7648155	0.9158190	0.2610734	0.1227094	0.8847509	0.2937983	0.6330514	0.8961342	0.2869715	0.3599881	0.0639668	0.7923712	0.4488402	0.6194481	0.8689795	0.5932650	0.0747366	1.0245626	0.2360960	0.1991653	0.0295387	0.1417061	1.0152993	0.0008719	0.4148524	0.5875735	0.7370780	0.4755962	0.3097280	0.5589636	0.6065599	0.7261481	0.7028389	0.0206438	0.2866727	0.9722260	0.3242641	0.4661291	0.6713525
850	0.4085510	0.2858052	0.9495968	0.8710915	0.9501512	0.6986191	0.4328315	0.7298194	0.0964733	0.5783005	1.0463703	1.0190641	0.1393807	0.9819988	0.2767920	0.4361818	0.0016039	0.4735531	0.5032060	0.7571141	0.6294796	0.2099704	0.5764386	0.4455517	0.2031794	1.0158452	0.0537488	0.3338665	0.3168573	0.0700278	0.6991672	0.4441942	0.1068688	0.5367821	0.2728105	0.3750823	0.5699347	0.9484763	0.0890301	0.9112088	0.4016162	0.8325106	0.2460423	1.0097080	0.3422653	0.0521129	0.1668979	0.3702612	0.5196480	0.0366577	0.3154761	0.7062235	0.4225966	0.8936649	0.8880211	0.6275876	0.7366264	0.9592673	0.5437305	0.9862696	0.0013014	0.6886910	0.8617280	0.2005069	0.1035090	0.8867725	0.2520333	0.6283191	0.8558572	0.2121245	0.2898294	0.0626809	0.7968984	0.4540963	0.5943358	0.8745083	0.6030513	0.0677258	1.0212789	0.2880529	0.2039379	0.0473830	0.1751799	1.0365925	0.0075855	0.4624877	0.5292952	0.7719841	0.4751689	0.3288056	0.5251455	0.6022444	0.6766653	0.8063252	0.0075362	0.2777917	0.8553024	0.3369175	0.5186959	0.6653588
900	0.4255278	0.2480923	0.9414345	0.8266953	0.9669660	0.7430163	0.4688427	0.7316234	0.0751067	0.7156800	1.0248210	1.0285834	0.1189212	1.0529079	0.1730825	0.4212031	0.0089046	0.5115749	0.4521322	0.7355370	0.6855624	0.2480706	0.7023659	0.4270653	0.2525034	1.0055816	0.0751032	0.3258410	0.3311623	0.1205034	0.6688403	0.4212443	0.1114319	0.4138007	0.2717614	0.3803455	0.6480313	0.9593984	0.0983649	1.0198567	0.4811716	0.8365257	0.2879026	1.0584567	0.3535015	0.0363689	0.1204015	0.3571685	0.5665937	0.0557675	0.3434537	0.8579341	0.4479094	0.9387856	0.8497114	0.6826771	0.6979122	1.1120153	0.7628715	1.0377635	0.0010251	0.6020764	0.8407179	0.1050923	0.1031852	0.8577333	0.2789471	0.5908212	0.7946780	0.2466700	0.3446283	0.0759168	0.8024101	0.4133898	0.5420918	0.9184782	0.5281985	0.0690600	1.0220789	0.2116618	0.1885694	0.0287980	0.2543834	0.9895326	0.0107120	0.5184994	0.4292813	0.8284656	0.4596234	0.2512816	0.5830566	0.6054849	0.6541322	0.6064814	0.0167359	0.2964302	0.9773368	0.3618742	0.4916955	0.6821567
950	0.3428077	0.2863388	0.9845872	0.9492391	0.9661729	0.8413539	0.4319725	0.6867647	0.0557488	0.6931689	1.0245124	1.0520996	0.1238953	0.9732950	0.2281141	0.4493270	0.0013274	0.5368671	0.4658170	0.7488660	0.8039140	0.3124797	0.7069501	0.4305899	0.2430138	1.0286972	0.0829311	0.4360602	0.2874692	0.0737079	0.6514390	0.4683159	0.1070142	0.2571767	0.2268871	0.3450141	0.5950691	0.8991186	0.0823043	0.9835517	0.4872234	0.8041193	0.3429294	1.0485574	0.2461146	0.0196008	0.0904002	0.3753521	0.6107881	0.0738226	0.3871578	0.9579739	0.4023090	0.9374462	0.9402252	0.6880554	0.7330310	1.0363385	0.9324209	1.0031122	0.0039701	0.6030858	0.7418787	0.1229871	0.1013579	0.8460102	0.3469990	0.5653710	0.8274586	0.2318825	0.3476885	0.0682621	0.8197289	0.3908034	0.5793837	0.9210984	0.5474351	0.0990432	0.9764861	0.1541062	0.2128417	0.0341092	0.1631067	0.9994541	0.0094475	0.4862620	0.3539704	0.7346813	0.4498289	0.2230326	0.6033019	0.6139117	0.6928740	0.5154127	0.0217181	0.3396304	0.9242009	0.3751998	0.4678802	0.6501281
1000	0.3806818	0.2304682	0.9307140	0.8678342	0.9287337	0.7799112	0.4173864	0.8072300	0.0878647	0.6428905	1.0084284	0.9883124	0.1382122	0.9618965	0.1924366	0.4153750	0.0157625	0.4526378	0.4997637	0.7401597	1.0165195	0.2848935	0.6716969	0.4417655	0.2945107	0.9566858	0.0958728	0.4083346	0.3023910	0.0925398	0.7830894	0.3986483	0.1080529	0.3203734	0.2145564	0.3240157	0.6791957	0.9290370	0.0925337	0.9200553	0.4815376	0.8560448	0.3351880	1.0046804	0.2779659	0.0222346	0.0880437	0.3521535	0.6020711	0.0796720	0.3172154	0.9709344	0.3534667	0.9378289	0.9323709	0.6985132	0.7705462	0.9959635	0.9261143	1.0369020	0.0042575	0.5688096	0.8311464	0.1942106	0.0716273	0.9048329	0.3271465	0.6156258	0.9285025	0.2174310	0.2934974	0.0587900	0.7520360	0.4059923	0.6038821	0.9324483	0.6150177	0.0932756	0.9190624	0.1127600	0.2150937	0.0333994	0.1444539	0.9663922	0.0050030	0.4957709	0.3909757	0.8138664	0.4812529	0.2212647	0.5431278	0.6213577	0.7003168	0.5485808	0.0146753	0.3338049	0.8841172	0.3515343	0.4713274	0.6416169

0	0.4144118	0.3017005	0.8973414	0.8208380	0.8407638	0.7390094	0.5314911	0.7978793	0.1213113	0.8403725	0.9906208	0.9586240	0.1144768	0.9538563	0.1615473	0.5075131	0.0225116	0.3874255	0.5538463	0.8862598	0.7078367	0.3445419	0.6514942	0.3980703	0.2971960	1.0488597	0.0783951	0.3446454	0.2919240	0.0970631	0.7622048	0.4609091	0.0917523	0.4972232	0.2458928	0.3933672	0.6992521	0.8462047	0.1521229	0.9325051	0.4998434	0.9396632	0.3003899	0.9836093	0.2657072	0.0197769	0.1146111	0.3546778	0.6675849	0.1037759	0.4026306	0.9528988	0.3900557	0.8926064	0.9031276	0.6515587	0.7938782	0.9964976	0.8686881	0.9915500	0.0239928	0.4923289	0.7548344	0.1955441	0.0618750	0.9041819	0.3274807	0.2744473	0.8752980	0.2479615	0.3747469	0.0654529	0.9129649	0.4147700	0.6556251	0.9817284	0.5169027	0.0827768	0.9589678	0.0500538	0.2603866	0.0318864	0.1936099	1.1066607	0.0005482	0.4691287	0.3433040	0.7894120	0.5903957	0.1890100	0.6013741	0.5735397	0.6953739	0.5443017	0.0286039	0.2510365	1.0283001	0.3838323	0.5039383	0.6057536
