Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
100	0.3854378	0.5429636	0.2101641	0.7510987	0.9597472	0.9640848	0.9065817	0.8889162	0.4935306	0.0224676	0.6745816	1.0583943	0.7924209	0.4078874	0.8503641	0.8024559	0.7955063	0.9831632	0.8702694	0.3745900	0.0489406	0.6786191	0.0665622	0.5726917	0.5488051	0.6563514	0.9591758	0.9419424	0.7212527	0.8823916	0.5271604	0.1466918	0.0802120	0.2982373	0.0008980	0.9887689	0.1249675	0.4727664	0.9714611	0.0317319	0.8483839	0.1763122	0.7077903	0.0039114	0.5671378	0.9898601	0.3684568	0.4757445	0.1591038	0.4115690	0.3385751	1.0318293	0.4386412	0.2628941	0.9992086	0.7636533	0.8575802	0.2555277	0.0092335	0.7711411	0.9671371	0.6922951	0.9367426	0.7114965	0.7731185	0.5379241	0.4577541	0.2079336	0.7022273	0.1367811	0.7687882	0.4255502	0.5849122	0.2271266	0.1359612	0.1449866	0.9950411	0.0028573	0.0138911	0.8932617	0.9607788	0.5034522	0.0076032	0.2702524	1.0224015	0.7952547	0.2070208	0.1867749	0.4826335	0.8742110	0.3490410	0.8159773	0.1023563	0.8137205	0.5466106	0.0865492	0.1900287	0.0348169	0.1649992	0.9650344
150	0.2996557	0.4373186	0.2369347	0.8228098	0.9934638	0.9535672	0.9589697	0.8486451	0.4079396	0.0286236	0.6726851	1.0359713	0.8702772	0.4211058	0.7775682	0.9280606	0.7926464	0.9455384	0.8934273	0.2993215	0.0430304	0.5942283	0.0728933	0.6150855	0.5501255	0.6059300	1.0179243	1.0495106	0.6260275	0.8904318	0.5619815	0.1566142	0.0529548	0.3067533	0.0038037	0.8301727	0.0859951	0.5475407	0.9609673	0.0394714	0.7384896	0.1925088	0.7464581	0.0049711	0.6263554	0.9656454	0.3793486	0.4529786	0.1541517	0.4149571	0.3261745	1.0049483	0.4802219	0.2724048	0.9851944	0.8072301	0.8520788	0.1982163	0.0155809	0.7088604	0.8962975	0.7750837	0.9348656	0.7147935	0.8128103	0.5225649	0.4886037	0.1870722	0.7480924	0.1123753	0.8754933	0.3647882	0.5057579	0.3184023	0.1198742	0.1329971	1.0931170	0.0018134	0.0166750	0.9512600	0.9617862	0.5497125	0.0036221	0.3490181	0.9507293	0.8784612	0.2065484	0.1794995	0.4699490	0.8898099	0.3404281	0.8257382	0.1639912	0.9553817	0.5476075	0.0810527	0.1409287	0.0199172	0.1973745	0.8309537
200	0.2533251	0.3809396	0.2470005	0.8918186	0.9635984	1.0487768	0.8305558	0.7985368	0.4827007	0.0107485	0.6513764	0.9836057	0.8951961	0.4441378	0.6241891	0.7669558	0.7742535	1.0160747	0.9252288	0.3124605	0.0600388	0.6409774	0.0440244	0.6422982	0.5507232	0.6311125	0.8888999	1.0494101	0.6522710	0.9101832	0.4978589	0.1482752	0.0638345	0.3214728	0.0014132	0.8114983	0.0696949	0.5495658	0.9718705	0.0185058	0.6009742	0.2245545	0.7645745	0.0069024	0.7092413	0.9621775	0.3464750	0.4094707	0.1535011	0.4123855	0.3018806	0.9878257	0.4946318	0.1940355	0.9225011	0.7783840	0.8230904	0.2000794	0.0513523	0.6730025	1.0071709	0.7386229	0.9818302	0.6556264	0.7885223	0.4297032	0.4758070	0.2234142	0.7851291	0.1437629	0.8634928	0.3841932	0.5170022	0.3816908	0.1196075	0.1122585	1.0424993	0.0025876	0.0299876	0.9976642	1.0035653	0.4349936	0.0021514	0.4338119	0.9257215	0.8267888	0.2464135	0.1816768	0.5253240	0.9162590	0.3881967	0.8522986	0.2378645	0.9400532	0.6731023	0.0990847	0.1061672	0.0184475	0.1891920	0.8931844
250	0.2288926	0.4431649	0.2317129	0.8081929	0.9869846	1.0140153	0.9254325	0.7907677	0.4291772	0.0101186	0.5973318	0.9323183	0.8176445	0.5209955	0.6491579	0.8405909	0.7805334	0.9743650	0.9836344	0.2923599	0.0487311	0.6568903	0.0516545	0.5430002	0.5607446	0.6563135	1.0358383	1.0775251	0.6900033	0.9452358	0.5580261	0.1417407	0.0673343	0.3232760	0.0000997	0.9148638	0.0812075	0.4033845	0.8999137	0.0222562	0.5486002	0.2905947	0.7134321	0.0084648	0.7375443	0.9916089	0.3795992	0.4105737	0.1320185	0.4717124	0.2799459	0.9763334	0.4749719	0.2636045	0.8717988	0.8161286	0.8627027	0.1958898	0.0325579	0.7067278	0.9369934	0.7517212	1.0241734	0.6658101	0.8462814	0.4560717	0.4177699	0.2516474	0.8570050	0.1601339	0.8576318	0.3935993	0.5085775	0.2246107	0.1087219	0.1336510	1.0548817	0.0022367	0.0275765	1.0178916	0.9231974	0.4661287	0.0015161	0.5415616	0.8499734	0.8578657	0.2561069	0.1392831	0.5408502	0.8349487	0.4009353	0.8045802	0.2250708	0.9295312	0.6384024	0.0810508	0.1167208	0.0166960	0.2011512	0.9109054
300	0.2315970	0.3808509	0.2496661	0.8287275	0.9767866	1.0124587	0.8948601	0.8532657	0.4799757	0.0136108	0.5999396	0.9239253	0.8152988	0.5393821	0.6243256	0.8666240	0.8018077	1.0140545	0.9378966	0.2701103	0.0479768	0.6666722	0.0596903	0.5613548	0.5484872	0.6908792	1.0880754	1.0793136	0.6042793	0.8753787	0.6169421	0.1259996	0.0616660	0.3505430	0.0030590	0.8981489	0.0846538	0.5322033	1.0004640	0.0416613	0.3503553	0.2949934	0.6595973	0.0000152	0.6859653	1.0467545	0.3962871	0.4083855	0.1437706	0.4527876	0.1499223	0.9646741	0.4865984	0.2633064	0.9576853	0.8636508	0.8308535	0.1996825	0.0206532	0.6084282	0.9731167	0.8035941	0.8934839	0.6723429	0.8076646	0.4260240	0.3958887	0.2214839	0.8054550	0.1137931	0.8380232	0.4322451	0.4647213	0.2317317	0.0946153	0.1069133	1.0250446	0.0080868	0.0172463	0.9221466	0.9558793	0.5191062	0.0064681	0.4451800	0.8393900	0.8618804	0.2615278	0.1593603	0.5424866	0.9195814	0.4164170	0.8312927	0.2394746	0.8506884	0.6203982	0.0801588	0.1286859	0.0238985	0.2183241	0.9598858
350	0.2301745	0.4498635	0.2959173	0.8549653	0.9475058	0.9489966	0.9210905	0.8074283	0.4489550	0.0178008	0.6608818	0.9904939	0.7962527	0.5264975	0.7059013	0.9185623	0.8227583	1.0792274	1.0158974	0.2882262	0.0520122	0.6178941	0.0602322	0.5389835	0.6265683	0.6285902	1.0353122	0.9975611	0.6246946	0.8241576	0.7212328	0.1490613	0.0966039	0.3690411	0.0009501	0.8535553	0.1540118	0.6135447	1.0160632	0.0403997	0.2685906	0.2068125	0.6699984	0.0048814	0.6756879	0.9282392	0.3460937	0.3258879	0.1198946	0.3341616	0.1239262	0.9299821	0.4813915	0.1977726	0.9716044	0.8452183	0.8181839	0.1991904	0.0280422	0.5589274	0.9622312	0.7735661	0.9786091	0.6719594	0.8112828	0.4807837	0.4168929	0.2247934	0.7943127	0.1299302	0.9196622	0.3362785	0.4608699	0.1384094	0.1113853	0.1295381	0.9382650	0.0032511	0.0297911	0.9067882	0.8974678	0.6019141	0.0041990	0.4313634	0.7889645	0.8069803	0.2632059	0.1558065	0.5822308	0.9451737	0.4601103	0.8148622	0.2792102	1.0095910	0.6272685	0.0536947	0.1237720	0.0174928	0.2000915	0.9660803
400	0.2001423	0.4517322	0.2221600	0.8906863	1.0048777	0.9260704	0.9050476	0.7884614	0.4135545	0.0186359	0.6266315	0.8584057	0.7061595	0.6175752	0.7364303	0.8267645	0.8428507	1.0151961	1.0011504	0.2928227	0.0667425	0.6204871	0.0715459	0.5518883	0.6254025	0.7331115	1.0058595	1.0678722	0.6416946	0.9953912	0.8270016	0.1476503	0.0792601	0.3631638	0.0003216	0.7275050	0.1240295	0.5745726	1.0298915	0.0748857	0.4518003	0.2107205	0.6356657	0.0070142	0.7140395	0.9154826	0.3798964	0.3891515	0.2078062	0.4057700	0.1107747	0.9162258	0.4688313	0.2613313	0.9903550	0.8657790	0.7638333	0.2355278	0.0360011	0.6251080	0.9415833	0.7086341	0.9522041	0.7139462	0.8044533	0.5725366	0.3950599	0.1991020	0.8091922	0.1294849	0.9618422	0.3137727	0.4820012	0.0940446	0.1578835	0.1234741	0.9472349	0.0023679	0.0170068	0.8808718	0.9958810	0.5112206	0.0001271	0.4392308	0.8145878	0.9326181	0.2895671	0.1542343	0.4918018	0.9522341	0.4825294	0.8595285	0.2704673	0.9803372	0.6209256	0.0799352	0.1165237	0.0128026	0.2332740	0.9390404
450	0.2548942	0.5161118	0.2674939	0.9173874	1.0560238	0.9231700	0.9187481	0.8264217	0.3958523	0.0240551	0.6573679	0.9145271	0.6089972	0.5635235	0.7456560	0.8649048	0.8365199	1.0188130	0.9808181	0.2938044	0.0587452	0.6587635	0.0589572	0.5025365	0.6650922	0.6120541	0.9645642	1.0438203	0.6334122	0.9657781	0.7632928	0.1310282	0.0643072	0.3866775	0.0033392	0.7958643	0.1736637	0.5724329	1.0934257	0.0601640	0.6390892	0.1538258	0.5721986	0.0139053	0.7435031	0.9458002	0.4027220	0.3484556	0.1791686	0.4482837	0.1231394	1.0876204	0.4068454	0.2036844	0.9673045	0.8288835	0.8124074	0.2296753	0.0234963	0.7097083	0.9829434	0.7952057	0.9925751	0.7006495	0.8122970	0.5644998	0.4204538	0.1348410	0.7676591	0.1584137	0.9103887	0.3174841	0.5169674	0.1156191	0.1269533	0.1093476	0.9155558	0.0014385	0.0093219	0.7821564	0.9531134	0.4389511	0.0002155	0.4626006	0.8275743	0.8335861	0.2562036	0.1591331	0.4627870	0.9845287	0.4648049	0.7975325	0.2172505	0.9672615	0.6386820	0.0625839	0.0995976	0.0067387	0.2183281	0.9138884
500	0.2923076	0.4879950	0.2786188	0.9735355	1.0332012	0.9765087	0.9005871	0.8079422	0.4389969	0.0248158	0.6839050	0.8844859	0.5587175	0.4870511	0.7714273	0.8761092	0.8832476	1.0333869	0.9973982	0.2646419	0.0484260	0.6193305	0.0860247	0.5398496	0.6755498	0.6787233	1.0011210	1.0280593	0.6521233	0.9800197	0.7065891	0.1365709	0.0453447	0.4313243	0.0014267	0.6351902	0.1458794	0.5770556	0.9914505	0.0508852	0.7094548	0.1146890	0.6166855	0.0048055	0.7073440	0.9346649	0.3713371	0.3774684	0.1576364	0.4410473	0.2464864	0.9599201	0.4185317	0.1859725	0.9646533	0.8190861	0.7289884	0.2494075	0.0182315	0.8111952	0.9551799	0.7629264	1.0756128	0.7574478	0.7905744	0.5463698	0.4001040	0.1114409	0.7829437	0.1848708	0.9343073	0.3616045	0.4949864	0.2508578	0.1485719	0.1058738	1.0079741	0.0000341	0.0178141	0.7991510	1.0009004	0.3446994	0.0008531	0.4559103	0.8553562	0.8648819	0.2472576	0.1815383	0.4659515	0.8663422	0.4292441	0.8083842	0.2532197	0.8978907	0.5905196	0.0616054	0.1143965	0.0045940	0.2168847	0.9301613
550	0.3029212	0.6783841	0.2694085	0.6217092	0.9413797	1.0096817	0.9163193	0.9120750	0.7948662	0.0215317	0.6601319	0.8453197	0.6577523	0.4670866	0.7241394	0.8049047	0.7961559	1.0442032	0.9605134	0.3129084	0.0550950	0.8893982	0.0852926	0.4635216	0.5894521	0.6359722	1.0417868	0.9892355	0.6736099	0.8433863	0.5569830	0.0628776	0.0583909	0.3614937	0.0133132	0.6086852	0.1445373	0.5609949	1.0135335	0.0386366	0.8888535	0.1177973	0.6368113	0.0094148	0.3255220	0.9592474	0.4232051	0.3492719	0.1276932	0.4127799	0.3683913	0.8937106	0.4077134	0.2933831	0.9170883	0.6676924	0.8304603	0.2129428	0.0332713	0.8542935	0.9940043	0.5121018	0.9306012	0.7577628	0.8582211	0.7457762	0.3827191	0.1221804	0.6730273	0.1937872	0.9132651	0.3913566	0.7740985	0.3138606	0.1793825	0.0902289	0.9028727	0.0000000	0.0173240	0.8424009	0.9721799	0.4303798	0.0045292	0.4305714	0.7779073	0.8527298	0.2317976	0.1816473	0.4542782	0.9533819	0.4732509	0.8669946	0.1367054	0.8659634	0.5535411	0.0377535	0.6459365	0.0059238	0.2654726	1.0557289
600	0.3340291	0.7400951	0.1766891	0.5100774	0.8494923	0.9828952	1.0374628	1.0552609	0.9134517	0.0169132	0.7055332	0.9115294	0.6994621	0.4031349	0.7994950	0.8234445	0.6938628	1.0708978	0.9346899	0.3661525	0.0519847	1.0419278	0.0650771	0.5372706	0.5255515	0.6764371	1.0166031	1.0384746	0.7102262	0.8332221	0.4682774	0.0820244	0.0541608	0.3326659	0.0189386	0.5949116	0.1167679	0.5295148	0.9630509	0.0344768	0.9903222	0.1225727	0.6934237	0.0219687	0.1923367	0.8751224	0.3943939	0.3487910	0.2021281	0.4004887	0.4284962	1.0516141	0.4028680	0.3514088	1.0447945	0.6405708	0.8743889	0.1829137	0.0333825	0.7616522	1.0219322	0.3491823	1.0359360	0.7400602	0.7914507	0.9004126	0.3572450	0.1938452	0.7794012	0.1718894	0.8497847	0.3867169	0.9026349	0.2543182	0.2539263	0.1278482	0.7677991	0.0009936	0.0083398	0.9414973	0.9340562	0.4959890	0.0064754	0.3241909	0.8888651	0.9078196	0.2107953	0.1572948	0.4508294	0.9745222	0.4004409	0.8212748	0.1318466	0.6858843	0.5535332	0.0584819	0.8863095	0.0119326	0.2547569	1.0354836
650	0.3885010	0.7193163	0.1712977	0.4483094	0.7803285	0.9397298	0.9684965	1.1031988	1.0090380	0.0282945	0.6335612	0.9284784	0.7924307	0.3853400	0.8504200	0.8183171	0.6191806	1.0038921	0.9587205	0.4447810	0.0492058	0.9928016	0.0528547	0.5517103	0.5001112	0.6811022	0.9554918	0.9113800	0.7027950	0.7863486	0.4758340	0.0688933	0.0896923	0.3294985	0.0218920	0.7005897	0.1184238	0.5770129	1.0228288	0.0328545	0.8936025	0.1569320	0.7248412	0.0147873	0.1597210	0.9370667	0.4694571	0.3607368	0.1498926	0.3854418	0.3808188	1.0157575	0.4174778	0.3347002	1.0629069	0.5741157	0.9312014	0.2266187	0.0224028	0.9142772	1.0156857	0.3030277	1.0516444	0.6761664	0.8044533	0.8542989	0.4227904	0.2247937	0.7478120	0.1587016	0.8678488	0.3746972	0.9369309	0.1720553	0.2342539	0.1562381	0.7487738	0.0011385	0.0207400	0.9365755	0.9278805	0.5346706	0.0064980	0.3044733	0.8050365	0.8628083	0.2378636	0.1652128	0.4746295	0.9389771	0.4146078	0.7999595	0.0570818	0.5619136	0.5975512	0.0699895	0.8970314	0.0097680	0.1941039	0.9308439
700	0.3473818	0.7343557	0.2052909	0.2772145	0.7850264	0.9557286	0.8722559	1.0564540	1.0126938	0.0136285	0.6101025	1.0495879	0.8206910	0.4354133	0.9458933	0.7914276	0.7076729	1.0638011	0.9496872	0.4455688	0.0496573	1.0167316	0.0544667	0.5567216	0.5612532	0.6835898	1.0166266	1.0314427	0.6095488	0.6935581	0.4277250	0.0923935	0.0731247	0.3160032	0.0070547	0.7192275	0.1017618	0.6438858	1.0479082	0.0423494	0.8029761	0.1726500	0.7259216	0.0036867	0.1304558	0.9946207	0.4934587	0.3423376	0.1344635	0.4125523	0.4240796	1.0212754	0.4315199	0.3034904	1.0323575	0.5451860	0.8699894	0.2525693	0.0173051	0.9817603	0.9972649	0.2319165	1.0061938	0.6210677	0.7931012	0.9659080	0.4562357	0.1795359	0.7509260	0.1748407	0.8101690	0.3984632	0.9130555	0.1633544	0.1661938	0.1859624	0.7426305	0.0016721	0.0232384	0.8706283	1.0007702	0.4879708	0.0041717	0.2244396	0.8677421	0.8459706	0.2868921	0.2300831	0.5112091	0.8849801	0.3511302	0.8001323	0.0723545	0.5738236	0.6308963	0.0885855	0.9381281	0.0153704	0.2177655	0.8971591
750	0.4074429	0.7815028	0.2273960	0.3841142	0.8290367	0.9757550	1.0414210	1.0431181	0.8930714	0.0199727	0.6438662	0.9603152	0.7464767	0.4506460	0.8150429	0.7806152	0.6679552	0.9940377	0.8845287	0.5267831	0.0435464	1.0556930	0.0653985	0.5883180	0.5278588	0.6744307	0.9574991	1.0376423	0.5941040	0.6633327	0.4847399	0.0664685	0.0868253	0.3101085	0.0228674	0.6922603	0.1313589	0.5173552	1.0008547	0.0273879	0.7321337	0.2025790	0.7506490	0.0131112	0.0792467	0.9538885	0.4804506	0.3804807	0.1343230	0.3974015	0.4604196	0.9620511	0.3624261	0.3061273	1.0400156	0.5336246	0.8942423	0.2275550	0.0176157	0.8221430	0.9920553	0.2488440	1.0040351	0.6563625	0.7468638	0.9728294	0.4942714	0.1588325	0.8129154	0.1943671	0.6309430	0.3290727	0.8669791	0.1709934	0.1756073	0.1764098	0.7814192	0.0009829	0.0246912	0.7678547	0.9770547	0.5272651	0.0028894	0.2053217	0.9722214	0.8813582	0.2999214	0.2460915	0.4763065	0.8783342	0.3553273	0.8459681	0.0807031	0.5836357	0.5304336	0.1203041	0.9511064	0.0058856	0.1929739	0.8674512
800	0.4559027	0.8201525	0.1875338	0.4194676	0.8596244	1.0688777	0.9980443	1.0333420	0.9790596	0.0298018	0.6464697	0.9640692	0.7278164	0.4817912	0.8873788	0.8611555	0.6317865	0.9553416	0.9421087	0.6136716	0.0666444	1.0090801	0.0679451	0.5502039	0.5451700	0.6162710	0.9607126	1.0623545	0.5789368	0.7174047	0.5185897	0.0746907	0.0736806	0.3630399	0.0091407	0.6657787	0.1263754	0.6271260	1.0366724	0.0191666	0.5455001	0.2442999	0.8244501	0.0033095	0.0864885	0.9892402	0.4695403	0.4005192	0.1314147	0.3522937	0.4513941	1.0307048	0.3753144	0.3511717	0.9163911	0.4957181	0.9914347	0.1955713	0.0129906	0.7392463	1.0886664	0.2627066	0.9340751	0.6318342	0.8343627	0.9813155	0.3999041	0.2144716	0.7617839	0.1763310	0.5123515	0.4118867	0.9184672	0.1271433	0.2122384	0.1449805	0.7959361	0.0016095	0.0172273	0.8969121	1.0155749	0.5135897	0.0031156	0.1523174	0.9470551	0.8894087	0.2941066	0.1902220	0.5000468	0.8690623	0.3686057	0.7161814	0.0708175	0.5514411	0.5893864	0.0873561	1.0541337	0.0104651	0.1985338	0.9491489
850	0.4451632	0.9188468	0.2009661	0.4963633	0.8817992	0.9659870	1.0019060	1.0436519	1.0818872	0.0209904	0.5868834	0.8604386	0.6320301	0.5102307	0.8443257	0.7691460	0.6204010	0.9572962	1.0181877	0.4964985	0.0375237	0.9959815	0.0493935	0.6086842	0.4938338	0.5582014	1.0295150	1.0449988	0.6283168	0.6698858	0.5684600	0.0878557	0.0632788	0.3235856	0.0110857	0.6963566	0.1326162	0.4878597	0.9607950	0.0446018	0.4735466	0.2397431	0.8621537	0.0051450	0.0844724	0.9281003	0.4666417	0.3919933	0.1711857	0.3993245	0.4571086	1.0512270	0.3970649	0.3919580	0.9255712	0.4413666	0.9414962	0.2151534	0.0127363	0.9446799	0.9354129	0.2407282	0.9753939	0.6040433	0.8922069	0.8952316	0.5078634	0.2316842	0.8507998	0.1987387	0.4812312	0.4230329	0.9161164	0.1103350	0.1731756	0.1765972	0.8246433	0.0002323	0.0077937	0.9997590	0.9411207	0.5224482	0.0003096	0.1448907	0.9369128	0.8319955	0.2705129	0.2387627	0.4920707	0.8981824	0.3713148	0.7803971	0.0513289	0.6112941	0.4546456	0.0639776	0.9684742	0.0121631	0.2258078	1.0251444
900	0.4378019	0.7595719	0.2319441	0.3592528	0.6980276	0.9789188	1.0014984	1.0119494	1.0095007	0.0274551	0.7477456	0.9316444	0.7199913	0.4190519	0.8467772	0.7137757	0.6235028	0.9771770	0.9608907	0.4552897	0.0562510	1.0065600	0.0756179	0.6080813	0.5228669	0.6722120	1.0581860	0.9874516	0.5792298	0.6001378	0.6996058	0.0874120	0.0398802	0.3735973	0.0082689	0.6945593	0.1109673	0.4186832	0.9374985	0.0291832	0.5017285	0.2246780	0.7560789	0.0019118	0.0988641	0.9619607	0.4839559	0.3173786	0.1651623	0.3483575	0.4430130	0.9906631	0.4050635	0.4163745	0.8752516	0.4828049	0.8912748	0.2277000	0.0054358	0.8292635	0.9685666	0.2077890	1.0859793	0.6678328	0.7617369	0.9595149	0.6091438	0.2073927	0.7827767	0.1543209	0.5642881	0.3971698	0.9298769	0.0703446	0.1621128	0.1910888	0.9091576	0.0009027	0.0142048	0.9195271	0.8832276	0.5487091	0.0022787	0.1689588	0.9603583	0.8622336	0.2710205	0.2249791	0.4415537	1.0136989	0.3031898	0.7902905	0.0468780	0.5771044	0.4982920	0.0689367	0.9758913	0.0084599	0.2400557	1.0488399
950	0.3973696	0.8381458	0.2541647	0.2909469	0.6973845	0.9879278	0.9499589	1.0096598	1.0460058	0.0230654	0.6494217	0.9714074	0.7543981	0.4559388	0.7920877	0.7649400	0.6423476	1.0465722	0.9222784	0.4885499	0.0386340	0.9834302	0.0894172	0.6089129	0.5508189	0.6930120	1.0006748	1.0133274	0.6284214	0.6170748	0.7734391	0.0754517	0.0736219	0.3277281	0.0178849	0.8389373	0.0871231	0.5017244	0.9827269	0.0418319	0.5613018	0.2494819	0.7131719	0.0016104	0.1230733	0.9164267	0.4940586	0.3108072	0.1825619	0.3518577	0.5057583	1.0334583	0.5129958	0.4112475	0.9671133	0.4883938	0.9161328	0.2272150	0.0033786	0.8896072	0.9401193	0.1911178	1.0253174	0.7219273	0.8047112	1.0104934	0.5496295	0.1974195	0.7157028	0.1420846	0.5052559	0.3889327	0.8358902	0.0734553	0.1815743	0.2154097	0.8194803	0.0008668	0.0244232	0.9752179	0.9569060	0.5203537	0.0049253	0.1317889	1.0303617	0.8701699	0.2908073	0.2428034	0.4495250	1.0011038	0.3732364	0.8852807	0.0725635	0.5438389	0.4318793	0.0701058	0.9624260	0.0176200	0.2132810	0.9838561
1000	0.4291529	0.9015933	0.2421210	0.3020632	0.7621030	0.9636908	0.9166521	0.9230571	1.0457752	0.0217570	0.6868256	0.9316676	0.8406162	0.4458751	0.8732795	0.7658329	0.6071165	0.9857587	1.0029474	0.4796543	0.0555616	1.0008832	0.0744375	0.6054546	0.5829783	0.6964977	0.9461844	1.0678715	0.6419006	0.6305120	0.6980668	0.0734560	0.0979815	0.3333750	0.0088409	0.8319815	0.1204100	0.5042454	0.9836417	0.0278855	0.5280357	0.2863242	0.6215092	0.0014115	0.0918925	1.0019976	0.5406973	0.3261651	0.1931473	0.3527670	0.4903855	1.0434552	0.4948369	0.3982968	0.9655555	0.4267423	0.9701685	0.2191859	0.0073157	0.8799045	1.0732911	0.1734801	1.0885252	0.6704760	0.7922720	0.9274312	0.4730983	0.2203566	0.7512603	0.1348218	0.5042312	0.4137894	0.9115431	0.0782709	0.1597034	0.1901144	0.8749030	0.0000194	0.0236908	0.9238799	0.9700248	0.5379910	0.0073716	0.1539910	1.0490739	0.8368107	0.2148976	0.2614155	0.5308941	1.0565243	0.3446814	0.8062835	0.0599397	0.5260456	0.4216888	0.0701849	0.9931195	0.0180186	0.1367986	1.0757903

0	0.4616313	0.8341268	0.2137017	0.3122990	0.7708578	0.9134576	0.9626092	1.0868831	0.9777318	0.0224725	0.6906423	0.9787841	0.7533445	0.4503868	0.8542691	0.7930729	0.6735012	1.0059856	0.9329610	0.5195994	0.0623491	0.9693677	0.1223400	0.5762474	0.5499653	0.5774504	0.9250965	1.0603064	0.6674725	0.6333429	0.6708443	0.0741676	0.0632983	0.3198835	0.0169828	0.8703975	0.0810300	0.4464897	0.9334919	0.0204387	0.6038307	0.2054171	0.6671286	0.0028640	0.0882313	0.9894002	0.4261388	0.3929683	0.1216487	0.3911159	0.6136838	1.0727650	0.5299163	0.3356117	1.0325758	0.5801285	1.0098543	0.1988294	0.0187994	0.8291195	0.9829654	0.2198256	1.0426922	0.7037664	0.8094021	0.9769464	0.4161847	0.2176823	0.8758015	0.1475034	0.4365961	0.3952448	0.8972063	0.0888935	0.1722915	0.1995079	0.9867773	0.0010524	0.0118918	0.9079081	0.8498061	0.4804488	0.0032635	0.1315320	0.9477101	0.8400075	0.2402590	0.2130520	0.4996406	0.9139282	0.3299365	0.8038753	0.0625227	0.6238185	0.4706580	0.0722606	1.0285629	0.0112092	0.1221791	1.0100492
50	0.4098258	0.8048601	0.2648861	0.3357600	0.8264884	1.0479004	0.9556141	1.0413141	0.9950451	0.0190835	0.6591424	0.9584163	0.6178310	0.4274657	0.8560250	0.8684722	0.7200625	0.9104981	0.9099046	0.8130804	0.0467615	0.8123433	0.2514294	0.4153786	0.5381278	0.6068394	0.9384648	0.7599032	0.6533604	0.6597196	0.5756036	0.6370301	0.0621003	0.0972031	0.0129247	0.5865124	0.1675169	0.5835124	0.9805875	0.0420718	0.6322556	0.1104726	0.1604439	0.1857893	0.2352209	0.3991615	0.2315328	0.3779901	0.1890649	0.3774027	0.3120949	0.9781020	0.5668453	0.3682662	0.4414049	0.4037633	0.9141551	0.2803705	0.2501276	0.8158959	1.0422657	0.2551543	0.9398354	0.6552192	0.8106741	1.0328075	0.4336413	0.1257051	0.7123536	0.1101468	0.6048455	0.3631419	0.7315432	0.0845493	0.2149883	0.2077856	0.8933168	0.0150414	0.0164839	0.9461719	0.9515815	0.2227013	0.0051780	0.1734402	0.3377624	0.7860647	0.2684132	0.2114028	0.4327200	0.9831681	0.3932730	0.8594818	0.0600630	0.6071575	0.5289388	0.0469168	1.0738570	0.1106049	0.1483247	0.9566048
100	0.3875338	0.8930435	0.3826367	0.3732455	0.7219313	0.8958062	0.9343674	0.8961417	1.0251158	0.0320826	0.6069254	0.9671931	0.4802846	0.4764163	0.8732521	0.9791542	0.6775276	0.8418507	0.6771766	0.9028494	0.0430947	0.7232177	0.3259312	0.2915385	0.5125951	0.6218672	1.0129058	0.7183996	0.7304639	0.6640134	0.5901502	0.7838798	0.0625087	0.0188077	0.0247561	0.5004193	0.0969420	0.5481204	0.9540776	0.0301798	0.8282700	0.0956170	0.0724755	0.2778960	0.3617233	0.2181888	0.1479754	0.3745340	0.1159787	0.4166684	0.1835720	0.8937122	0.5275486	0.3404020	0.2668242	0.2489808	0.8965004	0.2438473	0.3562336	0.8712984	0.9586762	0.2420244	1.0197033	0.6274823	0.7368821	0.9473266	0.3524866	0.0622476	0.8059885	0.1140717	0.7655902	0.3815612	0.7362890	0.0967614	0.3171211	0.3466839	0.8751441	0.0263787	0.0384619	0.9681008	0.9700129	0.1617848	0.0068752	0.2198413	0.1541841	0.7610515	0.2728363	0.1526494	0.4904463	1.0672526	0.4412643	0.8560565	0.0601337	0.6204064	0.6005815	0.0848226	1.0445881	0.4728273	0.4587639	0.9759959
