"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.0258756	0.0115837	0.5648404	0.6810067	0.0156478	0.1871761	0.6178740	0.5760737	0.0355562	0.0364015	0.6771453	0.6266455	0.3866353	0.7245815	0.6611366	0.5535792	0.2349511	0.2033432	0.4375859	0.2866700	0.1468900	0.3264498	0.2353598	0.0296664	0.1372513	0.5878654	0.6272459	0.3689036	0.3997584	0.6421947	0.6600210	0.2964061	0.1212732	0.5177184	0.4016617	0.1237374	0.2714347	0.6342173	0.5398430	0.6376355	0.5439201	0.5790850	0.6353287	0.0597868	0.6870882	0.7301955	0.0681820	0.6412470	0.5010383	0.6653619	0.4201479	0.3792027	0.3235028	0.3187724	0.6596686	0.6014599	0.0819571	0.2456496	0.0019027	0.0195922	0.7117704	0.1540798	0.0277361	0.4048843	0.6162184	0.2981390	0.6025208	0.1901352	0.4996999	0.4704030	0.3297992	0.5180735	0.3420051	0.6768779	0.0458393	0.5846692	0.0214007	0.0211865	0.0018943	0.4662197	0.0698077	0.0014071	0.7189183	0.3289902	0.0232038	0.1228915	0.0336369	0.4874072	0.6002991	0.0200335	0.0102906	0.0964389	0.5079406	0.3009297	0.0825834	0.5092991	0.0152753	0.1766902	0.4005313	0.0360399
400	0.0448870	0.0054088	0.5542111	0.6537716	0.0158768	0.2152247	0.5520686	0.6975764	0.0254528	0.0643333	0.7342168	0.6407289	0.3531253	0.6925502	0.6406471	0.6730402	0.3100873	0.1417867	0.5398644	0.1998984	0.1471599	0.3317502	0.2998254	0.0636182	0.1127800	0.6203136	0.6585216	0.4458578	0.4765164	0.5612321	0.6449698	0.2937284	0.1328552	0.4980895	0.3783263	0.1126098	0.2896519	0.5407992	0.5896556	0.4217337	0.7267896	0.6006581	0.6693819	0.0540525	0.6035178	0.7531359	0.0376148	0.5467852	0.5523694	0.6142036	0.5025968	0.3618238	0.2252329	0.3140860	0.6934566	0.6450279	0.0634388	0.1839129	0.0080958	0.0086083	0.7051513	0.0703199	0.0616731	0.4454920	0.6951137	0.2254679	0.5431456	0.2853846	0.6223099	0.5276545	0.3412519	0.4767329	0.3860858	0.5325833	0.0491221	0.6062173	0.0285224	0.0385227	0.0039402	0.4363805	0.0794008	0.0034483	0.5692807	0.4500174	0.0159831	0.1396104	0.0177949	0.3582654	0.5011345	0.0527925	0.0165894	0.0619382	0.5680307	0.3436623	0.1121453	0.5049125	0.0033087	0.1659238	0.3503308	0.0235996
450	0.0471348	0.0090073	0.5925782	0.6344523	0.0361042	0.2286477	0.4777667	0.6672567	0.0123093	0.0750240	0.5916921	0.4734029	0.4457926	0.7359137	0.6230461	0.4976165	0.3250479	0.1321891	0.4370807	0.1659219	0.2606091	0.2569860	0.2657905	0.0433924	0.1504026	0.4320747	0.8155801	0.4036417	0.5415330	0.7261146	0.7457766	0.3320868	0.0866021	0.5359340	0.3352594	0.0921858	0.2920004	0.6315864	0.6101898	0.4839180	0.6222164	0.6889564	0.5679739	0.0475272	0.5665923	0.7454215	0.0540598	0.6186614	0.3794812	0.5718294	0.4562520	0.2814805	0.2105138	0.3731066	0.6984322	0.6672331	0.0392960	0.1388734	0.0004476	0.0284859	0.6323514	0.0827203	0.0453670	0.4199005	0.6439971	0.2023573	0.5403179	0.1831251	0.5594190	0.3896261	0.4281843	0.5095508	0.3825477	0.5968820	0.0519736	0.5416865	0.0209092	0.0580885	0.0004026	0.3579099	0.0670171	0.0018025	0.6348266	0.3209539	0.0035833	0.1222951	0.0245893	0.4198027	0.5695267	0.0520275	0.0029809	0.0711294	0.6264610	0.3355287	0.1614858	0.3500620	0.0013748	0.2906239	0.2974550	0.1049547
500	0.0293984	0.0119569	0.5215275	0.5818774	0.0383693	0.2196813	0.5656887	0.6556760	0.0237052	0.0528147	0.6607464	0.5651153	0.3430008	0.7089027	0.6737176	0.6955858	0.3160590	0.0893203	0.5856644	0.1519927	0.2319732	0.2355355	0.2291562	0.0870491	0.2028652	0.6311888	0.7515105	0.3904894	0.4136831	0.7901925	0.6092079	0.3456596	0.1711688	0.4110728	0.3206728	0.0925369	0.3092443	0.5373029	0.5429421	0.3885956	0.7376700	0.6464205	0.7350196	0.0547896	0.5489402	0.9064067	0.0525388	0.6521561	0.3733246	0.7320208	0.4571990	0.4281265	0.3241073	0.3453655	0.5555348	0.6782412	0.0519799	0.1740470	0.0021377	0.0330719	0.5414737	0.1189519	0.0784126	0.4888519	0.6765065	0.1620662	0.5462259	0.2344973	0.5039917	0.4636215	0.2916023	0.4289444	0.2643106	0.6544695	0.0867297	0.5832679	0.0161277	0.0265133	0.0002159	0.4230773	0.0586769	0.0183170	0.5410995	0.2531616	0.0227593	0.1529800	0.0037217	0.3496321	0.5969081	0.0474594	0.0039895	0.0750907	0.5130679	0.2622886	0.0699370	0.4725696	0.0032371	0.3146576	0.3428189	0.0940981
550	0.4616990	0.0165320	0.6046136	0.6832526	0.0370620	0.1769794	0.5430005	0.6167246	0.0224280	0.1257904	0.6624227	0.5653556	0.4280898	0.6851191	0.6302965	0.3041864	0.2185093	0.1537034	0.6001043	0.2016602	0.1061896	0.2682498	0.3103139	0.0624525	0.1734753	0.5495968	0.6535876	0.5302743	0.3972337	0.6120067	0.6828963	0.4823830	0.2236561	0.3812474	0.2580746	0.0692453	0.3152859	0.7284122	0.5494244	0.4116139	0.5681846	0.6828915	0.5580669	0.0302824	0.5965311	0.7019654	0.1267044	0.6326061	0.3874869	0.6406343	0.4667885	0.3885649	0.2372620	0.2665794	0.7737052	0.7153258	0.0345876	0.1674142	0.0019275	0.0539445	0.7435998	0.0966818	0.0328156	0.3223569	0.6076440	0.1667808	0.4929681	0.1783881	0.5206964	0.5012754	0.2663743	0.4233482	0.3044387	0.5363082	0.0517155	0.7726138	0.0125594	0.0634736	0.0025036	0.4337238	0.1520429	0.1550850	0.4740627	0.2848482	0.0257214	0.2501559	0.0115408	0.4062253	0.5096796	0.1470659	0.0299005	0.0526615	0.5731310	0.2828850	0.0796767	0.5091385	0.0033972	0.3218992	0.3108240	0.0541458
600	0.6451175	0.0328313	0.5660837	0.6995013	0.0300677	0.2034712	0.6248910	0.7914443	0.0430859	0.1555924	0.6285468	0.5678622	0.4055006	0.7294871	0.5658954	0.1569022	0.1964811	0.1103989	0.7311152	0.2488079	0.1247405	0.2014059	0.2753581	0.0773161	0.1932188	0.4871140	0.7291697	0.5345402	0.4845271	0.3141436	0.8022804	0.6283789	0.2094598	0.3068155	0.1993576	0.0748806	0.3096046	0.6415131	0.5227417	0.3503086	0.7187903	0.6153260	0.5649601	0.0916662	0.6216842	0.6678640	0.1466771	0.6853665	0.4323246	0.7419429	0.5039556	0.2684402	0.2111200	0.2439044	0.5907271	0.6106200	0.0199308	0.2078545	0.0014947	0.1625846	0.6974138	0.1918947	0.0133741	0.3982869	0.5845619	0.2077953	0.5395771	0.1420447	0.5458371	0.4808515	0.1709300	0.4814823	0.3104970	0.6816818	0.0606885	0.5662391	0.0141497	0.0127036	0.0010486	0.5035730	0.1591373	0.3494932	0.3072452	0.3449064	0.0051007	0.3168708	0.0144598	0.3504150	0.5567492	0.2540403	0.0457431	0.0481575	0.6147601	0.2580492	0.0966664	0.5482864	0.0109018	0.3486741	0.2476909	0.0472069
650	0.6739984	0.0120161	0.5468998	0.6375027	0.0247808	0.2369458	0.6334035	0.7246452	0.0975964	0.1244078	0.8449255	0.4913558	0.4063516	0.5786983	0.6892234	0.1401866	0.2388829	0.1663254	0.6095417	0.2298435	0.1914251	0.1513353	0.3872329	0.1377119	0.2390825	0.5342062	0.5752394	0.5491589	0.5557895	0.3900442	0.6978886	0.5502930	0.3009126	0.4231266	0.1360978	0.0967842	0.2235913	0.6443938	0.5044875	0.3621105	0.6740089	0.6619155	0.7677088	0.1007430	0.7382690	0.8060434	0.1590496	0.7115121	0.4503209	0.7140217	0.3985131	0.4060939	0.1355989	0.2010092	0.5350503	0.8725167	0.0194921	0.2588978	0.0000762	0.1450513	0.5563965	0.1709902	0.0249991	0.3256974	0.6004833	0.2221183	0.5768407	0.2335221	0.6897953	0.5090932	0.1864108	0.5034617	0.3329301	0.4507970	0.0480284	0.4861534	0.0122256	0.0340460	0.0063344	0.5476987	0.1845433	0.3375680	0.2698193	0.3408399	0.0267818	0.3065184	0.0246469	0.3112179	0.5227836	0.2165275	0.0516394	0.0261135	0.5505675	0.1611516	0.0713911	0.3808132	0.0233491	0.4285114	0.2298307	0.1148527
700	0.7387370	0.0182938	0.7018113	0.6442479	0.0131573	0.1835986	0.6088310	0.6904348	0.0866400	0.0623749	0.6347041	0.5723318	0.3623162	0.7273751	0.7456396	0.0996171	0.2712781	0.1956154	0.6693162	0.2666157	0.2467355	0.1682387	0.3189905	0.1494944	0.3057311	0.4670059	0.7853259	0.4276295	0.5151914	0.3236029	0.7360389	0.7148336	0.4226900	0.1899270	0.1969928	0.1662653	0.4191679	0.6852200	0.5422552	0.5153036	0.6748761	0.6170509	0.6317028	0.1346777	0.6881028	0.7780418	0.1681963	0.7320244	0.4135200	0.6898393	0.4014137	0.3995804	0.1610390	0.3174239	0.5959869	0.7275907	0.0251785	0.2402531	0.0089101	0.1626728	0.6476738	0.1639788	0.0220098	0.3763566	0.7591555	0.2192223	0.6385162	0.2455047	0.6609695	0.3598787	0.2252293	0.3641718	0.3584460	0.5261140	0.0466217	0.6115492	0.0161185	0.0258781	0.0010574	0.4964272	0.1190330	0.3706619	0.3342572	0.3402201	0.0360957	0.3995523	0.0221119	0.2764343	0.4519226	0.2550071	0.0548322	0.0574005	0.5367566	0.1838415	0.0521069	0.4895006	0.0212091	0.4669373	0.1718176	0.0868032
750	0.7901622	0.0189069	0.4732439	0.5726192	0.0246004	0.2977634	0.6620663	0.6669503	0.1544001	0.1531296	0.6296344	0.5425516	0.2909088	0.6808501	0.6854004	0.0663552	0.2942115	0.1502554	0.7165780	0.2675594	0.3304766	0.1001863	0.3888781	0.1486966	0.2637590	0.4520443	0.7851352	0.3928573	0.4535607	0.3030180	0.7794987	0.6216081	0.4906231	0.2160946	0.2064191	0.1441872	0.3597754	0.6420005	0.4528183	0.5082721	0.6512868	0.6499146	0.5232521	0.1434041	0.6788226	0.7528500	0.2079318	0.6910950	0.4199952	0.6186185	0.4931472	0.2995672	0.1672358	0.3176919	0.7403844	0.6301819	0.0236392	0.1112500	0.0003661	0.2455195	0.5824523	0.3054314	0.0186038	0.3163923	0.6225507	0.2466733	0.5758800	0.2772705	0.6543739	0.3552889	0.0916143	0.3930719	0.4317573	0.3039814	0.0754326	0.6263834	0.0298974	0.0260454	0.0016060	0.4356749	0.0952223	0.3752786	0.3214825	0.2819479	0.0401927	0.4637501	0.0143653	0.2262646	0.5535300	0.2071925	0.0731714	0.0549041	0.5284546	0.2747031	0.0457832	0.5252666	0.0051728	0.4946728	0.1648623	0.1577142
800	0.6519698	0.0132957	0.6300130	0.6924644	0.0435226	0.2109691	0.6753746	0.5830132	0.0927125	0.1463395	0.6858066	0.4432027	0.3347702	0.9054264	0.5878790	0.0815132	0.2240986	0.0965647	0.6425338	0.1995298	0.2472844	0.1348059	0.3907182	0.2333627	0.3238050	0.4273676	0.7740800	0.4553403	0.5243928	0.2783830	0.6172311	0.5479656	0.6532438	0.2838958	0.3663819	0.1496993	0.3838150	0.5591799	0.4687777	0.5208013	0.6483191	0.6570797	0.5227825	0.1554174	0.6846524	0.5414110	0.1726827	0.6378643	0.4148604	0.7925681	0.4480958	0.4086399	0.1389768	0.2774013	0.6975320	0.6702614	0.0087674	0.1766177	0.0022081	0.3656290	0.6409272	0.2207351	0.0220386	0.4514150	0.7165703	0.2413316	0.4776102	0.2702004	0.6519685	0.2673776	0.1381960	0.2750947	0.3379637	0.2836578	0.0979795	0.6418921	0.0074605	0.0545456	0.0066360	0.4637339	0.0889763	0.3830473	0.3056864	0.3736417	0.0355691	0.4793874	0.0077681	0.3291272	0.5108592	0.3009087	0.1594456	0.0202483	0.5435044	0.2542054	0.0725045	0.6078407	0.0145685	0.5336400	0.2212563	0.1554137
850	0.8026289	0.0184103	0.5381908	0.6906017	0.0336793	0.2955996	0.5405313	0.4960037	0.0550171	0.1883741	0.7043484	0.6326937	0.4129736	0.8238498	0.7260869	0.0789239	0.2873355	0.1997576	0.6125890	0.2846196	0.3366644	0.0867110	0.4655582	0.2229826	0.2719613	0.5284498	0.6692196	0.4124529	0.4188932	0.3545568	0.7134050	0.7098840	0.4256664	0.3567010	0.4646014	0.0992238	0.4143794	0.6880692	0.5574991	0.4200635	0.7078073	0.5534003	0.5673455	0.1718272	0.7290462	0.6824728	0.2487983	0.7157571	0.4712680	0.6516277	0.5129739	0.3628048	0.0910825	0.1915657	0.7817384	0.6543688	0.0180471	0.2203705	0.0091649	0.4139211	0.6040870	0.3469976	0.0190284	0.5311505	0.6493839	0.2724587	0.4992234	0.3190528	0.6689448	0.3103516	0.1307474	0.2501669	0.3030866	0.3794837	0.1208207	0.6190626	0.0253841	0.0668176	0.0036459	0.6783885	0.1017037	0.4437349	0.3116013	0.2879867	0.0290258	0.3438824	0.0031628	0.1737155	0.4817637	0.5054314	0.1899272	0.0177192	0.6055123	0.3263201	0.0755082	0.6931185	0.0219635	0.4254049	0.1550826	0.1594588
900	0.7166425	0.0342195	0.5098946	0.5986599	0.0258429	0.1744486	0.6678352	0.4389737	0.0843242	0.1478858	0.6598872	0.5106684	0.3441281	0.7489590	0.6213669	0.0758845	0.2258970	0.1930567	0.6153976	0.2763310	0.3191745	0.0866766	0.3799823	0.3723181	0.3082926	0.3660481	0.5650410	0.4325526	0.5579620	0.3364998	0.6759622	0.5053416	0.4188829	0.5026263	0.3669038	0.1276639	0.3298603	0.5919091	0.5125632	0.5678925	0.5860355	0.6342828	0.6171773	0.1394480	0.6856922	0.6789418	0.2362299	0.6241381	0.4050232	0.6509483	0.5304380	0.3735784	0.0982820	0.2393131	0.7078722	0.7464124	0.0130178	0.1855598	0.0002096	0.4343649	0.5590956	0.3353705	0.0178721	0.3533029	0.6484518	0.3030554	0.5032991	0.4259980	0.6349356	0.2694986	0.1767725	0.2723222	0.3653198	0.2298082	0.0986865	0.6804130	0.0073109	0.0738077	0.0121471	0.6821108	0.0956458	0.5415659	0.4183774	0.2503443	0.0496815	0.3983186	0.0132903	0.1718014	0.5003025	0.4632719	0.2866784	0.0036619	0.5918620	0.1740776	0.0589009	0.7185589	0.0263061	0.5001797	0.1785819	0.1802654
950	0.7677990	0.0312613	0.5249928	0.6192642	0.0204794	0.2334365	0.7047389	0.5880710	0.0744060	0.1639411	0.7542732	0.4082395	0.3495169	0.6801458	0.6282052	0.0312932	0.2082741	0.2218728	0.6168208	0.2313823	0.2726294	0.1078721	0.5033056	0.3626375	0.2415037	0.4554741	0.6446491	0.3446854	0.5890757	0.3989499	0.7778675	0.6138431	0.2381007	0.5406287	0.4190615	0.1273694	0.3245781	0.5718517	0.4794703	0.4686484	0.5979101	0.6841750	0.7149006	0.2192383	0.4989537	0.7191877	0.1892896	0.6146720	0.3673812	0.6557615	0.6185841	0.3524852	0.0973539	0.1982580	0.6751790	0.6644588	0.0254181	0.2439036	0.0001188	0.4941105	0.4953353	0.3537673	0.0080523	0.4398676	0.5599031	0.3220269	0.5347024	0.3016522	0.5663526	0.2548351	0.1942550	0.2151601	0.4039355	0.3350257	0.1305530	0.6715687	0.0308318	0.0821604	0.0144190	0.6997717	0.0817689	0.3747335	0.4314411	0.3239517	0.0295306	0.4188404	0.0131159	0.2278199	0.4463325	0.3572342	0.3595761	0.0141249	0.5147349	0.1954621	0.0874466	0.5258804	0.0340492	0.3705729	0.1854236	0.1151157
1000	0.6426516	0.0280139	0.7158050	0.6911172	0.0130565	0.2676213	0.6761418	0.5307243	0.0803963	0.1449122	0.5756341	0.5041118	0.3122103	0.7783043	0.7218445	0.0829495	0.1762469	0.1693561	0.7461315	0.2556235	0.3808182	0.0624821	0.3737261	0.3401930	0.3002876	0.5022381	0.6811959	0.4011683	0.5488746	0.3463790	0.9059553	0.6228484	0.1393106	0.4519427	0.3206548	0.2148922	0.2580243	0.5889895	0.4932400	0.5919830	0.6174567	0.5845683	0.6002659	0.1922940	0.5663533	0.7089001	0.1950075	0.5973840	0.4404355	0.6396096	0.5981842	0.3702478	0.1089817	0.1770982	0.6187615	0.6358749	0.0079810	0.2682512	0.0024886	0.3919962	0.6243321	0.3909560	0.0075962	0.3569082	0.6001742	0.2502669	0.4855073	0.2816716	0.7841528	0.1950714	0.1263478	0.2647213	0.3758351	0.5700606	0.1350970	0.6222862	0.0229002	0.0976831	0.0034619	0.6799051	0.0412950	0.4252353	0.3723434	0.2506433	0.0492681	0.3200569	0.0092571	0.2264246	0.3873982	0.3826291	0.2996580	0.0372808	0.6854963	0.2775375	0.1229528	0.5124148	0.0216621	0.3405621	0.1369760	0.1116641

0	0.7277984	0.0282200	0.7471377	0.7584700	0.0455327	0.2295582	0.7589190	0.5253987	0.0891358	0.1414283	0.7378352	0.5565605	0.3712176	0.7167843	0.6074091	0.2352981	0.2175433	0.1714637	0.7066025	0.2899252	0.3522728	0.0943738	0.3730133	0.0469799	0.1503912	0.5954704	0.6358875	0.3164957	0.3292320	0.2619669	0.7265495	0.5049484	0.1231773	0.6696133	0.7158199	0.2785117	0.2601387	0.6730139	0.4340728	0.3850660	0.6862421	0.5274335	0.6551581	0.1458187	0.5599143	0.7878266	0.1879771	0.7021069	0.5027631	0.7551462	0.4612553	0.2308049	0.1559587	0.2951120	0.7182806	0.7177489	0.1781348	0.1609878	0.0065304	0.0103080	0.6652373	0.2699820	0.0080272	0.3714571	0.6508374	0.3026393	0.5435397	0.3381530	0.5041734	0.2929474	0.1662591	0.3332212	0.3751810	0.6220317	0.1291716	0.6195559	0.0188107	0.0999654	0.0022676	0.3164766	0.0730842	0.4393632	0.4064822	0.2770853	0.0464259	0.4099938	0.0264742	0.3403068	0.5802775	0.2870337	0.0434547	0.1052764	0.5685886	0.3457866	0.0561829	0.6395357	0.0259606	0.4536635	0.1973443	0.1805455
50	0.6509896	0.1093541	0.6536204	0.6638716	0.0174268	0.2536542	0.8263010	0.5536770	0.1056655	0.1388656	0.6601358	0.5166646	0.4230487	0.6780059	0.6202911	0.1214779	0.1685754	0.1274394	0.6560677	0.1974268	0.3275009	0.1697060	0.3972145	0.1167477	0.1191188	0.4627810	0.5878265	0.3527687	0.5256445	0.4162401	0.6999301	0.4003281	0.0594588	0.7116023	0.6743967	0.2389612	0.1960533	0.5502950	0.4931415	0.3865490	0.7141641	0.5259919	0.4968079	0.1011915	0.6471367	0.8236344	0.1929513	0.7164074	0.5848173	0.7037423	0.4278641	0.3419932	0.0604095	0.1802980	0.5619199	0.7234450	0.1697748	0.1663811	0.0000683	0.0214761	0.7357837	0.2902650	0.0034819	0.3527148	0.6374873	0.2173146	0.6698909	0.3240345	0.5554291	0.1155583	0.1327383	0.2025430	0.4783555	0.5876640	0.1333747	0.4838682	0.0158840	0.0428682	0.0092890	0.3187042	0.0448323	0.4130051	0.3860059	0.3181462	0.0716289	0.3579919	0.0281395	0.5732215	0.5462633	0.3307301	0.1879500	0.1086340	0.6247437	0.3398061	0.0629196	0.7342330	0.0301999	0.4449882	0.1505651	0.1682122
100	0.7144164	0.1085297	0.5786472	0.6335915	0.0053613	0.1492436	0.6987749	0.4992096	0.0761664	0.1567029	0.8464182	0.5687435	0.5856785	0.7508804	0.6133203	0.0706347	0.0768159	0.1494754	0.6679364	0.0709071	0.3024490	0.2301064	0.4323202	0.2149661	0.1161836	0.4659313	0.6954770	0.4149935	0.4560261	0.2940164	0.7558469	0.4259201	0.0698473	0.6188863	0.5478849	0.2178052	0.1361948	0.7536465	0.5734161	0.2956209	0.6544579	0.3613694	0.5811611	0.0963297	0.5344792	0.7749557	0.2430296	0.7751294	0.4257083	0.6830761	0.3872259	0.2629371	0.1261877	0.1446496	0.6633649	0.6173697	0.1421270	0.1233961	0.0023356	0.0532693	0.7320392	0.2570174	0.0018302	0.4113827	0.5085786	0.2344882	0.5547576	0.3047074	0.3429025	0.1795603	0.0809706	0.1209637	0.6129187	0.4729408	0.1816590	0.3750814	0.0180302	0.0514348	0.0003837	0.6209247	0.0938746	0.3639018	0.2581133	0.3159728	0.1006578	0.4717871	0.0447985	0.5250795	0.5134635	0.4551686	0.2633987	0.0472550	0.4639876	0.2931111	0.0585714	0.5347941	0.0147718	0.4213942	0.1567669	0.1201915
150	0.6238503	0.1435309	0.5947528	0.6828164	0.0010842	0.1006636	0.8206160	0.6045383	0.0677552	0.1611648	0.6632315	0.5959721	0.5844697	0.6660564	0.5364923	0.0486057	0.0414234	0.0897903	0.7670162	0.0837089	0.2114588	0.2270881	0.4863134	0.1494067	0.1462692	0.4764947	0.6058470	0.5285640	0.7010087	0.3246886	0.5956287	0.3646857	0.0829061	0.7710172	0.6684319	0.2974674	0.2151921	0.6836664	0.5060968	0.2885765	0.7097586	0.3229209	0.6245071	0.0489955	0.7735843	0.8686798	0.1741109	0.7349678	0.3127431	0.6306478	0.3600291	0.2261348	0.0831268	0.1844269	0.6852879	0.6523702	0.1178247	0.1634437	0.0006259	0.0833660	0.6761069	0.2648322	0.0122288	0.3082606	0.4531091	0.3689837	0.7337579	0.3246947	0.5478118	0.2101939	0.1607083	0.0989537	0.6985998	0.4600657	0.2333071	0.3133802	0.0347325	0.1026056	0.0023453	0.6534167	0.1138848	0.4780946	0.3701727	0.3517127	0.0697400	0.3342394	0.0177577	0.4855531	0.4759732	0.2929406	0.4502532	0.0325886	0.6403989	0.3271067	0.0398637	0.5518834	0.0018798	0.3672645	0.1017145	0.1716560
200	0.6983652	0.1778998	0.6151644	0.6899373	0.0051328	0.0679498	0.7014066	0.7162744	0.1423006	0.1738279	0.7299032	0.6915799	0.5921516	0.6050463	0.5480077	0.0383004	0.0284804	0.1301750	0.6470135	0.0397095	0.2716493	0.2011247	0.4153253	0.2329920	0.1636380	0.4687337	0.6616380	0.3949743	0.6942333	0.3069512	0.5745882	0.5160700	0.0653333	0.5978531	0.5894957	0.1878134	0.2602675	0.6761876	0.5640141	0.2943973	0.6552755	0.3544808	0.7046514	0.0519697	0.7012606	0.6264202	0.2028890	0.6514949	0.3555750	0.7912259	0.3527023	0.2300843	0.1166427	0.1880616	0.7024565	0.7444390	0.1406549	0.1327322	0.0013486	0.1335793	0.6151491	0.1361333	0.0261952	0.3694108	0.5135951	0.2829290	0.6400787	0.2660675	0.5124618	0.2736756	0.1059784	0.1037342	0.5345967	0.4790127	0.2664241	0.4034015	0.0847424	0.0503399	0.0020266	0.8015478	0.0773370	0.4882884	0.3023897	0.2346735	0.1440758	0.3746204	0.0048251	0.4701069	0.4108045	0.2952959	0.4047676	0.0200758	0.6612679	0.3493750	0.0527396	0.5154664	0.0142791	0.4265598	0.1476468	0.1538334
250	0.6766810	0.2198138	0.4923708	0.6868390	0.0006856	0.1673794	0.6466114	0.6962280	0.1129653	0.1461371	0.7781502	0.6005356	0.8224002	0.5828491	0.6290763	0.0476347	0.0058128	0.1415410	0.7699119	0.0121728	0.3155999	0.2906853	0.4023561	0.1669080	0.1407531	0.4132834	0.6895632	0.4570261	0.6930123	0.3577605	0.5689476	0.4301925	0.0722223	0.6624787	0.7329242	0.2012751	0.2099359	0.6707223	0.4485785	0.2236459	0.6706501	0.3907480	0.6832313	0.0891669	0.7258830	0.6308189	0.1947854	0.6600564	0.3106015	0.6429986	0.4297677	0.2582873	0.1352428	0.1679389	0.6330064	0.8062431	0.1304073	0.1482653	0.0017794	0.0665279	0.6239013	0.1002614	0.0233723	0.3629240	0.5639772	0.3417832	0.5285177	0.3592952	0.4157744	0.1968721	0.1035594	0.0945036	0.6035790	0.5013656	0.2655669	0.3060578	0.1037290	0.0316058	0.0015550	0.7526940	0.0759472	0.4565963	0.1842612	0.2197759	0.0446601	0.4566712	0.0015969	0.5989691	0.4350417	0.3238041	0.4063200	0.0062052	0.5246507	0.3546469	0.0636482	0.6325612	0.0020510	0.4302226	0.0875276	0.1861687
300	0.8004864	0.1444292	0.5068118	0.6046730	0.0015669	0.1376656	0.6336753	0.5688273	0.1441626	0.1656099	0.6429051	0.6982200	0.6875656	0.6538614	0.5737764	0.0144098	0.0086772	0.1544466	0.6797955	0.0141726	0.2266807	0.2325386	0.3809068	0.2029374	0.0959966	0.2921637	0.7334045	0.5762988	0.5856079	0.3832870	0.5581082	0.3547608	0.0927369	0.6404701	0.6310092	0.1704728	0.2527737	0.5916866	0.3089903	0.2121649	0.7651673	0.4030784	0.6296698	0.1040185	0.6931948	0.7641388	0.1930526	0.7318099	0.3755784	0.6086793	0.4028854	0.2569680	0.1461950	0.1983524	0.6715544	0.6788015	0.0877632	0.1774035	0.0008225	0.0707298	0.6401762	0.1186804	0.0419370	0.3503399	0.5520463	0.1981026	0.5970161	0.3101600	0.3727284	0.2546618	0.0918103	0.1050131	0.5817758	0.5810727	0.2738467	0.2350355	0.0750139	0.0740849	0.0032263	0.6436873	0.1890232	0.4761067	0.2450708	0.2582484	0.0335879	0.3533647	0.0120392	0.5310953	0.3730346	0.3650166	0.3524774	0.0020917	0.6389781	0.3311872	0.0273392	0.5843170	0.0038990	0.4353802	0.1257179	0.1648863
350	0.6219746	0.2395746	0.6657877	0.7142687	0.0000656	0.1223106	0.6786325	0.5424883	0.1105661	0.1525976	0.7046309	0.7137138	0.6515053	0.7126479	0.5317027	0.0126838	0.0059837	0.1885024	0.6700802	0.0046983	0.3054719	0.4340987	0.4136569	0.1959457	0.0881025	0.2247751	0.6365493	0.4935681	0.6796855	0.3336851	0.5690032	0.3843027	0.0992581	0.6824897	0.6957053	0.2341151	0.1672199	0.8032410	0.3176820	0.2137995	0.7006276	0.4247594	0.7018460	0.0606283	0.7707201	0.6030592	0.2628622	0.7284355	0.3130931	0.6996995	0.3143122	0.2122356	0.0999762	0.2386425	0.6941296	0.6343795	0.0344649	0.1734100	0.0024853	0.0634830	0.6117499	0.0852038	0.0207518	0.3069984	0.5292451	0.2861863	0.5428728	0.2887580	0.4076455	0.2040295	0.1077604	0.0888000	0.6213351	0.4503437	0.2525315	0.2005700	0.1127708	0.0404707	0.0004955	0.6435316	0.1567879	0.6153730	0.2877201	0.1950484	0.0351497	0.4897384	0.0053509	0.4350923	0.4434382	0.3396473	0.3516311	0.0066784	0.4581720	0.4673242	0.0255932	0.7876710	0.0371092	0.3668888	0.1212103	0.1272223
