"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.4607150	0.0917690	0.7712184	0.9770154	0.2412321	0.5237529	0.7484252	0.7966667	0.7322748	0.2202995	0.7772730	0.4982183	0.5716617	0.3842584	0.1771840	0.0970716	0.8441686	0.0287241	0.4352172	0.2023270	0.2795838	0.4539419	0.1079513	0.2614968	0.0437349	0.8216987	0.0308038	0.2027395	0.7268116	0.4812918	0.0265766	0.2385619	0.0606900	0.2892428	0.6621331	0.0579183	0.6884360	0.7065746	0.4624574	0.5727893	0.4383164	0.9487455	0.1217551	0.2334544	0.6783558	0.3721100	0.6018082	0.7069472	0.1397554	0.9954527	0.6445701	0.9756484	0.5378448	1.0967723	0.4543277	0.5349104	1.0345609	0.5354560	0.8508301	0.5454629	0.5840196	0.0289832	0.1751174	0.8952122	0.2294467	0.2786834	0.5162905	0.4771077	0.3550165	0.1695202	0.0163660	0.8463437	0.9182013	0.4057412	0.6245260	0.0361113	0.7675144	0.1765235	0.5886968	0.8061287	0.7019828	0.4141105	1.0464453	0.1077742	0.0215347	0.5976784	1.0166637	0.7700733	0.8181909	0.8480857	0.9437905	0.4172352	0.6306571	0.4077239	0.6821686	0.6815375	0.1403166	0.4596654	0.8067468	0.6338445
600	0.7501590	0.0993162	0.7406959	0.9174646	0.2343543	0.5055344	0.7632672	0.8673213	0.7181146	0.2567729	0.8002436	0.5476810	0.6413790	0.3698669	0.1333527	0.1056695	0.8033182	0.0269281	0.3543144	0.2532705	0.2625387	0.4984392	0.1602431	0.3258483	0.0260429	0.8256523	0.0706868	0.2287761	0.7473343	0.4682024	0.0571592	0.3571343	0.1157402	0.2404376	0.8857072	0.0821469	0.7247577	0.6265452	0.3736574	0.5479388	0.3512505	1.0483885	0.1301635	0.1823068	0.6136744	0.7289465	0.5643128	0.7427498	0.1344417	1.0100661	0.5701802	0.9379877	0.7416420	0.9083395	0.4662078	0.5820116	0.9299533	0.5331182	0.8756845	0.7325117	0.5783210	0.0475193	0.1663094	0.7857736	0.1907241	0.2056243	0.4603332	0.5156425	0.3436840	0.1130026	0.0099999	0.7840675	1.0659988	0.2711792	0.6295646	0.0408629	0.7843323	0.1278346	0.8239295	0.8164802	0.4894535	0.4998316	1.1225053	0.1851851	0.0152405	0.6391779	1.0649425	0.7596433	0.9202797	0.8002575	0.9676640	0.3437532	0.4571670	0.2525793	0.6119416	0.5921499	0.1673289	0.4784875	0.8505587	0.5259965
650	0.8983995	0.1012228	0.7522713	1.0066919	0.2109258	0.4857009	0.7941350	0.8968040	0.7678283	0.3833269	0.7269240	0.6890492	0.7005969	0.3402880	0.0822209	0.1235952	0.7853976	0.0300011	0.3107169	0.2225344	0.2519546	0.4853527	0.2142863	0.3012288	0.0256055	0.8286858	0.1374062	0.2345849	0.7411740	0.5341850	0.0912724	0.2688755	0.1262327	0.2038326	0.9893749	0.0952547	0.6551801	0.5632137	0.3087104	0.5360372	0.3098077	0.9797236	0.1404515	0.2101672	0.5450198	0.8446938	0.3805253	0.7109316	0.1230117	1.0327112	0.6594037	1.0001694	0.8247931	1.0152912	0.4527287	0.5736948	0.9525697	0.5031015	0.7710210	0.8114184	0.5757240	0.0501126	0.1822202	0.9298447	0.2172104	0.1561818	0.3507311	0.5443840	0.4912193	0.1026631	0.0106480	0.7990976	1.0533045	0.3626885	0.6049895	0.0362304	0.8954891	0.1441464	0.8601052	0.8745296	0.3347946	0.5470162	1.0669148	0.3116994	0.0211385	0.7563224	1.0068142	0.7473071	0.9769580	0.7399317	1.0175119	0.2205505	0.4501226	0.1607930	0.6317870	0.6546941	0.2458332	0.5954357	0.8779640	0.4890103
700	1.0471602	0.0757532	0.7549585	0.9069454	0.1701792	0.5788322	0.7779187	0.8673226	0.9089259	0.4572713	0.7110620	0.7327675	0.6692563	0.2864496	0.0784107	0.1327619	0.7500818	0.0188460	0.2857123	0.2262893	0.2302380	0.4508211	0.3179010	0.2467147	0.0284232	0.7899872	0.1602056	0.2074087	0.8966157	0.6590922	0.0967652	0.2433567	0.1721492	0.1977867	0.9360028	0.1049905	0.7263733	0.6787401	0.3074671	0.5015219	0.1879614	0.9145123	0.1067746	0.3181100	0.4435606	0.8258423	0.2434511	0.7456896	0.1221139	0.9948044	0.5501755	1.0276190	0.9026473	0.9281160	0.4495510	0.5568120	0.8989566	0.5193498	0.8538248	0.7772236	0.5393256	0.0291880	0.1534759	1.0216548	0.2257846	0.0962800	0.3994357	0.5961069	0.4709405	0.0762603	0.0085328	0.8747916	1.0844058	0.3070814	0.5957329	0.0252069	0.8333718	0.1978353	0.8156149	0.7959279	0.3389712	0.6136479	1.0103589	0.3927883	0.0163326	0.6725735	1.0197300	0.7417775	1.0083692	0.7156270	1.0668383	0.1440288	0.5183464	0.1403572	0.6315735	0.7250352	0.2996975	0.6828545	0.8814661	0.4261865
750	0.9240047	0.0796491	0.7569253	0.8712686	0.1318316	0.6584217	0.7839220	0.8718373	0.8399973	0.4439118	0.8157212	0.7086519	0.6478474	0.2587278	0.0749364	0.1115655	0.8145397	0.0174265	0.2781906	0.2714149	0.2584423	0.4243351	0.3150722	0.2724309	0.0312862	0.8806492	0.2061466	0.2125580	0.9007323	0.6344407	0.1124132	0.1499684	0.1792401	0.1838626	0.9393833	0.0753898	0.6067973	0.6268065	0.3747179	0.4780636	0.1371513	0.9732658	0.1013905	0.3828217	0.4490160	0.9145572	0.1442187	0.7944201	0.1133442	0.9981837	0.4914544	1.0680738	0.8920862	0.8204234	0.3882588	0.4545281	1.0031159	0.4259699	0.9083667	0.8408639	0.6324459	0.0371557	0.1474976	0.9973436	0.2313760	0.0833853	0.4183219	0.6233790	0.4503845	0.0733618	0.0022029	0.8638383	1.0413450	0.3076767	0.5667700	0.0252609	0.8518656	0.1679154	0.9074687	0.8314987	0.3375437	0.5019256	0.9019756	0.4538884	0.0200728	0.8015756	1.0063618	0.6897726	0.9404375	0.6335838	1.0387118	0.0639897	0.6217119	0.1656750	0.5536454	0.6502369	0.3496418	0.8041752	0.8733077	0.4044876
800	0.9870737	0.1267076	0.7276501	0.6575813	0.0928858	0.6192022	0.7686851	0.9200301	0.8040139	0.3557425	0.8805813	0.7291622	0.7027058	0.3288507	0.1047589	0.1140636	0.8555272	0.0450609	0.2906713	0.2404004	0.2558174	0.5342776	0.3910614	0.2591699	0.0259590	0.9542538	0.2041505	0.2045223	0.8092925	0.6041306	0.0842937	0.0966063	0.1833578	0.1552571	0.9986368	0.1003886	0.7325757	0.6206069	0.2789362	0.3661069	0.0565735	0.9256199	0.0373269	0.4136285	0.3481362	1.0015745	0.1314130	0.8394433	0.1342158	0.9772258	0.6029638	0.9814449	0.9233320	0.8240419	0.3189030	0.5546757	0.9793291	0.4404056	0.8482173	0.8793597	0.5274708	0.0261769	0.1388148	1.0111152	0.2531539	0.0310376	0.4325319	0.6896822	0.4767123	0.1100949	0.0039932	0.8609537	1.0193045	0.3119861	0.6809108	0.0180397	0.8878829	0.2214848	0.9087974	0.8462284	0.3061163	0.5884261	1.0012185	0.4599617	0.0144871	0.8581149	1.1026126	0.6350378	0.9197157	0.6849715	0.9799687	0.0398209	0.6784615	0.2042396	0.5580751	0.5454552	0.3533379	0.9475615	0.8660029	0.3771319
850	0.9585721	0.1515830	0.6886578	0.6295333	0.1500024	0.5961649	0.7618260	0.8849091	0.7898404	0.3341098	0.9114931	0.7240544	0.6666558	0.3440909	0.0951264	0.1245385	0.8619842	0.0324676	0.2548952	0.2198987	0.2462492	0.6247941	0.4292331	0.2739082	0.0228700	0.9103657	0.2573445	0.2143863	0.8896614	0.5089980	0.0494576	0.0875756	0.1870340	0.1469503	0.9153730	0.1604783	0.7447391	0.6803611	0.1998873	0.3477668	0.0142839	0.8732639	0.0896915	0.4418651	0.3629060	1.0389790	0.1246623	0.8186061	0.1264216	1.0161817	0.6245166	0.9954172	0.9324455	0.9939987	0.3546341	0.4790755	0.9967716	0.5322043	0.7960714	0.8362294	0.6392534	0.0230942	0.1373721	0.9971771	0.2696937	0.0430152	0.3993183	0.5510436	0.4337838	0.0838254	0.0051632	0.9242323	1.0787165	0.3484338	0.8077234	0.0200147	0.9325455	0.2355123	0.8994372	0.6754220	0.3843087	0.6119888	0.9373025	0.5364632	0.0222164	0.9329289	1.0424457	0.7634761	0.9195057	0.6781402	1.0414915	0.0466476	0.6524536	0.1968871	0.5734705	0.4617714	0.3695567	0.9981451	0.8822624	0.4157348
900	0.9220984	0.2008286	0.6901329	0.7424891	0.1524300	0.5518960	0.8128172	0.8310554	0.7381313	0.2676523	0.8874842	0.7133858	0.5918847	0.3152365	0.0755093	0.0847730	0.9712488	0.0113854	0.2487925	0.2291224	0.2690617	0.6928010	0.3846348	0.2580863	0.0272628	0.9246580	0.2897568	0.1645074	0.8837809	0.5324518	0.0399889	0.0700364	0.1803372	0.1320452	0.6320938	0.1746365	0.7937228	0.7615849	0.1902374	0.3427333	0.0182778	0.9316315	0.0710251	0.4874106	0.4539712	1.1175350	0.1082827	0.7309560	0.1078195	1.0241613	0.6632243	0.9481517	0.9490962	0.6622176	0.3787636	0.4969947	1.0405984	0.5090373	0.7849559	0.7760019	0.6189038	0.0451113	0.1795133	0.9799354	0.3325836	0.0672776	0.4568009	0.5703924	0.4082126	0.0698553	0.0085481	0.9662978	1.0269010	0.3744047	0.7963946	0.0253328	0.8671452	0.2379509	0.9606019	0.5732754	0.3899628	0.5393773	1.0328096	0.4618908	0.0189932	1.0496400	0.9336991	0.8672192	0.9333248	0.6794670	1.0778578	0.0747635	0.7112551	0.1851697	0.5780205	0.4339271	0.3517133	0.9608389	0.9013934	0.4595156
950	0.9561557	0.2658957	0.7368675	0.8091763	0.1232886	0.5852711	0.7493988	0.8146627	0.7566434	0.2722786	0.9096362	0.7122506	0.6068292	0.2520198	0.0707695	0.0830185	0.9490873	0.0119171	0.2560853	0.2345361	0.2539463	0.7485470	0.3702187	0.2606256	0.0309531	0.9821510	0.3108117	0.1848766	0.8815270	0.7124609	0.0383612	0.1406379	0.1405361	0.1162723	0.6268330	0.1600611	0.7993505	0.8781453	0.1577670	0.3209745	0.0229501	0.9511256	0.0566360	0.4695634	0.3883841	1.0525998	0.1033783	0.7481239	0.1095721	1.0574764	0.6232477	1.0149334	0.8925308	0.8804252	0.4097731	0.4709996	1.0068270	0.5216926	0.9392085	0.8823028	0.6274761	0.0336979	0.1502432	0.9819419	0.3656688	0.0584611	0.4165089	0.5972404	0.3588815	0.0376784	0.0051197	0.9408575	0.9349914	0.3143869	0.7611370	0.0137061	0.8784574	0.2192957	0.9630854	0.5926772	0.3556465	0.5594931	0.9780352	0.4277682	0.0153139	1.0709191	1.0950650	0.8635681	0.9141748	0.6789739	0.9083213	0.1218318	0.5887622	0.1529375	0.5394496	0.5447514	0.3526801	0.9527240	0.8797676	0.3654017
1000	0.9818635	0.3630059	0.7600340	0.7865227	0.1096859	0.6632871	0.7236731	0.7782791	0.9271071	0.2519112	0.9456816	0.6533091	0.5825530	0.2437454	0.0755673	0.0766764	0.9788028	0.0325813	0.2797323	0.2638091	0.2383571	0.6398234	0.3624022	0.3242784	0.0393101	0.9541642	0.3206798	0.2439521	0.7622976	0.6325792	0.0469047	0.1504454	0.1292834	0.1501381	0.6889286	0.1602183	0.8587961	0.9344829	0.1397212	0.3260765	0.0155151	0.9329173	0.0284774	0.5125389	0.3096236	0.9337157	0.1257668	0.7018669	0.1070922	1.0824015	0.5520197	0.9833355	0.9187295	0.8386080	0.4194521	0.4308117	0.9427527	0.5695702	0.9246325	0.8434833	0.6680724	0.0208417	0.1398965	1.0715913	0.3526275	0.0412412	0.5813109	0.7071685	0.2681453	0.0579285	0.0049015	0.9036499	0.8550893	0.2869497	0.7821847	0.0072224	0.8910957	0.2460303	0.8618247	0.5931061	0.3230204	0.5575073	0.9838553	0.3880026	0.0126465	1.1422549	1.0183921	0.9266434	1.0307605	0.6831235	0.9216995	0.0953813	0.6285695	0.1439801	0.6019898	0.4011912	0.3359378	1.0350890	0.9021203	0.3209026

0	0.9888840	0.3557741	0.7161737	0.5203194	0.1182880	0.6097424	0.7053916	0.7026253	0.8378506	0.3023996	0.8340534	0.6603461	0.6797425	0.3738714	0.0658408	0.0980649	1.0079584	0.0665591	0.2926931	0.2102005	0.3039603	0.6274367	0.2750664	0.2793507	0.0327197	0.9314297	0.2214413	0.1764164	0.8259256	0.6102119	0.0485175	0.1903259	0.1256789	0.1689318	0.9606019	0.0872343	0.7016977	0.9441439	0.1510472	0.2819864	0.0090659	0.9685959	0.0545246	0.5214707	0.3712949	0.9714283	0.0916655	0.8396772	0.1236899	1.1303003	0.6090854	1.0257982	0.8997391	0.8492684	0.3126291	0.4027137	1.0574127	0.4898871	0.8464930	0.8406540	0.6951276	0.0101850	0.1470891	0.9850568	0.6288567	0.0451084	0.4824702	0.7488940	0.1442342	0.0490285	0.0083960	1.1349236	1.0790973	0.3524346	0.9076958	0.0161159	0.8116850	0.1661941	0.8963127	0.5319068	0.2872330	0.5889899	0.8690830	0.3512442	0.0068182	1.0285022	1.0089484	0.9225599	1.1389149	0.6887216	0.9845776	0.0688761	0.6593649	0.1467877	0.5795629	0.4247471	0.3353111	1.1218831	0.9567246	0.2479036
50	0.8308933	0.1052018	0.7081309	0.4640491	0.0877717	0.5712348	0.5985982	0.8438068	0.8219870	0.2480274	0.8053557	0.4892305	0.5121212	0.2776879	0.0557565	0.0802608	0.9929942	0.0677628	0.2772874	0.1315660	0.3716091	0.6066307	0.2823750	0.3839297	0.0274596	1.0091560	0.2222869	0.2271680	0.7475878	0.4966256	0.0823888	0.2716358	0.1298390	0.2419933	0.9180545	0.1160875	0.5605980	0.4924834	0.1920319	0.3297975	0.0767195	1.0123418	0.0330148	0.3885906	0.3845287	1.0500925	0.1399855	0.7785265	0.1490605	0.9744907	0.6640209	0.9171996	0.9064044	0.8866884	0.4508867	0.3402381	0.9282978	0.5209756	0.7880232	0.7624498	0.5095194	0.0343633	0.0802104	1.0025538	0.3697350	0.0398789	0.4805615	0.9137479	0.1146548	0.0547122	0.0016783	0.9143259	1.0042600	0.4295535	0.6462873	0.0156189	0.8423245	0.1753828	0.8228515	0.6098109	0.3598349	0.5410493	0.9966864	0.3730396	0.0138357	0.9763288	1.0635063	0.8310032	1.0163829	0.7115268	0.9559212	0.0781149	0.7091098	0.3006909	0.5847369	0.3163236	0.3174827	0.7948127	0.9326303	0.3171565
100	0.9643193	0.0637187	0.7475700	0.3829388	0.0926521	0.6002619	0.6424939	0.7190575	0.7743952	0.3295238	0.7286420	0.5446106	0.5357900	0.2900024	0.0712508	0.0568738	0.9871974	0.0458292	0.3039933	0.0381248	0.4391619	0.5982559	0.2624558	0.3163498	0.0286017	1.0018092	0.2323610	0.2410913	0.8742362	0.5622427	0.0980501	0.2332397	0.1292349	0.2035113	0.8265566	0.0927261	0.6652034	0.2403651	0.1803321	0.3526047	0.1618376	1.0551516	0.0277768	0.4073919	0.2791101	1.0795087	0.0969868	0.7244879	0.1125836	0.9482918	0.6240428	1.0652501	1.0005244	0.8482201	0.4609811	0.3905660	0.8391952	0.4626095	0.7417463	0.7530456	0.2837470	0.0214013	0.0698111	1.0920823	0.2388683	0.0309744	0.4925695	0.7743351	0.0665699	0.0460073	0.0049665	0.8300737	1.0092163	0.5707939	0.7830142	0.0150132	0.8385900	0.1870574	0.8659750	0.6477954	0.3193952	0.5319430	0.9545370	0.3171838	0.0116526	0.9813385	0.9052837	0.8398781	1.0521003	0.6454256	1.0120988	0.0626472	0.7289075	0.5202014	0.5489108	0.2888994	0.4113503	0.5551571	0.8153592	0.3388031
150	0.9417086	0.0592242	0.7040243	0.4261322	0.1241755	0.6320711	0.7225041	0.7809002	0.7539618	0.3831467	0.8002848	0.4700842	0.5404090	0.3074796	0.0861360	0.0293864	0.7927584	0.0475182	0.2833085	0.0103467	0.4291699	0.6317663	0.2961983	0.2862746	0.0276768	1.0531064	0.2418674	0.1976832	0.8563535	0.5933065	0.0884223	0.1607529	0.2021922	0.1728601	1.0234323	0.0469981	0.6890463	0.2138227	0.1711273	0.3861578	0.2343619	0.9995073	0.0137174	0.5209624	0.2543810	0.9614494	0.1292925	0.7704194	0.1118732	0.9443417	0.5644546	0.9311876	0.9247873	0.9678505	0.4244224	0.4100888	0.9646584	0.3544183	0.6513356	0.6863085	0.1586097	0.0180562	0.0428467	0.9481755	0.1305294	0.0331657	0.5197531	0.7031347	0.0504754	0.0389420	0.0011056	0.9554308	0.9410882	0.4907671	0.9280513	0.0019397	0.8319900	0.1915141	0.9156308	0.6602931	0.3176561	0.5317808	0.8775049	0.4190030	0.0153274	0.9062047	0.9371499	0.8792579	1.0017995	0.6920531	0.9684422	0.0222126	0.6899866	0.6591058	0.5283953	0.2109177	0.4357694	0.4047998	0.8674476	0.4704830
200	0.9961006	0.0228630	0.5286044	0.6588933	0.1154962	0.6075627	0.6744837	0.7444301	0.8095294	0.3875933	0.8725433	0.4781027	0.5943365	0.2956274	0.0690885	0.0295364	0.8378427	0.0582923	0.1709249	0.0043690	0.4460836	0.6088322	0.2895162	0.3225134	0.0370495	0.9680581	0.2089121	0.1970764	0.9084914	0.6167071	0.0875494	0.1366964	0.1420897	0.1950828	0.9159677	0.0541112	0.6678876	0.1575861	0.1462752	0.4983054	0.2128235	0.9454516	0.0043232	0.6924602	0.2102158	1.0724180	0.1090128	0.7862618	0.1029625	0.9894682	0.5742387	0.9309107	0.9645665	0.9040645	0.4457381	0.4180146	0.9384504	0.3259302	0.7092913	0.7029130	0.0653976	0.0319968	0.0299519	0.9706693	0.0605639	0.0403957	0.4816399	0.6662378	0.0191400	0.0324099	0.0051716	0.9410825	0.8834679	0.4686447	1.0320809	0.0010007	0.8747577	0.1715057	0.9704348	0.6848823	0.3144621	0.5508339	0.8373143	0.4865162	0.0058864	0.8415264	0.9085810	0.8822325	1.0354762	0.6818453	1.0311742	0.0170293	0.6383250	0.6265695	0.5785387	0.2593817	0.3793762	0.3560553	0.8875946	0.4844059
250	0.8153643	0.0298673	0.4804218	0.6382312	0.0831950	0.6386900	0.6591046	0.6554268	0.7250407	0.3020178	0.7761995	0.5997949	0.6454632	0.3513606	0.0676424	0.0293222	0.7636141	0.0368636	0.1696001	0.0063444	0.5577018	0.5005533	0.2979997	0.3724661	0.0359208	0.9702473	0.2189109	0.1886115	0.8349833	0.6121634	0.0610037	0.1310906	0.1955274	0.1453885	0.9846730	0.0281173	0.6829779	0.1697042	0.1876219	0.4423255	0.1847303	1.0031859	0.0000000	0.7569696	0.2614348	1.0327533	0.1069819	0.8118910	0.0725399	0.9683371	0.5434013	0.9176855	0.9524892	0.9285907	0.3605547	0.3917096	1.0770380	0.3142000	0.8058530	0.6642918	0.0524607	0.0248247	0.0177525	1.0700816	0.0328292	0.0390528	0.4978912	0.6741257	0.0000000	0.0417599	0.0059430	0.9739854	0.8928003	0.5312407	0.9851608	0.0003655	0.8496287	0.1444039	0.9376492	0.7592202	0.3371767	0.5576261	0.8122183	0.4969964	0.0097180	0.8882416	1.0072884	0.8654373	0.9519789	0.6533141	0.9909749	0.0212185	0.6973663	0.5795936	0.5580705	0.2863533	0.4030345	0.3710616	0.8437640	0.4655800
300	0.9822363	0.0369350	0.4727283	0.5487968	0.0814833	0.5453055	0.6414735	0.6380035	0.8184633	0.4241349	0.7711825	0.6395085	0.6019064	0.3419115	0.0848431	0.0163442	0.7587045	0.0506375	0.1840172	0.0227748	0.5287644	0.4965341	0.2573779	0.3143457	0.0267113	1.0945887	0.2256214	0.2227119	0.8418947	0.5289119	0.0589802	0.1021435	0.1821553	0.1684637	1.0279108	0.0439377	0.6391377	0.1521963	0.2400900	0.4006902	0.2331270	1.1353746	0.0036959	0.7302815	0.2651085	1.0299597	0.0618048	0.7732792	0.1170479	1.0272484	0.6002355	0.9804978	0.9457409	0.9156013	0.3357487	0.4285375	0.9434617	0.3285510	0.8284295	0.7201090	0.0342800	0.0529437	0.0111461	0.9681436	0.0180567	0.0160868	0.5098405	0.6239233	0.0110597	0.0474327	0.0104113	1.0016283	0.9902132	0.5565955	0.9216981	0.0000000	0.8280665	0.1047373	0.8077066	0.7168103	0.3706526	0.4836915	0.8134676	0.5251629	0.0072207	0.9018194	1.0084453	0.8024188	1.0162994	0.6853646	1.0255914	0.0290064	0.6196110	0.5648078	0.5443096	0.3128257	0.4067107	0.3094186	0.8442206	0.4753846
350	0.9258480	0.0921600	0.4070520	0.4814484	0.1119448	0.5824229	0.7001022	0.6438963	0.8570243	0.3522262	0.8312998	0.6484869	0.5930947	0.2906851	0.0775890	0.0222348	0.7482741	0.0488826	0.1793776	0.0533246	0.4378857	0.5282545	0.2493155	0.3367950	0.0188459	1.0938289	0.2103286	0.2122774	0.8091165	0.5715697	0.0688892	0.1191558	0.1578515	0.1727463	0.9681780	0.0533362	0.7223647	0.1577706	0.2067332	0.4668596	0.2665789	0.9902940	0.0062907	0.6803285	0.2712240	1.0117517	0.0578214	0.7528011	0.1285458	1.0029107	0.6161154	0.9085262	0.9815435	0.8892958	0.3331505	0.4153398	0.9854391	0.3163093	0.8397004	0.6654264	0.0216490	0.0476361	0.0184462	0.9862949	0.0155054	0.0372965	0.4265911	0.6716615	0.0132948	0.0739495	0.0389905	0.8664810	1.0471773	0.5441420	0.9425373	0.0000614	0.7858055	0.1708655	0.8262775	0.8027013	0.2607477	0.5703418	0.8653038	0.4932349	0.0142232	0.7821676	0.9083580	0.8456236	1.0029717	0.6821837	0.9042055	0.0363365	0.6447311	0.6465263	0.5145274	0.2940362	0.4100673	0.3382704	0.9434657	0.4994627
400	0.8931805	0.0889830	0.3623912	0.5162547	0.1398568	0.6158863	0.6465690	0.6594564	0.7646958	0.3036340	0.7732252	0.6546248	0.6726871	0.2625486	0.0668719	0.0187085	0.8496632	0.0560995	0.1756309	0.0407455	0.4300993	0.4747424	0.2260894	0.3218101	0.0213167	1.0177358	0.1948436	0.2477631	0.9012068	0.5753026	0.0412023	0.1724671	0.1453216	0.1427802	0.9628873	0.0323437	0.7199611	0.1672649	0.2356806	0.3789685	0.2413870	0.8722700	0.0009759	0.6221162	0.2207091	1.1122430	0.0778100	0.7958729	0.1200358	1.0617854	0.5551551	0.8799341	0.8815857	0.7850463	0.4281199	0.4108411	1.0003229	0.2548663	0.6919949	0.6315748	0.0208967	0.0556254	0.0068492	0.9329829	0.0059680	0.0448450	0.4396909	0.6839392	0.0091221	0.0749957	0.0372893	0.9364590	1.0495325	0.5501558	0.9119757	0.0010015	0.8871292	0.1668632	0.9902893	0.7528687	0.2987777	0.5097588	0.7961170	0.5318385	0.0051481	0.8018433	0.8996702	0.8738544	1.0349535	0.6402542	0.7852522	0.0186810	0.6390397	0.6670171	0.5187791	0.2779506	0.3833995	0.3143593	0.9073832	0.4295760
450	0.8921517	0.1357646	0.3597044	0.6304926	0.1234911	0.5611115	0.6854500	0.6686144	0.7878415	0.3187493	0.7876361	0.6838400	0.6306444	0.3128018	0.0913684	0.0258577	0.8836057	0.0614114	0.1865454	0.0876235	0.4496303	0.5294592	0.2792721	0.2341247	0.0409489	0.9360428	0.1754527	0.2205308	0.8402294	0.6759319	0.0500574	0.1741563	0.1456334	0.1340610	1.0109431	0.0383619	0.7509495	0.1601495	0.2439848	0.4349546	0.2465654	0.9926143	0.0113948	0.6883927	0.2050888	1.0135195	0.0897274	0.7600222	0.1022808	1.0447722	0.6122341	0.9059244	0.9222914	1.0156500	0.3491240	0.4581349	1.0596006	0.2464685	0.7553213	0.5336719	0.0216333	0.0642132	0.0136687	0.8646404	0.0044528	0.0443317	0.4019414	0.6150689	0.0124194	0.0541789	0.0295481	0.8808026	0.9428356	0.5093766	0.9543598	0.0026886	0.8530841	0.1740147	0.9258777	0.6575727	0.2910674	0.5406032	0.8368979	0.5022277	0.0109297	0.8750129	1.0269885	0.9220619	0.8692298	0.6257481	0.8326003	0.0158158	0.6991575	0.6740927	0.5758732	0.3158229	0.3880227	0.3259565	0.8058962	0.5298654
500	0.8570573	0.0577619	0.3018993	0.5943780	0.1196632	0.5778365	0.7409879	0.6585540	0.8882035	0.3183345	0.8720576	0.6988251	0.6125538	0.3199899	0.0865043	0.0140589	0.8498243	0.0573211	0.1953185	0.1218766	0.3844031	0.5690922	0.2998102	0.3100370	0.0363736	0.9405642	0.1839968	0.2106438	0.8145378	0.6938772	0.0458833	0.2117073	0.1119711	0.1571505	0.9031273	0.0524693	0.7126822	0.1530864	0.2504976	0.3577865	0.2499066	0.9245767	0.0113004	0.8228887	0.2292602	0.9763894	0.0895108	0.7831328	0.1237005	1.1364399	0.5193564	0.9321418	0.8992454	0.8830166	0.3361081	0.3927637	1.0009971	0.2519485	0.7897632	0.5067589	0.0370578	0.1015987	0.0209445	0.8725373	0.0089775	0.0452674	0.4054435	0.5563063	0.0061438	0.0558499	0.0600836	0.9257376	0.9775806	0.4338113	0.9140663	0.0006844	0.8926013	0.2163847	0.8196990	0.7499492	0.3049985	0.4633565	0.7693707	0.5386867	0.0119787	0.7351010	1.0493472	0.9183130	0.8727655	0.6898055	0.8637235	0.0284835	0.6046731	0.6613439	0.5287998	0.2722453	0.3305296	0.3220877	0.8412257	0.6948959
550	0.9071864	0.2267074	0.3595899	0.6583120	0.1079947	0.5972396	0.6877234	0.6064949	0.9282332	0.2904355	0.8919335	0.6436144	0.6330439	0.3232696	0.0758080	0.0661007	0.8590031	0.0330697	0.2962786	0.3822449	0.3945820	0.5802214	0.3109493	0.3585728	0.0302323	0.9037446	0.2076493	0.2034341	0.8485084	0.7246895	0.0581433	0.1877145	0.0997403	0.1613994	1.0042086	0.0622099	0.6889602	0.4568708	0.2341833	0.3863677	0.1542118	0.8465885	0.0266300	0.8316759	0.3386190	0.9805929	0.1016334	0.8429779	0.1185736	1.0026634	0.5020571	0.8971860	0.9524243	0.8555576	0.3484450	0.4545222	0.9200893	0.3820220	0.8613017	0.6760842	0.2299003	0.0748239	0.0294065	0.8769771	0.0251817	0.0624559	0.4313155	0.6091544	0.2606131	0.0736021	0.0600069	0.9420434	0.9915279	0.3806392	0.9062951	0.0107101	0.9156456	0.1738973	0.9482350	0.8022841	0.3320837	0.5708670	0.7355013	0.4169934	0.0130922	0.7649242	1.0658782	0.8904091	0.9454276	0.6757983	0.8184341	0.0272773	0.7384775	0.4222293	0.5603449	0.2912988	0.3089567	0.4739151	0.8683723	0.5319551
