Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
950	0.5853825	0.5196869	0.3505813	0.0886385	0.7427171	0.4228078	0.3246242	0.7900263	0.3120169	0.1117870	0.0858510	0.7512114	0.0284124	0.2841063	0.0086671	0.1855866	0.2767553	0.0922475	0.1887937	0.0783682	0.3624343	0.0131344	0.6193324	0.6258667	0.0124036	0.0476866	0.0144926	0.5584647	0.3747243	0.1565044	0.1837251	0.0043714	0.0063112	0.5491190	0.1019955	0.6472242	0.7526988	0.4571717	0.4606645	0.4633497	0.0145375	0.5720445	0.5874523	0.3108673	0.5321917	0.2199253	0.3980580	0.0702674	0.6701590	0.0275540	0.4125609	0.2555913	0.5116120	0.5817389	0.5284381	0.0177035	0.3983295	0.6212842	0.4149220	0.6235040	0.2632787	0.5892916	0.2446327	0.3229664	0.3800573	0.1204362	0.7290293	0.2808048	0.1643662	0.3635345	0.0226787	0.4858727	0.7188677	0.4617122	0.5357942	0.6848571	0.1198593	0.7007031	0.3304783	0.5789000	0.3329550	0.5814627	0.6314255	0.1616382	0.3543885	0.1465104	0.7084687	0.1178107	0.0190581	0.5517819	0.5639903	0.2831498	0.5439093	0.5595696	0.4361911	0.6237742	0.1911959	0.3069464	0.6129716	0.1302665
1000	0.5881959	0.6489950	0.4513196	0.0694968	0.5359066	0.4701985	0.3681196	0.6318682	0.3258096	0.1133192	0.1139629	0.6300439	0.0638596	0.3775652	0.0088012	0.2011328	0.3760859	0.0494497	0.1414612	0.1319436	0.3219916	0.0365411	0.5201294	0.7017071	0.0087401	0.0294303	0.0063315	0.5768049	0.4411830	0.1665644	0.2142620	0.0025275	0.0128665	0.5801538	0.0726676	0.5870511	0.6767229	0.4586293	0.4363846	0.4587410	0.0151047	0.5041142	0.5831542	0.2053307	0.5070986	0.2297926	0.3873107	0.0743648	0.7414422	0.0338587	0.4578819	0.2396183	0.4064330	0.5275037	0.5892163	0.0215012	0.3922620	0.5756541	0.3915679	0.5190389	0.1971817	0.5682576	0.2756449	0.3182991	0.3441615	0.0550140	0.5847711	0.2296596	0.1125277	0.3780993	0.0098761	0.3442027	0.7542332	0.4246428	0.4172973	0.6444455	0.1235267	0.5847931	0.2905655	0.5739644	0.2804832	0.6251364	0.6138115	0.2024691	0.2703553	0.0780173	0.7711824	0.1509154	0.0310996	0.5254878	0.6002882	0.4177551	0.5180820	0.6478907	0.3200681	0.5004364	0.1129119	0.3724422	0.5747007	0.0918876

0	0.5751422	0.6111160	0.5167230	0.0231897	0.6245529	0.3559089	0.3412359	0.6718697	0.3001946	0.1163534	0.1537377	0.6783727	0.0530212	0.2862155	0.0251321	0.2455556	0.3570862	0.0468024	0.2737213	0.0672376	0.3709756	0.0190437	0.5748203	0.7643656	0.0116577	0.0421087	0.0213080	0.4503000	0.3581710	0.1563212	0.2904119	0.0082701	0.0148461	0.5347596	0.1128455	0.6605338	0.6577027	0.5221654	0.4239317	0.5292158	0.0474946	0.4626976	0.7243203	0.2195813	0.5480835	0.2298576	0.4321841	0.0686072	0.7520130	0.0288046	0.4124703	0.1984167	0.2844377	0.4006555	0.5824456	0.0138653	0.4313280	0.7085715	0.3787386	0.6912975	0.2219100	0.5655161	0.2139242	0.3226070	0.4258491	0.0493250	0.6042756	0.2890262	0.1163906	0.6061623	0.0002550	0.5595140	0.5638163	0.5085778	0.4140810	0.6481941	0.1728889	0.4363997	0.3154753	0.6625225	0.2375341	0.4994556	0.6067885	0.2401089	0.2275571	0.1271466	0.7107318	0.1774693	0.0319190	0.6552167	0.5867490	0.3382667	0.7335236	0.6310036	0.2949700	0.5627076	0.1573557	0.3152115	0.6195327	0.1309170
50	0.6108634	0.6439891	0.3635817	0.0235822	0.5307174	0.4268580	0.3501351	0.4339024	0.3194220	0.0989225	0.1582692	0.5843638	0.0139256	0.4733357	0.0174943	0.2440048	0.3190943	0.1472878	0.3187170	0.2798990	0.3260478	0.0445493	0.5929665	0.2923843	0.0027453	0.0402889	0.0372815	0.5223140	0.3458164	0.1637964	0.2869078	0.0027208	0.0086875	0.4947539	0.0731705	0.5889014	0.7549931	0.5305393	0.4427960	0.5273622	0.0170294	0.5574464	0.4789077	0.3025980	0.6691211	0.4341900	0.4260015	0.0483319	0.7389397	0.0232049	0.3241674	0.2159345	0.3419942	0.5592415	0.5692353	0.0350358	0.2637263	0.5653476	0.3821182	0.6397154	0.2887353	0.6157470	0.3270863	0.2869732	0.3808124	0.0254549	0.6101101	0.2352688	0.0776504	0.4239710	0.0805328	0.4567850	0.6776822	0.4534647	0.2919451	0.5214197	0.2388321	0.4524905	0.3768698	0.6642630	0.2454980	0.6211546	0.6571200	0.1720443	0.2325117	0.1411125	0.5647609	0.1565791	0.1994245	0.5513234	0.7153163	0.4318959	0.4728529	0.5689174	0.3896801	0.5629440	0.1086073	0.4162261	0.6426657	0.1622345
100	0.7322600	0.6835651	0.2215222	0.0086121	0.4432124	0.4135811	0.3935491	0.3410683	0.3830570	0.0841573	0.1272062	0.6045721	0.0277696	0.5120842	0.0118764	0.1824161	0.5249916	0.3146052	0.2226069	0.2060804	0.3754810	0.0175455	0.7095904	0.1715345	0.0061810	0.0806423	0.0011905	0.6293676	0.4223822	0.1400303	0.3229202	0.0026766	0.0048477	0.6387131	0.0619135	0.5832031	0.5686162	0.5360271	0.3130837	0.5945478	0.0064301	0.4809110	0.5028660	0.2391931	0.5756357	0.4042697	0.3473088	0.0390251	0.7719398	0.0180907	0.4701488	0.1489358	0.3508474	0.4356889	0.4991790	0.0397029	0.1686778	0.5608478	0.4043047	0.5967849	0.2490317	0.6483408	0.2567709	0.2603353	0.4689271	0.0314388	0.5095625	0.2872136	0.0643648	0.4795668	0.1194051	0.4515306	0.6661745	0.5269396	0.3690626	0.4778990	0.4628148	0.3941079	0.3136654	0.6905881	0.2552909	0.4837332	0.6264608	0.1417074	0.2982385	0.0799850	0.5035700	0.1812336	0.2391737	0.6239041	0.6198751	0.3770419	0.4244278	0.5583601	0.4221269	0.5889688	0.1024769	0.3554544	0.6662670	0.1157462
150	0.6268728	0.7688498	0.1762318	0.0177525	0.6463943	0.4516299	0.4123463	0.3146678	0.3750368	0.0947092	0.1631549	0.6307636	0.0105645	0.3273415	0.0208535	0.2711476	0.3261657	0.3765153	0.1977507	0.2017999	0.3044161	0.0189761	0.7555059	0.2095457	0.0088159	0.3108838	0.0001481	0.4852054	0.4243197	0.1612942	0.3912637	0.0019853	0.0136852	0.4762839	0.0513997	0.5008870	0.6434735	0.5616018	0.2490606	0.6208469	0.0011539	0.5614196	0.4087908	0.2642775	0.6909760	0.4270100	0.5358882	0.0301799	0.6523192	0.0070076	0.2849109	0.2334079	0.3229110	0.4088307	0.5734013	0.0967782	0.2064942	0.5257189	0.6222916	0.4649737	0.2524077	0.6005649	0.2329158	0.3776896	0.4953512	0.0617605	0.3608434	0.2380125	0.0578126	0.6245394	0.2216422	0.2933347	0.7088600	0.4324593	0.3903488	0.4631176	0.4215798	0.3568626	0.2626786	0.6567541	0.3067999	0.7031970	0.6529387	0.1411799	0.3984918	0.1114377	0.5118254	0.2613302	0.3669827	0.5149212	0.5887672	0.2830494	0.3410699	0.6791515	0.3956021	0.5074170	0.0730134	0.3447627	0.6607836	0.0939577
200	0.5520175	0.5939463	0.0712668	0.0048513	0.6143617	0.4427376	0.4273726	0.3350639	0.3604010	0.1248049	0.1830592	0.7082562	0.0233439	0.3931088	0.0067126	0.1392543	0.3767243	0.3285385	0.1805383	0.1724532	0.4859645	0.0114916	0.6450448	0.2228752	0.0099596	0.2529151	0.0037112	0.4800763	0.3394883	0.1975438	0.3481876	0.0027209	0.0047240	0.6147623	0.0364176	0.4631030	0.6108779	0.7072206	0.1126185	0.6852994	0.0032715	0.4983496	0.5465484	0.2525081	0.5616025	0.3792148	0.3744715	0.0777589	0.6573452	0.0051602	0.2657061	0.1726483	0.3275089	0.5656571	0.5566669	0.0946379	0.1987783	0.4319164	0.6007609	0.6821082	0.2385749	0.6167081	0.3140512	0.3446799	0.5102553	0.0649456	0.4575464	0.2243235	0.1067899	0.5846524	0.1950725	0.2802968	0.7296761	0.4608816	0.3259965	0.3927119	0.4161339	0.2602510	0.3378975	0.6232554	0.3318212	0.6589072	0.7212374	0.1918218	0.3902008	0.1255682	0.4358668	0.2824826	0.4299060	0.4394465	0.6606214	0.4056493	0.4094935	0.5462840	0.3002568	0.4874803	0.0560301	0.2531540	0.7013471	0.1079033
250	0.5825128	0.6146686	0.0726116	0.0137454	0.6496911	0.4778377	0.3461133	0.3413819	0.4631460	0.1057505	0.1592024	0.6320891	0.0427101	0.3105109	0.0087157	0.2662722	0.3072899	0.4075023	0.1575374	0.1934857	0.3868388	0.0046706	0.5378880	0.2105334	0.0217607	0.2825756	0.0001869	0.3720238	0.4742291	0.1663480	0.4718902	0.0000000	0.0142663	0.6737808	0.0445438	0.5090696	0.5622174	0.5465115	0.1468959	0.5256000	0.0018137	0.4261898	0.5133583	0.3887662	0.6885663	0.3770882	0.3949107	0.0346071	0.7920560	0.0014170	0.3535177	0.1290398	0.3040861	0.4235128	0.4440458	0.0562995	0.1769000	0.5670998	0.5917155	0.5518204	0.2009422	0.5545617	0.3132478	0.3772345	0.4969741	0.0743464	0.4083127	0.2288094	0.0542651	0.6060415	0.1867943	0.4164376	0.6493493	0.4987528	0.3077990	0.5829266	0.4168245	0.3466511	0.3324007	0.5724627	0.3871968	0.5937756	0.6370314	0.1256793	0.4285897	0.2286707	0.4494039	0.1909930	0.4204464	0.3683079	0.5362666	0.3822864	0.2924420	0.5865886	0.2228528	0.5637040	0.0952598	0.3154274	0.6070175	0.1378691
300	0.5599429	0.6331074	0.0434520	0.0460350	0.5668237	0.3451626	0.3918798	0.2497255	0.4036208	0.1445088	0.1010485	0.5300333	0.0125534	0.3020002	0.0070971	0.1756424	0.3571092	0.4430477	0.1785638	0.2376183	0.4631295	0.0087963	0.7145901	0.2621152	0.0093201	0.3316463	0.0004829	0.5721782	0.4945072	0.0743039	0.4665909	0.0022694	0.0125428	0.5934688	0.0396477	0.5673613	0.6233345	0.6788170	0.2037837	0.5805710	0.0008572	0.4407271	0.4075442	0.2450390	0.5015716	0.4140169	0.5592015	0.0400974	0.7067350	0.0000000	0.3425604	0.1603967	0.2479647	0.4607033	0.4310652	0.0957455	0.1534071	0.6226922	0.6928644	0.6124965	0.2259284	0.6538196	0.3165262	0.3544963	0.6453698	0.0558212	0.3816101	0.2504918	0.0573963	0.7255426	0.2475463	0.3196088	0.6759029	0.5065097	0.3405223	0.5192419	0.4276079	0.2987150	0.3195423	0.5573905	0.3655854	0.4940739	0.5305646	0.1783166	0.5696974	0.1674320	0.4284758	0.2432230	0.4055438	0.4794577	0.5425047	0.2878371	0.3847942	0.5967882	0.1682295	0.6613258	0.1036243	0.4055449	0.6979234	0.1201651
350	0.6714575	0.7503386	0.0408216	0.0246982	0.5868579	0.4126747	0.3360808	0.1965851	0.3311139	0.0982290	0.1390408	0.6668252	0.0445128	0.4156375	0.0037289	0.2301643	0.2747602	0.3538418	0.1356390	0.2161773	0.3734532	0.0271064	0.5729429	0.3278665	0.0082531	0.2880697	0.0001506	0.5295815	0.5157766	0.1106723	0.4711019	0.0072356	0.0066414	0.6148284	0.0230199	0.5790735	0.6199642	0.7095965	0.1845755	0.5431167	0.0003762	0.5019372	0.5244629	0.2844690	0.4827565	0.3947868	0.5055154	0.0470573	0.6960627	0.0011631	0.3301603	0.1778673	0.3383781	0.4491832	0.5668462	0.0749506	0.1628567	0.5101507	0.6289859	0.5930277	0.1899190	0.5798503	0.2760727	0.3956496	0.5899641	0.0685252	0.4615045	0.2112380	0.0677927	0.7582402	0.2098579	0.3793045	0.6570729	0.3683107	0.3923204	0.3599533	0.5357574	0.2958642	0.2607466	0.5813123	0.3985589	0.4535390	0.4759344	0.1348293	0.4605789	0.1076591	0.5671225	0.3220031	0.4881528	0.5653168	0.7311608	0.3252884	0.3234588	0.5364960	0.1470792	0.5162003	0.1015792	0.3269981	0.6559742	0.1794606
400	0.5911021	0.6307350	0.1050238	0.0042467	0.5487730	0.3906484	0.5036807	0.3382032	0.3436992	0.0477810	0.1546896	0.5274154	0.0464376	0.4070157	0.0051347	0.1684398	0.2321254	0.4226911	0.2308225	0.2179918	0.3944639	0.0241050	0.5577139	0.2666378	0.0172329	0.3394726	0.0016406	0.5310428	0.3650270	0.2104767	0.5322699	0.0059488	0.0108259	0.6580183	0.0247759	0.4891396	0.6987044	0.6299813	0.1936254	0.5632375	0.0006188	0.3898163	0.6343526	0.2626402	0.3404609	0.4234040	0.4033079	0.0882120	0.6422338	0.0048125	0.3662694	0.1338693	0.3037346	0.4157573	0.6058725	0.0643702	0.1606829	0.4009316	0.6709745	0.7023282	0.2465683	0.6498717	0.3269432	0.4731093	0.5970235	0.0912638	0.4722052	0.2911888	0.0380888	0.5843942	0.2223169	0.2948131	0.6932795	0.4663738	0.3165241	0.4550941	0.4144303	0.3130701	0.3107154	0.5512028	0.5041758	0.4643084	0.5140573	0.1332526	0.4495531	0.1582808	0.5139998	0.1556568	0.3879293	0.4136009	0.6860873	0.4092381	0.4085882	0.5367501	0.1538189	0.5537890	0.1245698	0.3062688	0.8867336	0.2097723
450	0.5539613	0.4978946	0.1054410	0.0062306	0.5491021	0.3950845	0.4210890	0.3359625	0.5651217	0.0969120	0.1435657	0.6437318	0.0186612	0.4392789	0.0050266	0.2103521	0.3858277	0.3653639	0.1902385	0.2571238	0.4364441	0.0088078	0.6357393	0.1780719	0.0160077	0.4407282	0.0004337	0.5609680	0.4019396	0.1825084	0.5410029	0.0008069	0.0088531	0.6961679	0.0223148	0.5276556	0.7703190	0.6689236	0.2081263	0.5879323	0.0012410	0.4429532	0.4354024	0.2995839	0.4645629	0.3858373	0.4024220	0.0658346	0.6587325	0.0077155	0.3975110	0.1286512	0.3182097	0.4531443	0.6267523	0.0274964	0.1031395	0.4504831	0.6826146	0.7512109	0.2615823	0.4630294	0.2672599	0.4269588	0.6946858	0.1021404	0.3513313	0.2373641	0.0624837	0.4533583	0.2571443	0.3077270	0.7003594	0.4987315	0.2775830	0.5520877	0.4831631	0.4017096	0.3351969	0.5254099	0.3548642	0.4993580	0.5633439	0.1205039	0.5444871	0.1456735	0.3705853	0.1668151	0.3533502	0.4074487	0.6498929	0.3191114	0.3605139	0.6435625	0.1353170	0.5385025	0.1064351	0.3745810	0.7722397	0.1315594
500	0.5562692	0.7398381	0.0906364	0.0021113	0.5947267	0.3671584	0.4085894	0.2357767	0.4735378	0.1114525	0.1351483	0.5157388	0.0486056	0.4774402	0.0034432	0.2436744	0.3465085	0.4451649	0.2106443	0.1571883	0.4018994	0.0176212	0.5497045	0.2445986	0.0114746	0.3636657	0.0065035	0.5817217	0.3630339	0.1454410	0.5472245	0.0019648	0.0252521	0.6086227	0.0546219	0.4833954	0.6920368	0.5829868	0.1664113	0.5546555	0.0019816	0.4726351	0.6832968	0.1964338	0.5082864	0.4140562	0.5217811	0.0562035	0.7601594	0.0002035	0.3537315	0.1300971	0.3142252	0.3335733	0.4992640	0.0670765	0.1472233	0.4620199	0.6457379	0.6505973	0.2373145	0.5419925	0.2882079	0.4636725	0.6077012	0.1108651	0.3315988	0.2146606	0.0746238	0.6475331	0.1835940	0.2329739	0.7765865	0.4199406	0.2963088	0.4465567	0.4299937	0.2418743	0.1774037	0.5546828	0.4068997	0.5198691	0.5350222	0.1142706	0.4456166	0.2017799	0.4653193	0.1627196	0.5169115	0.4996062	0.6101351	0.3540685	0.3960819	0.6471216	0.0945520	0.5145334	0.0802633	0.2971041	0.7096332	0.1147192
550	0.5558836	0.5934803	0.2014898	0.0019002	0.7545830	0.3520806	0.3868654	0.4497857	0.3994499	0.1176131	0.1847040	0.6744716	0.0347551	0.4451517	0.0211955	0.1721244	0.3410939	0.2275351	0.1217923	0.1193433	0.3197464	0.0066863	0.7210555	0.5214905	0.0070222	0.3787253	0.0310069	0.5858084	0.3873695	0.1260676	0.4704532	0.0022143	0.0115432	0.6486975	0.0871067	0.5401696	0.8493826	0.6085718	0.2175724	0.5359320	0.0155825	0.4541273	0.6226315	0.2224064	0.4864209	0.2559403	0.3352339	0.1196542	0.7106264	0.0096916	0.3545899	0.2246581	0.3194383	0.4944865	0.4730358	0.0827653	0.1989292	0.4866421	0.6437460	0.6160219	0.2317447	0.4988543	0.2420673	0.4815135	0.5427681	0.0631529	0.4303358	0.2102731	0.0890231	0.6506445	0.1530336	0.3395627	0.5550591	0.4840633	0.3591554	0.4864470	0.4070307	0.3731982	0.2330829	0.5730028	0.5366459	0.5241971	0.3721903	0.1270233	0.5534029	0.1334252	0.4812028	0.2189928	0.2699391	0.5419529	0.6653812	0.4177719	0.5223989	0.7884641	0.1267301	0.5386152	0.1285966	0.3006918	0.8588545	0.2109426
600	0.6851340	0.6375759	0.3412784	0.0015716	0.5701578	0.3214095	0.3864054	0.6119883	0.4588338	0.1868018	0.2218470	0.5065210	0.0212028	0.4976758	0.0094586	0.1699278	0.2973239	0.1351332	0.1690564	0.1231451	0.2755128	0.0025257	0.6237459	0.6697644	0.0041238	0.2341160	0.0180888	0.4326684	0.2633353	0.1022942	0.2157178	0.0079423	0.0228024	0.6178982	0.1654370	0.7036547	0.6490759	0.5591390	0.3060903	0.6019028	0.0335661	0.5531049	0.6578028	0.2319558	0.5227061	0.2161647	0.3719292	0.0699252	0.6103491	0.0248187	0.2888761	0.2394094	0.3649463	0.5393027	0.5553810	0.0285788	0.2683834	0.5362929	0.4243977	0.6447945	0.1551951	0.5988478	0.2210963	0.3959825	0.5380740	0.0832361	0.4577149	0.2431415	0.1090113	0.5540184	0.0725780	0.5007756	0.6732084	0.4742960	0.3920780	0.6163577	0.2910672	0.4150139	0.2570626	0.4953366	0.5295476	0.5341439	0.4501317	0.1613170	0.3972792	0.1368044	0.5182255	0.1815790	0.2317336	0.5880209	0.5020539	0.3636775	0.5976884	0.5716721	0.1485504	0.5597846	0.1220542	0.3410487	0.6942937	0.1225608
650	0.5498092	0.6311995	0.5693708	0.0016887	0.5978477	0.4454861	0.4815575	0.6822952	0.3411021	0.1709396	0.1594771	0.5673655	0.0970821	0.4365967	0.0053509	0.1343534	0.2862346	0.0929311	0.2674898	0.1277705	0.3095277	0.0119086	0.7009034	0.5980824	0.0132901	0.1956795	0.0154409	0.4521767	0.3034367	0.0977117	0.2288056	0.0007090	0.0135274	0.5772368	0.1055320	0.6845844	0.6356967	0.5196736	0.2982374	0.4627477	0.0337432	0.4980123	0.7346950	0.1850170	0.4337699	0.1809504	0.4713690	0.1159888	0.6998408	0.0371848	0.3169411	0.1577980	0.3864052	0.4669727	0.5368464	0.0125094	0.2820884	0.6395524	0.4212198	0.5895970	0.2138098	0.4933213	0.2631044	0.4258968	0.5744457	0.0307819	0.5291538	0.2120406	0.1238861	0.5794382	0.0209509	0.4793148	0.7541382	0.4902551	0.4594590	0.6022771	0.3577897	0.3803388	0.2594634	0.6065268	0.4811688	0.5059945	0.6224374	0.1624072	0.2339343	0.1470924	0.6436485	0.2826796	0.1048784	0.5967640	0.6534484	0.3461937	0.6394811	0.7552794	0.2323119	0.5952443	0.1053585	0.2501832	0.7653886	0.1218120
700	0.6280858	0.6315995	0.6163067	0.0000000	0.5630585	0.3643587	0.3540308	0.6984092	0.3493217	0.1178073	0.1500292	0.5850275	0.0474160	0.3491367	0.0111398	0.2038178	0.3855141	0.0618369	0.1782455	0.1201131	0.3739684	0.0180753	0.5729195	0.6692031	0.0061117	0.0967828	0.0287972	0.5416728	0.3544967	0.0920755	0.2131215	0.0322883	0.0117452	0.5270926	0.0970523	0.7846970	0.6773944	0.5834746	0.3914178	0.6382034	0.0208924	0.3860867	0.5772914	0.2198859	0.5459908	0.2905399	0.4138570	0.0673224	0.7290186	0.0462240	0.3296133	0.2348570	0.4165520	0.5561118	0.4503921	0.0235421	0.3698109	0.5463756	0.4240237	0.6769207	0.2021751	0.5807585	0.2642657	0.3285908	0.5115437	0.0277058	0.6999529	0.2041737	0.1109998	0.7567716	0.0183945	0.4323399	0.6718602	0.4601701	0.5198687	0.7270513	0.3158307	0.4247889	0.3338978	0.6749147	0.4835821	0.5879168	0.6501454	0.1467308	0.2813309	0.1302610	0.6359139	0.1767257	0.0763016	0.6659981	0.5449574	0.3708722	0.6372802	0.6543545	0.2237757	0.4756210	0.0872933	0.2445383	0.7053469	0.1650242
750	0.5445140	0.6528522	0.6979233	0.0203782	0.4870733	0.4711667	0.2818831	0.7575528	0.3937283	0.1306466	0.0936810	0.4772746	0.0574127	0.3235602	0.0374834	0.1663605	0.2895847	0.0427623	0.1655885	0.0763533	0.3657192	0.0085896	0.6520204	0.6612586	0.0010535	0.0406292	0.0278902	0.4221739	0.3955685	0.0956381	0.1909336	0.0055625	0.0103747	0.5076882	0.0954434	0.7823358	0.8457009	0.3917255	0.3036098	0.5977609	0.0245016	0.5912371	0.6443411	0.2117086	0.5768536	0.1908514	0.3443600	0.1030872	0.7040831	0.0212850	0.2682735	0.2566128	0.3402845	0.5406691	0.5790622	0.0211378	0.3921434	0.5685380	0.4992104	0.4760907	0.1644643	0.5383218	0.3045873	0.3163210	0.4349653	0.0269781	0.6798688	0.2126730	0.1828645	0.5720004	0.0109870	0.5236891	0.6929186	0.4509969	0.4032313	0.6643955	0.1959596	0.6300273	0.3288261	0.5099786	0.3656242	0.6794460	0.5872702	0.2526317	0.1936051	0.0857073	0.6244349	0.1700934	0.0585878	0.7168272	0.6365639	0.3361473	0.6811393	0.6030101	0.2836059	0.6240411	0.0675839	0.3293041	0.6765896	0.1229218
800	0.5495759	0.6930961	0.6482192	0.0045432	0.5908902	0.3615722	0.2918472	0.6678609	0.4404452	0.1896814	0.1557433	0.6886403	0.0543702	0.3005096	0.0224257	0.2704763	0.3752300	0.0528483	0.1865095	0.1330312	0.3179620	0.0177987	0.8042845	0.6933298	0.0100013	0.0407053	0.0391668	0.3912179	0.3475996	0.1795324	0.2619695	0.0111863	0.0286873	0.5132281	0.1552578	0.6895803	0.6644969	0.4834017	0.2943471	0.5597968	0.0151661	0.5527477	0.7920604	0.3410596	0.4422627	0.2544080	0.4490396	0.0759266	0.6703501	0.0178463	0.3193868	0.2354506	0.3265944	0.5925996	0.4591770	0.0100983	0.4012443	0.6746210	0.3601901	0.7008398	0.3518970	0.6102120	0.2951836	0.3602447	0.4342817	0.0463512	0.5380186	0.2429845	0.1292587	0.6390444	0.0116860	0.3541288	0.6339888	0.5293844	0.3259424	0.5157822	0.2365661	0.4848404	0.3666886	0.6244351	0.3512615	0.6092960	0.5619896	0.2346563	0.4244599	0.1481968	0.6246898	0.1555665	0.0431716	0.5242594	0.6770124	0.4339123	0.6646693	0.5612556	0.4124666	0.5074837	0.1156312	0.3777215	0.8913280	0.1320747
850	0.5486706	0.5683699	0.4605970	0.0152007	0.6032728	0.4503168	0.3045718	0.7792868	0.3163308	0.0669564	0.1729507	0.5066387	0.0229247	0.2674464	0.0157687	0.2651254	0.3227613	0.0656513	0.2565922	0.0798468	0.3868072	0.0131533	0.6226122	0.7063777	0.0071256	0.0198509	0.0346049	0.3820862	0.3938871	0.1345618	0.1990762	0.0048543	0.0368730	0.5688420	0.1792144	0.5931454	0.5936319	0.5273713	0.4668978	0.5397270	0.0202924	0.5660781	0.5180247	0.1604355	0.5763615	0.1451872	0.4274348	0.0622783	0.8155486	0.0463695	0.3326311	0.1514479	0.2804449	0.5442578	0.5407571	0.0204015	0.2458004	0.6041205	0.3630340	0.6460611	0.2140632	0.6467165	0.3390173	0.3606744	0.4292178	0.0493307	0.5386177	0.2552188	0.1396385	0.5906938	0.0010854	0.4492099	0.7534800	0.4805325	0.3746404	0.7546461	0.1397340	0.5806778	0.2541457	0.5896896	0.3031689	0.6269669	0.6317233	0.2856831	0.2595902	0.1523327	0.5885730	0.1289679	0.0450659	0.6632195	0.6672866	0.4039385	0.6414303	0.5148434	0.3952078	0.6303617	0.0712942	0.3346137	0.6826888	0.2075526
900	0.5941230	0.5246146	0.5365511	0.0159340	0.5541167	0.4238463	0.3248200	0.8422636	0.3521432	0.1312759	0.1625664	0.6239610	0.0280170	0.2886833	0.0452295	0.2802776	0.2512955	0.0325848	0.2344494	0.0487520	0.3929751	0.0226311	0.6559121	0.7175428	0.0118831	0.0281988	0.0929952	0.5631317	0.5177848	0.1146137	0.2844215	0.0069303	0.0296229	0.5856755	0.1199368	0.5829305	0.6810704	0.3705002	0.4363192	0.5634579	0.0146246	0.5384591	0.5411762	0.2096615	0.4854101	0.2419150	0.4029622	0.0789576	0.7133557	0.0353706	0.2804307	0.1941656	0.3091708	0.4591535	0.5039125	0.0292468	0.3281154	0.7488389	0.3805304	0.6653700	0.2577275	0.6026208	0.3406759	0.3082183	0.4109923	0.0535470	0.6510927	0.2253665	0.1451253	0.5098368	0.0015379	0.4054080	0.7070507	0.4313902	0.3678646	0.5416714	0.1387768	0.4810461	0.3416423	0.5870763	0.2882287	0.6455154	0.5200944	0.1646222	0.3098482	0.1251795	0.5779457	0.1297992	0.0268555	0.6672719	0.5347855	0.3134325	0.6726976	0.5037471	0.3817149	0.5427479	0.1271976	0.3213324	0.6718248	0.1855469
950	0.6358669	0.7354261	0.5983416	0.0346763	0.6538381	0.4547312	0.3811933	0.7269273	0.4326208	0.0998283	0.1276640	0.6531123	0.0565023	0.2723827	0.0114355	0.2233917	0.2791854	0.0437921	0.1888611	0.1273844	0.3781891	0.0064937	0.6032761	0.6824254	0.0133234	0.0355574	0.0162927	0.5346509	0.3573101	0.1721843	0.2461411	0.0137482	0.0219353	0.4576086	0.0796196	0.6729912	0.6382824	0.5438099	0.3584495	0.6627722	0.0084032	0.5132668	0.6724025	0.1664911	0.4765359	0.2427997	0.3258240	0.0519613	0.7121124	0.0220929	0.3892671	0.1579672	0.4069821	0.4389960	0.5572044	0.0611584	0.3451854	0.6795701	0.3143324	0.6183848	0.2660255	0.5132999	0.2939812	0.4163744	0.4448922	0.0534714	0.6712323	0.2407626	0.1501533	0.5604364	0.0015601	0.4192036	0.7987141	0.3770857	0.3882304	0.5748664	0.1543223	0.4009900	0.3342658	0.6006581	0.2551481	0.5314324	0.7467685	0.2304584	0.2429612	0.1318370	0.7530965	0.1446538	0.0534700	0.6937544	0.6327343	0.3195204	0.6305429	0.5859670	0.4063619	0.5346065	0.1540485	0.3597914	0.7383932	0.1836544
