Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.6493364	0.1852444	0.5314468	0.3960033	0.4851630	0.1125262	0.2486631	0.3279108	0.2239406	0.3020812	0.7601125	0.0641325	0.1030101	0.0470369	0.0416837	0.4424826	0.1291415	0.0478449	0.0323579	0.1185892	0.2736090	0.1045511	0.1902124	0.4113630	0.4451246	0.4222238	0.0166556	0.0056133	0.0482762	0.1129293	0.0000000	0.0006131	0.1620785	0.4158927	0.3608737	0.0178546	0.0599390	0.3117021	0.0882562	0.1847403	0.4627152	0.4274205	0.5729972	0.3102383	0.0353944	0.0826516	0.4088806	0.5639132	0.5793433	0.2528925	0.5957035	0.3927735	0.3963675	0.3475675	0.0009962	0.2945898	0.2164409	0.3369744	0.5912199	0.1953462	0.0020544	0.2675947	0.0167476	0.0210088	0.3425709	0.0973522	0.4875491	0.1529157	0.2872011	0.1564849	0.2888510	0.0951291	0.2061139	0.2457456	0.2816779	0.2321011	0.1418637	0.4471992	0.4585349	0.0091809	0.6341993	0.5381311	0.4559391	0.1517983	0.5861780	0.1059525	0.5860899	0.3690661	0.1576563	0.4336993	0.5028229	0.1150094	0.4781044	0.1182553	0.3329482	0.5282083	0.6820675	0.4784507	0.4420106	0.1804399
450	0.6919630	0.2800653	0.5207509	0.2829100	0.5802120	0.1817133	0.3125186	0.3125689	0.1702455	0.3650630	0.5803657	0.1006978	0.1379759	0.0154685	0.0237344	0.4488030	0.1199159	0.0092774	0.0567775	0.1159941	0.3050725	0.1021714	0.1435355	0.4535059	0.3672622	0.4249570	0.0085491	0.0094106	0.0601549	0.0593678	0.0022972	0.0000664	0.0826117	0.3686106	0.4132771	0.0363109	0.0547872	0.3794323	0.0617988	0.1880614	0.5997654	0.4821806	0.7423349	0.3659654	0.0312658	0.1043112	0.3661576	0.5499205	0.6449047	0.3431467	0.6835185	0.3668835	0.3994643	0.3561046	0.0009648	0.1868379	0.1798412	0.2682121	0.5996958	0.2146785	0.0000000	0.3241220	0.0161883	0.0152802	0.3471361	0.1347692	0.4588161	0.1401087	0.1899137	0.0819848	0.3782263	0.0797684	0.1526729	0.2156131	0.2761651	0.2614884	0.1868855	0.4482412	0.4463299	0.0131740	0.5615327	0.4643418	0.4968343	0.0922674	0.7453673	0.1155535	0.5413981	0.4279734	0.1824843	0.3834905	0.5054946	0.1244644	0.5957717	0.1113855	0.2651699	0.4515887	0.5560042	0.6191895	0.4386838	0.1896032
500	0.6702524	0.3114596	0.5142049	0.4104855	0.5278108	0.1272326	0.4463079	0.3563885	0.1620520	0.3480691	0.5939394	0.0439821	0.0965340	0.0197239	0.0243094	0.5381861	0.1322614	0.0442184	0.0498145	0.1061106	0.3296282	0.1160950	0.2091274	0.3734459	0.4847276	0.4216452	0.0089389	0.0348895	0.0523684	0.0572632	0.0011031	0.0000539	0.0923401	0.3466829	0.3609914	0.0233357	0.0960779	0.3668970	0.0690198	0.2190132	0.4459950	0.3643369	0.6517021	0.3992395	0.0265620	0.0785826	0.4345099	0.5518740	0.6103769	0.3282392	0.6299927	0.3185881	0.3849604	0.3705425	0.0000631	0.2815551	0.1706897	0.2131248	0.6662216	0.2075358	0.0015468	0.2997913	0.0236092	0.0033906	0.3421751	0.1135581	0.4875648	0.1463756	0.1744433	0.0701968	0.3103713	0.0477272	0.1616572	0.3655751	0.3403544	0.2474924	0.1966637	0.3983760	0.3627139	0.0050686	0.5753285	0.3693265	0.4287634	0.0850104	0.6633485	0.1618480	0.5987228	0.3977726	0.1285997	0.4308921	0.4273171	0.0725190	0.7686285	0.0841142	0.2730580	0.4913301	0.6731004	0.4983273	0.4934306	0.1937567
550	0.4678353	0.3248026	0.5390474	0.3025051	0.5221734	0.1546479	0.2552100	0.3319102	0.4047659	0.3460871	0.6957186	0.1666865	0.3888349	0.0155183	0.0388762	0.5899487	0.1779963	0.0285352	0.0388136	0.1257834	0.2721973	0.1883564	0.3755716	0.4996553	0.3562651	0.1119705	0.0582691	0.0062301	0.0493356	0.0401694	0.0412095	0.0000106	0.3093281	0.3727741	0.3790111	0.0335710	0.2906605	0.1812479	0.0744736	0.1826935	0.5296250	0.4373900	0.6030514	0.4946571	0.0371894	0.1606686	0.5372991	0.5830030	0.6188421	0.3451134	0.5487603	0.1878332	0.5001982	0.2605311	0.0012512	0.1799455	0.0386999	0.1994359	0.6156751	0.2144632	0.0019180	0.3110638	0.0099568	0.0082719	0.2897640	0.0817406	0.3626136	0.1920344	0.5679172	0.0611938	0.0973122	0.0901391	0.3082270	0.2304365	0.2761920	0.3925659	0.2575659	0.3456945	0.3896007	0.0118040	0.3703251	0.4387456	0.5641116	0.1931902	0.5036884	0.1894935	0.4929779	0.3509461	0.2029799	0.3286372	0.4452753	0.0590117	0.5057454	0.1135277	0.3903504	0.5193979	0.6174880	0.5096926	0.5504854	0.1673203
600	0.5830651	0.3728672	0.5078267	0.3328016	0.3651391	0.1112372	0.2321383	0.3633698	0.4459002	0.4351836	0.5708840	0.2079555	0.5052940	0.0226231	0.0211626	0.6752808	0.1644857	0.0199846	0.0559496	0.0937882	0.2752462	0.2971892	0.3980790	0.4342435	0.2352217	0.1123250	0.1589744	0.0060143	0.0668296	0.0232457	0.0579384	0.0005197	0.4351474	0.4175218	0.2226553	0.0528627	0.3900721	0.0714649	0.0910550	0.2722814	0.6152647	0.5883808	0.4611622	0.5501491	0.0298033	0.0715294	0.6020028	0.4576038	0.5915534	0.3516329	0.6802122	0.2043932	0.3745478	0.3015795	0.0003241	0.1458136	0.0271639	0.1733198	0.4966820	0.1868402	0.0055488	0.3631790	0.0143425	0.0233390	0.2779428	0.0405065	0.3946390	0.4004445	0.5783706	0.0318588	0.0368988	0.0628059	0.2445980	0.2201769	0.2079615	0.4939211	0.3015755	0.3197729	0.4109167	0.0095212	0.2384808	0.4849306	0.4796313	0.2628994	0.5963033	0.1818647	0.5199754	0.3952376	0.2291425	0.4458405	0.4701727	0.0304707	0.5476319	0.0531445	0.4045881	0.4562841	0.6278631	0.3823092	0.5644779	0.2184484
650	0.5098718	0.2639211	0.6655125	0.4080093	0.3201165	0.1199665	0.2063540	0.3599726	0.4872041	0.3760002	0.6420845	0.2522842	0.5032564	0.0252011	0.0502737	0.7296274	0.1905970	0.0218441	0.0441243	0.1113944	0.2099505	0.5508954	0.3873343	0.4622472	0.1592298	0.0900185	0.1128808	0.0141594	0.0363091	0.0347483	0.0617427	0.0061395	0.5025761	0.3656349	0.0929348	0.2127150	0.4747663	0.0682401	0.0535705	0.2269770	0.5261365	0.4994321	0.2518724	0.5441332	0.0176911	0.0609112	0.5674531	0.4738190	0.5193131	0.4342552	0.6160992	0.0916264	0.4558799	0.2583534	0.0008778	0.1529545	0.0056937	0.1598099	0.5001818	0.2042851	0.0328286	0.3435124	0.0319623	0.0079595	0.2955449	0.0614927	0.2877241	0.4307524	0.5428037	0.1049473	0.0204404	0.0338030	0.3156229	0.1732791	0.1380621	0.5877236	0.3298172	0.3635058	0.4200808	0.0005420	0.1620437	0.4451907	0.4231822	0.3768733	0.5610489	0.1713002	0.6207157	0.3874292	0.2362167	0.4156530	0.4928782	0.0601043	0.6356277	0.0572822	0.3897548	0.4180085	0.6394120	0.3897167	0.5610992	0.2670718
700	0.4532796	0.2403838	0.6573041	0.3336615	0.3088352	0.1334087	0.1647611	0.3430112	0.5533906	0.3617416	0.4797093	0.1854180	0.5742658	0.0330114	0.0764715	0.6586147	0.2107194	0.0239571	0.0812927	0.0968527	0.1897510	0.6359952	0.3601211	0.4851683	0.2042212	0.0823942	0.1668466	0.0493046	0.0388763	0.0412388	0.0460185	0.0023810	0.5883420	0.3663349	0.1474677	0.4259948	0.4890163	0.0459992	0.0579730	0.2412594	0.5482681	0.4953174	0.2570649	0.5762532	0.0340718	0.0559814	0.5913926	0.5951662	0.6174522	0.3515379	0.6111291	0.0767987	0.6611921	0.2949260	0.0000000	0.1594842	0.0032825	0.1097784	0.4785265	0.1395314	0.0334916	0.3050966	0.0282299	0.0289567	0.2745087	0.1225860	0.3039686	0.3442389	0.5106866	0.3109655	0.0094776	0.0136692	0.3031877	0.1964777	0.0966129	0.5518748	0.2688631	0.3527637	0.4627711	0.0002415	0.2388685	0.4562202	0.4585047	0.4416548	0.6089615	0.2382372	0.5052398	0.2984854	0.3381364	0.4487146	0.4795394	0.0302731	0.6593111	0.0482291	0.4134221	0.3813859	0.5681479	0.3437773	0.5705787	0.2630393
750	0.5577447	0.2583665	0.6481121	0.2832925	0.2740364	0.1421650	0.1613626	0.2875018	0.6340847	0.2779759	0.6788913	0.1611140	0.5447874	0.0937309	0.0485563	0.6953470	0.1870615	0.0331550	0.1165619	0.0848310	0.1069830	0.6305822	0.3121176	0.5137480	0.1044000	0.0490001	0.1350414	0.0198543	0.0317283	0.0204509	0.0222644	0.0015953	0.5391341	0.4097701	0.1846603	0.5666025	0.6092246	0.0436982	0.0768651	0.2682896	0.5935077	0.4928920	0.2578804	0.6198488	0.0232715	0.0589468	0.6645699	0.5531005	0.4319205	0.3421310	0.5668852	0.0483680	0.6040606	0.3032940	0.0003218	0.1950648	0.0023939	0.0783367	0.4620541	0.1544735	0.0239130	0.3088806	0.0795984	0.0157672	0.2917251	0.1894373	0.2776077	0.1726364	0.4199644	0.1882096	0.0014674	0.0212040	0.3304044	0.2242927	0.1173146	0.4751629	0.3339231	0.4253996	0.4353790	0.0023742	0.2953370	0.3978053	0.4837776	0.5013113	0.5653880	0.1751586	0.4641096	0.3451534	0.4067523	0.4518010	0.4227112	0.0188743	0.6330828	0.0683903	0.3385969	0.3608803	0.5528843	0.3242416	0.5553980	0.2523458
800	0.5419787	0.2907794	0.5734403	0.3192360	0.3409711	0.1379624	0.1572461	0.3135748	0.5496282	0.3913528	0.7223345	0.2451004	0.4794835	0.0597065	0.0299415	0.6126961	0.1237520	0.0326367	0.0569538	0.0422190	0.1211361	0.6514633	0.3840337	0.4772803	0.0730367	0.0313938	0.1578213	0.0129955	0.0222627	0.0276266	0.0753413	0.0235924	0.4139444	0.4522105	0.2273704	0.6660416	0.7344711	0.0279619	0.0937063	0.1908333	0.5211481	0.4167948	0.3033938	0.6178217	0.0142437	0.0863683	0.6458044	0.3716310	0.3852772	0.2673235	0.6691527	0.0412186	0.5801113	0.3330558	0.0008875	0.1604304	0.0006102	0.0450711	0.4716230	0.2116255	0.0595786	0.3202426	0.0624070	0.0107955	0.2788670	0.1375776	0.2315712	0.2300282	0.5871630	0.1374769	0.0088754	0.0115769	0.2995433	0.1858859	0.1592478	0.3885122	0.3570053	0.3783432	0.4824534	0.0014557	0.2253011	0.3208134	0.3913160	0.3493784	0.5581488	0.1357565	0.5889587	0.3735603	0.3912590	0.3817309	0.4113098	0.0244555	0.7151777	0.0363877	0.4527834	0.3258864	0.6424803	0.3143892	0.5201430	0.2204920
850	0.5375907	0.3136742	0.5763118	0.2641075	0.3063530	0.1174240	0.1441273	0.3233896	0.4013626	0.3482023	0.6920346	0.1599331	0.5237196	0.0687359	0.0658689	0.6327778	0.0630153	0.0330687	0.0803478	0.0297426	0.0909387	0.6316452	0.2921263	0.6534735	0.0963247	0.1026395	0.1643754	0.0036850	0.0354456	0.0372105	0.0281428	0.0172297	0.4938998	0.4209798	0.3896089	0.5104075	0.6200112	0.0671250	0.1078140	0.2679506	0.5086800	0.4054252	0.1968836	0.6194323	0.0138574	0.0829444	0.7695289	0.4352432	0.3987440	0.3089074	0.5653246	0.0997296	0.5809537	0.2941456	0.0000375	0.0804327	0.0035013	0.0881083	0.4701379	0.1919800	0.0623373	0.2442744	0.0615070	0.0093031	0.2393585	0.2316694	0.2320700	0.1021288	0.5269469	0.0943121	0.0104911	0.0267284	0.2950280	0.1865277	0.1100979	0.3091984	0.4488290	0.3564211	0.4601558	0.0124482	0.2312813	0.3733987	0.4804509	0.4255047	0.5275743	0.2602274	0.7255105	0.3331300	0.3638142	0.4667409	0.6712994	0.0169646	0.5743653	0.0627601	0.3898794	0.4150844	0.6402939	0.3047790	0.6254704	0.2233922
900	0.5473317	0.1956286	0.5581250	0.2446476	0.3043078	0.1285524	0.1049132	0.3875358	0.6471034	0.3380256	0.7039105	0.1536097	0.5239639	0.0938169	0.0728417	0.6732538	0.1044635	0.0223012	0.1061571	0.0232563	0.1789320	0.6198945	0.2753985	0.5316879	0.0467475	0.0503640	0.1374809	0.0038256	0.0437617	0.0503354	0.0630276	0.0275573	0.5554554	0.2546295	0.4121173	0.6146204	0.5603623	0.0380283	0.0915559	0.2504363	0.4895264	0.5238192	0.2242814	0.5598921	0.0134444	0.0485328	0.5958517	0.4916448	0.4711636	0.3097628	0.6348016	0.1313253	0.4824108	0.4652218	0.0000202	0.1260191	0.0001955	0.0601049	0.4751369	0.1589289	0.0403560	0.2598686	0.0565792	0.0058818	0.2906552	0.3336985	0.2798980	0.2131138	0.4992690	0.0562444	0.0003839	0.0491791	0.3066903	0.1573706	0.0812872	0.2848040	0.4951164	0.3124024	0.4725134	0.0029401	0.2896849	0.3362115	0.4422419	0.3521788	0.5865530	0.1510384	0.5799440	0.4099199	0.4699722	0.4582597	0.4675328	0.0142441	0.5776358	0.0383976	0.4163663	0.3440782	0.5853540	0.3390445	0.5526676	0.1258608
950	0.4364214	0.2186450	0.5958404	0.1778112	0.3958935	0.1680782	0.1414717	0.2082879	0.5079685	0.3055572	0.4944827	0.2404511	0.5434373	0.0597389	0.0528369	0.7582597	0.0681088	0.0225857	0.0965138	0.0225779	0.0910065	0.5556299	0.2986052	0.5741801	0.0718158	0.0670746	0.1021686	0.0158126	0.0353755	0.0531253	0.0454735	0.0063484	0.5569746	0.2322329	0.2920423	0.6647804	0.5550147	0.0333262	0.0477129	0.2039182	0.4977202	0.4296499	0.2424227	0.6606444	0.0181348	0.0422892	0.5022742	0.4517161	0.4273863	0.2826049	0.5256609	0.1409092	0.4808488	0.2655007	0.0007934	0.1981176	0.0009136	0.0983231	0.5332013	0.1980682	0.0364730	0.2931982	0.0340511	0.0077781	0.2342881	0.2327095	0.2798742	0.1151645	0.5879098	0.1059704	0.0016482	0.0608352	0.3201689	0.2148103	0.1381616	0.3400380	0.3751422	0.4414944	0.4710006	0.0029933	0.2941330	0.6059571	0.5269346	0.3919175	0.6297430	0.0954445	0.5597718	0.4321784	0.4151390	0.5866154	0.3260933	0.0504702	0.5506851	0.0233990	0.4242067	0.4878130	0.6038158	0.3138474	0.6093581	0.1539817
1000	0.5164459	0.1909176	0.6265304	0.2150744	0.2709106	0.1042320	0.1344831	0.3045752	0.6202100	0.2976131	0.5908201	0.1550675	0.5014603	0.0647374	0.0693148	0.6647851	0.0338123	0.0158388	0.0862451	0.0191963	0.1129979	0.6184575	0.2806027	0.6422260	0.1016752	0.0803375	0.1202909	0.0339726	0.0506408	0.0703345	0.0338508	0.0085785	0.5108415	0.0696018	0.4086793	0.6661967	0.6736413	0.0353855	0.0353620	0.1898850	0.5088782	0.3991051	0.2463639	0.5903564	0.0161419	0.0878814	0.7396198	0.3796848	0.3309635	0.2724481	0.5795074	0.2151492	0.5027610	0.3095363	0.0004238	0.2339475	0.0007651	0.0814314	0.4242301	0.1673834	0.0405361	0.2565506	0.0590520	0.0071910	0.2611760	0.2110565	0.3827067	0.1318050	0.4301650	0.2458336	0.0042245	0.0644125	0.3633916	0.1829122	0.1397537	0.3687821	0.4492716	0.3894812	0.4551009	0.0100879	0.3799159	0.5164493	0.4771196	0.4440562	0.5790793	0.0845429	0.5139767	0.3801246	0.4804191	0.5733002	0.3573305	0.0346639	0.6006125	0.0135869	0.4181747	0.4350706	0.5682988	0.4753841	0.6127253	0.1370813

0	0.3364310	0.3231244	0.6053760	0.2235286	0.2614135	0.1345641	0.1653978	0.3681644	0.5279855	0.4717305	0.6139813	0.1916704	0.4493250	0.0321839	0.0375774	0.6375591	0.0375249	0.0243630	0.0721023	0.0092739	0.1017351	0.5509362	0.3172421	0.5414430	0.0528592	0.0680419	0.1180956	0.0068475	0.0392332	0.0580314	0.0527221	0.0038303	0.5303623	0.0339703	0.4098580	0.6242848	0.5860011	0.0966469	0.1037540	0.2221220	0.5029534	0.4530071	0.2037980	0.5123324	0.0112948	0.1070265	0.6521635	0.3499901	0.4278709	0.3193104	0.7481918	0.3052269	0.6012947	0.3307733	0.0005809	0.2713013	0.0011221	0.1027131	0.6325836	0.1625438	0.0176963	0.2573185	0.0246978	0.0104557	0.3389009	0.2659766	0.5674803	0.1388001	0.6295546	0.1144737	0.0004971	0.0430016	0.2942210	0.2404755	0.1595233	0.3747458	0.2739544	0.4056359	0.4181513	0.0033667	0.3086549	0.3612038	0.4041492	0.4122239	0.5233142	0.1995186	0.5724505	0.3385142	0.5511431	0.4707509	0.5399213	0.0482025	0.6261060	0.0032611	0.3908148	0.5634930	0.5968736	0.2860899	0.6075622	0.1365925
50	0.3219304	0.1292774	0.7866071	0.2046929	0.0976832	0.1544432	0.1301502	0.2554637	0.3561390	0.3183643	0.6320945	0.2075163	0.5618438	0.0312646	0.0487314	0.6644975	0.0467277	0.4146379	0.2573043	0.0271432	0.3563820	0.4202239	0.2514118	0.6846344	0.0949842	0.0342226	0.1170995	0.2795230	0.4571595	0.0626114	0.0084323	0.0019401	0.1994664	0.0302889	0.3760119	0.6515327	0.6741914	0.0263506	0.0609665	0.2540826	0.5775308	0.4766742	0.2160609	0.6977268	0.0066922	0.0195044	0.6154324	0.3611157	0.3128234	0.2045513	0.6260692	0.1545968	0.5009011	0.3657283	0.0011492	0.2002166	0.0000000	0.0599645	0.5274421	0.5916607	0.0147263	0.2080623	0.0343287	0.0127844	0.3087969	0.2723472	0.6425039	0.0745966	0.3465464	0.1851962	0.0028197	0.1389995	0.2795922	0.2929568	0.1679767	0.2604414	0.2316600	0.1553722	0.4403757	0.0017903	0.4031884	0.5125908	0.4127740	0.5259035	0.5352003	0.1765588	0.5443163	0.3467575	0.4793774	0.4656353	0.3105765	0.0597049	0.5612292	0.0013807	0.3289451	0.5905412	0.6372777	0.3304454	0.5103223	0.1594176
100	0.4440075	0.0340963	0.4885106	0.2776662	0.0357281	0.0871956	0.1541701	0.1293649	0.4311638	0.2747134	0.6018606	0.2545961	0.5032950	0.0293531	0.0431135	0.5775359	0.0648492	0.5288166	0.2733546	0.0201806	0.4871687	0.4752849	0.2264471	0.6474215	0.0877269	0.0438578	0.1927210	0.4981035	0.4969160	0.1776839	0.0161290	0.0080647	0.1662670	0.0304734	0.4393987	0.6058246	0.4831126	0.0314331	0.0456375	0.2308411	0.4744586	0.5298688	0.1635107	0.5607403	0.0030109	0.0195931	0.5594805	0.3531645	0.1719173	0.3194243	0.5815646	0.1460846	0.5143985	0.3706903	0.0003164	0.2434099	0.0003578	0.0815924	0.4850728	0.6474652	0.0290921	0.3064105	0.0671114	0.0059827	0.2498172	0.2190990	0.6085274	0.0494184	0.3425658	0.3257203	0.0000000	0.0829616	0.3919407	0.2456012	0.0913315	0.2652912	0.2838693	0.1038820	0.4295660	0.0000021	0.4379302	0.4645375	0.3776094	0.5339197	0.5481294	0.0690649	0.5715759	0.3354542	0.5965446	0.5006974	0.4266952	0.0481462	0.3708029	0.0122291	0.0730482	0.6180896	0.5056926	0.4723687	0.4670180	0.1096794
150	0.4181503	0.0559299	0.4506924	0.2352312	0.0689975	0.1499196	0.0495058	0.1519259	0.4153059	0.3052511	0.5109002	0.3517614	0.5801916	0.0326635	0.0529453	0.4376136	0.1135669	0.5590052	0.5191565	0.0307185	0.6194062	0.4733003	0.2807698	0.6482171	0.0612206	0.0780019	0.2341440	0.6092734	0.5349674	0.2543979	0.0482108	0.0024592	0.1498975	0.0661636	0.3047968	0.6284272	0.3899566	0.0535457	0.0643572	0.2054627	0.4587595	0.4983684	0.1759783	0.5509024	0.0018473	0.0407557	0.6537184	0.2329835	0.1264936	0.2853957	0.6024861	0.1140511	0.5762295	0.3376884	0.0000830	0.2403915	0.0013429	0.1023888	0.3619376	0.4919912	0.0399814	0.3331855	0.0640440	0.0040065	0.3716372	0.2484008	0.7259803	0.0104161	0.1929847	0.3255165	0.0000000	0.0486921	0.5747333	0.2005220	0.1086431	0.2350498	0.3796375	0.0781675	0.4339754	0.0000656	0.4572044	0.5106819	0.4242433	0.5581325	0.4808335	0.0213251	0.3855647	0.3814272	0.5497711	0.4786173	0.3888769	0.0283740	0.3744129	0.0082148	0.0592972	0.5124320	0.3958402	0.4497887	0.4206052	0.0821238
200	0.4274498	0.1317029	0.5352189	0.2084034	0.1307527	0.1739179	0.0480366	0.1978491	0.3566644	0.3460929	0.5956482	0.3680481	0.5661217	0.0377788	0.0639817	0.3152490	0.0842471	0.7532268	0.5616221	0.0328652	0.5301132	0.3382206	0.2439850	0.6248762	0.0571747	0.2210827	0.3416292	0.5923361	0.5168071	0.3159575	0.0739879	0.0078698	0.1327291	0.0521366	0.3279873	0.6755401	0.4359328	0.0623992	0.0709310	0.2370332	0.5770002	0.4407958	0.2793223	0.5308357	0.0059321	0.0449775	0.5769741	0.1046063	0.0920320	0.2395344	0.6654464	0.1228452	0.6202531	0.4297725	0.0000019	0.3254072	0.0000457	0.1890836	0.4813796	0.5283635	0.0664301	0.2442487	0.1003702	0.0027598	0.3243549	0.2248203	0.6169686	0.0248470	0.2334383	0.2369524	0.0033694	0.0877134	0.3946485	0.1674135	0.0654569	0.2441567	0.3897048	0.0417432	0.4796003	0.0005009	0.3602350	0.4684166	0.3194427	0.4479708	0.6929597	0.0193388	0.3314136	0.3044271	0.4370705	0.4153085	0.3754092	0.1384167	0.4019570	0.0104220	0.0413244	0.5007042	0.3033177	0.5025991	0.2782357	0.0940953
250	0.5121383	0.1062116	0.4625783	0.2387017	0.0686880	0.1541783	0.0687235	0.1142474	0.4704363	0.2170874	0.7061621	0.1965345	0.4877109	0.0877110	0.1837047	0.2763332	0.0794738	0.6417251	0.7046905	0.0270598	0.5721541	0.4335672	0.2652397	0.5559143	0.1830163	0.3543754	0.4795596	0.4619387	0.6387377	0.2591930	0.0439182	0.0068502	0.1584837	0.1120482	0.2614434	0.5121034	0.4505864	0.0789081	0.0355970	0.2149703	0.4985752	0.3935922	0.3143788	0.5324489	0.0019317	0.0640692	0.4787948	0.0893042	0.1695575	0.2531520	0.5884234	0.1439337	0.5444451	0.4240042	0.0001030	0.3563579	0.0001711	0.1788770	0.5870996	0.6273002	0.1010344	0.2509946	0.0826497	0.0017794	0.3153267	0.1810106	0.5964596	0.0365612	0.2415693	0.1899424	0.0107437	0.0332773	0.5041194	0.2004395	0.0316020	0.3695282	0.4987649	0.0030398	0.3872150	0.0003077	0.3955068	0.4904643	0.1897034	0.5135461	0.6554663	0.0096299	0.2507736	0.4343446	0.4375656	0.4374008	0.4000646	0.2971652	0.3666622	0.0123950	0.0373987	0.4732288	0.2286135	0.4882275	0.3221401	0.0647531
300	0.4522876	0.2830372	0.4701739	0.2876614	0.0282745	0.1592256	0.0667690	0.0592704	0.3744416	0.2855941	0.6941126	0.2020001	0.4300455	0.1005923	0.2418153	0.2625776	0.0629188	0.6380544	0.7268299	0.0539797	0.5846809	0.3454714	0.2405292	0.6123802	0.4069641	0.4742090	0.4621475	0.5272349	0.5458170	0.2697673	0.0393302	0.0398797	0.1473903	0.2044604	0.2865234	0.4881003	0.3737352	0.0255106	0.0890110	0.2959687	0.5406985	0.3421494	0.3236643	0.6090673	0.0087245	0.0255939	0.5793394	0.1148643	0.1935764	0.2769452	0.5955274	0.1319794	0.5083269	0.3909983	0.0000104	0.2525860	0.0000724	0.1717931	0.5976178	0.5860265	0.2346888	0.2661322	0.0966303	0.0059693	0.3386853	0.1886924	0.6716951	0.1017671	0.2625729	0.1680325	0.0028620	0.0240289	0.5527575	0.1593535	0.0312301	0.4026547	0.3863077	0.0366781	0.5643402	0.0000382	0.4195426	0.5463779	0.1582735	0.5513755	0.6313255	0.0324444	0.3201788	0.3195213	0.5581106	0.5193301	0.4412624	0.3766017	0.2824446	0.0269510	0.0461694	0.5981262	0.2426444	0.3921622	0.2127927	0.1298965
350	0.4443021	0.2204848	0.4880489	0.3293425	0.0324326	0.1317164	0.0658416	0.0536973	0.3166334	0.3218082	0.6209829	0.2573636	0.5028713	0.2071832	0.2400685	0.2278527	0.0644796	0.7111824	0.5941129	0.1279111	0.7244788	0.2564281	0.3387757	0.5330818	0.4784041	0.5029674	0.3873841	0.6709433	0.5777993	0.3200831	0.0432356	0.0918827	0.1280473	0.2187634	0.2205721	0.5004110	0.3985176	0.0839335	0.0711427	0.2088071	0.5046246	0.3028290	0.5524772	0.5737776	0.0167939	0.0425505	0.4749460	0.2167292	0.2109595	0.2559081	0.5782374	0.1856646	0.5005022	0.4365704	0.0002336	0.2274788	0.0005683	0.1572022	0.5548741	0.5940703	0.2354386	0.2657571	0.0754266	0.0206364	0.2751876	0.1716602	0.6580564	0.0683685	0.1963577	0.1344472	0.0143500	0.0499163	0.5609555	0.1739726	0.0162631	0.4211489	0.2904470	0.0488125	0.4531044	0.0001272	0.3637455	0.5372786	0.0849686	0.5526484	0.6228229	0.0431962	0.3989538	0.3665480	0.5343294	0.3660544	0.3909971	0.3690326	0.3981354	0.0384881	0.0278643	0.3994555	0.2969873	0.4880875	0.3541760	0.0794554
400	0.4139634	0.1755719	0.5063938	0.4557210	0.0355150	0.1540655	0.0656081	0.0867398	0.3727436	0.3021268	0.6758917	0.2518115	0.4176814	0.1386474	0.2782841	0.2014192	0.0687876	0.6493161	0.5599763	0.1435280	0.6822176	0.1962987	0.3211057	0.5664286	0.5510253	0.3896165	0.4146806	0.6474070	0.6427440	0.4440986	0.0194684	0.1359469	0.1457236	0.2084898	0.2146612	0.3842205	0.2059886	0.0907522	0.0663029	0.2952969	0.5154966	0.3606578	0.3888914	0.5769126	0.0390201	0.0130775	0.5232671	0.1426217	0.1982717	0.2864367	0.6148625	0.2942124	0.5156438	0.3573536	0.0000007	0.2493197	0.0000806	0.2518776	0.4876398	0.6043870	0.2429073	0.3526205	0.1329368	0.0150280	0.2675175	0.0988432	0.7796985	0.0533638	0.1532487	0.1847282	0.0021445	0.0348929	0.5995023	0.1373138	0.0066633	0.3916731	0.3500730	0.0294265	0.5468748	0.0002520	0.4087610	0.5502271	0.1052881	0.4954889	0.5872882	0.0685274	0.3097916	0.2639358	0.5140956	0.3353224	0.4743930	0.4342459	0.4941779	0.0532227	0.0298068	0.5168028	0.2310496	0.5504591	0.1958778	0.1665307
