"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.9999114	0.0268933	0.8951525	0.8035978	0.1902098	0.2858660	0.9513407	0.8621021	0.2554843	0.2726486	0.4905471	0.8147012	0.5088220	0.9997789	0.9674299	0.2135227	0.3173576	0.2343655	0.9308062	0.3044838	0.4764425	0.1091039	0.5902773	0.0565384	0.2573497	0.7621040	0.9948291	0.6223763	0.7022592	0.6904648	0.8784103	0.6338731	0.0806223	0.9008782	0.8356088	0.2888049	0.4969792	0.8776454	0.8144963	0.7087695	0.9964478	0.8143773	0.9000859	0.2158358	0.9554045	0.7401227	0.3069984	0.9999810	0.7947322	0.9868541	0.6593433	0.3632251	0.0927424	0.2384209	0.9999267	0.9993724	0.1063314	0.2360760	0.0002235	0.0104357	0.8773001	0.3349074	0.0054420	0.6301811	0.9999853	0.4292805	0.8537673	0.5192688	0.7874890	0.3114722	0.2080278	0.4657360	0.5759684	0.7007592	0.2293892	0.8825936	0.0171783	0.0918479	0.0002391	0.6487685	0.0697504	0.6399375	0.5986517	0.4199486	0.0789116	0.5452842	0.0431962	0.3586355	0.7880870	0.5405689	0.3104103	0.1262826	0.8578102	0.5034463	0.0846438	0.9146773	0.0373573	0.6365843	0.2040540	0.2068605
100	0.9999241	0.0242978	0.9027866	0.5711714	0.3117805	0.2057312	0.9523169	0.8863366	0.4357310	0.6259789	0.1525559	0.7895746	0.5116297	0.9998685	0.9730597	0.1030702	0.3169222	0.2182689	0.9597668	0.1476560	0.4688152	0.1135515	0.5902095	0.0945914	0.3586531	0.7621038	0.9983017	0.6223763	0.8319045	0.8480063	0.7629786	0.6351540	0.0307068	0.9010020	0.8026518	0.2164792	0.6948179	0.8776454	0.8144962	0.7087695	0.9980309	0.7458423	0.8846853	0.1725897	0.9554792	0.4591641	0.3069124	0.9999807	0.7633721	0.9783525	0.6769063	0.3009175	0.0701788	0.1706094	0.9999372	0.9995480	0.0604863	0.2330638	0.0002723	0.0087254	0.8848850	0.2662948	0.0038170	0.6700289	0.9999774	0.4418071	0.8452475	0.4432702	0.7507382	0.2664686	0.2096660	0.5118581	0.5781114	0.5862719	0.3062366	0.8837851	0.0230474	0.0841837	0.0001623	0.8253368	0.0543977	0.5582247	0.5770156	0.4194936	0.1042280	0.5389181	0.0317560	0.2325631	0.7741514	0.5941136	0.5612409	0.0916048	0.8539553	0.5466863	0.0828299	0.9031915	0.0475155	0.6485171	0.2320148	0.1588885
150	0.9999384	0.0231776	0.9192631	0.4035367	0.3611394	0.1675936	0.9544286	0.9078227	0.6301398	0.8790158	0.0429551	0.7551855	0.5179208	0.9999402	0.9818543	0.0499193	0.3167447	0.1889232	0.9822459	0.0716935	0.4196332	0.1257844	0.5897481	0.2165172	0.4696946	0.7621036	0.9995120	0.6223763	0.9147080	0.9067353	0.6970376	0.6474232	0.0124498	0.8935517	0.6728381	0.1494518	0.8061632	0.8776454	0.8144962	0.7087695	0.9990243	0.7065799	0.8770966	0.1330723	0.9557582	0.2979645	0.3067325	0.9999781	0.6635307	0.9539507	0.6981503	0.2881462	0.0658396	0.0934248	0.9999538	0.9997271	0.0276743	0.2446004	0.0007642	0.0352228	0.9043344	0.2354511	0.0037490	0.7062270	0.9999477	0.4059600	0.8441825	0.3750626	0.7297021	0.2360331	0.2105073	0.5701122	0.5091262	0.4779194	0.3546983	0.8810151	0.0361499	0.0715682	0.0002702	0.9190052	0.0560086	0.4926792	0.5122738	0.4181523	0.1066112	0.5357161	0.0200423	0.1431206	0.7489696	0.6131778	0.6857187	0.0612957	0.8479103	0.5815685	0.0785071	0.8455608	0.0561748	0.6444290	0.2618560	0.1314729
200	0.9999454	0.0242555	0.9402878	0.3080566	0.3774347	0.1525940	0.9565685	0.9242336	0.7667518	0.9677675	0.0129378	0.7282207	0.5229283	0.9999747	0.9880358	0.0347792	0.3180714	0.1778066	0.9930102	0.0398431	0.3848437	0.1420511	0.5888651	0.3871734	0.5350791	0.7621035	0.9998675	0.6223763	0.9584464	0.9246856	0.6698976	0.6900656	0.0067668	0.8560332	0.4718596	0.1097059	0.8589152	0.8776453	0.8144962	0.7087695	0.9995439	0.6872208	0.8768708	0.1109784	0.9565602	0.2209737	0.3065691	0.9999678	0.5680452	0.9108378	0.7030642	0.2906542	0.0583039	0.0463870	0.9999700	0.9998495	0.0114070	0.2897317	0.0031048	0.0788441	0.9257573	0.2117629	0.0066491	0.7242448	0.9998634	0.3318775	0.8523416	0.3372160	0.7487079	0.2372367	0.2107686	0.6220208	0.4254420	0.4115636	0.3900835	0.8783746	0.0557314	0.0634335	0.0004320	0.9640062	0.0620247	0.4590041	0.4343448	0.4155277	0.0932901	0.5343846	0.0117517	0.0971265	0.7158525	0.6022265	0.7772117	0.0420627	0.8403470	0.5803426	0.0735721	0.7959451	0.0598621	0.6347312	0.3091053	0.1232005
250	0.9999384	0.0289184	0.9584607	0.2621146	0.3822430	0.1472775	0.9575587	0.9369545	0.8374924	0.9921697	0.0052459	0.7121203	0.5237460	0.9999877	0.9912408	0.0312416	0.3206729	0.1785447	0.9973605	0.0271464	0.3654106	0.1577864	0.5904527	0.5365337	0.5630778	0.7621035	0.9999650	0.6223763	0.9795846	0.9297068	0.6734521	0.7659943	0.0057696	0.7462024	0.2971802	0.0902387	0.8833128	0.8776453	0.8144962	0.7087696	0.9997938	0.6789747	0.8810191	0.1016519	0.9583929	0.1871811	0.3064673	0.9999482	0.5210116	0.8604006	0.6985006	0.2952766	0.0555430	0.0240443	0.9999811	0.9999212	0.0044377	0.3629380	0.0087767	0.0986228	0.9411665	0.1861332	0.0125229	0.7299686	0.9997011	0.2587082	0.8622579	0.3207200	0.7638701	0.2488058	0.2107932	0.6613705	0.3653634	0.3722334	0.4143065	0.8775338	0.0783175	0.0599862	0.0005059	0.9851198	0.0680797	0.4446227	0.3799774	0.4119254	0.0784488	0.5338769	0.0068185	0.0766485	0.6797861	0.5382831	0.8557769	0.0316069	0.8330521	0.5708709	0.0694436	0.7683387	0.0610999	0.6265783	0.3953159	0.1239953
300	0.9999022	0.0370576	0.9704975	0.2423921	0.3835290	0.1454860	0.9560800	0.9462664	0.8685343	0.9981944	0.0033347	0.7038132	0.5214352	0.9999921	0.9927207	0.0304896	0.3235226	0.1788281	0.9990168	0.0221868	0.3539173	0.1700130	0.6001970	0.6386930	0.5726121	0.7621035	0.9999909	0.6223763	0.9893065	0.9310445	0.6831306	0.8486756	0.0084802	0.5564972	0.1855792	0.0815662	0.8978877	0.8776453	0.8144962	0.7087696	0.9999084	0.6763254	0.8866074	0.1003327	0.9616071	0.1730372	0.3064156	0.9999261	0.5029551	0.8185017	0.6926755	0.2991355	0.0639917	0.0146010	0.9999873	0.9999598	0.0016714	0.4438061	0.0142851	0.1015290	0.9494927	0.1651569	0.0188364	0.7298111	0.9994988	0.2106138	0.8690940	0.3146375	0.7692311	0.2586106	0.2107639	0.6869650	0.3300413	0.3282726	0.4276549	0.8783493	0.0989736	0.0588850	0.0005139	0.9940946	0.0733951	0.4390060	0.3516887	0.4082011	0.0677678	0.5336921	0.0043289	0.0677662	0.6497826	0.4164895	0.9089732	0.0263638	0.8271496	0.5640677	0.0665108	0.7548347	0.0615306	0.6214646	0.4928840	0.1275029
350	0.9998183	0.0459111	0.9772380	0.2345952	0.3838273	0.1446963	0.9513498	0.9524377	0.8808494	0.9995971	0.0028671	0.6998036	0.5181431	0.9999933	0.9933914	0.0303380	0.3258872	0.1769137	0.9996345	0.0202660	0.3468240	0.1773513	0.6177553	0.6996930	0.5754552	0.7621035	0.9999976	0.6223763	0.9936588	0.9313892	0.6890471	0.9128831	0.0183480	0.3592637	0.1248601	0.0777795	0.9129404	0.8776453	0.8144962	0.7087696	0.9999595	0.6762492	0.8917621	0.1035113	0.9659125	0.1672902	0.3063933	0.9999085	0.4967196	0.7913788	0.6889856	0.3020958	0.0686353	0.0108491	0.9999906	0.9999795	0.0006226	0.5386905	0.0140206	0.0995231	0.9524112	0.1534920	0.0228790	0.7275456	0.9993150	0.1855509	0.8712269	0.3125848	0.7694959	0.2639683	0.2107421	0.7015905	0.3112265	0.2537567	0.4334817	0.8800360	0.1142688	0.0587800	0.0004945	0.9976964	0.0777674	0.4368563	0.3395670	0.4050767	0.0614344	0.5336264	0.0031925	0.0633584	0.6302444	0.3057389	0.9393208	0.0237782	0.8226537	0.5599120	0.0646933	0.7483748	0.0617643	0.6185690	0.5665594	0.1308341
400	0.9996887	0.0530707	0.9806285	0.2317089	0.3838635	0.1439360	0.9445812	0.9560922	0.8854136	0.9999120	0.0027536	0.6978281	0.5152272	0.9999934	0.9937090	0.0303085	0.3275551	0.1772189	0.9998633	0.0195250	0.3428476	0.1803389	0.6365968	0.7339804	0.5768295	0.7621035	0.9999994	0.6223763	0.9956030	0.9314751	0.6916491	0.9530865	0.0335574	0.2150667	0.0946105	0.0759231	0.9313472	0.8776453	0.8144962	0.7087696	0.9999818	0.6771954	0.8956349	0.1077435	0.9703538	0.1650007	0.3063854	0.9998973	0.4947951	0.7765593	0.6876628	0.3044952	0.0700454	0.0094085	0.9999922	0.9999891	0.0002361	0.6640457	0.0103361	0.0975077	0.9519785	0.1513749	0.0241658	0.7246673	0.9991703	0.1745057	0.8690256	0.3117922	0.7672896	0.2658639	0.2107339	0.7091811	0.3017459	0.1712155	0.4353141	0.8818698	0.1236630	0.0590879	0.0004678	0.9991068	0.0809974	0.4359658	0.3355350	0.4028210	0.0580735	0.5336029	0.0026987	0.0601836	0.6198079	0.2418415	0.9552620	0.0223932	0.8191551	0.5574732	0.0637097	0.7452234	0.0619934	0.6168971	0.6103546	0.1331585
450	0.9995425	0.0580564	0.9822141	0.2307082	0.3838214	0.1429850	0.9382034	0.9580776	0.8870243	0.9999811	0.0027261	0.6967052	0.5131139	0.9999930	0.9938694	0.0303028	0.3286251	0.1855107	0.9999479	0.0192396	0.3411345	0.1812108	0.6519478	0.7536360	0.5783837	0.7621035	0.9999998	0.6223763	0.9965042	0.9314955	0.6926435	0.9751270	0.0443645	0.1292656	0.0802004	0.0747377	0.9497088	0.8776453	0.8144962	0.7087696	0.9999914	0.6788350	0.8981050	0.1111660	0.9739770	0.1641010	0.3063838	0.9998913	0.4944090	0.7693274	0.6877404	0.3065420	0.0703483	0.0088696	0.9999930	0.9999937	0.0000958	0.7818887	0.0069736	0.0963404	0.9500773	0.1560391	0.0237971	0.7217514	0.9990576	0.1704822	0.8641942	0.3113355	0.7638354	0.2660011	0.2107333	0.7129012	0.2971289	0.1084980	0.4355086	0.8834173	0.1284485	0.0595032	0.0004427	0.9996535	0.0831036	0.4355225	0.3349922	0.4013605	0.0564139	0.5335943	0.0024881	0.0571836	0.6151733	0.2125244	0.9633711	0.0215053	0.8163088	0.5561360	0.0632400	0.7436441	0.0622457	0.6158572	0.6329000	0.1345436
500	0.9994086	0.0614465	0.9829169	0.2304003	0.3837463	0.1419874	0.9336689	0.9591253	0.8875721	0.9999960	0.0027195	0.6959112	0.5117252	0.9999926	0.9939549	0.0303017	0.3292855	0.1986880	0.9999792	0.0191297	0.3404641	0.1826031	0.6628349	0.7659086	0.5801480	0.7621035	0.9999999	0.6223763	0.9969563	0.9314997	0.6929980	0.9862629	0.0492218	0.0838948	0.0733766	0.0738267	0.9639996	0.8776453	0.8144962	0.7087696	0.9999955	0.6825312	0.8995237	0.1134804	0.9764313	0.1637508	0.3063842	0.9998884	0.4947192	0.7660546	0.6882366	0.3082336	0.0703838	0.0086752	0.9999934	0.9999956	0.0000449	0.8608883	0.0048846	0.0957954	0.9479914	0.1637807	0.0228989	0.7192927	0.9989657	0.1694773	0.8586787	0.3110018	0.7602020	0.2655873	0.2107360	0.7147266	0.2949312	0.0696367	0.4352705	0.8845253	0.1301719	0.0598672	0.0004228	0.9998646	0.0844764	0.4352602	0.3356424	0.4004886	0.0556345	0.5335907	0.0023982	0.0544608	0.6137110	0.2005063	0.9675059	0.0208538	0.8139770	0.5554550	0.0630412	0.7428385	0.0624900	0.6151783	0.6435262	0.1352892
550	0.9992768	0.0669590	0.9810961	0.3553358	0.2418343	0.2226837	0.9309631	0.9587175	0.8604026	0.9741213	0.5052632	0.6993720	0.5109115	0.9999913	0.9940185	0.0304800	0.3296670	0.2263228	0.9999453	0.1792914	0.3396094	0.1861091	0.6699895	0.7737069	0.5814136	0.7621035	0.9952320	0.6223763	0.9476567	0.7222775	0.8137316	0.9916194	0.4964822	0.0543092	0.0701379	0.0763890	0.9422799	0.8776453	0.8144962	0.7087696	0.9990308	0.7532796	0.9135152	0.1221041	0.9741581	0.4083868	0.3063851	0.9998875	0.4987632	0.8040527	0.6885845	0.4299608	0.1094901	0.0111557	0.9999936	0.9999944	0.0000341	0.9042543	0.0032146	0.1403356	0.9448111	0.2350502	0.0222495	0.6996798	0.9989195	0.1403880	0.8556759	0.3135897	0.7579587	0.2683991	0.2106494	0.7078139	0.3370739	0.0484414	0.3654535	0.8799264	0.1236393	0.0601591	0.0016972	0.9984965	0.1539814	0.4430006	0.3367404	0.4000296	0.0597031	0.5398678	0.0031194	0.0749421	0.6200273	0.1326237	0.8353165	0.0200751	0.8152495	0.5491702	0.0630420	0.6755436	0.0625953	0.5891579	0.6460971	0.1367362
600	0.9991468	0.0640766	0.9656627	0.6012557	0.1158537	0.3011167	0.9291926	0.9505989	0.8147321	0.6879387	0.8478067	0.7230200	0.5122494	0.9999792	0.9941366	0.0405487	0.3291174	0.2428326	0.9994699	0.3176451	0.3430989	0.1927597	0.6737987	0.7761304	0.5818718	0.7621035	0.9917595	0.6223763	0.8866359	0.5553831	0.9234527	0.9941000	0.8245782	0.0352705	0.0717472	0.0965848	0.9164256	0.8776453	0.8144962	0.7087696	0.9976834	0.8256200	0.9301691	0.1612042	0.9653215	0.6893222	0.3063887	0.9998896	0.5130821	0.8963034	0.6887108	0.5410588	0.1297806	0.0471145	0.9999936	0.9999601	0.0000958	0.9225335	0.0023209	0.3384008	0.9297137	0.3165575	0.0206210	0.6105584	0.9990489	0.1707476	0.8579128	0.3380992	0.7599680	0.3024372	0.2100116	0.6619667	0.3964389	0.0564081	0.2794514	0.8793548	0.0949020	0.0619403	0.0029519	0.9972262	0.2041226	0.4936289	0.3389470	0.4003057	0.0815062	0.5484902	0.0060144	0.0968278	0.6528581	0.1306178	0.7238476	0.0164939	0.8214049	0.5068115	0.0644028	0.6300238	0.0608327	0.5621975	0.6334627	0.1505715
650	0.9992508	0.0503875	0.9400289	0.8095913	0.0649958	0.3382561	0.9271110	0.9326032	0.6921903	0.4010957	0.9581369	0.7564680	0.5183598	0.9999156	0.9942409	0.0785152	0.3262393	0.2407589	0.9984330	0.3808231	0.3737586	0.1953491	0.6744295	0.7749524	0.5852338	0.7621035	0.9905492	0.6223763	0.8483814	0.4920868	0.9723027	0.9949001	0.9447297	0.0264972	0.0906463	0.1287180	0.9044600	0.8776453	0.8144962	0.7087696	0.9966202	0.8648680	0.9409680	0.2101686	0.9597334	0.8505195	0.3064080	0.9998960	0.5278463	0.9514670	0.6873894	0.5901484	0.1331305	0.1398780	0.9999938	0.9998303	0.0002216	0.9185269	0.0034843	0.4496160	0.8975681	0.3905922	0.0159547	0.5424129	0.9993106	0.2562220	0.8509660	0.3867193	0.7639307	0.3248220	0.2084408	0.5920781	0.4741278	0.0816907	0.2115799	0.8828043	0.0631313	0.0696958	0.0036312	0.9966852	0.2168588	0.5707837	0.3468135	0.4022644	0.1069527	0.5571098	0.0090044	0.1154531	0.6952632	0.2261062	0.6745698	0.0132747	0.8250464	0.4217773	0.0688812	0.6782174	0.0559322	0.5475255	0.6056647	0.1878045
700	0.9995155	0.0381884	0.9191354	0.9209211	0.0499482	0.3526301	0.9239577	0.9110383	0.4921069	0.2661932	0.9854325	0.7835374	0.5273309	0.9997579	0.9938910	0.1232654	0.3213221	0.2360475	0.9963970	0.4048979	0.4381417	0.1891693	0.6741132	0.7740951	0.5928111	0.7621035	0.9901936	0.6223763	0.8283314	0.4726199	0.9905388	0.9933539	0.9831520	0.0295284	0.1432530	0.1562328	0.9001608	0.8776453	0.8144962	0.7087696	0.9958976	0.8835541	0.9466601	0.2445481	0.9572569	0.9275123	0.3064611	0.9999040	0.5374970	0.9744752	0.6833036	0.6052042	0.1325789	0.2526915	0.9999943	0.9995098	0.0003631	0.8678066	0.0058311	0.4883559	0.8615602	0.4657280	0.0112638	0.5120825	0.9995595	0.3316928	0.8329584	0.4325895	0.7669828	0.3247832	0.2060625	0.5253019	0.5941707	0.0974350	0.1745946	0.8864890	0.0407118	0.0840244	0.0040489	0.9964367	0.2168717	0.6319563	0.3863122	0.4059266	0.1249775	0.5631609	0.0118145	0.1282302	0.7246026	0.3149921	0.6547980	0.0116633	0.8239999	0.3422358	0.0752914	0.7589661	0.0521408	0.5431074	0.5779384	0.2256323
750	0.9997261	0.0312860	0.9069876	0.9682653	0.0468175	0.3572874	0.9200453	0.8927740	0.3166603	0.2187568	0.9873934	0.8003387	0.5356332	0.9995672	0.9925084	0.1527348	0.3160507	0.2342045	0.9922289	0.4125383	0.4984810	0.1781053	0.6753251	0.7758705	0.6016567	0.7621035	0.9900961	0.6223763	0.8186650	0.4677062	0.9968360	0.9862526	0.9948954	0.0597232	0.2221702	0.1729879	0.8975468	0.8776453	0.8144962	0.7087696	0.9954621	0.8920098	0.9484837	0.2625715	0.9562103	0.9613044	0.3065415	0.9999110	0.5426802	0.9830192	0.6765515	0.6055733	0.1315649	0.3408588	0.9999948	0.9990177	0.0004950	0.7551067	0.0066650	0.5019634	0.8342711	0.5320794	0.0082214	0.5020133	0.9997297	0.3825728	0.8132298	0.4609439	0.7686497	0.3186443	0.2038234	0.4731049	0.7174069	0.1220798	0.1636243	0.8889576	0.0274728	0.0986086	0.0043451	0.9961534	0.2142097	0.6660273	0.4848459	0.4100860	0.1352766	0.5660691	0.0141859	0.1351143	0.7362601	0.3932305	0.6470895	0.0110268	0.8205218	0.3046012	0.0810331	0.8226542	0.0515188	0.5505374	0.5597718	0.2467399
800	0.9998408	0.0280649	0.9009974	0.9860777	0.0466380	0.3581691	0.9167430	0.8808333	0.2111145	0.2056922	0.9833216	0.8092512	0.5417227	0.9994227	0.9904242	0.1663877	0.3118581	0.2348522	0.9859838	0.4141435	0.5293570	0.1675080	0.6785138	0.7797988	0.6087105	0.7621035	0.9900703	0.6223763	0.8141619	0.4670030	0.9989204	0.9699389	0.9976625	0.1373032	0.3005874	0.1812526	0.8885202	0.8776453	0.8144962	0.7087696	0.9952257	0.8936891	0.9476458	0.2706416	0.9557716	0.9754432	0.3066210	0.9999158	0.5451590	0.9860909	0.6694254	0.6017767	0.1307423	0.3925878	0.9999951	0.9984907	0.0006044	0.6537337	0.0055997	0.5135688	0.8182070	0.5843558	0.0066127	0.4979355	0.9998275	0.4126158	0.7976133	0.4740765	0.7698029	0.3138908	0.2023487	0.4373986	0.7968724	0.1677891	0.1646879	0.8900584	0.0203041	0.1086740	0.0045360	0.9957349	0.2112876	0.6812623	0.5794956	0.4136207	0.1385873	0.5669257	0.0156531	0.1388883	0.7372397	0.4960881	0.6443805	0.0108526	0.8170398	0.2984793	0.0849456	0.8609246	0.0526750	0.5673169	0.5383805	0.2543178
850	0.9998940	0.0266991	0.8982927	0.9922648	0.0468282	0.3578509	0.9159571	0.8738952	0.1603081	0.2037944	0.9799265	0.8134358	0.5456684	0.9993390	0.9884880	0.1709988	0.3092764	0.2364460	0.9793507	0.4139208	0.5288224	0.1598931	0.6825950	0.7833362	0.6122591	0.7621035	0.9900635	0.6223763	0.8117699	0.4672366	0.9996018	0.9454289	0.9868333	0.2516320	0.3604419	0.1850292	0.8572772	0.8776453	0.8144962	0.7087696	0.9951081	0.8886697	0.9453973	0.2739980	0.9555895	0.9811819	0.3066800	0.9999188	0.5458828	0.9871983	0.6647293	0.5980138	0.1301900	0.4159070	0.9999954	0.9980451	0.0006998	0.5966303	0.0041444	0.5293595	0.8106331	0.6203810	0.0058532	0.4952389	0.9998782	0.4286838	0.7870391	0.4787176	0.7725712	0.3114587	0.2015720	0.4155514	0.8084935	0.2158534	0.1679619	0.8901181	0.0167638	0.1141432	0.0046234	0.9951824	0.2081333	0.6869889	0.6318831	0.4161200	0.1311373	0.5668354	0.0158883	0.1435390	0.7351140	0.6048440	0.6437981	0.0110272	0.8150063	0.3038282	0.0872071	0.8809103	0.0540629	0.5847693	0.4696887	0.2556235
900	0.9999169	0.0261509	0.8971311	0.9942893	0.0468985	0.3576020	0.9184855	0.8697734	0.1395507	0.2044667	0.9789905	0.8151837	0.5479843	0.9992971	0.9871484	0.1718225	0.3081111	0.2380081	0.9738636	0.4133855	0.5104548	0.1552724	0.6859398	0.7824909	0.6105661	0.7621035	0.9900618	0.6223763	0.8093908	0.4675358	0.9998266	0.9184528	0.9228875	0.3680198	0.3996028	0.1875463	0.7941850	0.8776453	0.8144962	0.7087696	0.9950536	0.8837209	0.9428059	0.2752878	0.9555131	0.9834626	0.3067170	0.9999204	0.5454687	0.9876042	0.6637555	0.5941947	0.1298527	0.4212308	0.9999956	0.9977217	0.0008333	0.5707946	0.0030776	0.5464121	0.8087044	0.6378979	0.0055206	0.4935753	0.9999026	0.4365735	0.7810894	0.4798939	0.7812263	0.3105505	0.2011885	0.4033882	0.7644955	0.2540407	0.1693629	0.8895607	0.0153667	0.1167268	0.0046178	0.9944189	0.2034318	0.6887654	0.6547575	0.4176838	0.1133886	0.5661047	0.0151968	0.1548368	0.7339364	0.6811308	0.6439009	0.0118353	0.8154010	0.3107119	0.0883853	0.8904459	0.0549984	0.5972019	0.3683299	0.2550145
950	0.9999264	0.0259388	0.8966377	0.9949259	0.0469098	0.3579882	0.9231274	0.8670207	0.1322702	0.2048856	0.9802426	0.8158907	0.5490679	0.9992781	0.9863689	0.1714964	0.3078651	0.2392189	0.9699630	0.4129821	0.4919905	0.1525965	0.6866332	0.7726422	0.6009006	0.7621035	0.9900613	0.6223763	0.8052631	0.4677978	0.9998997	0.8944497	0.7836235	0.4624150	0.4249740	0.1909918	0.7121444	0.8776453	0.8144962	0.7087696	0.9950301	0.8807502	0.9405342	0.2754193	0.9554799	0.9843549	0.3067396	0.9999209	0.5447605	0.9877559	0.6660902	0.5886139	0.1296534	0.4122811	0.9999956	0.9975131	0.0011231	0.5599122	0.0024376	0.5603472	0.8107016	0.6361422	0.0053847	0.4939277	0.9999145	0.4400466	0.7801942	0.4802596	0.8009483	0.3103809	0.2009545	0.3970792	0.7056957	0.2877922	0.1683946	0.8887553	0.0151006	0.1177806	0.0045353	0.9932248	0.1957593	0.6891401	0.6636475	0.4185832	0.0952602	0.5640802	0.0143754	0.1781757	0.7347182	0.7035181	0.6436463	0.0138363	0.8186804	0.3173866	0.0889506	0.8950878	0.0553356	0.6043113	0.2858621	0.2541868
1000	0.9999302	0.0258601	0.8964075	0.9951193	0.0469873	0.3590014	0.9280591	0.8648286	0.1299523	0.2044798	0.9825084	0.8163130	0.5491077	0.9992720	0.9859236	0.1710454	0.3080664	0.2400870	0.9672938	0.4127837	0.4804570	0.1507236	0.6827113	0.7497787	0.5803366	0.7621035	0.9900612	0.6223763	0.7980669	0.4681226	0.9999199	0.8753816	0.6236223	0.5305581	0.4456227	0.1965467	0.6325057	0.8776453	0.8144962	0.7087696	0.9950207	0.8790960	0.9388101	0.2743966	0.9554642	0.9846995	0.3067568	0.9999210	0.5442130	0.9878137	0.6701735	0.5800214	0.1295326	0.3885866	0.9999956	0.9974001	0.0017932	0.5539735	0.0020597	0.5679455	0.8153210	0.6177951	0.0053391	0.4980324	0.9999223	0.4411371	0.7846626	0.4809799	0.8329063	0.3104599	0.2007420	0.3939799	0.6589783	0.3293171	0.1662241	0.8879601	0.0152956	0.1179019	0.0044008	0.9913066	0.1851123	0.6890611	0.6665599	0.4190714	0.0828437	0.5606129	0.0139145	0.2141967	0.7365697	0.6636533	0.6420456	0.0175955	0.8242082	0.3254259	0.0891780	0.8977414	0.0551188	0.6078849	0.2348132	0.2535291

0	0.9999088	0.0288328	0.8940541	0.9943972	0.0498160	0.3684075	0.9512702	0.8543082	0.1256014	0.2014715	0.9862746	0.8191450	0.5086579	0.9997509	0.9669893	0.2577018	0.3173951	0.2347958	0.9222629	0.4693106	0.4621027	0.1088697	0.5902775	0.0533495	0.2388397	0.7621045	0.9900612	0.6223763	0.6000607	0.4919012	0.9993296	0.6338799	0.1485632	0.9001413	0.8369897	0.3081687	0.3208221	0.8776454	0.8144965	0.7087695	0.9951739	0.8795286	0.9131603	0.2270740	0.9553966	0.9848692	0.3070037	0.9999810	0.7973626	0.9878500	0.6577317	0.4540448	0.1292870	0.2502578	0.9999246	0.9993399	0.1225379	0.2371181	0.0002199	0.0121477	0.8769826	0.4015843	0.0061624	0.6208954	0.9999862	0.3998078	0.8561971	0.5391832	0.7914437	0.3182222	0.2072286	0.4562379	0.5885503	0.7243209	0.1553428	0.8774497	0.0163637	0.0921253	0.0003510	0.4756280	0.0977554	0.6645262	0.5997724	0.4200129	0.0677327	0.5514875	0.0458745	0.4692553	0.7900393	0.4801275	0.0137116	0.1368976	0.8595459	0.4953720	0.0847603	0.8978843	0.0352002	0.6175096	0.1958653	0.2266548
50	0.5893536	0.1573019	0.8947980	0.8718415	0.0498155	0.3683199	0.9445903	0.8336734	0.1810100	0.2014213	0.9875304	0.8191930	0.5110752	0.9997591	0.9629691	0.4138138	0.3210403	0.2388129	0.7559912	0.4693777	0.6341714	0.0893916	0.5905335	0.0550547	0.2462645	0.8590173	0.9901494	0.6292839	0.6081480	0.5221513	0.7993764	0.4779345	0.1478865	0.9160422	0.8189207	0.2137178	0.4226083	0.8776760	0.8163074	0.7050553	0.9964148	0.8794979	0.9118460	0.2251584	0.9556177	0.9848694	0.3069804	0.9999852	0.7970720	0.9878485	0.6655735	0.5076903	0.1304280	0.2512673	0.9999356	0.9993401	0.1120060	0.1750351	0.0002126	0.0121276	0.8764721	0.4029908	0.0061805	0.6189537	0.9999853	0.3994298	0.8517739	0.5360930	0.5805627	0.2126393	0.1071206	0.4628071	0.6033462	0.7213745	0.1589651	0.8773536	0.0332010	0.0916930	0.0003552	0.4796885	0.1012791	0.6600340	0.5996048	0.4199952	0.0736651	0.5514854	0.0457623	0.4802430	0.7864330	0.5451908	0.0137498	0.1296351	0.8595624	0.4854027	0.0847336	0.8937551	0.0326787	0.6166993	0.1967050	0.2671164
