Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
900	0.1430880	0.3054622	0.0255154	0.2723865	0.6744820	0.0622037	0.0000076	0.3426841	0.1786544	0.5044327	0.2558184	0.6204363	0.5118198	0.1699598	0.0314800	0.5631442	0.3952424	0.4874532	0.5333128	0.6983427	0.0569951	0.6799773	0.6027376	0.1390389	0.1238018	0.3558697	0.2344713	0.0370421	0.1453810	0.0013992	0.2319598	0.3650164	0.6631957	0.4311800	0.1970779	0.0010792	0.5965236	0.2125520	0.1642813	0.1149205	0.4488568	0.4293545	0.3291978	0.2370813	0.5952500	0.5919436	0.6180861	0.5919048	0.2593779	0.6677320	0.4234260	0.4796374	0.0568201	0.4300649	0.4068920	0.1415389	0.1423446	0.0538429	0.0029792	0.0496475	0.1229081	0.3241782	0.2687100	0.0953103	0.2921102	0.5619319	0.2984674	0.6288234	0.1112628	0.0622182	0.6901335	0.5608122	0.0673229	0.1638163	0.4905372	0.0551483	0.6453256	0.6755190	0.2009183	0.0003456	0.6869201	0.4533832	0.0562382	0.4806015	0.3498214	0.0392351	0.3870286	0.6193059	0.8354397	0.5351654	0.2950183	0.3802981	0.5031577	0.6777037	0.1217167	0.3689831	0.7117203	0.5628878	0.4150926	0.7274066
950	0.1552429	0.2292626	0.0203300	0.1628214	0.8020102	0.0902328	0.0000000	0.2119098	0.1458609	0.4851517	0.2819804	0.8408896	0.6084375	0.1333524	0.0310762	0.4499714	0.2988362	0.5623788	0.5413741	0.6603004	0.0792309	0.5317185	0.7534995	0.1749257	0.1255157	0.3618910	0.2585271	0.0322587	0.1816069	0.0049614	0.2309685	0.3971382	0.6624490	0.4664214	0.1599359	0.0026595	0.5867241	0.1949543	0.1688477	0.1739622	0.4882727	0.4817648	0.3827302	0.2617510	0.5402403	0.6403541	0.5993388	0.7060125	0.3964171	0.5977937	0.5067821	0.3964456	0.0345899	0.3937334	0.4710924	0.1610482	0.1302743	0.0482160	0.0011300	0.0478138	0.1496060	0.4318728	0.3249375	0.1802296	0.3742212	0.5489798	0.2604858	0.5184895	0.1453501	0.0814996	0.6804128	0.5725208	0.0775502	0.1687098	0.4327814	0.0758491	0.7647428	0.5612386	0.1698446	0.0001238	0.6923135	0.3344515	0.0250497	0.4826616	0.3041313	0.0389648	0.3774169	0.6025826	0.5010716	0.4912689	0.3679262	0.3855295	0.6796087	0.5199224	0.1649106	0.3351344	0.7390907	0.5182382	0.5332485	0.7154705
1000	0.1552335	0.2568938	0.0475820	0.1967097	0.8342212	0.0843680	0.0000445	0.2837092	0.2292122	0.5426993	0.2670710	0.6311190	0.6092354	0.1255245	0.0325161	0.5329549	0.3323817	0.6210785	0.5595902	0.6984311	0.0505889	0.5455853	0.7232739	0.1638448	0.1719032	0.3925673	0.2423756	0.0384366	0.1383739	0.0031681	0.2140953	0.4332605	0.5898031	0.3041472	0.1446727	0.0636489	0.5269935	0.2306962	0.1616769	0.1442220	0.4605693	0.5622915	0.3216039	0.3114525	0.5952041	0.6539644	0.6094860	0.6064973	0.4428926	0.6450595	0.5092157	0.4336229	0.0763006	0.3851063	0.4423388	0.1687665	0.1293087	0.0566318	0.0002075	0.0367819	0.1574974	0.2968315	0.2867633	0.1331949	0.3044398	0.5490157	0.2365169	0.4610089	0.1072353	0.1065823	0.5480230	0.7076697	0.0448023	0.1391433	0.3428886	0.0682840	0.5600309	0.6414018	0.2299589	0.0000052	0.7022505	0.4164578	0.0468880	0.4084428	0.3749812	0.0644515	0.4325701	0.5953405	0.5795987	0.5116221	0.4060509	0.4157275	0.5566833	0.4608936	0.0787522	0.3031543	0.5875077	0.5388849	0.4600678	0.7741075
0	0.0540131	0.4430078	0.0322935	0.1723872	0.6808310	0.0970136	0.0056260	0.3206948	0.2089930	0.6702566	0.2612541	0.6387297	0.1716514	0.5308104	0.0177641	0.5752617	0.2137611	0.3999161	0.4665566	0.6564206	0.0798606	0.4687395	0.6485006	0.2258654	0.3475014	0.2180938	0.3045936	0.0267026	0.0483668	0.0332176	0.1028744	0.3948811	0.5993316	0.3735680	0.2180483	0.0064340	0.5863293	0.1351695	0.1726939	0.1239582	0.4921807	0.4066306	0.2020295	0.3230833	0.5712861	0.6006656	0.5119669	0.5123756	0.6093793	0.1148229	0.5930333	0.4304434	0.1139661	0.5940275	0.4606410	0.0681636	0.3821439	0.0459568	0.0003282	0.0303078	0.1116603	0.2514845	0.1327589	0.2425265	0.1516510	0.6122162	0.1218824	0.5115111	0.0727814	0.1132147	0.4895850	0.4766320	0.1329520	0.3423294	0.4668127	0.0429807	0.6009017	0.5738997	0.4594437	0.0004164	0.6655481	0.4225799	0.0080347	0.5533196	0.3151720	0.0419986	0.3447765	0.4064340	0.6817378	0.4458986	0.3407475	0.3668965	0.5469574	0.6398705	0.1083917	0.1728980	0.6368216	0.5632093	0.2522353	0.7881328
50	0.0719650	0.5338823	0.0164140	0.1650410	0.6015039	0.0547422	0.2096831	0.5117436	0.1691381	0.5192476	0.3708102	0.5519676	0.3865779	0.4823361	0.0317431	0.4944843	0.2930066	0.4509939	0.4613272	0.6381277	0.0506699	0.5454252	0.6010889	0.2075998	0.4009345	0.3080443	0.1139512	0.0272259	0.1042084	0.1060752	0.1518100	0.5726498	0.6776371	0.3337613	0.1371789	0.0020720	0.5084173	0.1147022	0.1231516	0.3850992	0.4313223	0.4229391	0.3531779	0.3096168	0.7256598	0.6471541	0.5584392	0.4828346	0.2796864	0.2019942	0.5073277	0.3430297	0.2351288	0.4291555	0.5010721	0.1246925	0.5901579	0.0125338	0.0011386	0.0376011	0.1185849	0.2463767	0.1472776	0.4998499	0.2567735	0.4750536	0.1749441	0.5152357	0.0222394	0.1232713	0.4084157	0.4151420	0.1830994	0.2689810	0.3505686	0.1136707	0.5639674	0.8272874	0.5838036	0.0015684	0.7100450	0.4233290	0.0164286	0.6712388	0.3283667	0.0520286	0.5052045	0.5144493	0.5965028	0.5282882	0.4100064	0.3934810	0.3777242	0.6248762	0.0898369	0.0759893	0.5797488	0.5129449	0.2934050	0.6946724
100	0.0535875	0.3000594	0.0273507	0.1901510	0.5714971	0.0044741	0.2332268	0.5322657	0.1970362	0.5191244	0.2962671	0.5617018	0.4588320	0.5847570	0.0102731	0.4887885	0.2329827	0.4113700	0.3921558	0.6033493	0.0495261	0.6200334	0.6777161	0.1814526	0.4177089	0.2489884	0.1366821	0.0034850	0.3069186	0.1562314	0.1446031	0.5930510	0.6522209	0.5000562	0.0693567	0.0150583	0.5591673	0.1592282	0.0641901	0.4417129	0.3474427	0.5145845	0.2730027	0.2981128	0.5233781	0.6451458	0.5880842	0.5440274	0.1592250	0.1024904	0.4346877	0.3236970	0.5908820	0.5307643	0.4380621	0.0936515	0.6374193	0.0150570	0.0006425	0.0194341	0.4124392	0.2346294	0.1926064	0.6019696	0.3470182	0.5706155	0.1453542	0.5198685	0.0277318	0.1275869	0.5353454	0.5363861	0.2846758	0.1381559	0.3750138	0.1197820	0.6766669	0.5891085	0.4959990	0.0005198	0.6355262	0.5270882	0.0178392	0.5710363	0.3184685	0.0524572	0.5907349	0.5705589	0.5078554	0.4880861	0.2968946	0.2565065	0.4764703	0.7610517	0.0828624	0.0833862	0.6933960	0.5435776	0.2558920	0.5513409
150	0.1244254	0.2649626	0.0322202	0.1038252	0.6720604	0.0113226	0.2422921	0.4273669	0.1830999	0.5202649	0.4879049	0.5523085	0.4805097	0.4556381	0.0374249	0.4901262	0.1978933	0.4045266	0.3741562	0.5410275	0.0434840	0.7707384	0.6465699	0.1691700	0.4591797	0.3110847	0.0961578	0.0338095	0.4205226	0.1566691	0.3040130	0.7409815	0.8444798	0.6596891	0.0589947	0.0023575	0.4710919	0.0853846	0.0741614	0.4990209	0.4638075	0.4016889	0.3125390	0.3293033	0.6502805	0.5512044	0.6089444	0.5270370	0.1987560	0.1020565	0.4348656	0.3086846	0.6007714	0.2854928	0.5615298	0.1053980	0.4895214	0.0160006	0.0004770	0.0240608	0.3057015	0.2596184	0.2035896	0.5364324	0.2435333	0.6073308	0.1276063	0.3823291	0.0197863	0.1034784	0.6748621	0.4624225	0.2780238	0.1649938	0.3592725	0.0328119	0.5712537	0.5777826	0.3294054	0.0007278	0.7007422	0.4184159	0.0305052	0.5562933	0.3053915	0.0650853	0.6942575	0.6012391	0.4221033	0.5600542	0.2981313	0.3604592	0.4860355	0.5319774	0.2068117	0.1199703	0.5679886	0.5465998	0.3187727	0.7351718
200	0.1688193	0.2601677	0.0269821	0.1056342	0.5777730	0.0131387	0.2909028	0.5270815	0.1644186	0.4801116	0.3876573	0.5554790	0.5411461	0.5490511	0.0213656	0.5944078	0.2293867	0.5080142	0.2734722	0.6782704	0.0454486	0.6614226	0.5863899	0.1855850	0.4960377	0.2827724	0.1508895	0.0212646	0.4437396	0.1779707	0.3824256	0.6462463	0.6508718	0.6988741	0.0332285	0.0106639	0.4867390	0.0713472	0.0363406	0.5646447	0.4155802	0.4823697	0.3029452	0.3026074	0.6281393	0.6432425	0.4919400	0.5862479	0.1786824	0.1299306	0.4271898	0.2536370	0.6760593	0.3964866	0.4008574	0.0449549	0.5907522	0.0073910	0.0008381	0.0391403	0.3057020	0.2657184	0.3130430	0.5625942	0.3059456	0.6449287	0.1462192	0.6065618	0.0202246	0.1308598	0.6331928	0.4973968	0.3209012	0.0896364	0.4049810	0.0199984	0.5941256	0.6879470	0.3761316	0.0000000	0.6551842	0.4292320	0.0747177	0.6067542	0.3200917	0.0917403	0.5383445	0.5505235	0.4179684	0.4971508	0.2345628	0.3145571	0.4322034	0.6711683	0.2182662	0.1138220	0.5992529	0.5354579	0.2814411	0.7189203
250	0.2338255	0.1794921	0.0248068	0.1082331	0.6593372	0.0092382	0.3504159	0.5077018	0.1681917	0.4695902	0.3557964	0.6041356	0.5034795	0.5541464	0.0722275	0.5986758	0.1117018	0.4459997	0.3028864	0.5461578	0.0578950	0.5442143	0.6924961	0.1625594	0.6288126	0.2511161	0.1543536	0.0153945	0.4386697	0.1214975	0.4401334	0.7047312	0.6791021	0.7319498	0.0497768	0.0164806	0.5211835	0.0811884	0.0568908	0.4465208	0.4713147	0.4433381	0.4986908	0.2782564	0.5711869	0.5598474	0.7109411	0.5922549	0.2009687	0.0629987	0.5237924	0.3451159	0.5533083	0.3277416	0.5583395	0.0558489	0.5662004	0.0150270	0.0000688	0.0319495	0.2821766	0.2761346	0.2975498	0.5620823	0.3568895	0.6872640	0.1471065	0.4748804	0.0167818	0.1447986	0.6060712	0.5281023	0.2865429	0.0816706	0.4012221	0.0042376	0.5455836	0.5576087	0.4989172	0.0002999	0.7585147	0.4598488	0.0250118	0.5639223	0.3709364	0.1438581	0.6834021	0.6324357	0.3109539	0.4669036	0.2855219	0.3553841	0.4446354	0.6058512	0.2433434	0.1361185	0.6610872	0.6505481	0.3278405	0.7635536
300	0.2633843	0.1490232	0.0952287	0.1097299	0.6783757	0.0120798	0.2710276	0.4541113	0.2364224	0.4688044	0.4212355	0.6463040	0.7004184	0.6281086	0.0440802	0.5372058	0.1698276	0.4288033	0.2587803	0.6638180	0.0734881	0.5886485	0.6810032	0.1829982	0.5910332	0.3595177	0.1506629	0.0415281	0.4522370	0.1066931	0.3318663	0.6635853	0.5311009	0.6899657	0.0230960	0.0050933	0.5765626	0.0705386	0.0327748	0.4195820	0.4060515	0.3831029	0.4862425	0.2489450	0.4922969	0.6366853	0.5892634	0.4367922	0.2186824	0.1215702	0.4525787	0.3880575	0.6190962	0.3636490	0.5098975	0.1249059	0.6325987	0.0316798	0.0001223	0.0318193	0.3507692	0.2920582	0.3420747	0.6640187	0.3316842	0.5743456	0.1475754	0.4503738	0.0129756	0.1097951	0.6863908	0.4411376	0.2309729	0.1037097	0.3789231	0.0013609	0.5218531	0.7399108	0.3601552	0.0006665	0.6044809	0.4484399	0.0277225	0.5099713	0.4676826	0.1998507	0.5754263	0.5253484	0.3790067	0.5016337	0.3872274	0.4358683	0.5086483	0.7038406	0.2803399	0.1795591	0.6716996	0.5338731	0.3409767	0.5929589
350	0.3260469	0.0629206	0.0092821	0.1176338	0.5206483	0.0086931	0.2648442	0.4833119	0.2378316	0.3943068	0.3561517	0.6110733	0.4625092	0.5254805	0.0452301	0.5996981	0.1394485	0.4407930	0.2368508	0.7454750	0.0512709	0.6970936	0.7176928	0.1524929	0.5930480	0.3529488	0.1289671	0.0109129	0.5660386	0.1072725	0.4738186	0.5979672	0.7470120	0.6191373	0.0408074	0.0188033	0.6135132	0.0570708	0.0723767	0.5805077	0.5660113	0.3908530	0.4276679	0.2263222	0.4487618	0.6937035	0.6834561	0.5141456	0.1759717	0.0784739	0.4631858	0.5105678	0.7818162	0.3456642	0.5839745	0.0613454	0.6072661	0.0527219	0.0006574	0.0807876	0.3742834	0.1948898	0.2087488	0.5720190	0.2611624	0.5567748	0.1292386	0.4048663	0.0236892	0.1298624	0.7255784	0.4844426	0.1885987	0.1312312	0.4322592	0.0028592	0.5688884	0.6873362	0.4427577	0.0022835	0.6293327	0.4213061	0.0301453	0.4996785	0.4726360	0.1181962	0.6432668	0.6197427	0.3699000	0.5567125	0.3491185	0.3842713	0.4023185	0.7590305	0.2016940	0.1058202	0.6005540	0.4963427	0.3072657	0.7142564
400	0.3393839	0.0972558	0.0160058	0.0758044	0.7931777	0.0138785	0.4080897	0.6401142	0.2292310	0.4473196	0.2904844	0.6264172	0.5461708	0.6121646	0.0501399	0.5387203	0.1111694	0.4177374	0.2167854	0.5516085	0.0562946	0.6275358	0.6163769	0.1441472	0.6751116	0.2834031	0.1292581	0.0383397	0.4999840	0.1571801	0.3172331	0.6845619	0.7056780	0.6709452	0.0279604	0.0163162	0.5568833	0.0757244	0.0643745	0.4583912	0.4671882	0.4106306	0.4501312	0.2908382	0.5685524	0.4998358	0.6621934	0.5156249	0.1893606	0.0654507	0.4851053	0.3221906	0.5903090	0.3984382	0.5805523	0.0623650	0.4993701	0.0869320	0.0001106	0.0406883	0.2617905	0.2425078	0.2985606	0.6135789	0.3045482	0.4876702	0.0777430	0.4016204	0.0200418	0.1532153	0.5420109	0.4274511	0.1726599	0.0771674	0.3741080	0.0007305	0.4746393	0.5270384	0.4152789	0.0570991	0.6648681	0.3922002	0.0643428	0.5112361	0.4661595	0.1056827	0.7538264	0.5621980	0.4593686	0.4439872	0.5144975	0.4030532	0.5233820	0.6132826	0.3038796	0.1659130	0.7284373	0.5820298	0.2883008	0.5576195
450	0.3473332	0.1113609	0.0148679	0.1126917	0.6282913	0.0065900	0.2880157	0.5775028	0.2318372	0.3687598	0.3817074	0.6266445	0.5322411	0.5724491	0.0224552	0.4997865	0.1171688	0.3869700	0.3004226	0.6763516	0.1036551	0.6214091	0.6359597	0.1974749	0.6251919	0.3238553	0.1156887	0.0379542	0.4383285	0.1866789	0.3885498	0.6536330	0.5377369	0.6946558	0.0741742	0.0106129	0.6710217	0.0260749	0.0518849	0.4334051	0.4458538	0.4267088	0.4863467	0.3218970	0.4835738	0.6501097	0.5469155	0.6161902	0.1861054	0.1315730	0.5064588	0.3008608	0.5810310	0.4068953	0.5552945	0.0672644	0.4446527	0.0819986	0.0000074	0.0709073	0.3272730	0.2241367	0.2299204	0.6333299	0.2909651	0.5287582	0.1903903	0.2987803	0.0256348	0.1250160	0.6614169	0.4997856	0.1394383	0.0353281	0.3908172	0.0055051	0.5328418	0.6285239	0.2786433	0.0629754	0.6218199	0.3447367	0.0460071	0.4335705	0.3482393	0.1502973	0.6584755	0.5894414	0.3731180	0.4107913	0.3558033	0.4102976	0.4483968	0.6831566	0.3308428	0.0824991	0.7645490	0.5531310	0.3208162	0.7568430
500	0.3332355	0.1141412	0.0194641	0.0850972	0.7162232	0.0038985	0.2895228	0.4849368	0.2637931	0.4360604	0.3858084	0.7171335	0.6146774	0.5387538	0.0190122	0.5220949	0.0742640	0.4836361	0.2258368	0.8549855	0.1297091	0.6090563	0.7045104	0.0923554	0.6247546	0.2722240	0.1172860	0.0577156	0.4542728	0.1424139	0.3664062	0.6583017	0.5849352	0.6980907	0.0201515	0.0163715	0.5988715	0.0522916	0.0757631	0.5112321	0.5031745	0.4947252	0.3577041	0.2157431	0.4516664	0.5744779	0.6462990	0.5654935	0.2168503	0.1179759	0.5523716	0.4277928	0.6709111	0.4748135	0.6523734	0.0462196	0.4500448	0.1020457	0.0000400	0.0641823	0.2306756	0.3003736	0.2947609	0.7018034	0.2915979	0.4867577	0.1906731	0.3662656	0.0200804	0.1320760	0.5686927	0.4259528	0.1367654	0.0671897	0.4733508	0.0005554	0.5164810	0.5759200	0.3912514	0.1467486	0.7018673	0.3275562	0.0489621	0.4391224	0.5053953	0.1492916	0.7046204	0.6941703	0.4159574	0.5250521	0.3181714	0.3456214	0.4381241	0.6844922	0.3992180	0.0896651	0.6551458	0.5899070	0.2767495	0.6181263
550	0.3793310	0.0891202	0.0200095	0.0729829	0.5864077	0.0237560	0.0650766	0.4675178	0.2096129	0.3624784	0.3038508	0.6488348	0.4408590	0.5214836	0.0214155	0.5489468	0.1623607	0.4615892	0.2691613	0.7806924	0.1067644	0.3047148	0.6070855	0.1262857	0.6588889	0.2879460	0.2889029	0.0209653	0.5260510	0.0334814	0.3926736	0.4646971	0.5934064	0.7291641	0.0683078	0.0102728	0.6976094	0.0457067	0.1009231	0.2208445	0.5502898	0.4630754	0.2946055	0.2290633	0.5396407	0.5626899	0.5578661	0.5813769	0.5288346	0.0683285	0.5577685	0.3068316	0.6225903	0.4739926	0.5600609	0.0623560	0.3186863	0.0709256	0.0094910	0.0712232	0.3485245	0.2246524	0.2028909	0.5895637	0.1799951	0.5127802	0.1648600	0.4024627	0.0534800	0.2234629	0.6464932	0.4545286	0.1289742	0.1178830	0.4772553	0.0012478	0.5307057	0.6523925	0.3234507	0.0508025	0.6334590	0.3490755	0.1136669	0.5023671	0.4084545	0.1131575	0.4779778	0.6511255	0.5404058	0.4667696	0.3921764	0.3510680	0.4124905	0.5987770	0.2637025	0.3476561	0.6563904	0.4290493	0.3634058	0.7915322
600	0.3393676	0.1776026	0.0397973	0.1285832	0.7199983	0.0184193	0.0127221	0.4184804	0.1880291	0.3803346	0.3633433	0.6310682	0.3865044	0.6025952	0.0231140	0.5075187	0.1719784	0.4455028	0.2812343	0.7202836	0.0860612	0.2756256	0.5947957	0.1679331	0.7421073	0.2518677	0.1698499	0.0177767	0.4901292	0.0101486	0.3631420	0.3421209	0.7875890	0.6383937	0.1118344	0.0037332	0.6698791	0.0600205	0.0838287	0.1380820	0.4282206	0.3199070	0.3190435	0.1973185	0.5724344	0.5306984	0.6512241	0.6484387	0.7252174	0.1000684	0.4497763	0.3324544	0.6359904	0.4857612	0.5745748	0.0673385	0.4100797	0.0866473	0.0137527	0.0592518	0.2306315	0.2547681	0.1759404	0.4761778	0.1286355	0.4441456	0.1290750	0.2954648	0.0616716	0.1352392	0.6385337	0.6020475	0.0741944	0.2230025	0.4751398	0.0008124	0.6013589	0.5787697	0.3945690	0.0477757	0.8554153	0.3793405	0.0539087	0.5509065	0.4725404	0.1297155	0.4505983	0.6270161	0.6482433	0.4090653	0.3020938	0.3240839	0.4618013	0.5638856	0.2955368	0.2674533	0.6868699	0.4594751	0.3257156	0.6542340
650	0.3323966	0.2984341	0.0111161	0.0932537	0.6104968	0.0211273	0.0042240	0.3834570	0.2341713	0.4259820	0.3886939	0.6001869	0.1692553	0.5459463	0.0202141	0.4793015	0.1872492	0.4493143	0.2437286	0.7010300	0.0955706	0.2036518	0.6763704	0.1496990	0.6945014	0.3442204	0.2123217	0.0292175	0.2935995	0.0076502	0.3639671	0.3698994	0.7291744	0.6705416	0.0803988	0.0039741	0.5836481	0.1061688	0.0746241	0.1445091	0.5296625	0.4104389	0.3667164	0.2131188	0.7771151	0.5597627	0.5499351	0.4830150	0.8107047	0.1126799	0.4602656	0.3086100	0.4184160	0.4928386	0.5091043	0.1191416	0.4009352	0.0411611	0.0033912	0.0599731	0.2372144	0.2137366	0.1012175	0.4068417	0.1725253	0.4240299	0.1395649	0.3666332	0.1059323	0.1195391	0.6681862	0.7700448	0.1469935	0.2994121	0.4770874	0.0023061	0.6380337	0.5170141	0.4753874	0.0228763	0.7063573	0.4500798	0.0380773	0.5572441	0.3767469	0.1429668	0.4603089	0.5697278	0.5970609	0.4513116	0.3861592	0.3633693	0.5122685	0.6413805	0.2388698	0.2303601	0.9488405	0.5076227	0.3113425	0.5485155
700	0.2644186	0.3183753	0.0443386	0.1198353	0.7525544	0.0374256	0.0005200	0.3973345	0.2301184	0.4396910	0.4551761	0.7319569	0.2854985	0.5521518	0.0070579	0.4918731	0.2373317	0.5628359	0.3948907	0.7173408	0.0557631	0.2258246	0.5980981	0.1242530	0.6462348	0.2714995	0.2088969	0.0258167	0.1446356	0.0048913	0.2780689	0.3741861	0.6358883	0.5594676	0.1469918	0.0045431	0.7568564	0.0371157	0.1534029	0.1103786	0.4782710	0.4067329	0.3456152	0.3089649	0.6464180	0.6901146	0.7071347	0.4830854	0.8018859	0.1930069	0.5195533	0.4069969	0.3848817	0.5815486	0.4395179	0.0226043	0.4189338	0.0415482	0.0034488	0.0365251	0.2423173	0.2671785	0.1664067	0.2750793	0.2023255	0.5363949	0.0755660	0.4568392	0.0793721	0.1046917	0.7022555	0.6257954	0.1623895	0.3528250	0.3502060	0.0410840	0.5942200	0.5029189	0.5279126	0.0079926	0.6599377	0.4286759	0.0326974	0.5233582	0.3860162	0.0887069	0.4304247	0.5831480	0.6377858	0.4124088	0.3402253	0.3333436	0.4065560	0.7519247	0.1811493	0.3082801	0.7022422	0.5629631	0.3591010	0.5465698
750	0.1304281	0.3044966	0.0642925	0.1073439	0.6589606	0.0667164	0.0017158	0.3220848	0.2167890	0.6432039	0.3853514	0.5056228	0.2731237	0.5589326	0.0161059	0.4744891	0.2636879	0.5347778	0.3637900	0.6668185	0.0577608	0.2358944	0.6804855	0.1970038	0.5593752	0.2678853	0.2360345	0.0219032	0.0732638	0.0045342	0.2971007	0.3250278	0.6427545	0.6642608	0.1724889	0.0039871	0.6466713	0.1189905	0.1118005	0.1533399	0.5035756	0.4419574	0.2556005	0.2912995	0.4607813	0.6453636	0.5831816	0.5442593	0.7316440	0.1085748	0.5403686	0.3626664	0.2745036	0.4069792	0.4157987	0.0388052	0.4494712	0.0519802	0.0001031	0.0723688	0.1743689	0.2676360	0.1673660	0.2053545	0.2146099	0.4559735	0.0471733	0.4407746	0.1472063	0.1231978	0.5706144	0.6655377	0.1672569	0.3724460	0.4836245	0.1220827	0.5346287	0.5757140	0.4959734	0.0032487	0.6674848	0.3938477	0.0144659	0.5309124	0.2675164	0.0471238	0.4176341	0.5545568	0.5692254	0.4765472	0.4190579	0.3525682	0.4803893	0.5879702	0.1537219	0.2205033	0.6337475	0.5827541	0.3031527	0.5085149
800	0.0689267	0.3643436	0.0417502	0.1303026	0.7064461	0.0479987	0.0002089	0.4024887	0.1699237	0.3542412	0.2952812	0.4475367	0.2620041	0.5598662	0.0221738	0.5464850	0.2211497	0.6505499	0.3706332	0.8730285	0.0557595	0.3496112	0.6879215	0.1723154	0.4977287	0.1970158	0.2990285	0.0182894	0.1075136	0.0041550	0.3204476	0.3825238	0.8204124	0.5106982	0.1820739	0.0015262	0.5582397	0.1152215	0.1195253	0.1330299	0.4495056	0.2807576	0.2195517	0.2334084	0.6542075	0.7239251	0.6571390	0.4889869	0.8384505	0.1151959	0.4292402	0.3174658	0.2361697	0.5532293	0.4584263	0.0601201	0.4524026	0.0524585	0.0000962	0.0586919	0.1444686	0.2179077	0.1855533	0.1641548	0.1422541	0.4577298	0.0663061	0.4744571	0.1332605	0.1635007	0.5666225	0.7797236	0.1694537	0.4085443	0.4748418	0.0800965	0.4207233	0.6340341	0.5251521	0.0014137	0.6618607	0.4789334	0.0298007	0.5645518	0.3848265	0.0632338	0.3299919	0.4979957	0.7178859	0.4120362	0.3048746	0.3112274	0.4981195	0.6930879	0.1111705	0.3633118	0.7053434	0.5466716	0.2786612	0.6741485
850	0.1223827	0.4118807	0.0189325	0.1583117	0.6879038	0.0520061	0.0041977	0.3927381	0.1556533	0.5508321	0.3957596	0.6444605	0.2547009	0.5527413	0.0705565	0.5314542	0.2610468	0.4486915	0.3187661	0.8120907	0.0688183	0.3268072	0.7673693	0.2334710	0.5586571	0.2249423	0.2454302	0.0089374	0.0417872	0.0111152	0.3042191	0.4181145	0.6181494	0.6378469	0.2260757	0.0061347	0.6224116	0.1323893	0.1046528	0.1378957	0.4989023	0.2922103	0.2697637	0.1672435	0.6440814	0.6746722	0.6090300	0.5354677	0.7442476	0.0932640	0.4446011	0.3398931	0.1967683	0.5162168	0.4723186	0.0403928	0.4696890	0.0408702	0.0000257	0.0494481	0.1105964	0.2599024	0.1685629	0.2485420	0.1223499	0.4165834	0.0594314	0.5256260	0.1025113	0.1455226	0.4489782	0.5824986	0.2050164	0.3979484	0.4149048	0.0589607	0.6343023	0.5480013	0.5077633	0.0001752	0.6189961	0.4479685	0.0815369	0.5973886	0.2950010	0.0623749	0.3468169	0.5116618	0.6040545	0.4480626	0.2750565	0.3721505	0.3862493	0.7051115	0.0874972	0.3267117	0.6015678	0.5719790	0.2862794	0.6072559
900	0.0940268	0.4020760	0.0211420	0.1471520	0.7926261	0.0522054	0.0015174	0.4090990	0.1742922	0.4935653	0.3715397	0.5836614	0.1854633	0.4468637	0.0162937	0.5847659	0.2897793	0.4813433	0.4727659	0.8079424	0.0617532	0.4513112	0.6477031	0.2195969	0.5326577	0.2542339	0.2623314	0.0569998	0.0684870	0.0033422	0.3036059	0.3057691	0.7560614	0.4287243	0.1590187	0.0038899	0.4894303	0.1431839	0.1352226	0.2130111	0.5577531	0.3425050	0.2052782	0.2670316	0.5859033	0.5113151	0.6521137	0.6090475	0.7262687	0.1325775	0.6532197	0.4049466	0.2039475	0.5236262	0.4170651	0.0749188	0.3374280	0.0171151	0.0000333	0.0290264	0.0471986	0.2513375	0.1136099	0.2551113	0.1948521	0.4310484	0.1326816	0.5361784	0.0990624	0.1510833	0.5097493	0.5414658	0.1772963	0.4672431	0.4350216	0.0685225	0.6035816	0.6435042	0.5969387	0.0000643	0.6039013	0.4510914	0.0415587	0.4532399	0.2840190	0.1093098	0.3705239	0.5005118	0.6753038	0.4215707	0.3154672	0.3462541	0.4594460	0.5761618	0.0814074	0.3190772	0.6785162	0.5443716	0.2816443	0.7599366
