Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.4609032	0.9882545	0.8327064	0.9643628	0.5094644	0.1425529	0.4607944	0.9998204	0.1512984	0.6610622	0.6528627	0.9992745	0.9904877	0.3766791	0.5718103	0.9999715	0.2374793	0.1109565	1.0000000	0.0139496	0.8405198	0.6654034	0.2408694	0.5944213	0.0226174	0.2090241	0.1271150	0.2695098	0.0810920	0.9935252	0.5258465	0.6974336	0.3479026	0.7543325	0.8628272	0.7795863	0.0077620	0.0625009	1.0000000	0.0872984	0.6739598	0.6142306	0.0571976	0.7791422	0.0241147	0.9266507	0.4315788	0.9715322	0.0504482	0.8686266	0.8599509	0.0415025	0.1055875	0.0272965	0.9277255	0.0005180	0.4494168	0.0003844	0.7774437	0.5269894	0.4337959	0.9999959	0.4047270	0.7526985	0.9999973	0.8118449	0.4093595	0.5035757	0.5751151	0.3027432	0.0000208	0.9589949	0.1276495	0.9992127	0.4607147	0.8332401	0.3156845	0.9791933	0.3981190	0.3576555	0.1605198	0.9998489	1.0000000	0.2602316	0.4194249	0.4264754	0.8644421	0.0556492	0.0444552	0.6212438	0.9809858	0.8327980	0.9930543	0.2531527	0.0999401	0.9893962	0.0000900	0.4905556	0.1090787	0.1570204
500	0.4534093	0.9882379	0.8322009	0.9643702	0.5095544	0.1419767	0.4605955	0.9998644	0.1522539	0.6683875	0.6375956	0.9991633	0.9907391	0.3518604	0.5641265	0.9999872	0.2373882	0.1109311	1.0000000	0.0147977	0.8467675	0.6557620	0.2396434	0.5944024	0.0226172	0.2055693	0.1273688	0.2693756	0.0811611	0.9936569	0.5254520	0.7008532	0.3479974	0.7539364	0.8630403	0.7800130	0.0078363	0.0625009	1.0000000	0.0880290	0.6739564	0.6056319	0.0576305	0.7632514	0.0240516	0.9253633	0.4268297	0.9727439	0.0512405	0.8504607	0.8610790	0.0431241	0.1031307	0.0272862	0.9264084	0.0005264	0.4467803	0.0003743	0.7800206	0.5293336	0.4308613	0.9999960	0.4032148	0.7328146	0.9999966	0.8092526	0.4082832	0.5049891	0.5754081	0.3108940	0.0000221	0.9610765	0.1230847	0.9993092	0.4515193	0.8316623	0.3141241	0.9782211	0.3955024	0.3464895	0.1603104	0.9998414	1.0000000	0.2606490	0.4194985	0.4261602	0.8708381	0.0557708	0.0425687	0.6207115	0.9809772	0.8328132	0.9923399	0.2528424	0.1054121	0.9892630	0.0000884	0.4904856	0.1089395	0.1483864
550	0.4630682	0.9869707	0.6287533	0.2345453	0.5095723	0.1417497	0.4702605	0.8425101	0.1569791	0.6603882	0.7468290	0.9660566	0.9841071	0.3372507	0.5556033	0.9987816	0.1451972	0.0145786	1.0000000	0.0120564	0.8563928	0.4571258	0.2397903	0.6186848	0.0226174	0.5845356	0.3428922	0.5593156	0.0814543	0.9937253	0.2183629	0.6995931	0.3557400	0.7541295	0.8561674	0.7800970	0.0079118	0.0628616	1.0000000	0.1146743	0.9052338	0.5977835	0.0905427	0.7146120	0.0241070	0.3300875	0.4293144	0.9043033	0.5301097	0.8383292	0.8620922	0.0698867	0.1280814	0.0258782	0.7841748	0.0007901	0.6537642	0.0005033	0.7806727	0.5457088	0.4231127	0.9999648	0.7531464	0.6094735	0.8555294	0.7967835	0.4456062	0.5071020	0.5971145	0.2979071	0.0000211	0.9646506	0.1205003	0.9992254	0.6124120	0.8292229	0.6700384	0.9721811	0.3962681	0.3300457	0.4130746	0.9996728	1.0000000	0.3558997	0.3739007	0.4260168	0.8742975	0.0563135	0.0887978	0.4488490	0.2610921	0.5354324	0.9930832	0.1008533	0.1418769	0.9862216	0.0000714	0.5057341	0.1542459	0.1553794
600	0.5548448	0.9710759	0.2660886	0.1411655	0.5091150	0.1408243	0.4992067	0.7789150	0.1945336	0.6457540	0.7647472	0.9571811	0.9624828	0.3252330	0.5426529	0.9781697	0.0404765	0.0024485	1.0000000	0.0063869	0.7791310	0.4084513	0.2555200	0.7214850	0.0226178	0.7561618	0.3384982	0.6979010	0.1004188	0.9936780	0.1596838	0.6646219	0.5543553	0.7541514	0.8336000	0.7784953	0.0082652	0.0698201	1.0000000	0.1679469	0.9724558	0.5915430	0.1897055	0.6306800	0.0256369	0.1399707	0.4934021	0.7210353	0.6562405	0.8365670	0.8588041	0.1562581	0.0786995	0.0219520	0.7313460	0.0014151	0.7083440	0.0006054	0.7711763	0.5948985	0.4648815	0.9996488	0.8236495	0.5565439	0.8953180	0.7316204	0.5592429	0.5155753	0.6239560	0.3211956	0.0000127	0.9709878	0.1211508	0.9984909	0.6524134	0.8262001	0.8198425	0.9359257	0.3987075	0.2838931	0.4453687	0.9979588	1.0000000	0.4181156	0.2493535	0.4248734	0.8719520	0.0595749	0.1555354	0.4055494	0.1610175	0.4361764	0.9875634	0.0405091	0.1393785	0.9627619	0.0000684	0.6114354	0.1636274	0.1970223
650	0.6445011	0.8739727	0.1237803	0.1290000	0.5076706	0.1393181	0.5291742	0.7613379	0.2587152	0.6347850	0.8010788	0.9577007	0.9421991	0.3124962	0.5311206	0.9511493	0.0114151	0.0008431	1.0000000	0.0052981	0.6564674	0.4529288	0.3014636	0.7965807	0.0226179	0.8006118	0.2955199	0.7526542	0.2717402	0.9933426	0.1546925	0.6181155	0.8127850	0.7521393	0.8120454	0.7740123	0.0096488	0.0757828	1.0000000	0.1889472	0.9919941	0.5886811	0.2561022	0.5825499	0.0332686	0.0958344	0.6339257	0.5823047	0.6931434	0.8613885	0.8427323	0.2302870	0.0582623	0.0200399	0.7220269	0.0017975	0.7187613	0.0003878	0.7624308	0.6209029	0.5055163	0.9989214	0.8342500	0.5306124	0.9578608	0.6577512	0.6403778	0.5332385	0.6497393	0.3333139	0.0000052	0.9745126	0.1367642	0.9970603	0.6722659	0.8222488	0.8652430	0.8512417	0.3972581	0.2208864	0.4425730	0.9893875	1.0000000	0.5018787	0.1835604	0.4202942	0.8464925	0.0664583	0.3275778	0.3670849	0.1481238	0.4031880	0.9547843	0.0180494	0.1072557	0.9283680	0.0000925	0.7462125	0.1657807	0.2654322
700	0.6789366	0.5957409	0.0873607	0.1268358	0.5053491	0.1406263	0.5485478	0.7670283	0.3030481	0.6220234	0.8559434	0.9615058	0.9279178	0.3003493	0.5223855	0.9388967	0.0058965	0.0006089	1.0000000	0.0072429	0.5891377	0.5754225	0.3570494	0.8300772	0.0226179	0.8281527	0.2648650	0.7544424	0.5206564	0.9928854	0.1653471	0.5965840	0.9225118	0.7497497	0.7999092	0.7680912	0.0113014	0.0772972	1.0000000	0.1822073	0.9976731	0.5921608	0.2719013	0.5791181	0.0562388	0.1383549	0.7695612	0.5049997	0.7062764	0.9034060	0.8180107	0.3358506	0.0520030	0.0198058	0.7168572	0.0017740	0.7221785	0.0002298	0.7737254	0.6379304	0.5378461	0.9982771	0.8235059	0.5148803	0.9826453	0.6204309	0.6653844	0.5498538	0.6552882	0.3407438	0.0000038	0.9755108	0.1640120	0.9948987	0.6915706	0.8182917	0.8829245	0.7569692	0.3945161	0.1924299	0.4322471	0.9802001	1.0000000	0.4833037	0.1620627	0.4075256	0.8017874	0.0728499	0.4040612	0.3304590	0.1485923	0.3930664	0.9253999	0.0114513	0.0707995	0.9041570	0.0002368	0.8282408	0.1667566	0.3443571
750	0.6420503	0.3395082	0.0812548	0.1255849	0.5028721	0.1497349	0.5559791	0.7791354	0.3205891	0.6092661	0.8994420	0.9642504	0.9192289	0.2907830	0.5202603	0.9369273	0.0049533	0.0005701	1.0000000	0.0104894	0.5572024	0.7038047	0.4016800	0.8432757	0.0226179	0.8538930	0.2504126	0.7474940	0.6636352	0.9925660	0.1774240	0.5917991	0.9479973	0.7474718	0.7955872	0.7628960	0.0123425	0.0771917	1.0000000	0.1673036	0.9993237	0.6013404	0.2668754	0.6272013	0.0974965	0.2503076	0.8551699	0.4661826	0.7121249	0.9377453	0.8017167	0.4708701	0.0539095	0.0194275	0.7086259	0.0017331	0.7204701	0.0001750	0.7774778	0.6534201	0.5645897	0.9980482	0.8056196	0.5032661	0.9899013	0.6148947	0.6603020	0.5605037	0.6380865	0.3432869	0.0000210	0.9718955	0.1892857	0.9928249	0.7075800	0.8163764	0.8892461	0.6778840	0.3930854	0.2097756	0.4074254	0.9844808	1.0000000	0.4356150	0.1553656	0.3858161	0.7672176	0.0749839	0.2867387	0.3038641	0.1505766	0.3907703	0.9133126	0.0107286	0.0478381	0.8915002	0.0010010	0.8582408	0.1677807	0.4106012
800	0.5864526	0.2348794	0.0814027	0.1243298	0.5010089	0.1661920	0.5558501	0.7891330	0.3251094	0.6001529	0.9244692	0.9654237	0.9145727	0.2872268	0.5312688	0.9382502	0.0047958	0.0005629	1.0000000	0.0135211	0.5427417	0.7922885	0.4306334	0.8484685	0.0226179	0.8707735	0.2452547	0.7425243	0.7014262	0.9924147	0.1803735	0.5892091	0.8260624	0.7423813	0.7949639	0.7594924	0.0127345	0.0766444	1.0000000	0.1552239	0.9998034	0.6120807	0.2597175	0.6927466	0.1433633	0.3812625	0.8994618	0.4474492	0.7149504	0.9583429	0.7957258	0.5659369	0.1025786	0.0176728	0.7021619	0.0018094	0.7229485	0.0001535	0.7822931	0.6795576	0.5798189	0.9986689	0.7916238	0.4942702	0.9918869	0.6462255	0.6369082	0.5654483	0.6167486	0.3416198	0.0001320	0.9669319	0.2064508	0.9923742	0.7121587	0.8171563	0.8844487	0.6214815	0.3930791	0.2519748	0.3706210	0.9912399	1.0000000	0.4107262	0.1526335	0.3652868	0.7442406	0.0737248	0.1008514	0.2865309	0.1517161	0.3901138	0.9069649	0.0128320	0.0367373	0.8855527	0.0037252	0.8560444	0.1688146	0.4679263
850	0.5593850	0.2048710	0.0819427	0.1232451	0.5000334	0.1845069	0.5528791	0.7952645	0.3252882	0.5948930	0.9373166	0.9657579	0.9123201	0.2951226	0.5611386	0.9396530	0.0047695	0.0005613	1.0000000	0.0155870	0.5365037	0.8425799	0.4472749	0.8505984	0.0226179	0.8788128	0.2440079	0.7400628	0.6103404	0.9923215	0.1626771	0.5760235	0.6191730	0.7330942	0.7940782	0.7577110	0.0127463	0.0761475	1.0000000	0.1482359	0.9999429	0.6211643	0.2553991	0.7357297	0.1793367	0.4862598	0.9205933	0.4385446	0.7161263	0.9692599	0.7954392	0.5783830	0.1891511	0.0146488	0.7003609	0.0019005	0.7312742	0.0001300	0.7882319	0.7152383	0.5867787	0.9992801	0.7862527	0.4885860	0.9926232	0.7063675	0.6083512	0.5674154	0.6015753	0.3379157	0.0003473	0.9635285	0.2163825	0.9931638	0.7093330	0.8194544	0.8710090	0.5853537	0.3937164	0.3012465	0.3367202	0.9954033	1.0000000	0.4001048	0.1510997	0.3528276	0.7311082	0.0714153	0.0274081	0.2738722	0.1521293	0.3895424	0.9018315	0.0170930	0.0321547	0.8827711	0.0104215	0.8407385	0.1696090	0.5377537
900	0.5515556	0.1976128	0.0820891	0.1225075	0.4997551	0.2006615	0.5497823	0.7984023	0.3244298	0.5918595	0.9437557	0.9657899	0.9113055	0.3202806	0.6082625	0.9404100	0.0047651	0.0005608	1.0000000	0.0166262	0.5339707	0.8688787	0.4561573	0.8514740	0.0226179	0.8816095	0.2439917	0.7398144	0.4153123	0.9921534	0.1317380	0.5492456	0.4852567	0.7219822	0.7895410	0.7566723	0.0126187	0.0758414	1.0000000	0.1450036	0.9999834	0.6275951	0.2535401	0.7562822	0.2019851	0.5551820	0.9303968	0.4343828	0.7164176	0.9747903	0.7971828	0.5430321	0.2417505	0.0116921	0.7038304	0.0019349	0.7399506	0.0001125	0.7933905	0.7445053	0.5906707	0.9995842	0.7885933	0.4883092	0.9930248	0.7666581	0.5862179	0.5684449	0.5929377	0.3340820	0.0005044	0.9611310	0.2220895	0.9939925	0.7075910	0.8215240	0.8569224	0.5638706	0.3941162	0.3440018	0.3151470	0.9975516	1.0000000	0.3953343	0.1502914	0.3469653	0.7254335	0.0694785	0.0107061	0.2644208	0.1522409	0.3890905	0.8988753	0.0225289	0.0306171	0.8814655	0.0251225	0.8278687	0.1701051	0.6044730
950	0.5501473	0.1959319	0.0821096	0.1221266	0.4998453	0.2135648	0.5475137	0.7997672	0.3236068	0.5894901	0.9469888	0.9657543	0.9108567	0.3639750	0.6616899	0.9406756	0.0047643	0.0005605	1.0000000	0.0169016	0.5330184	0.8821419	0.4606647	0.8517935	0.0226179	0.8820509	0.2440591	0.7423584	0.2480452	0.9918638	0.1060082	0.5178309	0.4185833	0.7115419	0.7809744	0.7553513	0.0124847	0.0756960	1.0000000	0.1437780	0.9999952	0.6316810	0.2529225	0.7652430	0.2144462	0.5958409	0.9349028	0.4325121	0.7163390	0.9775545	0.7991293	0.5022882	0.2647251	0.0096129	0.7111063	0.0019215	0.7460879	0.0001056	0.7967387	0.7604713	0.5931325	0.9997115	0.7946557	0.4963093	0.9932712	0.8110713	0.5726847	0.5693333	0.5885040	0.3310459	0.0005388	0.9594056	0.2258669	0.9944867	0.7091715	0.8222483	0.8480772	0.5497461	0.3934848	0.3756898	0.3044464	0.9986054	1.0000000	0.3929011	0.1499693	0.3444762	0.7240075	0.0683253	0.0070782	0.2587145	0.1523073	0.3888172	0.8982595	0.0282211	0.0303702	0.8808892	0.0449326	0.8213962	0.1704210	0.6485813
1000	0.5501826	0.1956900	0.0823770	0.1220043	0.5000531	0.2235294	0.5461285	0.8002481	0.3231132	0.5870683	0.9486156	0.9657236	0.9106354	0.4189860	0.7099108	0.9407405	0.0047642	0.0005604	0.9999999	0.0168189	0.5326707	0.8887042	0.4628559	0.8518701	0.0226179	0.8817214	0.2436278	0.7494876	0.1583469	0.9915155	0.0904088	0.4913671	0.3876637	0.7026922	0.7709497	0.7532051	0.0123905	0.0756461	1.0000000	0.1433408	0.9999986	0.6341014	0.2526910	0.7692022	0.2206961	0.6184111	0.9369509	0.4317318	0.7161937	0.9789328	0.8006403	0.4709860	0.2736782	0.0083985	0.7195897	0.0018879	0.7493751	0.0001061	0.7982876	0.7662802	0.5943247	0.9997637	0.8010006	0.5146087	0.9934137	0.8391453	0.5656760	0.5702273	0.5863299	0.3289717	0.0005003	0.9581990	0.2286647	0.9947015	0.7122017	0.8215263	0.8451360	0.5375958	0.3915421	0.3978969	0.2998395	0.9991132	1.0000000	0.3915231	0.1498974	0.3434472	0.7242585	0.0678361	0.0061788	0.2562558	0.1524654	0.3886777	0.8988198	0.0335226	0.0306178	0.8806790	0.0596748	0.8190235	0.1707298	0.6716901

0	0.5554518	0.2572690	0.0972483	0.1223446	0.5006202	0.2446675	0.5445296	0.8008277	0.3244127	0.5767506	0.9503686	0.9657449	0.9106952	0.6240238	0.8256163	0.9471253	0.0047641	0.0005606	0.9999999	0.0170401	0.5283529	0.8957807	0.4660249	0.8535280	0.0226179	0.8830044	0.2245048	0.8115933	0.0894799	0.9906294	0.0739251	0.4519018	0.3625573	0.6732306	0.7410248	0.7375639	0.0124276	0.0759559	1.0000000	0.1296680	1.0000000	0.6370630	0.2417495	0.7719443	0.2315159	0.6444408	0.9398297	0.4286259	0.7211204	0.9803609	0.8027848	0.3863476	0.2722571	0.0104723	0.7459414	0.0023914	0.7421284	0.0001372	0.8018282	0.7255575	0.5876788	0.9998006	0.8127421	0.7002960	0.9927953	0.8729602	0.5549664	0.5758880	0.5843487	0.3243806	0.0003022	0.9658372	0.2368730	0.9943007	0.7053579	0.8142565	0.8560178	0.4725719	0.3753637	0.4343888	0.3157122	0.9995654	1.0000000	0.3908044	0.1499664	0.3599948	0.7243209	0.0625060	0.0073697	0.2579652	0.1546351	0.3880568	0.9033721	0.0487869	0.0328768	0.8802964	0.0323131	0.8249467	0.1744146	0.6009827
50	0.5732430	0.8136326	0.2558421	0.1369296	0.6183063	0.2330343	0.5343522	0.9167370	0.3710837	0.1731481	0.9503633	0.9671075	0.9555440	0.7689792	0.8182145	0.3783781	0.0047641	0.0005614	0.9998521	0.2874746	0.5294905	0.8941649	0.4561718	0.7924868	0.6817186	0.9276967	0.2416230	0.4363359	0.0824307	0.8952985	0.1016259	0.6671494	0.2928379	0.6722752	0.7377072	0.6667774	0.0122254	0.0702197	1.0000000	0.4761072	1.0000000	0.6273162	0.2173562	0.7735938	0.2250713	0.6444245	0.9385431	0.4584578	0.4141333	0.9836344	0.9513872	0.3211600	0.2723678	0.0091643	0.7543580	0.2337658	0.6827189	0.0001269	0.8227100	0.7282895	0.5532689	0.9997937	0.8315598	0.7095638	0.9932197	0.9441532	0.5959069	0.6040531	0.5842695	0.3608323	0.0002950	0.9728160	0.2341879	0.9943786	0.7232128	0.8204611	0.8761599	0.5530916	0.2058265	0.5461712	0.4046726	0.9996467	1.0000000	0.7273273	0.6257564	0.3668417	0.6746198	0.0505856	0.0509861	0.2568524	0.6668877	0.5257077	0.9074360	0.0420712	0.5094301	0.8688533	0.0296470	0.7907952	0.1768123	0.5971441
100	0.6401801	0.9257662	0.3032051	0.1746000	0.6561826	0.2092417	0.5092055	0.9651797	0.5166483	0.1525940	0.9500689	0.9703786	0.9615702	0.8063497	0.7848523	0.1547317	0.0047643	0.0005705	0.9959174	0.3399520	0.6396822	0.8855713	0.4191793	0.6230842	0.8553171	0.9368996	0.3048135	0.2743240	0.0626485	0.7787733	0.0969394	0.6775771	0.2521395	0.6711796	0.7273438	0.6432452	0.0108544	0.0643337	1.0000000	0.5825030	1.0000000	0.6241931	0.1789440	0.7853365	0.1682847	0.6426034	0.9215622	0.5506131	0.3149775	0.9845956	0.9879732	0.2132891	0.2771992	0.0101327	0.7867552	0.3101068	0.6358632	0.0000825	0.8671881	0.6182362	0.5065899	0.9996705	0.8528725	0.7351392	0.9941169	0.9729711	0.6146715	0.5401233	0.5845866	0.4315393	0.0002317	0.9521419	0.2217428	0.9949294	0.7817757	0.8339054	0.9197742	0.7610564	0.1547050	0.5306265	0.5766495	0.9998253	1.0000000	0.9188818	0.7782921	0.3582188	0.6995076	0.0459198	0.1650432	0.2634756	0.7432161	0.5713791	0.9249253	0.0547091	0.6134996	0.8568941	0.0271988	0.7057363	0.1514983	0.5326850
150	0.6917047	0.9570866	0.3389323	0.2079902	0.6695996	0.1915708	0.4879677	0.9854284	0.6139834	0.1510382	0.9482374	0.9728718	0.9612604	0.8064563	0.7395247	0.0667992	0.0047647	0.0005914	0.9867695	0.3437310	0.8618455	0.8452704	0.3393989	0.5280943	0.9010407	0.9253059	0.4000665	0.2087691	0.0494646	0.7314525	0.0915143	0.6368291	0.2316210	0.6758338	0.7161299	0.6338597	0.0092863	0.0628899	1.0000000	0.6389754	1.0000000	0.6233100	0.1835111	0.8080737	0.0962042	0.6301042	0.8721262	0.6458925	0.2773545	0.9844249	0.9969444	0.1587374	0.2911655	0.0118394	0.8251128	0.3354262	0.5874450	0.0000612	0.8815246	0.4727410	0.5444507	0.9986817	0.8198707	0.7580547	0.9943381	0.9845619	0.6300061	0.4394592	0.5862230	0.4681895	0.0001440	0.9225998	0.1813782	0.9968462	0.8397500	0.8432916	0.9467345	0.8565106	0.1382986	0.5107272	0.6597010	0.9999232	1.0000000	0.9758062	0.8510036	0.3386157	0.7625822	0.0536293	0.3366355	0.2786048	0.7566819	0.5864162	0.9444969	0.0805380	0.6325546	0.8183182	0.0128752	0.6451533	0.0934006	0.4569918
200	0.7082226	0.9689032	0.3587285	0.2289552	0.6750813	0.1805168	0.4748290	0.9938931	0.6261556	0.1504362	0.9430916	0.9741306	0.9623163	0.7911757	0.6920609	0.0322160	0.0047657	0.0006170	0.9797637	0.3412760	0.9476217	0.7245125	0.2570115	0.4869416	0.9130838	0.9044454	0.5519667	0.1874353	0.0430801	0.7031203	0.0890388	0.6043659	0.2209934	0.6838391	0.7074783	0.6286242	0.0083377	0.0626119	1.0000000	0.6941833	1.0000000	0.6230203	0.2303276	0.8205426	0.0562839	0.5931259	0.7990114	0.7137446	0.2593657	0.9829887	0.9991222	0.1443866	0.3014112	0.0322206	0.8440465	0.3438283	0.5435155	0.0000561	0.8761859	0.3582634	0.6122146	0.9854469	0.7757107	0.7712056	0.9936490	0.9892112	0.6597129	0.3648163	0.5900125	0.4802535	0.0000870	0.9028625	0.1418721	0.9983737	0.8757303	0.8474844	0.9623471	0.8380658	0.1321125	0.4964419	0.6752191	0.9999665	1.0000000	0.9926379	0.8789193	0.3220761	0.8160374	0.0612538	0.4998731	0.2960310	0.7600727	0.5914569	0.9545879	0.0748425	0.6351301	0.7404576	0.0036386	0.6131717	0.0542620	0.3779928
250	0.7067689	0.9735780	0.3573657	0.2403697	0.6776148	0.1736174	0.4676409	0.9974314	0.6059910	0.1501217	0.9336820	0.9745047	0.9639193	0.7697389	0.6507233	0.0186049	0.0047669	0.0006387	0.9764840	0.3400908	0.9745269	0.5118816	0.1971879	0.4695182	0.9162558	0.8787762	0.7493776	0.1833015	0.0402260	0.6823400	0.0914820	0.5840419	0.2177391	0.6891344	0.7020209	0.6249539	0.0078926	0.0625547	1.0000000	0.7583458	1.0000000	0.6226859	0.3118915	0.7787702	0.0397467	0.5257205	0.7277541	0.7555769	0.2488889	0.9798974	0.9996344	0.1587034	0.3040136	0.1167504	0.8328940	0.3466163	0.4890427	0.0000553	0.8691059	0.2831224	0.6399898	0.9580732	0.7523318	0.7757356	0.9925436	0.9908291	0.7136473	0.3247138	0.6006421	0.4835873	0.0000603	0.8885928	0.1222055	0.9990316	0.8934343	0.8485660	0.9743381	0.8363926	0.1290619	0.4554389	0.6768406	0.9999854	1.0000000	0.9976023	0.8828410	0.3113007	0.8435694	0.0647641	0.5660227	0.3214486	0.7618283	0.5936716	0.9542248	0.0561824	0.6362943	0.6103336	0.0009696	0.5944515	0.0334703	0.3281088
300	0.7000027	0.9743961	0.3466253	0.2462362	0.6788753	0.1697044	0.4639360	0.9989100	0.5848814	0.1501813	0.9207183	0.9743078	0.9653860	0.7480976	0.6203660	0.0132427	0.0047681	0.0006527	0.9752069	0.3396872	0.9792026	0.3031369	0.1606724	0.4614245	0.9170913	0.8557510	0.8795375	0.1841128	0.0392904	0.6680924	0.1006875	0.5721627	0.2245759	0.6911857	0.7001143	0.6223609	0.0077089	0.0625402	1.0000000	0.8162059	1.0000000	0.6220155	0.3956376	0.6563415	0.0332245	0.4390940	0.6736213	0.7802929	0.2423041	0.9750813	0.9997192	0.1935140	0.3026447	0.1940983	0.7975331	0.3475411	0.3963972	0.0000578	0.8662590	0.2409645	0.6145249	0.9387912	0.7473521	0.7773785	0.9914925	0.9906378	0.7757079	0.3070249	0.6311904	0.4844519	0.0000501	0.8803907	0.1146112	0.9992368	0.9007798	0.8482721	0.9837222	0.8294136	0.1271627	0.3592751	0.6799447	0.9999936	1.0000000	0.9990597	0.8771466	0.3049341	0.8549423	0.0637983	0.5804743	0.3557169	0.7641556	0.5976995	0.9459741	0.0401123	0.6381059	0.4597930	0.0003604	0.5811418	0.0220855	0.3058882
350	0.6929806	0.9733979	0.3376779	0.2491962	0.6795242	0.1678430	0.4620926	0.9995276	0.5703703	0.1506415	0.9062999	0.9737674	0.9665567	0.7301113	0.6009343	0.0111311	0.0047689	0.0006595	0.9747348	0.3395826	0.9752553	0.1706795	0.1401926	0.4569657	0.9173114	0.8408723	0.9364571	0.1851064	0.0403427	0.6592586	0.1158337	0.5672776	0.2531392	0.6918770	0.7022221	0.6208963	0.0076414	0.0625353	1.0000000	0.8532315	1.0000000	0.6208849	0.4504729	0.5621071	0.0305083	0.3540244	0.6376454	0.7950100	0.2371296	0.9690236	0.9996499	0.2382701	0.2986340	0.2328052	0.7605504	0.3478478	0.3094970	0.0000641	0.8670111	0.2222177	0.5901981	0.9173405	0.7512034	0.7928736	0.9907367	0.9889898	0.8244186	0.3005355	0.6961391	0.4848268	0.0000460	0.8805615	0.1124104	0.9992263	0.9031896	0.8475357	0.9896204	0.8268308	0.1259940	0.2812269	0.6840349	0.9999972	1.0000000	0.9994870	0.8712630	0.3013041	0.8587148	0.0590907	0.5808291	0.3899546	0.7679164	0.6097085	0.9350070	0.0286274	0.6401788	0.3456578	0.0002067	0.5705166	0.0159606	0.3016744
400	0.6872054	0.9720575	0.3330972	0.2506880	0.6798628	0.1670827	0.4611978	0.9997853	0.5615183	0.1514410	0.8927837	0.9730795	0.9675287	0.7172072	0.5900643	0.0103025	0.0047693	0.0006617	0.9745566	0.3395849	0.9687851	0.1033794	0.1290470	0.4538113	0.9173694	0.8326408	0.9579997	0.1836451	0.0462988	0.6550338	0.1305560	0.5706653	0.3191382	0.6925996	0.7076838	0.6206983	0.0076224	0.0625323	1.0000000	0.8725178	1.0000000	0.6193171	0.4783838	0.5340506	0.0292586	0.2852480	0.6150639	0.8044910	0.2319053	0.9626151	0.9995133	0.2804848	0.2942873	0.2493094	0.7342333	0.3479494	0.2561300	0.0000708	0.8692957	0.2147941	0.5801435	0.8874812	0.7572225	0.8372152	0.9903167	0.9865436	0.8571627	0.2987003	0.7727896	0.4882744	0.0000425	0.8836982	0.1123368	0.9991052	0.9035076	0.8468171	0.9928820	0.8542916	0.1255750	0.2440632	0.6875056	0.9999988	1.0000000	0.9996173	0.8683146	0.2992686	0.8591844	0.0523479	0.5786319	0.4152400	0.7722426	0.6286759	0.9257914	0.0208439	0.6420073	0.2790577	0.0001581	0.5617301	0.0128432	0.3073992
450	0.6828285	0.9711023	0.3316822	0.2514439	0.6800403	0.1666872	0.4607716	0.9998928	0.5559540	0.1524239	0.8816547	0.9724033	0.9684253	0.7090301	0.5848225	0.0099810	0.0047695	0.0006613	0.9744823	0.3396218	0.9627224	0.0718438	0.1228392	0.4510675	0.9173847	0.8280166	0.9661105	0.1752934	0.0665075	0.6556055	0.1399031	0.5839471	0.4108100	0.6939157	0.7142230	0.6216792	0.0076230	0.0625294	1.0000000	0.8815248	1.0000000	0.6174649	0.4908149	0.5290046	0.0286020	0.2361870	0.6007141	0.8115477	0.2271450	0.9567218	0.9994053	0.3119551	0.2915390	0.2555203	0.7173482	0.3479830	0.2293666	0.0000750	0.8714895	0.2119632	0.5756759	0.8496460	0.7624881	0.8910048	0.9901625	0.9842211	0.8778866	0.2984338	0.8234819	0.5345731	0.0000392	0.8837470	0.1128114	0.9989419	0.9030924	0.8464204	0.9945790	0.8904245	0.1258790	0.2293832	0.6899538	0.9999995	1.0000000	0.9996641	0.8676781	0.2981521	0.8583435	0.0455246	0.5763442	0.4302729	0.7756870	0.6460299	0.9197386	0.0157923	0.6433650	0.2449793	0.0001390	0.5547091	0.0112750	0.3171675
