Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.5377731	0.7844957	0.1825703	0.7037373	0.5138102	0.1892951	0.1588712	0.5205832	0.2549747	0.5677343	0.6439757	0.6486589	0.6548509	0.1777813	0.3927749	0.6709867	0.3122160	0.3794568	0.2538718	0.0278891	0.0508296	0.2264162	0.7847836	0.6523328	0.2436136	0.2613124	0.3542040	0.3472120	0.6884667	0.2132516	0.5103421	0.1541523	0.3611546	0.4761453	0.4861840	0.5140391	0.2861792	0.5063999	0.3591885	0.1204743	0.1988823	0.7575633	0.4871196	0.7407287	0.1782888	0.5414731	0.7369431	0.7616777	0.2907043	0.4579527	0.5132362	0.3756232	0.0438703	0.4302811	0.0579031	0.0305052	0.0131048	0.5898054	0.2171539	0.2264624	0.5479311	0.5393308	0.4857356	0.0000948	0.5942156	0.1806986	0.7234746	0.2309945	0.8455832	0.0109133	0.1562216	0.2437018	0.4090513	0.7399358	0.3715175	0.2039881	0.5227853	0.0008997	0.0471479	0.6242223	0.7645223	0.7365923	0.2901727	0.0384671	0.5487135	0.6958118	0.3764806	0.5314668	0.2250219	0.2713629	0.1804130	0.0554040	0.3039710	0.4546853	0.5936022	0.2504391	0.6077350	0.5115008	0.1204809	0.0305444
600	0.4065608	0.7274570	0.1086077	0.4772442	0.4621467	0.2106091	0.1880211	0.5279839	0.2296979	0.5317759	0.6602058	0.6889257	0.6167384	0.1730076	0.4911070	0.6409389	0.3144990	0.4775135	0.3158471	0.0203557	0.0288578	0.1923892	0.6341858	0.6199855	0.3137658	0.3847340	0.3279774	0.3223187	0.6710153	0.2711443	0.7108909	0.0638770	0.3626019	0.4112413	0.4648530	0.5971062	0.2728191	0.5024555	0.3364615	0.2182543	0.0772522	0.6652571	0.6399668	0.6138179	0.1832060	0.4787005	0.7760596	0.7263490	0.3341703	0.5106761	0.4812062	0.5014335	0.0256069	0.4373197	0.0129846	0.0160523	0.0253883	0.6876638	0.2584002	0.3026299	0.5719675	0.4915046	0.4241162	0.0000000	0.7632656	0.2519371	0.5958345	0.1867072	0.8105004	0.0197243	0.1445558	0.1499771	0.3447594	0.8216546	0.3585532	0.2360719	0.7121092	0.0002956	0.1114669	0.7114300	0.7965117	0.5330127	0.1893667	0.0921778	0.4028106	0.7502510	0.3544953	0.4809282	0.2213373	0.2075376	0.1686880	0.0116321	0.4229864	0.3334661	0.6045281	0.2066592	0.3985545	0.5595078	0.0961057	0.0761331
650	0.3053075	0.5578993	0.1968665	0.5214064	0.4907714	0.2549705	0.1711041	0.4085902	0.2424604	0.4682420	0.7925608	0.7454809	0.7569166	0.2412532	0.5300972	0.7623706	0.3903693	0.4175278	0.3254601	0.0306818	0.0228728	0.2817658	0.6601191	0.5827184	0.3483645	0.3225679	0.3092553	0.3031989	0.7034785	0.3537104	0.5780025	0.1415137	0.2887855	0.5511877	0.7002789	0.6433033	0.2856785	0.6095920	0.4610618	0.1721688	0.2047679	0.6825553	0.6116914	0.7018255	0.2285519	0.5517501	0.6509791	0.6291816	0.4901476	0.4380678	0.4167605	0.4055183	0.0043759	0.3705832	0.0291830	0.0051447	0.0492107	0.6354504	0.2856329	0.1228225	0.4467883	0.4132328	0.3975817	0.0002955	0.6876270	0.2054867	0.5465610	0.0850796	0.6287209	0.0173762	0.2021507	0.1877280	0.3736388	0.8904470	0.2714537	0.3429829	0.7205960	0.0023434	0.0964553	0.6179543	0.7587466	0.4863921	0.1342466	0.1134497	0.4279254	0.7485561	0.2696146	0.4479644	0.1632113	0.2344191	0.2966631	0.0061985	0.3801491	0.3457559	0.7820353	0.1641286	0.4864033	0.6749060	0.0423983	0.0654934
700	0.3923289	0.5751734	0.1345099	0.6675923	0.5718132	0.1999834	0.1881225	0.3504146	0.2586675	0.5061836	0.6571161	0.5770047	0.8047443	0.2695824	0.5432190	0.5684776	0.3679134	0.4721983	0.3342864	0.0311913	0.0440809	0.3477372	0.6595924	0.6879813	0.3073400	0.2778307	0.2305387	0.3383632	0.6922485	0.4377465	0.6107479	0.0763749	0.3330729	0.5826664	0.6619106	0.5116226	0.2971213	0.4211626	0.3636395	0.2938156	0.1498871	0.6451700	0.5285143	0.8049915	0.2184397	0.4410121	0.8201816	0.7273451	0.4190711	0.3838958	0.5151197	0.4071159	0.0029014	0.4731631	0.0113732	0.0121387	0.0530182	0.6167299	0.2135472	0.1392236	0.5729904	0.4112614	0.4026142	0.0041432	0.5019754	0.2344880	0.6497156	0.1769947	0.6327661	0.0119973	0.0800105	0.1640630	0.3583698	0.6407192	0.2828181	0.2578659	0.7969826	0.0015139	0.0721379	0.7138196	0.4813274	0.5780133	0.1766405	0.2003000	0.4979270	0.7535816	0.2968364	0.3819201	0.1710163	0.3196061	0.2607794	0.0080543	0.4925934	0.2996795	0.5942987	0.1567991	0.5759913	0.5835758	0.0632899	0.0812792
750	0.3806408	0.6406207	0.1303624	0.5498934	0.4235793	0.2484674	0.1980432	0.5448122	0.2458122	0.5373467	0.6955426	0.6774562	0.6855529	0.2126231	0.5417835	0.6266723	0.3568297	0.4616569	0.3106657	0.0146394	0.0449210	0.3336300	0.7093682	0.6022448	0.2515741	0.4146670	0.2528321	0.3500345	0.6205189	0.4030462	0.6559022	0.1363825	0.3822904	0.4104641	0.6108129	0.6412431	0.2470890	0.4891251	0.3128334	0.2404894	0.1428446	0.6935751	0.5013314	0.6677422	0.2430618	0.4556646	0.6195193	0.7129180	0.4497480	0.4103182	0.5810896	0.4722343	0.0008742	0.2484642	0.0175434	0.0196778	0.0546757	0.6404060	0.2867637	0.1802133	0.5663859	0.3481712	0.4730399	0.0009117	0.6011609	0.2732612	0.7215812	0.1460737	0.7468620	0.0248631	0.1131370	0.2319988	0.3947128	0.6935036	0.3155124	0.3067326	0.5699913	0.0005073	0.1059456	0.5508124	0.6277286	0.6179981	0.2592025	0.2105019	0.4281045	0.6706579	0.2789969	0.5042329	0.1858854	0.2509977	0.3820472	0.0138088	0.3685387	0.3804090	0.6750674	0.1303613	0.6063836	0.5389584	0.0681061	0.0911363
800	0.3738606	0.6332702	0.0973069	0.5985686	0.6014094	0.3238721	0.1736231	0.5118267	0.3841637	0.5380660	0.7726891	0.6005432	0.8179402	0.2411564	0.4306490	0.7218797	0.3874559	0.4935822	0.3751871	0.0315574	0.0488483	0.3450565	0.5941616	0.5398566	0.2630201	0.3463188	0.2222218	0.3365475	0.6689648	0.3592628	0.7114035	0.0729327	0.2863112	0.4690647	0.6220788	0.5403923	0.3708266	0.5502166	0.3702237	0.2241782	0.1774190	0.7030658	0.5723898	0.5486377	0.1712774	0.5590066	0.7043709	0.6831082	0.4952863	0.4552938	0.5279275	0.4168204	0.0006974	0.2645529	0.0278578	0.0245260	0.0535764	0.5947200	0.2530569	0.1514700	0.5143538	0.3469269	0.3803891	0.0000000	0.5892976	0.3898873	0.7691301	0.0922149	0.6889362	0.0206939	0.1030360	0.2419558	0.3888359	0.6244853	0.2903727	0.2418945	0.5313757	0.0002692	0.1003909	0.6857345	0.7100523	0.5794311	0.1880260	0.1253478	0.4655521	0.6353416	0.3154982	0.5410832	0.2256285	0.2574318	0.4339314	0.0125879	0.4706639	0.2823345	0.6799795	0.1702525	0.4742180	0.4522483	0.0473513	0.1005327
850	0.4407579	0.8219694	0.0869131	0.6074450	0.4864670	0.2404580	0.1749301	0.3996754	0.2657717	0.5956253	0.7557202	0.7229293	0.5893167	0.1926749	0.5496242	0.6532653	0.2624318	0.4139009	0.3918042	0.0191726	0.0530132	0.3456673	0.6376840	0.6508565	0.3068379	0.3809956	0.3151920	0.3081139	0.6508516	0.4312311	0.8311694	0.0626255	0.3421527	0.5127172	0.7066448	0.5068611	0.2951569	0.4771031	0.4959315	0.1994663	0.2143148	0.6290749	0.5643123	0.5997948	0.1477095	0.4869097	0.5871709	0.7785740	0.4707003	0.4202339	0.6866665	0.4510681	0.0004250	0.2536013	0.0347735	0.0168691	0.0472308	0.7578496	0.2229167	0.1239957	0.6037856	0.3110914	0.4211413	0.0016298	0.5800183	0.4288888	0.7203838	0.1513529	0.7099565	0.0459392	0.1020243	0.1203140	0.3451100	0.6694662	0.2809981	0.2953077	0.5869834	0.0017691	0.0575150	0.7407960	0.6921811	0.5561538	0.1833075	0.1350018	0.5499344	0.6688487	0.2881807	0.4195006	0.2230583	0.2841254	0.3522311	0.0164164	0.4318051	0.3316977	0.7381850	0.1825593	0.6074674	0.5522470	0.0296196	0.1007502
900	0.3902149	0.7447220	0.1368321	0.5109063	0.5058788	0.2831905	0.1061430	0.3635216	0.2992937	0.5453714	0.6539812	0.7415973	0.6723366	0.2684022	0.5152072	0.6782692	0.2728335	0.4903797	0.3320777	0.0238836	0.0368298	0.2865221	0.7898506	0.5612936	0.2902929	0.3076170	0.2696773	0.3273339	0.5868988	0.4331197	0.7080305	0.1251831	0.2843238	0.5297405	0.5973755	0.5665209	0.2406016	0.5179691	0.4788784	0.2474393	0.2122111	0.7141574	0.7019470	0.6581338	0.2006410	0.3798616	0.6703017	0.8562095	0.4611042	0.4894488	0.5436343	0.4958997	0.0002047	0.3036822	0.0461429	0.0167917	0.0130113	0.5873504	0.2737931	0.1406066	0.5644837	0.4188530	0.5406712	0.0004546	0.8242826	0.4063800	0.5933724	0.1302254	0.6450278	0.0106119	0.0984380	0.0990217	0.4034697	0.7047643	0.3051193	0.3033636	0.5415285	0.0040618	0.0902228	0.6718274	0.5952195	0.4569501	0.1644244	0.1950762	0.5430997	0.5598446	0.3210285	0.4942107	0.1459135	0.2578914	0.3136790	0.0142026	0.4631489	0.4400473	0.7535665	0.1805027	0.5870513	0.6299053	0.0388611	0.1976928
950	0.3374131	0.6451857	0.1185007	0.6521082	0.5787640	0.3306919	0.1216260	0.4000547	0.2694325	0.5372854	0.5472116	0.5937178	0.8691847	0.1773365	0.4231920	0.6847644	0.3083384	0.5193465	0.3182656	0.0249896	0.0312987	0.3016428	0.7606385	0.6267445	0.4393762	0.2245120	0.2210528	0.3432289	0.7051301	0.4600629	0.7639336	0.1341591	0.3360068	0.5107353	0.6175338	0.4814174	0.1639645	0.5423420	0.4363220	0.2018279	0.2189861	0.6302110	0.6858231	0.6480309	0.1519523	0.4460537	0.6685158	0.6558650	0.3968973	0.3993856	0.5715040	0.4798927	0.0000000	0.2245144	0.0510813	0.0206887	0.0420280	0.7372365	0.2434587	0.1647781	0.5266960	0.3094668	0.4340323	0.0000889	0.6544241	0.3680011	0.6523892	0.1184959	0.8174490	0.0151507	0.1433082	0.2012307	0.2790717	0.6046708	0.2359120	0.2778819	0.6866449	0.0120422	0.0957746	0.5972653	0.6121910	0.4410386	0.1647523	0.1445683	0.4799663	0.8042753	0.3365804	0.4203297	0.1579090	0.2919883	0.3450528	0.0066286	0.4417995	0.4174328	0.6469146	0.1814955	0.4690823	0.4951680	0.0368857	0.1325498
1000	0.3025630	0.5488675	0.1685656	0.6684930	0.4735589	0.2662701	0.1559526	0.5097745	0.2422531	0.6462166	0.7891085	0.6423170	0.7364655	0.1965674	0.4430622	0.7320746	0.3554748	0.4530263	0.3180121	0.0253317	0.0825881	0.3996319	0.7377270	0.5469449	0.3519207	0.2829736	0.2233699	0.2765378	0.6359028	0.3894796	0.6027213	0.0963723	0.3248711	0.5806769	0.5754189	0.7241968	0.1796124	0.5022820	0.4884737	0.1903804	0.2029190	0.6600444	0.5444821	0.5661858	0.1612578	0.4646391	0.7044235	0.6115048	0.3880584	0.4412432	0.5296525	0.4399261	0.0006299	0.2687952	0.0265208	0.0086654	0.0434181	0.6571592	0.2514840	0.1812286	0.5402389	0.3475743	0.4945036	0.0000534	0.6785631	0.3743694	0.7564600	0.0795462	0.8140455	0.0084708	0.1310890	0.1752847	0.3797870	0.6359170	0.3066422	0.3353594	0.6194583	0.0071119	0.1348755	0.6892701	0.8026311	0.4834838	0.2251651	0.1344240	0.5889967	0.6749034	0.3557431	0.4731882	0.1811341	0.2601072	0.4531308	0.0155886	0.4745710	0.3636703	0.6510515	0.1510435	0.5247621	0.5098794	0.0117801	0.1527617

0	0.3645259	0.5780337	0.1100646	0.5956844	0.5098109	0.3176220	0.2085111	0.4560524	0.3100143	0.4973902	0.6512183	0.6358206	0.6396215	0.2676992	0.4660324	0.7432975	0.3414425	0.4389511	0.3699011	0.0166970	0.0620618	0.4235321	0.7141883	0.5191323	0.2754317	0.2853419	0.2407986	0.3598957	0.5596782	0.3914295	0.7001108	0.1221807	0.2843255	0.5057833	0.6198952	0.5684444	0.2517262	0.4696853	0.5352298	0.2113405	0.1915568	0.6473182	0.6746533	0.6974054	0.2003161	0.5345669	0.7607502	0.7388195	0.4871050	0.4684483	0.6611992	0.4821700	0.0010659	0.2974475	0.0189086	0.0216783	0.0340074	0.6956752	0.2560802	0.1392973	0.5601571	0.3587494	0.5147522	0.0002854	0.5238689	0.3263918	0.6566904	0.1015359	0.7278953	0.0251880	0.1207500	0.1865521	0.3926867	0.7260658	0.2655957	0.3191146	0.6693215	0.0072769	0.1064089	0.6470232	0.7372424	0.4626485	0.2222525	0.1364323	0.4946158	0.6582831	0.2725712	0.6004668	0.2940027	0.3011097	0.3596872	0.0050328	0.3923676	0.3725806	0.7405446	0.1379864	0.4685597	0.5609203	0.0320287	0.1585269
50	0.3882323	0.7372879	0.1272560	0.5173067	0.5104379	0.1118383	0.2727989	0.2969736	0.2277105	0.5267449	0.5815985	0.5787794	0.5447469	0.1935766	0.4619450	0.6829523	0.4457693	0.3149291	0.1551818	0.0242447	0.0842837	0.3319739	0.7612765	0.6554728	0.4547558	0.0324560	0.4768137	0.2970879	0.7251876	0.3459136	0.6674359	0.0907458	0.3013950	0.4787375	0.5572557	0.7129814	0.2940327	0.6451545	0.2751257	0.2919529	0.3369082	0.6164587	0.5793464	0.4112281	0.1482803	0.4609094	0.6169972	0.7973248	0.4455216	0.4193592	0.6076722	0.4600384	0.0002513	0.2547921	0.0281400	0.0227265	0.0367809	0.6438976	0.2166284	0.1705114	0.5205904	0.4789316	0.4849132	0.0000000	0.6637988	0.3646581	0.6071300	0.1683834	0.6295958	0.0102555	0.1217767	0.3765052	0.2599582	0.6127467	0.2757362	0.2114576	0.6623602	0.0013032	0.1029389	0.6795676	0.5951769	0.5495565	0.4360395	0.1666366	0.6271545	0.2605920	0.2469425	0.4359930	0.2835871	0.3730125	0.4198185	0.0041068	0.5338871	0.3239546	0.7338903	0.0563610	0.4342690	0.4928769	0.0251134	0.1249074
100	0.4143178	0.7071291	0.1050774	0.6158438	0.4818662	0.1381680	0.2770866	0.2611155	0.2448829	0.5764383	0.5640447	0.5526599	0.6278720	0.1304261	0.5921322	0.6248769	0.5923143	0.4692172	0.1191719	0.0221974	0.0800430	0.3090699	0.6134499	0.7330456	0.2666884	0.0094880	0.6767179	0.3110008	0.7200155	0.2643154	0.6714927	0.1032160	0.2700383	0.4854299	0.6339123	0.5755239	0.2449683	0.5842319	0.2187545	0.2219131	0.3602398	0.7563921	0.4399125	0.3962987	0.1460015	0.4555544	0.5878243	0.7237925	0.5010646	0.4187799	0.6095112	0.6142527	0.0000355	0.5543828	0.0086009	0.0188339	0.0748743	0.7322161	0.2077859	0.1548742	0.5118129	0.5384518	0.5439668	0.0000439	0.4620526	0.2793459	0.7378809	0.1985237	0.5688719	0.0082728	0.1321057	0.5001477	0.2655403	0.7365457	0.3038075	0.2062496	0.5338611	0.0170169	0.1253478	0.6954469	0.5701184	0.5154178	0.5499552	0.0948502	0.4390016	0.1455342	0.2443258	0.6394575	0.2040785	0.4878161	0.2929983	0.0119581	0.5794556	0.2710443	0.7786038	0.0764513	0.4797334	0.5306083	0.0258708	0.1925490
150	0.4349216	0.7450635	0.1230846	0.5453151	0.5632972	0.1589034	0.1373914	0.2631780	0.2158968	0.4487579	0.5021313	0.6720292	0.6790125	0.1607115	0.5943411	0.6141495	0.5937945	0.4543650	0.0715116	0.0151395	0.0517637	0.2943280	0.7337314	0.7861432	0.5143420	0.0071947	0.6386667	0.4004065	0.5915857	0.2726070	0.6589796	0.1107967	0.2623487	0.4617449	0.5683890	0.6639158	0.2493410	0.7387030	0.2114635	0.1100692	0.4155409	0.6580609	0.3786365	0.1702034	0.2196884	0.3646846	0.7055983	0.8314253	0.4986044	0.3302272	0.5382537	0.4965041	0.0000874	0.6409450	0.0066077	0.0079270	0.0213298	0.5378905	0.3268207	0.1999849	0.4889202	0.4157331	0.4954323	0.0026057	0.5381019	0.4111675	0.7374780	0.1784997	0.5922360	0.0237160	0.0771989	0.4701797	0.3330588	0.7247260	0.2783078	0.1182542	0.6737206	0.0032176	0.0509794	0.6109929	0.6327654	0.4784210	0.6270502	0.0889772	0.5345618	0.2902800	0.1788524	0.4748129	0.1859052	0.6004920	0.2624170	0.0143483	0.5046337	0.3131785	0.8105371	0.0460980	0.4535886	0.4140436	0.0487498	0.1573184
200	0.3220649	0.6219924	0.0705885	0.5279790	0.5911967	0.1297141	0.1773781	0.2557671	0.2073967	0.3236888	0.5069422	0.6871967	0.7502411	0.1618169	0.5810254	0.6857418	0.5100716	0.6208018	0.1388173	0.0236747	0.0331924	0.2077103	0.6511122	0.7191805	0.5265173	0.0079419	0.7906687	0.4012932	0.7447413	0.1877656	0.8054782	0.1215963	0.3101470	0.4604978	0.6307259	0.5728418	0.2297605	0.6430913	0.2878299	0.2149841	0.3325341	0.6570857	0.3140987	0.2322564	0.2756963	0.4930017	0.7159418	0.7152021	0.5820071	0.3433052	0.5930110	0.3858546	0.0010886	0.6375123	0.0035388	0.0135279	0.0537072	0.6232174	0.2237300	0.2245151	0.6978107	0.4462110	0.4646635	0.0001722	0.4893787	0.2491774	0.7738645	0.2062896	0.5964233	0.0143827	0.1202019	0.5625990	0.2121595	0.6936879	0.3445241	0.1337667	0.5030295	0.0087734	0.0495395	0.6981466	0.5326523	0.5883317	0.5768739	0.0696000	0.4823392	0.2083390	0.2199347	0.6334420	0.0673273	0.5871790	0.2127948	0.0332239	0.6822888	0.2839806	0.6629227	0.0295020	0.4031617	0.6411264	0.0716013	0.1814753
250	0.4534890	0.7416943	0.1042187	0.6676814	0.5989498	0.2003019	0.1394160	0.2305087	0.2288330	0.2861513	0.5210261	0.6156385	0.6148685	0.1849078	0.4389165	0.7691414	0.7238151	0.5003175	0.1087480	0.0173623	0.0540146	0.2345186	0.7260135	0.6371469	0.4484217	0.0040558	0.6651570	0.2928208	0.5904688	0.1920406	0.6379698	0.1763986	0.3545386	0.4528242	0.5097217	0.6001319	0.2108789	0.5095326	0.3066331	0.1387222	0.4403801	0.6962902	0.4136578	0.2675081	0.1873487	0.4764851	0.7070157	0.6504252	0.5040424	0.5099359	0.4507719	0.5883843	0.0006192	0.5357221	0.0039332	0.0029903	0.0467988	0.5574755	0.3029123	0.2517128	0.5872706	0.4672320	0.5075147	0.0000000	0.5810095	0.2714809	0.6837354	0.1227277	0.7005545	0.0113807	0.0491831	0.4546644	0.2767584	0.6666652	0.3114723	0.1094942	0.4999514	0.0029024	0.1008559	0.6972067	0.5356055	0.5025389	0.5169555	0.0774028	0.3980441	0.2389782	0.1126096	0.6262858	0.0379756	0.5442047	0.1825119	0.0088492	0.6861571	0.3822350	0.6573855	0.0474255	0.4120275	0.4304786	0.0633226	0.1366010
300	0.3013625	0.6908349	0.1543430	0.5286756	0.5672283	0.1245294	0.1906807	0.2741320	0.2640762	0.3137793	0.5856946	0.6636320	0.6724582	0.2245986	0.4428498	0.7085819	0.5875653	0.5198969	0.1008470	0.0114556	0.0167472	0.2463408	0.5860832	0.6444783	0.6255166	0.0067889	0.6059800	0.2831455	0.8348902	0.1668948	0.7311084	0.0982887	0.3247641	0.3643606	0.6009386	0.5449833	0.2703762	0.5692763	0.2325197	0.1429513	0.3823841	0.6337810	0.2245557	0.3024286	0.2280938	0.4314834	0.6347057	0.6541864	0.4605461	0.3883668	0.5285730	0.4617150	0.0000000	0.5671599	0.0225044	0.0018995	0.0498099	0.5836278	0.3357667	0.1927500	0.5204077	0.4396795	0.4467532	0.0037299	0.5799614	0.3329646	0.7125509	0.1106570	0.6778128	0.0114926	0.0565604	0.4365309	0.2517195	0.7401758	0.3838019	0.0927974	0.4302156	0.0018634	0.0712664	0.7306279	0.5149664	0.4350728	0.4873266	0.1248325	0.4206166	0.2038781	0.1174287	0.5618637	0.0468439	0.4914397	0.2001272	0.0158047	0.6402235	0.4251204	0.5922937	0.0826756	0.4950514	0.5111437	0.0613274	0.2434474
350	0.3905285	0.6702235	0.1068866	0.6326203	0.5445218	0.0784948	0.1683041	0.2385462	0.2212836	0.3714779	0.5530602	0.6212095	0.6828229	0.1543606	0.5772452	0.7876753	0.5014366	0.5502485	0.0463462	0.0270938	0.0163873	0.2548641	0.6487106	0.6913161	0.6335315	0.0043664	0.6452924	0.2691235	0.7930927	0.1471912	0.7070148	0.0822975	0.3550026	0.4796145	0.6596479	0.4645330	0.2588659	0.7043634	0.3022216	0.1392025	0.4146281	0.6969964	0.3148874	0.2765691	0.2383918	0.3792933	0.6729509	0.5945244	0.5035712	0.4674734	0.4028264	0.4559168	0.0005961	0.5651224	0.0047756	0.0127198	0.0801336	0.6409003	0.4164807	0.2586454	0.5934509	0.5343274	0.5316886	0.0008801	0.5932397	0.3305466	0.7326541	0.1662707	0.6475467	0.0018606	0.0674676	0.4906740	0.2140280	0.7103631	0.4820035	0.0824404	0.4396048	0.0108793	0.1086780	0.7502530	0.4374873	0.5331429	0.6142125	0.1604375	0.4034620	0.1910718	0.1748455	0.5865554	0.1218587	0.6169466	0.2915525	0.0090050	0.5440693	0.3289226	0.5591421	0.0728426	0.4017966	0.5411760	0.1114392	0.1897091
400	0.3105024	0.5961795	0.1590082	0.5895168	0.4834861	0.1246840	0.1335570	0.3368800	0.2136250	0.3324095	0.4690697	0.6893356	0.6299849	0.2220490	0.4461605	0.7390037	0.5847215	0.5159964	0.1196746	0.0294729	0.0323186	0.2217571	0.6869105	0.6134112	0.5593537	0.0042889	0.5538793	0.3663767	0.6621152	0.1888619	0.7684429	0.1045139	0.3018298	0.4293408	0.6172472	0.4999668	0.3016467	0.5390473	0.2913694	0.2313232	0.3920503	0.7587527	0.2763117	0.2555195	0.2130618	0.4785677	0.5750571	0.7382522	0.5148340	0.4097058	0.4054999	0.5962274	0.0002657	0.5374582	0.0033727	0.0057063	0.1003595	0.5672071	0.2430229	0.2092854	0.5834811	0.5153021	0.5584167	0.0003474	0.6070699	0.3912690	0.7345159	0.1419608	0.7684791	0.0084218	0.0585225	0.5157918	0.1673575	0.6920182	0.3308210	0.1720203	0.5829552	0.0119129	0.1180650	0.7223372	0.5113398	0.5985008	0.5227811	0.1255706	0.5932285	0.1973373	0.1249563	0.5970794	0.0502719	0.4461800	0.2299671	0.0072311	0.6306833	0.4229774	0.7146461	0.0546727	0.4324304	0.5833454	0.0579740	0.1497473
450	0.3866675	0.7563993	0.1222178	0.5540216	0.5050506	0.1320924	0.1369981	0.3007539	0.1694554	0.3571872	0.5310174	0.5361729	0.6946481	0.1891512	0.4253082	0.7428690	0.5598867	0.4502222	0.1279162	0.0173606	0.0361402	0.2940252	0.6525460	0.8532888	0.4997815	0.0059462	0.5633409	0.4040677	0.6042989	0.0687665	0.6769555	0.1126609	0.3419103	0.5781785	0.5615247	0.5615737	0.2991686	0.7163469	0.2872784	0.1568859	0.4006092	0.6742213	0.2561007	0.2968796	0.1851821	0.4274004	0.7237489	0.7629402	0.4276230	0.4421950	0.3270128	0.6488307	0.0005573	0.5697294	0.0061198	0.0097262	0.0917514	0.5924313	0.3321806	0.1926215	0.6522797	0.4773259	0.4882866	0.0002969	0.6130116	0.4256290	0.7025360	0.1444738	0.7108787	0.0093463	0.0720735	0.5057249	0.1997132	0.6892463	0.3438776	0.0662820	0.5437015	0.0079599	0.0578347	0.5892635	0.4278787	0.5145832	0.4910817	0.1693615	0.6135958	0.1791087	0.0633595	0.5479604	0.0284916	0.4781420	0.1556746	0.0088921	0.6754877	0.2408081	0.7062014	0.0336676	0.2995433	0.6756732	0.0624187	0.1198229
500	0.3775386	0.7021927	0.1181237	0.6789226	0.6643442	0.0853031	0.0859086	0.3172288	0.1682283	0.2993675	0.5314641	0.5959990	0.7013276	0.1707130	0.4516995	0.6097237	0.5716813	0.4729971	0.0915637	0.0401670	0.0269701	0.1515438	0.5794188	0.6805131	0.5602453	0.0025747	0.5988954	0.3550787	0.5244464	0.0477027	0.7129080	0.0943984	0.3752951	0.5083088	0.6677299	0.4416529	0.3892635	0.7480801	0.3525217	0.1390900	0.4347582	0.6267568	0.3883432	0.2209158	0.1072185	0.3646486	0.6202121	0.6875047	0.5485888	0.4382703	0.2095634	0.5822146	0.0020503	0.5485271	0.0181862	0.0004688	0.1534543	0.6221782	0.2934529	0.1255924	0.6540907	0.4952545	0.4476975	0.0001068	0.5579427	0.3301400	0.7165293	0.0973918	0.6897204	0.0080103	0.1344871	0.5395519	0.1583559	0.7434847	0.4091525	0.0858387	0.5862495	0.0020085	0.0795705	0.6199346	0.5603344	0.4888189	0.6372906	0.1322785	0.4550466	0.2445902	0.0565311	0.6000647	0.0526573	0.5538518	0.2109941	0.0080376	0.7909295	0.2876364	0.7291894	0.0416242	0.4599311	0.5411722	0.0454638	0.1482203
550	0.3443037	0.6004746	0.1689127	0.6412924	0.6996480	0.2239928	0.1947677	0.4733416	0.2212259	0.2864373	0.6163505	0.5667367	0.7450420	0.1716572	0.4389594	0.6421004	0.3904217	0.4622709	0.3020275	0.0290087	0.0378574	0.2628337	0.6063267	0.5937975	0.5091540	0.2468340	0.3360943	0.4667440	0.4590577	0.1131563	0.6821677	0.0769575	0.4171067	0.4154165	0.5151487	0.4418464	0.2406617	0.4665898	0.4517470	0.1203576	0.2170163	0.6284255	0.3045068	0.4588280	0.1850652	0.4475046	0.7685843	0.6484672	0.4869458	0.4576913	0.2935007	0.4891673	0.0003747	0.6091710	0.0023595	0.0033694	0.0373607	0.5868908	0.3835793	0.0983473	0.6889293	0.5680030	0.4470415	0.0021147	0.6430107	0.2372564	0.7018968	0.1423138	0.7672465	0.0063917	0.1134297	0.3766861	0.2752005	0.5776411	0.3014133	0.0766293	0.6253823	0.0018773	0.1038669	0.6290259	0.4812445	0.3934577	0.3125849	0.1061218	0.4806443	0.5854051	0.1680493	0.6272855	0.0373249	0.3424996	0.2169938	0.0290454	0.5407761	0.2889547	0.7510831	0.0499351	0.5098379	0.4486759	0.1917124	0.1055608
