Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.5337606	0.6966489	0.8808643	0.5554669	0.1999908	0.4196992	0.0322306	0.5009963	0.2661232	0.9544291	0.5494938	0.4545025	0.2331148	0.0524155	0.7022047	0.3635915	0.6772996	0.7786729	0.3951497	0.0127263	0.9973613	0.0239556	0.0837443	0.0152150	0.5735554	0.3621286	0.5391628	0.4408637	0.9857653	1.0593906	0.2411483	0.3287023	0.4483807	0.3470182	0.6751666	0.6490062	0.0135070	0.0665551	0.0900027	1.0478775	0.4087719	0.3921580	0.8255673	0.5589179	0.8160143	0.5309033	0.3726591	0.7643063	0.6438960	0.8469130	0.9164411	1.0494792	0.0176499	0.2704396	0.3757042	0.4327271	0.8454107	0.4453716	0.8241786	0.9469376	0.9038545	0.4896021	0.4874260	0.0606790	0.7691167	0.7913722	0.0511124	0.0795483	0.3948325	0.3370712	0.7690037	0.5113848	0.0070815	0.2639653	0.5732014	0.7449919	0.0605255	0.9246548	0.0909005	0.3491286	0.4390421	0.5711831	0.9691110	0.8015548	0.9407409	0.6672439	0.3102654	0.7465916	0.3442912	0.2184901	1.0039019	0.2438978	0.0478777	0.4774551	0.8974493	0.4300930	0.5450943	0.9073591	0.6162436	1.0675194
700	0.6559098	0.7074689	0.9800398	0.5097084	0.2477560	0.3636994	0.0134650	0.5542737	0.3202121	0.9806330	0.8215040	0.4900653	0.2323084	0.0403078	0.7290830	0.6004101	0.7162690	0.7166734	0.4185533	0.0066578	0.9675295	0.0395076	0.0328581	0.0271897	0.6225331	0.3327436	0.3719561	0.5356630	0.9443014	0.9724441	0.2944331	0.3508752	0.3987186	0.3277337	0.6139030	0.6262844	0.0185735	0.0668641	0.0897610	0.9461542	0.5217109	0.3912511	0.8345622	0.5698738	0.7678428	0.4344259	0.2900192	0.7807799	0.6524511	0.8964380	0.9695459	0.9688440	0.0169461	0.3157430	0.5040364	0.3886879	0.8712178	0.4844505	0.8752086	1.0614405	0.9896009	0.3549926	0.4813672	0.0484692	0.6493327	0.8304582	0.0592020	0.0704741	0.4023157	0.3601447	0.7924575	0.5394294	0.0065536	0.2664827	0.5602122	0.5781973	0.0472898	1.0107436	0.1228631	0.3499621	0.4545401	0.6127835	0.9577470	0.7759192	0.9344229	0.6328596	0.3090898	0.7692776	0.4262786	0.2158173	0.9891363	0.2628996	0.0698114	0.4258189	0.9597991	0.4856546	0.4419603	0.9280882	0.5037781	1.0323210
750	0.6857277	0.6061369	1.0058861	0.4431017	0.2184057	0.4178900	0.0335939	0.4697837	0.3577881	0.9823269	1.0121341	0.4787378	0.2090505	0.0447859	0.8216413	0.6856129	0.6097051	0.6873903	0.3850691	0.0071420	1.0261635	0.0321069	0.0433216	0.0196611	0.6649619	0.3348039	0.2882661	0.5544315	1.0277747	1.0008241	0.3088321	0.3182289	0.2707786	0.2753522	0.6138150	0.6887591	0.0124280	0.1107027	0.0878940	0.8252206	0.5353854	0.4101778	0.8709744	0.5778389	0.7312400	0.4113970	0.2126523	0.7380101	0.6125740	0.9650394	0.9653475	0.9742605	0.0026485	0.2938229	0.6221042	0.4051771	0.8728322	0.5953362	0.8369953	1.0558606	1.0404940	0.2389500	0.4513044	0.0378949	0.4925001	0.7705236	0.0430000	0.0550407	0.4370724	0.4640448	0.8174311	0.5189535	0.0051662	0.1804175	0.6305584	0.5831990	0.0751346	0.9592188	0.1756844	0.3747009	0.5327296	0.6357178	0.9349360	0.8279788	0.9566316	0.6800443	0.3312382	0.7114474	0.5604489	0.1877855	1.0511829	0.2068668	0.0831821	0.4809371	0.8096078	0.4618236	0.3697381	0.8807485	0.4260090	1.0267890
800	0.8169903	0.6464229	0.9741480	0.4676450	0.2286704	0.5007695	0.0365772	0.4683653	0.5220086	0.9714480	0.9833882	0.4882483	0.1942889	0.0882620	0.8484636	0.6896306	0.4463337	0.6011030	0.3656676	0.0208021	0.9274074	0.0286688	0.0276348	0.0153330	0.6514137	0.3809334	0.2514959	0.6294296	0.9004965	0.9901279	0.2943744	0.3416513	0.3412730	0.3422267	0.5880962	0.7026336	0.0116676	0.0848077	0.0755292	0.8081988	0.5601040	0.3640183	0.9236609	0.6294053	0.7352283	0.4484649	0.1743199	0.5934105	0.6839033	0.8983312	0.9848001	1.0068538	0.0052103	0.3489124	0.5891552	0.4524758	0.9365092	0.5601085	0.8103089	1.0815893	1.0159228	0.2108594	0.4834310	0.0467382	0.4294353	0.7568791	0.0542009	0.0458636	0.4250712	0.4704573	0.7555545	0.5140142	0.0120990	0.1639998	0.5364708	0.6258313	0.0788199	0.9052851	0.2463384	0.4913870	0.5472337	0.5839844	0.9080522	0.9252167	1.0098008	0.6379872	0.3333263	0.8179785	0.5253185	0.2140799	0.9517639	0.2075149	0.0877421	0.5287708	0.5937974	0.4322347	0.4159919	0.9459168	0.3906129	0.9834923
850	0.8600881	0.6109346	1.0254909	0.3834111	0.2130790	0.6123256	0.0504170	0.5265055	0.5838412	0.9769627	1.0433105	0.5424271	0.2127464	0.0853829	0.9406937	0.5811349	0.3770482	0.5936500	0.3411734	0.0199387	1.0127121	0.0275903	0.0320682	0.0150713	0.6065887	0.3755680	0.2202948	0.6002532	0.9391686	0.9709460	0.2914215	0.3696356	0.3643636	0.2969842	0.6577819	0.6536782	0.0153270	0.1116386	0.0925976	0.7171800	0.6717854	0.3802432	0.8828672	0.5884162	0.7490041	0.4602463	0.2238384	0.6525075	0.6550378	1.0368298	0.8937624	0.9636035	0.0051275	0.3889640	0.6448363	0.4340732	0.8887027	0.5381628	0.7928726	0.9419125	0.9796342	0.1709115	0.4749973	0.0524761	0.3450756	0.8420167	0.0577036	0.0344221	0.4064371	0.4548868	0.7381496	0.5307902	0.0122927	0.1492667	0.5110464	0.7083197	0.0961116	0.9201414	0.2761402	0.4831429	0.4034671	0.5859100	0.8876807	0.9589163	0.9843916	0.7476162	0.3413057	0.7574543	0.4668575	0.2252615	0.9730254	0.2616390	0.0816013	0.5427758	0.5491219	0.5149280	0.3660404	0.9120549	0.3434943	0.9269976
900	0.7907678	0.6039485	0.9033815	0.4247675	0.2329921	0.5557178	0.0154423	0.5032135	0.5212651	0.9818861	0.9185308	0.5441125	0.2509278	0.0704151	0.9213925	0.4807891	0.3477957	0.5730486	0.2979336	0.0146814	0.9263640	0.0473749	0.0371751	0.0192747	0.5738341	0.4167764	0.2210350	0.6159861	0.8631619	1.0343755	0.3319824	0.3306745	0.4047696	0.3239901	0.6976708	0.6731607	0.0129388	0.1258536	0.0737777	0.5685282	0.5434710	0.3634411	0.9195365	0.6179757	0.7236936	0.4436538	0.3046822	0.5613885	0.7177743	0.9806687	0.8823567	0.9443952	0.0018174	0.3158818	0.6283812	0.4395392	0.8913887	0.4982683	0.7685618	0.9934114	0.9909055	0.1496357	0.3808050	0.0443558	0.3185919	0.8451292	0.0494818	0.0424181	0.3610122	0.3548885	0.7506405	0.5354174	0.0101242	0.2023498	0.5597178	0.5663118	0.1672974	0.8109410	0.2275108	0.5084991	0.4216757	0.5459264	0.8800502	1.0017879	0.9986562	0.7408438	0.3466763	0.7123915	0.3766617	0.2347671	1.0883466	0.2365598	0.0841052	0.5244338	0.5521186	0.4267635	0.3702544	0.9130871	0.4393122	0.9985529
950	0.7399799	0.6463868	1.0195268	0.4259363	0.2486036	0.5720874	0.0177776	0.5087380	0.4758982	0.9549641	1.0575572	0.5179249	0.2376711	0.1007560	0.9136775	0.4387855	0.3532635	0.5918206	0.2959470	0.0128705	1.0341135	0.0287718	0.0331576	0.0161450	0.5613627	0.3554284	0.2229938	0.5454196	0.8855826	0.9457908	0.2982493	0.2940595	0.3505991	0.2710263	0.7078046	0.6102775	0.0082246	0.1291862	0.0674613	0.5234321	0.6447841	0.3136671	0.9449696	0.6469528	0.6061913	0.4372728	0.2872560	0.6660736	0.8143529	1.0102713	0.8868828	0.9908932	0.0031664	0.3100412	0.6152893	0.4785112	0.8792588	0.5007787	0.8405587	0.9542067	0.9779380	0.1806016	0.3519804	0.0558022	0.3520999	0.8791378	0.0465158	0.0416072	0.3804350	0.3301689	0.8213395	0.5045300	0.0104444	0.2218911	0.5399787	0.4920742	0.1414464	0.8070098	0.2739407	0.5079872	0.4069977	0.5687468	0.8890667	0.9972424	1.0070850	0.7530355	0.3693384	0.6223336	0.3641364	0.2171753	0.9671431	0.2240056	0.0679360	0.4811196	0.4872994	0.4625375	0.3056702	0.8956214	0.5271913	0.9607724
1000	0.7015089	0.7139966	0.9523684	0.4418489	0.2962674	0.4870907	0.0362483	0.5326667	0.5006887	0.9549713	0.9766914	0.5035261	0.2275640	0.0776109	0.8521047	0.4332064	0.3744721	0.6232694	0.3277049	0.0071631	1.0072786	0.0545683	0.0345425	0.0199391	0.6750503	0.3949949	0.2595044	0.5457724	0.8602097	1.0606343	0.3381035	0.3191059	0.3455393	0.2898979	0.7045418	0.6375422	0.0146753	0.1189579	0.0607469	0.5910256	0.6162280	0.3221003	0.9381756	0.6171986	0.6471839	0.4209889	0.2624869	0.6505585	0.7369416	0.9757378	0.8266987	0.9659552	0.0022524	0.3623668	0.5623843	0.4401949	0.9056828	0.5539481	0.8021891	1.0121187	0.9814821	0.1844681	0.3965438	0.0243841	0.3186195	0.8220054	0.0294533	0.0317831	0.3444835	0.3276072	0.7322636	0.5343756	0.0182545	0.2440163	0.5499240	0.5825812	0.1916418	0.7773694	0.2649790	0.4789959	0.3817804	0.5725580	0.9406317	0.9380841	1.0155531	0.8575202	0.3651152	0.6288514	0.3981805	0.2576287	0.9830235	0.3039236	0.0392416	0.5102993	0.5155205	0.4751650	0.3907725	0.7818149	0.5220636	0.8765168

0	0.6692073	0.7053171	1.0203505	0.5217364	0.2061604	0.4543655	0.0175333	0.5111574	0.4770984	1.0503666	1.0305700	0.4568574	0.2426363	0.0812944	0.8489411	0.4101474	0.3102960	0.6023903	0.4433293	0.0144014	1.0703674	0.0494770	0.0508283	0.0171723	0.6229577	0.4060592	0.3210762	0.5062436	0.9694796	0.9025193	0.2998492	0.2862928	0.4295372	0.3754241	0.5918229	0.5968679	0.0116039	0.2302848	0.0774548	0.6366698	0.5867436	0.3217224	0.9871805	0.8571586	0.2835938	0.4599199	0.2438264	0.6546580	0.7970465	0.9779937	0.8943679	1.0374271	0.0017336	0.2516957	0.6344644	0.5335439	0.8225768	0.5464237	0.9273171	1.0362683	0.9642400	0.3134517	0.2563936	0.0422291	0.2305538	0.7246033	0.0519996	0.0467936	0.3359836	0.3784734	0.7494212	0.5582173	0.0190012	0.2307766	0.6557407	0.6276197	0.1306001	1.0423994	0.2666360	0.5110302	0.3597606	0.6699293	0.8504544	0.9940324	0.9076574	0.8583556	0.4149102	0.6298391	0.3218860	0.2418341	1.0029071	0.2459162	0.0596753	0.4413417	0.3745337	0.3503784	0.3101902	0.8170136	0.4939534	1.0469840
50	0.6916211	0.7979317	1.0127829	0.5177546	0.1386861	0.4582688	0.0160308	0.4574101	0.2888208	0.9720927	0.9807912	0.7503530	0.1706882	0.0546624	0.8265280	0.4964399	0.7454862	0.6255766	0.3755791	0.0112133	0.8008822	0.0855395	0.0229125	0.0144164	0.5962411	0.1169431	0.2825828	0.8856051	0.9872228	0.9663535	0.2313295	0.2990082	0.3569640	0.5081492	0.6767768	0.6073681	0.0089899	0.0477550	0.0610850	0.4156565	0.4763734	0.3727202	0.8853929	0.8330158	0.4072301	0.4868523	0.2113363	0.5821388	0.7493010	1.0454314	0.9223252	1.0189901	0.0028447	0.6061708	0.6448000	0.1316552	0.9320637	0.6426028	0.8765640	0.9873303	0.9929826	0.2266159	0.3213111	0.0533640	0.2044169	0.5916207	0.0409425	0.0436634	0.3537744	0.4948321	0.9021676	0.5120568	0.0575960	0.2278648	0.8099111	0.6396752	0.1204049	0.5810203	0.2960974	0.5338427	0.3805138	0.4864524	0.8101614	0.8931064	0.9273772	0.7386908	0.3942579	0.6523122	0.6924051	0.2187517	1.0438357	0.2274779	0.0472090	0.4448122	0.4759477	0.4454420	0.3654629	0.9189452	0.2137413	0.9933312
100	0.7115601	0.9125867	0.8525988	0.4661835	0.1317652	0.4762175	0.0233687	0.4544093	0.2487284	0.9820646	0.9762093	0.8353232	0.1357974	0.0449507	0.8628412	0.6286347	0.9779303	0.6155881	0.3594081	0.0145233	0.7534812	0.1030307	0.0277137	0.0184827	0.6671394	0.0570730	0.1519719	0.9380935	1.0040988	0.9640242	0.2570091	0.3312021	0.2982933	0.6153035	0.6816671	0.6676120	0.0089899	0.0179195	0.0268424	0.2844162	0.6617843	0.3499959	0.9046733	0.8569333	0.7215765	0.5440859	0.3165388	0.4002730	0.7225086	0.9995094	0.9796216	0.9892560	0.0005624	0.6851948	0.6760227	0.1028543	0.9888478	0.5810765	0.8231688	1.0190506	0.9868657	0.1387771	0.4156207	0.0495878	0.1728078	0.5791885	0.0486500	0.0368172	0.2934043	0.4544661	0.8516226	0.5295480	0.0673771	0.1864859	0.8868058	0.6251887	0.0888850	0.5774070	0.2404396	0.4315523	0.3482532	0.5347690	0.9103729	0.8906478	0.9140719	0.8323871	0.4004028	0.7196564	0.7571464	0.2254833	0.9884414	0.1755088	0.0506629	0.4880116	0.4807820	0.3876347	0.3574945	0.8495200	0.1336822	1.0429790
150	0.8083521	0.8635310	1.0099533	0.4657047	0.1462914	0.4542053	0.0413545	0.4878835	0.2826073	1.0297214	1.0193967	0.8071236	0.0745346	0.0295144	0.9510949	0.7114085	0.8695175	0.4558955	0.3770914	0.0067693	0.7522995	0.1581019	0.0428509	0.0216724	0.7651507	0.0300915	0.0901420	0.8856912	0.9243205	0.9557272	0.2737697	0.3585081	0.2361475	0.6321155	0.6458849	0.5462232	0.0144277	0.0038673	0.0298888	0.2574891	0.5690070	0.2792127	0.9123005	0.7593926	0.8421323	0.5315244	0.4891073	0.3447626	0.7897063	1.0409145	1.0033022	0.9792823	0.0021587	0.7173302	0.6191166	0.1036595	1.0677076	0.4698614	0.7101926	1.0031978	1.0156368	0.1111044	0.4992075	0.0439447	0.1352512	0.6303643	0.0263313	0.0385362	0.2177400	0.3064599	0.8087464	0.4575803	0.0336857	0.2410019	0.8441108	0.6555351	0.0635140	0.5167527	0.2219136	0.4921815	0.2873789	0.5627791	0.9268973	0.8027192	1.0025031	0.8256874	0.3804883	0.6015882	0.7018203	0.2291206	1.0709782	0.0389999	0.0548925	0.4142608	0.4271850	0.3113333	0.3390184	0.9733267	0.1036349	1.0038254
200	0.7352236	0.9735425	0.9817635	0.4005868	0.1335433	0.5084416	0.0226153	0.5163598	0.3224589	0.9089886	0.9951897	0.7170866	0.0475610	0.0229831	0.9864889	0.7588668	0.9333235	0.2978255	0.3521318	0.0192991	0.6627364	0.1049427	0.1159283	0.0149960	0.7773811	0.0501738	0.0957897	0.9435016	1.0155592	0.9219303	0.3140343	0.3477332	0.2465423	0.6684188	0.6133337	0.5814207	0.0084268	0.0026288	0.0363538	0.2054990	0.5294385	0.1719554	0.8860567	0.6152181	0.7744419	0.5254045	0.7441260	0.3114980	0.7235068	1.0779618	0.9273789	0.9082103	0.0039074	0.7105411	0.6653930	0.1003828	0.9891806	0.5636971	0.6946073	1.0923288	0.9653488	0.1056807	0.5000759	0.0239919	0.0951133	0.6219722	0.0351240	0.0327201	0.1754886	0.2434801	0.8337651	0.4855693	0.0483856	0.3022060	0.8351366	0.5881309	0.0908999	0.4273914	0.2233172	0.6682019	0.2970690	0.6159210	0.9297360	0.7009926	1.0463029	0.7830365	0.3467821	0.5621303	0.6885111	0.2308697	0.9734894	0.0325584	0.0608943	0.4005797	0.4195700	0.3867565	0.3050408	0.8443674	0.1161692	1.0418849
250	0.7675677	1.0047528	0.9890237	0.3730157	0.1321647	0.5329227	0.0179116	0.5188144	0.3171495	0.9480724	1.0485085	0.8286585	0.0234722	0.0242769	0.9435877	0.8520621	0.9038565	0.1565791	0.3169195	0.0243144	0.7167237	0.1054864	0.0499262	0.0143220	0.7231372	0.0606693	0.1223676	0.8596509	0.9866631	0.9527088	0.3094154	0.3383978	0.2764711	0.5632828	0.6518183	0.5380084	0.0161937	0.0019755	0.0567539	0.2227352	0.4237647	0.1199288	0.9840283	0.5360521	0.7978001	0.5134142	0.6848342	0.2106877	0.7849867	0.9839571	0.9700660	0.8980971	0.0050688	0.6338323	0.6284750	0.1320959	0.9432525	0.4488011	0.6641785	1.0669149	0.9113320	0.1094519	0.4771759	0.0265910	0.0854100	0.6468426	0.0877147	0.0448263	0.1627026	0.2131394	0.8398861	0.5010750	0.0532032	0.3137644	0.7670868	0.5780975	0.0970237	0.5518256	0.1665020	0.6837079	0.2515403	0.5339080	0.9828650	0.5855961	1.0227269	0.8612115	0.3644257	0.5757052	0.6784559	0.2006334	0.9118565	0.0583650	0.0564739	0.4003179	0.4573128	0.3106321	0.3023253	0.8551670	0.1460717	0.9688990
300	0.7781874	0.9474037	0.9285474	0.4563831	0.1644521	0.5284108	0.0266038	0.5231685	0.3521602	1.0041924	1.0356405	0.7102029	0.0226899	0.0144205	1.0445963	0.8174937	0.9567934	0.1605783	0.3567187	0.0110994	0.6685319	0.1109975	0.0674801	0.0145057	0.6353248	0.0722144	0.1375687	0.9483721	0.9959143	1.0007726	0.2746592	0.3246756	0.2962673	0.5949277	0.5844753	0.6439270	0.0143363	0.0003662	0.0551787	0.2467816	0.3425159	0.1239095	0.9308924	0.5245275	0.8099993	0.5039138	0.8898475	0.1398735	0.7948537	0.9535271	0.8968513	0.8195652	0.0063668	0.6574923	0.6349991	0.1438005	0.9934904	0.3322973	0.7116516	0.9804234	0.9860393	0.0769702	0.4924353	0.0195163	0.1248798	0.7048394	0.1089532	0.0340901	0.1458167	0.2803938	0.9022772	0.4743339	0.0510514	0.3385801	0.7724537	0.5672770	0.1084699	0.5318831	0.2119868	0.6536414	0.2095482	0.4746892	0.9368960	0.5714567	1.0618430	0.7621210	0.3719438	0.5898276	0.7271002	0.1856930	0.9109982	0.0315008	0.0667890	0.3825181	0.4357038	0.4132440	0.3800566	0.9319725	0.1769897	1.0186896
350	0.7173471	0.9823892	1.0237032	0.4835144	0.1400348	0.5466709	0.0314532	0.5329527	0.3568114	0.9852140	0.9946877	0.6750586	0.0192892	0.0137832	1.0005858	0.7940698	0.9831812	0.1638961	0.3492675	0.0122995	0.6690574	0.1294592	0.0562970	0.0221977	0.6162839	0.0455986	0.1220381	0.9608988	1.0165287	0.9386876	0.2885409	0.3507956	0.2747010	0.5442563	0.6602810	0.6384956	0.0105439	0.0000301	0.0532270	0.2788679	0.3577731	0.1324381	0.9146588	0.5817260	0.8283276	0.5067205	0.9664559	0.1312966	0.8604071	0.9883718	0.8866289	0.7382845	0.0018361	0.6598660	0.6372717	0.0925654	1.1274059	0.2149674	0.6399333	0.9839659	1.0262783	0.1204995	0.5524847	0.0438737	0.1627468	0.7077241	0.1496641	0.0310667	0.1502211	0.2728740	0.8445196	0.5273506	0.0580591	0.3777833	0.8247001	0.5089791	0.0762470	0.5161855	0.2079774	0.5927853	0.2336316	0.5552476	0.9251329	0.6017049	0.9637269	0.7714686	0.3208449	0.5785597	0.7045065	0.1960061	0.9274422	0.0498962	0.1073599	0.4058956	0.4699083	0.3307288	0.4196773	0.8706353	0.2146818	0.9364841
400	0.8383146	1.0088531	0.9877364	0.4894993	0.1612904	0.5470276	0.0259563	0.5047200	0.3459685	1.0374070	0.9746363	0.6268249	0.0145086	0.0181559	1.0073364	0.7831714	0.8407969	0.1921518	0.3799843	0.0156071	0.6998696	0.1281264	0.0941943	0.0039310	0.6527802	0.0256283	0.1228596	1.0164828	0.9302333	1.0421650	0.2819350	0.3008415	0.2822798	0.5641006	0.6157128	0.6862578	0.0024331	0.0000371	0.0356510	0.2418468	0.3174712	0.1412870	0.8744744	0.5640933	0.8339671	0.5042379	1.0405361	0.1091791	0.7530407	0.9481298	0.9118042	0.6952154	0.0019539	0.6545389	0.5657850	0.1206457	1.0814304	0.2220976	0.6405814	0.9790081	0.9644873	0.0976044	0.4503664	0.0231359	0.1946705	0.7117719	0.1406278	0.0258056	0.1377488	0.3042032	0.8295109	0.5096471	0.0505139	0.3546063	0.7905228	0.5705482	0.0655321	0.5299853	0.2278868	0.5868874	0.2619190	0.5464457	0.8881543	0.7480499	0.9580838	0.7171974	0.3544443	0.5549778	0.7019263	0.2038570	0.9652948	0.0193329	0.0980559	0.4532969	0.4568262	0.3335556	0.4426030	0.9050314	0.1977903	1.0109946
450	0.8222650	1.0155877	0.8954486	0.4216609	0.1479327	0.5880974	0.0270354	0.5265416	0.3382169	1.0197266	0.9586408	0.6944154	0.0146145	0.0381586	0.9321479	0.7789252	0.9261385	0.1886551	0.3833722	0.0117177	0.7046282	0.1228322	0.0592882	0.0115742	0.6496342	0.0300572	0.1124979	0.9503238	0.9074030	0.9109595	0.2759205	0.3007032	0.2616082	0.5234063	0.6698514	0.6420288	0.0069046	0.0006107	0.0354635	0.2575443	0.3476226	0.1728158	0.8223818	0.5398155	0.8059738	0.5314539	0.9959687	0.1067957	0.7878928	0.9638379	0.9572345	0.6842094	0.0016803	0.7357762	0.5944113	0.1639918	1.0571539	0.1872833	0.6575539	0.9551953	0.9204604	0.0960758	0.5186830	0.0474940	0.1755771	0.6981479	0.0881591	0.0229821	0.1784093	0.1849188	0.8391318	0.5311728	0.0734988	0.3647487	0.7499963	0.5727017	0.0861005	0.5283428	0.2683310	0.6490914	0.3035743	0.4610561	0.9468477	0.6439263	0.9295455	0.7955414	0.3715413	0.5643970	0.6959681	0.2355075	0.9210176	0.0197404	0.1186234	0.4046052	0.4572559	0.4024114	0.3917546	0.8771526	0.2096626	1.0126808
500	0.8148778	0.8745827	0.9648849	0.4966221	0.1295395	0.6184827	0.0178951	0.5137848	0.3523206	0.9808904	0.9741942	0.6213183	0.0171838	0.0158283	0.9105903	0.7593296	0.9131519	0.2021946	0.3355498	0.0066113	0.6909762	0.0848848	0.0354425	0.0162594	0.6397329	0.0417423	0.1084522	0.9260249	0.9144030	1.0027664	0.2988171	0.2658502	0.3010532	0.5266489	0.6088088	0.5731161	0.0079027	0.0000444	0.0241214	0.2381756	0.3169281	0.1304536	0.8124094	0.5695950	0.7605479	0.4853145	0.9901510	0.1161986	0.7804470	1.0300430	0.8828634	0.7060351	0.0010106	0.6635093	0.6013282	0.1056509	1.0434046	0.1440013	0.7005289	1.0068096	0.9938560	0.0873573	0.5033283	0.0448982	0.2236471	0.6948410	0.1440256	0.0180362	0.1929263	0.1864005	0.7517645	0.5422492	0.0613207	0.3249723	0.7738647	0.5587802	0.0608157	0.4973033	0.2503345	0.6311189	0.2189256	0.4884351	1.0133093	0.8734659	0.9332483	0.8145177	0.3429115	0.5105043	0.7147738	0.1697278	0.9177949	0.0143564	0.1382263	0.3673687	0.5217284	0.3448867	0.4618037	0.8916258	0.1763374	1.0240289
550	0.7267959	0.8208774	0.9877619	0.5781197	0.2181901	0.5093401	0.0213811	0.4697444	0.5523579	1.0182630	1.0838568	0.3241687	0.0254963	0.0121869	0.9504595	0.7693627	0.4177754	0.1775317	0.3607112	0.0049842	0.8436631	0.0596935	0.0468986	0.0281581	0.5831743	0.3265291	0.1491152	0.6241170	0.8988667	1.0688006	0.2581909	0.2628303	0.3406663	0.4281452	0.6637672	0.6792550	0.0113628	0.0958762	0.0596640	0.6050089	0.3096542	0.1230642	0.9022943	0.6441053	0.7652631	0.4842463	0.9991407	0.1087373	0.6975191	0.9474500	0.9410918	0.7982337	0.0042851	0.3517679	0.6272420	0.3940930	1.0058813	0.1740529	0.6824943	0.9715325	0.9582160	0.1065731	0.5295593	0.0233205	0.2144769	0.7998595	0.1708077	0.0251272	0.2178371	0.1509302	0.7932602	0.5525613	0.0171153	0.3700365	0.5146109	0.5167525	0.0642003	0.8027030	0.2059595	0.6593570	0.2401813	0.5979285	0.9030327	0.8396732	0.9327280	0.8808800	0.4044414	0.5716436	0.3958905	0.2610576	1.0495603	0.1325056	0.1650247	0.3984962	0.5001656	0.3190523	0.4482603	0.9676778	0.5466546	0.9301452
600	0.7357315	0.7820729	1.0323211	0.5394883	0.2165746	0.5378163	0.0242859	0.4904242	0.5125092	1.0369012	0.9834444	0.1845806	0.0678608	0.0226649	0.8342327	0.5905441	0.2209937	0.1828903	0.3479180	0.0131456	0.9521541	0.0247342	0.1147016	0.0224156	0.6352366	0.4120397	0.1805794	0.5104358	0.9194364	1.0029047	0.2374795	0.2806010	0.3881531	0.3589813	0.6559402	0.5935134	0.0088093	0.1103248	0.0618624	0.7300486	0.2939761	0.1652370	0.8764638	0.5691261	0.6913103	0.4749690	1.0236356	0.1293699	0.7501334	0.9539664	0.9309925	0.9367594	0.0020055	0.2985637	0.6438704	0.4634758	1.0218290	0.2163603	0.7769956	1.0029882	0.9106308	0.1600874	0.4551021	0.0630439	0.1947955	0.7794842	0.1629467	0.0333933	0.2778047	0.1970491	0.8951334	0.5502750	0.0055741	0.2950377	0.5013263	0.4847793	0.0817673	0.9184623	0.2565699	0.6674288	0.2438998	0.6274161	0.8776818	0.7611866	0.9402848	0.7870869	0.4024409	0.6464733	0.2795708	0.2377579	0.9744056	0.2750971	0.1456437	0.3738623	0.4927634	0.3506743	0.4688405	1.0485607	0.8064589	0.8947114
650	0.7410428	0.7635481	1.0225095	0.5437478	0.2369523	0.4206688	0.0224362	0.5207624	0.5365368	0.9702698	0.9282097	0.2070910	0.1280001	0.0431855	0.9003026	0.3400840	0.2091264	0.3106568	0.3334246	0.0240985	0.9917484	0.0378591	0.0640105	0.0153978	0.5706806	0.4256097	0.2648681	0.5278684	0.9728163	0.9648184	0.2760213	0.1874590	0.4042535	0.3617948	0.5495452	0.6025130	0.0127502	0.1585575	0.0736457	0.7892485	0.2832947	0.2017979	0.8276442	0.5964263	0.6903044	0.4872957	1.0147016	0.1270842	0.7144582	0.9429872	0.9136319	0.9722359	0.0011088	0.2359982	0.6300367	0.4249068	1.0999227	0.2132262	0.8434851	1.0436853	0.8956656	0.1665466	0.4876010	0.0974014	0.1898096	0.8036166	0.0873319	0.0412110	0.3297999	0.3573694	0.8021770	0.4719121	0.0118150	0.2374774	0.5372225	0.5208869	0.1395546	0.9433729	0.2917159	0.6432282	0.3014917	0.6249333	0.8266244	0.7428095	0.9516153	0.8450252	0.3649185	0.6744146	0.2661610	0.2045447	0.9662414	0.2861731	0.1292321	0.3916160	0.4700347	0.3919418	0.4543744	1.0087579	0.8386943	1.0109662
