Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
1000	0.9856561	0.2793815	0.7808857	0.5049655	0.1028688	0.6149932	0.7091162	0.7806773	0.8111467	0.3066346	0.8326472	0.6423314	0.5973650	0.2991513	0.0679410	0.0978883	0.9593132	0.0425275	0.2785273	0.2598712	0.2849029	0.5832296	0.2819924	0.3135704	0.0297102	0.9275286	0.1986548	0.2016456	0.8390787	0.6011205	0.0355515	0.1543629	0.1480746	0.1789278	0.9289917	0.1009199	0.7136506	0.7949393	0.1499268	0.3222805	0.0126758	0.9428222	0.0721975	0.4414027	0.3762352	0.9999050	0.1108619	0.7655555	0.1297714	1.0000000	0.5836843	0.9781536	0.9290922	0.8878024	0.3605628	0.4091869	0.9923239	0.5467329	0.7729039	0.8341674	0.6442325	0.0213679	0.1299856	0.9454455	0.4090793	0.0592330	0.4644476	0.6835325	0.4030702	0.0506646	0.0053689	0.9162523	0.9941862	0.3697807	0.7290997	0.0257527	0.8655919	0.1818734	0.8732988	0.6338436	0.3055307	0.5445737	0.9730788	0.3753410	0.0092347	0.9897509	0.9998681	0.8656064	0.9958612	0.6620223	0.9567954	0.0415899	0.6692776	0.1595948	0.5715501	0.4230994	0.3774365	0.9920159	0.8838744	0.2591107

0	0.9967820	0.2314525	0.7807304	0.5193876	0.1028367	0.6417170	0.7130600	0.7119359	0.8208399	0.2832277	0.8422034	0.6578954	0.6029603	0.2923605	0.0679319	0.0975690	0.9606169	0.0385446	0.2732012	0.2558913	0.2785284	0.6063067	0.3019396	0.3068761	0.0297358	0.9267809	0.2229813	0.1996195	0.8421721	0.6054550	0.0439174	0.1687415	0.1444195	0.1722909	0.9003347	0.1120106	0.7183066	0.9224404	0.1215334	0.3127728	0.0103585	0.9409504	0.0638165	0.5164916	0.3549434	0.9999444	0.1135433	0.7688273	0.1265458	1.0000000	0.5805672	0.9720643	0.9389463	0.8705122	0.3309172	0.4160335	0.9928081	0.5502566	0.7886244	0.8322931	0.6568377	0.0186248	0.1244560	0.9454706	0.5075650	0.0303660	0.4889131	0.6928498	0.1950665	0.0461887	0.0040665	0.9284813	0.9952448	0.3623032	0.7393115	0.0226243	0.8756391	0.1878451	0.8786893	0.5998676	0.2887983	0.5331079	0.9588877	0.3556097	0.0065799	0.9999352	1.0000000	0.9193255	0.9950889	0.6606444	0.9609390	0.0434042	0.6800957	0.1579529	0.5715454	0.4308709	0.3779161	0.9967440	0.8854411	0.2537605
50	0.9052707	0.3206040	0.7807296	0.6339179	0.2968577	0.6349920	0.9246706	0.7118403	0.8208582	0.1807429	0.8418576	0.6590725	0.6101497	0.3744291	0.6853175	0.0975372	0.9591136	0.0381076	0.2746946	0.2466573	0.1569300	0.7839814	0.3019708	0.3064943	0.0297356	0.9268674	0.2229997	0.1997296	0.8380781	0.5168635	0.0439226	0.1687323	0.1445229	0.1765678	0.5433558	0.0762539	0.7088740	0.9192169	0.1574756	0.5020233	0.0183330	0.9410441	0.0638094	0.5197050	0.2835866	0.6076190	0.0351794	0.7706084	0.1238323	1.0000000	0.5862568	0.9865741	0.9334359	0.8705079	0.4844501	0.4579688	0.9945299	0.2814169	0.7763511	0.8299274	0.6965426	0.0169450	0.1305215	0.9457160	0.4461738	0.0371033	0.5371000	0.5677209	0.1917944	0.0220494	0.0042444	0.9208911	0.9947107	0.2453576	0.7253848	0.0567830	0.8755885	0.1891801	0.8776451	0.6332778	0.2920139	0.5084709	0.9609683	0.3392063	0.0068708	0.9999297	0.6915069	0.2007279	0.9972687	0.6610647	0.9603737	0.0538842	0.6819494	0.1575580	0.5721835	0.4441803	0.2073428	0.9977385	0.8766183	0.5517230
100	0.8651834	0.6200081	0.7807584	0.8735694	0.6515711	0.6357632	0.9681129	0.7081490	0.8213480	0.1348554	0.8406734	0.6677674	0.6159498	0.5969429	0.8436184	0.0989615	0.7944704	0.0344334	0.2782260	0.2172666	0.0999548	0.8585044	0.3027940	0.3033987	0.0297346	0.9269637	0.2231128	0.2010618	0.8246664	0.4684345	0.0439195	0.1685735	0.1447247	0.1740447	0.4920472	0.0712825	0.6958609	0.8772955	0.2616490	0.5657396	0.2509776	0.9424145	0.0635236	0.5811801	0.1366467	0.4728229	0.0116676	0.7777342	0.1244496	1.0000000	0.6041273	0.9892582	0.9201757	0.8706495	0.5590879	0.5513975	0.9905383	0.2337762	0.8045299	0.8241730	0.7339696	0.0126756	0.1530525	0.9476557	0.2389184	0.0715265	0.5671030	0.5467034	0.1888702	0.0131325	0.0047444	0.9194191	0.9885823	0.1892545	0.6946174	0.0676465	0.8748751	0.1931995	0.8712450	0.7053913	0.2987849	0.4540392	0.9520710	0.3352401	0.0076379	0.9956083	0.5792136	0.1199509	0.9988407	0.6703671	0.9540002	0.1225079	0.6847299	0.1597950	0.5942906	0.4729068	0.1562311	0.9991435	0.8472785	0.6070844
150	0.8439475	0.8721037	0.7812600	0.9611940	0.8098203	0.7425021	0.9772751	0.6864775	0.8229144	0.1144730	0.8391259	0.6709999	0.5996125	0.7171478	0.8842099	0.1136551	0.5520228	0.0289114	0.2810856	0.1840943	0.0726810	0.8900188	0.3057082	0.3019064	0.0297335	0.9269104	0.2239690	0.2044643	0.8075739	0.4427786	0.0438888	0.1683085	0.1447859	0.1736545	0.4887158	0.0510259	0.7096806	0.7773298	0.3532184	0.6209370	0.4622213	0.9458577	0.0622112	0.7125458	0.0945348	0.4265206	0.0048946	0.7959767	0.1282347	1.0000000	0.6257979	0.9899786	0.9077102	0.8715458	0.5996021	0.6175314	0.9893996	0.2144383	0.8717218	0.8183729	0.7533917	0.0093815	0.1838612	0.9522349	0.1065109	0.1451196	0.5923516	0.5848563	0.2101417	0.0083565	0.0051199	0.9166488	0.9530467	0.1546982	0.6807970	0.0794873	0.8746211	0.1981198	0.8632594	0.7584536	0.3020342	0.4193721	0.9166558	0.3775498	0.0086296	0.8793884	0.5382556	0.1126499	0.9995905	0.6999400	0.8882686	0.2249090	0.6876136	0.1910826	0.6701097	0.4949629	0.1403552	0.9997230	0.8059313	0.6122697
200	0.8450512	0.9662139	0.7830424	0.9880842	0.8655106	0.8291330	0.9795563	0.6466612	0.8235666	0.1056391	0.8367301	0.6540974	0.5776276	0.7635671	0.8946355	0.1553287	0.4258089	0.0249573	0.2819811	0.1546854	0.0598817	0.9027897	0.3073100	0.3078339	0.0297332	0.9269622	0.2259321	0.2092501	0.7934868	0.4493004	0.0438313	0.1680856	0.1449780	0.1810512	0.4933885	0.0335095	0.7209893	0.6623025	0.4366119	0.6774492	0.5389109	0.9522156	0.0605901	0.8284090	0.0890829	0.4106154	0.0027176	0.8244675	0.1342099	1.0000000	0.6430509	0.9896120	0.8980406	0.8754411	0.6054252	0.6501617	0.9887256	0.1920095	0.9141965	0.8125679	0.7510405	0.0078070	0.2103386	0.9575682	0.0647426	0.2501872	0.6084085	0.6202625	0.2758184	0.0058492	0.0053458	0.9157027	0.9060027	0.1314666	0.6900608	0.0945250	0.8752502	0.2027385	0.8612738	0.7961573	0.3009827	0.4125207	0.8727516	0.4115728	0.0099896	0.7158362	0.5231010	0.1122662	0.9998373	0.7349144	0.7812537	0.2726058	0.6934399	0.2373722	0.7436324	0.5078613	0.1351434	0.9999083	0.7653876	0.6128124
250	0.8486313	0.9914776	0.7856756	0.9962607	0.8852176	0.8750659	0.9806289	0.6064372	0.8206248	0.1021537	0.8331525	0.6250869	0.5623063	0.7811127	0.8974152	0.2204298	0.3678955	0.0227968	0.2807420	0.1342227	0.0534423	0.9057324	0.3023335	0.3186575	0.0297320	0.9273471	0.2270583	0.2137257	0.7879016	0.4711436	0.0437580	0.1676330	0.1457398	0.1925451	0.4963329	0.0248988	0.7220577	0.5585978	0.5126276	0.7148684	0.5652679	0.9619356	0.0594933	0.8961715	0.0911295	0.4051513	0.0015506	0.8485900	0.1402533	1.0000000	0.6498691	0.9884521	0.8916028	0.8830162	0.5956615	0.6643974	0.9882817	0.1697412	0.9301243	0.8066026	0.7344629	0.0069712	0.2226654	0.9612695	0.0467793	0.3659671	0.6169175	0.6424440	0.3797887	0.0046299	0.0058105	0.9158828	0.8750485	0.1195162	0.7140460	0.1047766	0.8742249	0.2053142	0.8634030	0.8241451	0.2975242	0.4222626	0.8159519	0.4238677	0.0118866	0.6259303	0.5174142	0.1121816	0.9999226	0.7602502	0.7394280	0.2734625	0.7006044	0.2684917	0.7866226	0.5146950	0.1334235	0.9999642	0.7342853	0.6117362
300	0.8508942	0.9978639	0.7881942	0.9987527	0.8925735	0.8967625	0.9814515	0.5768893	0.8139099	0.1012988	0.8283983	0.5979142	0.5540735	0.7884436	0.8986329	0.2867145	0.3419957	0.0217736	0.2783659	0.1224271	0.0493499	0.9025907	0.2908385	0.3292371	0.0297270	0.9279839	0.2244640	0.2162756	0.7901653	0.4915478	0.0436257	0.1664055	0.1471710	0.2027476	0.4973801	0.0211611	0.7173704	0.4775337	0.5643419	0.7347312	0.5742685	0.9717400	0.0589115	0.9287844	0.0931516	0.4032741	0.0008701	0.8627716	0.1441160	1.0000000	0.6472643	0.9868324	0.8877809	0.8926297	0.5844410	0.6704888	0.9883967	0.1533348	0.9352631	0.8014781	0.7140314	0.0061545	0.2205276	0.9624583	0.0378702	0.4693820	0.6208601	0.6546159	0.4873274	0.0041245	0.0067767	0.9159467	0.8601784	0.1161751	0.7417296	0.1094341	0.8701502	0.2052144	0.8656293	0.8425808	0.2931060	0.4362400	0.7398556	0.4244210	0.0144453	0.5860205	0.5152519	0.1119671	0.9999554	0.7748841	0.7215578	0.2538774	0.7065460	0.2847869	0.8073540	0.5183911	0.1329606	0.9999802	0.7133488	0.6097880
350	0.8520557	0.9994650	0.7901245	0.9995180	0.8955170	0.9066392	0.9820669	0.5587567	0.8054406	0.1018759	0.8228661	0.5790259	0.5501576	0.7922986	0.9004054	0.3364617	0.3306535	0.0213631	0.2760303	0.1161617	0.0462133	0.8960676	0.2770956	0.3369443	0.0297180	0.9286427	0.2173870	0.2165565	0.7959299	0.5049695	0.0433321	0.1641227	0.1490107	0.2094724	0.4976985	0.0190494	0.7114936	0.4236306	0.5927103	0.7441333	0.5773458	0.9792376	0.0586324	0.9429311	0.0942027	0.4026291	0.0005355	0.8704153	0.1450268	1.0000000	0.6402759	0.9851458	0.8856017	0.9027370	0.5756746	0.6731994	0.9887735	0.1433441	0.9368692	0.7978811	0.6964745	0.0049263	0.2103572	0.9619298	0.0336043	0.5452767	0.6218252	0.6610561	0.5659213	0.0039907	0.0081545	0.9156385	0.8534912	0.1175009	0.7649699	0.1112733	0.8639491	0.2032928	0.8664145	0.8532700	0.2883127	0.4465974	0.6544977	0.4184779	0.0174178	0.5694165	0.5144001	0.1116880	0.9999691	0.7825598	0.7107390	0.2300366	0.7102255	0.2935539	0.8165337	0.5207065	0.1329851	0.9999841	0.7004262	0.6078797
400	0.8526305	0.9998660	0.7913681	0.9997564	0.8968947	0.9112679	0.9824843	0.5488153	0.7975278	0.1032869	0.8175122	0.5680260	0.5483443	0.7950548	0.9032809	0.3670349	0.3258615	0.0212702	0.2744313	0.1128642	0.0438584	0.8885637	0.2649488	0.3416367	0.0297071	0.9291591	0.2075632	0.2153631	0.8016750	0.5121425	0.0427928	0.1610047	0.1508711	0.2131617	0.4978016	0.0171173	0.7067992	0.3921202	0.6064379	0.7482840	0.5784040	0.9842955	0.0585051	0.9486561	0.0946359	0.4024075	0.0003864	0.8749517	0.1437962	1.0000000	0.6330767	0.9836886	0.8843421	0.9121521	0.5690442	0.6744852	0.9891346	0.1376904	0.9373622	0.7956481	0.6836531	0.0037418	0.1986311	0.9609626	0.0320689	0.5919079	0.6205484	0.6646674	0.6109236	0.0040518	0.0096559	0.9151610	0.8497663	0.1204893	0.7811019	0.1122563	0.8573904	0.2007581	0.8659936	0.8589055	0.2836420	0.4509012	0.5777871	0.4090863	0.0201882	0.5626938	0.5140418	0.1114268	0.9999753	0.7865884	0.7042944	0.2088854	0.7118606	0.2986385	0.8204465	0.5224679	0.1331690	0.9999846	0.6937611	0.6065001
450	0.8529361	0.9999665	0.7920651	0.9998327	0.8977752	0.9137649	0.9827558	0.5437778	0.7914697	0.1051066	0.8131577	0.5622124	0.5474155	0.7974274	0.9065445	0.3835077	0.3239529	0.0213369	0.2736361	0.1110798	0.0422579	0.8817847	0.2559997	0.3441767	0.0296969	0.9294945	0.1974820	0.2137028	0.8059278	0.5152081	0.0420125	0.1575874	0.1524625	0.2150057	0.4978453	0.0150716	0.7038137	0.3752735	0.6125540	0.7500319	0.5787723	0.9875206	0.0584490	0.9508493	0.0947796	0.4023313	0.0003241	0.8779879	0.1417117	1.0000000	0.6275630	0.9825864	0.8835971	0.9200982	0.5638870	0.6751347	0.9894032	0.1344623	0.9375059	0.7943245	0.6749260	0.0030839	0.1888264	0.9602153	0.0321336	0.6166705	0.6176700	0.6670292	0.6335039	0.0042251	0.0109945	0.9147134	0.8471523	0.1234636	0.7910668	0.1130987	0.8517900	0.1984232	0.8650572	0.8616754	0.2795986	0.4502550	0.5207035	0.3989068	0.0222643	0.5600076	0.5138805	0.1112298	0.9999781	0.7889212	0.7013479	0.1919267	0.7121023	0.3015934	0.8221201	0.5239515	0.1333467	0.9999843	0.6918464	0.6056934
500	0.8531252	0.9999916	0.7924157	0.9998584	0.8984945	0.9154236	0.9829331	0.5413732	0.7874305	0.1069757	0.8100534	0.5591817	0.5468196	0.7994881	0.9092820	0.3915822	0.3232589	0.0214705	0.2733860	0.1100696	0.0412690	0.8765055	0.2501625	0.3454729	0.0296890	0.9296867	0.1889102	0.2122241	0.8085393	0.5158789	0.0410850	0.1543965	0.1536730	0.2159488	0.4978703	0.0130948	0.7021426	0.3668431	0.6150886	0.7507437	0.5789038	0.9895137	0.0584250	0.9516561	0.0948054	0.4023052	0.0003006	0.8801123	0.1397055	1.0000000	0.6240493	0.9818272	0.8831527	0.9262417	0.5600235	0.6754832	0.9895908	0.1325315	0.9375419	0.7935364	0.6691242	0.0028072	0.1818798	0.9597993	0.0329937	0.6282183	0.6139497	0.6688500	0.6442242	0.0044639	0.0120138	0.9143760	0.8451850	0.1257826	0.7967978	0.1139077	0.8476511	0.1966189	0.8641209	0.8629652	0.2764718	0.4469633	0.4835440	0.3899060	0.0235586	0.5589399	0.5138069	0.1111024	0.9999795	0.7904925	0.7007015	0.1786765	0.7115627	0.3031927	0.8228913	0.5251885	0.1334476	0.9999837	0.6930247	0.6053049
550	0.9435814	0.9982460	0.7932434	0.9998563	0.8747375	0.8801576	0.7784739	0.5402696	0.7849431	0.2226215	0.8087719	0.5563394	0.5402591	0.7848595	0.3774006	0.4086673	0.2823499	0.0216109	0.2720098	0.1143566	0.1135539	0.6720942	0.2466417	0.3464732	0.0296836	0.9296969	0.1825125	0.2110148	0.8150528	0.6041616	0.0401394	0.1517716	0.1543496	0.2122547	0.9084449	0.0288923	0.6994165	0.3637230	0.6010381	0.6361742	0.5789443	0.9866045	0.0584150	0.9526516	0.0854787	0.7946337	0.0434876	0.8664505	0.1411928	1.0000000	0.6156710	0.9535369	0.8859313	0.9307265	0.3999914	0.6440206	0.9141279	0.3628562	0.9369034	0.7934397	0.6253174	0.0051678	0.1663356	0.9594490	0.0456731	0.5697968	0.5483488	0.6600367	0.6489367	0.0279612	0.0123482	0.9267405	0.8474120	0.2376573	0.7970476	0.0818451	0.8458044	0.1935725	0.8653431	0.8542101	0.2729516	0.4774287	0.5314834	0.3946028	0.0235454	0.5585157	0.8220662	0.8860800	0.9999760	0.7914057	0.7016564	0.1171256	0.7091073	0.3054364	0.8227481	0.5165012	0.3053557	0.9999381	0.7481489	0.6049845
600	0.9720472	0.9621727	0.7953861	0.9998309	0.7762013	0.6891781	0.7336084	0.5395794	0.7827590	0.2756524	0.8087323	0.5438933	0.5259298	0.7140172	0.2627537	0.4480586	0.2661973	0.0216519	0.2706148	0.1389562	0.1553600	0.5855641	0.2440537	0.3502278	0.0296813	0.9296638	0.1780789	0.2087711	0.8287656	0.6341640	0.0392911	0.1499898	0.1546062	0.2168030	0.9828676	0.0324009	0.6919906	0.3714414	0.5616076	0.6001602	0.5788191	0.9771861	0.0584084	0.9558396	0.0928910	0.9294188	0.0323251	0.8210757	0.1392633	1.0000000	0.5979154	0.9473958	0.8948279	0.9328354	0.3127013	0.5660023	0.9332517	0.3867426	0.9355467	0.7958315	0.5951788	0.0091283	0.1361070	0.9585965	0.0500371	0.4243986	0.4916208	0.6298738	0.6500032	0.0810791	0.0116563	0.9518633	0.8572912	0.2780718	0.7798103	0.0762518	0.8445579	0.1873390	0.8683916	0.8306051	0.2691370	0.5311270	0.6755184	0.4501413	0.0217751	0.5583553	0.9337093	0.9682611	0.9999762	0.7874362	0.7045022	0.0523288	0.7036788	0.3105320	0.8149320	0.4878861	0.3603493	0.9994615	0.8107030	0.6045604
650	0.9776866	0.9587486	0.7975049	0.9997157	0.6424978	0.4682158	0.7179927	0.5389644	0.7783579	0.3000078	0.8068451	0.5235814	0.5207826	0.6136845	0.2742144	0.4831326	0.2637965	0.0215493	0.2726068	0.1783895	0.1823945	0.5457806	0.2400937	0.3565851	0.0296801	0.9299075	0.1745780	0.2052221	0.8403760	0.6473482	0.0386215	0.1488506	0.1552353	0.2251995	0.9960580	0.0360929	0.6825270	0.3916842	0.5280074	0.5887905	0.5781329	0.9699607	0.0584022	0.9527977	0.1329403	0.9757325	0.0216264	0.7899477	0.1349418	1.0000000	0.5825020	0.9449556	0.9037412	0.9314797	0.3048963	0.5012933	0.9563749	0.3906296	0.9366710	0.8032244	0.5819156	0.0144270	0.1111656	0.9571919	0.0553715	0.2990475	0.4568467	0.5973860	0.6478972	0.1181828	0.0108135	0.9656592	0.8734757	0.2985933	0.7380459	0.0711915	0.8414947	0.1804646	0.8687715	0.8107874	0.2677636	0.5549993	0.7726180	0.5199772	0.0195136	0.5583259	0.9707936	0.9580904	0.9999686	0.7718631	0.7063205	0.0372975	0.6982888	0.3153200	0.7886760	0.4570662	0.3776337	0.9982889	0.8311458	0.6038102
700	0.9720147	0.9811572	0.7984831	0.9994030	0.5612851	0.3665186	0.7093209	0.5397101	0.7715512	0.3121087	0.8026408	0.5127801	0.5271666	0.5518160	0.3208848	0.4988600	0.2731021	0.0214207	0.2757135	0.2143188	0.1985513	0.5238386	0.2344574	0.3603453	0.0296768	0.9303367	0.1706374	0.2016820	0.8478319	0.6544092	0.0381234	0.1475860	0.1564916	0.2293508	0.9978493	0.0451731	0.6754093	0.4152452	0.5089648	0.5849970	0.5759850	0.9646631	0.0584119	0.9309508	0.1720654	0.9916538	0.0166278	0.7768026	0.1302496	1.0000000	0.5723983	0.9456489	0.9099404	0.9265480	0.3456456	0.4609486	0.9666742	0.4169575	0.9375587	0.8144533	0.5824645	0.0195242	0.0952669	0.9553372	0.0614829	0.2157609	0.4400160	0.5726083	0.6424565	0.1327722	0.0103493	0.9693845	0.8976018	0.3166153	0.6914004	0.0604697	0.8365716	0.1739048	0.8600456	0.7996262	0.2683888	0.5571173	0.8228800	0.5654096	0.0174074	0.5584391	0.9710126	0.9430893	0.9999498	0.7479015	0.7082205	0.0730659	0.6941275	0.3165216	0.7470863	0.4340761	0.3825584	0.9970764	0.8333410	0.6028363
750	0.9621144	0.9931360	0.7979523	0.9989196	0.5516911	0.3490697	0.7048769	0.5439978	0.7660865	0.3197131	0.7987291	0.5177754	0.5352765	0.5422344	0.3575730	0.4916136	0.2899786	0.0213973	0.2784437	0.2369437	0.2077973	0.5116921	0.2298441	0.3591098	0.0296713	0.9306041	0.1660188	0.1989784	0.8521810	0.6576475	0.0376903	0.1457581	0.1577542	0.2268783	0.9964863	0.0553580	0.6704285	0.4341429	0.4992626	0.5832100	0.5723072	0.9610011	0.0584643	0.8949313	0.1751856	0.9971284	0.0151015	0.7720746	0.1264719	1.0000000	0.5663750	0.9468476	0.9137224	0.9209438	0.3840479	0.4380453	0.9689807	0.4536023	0.9378208	0.8243577	0.5890916	0.0234207	0.0860327	0.9535180	0.0677022	0.1662996	0.4318747	0.5566538	0.6346350	0.1353716	0.0101024	0.9681697	0.9206856	0.3322666	0.6600183	0.0513498	0.8319795	0.1683184	0.8346372	0.7943746	0.2688531	0.5502686	0.8492049	0.5906508	0.0157363	0.5588324	0.9463805	0.9350747	0.9999240	0.7275209	0.7110610	0.1465487	0.6910122	0.3139678	0.7111340	0.4196717	0.3836479	0.9963547	0.8324252	0.6023583
800	0.9558571	0.9973217	0.7965295	0.9985817	0.5719300	0.3592192	0.7030654	0.5516751	0.7650650	0.3253515	0.7975729	0.5289807	0.5386069	0.5561097	0.3629329	0.4692117	0.3024025	0.0214977	0.2805635	0.2470348	0.2133713	0.5078788	0.2285251	0.3554806	0.0296664	0.9305573	0.1619945	0.1971999	0.8545433	0.6579756	0.0372231	0.1438030	0.1583178	0.2223150	0.9934443	0.0596523	0.6659386	0.4466726	0.4935673	0.5817507	0.5697523	0.9588175	0.0585611	0.8685624	0.1617343	0.9990108	0.0154513	0.7705226	0.1238788	1.0000000	0.5629882	0.9476199	0.9154604	0.9190035	0.4080223	0.4264529	0.9681397	0.4818933	0.9378532	0.8304925	0.5957583	0.0259893	0.0812084	0.9521151	0.0742373	0.1398644	0.4267759	0.5479159	0.6264446	0.1335928	0.0097558	0.9665875	0.9334168	0.3421959	0.6452143	0.0475029	0.8296264	0.1647883	0.8109507	0.7919549	0.2681939	0.5419608	0.8641091	0.6036366	0.0146014	0.5595249	0.9169115	0.9291246	0.9998997	0.7169473	0.7147570	0.1941588	0.6885355	0.3096905	0.6941495	0.4115427	0.3836672	0.9960817	0.8344448	0.6025963
850	0.9549118	0.9985341	0.7952612	0.9985088	0.5835509	0.3655296	0.7022624	0.5593155	0.7674922	0.3289673	0.7989564	0.5363117	0.5376941	0.5653120	0.3400138	0.4475944	0.3057317	0.0216331	0.2818528	0.2503611	0.2174023	0.5098240	0.2301034	0.3527713	0.0296648	0.9303476	0.1599133	0.1961437	0.8556416	0.6568567	0.0367347	0.1424797	0.1581574	0.2197501	0.9910592	0.0582189	0.6629477	0.4545268	0.4898537	0.5806134	0.5694332	0.9578384	0.0586600	0.8608358	0.1544341	0.9996580	0.0164555	0.7699913	0.1222767	1.0000000	0.5613324	0.9484188	0.9159236	0.9195439	0.4233577	0.4214877	0.9671574	0.4976758	0.9378557	0.8335474	0.6004151	0.0274619	0.0791855	0.9511817	0.0801424	0.1274337	0.4225019	0.5442245	0.6195072	0.1316312	0.0092903	0.9662204	0.9371311	0.3468569	0.6406837	0.0475640	0.8293573	0.1634597	0.8030158	0.7906543	0.2672442	0.5353756	0.8724917	0.6120035	0.0139462	0.5601936	0.8994009	0.9236076	0.9998833	0.7142402	0.7185572	0.2017510	0.6867398	0.3060087	0.6918306	0.4071901	0.3833710	0.9960417	0.8385755	0.6031683
900	0.9556287	0.9987448	0.7945840	0.9985209	0.5727236	0.3594254	0.7016586	0.5640584	0.7704247	0.3303213	0.8010307	0.5375275	0.5359192	0.5584643	0.3079266	0.4354642	0.3054503	0.0217076	0.2823117	0.2517667	0.2206910	0.5137082	0.2325371	0.3520354	0.0296662	0.9301789	0.1599169	0.1955834	0.8559904	0.6558025	0.0363253	0.1420832	0.1577078	0.2196953	0.9907987	0.0555274	0.6621933	0.4594437	0.4877241	0.5800319	0.5697581	0.9576124	0.0587196	0.8618755	0.1602641	0.9998803	0.0172395	0.7697398	0.1213846	1.0000000	0.5607662	0.9494254	0.9159215	0.9198563	0.4339090	0.4195290	0.9671582	0.5053950	0.9378674	0.8348771	0.6035755	0.0281571	0.0787405	0.9506404	0.0842420	0.1221565	0.4190982	0.5433720	0.6143305	0.1307515	0.0088835	0.9663551	0.9378292	0.3488210	0.6410616	0.0485924	0.8299001	0.1633865	0.8015323	0.7898540	0.2669768	0.5310993	0.8768992	0.6187806	0.0136236	0.5605680	0.8931748	0.9198740	0.9998751	0.7143535	0.7215814	0.1973526	0.6859034	0.3040222	0.6933191	0.4047744	0.3830030	0.9960813	0.8419794	0.6036142
950	0.9547253	0.9986837	0.7943074	0.9984507	0.5442057	0.3476609	0.7011937	0.5661637	0.7720679	0.3299966	0.8023999	0.5360983	0.5360436	0.5386698	0.2823931	0.4303548	0.3074928	0.0216900	0.2822951	0.2533237	0.2231913	0.5168395	0.2341980	0.3523429	0.0296685	0.9301246	0.1610583	0.1953332	0.8559994	0.6554207	0.0360776	0.1423438	0.1573413	0.2204776	0.9915472	0.0550279	0.6631464	0.4624002	0.4866868	0.5798198	0.5692654	0.9576509	0.0587438	0.8588513	0.1781691	0.9999565	0.0176739	0.7695878	0.1209531	1.0000000	0.5607399	0.9504386	0.9158779	0.9186883	0.4416956	0.4182907	0.9682268	0.5098502	0.9378700	0.8354684	0.6061488	0.0283832	0.0789761	0.9503841	0.0865291	0.1195346	0.4171839	0.5435585	0.6107541	0.1304397	0.0086545	0.9662203	0.9401837	0.3506128	0.6432570	0.0482800	0.8303158	0.1635789	0.7974462	0.7893938	0.2675008	0.5286579	0.8791246	0.6215720	0.0134840	0.5607188	0.8907424	0.9188008	0.9998713	0.7132477	0.7234342	0.2013533	0.6859331	0.3032992	0.6908142	0.4032847	0.3826709	0.9961348	0.8434277	0.6037318
1000	0.9509767	0.9986182	0.7940412	0.9982222	0.5101512	0.3402926	0.7010698	0.5679367	0.7725251	0.3290035	0.8029200	0.5363943	0.5387894	0.5150063	0.2663428	0.4252835	0.3150072	0.0216097	0.2822276	0.2550756	0.2248417	0.5186229	0.2348648	0.3522590	0.0296701	0.9301319	0.1622661	0.1952497	0.8559362	0.6554667	0.0359961	0.1428147	0.1571445	0.2203089	0.9917684	0.0576291	0.6651702	0.4640821	0.4859277	0.5795707	0.5671999	0.9576081	0.0587673	0.8440170	0.2027013	0.9999824	0.0181016	0.7695185	0.1207832	1.0000000	0.5608580	0.9512520	0.9158692	0.9162674	0.4477390	0.4168440	0.9699517	0.5134387	0.9378392	0.8358084	0.6085175	0.0283909	0.0793928	0.9503098	0.0879120	0.1172855	0.4168606	0.5437340	0.6084387	0.1297961	0.0085772	0.9656864	0.9456613	0.3533920	0.6457917	0.0461665	0.8305023	0.1635943	0.7897075	0.7891527	0.2683209	0.5273639	0.8804670	0.6162963	0.0134273	0.5608936	0.8877479	0.9194603	0.9998682	0.7096680	0.7243648	0.2149838	0.6862741	0.3027418	0.6824791	0.4023316	0.3823823	0.9961846	0.8436095	0.6036128

