"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
1000	0.7334659	0.6061165	0.9804938	0.4316389	0.2290767	0.5046437	0.0244710	0.5029080	0.5310506	0.9849107	0.9994593	0.4635244	0.1735449	0.0782552	0.8174676	0.5277940	0.4414519	0.6022027	0.3778498	0.0097468	0.9999977	0.0390056	0.0376112	0.0149939	0.6370987	0.3759054	0.3058095	0.5218118	0.8743215	0.9921146	0.2858463	0.3299273	0.3302501	0.3129596	0.6277396	0.6155322	0.0103605	0.0916644	0.0871154	0.6769103	0.6345258	0.3523053	0.8698792	0.5628262	0.7749850	0.4984723	0.2340495	0.6486611	0.7273976	1.0000000	0.9148416	0.9965497	0.0020337	0.3396685	0.6063152	0.4476408	0.8960327	0.5810840	0.8505295	0.9975194	0.9764779	0.2360307	0.4786381	0.0486445	0.2085866	0.7978535	0.0471249	0.0384537	0.3322343	0.4978756	0.8393246	0.5115131	0.0092791	0.2057022	0.5410436	0.6093422	0.1267795	0.9459402	0.2143845	0.4571960	0.3573256	0.6399157	0.9134770	0.9758860	0.9589517	0.7934753	0.3661584	0.6840123	0.3781565	0.2035220	0.9962145	0.2502835	0.0489455	0.4055201	0.4446264	0.4029167	0.3159075	0.8847422	0.4646941	0.9620821

0	0.7258686	0.6235855	0.9827491	0.4649843	0.2290939	0.5031855	0.0244701	0.5029758	0.4488219	0.9863454	0.9993821	0.4744101	0.1821475	0.0712842	0.8268491	0.4371496	0.4062143	0.5921730	0.3838393	0.0097468	0.9999985	0.0390060	0.0389247	0.0150291	0.6261265	0.3837781	0.2997309	0.5267693	0.8849893	0.9920547	0.2759727	0.3058062	0.3532311	0.3267386	0.6246211	0.6122170	0.0111087	0.1904705	0.0879279	0.6531631	0.6204154	0.3393386	0.9589213	0.8740502	0.2192156	0.4876054	0.2586978	0.6101023	0.7421846	1.0000000	0.9194271	0.9970779	0.0029449	0.3289927	0.6025402	0.4451878	0.9081212	0.5559563	0.8605330	0.9987733	0.9743845	0.2279363	0.2599875	0.0472801	0.2231353	0.7756660	0.0472062	0.0377620	0.3497430	0.4809434	0.8260126	0.5354262	0.0196880	0.2261347	0.5760059	0.6182950	0.1305019	0.9363653	0.2545517	0.5229325	0.3580700	0.6039469	0.9171891	0.9694201	0.9600112	0.8286888	0.3661054	0.6829677	0.3077771	0.2111713	0.9956985	0.2507160	0.0502970	0.4473127	0.4470553	0.3952573	0.3178103	0.8960564	0.4924196	0.9650883
50	0.7258441	0.6239008	0.9822852	0.4074270	0.2290951	0.5032064	0.0244706	0.5029762	0.4278269	0.9853791	0.8644924	0.4746924	0.1793599	0.0709360	0.8268430	0.4198891	0.4873626	0.8922063	0.3832316	0.1592497	0.9999992	0.0466297	0.0303864	0.0039955	0.6469892	0.3397302	0.2997374	0.5261706	0.8746153	0.9915408	0.2763391	0.3158748	0.3531587	0.3294201	0.6246193	0.6123492	0.0111093	0.1906413	0.0879473	0.6472874	0.6846788	0.3392832	0.4439794	0.8851810	0.1225855	0.4880536	0.2591304	0.6038138	0.7419409	1.0000000	0.7824615	0.9970716	0.0029918	0.3852330	0.6028450	0.4316083	0.8977374	0.5541132	0.8557613	0.9987958	0.9745387	0.2279224	0.3296552	0.0475305	0.2234912	0.8678283	0.0468421	0.0394999	0.3493192	0.4789426	0.8260110	0.4818036	0.0196842	0.2263849	0.7079670	0.5503411	0.1265718	0.9364006	0.2477504	0.6756821	0.3565000	0.6064595	0.9198081	0.9710248	0.9604526	0.8300630	0.3661156	0.6814943	0.4355242	0.2112724	0.9951895	0.2557906	0.0503305	0.1655143	0.4815261	0.3917396	0.3149792	0.8855094	0.2592000	0.9615205
100	0.7252494	0.6262433	0.9814368	0.3809414	0.2290987	0.5031860	0.0244757	0.5029770	0.4200204	0.9835878	0.8555109	0.4734704	0.1715114	0.0703631	0.8258316	0.4569573	0.5101718	0.9601667	0.3776140	0.2075552	0.9999997	0.0480484	0.0244960	0.0011882	0.6865820	0.3285753	0.3004244	0.5196856	0.8459939	0.9904250	0.2798168	0.3353899	0.3532375	0.3269636	0.6249302	0.6160279	0.0111128	0.1914138	0.0880983	0.6335863	0.7020723	0.3392779	0.4038526	0.9137817	0.0948391	0.4901809	0.2623903	0.5889948	0.7395769	1.0000000	0.7411946	0.9970364	0.0030731	0.4418847	0.6034706	0.3870011	0.8861158	0.5518330	0.8453026	0.9988750	0.9748623	0.2284397	0.3425836	0.0480892	0.2210298	0.8990302	0.0460406	0.0436789	0.3478666	0.4746767	0.8259499	0.4582721	0.0197228	0.2282322	0.7482317	0.5939864	0.1191610	0.9367291	0.2254181	0.7211301	0.3529275	0.6178114	0.9255503	0.9790943	0.9631197	0.8341197	0.3663147	0.6778668	0.4893865	0.2116872	0.9902129	0.2658979	0.0505352	0.0709666	0.5397757	0.3879047	0.3073373	0.8531244	0.1769825	0.9519894
150	0.7224485	0.6301413	0.9807444	0.3572598	0.2291018	0.5029076	0.0244790	0.5029807	0.4242380	0.9825637	0.8549886	0.4676403	0.1637773	0.0699633	0.8204653	0.4893559	0.5172225	0.9756208	0.3678829	0.2231636	0.9999999	0.0483122	0.0232162	0.0004461	0.7110109	0.3248666	0.3040860	0.5042636	0.8188759	0.9895638	0.2866950	0.3479840	0.3548632	0.3139128	0.6266512	0.6222680	0.0111248	0.1927456	0.0883889	0.6236673	0.7063538	0.3395778	0.4017610	0.9380564	0.0861434	0.4929199	0.2687253	0.5774383	0.7350516	1.0000000	0.7114892	0.9969936	0.0031275	0.4486331	0.6020494	0.3483253	0.8836659	0.5500034	0.8319073	0.9989749	0.9747089	0.2315185	0.3433259	0.0488735	0.2120050	0.9115717	0.0454238	0.0479902	0.3482057	0.4705300	0.8258403	0.4487434	0.0199151	0.2322421	0.7571307	0.6412750	0.1155501	0.9377289	0.1997691	0.7336129	0.3490324	0.6324069	0.9291868	0.9867036	0.9664799	0.8377130	0.3667940	0.6748603	0.5068548	0.2122138	0.9818986	0.2779493	0.0510075	0.0398190	0.5698904	0.3899050	0.3000796	0.8228849	0.1479844	0.9418031
200	0.7167825	0.6334063	0.9800538	0.3392656	0.2291021	0.5019222	0.0244786	0.5029901	0.4343135	0.9821782	0.8549790	0.4573156	0.1582413	0.0694718	0.8086887	0.5079313	0.5218162	0.9795496	0.3591197	0.2282070	1.0000000	0.0483612	0.0229640	0.0002374	0.7219311	0.3228790	0.3123346	0.4850463	0.8013294	0.9890592	0.2939842	0.3533375	0.3592888	0.2999132	0.6296630	0.6270997	0.0111469	0.1940765	0.0886175	0.6220469	0.7060393	0.3408668	0.4025181	0.9525774	0.0824326	0.4939637	0.2749058	0.5735721	0.7300983	1.0000000	0.6901681	0.9969657	0.0032313	0.4389140	0.5964610	0.3288154	0.8848325	0.5494051	0.8174076	0.9990310	0.9739231	0.2393215	0.3407182	0.0501302	0.1988748	0.9179076	0.0450402	0.0533101	0.3525788	0.4663147	0.8253648	0.4461668	0.0203133	0.2366481	0.7553886	0.6683272	0.1161591	0.9391091	0.1804197	0.7353755	0.3452771	0.6414529	0.9302252	0.9909029	0.9690191	0.8387183	0.3672788	0.6729558	0.5098165	0.2127748	0.9760310	0.2922548	0.0517017	0.0323167	0.5806803	0.3958396	0.2947651	0.8049018	0.1376208	0.9322520
250	0.7095745	0.6348388	0.9792392	0.3289504	0.2291000	0.4999905	0.0244772	0.5030016	0.4445212	0.9820800	0.8549741	0.4450612	0.1546910	0.0688999	0.7929333	0.5188553	0.5287407	0.9813575	0.3533574	0.2298367	1.0000000	0.0483703	0.0229072	0.0001743	0.7264057	0.3208101	0.3239830	0.4681594	0.7925353	0.9888011	0.2995909	0.3538819	0.3659540	0.2910978	0.6327113	0.6296309	0.0111739	0.1949671	0.0886024	0.6293356	0.7033594	0.3437613	0.4031679	0.9602486	0.0800731	0.4928286	0.2777834	0.5783169	0.7255328	1.0000000	0.6785259	0.9969366	0.0034383	0.4294751	0.5863475	0.3201494	0.8870986	0.5508579	0.8035045	0.9989947	0.9729947	0.2515341	0.3374944	0.0518254	0.1856489	0.9214728	0.0448078	0.0596384	0.3594994	0.4617747	0.8241961	0.4468437	0.0208358	0.2393394	0.7510248	0.6808959	0.1190029	0.9402556	0.1691721	0.7328025	0.3418351	0.6426957	0.9294057	0.9928492	0.9705544	0.8366077	0.3676066	0.6716776	0.5106430	0.2134173	0.9731727	0.3059043	0.0524044	0.0340649	0.5842568	0.4022443	0.2908993	0.7960563	0.1334782	0.9238009
300	0.7028564	0.6341753	0.9783056	0.3251245	0.2290970	0.4973757	0.0244761	0.5030067	0.4529264	0.9820884	0.8549563	0.4335940	0.1523312	0.0684539	0.7776613	0.5281724	0.5389416	0.9830052	0.3501650	0.2303632	1.0000000	0.0483720	0.0228916	0.0001536	0.7286354	0.3181783	0.3361541	0.4564825	0.7896500	0.9886887	0.3029257	0.3515858	0.3731010	0.2885632	0.6349529	0.6307181	0.0111979	0.1953191	0.0883056	0.6434035	0.6997987	0.3481282	0.4035529	0.9642574	0.0783884	0.4905684	0.2759410	0.5902463	0.7214755	1.0000000	0.6739176	0.9968804	0.0037414	0.4236189	0.5736334	0.3156605	0.8896167	0.5547465	0.7918545	0.9988360	0.9724506	0.2653292	0.3348940	0.0536842	0.1746815	0.9235427	0.0446685	0.0656829	0.3662906	0.4566801	0.8224062	0.4486279	0.0213502	0.2392964	0.7468586	0.6858688	0.1220744	0.9408498	0.1641519	0.7281719	0.3388922	0.6391228	0.9274413	0.9936867	0.9713042	0.8316528	0.3677854	0.6706920	0.5152389	0.2140635	0.9719565	0.3159782	0.0529227	0.0382408	0.5860366	0.4072824	0.2878593	0.7913892	0.1309985	0.9171529
350	0.6980906	0.6317607	0.9773691	0.3257307	0.2290942	0.4946717	0.0244753	0.5029991	0.4599922	0.9821305	0.8549355	0.4243728	0.1505027	0.0683109	0.7658977	0.5387665	0.5510510	0.9846212	0.3485152	0.2305334	1.0000000	0.0483723	0.0228862	0.0001460	0.7303897	0.3152038	0.3462832	0.4500444	0.7900487	0.9886578	0.3042448	0.3480445	0.3791083	0.2911615	0.6363128	0.6312609	0.0112136	0.1952828	0.0878124	0.6601704	0.6968387	0.3531269	0.4037646	0.9664480	0.0773328	0.4883817	0.2701527	0.6058861	0.7180414	1.0000000	0.6731785	0.9967884	0.0040950	0.4206275	0.5621711	0.3127769	0.8919568	0.5607237	0.7834154	0.9985459	0.9724583	0.2774568	0.3333014	0.0554081	0.1664500	0.9248526	0.0445850	0.0701845	0.3711591	0.4509343	0.8204120	0.4504055	0.0217535	0.2367185	0.7434401	0.6871105	0.1242831	0.9409642	0.1629129	0.7229293	0.3365553	0.6351660	0.9250490	0.9940178	0.9715129	0.8246852	0.3678721	0.6699077	0.5252937	0.2145318	0.9714288	0.3215787	0.0531818	0.0410932	0.5876177	0.4107634	0.2853639	0.7877683	0.1286207	0.9126411
400	0.6957314	0.6283332	0.9765746	0.3287855	0.2290917	0.4924556	0.0244749	0.5029788	0.4667156	0.9821768	0.8549192	0.4175824	0.1488604	0.0685357	0.7583762	0.5507207	0.5628709	0.9860017	0.3476038	0.2305883	1.0000000	0.0483723	0.0228838	0.0001426	0.7321483	0.3123639	0.3531632	0.4475177	0.7916497	0.9886700	0.3041444	0.3444772	0.3831889	0.2969591	0.6370883	0.6317342	0.0112204	0.1951066	0.0872541	0.6755980	0.6953614	0.3577943	0.4038805	0.9676860	0.0768324	0.4869572	0.2626156	0.6212481	0.7154180	1.0000000	0.6740686	0.9966715	0.0044413	0.4194187	0.5553728	0.3107587	0.8938668	0.5677390	0.7782229	0.9981526	0.9728728	0.2860107	0.3325733	0.0568129	0.1604019	0.9258575	0.0445326	0.0726585	0.3734807	0.4447915	0.8186638	0.4517567	0.0219984	0.2326208	0.7405268	0.6864744	0.1254680	0.9408519	0.1635378	0.7181611	0.3347638	0.6338174	0.9228304	0.9941322	0.9713878	0.8169533	0.3679139	0.6693173	0.5397231	0.2146847	0.9711706	0.3234444	0.0532042	0.0411776	0.5891037	0.4131629	0.2833407	0.7839728	0.1260577	0.9100168
450	0.6954099	0.6247221	0.9760121	0.3326568	0.2290896	0.4910477	0.0244747	0.5029515	0.4736149	0.9822147	0.8549109	0.4127312	0.1473230	0.0690784	0.7544165	0.5626708	0.5726284	0.9870220	0.3469844	0.2306061	1.0000000	0.0483723	0.0228823	0.0001405	0.7338514	0.3100566	0.3568983	0.4472556	0.7930254	0.9887002	0.3032742	0.3416130	0.3853499	0.3039347	0.6375880	0.6322727	0.0112212	0.1949995	0.0867400	0.6872778	0.6954119	0.3615053	0.4039445	0.9683669	0.0766901	0.4864566	0.2554658	0.6335535	0.7136875	1.0000000	0.6753027	0.9965496	0.0047308	0.4192773	0.5540691	0.3093596	0.8952639	0.5745585	0.7756377	0.9977261	0.9734504	0.2907594	0.3323397	0.0578588	0.1557496	0.9267792	0.0444965	0.0733533	0.3734527	0.4388030	0.8174235	0.4526484	0.0220894	0.2281842	0.7378156	0.6849561	0.1259498	0.9407452	0.1648220	0.7144757	0.3333670	0.6357772	0.9211281	0.9941732	0.9710945	0.8097680	0.3679379	0.6689016	0.5559039	0.2145149	0.9710310	0.3229541	0.0530594	0.0387777	0.5902222	0.4149557	0.2817567	0.7799621	0.1235180	0.9087163
500	0.6963495	0.6215669	0.9756890	0.3362124	0.2290877	0.4904633	0.0244746	0.5029245	0.4805587	0.9822402	0.8549098	0.4091832	0.1459476	0.0698124	0.7528552	0.5731233	0.5795365	0.9876816	0.3464746	0.2306119	1.0000000	0.0483723	0.0228813	0.0001389	0.7353136	0.3084526	0.3583505	0.4478363	0.7934762	0.9887316	0.3021726	0.3397094	0.3860654	0.3104654	0.6379961	0.6328422	0.0112201	0.1950577	0.0863291	0.6946620	0.6964980	0.3640689	0.4039796	0.9687092	0.0766709	0.4867085	0.2498781	0.6418611	0.7127483	1.0000000	0.6762776	0.9964406	0.0049365	0.4197845	0.5567194	0.3084132	0.8961950	0.5802998	0.7747660	0.9973487	0.9740013	0.2925797	0.3322368	0.0586064	0.1519023	0.9276688	0.0444687	0.0728836	0.3717326	0.4335502	0.8167298	0.4532023	0.0220649	0.2242652	0.7351998	0.6832313	0.1261150	0.9407668	0.1661435	0.7120040	0.3322345	0.6401349	0.9200211	0.9942085	0.9707543	0.8040700	0.3679563	0.6686174	0.5710276	0.2141224	0.9709588	0.3214136	0.0528263	0.0350277	0.5907875	0.4164085	0.2805583	0.7761571	0.1212871	0.9081716
550	0.6977674	0.6189980	0.9759297	0.3938073	0.2290849	0.4905017	0.0244758	0.5029039	0.5130114	0.9834672	0.9898506	0.4058880	0.1475744	0.0710351	0.7525841	0.6070556	0.5136442	0.6957710	0.3464047	0.0811065	1.0000000	0.0407484	0.0282921	0.0111501	0.7197158	0.3492555	0.3585463	0.4490081	0.8049789	0.9895352	0.3009591	0.3317043	0.3861638	0.3123306	0.6384195	0.6339297	0.0112205	0.1952206	0.0860262	0.7025040	0.6315026	0.3656081	0.9240707	0.9606546	0.1638051	0.4826107	0.2458389	0.6529269	0.7126134	1.0000000	0.8406751	0.9963628	0.0049569	0.4462336	0.5609638	0.3500862	0.8948570	0.5849341	0.7806908	0.9969991	0.9743226	0.2927088	0.2619113	0.0586076	0.1464449	0.8454424	0.0448597	0.0657524	0.3694985	0.4300587	0.8166432	0.5071886	0.0219775	0.2200752	0.5895725	0.7542729	0.1304717	0.9409151	0.1883499	0.5485343	0.3321435	0.6417710	0.9172767	0.9939611	0.9702891	0.7992635	0.3674245	0.6701035	0.4581994	0.2135428	0.9807319	0.3072884	0.0519597	0.2577800	0.5573077	0.4202315	0.2821389	0.7920371	0.3434186	0.9146146
600	0.6997723	0.6155114	0.9767016	0.4175025	0.2290807	0.4909144	0.0244732	0.5028916	0.5318305	0.9852550	0.9988585	0.4053722	0.1543336	0.0726650	0.7536877	0.5910725	0.4962378	0.6321467	0.3498811	0.0328015	0.9999995	0.0393291	0.0343672	0.0139369	0.6842133	0.3590140	0.3573329	0.4567369	0.8341709	0.9908358	0.2977956	0.3154466	0.3865536	0.3154327	0.6388257	0.6322519	0.0112218	0.1949821	0.0857441	0.7143692	0.6152179	0.3663732	0.9644296	0.9375469	0.1883756	0.4767918	0.2412519	0.6710312	0.7148742	1.0000000	0.8985330	0.9963322	0.0048875	0.4640157	0.5646672	0.4078511	0.8960684	0.5899825	0.7929599	0.9966635	0.9745006	0.2911607	0.2480738	0.0582841	0.1444632	0.8154175	0.0457043	0.0558250	0.3683952	0.4293197	0.8167935	0.5310469	0.0218676	0.2164373	0.5444338	0.7124985	0.1377881	0.9407567	0.2270376	0.5011780	0.3347785	0.6352736	0.9109810	0.9912105	0.9685877	0.7921482	0.3666570	0.6737088	0.4153616	0.2127485	0.9918003	0.2923489	0.0508485	0.3496332	0.5005411	0.4256769	0.2886580	0.8316115	0.4204849	0.9294677
650	0.7041039	0.6109113	0.9775012	0.4397044	0.2290772	0.4917451	0.0244710	0.5028832	0.5384650	0.9861345	0.9993163	0.4111172	0.1611122	0.0738043	0.7589115	0.5711911	0.4905893	0.6193277	0.3574788	0.0171952	0.9999990	0.0390653	0.0363388	0.0146656	0.6593690	0.3623708	0.3520177	0.4731125	0.8584865	0.9916627	0.2917678	0.3016874	0.3847959	0.3277915	0.6381481	0.6270813	0.0112182	0.1941805	0.0854527	0.7226176	0.6122753	0.3664041	0.9659398	0.9159526	0.1961182	0.4740898	0.2359967	0.6850449	0.7197893	1.0000000	0.9149550	0.9963353	0.0048533	0.4363449	0.5705645	0.4305496	0.9019588	0.5938870	0.8064756	0.9963993	0.9748893	0.2850690	0.2459814	0.0577826	0.1499990	0.8040437	0.0463049	0.0502193	0.3667253	0.4310694	0.8168100	0.5410312	0.0216814	0.2127391	0.5320854	0.6618262	0.1409567	0.9398640	0.2523532	0.4896012	0.3386961	0.6256978	0.9062369	0.9860599	0.9657750	0.7839435	0.3663219	0.6764110	0.4070023	0.2119348	0.9947392	0.2827090	0.0501044	0.3910861	0.4689705	0.4260929	0.2954878	0.8595942	0.4469875	0.9415043
700	0.7110608	0.6070026	0.9784656	0.4603249	0.2290753	0.4933762	0.0244703	0.5028729	0.5379304	0.9864394	0.9992767	0.4215801	0.1659978	0.0746603	0.7699121	0.5581017	0.4848859	0.6161910	0.3656069	0.0121532	0.9999988	0.0390164	0.0369038	0.0148765	0.6475032	0.3647506	0.3418335	0.4913657	0.8724668	0.9920832	0.2845831	0.2941525	0.3795170	0.3430698	0.6359766	0.6220622	0.0112062	0.1933323	0.0852474	0.7234142	0.6139827	0.3653026	0.9642549	0.9019189	0.2002087	0.4750401	0.2319130	0.6901719	0.7256821	1.0000000	0.9196716	0.9963644	0.0047444	0.3968762	0.5803407	0.4377614	0.9063526	0.5952279	0.8200895	0.9963201	0.9754454	0.2735060	0.2472718	0.0565877	0.1598867	0.7992975	0.0466432	0.0465446	0.3618273	0.4356000	0.8171623	0.5441480	0.0213414	0.2092693	0.5312397	0.6308687	0.1399061	0.9385860	0.2648773	0.4894347	0.3421452	0.6179519	0.9043872	0.9811897	0.9631091	0.7789934	0.3662056	0.6779476	0.4113944	0.2111463	0.9952873	0.2736012	0.0495409	0.4030374	0.4558542	0.4215543	0.3006898	0.8735959	0.4562383	0.9498540
750	0.7186021	0.6050830	0.9796189	0.4747039	0.2290746	0.4958730	0.0244702	0.5028648	0.5345194	0.9865067	0.9992859	0.4333016	0.1692580	0.0754527	0.7844156	0.5479997	0.4751847	0.6134624	0.3716700	0.0105242	0.9999986	0.0390075	0.0371467	0.0149488	0.6423243	0.3675895	0.3297548	0.5058295	0.8785956	0.9922513	0.2784040	0.2923404	0.3723629	0.3541012	0.6332125	0.6188583	0.0111901	0.1928335	0.0852218	0.7162931	0.6181632	0.3627044	0.9627072	0.8937533	0.2035784	0.4789124	0.2300766	0.6856320	0.7310742	1.0000000	0.9210105	0.9964236	0.0044922	0.3684147	0.5906703	0.4404442	0.9078898	0.5940200	0.8326365	0.9965136	0.9759695	0.2597860	0.2495666	0.0548428	0.1705317	0.7970186	0.0468356	0.0434361	0.3539511	0.4424794	0.8182631	0.5439342	0.0208531	0.2067839	0.5341870	0.6160237	0.1370547	0.9375686	0.2691865	0.4935827	0.3447823	0.6137097	0.9048837	0.9779875	0.9612239	0.7792877	0.3661685	0.6789069	0.4151596	0.2103735	0.9954143	0.2652647	0.0490672	0.4006605	0.4507413	0.4154838	0.3044246	0.8799051	0.4601853	0.9557517
800	0.7246349	0.6053802	0.9807535	0.4811605	0.2290746	0.4987297	0.0244701	0.5028682	0.5299429	0.9864917	0.9993330	0.4436838	0.1716208	0.0760603	0.7983890	0.5362444	0.4619131	0.6096367	0.3753786	0.0099979	0.9999986	0.0390059	0.0373644	0.0149780	0.6393683	0.3709595	0.3191205	0.5149087	0.8799362	0.9922808	0.2744221	0.2941149	0.3654421	0.3581309	0.6308190	0.6171609	0.0111763	0.1927036	0.0854023	0.7034164	0.6231320	0.3588066	0.9616329	0.8888634	0.2062276	0.4839586	0.2307057	0.6738984	0.7352592	1.0000000	0.9210982	0.9965122	0.0041403	0.3526454	0.5985210	0.4418872	0.9078859	0.5907002	0.8427796	0.9969265	0.9762734	0.2477449	0.2516818	0.0530137	0.1798363	0.7956423	0.0469510	0.0408591	0.3456423	0.4503233	0.8199715	0.5424572	0.0203123	0.2060572	0.5380867	0.6107024	0.1344743	0.9371241	0.2688454	0.4993743	0.3469274	0.6126114	0.9068471	0.9762592	0.9601428	0.7840676	0.3661579	0.6796770	0.4119578	0.2096968	0.9954904	0.2588466	0.0487188	0.3954664	0.4484930	0.4103015	0.3071752	0.8830581	0.4632376	0.9597099
850	0.7282740	0.6074371	0.9816513	0.4812103	0.2290751	0.5012849	0.0244701	0.5028861	0.5241183	0.9864555	0.9993808	0.4516834	0.1736075	0.0762888	0.8090469	0.5211811	0.4476567	0.6052360	0.3775287	0.0098279	0.9999985	0.0390057	0.0376199	0.0149919	0.6367887	0.3743563	0.3115245	0.5193776	0.8788589	0.9922461	0.2726905	0.2973525	0.3599410	0.3561082	0.6291411	0.6162001	0.0111683	0.1927556	0.0857501	0.6885543	0.6270703	0.3543226	0.9609363	0.8857406	0.2079097	0.4884256	0.2334621	0.6593598	0.7381220	1.0000000	0.9206540	0.9966179	0.0037767	0.3446122	0.6032896	0.4429253	0.9075200	0.5858687	0.8500226	0.9974168	0.9762689	0.2392179	0.2531761	0.0514527	0.1872857	0.7943953	0.0470228	0.0390048	0.3394118	0.4576672	0.8218516	0.5408396	0.0198412	0.2074260	0.5421679	0.6102709	0.1329014	0.9371570	0.2662917	0.5052223	0.3488502	0.6135648	0.9093411	0.9753726	0.9596667	0.7915040	0.3661535	0.6803628	0.4009447	0.2092349	0.9955644	0.2546738	0.0485476	0.3926242	0.4472266	0.4065917	0.3092358	0.8852506	0.4668772	0.9620173
900	0.7296590	0.6104937	0.9822280	0.4776941	0.2290758	0.5031141	0.0244701	0.5029132	0.5165595	0.9864210	0.9994123	0.4573620	0.1754216	0.0760674	0.8156737	0.5039782	0.4350024	0.6011644	0.3789247	0.0097730	0.9999985	0.0390057	0.0378997	0.0150003	0.6342315	0.3772662	0.3070129	0.5207527	0.8771751	0.9921897	0.2725920	0.3005943	0.3562283	0.3505686	0.6280557	0.6154597	0.0111651	0.1927920	0.0861879	0.6752633	0.6288905	0.3500867	0.9604864	0.8837205	0.2087992	0.4912875	0.2375804	0.6459814	0.7398529	1.0000000	0.9200673	0.9967237	0.0034682	0.3402776	0.6055816	0.4437301	0.9073079	0.5803227	0.8546679	0.9978606	0.9759939	0.2342723	0.2541180	0.0502864	0.1932820	0.7928504	0.0470695	0.0378914	0.3363746	0.4636931	0.8235192	0.5395334	0.0195207	0.2105101	0.5464216	0.6117466	0.1321625	0.9373986	0.2631025	0.5101435	0.3506297	0.6151740	0.9116472	0.9748213	0.9595683	0.7997528	0.3661476	0.6809481	0.3848283	0.2090556	0.9956309	0.2523965	0.0485622	0.3933411	0.4464097	0.4039962	0.3107921	0.8872556	0.4712477	0.9631046
950	0.7294314	0.6137641	0.9825188	0.4731739	0.2290769	0.5041158	0.0244701	0.5029415	0.5072685	0.9863957	0.9994243	0.4612510	0.1770562	0.0754755	0.8189282	0.4870735	0.4254081	0.5980725	0.3800208	0.0097553	0.9999985	0.0390057	0.0381668	0.0150068	0.6319000	0.3794250	0.3048778	0.5205484	0.8760974	0.9921326	0.2733529	0.3031018	0.3541937	0.3440116	0.6273122	0.6147511	0.0111640	0.1926986	0.0866308	0.6656038	0.6285888	0.3466968	0.9601960	0.8824543	0.2093384	0.4923799	0.2420672	0.6358592	0.7407469	1.0000000	0.9195652	0.9968164	0.0032426	0.3375325	0.6061794	0.4443230	0.9073221	0.5749185	0.8573566	0.9981982	0.9755734	0.2321309	0.2547679	0.0494856	0.1984165	0.7908542	0.0471023	0.0373837	0.3362651	0.4682694	0.8247648	0.5386004	0.0193676	0.2144080	0.5509123	0.6134649	0.1318323	0.9376126	0.2601971	0.5137301	0.3522389	0.6162181	0.9134024	0.9743087	0.9596566	0.8074019	0.3661387	0.6814131	0.3675467	0.2091481	0.9956806	0.2514229	0.0487240	0.3973544	0.4459403	0.4020345	0.3120061	0.8891721	0.4758775	0.9634796
1000	0.7283519	0.6166414	0.9826107	0.4692561	0.2290784	0.5044190	0.0244701	0.5029647	0.4969320	0.9863803	0.9994210	0.4639400	0.1784358	0.0746809	0.8199988	0.4726511	0.4191191	0.5961534	0.3809692	0.0097495	0.9999985	0.0390058	0.0383886	0.0150124	0.6300438	0.3808225	0.3042136	0.5199631	0.8761276	0.9920851	0.2743493	0.3046718	0.3534498	0.3381453	0.6267277	0.6140790	0.0111622	0.1924543	0.0870125	0.6599713	0.6268919	0.3443731	0.9600108	0.8816472	0.2099438	0.4921256	0.2460435	0.6292782	0.7410990	1.0000000	0.9192435	0.9968891	0.0030991	0.3355148	0.6057433	0.4447127	0.9074599	0.5703101	0.8587433	0.9984229	0.9751489	0.2317692	0.2553554	0.0489582	0.2030617	0.7884903	0.0471274	0.0372862	0.3380853	0.4716090	0.8255401	0.5379455	0.0193488	0.2181529	0.5555115	0.6147814	0.1315939	0.9376766	0.2579937	0.5160266	0.3536279	0.6160695	0.9145440	0.9737083	0.9597972	0.8136273	0.3661281	0.6817673	0.3522882	0.2094405	0.9957104	0.2511887	0.0489702	0.4038753	0.4457823	0.4004224	0.3130078	0.8908730	0.4801486	0.9635721

