Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
500	0.4272755	0.8155567	0.2226407	0.3480065	0.8191838	0.6465034	0.9860269	0.9997272	0.9999997	0.0091423	0.4494409	0.8064573	0.5403745	0.3062941	0.5103543	0.9738058	0.1679913	0.3779177	0.6267560	0.6011459	0.0463382	0.9992608	0.1936367	0.5191004	0.4826838	0.9640938	0.9076330	0.8256511	0.5600423	0.1286350	0.5975193	0.1497048	0.4523636	0.4174567	0.0008694	0.0306382	0.0497803	0.3945486	0.8037642	0.4111002	0.6635323	0.1839633	0.6989578	0.4506592	0.6406914	0.9965874	0.1213304	0.1372770	0.5062525	0.2611919	0.2356070	0.9919596	0.5256211	0.4660730	0.9251217	0.1354805	0.4101066	0.5841866	0.0065553	0.9966098	0.9995752	0.1967866	0.9715546	0.5359223	0.6371295	0.7420192	0.9467202	0.0776622	0.6996145	0.2594422	0.9234189	0.3850763	0.3124471	0.6395444	0.5822953	0.8736254	0.5952016	0.0037862	0.0300743	0.7310970	0.8930798	0.5079286	0.2917300	0.7612957	0.9552579	0.8942206	0.2859186	0.2315570	0.2381610	0.9999458	0.0828557	0.8258545	0.2405768	0.7363891	0.6413448	0.0847476	1.0000000	0.1718224	0.5427769	0.9677604
550	0.4263589	0.8137881	0.2157628	0.3488545	0.8131694	0.6607561	0.9778515	0.9997272	0.9999998	0.0093404	0.4674341	0.8462600	0.7922088	0.4441727	0.7777678	0.8029501	0.4041014	0.7713934	0.5504348	0.4901730	0.0463899	0.9993172	0.2096083	0.5326003	0.4819561	0.7203340	0.9295006	0.8546064	0.6196524	0.1722963	0.5933173	0.1149428	0.1393462	0.4138185	0.0126826	0.6863718	0.0448629	0.3386504	0.8289133	0.1728881	0.6754522	0.1812286	0.6987410	0.1559879	0.3010819	0.9974269	0.0795302	0.1462652	0.4889162	0.2664791	0.2554726	0.9671818	0.3566118	0.4640950	0.9441389	0.3542423	0.5546424	0.6239904	0.0060199	0.9834340	0.9991100	0.1951271	0.9077188	0.4783868	0.5572910	0.7549375	0.5783548	0.0784933	0.7201932	0.2436211	0.9171654	0.3861505	0.4679684	0.2840717	0.5672311	0.8741032	0.5719768	0.0032002	0.0274636	0.7192172	0.8939581	0.5044537	0.0783401	0.5384006	0.9549638	0.8854319	0.2323224	0.2420888	0.2692085	0.9997231	0.2250199	0.8154984	0.1784319	0.6757245	0.6389268	0.0856112	1.0000000	0.1706394	0.5054912	0.9677857
600	0.4255288	0.8107956	0.1971764	0.3429377	0.7985350	0.7348656	0.9763340	0.9997272	0.9999999	0.0107412	0.5017765	0.9076320	0.8112647	0.4872250	0.8541744	0.7563601	0.5293666	0.9149276	0.5002598	0.4783809	0.0464657	0.9995435	0.1885218	0.5614055	0.4920564	0.6593225	0.9638831	0.9179745	0.6375427	0.3155571	0.5872557	0.0787946	0.0834718	0.4009419	0.0168121	0.8893089	0.0403801	0.3919128	0.9145670	0.0829356	0.6856803	0.1798832	0.7008881	0.0544515	0.1693674	0.9969207	0.2689022	0.1581934	0.4684089	0.2764294	0.3196216	0.9546137	0.3269897	0.4606937	0.9670299	0.4809708	0.6698938	0.5784359	0.0063109	0.9229046	0.9935892	0.1964723	0.9022092	0.4749309	0.6514716	0.8411649	0.4766426	0.0814467	0.7657431	0.1989633	0.8723163	0.3883586	0.6227503	0.1282515	0.3211739	0.8140554	0.6090581	0.0017863	0.0233743	0.7128817	0.9013150	0.4895584	0.0214523	0.3850038	0.9546749	0.8630505	0.2079974	0.2477404	0.2872920	0.9984312	0.2753381	0.7952160	0.0993143	0.6007409	0.6216195	0.0877977	1.0000000	0.1562130	0.2517205	0.9688588
650	0.4244616	0.8048432	0.1820001	0.3308042	0.7859617	0.8384045	0.9760523	0.9997272	0.9999997	0.0124578	0.5550447	0.9344184	0.7824766	0.4533627	0.8780565	0.7470965	0.5931130	0.9668788	0.5251775	0.4827701	0.0465244	0.9996910	0.1515133	0.5790951	0.5083808	0.6474664	0.9808117	0.9616607	0.6429236	0.4578222	0.5809091	0.0697159	0.0735676	0.3838067	0.0176842	0.9526093	0.0439848	0.4700997	0.9584377	0.0488733	0.6917032	0.1802418	0.7048170	0.0190514	0.1185889	0.9847535	0.3955536	0.1723128	0.4372071	0.2952964	0.3813529	0.9712908	0.3638433	0.4488548	0.9734986	0.4848296	0.7341180	0.3679979	0.0086341	0.8632357	0.9866651	0.2008774	0.9312771	0.5395764	0.7286351	0.9153773	0.4528310	0.0834292	0.7946296	0.1577296	0.7605442	0.3901437	0.7701090	0.0693387	0.2275393	0.6234476	0.7141255	0.0009827	0.0202501	0.7218300	0.9120718	0.4687562	0.0068714	0.2758194	0.9543945	0.8597655	0.1942387	0.2400931	0.2992486	0.9952350	0.3220235	0.7877874	0.0691650	0.5794238	0.5922984	0.0893323	1.0000000	0.0900400	0.1779452	0.9692744
700	0.4228441	0.7974593	0.1778751	0.3183431	0.7780758	0.9059451	0.9760000	0.9997272	0.9999993	0.0141297	0.6157157	0.9414712	0.7766234	0.4434732	0.8856513	0.7504636	0.6292469	0.9860150	0.6279131	0.4868766	0.0465987	0.9997747	0.1192368	0.5839523	0.5205467	0.6472743	0.9875315	0.9828642	0.6444036	0.5539041	0.5758543	0.0680857	0.0718064	0.3682569	0.0174930	0.9657764	0.0569809	0.5131705	0.9747773	0.0359833	0.6920876	0.1822069	0.7095044	0.0071528	0.0995656	0.9653681	0.4376307	0.1902294	0.3889044	0.3196516	0.4253576	0.9840368	0.4131394	0.4272629	0.9721085	0.4999166	0.7912157	0.2867712	0.0101719	0.8350343	0.9820982	0.2028163	0.9586198	0.5917851	0.7587105	0.9447940	0.4556951	0.0855661	0.8052944	0.1351433	0.6204446	0.3911184	0.8505631	0.0571182	0.2011800	0.4324441	0.7900459	0.0007177	0.0184391	0.7357748	0.9204090	0.4496253	0.0033549	0.2073278	0.9540817	0.8681973	0.1929028	0.2338418	0.3121492	0.9874454	0.3599806	0.7941100	0.0631230	0.5740330	0.5594004	0.0887991	1.0000000	0.0402445	0.1635797	0.9692869
750	0.4209367	0.7918744	0.1830273	0.3089921	0.7737652	0.9404707	0.9759903	0.9997272	0.9999984	0.0158697	0.6485465	0.9429684	0.7807322	0.4430011	0.8874548	0.7570405	0.6509012	0.9937376	0.7538918	0.4891712	0.0466951	0.9998354	0.0993690	0.5831676	0.5275906	0.6488593	0.9901725	0.9919036	0.6445517	0.6109617	0.5732979	0.0678138	0.0714873	0.3578584	0.0172227	0.9523539	0.0730887	0.5307669	0.9808928	0.0312482	0.6867683	0.1852921	0.7137675	0.0034806	0.0931220	0.9512072	0.4504316	0.2155010	0.3319950	0.3409136	0.4564536	0.9896033	0.4509854	0.4037076	0.9684582	0.5142321	0.8377446	0.2566900	0.0106860	0.8259283	0.9795062	0.2035264	0.9723899	0.6276886	0.7669785	0.9545952	0.4603406	0.0906396	0.8084537	0.1257632	0.5263337	0.3915474	0.8845287	0.0641461	0.1847441	0.3096021	0.8332448	0.0006527	0.0174920	0.7485569	0.9254837	0.4340359	0.0024811	0.1689968	0.9536811	0.8733283	0.1988199	0.2276870	0.3299127	0.9761265	0.3792894	0.8045549	0.0641986	0.5726731	0.5237143	0.0867665	1.0000000	0.0194176	0.1586641	0.9693309
800	0.4194611	0.7900590	0.1918935	0.3030878	0.7715525	0.9567592	0.9759885	0.9997272	0.9999963	0.0176455	0.6613450	0.9437631	0.7841131	0.4442647	0.8869499	0.7631367	0.6630555	0.9970922	0.8502320	0.4902702	0.0467971	0.9998809	0.0886638	0.5813091	0.5313546	0.6501270	0.9912371	0.9955478	0.6441921	0.6435388	0.5738338	0.0677675	0.0714263	0.3517387	0.0170542	0.9228496	0.0860427	0.5375975	0.9834124	0.0297648	0.6770608	0.1887295	0.7165605	0.0026036	0.0914793	0.9436020	0.4543037	0.2479367	0.2808147	0.3564711	0.4802519	0.9919847	0.4741218	0.3850382	0.9654583	0.5241533	0.8715134	0.2414211	0.0107177	0.8252562	0.9781755	0.2037935	0.9797047	0.6506175	0.7685825	0.9578192	0.4563053	0.1009950	0.8098984	0.1228868	0.4812522	0.3916960	0.8963603	0.0772571	0.1729217	0.2413898	0.8542933	0.0006407	0.0169928	0.7595472	0.9284100	0.4260808	0.0022592	0.1498793	0.9531990	0.8750072	0.2052930	0.2212355	0.3529549	0.9644136	0.3833038	0.8133934	0.0664837	0.5723273	0.4924442	0.0846724	1.0000000	0.0115866	0.1549652	0.9694359
850	0.4189323	0.7916320	0.2001833	0.2997200	0.7704478	0.9640753	0.9759882	0.9997272	0.9999921	0.0191702	0.6653151	0.9444676	0.7851583	0.4453717	0.8855787	0.7676500	0.6693692	0.9985610	0.9079073	0.4907372	0.0468877	0.9999117	0.0831336	0.5798016	0.5333689	0.6508938	0.9916735	0.9969570	0.6436635	0.6617940	0.5773315	0.0677588	0.0714130	0.3483525	0.0169673	0.8901741	0.0942643	0.5404072	0.9845570	0.0295915	0.6653856	0.1916502	0.7172107	0.0025756	0.0914427	0.9400155	0.4556539	0.2822709	0.2419766	0.3666968	0.4995368	0.9930901	0.4860551	0.3725365	0.9637225	0.5302945	0.8946069	0.2326259	0.0106128	0.8292892	0.9775471	0.2039307	0.9838168	0.6641657	0.7687436	0.9589303	0.4465998	0.1169712	0.8109498	0.1229195	0.4631344	0.3917131	0.8989690	0.0889997	0.1652441	0.2055122	0.8633298	0.0006382	0.0167250	0.7726025	0.9301768	0.4284663	0.0022193	0.1420862	0.9527323	0.8755184	0.2100109	0.2158727	0.3780755	0.9544682	0.3783108	0.8192775	0.0683338	0.5722361	0.4714942	0.0831055	1.0000000	0.0090509	0.1518750	0.9695531
900	0.4193521	0.7949733	0.2062480	0.2979130	0.7699023	0.9671910	0.9759881	0.9997272	0.9999858	0.0202493	0.6662826	0.9449143	0.7848858	0.4460746	0.8841295	0.7705874	0.6724629	0.9992013	0.9386693	0.4908956	0.0469556	0.9999309	0.0802903	0.5787874	0.5344804	0.6513138	0.9918519	0.9974632	0.6431734	0.6718163	0.5829498	0.0677570	0.0714094	0.3466088	0.0169259	0.8638249	0.0988406	0.5416642	0.9851086	0.0298961	0.6546992	0.1933041	0.7155635	0.0027470	0.0917858	0.9383808	0.4564868	0.3124829	0.2153810	0.3728808	0.5150061	0.9936303	0.4908099	0.3648785	0.9628916	0.5338631	0.9093337	0.2276051	0.0105019	0.8356057	0.9771682	0.2040688	0.9859066	0.6717007	0.7687596	0.9593448	0.4363948	0.1360356	0.8116078	0.1241851	0.4563359	0.3916747	0.8982973	0.0966719	0.1608315	0.1869305	0.8665177	0.0006365	0.0165952	0.7922708	0.9312961	0.4399360	0.0022301	0.1404373	0.9524073	0.8759461	0.2131689	0.2122120	0.4010431	0.9470395	0.3698218	0.8227138	0.0695207	0.5722091	0.4606606	0.0820161	1.0000000	0.0086699	0.1496855	0.9696513
950	0.4203890	0.7985993	0.2101204	0.2969784	0.7696338	0.9684188	0.9759881	0.9997272	0.9999783	0.0209038	0.6665271	0.9450786	0.7842299	0.4464623	0.8831031	0.7723341	0.6739361	0.9994816	0.9543014	0.4909159	0.0469946	0.9999420	0.0788135	0.5781482	0.5350828	0.6515287	0.9919225	0.9976120	0.6428748	0.6771834	0.5892982	0.0677567	0.0714081	0.3458044	0.0169068	0.8462613	0.1012137	0.5422615	0.9853801	0.0303121	0.6477353	0.1932631	0.7120213	0.0029292	0.0921122	0.9375820	0.4573957	0.3354898	0.1983537	0.3763709	0.5269319	0.9938940	0.4914920	0.3604329	0.9625266	0.5358414	0.9179981	0.2248474	0.0104185	0.8421089	0.9767726	0.2042603	0.9866515	0.6757621	0.7688200	0.9595140	0.4283095	0.1543639	0.8118612	0.1258174	0.4532788	0.3916211	0.8968571	0.1006969	0.1585984	0.1773124	0.8670945	0.0006347	0.0165615	0.8178544	0.9320005	0.4559863	0.0022498	0.1415719	0.9522983	0.8764870	0.2154532	0.2100813	0.4191955	0.9419818	0.3614030	0.8245531	0.0702011	0.5721991	0.4565253	0.0812091	1.0000000	0.0091425	0.1483408	0.9697219
1000	0.4216505	0.8016897	0.2124113	0.2965054	0.7695018	0.9688582	0.9759881	0.9997272	0.9999714	0.0212586	0.6667614	0.9450606	0.7836354	0.4466327	0.8827705	0.7733079	0.6746647	0.9996060	0.9621264	0.4908897	0.0470039	0.9999483	0.0780366	0.5777813	0.5353469	0.6516257	0.9919482	0.9976268	0.6428582	0.6799878	0.5947559	0.0677567	0.0714076	0.3454954	0.0168980	0.8358586	0.1024007	0.5425531	0.9855139	0.0306744	0.6462774	0.1915439	0.7074648	0.0030770	0.0923403	0.9371126	0.4584418	0.3512867	0.1879779	0.3782311	0.5358560	0.9940141	0.4902454	0.3579525	0.9623549	0.5368971	0.9227764	0.2233781	0.0103641	0.8475050	0.9763095	0.2045037	0.9866233	0.6779249	0.7688989	0.9595888	0.4227603	0.1692059	0.8118359	0.1273420	0.4510842	0.3915724	0.8955557	0.1025827	0.1576081	0.1723186	0.8666613	0.0006333	0.0165975	0.8435182	0.9324200	0.4719278	0.0022659	0.1434975	0.9523987	0.8770466	0.2172888	0.2090393	0.4320384	0.9387540	0.3546081	0.8254791	0.0705699	0.5721943	0.4557091	0.0805611	1.0000000	0.0098824	0.1475767	0.9697681

0	0.4260845	0.8085088	0.2160117	0.2960338	0.7693707	0.9698872	0.9759881	0.9997272	0.9999586	0.0216118	0.6688386	0.9448046	0.7834040	0.4460165	0.8871352	0.7746276	0.6764106	0.9997115	0.9701837	0.4909942	0.0468731	0.9999564	0.0771195	0.5783065	0.5345638	0.6515737	0.9919567	0.9975601	0.6449943	0.6834658	0.5849059	0.0677581	0.0714069	0.3454329	0.0168902	0.8239822	0.1035679	0.5428804	0.9856835	0.0305058	0.6890895	0.1795721	0.7019250	0.0033016	0.0927555	0.9359050	0.4623510	0.3758301	0.1739607	0.3804800	0.5571232	0.9940719	0.4829050	0.3550019	0.9618431	0.5381954	0.9278450	0.2214300	0.0103140	0.8571540	0.9746090	0.2055966	0.9849542	0.6797465	0.7689073	0.9596627	0.4134763	0.1977310	0.8113214	0.1306173	0.4422416	0.3914684	0.8931561	0.1114488	0.1568840	0.1664850	0.8652727	0.0006333	0.0169157	0.9035071	0.9328850	0.5112374	0.0022999	0.1481708	0.9542746	0.8787443	0.2226050	0.2090880	0.4526459	0.9334574	0.3406511	0.8266061	0.0712172	0.5721880	0.4568308	0.0796708	1.0000000	0.0124626	0.1463752	0.9698363
50	0.4311816	0.8905632	0.2163163	0.3285426	0.8976742	0.9854025	0.9869509	0.9997190	0.9205693	0.0215795	0.6688700	0.9440859	0.7671684	0.4460524	0.8961636	0.7759591	0.6695216	0.9996110	0.4146179	0.4867485	0.0493788	0.7003955	0.0781008	0.5714596	0.6809922	0.6542482	0.9862305	0.5017447	0.3747613	0.6832595	0.2881611	0.0677574	0.0714070	0.3459077	0.0168902	0.8239863	0.1035677	0.5428804	0.9856648	0.0305990	0.4751181	0.4841344	0.7540894	0.1936338	0.0928216	0.9301738	0.4586701	0.1478631	0.2355963	0.1983247	0.5664338	0.9975581	0.4907387	0.3841913	0.9646531	0.5381324	0.9266239	0.2350034	0.0114833	0.8432116	0.9752045	0.4743203	0.9835993	0.8433051	0.7687551	0.9597302	0.4086066	0.1784458	0.8497056	0.0624637	0.2227899	0.3424628	0.9051826	0.0980875	0.1752427	0.2032659	0.9568796	0.0004507	0.0171167	0.8847025	0.9745075	0.4278187	0.0020693	0.2108743	0.5367754	0.8659346	0.2181916	0.5141053	0.4532822	0.9449066	0.3498525	0.8274837	0.0709450	0.5722033	0.2679769	0.0845571	1.0000000	0.0171183	0.1627898	0.9884814
100	0.4437885	0.9230883	0.2195275	0.4082559	0.9545576	0.9918240	0.9889856	0.9996945	0.8939374	0.0214602	0.6680934	0.9421794	0.7618980	0.4486470	0.8386193	0.7751158	0.6428045	0.9987541	0.2219822	0.4012593	0.0587437	0.5740078	0.0832920	0.5544009	0.7669663	0.6701132	0.9340429	0.3301086	0.2684420	0.6797023	0.2073292	0.0677533	0.0714082	0.3472571	0.0168902	0.8239889	0.1035637	0.5427716	0.9853622	0.0353666	0.2156677	0.6105212	0.8635593	0.2550545	0.0934674	0.9154215	0.4524971	0.0755283	0.4853308	0.1437069	0.4664325	0.9982294	0.5132506	0.4768060	0.9543632	0.5369467	0.9036673	0.2669979	0.0189880	0.7970545	0.9725956	0.5637130	0.9683433	0.9008176	0.7683976	0.9596958	0.3805590	0.1247667	0.8615769	0.0324881	0.1466538	0.3290689	0.9252677	0.0667054	0.1989880	0.2906926	0.9839370	0.0003933	0.0170605	0.8845061	0.9872126	0.4160602	0.0018565	0.2487517	0.3804905	0.8351468	0.1932180	0.6047299	0.4072144	0.9614158	0.3803153	0.8361945	0.0691772	0.5722270	0.1985200	0.0987122	1.0000000	0.0504157	0.2347047	0.9956014
150	0.4543307	0.9362197	0.2270601	0.4736903	0.9795972	0.9940195	0.9893626	0.9996697	0.8850042	0.0213542	0.6671793	0.9403977	0.7581142	0.4556394	0.7924565	0.7712872	0.6065896	0.9952501	0.1545122	0.3193472	0.0662328	0.5206853	0.1009887	0.5501040	0.8256490	0.6897987	0.7902675	0.2705184	0.2158611	0.6684143	0.2052485	0.0677509	0.0714119	0.3486171	0.0168906	0.8240256	0.1035085	0.5421988	0.9844292	0.0601237	0.1058906	0.6833956	0.9307934	0.2750984	0.0943578	0.9016329	0.4492696	0.0429547	0.7183596	0.1241543	0.3681916	0.9981046	0.5320944	0.5702118	0.9333801	0.5330585	0.8606956	0.2918669	0.0368100	0.7774116	0.9668046	0.5832573	0.9309715	0.8947215	0.7681557	0.9595004	0.3508700	0.0754732	0.8645615	0.0197187	0.1048962	0.3253868	0.9384808	0.0531941	0.1965410	0.3293685	0.9906769	0.0003693	0.0163137	0.9084347	0.9910965	0.4307574	0.0017980	0.2727200	0.3223874	0.8137862	0.1628977	0.6321715	0.3317184	0.9719932	0.4168151	0.8683578	0.0649865	0.5722383	0.1727273	0.1109876	1.0000000	0.0617199	0.3169145	0.9983201
200	0.4607055	0.9419754	0.2367471	0.5117317	0.9899671	0.9939671	0.9894317	0.9996525	0.8820081	0.0213455	0.6675329	0.9388746	0.7522083	0.4613617	0.7659517	0.7654529	0.5740924	0.9889144	0.1280175	0.2685641	0.0702674	0.4981884	0.1409956	0.5635532	0.8632832	0.6950890	0.6523514	0.2488052	0.1873024	0.6497214	0.2192990	0.0677523	0.0714184	0.3498375	0.0168923	0.8242738	0.1032826	0.5408895	0.9828526	0.1425547	0.0637093	0.7331021	0.9558393	0.2833936	0.0939945	0.8918181	0.4479402	0.0289707	0.8506369	0.1133806	0.3176344	0.9958730	0.5400502	0.6318545	0.9136387	0.5263172	0.8295027	0.3060399	0.0598563	0.7976214	0.9591064	0.5095393	0.8693392	0.8599684	0.7678532	0.9593174	0.3364764	0.0443055	0.8646937	0.0142868	0.0830839	0.3243326	0.9485382	0.0542287	0.1872774	0.3568226	0.9851386	0.0003525	0.0155718	0.9246535	0.9922746	0.4476366	0.0018044	0.2881082	0.3010747	0.8031098	0.1416503	0.6425811	0.2847090	0.9783758	0.4492171	0.8971900	0.0590316	0.5722425	0.1625608	0.1156213	1.0000000	0.0577777	0.3610447	0.9993579
250	0.4641063	0.9449987	0.2458104	0.5303900	0.9927161	0.9908556	0.9894438	0.9996428	0.8810031	0.0214305	0.6691004	0.9372366	0.7461873	0.4615669	0.7515805	0.7595365	0.5505235	0.9846547	0.1083825	0.2422090	0.0723494	0.4886940	0.1960664	0.5820108	0.8866936	0.6759716	0.5740986	0.2367725	0.1706281	0.6278575	0.2297390	0.0677637	0.0714267	0.3511579	0.0168962	0.8250845	0.1027662	0.5389380	0.9809429	0.2850118	0.0470127	0.7636711	0.9614719	0.2915823	0.0913580	0.8857634	0.4470337	0.0236221	0.9178864	0.1052589	0.3063725	0.9914734	0.5427310	0.6694199	0.9014898	0.5180456	0.8050869	0.3141702	0.0791999	0.8292493	0.9502591	0.4240092	0.7409499	0.9058213	0.7665500	0.9591023	0.3297722	0.0287943	0.8637246	0.0116500	0.0714351	0.3239834	0.9564738	0.0829479	0.1821566	0.3835772	0.9684458	0.0003402	0.0151653	0.9331087	0.9926177	0.4602890	0.0018409	0.2974282	0.2934152	0.7985786	0.1305090	0.6474307	0.2603303	0.9820546	0.4689861	0.9073160	0.0532111	0.5722439	0.1580710	0.1152111	1.0000000	0.0493088	0.3790650	0.9997528
300	0.4658530	0.9469370	0.2526041	0.5376439	0.9908147	0.9838983	0.9894456	0.9996379	0.8806653	0.0215585	0.6709970	0.9355706	0.7429173	0.4606341	0.7441657	0.7547607	0.5351669	0.9834878	0.0822511	0.2296059	0.0733253	0.4846822	0.2481091	0.5968204	0.9007636	0.6386531	0.5222586	0.2236665	0.1608591	0.6072027	0.2351642	0.0677857	0.0714353	0.3525512	0.0169024	0.8267886	0.1019404	0.5367266	0.9790931	0.4114353	0.0400728	0.7796643	0.9607054	0.3015865	0.0870523	0.8826098	0.4460298	0.0217158	0.9518903	0.0989591	0.3178329	0.9886432	0.5485085	0.6942161	0.8952381	0.5099257	0.7845025	0.3194531	0.0917476	0.8556001	0.9416589	0.3889547	0.6596630	0.9651270	0.7642287	0.9588744	0.3256501	0.0221233	0.8623816	0.0100868	0.0629948	0.3238356	0.9614451	0.1586979	0.1809997	0.4100108	0.9556873	0.0003341	0.0150453	0.9372396	0.9927013	0.4693817	0.0018789	0.3027253	0.2907446	0.7973865	0.1271821	0.6454630	0.2467772	0.9841430	0.4741176	0.9050815	0.0488471	0.5722445	0.1559373	0.1133369	1.0000000	0.0413581	0.3884987	0.9999013
350	0.4667638	0.9483067	0.2567574	0.5382392	0.9862221	0.9760689	0.9894456	0.9996357	0.8805511	0.0216736	0.6725297	0.9342771	0.7418195	0.4609014	0.7406822	0.7513906	0.5256550	0.9837044	0.0557710	0.2238145	0.0736629	0.4829815	0.2872349	0.6065638	0.9088140	0.5935450	0.4743140	0.2104648	0.1554682	0.5903361	0.2376435	0.0678026	0.0714428	0.3537547	0.0169102	0.8294447	0.1009087	0.5346561	0.9775522	0.4875210	0.0370956	0.7867275	0.9588105	0.3097583	0.0822076	0.8813983	0.4450383	0.0211002	0.9695043	0.0943988	0.3397767	0.9875879	0.5621361	0.7117032	0.8921727	0.5030935	0.7671000	0.3231534	0.0987852	0.8745571	0.9338526	0.3776056	0.6253254	0.9878679	0.7619689	0.9586632	0.3226440	0.0195239	0.8612125	0.0090433	0.0553327	0.3237665	0.9637038	0.2410142	0.1818518	0.4347944	0.9496187	0.0003322	0.0150765	0.9389928	0.9927048	0.4760227	0.0019026	0.3055471	0.2898574	0.7977618	0.1294412	0.6360713	0.2382581	0.9853138	0.4694881	0.8990231	0.0460490	0.5722449	0.1547759	0.1117207	1.0000000	0.0353986	0.3969945	0.9999554
400	0.4672588	0.9492632	0.2587117	0.5350622	0.9807561	0.9699558	0.9894455	0.9996347	0.8805119	0.0217441	0.6735317	0.9334828	0.7412052	0.4619042	0.7392926	0.7491972	0.5199112	0.9843460	0.0367939	0.2212078	0.0736784	0.4822561	0.3131339	0.6124425	0.9131662	0.5461570	0.4345212	0.2004626	0.1527586	0.5779004	0.2387211	0.0678099	0.0714485	0.3546361	0.0169185	0.8327736	0.0998323	0.5329610	0.9763971	0.5262712	0.0358216	0.7892400	0.9573422	0.3145931	0.0774604	0.8812319	0.4442460	0.0209462	0.9788883	0.0913186	0.3652620	0.9871869	0.5844673	0.7240652	0.8907027	0.4979359	0.7524025	0.3257483	0.1024156	0.8884823	0.9265410	0.3741074	0.6095802	0.9950520	0.7604315	0.9584869	0.3204718	0.0186316	0.8604335	0.0083229	0.0482971	0.3237449	0.9642924	0.2956656	0.1833675	0.4545210	0.9469189	0.0003311	0.0151565	0.9394718	0.9926877	0.4808129	0.0019117	0.3068805	0.2895876	0.7985796	0.1355302	0.6251677	0.2322637	0.9859320	0.4612884	0.8942059	0.0443679	0.5722451	0.1539233	0.1107660	1.0000000	0.0313988	0.4066565	0.9999742
450	0.4675368	0.9498816	0.2591943	0.5302300	0.9758238	0.9659744	0.9894453	0.9996343	0.8804982	0.0217666	0.6741402	0.9330080	0.7403386	0.4628650	0.7389078	0.7478397	0.5165127	0.9849974	0.0254550	0.2200495	0.0735720	0.4819436	0.3291039	0.6157936	0.9153841	0.5025765	0.4076386	0.1942135	0.1515482	0.5693675	0.2391815	0.0678123	0.0714525	0.3552574	0.0169262	0.8363122	0.0988507	0.5317024	0.9755960	0.5446850	0.0353004	0.7898104	0.9564684	0.3168859	0.0732985	0.8814586	0.4437264	0.0209426	0.9840080	0.0893420	0.3895576	0.9869816	0.6137844	0.7325270	0.8900284	0.4943310	0.7405588	0.3275087	0.1041959	0.8990752	0.9197262	0.3730382	0.6013263	0.9973449	0.7595851	0.9583523	0.3190038	0.0184021	0.8599543	0.0078312	0.0422006	0.3237565	0.9641456	0.3248026	0.1848137	0.4679093	0.9456416	0.0003298	0.0152337	0.9393857	0.9926699	0.4841459	0.0019118	0.3073217	0.2895210	0.7992816	0.1441822	0.6170502	0.2277936	0.9862062	0.4536658	0.8912990	0.0433625	0.5722452	0.1531574	0.1103726	1.0000000	0.0288995	0.4173223	0.9999804
500	0.4676914	0.9502346	0.2588949	0.5253069	0.9721037	0.9636233	0.9894453	0.9996341	0.8804934	0.0217547	0.6745292	0.9326474	0.7393179	0.4634789	0.7389318	0.7470276	0.5145537	0.9854834	0.0191780	0.2195408	0.0734435	0.4818072	0.3385480	0.6175687	0.9164455	0.4683621	0.3918938	0.1907394	0.1510880	0.5638106	0.2393772	0.0678131	0.0714551	0.3557294	0.0169325	0.8396256	0.0980429	0.5308342	0.9750725	0.5531521	0.0351076	0.7897218	0.9560098	0.3177550	0.0700713	0.8817291	0.4434559	0.0209771	0.9868533	0.0881190	0.4094796	0.9868527	0.6459456	0.7380898	0.8897344	0.4919493	0.7318089	0.3286545	0.1050397	0.9069268	0.9138437	0.3727095	0.5966026	0.9981574	0.7591503	0.9582568	0.3180784	0.0183995	0.8596110	0.0075082	0.0372916	0.3237871	0.9638072	0.3389523	0.1859032	0.4761190	0.9449902	0.0003283	0.0152911	0.9391367	0.9926563	0.4863717	0.0019081	0.3072442	0.2895151	0.7997005	0.1542156	0.6121889	0.2245093	0.9862790	0.4482045	0.8896983	0.0427543	0.5722453	0.1524682	0.1103330	1.0000000	0.0274245	0.4278627	0.9999822
