Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.1640700	0.8139076	0.7248892	0.7017440	0.3243519	0.4687364	0.3291570	0.4657412	0.4501527	0.0396565	0.1507048	0.9989634	0.7894280	0.3679659	0.5116734	0.4076547	0.5800856	0.7409573	0.2901908	0.1722684	0.4953818	0.9386491	0.0829336	0.3052289	0.0770282	0.0092145	0.0005927	0.4800317	0.3501230	0.2687922	0.1165278	0.8902954	0.5876303	0.9603103	0.9986560	0.0126972	1.0000000	0.0002095	0.8508331	0.0177942	0.0328681	0.9416664	0.6632233	0.8939408	0.0745791	0.6796236	0.9999875	0.9999999	0.6024289	0.7855343	0.0428456	0.8847804	0.7165704	0.8957859	0.2551231	0.0652548	0.0648998	0.4924968	0.1164664	0.4498574	0.4959006	0.6830127	0.2760864	0.4677959	0.2804317	0.5639426	0.1785801	0.1236299	0.8072823	0.7131803	0.8267762	0.4101309	0.0015790	0.8454098	0.6103780	0.6741206	0.7096923	0.9987335	0.7204260	0.8572698	0.0024023	0.1952505	0.9322522	0.6969692	0.1862327	0.9362678	0.6692995	0.1020645	0.9184192	0.5705011	0.4759093	0.6723648	0.5989822	0.9999977	0.3847079	0.1621952	0.0085877	0.6298174	0.0410350	0.4686583
50	0.1677031	0.8104226	0.7245753	0.7015710	0.3270167	0.5419117	0.3292691	0.4657401	0.4501538	0.0395371	0.0239327	0.4785801	0.7894272	0.3679644	0.5116738	0.4076554	0.5800836	0.7409592	0.2742056	0.0995193	0.4953807	0.9386401	0.0830007	0.3051548	0.0777540	0.0621677	0.0006214	0.4800295	0.3752158	0.2680249	0.1168427	0.9027865	0.8369002	0.9668518	0.9973313	0.0050136	0.3780924	0.0002711	0.8239482	0.0924092	0.2101083	0.9069645	0.6703711	0.8898608	0.0966735	0.8600914	0.9999875	0.9999985	0.6038341	0.7632405	0.0478911	0.9374458	0.4093418	0.8977759	0.4853417	0.0674898	0.0651511	0.4775503	0.1422570	0.8218114	0.4931613	0.6867294	0.2757008	0.5077685	0.2913472	0.9342950	0.5697065	0.1236421	0.8033389	0.6163900	0.8268339	0.4290190	0.3365322	0.9055722	0.7267576	0.6787228	0.4256600	0.9987365	0.7197229	0.9006356	0.0020170	0.0816013	0.9157556	0.5959660	0.1779453	0.9329399	0.6714330	0.1020104	0.6527459	0.5841292	0.4754096	0.5060803	0.5989821	0.9999973	0.6744038	0.0454884	0.0081993	0.6420866	0.0466661	0.4570589
100	0.1781204	0.7700205	0.7098209	0.6653760	0.3607233	0.7017575	0.3300682	0.4656458	0.4503560	0.0394355	0.0080278	0.3456605	0.7896797	0.3649822	0.5123315	0.4076627	0.5800821	0.7409611	0.2158561	0.0721035	0.4953676	0.9385671	0.0829397	0.2723845	0.1756184	0.0867553	0.0013953	0.4800216	0.4554444	0.2699462	0.1210729	0.9243607	0.9106450	0.9694974	0.9891473	0.0069284	0.2078403	0.0010503	0.7611541	0.2590879	0.2571531	0.9181328	0.6035254	0.8447936	0.1813909	0.9286368	0.9999875	0.9999928	0.6191143	0.6976688	0.0618484	0.9558040	0.3481678	0.8958190	0.4936214	0.0785038	0.0809480	0.4654611	0.2049232	0.9318939	0.4813222	0.6959505	0.2817789	0.5961796	0.3224075	0.9895844	0.6386645	0.1233083	0.7922511	0.5694461	0.8274669	0.4708639	0.4386550	0.9230503	0.7820754	0.6850043	0.3176351	0.9987230	0.7119507	0.8963820	0.0014847	0.0573343	0.8485847	0.5482358	0.1521840	0.9088936	0.6965927	0.1019489	0.5430861	0.6303990	0.4711636	0.4455824	0.5990738	0.9999650	0.7308403	0.0513981	0.0070402	0.6862904	0.0759903	0.4411901
150	0.1848590	0.6949693	0.6358661	0.5158432	0.4230146	0.6943992	0.3325778	0.4592470	0.4573873	0.0392458	0.0060325	0.3053255	0.8053118	0.3102559	0.5218226	0.4076685	0.5800772	0.7409691	0.1658117	0.0638538	0.4953601	0.9390018	0.0800722	0.1739805	0.5205622	0.0981721	0.0041005	0.4799798	0.5358321	0.2664434	0.1317212	0.9369366	0.9340006	0.9704537	0.9824881	0.0128814	0.1612324	0.0057217	0.7152178	0.3242439	0.2692640	0.9281846	0.5071925	0.7467724	0.2908733	0.9602736	0.9999875	0.9999898	0.6516000	0.6402362	0.0736614	0.9618845	0.3363413	0.8861742	0.4779890	0.1075944	0.0907068	0.5111951	0.2361245	0.9660327	0.4572303	0.6996028	0.3503674	0.6465504	0.3766531	0.9976507	0.6509520	0.1157481	0.7852898	0.5337273	0.8296300	0.4663370	0.4699368	0.9278079	0.8676737	0.6884122	0.2477228	0.9986250	0.6943287	0.8815832	0.0012457	0.0723117	0.7011014	0.5094611	0.1166650	0.7769666	0.7582282	0.1029190	0.4956102	0.6999483	0.4504734	0.4257769	0.6002652	0.9994536	0.7606083	0.0886263	0.0060862	0.7369343	0.1556742	0.4334384
200	0.1807561	0.6581908	0.5310423	0.4612103	0.4469722	0.6232950	0.3388442	0.3890797	0.5016144	0.0385893	0.0057766	0.2668024	0.8768487	0.2109290	0.5335156	0.4074415	0.5800895	0.7409442	0.1380446	0.0632407	0.4957692	0.9408964	0.0768795	0.1374497	0.7513687	0.1034787	0.0078645	0.4798071	0.5876539	0.1735107	0.1442088	0.9425977	0.9441047	0.9707135	0.9801198	0.0196464	0.1484732	0.0206307	0.6821763	0.3571902	0.2723546	0.9317696	0.4657559	0.6493190	0.3755022	0.9748674	0.9999875	0.9999905	0.6852124	0.6091086	0.0747333	0.9650508	0.3202090	0.8729424	0.4803218	0.1680716	0.0770561	0.5943766	0.2441944	0.9787115	0.4133205	0.6902127	0.4304864	0.6230270	0.4322741	0.9985390	0.6519772	0.1037927	0.7956925	0.4734818	0.8337321	0.4284067	0.4798284	0.9284599	0.9356753	0.6907830	0.1917092	0.9988652	0.6645637	0.8734979	0.0011694	0.0942759	0.5579266	0.4474799	0.0691609	0.5383172	0.7655572	0.1023846	0.4736396	0.7831245	0.3926416	0.4205132	0.6015387	0.9978690	0.7963763	0.1426658	0.0059559	0.7760842	0.2592276	0.4224284
250	0.1654973	0.6635784	0.4766396	0.4761502	0.4363243	0.6005348	0.3700664	0.2672763	0.5805837	0.0378394	0.0057296	0.2181626	0.9526304	0.1394776	0.5395062	0.4067743	0.5802326	0.7406954	0.1262445	0.0654361	0.4969178	0.9429037	0.0753354	0.1266650	0.8449639	0.1061310	0.0105015	0.4794402	0.6125776	0.0983651	0.1550883	0.9450556	0.9501257	0.9707426	0.9798212	0.0221962	0.1449802	0.0579801	0.6534369	0.4250229	0.2731442	0.9322815	0.4624288	0.5827556	0.4358380	0.9801242	0.9999875	0.9999921	0.7085047	0.5960676	0.0751620	0.9687658	0.2758222	0.8520087	0.5293779	0.2618168	0.0570554	0.6596969	0.2460792	0.9862898	0.3356953	0.6805035	0.4708939	0.5445738	0.4713215	0.9983264	0.6472932	0.0959858	0.8317399	0.3642318	0.8388639	0.3876066	0.4833447	0.9277077	0.9689653	0.6931011	0.1526964	0.9994831	0.6050660	0.8799637	0.0011294	0.1037809	0.4985364	0.3487308	0.0387583	0.4377898	0.7392064	0.1004193	0.4636134	0.8633989	0.3280704	0.4174393	0.6021732	0.9967484	0.8204678	0.1778304	0.0062819	0.8067842	0.3278552	0.3810780
300	0.1453443	0.6777911	0.4761395	0.4868541	0.4224713	0.6137271	0.5320660	0.1779226	0.6510978	0.0373148	0.0057070	0.1812651	0.9864190	0.1022895	0.5419529	0.4059196	0.5806069	0.7400866	0.1230848	0.0684380	0.4983282	0.9441781	0.0747049	0.1235046	0.8832422	0.1110907	0.0112214	0.4790137	0.6239127	0.0652336	0.1630814	0.9461247	0.9488850	0.9707250	0.9803452	0.0136877	0.1440239	0.1400230	0.6412852	0.5559145	0.2733651	0.9320444	0.4681549	0.5402495	0.4820244	0.9813770	0.9999875	0.9999933	0.7209256	0.5922557	0.0713561	0.9701048	0.2309549	0.8226861	0.6255590	0.3333245	0.0483964	0.7116345	0.2469530	0.9914034	0.2428449	0.6754036	0.4875866	0.4902221	0.4866119	0.9980272	0.6368834	0.0917029	0.8777861	0.2592602	0.8435752	0.3617572	0.4849513	0.9265887	0.9838198	0.6959590	0.1294487	0.9998250	0.5416780	0.8972685	0.0011108	0.1038547	0.4767283	0.2488294	0.0267978	0.4133446	0.6967749	0.1006739	0.4584924	0.9222434	0.2703131	0.4142160	0.6024645	0.9965918	0.8321430	0.1910340	0.0066219	0.8276698	0.3590200	0.2793836
350	0.1273607	0.6766531	0.4908884	0.4918729	0.4271396	0.6815535	0.7387743	0.1060216	0.6966645	0.0370199	0.0056919	0.1584256	0.9961662	0.0852463	0.5428879	0.4051920	0.5811500	0.7392579	0.1238995	0.0702000	0.4994816	0.9448486	0.0744575	0.1225789	0.9262949	0.1497594	0.0114186	0.4787133	0.6308983	0.0516187	0.1681724	0.9463662	0.9418114	0.9707158	0.9810279	0.0037053	0.1437568	0.2524968	0.6656495	0.7090877	0.2734555	0.9317715	0.4708467	0.5124216	0.5140295	0.9814730	0.9999875	0.9999939	0.7260490	0.5926058	0.0637580	0.9634914	0.2024087	0.7934423	0.7404461	0.3283491	0.0461743	0.7404978	0.2466918	0.9959812	0.1632417	0.6732628	0.4936197	0.4633728	0.4710199	0.9978462	0.6253311	0.0893348	0.9122681	0.1935797	0.8471300	0.3651866	0.4859027	0.9255575	0.9903291	0.6986443	0.1169330	0.9999449	0.5537327	0.9166305	0.0012477	0.1015543	0.3900468	0.1810081	0.0249504	0.4105189	0.6512932	0.1018887	0.4497191	0.9545713	0.2083520	0.4125997	0.6028206	0.9972455	0.8370532	0.1979784	0.0068432	0.8393171	0.3705497	0.1773931
400	0.1117120	0.6491567	0.4792466	0.4989105	0.4577221	0.7366416	0.7393976	0.0509781	0.7266140	0.0368718	0.0056825	0.1351586	0.9986351	0.0779228	0.5432357	0.4046971	0.5817106	0.7384561	0.1252910	0.0683780	0.5002385	0.9451866	0.0743619	0.1223073	0.9802199	0.2800091	0.0149371	0.4784915	0.6357712	0.0441139	0.1712479	0.9460307	0.9318817	0.9707215	0.9815874	0.0008581	0.1435776	0.3444132	0.7316655	0.8420903	0.2735023	0.9316022	0.4713655	0.4947379	0.5340742	0.9813821	0.9999875	0.9999942	0.7272945	0.5937691	0.0553291	0.9530764	0.1850567	0.7694029	0.8268402	0.2363422	0.0456627	0.7524260	0.2442856	0.9986110	0.1036676	0.6724412	0.4892799	0.4475379	0.4417449	0.9977887	0.6164679	0.0881107	0.9319087	0.1588653	0.8495745	0.4453627	0.4865294	0.9247773	0.9932720	0.7001535	0.1104990	0.9999819	0.6222305	0.9329537	0.0022443	0.0996343	0.1754900	0.1435425	0.0283434	0.4284391	0.6239377	0.1030493	0.4348727	0.9694917	0.1378327	0.4125907	0.6040392	0.9978005	0.8393627	0.2047520	0.0069626	0.8451237	0.3744432	0.1235277
450	0.0975788	0.6139996	0.4324191	0.5057901	0.4911492	0.7461541	0.6204405	0.0255507	0.7476155	0.0368022	0.0056772	0.0943795	0.9993016	0.0749011	0.5433630	0.4044000	0.5821765	0.7378314	0.1244873	0.0632646	0.5006801	0.9453605	0.0743253	0.1222273	0.9964356	0.4565746	0.0310703	0.4777071	0.6394797	0.0391328	0.1731330	0.9453294	0.9209448	0.9707351	0.9819645	0.0003732	0.1429531	0.4058418	0.8031067	0.9266903	0.2734955	0.9316983	0.4717422	0.4836904	0.5488303	0.9813011	0.9999875	0.9999943	0.7272844	0.5930588	0.0454968	0.9491392	0.1814150	0.7512605	0.8735387	0.1326067	0.0442344	0.7588423	0.2406505	0.9995391	0.0608371	0.6721492	0.4646991	0.4368710	0.4246406	0.9977975	0.6102877	0.0875689	0.9421300	0.1402966	0.8512026	0.5582779	0.4869431	0.9242468	0.9946830	0.7009332	0.1070741	0.9999927	0.6710311	0.9457037	0.0050259	0.1000068	0.0676657	0.1247111	0.0362898	0.4731811	0.6164209	0.1038984	0.4260163	0.9763672	0.0817801	0.4121833	0.6060782	0.9979397	0.8416030	0.2175536	0.0070194	0.8479004	0.3766120	0.1044900
500	0.0855527	0.5921829	0.3808578	0.5093866	0.5098012	0.7234637	0.5022509	0.0159502	0.7599372	0.0367709	0.0056743	0.0526630	0.9995110	0.0736899	0.5434090	0.4042329	0.5825120	0.7374087	0.1208160	0.0577094	0.5009235	0.9454531	0.0743113	0.1222036	0.9993827	0.6044667	0.0568917	0.4745334	0.6426193	0.0365215	0.1743630	0.9444276	0.9100681	0.9707500	0.9821910	0.0006302	0.1414627	0.4412379	0.8581556	0.9667253	0.2734356	0.9320737	0.4726626	0.4758956	0.5620057	0.9812520	0.9999875	0.9999944	0.7278823	0.5897583	0.0364435	0.9540181	0.1944801	0.7367423	0.9056571	0.0789428	0.0414952	0.7640412	0.2372313	0.9998342	0.0316239	0.6720601	0.4331164	0.4310065	0.4257995	0.9978701	0.6061426	0.0873540	0.9476313	0.1285432	0.8522994	0.6169670	0.4872123	0.9239208	0.9953560	0.7012880	0.1048145	0.9999956	0.6728671	0.9550488	0.0092886	0.1034564	0.0341342	0.1156515	0.0587330	0.5276749	0.6144330	0.1044656	0.4274916	0.9802166	0.0554105	0.4097531	0.6076584	0.9977641	0.8446411	0.2474681	0.0070410	0.8480740	0.3795460	0.0991823
550	0.0765243	0.5906942	0.3491494	0.5107018	0.5093611	0.6851718	0.4698761	0.0124883	0.7660639	0.0367610	0.1323036	0.1580464	0.9995868	0.0732148	0.5434255	0.4041415	0.5827313	0.7371479	0.1225768	0.1250141	0.5010552	0.9455037	0.0743060	0.1221965	0.9998934	0.6910445	0.0758036	0.4678889	0.6442355	0.0353900	0.1752276	0.9326013	0.4797371	0.9640729	0.9828152	0.0054145	0.7418280	0.4500407	0.9004646	0.9574306	0.0922771	0.9761757	0.4663030	0.4702540	0.5652154	0.7239546	0.9999875	0.9999966	0.7287911	0.5986586	0.0267558	0.9161466	0.4782397	0.7271317	0.8084475	0.0653403	0.0388162	0.7926163	0.2147741	0.9830151	0.0193423	0.6719895	0.3700586	0.4208589	0.4235191	0.5781863	0.2117466	0.0872719	0.9540014	0.1629493	0.8530646	0.5653200	0.1524364	0.8605432	0.9116482	0.7009582	0.2731187	0.9999947	0.6441322	0.9273206	0.0136917	0.3019501	0.0244368	0.1491633	0.0797563	0.5692880	0.6107142	0.1048575	0.6971860	0.9814740	0.0467702	0.5668679	0.6086552	0.9972700	0.5733394	0.4142261	0.0075290	0.8116613	0.2039176	0.0990052
600	0.0713439	0.6049469	0.3443041	0.5122249	0.4939666	0.6678099	0.5889394	0.0113007	0.7688102	0.0368161	0.1481884	0.1648207	0.9996166	0.0730316	0.5434313	0.4040917	0.5828657	0.7369958	0.1635632	0.1486299	0.5011264	0.9455319	0.0743035	0.1221944	0.9999815	0.7423833	0.0856250	0.4600167	0.6435546	0.0351828	0.1757646	0.8863447	0.3213310	0.9613699	0.9887834	0.0050931	0.9017328	0.4356605	0.9087577	0.5496313	0.0426053	0.9788721	0.4393606	0.4691185	0.5565451	0.6332391	0.9999875	0.9999991	0.7201654	0.6435019	0.0169321	0.9083327	0.5281399	0.7211623	0.8266766	0.0702677	0.0373483	0.8481152	0.1255223	0.9620841	0.0227500	0.6719125	0.3117398	0.3999114	0.3805108	0.5701348	0.1417531	0.0872408	0.9605739	0.1985946	0.8535558	0.4715445	0.0504587	0.8422511	0.8788550	0.6984164	0.3325041	0.9999861	0.6336672	0.9308260	0.0281645	0.3173410	0.0222055	0.1642004	0.0743740	0.5866016	0.6118439	0.1051894	0.8105325	0.9803496	0.0475624	0.6227310	0.6097083	0.9977825	0.5211587	0.3737236	0.0082048	0.7325420	0.0812648	0.1034045
650	0.0700966	0.6182270	0.3596689	0.5179712	0.4820209	0.6850610	0.7431321	0.0110206	0.7699625	0.0369169	0.1501800	0.1585082	0.9996287	0.0729619	0.5434334	0.4040645	0.5829447	0.7369100	0.2081990	0.1581259	0.5011654	0.9455481	0.0743021	0.1221938	0.9999967	0.7631125	0.0918357	0.4533497	0.6423511	0.0355975	0.1759599	0.8117029	0.2562134	0.9603953	0.9943280	0.0044397	0.9478487	0.4164716	0.8465267	0.2039052	0.0307816	0.9685987	0.4175475	0.4715033	0.5495702	0.6013048	0.9999875	0.9999998	0.6960400	0.6939778	0.0112620	0.8960271	0.5172469	0.7168164	0.8443999	0.0794459	0.0371681	0.8719234	0.0611563	0.9396987	0.0278331	0.6718624	0.2796803	0.3903421	0.3143814	0.6109480	0.1290737	0.0872289	0.9596146	0.2238572	0.8537815	0.4322164	0.0194148	0.8372547	0.8653730	0.6955894	0.3673091	0.9999659	0.6684960	0.9341759	0.0790653	0.2965372	0.0223263	0.1724980	0.0756584	0.5811846	0.6236346	0.1054693	0.8516153	0.9793616	0.0592460	0.6458428	0.6101889	0.9986621	0.4967472	0.2890905	0.0085976	0.6921831	0.0519577	0.1091014
700	0.0711173	0.6175454	0.3743047	0.5585656	0.4861928	0.7394206	0.8416688	0.0110946	0.7704250	0.0369905	0.1504292	0.1539327	0.9996337	0.0729356	0.5434341	0.4040494	0.5829899	0.7368623	0.2403234	0.1650627	0.5011871	0.9455576	0.0743013	0.1221936	0.9999993	0.7641445	0.0959932	0.4484112	0.6416510	0.0359850	0.1759355	0.7349377	0.2308458	0.9601444	0.9969400	0.0041749	0.9643827	0.4086713	0.8242977	0.0807950	0.0292321	0.9575742	0.4387831	0.4739698	0.5473644	0.5901781	0.9999875	0.9999999	0.6672188	0.7301527	0.0085930	0.8734208	0.4944267	0.7144252	0.8528700	0.0861007	0.0377148	0.7886183	0.0341718	0.9240616	0.0300104	0.6718401	0.2661803	0.3879587	0.2529899	0.6397206	0.1266712	0.0872239	0.9519735	0.2519999	0.8538242	0.4256460	0.0099689	0.8361412	0.8592139	0.6946490	0.3954229	0.9999414	0.7178219	0.9308368	0.1440094	0.2746368	0.0231215	0.1795188	0.0848845	0.5679889	0.6415449	0.1056513	0.8603390	0.9789995	0.0884481	0.6599645	0.6101623	0.9991259	0.4854725	0.2079847	0.0089566	0.6822235	0.0448276	0.1131028
750	0.0720400	0.5929676	0.3670622	0.6559078	0.5147229	0.7943287	0.8868675	0.0112239	0.7706049	0.0370284	0.1504600	0.1521661	0.9996357	0.0729258	0.5434343	0.4040408	0.5830156	0.7368359	0.2617130	0.1696040	0.5011995	0.9455633	0.0743007	0.1221936	0.9999998	0.7585795	0.0980198	0.4449881	0.6414316	0.0355967	0.1758441	0.6801591	0.2243257	0.9601415	0.9980239	0.0041006	0.9710881	0.4086767	0.8227930	0.0391177	0.0301100	0.9497062	0.5206384	0.4751421	0.5474777	0.5863415	0.9999875	1.0000000	0.6434891	0.7535702	0.0074031	0.8478087	0.4767135	0.7133333	0.8551271	0.0889595	0.0380166	0.7448649	0.0238561	0.9157371	0.0302783	0.6718311	0.2616680	0.3871808	0.2068870	0.6519332	0.1261743	0.0872217	0.9422889	0.3014447	0.8537907	0.4285051	0.0070910	0.8361017	0.8559170	0.6947205	0.4166413	0.9999196	0.7561213	0.9263233	0.1858666	0.2561593	0.0237527	0.1869031	0.1003664	0.5593868	0.6621687	0.1057357	0.8531463	0.9789719	0.1379513	0.6698707	0.6099794	0.9993577	0.4822498	0.1600914	0.0093530	0.6804913	0.0428251	0.1151283
800	0.0712339	0.5637057	0.3332035	0.6948967	0.5424462	0.7840158	0.9028962	0.0112939	0.7706733	0.0370451	0.1504637	0.1520011	0.9996366	0.0729222	0.5434344	0.4040359	0.5830301	0.7368210	0.2754719	0.1718534	0.5012067	0.9455668	0.0743003	0.1221935	0.9999999	0.7540809	0.0983916	0.4428746	0.6414240	0.0333936	0.1757694	0.6520329	0.2239321	0.9601949	0.9984595	0.0040821	0.9735114	0.4104015	0.8213017	0.0251296	0.0312540	0.9454057	0.6183553	0.4753794	0.5479933	0.5848078	0.9999875	1.0000000	0.6269074	0.7681740	0.0063374	0.8286386	0.4720317	0.7128911	0.8547356	0.0893630	0.0370577	0.7411385	0.0199704	0.9119618	0.0300008	0.6718268	0.2606952	0.3865389	0.1722364	0.6548933	0.1260563	0.0872211	0.9341760	0.3827207	0.8537489	0.4318419	0.0062092	0.8363011	0.8538356	0.6951598	0.4311024	0.9999051	0.7788522	0.9227261	0.2071964	0.2417281	0.0239755	0.1937620	0.1189885	0.5566814	0.6813955	0.1057607	0.8299031	0.9790275	0.1932630	0.6739574	0.6098462	0.9995191	0.4815121	0.1360751	0.0097334	0.6803974	0.0421722	0.1159929
850	0.0690838	0.5502533	0.2999272	0.7013109	0.5532436	0.7680725	0.9062843	0.0113097	0.7706988	0.0370519	0.1504640	0.1523406	0.9996369	0.0729208	0.5434344	0.4040330	0.5830383	0.7368126	0.2837085	0.1729369	0.5012110	0.9455689	0.0743001	0.1221935	0.9999999	0.7521594	0.0980112	0.4418180	0.6414568	0.0289176	0.1757290	0.6404906	0.2214638	0.9602436	0.9986321	0.0040782	0.9740929	0.4114646	0.8195722	0.0204981	0.0321111	0.9432626	0.6864824	0.4752914	0.5482792	0.5835391	0.9999875	0.9999999	0.6162370	0.7767418	0.0050533	0.8216785	0.4816667	0.7127268	0.8540064	0.0889014	0.0351172	0.7465272	0.0184708	0.9103286	0.0297830	0.6718238	0.2606862	0.3861002	0.1430551	0.6548944	0.1260231	0.0872221	0.9285810	0.4735755	0.8537220	0.4332460	0.0059356	0.8364960	0.8523875	0.6955351	0.4403011	0.9998974	0.7897261	0.9198819	0.2180721	0.2312156	0.0239558	0.1991961	0.1369401	0.5568286	0.6924330	0.1057619	0.7965011	0.9790676	0.2343555	0.6707457	0.6097931	0.9996302	0.4813566	0.1239249	0.0100441	0.6806277	0.0419393	0.1163637
900	0.0669642	0.5494455	0.2822827	0.7023711	0.5534049	0.7567294	0.9054095	0.0113044	0.7707082	0.0370545	0.1504639	0.1526445	0.9996370	0.0729203	0.5434345	0.4040312	0.5830430	0.7368077	0.2883488	0.1735164	0.5012136	0.9455702	0.0743000	0.1221935	0.9999999	0.7517818	0.0975490	0.4414602	0.6414729	0.0239224	0.1757125	0.6332760	0.2150375	0.9602760	0.9986991	0.0040783	0.9740776	0.4117113	0.8185186	0.0190082	0.0326472	0.9421197	0.7235110	0.4751946	0.5483293	0.5818269	0.9999875	0.9999999	0.6097684	0.7815234	0.0039873	0.8240527	0.4958998	0.7126522	0.8537446	0.0884366	0.0334263	0.7566414	0.0178509	0.9094312	0.0297237	0.6718215	0.2606534	0.3858756	0.1191564	0.6547104	0.1260123	0.0872243	0.9247793	0.5389530	0.8537094	0.4326628	0.0058493	0.8366275	0.8513628	0.6955468	0.4458545	0.9998908	0.7938176	0.9177148	0.2249872	0.2240171	0.0238860	0.2030161	0.1516632	0.5574924	0.6950545	0.1057594	0.7660371	0.9790798	0.2578345	0.6624877	0.6097851	0.9996946	0.4813247	0.1175381	0.0102660	0.6809554	0.0418517	0.1166009
950	0.0656581	0.5540036	0.2776921	0.7026146	0.5494950	0.7497596	0.9037760	0.0112982	0.7707117	0.0370554	0.1504639	0.1527951	0.9996371	0.0729202	0.5434345	0.4040301	0.5830457	0.7368049	0.2908953	0.1738394	0.5012151	0.9455710	0.0742999	0.1221935	0.9999999	0.7518648	0.0972540	0.4414486	0.6414705	0.0201974	0.1757069	0.6239494	0.2072336	0.9602948	0.9987241	0.0040798	0.9739920	0.4115683	0.8181199	0.0185558	0.0329583	0.9414647	0.7414451	0.4751617	0.5482781	0.5799024	0.9999875	0.9999999	0.6060257	0.7841382	0.0033413	0.8289747	0.5060575	0.7125885	0.8538295	0.0881876	0.0324705	0.7704058	0.0175807	0.9086423	0.0297533	0.6718200	0.2603999	0.3857695	0.1016526	0.6548636	0.1260083	0.0872267	0.9218586	0.5726455	0.8537046	0.4310447	0.0058217	0.8366978	0.8506583	0.6951232	0.4490755	0.9998796	0.7948093	0.9162157	0.2308438	0.2193498	0.0238464	0.2054687	0.1623999	0.5578373	0.6910187	0.1057601	0.7447400	0.9790771	0.2729192	0.6538197	0.6097900	0.9997280	0.4813183	0.1141030	0.0104095	0.6812791	0.0418178	0.1168472
1000	0.0652058	0.5594426	0.2799921	0.7026904	0.5450140	0.7457338	0.9024819	0.0112964	0.7707129	0.0370558	0.1504638	0.1528445	0.9996371	0.0729201	0.5434345	0.4040295	0.5830474	0.7368032	0.2922833	0.1740074	0.5012161	0.9455715	0.0742999	0.1221935	0.9999999	0.7519125	0.0971183	0.4415448	0.6414613	0.0179796	0.1757046	0.6124025	0.2009410	0.9603049	0.9987331	0.0040823	0.9739706	0.4113636	0.8180356	0.0184344	0.0331331	0.9410787	0.7495335	0.4751711	0.5482175	0.5782448	0.9999875	0.9999999	0.6039254	0.7855617	0.0030278	0.8321480	0.5103789	0.7125217	0.8539880	0.0880956	0.0321056	0.7846730	0.0174618	0.9078382	0.0298023	0.6718190	0.2600387	0.3857184	0.0898271	0.6551444	0.1260067	0.0872284	0.9193876	0.5868427	0.8537026	0.4293880	0.0058128	0.8367271	0.8501949	0.6943901	0.4508954	0.9998617	0.7946994	0.9152795	0.2360058	0.2164633	0.0238409	0.2069350	0.1696028	0.5578512	0.6829080	0.1057641	0.7319211	0.9790711	0.2878825	0.6480746	0.6097935	0.9997444	0.4813171	0.1122412	0.0104965	0.6815258	0.0418052	0.1171081

0	0.1640700	0.8139076	0.7248892	0.7017440	0.3243519	0.4687364	0.3291570	0.4657412	0.4501527	0.0396565	0.1507048	0.9989634	0.7894280	0.3679659	0.5116734	0.4076547	0.5800856	0.7409573	0.2901908	0.1722684	0.4953818	0.9386491	0.0829336	0.3052289	0.0770282	0.0092145	0.0005927	0.4800317	0.3501230	0.2687922	0.1165278	0.8902954	0.5876303	0.9603103	0.9986560	0.0126972	1.0000000	0.0002095	0.8508331	0.0177942	0.0328681	0.9416664	0.6632233	0.8939408	0.0745791	0.6796236	0.9999875	0.9999999	0.6024289	0.7855343	0.0428456	0.8847804	0.7165704	0.8957859	0.2551231	0.0652548	0.0648998	0.4924968	0.1164664	0.4498574	0.4959006	0.6830127	0.2760864	0.4677959	0.2804317	0.5639426	0.1785801	0.1236299	0.8072823	0.7131803	0.8267762	0.4101309	0.0015790	0.8454098	0.6103780	0.6741206	0.7096923	0.9987335	0.7204260	0.8572698	0.0024023	0.1952505	0.9322522	0.6969692	0.1862327	0.9362678	0.6692995	0.1020645	0.9184192	0.5705011	0.4759093	0.6723648	0.5989822	0.9999977	0.3847079	0.1621952	0.0085877	0.6298174	0.0410350	0.4686583
