Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.0689777	0.3235078	0.2493213	0.6608530	0.6762518	0.9350199	0.5949835	0.0274877	0.4849839	0.5307890	0.4172075	0.7007520	0.5044947	0.3465119	0.5556577	0.0078525	0.6540538	0.2715359	0.2663057	0.5904374	0.8802245	0.9299803	0.6213660	0.4971495	0.9306610	0.8696308	0.3945594	0.9971685	0.0797843	0.9672354	0.0988313	0.6653085	0.5414408	0.9078149	0.8601875	0.7591889	0.9717916	0.1508535	0.4080880	0.7939897	0.6923381	0.3150554	0.3717434	0.3751450	0.0265038	0.2650154	0.9999989	0.6208985	0.2650170	1.0000000	0.0972479	0.1899769	0.2340263	0.0005816	0.2518192	0.1738480	0.5924121	0.5658628	0.6914569	0.8447580	0.6970287	0.3289699	0.6541015	0.7810238	0.5160321	0.2961653	0.8663640	0.8946634	0.9316757	0.5294774	0.1870461	0.4208442	0.9357540	0.4065003	0.9358562	0.5740400	0.4340148	0.5349407	0.9920408	0.9994272	0.9818278	0.0975017	0.2317198	0.5763663	0.4597688	0.5477086	0.2569229	0.2437960	0.0523337	0.9932986	0.2318997	0.9686645	0.3833249	0.3408454	0.9326831	0.4543527	0.6714880	0.7112200	0.8350129	0.0350546
650	0.0653915	0.3443709	0.2626025	0.6729786	0.7445043	0.9787971	0.5588872	0.0318428	0.3728337	0.5568939	0.4171551	0.6973911	0.4922279	0.3281679	0.5552776	0.0086095	0.6645557	0.2518509	0.3479583	0.6771796	0.8629967	0.9007917	0.5679104	0.4354307	0.9764415	0.8691778	0.3964156	0.9948550	0.0717713	0.9643391	0.1042851	0.7027507	0.5253383	0.8822827	0.8734601	0.7825658	0.9930823	0.1526525	0.4140477	0.8095024	0.7300805	0.3390697	0.2397053	0.3116185	0.0132928	0.2202961	0.9999990	0.6328923	0.2947542	1.0000000	0.0688132	0.1903237	0.2261622	0.0002511	0.2044668	0.1379396	0.4095670	0.5759753	0.5650074	0.8474420	0.6509340	0.3216647	0.6985548	0.7865162	0.5233351	0.2968325	0.9233306	0.9128695	0.9303949	0.4522758	0.2104956	0.5033873	0.9341332	0.4036924	0.9309967	0.5447850	0.5096755	0.3691309	0.9920630	0.9983632	0.9835594	0.0989426	0.2142342	0.6697161	0.4327614	0.5892734	0.2162346	0.1429077	0.0586850	0.9933092	0.1803669	0.9683052	0.3652735	0.3949406	0.9004232	0.4329624	0.6527328	0.7105523	0.8385846	0.0371917
700	0.0649627	0.3735096	0.2706749	0.6856480	0.8293503	0.9923234	0.5168659	0.0301835	0.2719154	0.5879138	0.4210773	0.6981458	0.4846074	0.3206263	0.5549246	0.0092487	0.6654183	0.2458425	0.4007025	0.7685465	0.8415757	0.8617498	0.5300907	0.3975825	0.9919956	0.8688780	0.3984776	0.9942190	0.0662675	0.9618031	0.1051825	0.7314921	0.5042497	0.8568684	0.8832186	0.7894697	0.9973369	0.1552916	0.4271841	0.8302918	0.7589534	0.3652656	0.1650748	0.2656168	0.0092763	0.1787745	0.9999991	0.6325392	0.3152378	1.0000000	0.0638832	0.1930738	0.2195021	0.0001241	0.1647066	0.1288661	0.1891817	0.5828259	0.4949954	0.8528426	0.6089887	0.3108752	0.8007489	0.7928261	0.5217500	0.2953755	0.9425898	0.9230867	0.9245664	0.4195545	0.2436368	0.5596609	0.9260335	0.4010610	0.9302101	0.4853421	0.5392853	0.3070090	0.9920619	0.9975553	0.9838392	0.0923921	0.1976450	0.7331856	0.4422871	0.6222789	0.1556087	0.1192936	0.0658955	0.9930921	0.1319225	0.9664595	0.3508094	0.4586490	0.8713456	0.4225956	0.6240068	0.7119291	0.8439712	0.0377607
750	0.0664306	0.3969402	0.2760691	0.6960757	0.9020765	0.9966744	0.4848665	0.0273915	0.2136132	0.6152635	0.4251241	0.7000492	0.4821655	0.3205437	0.5547808	0.0097492	0.6643336	0.2446862	0.4273957	0.8358791	0.8223465	0.8182114	0.5009212	0.3771424	0.9972801	0.8685916	0.3996390	0.9945169	0.0632604	0.9605301	0.1049610	0.7524608	0.4885767	0.8354032	0.8886831	0.7910387	0.9981340	0.1571509	0.4463724	0.8503549	0.7822722	0.3858564	0.1265478	0.2345004	0.0097098	0.1536594	0.9999991	0.6250086	0.3230889	1.0000000	0.0704662	0.1974631	0.2153216	0.0000796	0.1362477	0.1272982	0.1032080	0.5871018	0.4560261	0.8581632	0.5778549	0.2988785	0.8781748	0.8001713	0.5178562	0.2940522	0.9482833	0.9286662	0.9162513	0.4075815	0.2788236	0.5844759	0.9150066	0.3960332	0.9318943	0.4402437	0.5518328	0.2910604	0.9920568	0.9980149	0.9837075	0.0860177	0.1811493	0.7714088	0.4681023	0.6520593	0.0926805	0.1149653	0.0743778	0.9926637	0.0965115	0.9636140	0.3367274	0.4930388	0.8518155	0.4167036	0.5989185	0.7121833	0.8525758	0.0378634
800	0.0687174	0.4133388	0.2795417	0.7038910	0.9470240	0.9982573	0.4669850	0.0257639	0.1893428	0.6360574	0.4283448	0.7015684	0.4830641	0.3242231	0.5547947	0.0101340	0.6634425	0.2448250	0.4395655	0.8772090	0.8084725	0.7746652	0.4808277	0.3668714	0.9990755	0.8680816	0.3998727	0.9950208	0.0616542	0.9614100	0.1052404	0.7666948	0.4799000	0.8194714	0.8913511	0.7910467	0.9982430	0.1575574	0.4676973	0.8672512	0.8003458	0.3981280	0.1073490	0.2141159	0.0126157	0.1414518	0.9999991	0.6152624	0.3238211	1.0000000	0.0834126	0.2017336	0.2133503	0.0000665	0.1168976	0.1281249	0.0791797	0.5907429	0.4339419	0.8623670	0.5600630	0.2877102	0.9173880	0.8078087	0.5152105	0.2934444	0.9500230	0.9310355	0.9080485	0.4040115	0.3077800	0.5924878	0.9051053	0.3903005	0.9340192	0.4214062	0.5580373	0.2877653	0.9920502	0.9988500	0.9835947	0.0839959	0.1677793	0.7942163	0.4938730	0.6772152	0.0523269	0.1144314	0.0844569	0.9919746	0.0746238	0.9607775	0.3245041	0.5051379	0.8399682	0.4147184	0.5807110	0.7104341	0.8648544	0.0378498
850	0.0710581	0.4240245	0.2818651	0.7093571	0.9696105	0.9988854	0.4584871	0.0254679	0.1838584	0.6507780	0.4308701	0.7023550	0.4854924	0.3290315	0.5548671	0.0104184	0.6631498	0.2450182	0.4447920	0.9002378	0.7998969	0.7360679	0.4688155	0.3619531	0.9996855	0.8673720	0.3996151	0.9954465	0.0607415	0.9634634	0.1062239	0.7754251	0.4756871	0.8088592	0.8925297	0.7907208	0.9982431	0.1569225	0.4873874	0.8804330	0.8129130	0.4044466	0.0978450	0.2021206	0.0166001	0.1357800	0.9999990	0.6058327	0.3219854	1.0000000	0.0995379	0.2048643	0.2126570	0.0000635	0.1038471	0.1290904	0.0753575	0.5923638	0.4217341	0.8653377	0.5530532	0.2786404	0.9345934	0.8145237	0.5143820	0.2934277	0.9505652	0.9313121	0.9013122	0.4035246	0.3278846	0.5939461	0.8981202	0.3855910	0.9358286	0.4149023	0.5615476	0.2863718	0.9920404	0.9993739	0.9836008	0.0866059	0.1582359	0.8078618	0.5134192	0.6963146	0.0324116	0.1139155	0.0953226	0.9910051	0.0623661	0.9586358	0.3153027	0.5088441	0.8353385	0.4153635	0.5665721	0.7065207	0.8798172	0.0378349
900	0.0730295	0.4307334	0.2835394	0.7128949	0.9794972	0.9991179	0.4543879	0.0260074	0.1869444	0.6605898	0.4328501	0.7025939	0.4882288	0.3335079	0.5549409	0.0106228	0.6632714	0.2450230	0.4469398	0.9123661	0.7951456	0.7061000	0.4623766	0.3596796	0.9998928	0.8666435	0.3992257	0.9957446	0.0601806	0.9649809	0.1075871	0.7802515	0.4736791	0.8024003	0.8929958	0.7903730	0.9982498	0.1558826	0.5034191	0.8900785	0.8208078	0.4073682	0.0931486	0.1963785	0.0204956	0.1329149	0.9999989	0.5977202	0.3198363	1.0000000	0.1156029	0.2067890	0.2124599	0.0000629	0.0950776	0.1288635	0.0834025	0.5922270	0.4152403	0.8672939	0.5525006	0.2720626	0.9417889	0.8196332	0.5147797	0.2937407	0.9505586	0.9304376	0.8963310	0.4039778	0.3405130	0.5935819	0.8938587	0.3823742	0.9372579	0.4076929	0.5637893	0.2846111	0.9920271	0.9996145	0.9836980	0.0921396	0.1518519	0.8161838	0.5263852	0.7094271	0.0233612	0.1128866	0.1057332	0.9898394	0.0559063	0.9572887	0.3091511	0.5099428	0.8358346	0.4172366	0.5545743	0.7013497	0.8952027	0.0378458
950	0.0745045	0.4349037	0.2848202	0.7150037	0.9830916	0.9991640	0.4519356	0.0268848	0.1929716	0.6666996	0.4343151	0.7025484	0.4906410	0.3370819	0.5549975	0.0107699	0.6635542	0.2449061	0.4477860	0.9185175	0.7927086	0.6854936	0.4592037	0.3586569	0.9999632	0.8660395	0.3988761	0.9959394	0.0598183	0.9656283	0.1089792	0.7826680	0.4726646	0.7987601	0.8931445	0.7900416	0.9982739	0.1548609	0.5152970	0.8967292	0.8253696	0.4085711	0.0908729	0.1945184	0.0235844	0.1312728	0.9999988	0.5911926	0.3181337	1.0000000	0.1289446	0.2078542	0.2123471	0.0000624	0.0892207	0.1273864	0.0979353	0.5912678	0.4119211	0.8685124	0.5548177	0.2677260	0.9447107	0.8231191	0.5157045	0.2941708	0.9502742	0.9291201	0.8928834	0.4045719	0.3480624	0.5930919	0.8914866	0.3804182	0.9383648	0.3953987	0.5653694	0.2824900	0.9920122	0.9997082	0.9838339	0.0985652	0.1477659	0.8214964	0.5343415	0.7177728	0.0191648	0.1115954	0.1146938	0.9886520	0.0526422	0.9565287	0.3054150	0.5102745	0.8389513	0.4193267	0.5444370	0.6962274	0.9086458	0.0378765
1000	0.0755309	0.4375184	0.2858211	0.7161630	0.9837370	0.9991184	0.4500450	0.0277752	0.1991583	0.6702320	0.4352942	0.7023956	0.4925156	0.3396982	0.5550363	0.0108782	0.6638421	0.2447586	0.4481019	0.9215493	0.7915254	0.6726978	0.4577520	0.3582067	0.9999871	0.8656064	0.3986139	0.9960639	0.0595819	0.9657318	0.1101850	0.7837693	0.4721029	0.7968484	0.8931577	0.7897210	0.9983058	0.1540395	0.5234170	0.9010715	0.8278224	0.4089920	0.0898327	0.1945417	0.0256841	0.1302505	0.9999987	0.5861969	0.3169683	1.0000000	0.1385067	0.2084140	0.2121857	0.0000618	0.0853366	0.1253130	0.1124733	0.5901343	0.4102957	0.8692322	0.5578414	0.2650907	0.9458197	0.8253154	0.5166901	0.2945885	0.9499162	0.9278007	0.8906052	0.4050588	0.3525217	0.5928728	0.8902478	0.3793260	0.9391803	0.3794756	0.5665429	0.2803692	0.9919984	0.9997360	0.9839689	0.1043944	0.1452671	0.8251114	0.5389875	0.7228165	0.0170977	0.1103212	0.1217304	0.9876189	0.0510460	0.9561202	0.3033223	0.5103812	0.8429129	0.4211002	0.5364787	0.6920659	0.9188626	0.0379139

0	0.0774981	0.4421654	0.2882468	0.7174243	0.9773964	0.9986078	0.4432736	0.0303102	0.2166974	0.6736892	0.4360052	0.7014581	0.4966002	0.3450964	0.5551055	0.0111723	0.6645578	0.2443235	0.4482157	0.9242772	0.7905294	0.6579861	0.4567951	0.3578689	0.9999994	0.8649095	0.3981045	0.9962757	0.0592024	0.9643286	0.1132171	0.7849783	0.4712320	0.7951986	0.8927333	0.7884267	0.9984113	0.1525149	0.5348305	0.9072760	0.8300375	0.4090268	0.0894633	0.1970370	0.0283055	0.1285167	0.9999985	0.5758156	0.3149024	1.0000000	0.1523619	0.2090609	0.2107102	0.0000596	0.0781402	0.1176118	0.1385623	0.5878905	0.4091036	0.8698824	0.5672232	0.2621157	0.9458657	0.8283254	0.5191435	0.2957426	0.9491158	0.9240112	0.8870459	0.4059866	0.3595794	0.5935211	0.8891341	0.3784860	0.9401471	0.3106459	0.5693013	0.2734468	0.9919643	0.9996802	0.9843663	0.1168595	0.1423161	0.8341147	0.5447561	0.7293653	0.0150619	0.1064329	0.1354155	0.9856333	0.0496488	0.9556019	0.3014942	0.5104500	0.8579440	0.4244318	0.5223549	0.6848306	0.9354060	0.0380328
50	0.0944263	0.4390518	0.2549543	0.8191388	0.8470395	0.7143604	0.3403457	0.5264218	0.2248356	0.6692866	0.7330954	0.7788757	0.3641175	0.3444483	0.5269737	0.0109608	0.6536835	0.2496975	0.5899140	0.9457664	0.9072446	0.6550536	0.4317441	0.1589452	0.9592988	0.9581413	0.4966523	0.6138947	0.0592527	0.9629379	0.0952195	0.7951114	0.1201066	0.8099274	0.9590155	0.7737312	0.3558971	0.1525155	0.5349691	0.9075363	0.8315021	0.4406442	0.0894502	0.1952581	0.0288942	0.1280823	0.9999985	0.5797106	0.3018441	1.0000000	0.1612765	0.3264970	0.1021073	0.0001712	0.3227209	0.0985503	0.1905455	0.5448454	0.3169145	0.8751373	0.5683280	0.2659341	0.9561405	0.8524521	0.5262725	0.2889744	0.9526762	0.9214336	0.8841994	0.4461182	0.3871842	0.5879761	0.9726277	0.3729399	0.9700698	0.1488088	0.7962322	0.2835653	0.9977441	0.7342295	0.9817058	0.1108454	0.1423988	0.8251726	0.7358958	0.7269939	0.0195484	0.1592861	0.1550362	0.9226674	0.0357630	0.9066579	0.2945137	0.7039787	0.8553726	0.5862592	0.5200719	0.7173317	0.9326627	0.0110092
100	0.0956940	0.4277853	0.2258633	0.8323724	0.8046208	0.2997007	0.2048905	0.6389609	0.2614658	0.6249167	0.8219802	0.8144409	0.3550462	0.3418054	0.4309038	0.0099564	0.5635958	0.3203948	0.6243882	0.9770471	0.8976049	0.6155957	0.3546525	0.0811755	0.9454707	0.9859666	0.7338154	0.4612314	0.0611259	0.9600219	0.0742260	0.7723885	0.1168179	0.7494865	0.9706266	0.6967240	0.2263022	0.1524691	0.5277195	0.9114112	0.8468849	0.5501155	0.0891353	0.1782389	0.0386054	0.1265509	0.9999985	0.5849545	0.3259542	1.0000000	0.2125827	0.3983947	0.0690410	0.0014363	0.3848494	0.0922406	0.2952631	0.4344078	0.3795838	0.8817685	0.5767881	0.2686826	0.9725768	0.8984942	0.5515952	0.2741617	0.9114818	0.9177671	0.8493980	0.5870535	0.4544882	0.5596590	0.9899937	0.3476647	0.9887532	0.0504492	0.8453015	0.3383566	0.9987171	0.6486273	0.9770533	0.1021835	0.1459968	0.7650437	0.8157095	0.7353104	0.0270814	0.2784830	0.1983144	0.9021058	0.0147641	0.7392487	0.2643995	0.7534567	0.8404333	0.6323208	0.5163510	0.7686531	0.9110718	0.0031892
150	0.0931419	0.4249862	0.2303614	0.8026292	0.7855699	0.1515336	0.1380633	0.6639517	0.2991048	0.5545265	0.8393478	0.8272126	0.3496699	0.3378834	0.3271960	0.0093064	0.4491646	0.4252865	0.6298819	0.9913751	0.8576165	0.5008576	0.2695485	0.0508788	0.9407721	0.9944169	0.8837415	0.4001971	0.0693296	0.9596900	0.0651298	0.7443196	0.1224578	0.6696566	0.9698301	0.6372811	0.2001635	0.1519812	0.4955104	0.9234661	0.8802624	0.6828637	0.0879239	0.1512917	0.0888063	0.1310154	0.9999986	0.5709234	0.4097722	1.0000000	0.3573863	0.3801743	0.0658756	0.0067482	0.4084065	0.1168264	0.3932041	0.3897598	0.3916253	0.8851015	0.5826614	0.2676234	0.9808330	0.9295973	0.6068345	0.2449364	0.7762651	0.9223477	0.8348280	0.7208868	0.5242773	0.4893676	0.9929525	0.3084553	0.9927954	0.0160533	0.8502892	0.4065833	0.9988289	0.6222657	0.9741485	0.1075984	0.1617822	0.7016846	0.8467823	0.7825881	0.0295257	0.3466955	0.2357608	0.8861513	0.0052557	0.6150388	0.2072454	0.7632635	0.8407063	0.6468569	0.5217344	0.8184853	0.9057392	0.0009276
200	0.0912086	0.4336579	0.2454938	0.7602445	0.7722367	0.1018866	0.1113587	0.6696355	0.3036324	0.5157219	0.8303456	0.8312123	0.3461630	0.3352938	0.2626371	0.0096029	0.3796624	0.4926457	0.6285813	0.9968173	0.8245632	0.3456979	0.2110787	0.0391059	0.9391751	0.9965580	0.9478305	0.3755038	0.0838454	0.9604252	0.0615627	0.7287524	0.1291244	0.6266058	0.9660780	0.6098046	0.1948944	0.1504191	0.4534204	0.9408025	0.9116829	0.7541386	0.0864194	0.1570751	0.2314321	0.1448224	0.9999983	0.5410967	0.4795813	1.0000000	0.5862187	0.3332932	0.0635183	0.0166939	0.4296326	0.1898419	0.3858318	0.3528415	0.3855045	0.8876709	0.5613204	0.2856578	0.9846204	0.9469093	0.6699510	0.2057922	0.7038376	0.9333381	0.8469560	0.7953763	0.5696473	0.3754971	0.9934213	0.2746971	0.9937397	0.0050818	0.8525156	0.4291582	0.9977339	0.6104446	0.9726660	0.1296852	0.1814875	0.6853451	0.8540368	0.8330221	0.0262888	0.3668664	0.2695398	0.8588235	0.0018820	0.5702967	0.1513118	0.7583516	0.8540729	0.6635153	0.4996580	0.8549002	0.9435245	0.0002774
250	0.0904997	0.4454221	0.2594795	0.7315268	0.7649537	0.0848682	0.1017003	0.6709494	0.2907325	0.5021339	0.8148227	0.8321832	0.3446985	0.3355154	0.2315344	0.0108553	0.3476678	0.5258094	0.6264691	0.9988288	0.8062054	0.2262191	0.1827816	0.0345387	0.9386322	0.9964188	0.9725391	0.3649440	0.0992667	0.9592373	0.0600253	0.7241791	0.1354018	0.6131307	0.9622046	0.5829809	0.1938396	0.1486854	0.4247479	0.9563407	0.9297898	0.7692107	0.0862668	0.2109990	0.3976760	0.1610817	0.9999977	0.5160336	0.5164738	1.0000000	0.7285541	0.3025745	0.0587624	0.0267742	0.4459781	0.2872669	0.3823020	0.2941980	0.3802581	0.8899506	0.5250647	0.3168189	0.9869224	0.9561279	0.7117288	0.1712964	0.6779996	0.9435250	0.8672531	0.8301760	0.5975312	0.2796235	0.9936742	0.2554875	0.9939829	0.0016089	0.8571115	0.4166866	0.9924714	0.5950989	0.9719681	0.1580154	0.1858738	0.7054386	0.8515629	0.8577538	0.0216431	0.3748566	0.2915696	0.7924185	0.0012527	0.5667178	0.1173218	0.7489384	0.8659781	0.6895145	0.4098035	0.9144072	0.9774967	0.0000960
300	0.0905558	0.4551726	0.2695283	0.7180558	0.7639627	0.0788807	0.0983837	0.6712546	0.2773701	0.4933309	0.8023467	0.8318921	0.3450246	0.3379925	0.2176273	0.0126977	0.3345016	0.5407011	0.6249688	0.9995687	0.7977357	0.1605719	0.1730092	0.0327686	0.9384476	0.9955683	0.9818888	0.3597111	0.1109179	0.9546287	0.0594095	0.7254213	0.1406125	0.6111506	0.9584457	0.5567273	0.1936286	0.1585727	0.4098742	0.9669889	0.9369173	0.7592787	0.0891842	0.2658034	0.4973118	0.1738432	0.9999969	0.5024346	0.5319666	1.0000000	0.7912279	0.2870649	0.0542792	0.0344983	0.4546935	0.3647500	0.4399951	0.2403276	0.3782096	0.8911790	0.4939912	0.3460477	0.9883216	0.9608952	0.7317726	0.1487543	0.6723199	0.9501430	0.8848874	0.8462137	0.6147914	0.2275329	0.9939025	0.2474844	0.9938560	0.0005105	0.8621807	0.3988311	0.9831742	0.5740926	0.9717275	0.1780733	0.1795875	0.7377475	0.8460520	0.8668879	0.0184131	0.3822081	0.3002605	0.6940381	0.0071629	0.5778188	0.1123574	0.7411447	0.8729427	0.7125941	0.3335452	0.9245738	0.9907775	0.0000502
350	0.0909062	0.4612553	0.2706681	0.7132252	0.7663885	0.0768348	0.0975049	0.6713255	0.2672612	0.4823757	0.7949208	0.8310145	0.3464007	0.3413815	0.2110779	0.0144880	0.3293288	0.5471499	0.6241321	0.9998405	0.7941520	0.1300877	0.1719717	0.0320829	0.9383848	0.9948145	0.9855189	0.3565701	0.1179221	0.9470875	0.0593671	0.7284629	0.1446757	0.6118962	0.9547202	0.5358119	0.1935149	0.1964375	0.4017438	0.9732799	0.9379398	0.7419870	0.0957565	0.2992100	0.5427295	0.1818568	0.9999964	0.4971490	0.5372089	1.0000000	0.8225767	0.2795009	0.0512522	0.0405085	0.4577053	0.4111940	0.4824334	0.2066651	0.3780636	0.8912385	0.4739864	0.3696801	0.9890567	0.9632006	0.7401690	0.1363975	0.6720283	0.9538965	0.8976042	0.8544502	0.6245034	0.2035412	0.9940621	0.2457716	0.9925213	0.0001629	0.8665544	0.3891744	0.9753414	0.5545082	0.9717793	0.1877709	0.1739458	0.7652582	0.8404307	0.8691899	0.0172409	0.3888338	0.3011407	0.6204855	0.0429177	0.5916957	0.1294631	0.7363772	0.8756488	0.7281681	0.3081203	0.9117327	0.9944066	0.0000419
400	0.0912364	0.4621810	0.2585340	0.7121503	0.7697054	0.0762645	0.0974868	0.6713419	0.2596332	0.4721572	0.7912575	0.8299560	0.3480343	0.3444210	0.2075493	0.0152603	0.3273115	0.5499168	0.6238287	0.9999404	0.7926966	0.1174888	0.1743062	0.0318173	0.9383634	0.9944248	0.9870345	0.3544906	0.1215618	0.9389947	0.0596726	0.7312772	0.1480473	0.6126796	0.9512785	0.5235944	0.1932183	0.2448458	0.3959623	0.9766693	0.9361959	0.7260816	0.1039016	0.3163724	0.5610716	0.1862927	0.9999961	0.4964059	0.5393002	1.0000000	0.8413047	0.2754149	0.0496219	0.0463943	0.4582172	0.4356363	0.4993716	0.1892884	0.3782143	0.8905777	0.4630441	0.3878339	0.9894199	0.9641601	0.7437580	0.1300851	0.6725484	0.9559267	0.9062465	0.8594213	0.6248448	0.1925342	0.9940852	0.2470075	0.9873737	0.0000528	0.8687954	0.3947323	0.9712309	0.5395562	0.9719718	0.1893141	0.1716765	0.7738353	0.8363306	0.8666516	0.0174448	0.4024827	0.2991964	0.5848925	0.1094134	0.6042086	0.1523985	0.7338623	0.8722828	0.7369766	0.3059732	0.9004962	0.9951161	0.0000428
450	0.0913374	0.4574360	0.2396816	0.7123432	0.7727671	0.0762141	0.0977078	0.6713457	0.2538921	0.4652429	0.7897052	0.8289903	0.3492835	0.3460583	0.2054042	0.0145117	0.3265006	0.5511123	0.6240080	0.9999771	0.7921175	0.1132013	0.1772892	0.0317144	0.9383561	0.9943369	0.9877424	0.3531325	0.1233000	0.9340392	0.0601087	0.7332290	0.1511445	0.6130102	0.9486090	0.5207356	0.1925957	0.2824175	0.3914956	0.9783633	0.9335782	0.7150839	0.1110211	0.3247205	0.5674843	0.1887524	0.9999960	0.4977804	0.5419007	1.0000000	0.8524729	0.2726492	0.0490773	0.0531925	0.4587757	0.4476185	0.5028264	0.1815752	0.3778125	0.8897450	0.4574067	0.4004354	0.9896199	0.9644013	0.7454313	0.1268079	0.6727880	0.9569808	0.9120117	0.8626024	0.6137094	0.1871575	0.9939120	0.2491252	0.9748077	0.0000177	0.8676583	0.4214656	0.9696973	0.5266047	0.9721564	0.1848457	0.1712139	0.7544908	0.8346340	0.8602367	0.0181932	0.4315413	0.2967855	0.5715388	0.1640396	0.6148342	0.1712091	0.7326164	0.8619571	0.7413003	0.3096188	0.8945456	0.9950782	0.0000454
500	0.0911318	0.4495185	0.2229206	0.7127648	0.7752386	0.0762565	0.0979472	0.6713465	0.2497024	0.4613128	0.7891515	0.8283003	0.3497081	0.3457511	0.2040460	0.0129538	0.3261507	0.5516358	0.6246352	0.9999906	0.7918897	0.1125172	0.1796948	0.0316745	0.9383536	0.9944041	0.9881117	0.3522961	0.1241023	0.9345147	0.0604803	0.7343431	0.1539168	0.6129570	0.9470856	0.5240079	0.1917208	0.3053557	0.3883474	0.9791382	0.9311096	0.7088170	0.1160403	0.3286618	0.5689764	0.1904162	0.9999961	0.4996732	0.5455763	1.0000000	0.8578048	0.2704201	0.0492876	0.0602541	0.4607742	0.4528724	0.5008351	0.1792010	0.3769349	0.8891415	0.4539288	0.4075792	0.9897569	0.9642701	0.7460911	0.1249864	0.6727050	0.9575188	0.9156818	0.8644189	0.5948188	0.1845041	0.9935401	0.2510166	0.9555577	0.0000065	0.8629408	0.4689400	0.9693298	0.5136266	0.9722406	0.1770199	0.1711224	0.7135397	0.8351595	0.8522878	0.0189523	0.4731305	0.2946519	0.5678468	0.1947014	0.6240704	0.1835861	0.7320000	0.8488720	0.7431397	0.3135194	0.8921257	0.9949051	0.0000480
550	0.0748017	0.4449241	0.2230011	0.5500512	0.9059742	0.0871867	0.1063511	0.1594850	0.2400948	0.4540071	0.4391549	0.7528260	0.4781653	0.3442641	0.3020833	0.0115514	0.3268094	0.5528765	0.4850196	0.9997870	0.4492275	0.1142669	0.2102151	0.2379592	0.9790532	0.9182302	0.9638022	0.7256095	0.1244645	0.9398151	0.0772373	0.7205445	0.4938023	0.5762382	0.8066819	0.5611251	0.8243744	0.3543108	0.3856059	0.9785102	0.9306643	0.7066449	0.1202487	0.3312757	0.5673183	0.1922647	0.9999961	0.4990659	0.5612441	1.0000000	0.5755711	0.1662237	0.2202389	0.0398549	0.2153302	0.3244177	0.4555597	0.2653770	0.5589605	0.8820877	0.4883334	0.3018195	0.9874613	0.9553700	0.7400766	0.1350872	0.6743302	0.9570040	0.9130351	0.7868270	0.5394814	0.1966791	0.8661416	0.2558445	0.9333484	0.0005862	0.6223108	0.5268679	0.9440681	0.7569722	0.9760260	0.1319435	0.1834330	0.6724772	0.6288838	0.8470641	0.0113903	0.4964773	0.2653187	0.6303743	0.2102284	0.7887037	0.1950885	0.5380965	0.8382491	0.5908545	0.3192492	0.8638943	0.9940158	0.0626229
600	0.0742230	0.4489314	0.2237020	0.5433627	0.9493298	0.3215541	0.1741217	0.0394133	0.2220320	0.4631219	0.3457894	0.7089491	0.4848122	0.3436494	0.4498782	0.0109600	0.3422483	0.5495260	0.4522053	0.9938576	0.6100884	0.1323028	0.2797681	0.3153743	0.9928806	0.9097850	0.8243937	0.8744658	0.1239188	0.9438375	0.1003377	0.6844147	0.5021050	0.6869504	0.8014795	0.6910062	0.9432325	0.4396996	0.3820291	0.9711455	0.9356091	0.6752692	0.1240394	0.3401113	0.5405368	0.1961164	0.9999961	0.4995612	0.5784792	1.0000000	0.3736415	0.1287448	0.2706586	0.0179379	0.1708010	0.2504822	0.1924120	0.3323740	0.5448127	0.8740793	0.5421217	0.1935452	0.9783501	0.9495312	0.6743630	0.1901784	0.6433319	0.9469393	0.9268490	0.6093850	0.4669749	0.3225011	0.8527117	0.2691416	0.8625039	0.0049239	0.5460030	0.5307860	0.9716199	0.8326138	0.9802823	0.1355265	0.2372444	0.6584689	0.5487670	0.8420368	0.0052288	0.4850211	0.2085037	0.6504995	0.2195103	0.9059150	0.2140501	0.4879382	0.8327983	0.5443281	0.3222463	0.7658685	0.9852055	0.0585679
