Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
100	0.2759545	0.5080105	0.2145667	0.1375384	0.5333040	0.6170814	0.7612453	0.7038749	0.6975614	0.0089229	0.5075625	0.6047621	0.4994421	0.3626294	0.5357945	0.4893189	0.4803693	0.6183326	0.7650881	0.3104604	0.6077079	0.7132666	0.0628946	0.3331565	0.5727919	0.4106320	0.6969374	0.1696289	0.3924267	0.5124429	0.4322092	0.4095550	0.0228701	0.2483827	0.0094534	0.6383414	0.0393619	0.4665558	0.7416972	0.0120008	0.2537780	0.1220226	0.4615490	0.0598353	0.1651052	0.6525890	0.1837700	0.2249056	0.0878386	0.2042668	0.0968893	0.7596177	0.3273512	0.2498748	0.7800916	0.2706389	0.6170940	0.2567175	0.0055232	0.6010934	0.4848037	0.0272526	0.6668639	0.4440196	0.6005396	0.6972561	0.2071559	0.1303503	0.5296368	0.1482290	0.5318487	0.2591789	0.6227205	0.0776096	0.2494364	0.1829600	0.5314689	0.0090173	0.0189587	0.6806168	0.5887106	0.3094047	0.0005795	0.1772690	0.2979126	0.5619584	0.0728200	0.1468432	0.1006295	0.6760106	0.2770498	0.5666910	0.0479308	0.4443936	0.3201287	0.0231037	0.1539039	0.2141490	0.2047973	0.5983811
150	0.2486332	0.5994020	0.3424271	0.1980212	0.4828028	0.5792854	0.6188535	0.7458578	0.6461922	0.0000000	0.4609609	0.6299092	0.4066785	0.2677417	0.6865003	0.5809539	0.5272082	0.6592261	0.6581392	0.4055930	0.7901476	0.6099250	0.0744202	0.3746986	0.5530024	0.4510267	0.7100398	0.0368635	0.4303744	0.4671513	0.3827746	0.5040937	0.0530608	0.2661296	0.0031583	0.5201149	0.0459927	0.2888436	0.5546871	0.0585281	0.2059923	0.1120069	0.4930378	0.1787349	0.1905362	0.6784376	0.2625856	0.2283562	0.1378257	0.3046682	0.0510802	0.7450894	0.3546512	0.2134723	0.6146024	0.2040269	0.6757954	0.3061477	0.0124906	0.4885243	0.4958639	0.0300961	0.6119537	0.4570161	0.6267620	0.6547052	0.3203441	0.1053119	0.5352431	0.2031242	0.5952682	0.2813186	0.5935104	0.0858793	0.3056539	0.1796283	0.5852131	0.0312640	0.0104262	0.6493721	0.7210913	0.3653842	0.0001500	0.2499126	0.3636582	0.5816754	0.0792879	0.1240894	0.1242569	0.5083997	0.3355653	0.5903861	0.0334822	0.3863719	0.3505807	0.0751957	0.0639485	0.2440822	0.2614911	0.8255198
200	0.3047050	0.8150041	0.3918284	0.1464317	0.4094665	0.6570288	0.7122989	0.7746890	0.6954589	0.0008830	0.4726248	0.5180320	0.3513419	0.2877673	0.5791281	0.4758174	0.3713396	0.6634754	0.6627931	0.3837902	0.7521119	0.6642323	0.0459886	0.2798558	0.5972242	0.4297247	0.5837576	0.0373994	0.3530062	0.3808032	0.4745662	0.3976854	0.0688677	0.2439183	0.0131509	0.5798848	0.0417220	0.2309114	0.5204809	0.0399712	0.2032712	0.1898481	0.4723033	0.1276182	0.1634292	0.5165256	0.2308246	0.1686124	0.1188690	0.2581807	0.0562322	0.7278586	0.3536305	0.2666750	0.6067930	0.3107042	0.4646712	0.3299841	0.0100180	0.5323598	0.4149769	0.0097845	0.6668796	0.4841462	0.6643604	0.6168698	0.3038553	0.1189886	0.6336563	0.1660344	0.4854400	0.2595522	0.5697418	0.0312131	0.2196153	0.2364068	0.6031368	0.0252430	0.0249150	0.6258518	0.5751931	0.3414994	0.0001155	0.3725395	0.2922845	0.5456238	0.1224060	0.1494589	0.1168904	0.5588265	0.3726463	0.5894613	0.0745741	0.3773748	0.4007628	0.0492837	0.0371078	0.2937614	0.2441408	0.7010784
250	0.3779844	0.5608744	0.3646925	0.1706821	0.5402315	0.5432436	0.7384634	0.5761359	0.6720858	0.0007090	0.5790579	0.5502406	0.3810178	0.3104526	0.5542489	0.5023783	0.3789375	0.7813890	0.6444077	0.2821177	0.7110405	0.6613741	0.0775766	0.2723395	0.5790159	0.4421807	0.7399922	0.0322655	0.3724809	0.4081110	0.6892840	0.5157625	0.0417289	0.2345460	0.0057763	0.6004722	0.0338374	0.2969541	0.6694089	0.0478464	0.2135616	0.0826697	0.3768824	0.1302263	0.1880999	0.4586664	0.2817743	0.2289735	0.1746175	0.3359700	0.0592903	0.8432420	0.3741502	0.2840033	0.6241161	0.2596699	0.4064746	0.2493206	0.0328895	0.4281255	0.3577329	0.0099799	0.7186238	0.5413886	0.5124093	0.6972350	0.2614766	0.0883956	0.5036452	0.2601971	0.4702979	0.2386502	0.6904465	0.0435990	0.2694434	0.2299876	0.5026226	0.0303896	0.0206991	0.6011597	0.6396656	0.3132563	0.0001687	0.3340534	0.2846093	0.5130829	0.1358449	0.1603911	0.1346708	0.6435613	0.3707541	0.5256350	0.0377422	0.4171337	0.3780819	0.0304825	0.0374021	0.3371568	0.2900559	0.6414602
300	0.3386635	0.5602334	0.3739912	0.1795384	0.5240118	0.7270957	0.7452461	0.7667535	0.6886381	0.0003282	0.5746526	0.6132043	0.4740782	0.3167031	0.6676081	0.6710705	0.4235881	0.8054651	0.6973445	0.2998544	0.6744910	0.7573353	0.0595024	0.3619871	0.4377874	0.4188228	0.6166825	0.0298865	0.4439622	0.4540627	0.5988731	0.3920206	0.0511012	0.2694488	0.0224534	0.5750570	0.0408218	0.2880982	0.6137235	0.0348469	0.2676105	0.0968349	0.2938481	0.1222750	0.1558160	0.4415420	0.2479630	0.3091208	0.0660821	0.2931779	0.0529199	0.6446596	0.2646680	0.2897317	0.6453678	0.2703092	0.3741867	0.3622408	0.0076496	0.4056838	0.2835368	0.0296571	0.7237663	0.5275380	0.5192198	0.6726203	0.2072378	0.0653139	0.5488759	0.2800994	0.5739647	0.2657294	0.4881570	0.0320935	0.2401339	0.1730317	0.4477862	0.0069403	0.0093175	0.6228655	0.5433106	0.3357532	0.0039298	0.3630065	0.3643316	0.5224007	0.1277744	0.1114335	0.1108341	0.6191615	0.4660976	0.6210677	0.0495888	0.4609771	0.4059040	0.0470310	0.0110851	0.2682158	0.2046233	0.6678570
350	0.2565122	0.5632850	0.4823348	0.2353345	0.5735363	0.5915929	0.6808989	0.5826287	0.7193566	0.0014966	0.5006571	0.5947891	0.4305321	0.3226567	0.6508670	0.6676114	0.5216065	0.6436742	0.6189307	0.3145631	0.6493861	0.5719267	0.0832056	0.2751943	0.5247039	0.4448735	0.5899584	0.0264116	0.4451658	0.4869507	0.5324808	0.3783598	0.0556460	0.2877187	0.0250765	0.6548880	0.0605674	0.3171965	0.6385660	0.0326987	0.3210042	0.0530978	0.2944950	0.1666486	0.1932379	0.5246294	0.2829620	0.4256804	0.0930378	0.3201567	0.1037901	0.6763730	0.3161052	0.2256832	0.7648657	0.2900088	0.2802908	0.3544715	0.0098965	0.5664774	0.3330107	0.0150593	0.5497724	0.5156528	0.5441529	0.5899735	0.2232298	0.0628107	0.5919622	0.2497189	0.5737536	0.1988739	0.6213217	0.0358701	0.2408216	0.1744221	0.4967791	0.0120439	0.0073927	0.5509549	0.7797504	0.2499873	0.0000022	0.3815274	0.2784461	0.5317624	0.2079724	0.1066686	0.1251160	0.4482040	0.3611890	0.6497521	0.0742736	0.4610828	0.3768742	0.0332907	0.0086766	0.2734320	0.2108309	0.6499917
400	0.3018343	0.5929240	0.3748397	0.1650409	0.6188620	0.5788253	0.6714868	0.6249937	0.7277597	0.0006273	0.3989350	0.4748968	0.4378693	0.2668022	0.5219909	0.5518217	0.5457228	0.6705622	0.6609916	0.3242203	0.5526539	0.6990317	0.0524090	0.2595153	0.4803130	0.4583277	0.5232680	0.0241028	0.4216183	0.4532300	0.4883396	0.3734554	0.0464149	0.2793090	0.0055359	0.6773642	0.0301685	0.2946728	0.5090225	0.0433712	0.3577111	0.0572551	0.2780967	0.1921252	0.1850746	0.4728270	0.2863780	0.2932537	0.0723828	0.3289894	0.1722781	0.7590572	0.2787169	0.2869532	0.5774740	0.3299084	0.3502085	0.3865811	0.0178375	0.5938742	0.3425136	0.0274496	0.5784912	0.4925852	0.7805841	0.6524042	0.2270827	0.0350929	0.5108492	0.2401750	0.7252366	0.1900983	0.8920060	0.0754260	0.3098881	0.1521717	0.4649460	0.0256073	0.0125970	0.6873601	0.5956184	0.3618207	0.0004544	0.4196481	0.2489520	0.5836643	0.1704945	0.1262647	0.1079608	0.6594336	0.3703990	0.6994198	0.0678534	0.3630900	0.3746467	0.0526066	0.0102918	0.3360121	0.3695593	0.7300148
450	0.3420645	0.6271375	0.5302992	0.1464905	0.4980547	0.6361835	0.5801306	0.6311924	0.6845088	0.0009398	0.5861801	0.5497584	0.5134184	0.3357908	0.5978927	0.6665798	0.4472275	0.4545342	0.7197474	0.3274165	0.6813695	0.7374166	0.0605562	0.2666110	0.4909730	0.4895790	0.5015604	0.0260340	0.3922880	0.5707062	0.5035055	0.4829235	0.0707664	0.2736330	0.0204715	0.5976016	0.0510456	0.2517756	0.6306932	0.0435913	0.3270247	0.0528506	0.4018306	0.1625036	0.2844857	0.5309069	0.2561705	0.2286000	0.0803121	0.2631693	0.1981019	0.6892864	0.2696461	0.3242436	0.6994018	0.2423721	0.3400650	0.3204753	0.0116977	0.5438246	0.3520813	0.0191930	0.6835456	0.4745734	0.5909408	0.6307505	0.1778797	0.0304130	0.4868192	0.3190310	0.5436079	0.1986781	0.4992526	0.0678771	0.2623894	0.1990510	0.4564235	0.0231161	0.0200685	0.6907788	0.6702131	0.3582588	0.0008348	0.3441719	0.2268865	0.5384043	0.1727453	0.1022252	0.1351563	0.6297763	0.3033366	0.6292766	0.0411589	0.4538337	0.3864833	0.0661152	0.0148011	0.3130723	0.2860462	0.7001059
500	0.3352416	0.5977226	0.4030323	0.1705140	0.4862559	0.5998831	0.6513841	0.6013721	0.6670528	0.0015645	0.5424428	0.5297653	0.3990906	0.3299736	0.7154537	0.4938125	0.4502746	0.6563994	0.6575667	0.3854421	0.6804950	0.6165933	0.0656765	0.3072617	0.6164066	0.2949560	0.4313037	0.0222499	0.5006494	0.4218583	0.4690632	0.4043970	0.0383344	0.2975039	0.0126084	0.6425417	0.0525220	0.2258753	0.6594146	0.0717098	0.3673324	0.0414514	0.4234533	0.1561913	0.1630403	0.5133325	0.2313567	0.2851183	0.1328797	0.2674385	0.0991392	0.6586804	0.2869641	0.2424585	0.6820392	0.2121348	0.2926395	0.3090923	0.0036586	0.5360034	0.3600405	0.0039143	0.6153513	0.5898862	0.5015502	0.7249510	0.2406609	0.0637209	0.4802387	0.2894908	0.4599795	0.1897372	0.5540144	0.0540598	0.3771994	0.1728768	0.5935631	0.0158396	0.0294773	0.7134902	0.6333604	0.3227534	0.0020742	0.2719845	0.3538360	0.5384596	0.2897881	0.1173761	0.1188342	0.7427083	0.3323446	0.7012450	0.0716112	0.4252799	0.3486457	0.0507821	0.0267328	0.2752151	0.2769008	0.7365397
550	0.2697001	0.5325077	0.3444700	0.1403807	0.5488622	0.7612497	0.6478230	0.7186927	0.6229858	0.0107558	0.4338009	0.6602325	0.6027969	0.2568195	0.5382947	0.6173547	0.4871505	0.6675227	0.7844957	0.3575612	0.0864786	0.6641818	0.0758334	0.3636468	0.4259081	0.3871530	0.4717216	0.4039348	0.4821738	0.3979780	0.4049034	0.0746433	0.0695120	0.2814480	0.0150267	0.7314411	0.0279008	0.2573149	0.5537164	0.0491934	0.5667799	0.0399925	0.2990035	0.0962694	0.1349658	0.5619928	0.2646648	0.2641306	0.1023327	0.3451602	0.1595693	0.6863024	0.2726545	0.2993558	0.8353656	0.3158083	0.4188457	0.1986814	0.0089270	0.5882884	0.6603490	0.1074626	0.6201138	0.5698726	0.5407376	0.7449174	0.2027754	0.0492112	0.6492843	0.2801937	0.4862154	0.2401712	0.4475043	0.0567187	0.1444376	0.1463540	0.5659861	0.0137726	0.0212543	0.5516537	0.6479539	0.3906234	0.0002161	0.2289812	0.6209832	0.5513176	0.3531113	0.1095425	0.2371879	0.6946061	0.3005948	0.5784306	0.0432943	0.3655617	0.3873602	0.0333045	0.4720433	0.2784094	0.3042504	0.6240109
600	0.2958434	0.6237352	0.2822492	0.3371258	0.5202817	0.7140460	0.7173591	0.7301843	0.6723770	0.0088446	0.4734774	0.7796512	0.6148806	0.2785225	0.6412041	0.5788620	0.4751471	0.6138663	0.6784167	0.3499707	0.0299977	0.6625983	0.0528316	0.3857293	0.4291205	0.3336449	0.4625875	0.5210168	0.4722430	0.4320620	0.3844810	0.0281788	0.0556265	0.2818607	0.0083047	0.6421446	0.0582259	0.3157921	0.6744091	0.0289911	0.6418384	0.0577658	0.4320552	0.0374236	0.0803683	0.6161881	0.4037319	0.2676630	0.0648141	0.2885816	0.2799004	0.6187910	0.2846004	0.2804040	0.6218999	0.3136855	0.4600168	0.1228247	0.0114198	0.5065219	0.6225723	0.0933507	0.8097662	0.4787350	0.5663871	0.6127550	0.2341006	0.0676673	0.5233816	0.1578326	0.5172505	0.2128654	0.6470128	0.0497092	0.1451247	0.1345407	0.6241273	0.0087147	0.0154974	0.6115981	0.5697220	0.4040587	0.0013672	0.1933184	0.6451821	0.6734573	0.2647996	0.1093657	0.2520404	0.6184415	0.3352309	0.6685131	0.0449586	0.3812738	0.4990030	0.0596027	0.6069001	0.1083283	0.1772828	0.7164587
650	0.3939286	0.5491263	0.2680994	0.2219120	0.5070645	0.6512995	0.5913199	0.7548265	0.6350609	0.0046063	0.3770543	0.7370200	0.5559517	0.3122762	0.6404365	0.4409203	0.4351274	0.5914985	0.7035724	0.3802274	0.0175552	0.6272362	0.0328377	0.3926387	0.4516662	0.4353029	0.6802357	0.5977801	0.4543311	0.4261938	0.3311515	0.0356789	0.0510350	0.2570848	0.0226949	0.7104168	0.0560989	0.3251900	0.6209098	0.0063358	0.5646204	0.0693844	0.4134617	0.0238724	0.0889080	0.4762131	0.3628682	0.3603539	0.1408533	0.2505053	0.2818186	0.7268372	0.4890785	0.2640110	0.7007826	0.2994243	0.4352506	0.1559895	0.0194998	0.5630441	0.6247204	0.0985755	0.7354888	0.4985270	0.5911207	0.5297763	0.2284404	0.0902369	0.4735652	0.0948172	0.3885142	0.3097291	0.5151797	0.1389778	0.0976845	0.1230926	0.7545150	0.0094123	0.0118065	0.6230005	0.6539931	0.3779004	0.0010295	0.1816517	0.7135440	0.5986432	0.3546459	0.1777384	0.3415592	0.6924530	0.2605796	0.6072407	0.0517240	0.3651193	0.3370994	0.1185511	0.7600449	0.1044544	0.1523475	0.5268828
700	0.3110346	0.5895918	0.2346607	0.1992796	0.5686610	0.6600328	0.6026449	0.7594454	0.6408438	0.0142897	0.5066967	0.6792751	0.4788149	0.3123732	0.6423324	0.4524476	0.5532070	0.7014833	0.7188759	0.3776008	0.0502775	0.7030140	0.0741156	0.2963067	0.3760638	0.4079341	0.6487353	0.7021611	0.4287827	0.4943329	0.2828882	0.0487928	0.0415978	0.2494976	0.0225954	0.6498686	0.1038290	0.3256266	0.6132744	0.0212052	0.6401357	0.0569963	0.4772117	0.0083805	0.0523052	0.6107186	0.4306406	0.2618858	0.1077025	0.3431373	0.3769489	0.8517254	0.3061738	0.2276566	0.7222715	0.3431233	0.5652206	0.1555170	0.0090511	0.4534423	0.5811709	0.1722545	0.7054637	0.4362161	0.4548780	0.5983711	0.2051430	0.1412628	0.5340662	0.0908103	0.3415706	0.3476178	0.5820552	0.1037714	0.1737158	0.0977579	0.4997192	0.0019605	0.0594131	0.6761805	0.6256951	0.3350213	0.0031780	0.1306559	0.6723639	0.6476163	0.2663359	0.1605219	0.3422874	0.6359104	0.1824336	0.5718148	0.0281117	0.4029946	0.3033250	0.0797735	0.6765209	0.0542103	0.1252116	0.5962846
750	0.2541800	0.5206932	0.2296709	0.1489166	0.4846727	0.6850833	0.6105808	0.7176974	0.6720590	0.0417517	0.4642534	0.6346788	0.7287438	0.3267948	0.5224794	0.4876478	0.5364913	0.5945929	0.7616999	0.3584843	0.0246674	0.6640178	0.0573808	0.4163088	0.3391039	0.5363934	0.6433217	0.6803565	0.4171321	0.3756529	0.3006036	0.0704230	0.0688778	0.2217211	0.0344184	0.6208690	0.1081053	0.3363102	0.6234228	0.0143434	0.6894161	0.0957521	0.6365604	0.0045153	0.0966675	0.7295169	0.2119822	0.3212382	0.0952736	0.2568231	0.3715949	0.6225380	0.3208619	0.2189603	0.5464438	0.3832690	0.5440341	0.1622048	0.0124361	0.5649367	0.7622259	0.1670871	0.8188172	0.4994893	0.5810640	0.6020661	0.2051144	0.1108638	0.5819720	0.1090112	0.2749280	0.2177732	0.5405398	0.1072037	0.1232262	0.0824555	0.5875231	0.0064011	0.0063856	0.5052159	0.6981640	0.3636094	0.0047979	0.1132249	0.5923066	0.6148403	0.1745393	0.1249724	0.2632602	0.6482498	0.2192837	0.6574490	0.0219276	0.4018531	0.2979030	0.0409793	0.6161542	0.0270632	0.1420222	0.7234633
800	0.2891112	0.5940159	0.2238381	0.2347255	0.5253483	0.7034178	0.7696948	0.7416232	0.6732842	0.0104921	0.5071351	0.5562715	0.4989497	0.2695692	0.5393684	0.4567480	0.3715763	0.6910666	0.6548862	0.2613311	0.0230889	0.7211389	0.0263040	0.3425910	0.3840822	0.4175186	0.5587404	0.7054674	0.4358124	0.4805890	0.3153170	0.0688876	0.0576972	0.2140490	0.0145458	0.5764822	0.0570752	0.3732555	0.7130982	0.0135809	0.5642649	0.2079780	0.4947431	0.0033149	0.0648909	0.6017171	0.2991572	0.2715366	0.1044091	0.3985891	0.4418756	0.6037615	0.3430509	0.2187066	0.7130014	0.3895466	0.6652284	0.1406261	0.0100261	0.5743749	0.6349384	0.1876562	0.7519203	0.4024566	0.5645287	0.4930302	0.3277672	0.1616039	0.4864471	0.0947315	0.3712347	0.2303612	0.5665500	0.0914797	0.0862966	0.0897977	0.5915233	0.0040452	0.0063548	0.5372849	0.6255213	0.2533348	0.0003288	0.1254961	0.5547141	0.6091850	0.2365658	0.1495113	0.3455680	0.7792536	0.2842291	0.6266948	0.0570168	0.3695992	0.2192069	0.0671526	0.7944593	0.0088774	0.1460179	0.6372041
850	0.2402461	0.5041557	0.1013473	0.2413366	0.4956964	0.6951549	0.6896229	0.7414874	0.7000712	0.0107288	0.4751604	0.6276490	0.6781885	0.3095154	0.6526794	0.5948335	0.4577498	0.7219305	0.6523728	0.3046900	0.0449869	0.6647684	0.0466372	0.3828960	0.3752642	0.4338868	0.6403540	0.7478577	0.4224873	0.4578824	0.3914198	0.0401967	0.0576275	0.3225537	0.0123501	0.6149318	0.0362954	0.3426399	0.6871541	0.0294138	0.4609813	0.1639632	0.6026692	0.0060382	0.0565051	0.5899944	0.3544305	0.2509929	0.1066116	0.2655929	0.3238990	0.6262917	0.2531191	0.2076200	0.6836598	0.3853699	0.6148418	0.1509539	0.0001944	0.6091167	0.5469857	0.1947508	0.6031610	0.4807547	0.5208890	0.7067263	0.2867181	0.1297226	0.5712239	0.0679417	0.4464586	0.2040928	0.5758340	0.0660589	0.1019295	0.1809458	0.6419855	0.0107139	0.0052229	0.5727024	0.6317419	0.2429650	0.0019639	0.0572607	0.6224196	0.6000040	0.1801389	0.1717005	0.3083224	0.4802723	0.2462433	0.5826551	0.0505193	0.6390487	0.3285866	0.1135522	0.6404030	0.0165636	0.0614934	0.6458853
900	0.2917557	0.6531132	0.1072449	0.2044553	0.5425541	0.7049903	0.6614234	0.7425270	0.6435487	0.0068993	0.4407214	0.6097271	0.5023919	0.2494117	0.5867255	0.5313875	0.3799862	0.6293502	0.5917608	0.2931395	0.0314025	0.7343006	0.0522159	0.3474521	0.4569009	0.3683315	0.7499646	0.6735562	0.3330688	0.3687359	0.5007956	0.0809456	0.0734336	0.2973820	0.0132088	0.6169063	0.0368505	0.3950456	0.6449351	0.0301731	0.2148307	0.1942589	0.4820049	0.0038053	0.1097061	0.5519044	0.3213645	0.2025589	0.1189684	0.3454816	0.3162887	0.5691866	0.3763744	0.3141729	0.5647084	0.4043714	0.5984683	0.0711218	0.0023313	0.5600252	0.7560571	0.1555908	0.7246846	0.5427507	0.4704898	0.7236953	0.2520863	0.1812672	0.5423908	0.1181157	0.3822807	0.2660786	0.5304281	0.0453324	0.0816846	0.1198990	0.4371543	0.0025879	0.0054559	0.5717802	0.6499928	0.2923314	0.0007928	0.0670421	0.7223017	0.6549932	0.1716950	0.1154921	0.3851934	0.6193662	0.2865761	0.6097770	0.0500215	0.3843307	0.3029053	0.0388011	0.8045486	0.0113790	0.0672062	0.7259172
950	0.3023047	0.6071270	0.1691842	0.1807896	0.5471503	0.7176054	0.7349177	0.7436156	0.6733186	0.0069011	0.4421466	0.6947262	0.5187958	0.2710556	0.5026987	0.5389907	0.4256050	0.7747814	0.6962526	0.3241789	0.0328235	0.6394255	0.0583936	0.3497090	0.3585556	0.4054129	0.6877279	0.5941143	0.4196187	0.4432454	0.5431177	0.0490360	0.0931514	0.2253354	0.0026647	0.6021086	0.0248470	0.4368667	0.7045943	0.0386751	0.2164942	0.2002072	0.4880807	0.0052539	0.0461643	0.5519487	0.3042691	0.2324626	0.1048052	0.2793657	0.2554711	0.5213955	0.3424453	0.2010901	0.5712223	0.3263102	0.5878911	0.1194238	0.0056404	0.6616671	0.6172836	0.1539155	0.5963146	0.5014070	0.4847733	0.6771176	0.2704774	0.0769014	0.4972421	0.1668321	0.4648740	0.2870102	0.6451279	0.0381659	0.0888948	0.1843986	0.4972381	0.0000000	0.0142217	0.5632165	0.5998467	0.3320637	0.0007863	0.1456308	0.6550025	0.5747798	0.1810111	0.1078905	0.4251502	0.5982732	0.3309483	0.6113118	0.0530612	0.3568945	0.3323092	0.0385039	0.5281515	0.0297202	0.0648130	0.6393651
1000	0.2704883	0.6089875	0.1609872	0.2703918	0.6477756	0.6386215	0.6239450	0.7752613	0.6715937	0.0243221	0.4632189	0.6335352	0.4566608	0.2973405	0.4815999	0.4675536	0.4827576	0.6517015	0.6947587	0.3424102	0.0260485	0.6303546	0.0298321	0.3524903	0.3607643	0.5310087	0.7287722	0.6074345	0.3680825	0.4349993	0.5027234	0.0432146	0.0687055	0.2276789	0.0029836	0.5850157	0.0332751	0.3656173	0.6349704	0.0298544	0.2014841	0.1442573	0.5241412	0.0125052	0.0784590	0.6242063	0.3408890	0.2634447	0.0976261	0.1942545	0.3450861	0.8246467	0.3072873	0.2301603	0.7231223	0.3318236	0.6505552	0.1253154	0.0045243	0.5734270	0.5667345	0.1212007	0.6388909	0.5338635	0.5388069	0.6712085	0.2531114	0.2122939	0.5453515	0.1157959	0.3522717	0.2246754	0.5569164	0.0221485	0.1055245	0.1396572	0.5372877	0.0009463	0.0159218	0.5723731	0.5220068	0.2988515	0.0065751	0.0879437	0.7086276	0.5802239	0.1656781	0.1362005	0.3682000	0.5777510	0.2532091	0.7155014	0.0448849	0.3837165	0.2982660	0.0544158	0.6886624	0.0144597	0.0864191	0.7096766
0	0.2698440	0.5312044	0.1442391	0.1907023	0.4874353	0.6999862	0.6378978	0.7171811	0.6059772	0.0097883	0.4525055	0.7457605	0.4761136	0.3268469	0.6862791	0.4579080	0.4171997	0.7354965	0.6577576	0.3063172	0.0416770	0.7453622	0.0756044	0.4046458	0.3952254	0.4071695	0.6109449	0.7866381	0.4533411	0.4542618	0.4395974	0.0306044	0.0307206	0.2589838	0.0106738	0.5110479	0.0509039	0.2999874	0.5356010	0.0193514	0.3504399	0.1256059	0.4243560	0.0023113	0.0574190	0.7029679	0.2758955	0.2684601	0.0797857	0.2819743	0.4537768	0.6825005	0.3656708	0.2289825	0.6448653	0.3796176	0.5702341	0.1237262	0.0155043	0.4832551	0.7529339	0.1496753	0.6921696	0.4590984	0.5502591	0.6858974	0.2382272	0.1917289	0.5393168	0.1080091	0.2978714	0.2404631	0.6989281	0.0762501	0.1808772	0.1536825	0.6553807	0.0003422	0.0134472	0.5919078	0.6066894	0.3188816	0.0016010	0.0735744	0.7500334	0.6352389	0.1810182	0.1672501	0.3382586	0.7273937	0.2834080	0.5791896	0.0654468	0.4526685	0.4084216	0.0535092	0.6197218	0.0179451	0.0700802	0.6775542
50	0.3129901	0.6246996	0.1281637	0.1727269	0.5013561	0.6767353	0.5264561	0.6472272	0.6948210	0.0191338	0.5200715	0.7746282	0.4562733	0.4191580	0.4451749	0.4677017	0.3689498	0.7335996	0.3561141	0.3231875	0.0482875	0.6958311	0.1929734	0.3888879	0.2949046	0.5376660	0.6125359	0.7378648	0.3977595	0.5363792	0.5849956	0.2977338	0.0624589	0.2549013	0.0310373	0.6872557	0.0658328	0.3544299	0.5376482	0.0154274	0.5209461	0.0959212	0.1273677	0.0000106	0.4062939	0.4614195	0.3209718	0.3185699	0.1054986	0.4370065	0.2509553	0.4469077	0.4477141	0.2615490	0.6763965	0.4433945	0.5324540	0.3085704	0.1984837	0.7384929	0.6654350	0.1717082	0.6421859	0.4004198	0.5813987	0.5945950	0.3238582	0.1787166	0.6392717	0.0940239	0.3977267	0.2308212	0.4897681	0.0857239	0.0969710	0.1162222	0.6367982	0.0242796	0.0104261	0.6753561	0.6731528	0.4099726	0.0585373	0.0725216	0.6688364	0.4482394	0.1524399	0.1352982	0.1025286	0.6066811	0.2899792	0.5649385	0.0791930	0.4582992	0.2262933	0.0287518	0.7342305	0.0756950	0.0772422	0.7622047
100	0.3277989	0.5579321	0.1477474	0.3097408	0.6544510	0.7337751	0.8131771	0.7520902	0.6396263	0.0168494	0.4609170	0.6426074	0.4495035	0.3356122	0.3685492	0.5339655	0.3659199	0.6524195	0.1354476	0.2820634	0.0251534	0.7669649	0.2364343	0.3636055	0.3964060	0.5693331	0.7028480	0.7496304	0.5129826	0.4870113	0.3945298	0.3424726	0.0711070	0.2275063	0.0102501	0.6157260	0.0413397	0.3735921	0.5455120	0.0090776	0.4756598	0.0452566	0.0708809	0.0008583	0.5133879	0.6311705	0.2605001	0.3315791	0.0695021	0.4554535	0.2019214	0.3012114	0.4713076	0.2584703	0.5668928	0.5649155	0.4223119	0.3569111	0.2657486	0.6677462	0.6461389	0.1487472	0.6097561	0.4087758	0.5514343	0.4960415	0.2777668	0.1125643	0.6463410	0.0248304	0.5868265	0.2924707	0.5285165	0.1229090	0.0721249	0.0866001	0.6033226	0.0214494	0.0080223	0.6830761	0.5455477	0.2600061	0.1361777	0.0438454	0.6960517	0.4808395	0.1332851	0.1641763	0.0476146	0.5140715	0.2873703	0.7023625	0.0274707	0.5170172	0.2938956	0.0659357	0.7209939	0.0897660	0.0716729	0.6607286
