Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.1120217	0.5169139	0.5400705	0.3720236	0.2872747	0.3513105	0.2956726	0.3038365	0.3059737	0.0526683	0.1002026	0.7548922	0.5777610	0.3005053	0.3436468	0.2973710	0.4173273	0.5031522	0.2191194	0.1117259	0.3625513	0.8009591	0.0572877	0.2009275	0.0576042	0.0078011	0.0001046	0.3929023	0.2402227	0.2113800	0.0827762	0.5570980	0.4851516	0.6746093	0.7852419	0.0089497	0.5913710	0.0003910	0.6105709	0.0106793	0.0119546	0.6334828	0.4635781	0.6750529	0.0554675	0.4301493	0.7011644	0.7483554	0.3715927	0.5494486	0.0080979	0.5628557	0.4652939	0.6047462	0.1746310	0.0383909	0.0441891	0.2863376	0.1565464	0.2347332	0.3856809	0.4624498	0.2324868	0.3115581	0.1971578	0.5151061	0.1574687	0.1339759	0.5547809	0.4359412	0.5906016	0.3498967	0.0027390	0.5242639	0.4445076	0.4722938	0.5139652	0.6663413	0.4933131	0.5540262	0.0032578	0.1683587	0.6904809	0.3739777	0.1508233	0.7076093	0.5926186	0.0770635	0.6420446	0.4311849	0.4403479	0.5120494	0.4574491	0.6943354	0.2199864	0.0723566	0.0068492	0.4205788	0.0195046	0.3272427
50	0.0680453	0.4694429	0.3635735	0.4283963	0.2989266	0.2832431	0.2612552	0.3046955	0.2888033	0.0186421	0.0999526	0.6592555	0.6697185	0.1360647	0.3047001	0.2329295	0.4904279	0.1998333	0.2272635	0.0401401	0.3495324	0.7378389	0.0130443	0.0437243	0.5211905	0.0054787	0.0016423	0.2881902	0.0949351	0.0929083	0.1959419	0.5631257	0.4832765	0.6878384	0.6766855	0.0007912	0.7834949	0.0013998	0.6603732	0.0095335	0.0209692	0.6873551	0.3898141	0.3513837	0.0607338	0.6446955	0.5897862	0.4983002	0.4584081	0.4105885	0.0617129	0.5790118	0.3418257	0.6165378	0.2024381	0.0215536	0.2617636	0.3676081	0.1435333	0.3280351	0.3392720	0.3497814	0.3049343	0.4006763	0.2238576	0.6853642	0.1498590	0.0669772	0.6331678	0.6040438	0.6435474	0.4130628	0.2469626	0.5408482	0.4779243	0.2165551	0.6140913	0.5869285	0.5878107	0.5410612	0.1804064	0.0786950	0.5875101	0.4851655	0.3682338	0.6834449	0.5245770	0.0774123	0.5247420	0.7853591	0.1473447	0.3980773	0.1901167	0.7857693	0.4966883	0.2677359	0.0058253	0.4874344	0.0290912	0.3412284
100	0.0827472	0.4952139	0.4279229	0.5304410	0.1877167	0.2538105	0.2709560	0.2601355	0.4553083	0.0070994	0.1163507	0.6208084	0.6294278	0.1083844	0.3389872	0.2120190	0.4894140	0.0865503	0.2332970	0.0363420	0.3244048	0.6857350	0.0071709	0.0073279	0.5746232	0.0095637	0.0179583	0.3174069	0.1064435	0.0721551	0.3535681	0.7654707	0.3494762	0.6627493	0.6854153	0.0000008	0.6041217	0.0001368	0.5086278	0.0185096	0.0158227	0.6922089	0.4715300	0.3732333	0.0380214	0.6242432	0.6281261	0.4863339	0.5154144	0.3377986	0.0413400	0.4874574	0.2730812	0.7154153	0.2561523	0.0454413	0.2178916	0.4265674	0.1799744	0.4770865	0.3270214	0.3386352	0.3254984	0.2198414	0.2148104	0.6630563	0.0802754	0.0646787	0.4394435	0.7710778	0.5543735	0.4902188	0.2882937	0.5953946	0.3827322	0.2551451	0.3573398	0.6124538	0.4294523	0.5874223	0.2398128	0.0609707	0.4099071	0.3802316	0.1840518	0.3643063	0.5088911	0.0775410	0.6645384	0.5807671	0.0702536	0.6639072	0.1741552	0.7486244	0.5366130	0.2235975	0.0054775	0.4264370	0.0113490	0.2714200
150	0.0687302	0.5928976	0.4700223	0.5364883	0.2196052	0.3769542	0.2750118	0.1778848	0.4356574	0.0183378	0.0651367	0.5909914	0.6932183	0.0531207	0.4079704	0.2508629	0.4467992	0.0899898	0.1722130	0.0277885	0.4090091	0.6780750	0.0234626	0.0075282	0.5597865	0.0080719	0.1489816	0.3536726	0.0357620	0.0552118	0.3580400	0.5862369	0.3495473	0.6546876	0.8123675	0.0020354	0.5870137	0.0004990	0.3468017	0.0173400	0.0054264	0.5647368	0.4172909	0.3785280	0.0457134	0.5962305	0.6263357	0.6400408	0.5480059	0.3200931	0.0275678	0.6975743	0.3377052	0.5518412	0.3058909	0.0265421	0.1373418	0.4250867	0.2264325	0.5004699	0.3067030	0.3094649	0.3491497	0.2256226	0.2492675	0.6177282	0.0888306	0.0599312	0.4505259	0.6001844	0.6777959	0.5971221	0.3581045	0.6044295	0.4601384	0.1540183	0.3922615	0.5527647	0.4319051	0.5259990	0.1663695	0.0425610	0.2551457	0.3473921	0.2422130	0.3537315	0.5733640	0.0857453	0.6449190	0.6936838	0.0287353	0.5935138	0.1452216	0.5814109	0.6264146	0.2425555	0.0065657	0.4783483	0.0504402	0.3227970
200	0.0894607	0.5148312	0.4244764	0.4104144	0.2297275	0.3177660	0.3267824	0.1430656	0.4426429	0.0288396	0.0706529	0.5691043	0.6040247	0.0382073	0.3494945	0.2212666	0.4478602	0.0968573	0.1235474	0.0316821	0.3548093	0.5890511	0.0091333	0.0007611	0.6695354	0.0062493	0.2267853	0.2431730	0.0344506	0.0321238	0.3006398	0.6728827	0.3141019	0.6183096	0.7505590	0.0000557	0.7119593	0.0008175	0.3392965	0.0163464	0.0100103	0.6588660	0.4578706	0.3716855	0.0763847	0.5278563	0.6283290	0.6032171	0.5908418	0.3122582	0.0661969	0.5621874	0.2253849	0.6245126	0.2970037	0.0400786	0.2068285	0.4147975	0.2576113	0.4922048	0.2233343	0.3248491	0.3692235	0.1738009	0.2402607	0.7415898	0.1195685	0.0659220	0.3927918	0.7256770	0.6335565	0.6196139	0.5048675	0.7193077	0.4868255	0.1512209	0.4440692	0.5636399	0.2923541	0.5706742	0.2671165	0.0682441	0.3225339	0.2584583	0.2221499	0.3388734	0.5107379	0.1266295	0.7203413	0.5825089	0.0252660	0.4726505	0.1634706	0.7119503	0.5520401	0.2074284	0.0078071	0.5034813	0.0277342	0.3391749
250	0.0515427	0.5184639	0.4077042	0.4689864	0.1459716	0.3235378	0.5754933	0.1073393	0.3568928	0.0118519	0.1009828	0.4941588	0.7496942	0.0154417	0.3270169	0.2125896	0.4363744	0.1688257	0.1484928	0.0184754	0.3968614	0.6394972	0.0036266	0.0001150	0.6904017	0.0041249	0.2109788	0.2178997	0.0521520	0.0598120	0.2306119	0.6448359	0.2564041	0.7175108	0.7037768	0.0000000	0.7790814	0.0001460	0.3020538	0.0242812	0.0033910	0.7416687	0.4680073	0.3562280	0.0492513	0.5748140	0.5771660	0.5718359	0.6298205	0.2379965	0.0609972	0.6285432	0.2794306	0.5541590	0.4115534	0.0426917	0.2398721	0.4712852	0.3499515	0.5190856	0.1397382	0.3827083	0.2597030	0.2785703	0.1925605	0.6410249	0.0539515	0.0467425	0.4133639	0.5621630	0.5941608	0.6028409	0.3890410	0.6445290	0.4013490	0.2095185	0.4884020	0.6351091	0.2200604	0.7452809	0.3217676	0.0791307	0.3171123	0.2095883	0.2014207	0.2551480	0.4814430	0.1179822	0.6438912	0.7706832	0.0310834	0.5571065	0.1217186	0.6397241	0.5556472	0.2635297	0.0112754	0.5472493	0.0436689	0.3475554
300	0.0838812	0.5496339	0.5419784	0.5600376	0.2543891	0.3957770	0.6695442	0.1412059	0.4387044	0.0303063	0.0778471	0.4678836	0.7576536	0.0147748	0.4269397	0.1835321	0.4905901	0.1144447	0.1792565	0.0182432	0.4135202	0.7039403	0.0070591	0.0000000	0.5797009	0.0012071	0.2234797	0.2257321	0.0779702	0.0273287	0.2621251	0.5767436	0.2098018	0.6268247	0.6906813	0.0000000	0.7204421	0.0019283	0.2796962	0.0150267	0.0140088	0.5750021	0.3872847	0.4165923	0.1267355	0.5714463	0.6894536	0.5424837	0.6166146	0.3128224	0.0444296	0.5992196	0.1873322	0.5011361	0.3417151	0.0383321	0.2329930	0.4892811	0.3391490	0.4275937	0.1931830	0.2820237	0.2610742	0.2894178	0.1642768	0.5610223	0.0581132	0.0624395	0.4877865	0.7339908	0.5565282	0.5479981	0.3671926	0.5434514	0.6003751	0.1438507	0.3811018	0.5665136	0.2157351	0.6628976	0.2609784	0.0786934	0.2845802	0.1793638	0.2838353	0.3492123	0.4128579	0.1044959	0.6562627	0.6704937	0.0183975	0.5483433	0.1123511	0.6548667	0.6818124	0.2098290	0.0282116	0.3853194	0.0132330	0.2790537
350	0.0444755	0.5138013	0.5150646	0.4799545	0.2433782	0.4633476	0.6639806	0.0835888	0.4675318	0.0288205	0.0794247	0.4145254	0.6910690	0.0483663	0.3958910	0.1917129	0.4823218	0.1752213	0.1563903	0.0366499	0.2968631	0.6752673	0.0081081	0.0000412	0.6469265	0.0074886	0.2648732	0.2096302	0.0322848	0.0127329	0.3502588	0.4757161	0.1716093	0.6185512	0.6033995	0.0014795	0.6197339	0.0001037	0.2155681	0.0142774	0.0070136	0.7180268	0.5577214	0.4450149	0.1310097	0.5521933	0.7301610	0.4040146	0.4675478	0.2640066	0.0293094	0.7470952	0.2420627	0.6067063	0.3821119	0.0222331	0.1831301	0.5506338	0.2782514	0.6320913	0.1832170	0.3344006	0.2395751	0.2988802	0.1172673	0.6223144	0.1091856	0.0620694	0.4313485	0.7319248	0.6681647	0.5906913	0.4806841	0.6690702	0.5545238	0.1441357	0.4064553	0.6729954	0.2834969	0.7121431	0.3003516	0.0950958	0.3780882	0.0949331	0.2369275	0.3358352	0.5708902	0.1070812	0.5986535	0.6670179	0.0193228	0.5049799	0.1166814	0.5689999	0.6249360	0.3314442	0.0137679	0.5576534	0.0472489	0.2764384
400	0.0516649	0.3996390	0.4399544	0.4512703	0.2801832	0.3863825	0.6832844	0.0879198	0.4799139	0.0492369	0.0682536	0.4327668	0.7566985	0.0400979	0.4511910	0.1554262	0.4983526	0.0743367	0.2095446	0.0352256	0.3763506	0.7384423	0.0073036	0.0001301	0.5147152	0.0030107	0.2096457	0.1924138	0.0228583	0.0183591	0.2948294	0.5252632	0.1582379	0.6585198	0.6982474	0.0000011	0.6044274	0.0041811	0.2291423	0.0086293	0.0167955	0.6129436	0.4810703	0.3519721	0.1496638	0.5668605	0.6777453	0.4488264	0.6128391	0.2448241	0.0182200	0.5691115	0.1465468	0.6279969	0.4550972	0.0213452	0.1886147	0.4847273	0.2746756	0.5419943	0.1400083	0.3445419	0.2834437	0.2093251	0.1046491	0.6335501	0.0965833	0.1104456	0.3831270	0.5694813	0.4962711	0.5910469	0.4112668	0.6492477	0.3453213	0.1512931	0.5287528	0.6791103	0.3295678	0.6993369	0.3523858	0.0265767	0.1966094	0.1061250	0.2458895	0.3716732	0.5592311	0.1501026	0.6377738	0.6030837	0.0214194	0.5475834	0.1421980	0.6411077	0.5936687	0.2074665	0.0029177	0.5091839	0.0598710	0.2724575
450	0.0318652	0.4285920	0.2728558	0.5546634	0.3546720	0.4652033	0.7390480	0.1131272	0.6279250	0.0164865	0.1125169	0.4643412	0.6899886	0.0178407	0.3387836	0.1471139	0.4563672	0.0633285	0.1728889	0.0350419	0.3435824	0.6856787	0.0149313	0.0002024	0.5812092	0.0126721	0.3122288	0.2053500	0.0402322	0.0085666	0.2984337	0.4804819	0.1831445	0.6203218	0.6720814	0.0001584	0.5754385	0.0008322	0.3411919	0.0081542	0.0083834	0.6489979	0.5109169	0.2751336	0.1042116	0.6612905	0.7159078	0.4907980	0.6897428	0.2403576	0.0232136	0.5079245	0.1931169	0.5555372	0.3307552	0.0223928	0.1892717	0.5353366	0.2963690	0.4918105	0.1545211	0.3529969	0.3229395	0.2613119	0.0776702	0.5501022	0.0848940	0.0636136	0.4039067	0.6623062	0.5318689	0.6992309	0.4470277	0.6089506	0.3946834	0.1835230	0.3688591	0.4679934	0.3727896	0.6737357	0.2624776	0.0652889	0.2648332	0.1076240	0.2848724	0.3192850	0.4093442	0.1494671	0.6479102	0.5573785	0.0616179	0.6292008	0.1266883	0.8559992	0.6252944	0.2495522	0.0112547	0.5184315	0.0306483	0.3143565
500	0.0201127	0.4389136	0.3440464	0.4652925	0.3448224	0.5198783	0.5901174	0.1247545	0.5006235	0.0075780	0.1231234	0.4533661	0.6224357	0.0315674	0.3782968	0.1331505	0.3476918	0.0526870	0.2260992	0.0735448	0.4770523	0.6664178	0.0072069	0.0000541	0.5326612	0.0026131	0.2449678	0.1342853	0.0423026	0.0236095	0.2804138	0.5153053	0.1397233	0.5785694	0.6102872	0.0017239	0.6526422	0.0036786	0.1994794	0.0098247	0.0217507	0.7881841	0.3888238	0.3572471	0.1615196	0.5774879	0.7492204	0.5598213	0.6127596	0.2659584	0.0274887	0.6153830	0.2183860	0.5213463	0.4080417	0.0624165	0.2168711	0.5330150	0.2373351	0.4800699	0.1556734	0.3417716	0.2330095	0.2050542	0.0973817	0.5759226	0.1107770	0.0247010	0.5195594	0.6275405	0.6321474	0.5943865	0.4391494	0.4990713	0.4659014	0.1864094	0.3660630	0.6733897	0.3682668	0.6053242	0.2382087	0.0469886	0.3504462	0.1183968	0.3151579	0.4077751	0.4898405	0.1226643	0.6653953	0.7480899	0.0716872	0.7361252	0.1066839	0.5964677	0.5810270	0.1944941	0.0222663	0.5138603	0.0351154	0.3131549
550	0.0512587	0.3475526	0.3320288	0.6263541	0.2784229	0.4433360	0.6538481	0.1812131	0.4222238	0.0152440	0.1013857	0.5304252	0.7827710	0.0154636	0.4390824	0.2214375	0.3985488	0.3864951	0.1338796	0.1894404	0.3856804	0.6639700	0.0494026	0.0332544	0.1594566	0.0001673	0.2418872	0.1611933	0.1310331	0.0339425	0.1105743	0.4249152	0.1914511	0.5962312	0.6050414	0.0007091	0.6034770	0.0004711	0.2488453	0.0036181	0.0325988	0.6539348	0.3755196	0.4560857	0.0902607	0.2400698	0.6985052	0.6536170	0.5682377	0.3151040	0.0200293	0.5757495	0.3365350	0.4446038	0.4190160	0.0827631	0.0286432	0.4481147	0.2387701	0.4987047	0.1281484	0.3661874	0.2693952	0.1641919	0.0781298	0.3594622	0.1081644	0.0396703	0.5706308	0.4363940	0.5909056	0.5842277	0.1821642	0.5744581	0.4534798	0.4058765	0.3273601	0.6791316	0.3314336	0.7200830	0.0919208	0.0706591	0.3330850	0.1639543	0.1372644	0.2933145	0.3238253	0.0906976	0.4856259	0.6390645	0.1721377	0.4702775	0.3275529	0.8208501	0.4531455	0.1141248	0.0127099	0.5580206	0.0251852	0.3003163
600	0.0487423	0.2911527	0.3649110	0.4562277	0.2579268	0.3629376	0.4267697	0.1962495	0.3283111	0.0191605	0.0802691	0.6224865	0.6554684	0.0386341	0.4120711	0.2424844	0.4210755	0.4916867	0.3291639	0.2449605	0.3380667	0.6171758	0.0346770	0.1089342	0.0740245	0.0024208	0.1824297	0.1893995	0.2099500	0.0984384	0.1124868	0.5671883	0.2265066	0.8256621	0.7461062	0.0029775	0.6879812	0.0028957	0.4264318	0.0058423	0.0359637	0.6193201	0.3647495	0.6419700	0.0547863	0.2993045	0.6816847	0.6141685	0.5429580	0.5021431	0.0073873	0.5928512	0.2895487	0.4327145	0.2573121	0.0346072	0.0135748	0.3952159	0.1623665	0.3147722	0.1965031	0.3931811	0.2642696	0.2640920	0.0687566	0.4232249	0.1035895	0.0351688	0.5105131	0.4688295	0.6035662	0.3589485	0.0656709	0.5060831	0.4831134	0.5696625	0.4892870	0.7819707	0.3415370	0.6932703	0.0530008	0.0579443	0.3355256	0.0641111	0.0573589	0.3777031	0.5168333	0.0994507	0.5444700	0.7108760	0.2273903	0.5935047	0.3680227	0.7271901	0.3577643	0.0718103	0.0076482	0.4846654	0.0105181	0.3248971
650	0.0543373	0.3752552	0.3263619	0.3775031	0.2773223	0.3718945	0.3282480	0.3068371	0.4162929	0.0279705	0.1399768	0.7570823	0.6907042	0.0624046	0.4081344	0.2712199	0.5042157	0.4607257	0.3706899	0.2263726	0.5176840	0.6279476	0.0486231	0.0608751	0.0846392	0.0050684	0.0788838	0.2477303	0.2197904	0.2513153	0.0416059	0.4913499	0.2320719	0.6651784	0.7228697	0.0047248	0.6332421	0.0022249	0.4791552	0.0098397	0.0334090	0.6047123	0.4380008	0.5808533	0.0723364	0.3434780	0.6551853	0.7314032	0.4149180	0.5667406	0.0246717	0.5714350	0.3860247	0.4314244	0.2980969	0.0210300	0.0101639	0.4699599	0.1055963	0.1485686	0.3030532	0.5176287	0.2451028	0.2788185	0.0552338	0.4782641	0.1044804	0.0503535	0.6182336	0.4556444	0.4681244	0.3461837	0.0160122	0.6996230	0.4760714	0.3913966	0.3944693	0.7113431	0.3999775	0.7082541	0.0200504	0.0536105	0.3899622	0.1037030	0.2069955	0.3886980	0.4107332	0.0554919	0.5356606	0.6929740	0.2779922	0.5617226	0.4985151	0.7153800	0.3394018	0.1135336	0.0176028	0.4934361	0.0294561	0.4227439
700	0.0538201	0.5317918	0.3277704	0.4445657	0.2331069	0.2637343	0.3027447	0.2743043	0.3385208	0.0140547	0.1115080	0.6796954	0.6581040	0.0264184	0.3556103	0.2725944	0.5199425	0.4079341	0.3883154	0.1740761	0.4058576	0.6380716	0.0542172	0.0765352	0.0620628	0.0045523	0.0819385	0.3157073	0.2278389	0.2382726	0.0556929	0.5044205	0.2685576	0.5867783	0.6248680	0.0026532	0.8493474	0.0000000	0.5070135	0.0463882	0.0617776	0.5456953	0.4804292	0.5640347	0.0626210	0.5060732	0.6502471	0.5871263	0.3729192	0.6809022	0.0147546	0.7189794	0.4822350	0.4986029	0.1577037	0.0644212	0.0193632	0.4432043	0.0819953	0.2471605	0.2696123	0.3648400	0.2545994	0.3690505	0.0737012	0.4267751	0.0873074	0.0416279	0.5760718	0.5046915	0.4909525	0.2996520	0.0095074	0.5640313	0.4848351	0.4518106	0.4716951	0.6489389	0.5149258	0.7208690	0.0173580	0.0331712	0.3062101	0.1081586	0.2142364	0.3323671	0.6610779	0.0550894	0.5608942	0.6349662	0.3060962	0.4468752	0.3816429	0.7360913	0.3372392	0.0843462	0.0281021	0.4886288	0.0114262	0.3050483
750	0.1143623	0.6473401	0.5193894	0.5052295	0.1949010	0.2290538	0.2611474	0.4331557	0.3545261	0.0161793	0.0990743	0.6092078	0.7175939	0.0840272	0.4040998	0.1979700	0.3854904	0.4761164	0.2927786	0.1497358	0.4469336	0.8337328	0.0648128	0.0960646	0.0783972	0.0228565	0.0148475	0.2894063	0.2526167	0.1875687	0.0762098	0.5237827	0.3651626	0.6446473	0.8064280	0.0024399	0.6750765	0.0009126	0.5312184	0.0463125	0.0486278	0.4728972	0.3645375	0.6240540	0.0448432	0.5759788	0.6491267	0.5787172	0.3477536	0.6776004	0.0179442	0.6198913	0.4454985	0.6105460	0.1535109	0.1246947	0.0406398	0.3405142	0.0646881	0.3280983	0.3029497	0.5021924	0.1800520	0.2861285	0.1034212	0.4111642	0.1320117	0.0483633	0.6413967	0.4658732	0.6367345	0.3286363	0.0019468	0.6406593	0.4966748	0.5381522	0.4561448	0.6221880	0.3981811	0.5758576	0.0114928	0.0667762	0.4748866	0.1565842	0.2682564	0.6372289	0.4784857	0.0683584	0.6115392	0.5766289	0.2626890	0.6085825	0.4411192	0.8404091	0.3587068	0.0608207	0.0460908	0.3665608	0.0219417	0.3375171
800	0.1888862	0.6274173	0.4456262	0.4405750	0.1850242	0.2486716	0.2022335	0.3621994	0.2023974	0.0245739	0.1051587	0.7017016	0.7226795	0.0853007	0.3404386	0.2865313	0.4205503	0.5388317	0.2526501	0.1268631	0.3314593	0.6642385	0.0268093	0.1142728	0.0468329	0.0050247	0.0183875	0.2162234	0.1856130	0.2101915	0.0875816	0.5120652	0.3305236	0.6910832	0.7300643	0.0087116	0.6697196	0.0006015	0.6882661	0.0345029	0.0320736	0.6170841	0.3846439	0.5008437	0.0518541	0.5831369	0.6126537	0.6978473	0.3238791	0.6240987	0.0102053	0.5365932	0.5913397	0.6249691	0.0867914	0.1025034	0.0316075	0.2930497	0.0901731	0.4144162	0.2058164	0.4205559	0.2096429	0.3538607	0.1164680	0.5657054	0.1287081	0.0615961	0.5971987	0.5135911	0.5692963	0.4001223	0.0020564	0.5935867	0.3555261	0.4778851	0.5195879	0.7331353	0.5288604	0.7263859	0.0153758	0.1084684	0.5432540	0.1842606	0.1443912	0.6193811	0.4907853	0.0597088	0.5763495	0.5646896	0.3253754	0.4644721	0.4494293	0.6708143	0.2783994	0.1002692	0.0202977	0.3537053	0.0124889	0.2860619
850	0.0767028	0.6205740	0.4268306	0.4927543	0.2041195	0.4244667	0.2130609	0.3478294	0.3079985	0.0409453	0.0878974	0.7963419	0.6889578	0.0966449	0.4370261	0.2889164	0.4571662	0.5737749	0.2218975	0.1176849	0.3545187	0.6700701	0.0835589	0.1173376	0.0545113	0.0013478	0.0064397	0.3113523	0.2615607	0.3099213	0.0463251	0.5442507	0.3617583	0.6823311	0.5391892	0.0051292	0.6098050	0.0021744	0.6527040	0.0198053	0.0145763	0.6620039	0.3861909	0.5848044	0.0449388	0.4551199	0.7009861	0.7921393	0.3287914	0.7630963	0.0162825	0.6778034	0.5267442	0.5763806	0.0988951	0.0428143	0.0200680	0.3187451	0.0594682	0.5519505	0.2545703	0.5231538	0.1848212	0.3518843	0.1340643	0.5129023	0.1523899	0.0690046	0.5646819	0.4352529	0.5322968	0.3466838	0.0006340	0.5215750	0.3895414	0.4891006	0.4643946	0.6607707	0.4910289	0.6005095	0.0024991	0.0981239	0.4391368	0.2251689	0.1080808	0.6028802	0.4544993	0.0525419	0.7163008	0.5456346	0.3631194	0.4804322	0.3376290	0.7189736	0.3259680	0.0768881	0.0132956	0.4347796	0.0205141	0.3280297
900	0.1031492	0.6572109	0.4493700	0.5410356	0.2167064	0.2389306	0.1953385	0.2777655	0.2310168	0.0603227	0.1240382	0.6592562	0.6600541	0.0828759	0.3947916	0.2816666	0.4174945	0.5848948	0.1886910	0.0888130	0.3924865	0.7506364	0.0749169	0.1227801	0.0540624	0.0020024	0.0000287	0.3248514	0.2873845	0.2065349	0.0830020	0.6102458	0.3659655	0.6224023	0.7019443	0.0065626	0.6285433	0.0003996	0.5720150	0.0275082	0.0171572	0.5273613	0.4076865	0.7098760	0.0407077	0.6234796	0.6794441	0.8734519	0.3211624	0.5775739	0.0329770	0.6193536	0.6976305	0.6873802	0.1263191	0.0459765	0.0363280	0.3761525	0.0620867	0.5133975	0.2673640	0.4831187	0.2130070	0.3377695	0.2265219	0.4856648	0.0924822	0.0520492	0.5940333	0.4509148	0.5540772	0.3857333	0.0030612	0.6040107	0.3506990	0.4218703	0.4732084	0.7579888	0.6067654	0.6787701	0.0098885	0.0904289	0.5066407	0.2641976	0.1009096	0.6653950	0.5202114	0.0982440	0.5280035	0.5536778	0.2356858	0.3719444	0.3764428	0.6782180	0.3072501	0.1792876	0.0043147	0.5500657	0.0294527	0.2847753
950	0.1060619	0.6518570	0.4250896	0.4144048	0.2213439	0.4127296	0.1662947	0.2776111	0.2942227	0.0133001	0.0894478	0.5597452	0.6940167	0.1601735	0.3465705	0.2518630	0.3910612	0.5167858	0.2319698	0.0963178	0.2658287	0.6850085	0.0617365	0.1954818	0.0413732	0.0088741	0.0028162	0.4386895	0.2566914	0.1780233	0.1121684	0.6006171	0.3688244	0.6247098	0.8696569	0.0157334	0.6510747	0.0000227	0.5502575	0.0185278	0.0085423	0.6196466	0.4202712	0.6510687	0.0255774	0.4157789	0.6473201	0.7553957	0.4164787	0.5184070	0.0249224	0.6225366	0.5917874	0.5481088	0.1777817	0.0797871	0.0469824	0.2466193	0.0800885	0.4445707	0.2229108	0.6000382	0.1876932	0.3008706	0.1676116	0.2933003	0.2080097	0.0938486	0.5569540	0.4936504	0.5459565	0.4306932	0.0014343	0.5745088	0.4449244	0.2928815	0.5060486	0.6191096	0.4813235	0.6667091	0.0105176	0.1271943	0.6102002	0.2199614	0.1554723	0.6264637	0.5071685	0.0798718	0.6132832	0.5030604	0.2653132	0.6108119	0.5080439	0.6390129	0.2479260	0.0909603	0.0042562	0.4929705	0.0362694	0.2653116
1000	0.0888404	0.5178892	0.4683228	0.4750400	0.2977716	0.2853308	0.2366645	0.3303004	0.2892387	0.0260803	0.0925158	0.6748621	0.7951123	0.2001241	0.3113374	0.3446243	0.2998401	0.4944548	0.3213169	0.1167039	0.3424100	0.5442584	0.0476524	0.1478680	0.0972284	0.0025448	0.0031394	0.3854194	0.2361053	0.2301997	0.0606364	0.5800169	0.4011658	0.6131582	0.6812508	0.0066700	0.7060980	0.0002607	0.5952595	0.0103857	0.0276820	0.5483521	0.4405783	0.6142382	0.0491357	0.4917197	0.5993484	0.5826634	0.4461772	0.5426176	0.0579868	0.5631544	0.5404319	0.5594597	0.1638019	0.0561126	0.0465989	0.2988282	0.1031968	0.4990150	0.2544675	0.3750261	0.1631177	0.3337369	0.1960727	0.3698205	0.1261303	0.1213959	0.4876721	0.5229522	0.4797012	0.3236576	0.0024550	0.6180088	0.3823606	0.4189508	0.4841440	0.6099448	0.4255747	0.5386501	0.0079297	0.1141141	0.7220347	0.2849162	0.1430071	0.5486354	0.5067337	0.0703360	0.6505633	0.5374463	0.3232115	0.5152328	0.4385208	0.6541216	0.2549141	0.1123572	0.0143389	0.5154977	0.0380632	0.2965983
0	0.0788795	0.5189334	0.5057663	0.4763284	0.2935192	0.3624468	0.2033322	0.3098923	0.3227692	0.0296540	0.1293741	0.7196492	0.4599849	0.2814513	0.4684108	0.2318305	0.3513013	0.6256107	0.2046067	0.1098427	0.3605836	0.6119540	0.0418661	0.2034063	0.0660069	0.0026021	0.0000484	0.3327007	0.2388566	0.2390606	0.0704682	0.6725358	0.4219715	0.7002574	0.6927752	0.0075862	0.6339280	0.0020696	0.6517565	0.0126716	0.0281556	0.5521888	0.5339006	0.6438169	0.0478321	0.5229768	0.8086822	0.5789723	0.4137949	0.5490569	0.0302882	0.5062764	0.4905346	0.6933253	0.1538380	0.0630693	0.0340541	0.3975385	0.1085706	0.3468075	0.4274306	0.4533594	0.2777914	0.2979180	0.2229529	0.3728115	0.1698633	0.1011122	0.5692862	0.4759453	0.6337588	0.3999037	0.0018134	0.4600109	0.3648255	0.5547493	0.5055660	0.6474201	0.4053223	0.6947824	0.0023766	0.1141470	0.6161534	0.5052330	0.1592849	0.6197585	0.4174807	0.1167857	0.6306002	0.3161340	0.3830080	0.3522641	0.3321296	0.8614624	0.2284462	0.0928170	0.0085863	0.3783310	0.0546229	0.2911713
