Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.3927529	0.7396765	0.1139137	0.4884767	0.5521761	0.3832904	0.1549117	0.5840399	0.4224583	0.4948093	0.7456470	0.6980978	0.6133838	0.2349077	0.5216467	0.6282220	0.3070713	0.4848517	0.3173341	0.0576741	0.0573768	0.3730335	0.7416903	0.7936732	0.3922703	0.3864633	0.2509997	0.5619898	0.4288188	0.2613035	0.6616567	0.0583394	0.2338635	0.3247292	0.5263299	0.4882923	0.3631865	0.3583761	0.6482503	0.2741706	0.1327946	0.6014948	0.5353929	0.6908790	0.2311923	0.4792096	0.6512385	0.6169865	0.5801328	0.5156438	0.3611283	0.3266653	0.0109565	0.2042687	0.0396510	0.0167294	0.0523658	0.6422742	0.2009776	0.0717423	0.4909539	0.3602167	0.4755498	0.0002433	0.6500794	0.4185110	0.7492309	0.1823575	0.7030696	0.0312812	0.1606982	0.1754056	0.3072306	0.6969959	0.2161384	0.3706476	0.5990357	0.0000671	0.3888524	0.6612990	0.5845564	0.5227403	0.2617288	0.2566986	0.5601876	0.7627373	0.4037163	0.4448137	0.3401490	0.2723097	0.3214373	0.0193935	0.5048073	0.3049376	0.6505927	0.2069525	0.5114560	0.5008986	0.0189458	0.0639062
800	0.4435568	0.8555485	0.2219401	0.5592385	0.6569058	0.2918311	0.1418516	0.4621374	0.3031115	0.6026803	0.6264033	0.6271700	0.5917391	0.2507150	0.5416457	0.8072614	0.3352801	0.3961450	0.3318024	0.0216934	0.0531379	0.4437799	0.7662777	0.4713685	0.3475497	0.3448936	0.1673787	0.4278010	0.7506510	0.2770803	0.5778864	0.1022886	0.2701550	0.4564738	0.3767514	0.5287376	0.3417142	0.4416242	0.5842405	0.2130783	0.1438565	0.7998634	0.5822204	0.7474375	0.2279733	0.3915753	0.6261474	0.6608408	0.5851381	0.4620278	0.5688227	0.4426336	0.0009392	0.1530937	0.0478357	0.0263506	0.0404976	0.6692331	0.2648832	0.0910012	0.6014718	0.3182899	0.4399300	0.0001227	0.7377875	0.4180222	0.6074361	0.1831292	0.6966073	0.0206878	0.2185946	0.1195175	0.3562415	0.6734848	0.3419007	0.2926610	0.5596586	0.0045354	0.2653840	0.6998643	0.6936602	0.4026428	0.1613146	0.2294939	0.5888077	0.6722181	0.4581261	0.5865439	0.2694958	0.2941320	0.4029650	0.0105988	0.5345241	0.3672875	0.6686565	0.1830972	0.4935477	0.4834363	0.0111246	0.0811666
850	0.4104598	0.7069734	0.2013465	0.4920080	0.4436251	0.3451470	0.1487168	0.4442180	0.3433161	0.6144930	0.6594234	0.7211730	0.7006962	0.2416911	0.5580544	0.7711319	0.3697822	0.4335909	0.3601959	0.0191598	0.0885894	0.3914282	0.7034279	0.4824308	0.4463508	0.3751706	0.1992367	0.4072803	0.7248901	0.3956659	0.6810794	0.0439984	0.3210898	0.3956992	0.4589744	0.4420425	0.2617834	0.3310512	0.4572006	0.2370000	0.1606750	0.6358125	0.5902033	0.7554874	0.2623222	0.4341154	0.7187667	0.6191385	0.5552791	0.5116640	0.4350263	0.4275080	0.0000558	0.2463470	0.0446380	0.0142527	0.0294268	0.6187511	0.2528086	0.1232131	0.4256530	0.3223083	0.4920505	0.0021326	0.8481742	0.3060523	0.7066708	0.0906063	0.6562583	0.0045117	0.1521438	0.1243764	0.3988129	0.5437671	0.2702819	0.5124481	0.6702692	0.0030972	0.1910601	0.7618387	0.5363170	0.4944952	0.1904473	0.2333564	0.5061784	0.6865826	0.3626342	0.4130397	0.2750905	0.3264645	0.3568181	0.0006136	0.4930220	0.4077520	0.5391223	0.1236982	0.3547969	0.6893846	0.0435325	0.0713708
900	0.4689298	0.6399234	0.2017032	0.5287896	0.4817583	0.3679817	0.0946071	0.4964453	0.3316396	0.5792133	0.7806666	0.6070663	0.6946849	0.1619951	0.5018808	0.6673351	0.3119653	0.4878601	0.4176242	0.0306305	0.0556560	0.2672893	0.5980548	0.6319022	0.3067341	0.3420261	0.2279234	0.3820611	0.7179303	0.4299760	0.8142054	0.0783433	0.3760547	0.3938318	0.5379973	0.5246919	0.2942720	0.4111887	0.5159632	0.2637681	0.1753471	0.5682253	0.6647495	0.5645086	0.2779467	0.4483487	0.8230617	0.6306867	0.4952236	0.4081434	0.5064725	0.3716357	0.0008356	0.1850769	0.0328141	0.0221433	0.0434738	0.6692274	0.2452791	0.2041773	0.5365256	0.2637230	0.5299061	0.0008767	0.6007081	0.2412861	0.7053538	0.1172151	0.6021984	0.0083162	0.1039758	0.1377302	0.2854717	0.6585515	0.2961826	0.4329542	0.6749320	0.0027264	0.2129786	0.6313401	0.6870824	0.5014893	0.2231109	0.2190421	0.4509642	0.6304815	0.3055714	0.2855660	0.2881696	0.2782529	0.4003296	0.0043555	0.3883646	0.3718248	0.6643808	0.2095604	0.4744670	0.6041088	0.0366040	0.0946551
950	0.4772743	0.6529408	0.1452818	0.6022293	0.4344926	0.3405242	0.1407071	0.4161801	0.2984776	0.5435797	0.6506594	0.5652597	0.7389482	0.1936798	0.5404748	0.7078170	0.3998477	0.4463502	0.4010307	0.0297395	0.1076810	0.3435326	0.7250169	0.5974410	0.2784051	0.3810989	0.2128992	0.2746180	0.6746966	0.4063841	0.6364541	0.0940675	0.3003674	0.3321524	0.4995250	0.7490438	0.2792299	0.3711224	0.4560696	0.2350538	0.2394475	0.5537386	0.5762966	0.6315933	0.2619643	0.5081521	0.5894383	0.7246256	0.5236964	0.4450638	0.5813847	0.3345409	0.0004185	0.2570282	0.0584106	0.0488360	0.0190898	0.5216609	0.2594588	0.1468374	0.4671111	0.3385390	0.5444839	0.0003029	0.6712466	0.3242832	0.6258987	0.1251277	0.7140722	0.0055212	0.1747177	0.1365632	0.4670674	0.6998397	0.2720798	0.2804688	0.6202435	0.0008521	0.1296285	0.6978960	0.6651368	0.5885395	0.2199421	0.1969482	0.5025015	0.6716361	0.3920476	0.3675024	0.3542174	0.2854984	0.3565317	0.0109542	0.4610404	0.3644866	0.7406851	0.1507924	0.4729546	0.5896501	0.0681637	0.1892282
1000	0.3465528	0.6006942	0.1115376	0.6697719	0.4300862	0.3959755	0.2511783	0.4457531	0.3035188	0.5833688	0.6782693	0.6636566	0.7396473	0.3200957	0.3625197	0.7046407	0.3350392	0.4018333	0.4351504	0.0385219	0.1060450	0.3626267	0.6541161	0.5468157	0.3416712	0.2966723	0.2210811	0.2839169	0.7182122	0.4511338	0.7084471	0.1124092	0.2709382	0.3699190	0.4364898	0.5242673	0.1965490	0.4867263	0.4115407	0.3096848	0.2448435	0.6265150	0.6130979	0.6475431	0.2716633	0.4707031	0.7197072	0.7509765	0.5631299	0.3866085	0.5977013	0.4653467	0.0009557	0.2459215	0.0175534	0.0115295	0.0220210	0.6563802	0.3169640	0.1298269	0.5064257	0.3162615	0.4106237	0.0005882	0.6914501	0.2913336	0.7659234	0.1076088	0.6291337	0.0300574	0.1290616	0.1826252	0.4000564	0.5560231	0.2141720	0.3178684	0.5785950	0.0028397	0.1314809	0.7144765	0.6552738	0.4609535	0.2856153	0.2027777	0.4821066	0.6394779	0.4016604	0.4955134	0.2936465	0.3419344	0.4585119	0.0178521	0.3698759	0.3117408	0.6369231	0.1683358	0.6213697	0.5543552	0.0658685	0.1889720

0	0.2536907	0.5452363	0.2217994	0.6227893	0.6209486	0.3493515	0.1516276	0.4021060	0.2860935	0.6353679	0.6330794	0.6121122	0.7009976	0.2328950	0.5963286	0.7935154	0.4544543	0.4478023	0.3571140	0.0213248	0.0566175	0.3581864	0.9540854	0.5529645	0.3407871	0.3017429	0.2862856	0.3988522	0.5942005	0.3869957	0.6828136	0.0638629	0.2812623	0.4450385	0.5892063	0.6599642	0.1774468	0.4418842	0.4667735	0.1719881	0.1703121	0.6165459	0.6321216	0.6481398	0.1334947	0.4226626	0.6722714	0.6723358	0.4338751	0.4143910	0.6107762	0.3728330	0.0024797	0.2713898	0.0145586	0.0313403	0.0375364	0.6825437	0.2041928	0.1200435	0.4436734	0.5399680	0.4753218	0.0001535	0.6199782	0.3207896	0.7405951	0.0933112	0.5932052	0.0068490	0.2166456	0.2206344	0.3563212	0.6510998	0.2402844	0.3515272	0.7287268	0.0076577	0.1150872	0.6755592	0.5714498	0.5711810	0.1579529	0.1683491	0.4856156	0.7696657	0.2928862	0.5521862	0.2350957	0.1671515	0.3274331	0.0189740	0.4709032	0.3482281	0.6384747	0.1989474	0.6691931	0.5380001	0.0456653	0.1941599
50	0.4235301	0.7346933	0.1378641	0.5287292	0.5755716	0.1937058	0.1858619	0.3226855	0.3285637	0.6123644	0.6979609	0.5837830	0.6888096	0.2115883	0.4742378	0.6866411	0.2944135	0.4574934	0.4101164	0.0503652	0.0773825	0.3738620	0.5339625	0.5036263	0.3935421	0.2098213	0.2954035	0.3323496	0.7100807	0.3187675	0.4475646	0.0969960	0.3036200	0.4595611	0.5419352	0.5647249	0.3422879	0.5674667	0.3638498	0.1969376	0.1080745	0.4360205	0.5356341	0.6653328	0.2100739	0.3718500	0.5965254	0.6246251	0.4882541	0.4714404	0.6274525	0.3982230	0.0044816	0.1971170	0.0298891	0.0162754	0.0311094	0.5686624	0.2671972	0.1302589	0.5662997	0.2607492	0.5725036	0.0010050	0.5737413	0.3331786	0.7947897	0.1692673	0.7559415	0.0210217	0.1020880	0.2357115	0.3565563	0.6706391	0.2985382	0.3762239	0.5531053	0.0075296	0.1680891	0.7065637	0.5900449	0.5758991	0.1001043	0.2572698	0.4415584	0.6804188	0.4884420	0.4467319	0.3186234	0.2634352	0.4568103	0.0083154	0.5211745	0.3178023	0.5725314	0.1614269	0.6109128	0.5730907	0.0330583	0.1218563
100	0.3538311	0.7236284	0.0970899	0.6071076	0.5906024	0.3120704	0.1787007	0.2743148	0.2344860	0.5220327	0.6884610	0.6746511	0.6564293	0.3610449	0.4626818	0.6065859	0.3431994	0.5896752	0.3960873	0.0138288	0.0900782	0.4224426	0.5778108	0.5445867	0.3296215	0.1467104	0.3270751	0.3570437	0.7583098	0.3185121	0.3536750	0.0792227	0.3769226	0.4888725	0.5994168	0.6843312	0.2552169	0.4014033	0.3150371	0.2196359	0.3190796	0.3108138	0.6332425	0.6804050	0.1476787	0.3878362	0.6983106	0.5537843	0.5916000	0.4435082	0.5042232	0.3832579	0.0002032	0.2491239	0.0477317	0.0218459	0.0547660	0.4510871	0.1846433	0.1594599	0.5076667	0.3773110	0.5654539	0.0005446	0.5894760	0.3192583	0.6570446	0.1923414	0.6528509	0.0257534	0.0685886	0.2497612	0.4325705	0.5977461	0.2343518	0.3547541	0.7361006	0.0062979	0.1456884	0.7088849	0.5650347	0.7097414	0.0952793	0.2700239	0.5383201	0.7203385	0.4446331	0.2422892	0.4183920	0.2459547	0.4634875	0.0118460	0.5687410	0.3181584	0.5305629	0.1419252	0.5570423	0.5284368	0.0683694	0.1726813
150	0.3751222	0.6460511	0.1209935	0.6767569	0.6979889	0.3613763	0.1230975	0.1745147	0.3427384	0.4923419	0.7334388	0.7030816	0.5532606	0.4702357	0.4080368	0.6377924	0.4001648	0.4179755	0.3111642	0.0232789	0.0433061	0.4294759	0.8496296	0.5466389	0.4086495	0.1269187	0.2264310	0.3310230	0.6856693	0.3166078	0.3006705	0.0634268	0.2834894	0.4764918	0.4857339	0.6095981	0.2004759	0.2307934	0.5523900	0.2368872	0.2607942	0.3506268	0.5767997	0.6495824	0.1833731	0.4363633	0.6482359	0.5819013	0.5276642	0.4319230	0.5853603	0.3525682	0.0002560	0.2444071	0.0379863	0.0024108	0.0247200	0.4317282	0.2456220	0.0975227	0.6167789	0.3419562	0.5527798	0.0008072	0.6623693	0.3812258	0.7110091	0.1681370	0.6569328	0.0481578	0.0473885	0.3214724	0.4044627	0.6788456	0.2807822	0.2860510	0.6351770	0.0007629	0.2905815	0.8552938	0.7592682	0.7138626	0.1611038	0.2605399	0.4382055	0.6969487	0.4787440	0.1923417	0.4883560	0.1911082	0.4151711	0.0141300	0.4747911	0.3876612	0.5521391	0.2193080	0.5815297	0.5319709	0.0347944	0.1126867
200	0.3083830	0.7007342	0.1258877	0.6000777	0.6231902	0.3970765	0.1354378	0.1786952	0.2912911	0.3997023	0.5817704	0.6558737	0.7404049	0.3538395	0.4353923	0.6582135	0.2567710	0.6520717	0.3762715	0.0231690	0.0561311	0.3870504	0.5741333	0.6690403	0.2526855	0.1035604	0.1959214	0.3630487	0.7132213	0.2161612	0.2043354	0.0782374	0.3252156	0.4889312	0.4418543	0.6308643	0.1711162	0.1655160	0.5396907	0.2273914	0.3076006	0.3611634	0.6296710	0.6368332	0.2358037	0.4729629	0.6476446	0.5974294	0.4822408	0.4633387	0.5223605	0.2879058	0.0036931	0.1986592	0.0286160	0.0195993	0.0477198	0.5375132	0.3112899	0.0689630	0.6033539	0.3750175	0.4925975	0.0008006	0.6483616	0.3869761	0.6838883	0.1743787	0.6496139	0.0169247	0.0297769	0.2506901	0.3671123	0.8643020	0.1996910	0.2769678	0.4425937	0.0006603	0.3804571	0.7647230	0.6280559	0.6713022	0.1300049	0.3364449	0.5653700	0.5648852	0.5420225	0.1588473	0.4848672	0.2742130	0.5658753	0.0288640	0.6023896	0.3755029	0.5955887	0.2020716	0.5730300	0.5169840	0.0367782	0.1074258
250	0.3747726	0.7040419	0.1170419	0.8011392	0.5511693	0.3928156	0.1004137	0.2457975	0.4111686	0.4198890	0.7313412	0.5811047	0.6358380	0.4549746	0.5819745	0.8208869	0.3379268	0.6239082	0.4713558	0.0230463	0.0594025	0.3838574	0.7365446	0.6136439	0.3209838	0.1057227	0.1547934	0.2864729	0.7215501	0.1930071	0.1636922	0.0431282	0.2746664	0.4946868	0.5345691	0.7417618	0.1496293	0.1256161	0.6645777	0.1837994	0.3371052	0.3161491	0.5417773	0.6433573	0.1981879	0.4326443	0.6576713	0.4734126	0.4757277	0.5104379	0.6972653	0.2081137	0.0030386	0.2261508	0.0678083	0.0022060	0.0571319	0.4754503	0.2400388	0.0542099	0.5162349	0.3544316	0.5982656	0.0082191	0.6786946	0.3736373	0.7090384	0.1335393	0.7576978	0.0093098	0.0326555	0.2281858	0.3839521	0.6373271	0.2453844	0.3138224	0.5122457	0.0004417	0.3873816	0.6785292	0.5432745	0.6479092	0.1180451	0.3793552	0.5353161	0.6208121	0.6669082	0.1557734	0.4842197	0.3397415	0.5609760	0.0134093	0.5603367	0.3504109	0.6938907	0.2680468	0.6559243	0.4685637	0.0090694	0.1296081
300	0.3790921	0.5868934	0.0896192	0.5972549	0.7077869	0.4534991	0.0671244	0.2096563	0.3619023	0.5225211	0.6390092	0.7737437	0.6761509	0.4012917	0.4382369	0.7076492	0.3014172	0.4721295	0.4149585	0.0205470	0.0324214	0.3394673	0.6793864	0.5349433	0.3139177	0.0990223	0.1320914	0.2691971	0.7973719	0.1737395	0.2903881	0.0482827	0.2765432	0.5429451	0.4244719	0.6388991	0.1161458	0.0747770	0.6642405	0.1872464	0.3012900	0.3698376	0.5351840	0.6934304	0.1623196	0.5402152	0.7557784	0.4827800	0.4887136	0.4152225	0.5802689	0.2019279	0.0016999	0.2167806	0.0199871	0.0054814	0.0376231	0.3880452	0.2875504	0.0951492	0.5578150	0.3523395	0.6034246	0.0002597	0.6421120	0.5030233	0.6895399	0.1423887	0.6371738	0.0269300	0.0137124	0.2705688	0.2682000	0.7490123	0.2651654	0.3696136	0.4231034	0.0010376	0.4408372	0.6810494	0.6057885	0.5772920	0.1362230	0.2966712	0.5056765	0.7518749	0.6100235	0.1015831	0.4733293	0.3800824	0.4522789	0.0013158	0.4844197	0.3448845	0.7770194	0.3076596	0.6360391	0.4496595	0.0113141	0.1589368
350	0.2795885	0.6555586	0.1100967	0.4809274	0.5696195	0.5082547	0.1131866	0.1527767	0.3461041	0.5560062	0.6856561	0.7138066	0.7721962	0.4282484	0.5067315	0.6985149	0.3333892	0.5619852	0.3757833	0.0564773	0.0510503	0.4670083	0.6363936	0.6467114	0.2793562	0.0665556	0.2438416	0.3443285	0.6951469	0.1359761	0.1789055	0.0452029	0.2190034	0.6286832	0.4405809	0.7972749	0.0947765	0.0332449	0.6884239	0.2699766	0.2980967	0.3547714	0.6293297	0.6373115	0.1746435	0.4419785	0.6541658	0.5569300	0.5044485	0.4307255	0.5782902	0.2451412	0.0011238	0.1635247	0.0363059	0.0066643	0.0346700	0.3824671	0.2614648	0.0775134	0.5095869	0.2839103	0.6321707	0.0003617	0.5070273	0.3925678	0.6134480	0.0940915	0.6361916	0.0132719	0.0402221	0.2525621	0.2204310	0.5806729	0.3892088	0.4163204	0.5004319	0.0009841	0.4840972	0.7475708	0.5226450	0.6241973	0.1883293	0.3692231	0.5868863	0.7468961	0.6455081	0.1111492	0.4782655	0.2623109	0.4327240	0.0083148	0.4992875	0.3893327	0.8760016	0.3001568	0.5579385	0.3207282	0.0180680	0.1182149
400	0.3764856	0.5634793	0.0859077	0.5455778	0.5963906	0.4283939	0.1676524	0.2167042	0.4231410	0.4779027	0.6690890	0.7437017	0.7051154	0.5191579	0.4507730	0.6841328	0.3081107	0.4743071	0.3767834	0.0358574	0.0468668	0.3822181	0.5827302	0.6380896	0.2707805	0.0510401	0.1155889	0.3653498	0.8078175	0.1397077	0.1289321	0.0689373	0.2375113	0.6584410	0.3414114	0.6456781	0.0499510	0.0255934	0.7177367	0.2656772	0.3105721	0.3065692	0.5769638	0.6884791	0.1192338	0.4304005	0.7003073	0.5651199	0.5947613	0.3726601	0.6312285	0.1815460	0.0224796	0.2609517	0.0139484	0.0095217	0.0205000	0.4280394	0.2879420	0.0226576	0.5379323	0.2857328	0.6828378	0.0006788	0.6483624	0.3742820	0.6743349	0.1428301	0.6303590	0.0250727	0.0381918	0.2352099	0.3249571	0.6695330	0.3725887	0.3755712	0.5052170	0.0064962	0.5393459	0.6958452	0.4746454	0.6134788	0.1521801	0.2985874	0.4285559	0.6276020	0.7211195	0.0854857	0.5577591	0.3721902	0.4838386	0.0102679	0.5492954	0.3339768	0.7272003	0.3805688	0.6424009	0.4151308	0.0255516	0.1104027
450	0.3378811	0.6342684	0.1327603	0.5702546	0.6902837	0.4226894	0.1544786	0.2299956	0.3028924	0.5251352	0.7405996	0.6259325	0.7101579	0.4790594	0.3686130	0.6786570	0.4146301	0.4860009	0.3228408	0.0292817	0.0518544	0.5165651	0.5464759	0.6416576	0.3617531	0.0779539	0.1412243	0.2587681	0.6959003	0.1107510	0.1367162	0.0710812	0.1935679	0.5604624	0.3298619	0.6984047	0.0551836	0.0160539	0.6131311	0.1884581	0.3727896	0.2143175	0.5747101	0.5646921	0.1759599	0.4575554	0.6884562	0.4827109	0.4873563	0.4625842	0.6326795	0.1776905	0.0108287	0.2973728	0.0116774	0.0250960	0.0213144	0.3839884	0.2978991	0.0272498	0.4605806	0.3653516	0.6218708	0.0004528	0.6617896	0.3836628	0.7465843	0.1562594	0.5610691	0.0180587	0.0590282	0.3180332	0.3381223	0.5637992	0.4238495	0.3892622	0.3957360	0.0007632	0.5721971	0.5903145	0.5439980	0.5834811	0.1340712	0.3091070	0.5403583	0.7967683	0.7048705	0.1056430	0.4544767	0.2965251	0.5457756	0.0247509	0.5832958	0.3382624	0.6248972	0.3414621	0.7179511	0.3499439	0.0043556	0.0903191
500	0.3241743	0.6163694	0.1388728	0.6687528	0.5235335	0.3821669	0.1495967	0.2511524	0.4280258	0.6000877	0.7650274	0.6877388	0.6871723	0.4210959	0.4821110	0.7080861	0.3637163	0.5186855	0.4718191	0.0160057	0.0341812	0.4136894	0.6821295	0.6427257	0.3572724	0.0890839	0.1610899	0.2449537	0.7012413	0.1051739	0.1742549	0.0906377	0.2286803	0.5055232	0.3724020	0.7898260	0.0471729	0.0648087	0.4642526	0.2102711	0.3251202	0.2361440	0.5428323	0.6247899	0.1971092	0.5154143	0.6358863	0.5613844	0.4916825	0.3522397	0.4768609	0.1530406	0.0430071	0.2100095	0.0207690	0.0054575	0.0102131	0.3815741	0.2446679	0.0269995	0.5004599	0.4365374	0.6489974	0.0000000	0.6213843	0.4631602	0.8497109	0.1141801	0.6971663	0.0190988	0.0422306	0.3387471	0.3310468	0.6497596	0.5115438	0.4308958	0.5217222	0.0002383	0.3812399	0.6272995	0.4011183	0.6379523	0.1311503	0.3294127	0.4880897	0.7405670	0.6650732	0.0683362	0.4184301	0.2464330	0.6134953	0.0176770	0.6465050	0.4534290	0.7661063	0.4333749	0.7240621	0.3930941	0.0109586	0.1807500
550	0.3678238	0.6558557	0.0749887	0.6945622	0.8219397	0.3934128	0.1116872	0.2471247	0.3706316	0.4825551	0.5357940	0.5711205	0.6654649	0.3261399	0.3752884	0.7088853	0.3342327	0.5119927	0.4127017	0.0180553	0.0824049	0.4573206	0.7336426	0.6333833	0.2394845	0.1946928	0.1862441	0.3233713	0.6436388	0.1197650	0.2484344	0.0535404	0.1881334	0.4108845	0.3920290	0.7022045	0.0647305	0.1057347	0.5781102	0.2540882	0.2606881	0.4730012	0.5954862	0.6065510	0.2218620	0.3807875	0.7170418	0.5057045	0.5410808	0.3659228	0.3883584	0.1490352	0.0065825	0.2052099	0.0055656	0.0167326	0.0308284	0.5337971	0.2336201	0.0680248	0.4977356	0.3822246	0.6286182	0.0000503	0.5182238	0.4419937	0.7446317	0.1731652	0.6778779	0.0283572	0.1591639	0.2459675	0.3700038	0.5500045	0.3508858	0.3272505	0.3951342	0.0005353	0.5568691	0.7248677	0.5177962	0.6250775	0.2503729	0.1731209	0.4207909	0.6853922	0.6087221	0.1713261	0.4369351	0.2884104	0.3592724	0.0131280	0.4906539	0.4315396	0.7644744	0.3767905	0.6020176	0.3824895	0.0155546	0.1220848
600	0.3644723	0.6992084	0.1719617	0.7046644	0.7589217	0.2991705	0.1396647	0.3744839	0.4131316	0.5259602	0.6520851	0.6537560	0.7910693	0.2496025	0.4091143	0.7665872	0.2842904	0.4209476	0.4112752	0.0183211	0.1149261	0.3938629	0.8385888	0.7076353	0.3034723	0.3324732	0.2057448	0.3952145	0.5686492	0.2352694	0.4535067	0.0654629	0.2070124	0.5134209	0.3168742	0.8472792	0.0368821	0.0593404	0.6749493	0.2803331	0.2005650	0.5685376	0.7368960	0.8039359	0.2434078	0.3571315	0.6899859	0.6752767	0.5197998	0.3857315	0.4258544	0.1971455	0.0123885	0.2390683	0.0125485	0.0082562	0.0641797	0.4877193	0.2806323	0.0648947	0.5941849	0.3268791	0.5775789	0.0001280	0.7157700	0.4009531	0.6721580	0.1457015	0.7499016	0.0211108	0.2520834	0.2189864	0.3650691	0.5841502	0.4560687	0.4260146	0.5629466	0.0006409	0.4218091	0.7288838	0.4445777	0.5072967	0.3243478	0.1804395	0.5059223	0.6957614	0.6476544	0.2273785	0.3240487	0.2669939	0.4934614	0.0075437	0.4857100	0.2742772	0.6938188	0.2930360	0.5865889	0.3698917	0.0110591	0.0830519
650	0.2956894	0.5326133	0.1692951	0.5341325	0.7161167	0.2846582	0.1262203	0.4488929	0.3973427	0.6386961	0.8779757	0.5818726	0.5999247	0.2934408	0.4844945	0.6749609	0.2691277	0.4160401	0.3957493	0.0186788	0.1842252	0.3916920	0.5893285	0.6785875	0.2434838	0.3280281	0.2154079	0.3593533	0.8112062	0.2740892	0.5779459	0.0998380	0.2580199	0.4580522	0.2914042	0.6005436	0.0811043	0.1114193	0.6278817	0.2293123	0.1525070	0.7510849	0.6042766	0.7304877	0.2151632	0.3943846	0.6646104	0.7050153	0.5004122	0.3941291	0.4171196	0.2559273	0.0037277	0.2103462	0.0111579	0.0182600	0.0397106	0.6630377	0.3006880	0.1300416	0.4864617	0.3661031	0.5435745	0.0031972	0.7259758	0.4288389	0.6901445	0.1719415	0.7330592	0.0266792	0.2958827	0.1577366	0.3374966	0.7232301	0.5014746	0.4023724	0.6960239	0.0028133	0.3452996	0.8277268	0.6886094	0.5155312	0.3652870	0.0981641	0.6439370	0.7593195	0.6497466	0.1717040	0.2023120	0.2471872	0.3929814	0.0183690	0.4234970	0.4120823	0.7908324	0.3053908	0.5880467	0.5672662	0.0123188	0.1016566
700	0.3144946	0.6707079	0.1577660	0.5777612	0.5266527	0.3325606	0.1809469	0.4417224	0.5019278	0.5883611	0.6652955	0.7278715	0.6936148	0.2494847	0.4853382	0.6961781	0.2867350	0.3503581	0.4289777	0.0297081	0.1002096	0.3425473	0.7000551	0.5157242	0.3023605	0.3701828	0.2551963	0.2997314	0.7477939	0.2466864	0.6562980	0.0965584	0.3556305	0.3699567	0.3287447	0.7953159	0.0776133	0.2618669	0.4580991	0.2294944	0.1443979	0.7057325	0.6503568	0.7185728	0.2213021	0.4057793	0.8362762	0.8814144	0.4764341	0.4658541	0.5546582	0.2119105	0.0032701	0.2058725	0.0338173	0.0262159	0.0650760	0.6510505	0.2251417	0.1334564	0.6274013	0.3167455	0.4275369	0.0000000	0.5628119	0.3780944	0.7063262	0.1093220	0.5272203	0.0340258	0.2011627	0.1289441	0.3424807	0.5861528	0.3828312	0.3648964	0.5890876	0.0026932	0.2158064	0.6968025	0.6134964	0.6394349	0.5031871	0.2322316	0.6113462	0.7560568	0.6291419	0.2725656	0.1874999	0.2789287	0.4753086	0.0040433	0.4652823	0.3367098	0.7208072	0.2117489	0.5966657	0.4821359	0.0307402	0.1280280
750	0.3898404	0.6101218	0.1699467	0.5039974	0.4522230	0.2255480	0.1520536	0.5172617	0.3020339	0.6696334	0.6614256	0.5616378	0.6796418	0.2219493	0.3676920	0.7523569	0.2165221	0.4231714	0.3518431	0.0354428	0.0706518	0.3126873	0.7948641	0.5469932	0.3381819	0.2547115	0.2679758	0.2555019	0.6620125	0.3986361	0.7110311	0.0771891	0.3455407	0.3720633	0.3374198	0.6656656	0.1409064	0.3394877	0.3460243	0.2597018	0.1413998	0.6961119	0.5898749	0.6758196	0.2173277	0.5646288	0.7218294	0.5878219	0.4376566	0.4923906	0.5306729	0.2689442	0.0010459	0.1997484	0.0110919	0.0422116	0.0646214	0.5968611	0.2715468	0.1130623	0.5407465	0.2896130	0.4614383	0.0015042	0.7625838	0.3365686	0.6512102	0.1441309	0.6295943	0.0218557	0.2325464	0.1216669	0.3173402	0.6182268	0.2649693	0.3954533	0.5869492	0.0003874	0.1409185	0.6597719	0.5648159	0.4667056	0.3264513	0.2029268	0.5797217	0.6741116	0.5245026	0.3828704	0.2024036	0.3079039	0.4926406	0.0030640	0.3921408	0.3470921	0.7622318	0.2480527	0.7701647	0.5930594	0.0270012	0.1046044
