Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.4945765	0.0986474	0.9530166	0.9185290	0.3896256	0.0180088	0.1680534	0.6698868	0.0506503	1.0251069	0.4119130	0.6459753	0.1864112	0.4583975	0.0469767	0.2522895	0.6326115	0.9037610	0.0625949	0.0077006	0.5658423	0.3436366	0.2998766	0.8686559	0.6053983	0.3484375	0.6061163	0.7060566	0.7487262	0.0189667	0.2361074	0.0400827	0.5665639	0.0439917	0.1813225	0.3632581	0.0543287	0.5374133	0.5571200	0.2707933	0.0202298	0.1263255	0.7701417	0.3425045	0.5886457	0.0786752	0.2393633	0.7500911	0.4576449	0.5454843	0.9403920	0.1525155	0.7558938	0.9109057	0.4984243	0.6456157	0.3141452	0.1990415	1.0076898	0.0660319	0.5938695	0.0724636	0.0633538	0.0194585	0.0476009	0.5269691	0.3643163	0.7321269	0.3302058	0.5545269	0.8581360	0.6714757	0.4869408	0.5284318	0.0034717	0.0526326	0.6211882	0.0174455	0.9668810	0.5511820	0.2732275	0.5097175	0.0170339	0.9462536	0.9613286	0.5610213	0.9381583	0.9128248	0.8721135	0.5983823	0.7451441	0.8219891	0.3408289	0.7932068	0.0012703	0.2113232	0.1951767	0.3346934	0.4449066	0.0002811
700	0.4172373	0.0922941	0.8623596	0.9730074	0.4492589	0.0114082	0.1644896	0.6637849	0.0492109	0.9408553	0.2222827	0.7891993	0.1889522	0.4920760	0.0578322	0.2787423	0.7143130	0.9232066	0.0524389	0.0059701	0.5577084	0.4117345	0.3321150	0.9305227	0.6254113	0.2666936	0.6013870	0.6053223	0.7538391	0.0213887	0.2830802	0.0482751	0.5235925	0.0487395	0.1122378	0.2612862	0.0645741	0.5409907	0.5152107	0.2202466	0.0103582	0.1206621	0.7210982	0.2957069	0.5483520	0.1099171	0.3407086	0.6557678	0.5092458	0.4514566	0.8998287	0.1014241	0.7549843	0.9032534	0.4123658	0.7155374	0.3240039	0.1615626	0.9330992	0.1076503	0.5293942	0.0521507	0.0703993	0.0418616	0.0536474	0.5021036	0.2850517	0.7079399	0.3299631	0.5657930	0.9502754	0.6005590	0.4187318	0.4890201	0.0012565	0.0623713	0.5892288	0.0138127	0.9429238	0.5100411	0.3049969	0.5445300	0.0129156	0.9510160	0.9068306	0.5922046	1.0113266	0.9869478	0.8689941	0.5474545	0.8005949	0.9453385	0.3337781	0.8239772	0.0004207	0.2762866	0.1599796	0.4148472	0.5127812	0.0002449
750	0.3969805	0.1384748	0.7946740	0.8974875	0.4322817	0.0098206	0.1692258	0.7101138	0.0619693	0.9447591	0.1951265	0.8452308	0.2249568	0.6290331	0.0530578	0.2960669	0.7635125	0.9553043	0.0489008	0.0054499	0.4789607	0.3377138	0.3002250	0.8479156	0.5319473	0.2224868	0.6122106	0.5740178	0.7659776	0.0484465	0.2750532	0.0487064	0.5312619	0.0606019	0.1282325	0.2975450	0.1037032	0.6487292	0.5590900	0.2026099	0.0544440	0.1684415	0.6792273	0.2896479	0.6308938	0.1285033	0.2971066	0.6857255	0.5378381	0.3644456	0.9821187	0.1164343	0.7946061	0.8570155	0.5144177	0.7993477	0.4077352	0.1722394	1.0104248	0.0865854	0.5920470	0.0621998	0.1288170	0.0585038	0.0874447	0.5755301	0.3311139	0.5747548	0.3202710	0.5608840	0.9616398	0.6744502	0.4476581	0.5310195	0.0024227	0.0866505	0.5818062	0.0128542	0.9754804	0.5462290	0.2740538	0.4773505	0.0108505	0.7934971	1.0055948	0.6272181	0.9994196	0.9990300	0.7985319	0.6417694	0.8955371	0.8562402	0.4312765	0.7696374	0.0010764	0.2520561	0.2029190	0.4777867	0.3928953	0.0005551
800	0.4643015	0.1366863	0.8546315	0.8249845	0.4893739	0.0174345	0.1957031	0.6535173	0.0544911	0.8938191	0.1782882	0.8419856	0.2548719	0.7602292	0.0683346	0.2312040	0.6727048	0.9942201	0.0486333	0.0023469	0.4288852	0.3226554	0.3159230	0.8168467	0.4510559	0.2434611	0.6540775	0.5783280	0.7773538	0.0736577	0.2289438	0.0555529	0.4957031	0.0586160	0.1244634	0.2485124	0.1133557	0.5823928	0.5553782	0.2799243	0.0457370	0.1798604	0.6689818	0.2247041	0.6550636	0.1005731	0.2759881	0.6275393	0.5451415	0.3434452	0.9064753	0.1876236	0.7871989	0.7850073	0.5423550	0.8770029	0.3851561	0.1733686	1.0105554	0.1077089	0.6384229	0.0870981	0.1407823	0.0603601	0.0931268	0.7846879	0.3335990	0.7051381	0.3347860	0.6287246	0.8950026	0.6771968	0.4427217	0.4209639	0.0007984	0.0318001	0.5530305	0.0224583	0.9645736	0.5707791	0.2767986	0.5119968	0.0102705	0.8326548	0.9631177	0.6623614	0.8862406	1.0058170	0.8042515	0.5402173	0.9126730	0.8234224	0.3641844	0.8638859	0.0013357	0.2318751	0.2345339	0.4636281	0.3264109	0.0000489
850	0.4240284	0.1199601	0.9099777	0.8629582	0.3802191	0.0201490	0.2177770	0.6297251	0.0595470	0.8925181	0.1902191	0.9171988	0.3229531	0.7375807	0.0606623	0.2692979	0.6959368	1.0226359	0.0554193	0.0068500	0.4741413	0.3195092	0.3153179	0.6887367	0.4093877	0.2742614	0.6208266	0.5505889	0.8394030	0.0886051	0.2080360	0.0686287	0.5121729	0.0379242	0.1053777	0.2075493	0.0753434	0.5339465	0.5307885	0.3044679	0.0282394	0.2068862	0.5116075	0.1683462	0.6615094	0.0723169	0.2813164	0.7107556	0.4678418	0.2960473	0.9371187	0.1940592	0.8877982	0.7307460	0.5898528	0.8458629	0.3823748	0.2120865	0.9749821	0.1503699	0.6503832	0.0842865	0.2123715	0.0617967	0.1236201	0.9405071	0.3636599	0.6870927	0.3545296	0.6398799	0.8338906	0.6989133	0.3602701	0.4303906	0.0019302	0.0638852	0.5968245	0.0131911	0.8836595	0.6155396	0.2784699	0.4396315	0.0028067	0.8550005	0.8749555	0.6519660	0.9190151	0.9854701	0.7564628	0.5839563	0.8231084	0.8735469	0.3954434	0.8689066	0.0020334	0.2718454	0.1931234	0.4871393	0.2658775	0.0000000
900	0.4336289	0.0953291	0.8499683	0.8556017	0.4654288	0.0213122	0.1831500	0.6911529	0.0592307	0.9477930	0.1696105	0.9677577	0.3725658	0.7528323	0.0498777	0.1962330	0.7081353	1.0222492	0.0466005	0.0051652	0.4303055	0.3567210	0.3167482	0.6617874	0.4553700	0.2871146	0.5158828	0.5516406	0.8770400	0.0640904	0.2296671	0.0830288	0.4678764	0.0441037	0.0844790	0.1685628	0.0766929	0.5447131	0.5032695	0.2616228	0.0106687	0.3217065	0.4692264	0.0999096	0.5424207	0.0822589	0.2285453	0.6587728	0.5056094	0.2702254	0.7786243	0.2342852	0.8342456	0.7950781	0.6181817	0.8690933	0.4028639	0.1850575	1.0256031	0.1705396	0.6251628	0.0596973	0.2198813	0.0219907	0.1524300	0.8292303	0.3900720	0.7168827	0.3535535	0.5325294	0.9233697	0.5639604	0.4159078	0.4676320	0.0044990	0.0445458	0.6630163	0.0195118	0.8745583	0.6388659	0.2838058	0.4940871	0.0025945	0.8258794	1.0522586	0.5682218	1.0527962	1.0325358	0.7236944	0.5643466	0.8484287	0.8680900	0.3319051	0.8884164	0.0029785	0.2384200	0.2435619	0.3371675	0.2744684	0.0019841
950	0.3998817	0.1016262	0.8688775	0.8362838	0.4076374	0.0161562	0.1771105	0.6481056	0.0761549	0.9306685	0.1373517	0.9755925	0.3274739	0.7690132	0.0274405	0.2131300	0.7250546	1.0403924	0.0505894	0.0052946	0.4215520	0.3004578	0.2660630	0.6610056	0.4211383	0.2375946	0.5039246	0.4846442	0.7869532	0.0796074	0.2358975	0.0446705	0.4097504	0.0495953	0.1206727	0.2113706	0.0739731	0.5807291	0.4678649	0.2005255	0.0099538	0.4109204	0.3952431	0.1276611	0.6013439	0.1061517	0.2771418	0.6891675	0.5067495	0.2691268	0.7595054	0.2721254	0.8215171	0.8418001	0.4892760	0.9102423	0.3622303	0.2112116	0.9756986	0.1292517	0.6166080	0.0829652	0.1751029	0.0393498	0.1794105	0.6012476	0.3656170	0.6403031	0.3235399	0.5365674	0.9082566	0.6236684	0.4207751	0.4170025	0.0011890	0.0246619	0.6132098	0.0314425	0.9812450	0.5868115	0.2915438	0.5446174	0.0082036	0.8164368	1.0284168	0.5260683	0.9669383	1.0318782	0.7182839	0.5019804	0.8120087	0.8661910	0.2756693	0.9589976	0.0029442	0.1994566	0.1916050	0.3469587	0.2250236	0.0036659
1000	0.3871686	0.0854354	0.8241815	0.7631161	0.4438757	0.0120019	0.2003014	0.7349470	0.0581483	0.9802272	0.1346451	1.0379728	0.3600435	0.7782920	0.0501127	0.2304874	0.7873963	1.0427657	0.0584325	0.0129724	0.5108042	0.2866421	0.2362529	0.6018192	0.4903297	0.1842681	0.5065786	0.4208530	0.7999200	0.0769473	0.2199658	0.0478570	0.4595431	0.0418538	0.1012721	0.1773781	0.0682311	0.5908531	0.4961530	0.2089825	0.0058393	0.3963257	0.2896696	0.1256693	0.5670575	0.1366965	0.3061218	0.7005537	0.5618984	0.2568761	0.8962227	0.2297567	0.6979813	0.6929686	0.5755509	0.9129332	0.3902641	0.1749705	1.0506600	0.1383163	0.5542578	0.1025446	0.1837847	0.0702064	0.1322315	0.5769408	0.3460346	0.6427307	0.3358806	0.5205309	0.8493351	0.6162769	0.4827773	0.4246907	0.0010196	0.0174120	0.6043293	0.0264836	0.9222622	0.6492169	0.2729083	0.4716585	0.0012927	0.8534205	1.0107951	0.5638497	0.9457353	1.0421451	0.6838562	0.5109535	0.8842065	0.8349248	0.2679411	0.9270788	0.0011782	0.3122002	0.1628140	0.3291255	0.2370016	0.0003745

0	0.4547164	0.0938054	0.8101924	0.9068715	0.4879340	0.0088194	0.1563960	0.6934362	0.0444210	1.0315668	0.1482232	1.1179059	0.3943367	0.7695501	0.0371963	0.2708034	0.7494685	1.0065814	0.0648039	0.0036324	0.5292140	0.3648660	0.3174784	0.6694553	0.4250632	0.2161950	0.5402803	0.5058996	0.8263022	0.2047339	0.2538345	0.0662445	0.4304522	0.0585419	0.0998684	0.1734521	0.0611049	0.6025927	0.5051470	0.2515900	0.0012059	0.4810280	0.2663113	0.0915979	0.6722883	0.1090981	0.3618301	0.7088481	0.6661390	0.2110534	0.8739635	0.2125124	0.7565025	0.5756366	0.5095127	0.7714709	0.4347196	0.2317871	1.0696955	0.0769832	0.5483272	0.1137206	0.2340384	0.0364611	0.1724046	0.5174863	0.3047459	0.6350790	0.3297837	0.5532918	0.8759630	0.6456399	0.4225898	0.4583475	0.0027477	0.0434908	0.5639279	0.0274048	0.9602974	0.5081772	0.2071565	0.5343312	0.0003768	0.6925954	1.0478293	0.5778420	0.9813538	0.9991747	0.5568725	0.5626537	0.8972125	0.8988339	0.3411344	0.9646611	0.0035463	0.2942042	0.1740464	0.2751644	0.2724695	0.0002147
50	0.4319535	0.0856968	0.8097288	0.9025753	0.4468879	0.0207076	0.1881282	0.6788091	0.0224235	1.0447617	0.1345508	1.1079161	0.5088484	0.9210664	0.0424226	0.3841228	0.6697754	0.4789495	0.2122242	0.0027721	0.5561648	0.7619960	0.1601481	0.7142636	0.5038339	0.1112619	0.2470999	0.3562342	0.8855384	0.2639945	0.1434206	0.0492924	0.5095903	0.7008418	0.3215382	0.1978039	0.1208035	0.5586207	0.5379785	0.2445590	0.0019438	0.4819470	0.2178814	0.1384482	0.4607039	0.1204195	0.4799561	0.6906414	0.6855091	0.4197461	0.8776867	0.1603251	0.6490081	0.4659460	0.4158865	0.9291854	0.2463856	0.5365685	1.0104938	0.0441103	0.6070715	0.1141165	0.1869841	0.0438315	0.1466340	0.5137375	0.3514237	0.7031298	0.1304123	0.5761017	1.0319996	0.8030283	0.4503461	0.3895449	0.0000675	0.0394280	0.4995892	0.0092751	0.9625939	0.5388913	0.1779603	0.4818358	0.1882693	0.9385343	1.0909715	0.4495401	0.8065552	1.0690029	0.5734116	0.4446368	0.8799095	0.8648306	0.2831572	1.1342600	0.0000000	0.2315380	0.1795165	0.3437792	0.2788965	0.0004130
100	0.4549797	0.1115520	0.8889171	0.8689811	0.4741402	0.0321422	0.2101491	0.5502897	0.0540361	1.0078044	0.1744027	1.0601262	0.4784893	0.7065617	0.0631755	0.5024274	0.5000460	0.2643393	0.2797784	0.0063892	0.4418962	0.9709216	0.1403450	0.6688355	0.5269569	0.0623860	0.2475772	0.3341169	0.8666894	0.3151527	0.1139324	0.0392140	0.5975402	0.9241024	0.3918159	0.1619642	0.2606263	0.5517461	0.4751550	0.3967820	0.0000000	0.5116693	0.2746617	0.2110905	0.4676630	0.1683442	0.6038958	0.5624010	0.6396406	0.4749768	0.9138233	0.0924505	0.5169934	0.4303106	0.3204541	0.8490745	0.1618982	0.7883856	0.9322321	0.0253114	0.5538555	0.0667363	0.0662470	0.0137128	0.0940921	0.4635453	0.3978522	0.8147167	0.1001390	0.5020956	0.9954830	0.8815573	0.4587079	0.3649819	0.0010711	0.0411813	0.4116391	0.0088798	0.9861829	0.5375398	0.1587301	0.4444004	0.2960907	0.9100740	1.0512874	0.4176910	0.7327468	1.0430078	0.5863993	0.4379912	0.9652600	0.9335636	0.3357720	1.0422765	0.0000526	0.2435307	0.2731687	0.3490982	0.1985939	0.0000000
150	0.4242145	0.1893942	0.8351862	0.8244110	0.4294504	0.0369512	0.1937004	0.4422912	0.2208571	0.9178345	0.2367288	1.0120395	0.3628812	0.7362573	0.1077553	0.4947709	0.2375308	0.1979245	0.2700094	0.0101963	0.2860365	1.0306631	0.1245894	0.5990886	0.5423000	0.0628240	0.3946192	0.2806749	0.8940239	0.3645038	0.1239492	0.0696917	0.6684422	0.9508021	0.3738638	0.2882195	0.4112458	0.5572075	0.3406187	0.4829348	0.0002467	0.4530583	0.3061040	0.1569390	0.5022353	0.1290698	0.5685980	0.4371454	0.6411410	0.5359639	0.8747201	0.0577223	0.5368671	0.5198897	0.4675632	0.9376784	0.1103046	0.8440690	0.9917164	0.0347652	0.5145278	0.0773079	0.0301161	0.0028263	0.0324247	0.4143202	0.5104735	0.9529593	0.0817296	0.4900375	0.9292920	0.8725580	0.3739021	0.3737075	0.0006074	0.0469844	0.3895237	0.0065093	0.9769234	0.5128050	0.1414270	0.3453242	0.2995695	0.9172789	0.9562657	0.4023943	0.5274946	1.0668289	0.4958277	0.4712519	0.7553097	0.9008036	0.3264617	0.9360530	0.0005694	0.2032256	0.3104337	0.3136004	0.1718222	0.0030896
200	0.4579825	0.2024704	0.8479643	0.5587576	0.5186543	0.0626881	0.2128391	0.3016379	0.5317994	0.8468390	0.3440478	0.8869140	0.3393010	0.6442927	0.1291457	0.4997439	0.1277772	0.1408025	0.3029915	0.0074627	0.2520279	1.0462921	0.1402791	0.6059507	0.5322056	0.0561092	0.3600628	0.3256459	0.8096625	0.3474005	0.1195308	0.0746637	0.6945042	0.8462144	0.3802849	0.3665771	0.4765153	0.6206275	0.2253564	0.5743634	0.0004989	0.4784518	0.3495198	0.1623968	0.4235090	0.1607083	0.5463114	0.2187342	0.6250885	0.6213007	0.8842887	0.0439958	0.5818757	0.6073582	0.6402418	0.8416679	0.0891676	0.9211732	0.9907129	0.0464343	0.4179461	0.0834308	0.0135245	0.0070453	0.0388835	0.4283894	0.5337111	0.9963847	0.0918528	0.6359852	1.0096433	0.7689425	0.2636989	0.3552240	0.0011747	0.0921849	0.3279533	0.0154668	1.0043574	0.4230716	0.1392079	0.0931758	0.2841186	0.9739276	0.9386016	0.3261856	0.4759913	1.0268340	0.4640725	0.5239101	0.6098589	0.8761727	0.3615723	1.0412191	0.0000000	0.2150912	0.3898557	0.4226261	0.1526290	0.0025523
250	0.4126550	0.2515795	0.7193066	0.4374453	0.5156203	0.0542753	0.2630206	0.2210994	0.5573488	0.7455831	0.4500032	0.9279129	0.3114909	0.6221735	0.1866055	0.5434054	0.1046867	0.1544205	0.3081321	0.0019186	0.1992103	1.0617810	0.1255063	0.6270678	0.5900715	0.1056455	0.3476969	0.4006488	0.7578120	0.3884548	0.0862408	0.0855505	0.6476617	0.9852018	0.3594370	0.4608766	0.5459233	0.8106991	0.1764523	0.7069906	0.0005607	0.4414498	0.3381433	0.2465333	0.4640266	0.1507049	0.5728236	0.1271615	0.6573303	0.5865055	0.8511959	0.0213725	0.5913650	0.6943499	0.7247421	0.9219974	0.0665998	0.8999643	0.9653063	0.0222377	0.4039837	0.1415653	0.0173590	0.0091524	0.0135332	0.4738923	0.5876797	0.9009924	0.0921687	0.5771853	0.9402950	0.8053877	0.1841545	0.3901410	0.0002863	0.1471863	0.3630583	0.0364839	0.9411821	0.4645776	0.2025368	0.0278039	0.2849208	0.9597706	0.9023819	0.2318885	0.3469956	0.9431296	0.4023050	0.7027736	0.5997235	0.8257588	0.3159720	0.9988161	0.0003141	0.1885118	0.4601416	0.4221744	0.3264449	0.0279649
300	0.4719493	0.2604004	0.6961864	0.3623064	0.5490383	0.0633154	0.3465817	0.1886273	0.6150733	0.7731442	0.5412433	0.8495309	0.2903045	0.5537393	0.2204837	0.5122319	0.1193975	0.1693990	0.2836513	0.0020608	0.2002403	1.0086453	0.1250275	0.6769003	0.5814425	0.1006771	0.4029920	0.5060516	0.7106431	0.4665740	0.1405228	0.0601795	0.7292530	0.9858456	0.3799921	0.4682389	0.5319859	0.8821942	0.1347139	0.7011223	0.0000657	0.3885301	0.3474010	0.1822509	0.4447433	0.2160328	0.5561976	0.0925411	0.5834007	0.6071060	0.8950318	0.0179477	0.5906250	0.7396628	0.6468521	0.9347435	0.0689731	0.9075844	0.9713795	0.0192449	0.3873900	0.2079358	0.0198405	0.0024320	0.0157550	0.5065119	0.6030463	0.9475515	0.1171378	0.6231486	0.9994736	0.7782139	0.1267809	0.3708194	0.0000000	0.1137542	0.3254291	0.0406476	0.9019825	0.5113649	0.2377171	0.0286459	0.2853770	1.0207140	1.0695436	0.2010645	0.3306099	0.9459745	0.3248906	0.7536930	0.5780767	0.8031380	0.3959633	0.9421008	0.0001903	0.1548091	0.4713424	0.4454353	0.4672948	0.0725309
350	0.4566942	0.2900552	0.6010073	0.3044869	0.4732989	0.0474207	0.4210317	0.1815664	0.6936321	0.7140682	0.6662192	0.6673525	0.2365091	0.5062479	0.2104028	0.5945578	0.0880001	0.1302535	0.3363022	0.0009774	0.1758382	0.9504967	0.1234713	0.7798433	0.5854134	0.1160750	0.3872514	0.5730205	0.6707614	0.4485470	0.1019360	0.0717884	0.8304362	0.9110373	0.3704455	0.5002055	0.5564909	0.9219891	0.1481937	0.7447422	0.0002403	0.3332820	0.4779848	0.2847298	0.4915270	0.2154710	0.5438547	0.0716330	0.5509635	0.6037032	0.8221701	0.0129899	0.5884407	0.8137284	0.5856168	1.0022801	0.1113033	0.9592687	1.0295420	0.0164608	0.3036431	0.2768784	0.0097099	0.0012180	0.0240952	0.4915275	0.8090361	0.9521311	0.0912619	0.6817725	1.0038954	0.8281248	0.1040092	0.3827967	0.0008481	0.1310305	0.3524268	0.0647733	0.9155818	0.4217795	0.2172132	0.0254503	0.2989980	1.0281252	0.9858894	0.1836126	0.3434176	0.9802502	0.3534846	0.6705783	0.4528278	0.6934504	0.4438000	0.9972337	0.0008259	0.1354683	0.4733132	0.4449070	0.4723828	0.0415770
400	0.4792295	0.2781165	0.5678390	0.3302687	0.5784770	0.0607887	0.5529156	0.1796648	0.6744377	0.6767590	0.7283160	0.5844360	0.1692506	0.4300388	0.2978287	0.6340491	0.0687642	0.1117533	0.2983529	0.0004895	0.1273595	0.9476737	0.1351622	0.7658302	0.5667774	0.0935517	0.4200106	0.6217362	0.6423023	0.4399432	0.1060767	0.0508780	0.8328856	0.9672785	0.3819022	0.4737547	0.5692929	0.8881890	0.1781286	0.7323228	0.0021491	0.3437504	0.4892994	0.2733212	0.5421286	0.2771096	0.5768371	0.0310011	0.5113608	0.6002992	0.7477629	0.0261481	0.5378879	0.8411610	0.6062729	0.9709129	0.1016709	1.0320963	0.9829361	0.0292996	0.2994956	0.3926022	0.0131301	0.0022284	0.0112662	0.5214262	0.8787043	1.0718524	0.1263886	0.7196554	1.0401671	0.8347855	0.0639359	0.3815395	0.0006320	0.1572861	0.4034172	0.1026318	0.8894795	0.4119518	0.2116659	0.0351507	0.2763229	1.0652543	0.8928027	0.1838681	0.3432311	0.9800581	0.3144511	0.7118376	0.4724572	0.6558193	0.4449125	1.0487115	0.0021179	0.0943502	0.5333689	0.4168640	0.5822895	0.0661654
450	0.4598851	0.3660186	0.5323909	0.2543766	0.5440435	0.0605610	0.5394180	0.1540557	0.6327305	0.7360245	0.7129069	0.5118277	0.1887098	0.4541495	0.2803420	0.6889553	0.0783853	0.1340240	0.3107847	0.0008924	0.1287639	0.9209210	0.1749754	0.7954671	0.5876032	0.0925146	0.3674340	0.6723625	0.6215535	0.3735993	0.1277203	0.0781353	0.8214435	0.9596574	0.4132372	0.5079557	0.5793166	0.7955840	0.2379621	0.6585288	0.0002205	0.2724005	0.5170166	0.2421860	0.5123282	0.2541079	0.5781640	0.0599701	0.5332755	0.6282349	0.8293570	0.0266548	0.5313855	0.8523981	0.6408774	0.9528508	0.0896490	1.0083699	0.9989474	0.0288779	0.3143713	0.3433433	0.0164964	0.0020862	0.0233335	0.4598092	0.8333875	0.9753409	0.1149709	0.6535072	1.0151497	0.8003780	0.0572302	0.3888035	0.0007422	0.1217513	0.4076944	0.0985027	0.9476633	0.3825865	0.2779452	0.0716348	0.3151207	0.9740426	0.8353533	0.1637501	0.3448866	0.9677773	0.2994606	0.7143490	0.5188968	0.7124351	0.4932400	1.0040511	0.0004214	0.1309607	0.5454746	0.4274544	0.6129134	0.0215244
500	0.4152246	0.3958475	0.4763269	0.2230769	0.6077440	0.0652823	0.5198029	0.1811393	0.7047600	0.7627686	0.7431155	0.5440566	0.1841065	0.5084701	0.3186987	0.6918951	0.0621820	0.1496344	0.3307416	0.0010276	0.1537199	0.9169502	0.1553608	0.8098270	0.6533173	0.0992721	0.3481887	0.6544436	0.6419099	0.3554529	0.1362737	0.0562940	0.7397499	0.9273039	0.4382271	0.5960784	0.5977338	0.7771411	0.1977090	0.7326339	0.0037098	0.2370987	0.5918104	0.2262755	0.5001348	0.2144588	0.5201766	0.0628624	0.4956228	0.6577721	0.7245427	0.0238012	0.5122226	0.9412948	0.4751250	0.9960850	0.0925108	0.9676520	1.0071636	0.0239314	0.2643964	0.3741479	0.0127518	0.0005165	0.0295502	0.4379283	0.9068888	1.0224655	0.0945308	0.6476594	0.9503023	0.8685739	0.0600508	0.3928890	0.0002092	0.1853617	0.3441955	0.0815835	0.9333482	0.3926109	0.2891860	0.0360968	0.3005930	1.0142205	0.8228133	0.1296980	0.3498147	1.0297257	0.3721528	0.7019577	0.5518118	0.7166416	0.4967777	1.0169189	0.0000515	0.0869636	0.5493471	0.3954149	0.6284570	0.0368215
550	0.4414091	0.3841168	0.5028789	0.2178667	0.5123826	0.0577291	0.5706708	0.2441314	1.0032593	0.7150774	0.7030722	0.5672598	0.1579038	0.4671386	0.3222243	0.5482811	0.1074570	0.5101249	0.1435276	0.0040418	0.1749024	0.3298046	0.2160798	0.8185283	0.6686785	0.1072505	0.7352667	0.8023523	0.6173061	0.3773999	0.2036637	0.0670660	0.8224539	0.2644830	0.2444222	0.5215861	0.5255731	0.8841504	0.1328948	0.6985985	0.0096973	0.1724157	0.6787101	0.2535511	0.6330576	0.1627271	0.2059732	0.0507841	0.5147561	0.4343898	0.7409642	0.0738150	0.5739429	0.8647801	0.6141051	0.9635933	0.1675205	0.9487495	0.9679535	0.0422732	0.2230224	0.4120102	0.0165985	0.0000459	0.0273112	0.3995173	0.8412661	0.9240068	0.3000892	0.7125324	0.8102246	0.5935983	0.0584679	0.4096988	0.0021760	0.1461193	0.4336745	0.0903899	0.9516675	0.3965660	0.3248669	0.0647909	0.1022660	0.9008390	0.8373727	0.1389393	0.5791247	0.9419609	0.4608943	0.7471760	0.5248814	0.4890747	0.4897065	1.0032474	0.0165255	0.1178140	0.5961929	0.3993453	0.6888436	0.0089210
600	0.4239148	0.3855300	0.4591129	0.2475896	0.4726799	0.0359118	0.4996734	0.3478285	1.0442289	0.7767274	0.6072378	0.5089122	0.1290533	0.4162206	0.2489168	0.4279815	0.1977410	0.7244393	0.0741816	0.0011475	0.1974147	0.1790618	0.2376313	0.8012111	0.5906338	0.2533338	0.7928715	0.8810746	0.4611854	0.3450393	0.2303013	0.0721704	0.8424689	0.0863539	0.2209505	0.5588011	0.3774311	0.9410823	0.1593124	0.6156305	0.0051498	0.1530367	0.6419715	0.2746926	0.5884877	0.1256512	0.0928498	0.1011361	0.5019226	0.4240279	0.7674602	0.0834950	0.5482863	0.8130713	0.7936063	0.8902337	0.2790789	0.7997235	0.9333838	0.0842223	0.2324871	0.4182423	0.0708352	0.0013960	0.0252690	0.4141349	0.8950044	0.9435635	0.3413741	0.7616974	0.7662364	0.4753179	0.0697725	0.4331892	0.0000594	0.1877833	0.5778834	0.0584313	0.8583495	0.4112677	0.3859172	0.0490123	0.0647526	0.8555620	0.7891519	0.1641679	0.7773673	1.0263365	0.4818161	0.7762341	0.4818797	0.4900515	0.4645659	1.0453105	0.0037242	0.1106731	0.5929308	0.4270101	0.8163889	0.0461782
650	0.4331347	0.3538074	0.4666278	0.2722255	0.5280715	0.0158014	0.4455556	0.5398108	0.9836633	0.8371852	0.5435036	0.5415056	0.1545239	0.4283089	0.1693782	0.2758793	0.3861146	0.8600455	0.0550222	0.0030342	0.2443769	0.1500865	0.2394393	0.7739043	0.5262846	0.2953186	0.7604119	1.0718271	0.4551543	0.1831709	0.2337911	0.0727839	0.7603398	0.0516640	0.1596138	0.4575073	0.2606126	0.8594686	0.2699039	0.4356798	0.0096830	0.1324430	0.6794695	0.3445710	0.6009479	0.1145016	0.0558939	0.2735805	0.4586202	0.3885234	0.8239128	0.1332767	0.5954932	0.7189148	0.8751275	0.8570319	0.3626985	0.6771480	0.9310334	0.0969592	0.2518606	0.4571834	0.1105875	0.0010372	0.0321614	0.4664196	0.9206710	0.9434204	0.3507998	0.7371466	0.8363816	0.4051063	0.0707095	0.5287906	0.0000000	0.1044353	0.6675204	0.0261881	0.8241734	0.3913328	0.4644765	0.1018511	0.0308419	0.9403202	0.8563970	0.1579608	0.9245404	0.9862286	0.5038680	0.7761269	0.6486759	0.4981232	0.4839212	0.9761550	0.0006259	0.1397906	0.5956144	0.4900527	0.8103819	0.0207377
