Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.7825434	0.9767521	0.2101871	0.9663435	0.2177644	0.2829184	0.7759117	0.7885359	0.2944969	0.8251537	0.9871055	0.9294064	0.9432387	0.2846212	0.7094162	0.9999999	0.5506680	0.7436431	0.0789695	0.0346345	0.0084473	0.1896941	0.9770912	0.7230971	0.3531093	0.5536285	0.3949413	0.2649983	0.7799512	0.1468992	0.7935138	0.2076477	0.5483037	0.3699636	0.9999595	0.5671624	0.3194696	0.8103400	0.0729597	0.3128001	0.2362642	0.9127548	0.8466070	0.9760959	0.5017453	0.6417072	1.0000000	1.0000000	0.6808914	0.3785008	0.2012092	0.2658245	0.0261379	0.5212036	0.2286282	0.0293032	0.0677130	0.8410883	0.0539228	0.7984940	0.8152610	0.5144700	0.2841887	0.0172502	0.5130004	0.5798246	0.8405658	0.5758897	0.9997028	0.0997918	0.3321109	0.5029553	0.4786592	0.8735438	0.5501404	0.4797327	0.7732774	0.0004684	0.1620890	0.7107742	0.9619521	0.4055275	0.3328160	0.0792149	0.6779123	1.0000000	0.1877248	0.4111193	0.4691740	0.0222801	0.3918492	0.0791558	0.4415532	0.6805497	0.9723264	0.0407376	0.5446859	0.4868008	0.3160659	0.1365674
600	0.6548619	0.9667316	0.2044783	0.9533483	0.3535963	0.4320452	0.5628691	0.7785893	0.3578710	0.8253245	0.9875211	0.9318534	0.9606931	0.3444856	0.7098855	0.9999999	0.5515354	0.7438481	0.1435748	0.0346342	0.0151479	0.3261869	0.9773365	0.7428610	0.4353100	0.5099216	0.3878595	0.4200867	0.8281587	0.2584096	0.8629404	0.1579843	0.5299667	0.3768526	0.9992373	0.7670810	0.3224174	0.8364500	0.2690989	0.3096358	0.2473538	0.9171637	0.8471237	0.9832135	0.4524217	0.6417932	1.0000000	1.0000000	0.6822562	0.3947547	0.2197209	0.4438992	0.0131272	0.5710786	0.1137163	0.0285413	0.0718989	0.8639407	0.0771454	0.7816189	0.8152310	0.5329483	0.3499431	0.0077450	0.7128565	0.5784051	0.8668928	0.5670953	0.9997413	0.1203152	0.3536626	0.5028059	0.4743760	0.9408883	0.4594233	0.4823761	0.7746606	0.0010827	0.1832925	0.8281745	0.9484725	0.5128384	0.3227597	0.1371823	0.6232335	1.0000000	0.2880838	0.5368584	0.2926276	0.0316510	0.4453371	0.1179411	0.5179815	0.5549829	0.9744360	0.0413423	0.6069252	0.6511670	0.3405841	0.1309414
650	0.5927443	0.9525678	0.2001543	0.9286489	0.4995195	0.5100964	0.3531545	0.7505162	0.4278584	0.8255610	0.9873476	0.9331172	0.9726201	0.3663987	0.7118614	0.9999999	0.5519580	0.7435545	0.2537107	0.0346343	0.0382366	0.4495346	0.9781845	0.7714398	0.4655119	0.4890381	0.3700025	0.4975502	0.9039426	0.3862902	0.9245108	0.1443718	0.4971436	0.4055172	0.9861126	0.8082969	0.3317253	0.8555317	0.4632113	0.3103983	0.2528026	0.9237898	0.8484138	0.9898509	0.3914704	0.6422764	1.0000000	1.0000000	0.6892725	0.4600472	0.2973068	0.5416798	0.0063041	0.5901438	0.0576933	0.0277565	0.0749037	0.8958238	0.1346252	0.6240254	0.7949003	0.5471323	0.4805363	0.0024564	0.8320403	0.5787729	0.9035548	0.5167091	0.9998168	0.1066661	0.3647919	0.4889122	0.4637599	0.9757985	0.3450231	0.4881851	0.7778762	0.0025169	0.1770897	0.8946466	0.9451031	0.5958065	0.3074365	0.1781695	0.6193562	1.0000000	0.3355624	0.6681911	0.2517413	0.0995396	0.5365843	0.0999138	0.5919764	0.5161436	0.9761302	0.0649111	0.6785721	0.7552555	0.3312149	0.1324216
700	0.5628687	0.9416835	0.1968613	0.9002567	0.6205833	0.5309311	0.2639532	0.7135474	0.4705969	0.8254594	0.9857532	0.9346197	0.9826676	0.3671699	0.7151925	0.9999999	0.5519285	0.7404939	0.3598354	0.0346410	0.0740479	0.5304881	0.9794040	0.7960957	0.4725059	0.4804278	0.3546675	0.5134461	0.9542601	0.4782775	0.9603033	0.1427792	0.4637396	0.4547021	0.9451922	0.8070277	0.3444519	0.8165940	0.5568642	0.3128231	0.2540602	0.9285342	0.8499386	0.9937796	0.3452221	0.6433632	1.0000000	1.0000000	0.7022321	0.5364899	0.4335055	0.5897073	0.0030930	0.5308200	0.0421806	0.0273327	0.0722498	0.9232322	0.2123325	0.3820430	0.7724319	0.5449420	0.5819118	0.0007048	0.8871895	0.5744422	0.9326096	0.4111184	0.9998835	0.0792609	0.3427773	0.4348222	0.4555926	0.9907576	0.2822041	0.4877041	0.7870383	0.0042138	0.1737275	0.9235497	0.9449123	0.6566810	0.2943006	0.2012271	0.6472999	1.0000000	0.3537636	0.7286574	0.3033360	0.1987028	0.5996610	0.0605538	0.6429564	0.5057921	0.9770760	0.1017020	0.7471731	0.8041759	0.2034352	0.1380075
750	0.5477661	0.9364675	0.1943803	0.8756890	0.7026041	0.5152977	0.2413796	0.6817801	0.4883471	0.8244345	0.9827038	0.9367476	0.9892720	0.3596841	0.7191043	0.9999999	0.5506393	0.7305068	0.4364551	0.0347261	0.1075486	0.5682709	0.9805598	0.8126191	0.4728514	0.4770608	0.3479273	0.5032188	0.9794086	0.5334156	0.9776126	0.1436452	0.4393216	0.5103048	0.8957594	0.8090370	0.3558459	0.7516895	0.5863667	0.3146986	0.2538239	0.9308377	0.8511720	0.9956489	0.3166646	0.6449800	1.0000000	1.0000000	0.7176310	0.5899356	0.5713382	0.6108644	0.0016310	0.4467168	0.0427404	0.0274079	0.0656316	0.9414144	0.2770427	0.2437420	0.7563844	0.5314173	0.6408520	0.0002007	0.9054638	0.5661765	0.9508495	0.3081394	0.9999218	0.0612402	0.3017773	0.3681074	0.4594659	0.9966083	0.2766446	0.4804511	0.8122198	0.0049920	0.1773443	0.9446228	0.9448779	0.6993671	0.2884021	0.2122790	0.6821118	1.0000000	0.3701430	0.7384836	0.3618752	0.2757847	0.6281728	0.0345570	0.6699283	0.5031622	0.9775083	0.1392235	0.7982913	0.8192438	0.1112575	0.1433719
800	0.5402366	0.9356672	0.1925830	0.8583344	0.7480369	0.4858466	0.2375000	0.6611317	0.4909483	0.8222866	0.9794239	0.9390045	0.9928979	0.3507601	0.7228812	0.9999999	0.5465916	0.7130753	0.4831858	0.0350779	0.1291862	0.5754534	0.9814242	0.8221907	0.4723890	0.4757702	0.3524248	0.4883607	0.9905469	0.5624848	0.9851114	0.1444662	0.4266294	0.5592266	0.8600009	0.8184101	0.3632520	0.7070047	0.5934716	0.3159959	0.2533189	0.9316151	0.8519685	0.9964159	0.3004281	0.6467233	1.0000000	1.0000000	0.7313122	0.6160544	0.6796873	0.6178711	0.0009872	0.3845225	0.0454678	0.0273285	0.0587087	0.9518346	0.3193988	0.1978476	0.7462573	0.5192089	0.6721307	0.0000619	0.9092361	0.5595798	0.9610670	0.2408771	0.9999396	0.0515925	0.2634071	0.3167299	0.4740483	0.9987768	0.3004622	0.4740524	0.8420906	0.0047363	0.1810329	0.9619138	0.9439994	0.7274186	0.2904948	0.2172835	0.7071801	1.0000000	0.3922916	0.7266451	0.3999395	0.3231394	0.6339243	0.0229471	0.6804742	0.5025009	0.9777830	0.1742451	0.8289966	0.8178920	0.0690001	0.1487769
850	0.5369536	0.9371842	0.1913704	0.8480915	0.7672931	0.4585457	0.2374370	0.6509136	0.4859077	0.8195432	0.9770977	0.9409300	0.9947380	0.3431809	0.7261428	0.9999999	0.5390073	0.6928302	0.5079783	0.0357305	0.1381745	0.5648883	0.9819819	0.8272434	0.4725837	0.4752639	0.3662900	0.4766206	0.9951938	0.5752916	0.9881075	0.1449751	0.4236852	0.5959457	0.8403982	0.8278307	0.3665819	0.6851368	0.5960486	0.3173699	0.2528762	0.9317012	0.8524105	0.9966914	0.2914258	0.6480679	1.0000000	1.0000000	0.7407036	0.6241198	0.7527642	0.6183829	0.0006976	0.3510503	0.0464001	0.0268139	0.0533713	0.9570395	0.3442378	0.1921899	0.7403661	0.5126318	0.6878763	0.0000239	0.9091969	0.5552341	0.9665203	0.2054950	0.9999466	0.0451739	0.2358189	0.2848604	0.4925648	0.9995542	0.3301514	0.4678784	0.8638406	0.0040948	0.1782893	0.9740602	0.9425679	0.7444973	0.2970969	0.2202962	0.7213552	1.0000000	0.4140908	0.7121905	0.4195998	0.3491655	0.6257107	0.0186611	0.6830634	0.5023302	0.9780891	0.2020251	0.8434255	0.8107333	0.0532970	0.1547340
900	0.5360144	0.9394316	0.1906445	0.8431883	0.7716049	0.4393049	0.2379122	0.6480791	0.4781369	0.8170397	0.9760226	0.9423961	0.9956578	0.3375760	0.7287681	0.9999999	0.5288188	0.6749974	0.5186477	0.0363787	0.1379061	0.5471271	0.9823077	0.8297540	0.4734323	0.4750359	0.3823846	0.4690870	0.9970668	0.5788406	0.9892195	0.1453601	0.4265884	0.6208185	0.8308447	0.8339493	0.3669350	0.6755451	0.5977767	0.3192276	0.2525241	0.9315457	0.8526292	0.9967738	0.2865050	0.6487264	1.0000000	1.0000000	0.7453458	0.6236969	0.7976114	0.6167271	0.0005517	0.3392825	0.0458218	0.0260091	0.0498960	0.9589675	0.3580645	0.1987394	0.7374026	0.5101589	0.6952916	0.0000134	0.9087935	0.5510263	0.9694643	0.1898230	0.9999484	0.0399084	0.2181500	0.2676478	0.5096187	0.9998278	0.3549289	0.4602631	0.8766067	0.0035047	0.1689970	0.9815446	0.9413375	0.7539899	0.3038942	0.2235092	0.7282038	1.0000000	0.4301891	0.7029332	0.4274901	0.3626566	0.6107628	0.0171977	0.6826350	0.5022792	0.9784225	0.2205209	0.8469792	0.8029930	0.0495471	0.1607436
950	0.5362285	0.9415645	0.1902946	0.8415586	0.7694097	0.4279128	0.2384447	0.6494997	0.4706538	0.8153273	0.9758702	0.9434914	0.9961233	0.3337194	0.7307655	0.9999999	0.5180758	0.6623026	0.5210179	0.0367085	0.1326064	0.5294375	0.9824850	0.8309615	0.4745254	0.4749040	0.3941137	0.4647624	0.9977976	0.5778833	0.9895876	0.1457378	0.4317594	0.6365345	0.8262429	0.8372191	0.3655497	0.6711650	0.5985794	0.3215087	0.2522371	0.9313329	0.8527273	0.9967859	0.2839138	0.6487719	1.0000000	1.0000000	0.7462599	0.6206440	0.8229684	0.6148373	0.0004699	0.3401547	0.0448054	0.0251663	0.0479125	0.9590181	0.3655589	0.2068452	0.7363521	0.5096641	0.6982799	0.0000104	0.9086756	0.5459516	0.9711571	0.1844184	0.9999481	0.0356144	0.2073937	0.2594305	0.5227552	0.9999235	0.3721373	0.4526134	0.8833995	0.0030770	0.1578652	0.9857473	0.9407341	0.7586531	0.3085370	0.2276636	0.7309851	1.0000000	0.4401091	0.6990091	0.4286106	0.3694360	0.5953441	0.0166691	0.6812349	0.5022557	0.9787278	0.2308769	0.8442735	0.7966689	0.0506929	0.1660794
1000	0.5368860	0.9432689	0.1902009	0.8415362	0.7656080	0.4221771	0.2390015	0.6527341	0.4648923	0.8144891	0.9761793	0.9443462	0.9963613	0.3311862	0.7322048	0.9999999	0.5087273	0.6549731	0.5191353	0.0366749	0.1257565	0.5154347	0.9825770	0.8315424	0.4754812	0.4748159	0.3994248	0.4624511	0.9980659	0.5754195	0.9896686	0.1461089	0.4369124	0.6459387	0.8240954	0.8388460	0.3634598	0.6691946	0.5984097	0.3238613	0.2519995	0.9311247	0.8527666	0.9967731	0.2826602	0.6484643	1.0000000	1.0000000	0.7449723	0.6175883	0.8353277	0.6133310	0.0004256	0.3457889	0.0441066	0.0244678	0.0469471	0.9582020	0.3695493	0.2133605	0.7363955	0.5098921	0.6989499	0.0000096	0.9087511	0.5405230	0.9722118	0.1836377	0.9999469	0.0324346	0.2011218	0.2560938	0.5315644	0.9999572	0.3825642	0.4472005	0.8867484	0.0027906	0.1490192	0.9879173	0.9407066	0.7605113	0.3107581	0.2325227	0.7317728	1.0000000	0.4456323	0.6979950	0.4262842	0.3727721	0.5832372	0.0164503	0.6796910	0.5022380	0.9789709	0.2354550	0.8388130	0.7921739	0.0531382	0.1703288

0	0.5397336	0.9467448	0.1906858	0.8428348	0.7595327	0.4224657	0.2408146	0.6629690	0.4585974	0.8154533	0.9774046	0.9465749	0.9965513	0.3275088	0.7347147	0.9999999	0.4983179	0.6578347	0.5055541	0.0353640	0.1088043	0.4972842	0.9826681	0.8320929	0.4759484	0.4747583	0.3884045	0.4602472	0.9981427	0.5705064	0.9893237	0.1470066	0.4467332	0.6557994	0.8273147	0.8383156	0.3586234	0.6743235	0.5933413	0.3287399	0.2515140	0.9304903	0.8527582	0.9966699	0.2826489	0.6469669	1.0000000	1.0000000	0.7360342	0.6120760	0.8229235	0.6119651	0.0004548	0.3495132	0.0481514	0.0239101	0.0471332	0.9548913	0.3737138	0.2212758	0.7382891	0.5114110	0.6952903	0.0000093	0.9087283	0.5264785	0.9741975	0.1864589	0.9999435	0.0278733	0.1971017	0.2572211	0.5371824	0.9999737	0.3867123	0.4539156	0.8871617	0.0024690	0.1465011	0.9888026	0.9424355	0.7597177	0.3071825	0.2463935	0.7297754	1.0000000	0.4468572	0.6945602	0.4137638	0.3751522	0.5726970	0.0165935	0.6778466	0.5021919	0.9794365	0.2310554	0.8204540	0.7862408	0.0542196	0.1776234
50	0.5963936	0.9467665	0.1905298	0.8454977	0.6517738	0.4233860	0.1319835	0.6629626	0.4582216	0.8735768	0.9774121	0.8329647	0.9965321	0.3239285	0.8078432	0.9999999	0.5646466	0.6578395	0.5050530	0.0353653	0.1089864	0.4986168	0.9862343	0.8013019	0.3789246	0.4748589	0.3313373	0.4602344	0.9984494	0.6151940	0.9899007	0.1120852	0.4467155	0.6553533	0.8274906	0.4865772	0.3603590	0.7612901	0.5808349	0.1731620	0.2630206	0.7997820	0.8801519	0.7563799	0.2868085	0.6469680	1.0000000	0.8675764	0.7360415	0.6120837	0.8187352	0.6386271	0.0004714	0.3613140	0.0376007	0.0236835	0.2501263	0.9534633	0.3653440	0.2213124	0.7406710	0.4972566	0.7038758	0.0000075	0.9067522	0.5141023	0.9738400	0.1572009	0.9999419	0.0897179	0.1964127	0.2623083	0.5372069	0.9999598	0.3855311	0.4620220	0.8999958	0.0026121	0.1039947	0.9887989	0.9661589	0.7597062	0.2957398	0.2396041	0.7289257	1.0000000	0.4413340	0.6679725	0.3913163	0.3756088	0.5731701	0.0152868	0.6658432	0.5026329	0.9792377	0.2262904	0.8205265	0.7879820	0.0506151	0.2868926
100	0.6451782	0.9478247	0.1885274	0.8602482	0.5293385	0.4276528	0.0692574	0.6631618	0.4566228	0.9331621	0.9775682	0.6881953	0.9962417	0.3090981	0.8744609	0.9999999	0.6362957	0.6581052	0.5015239	0.0353730	0.1108926	0.5073701	0.9888730	0.7658902	0.2774587	0.4751620	0.2889688	0.4601531	0.9988659	0.6691327	0.9891232	0.0970946	0.4464853	0.6496400	0.8387836	0.2649131	0.3689774	0.8474178	0.5088551	0.0570398	0.2985932	0.7064094	0.8818017	0.4931748	0.3064054	0.6469711	1.0000000	0.7448468	0.7360627	0.6121341	0.8023708	0.6795997	0.0005785	0.3424854	0.0287603	0.0227041	0.4497932	0.9466935	0.3226388	0.2240159	0.7471094	0.4065125	0.7155382	0.0000029	0.9068515	0.4473143	0.9710965	0.1105399	0.9999305	0.1458132	0.1922994	0.3063885	0.5373370	0.9995908	0.3793286	0.4937235	0.9316624	0.0035566	0.0945389	0.9887119	0.9822077	0.7615020	0.2790995	0.2049569	0.7078372	1.0000000	0.4158269	0.5127769	0.2935629	0.3777274	0.5754577	0.0116592	0.6147796	0.5271606	0.9773569	0.1975983	0.8214582	0.7786516	0.0392033	0.4100789
150	0.6681104	0.9507667	0.1848221	0.8816850	0.4598250	0.4307377	0.0528324	0.6637395	0.4553104	0.9636476	0.9780227	0.5991398	0.9953587	0.2955091	0.9025481	1.0000000	0.6748141	0.6592828	0.4953169	0.0354203	0.1167720	0.5224943	0.9894943	0.7454890	0.2223077	0.4753832	0.2868096	0.4600094	0.9991728	0.7020297	0.9771744	0.0985354	0.4457499	0.6316706	0.8680483	0.1972067	0.3797799	0.8993056	0.4629436	0.0161727	0.3269044	0.6754307	0.8376581	0.3504231	0.3301391	0.6469894	1.0000000	0.6884691	0.7361848	0.6121978	0.7884631	0.7161232	0.0007216	0.3184967	0.0237951	0.0214872	0.5458173	0.9390452	0.2622395	0.2325924	0.7469156	0.2873699	0.7260846	0.0000009	0.9109764	0.3667262	0.9649646	0.0795742	0.9999068	0.1789895	0.1854071	0.3779040	0.5369902	0.9976123	0.3704408	0.5153574	0.9523431	0.0051843	0.1090094	0.9884182	0.9827178	0.7660030	0.2782994	0.1603146	0.5979305	1.0000000	0.3882127	0.3707790	0.2220791	0.3802846	0.5797351	0.0095077	0.5623413	0.6042491	0.9727305	0.1578197	0.8249111	0.7636060	0.0303463	0.4943393
200	0.6783872	0.9542993	0.1818832	0.9004954	0.4250773	0.4275300	0.0521021	0.6644288	0.4545483	0.9768070	0.9786240	0.5566364	0.9940635	0.2891184	0.9119060	1.0000000	0.6923047	0.6615845	0.4892558	0.0355740	0.1258457	0.5367592	0.9893740	0.7356786	0.1966888	0.4754765	0.3047533	0.4598531	0.9993591	0.7177029	0.9509974	0.1012384	0.4449118	0.6052853	0.8967652	0.1792290	0.3892788	0.9249629	0.4411804	0.0042744	0.3411525	0.6678154	0.7784492	0.2862356	0.3479453	0.6470354	1.0000000	0.6665291	0.7364848	0.6122314	0.7822850	0.7435824	0.0007777	0.3128224	0.0181817	0.0204626	0.5845163	0.9339785	0.2118096	0.2453246	0.7384582	0.2091762	0.7350700	0.0000002	0.9163987	0.3125438	0.9568282	0.0647787	0.9998723	0.2020988	0.1773237	0.4426765	0.5355632	0.9949933	0.3624014	0.5093210	0.9614817	0.0068641	0.1214989	0.9880245	0.9763591	0.7710677	0.2856813	0.1253453	0.4664204	1.0000000	0.3798895	0.2962860	0.1900594	0.3820345	0.5832033	0.0089018	0.5327819	0.6385153	0.9676640	0.1289342	0.8307856	0.7531057	0.0268819	0.5541726
250	0.6832745	0.9569904	0.1805104	0.9133345	0.4059119	0.4178548	0.0541693	0.6650734	0.4530566	0.9821109	0.9791382	0.5384224	0.9927684	0.2876642	0.9147748	1.0000000	0.7000048	0.6644639	0.4848213	0.0358920	0.1346976	0.5446791	0.9891447	0.7313401	0.1855916	0.4754910	0.3279051	0.4597206	0.9994594	0.7221239	0.9205857	0.1022153	0.4449138	0.5791245	0.9165408	0.1754205	0.3964682	0.9348404	0.4298846	0.0010957	0.3470673	0.6666800	0.7308991	0.2598043	0.3587423	0.6470886	1.0000000	0.6585418	0.7368243	0.6122247	0.7842073	0.7630284	0.0007359	0.3234933	0.0125424	0.0196614	0.5992114	0.9312032	0.1782568	0.2607145	0.7296451	0.1730716	0.7419322	0.0000001	0.9211342	0.2878981	0.9489386	0.0591585	0.9998301	0.2187049	0.1693617	0.4877162	0.5335101	0.9939027	0.3575693	0.4854583	0.9640513	0.0081741	0.1278293	0.9878182	0.9686024	0.7750818	0.2938945	0.1036786	0.3871842	1.0000000	0.4190022	0.2657534	0.1780026	0.3825632	0.5818679	0.0091331	0.5207898	0.6465949	0.9642984	0.1132645	0.8370719	0.7490142	0.0275687	0.5938117
300	0.6857583	0.9584712	0.1801912	0.9210838	0.3928052	0.4054621	0.0556234	0.6659556	0.4499079	0.9841868	0.9794793	0.5309891	0.9917428	0.2881580	0.9157208	1.0000000	0.7036728	0.6672436	0.4814997	0.0363524	0.1406421	0.5449948	0.9889792	0.7295192	0.1809634	0.4754694	0.3488904	0.4596247	0.9995066	0.7198427	0.8957297	0.1021337	0.4464046	0.5584503	0.9282395	0.1756901	0.4012071	0.9372101	0.4251399	0.0002859	0.3493758	0.6668984	0.7013283	0.2494606	0.3646777	0.6470955	1.0000000	0.6557246	0.7368643	0.6121912	0.7910968	0.7764134	0.0006510	0.3415446	0.0083611	0.0189486	0.6047933	0.9295643	0.1572520	0.2788397	0.7245226	0.1602805	0.7465823	0.0000000	0.9247171	0.2809406	0.9425792	0.0576934	0.9997856	0.2301049	0.1624592	0.5145916	0.5318224	0.9941395	0.3566319	0.4583589	0.9637471	0.0089870	0.1295378	0.9879712	0.9621236	0.7775625	0.2997807	0.0918686	0.3460237	1.0000000	0.5358544	0.2553039	0.1738833	0.3822319	0.5741651	0.0097132	0.5165370	0.6479388	0.9627464	0.1059395	0.8417524	0.7491056	0.0306921	0.6177048
350	0.6870401	0.9590485	0.1803114	0.9256689	0.3823882	0.3943150	0.0563742	0.6674732	0.4453407	0.9849918	0.9796951	0.5279836	0.9910430	0.2890163	0.9160856	1.0000000	0.7057256	0.6696478	0.4782200	0.0368333	0.1429903	0.5397178	0.9888860	0.7287904	0.1790742	0.4754368	0.3645109	0.4595630	0.9995230	0.7143508	0.8792017	0.1017983	0.4492662	0.5442503	0.9344097	0.1769070	0.4039324	0.9365160	0.4241255	0.0000855	0.3502992	0.6672174	0.6854834	0.2455451	0.3678268	0.6470097	1.0000000	0.6547468	0.7363073	0.6121486	0.7988486	0.7851359	0.0005670	0.3600220	0.0057948	0.0183433	0.6070262	0.9282472	0.1436866	0.2992096	0.7222537	0.1569831	0.7493735	0.0000000	0.9273478	0.2806734	0.9379254	0.0577908	0.9997447	0.2378954	0.1570659	0.5288993	0.5310591	0.9948008	0.3586630	0.4361395	0.9625985	0.0093562	0.1282048	0.9884020	0.9580283	0.7786644	0.3030150	0.0858826	0.3024303	1.0000000	0.6972975	0.2523743	0.1726294	0.3816183	0.5619135	0.0103058	0.5145361	0.6480756	0.9624102	0.1028079	0.8438828	0.7509750	0.0347950	0.6308931
400	0.6876709	0.9591448	0.1805356	0.9285649	0.3739577	0.3864018	0.0568538	0.6697342	0.4403771	0.9853059	0.9798643	0.5266880	0.9906084	0.2897108	0.9162246	1.0000000	0.7070882	0.6717871	0.4744114	0.0371884	0.1424742	0.5320739	0.9888398	0.7285173	0.1783108	0.4754064	0.3739123	0.4595276	0.9995226	0.7081322	0.8695386	0.1015676	0.4528138	0.5353308	0.9372267	0.1780480	0.4052830	0.9349054	0.4245409	0.0000367	0.3506954	0.6674281	0.6777607	0.2440977	0.3694899	0.6468271	1.0000000	0.6544103	0.7351038	0.6121089	0.8044291	0.7903479	0.0005034	0.3754735	0.0043698	0.0178888	0.6080435	0.9269111	0.1343874	0.3201917	0.7213464	0.1566850	0.7508002	0.0000000	0.9293192	0.2813474	0.9346716	0.0583081	0.9997115	0.2435444	0.1532273	0.5356916	0.5310892	0.9954032	0.3619504	0.4209809	0.9614772	0.0094104	0.1256586	0.9888983	0.9563631	0.7787778	0.3044233	0.0829531	0.2314102	1.0000000	0.8286714	0.2519235	0.1723419	0.3810797	0.5486591	0.0107461	0.5128115	0.6480956	0.9627766	0.1013846	0.8436058	0.7531643	0.0387759	0.6375103
450	0.6879493	0.9590554	0.1807447	0.9305616	0.3675596	0.3818574	0.0572845	0.6724651	0.4360574	0.9854324	0.9800321	0.5259998	0.9903538	0.2901702	0.9162533	1.0000000	0.7081325	0.6738770	0.4701809	0.0373435	0.1403673	0.5247483	0.9888189	0.7284270	0.1780021	0.4753834	0.3779667	0.4595103	0.9995140	0.7026587	0.8643516	0.1014988	0.4562767	0.5300407	0.9382598	0.1788614	0.4058186	0.9333524	0.4251103	0.0000250	0.3508762	0.6675449	0.6742325	0.2435721	0.3703680	0.6465843	1.0000000	0.6542950	0.7334569	0.6120775	0.8065370	0.7931394	0.0004640	0.3868010	0.0036136	0.0175677	0.6086319	0.9255481	0.1277856	0.3396145	0.7209817	0.1571521	0.7513236	0.0000000	0.9308258	0.2812114	0.9324499	0.0588037	0.9996865	0.2479531	0.1507611	0.5384530	0.5314182	0.9958239	0.3649657	0.4122411	0.9606415	0.0092885	0.1235500	0.9892846	0.9565344	0.7783163	0.3049294	0.0815208	0.1639429	1.0000000	0.9052679	0.2522724	0.1723427	0.3807084	0.5374419	0.0110131	0.5110324	0.6481399	0.9634946	0.1004257	0.8417186	0.7550414	0.0419474	0.6403837
500	0.6880493	0.9589294	0.1809140	0.9319905	0.3631733	0.3798991	0.0576891	0.6751974	0.4329565	0.9854883	0.9802026	0.5255071	0.9902100	0.2904507	0.9162307	1.0000000	0.7090373	0.6760208	0.4660142	0.0373195	0.1378350	0.5191687	0.9888101	0.7284056	0.1778756	0.4753683	0.3785017	0.4595043	0.9995028	0.6985521	0.8617284	0.1015359	0.4591313	0.5270194	0.9385085	0.1793697	0.4059312	0.9322106	0.4254003	0.0000221	0.3509596	0.6676055	0.6726942	0.2433838	0.3708252	0.6463320	1.0000000	0.6542556	0.7316827	0.6120553	0.8053856	0.7944487	0.0004451	0.3941368	0.0032177	0.0173554	0.6090724	0.9242928	0.1231400	0.3555955	0.7208353	0.1578111	0.7513202	0.0000000	0.9319656	0.2803412	0.9309681	0.0591363	0.9996690	0.2514755	0.1493874	0.5392858	0.5315887	0.9960821	0.3668862	0.4083026	0.9600974	0.0091024	0.1226969	0.9894878	0.9577361	0.7776180	0.3051433	0.0807916	0.1237177	1.0000000	0.9420418	0.2529094	0.1724029	0.3804660	0.5296804	0.0111532	0.5093919	0.6482067	0.9643121	0.0994707	0.8391795	0.7564440	0.0440664	0.6412819
550	0.6320914	0.9587845	0.1811230	0.9302732	0.4619482	0.3733497	0.1978740	0.6775084	0.4313412	0.9283331	0.9803376	0.6326552	0.9901638	0.2934140	0.8320267	1.0000000	0.6452340	0.6781202	0.4647687	0.0371826	0.1336862	0.5136543	0.9843143	0.7591997	0.2674771	0.4752394	0.4456977	0.4595110	0.9993243	0.6447423	0.8722187	0.1466091	0.4612452	0.5255752	0.9390697	0.5192881	0.4053132	0.8787931	0.4071506	0.1279895	0.3375907	0.8036199	0.5499343	0.4840083	0.3668088	0.6461099	1.0000000	0.7866658	0.7300606	0.6120363	0.8075740	0.7775701	0.0004261	0.3916038	0.0060850	0.0175735	0.4055233	0.9260140	0.1358798	0.3535844	0.7263860	0.2043048	0.7427001	0.0000008	0.9335232	0.2988595	0.9322464	0.0792940	0.9996614	0.1863875	0.1484112	0.5317899	0.5314236	0.9971059	0.3684783	0.3923319	0.9520972	0.0087767	0.1820366	0.9895461	0.9173744	0.7762833	0.3041081	0.0841479	0.3123999	1.0000000	0.7453571	0.2695935	0.1685821	0.3766113	0.5246874	0.0127504	0.5200687	0.6353108	0.9669608	0.1005028	0.8366500	0.7567883	0.0475526	0.5220997
