Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.2332954	0.4294750	0.4985124	0.0858209	0.2829497	0.2501729	0.5622652	0.1322430	0.0483198	0.5223182	0.5888090	0.5563051	0.4782445	0.3878314	0.0883620	0.0095138	0.6498087	0.2877099	0.2739093	0.2222963	0.2851002	0.3886987	0.3229002	0.4838227	0.3682041	0.0200513	0.0046999	0.1750378	0.2878140	0.0204823	0.1243073	0.2314291	0.4315114	0.3792026	0.2234521	0.4508367	0.5782795	0.3003661	0.7290960	0.1133133	0.5346956	0.5660487	0.0645875	0.0154376	0.5620640	0.6804580	0.4896864	0.0303401	0.1121484	0.6466756	0.6899936	0.0042581	0.5129114	0.6367847	0.6496405	0.5613836	0.6824820	0.0436411	0.2185915	0.1639906	0.4230283	0.4857088	0.1345030	0.0008894	0.3874171	0.5602638	0.4200999	0.0005040	0.3589600	0.0812283	0.2185693	0.2784979	0.4109387	0.0411256	0.0089982	0.5172090	0.6091777	0.0073133	0.0851802	0.1323656	0.3296334	0.6291871	0.1809038	0.0704174	0.0598509	0.1633591	0.5674456	0.3111588	0.3062467	0.1423889	0.2655448	0.0153271	0.3687114	0.7172508	0.0207202	0.1499196	0.6850840	0.5680898	0.4890940	0.5290182
700	0.1868645	0.3399441	0.6570085	0.1327676	0.3596769	0.2865482	0.5406197	0.0866511	0.0678311	0.4679640	0.6636683	0.5422652	0.4263160	0.3588097	0.0758031	0.0021812	0.6397595	0.3080802	0.1650665	0.1496009	0.2096565	0.3858484	0.3399361	0.3953795	0.3697085	0.0083214	0.0056693	0.3245226	0.3800956	0.0470767	0.1465555	0.1644126	0.5717950	0.3723507	0.2117598	0.5396372	0.4975417	0.2887368	0.7043003	0.1247161	0.6272312	0.6544931	0.0275015	0.0231415	0.4892697	0.6645958	0.6143736	0.0200100	0.1432204	0.5912034	0.5233700	0.0111415	0.5215291	0.7039541	0.7817248	0.6202220	0.7031442	0.0107037	0.2429638	0.1758042	0.5600390	0.4429301	0.0453611	0.0002512	0.3644081	0.5715629	0.4080342	0.0000000	0.4505004	0.0979709	0.2716132	0.3997546	0.4090402	0.0363705	0.0077655	0.5163791	0.6348889	0.0096659	0.0759013	0.1316242	0.4225734	0.5332262	0.2435365	0.0657655	0.0841670	0.1203901	0.6511559	0.2889484	0.3480914	0.2094964	0.2547862	0.0313312	0.4071619	0.7230112	0.0284418	0.1262877	0.6838616	0.5328352	0.6109268	0.4793330
750	0.1843846	0.3590586	0.5585247	0.0901890	0.4360016	0.3127687	0.7123139	0.0906033	0.0490028	0.2143547	0.6194752	0.5529543	0.7227427	0.3268326	0.0878074	0.0056612	0.6624703	0.1578420	0.1003550	0.1430542	0.2332827	0.4962774	0.3684875	0.5030004	0.3866421	0.0319998	0.0036013	0.3434848	0.2993849	0.0680623	0.1130734	0.1738132	0.6469126	0.3004464	0.1444018	0.6784421	0.4259379	0.2969195	0.6893185	0.1678053	0.5269847	0.6603795	0.0426905	0.0071677	0.5564280	0.7020168	0.6595704	0.0470893	0.1758223	0.5867074	0.6082316	0.0289275	0.6130566	0.6194079	0.7429536	0.5967652	0.7336797	0.0060893	0.2428212	0.1935737	0.4757416	0.4385165	0.0160456	0.0000000	0.3479125	0.6238987	0.4848090	0.0001889	0.5965646	0.1475156	0.1758480	0.3833828	0.3912121	0.1188794	0.0031613	0.4497805	0.4850366	0.0079082	0.1120046	0.0919931	0.3020078	0.5679105	0.2060300	0.1044311	0.0434619	0.0860726	0.7727872	0.1766933	0.4612603	0.1038374	0.1311207	0.0547189	0.3037481	0.6352679	0.0037262	0.1244156	0.8006042	0.6154405	0.6825214	0.5181225
800	0.1871971	0.3479127	0.5460777	0.1402918	0.3364008	0.3085080	0.6672830	0.1297545	0.1472626	0.1638057	0.6307994	0.6305874	0.5700878	0.3054663	0.0659465	0.0174726	0.7045267	0.3004828	0.0659214	0.1560899	0.3254875	0.5460355	0.3289592	0.4889928	0.3431723	0.0220097	0.0305209	0.2962551	0.4553677	0.0399293	0.1353041	0.2706640	0.7167816	0.2170067	0.1682109	0.6502153	0.5216191	0.4033230	0.6579761	0.1650922	0.4901806	0.6618075	0.0419170	0.0148701	0.5291449	0.6946078	0.6070695	0.0200935	0.2225399	0.7306935	0.4586483	0.0380675	0.6564949	0.5828953	0.6359615	0.6818528	0.5877695	0.0130949	0.2576263	0.1861843	0.7273075	0.5006130	0.0210235	0.0023583	0.4536597	0.5851178	0.4824515	0.0097972	0.5589843	0.1450890	0.1406008	0.3206971	0.3584495	0.0213496	0.0046984	0.5617544	0.6951574	0.0115076	0.1020587	0.0859408	0.3356675	0.4892919	0.2716814	0.0770244	0.0571298	0.1264672	0.7064999	0.2559211	0.4236493	0.1289718	0.2533094	0.0980573	0.3859350	0.5767227	0.0130238	0.1278893	0.7576703	0.5516073	0.5673726	0.5602160
850	0.1727012	0.3401396	0.5993326	0.0846024	0.2467950	0.3271395	0.6622217	0.1183199	0.3254724	0.0947711	0.5730851	0.4992796	0.6188735	0.2530992	0.0806379	0.0213392	0.6523529	0.2066119	0.0474446	0.1129685	0.2842954	0.4247458	0.3435098	0.5211819	0.3984141	0.0884226	0.1003577	0.2096705	0.5112191	0.0483888	0.2050879	0.2203115	0.6876111	0.2970049	0.1445529	0.7143602	0.4524133	0.3070342	0.6191730	0.1478456	0.4853753	0.7591590	0.0610175	0.0100554	0.5575388	0.6896674	0.7317453	0.0225120	0.1660882	0.6691722	0.5547837	0.0569922	0.7379058	0.6213719	0.6572591	0.6949125	0.6534929	0.0083620	0.2002747	0.1384630	0.5958420	0.5527033	0.0059665	0.0006014	0.3283291	0.5727523	0.5291150	0.0006475	0.6491525	0.1896762	0.1555082	0.3800234	0.4009074	0.0462805	0.0242153	0.6188404	0.5830325	0.0034355	0.0844191	0.0694032	0.3445782	0.4613300	0.3082767	0.1038027	0.0381397	0.0721430	0.7169334	0.2665414	0.5069014	0.1043337	0.1393625	0.0406016	0.2866956	0.5484906	0.0048597	0.0557466	0.6457145	0.5721577	0.6201975	0.4887294
900	0.2077839	0.3188982	0.6587186	0.0641235	0.2436651	0.3064250	0.5072837	0.0991942	0.4176764	0.1121562	0.7999599	0.5774119	0.6666329	0.3274448	0.0959302	0.0656700	0.6035235	0.1364118	0.0763476	0.1361210	0.3022712	0.5091554	0.2453269	0.6133873	0.4457590	0.0882194	0.1708762	0.1703535	0.4766545	0.1379945	0.2003901	0.2283237	0.6901107	0.2790513	0.1553037	0.6058351	0.4580473	0.3299524	0.7763492	0.2558073	0.4678583	0.7587662	0.0659455	0.0078674	0.4458318	0.6452654	0.6651517	0.0309940	0.1505015	0.6718370	0.5949354	0.0173379	0.6824972	0.6065488	0.6570640	0.5386524	0.5682962	0.0130462	0.1815593	0.0856670	0.6302563	0.6570501	0.0062183	0.0031003	0.4073214	0.6487159	0.4104840	0.0008008	0.5753352	0.1779168	0.1071397	0.4570640	0.4359482	0.0600019	0.0004660	0.5460668	0.7218437	0.0060657	0.1010425	0.1250324	0.4100591	0.4926538	0.3640099	0.0771907	0.0454923	0.1105846	0.6067895	0.2627179	0.5211676	0.1400035	0.1669453	0.0724592	0.3481584	0.6324465	0.0053640	0.0739254	0.5914054	0.4916504	0.5050277	0.5102683
950	0.1736594	0.3682576	0.7267112	0.1116435	0.3651350	0.3160551	0.4942215	0.1627464	0.3998718	0.0670510	0.6305161	0.5480715	0.5973318	0.2263326	0.0870071	0.0579962	0.6644831	0.1577655	0.1205517	0.1050164	0.2311139	0.5280769	0.1643796	0.4553901	0.4051215	0.1494470	0.1227574	0.1412545	0.5417529	0.1198367	0.1629033	0.1917647	0.6685523	0.2560189	0.0796879	0.6794875	0.5316430	0.2922777	0.6215079	0.2078582	0.4307540	0.8186247	0.0537066	0.0259128	0.4505774	0.6288012	0.6745102	0.0377251	0.1701943	0.6706785	0.6113016	0.0220950	0.7906018	0.6093552	0.7198539	0.5146874	0.7213884	0.0179626	0.2121346	0.1990272	0.6645013	0.4843798	0.0008622	0.0046543	0.3624323	0.5298701	0.5049334	0.0008570	0.6322976	0.1406399	0.1723445	0.3866543	0.3585992	0.0449049	0.0041397	0.6005964	0.7054920	0.0091038	0.0927438	0.0957093	0.4231280	0.5052598	0.4834397	0.0866899	0.0437605	0.1821616	0.6117739	0.2241477	0.5468120	0.0984378	0.1520240	0.0712155	0.3359581	0.5721092	0.0086407	0.0803718	0.6033286	0.3321004	0.6168075	0.5909985
1000	0.1773350	0.5684765	0.6645255	0.1282024	0.3135585	0.2382403	0.5398630	0.1735899	0.4430865	0.0987895	0.7377920	0.5304866	0.7089431	0.1675988	0.0676489	0.0555623	0.3859127	0.2289697	0.0841180	0.1278582	0.2474894	0.5026438	0.1220008	0.6115607	0.3863186	0.0716948	0.1360805	0.0954877	0.5923659	0.0703801	0.1934670	0.1484613	0.7345384	0.2801413	0.1062574	0.6060765	0.6255178	0.2670008	0.7852902	0.3956087	0.4280568	0.6629844	0.0666707	0.0439298	0.4646237	0.6685245	0.6372923	0.0432258	0.1475459	0.7281540	0.4987054	0.0287650	0.6987861	0.4992462	0.7237676	0.6741808	0.6659574	0.0115656	0.1576905	0.1160964	0.5827103	0.5373707	0.0020088	0.0014519	0.5004885	0.5798369	0.5287568	0.0137165	0.7471783	0.2295954	0.1452325	0.4065863	0.4571037	0.0470422	0.0275527	0.6593624	0.5288400	0.0057113	0.1392247	0.0607986	0.4403230	0.4568942	0.6454675	0.0689206	0.0218330	0.2185106	0.7268260	0.2617460	0.5536890	0.1571221	0.1994674	0.0705932	0.2830862	0.6725853	0.0115521	0.0598891	0.7197411	0.2935044	0.5910869	0.6140841
0	0.3095363	0.4575886	0.7201417	0.1261998	0.4057501	0.3561945	0.6227164	0.1403026	0.6578787	0.1438026	0.6140084	0.4693475	0.5284612	0.1652328	0.0936104	0.0412374	0.4829531	0.1625066	0.0919160	0.1220222	0.2611290	0.4769566	0.0895736	0.5540504	0.4793982	0.0848017	0.2297785	0.0604009	0.4902167	0.0777942	0.2098944	0.2276032	0.7113033	0.2059545	0.1217459	0.5590248	0.5368720	0.3909614	0.6501939	0.3112597	0.4668142	0.6704386	0.0521264	0.0344150	0.6232109	0.7811600	0.6287723	0.0660344	0.1511501	0.6893805	0.6253713	0.0084368	0.6497095	0.6540790	0.7486694	0.5029464	0.5746670	0.0159025	0.2216470	0.1217453	0.7205603	0.3380105	0.0023510	0.0099330	0.4294302	0.6563791	0.4100733	0.0075249	0.7527390	0.0890947	0.1521137	0.4736892	0.4175252	0.0657583	0.0047294	0.5574344	0.6570225	0.0127848	0.0902785	0.0860480	0.5060430	0.5737036	0.5153809	0.0756468	0.0193535	0.2204706	0.6463036	0.3040805	0.4666431	0.1354679	0.1629868	0.0761097	0.5018869	0.5897274	0.0035523	0.0732776	0.6804375	0.4304560	0.4886237	0.5798600
50	0.1524146	0.2444559	0.6388443	0.1280611	0.0826437	0.2947241	0.6002962	0.1282456	0.5032520	0.1065545	0.5869979	0.5476608	0.6155810	0.5311436	0.0957841	0.0506439	0.4580449	0.3559807	0.5110690	0.1492360	0.3740982	0.5159117	0.0622145	0.5277294	0.4436868	0.1233903	0.2071116	0.0850419	0.4167928	0.5129236	0.1652272	0.1915073	0.6345144	0.2188383	0.1498304	0.6156927	0.4833637	0.3251042	0.6141814	0.3180947	0.4559964	0.6561428	0.0820991	0.0568287	0.1880583	0.7232291	0.7073339	0.0373149	0.1080355	0.6674042	0.6458745	0.0113457	0.4501528	0.7681247	0.7450876	0.2579781	0.7377911	0.0395799	0.2629465	0.0933898	0.4871823	0.3457728	0.1192037	0.0124802	0.3457559	0.4805933	0.4192026	0.2106471	0.5530273	0.1353041	0.0628597	0.3022349	0.4105200	0.3278410	0.0058753	0.6383944	0.7207334	0.0270398	0.1545359	0.0460213	0.5605260	0.5554103	0.3356640	0.1138540	0.0220537	0.1809927	0.6952081	0.2495296	0.5629311	0.1240877	0.0710691	0.1565888	0.4342278	0.6000556	0.0157063	0.0481510	0.7405438	0.4013546	0.4652405	0.2669658
100	0.0690507	0.1408978	0.5344207	0.1451052	0.0197391	0.2210605	0.5183320	0.2254265	0.4844111	0.1446606	0.5030290	0.4912864	0.4801563	0.4633120	0.1283323	0.0086985	0.5495378	0.3275650	0.6040361	0.2659058	0.6019555	0.4751071	0.0136359	0.5005068	0.4130282	0.2289625	0.2464724	0.1647563	0.4315090	0.4909731	0.1122890	0.1641405	0.6733147	0.2691061	0.2273976	0.5934401	0.6403728	0.3827428	0.5873392	0.2100011	0.5597744	0.6927648	0.0533630	0.1094030	0.1900172	0.7363368	0.6119054	0.0301403	0.0547041	0.8065588	0.6816545	0.0081579	0.4055384	0.6434416	0.6581131	0.1244335	0.6357497	0.0244028	0.3494964	0.1141570	0.4114697	0.4360622	0.1343231	0.0303002	0.2942015	0.3870885	0.4043552	0.2197436	0.6360639	0.0751747	0.0232990	0.2539707	0.4051722	0.5541320	0.0036149	0.6106281	0.7344859	0.0021831	0.1729025	0.1383824	0.4959914	0.5072923	0.3109683	0.0926210	0.0240711	0.2178310	0.6927750	0.4175465	0.4810188	0.1873230	0.1046239	0.1600896	0.3573904	0.6139519	0.0113855	0.0430328	0.6997390	0.5502616	0.5022184	0.1704513
150	0.0636775	0.2039807	0.6241166	0.1216953	0.0168060	0.2346054	0.5446470	0.2902836	0.3066240	0.3775090	0.4663143	0.4961826	0.5730541	0.5164636	0.1052883	0.0233103	0.6506055	0.4726031	0.5609961	0.3208408	0.7151010	0.4797280	0.0135361	0.4068654	0.4231579	0.1710187	0.0950501	0.1611238	0.4353791	0.4427463	0.1271228	0.1671932	0.6689332	0.3165075	0.2498600	0.7684001	0.4879967	0.3263119	0.6961761	0.2159986	0.5413122	0.6285974	0.0723510	0.2055344	0.1228390	0.6488036	0.7591753	0.0610437	0.0396091	0.8413657	0.6356401	0.0381384	0.4487419	0.6141567	0.6804228	0.1147566	0.6972584	0.0708086	0.3294662	0.2049904	0.3317480	0.3857728	0.2624735	0.0036617	0.3565690	0.4063883	0.5381165	0.1682112	0.5957982	0.0279417	0.0391966	0.3270680	0.3679395	0.5126666	0.0085908	0.5712141	0.6400205	0.0047992	0.2167622	0.2164538	0.5579718	0.5244224	0.1633830	0.0746517	0.0063912	0.2684184	0.6441501	0.3287214	0.4615680	0.1167039	0.2111330	0.1527204	0.2805733	0.5194702	0.0359995	0.0444451	0.7566453	0.5603638	0.5765745	0.2076872
200	0.0533676	0.1196852	0.7132639	0.0696148	0.0163086	0.1413382	0.6545990	0.2919617	0.2179405	0.4729812	0.4464937	0.4620907	0.4026576	0.5481600	0.1444527	0.0189556	0.6942643	0.4241379	0.6712301	0.3873334	0.5050364	0.5074750	0.0383638	0.4245874	0.4285540	0.1135803	0.0454158	0.2763467	0.3901763	0.4455043	0.0809324	0.1443810	0.7499254	0.3712789	0.2094956	0.7371811	0.4779884	0.2659562	0.6516268	0.1516288	0.5636816	0.6742073	0.1263183	0.1829697	0.1041439	0.6928449	0.7242594	0.0565177	0.0321606	0.7456715	0.6084187	0.0668629	0.3892534	0.6223422	0.5621869	0.0803642	0.6391211	0.0780616	0.2933251	0.1862919	0.3251648	0.3796116	0.3029407	0.0063745	0.3593882	0.4233873	0.4681535	0.1628311	0.4834741	0.0189681	0.0178472	0.4026134	0.4162351	0.4761657	0.0209699	0.5307188	0.8862718	0.0008134	0.1520911	0.1819807	0.4252894	0.5390752	0.2646645	0.1035723	0.0009157	0.2001796	0.6453989	0.1993160	0.4988776	0.1282799	0.1603992	0.1342749	0.3103365	0.5949025	0.0681497	0.0766219	0.6644093	0.6897366	0.6098001	0.1874457
250	0.0895195	0.0723682	0.5724611	0.0681120	0.0156493	0.1235264	0.5755599	0.3768943	0.0989608	0.5220414	0.4423858	0.4125649	0.3577080	0.5755291	0.1390549	0.0107843	0.7038631	0.4766092	0.6671054	0.5279041	0.5797004	0.4240364	0.0738238	0.4704427	0.4040571	0.1284513	0.0077071	0.2350346	0.3369384	0.5908729	0.0866947	0.1570172	0.5288178	0.4207672	0.2160170	0.5392738	0.4768777	0.3009228	0.5707983	0.1075770	0.7007100	0.6434834	0.1737248	0.1099437	0.1350868	0.6641426	0.6106686	0.1062008	0.0492420	0.6803716	0.6186777	0.0797276	0.4581731	0.6994950	0.6215682	0.1336638	0.5618939	0.0682990	0.2294766	0.1856766	0.3746394	0.4129766	0.2483918	0.0019607	0.3564064	0.3635179	0.4602294	0.1356510	0.4836744	0.0111697	0.0190065	0.3136045	0.4907970	0.4176600	0.0223593	0.6422810	0.6640096	0.0066861	0.0756292	0.1747758	0.4677238	0.6556125	0.1054041	0.0795352	0.0214959	0.2769966	0.7129809	0.2153594	0.5171233	0.1641490	0.1450883	0.1111221	0.3851721	0.6131881	0.1337000	0.1206342	0.6215051	0.6416830	0.5834778	0.1854604
300	0.0550094	0.0403552	0.6764285	0.1315454	0.0247509	0.1103146	0.5675860	0.4021096	0.0920313	0.6725448	0.3406082	0.4258474	0.4164792	0.6127854	0.1185397	0.0035523	0.6273316	0.3702706	0.7074965	0.4177293	0.7044311	0.5045923	0.1354686	0.5407351	0.5264666	0.0812751	0.0061860	0.2844311	0.3939967	0.4839865	0.0857090	0.1774602	0.5505111	0.4011345	0.3499039	0.6461474	0.5334462	0.3199282	0.7280955	0.1072149	0.6234617	0.7239067	0.1194958	0.1808863	0.0527574	0.6352153	0.5797348	0.0576981	0.0963948	0.6298239	0.7162113	0.1476865	0.5904186	0.8164530	0.6383668	0.0728850	0.6666301	0.0339223	0.3779151	0.2276525	0.4072405	0.2577360	0.3491348	0.0013738	0.5092909	0.4620000	0.4753657	0.1669611	0.4197068	0.0209772	0.0339134	0.4131977	0.4474821	0.5346372	0.0159163	0.6981208	0.6123236	0.0017890	0.0655857	0.1683955	0.4518219	0.5146139	0.0913978	0.0760387	0.0096739	0.3211545	0.7264915	0.2307566	0.4995848	0.0525223	0.2137428	0.1085452	0.3071452	0.6391782	0.0990735	0.0767201	0.6138804	0.5113931	0.5650969	0.2377850
350	0.0270131	0.0594512	0.6903494	0.0694464	0.0224143	0.0642322	0.5799910	0.4385047	0.0413434	0.6433655	0.1634402	0.5351505	0.4932970	0.6366556	0.1021106	0.0088292	0.5935172	0.5562898	0.6538782	0.4437059	0.5704331	0.3840922	0.2036935	0.4819780	0.3645633	0.0722288	0.0005934	0.2337220	0.3114702	0.5862459	0.0700507	0.2425936	0.5179877	0.6170071	0.3047624	0.6465910	0.5465068	0.3333016	0.7169541	0.0870304	0.5483381	0.6735311	0.1224699	0.1743912	0.0754327	0.7127013	0.6490210	0.0851764	0.0576343	0.6154097	0.5939167	0.0858627	0.5183125	0.6936163	0.7109990	0.0953645	0.8001634	0.0177248	0.3307834	0.3282590	0.4671901	0.3096529	0.3758255	0.0001622	0.3713390	0.3770590	0.4689828	0.1666949	0.2968144	0.0281246	0.0528874	0.4326695	0.4737100	0.5054799	0.0304346	0.5484199	0.6969722	0.0042255	0.1094849	0.1504346	0.3349302	0.5220383	0.1771685	0.1158783	0.0155511	0.2980495	0.6882352	0.2451431	0.4909177	0.0861294	0.1978327	0.0797498	0.2881754	0.7570008	0.1687416	0.1227857	0.6699196	0.5480318	0.4923306	0.2326812
400	0.0319433	0.0379704	0.6489675	0.1006575	0.0415720	0.0492786	0.5284755	0.4014960	0.0309920	0.5897985	0.1374914	0.4489623	0.4742713	0.5700227	0.1154262	0.0026427	0.6990910	0.4804514	0.6563921	0.3515821	0.5716733	0.4258879	0.3109199	0.3806182	0.5235337	0.0234746	0.0006331	0.1657962	0.4634963	0.6201022	0.0394515	0.1247441	0.4583972	0.5372755	0.3123467	0.5554623	0.5808252	0.3759895	0.6855089	0.1044013	0.6396855	0.5469491	0.2197420	0.1519723	0.0662153	0.8268314	0.6513385	0.0823873	0.0689012	0.7876847	0.6160084	0.0861586	0.4588112	0.6095852	0.6981455	0.0757912	0.8034573	0.0152448	0.3272125	0.3346769	0.4203757	0.2914778	0.3979684	0.0001307	0.3947071	0.4358416	0.3687785	0.2103747	0.4417497	0.0096552	0.0438300	0.4352921	0.4424169	0.5128846	0.0069373	0.5167955	0.7870786	0.0020316	0.0835774	0.2289505	0.3731768	0.5960649	0.1255377	0.1012953	0.0373652	0.3647753	0.6697687	0.2512853	0.3420891	0.0783437	0.3113892	0.0668659	0.2573744	0.5940979	0.1663012	0.1639408	0.6561336	0.5682803	0.6659634	0.2982585
450	0.0270699	0.0679553	0.6352415	0.0764407	0.0063768	0.0869659	0.6578733	0.3157230	0.0421119	0.5443069	0.1298391	0.4172654	0.3965013	0.6836915	0.1267658	0.0016728	0.6998816	0.4853561	0.6300941	0.4359481	0.7549313	0.4131778	0.2768113	0.3849008	0.5556206	0.0147866	0.0022866	0.1695236	0.5000507	0.5084378	0.0410843	0.1597038	0.4858707	0.4633450	0.4300372	0.6225952	0.5368822	0.3228875	0.6477691	0.1373981	0.4355466	0.7003980	0.2102346	0.1458090	0.1144717	0.6375159	0.5813132	0.0667262	0.0633397	0.6660359	0.7045828	0.0685167	0.4165010	0.6642680	0.6285457	0.1580154	0.6733943	0.0083424	0.4566167	0.2590495	0.3421730	0.1951954	0.4250120	0.0007151	0.2867799	0.4279787	0.4336520	0.1668288	0.3122958	0.0097688	0.0945524	0.4633748	0.3352950	0.4393613	0.0013837	0.5731216	0.6074522	0.0000000	0.0897483	0.1771721	0.4104080	0.5926485	0.1248317	0.0605890	0.0157122	0.3134451	0.6916424	0.2406749	0.4220269	0.1261386	0.2904948	0.1105395	0.3681307	0.6201282	0.1885956	0.1812591	0.6824230	0.6175562	0.5642591	0.3024402
500	0.0537971	0.0577197	0.7602899	0.0679841	0.0221467	0.0982101	0.7341076	0.3572422	0.0452818	0.7052517	0.2041078	0.3702986	0.4840387	0.7212967	0.1210313	0.0028667	0.7628181	0.5674165	0.5507995	0.3996512	0.6274352	0.3957418	0.3072609	0.3279695	0.4803168	0.0064782	0.0077826	0.2230928	0.4872603	0.5111978	0.0483250	0.1228833	0.4845523	0.5188974	0.2625973	0.6542308	0.6126130	0.2473604	0.5735012	0.1712912	0.7327697	0.6153046	0.1457139	0.1199881	0.1314463	0.6830947	0.6112553	0.0549149	0.0715421	0.6314859	0.6153712	0.0901991	0.5241326	0.6890461	0.6621581	0.1011412	0.6798106	0.0059426	0.4257137	0.3486547	0.4423058	0.2143826	0.5359274	0.0017174	0.2977354	0.3462282	0.4246992	0.2003162	0.4118596	0.0130734	0.0996059	0.5444098	0.3511507	0.4817098	0.0056596	0.6188520	0.6754521	0.0000000	0.1038266	0.2677744	0.4304453	0.5221762	0.1099743	0.0416507	0.0163253	0.2694583	0.6063711	0.2041721	0.3427928	0.1470378	0.2403871	0.1020868	0.2870397	0.5544311	0.1601500	0.1566596	0.7690863	0.7990529	0.5026686	0.2699939
550	0.0996333	0.2733822	0.5882083	0.1519045	0.2945935	0.1702964	0.6240154	0.3196925	0.0211948	0.6430505	0.4206999	0.3693724	0.4726662	0.5850400	0.0759816	0.0038627	0.8875314	0.4979342	0.2808195	0.2990078	0.3037330	0.4082127	0.3690799	0.4332915	0.4680780	0.0025288	0.0041281	0.1039340	0.5948797	0.0637236	0.0716259	0.0923548	0.4004736	0.4016689	0.3796260	0.7061982	0.5264429	0.3242657	0.5217717	0.1740922	0.8649684	0.6818268	0.2139213	0.1783820	0.3600468	0.6429450	0.4588475	0.0375609	0.1473447	0.6559939	0.8304824	0.0533858	0.4427962	0.6631315	0.7204301	0.3607081	0.7146353	0.0096243	0.3747178	0.4392510	0.4692975	0.2847433	0.3549709	0.0002783	0.3600491	0.5089441	0.4503399	0.0186364	0.3679059	0.0259562	0.1531957	0.4758107	0.4394646	0.1130857	0.0115475	0.5322010	0.7370630	0.0005311	0.1022787	0.1613215	0.4349671	0.5650696	0.1036983	0.0616957	0.1045137	0.4806454	0.6640409	0.2103677	0.3232781	0.1981455	0.2702575	0.0049244	0.3736237	0.6791081	0.1571790	0.1168262	0.8882267	0.6326840	0.4733975	0.4861830
600	0.1789392	0.2750688	0.6099747	0.0975873	0.3694566	0.2709518	0.6096446	0.1579360	0.0441481	0.5362391	0.6248910	0.4781409	0.5938780	0.5232288	0.0567417	0.0073613	0.6371168	0.2747729	0.2360919	0.3536191	0.2646286	0.4121656	0.3612742	0.4636545	0.4652344	0.0089625	0.0026307	0.0983906	0.5593183	0.0292631	0.1248006	0.1301006	0.4516354	0.5944895	0.3236945	0.5723254	0.4170760	0.3487684	0.5805867	0.1275174	0.5386899	0.6830795	0.1763504	0.0936429	0.4418133	0.6805353	0.5222111	0.0276038	0.1358188	0.5935521	0.5852805	0.0557298	0.4972052	0.7501333	0.6111696	0.5392518	0.6334957	0.0003180	0.2912450	0.3411398	0.4111241	0.3970126	0.2181171	0.0001223	0.3707621	0.5777288	0.4374424	0.0000000	0.4025595	0.0159065	0.1643620	0.3620410	0.4254539	0.0495784	0.0003673	0.5461654	0.6174256	0.0099460	0.0765856	0.1869503	0.5912212	0.6526452	0.1178096	0.0695873	0.0977704	0.4145750	0.7764960	0.2738198	0.3324975	0.1497707	0.2442623	0.0051357	0.3283932	0.6747223	0.1316309	0.1510779	0.7334040	0.7590322	0.4792960	0.6317657
650	0.1201060	0.4489483	0.6672936	0.0964120	0.3561250	0.2487692	0.6301639	0.1055160	0.0325302	0.5684578	0.6432133	0.4733064	0.6152091	0.4453873	0.0690785	0.0036552	0.6570861	0.2069972	0.1433166	0.2169841	0.2384169	0.4309069	0.2973768	0.4914676	0.5852611	0.0402736	0.0016884	0.0792575	0.6463165	0.0243072	0.1526104	0.1571508	0.4321864	0.4042209	0.1760278	0.6885935	0.5672513	0.3330437	0.5911401	0.0672869	0.6130237	0.6645616	0.1334511	0.0441655	0.4212847	0.6859849	0.7138007	0.0857377	0.1237577	0.6879715	0.6322805	0.0598723	0.5670848	0.6556756	0.6055422	0.5885445	0.6871271	0.0105027	0.1959298	0.2422019	0.5147963	0.4165181	0.1072181	0.0000000	0.3971906	0.4936722	0.4989224	0.0002343	0.3969011	0.0570600	0.1448048	0.2991597	0.3979153	0.0378489	0.0022451	0.6272034	0.7046523	0.0013940	0.0480431	0.0865379	0.5575357	0.5816521	0.1775880	0.0872719	0.0977259	0.2961944	0.6593823	0.2191875	0.4888911	0.1619186	0.2289648	0.0212550	0.3421877	0.6692404	0.0888170	0.1612292	0.7257517	0.6453568	0.6051424	0.4194491
