"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999807	0.3483874	0.4439034	0.6945856	0.3779689	1.0000000	0.2643061	0.2296678	0.9324929
100	0.0219251	0.9999807	0.3483552	0.4439009	0.6945856	0.3779689	1.0000000	0.2643092	0.1282983	0.9078605
150	0.0219251	0.9999807	0.3483401	0.4438999	0.6945856	0.3779689	1.0000000	0.2643120	0.0901240	0.8988725
200	0.0219251	0.9999807	0.3483331	0.4438996	0.6945856	0.3779689	1.0000000	0.2643138	0.0757485	0.8955929
250	0.0219251	0.9999807	0.3483299	0.4438995	0.6945856	0.3779689	1.0000000	0.2643148	0.0703352	0.8943962
300	0.0219251	0.9999807	0.3483285	0.4438994	0.6945856	0.3779689	1.0000000	0.2643153	0.0682969	0.8939595
350	0.0219251	0.9999807	0.3483279	0.4438994	0.6945856	0.3779689	1.0000000	0.2643155	0.0675294	0.8938002
400	0.0219251	0.9999807	0.3483276	0.4438994	0.6945856	0.3779689	1.0000000	0.2643156	0.0672405	0.8937421
450	0.0219251	0.9999807	0.3483275	0.4438994	0.6945856	0.3779689	1.0000000	0.2643157	0.0671317	0.8937208
500	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643157	0.0670908	0.8937131
550	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643149	0.3362531	0.9612173
600	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643123	0.4376171	0.9858487
650	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643095	0.4757893	0.9948364
700	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643075	0.4901640	0.9981159
750	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643062	0.4955770	0.9993125
800	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643056	0.4976151	0.9997491
850	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643053	0.4983825	0.9999085
900	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643051	0.4986714	0.9999666
950	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4987801	0.9999878
1000	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988210	0.9999956

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999823	0.3701364	0.3544819	0.6945856	0.3779689	1.0000000	0.2643061	0.4988454	1.0000000
100	0.0219250	0.9999844	0.3627991	0.3199507	0.6945856	0.3779689	1.0000000	0.2643090	0.4988458	1.0000000
150	0.0219249	0.9999837	0.3470021	0.3066167	0.6945856	0.3779689	1.0000000	0.2643114	0.4988465	1.0000000
200	0.0219249	0.9999807	0.3333264	0.3014676	0.6945856	0.3779689	1.0000000	0.2643129	0.4988473	1.0000000
250	0.0219250	0.9999769	0.3242111	0.2994793	0.6945856	0.3779689	1.0000000	0.2643137	0.4988479	1.0000000
300	0.0219252	0.9999734	0.3188931	0.2987121	0.6945856	0.3779689	1.0000000	0.2643141	0.4988484	1.0000000
350	0.0219254	0.9999709	0.3160335	0.2984167	0.6945856	0.3779689	1.0000000	0.2643143	0.4988487	1.0000000
400	0.0219255	0.9999692	0.3145783	0.2983038	0.6945856	0.3779689	1.0000000	0.2643144	0.4988489	1.0000000
450	0.0219256	0.9999683	0.3138667	0.2982613	0.6945856	0.3779689	1.0000000	0.2643144	0.4988490	1.0000000
500	0.0219257	0.9999678	0.3135291	0.2982458	0.6945856	0.3779689	1.0000000	0.2643144	0.4988490	1.0000000
550	0.0219258	0.9999633	0.2895386	0.3876641	0.6945856	0.3779689	1.0000000	0.2643140	0.4988490	1.0000000
600	0.0219260	0.9999569	0.2986424	0.4221925	0.6945856	0.3779689	1.0000000	0.2643124	0.4988489	1.0000000
650	0.0219262	0.9999598	0.3155762	0.4355268	0.6945856	0.3779689	1.0000000	0.2643101	0.4988486	1.0000000
700	0.0219261	0.9999669	0.3293319	0.4406775	0.6945856	0.3779689	1.0000000	0.2643081	0.4988480	1.0000000
750	0.0219259	0.9999728	0.3381408	0.4426666	0.6945856	0.3779689	1.0000000	0.2643067	0.4988474	1.0000000
800	0.0219256	0.9999765	0.3431489	0.4434332	0.6945856	0.3779689	1.0000000	0.2643059	0.4988468	1.0000000
850	0.0219254	0.9999785	0.3457961	0.4437269	0.6945856	0.3779689	1.0000000	0.2643054	0.4988464	1.0000000
900	0.0219253	0.9999796	0.3471272	0.4438379	0.6945856	0.3779689	1.0000000	0.2643052	0.4988461	1.0000000
950	0.0219252	0.9999801	0.3477724	0.4438789	0.6945856	0.3779689	1.0000000	0.2643051	0.4988459	1.0000000
1000	0.0219251	0.9999804	0.3480763	0.4438935	0.6945856	0.3779689	1.0000000	0.2643050	0.4988458	1.0000000

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999807	0.3483874	0.4439034	0.6945856	0.3779689	1.0000000	0.2643049	0.4988454	1.0000000
100	0.0219251	0.9999807	0.3483552	0.4439009	0.6945856	0.3779689	1.0000000	0.2643050	0.4988456	1.0000000
150	0.0219251	0.9999807	0.3483401	0.4438999	0.6945856	0.3779689	1.0000000	0.2643050	0.4988456	1.0000000
200	0.0219251	0.9999807	0.3483331	0.4438996	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
250	0.0219251	0.9999807	0.3483299	0.4438995	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
300	0.0219251	0.9999807	0.3483285	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
350	0.0219251	0.9999807	0.3483279	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
400	0.0219251	0.9999807	0.3483276	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
450	0.0219251	0.9999807	0.3483275	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
500	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
550	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
600	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
650	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
700	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
750	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
800	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
850	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
900	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
950	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
1000	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999909	0.7074505	0.4439034	0.6945856	0.3779689	1.0000000	0.1907760	0.4957182	1.0000000
100	0.0219247	0.9999976	0.8524988	0.4439000	0.6945856	0.3779689	1.0000000	0.1617142	0.4893437	1.0000000
150	0.0219243	0.9999993	0.9111038	0.4438963	0.6945856	0.3779689	1.0000000	0.1502277	0.4851187	1.0000000
200	0.0219242	0.9999997	0.9347825	0.4438919	0.6945856	0.3779689	1.0000000	0.1456878	0.4830006	1.0000000
250	0.0219241	0.9999998	0.9443495	0.4438879	0.6945856	0.3779689	1.0000000	0.1438935	0.4820289	1.0000000
300	0.0219240	0.9999999	0.9482148	0.4438849	0.6945856	0.3779689	1.0000000	0.1431843	0.4815981	1.0000000
350	0.0219240	0.9999999	0.9497765	0.4438830	0.6945856	0.3779689	1.0000000	0.1429040	0.4814104	1.0000000
400	0.0219240	0.9999999	0.9504074	0.4438818	0.6945856	0.3779689	1.0000000	0.1427932	0.4813294	1.0000000
450	0.0219240	0.9999999	0.9506623	0.4438812	0.6945856	0.3779689	1.0000000	0.1427494	0.4812947	1.0000000
500	0.0219240	0.9999999	0.9507653	0.4438809	0.6945856	0.3779689	1.0000000	0.1427321	0.4812800	1.0000000
550	0.0219240	0.9999997	0.5917303	0.4438807	0.6945856	0.3779689	1.0000000	0.2162544	0.4816752	1.0000000
600	0.0219240	0.9999988	0.4466658	0.4438807	0.6945856	0.3779689	1.0000000	0.2453136	0.4839259	1.0000000
650	0.0219241	0.9999956	0.3880540	0.4438807	0.6945856	0.3779689	1.0000000	0.2567990	0.4879380	1.0000000
700	0.0219242	0.9999907	0.3643725	0.4438812	0.6945856	0.3779689	1.0000000	0.2613385	0.4920071	1.0000000
750	0.0219244	0.9999862	0.3548044	0.4438826	0.6945856	0.3779689	1.0000000	0.2631326	0.4950130	1.0000000
800	0.0219246	0.9999834	0.3509389	0.4438850	0.6945856	0.3779689	1.0000000	0.2638417	0.4968586	1.0000000
850	0.0219248	0.9999819	0.3493778	0.4438881	0.6945856	0.3779689	1.0000000	0.2641219	0.4978701	1.0000000
900	0.0219249	0.9999812	0.3487479	0.4438913	0.6945856	0.3779689	1.0000000	0.2642326	0.4983851	1.0000000
950	0.0219250	0.9999809	0.3484943	0.4438940	0.6945856	0.3779689	1.0000000	0.2642764	0.4986345	1.0000000
1000	0.0219250	0.9999807	0.3483928	0.4438960	0.6945856	0.3779689	1.0000000	0.2642937	0.4987510	1.0000000

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219249	0.9999931	0.5146179	0.4439063	0.6327476	0.2570060	0.6085498	0.2735626	0.4990121	0.4676092
100	0.0219246	0.9999977	0.5817527	0.4439343	0.5661009	0.3217652	0.5456574	0.3082059	0.5017420	0.2733470
150	0.0219243	0.9999991	0.6088811	0.4439747	0.6250370	0.3946019	0.5355528	0.3441697	0.5117164	0.2024633
200	0.0219241	0.9999995	0.6198468	0.4439666	0.6996628	0.4321600	0.5339294	0.3606778	0.5290775	0.1765988
250	0.0219241	0.9999996	0.6242772	0.4439255	0.7419602	0.4471906	0.5336685	0.3616301	0.5459843	0.1671612
300	0.0219240	0.9999996	0.6260623	0.4438854	0.7608105	0.4525295	0.5336266	0.3569023	0.5557554	0.1637175
350	0.0219240	0.9999996	0.6267772	0.4438577	0.7683734	0.4543061	0.5336199	0.3519758	0.5583886	0.1624610
400	0.0219240	0.9999996	0.6270608	0.4438413	0.7712163	0.4548749	0.5336188	0.3484757	0.5570607	0.1620025
450	0.0219240	0.9999996	0.6271718	0.4438324	0.7722333	0.4550528	0.5336186	0.3463731	0.5545212	0.1618352
500	0.0219240	0.9999996	0.6272144	0.4438278	0.7725829	0.4551076	0.5336186	0.3452293	0.5521769	0.1617741
550	0.0219240	0.9999986	0.4609867	0.4438246	0.8006108	0.5344453	0.9250688	0.3203717	0.5490343	0.6941426
600	0.0219241	0.9999959	0.3938225	0.4438169	0.8095093	0.4579700	0.9879612	0.2834243	0.5371136	0.8883967
650	0.0219242	0.9999913	0.3666834	0.4438122	0.7774010	0.4094141	0.9980658	0.2625980	0.5209764	0.9592775
700	0.0219244	0.9999867	0.3557168	0.4438181	0.7399764	0.3890605	0.9996892	0.2550280	0.5086532	0.9851409
750	0.0219246	0.9999837	0.3512872	0.4438335	0.7151667	0.3816538	0.9999501	0.2547389	0.5015429	0.9945781
800	0.0219248	0.9999820	0.3495012	0.4438524	0.7028056	0.3791491	0.9999920	0.2571596	0.4982344	0.9980216
850	0.0219249	0.9999812	0.3487849	0.4438692	0.6976062	0.3783382	0.9999987	0.2597935	0.4971456	0.9992781
900	0.0219250	0.9999809	0.3485007	0.4438816	0.6956357	0.3780828	0.9999998	0.2617496	0.4971390	0.9997366
950	0.0219250	0.9999807	0.3483900	0.4438895	0.6949371	0.3780037	1.0000000	0.2629640	0.4975261	0.9999039
1000	0.0219250	0.9999807	0.3483483	0.4438942	0.6947001	0.3779795	1.0000000	0.2636398	0.4979580	0.9999649

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999807	0.3483874	0.4439034	0.6945856	0.3779689	1.0000000	0.1253851	0.4937976	0.5915613
100	0.0219251	0.9999807	0.3483552	0.4439009	0.6945856	0.3779689	1.0000000	0.0704779	0.4862985	0.4425275
150	0.0219251	0.9999807	0.3483401	0.4438999	0.6945856	0.3779689	1.0000000	0.0487762	0.4827769	0.3881471
200	0.0219251	0.9999807	0.3483331	0.4438996	0.6945856	0.3779689	1.0000000	0.0401987	0.4814041	0.3683044
250	0.0219251	0.9999807	0.3483299	0.4438995	0.6945856	0.3779689	1.0000000	0.0368086	0.4808833	0.3610641
300	0.0219251	0.9999807	0.3483285	0.4438994	0.6945856	0.3779689	1.0000000	0.0354686	0.4806867	0.3584222
350	0.0219251	0.9999807	0.3483279	0.4438994	0.6945856	0.3779689	1.0000000	0.0349390	0.4806125	0.3574582
400	0.0219251	0.9999807	0.3483276	0.4438994	0.6945856	0.3779689	1.0000000	0.0347297	0.4805846	0.3571064
450	0.0219251	0.9999807	0.3483275	0.4438994	0.6945856	0.3779689	1.0000000	0.0346469	0.4805740	0.3569781
500	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.0346142	0.4805700	0.3569312
550	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.1735215	0.4805843	0.7653528
600	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2284237	0.4812311	0.9143804
650	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2501234	0.4841252	0.9687586
700	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2587001	0.4886220	0.9886004
750	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2620899	0.4927184	0.9958404
800	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2634296	0.4955289	0.9984822
850	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2639591	0.4971704	0.9994462
900	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2641683	0.4980393	0.9997979
950	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2642510	0.4984708	0.9999263
1000	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2642836	0.4986758	0.9999731

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999898	0.5427195	0.4439034	0.6945856	0.3779689	1.0000000	0.2643059	0.2764703	1.0000000
100	0.0219247	0.9999963	0.6212078	0.4439000	0.6945856	0.3779689	1.0000000	0.2643085	0.1927262	1.0000000
150	0.0219244	0.9999985	0.6529190	0.4438965	0.6945856	0.3779689	1.0000000	0.2643109	0.1611894	1.0000000
200	0.0219242	0.9999991	0.6657308	0.4438924	0.6945856	0.3779689	1.0000000	0.2643125	0.1493134	1.0000000
250	0.0219241	0.9999993	0.6709066	0.4438885	0.6945856	0.3779689	1.0000000	0.2643134	0.1448414	1.0000000
300	0.0219241	0.9999994	0.6729971	0.4438856	0.6945856	0.3779689	1.0000000	0.2643138	0.1431575	1.0000000
350	0.0219240	0.9999994	0.6738413	0.4438836	0.6945856	0.3779689	1.0000000	0.2643140	0.1425235	1.0000000
400	0.0219240	0.9999994	0.6741820	0.4438824	0.6945856	0.3779689	1.0000000	0.2643141	0.1422848	1.0000000
450	0.0219240	0.9999994	0.6743195	0.4438818	0.6945856	0.3779689	1.0000000	0.2643142	0.1421949	1.0000000
500	0.0219240	0.9999994	0.6743748	0.4438814	0.6945856	0.3779689	1.0000000	0.2643142	0.1421611	1.0000000
550	0.0219240	0.9999989	0.4800578	0.4438812	0.6945856	0.3779689	1.0000000	0.2643135	0.3645234	1.0000000
600	0.0219241	0.9999966	0.4015459	0.4438812	0.6945856	0.3779689	1.0000000	0.2643112	0.4482630	1.0000000
650	0.0219242	0.9999922	0.3698239	0.4438814	0.6945856	0.3779689	1.0000000	0.2643088	0.4797981	1.0000000
700	0.0219244	0.9999875	0.3570071	0.4438824	0.6945856	0.3779689	1.0000000	0.2643071	0.4916735	1.0000000
750	0.0219246	0.9999841	0.3518288	0.4438844	0.6945856	0.3779689	1.0000000	0.2643060	0.4961453	1.0000000
800	0.0219248	0.9999822	0.3497372	0.4438873	0.6945856	0.3779689	1.0000000	0.2643055	0.4978291	1.0000000
850	0.0219249	0.9999813	0.3488929	0.4438904	0.6945856	0.3779689	1.0000000	0.2643052	0.4984630	1.0000000
900	0.0219250	0.9999809	0.3485527	0.4438933	0.6945856	0.3779689	1.0000000	0.2643051	0.4987017	1.0000000
950	0.0219250	0.9999808	0.3484161	0.4438955	0.6945856	0.3779689	1.0000000	0.2643050	0.4987915	1.0000000
1000	0.0219250	0.9999807	0.3483617	0.4438970	0.6945856	0.3779689	1.0000000	0.2643050	0.4988253	1.0000000

0	0.0219250	0.9999808	0.3484544	0.4439096	0.6945856	0.3779689	1.0000000	0.2643049	0.4988449	1.0000000
50	0.0219250	0.9999900	0.6290637	0.4439003	0.7184186	0.3913769	0.8516049	0.2663806	0.4988865	1.0000000
100	0.0219247	0.9999970	0.7424393	0.4438890	0.7360508	0.4210542	0.8277630	0.2712665	0.4993662	1.0000000
150	0.0219244	0.9999990	0.7882462	0.4438741	0.7590978	0.4415085	0.8239324	0.2739266	0.5004164	1.0000000
200	0.0219242	0.9999995	0.8067527	0.4438568	0.7760386	0.4509477	0.8233170	0.2735781	0.5014361	1.0000000
250	0.0219241	0.9999997	0.8142286	0.4438411	0.7851258	0.4545702	0.8232181	0.2718330	0.5019032	1.0000000
300	0.0219240	0.9999997	0.8172478	0.4438294	0.7892260	0.4558314	0.8232022	0.2700235	0.5017975	1.0000000
350	0.0219240	0.9999997	0.8184666	0.4438218	0.7908862	0.4562466	0.8231996	0.2686768	0.5013794	1.0000000
400	0.0219240	0.9999997	0.8189582	0.4438174	0.7915097	0.4563786	0.8231992	0.2678296	0.5009000	1.0000000
450	0.0219240	0.9999997	0.8191564	0.4438150	0.7917315	0.4564198	0.8231992	0.2673503	0.5004958	1.0000000
500	0.0219240	0.9999997	0.8192361	0.4438137	0.7918072	0.4564324	0.8231992	0.2670986	0.5002059	1.0000000
550	0.0219240	0.9999995	0.5385659	0.4438146	0.7734969	0.4382304	0.9715943	0.2636315	0.4999429	1.0000000
600	0.0219240	0.9999981	0.4251642	0.4438189	0.7560468	0.4071640	0.9954362	0.2578616	0.4991387	1.0000000
650	0.0219241	0.9999943	0.3793465	0.4438269	0.7320655	0.3894637	0.9992668	0.2554400	0.4978877	1.0000000
700	0.0219243	0.9999893	0.3608366	0.4438391	0.7132180	0.3820414	0.9998822	0.2561536	0.4968912	1.0000000
750	0.0219245	0.9999853	0.3533613	0.4438536	0.7025917	0.3793259	0.9999811	0.2582683	0.4964974	1.0000000
800	0.0219247	0.9999829	0.3503452	0.4438673	0.6976975	0.3784043	0.9999970	0.2604329	0.4966399	1.0000000
850	0.0219248	0.9999816	0.3491309	0.4438784	0.6957145	0.3781053	0.9999995	0.2620647	0.4970782	1.0000000
900	0.0219249	0.9999811	0.3486439	0.4438864	0.6949758	0.3780110	0.9999999	0.2631045	0.4975852	1.0000000
950	0.0219250	0.9999808	0.3484500	0.4438918	0.6947159	0.3779818	1.0000000	0.2636981	0.4980242	1.0000000
1000	0.0219250	0.9999807	0.3483737	0.4438951	0.6946280	0.3779728	1.0000000	0.2640118	0.4983475	1.0000000
