"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
300	0.7602836	0.2243057	0.4683624	0.3633870	0.5531388	1.0535971	1.0040357	0.5664545	1.0258407	1.0343069
350	0.7696050	0.2383072	0.5667719	0.4826079	0.4881183	1.0270770	1.0297669	0.4816989	1.0138341	0.9883945
400	0.7644527	0.3025284	0.6099362	0.4834022	0.4501832	0.9894919	0.9327081	0.5303278	1.0323761	1.0156065
450	0.7342610	0.2652482	0.5457842	0.5221546	0.4827287	0.9963259	1.0225831	0.4961631	1.0237233	1.0391504
500	0.6295169	0.2389761	0.4259488	0.5191790	0.4699509	1.0493913	1.0578483	0.4530971	1.0839044	0.9625547
550	0.7039662	0.2653467	0.4193079	0.5132586	0.4370621	1.0727737	0.9731287	0.5151811	0.9914825	1.0102327
600	0.7764150	0.2240945	0.4599547	0.4908062	0.4702085	1.1059638	1.0433515	0.4708324	1.0140527	1.0564047
650	0.7227652	0.2601542	0.4441245	0.5076359	0.4607230	0.9839838	0.9360261	0.4261530	1.0264950	1.0581492
700	0.7272815	0.2792186	0.4539602	0.6192226	0.4499099	0.9833143	1.0530584	0.4919763	0.9885443	0.9342256
750	0.7644046	0.2775560	0.4603852	0.5623330	0.4837594	1.0230710	1.1309408	0.5029168	0.9950144	0.9432321
800	0.8225533	0.2764825	0.4308258	0.4764226	0.4220070	0.9704654	1.1027550	0.4635592	0.9392836	0.9315696
850	0.7769124	0.2653038	0.4150736	0.5028746	0.4026189	1.0847466	1.0612970	0.5306085	1.0199533	0.9576463
900	0.8112486	0.2388452	0.4880560	0.4853981	0.4168337	1.0766950	0.9949028	0.4957427	0.9469551	0.9841031
950	0.8584821	0.2829717	0.5372812	0.4449157	0.4215931	1.0363267	0.9744374	0.5431109	0.9666693	1.0117130
1000	0.7046534	0.2697397	0.5862913	0.4571988	0.4259237	1.0474050	1.0754498	0.5815620	0.9581160	1.0588111

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7444289	0.2381773	0.4473430	0.6288473	0.4816852	0.7404108	0.9612569	0.3180296	0.7251006	0.9112457
100	0.7975841	0.2488996	0.3109964	0.7335865	0.5021343	0.6635323	1.0847161	0.3050962	0.6435552	0.9360176
150	0.8564461	0.2028623	0.2208497	0.7921222	0.6600221	0.6404783	0.9333967	0.2560155	0.6376664	1.0182044
200	0.8742199	0.1390867	0.1934354	0.8102429	0.6666589	0.6313581	0.9743749	0.3819963	0.7008942	1.0428242
250	0.8602048	0.1071428	0.1467609	0.8619850	0.6874610	0.7009058	0.9599109	0.4391753	0.5993702	0.9955702
300	0.8366755	0.0704235	0.1425326	0.8776533	0.5755755	0.7506018	0.9598303	0.3914905	0.6178263	1.0252277
350	0.7506104	0.0395517	0.1077243	0.8466317	0.6297392	0.6881813	0.9768855	0.3703611	0.6974429	1.0413744
400	0.7529070	0.0372551	0.1219414	0.8365784	0.6667014	0.7950116	1.0176763	0.3581838	0.5699948	0.9184967
450	0.7513525	0.0340159	0.1150135	0.8876025	0.5606614	0.7480020	0.9510583	0.4142475	0.5588911	0.9924404
500	0.7586719	0.0406685	0.1498097	0.9106876	0.5909427	0.6638780	1.1165306	0.4405743	0.5780957	1.0258153
550	0.7232543	0.0458798	0.1552713	0.6248361	0.6638644	0.9525098	1.0694213	0.6559829	0.9601880	1.0125911
600	0.6270711	0.0408694	0.2048859	0.5375253	0.6450074	1.0397690	0.9958631	0.5947450	1.0767310	0.9989786
650	0.6239294	0.0479245	0.2977553	0.5190695	0.5621907	0.9304097	1.0819597	0.5089926	1.0710539	0.9820972
700	0.5838626	0.1101650	0.2873719	0.5159715	0.5532736	0.9207664	0.9444488	0.4346047	0.9875831	0.9298709
750	0.6629119	0.2272801	0.4058664	0.4604718	0.5466984	0.9282142	1.0859007	0.4782401	1.0255258	0.9831931
800	0.7263541	0.2398256	0.5051443	0.4220806	0.4623562	0.9955557	1.0503229	0.4241843	1.0465661	0.9664091
850	0.6962373	0.2344471	0.4677168	0.4479416	0.5010055	1.0238932	0.9834391	0.5685486	1.1371058	1.0260803
900	0.7395393	0.2354679	0.4972393	0.4441975	0.3942809	1.0056492	0.9615191	0.5307151	0.9925273	1.1020773
950	0.6499106	0.2064111	0.4751766	0.5462688	0.5218663	0.9555871	1.0106245	0.5744364	1.0829578	1.0264417
1000	0.6748645	0.2423430	0.4219682	0.5859679	0.5707193	1.0196072	1.0950224	0.4636933	0.9683106	1.0217030

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7571598	0.2346406	0.5923003	0.3922664	0.2008930	0.4018635	0.9793600	0.4718185	1.0661372	0.9410641
100	0.8951339	0.2248782	0.5368145	0.3679003	0.1842477	0.2468766	1.0165690	0.4804708	1.0909828	1.0141669
150	0.8806841	0.2524318	0.6406784	0.3324269	0.2546868	0.1867736	0.9767796	0.5026620	1.0381004	1.0056903
200	0.8923463	0.2615011	0.7520274	0.3368861	0.2539136	0.1956881	0.9981393	0.5056765	0.9919793	1.1213598
250	0.9123147	0.3016022	0.7468320	0.4501212	0.2423340	0.1698801	1.0146495	0.4385732	0.9553896	1.1055930
300	0.9457172	0.3044767	0.5698635	0.5171138	0.2466587	0.1647197	0.9637534	0.4628188	0.9753383	1.0453464
350	0.8819003	0.3023994	0.4581713	0.4879930	0.2515235	0.1746271	1.0518026	0.5195538	1.0404688	1.0684599
400	0.9331346	0.2929145	0.4328916	0.3895077	0.2976041	0.1841599	0.9552381	0.4900308	1.0800287	0.9680243
450	0.9359951	0.2631336	0.4432667	0.3408406	0.2774180	0.1521349	1.0678276	0.5024571	1.0788401	1.0283050
500	0.8622273	0.2097015	0.6487522	0.3261387	0.2401586	0.1754111	0.9351888	0.4660458	0.9868266	1.0542185
550	0.7955868	0.2701169	0.6779298	0.4016929	0.6650717	0.7407442	1.0238057	0.5140586	1.0554459	1.0687979
600	0.8094834	0.3215621	0.5944013	0.5511737	0.5921102	0.8890783	1.0235031	0.3776220	1.0395914	1.1097676
650	0.7045189	0.3214694	0.4162026	0.6091895	0.5398772	0.9364208	1.0579332	0.4547250	1.0542498	1.0593929
700	0.7518911	0.2711846	0.3599008	0.6614349	0.5466123	1.0289400	0.9828909	0.4099790	1.0538391	1.0274843
750	0.6921243	0.2848520	0.3808402	0.5371949	0.4787561	1.0221411	1.0041410	0.4517239	1.0368019	1.0500858
800	0.7352368	0.2099806	0.3689991	0.5034304	0.4550132	0.9449923	0.9860046	0.4226387	1.0040212	0.9967764
850	0.6558060	0.1991840	0.4210020	0.4693049	0.5098761	1.0611146	0.9819344	0.3999763	0.9564435	0.9802204
900	0.7354323	0.2226202	0.4540442	0.5264773	0.4178252	1.0779237	0.9128608	0.5002796	1.0686401	0.9486166
950	0.6887966	0.2098592	0.3637705	0.5644167	0.4246340	1.0212158	1.0312561	0.4406145	1.0040892	1.0080023
1000	0.7656919	0.2137990	0.3577956	0.5422920	0.4382756	1.0718700	0.9484428	0.4736299	0.9396908	0.9387301

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7440644	0.2546059	0.5152538	0.4364848	0.3017238	0.9366777	0.5184820	0.5301937	0.9632218	0.3243530
100	0.6606331	0.2865819	0.5442200	0.4397505	0.2974641	0.9291211	0.5237141	0.5194321	0.9973887	0.0984110
150	0.7032909	0.3576865	0.5255783	0.3835184	0.2989152	1.0106203	0.5165778	0.4952947	1.0212468	0.0661607
200	0.7392280	0.4622716	0.5100899	0.3726445	0.2951751	1.0412886	0.3838532	0.4935827	0.9936178	0.0278597
250	0.7458788	0.4745399	0.5757011	0.3337573	0.2509997	0.9755318	0.4571493	0.5028824	0.9615164	0.0205132
300	0.7940932	0.4996823	0.6357138	0.3747839	0.2348769	0.9644062	0.4293304	0.5049158	0.8958270	0.0203463
350	0.7813654	0.5689203	0.6447772	0.4050606	0.2292833	0.9046467	0.4611269	0.5798292	1.0355016	0.0175688
400	0.7647354	0.5409634	0.6529402	0.4242830	0.3370315	0.9332438	0.4724699	0.5150464	1.0845684	0.0192318
450	0.7355540	0.5591432	0.6623949	0.4316894	0.2756971	0.9167779	0.4814142	0.4974787	1.0377251	0.0110990
500	0.7698947	0.4492243	0.6046409	0.4510399	0.2937575	0.9350691	0.4678963	0.4139034	0.9395783	0.0065288
550	0.8426361	0.4272824	0.4971225	0.4905986	0.4730994	0.9843469	1.0499627	0.5538284	0.9553634	0.7139252
600	0.7434477	0.2618543	0.4101718	0.5225108	0.5118962	0.9512857	1.0937206	0.5775255	0.9096832	0.9008146
650	0.7341300	0.2155214	0.3112685	0.4852334	0.4341615	0.9166563	0.9888368	0.5155647	0.9547027	0.9697235
700	0.7380117	0.1775983	0.3668869	0.4643059	0.4981411	0.9056740	0.9554902	0.4667222	1.0203183	1.0111933
750	0.7984960	0.1907694	0.3734552	0.4259415	0.4738067	0.9632812	0.9257308	0.4879738	0.9686686	0.9640023
800	0.7120295	0.1886884	0.4909082	0.4148182	0.5127016	0.9785426	1.0805421	0.4360775	0.9996489	1.0333844
850	0.7263585	0.2097673	0.4393825	0.5251323	0.5158074	1.0268853	1.0264577	0.5108583	0.9172483	0.9895680
900	0.7469170	0.2161161	0.4184060	0.5465460	0.4638559	1.0062960	0.9842666	0.5765791	1.0065471	1.0203132
950	0.7045545	0.2778553	0.4422552	0.4678049	0.4448848	1.0916907	1.0145369	0.5524102	1.0091805	0.9588729
1000	0.6500683	0.2288615	0.5115578	0.4187692	0.4890425	1.0512218	1.0614727	0.4250047	0.9785443	0.9927040

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7483232	0.2766696	0.3773167	0.4283986	0.1864643	0.9527454	1.0078748	0.5392821	1.0409021	0.8180408
100	0.6908482	0.2499107	0.3812903	0.3042633	0.1805077	0.8693555	1.1371405	0.4849214	0.9824952	0.7600980
150	0.7074943	0.2456101	0.4667822	0.3242678	0.1648904	0.8353433	0.9935054	0.5089217	1.0977517	0.7831075
200	0.7157006	0.2876820	0.5070265	0.2920082	0.1712689	0.8224560	1.0547246	0.4141821	1.0321068	0.7302056
250	0.7057556	0.2252371	0.5929120	0.2800845	0.1425557	0.8522795	0.9797230	0.4866804	1.0287165	0.7724123
300	0.6832175	0.2990461	0.6130208	0.3326671	0.1652232	0.8838640	0.9456671	0.5852919	1.0922994	0.7051222
350	0.7275577	0.2549727	0.5603499	0.4099174	0.1788997	0.8958597	1.0188580	0.5653108	1.0137130	0.7270928
400	0.8451949	0.2337323	0.4490634	0.4251334	0.1314841	0.8557880	1.0151021	0.4967758	1.0568373	0.7560169
450	0.8639130	0.2674387	0.4746871	0.3117447	0.1409874	0.8635576	0.9769209	0.5197422	1.0013886	0.8134749
500	0.8408840	0.2461833	0.6021780	0.2960521	0.1419845	0.7858333	0.9616562	0.4365660	0.9820559	0.7330640
550	0.7232015	0.2266487	0.7244517	0.3019562	0.5331016	0.8796903	1.0711001	0.4346840	0.9998041	0.9197636
600	0.7435917	0.2515828	0.7019629	0.5823048	0.5269122	0.9157310	1.0406970	0.5600531	0.9732410	0.9072513
650	0.7176532	0.3050264	0.5416463	0.7036248	0.5576576	0.9007440	1.0525090	0.5486536	1.0695410	0.9460348
700	0.6990131	0.2322917	0.2988103	0.5998391	0.5338535	0.9440080	0.9380512	0.5089668	1.0481858	0.9533415
750	0.7044601	0.2092903	0.2654787	0.5466346	0.4998043	0.8942822	0.9549685	0.4732615	0.9827320	0.9805647
800	0.7674693	0.2218747	0.3764365	0.4909124	0.5503548	0.9626213	0.9465336	0.5130123	0.9347120	0.9617584
850	0.7432572	0.2137861	0.3491842	0.5057094	0.4608945	1.0133024	1.0466413	0.5777214	0.9428767	1.1675945
900	0.7244738	0.2485302	0.4346411	0.4961819	0.4559811	0.9818078	0.9519467	0.6112255	0.9799237	1.0973370
950	0.6469256	0.2280057	0.4446730	0.5260216	0.4631441	1.0400383	0.9840491	0.5219728	1.0816884	1.0956669
1000	0.7230961	0.2313223	0.4039151	0.5292675	0.4661948	0.9607210	1.0118473	0.5192208	1.0619197	0.9821411

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7231798	0.1002706	0.4482123	0.7831880	0.4629197	1.0786362	0.9089218	0.5148946	0.9932737	0.4636291
100	0.6957193	0.0516419	0.2994863	0.7841543	0.4286364	1.0899064	0.9721878	0.4863437	1.0166126	0.2525074
150	0.6961982	0.0197590	0.1888143	0.8004887	0.3763796	0.9663765	1.0061029	0.5379356	0.9881646	0.2003959
200	0.7341091	0.0292870	0.1685667	0.8317842	0.4949697	1.0029776	0.9273403	0.5100824	1.0734656	0.1655791
250	0.6719229	0.0144154	0.1453832	0.8824731	0.4780133	1.0401247	0.9628597	0.4974817	0.9080335	0.1825302
300	0.6850489	0.0125492	0.1257539	0.8816570	0.4795082	0.9274502	0.9758572	0.5401776	0.9688493	0.1639478
350	0.7221111	0.0042995	0.1201337	0.8599264	0.4765616	1.1162001	0.9774731	0.4972308	1.0243749	0.1444550
400	0.6436957	0.0015465	0.1427020	0.8196490	0.4610445	1.0477822	0.9875485	0.4429534	0.9999933	0.1663341
450	0.6526398	0.0057793	0.1432317	0.8162429	0.4760942	0.9935874	1.0058133	0.4871836	0.9844595	0.1435350
500	0.6553441	0.0065156	0.1241103	0.8382080	0.4452439	0.9553123	0.9114668	0.5141451	0.9977721	0.1329348
550	0.5955872	0.0241755	0.1153564	0.5826320	0.4983511	1.0262942	0.9344619	0.5859865	1.0529689	0.7404625
600	0.6024397	0.0348920	0.2119319	0.4716137	0.4924311	1.0451988	0.9834731	0.5274905	1.0422003	0.8966938
650	0.6334888	0.0971830	0.3399825	0.4888761	0.4802069	0.9079420	0.9466934	0.4604117	0.9730745	0.9844641
700	0.6502630	0.1939134	0.3939439	0.4385626	0.5287846	1.0127890	1.0212708	0.5144553	1.0864549	0.9566869
750	0.7092270	0.2231214	0.4553365	0.4402805	0.4998636	0.9917974	1.0314931	0.4824936	1.1262830	1.0234956
800	0.7219966	0.2331058	0.4906751	0.4253498	0.5381576	1.0701676	1.0542721	0.4850713	1.0413177	1.0270653
850	0.7468033	0.2530246	0.4639091	0.5010553	0.4924243	1.0222602	0.9898882	0.4834416	0.9567777	1.0429401
900	0.7188399	0.2089697	0.3957391	0.5423319	0.4638363	0.9588671	0.8992633	0.5015086	0.9771537	1.0103216
950	0.7249453	0.2045275	0.4022056	0.4625692	0.5287523	1.0371292	0.9304745	0.4881688	1.0599320	1.0191498
1000	0.6664873	0.2307026	0.3905470	0.4974161	0.4610699	1.0221398	1.0458193	0.5272447	1.0880026	1.0563118

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7583259	0.1894126	0.4658306	0.5478458	0.4263170	0.9841128	0.9992139	0.2988482	1.0300275	0.7397849
100	0.7767636	0.2283697	0.4339284	0.6783286	0.4592540	0.9434418	0.9603080	0.2359233	1.0700715	0.7015622
150	0.8278928	0.2808425	0.3115980	0.7903971	0.5310193	0.9331854	1.0774900	0.2295276	1.0653365	0.6458751
200	0.8288417	0.2405135	0.2032579	0.7309523	0.5194730	0.9355223	0.9756535	0.2205117	1.0578081	0.6089837
250	0.9229328	0.1584648	0.1372677	0.7194047	0.4747549	0.9942633	0.9820820	0.2492294	0.9748560	0.5896394
300	0.9262480	0.1289591	0.1618884	0.8044870	0.4544607	1.1158569	0.9203936	0.2472203	0.9506609	0.5751172
350	0.8924274	0.1117382	0.1495434	0.8205757	0.4868172	1.0631895	1.0405868	0.2717410	0.9750503	0.6227466
400	0.8132292	0.0849838	0.1357501	0.7718095	0.5079004	0.9861686	0.9831379	0.2704266	1.0071751	0.6446844
450	0.7678617	0.1038290	0.1794450	0.7941271	0.5180821	1.0193671	1.0091424	0.2610134	0.9439777	0.6205976
500	0.8192619	0.0582963	0.1526382	0.7591721	0.4740259	1.1134298	0.9770635	0.2351839	1.0074338	0.7133675
550	0.8150634	0.0743410	0.1600500	0.5660649	0.4857450	1.0640899	0.9901195	0.3988878	0.9796801	0.8966694
600	0.7335942	0.0694010	0.2809370	0.4072285	0.4580816	1.0244732	0.9745239	0.4636140	0.9862466	0.9960448
650	0.6681269	0.1690316	0.4624535	0.4275573	0.4799066	0.8848694	0.9892219	0.4638221	0.9498172	1.0376577
700	0.7410552	0.1942735	0.5407149	0.4197698	0.5282606	0.9747951	1.0434854	0.5393081	1.0221906	1.0137605
750	0.6668600	0.2491069	0.5562922	0.5764961	0.5212750	1.0368740	0.9356570	0.5524615	0.9978765	1.1095663
800	0.6945537	0.2471798	0.5050128	0.5964565	0.4866862	0.9850322	0.9631379	0.5384616	1.0201948	1.1714018
850	0.6264895	0.2485130	0.4051212	0.5899558	0.4443882	0.9796490	1.0387669	0.4777487	0.9869082	1.1057812
900	0.7246166	0.2518086	0.3906632	0.4684749	0.4458193	1.0426580	1.0216609	0.5315729	1.0615297	1.1182979
950	0.6739451	0.2198224	0.4174842	0.4309557	0.4454458	1.0182869	1.0236842	0.4810472	1.0314377	1.0509340
1000	0.7404467	0.2577035	0.5322435	0.3975806	0.4920795	0.9910551	1.0228956	0.4829235	1.0154353	0.9322586

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.7476459	0.2287855	0.4289867	0.4932400	0.4846835	0.9924827	0.3088523	0.0937734	0.4331449	0.9520122
100	0.9021071	0.4062709	0.4796607	0.4726424	0.5185768	0.9332224	0.2725472	0.0487938	0.2527972	1.0019164
150	0.9418091	0.6325206	0.4813874	0.4881706	0.5354279	0.9729774	0.2064082	0.0487505	0.2393338	1.0214400
200	0.9798712	0.8283258	0.4138332	0.5305463	0.5126415	1.1065652	0.2432787	0.0761524	0.2419380	1.0268039
250	0.9679322	0.8528487	0.3825262	0.5777461	0.4877791	0.9720793	0.2278085	0.0657613	0.2162112	1.0087247
300	0.8560255	0.8340880	0.3945348	0.5638834	0.4532837	1.0669109	0.2162844	0.0683153	0.2234920	0.9554365
350	0.8563085	0.9155124	0.3567680	0.5187107	0.4513062	1.0179836	0.1952875	0.0533224	0.2024136	0.9515536
400	0.9741080	0.8554071	0.4383988	0.4796087	0.5384581	0.9425731	0.2066938	0.0608930	0.2314279	1.0258591
450	0.9678455	0.7693558	0.4533390	0.4490349	0.5229063	0.9712252	0.2432794	0.0630595	0.2561306	0.9943920
500	0.9486405	0.7643269	0.4066397	0.4299100	0.5249511	0.9930562	0.1894008	0.0556921	0.2133351	1.0281474
550	0.8961781	0.6936422	0.4316224	0.4018338	0.5214111	0.9487376	0.8408355	0.7338223	0.8166785	1.0172640
600	0.8435257	0.3903449	0.4493930	0.4719144	0.5361202	1.0104170	0.9686933	0.8002135	1.0028103	0.9986109
650	0.7082275	0.2997927	0.4479652	0.4744943	0.5138702	0.9837668	0.9947932	0.5765464	1.0277627	1.0047104
700	0.7463483	0.2672376	0.4732963	0.5256261	0.4783040	1.0116921	1.0570392	0.5147127	0.9892885	0.9724357
750	0.6526234	0.2613481	0.4999057	0.4635791	0.4897066	0.9623049	1.0469836	0.5190059	0.9494006	1.0381099
800	0.6600289	0.2652925	0.4436135	0.4991265	0.4746172	1.0255004	1.0441058	0.4972470	0.9741349	0.9834071
850	0.6880867	0.1925705	0.5039269	0.4949683	0.4494948	0.9992548	0.9771960	0.5242554	1.0601751	1.0353673
900	0.6728223	0.2122659	0.4599818	0.5018185	0.4852087	0.9408596	0.8901256	0.4567967	0.9798389	0.9695692
950	0.7160852	0.2575766	0.4327958	0.5033039	0.4617467	1.0427083	1.0330351	0.4173345	1.0052959	0.9834329
1000	0.7667832	0.2644726	0.4614405	0.5379315	0.5088652	0.9153259	1.0274889	0.4849956	1.0342481	1.0511540

0	0.7260631	0.2186945	0.3720017	0.4913448	0.4158614	1.0589949	1.0633301	0.5362630	0.9745731	1.0052426
50	0.6716732	0.2671344	0.4541942	0.5672826	0.3910113	0.3768298	0.5975741	0.6696880	0.2535132	0.9935789
100	0.6485878	0.3471969	0.3962006	0.5222955	0.5319361	0.1756934	0.6019068	0.9057116	0.1031374	0.9937698
150	0.6469917	0.3534754	0.4312107	0.5058223	0.6876640	0.1542671	0.6246734	0.9962401	0.0582757	1.0287591
200	0.6098094	0.3085704	0.3892979	0.5583960	0.6724016	0.1166107	0.6166091	1.0147888	0.0525591	1.0143785
250	0.5409858	0.3211999	0.3586893	0.6136540	0.7193304	0.1017050	0.6381694	0.9492885	0.0800877	1.0813038
300	0.5852946	0.3090087	0.3206338	0.6873452	0.7037029	0.0926866	0.5712663	1.0730365	0.0639178	1.0215663
350	0.6439744	0.2199807	0.2365300	0.5924561	0.8049991	0.1199811	0.6212266	0.9742829	0.0684796	0.9209937
400	0.6032644	0.3100575	0.2784214	0.5456658	0.7366117	0.1014801	0.5899674	1.0541224	0.0672912	0.9148766
450	0.6183163	0.2854439	0.4066873	0.6343429	0.7544809	0.0985260	0.5622902	0.9599685	0.0653310	0.8866920
500	0.6605439	0.4420942	0.3575517	0.5738765	0.8250701	0.1016392	0.5750681	1.0145971	0.0571504	1.0028242
550	0.6722026	0.3694066	0.3264255	0.6116388	0.8386581	0.7699254	1.0192580	0.9556987	0.7401827	0.9684594
600	0.7278654	0.2620026	0.2938561	0.6146308	0.6130535	0.9572166	1.0406506	0.7352362	0.9781457	0.9305373
650	0.7562415	0.2186038	0.3149202	0.5547764	0.4746083	0.9878900	0.9796595	0.5991385	1.0272304	0.9381106
700	0.6959313	0.1749454	0.2810800	0.6062256	0.5851704	0.9500806	1.0167219	0.5939980	1.0036811	0.9385410
750	0.6771268	0.1559976	0.2940544	0.5655568	0.5417262	0.9512721	1.0141333	0.5545580	1.0004920	0.9690553
800	0.6841528	0.1661375	0.3118371	0.5739112	0.5405812	0.9867319	1.0527415	0.5333651	0.9029497	1.0475489
850	0.6955202	0.1489420	0.3147249	0.5501034	0.4913454	1.0615635	1.0629043	0.4547671	1.0495457	1.0723435
900	0.6482536	0.1593185	0.3466174	0.4821403	0.5147071	1.0091348	0.9460960	0.5459227	0.9972704	1.0669597
950	0.7053760	0.1797930	0.4017417	0.4371028	0.5247264	1.0466092	1.0867330	0.4355801	0.8677859	1.0430979
1000	0.7343834	0.2509905	0.5101572	0.4941575	0.4589483	1.0630301	0.9066320	0.5180367	0.9684194	0.9255162
