repeat. time plate treatment experiment AP1 AP2 AP3 AP4 AR Bcat Brachyury cmyc CRE E2F ELK1 ER ETS1 FOXA FOXO3A GATA1 GATA2 GATA3 GLI GR HIF1 HNF1A HOXA1 HSE KLF4 LHX8 MEF2 MNX MNX1 MYB NANOG NFAT NFKb NOBOX Notch1 OCT P53 PAX1 PEA3 PR PTTG RAR RUNX1 RUNX2 SMAD1 SMAD3 SOX SP1 SRF STAT1 STAT3 STAT4 STAT5 VDR WT1 YY1
1 4 1 TGFB 4 NA NA NA NA NA NA 0.670302922227285 NA 1.90868769010254 2.44809216782548 0.972044989644733 1.3823978816729 NA NA 2.04772685263592 NA 0.330330705051785 NA NA 1.53726635413087 1.28803072609796 0.746361561950849 NA 0.603267755411671 NA NA 1.39200245775467 0.814442544763287 1.39770093912191 1.15365620675579 1.69000581554029 NA NA NA NA 0.523023503400077 NA 0.903828284551178 NA NA NA NA NA NA NA NA 1.68304085546777 0.626531078460201 0.678388274368642 NA 1.04094511592745 NA 2.48739060308557 NA 0.77172242996656 0.911778420700642
2 4 1 TGFB 4 NA NA NA NA NA NA NA NA 2.48067252859285 1.6463765570583 0.995675797500726 0.7989787100603 NA NA NA NA 0.878774155877505 NA NA 1.55003342946164 0.590223926193829 0.359822702465599 NA 1.17413898465092 NA NA 1.58216271758642 1.12322781897808 1.35648564226017 1.79319260368765 0.912074110496297 NA NA NA NA 1.26563135854938 NA 0.760557611183313 NA NA NA NA NA NA NA NA 1.97063472779708 1.46000905652611 1.69093982143379 NA 1.8340601273054 NA 1.90698326547108 NA 0.740794139966932 0.782753239368435
3 4 1 TGFB 4 NA NA NA NA NA NA 0.818032556334049 NA 1.72166267479236 1.73707343481269 0.73345674541449 1.08973343633859 NA NA 1.24357120795934 NA 0.798000722923405 NA NA 1.7322097736046 0.856806470399989 0.334642124070615 NA 0.636554707553901 NA NA 1.08670228073491 1.2904508691415 1.72803846770031 1.19627315112327 1.04731227437126 NA NA NA NA 1.52650231153571 NA 1.71686023585825 NA NA NA NA NA NA NA NA 1.40627687791236 0.946790624356402 2.83389931389791 NA 1.49789084843836 NA 1.68045014755688 NA 0.465846883953292 1.03371430635525
4 4 1 TGFB 4 NA NA NA NA NA NA NA NA 2.1767568787138 2.02484007163834 0.773048712962689 1.62111276367478 NA NA 1.75718617993139 NA 0.721306756280117 NA NA 1.16653012817956 0.917223542334562 0.410377929223931 NA 1.07078299824929 NA NA 1.49311683262232 1.79404458159015 0.966478206284926 2.31052279591012 1.1426943546861 NA NA NA NA 0.916366115708194 NA 0.763053615945819 NA NA NA NA NA NA NA NA 1.07656674812897 0.896793993053484 2.6642744863681 NA 1.03336602673117 NA 2.53966747645038 NA 1.46891947572088 2.13255513638229
1 5 1 NT 4 NA 0.835287451341103 0.865765974718775 NA NA NA NA 1.07451751542916 1.56007727269324 NA 1.1774328857904 NA 0.987406070274128 2.84545407197792 1.18696916148891 NA 1.13594609433296 NA NA 0.720152587052669 NA 1.175771845097 NA NA NA 0.872885375913636 NA NA 0.821110553425552 1.06790103861985 0.874711324952121 NA NA NA 1.69597071276036 1.14306971854904 0.274732985239159 NA NA 1.03232051450322 NA 1.3667155071466 NA 1.45650713853479 1 1.50171366032084 0.869736665117036 1.64056323810436 NA NA 1.0724824519072 NA 0.919255389272256 1.07110884370381 1.03298571359239 2.10112141271528
2 5 1 NT 4 NA 1.1647125486589 NA NA NA NA NA 0.584924365811277 0.773658611722901 NA 0.822567114209601 NA 1.01259392972587 0.680908317563931 0.37685887784972 NA 0.918981620549047 NA NA 1.27984741294733 NA 0.576826742873414 NA NA NA 1.04458299967956 NA NA 0.815725358420489 0.662066870127927 1.24337512685947 NA NA NA 0.958564441231864 1.47810198053775 1.20539810153627 NA 0.691194665933462 1.63771492321827 NA NA NA 0.800174224137358 NA 0.925981394545088 1.14159058139453 0.829912556341854 NA 1 0.838091146389107 1.25065100296073 1.31723830470758 0.92889115629619 0.504609053662952 0.926611359401645
3 5 1 NT 4 NA 1.66148932123992 1.13423402528122 NA NA NA NA 1.50266639793878 0.924267626228645 NA 1.44804836231597 NA 1.05190225583996 0.637159077099356 1.14726839262183 NA 0.825212164429057 NA NA 1.36786393798722 NA 1.30785473447624 NA NA NA 1.23963362327763 NA NA 1.17888944657445 0.94661031424637 0.947483788902087 0.668665019226294 NA NA 1.04143555876814 0.856930281450964 0.794601898463726 NA 1.30880533406654 0.829537997112482 NA 0.633284492853402 NA 1.19982577586264 NA 0.591601624377178 1.13026333488296 0.933606217168531 NA NA 1.09719237869375 0.749348997039274 0.975891419545745 0.847124721766993 0.967014286407612 1.07338864059836
4 5 1 NT 4 NA 0.422341759133124 NA NA NA NA NA 0.925482484570843 1.07573237377135 NA 0.560553107598048 NA 0.846201403650713 1.31909168243607 0.852731607378173 NA 1.08101837945095 NA NA 0.71137601048174 NA 0.824228154903002 NA NA NA 0.95541700032044 NA NA 1.36972729456638 1.05338968575363 1.05251621109791 1.33133498077371 NA NA 0.781638272155534 0.298853608770674 1.59269489957607 NA NA 0.967679485496784 NA NA NA 0.623955153909071 NA 1.07401860545491 0.745766244962718 1.06639378283147 NA NA 0.927517548092798 NA 1.02410858045426 1.60643438942487 1.28658230066047 0.542597637622577
1 5 1 TGFB 4 NA 3.14277204791034 2.01495399436345 NA NA NA NA 6.04075738809605 2.24125980629111 NA 0.943280803969899 NA 0.616698713418869 7.71081864260597 1.30895493314891 NA 0.551069537593705 NA NA 1.41438472112453 NA 1.01438281503034 NA NA NA 15.0788114041642 NA NA 2.11879282982719 1.07362481644407 1.62491839842215 3.38295311542503 NA NA 2.90684945311474 1.99848492199768 6.02149904842749 NA NA NA NA 0.822290807027178 NA 0.756680562357438 NA 1.94724945403059 1.52044929337944 1.04249635953989 NA NA 1.77814449416603 NA 2.81288061575896 0.395385365393921 1.1694946957587 1.2758137854084
2 5 1 TGFB 4 NA 3.79238330088476 NA NA NA NA NA 7.53250514265985 2.58865683266889 NA 1.06224945739752 NA 0.598594410333705 3.68379514251899 1.37757033182001 NA 0.794618022139717 NA NA 1.0593285378169 NA 0.456443360820914 NA NA NA 10.3400426254576 NA NA 2.64698747852053 1.67211332099287 1.33769119363623 2.46913878277576 NA NA 2.79959172797976 1.39674168001641 6.76907146959829 NA 0.570680592942571 0.576869302038204 NA 0.869192094351447 NA 0.92957580112877 NA 1.86789964966724 2.06254384273245 2.27708163350671 NA NA 2.08182751307914 1.89122530698898 2.50470121776901 1.73840327575874 1.08509903422579 1.03310491142256
3 5 1 TGFB 4 NA 2.37418437497723 2.8052564982565 NA NA NA NA 5.52866487533535 1.49562716430956 NA 1.11728257598988 NA 0.659174193734061 8.03546414944117 NA NA 1.48903113965317 NA NA 1.99207520119148 NA 0.492545691024242 NA NA NA 9.07230333845029 NA NA 2.74455733958079 1.0203415784599 0.706341938387945 2.5597275642032 NA NA 1.55793133788007 1.27286174141639 2.90831298844576 NA NA 1.13814268760285 NA 0.968406355998937 NA 0.845858106565809 NA 1.1390375393893 1.39167587552547 1.38224303384907 NA NA 1.74360234983468 2.02487865901916 1.74183090471193 0.499945031807323 0.617961644512906 1.56599365974736
4 5 1 TGFB 4 NA 5.43425789631463 2.9734734970771 NA NA NA NA 10.5605304355058 2.72563858697232 NA 0.820535367893785 NA 1.79765633005108 5.84277646393126 1.7945748837437 NA 0.814053911054226 NA NA 2.58342168830873 NA 0.578793598635633 NA NA NA 7.42492020078836 NA NA 2.33945715695083 2.22929234890225 1.66364359983418 2.16453400522601 NA NA 2.90076058662236 0.867332930918839 4.46009210511848 NA 1.29653388268602 1.24590717763126 NA 1.62021399009518 NA 1.11217743926972 NA 1.89837838246905 0.996009164216083 1.44398750554536 NA NA 1.00699112196866 NA 2.80656546416081 0.462647833726933 2.24776031876475 3.16894300249801
1 6 1 NT 4 NA 0.75929721166735 NA NA NA NA NA 0.963934999126333 1.91821728359902 0.821603059831608 1.402738214531 0.830886849372957 1.10864598345386 1.26974387841261 0.827977613114459 NA 1.20895675081204 NA NA 1.02493150502297 1.22491921508321 1.22668956741233 NA 0.872771375610857 NA 0.984546807295086 1.65391987764476 1.0427635552315 0.946503974634469 1.3594864915479 1.15072712693941 NA NA NA 1.70744130066794 1.25778616106757 0.293461888221142 2.19312966841956 0.546725377911109 1.27359118875005 NA NA NA 1.32481892666434 NA 0.872600645490063 0.971681345169421 1.5896057702038 0.646245825955574 1 0.982182699561791 1 0.888191156530348 1.06001360486989 1.07850320554756 2.23608565765881
2 6 1 NT 4 NA 1.24070278833265 NA NA NA NA NA 1.04165647387734 0.656478710371191 2.04906979178218 0.885494893995519 1.1571849840863 0.932185023399717 NA NA NA 0.706642113609044 NA NA 0.975068494977035 1.58325744352239 0.573971958176007 NA 0.824806108799064 NA 1.01545319270491 1.12188447423556 1.55154509653813 1.13043412926203 0.988457907670905 1.15598504997218 NA NA NA 0.944745963966352 0.742213838932431 1.23394336653696 0.59206360588085 1.62277417920295 0.839366031270079 1 0.730172337343699 NA 0.728632289115864 NA 0.518213944317323 1.02831865483058 0.846811836780745 1.34526973016328 NA 1.01781730043821 0.853309182109516 1.04431695977524 0.93998639513011 0.638061999891213 0.898236970752269
3 6 1 NT 4 NA 1.45127341612292 1.18203175885343 NA NA NA NA 1.03606500087367 0.995089747146529 0.985871920174584 0.811184795703525 1.36592789854937 0.998579791065963 0.730256121587391 1.17202238688554 NA 1.20895675081204 NA NA 1.65955163288026 0.598165370247129 1.23827901359906 NA 2.41942497903264 NA 1.24175079434976 0.878115525764439 0.957236444768499 0.836205989751604 1.01154209232909 0.434773273977224 1.08181899030623 0.950737185318985 NA 1.05525403603365 1.34082409184038 0.766056633463037 1.14952048825772 0.496422283541775 1.16063396872992 NA 1.2698276626563 NA 1.24376103899765 1 1.12739935450994 1.30950623926598 0.939864631446959 0.719777672925502 NA 1.15372103351044 1.09363243695137 1.41918151860804 0.736904642936466 0.92149679445244 1.10176302924773
4 6 1 NT 4 NA 0.750612059511017 0.817968241146572 NA NA NA NA 0.788549129244569 1.00491025285347 1.01412807982542 1.11450510600448 0.842815015913705 1.00142020893404 NA NA NA 0.791043249187959 NA NA 0.891607948750425 0.775080784916789 0.773310432587668 NA 1.12722862438914 NA 0.910947703056425 0.638538371380784 0.640462314033596 1.05349602536553 0.569579325131568 0.849272873060593 0.918181009693772 1.04926281468101 NA 0.743728160486684 0.428057280995588 1.75787786351529 0.850479511742278 1.45327462208889 0.823229285552918 NA NA NA 0.756238961002345 NA 2.18722875594947 0.611201527208397 1.06013536855304 1.2802223270745 NA 0.825625879495123 NA 0.955683040224756 1.15190943732691 1.37399279946253 0.550292721048951
1 6 1 TGFB 4 NA 2.64000530297815 0.505967180883393 NA NA NA NA 3.36853467861514 3.53856865748898 2.12114197106467 1.03857526213596 0.990787374851711 0.312326306932297 4.64307885554742 2.75699955779163 NA 0.572553501861337 NA NA 1.18069184233877 1.17562672535206 0.808113251629276 NA 0.403720380677413 NA 8.6364235533993 1.27871474541175 0.634904702383331 2.81588844289175 1.16352327128309 1.53717672099522 NA NA NA 1.63402842705846 1.55196207675106 3.5085438210996 0.820599108555034 0.319145980047165 0.492694293960895 NA 0.510666132125873 NA 0.356324258817843 NA 1.21725448952816 2.18399316040911 1.08811211789468 0.559235670054551 NA 1.62269376412821 1.12137688254174 3.12934106192022 0.187425142780533 1.10063428470837 1.20632314220592
2 6 1 TGFB 4 NA 1.94788371024039 NA NA NA NA NA 3.91185454785994 2.96077319804059 1.46213696172331 1.15957644328084 0.884921125729596 0.338686731794823 4.28676644779096 NA NA 0.853209886359624 NA NA 1.49968820992485 0.649392987068242 0.46847890691978 NA 1.04073379799812 NA 6.16772934545126 1.16827441344059 0.80222167007166 1.90452100003515 1.68700418209608 0.871022695923076 1.32130515359707 NA NA 1.43372298634742 1.50725475502846 4.45772569545777 0.76677936789313 0.474889120534219 0.305924471727319 0.875490043831722 1.01488995145594 NA 0.419909027151693 0.28643157148909 0.942849064273411 2.61653756796286 2.19142369307765 1.41732658924836 0.757433594068488 1.71355480192731 0.550108684212151 2.51057825593328 0.779542435703632 1.10562722247225 1.11984399374049
3 6 1 TGFB 4 NA 1.6285186809572 0.729532395559633 NA NA NA NA 2.41901852617304 3.18611342722546 1.50879853645881 1.07435664978828 1.53305782868833 0.369298838086789 NA NA NA 1.26064767373002 NA NA 3.64899160464415 0.789249040767168 0.48647277948717 NA 0.461373768935366 NA 5.25878449716406 0.95029371445154 1.01265273694248 3.31859872437146 1.13204246049537 0.840941063707436 2.46957196371176 NA NA 0.813900893824628 1.48858287360314 1.68051289323736 1.35690145388316 0.487634915663765 0.709538414131256 NA 1.76662989043111 NA 0.34225683219531 NA 1.19444055010291 1.52014857117254 1.42757089665302 2.67496498872549 NA 1.22290519781218 0.990783610767585 1.91095244394593 0.284699721895337 0.700485986774939 1.53191344048813
4 6 1 TGFB 4 NA 3.42488545969108 0.629943015956749 NA NA NA NA 5.79018895296339 2.98966297101301 1.75215659546395 1.08118515888224 2.02239515796388 0.880691080419795 3.17032090348741 1.27116941626976 NA 1.18122832837457 NA NA 1.81973046724072 0.922264309230821 0.560135195309925 NA 0.987602244113342 NA 3.98626170956198 1.30481442999137 1.57327878823264 2.56252829377762 2.18110300284053 0.96615718649904 2.02317007308231 NA NA 1.48732922137642 1.58194228072975 3.06600722262835 0.681754284640874 0.85429477555481 0.81971715049779 NA 0.512635756420131 NA 0.540326199040577 0.149220151995015 1.72538314036325 1.62207746479548 1.50545171372476 2.5241190346309 NA 1.17319122998782 NA 3.49294394791255 0.181136944394483 2.05000573666808 3.02755922612731
1 7 1 NT 4 NA 0.880967034865516 NA NA NA NA NA 1.21679519247735 1.05565758052486 0.827450439230218 0.958725858469212 0.894179894179894 NA NA 1.30434706734377 NA 0.889950123726726 NA NA 1 1.24274775801347 1.2280154956967 NA 0.991709968265758 NA 0.873654481429567 1.56153452464192 1.12635401005807 0.863650090389731 0.985773875132029 1.07103745106933 1.01693616089353 NA NA 1.67152840767467 1.5176235576544 0.238486417890387 2.04646564690839 NA NA NA 0.753567583979685 NA NA NA NA 1 1.47134782019571 0.644462558547153 NA 0.958348868333999 NA 1 NA 1.09346473224391 2.28957438027734
2 7 1 NT 4 NA 1.11903296513448 NA NA NA NA NA 0.819240469543016 0.86077247874712 2.05740798672738 1.04127414153079 1.28240334988801 NA NA NA NA 1.11004987627327 NA NA NA 1.47675546899045 0.593216415884505 NA 0.774444816574758 NA 1.03463156936241 1.13220209476165 1.54991145493522 0.939436811993497 0.396861361201004 1.17455079049782 0.765813775230865 NA NA 0.931655684482593 1.2673979515845 1.31512577058931 0.579285035866468 NA NA NA NA NA NA NA NA 0.890419211061349 0.792474496026245 1.32648743099268 NA 1.09156118958246 1 NA NA 0.875790290044276 0.890492416376956
3 7 1 NT 4 NA 1.74304903199335 NA NA NA NA 1 1.18075953045698 1.05532330076195 1.01560749795908 1.40062262481586 0.660596617651832 NA 1.03117081278439 NA NA 1.26664186839831 NA NA 0.911928804471843 0.52897725003348 1.17482829583656 NA 2.19436145201564 NA 1.26439411920126 0.867797905238346 0.873645989941929 1.0605631880065 1.01422612486797 0.697138168979839 0.983063839106472 NA NA 1.06834431551741 0.732602048415501 0.684874229410689 1.00813047189998 NA NA NA 1 NA NA NA NA NA 0.914340536657642 0.716437211329071 NA 0.899407466604081 NA NA NA 0.906535267756089 1.10950758362304
4 7 1 NT 4 NA 0.62838910304169 NA NA NA NA NA 0.262265306334264 0.944676699238051 0.984392502040924 0.824014085898514 1.10582010582011 NA 0.968829187215607 0.695652932656231 NA 0.793599778630092 NA NA 1.02703451255136 0.757252241986528 0.825171704163438 NA 1.00829003173424 NA 0.965368430637594 0.661060932623065 0.672808762922109 1.08008902457691 1.07579090662419 0.92896254893067 1.10336898200533 1 NA 0.62816058845614 0.721621092780314 1.42885391527786 0.99186952810002 NA NA NA 1.17002953435093 NA NA NA NA 1.01893280646584 1.08565946334236 1.28356278867093 NA 1.041651131666 NA NA NA 1.42151364442895 0.592726883703169
1 7 1 TGFB 4 NA NA NA NA NA NA NA NA 6.4779769430111 2.57402410126491 1.73312532612474 1.18594718436369 NA NA 7.4617889658865 NA 1.16454448336662 NA NA 4.84866323999585 1.43505791566083 1.39941777527655 NA 0.569579810201359 NA NA 1.35047985458223 0.703186476908682 2.98914252194406 3.40520377477744 2.7191121018945 NA NA NA NA 1.0294078586422 NA 0.932592842918895 NA NA NA NA NA NA NA NA 10.619043022014 1.32385440405645 0.711755028782803 NA 2.57147543294418 NA 10.8765755791104 NA 1.61097665725054 1.91136954651075
2 7 1 TGFB 4 NA NA NA NA NA NA 0.701747861079159 NA 4.14518202753968 1.8078498628132 1.10964099549067 0.79917474699314 NA NA NA NA 1.34325734949973 NA NA 3.00837841418497 0.726487036236708 0.786413064976402 NA 1.37196274748247 NA NA 1.507394757651 0.883328995711569 1.89449892240131 2.52996288651338 1.67265743431635 NA NA NA NA 2.12705460233587 NA 0.869504237504018 NA NA NA NA NA NA NA NA 10.2759450083155 2.94128708354531 1.64607017662803 NA 2.91779822709478 NA 6.59651572622304 NA 1.43231293343163 1.56755335629143
3 7 1 TGFB 4 NA NA NA NA NA NA NA NA 4.82750801910462 1.77473590329071 1.06832205369791 2.157836898782 NA NA NA NA 1.16358879959051 NA NA NA 0.934383544736858 0.876331950549344 NA 0.508286669159052 NA NA 1.08565154449073 1.06904293262176 4.19592317812787 5.02355084656765 1.61574148388509 NA NA NA NA 1.39939192546271 NA 1.68005873615645 NA NA NA NA NA NA NA NA 10.8090229138967 2.05253243842958 3.10322096103885 NA 2.17299559148175 NA 6.93487180918778 NA 1.22234257522754 2.40179021237745
4 7 1 TGFB 4 NA NA NA NA NA NA NA NA 5.3859249322982 2.10504764952759 1.00850209319197 2.18015069324568 NA NA 5.34252611438447 NA 1.63697083002509 NA NA 3.72327948049923 1.00885661424705 0.630265461760313 NA 0.96975816907262 NA NA 1.50629360043648 1.43505414994893 2.40231129288983 4.0040528035897 2.19189066632077 NA NA NA NA 1.24024135126497 NA 0.692093998115874 NA NA NA NA NA NA NA NA 5.79582218481359 1.87889001321725 3.16986905089401 NA 1.37228060115044 NA NA NA 3.35659140900388 4.7709394078037
1 8 1 NT 4 NA NA NA NA NA NA 1 NA 0.689296886978189 0.702573468870402 NA NA NA NA 1.6893773444631 NA NA NA NA 0.785852324478861 1.29112959163915 NA NA 0.572996418067546 NA NA 1.89582548891193 2.02173145052421 NA 0.969855116152006 NA NA NA NA NA NA NA 1.06154105392718 NA NA NA NA NA NA NA NA 1.17748602297569 NA 1.25164978685764 NA NA NA 2.08449029784278 NA NA NA
2 8 1 NT 4 NA NA NA NA NA NA NA NA 0.909970557664704 0.84674587136452 NA 0.951115024245371 NA NA 0.718552387250403 NA NA NA NA 1 2.34996090657529 NA NA 1.42700358193245 NA NA 1.17630987710059 1.3142937195521 NA 0.79665424842888 NA NA NA NA NA NA NA 1.27913263745542 NA NA NA NA NA NA NA NA 1.04649633841335 NA 0.842993096867148 NA NA NA 1 NA NA NA
3 8 1 NT 4 NA NA NA NA NA NA NA NA 1.54491504571363 1.15325412863548 NA 1.55297843541795 NA NA 1.05198713866075 NA NA NA NA 1.71185426441402 0.524065127929862 NA NA 2.16093277029627 NA NA 0.823690122899405 0.685706280447896 NA 1.44371153593802 NA NA NA NA NA NA NA 0.378801671132667 NA NA NA NA NA NA NA NA 0.431211458764289 NA 0.843306483899349 NA NA NA 0.618330094771421 NA NA NA
4 8 1 NT 4 NA NA NA NA NA NA NA NA 1.0900294423353 1.51955041633707 NA 1 NA NA 0.948012861339247 NA NA NA NA NA 0.708870408360846 NA NA 0.532898823386206 NA NA 0.357147063494754 0.518703134188357 NA 1.03014488384799 NA NA NA NA NA NA NA 0.93845894607282 NA NA NA NA NA NA NA NA 0.95350366158665 NA 1.15669351610065 NA NA NA NA NA NA NA
1 8 1 TGFB 4 NA NA NA NA NA NA NA NA 3.44541736099897 4.45735199654206 NA 1.22689348713468 NA NA 2.16306098588136 NA NA NA NA 3.7856130887938 2.04661370816566 NA NA 0.325330316519149 NA NA 0.20543142254654 0.0843494799388281 NA NA NA NA NA NA NA NA NA 1.42935735504223 NA NA NA NA NA NA NA NA 3.44710078680335 NA 0.512397261606371 NA NA NA 5.72182707356263 NA NA NA
2 8 1 TGFB 4 NA NA NA NA NA NA NA NA 2.79729900121055 1.41623060195661 NA 1.15808768343978 NA NA 5.01933875550247 NA NA NA NA 3.71351132294291 0.987873061516083 NA NA 1.19092788281422 NA NA 0.376273555611112 0.251706286217742 NA 2.80184056305666 NA NA NA NA NA NA NA 1.50128229753666 NA NA NA NA NA NA NA NA 5.70453237118734 NA 4.83665009767316 NA NA NA 2.72669818088737 NA NA NA
3 8 1 TGFB 4 NA NA NA NA NA NA 1.14290073929332 NA 1.29199184299228 1.97261661391179 NA 2.17771851578057 NA NA 3.98814924277772 NA NA NA NA 3.51208416754994 2.05214526849298 NA NA 0.188457145856976 NA NA 0.807043818519803 0.725783929810699 NA 2.47904521114519 NA NA NA NA NA NA NA 2.94722165871776 NA NA NA NA NA NA NA NA 4.36870152049323 NA 1.40780192147889 NA NA NA 5.63574148174495 NA NA NA
4 8 1 TGFB 4 NA NA NA NA NA NA NA NA 2.54741004835818 3.0136519916146 NA 1.86512663175288 NA NA 4.13316026800464 NA NA NA NA 2.08836041011327 2.15835122677758 NA NA 0.192254689553034 NA NA 0.412681214331144 0.796765609893154 NA 3.17616649825521 NA NA NA NA NA NA NA 1.92869833511849 NA NA NA NA NA NA NA NA 4.67263367734841 NA 1.45978631523926 NA NA NA 3.9789999033671 NA NA NA
1 9 1 NT 4 NA 0.540392999295941 NA NA NA NA 1 1.0197378692323 1.6272056513169 0.76029734714008 1.4598396238349 NA NA 0.689800844217191 0.760605414823876 NA 1.00293721955454 NA NA 1.14415640003208 1.17894868330527 1.01802173516112 NA 0.935516293700853 NA 1.16175018058597 3.04170224435142 1.85777705249359 1.1289364838318 0.575768740308587 0.612151895873181 NA NA NA 1.82923713340721 1.63326182090407 0.434234333526208 1.10895558279627 NA NA NA 1 NA NA NA NA 0.917700679974482 0.667778009230122 1.13978755869259 1.53172565576289 0.791822009324325 NA 1.60803092419407 NA 0.684327544505388 2.00511313499509
2 9 1 NT 4 NA 1 NA NA NA NA NA 1.97643131234989 0.919982784174777 0.837554029500687 0.607544282395337 NA NA 1.30793492836834 0.889409089671579 NA 0.476335713705014 NA NA 0.594970758086817 2.23009033930575 0.981978264838883 NA 1.06448370629915 NA 0.413897129845892 1.21994970045805 1.29620530263649 1.24790635581329 1.09824804889987 1.195732201733 1 NA NA 1.25330235517336 0.601875065943838 1.34889996039529 1.20215855121236 NA NA NA 1.36679328754661 NA NA NA NA 1.27622300514312 1.0204965284005 0.746346807605604 NA 1.17744838857883 1 0.767137092861847 NA 0.519056486948204 0.932899336917587
3 9 1 NT 4 NA NA NA NA NA NA NA 0.830987753622856 1.08001721582522 1.16244597049931 1 1 NA 0.938865859809227 1.11059091032842 NA 1.05412876036222 NA NA 2.08639045707821 0.821051316694728 0.753576484481152 NA 2.31116869474932 NA 0.838249819414026 0.780050299541947 0.703794697363511 0.871063516168205 1.01168484076722 0.948467734416716 NA 1 NA 0.746697644826643 0.965231896218215 0.65110003960471 0.238032915251837 NA NA NA 0.609026282169444 NA NA NA NA 0.22217682883929 1.35913482371315 0.933366340054388 NA 1.35399296533128 0.792714307886203 1.0688239258875 NA 1.31567245549461 0.60475614227597
4 9 1 NT 4 NA 1.60256615499282 NA NA NA NA NA 0.980262130767698 0.616079014979991 1.56114563482459 NA NA NA 1.06113414019077 1.54619517511949 NA 0.997062780445461 NA NA 0.855843599967922 0.743397772211647 1.38281959531719 NA 0.678204499483001 NA 1.34812129424765 0.636743768338033 0.437286070312685 0.79384850225429 0.988315159232783 1.05153226558328 NA NA NA 0.635769536207226 1.03476810378178 2.45549396369114 0.891044417203726 NA NA NA NA NA NA NA NA 1.08229932002552 0.979503471599498 1.06663365994561 0.468274344237109 0.822551611421169 2.20928246892562 0.931176074112501 NA 1.34787426613613 1.06710066308241
1 9 1 TGFB 4 NA 1.32891100726282 NA NA NA NA NA 0.67149695407186 5.73502510634162 3.09197061662854 1.36738086206124 NA NA 0.788961823821586 7.20535935210031 NA 0.964106986412549 NA NA 3.39227111249457 1.51564470760205 1.35790635233056 NA NA NA 3.01346658158746 0.31698304499643 0.0968686550857717 1.33439308201602 NA 1.31879265572887 1.06444485610555 0.41700985256118 NA 0.719972353720956 2.16006128042575 1.99124611813337 0.991880498156633 NA NA NA 0.721747036941561 NA NA NA NA 4.09818324043625 0.696311782257649 0.337222526519605 0.449634016610151 1.96187139617867 1.1086760009761 5.47172255915585 NA 1.84546249183347 2.01027829759125
2 9 1 TGFB 4 NA NA NA NA NA NA NA 1.03357818173396 2.96050799820599 1.02906485778241 0.935664797126142 NA NA 1.65759854676158 1.87042289490054 NA 1.23820656776014 NA NA 1.5012107439651 0.716387465571274 1.77251332277758 NA 0.724742765530978 NA 1.48778803425222 0.337222118180567 0.129520688409868 1.10270836362394 1.50435148269495 1.83786533369314 NA NA NA 0.219687254446486 1.37878869581127 3.62093969631399 0.800070667526827 NA NA NA NA NA NA NA NA 4.09655227446525 2.05629454073251 3.31810449902671 NA 1.00452009623897 NA NA NA 1.31075511513431 2.08545080456083
3 9 1 TGFB 4 NA 0.569921616788732 NA NA NA NA NA NA 2.59958387414415 1.45327765064629 2.08177709821038 2.08556795185289 NA 2.06382026361303 NA NA 0.883376841964422 NA NA 5.86570877563107 1.6509356470083 1.14209145052514 NA NA NA 1.60292244475159 0.25379438746444 0.324067545323991 2.47079705198049 3.49840294604985 1.44185756878265 1.96730443432076 NA NA 0.268050492829232 2.5604787631507 1.49392277694664 2.05559872337258 NA NA NA NA NA NA NA NA 1.92655205004814 0.972130490000957 0.972810728587187 NA 1.53054400769275 1.03553866132378 5.86963779246315 NA 1.21568322164793 2.15081820192569
4 9 1 TGFB 4 NA 0.685993838962235 NA NA NA NA 0.638889775597246 0.759973913201482 4.90726862104149 2.10854430959856 1.08845474358578 NA NA NA 2.76389526273254 NA 1.05121896046132 NA NA 4.76625507299766 1.15903166732096 1.97707584333913 NA NA NA 0.895583861273413 NA 0.202493915909984 0.730608664388171 4.94152060303454 1.75880128340719 1.0739943324136 NA NA 0.376598052109224 1.95465628165387 4.44137557299609 1.07351235818968 NA NA NA 0.804978686177897 NA NA NA NA 3.69859657754095 0.88050717479974 1.07400976648798 0.266295036874527 1.52779475380014 1.1347023515731 3.87292413295252 NA 2.47783463184137 2.38777501737329
1 10 1 NT 4 NA NA NA NA NA NA NA NA 0.990026520388966 0.723902448581001 1.03955175178813 NA NA NA 1.26508052139104 NA 1.17973115565397 NA NA 0.638628215566125 1.0934561097399 1.05687517137496 NA 0.457436136655442 NA NA 1.87730344300656 2.17481065485331 NA 1.84221227736193 0.898396156823884 NA 1 NA NA 1 NA 0.974229010843313 NA NA NA NA NA NA NA NA 1 0.731127082640631 1.00664145680355 NA 1.06461449548478 NA 1.104333640011 NA 0.67429522185871 1.96944996723618
2 10 1 NT 4 NA NA NA NA NA NA NA NA 1.00997347961103 0.88344034322287 0.960448248211869 1 NA NA 1 NA 1 NA NA 0.634057505249175 1.27812538258595 1.23509137568333 NA 1.25875193705414 NA NA 1.33157682083341 1.23833956767851 1 0.889366197885001 1.04399489401279 NA NA NA NA 1.76075719970201 NA 1.34926472146562 NA NA NA NA NA NA NA NA 1.75306848798661 1.26887291735937 0.99335854319645 NA 1.09845514778451 NA 0.814096423253123 NA 0.365973171181535 0.894364818384893
