regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
"('cuer', 'hyfe')"	60	56	FALSE												cuer	hyfe	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'hycd')"	61	57	TRUE	2150	"('mode', 'hycd')"		"[(0, -0.36130486456531419, 2.407583314653707e-05), (10, -0.1381864747921735, 0.29237178962863908), (20, 0.012148989636477406, 0.92853034994435646), (30, -0.28888123986230557, 0.014554164598445146), (60, -0.21925486100180033, 0.22022041404487519), (90, 0.009985485024771432, 0.97072223384880796)]"	['+']	mode	hycd	mode	48	hycd	48	mode	hycd	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'moaa')"	62	58	FALSE												hyfr	moaa	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'moab')"	63	59	FALSE												hyfr	moab	48	4	1	1	76	0.347187431	0.481327399
"('fhla', 'dmsa')"	64	60	FALSE												fhla	dmsa	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'hydn')"	65	61	FALSE												mode	hydn	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'ccmf')"	66	62	FALSE												hyfr	ccmf	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'ccmb')"	67	63	FALSE												hyfr	ccmb	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'ccmg')"	68	64	TRUE	2138	"('mode', 'ccmg')"		"[(0, 0.1456439049315566, 0.098252299234040455), (10, 0.021914866955872466, 0.86799890316507522), (20, 0.070142798731425773, 0.60412793238996243), (30, -0.08026442606937273, 0.50580096620387782), (60, -0.15678836136289331, 0.3835582454977341), (90, -0.14838541030160318, 0.58338540183434451)]"	['+']	mode	ccmg	mode	48	ccmg	48	mode	ccmg	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'hycf')"	69	65	TRUE	2152	"('mode', 'hycf')"		"[(0, -0.3371139078779784, 8.7813994718171582e-05), (10, -0.21115431047750008, 0.10533844479774833), (20, -0.013431048774804021, 0.9210111587623997), (30, -0.27674602355695171, 0.019473343579404251), (60, -0.24778204984447158, 0.16443561250020741), (90, 0.12890284970417257, 0.63423149896995978)]"	['+']	mode	hycf	mode	48	hycf	48	mode	hycf	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hypc')"	70	66	FALSE												cuer	hypc	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'moae')"	71	67	FALSE												hyfr	moae	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'ccmg')"	72	68	FALSE												hyfr	ccmg	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hycb')"	73	69	FALSE												cuer	hycb	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'dmsa')"	74	70	FALSE												cuer	dmsa	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'modb')"	75	71	FALSE												cuer	modb	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyfd')"	76	72	FALSE												cuer	hyfd	48	4	1	1	76	0.347187431	0.481327399
"('fhla', 'dmsb')"	77	73	FALSE												fhla	dmsb	48	4	1	1	76	0.347187431	0.481327399
"('fhla', 'hypc')"	78	74	TRUE	1462	"('fhla', 'hypc')"		"[(0, -0.084219759830487351, 0.3407559956907783), (10, -0.30505381371351858, 0.017786932050032279), (20, -0.20466325221840148, 0.12672203748296798), (30, -0.10891690123664859, 0.36591383206100314), (60, 0.11850452389006011, 0.51129125042840273), (90, 0.095173374677577652, 0.72588110329858879)]"	['+']	fhla	hypc	fhla	48	hypc	48	fhla	hypc	48	4	1	1	76	0.347187431	0.481327399
"('fhla', 'ccmd')"	79	75	FALSE												fhla	ccmd	48	4	1	1	76	0.347187431	0.481327399
"('cusr', 'cyod')"	2	0	TRUE	1045	"('cusr', 'cyod')"	30	"[(0, 0.14991959534984489, 0.088666737225760142), (10, 0.050089620139770197, 0.70389386600476556), (20, 0.29554319992764289, 0.025615916347507144), (30, 0.54829215608002535, 7.4335917070460972e-07), (60, 0.67187848626770463, 1.8572699166836522e-05), (90, 0.47590920010222776, 0.062411071039614401)]"	['+']	cusr	cyod	cusr	49	cyod	49	cusr	cyod	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'cyoe')"	3	1	TRUE	1046	"('cusr', 'cyoe')"	60	"[(0, 0.14525427595799092, 0.099164969302058412), (10, 0.025727018696495997, 0.84529837548285969), (20, 0.26825933368650923, 0.043634013629315682), (30, 0.51761386795267106, 3.7908717778315403e-06), (60, 0.71200005481838191, 3.3740433482188106e-06), (90, 0.57083529944634415, 0.020922597785187087)]"	['+']	cusr	cyoe	cusr	49	cyoe	49	cusr	cyoe	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'lpxd')"	4	2	TRUE	1767	"('gade', 'lpxd')"	30	"[(0, -0.018682305272970021, 0.83290899454999989), (10, 0.33125396676650165, 0.0097281191450260297), (20, 0.32825489102987582, 0.012671768293302606), (30, 0.48641228217592447, 1.7022471170216176e-05), (60, -0.33128282211732624, 0.05966414195832398), (90, -0.33373960333766856, 0.2064913284692442)]"	['+']	gade	lpxd	gade	49	lpxd	49	gade	lpxd	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'cyob')"	6	3	TRUE	1043	"('cusr', 'cyob')"	30	"[(0, 0.081536257894411532, 0.35641682623224324), (10, -0.0098636519249583193, 0.94037536979432401), (20, 0.23409345745161203, 0.079661323253856692), (30, 0.52082011296800212, 3.2210502187046988e-06), (60, 0.63106988409224563, 8.2326362826487168e-05), (90, 0.41299899517671879, 0.11185094251815098)]"	['+']	cusr	cyob	cusr	49	cyob	49	cusr	cyob	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'flic')"	7	4	FALSE												yedw	flic	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'cyoc')"	8	5	TRUE	1044	"('cusr', 'cyoc')"	30	"[(0, 0.11573039128469832, 0.18979166652452725), (10, 0.029605868027146157, 0.82232847734089154), (20, 0.27945900839723109, 0.035267768100457113), (30, 0.53941682512937172, 1.210891338419185e-06), (60, 0.67475073464584467, 1.6580803462868635e-05), (90, 0.46785608041889737, 0.067621519043030265)]"	['+']	cusr	cyoc	cusr	49	cyoc	49	cusr	cyoc	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'cusb')"	9	6	TRUE	2835	"('yedw', 'cusb')"	60	"[(0, -0.12328418669035525, 0.16228825109837816), (10, -0.038153957213169012, 0.7722540981195265), (20, 0.021697964403718035, 0.87271914957951191), (30, -0.071116820613851592, 0.55562553912018875), (60, -0.70912021983927154, 3.8491837489298468e-06), (90, -0.73345415412912796, 0.0012232049453910943)]"	['+']	yedw	cusb	yedw	49	cusb	49	yedw	cusb	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'lpxa')"	10	7	TRUE	1766	"('gade', 'lpxa')"		"[(0, 0.10503984753903058, 0.23429611620109794), (10, 0.31585644603009494, 0.013954226291095159), (20, 0.17230349225439245, 0.19996440151823594), (30, 0.23174427245334647, 0.051821560085739939), (60, -0.072302413176729613, 0.68926350941403214), (90, -0.094391620340470661, 0.72805285555808164)]"	['+']	gade	lpxa	gade	49	lpxa	49	gade	lpxa	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'fabz')"	11	8	TRUE	1755	"('gade', 'fabz')"		"[(0, 0.095156758257028115, 0.28151551304060862), (10, 0.419391273294838, 0.00085155374278822265), (20, 0.24238533244615179, 0.069275100697565803), (30, 0.3384144313676456, 0.0038941743955515904), (60, -0.2459236357218498, 0.16772671329089636), (90, -0.33175680075684555, 0.20936715200970973)]"	['+']	gade	fabz	gade	49	fabz	49	gade	fabz	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cusa')"	12	9	FALSE												gade	cusa	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'cusc')"	13	10	TRUE	2836	"('yedw', 'cusc')"		"[(0, -0.24008280141663807, 0.0059361609320161945), (10, -0.19920982857892805, 0.1270217527194431), (20, -0.17054317796404939, 0.20466846759443305), (30, -0.22933504386671497, 0.054375031478922926), (60, -0.64412638453219317, 5.2345428574885197e-05), (90, -0.57602336067696858, 0.019531608397555401)]"	['+']	yedw	cusc	yedw	49	cusc	49	yedw	cusc	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cyoa')"	14	11	TRUE	1750	"('gade', 'cyoa')"		"[(0, -0.15324693402166065, 0.081735171685817676), (10, 0.20277907782963975, 0.12021533681180131), (20, 0.12830230502999196, 0.34153351258347298), (30, 0.24481734445062489, 0.039621040639492199), (60, -0.45753582324520092, 0.0074245219341678558), (90, -0.3385074077133346, 0.19968083305516071)]"	['+']	gade	cyoa	gade	49	cyoa	49	gade	cyoa	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'gnd')"	15	12	TRUE	1762	"('gade', 'gnd')"	60	"[(0, 0.031801564452853877, 0.71945856650301176), (10, 0.33166218708915379, 0.0096331790007424759), (20, 0.28178772158755605, 0.033707163888059131), (30, 0.50496060886863747, 7.0959231836505451e-06), (60, -0.70356064261125084, 4.9423617491685989e-06), (90, -0.11276066266674166, 0.67756695376650722)]"	['+']	gade	gnd	gade	49	gnd	49	gade	gnd	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'yedx')"	16	13	FALSE												gade	yedx	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cuss')"	17	14	FALSE												gade	cuss	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'cusf')"	18	15	TRUE	2837	"('yedw', 'cusf')"		"[(0, -0.16802890361280798, 0.056013503142808299), (10, -0.23694510402657265, 0.068331664925331353), (20, -0.22613629183573208, 0.090749800493090921), (30, -0.1786942434685676, 0.13595947758220644), (60, -0.48464985839861702, 0.0042592750245608645), (90, -0.48402900620846201, 0.057461940743733654)]"	['+']	yedw	cusf	yedw	49	cusf	49	yedw	cusf	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'rcsa')"	19	16	TRUE	122	"('gade', 'rcsa')"		"[(0, -0.1502059930184248, 0.088052274540005346), (10, -0.056929425007263536, 0.66570667288329244), (20, 0.0078613679055199222, 0.95371838212307503), (30, -0.024675730341938554, 0.83814886929117194), (60, -0.42490786433258326, 0.013706481434163973), (90, -0.24818794176252362, 0.35400983674563458)]"	['+']	gade	rcsa	gade	49	rcsa	49	gade	rcsa	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'yedx')"	20	17	TRUE	2844	"('yedw', 'yedx')"		"[(0, -0.02623506580858628, 0.76701032819396997), (10, -0.038489287258778385, 0.77030701926298595), (20, 0.073585772581916259, 0.58644795014101958), (30, 0.14381163476838757, 0.2315012404014635), (60, -0.053427105044695798, 0.76777073627201575), (90, 0.20822422318848635, 0.43900456480842909)]"	['+']	yedw	yedx	yedw	49	yedx	49	yedw	yedx	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'rcsa')"	21	18	FALSE												yedw	rcsa	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'cusf')"	22	19	TRUE	1040	"('cusr', 'cusf')"	0	"[(0, 0.39917513667307603, 2.5460261596147117e-06), (10, 0.41189114002102911, 0.0010760849686564445), (20, 0.33728945422118878, 0.010295900980686813), (30, 0.072408352825390473, 0.5484512861555555), (60, -0.38709033101289742, 0.026048299562478745), (90, 0.060333730024670469, 0.82434540547775415)]"	['+']	cusr	cusf	cusr	49	cusf	49	cusr	cusf	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'cuss')"	23	20	TRUE	2838	"('yedw', 'cuss')"		"[(0, 0.12207422244912218, 0.16648159823339151), (10, 0.10051031265261094, 0.44480173609622464), (20, -0.019564607034079747, 0.88514445363521321), (30, 0.0074458184574595406, 0.95086004297192017), (60, -0.12246422259617754, 0.49717588796896472), (90, -0.072733289383711458, 0.78894004592595735)]"	['+']	yedw	cuss	yedw	49	cuss	49	yedw	cuss	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'cusa')"	24	21	TRUE	2834	"('yedw', 'cusa')"		"[(0, 0.018322256276956692, 0.83608360237896417), (10, 0.27330115663089616, 0.034613099691648302), (20, 0.22459193544409337, 0.093035465328679193), (30, -0.07830527514476962, 0.51627495653418065), (60, -0.32138182736366205, 0.068192149072272987), (90, -0.33474262985803482, 0.20504630268982965)]"	['+']	yedw	cusa	yedw	49	cusa	49	yedw	cusa	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'gnd')"	25	22	FALSE												cusr	gnd	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'cusc')"	26	23	TRUE	1039	"('cusr', 'cusc')"	0	"[(0, 0.44604505868127742, 1.0460571729101556e-07), (10, 0.3501739724303678, 0.0060916716458562616), (20, 0.26311209602673663, 0.047992225978783012), (30, 0.085202455056048454, 0.47989489486408654), (60, -0.43243977204761413, 0.011958411113899753), (90, 0.18010708659144514, 0.50446517772386046)]"	['+']	cusr	cusc	cusr	49	cusc	49	cusr	cusc	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'cyoa')"	27	24	TRUE	1042	"('cusr', 'cyoa')"		"[(0, 0.083246842536802132, 0.34638283768666256), (10, -0.071211780578764039, 0.58872282188219094), (20, 0.10939418302527527, 0.41791398593632889), (30, 0.4288852440859815, 0.00019013754005475138), (60, 0.5696214829710351, 0.00054011735555997741), (90, 0.61359969070029063, 0.0114688164991132)]"	['+']	cusr	cyoa	cusr	49	cyoa	49	cusr	cyoa	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'fabz')"	28	25	FALSE												cusr	fabz	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cusb')"	29	26	FALSE												gade	cusb	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'lpxd')"	30	27	FALSE												cusr	lpxd	49	4	1	1	34	0.717888944	0.639386189
"('cusr', 'lpxa')"	31	28	FALSE												cusr	lpxa	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cyoe')"	32	29	TRUE	1754	"('gade', 'cyoe')"		"[(0, -0.07443969429489268, 0.39994782572570675), (10, 0.026233939673035209, 0.84228875699922257), (20, -0.0017415132687956583, 0.98974200218813169), (30, 0.074494254583682099, 0.53695979067720623), (60, -0.62656738915700616, 9.5785566708513564e-05), (90, -0.40165254521347504, 0.12305596245169935)]"	['+']	gade	cyoe	gade	49	cyoe	49	gade	cyoe	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'cyoa')"	33	30	TRUE	2839	"('yedw', 'cyoa')"		"[(0, 0.075108428548660774, 0.39571584590529274), (10, -0.28420991021387076, 0.027752190136137313), (20, -0.41144123710804781, 0.0014748149861012218), (30, -0.035568965130572346, 0.76838902159853228), (60, 0.3950121903608152, 0.022900602190524307), (90, 0.16848920779711135, 0.53277722461333099)]"	['-']	yedw	cyoa	yedw	49	cyoa	49	yedw	cyoa	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cyoc')"	34	31	TRUE	1752	"('gade', 'cyoc')"		"[(0, -0.061921666106654095, 0.48400923922528516), (10, 0.016566309083129404, 0.9000238128051864), (20, -0.00476263209239114, 0.97195164000866485), (30, 0.1243033016599866, 0.30168852337668334), (60, -0.50748333206800456, 0.0025738183207604372), (90, -0.21733663084465679, 0.41876752604843803)]"	['+']	gade	cyoc	gade	49	cyoc	49	gade	cyoc	49	4	1	1	34	0.717888944	0.639386189
"('gade', 'cusr')"	35	32	FALSE												gade	cusr	49	4	1	1	34	0.717888944	0.639386189
"('yedw', 'gnd')"	36	33	FALSE												yedw	gnd	49	4	1	1	34	0.717888944	0.639386189
"('hipb', 'hipa')"	2	0	TRUE	134	"('hipb', 'hipa')"	0	"[(0, 0.7899016731879448, 5.8081243124179993e-29), (10, 0.63251601161914561, 5.9128409646402513e-08), (20, 0.53224420841623465, 2.0331430644072423e-05), (30, 0.45271465590145088, 7.3709919347483079e-05), (60, 0.23172467021200099, 0.19443336621422092), (90, 0.025656890942067138, 0.92485712269577092)]"	['-']	hipb	hipa	hipb	57	hipa	57	hipb	hipa	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'faba')"	3	1	TRUE	1423	"('fadr', 'faba')"	0	"[(0, 0.67493916950550636, 1.3061447579270551e-18), (10, 0.67166729808624082, 4.2388017085154286e-09), (20, 0.53756637656571449, 1.6182038631080989e-05), (30, 0.44528234772887709, 9.9807515159055864e-05), (60, 0.037604357811687361, 0.83541286956077143), (90, -0.24824090220407702, 0.35390378786465171)]"	['+']	fadr	faba	fadr	57	faba	57	fadr	faba	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'fabb')"	5	2	TRUE	1424	"('fadr', 'fabb')"		"[(0, 0.2940857284361782, 0.00068345807748022673), (10, 0.22939998789566959, 0.07787672148024552), (20, 0.17621920367950139, 0.189777015802581), (30, 0.18870953924812314, 0.11501027028105426), (60, 0.296444671327868, 0.093899751537551382), (90, 0.37326272411431743, 0.15444015129453781)]"	['+']	fadr	fabb	fadr	57	fabb	57	fadr	fabb	57	4	1	1	22	0.406860297	0.57523511
"('fabr', 'fada')"	6	3	FALSE												fabr	fada	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'rela')"	7	4	FALSE												fadr	rela	57	4	1	1	22	0.406860297	0.57523511
"('accb', 'accc')"	8	5	TRUE	206	"('accb', 'accc')"	0	"[(0, 0.91717963834775662, 5.440009560485284e-53), (10, 0.57808573863492851, 1.3189706766956486e-06), (20, 0.49234671319981155, 0.00010017468397185183), (30, 0.49389709597133352, 1.2031834166359116e-05), (60, 0.77567405781854804, 1.1442036672763961e-07), (90, 0.75575119565736026, 0.00070827959719183746)]"	['-']	accb	accc	accb	57	accc	57	accb	accc	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'uspa')"	9	6	TRUE	1435	"('fadr', 'uspa')"		"[(0, 0.16576943796179772, 0.059447340381536165), (10, 0.42339140866800501, 0.00074996919958643881), (20, 0.28254551678333345, 0.033211877475004974), (30, 0.15590162010158787, 0.19418844795042411), (60, 0.068215412098740297, 0.70602659565872861), (90, -0.079894210549245753, 0.76866350225309987)]"	['-']	fadr	uspa	fadr	57	uspa	57	fadr	uspa	57	4	1	1	22	0.406860297	0.57523511
"('accb', 'fadh')"	10	7	FALSE												accb	fadh	57	4	1	1	22	0.406860297	0.57523511
"('hipb', 'fabh')"	11	8	FALSE												hipb	fabh	57	4	1	1	22	0.406860297	0.57523511
"('hipb', 'fabg')"	12	9	FALSE												hipb	fabg	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'fadd')"	13	10	TRUE	1431	"('fadr', 'fadd')"	0	"[(0, 0.38257990083298088, 7.0536550390127919e-06), (10, 0.52493794538662075, 1.6633199843076323e-05), (20, 0.44268344761999762, 0.00056440443024967336), (30, 0.33506128106431265, 0.0042871453161865049), (60, 0.13287649415526176, 0.46102298374767237), (90, -0.23292276120297256, 0.38531458653344342)]"	['-']	fadr	fadd	fadr	57	fadd	57	fadr	fadd	57	4	1	1	22	0.406860297	0.57523511
"('fabr', 'fadb')"	14	11	FALSE												fabr	fadb	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'fabi')"	15	12	TRUE	1428	"('fadr', 'fabi')"		"[(0, 0.20211676143992591, 0.021106030663004895), (10, 0.20530909385729854, 0.11556168535605801), (20, 0.17679832355313663, 0.18830249447176986), (30, 0.2207485946614417, 0.064322545211834309), (60, 0.28624376649425548, 0.10632397513873847), (90, 0.31861744260373892, 0.22907324777628962)]"	['+']	fadr	fabi	fadr	57	fabi	57	fadr	fabi	57	4	1	1	22	0.406860297	0.57523511
"('accb', 'accd')"	16	13	FALSE												accb	accd	57	4	1	1	22	0.406860297	0.57523511
"('fabr', 'fade')"	17	14	FALSE												fabr	fade	57	4	1	1	22	0.406860297	0.57523511
"('hipb', 'accc')"	18	15	FALSE												hipb	accc	57	4	1	1	22	0.406860297	0.57523511
"('hipb', 'fabd')"	20	16	FALSE												hipb	fabd	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'fabd')"	21	17	TRUE	1425	"('fadr', 'fabd')"		"[(0, 0.22092001526892563, 0.011542285072233953), (10, 0.18969352709726156, 0.14659407954434003), (20, 0.1372297748034946, 0.30870914369339342), (30, 0.14408739581198055, 0.23059825029733791), (60, -0.061224578243668198, 0.7350128874298949), (90, -0.077751962962215093, 0.7747152909877526)]"	['+']	fadr	fabd	fadr	57	fabd	57	fadr	fabd	57	4	1	1	22	0.406860297	0.57523511
"('accb', 'fabr')"	22	18	FALSE												accb	fabr	57	4	1	1	22	0.406860297	0.57523511
"('accb', 'acca')"	23	19	FALSE												accb	acca	57	4	1	1	22	0.406860297	0.57523511
"('fadr', 'acca')"	24	20	TRUE	1420	"('fadr', 'acca')"	0	"[(0, 0.38425434542511328, 6.3803211512153191e-06), (10, 0.17035055233059296, 0.19315334212490701), (20, 0.069121353468704294, 0.60941754888869215), (30, 0.22225495024006003, 0.062478343663194581), (60, 0.48954889074516278, 0.0038339085150576918), (90, 0.52857706730696219, 0.035293495832559064)]"	['+']	fadr	acca	fadr	57	acca	57	fadr	acca	57	4	1	1	22	0.406860297	0.57523511
"('accb', 'fadr')"	25	21	FALSE												accb	fadr	57	4	1	1	22	0.406860297	0.57523511
"('narl', 'hybo')"	0	0	TRUE	2306	"('narl', 'hybo')"	0	"[(0, 0.61535767899281768, 6.6971044407458016e-15), (10, 0.5500729856375749, 5.2954532942514762e-06), (20, 0.28490327086910083, 0.031709452319104527), (30, 0.40423888537653652, 0.00047193190362662652), (60, 0.30893796591771427, 0.080228224667884623), (90, 0.71568396146629865, 0.0018237647960964263)]"	['-']	narl	hybo	narl	58	hybo	58	narl	hybo	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'ogt')"	1	1	FALSE												norr	ogt	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'ydhu')"	2	2	FALSE												norr	ydhu	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuoi')"	3	3	FALSE												norr	nuoi	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuoh')"	4	4	FALSE												norr	nuoh	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hybc')"	5	5	TRUE	2301	"('narl', 'hybc')"	10	"[(0, 0.41940840410184965, 6.8075306119936031e-07), (10, 0.64714901362170885, 2.3078843115168119e-08), (20, 0.45300265340738327, 0.00040256830872208372), (30, 0.31024403570698089, 0.0084615556738926612), (60, 0.48156008260598082, 0.0045479571274038158), (90, 0.52527490079358186, 0.036669266823719134)]"	['-']	narl	hybc	narl	58	hybc	58	narl	hybc	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuof')"	6	6	FALSE												norr	nuof	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hyba')"	7	7	TRUE	2299	"('narl', 'hyba')"	0	"[(0, 0.47457599269465306, 1.1686581764777984e-08), (10, 0.42641713137988596, 0.00068055346200202428), (20, 0.47240764749105979, 0.00020702199820556432), (30, 0.45690950275019326, 6.1926649423091668e-05), (60, 0.18008526334254218, 0.31593246622239579), (90, 0.41680374974388151, 0.1082590973744635)]"	['-']	narl	hyba	narl	58	hyba	58	narl	hyba	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ynfe')"	8	8	TRUE	2366	"('narl', 'ynfe')"		"[(0, 0.29552217740782721, 0.00064134495050067813), (10, 0.2268187164801615, 0.081374793502966267), (20, 0.0023512884381748926, 0.98615056205082607), (30, 0.1548489796459141, 0.19725416252280251), (60, 0.55478937810648754, 0.00080611608413984988), (90, 0.50764078973447391, 0.044712669697356239)]"	['-']	narl	ynfe	narl	58	ynfe	58	narl	ynfe	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuol')"	9	9	FALSE												norr	nuol	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ubic')"	10	10	TRUE	2357	"('narl', 'ubic')"	30	"[(0, -0.067266037689032165, 0.44701236790517673), (10, -0.27088286725056304, 0.036311233840671288), (20, -0.40877446123805211, 0.0015941784529301833), (30, -0.4970400043732382, 1.0375157495084118e-05), (60, -0.059965103657930112, 0.74027479649413674), (90, 0.16745308976929557, 0.53533632570201495)]"	['-']	narl	ubic	narl	58	ubic	58	narl	ubic	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuog')"	11	11	FALSE												norr	nuog	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuoe')"	12	12	FALSE												norr	nuoe	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hybb')"	13	13	TRUE	2300	"('narl', 'hybb')"	0	"[(0, 0.42674858427957479, 4.1279823632416665e-07), (10, 0.20571280927761493, 0.11483203991378531), (20, 0.23108864999211126, 0.083715448622463134), (30, 0.34838162935432526, 0.0029081356429840636), (60, 0.24429835096564462, 0.17064327799315124), (90, 0.56209633962442396, 0.02343721373737331)]"	['-']	narl	hybb	narl	58	hybb	58	narl	hybb	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ynff')"	14	14	TRUE	2367	"('narl', 'ynff')"	0	"[(0, 0.42998539395761315, 3.2983278262912971e-07), (10, 0.29438992199841368, 0.022417491713400694), (20, 0.2942977010901891, 0.026273951471553425), (30, 0.43690426656466763, 0.00013930228345317866), (60, 0.47771241261581404, 0.0049308587824026633), (90, 0.40280545169377524, 0.12188330140171209)]"	['-']	narl	ynff	narl	58	ynff	58	narl	ynff	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ydhv')"	15	15	TRUE	2361	"('narl', 'ydhv')"		"[(0, 0.19442314616679723, 0.026653788125867217), (10, 0.32078094449363997, 0.012457530387158022), (20, 0.20114793086607433, 0.13351832594047092), (30, 0.097403056971446939, 0.41903946433506867), (60, 0.52473024645512312, 0.0017184553620514299), (90, 0.2748077611383784, 0.30297741135400619)]"	['-']	narl	ydhv	narl	58	ydhv	58	narl	ydhv	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'moea')"	16	16	TRUE	2307	"('narl', 'moea')"	0	"[(0, 0.59431691532599007, 9.0425166111161052e-14), (10, 0.37003377915888791, 0.0036138705270296408), (20, 0.26356543775070829, 0.047594626174578769), (30, 0.27530040146163759, 0.020144611089449826), (60, -0.10964648354817086, 0.54357205050779711), (90, 0.26937441390488448, 0.31302109278391604)]"	['+']	narl	moea	narl	58	moea	58	narl	moea	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuok')"	17	17	FALSE												norr	nuok	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'norv')"	18	18	TRUE	2429	"('norr', 'norv')"		"[(0, 0.34456407284760543, 5.9614399737706744e-05), (10, 0.51240262718687646, 2.8474236073790184e-05), (20, 0.44156136178201238, 0.00058515491760980037), (30, 0.23280375732645991, 0.050730137162310368), (60, 0.33100745227432188, 0.059889366885249401), (90, -0.047522880346920877, 0.86126095332878982)]"	['+']	norr	norv	norr	58	norv	58	norr	norv	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuoc')"	19	19	FALSE												norr	nuoc	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'narp')"	21	20	FALSE												norr	narp	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ydhy')"	22	21	TRUE	2364	"('narl', 'ydhy')"	0	"[(0, 0.39484344129098048, 3.3396343815710407e-06), (10, 0.16844021355555694, 0.19826845107536356), (20, 0.32201957697070049, 0.014574326758931028), (30, 0.3987711799596923, 0.00057205647167410975), (60, 0.63883952351245676, 6.30380012464541e-05), (90, 0.40343580708389803, 0.12124543398714419)]"	['-']	narl	ydhy	narl	58	ydhy	58	narl	ydhy	58	4	1	1	83	0.478289998	0.5465378
